dates,satname,nzd0325-0000,nzd0325-0001,nzd0325-0002,nzd0325-0003,nzd0325-0004,nzd0325-0005,nzd0325-0006,nzd0325-0007,nzd0325-0008,nzd0325-0009,nzd0325-0010,nzd0325-0011,nzd0325-0012,nzd0325-0013,nzd0325-0014,nzd0325-0015,nzd0325-0016,nzd0325-0017,nzd0325-0018,nzd0325-0019,nzd0325-0020,nzd0325-0021,nzd0325-0022,nzd0325-0023,nzd0325-0024,nzd0325-0025,nzd0325-0026,nzd0325-0027,nzd0325-0028,nzd0325-0029,nzd0325-0030,nzd0325-0031,nzd0325-0032,nzd0325-0033,nzd0325-0034,nzd0325-0035,nzd0325-0036,nzd0325-0037,nzd0325-0038,nzd0325-0039,nzd0325-0040,nzd0325-0041,nzd0325-0042,nzd0325-0043,nzd0325-0044,nzd0325-0045,nzd0325-0046,nzd0325-0047,nzd0325-0048,nzd0325-0049,nzd0325-0050,nzd0325-0051,nzd0325-0052,nzd0325-0053,nzd0325-0054,nzd0325-0055,nzd0325-0056,nzd0325-0057,nzd0325-0058,nzd0325-0059,nzd0325-0060,nzd0325-0061,nzd0325-0062,nzd0325-0063,nzd0325-0064,nzd0325-0065,nzd0325-0066,nzd0325-0067,nzd0325-0068,nzd0325-0069,nzd0325-0070,nzd0325-0071,nzd0325-0072,nzd0325-0073,nzd0325-0074,nzd0325-0075,nzd0325-0076,nzd0325-0077,nzd0325-0078,nzd0325-0079,nzd0325-0080,nzd0325-0081,nzd0325-0082,nzd0325-0083,nzd0325-0084,nzd0325-0085,nzd0325-0086,nzd0325-0087,nzd0325-0088,nzd0325-0089,nzd0325-0090,nzd0325-0091,nzd0325-0092,nzd0325-0093,nzd0325-0094,nzd0325-0095,nzd0325-0096
2007-03-18 21:57:21+00:00,L7,346.54,334.09,339.54,,,,,335.63,335.51,341.75,350.56,349.85,344.55,343.45,349.17,339.22,,,,,,334.91,336.88,332.33,329.88,310.16,291.16,320.18,322.66,,,,,,331.92,326.20,329.51,334.08,342.86,335.18,326.10,326.48,,,,,,325.22,321.25,315.83,312.08,309.88,307.67,304.82,298.06,293.22,,,,,275.56,277.50,281.59,268.17,231.14,259.61,261.41,274.59,281.37,284.34,,,,,276.22,264.78,247.21,229.01,235.93,255.47,271.27,290.61,302.40,320.67,,,,,,,348.09,348.83,351.28,352.26,348.66,347.09,348.13
2007-04-28 21:51:07+00:00,L7,351.37,338.92,332.81,333.69,333.02,336.84,328.33,,,,355.58,353.10,343.44,356.51,352.67,344.52,352.95,351.12,341.44,,,,,,360.17,357.85,347.29,351.02,348.96,350.57,350.29,351.12,,,,,,363.08,373.13,363.38,355.25,341.50,337.51,336.18,340.77,338.23,,,,,336.44,334.45,332.20,326.58,311.91,312.97,305.52,302.37,304.02,,,,,301.70,292.08,296.32,290.52,290.83,299.92,306.51,306.51,310.25,,,,,267.84,255.21,260.16,288.34,302.54,312.12,325.82,335.37,338.82,347.03,359.19,,,,,,385.58,382.89,382.40,381.46,385.25
2007-05-14 21:51:01+00:00,L7,,,,,,345.11,334.31,341.50,336.30,348.94,349.85,344.71,338.19,,,,,,338.74,340.71,347.28,347.95,349.52,348.93,342.55,325.49,,,,,,346.04,347.32,336.98,345.51,336.44,341.24,352.95,351.07,351.40,,,,,333.78,339.38,340.31,339.97,335.94,334.26,330.21,329.58,327.83,,,,,305.20,304.84,307.44,300.11,298.58,291.89,290.17,276.83,281.19,,,,,307.00,307.31,306.33,302.00,294.99,287.83,268.13,252.21,255.59,,,,,,343.14,347.92,353.66,361.63,366.42,367.31,367.69,369.25,371.05,369.21,367.78,369.93,
2007-08-18 21:50:40+00:00,L7,,,336.49,335.45,336.27,343.48,331.66,342.35,340.73,349.50,,,,,,358.24,357.71,358.58,355.81,353.22,365.22,357.89,360.52,359.32,,,,,353.53,354.26,354.85,352.71,360.21,359.91,358.75,359.02,364.03,,,,,349.60,337.37,348.57,347.64,348.51,347.94,347.05,348.30,344.11,,,,,334.37,323.25,316.85,319.74,323.02,319.59,318.33,318.65,319.16,,,,,310.05,310.99,321.40,324.63,326.00,332.17,329.56,328.57,321.17,,,,,,331.83,346.78,358.83,363.67,372.98,380.91,379.99,384.52,379.88,391.69,400.54,,,,,
2007-09-10 21:56:39+00:00,L7,347.19,332.14,336.04,340.78,,,,,335.40,343.33,350.34,342.33,340.48,344.52,349.44,342.67,,,,,,345.10,341.49,344.50,340.39,335.77,333.35,332.22,333.41,334.46,,,,,349.50,344.21,352.24,354.20,359.36,347.11,345.88,336.88,330.02,,,,,332.74,326.66,330.21,325.38,322.59,316.95,315.34,310.91,309.56,,,,,298.36,299.17,295.91,293.37,277.99,286.73,285.85,291.81,300.09,,,,,305.42,300.34,295.06,276.68,268.06,267.66,283.50,293.67,305.06,324.74,,,,,,,366.42,371.79,378.98,374.55,376.74,375.67,372.85,373.01
2007-09-18 21:59:53+00:00,L5,361.61,347.74,353.13,361.79,357.17,349.70,340.23,340.08,348.98,351.31,358.25,364.90,365.82,365.29,367.64,362.30,369.40,359.12,348.34,352.99,356.28,359.71,359.75,360.61,369.40,366.03,366.18,364.00,366.64,368.30,358.90,359.30,358.56,362.20,361.38,361.09,361.02,380.27,382.76,375.50,369.86,363.72,357.97,359.58,347.46,349.93,352.42,352.85,348.49,347.87,353.17,351.38,350.17,348.98,341.20,337.30,333.62,320.19,323.14,318.94,320.14,320.16,319.24,323.53,318.75,324.31,316.73,320.71,327.93,336.81,325.38,327.67,327.02,330.56,325.77,317.69,310.57,295.72,302.34,318.18,330.13,338.24,349.60,363.15,363.57,366.34,372.65,378.05,386.18,395.46,400.53,403.04,402.48,409.13,404.84,400.23,390.55
2007-09-19 21:50:50+00:00,L7,363.36,356.40,362.81,372.35,363.42,361.90,348.51,359.63,363.28,,,,,366.32,373.24,364.21,363.77,364.45,364.67,364.31,372.62,364.40,,,,,360.08,362.52,361.50,363.92,362.86,364.58,367.13,368.63,369.70,,,,,,370.34,362.15,355.27,354.37,355.16,365.00,360.93,364.33,,,,,,344.14,340.00,334.78,327.13,328.84,333.00,332.95,334.17,,,,,,316.91,322.05,327.38,334.08,332.90,335.25,349.22,345.76,350.30,,,,,331.31,343.56,358.46,368.71,374.50,383.68,388.81,392.21,398.25,409.14,411.45,,,,,,,390.84
2007-10-21 21:50:31+00:00,L7,,,,,,,,,,,,,,343.93,345.38,339.92,345.58,340.78,336.08,335.46,344.52,341.82,,,,,320.84,324.39,330.62,327.92,333.00,333.00,339.72,338.90,337.65,,,,,354.31,345.25,337.89,329.48,327.51,334.67,340.11,350.08,337.24,,,,,,317.83,315.00,310.15,303.96,299.67,299.47,294.83,295.45,,,,,286.08,279.75,288.24,296.80,299.63,301.62,306.32,305.69,301.93,,,,,,284.04,294.42,302.74,315.94,326.66,329.93,333.93,343.33,347.73,351.66,354.60,360.77,,,,,,352.74
2007-10-28 21:56:46+00:00,L7,342.73,,,,,329.71,322.19,322.54,327.72,337.38,344.36,333.37,332.87,331.24,,,,,327.75,327.81,332.38,333.49,334.19,334.95,335.06,327.66,322.48,,,,,331.84,330.99,333.57,336.59,346.96,354.65,355.67,354.90,345.46,,,,,325.65,325.32,327.80,329.31,327.18,320.59,325.14,314.20,314.47,,,,,295.86,,,,,,,,,,,,,294.65,300.37,304.26,302.99,301.80,297.14,284.08,265.80,278.12,299.19,,,,,,341.94,352.86,361.61,367.09,368.23,370.71,370.42,372.83,366.19,364.59,370.52,367.83
2007-12-31 21:57:10+00:00,L7,,363.62,358.71,368.06,363.97,361.62,361.68,356.33,363.57,368.75,,,,,377.13,376.44,371.66,369.47,366.45,368.99,372.65,372.68,371.58,,,,,378.64,378.71,379.67,377.90,377.96,383.22,384.79,389.12,391.71,,,,,,367.02,358.15,357.04,366.54,374.20,370.29,366.98,362.09,,,,,,348.56,350.48,343.09,339.01,337.71,342.84,337.06,341.28,,,,,331.12,332.68,336.91,339.80,351.61,348.98,364.71,347.60,351.82,,,,,,339.73,355.10,353.95,355.28,366.92,376.66,387.54,397.81,404.70,401.17,399.73,,,,,,
2008-01-25 21:50:59+00:00,L7,349.99,345.51,349.71,353.67,,,,,355.12,357.69,359.82,358.30,358.92,363.64,363.31,358.24,356.77,,,,,358.31,361.22,370.07,364.96,358.60,353.97,352.70,355.00,357.94,,,,,364.93,367.25,380.44,381.03,380.57,365.26,357.07,347.51,344.66,348.30,,,,,351.39,345.16,341.77,341.23,337.15,334.12,328.53,321.00,313.23,,,,,322.08,321.76,318.25,307.91,300.06,291.03,301.12,304.88,309.04,,,,,317.26,315.91,304.84,283.34,285.02,297.88,312.49,318.16,331.25,336.46,,,,,,372.58,371.52,374.98,378.98,379.78,378.58,373.27,367.89
2008-02-25 21:57:13+00:00,L5,350.22,338.29,344.32,349.30,343.44,340.97,337.29,343.82,343.99,348.45,353.88,352.37,348.77,349.42,354.58,351.07,351.12,348.39,339.02,340.93,352.35,348.51,349.85,344.29,344.28,338.08,329.84,336.00,344.93,345.35,348.26,351.44,354.93,352.16,351.91,345.79,353.22,358.45,362.90,356.08,353.30,347.74,340.28,339.05,341.10,342.40,348.53,349.79,347.76,343.02,340.17,337.25,334.65,333.81,326.78,316.69,309.51,308.02,308.41,307.18,306.03,305.19,302.65,303.85,295.78,293.46,293.36,304.99,311.61,309.22,309.38,312.30,314.34,312.19,305.07,301.93,286.06,275.89,277.66,294.93,302.92,314.79,324.93,338.09,340.10,343.09,357.21,367.16,374.28,369.87,368.27,374.52,373.74,373.43,375.21,375.38,363.17
2008-02-26 21:51:16+00:00,L7,348.92,340.69,342.59,,,,,345.20,350.73,356.01,363.95,355.00,358.03,356.85,358.63,353.05,,,,,355.83,357.20,358.13,359.14,352.58,341.61,343.35,349.51,351.32,,,,,366.80,365.52,361.76,366.19,366.75,372.99,365.83,359.23,349.04,,,,,352.34,355.74,353.27,352.73,339.65,336.81,337.47,335.37,332.31,,,,,322.53,325.77,324.86,323.38,315.22,313.00,310.41,302.25,312.70,,,,,321.59,327.26,321.29,322.79,305.01,284.54,287.77,304.35,315.74,325.36,,,,,,375.71,377.50,374.84,379.08,387.14,386.41,380.11,381.49,382.27,372.54
2008-03-13 21:51:11+00:00,L7,362.23,351.95,355.30,360.29,360.72,356.60,347.25,,,,,366.12,363.58,367.58,370.12,366.05,360.30,362.65,356.28,360.87,,,,,368.37,362.76,372.40,367.58,366.33,369.30,368.89,374.68,373.98,,,,,,381.97,377.05,369.01,358.71,353.40,353.75,350.25,354.12,,,,,,348.20,348.12,347.04,339.59,336.01,333.71,327.53,333.13,,,,,,312.08,313.63,314.86,323.50,332.31,325.92,334.50,334.34,335.52,,,,322.47,306.17,303.98,321.58,327.42,337.53,342.74,352.26,361.76,374.41,387.17,,,,,,,398.42,396.91,398.05,392.83
2008-04-21 21:56:56+00:00,L7,,,333.33,338.57,337.49,330.84,330.58,329.24,335.17,344.90,,,,,,333.80,336.39,332.12,329.51,337.25,343.01,336.99,342.95,,,,,,336.44,341.45,342.77,345.49,348.68,336.51,340.40,334.68,,,,,,336.57,329.22,330.01,329.78,331.20,329.94,334.22,331.58,329.85,,,,,311.75,306.98,300.97,294.17,302.53,290.00,297.99,294.14,292.73,,,,,291.82,296.91,303.26,307.10,302.13,309.29,302.89,300.26,290.17,,,,,,303.54,308.84,320.20,327.09,332.17,342.04,352.13,353.11,356.19,358.42,365.49,373.07,,,,
2008-05-16 21:51:02+00:00,L7,342.02,332.18,338.62,354.22,344.12,342.12,,,,,354.87,344.84,344.45,349.69,354.97,350.40,356.54,354.18,349.08,,,,,362.42,362.80,351.94,343.40,355.24,355.75,353.45,353.56,359.00,359.41,,,,,367.79,366.66,365.23,355.82,343.24,347.73,341.98,347.55,343.75,,,,,338.54,334.95,336.29,333.13,334.39,328.69,317.53,319.58,317.95,,,,,311.81,308.81,303.15,298.62,312.84,315.59,315.42,317.67,321.54,,,,,300.38,271.54,278.40,296.11,311.03,319.58,326.11,335.83,348.55,351.96,,,,,,,379.37,379.72,379.26,369.86,369.41
2008-06-08 21:56:37+00:00,L7,341.63,326.93,329.27,333.55,,,,,341.53,350.37,358.45,345.91,340.40,348.04,350.68,348.89,352.93,,,,,,,,,,,,,,,,,,363.77,358.60,362.35,374.41,369.16,362.50,355.96,349.53,346.21,,,,,,353.29,356.96,351.51,341.95,341.87,339.72,336.55,327.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-17 21:50:45+00:00,L7,341.07,313.46,330.07,321.54,318.60,,,,,335.83,345.73,335.90,339.68,338.51,348.95,343.38,349.16,338.92,,,,,,,,,,,,,,,,,,328.60,345.18,353.27,354.09,355.81,347.45,339.79,338.42,332.89,,,,,,,,,,,,,,,,,,,307.30,303.51,303.21,303.81,294.83,308.56,311.06,313.48,,,,,,297.97,288.89,268.08,272.15,289.11,305.58,311.87,329.41,336.95,354.95,,,,,,369.85,369.98,371.94,372.44,376.32,375.96,376.08
2008-08-20 21:49:46+00:00,L7,,331.81,326.99,336.58,333.49,329.07,322.56,337.07,340.70,337.00,,,,,355.76,349.69,355.28,353.00,346.82,343.27,349.78,352.15,,,,,,344.11,346.42,348.34,350.43,349.13,354.95,354.88,343.47,332.01,,,,,,346.66,330.37,339.55,338.52,336.91,342.57,345.36,342.27,,,,,,329.00,314.75,312.26,319.74,312.68,316.32,326.87,326.98,,,,,310.94,315.12,323.09,328.97,324.67,327.91,333.29,333.73,327.93,,,,,,,,,,,,,,392.13,391.01,389.92,,,,,,
2008-08-27 21:55:53+00:00,L7,353.65,347.09,347.98,350.53,352.04,346.71,,,,,,347.77,345.98,343.96,350.35,354.42,356.23,348.53,346.70,,,,,358.78,357.80,355.80,337.83,349.26,351.22,353.90,351.98,352.10,,,,,,188.69,,,336.34,336.83,335.18,346.37,344.84,344.81,,,,,336.03,331.80,328.89,326.37,325.97,321.99,316.12,322.41,,,,,,318.10,310.29,310.32,303.58,310.41,314.34,316.61,318.23,322.11,,,,,286.33,272.67,279.70,295.77,310.99,322.21,339.96,357.83,365.75,364.35,371.59,,,,,,,375.14,375.72,371.89,368.32
2008-12-17 21:56:20+00:00,L7,352.03,341.43,,,,,,340.33,339.55,348.59,356.19,357.40,357.26,353.92,353.85,,,,,344.67,352.06,352.65,353.46,352.77,348.22,333.25,331.21,340.89,,,,,,348.72,344.61,344.15,353.81,357.13,355.48,356.58,352.87,,,,,,348.60,343.97,340.47,339.86,339.25,328.57,331.56,334.97,,,,,,323.11,323.70,327.20,323.29,325.17,312.73,313.64,309.30,,,,,,315.87,310.94,316.37,315.15,298.35,280.92,293.17,309.68,315.01,,,,,,365.95,364.42,365.68,366.75,368.00,366.52,370.14,375.11,376.44,370.90,364.96
2008-12-25 21:51:22+00:00,L5,350.43,344.30,349.65,352.66,348.46,348.01,352.49,349.40,351.37,357.04,369.11,360.54,350.71,351.41,353.27,355.65,354.91,350.21,349.76,356.13,359.59,360.51,360.31,362.65,357.59,339.08,330.17,340.67,342.78,343.55,345.23,347.17,357.70,362.87,357.03,355.67,357.91,360.41,353.75,352.39,346.71,337.03,333.63,332.67,335.37,344.27,346.67,343.47,338.55,337.98,332.31,316.94,306.32,313.50,312.76,312.85,305.69,309.56,317.31,313.17,318.13,311.58,314.16,308.62,288.51,288.83,284.01,290.85,302.48,297.57,300.55,310.81,313.44,316.72,317.51,310.89,296.30,278.79,277.68,295.39,303.89,318.72,336.55,345.52,357.77,362.02,364.03,366.44,368.55,374.40,374.05,373.08,374.43,378.16,376.54,363.79,356.20
2009-01-11 21:50:44+00:00,L7,352.66,344.48,,,,,345.39,342.87,339.15,351.25,358.40,356.17,353.43,352.14,,,,,,343.72,348.98,352.11,356.26,344.02,343.31,325.39,324.98,,,,,346.82,346.27,344.25,342.24,339.74,345.99,349.91,346.98,347.38,343.35,,,,,327.45,334.63,330.87,333.38,330.81,330.55,320.74,321.15,318.03,,,,,298.64,284.43,300.75,300.79,302.87,295.66,278.33,286.58,286.45,,,,,,,,,,,259.52,264.17,283.38,296.01,,,,,,343.12,343.46,346.68,349.97,349.72,350.78,354.18,355.35,355.78,355.58,347.64
2009-03-07 21:56:55+00:00,L7,,,,,346.58,347.32,338.25,342.98,347.24,350.56,360.87,354.36,357.91,,,,341.83,338.42,335.26,335.50,346.79,351.18,351.02,344.22,340.70,,,,,,345.72,346.22,348.60,348.83,348.60,346.03,350.78,351.63,357.98,,,,,334.06,338.84,339.17,341.67,341.24,339.07,337.06,333.66,326.97,,,,,303.80,298.35,301.85,298.68,309.64,308.68,306.80,300.94,279.85,,,,,306.81,310.27,308.54,307.61,305.34,308.74,295.51,280.77,264.82,,,,,,338.24,344.99,344.18,346.63,350.07,354.01,358.36,355.64,356.11,362.80,360.99,365.76,370.05,
2009-04-01 21:51:19+00:00,L7,359.07,348.05,352.85,356.37,356.46,352.98,,,,,364.87,361.43,365.89,366.51,372.96,365.29,365.54,367.04,360.40,,,,,368.44,362.35,357.17,370.04,373.00,374.18,375.11,379.15,378.26,,,,,373.72,372.57,373.65,370.82,368.47,362.76,355.96,357.54,360.19,,,,,,354.44,353.54,356.16,355.36,353.76,345.40,337.94,344.76,,,,,343.48,344.55,,342.33,336.13,336.27,324.16,332.91,336.68,,,,,368.17,356.90,325.22,331.01,350.23,368.78,385.72,389.72,374.90,371.28,379.12,,,,,,393.70,401.91,405.90,403.59,391.46,393.38
2009-04-17 21:51:00+00:00,L7,362.47,358.48,354.44,362.91,360.78,356.94,,,,,369.33,367.30,360.93,365.83,370.22,365.46,364.10,363.99,360.76,,,,,367.41,364.54,360.62,354.88,360.94,362.18,365.42,364.21,369.01,,,,,374.27,377.37,375.90,368.39,359.40,359.29,354.86,354.96,352.48,,,,,,356.42,355.22,349.44,349.11,341.06,339.20,336.26,336.85,,,,,337.09,331.67,326.72,331.63,330.03,341.34,325.16,319.57,326.92,,,,,338.64,312.76,293.40,315.40,330.08,335.51,337.44,351.30,359.26,361.04,366.84,,,,,,381.89,388.54,389.80,380.33,371.20,367.79
2009-05-03 21:51:27+00:00,L7,352.82,341.38,345.90,347.61,,,,,347.06,352.31,361.73,357.27,357.31,364.86,369.52,361.77,370.95,,,,,357.58,359.33,359.35,360.80,363.08,362.96,361.27,361.93,365.21,,,,,360.37,355.16,359.68,365.61,373.25,365.84,358.84,358.09,346.60,,,,,351.73,350.46,347.37,340.14,345.88,341.89,344.12,340.87,338.37,,,,,324.26,330.23,324.97,328.05,,329.35,325.07,333.60,326.35,,,,,323.65,327.79,327.09,306.55,293.10,313.37,325.88,333.27,341.49,353.96,,,,,,379.52,376.67,376.05,380.26,381.24,382.38,381.41,374.59,368.58
2009-05-19 21:51:29+00:00,L7,,,,,,,,,,,,,,,,,355.58,388.96,338.02,341.33,347.85,347.60,346.60,347.71,,,,,,330.00,331.55,336.29,,,333.67,316.10,333.47,344.40,,,,,321.85,325.21,324.89,329.88,338.98,339.93,335.56,333.64,332.17,,,,,309.36,307.34,309.24,306.33,313.87,309.49,309.32,315.13,307.80,,,,,309.67,309.70,306.28,305.54,311.26,311.62,309.47,311.54,292.95,,,,,,337.55,342.97,342.91,350.85,364.02,366.04,366.25,360.75,360.50,366.51,370.01,370.34,,,
2009-08-07 21:50:50+00:00,L7,338.72,,,,,324.39,316.62,329.36,326.95,335.69,344.59,331.07,333.32,338.49,,,,,324.41,328.42,335.88,335.17,342.21,342.74,342.40,325.37,323.63,,,,,333.80,343.97,,337.35,329.68,340.09,349.29,350.25,332.89,,,,,,323.71,334.20,339.90,334.92,335.79,334.23,329.75,331.65,,,,,,314.36,315.12,320.16,314.81,318.53,315.46,316.25,312.32,,,,,,323.19,319.61,317.55,311.04,306.69,287.81,272.78,287.27,302.94,,,,,,355.64,353.13,361.74,363.28,365.46,364.44,369.17,368.54,364.80,364.40,358.32,354.72
2009-09-08 21:50:49+00:00,L7,347.29,336.36,,,,,335.65,341.21,342.07,347.01,356.98,352.26,353.20,348.74,353.55,,,,,343.07,350.68,353.31,353.18,356.23,352.72,338.05,341.21,344.33,,,,,353.47,351.52,355.16,353.51,356.05,358.58,363.05,357.25,349.26,344.40,,,,,344.09,342.72,340.19,338.32,339.03,335.37,333.17,333.26,329.44,,,,,316.18,321.54,316.01,318.82,312.81,313.42,309.54,309.22,,,,,,335.11,331.94,325.20,320.49,302.22,290.01,298.31,317.58,334.92,,,,,,366.11,368.59,369.27,371.06,371.73,371.36,372.39,369.05,369.09,366.92,359.70
2009-11-18 21:57:29+00:00,L7,339.78,326.60,337.78,340.24,343.46,336.47,,,,,347.23,337.99,335.87,337.47,345.07,339.48,340.91,340.89,335.60,,,,,325.38,322.32,298.25,309.19,327.55,334.87,331.22,332.25,331.59,,,,,330.29,333.74,339.91,334.30,326.74,328.36,320.54,320.63,320.08,,,,,,320.53,314.81,307.53,309.15,310.32,308.34,304.81,304.28,,,,,,279.62,284.91,286.58,284.55,294.74,292.65,302.52,304.84,,,,,,274.33,259.01,262.63,283.35,302.48,316.39,325.28,332.66,335.56,342.82,,,,,,,,349.48,344.17,339.71,331.27
2009-12-20 21:57:55+00:00,L7,345.19,,,,,,,,,,,,,,,,,,339.08,342.56,354.36,351.36,350.08,349.19,342.09,336.13,323.18,,,,,,,,,,,,,345.86,,,,,330.61,271.31,314.17,333.13,331.39,333.53,331.08,326.15,323.93,,,,,312.11,311.19,311.41,312.85,312.48,312.68,299.74,307.96,306.41,,,,,,318.77,316.01,,,,,,,,,,,,,,,,,,,,,,364.66,368.21,357.12
2009-12-29 21:51:54+00:00,L7,340.92,325.44,330.83,337.26,340.58,334.78,333.10,334.82,,,,,342.20,339.57,344.67,335.18,336.51,338.83,335.27,338.46,344.14,,,,,310.28,310.37,324.77,328.78,329.14,333.55,328.91,335.48,332.35,,,,,335.14,331.76,323.37,317.79,319.09,319.15,316.34,322.14,331.17,,,,,310.93,307.69,309.07,304.88,304.58,301.41,298.70,299.87,297.75,,,,,278.43,277.99,277.08,284.00,283.99,298.95,303.73,303.95,308.53,304.86,,,,,258.99,276.49,297.36,306.12,315.12,325.57,333.34,335.89,334.70,339.32,339.88,,,,,,,335.77,332.31
2010-01-29 21:57:41+00:00,L5,351.40,341.74,344.96,350.38,349.04,349.90,343.00,343.36,344.36,351.70,362.99,355.91,353.67,351.54,353.28,348.78,348.34,345.36,343.34,345.85,351.94,351.72,349.04,345.95,344.65,317.02,315.27,330.61,339.08,335.34,340.64,343.43,347.67,345.22,343.63,340.59,346.26,351.99,351.33,345.42,341.47,335.79,326.81,327.48,332.31,337.29,343.60,341.72,333.83,333.77,335.56,326.76,326.57,324.03,315.38,316.96,309.03,314.77,322.20,323.46,315.91,314.17,313.48,308.02,303.12,295.05,291.69,303.79,311.64,311.44,316.07,318.52,323.36,313.74,312.31,303.89,285.60,269.15,277.41,293.94,309.77,324.86,341.08,347.42,352.17,354.88,355.61,357.80,360.04,361.32,357.02,361.46,364.51,365.33,371.24,356.37,352.29
2010-04-04 21:52:51+00:00,L7,358.81,347.97,353.96,357.64,360.61,,,,,362.83,369.95,361.88,362.64,367.25,372.09,363.58,368.32,365.53,,,,,361.87,363.27,359.91,356.71,357.09,358.76,358.88,357.71,360.45,,,,,359.31,364.00,371.97,369.78,363.78,354.12,358.12,346.26,348.60,,,,,,341.33,339.49,337.34,334.95,338.92,335.10,332.39,321.96,327.14,,,,,325.78,320.60,319.95,318.11,315.50,322.27,322.40,323.69,332.53,,,,328.98,322.46,306.27,287.70,299.59,320.60,345.34,359.18,377.56,376.90,378.75,,,,,,376.06,376.31,380.65,377.26,378.14,371.95,368.87
2010-07-25 21:52:52+00:00,L7,331.75,323.75,326.46,333.96,326.75,,,,,,333.42,321.94,328.58,336.29,346.11,336.56,340.32,333.55,,,,,341.64,353.16,341.38,325.31,324.07,342.20,352.02,344.28,349.41,,,,,327.37,330.28,348.89,344.44,337.06,343.07,337.11,326.89,328.01,322.91,,,,,324.09,325.08,313.85,321.67,327.00,322.67,312.01,311.18,316.04,,,,,310.30,298.89,297.61,301.17,297.78,309.13,309.93,312.84,317.89,,,,,292.07,274.36,255.82,265.95,293.64,313.74,329.37,341.97,353.11,356.62,,,,,,,363.10,362.29,366.16,366.56,365.97,364.08
2010-08-10 21:52:51+00:00,L7,340.75,323.53,327.87,,,,,324.01,323.87,337.38,338.16,332.00,336.69,338.28,339.57,332.88,,,,,337.93,340.00,339.98,342.66,340.71,324.17,320.50,329.28,335.71,,,,,304.15,336.99,328.58,333.14,347.80,347.06,332.88,329.96,328.22,,,,,326.34,332.29,328.77,325.10,317.50,315.62,315.26,318.21,311.45,,,,,307.90,310.44,308.71,309.83,298.57,295.54,300.22,293.48,303.99,,,,,,309.10,303.60,293.06,274.85,266.13,272.82,289.77,313.51,328.61,,,,,,,352.95,352.72,355.98,358.00,362.92,358.89,361.99,359.99,357.19
2010-09-02 21:59:06+00:00,L7,341.55,332.26,333.98,336.49,338.92,,,,,350.80,357.08,348.90,345.13,347.33,349.98,345.48,342.59,342.10,,,,,354.73,352.49,340.95,327.89,333.97,337.40,347.00,343.40,343.35,,,,,337.48,348.20,350.68,360.54,348.14,342.88,339.94,330.75,336.87,,,,,,341.92,339.15,337.36,334.95,336.24,323.85,322.91,320.12,,,,,332.35,330.82,327.38,324.82,320.93,317.88,321.29,326.83,331.68,335.25,,,,,319.01,305.23,284.77,293.00,308.60,325.08,347.19,366.05,381.93,,,,,,,,371.02,373.30,371.14,377.71,372.73,369.71
2010-10-04 21:59:05+00:00,L7,360.01,352.47,353.53,360.96,,,,,353.68,363.23,376.18,359.83,358.32,359.15,361.83,356.43,356.09,,,,,357.73,361.09,365.18,361.21,354.46,352.45,352.55,352.00,353.10,,,,,368.67,367.69,370.48,374.56,371.71,365.74,353.69,351.63,344.36,,,,,354.62,353.32,349.98,344.22,344.57,340.19,344.30,338.08,336.99,,,,,,346.93,347.79,345.17,331.74,330.32,327.55,335.42,338.40,,,,,347.95,342.94,337.96,319.90,304.05,311.32,330.79,344.48,358.52,373.00,,,,,,,374.98,375.52,374.59,375.26,371.84,372.78,370.87,367.99
2010-10-12 21:56:49+00:00,L5,350.46,339.47,345.33,346.57,349.60,345.83,349.75,352.43,354.13,363.30,371.76,360.96,357.19,355.54,358.29,357.55,360.85,356.59,354.24,361.26,364.29,360.72,371.30,373.48,371.00,360.11,359.95,355.63,356.05,357.61,358.68,364.73,375.84,377.01,372.62,370.55,373.27,377.86,372.77,367.02,353.99,351.14,343.75,339.63,343.74,352.49,358.25,362.18,359.06,354.36,352.08,346.01,341.27,340.54,336.16,329.33,323.00,329.42,342.34,338.92,343.95,344.59,344.29,340.99,338.40,331.64,324.20,330.25,338.66,348.44,348.23,358.07,360.61,356.61,345.98,344.12,329.40,316.31,324.05,354.85,367.19,378.87,382.70,390.57,392.94,389.69,394.49,393.71,402.29,400.68,401.04,393.49,392.35,392.04,391.60,388.39,393.79
2010-10-29 21:53:33+00:00,L7,369.19,358.69,357.44,366.79,362.81,,,,,373.51,377.90,375.91,372.30,372.89,378.52,373.16,371.75,368.95,,,,,381.00,382.39,386.47,393.01,394.74,382.89,374.75,379.44,378.85,,,,,380.54,382.59,386.58,381.61,382.94,374.17,368.00,369.09,363.45,,,,,375.97,368.94,368.66,367.64,362.87,360.69,359.61,351.01,352.99,,,,,366.28,370.73,358.70,357.46,361.02,361.79,357.67,364.70,368.42,,,,,,351.29,324.91,324.72,347.73,363.88,376.50,380.76,395.29,409.75,,,,,,,403.47,403.74,400.48,410.59,398.62,402.82,414.03
