dates,satname,nzd0531-0000,nzd0531-0001,nzd0531-0002,nzd0531-0003,nzd0531-0004,nzd0531-0005,nzd0531-0006,nzd0531-0007,nzd0531-0008,nzd0531-0009,nzd0531-0010,nzd0531-0011,nzd0531-0012,nzd0531-0013,nzd0531-0014,nzd0531-0015,nzd0531-0016,nzd0531-0017,nzd0531-0018,nzd0531-0019,nzd0531-0020,nzd0531-0021,nzd0531-0022,nzd0531-0023,nzd0531-0024,nzd0531-0025,nzd0531-0026,nzd0531-0027,nzd0531-0028,nzd0531-0029,nzd0531-0030,nzd0531-0031,nzd0531-0032,nzd0531-0033,nzd0531-0034,nzd0531-0035,nzd0531-0036,nzd0531-0037,nzd0531-0038,nzd0531-0039,nzd0531-0040,nzd0531-0041,nzd0531-0042,nzd0531-0043,nzd0531-0044,nzd0531-0045,nzd0531-0046,nzd0531-0047,nzd0531-0048,nzd0531-0049,nzd0531-0050,nzd0531-0051,nzd0531-0052
2006-04-22 22:12:36+00:00,L5,365.99,360.82,349.53,337.72,331.35,329.71,330.42,324.22,320.11,319.66,316.48,322.42,328.96,332.54,343.10,348.34,353.49,364.08,374.57,377.55,382.75,391.89,396.65,392.11,389.32,389.14,387.15,381.88,390.63,393.80,396.79,401.93,404.42,399.76,391.70,390.93,369.93,364.73,367.51,374.25,376.84,381.57,386.71,398.56,407.89,415.82,421.87,421.00,411.48,399.47,381.56,371.94,378.78
2006-04-30 22:10:50+00:00,L7,,,,329.73,327.10,319.35,318.67,319.52,317.06,317.73,311.30,314.01,311.31,315.16,319.50,321.94,335.02,122.17,194.64,,,368.51,376.03,371.05,359.70,347.46,345.09,341.08,224.02,209.58,,108.25,166.69,219.99,,,,,,,,,,,185.96,383.51,404.67,408.38,,,,,380.33
2006-06-01 22:10:50+00:00,L7,,,,334.06,337.75,334.42,326.23,321.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-25 22:13:31+00:00,L5,382.90,373.24,363.61,356.16,346.39,347.11,345.01,342.37,343.73,338.71,345.25,349.28,354.65,348.89,352.39,359.11,358.41,369.38,384.57,393.51,406.44,419.95,433.89,423.59,428.20,425.81,426.17,423.67,419.65,417.45,411.26,416.16,413.76,409.16,400.99,404.58,399.72,400.37,408.06,406.73,418.18,414.37,426.04,433.68,434.80,432.73,444.44,445.77,436.89,425.15,413.71,422.32,421.53
2006-06-26 22:04:32+00:00,L7,391.05,379.97,369.30,362.16,347.93,351.66,349.29,341.62,340.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-03 22:10:40+00:00,L7,341.04,334.95,331.56,320.44,308.52,303.80,303.37,302.66,302.45,300.86,301.95,309.47,308.79,232.71,,,,334.81,342.19,354.09,364.10,374.84,378.01,376.36,372.45,371.59,379.55,373.87,371.50,370.15,,,,360.30,350.53,348.34,343.50,354.90,317.37,353.56,359.05,363.17,366.61,371.40,377.53,,,,,369.66,370.31,367.43,372.89
2006-07-12 22:04:25+00:00,L7,369.01,351.51,347.94,349.68,346.97,341.83,336.00,328.27,331.15,324.49,331.19,223.55,,,,,,,,,,,,,,,,,,,,,,405.81,403.28,397.31,392.22,389.69,390.96,395.44,394.97,404.99,406.20,,,,,,,,,,
2006-07-27 22:13:58+00:00,L5,355.50,355.95,357.86,350.76,343.89,338.46,338.09,330.16,327.48,327.34,320.98,319.20,328.43,328.88,339.03,344.11,349.50,361.31,369.21,381.87,388.02,403.93,404.15,394.59,402.08,398.61,397.46,391.47,388.31,394.24,396.48,399.70,403.81,399.94,395.74,397.33,392.97,394.22,391.12,389.33,394.91,393.70,389.50,385.19,388.77,400.21,409.98,419.58,416.27,407.39,407.99,406.85,404.46
2006-08-04 22:10:28+00:00,L7,350.83,353.41,352.96,348.49,344.91,335.83,,,,,,324.22,324.82,335.08,340.43,343.52,350.63,359.06,367.49,379.31,386.43,396.08,400.54,392.96,,,,,381.36,385.09,385.20,392.07,394.82,390.30,390.83,384.60,383.95,378.34,373.55,375.47,,,,381.97,386.52,397.48,404.56,411.95,403.52,398.33,392.97,386.33,384.51
2006-08-05 22:07:55+00:00,L5,356.27,360.37,354.97,354.60,347.72,344.45,336.82,332.99,336.19,332.53,322.91,325.49,326.60,333.16,341.08,346.70,349.43,361.28,375.13,386.44,389.68,404.71,404.96,400.92,400.85,402.40,397.95,385.28,382.86,382.61,390.63,393.55,398.59,394.35,398.21,389.75,386.40,386.22,378.66,379.07,386.18,384.16,376.81,383.35,381.47,395.48,404.70,412.12,403.58,409.21,406.35,400.17,403.59
2006-08-28 22:14:23+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.38,389.30,392.73,380.60,381.90,382.47,385.89,390.36,388.67,384.58,389.69,392.56,396.21,395.52,389.02,390.87,398.89,404.77,395.64,389.90,387.36,398.36,397.96
2006-09-13 22:14:35+00:00,L5,351.38,351.69,347.78,340.47,330.57,326.64,322.67,314.19,314.43,309.54,296.63,301.21,304.86,310.65,310.67,317.65,325.01,328.45,336.15,348.52,364.25,379.49,383.55,382.49,382.43,385.23,375.31,361.23,356.32,353.05,354.37,360.71,366.17,360.24,361.27,362.80,364.67,361.19,363.80,359.58,362.62,359.59,345.16,352.21,365.39,366.76,378.97,381.58,378.10,383.36,378.49,369.96,375.45
2006-09-14 22:04:09+00:00,L7,,,,,,187.26,,,,,,,,,,,,,,,,,,,,,,,357.92,364.69,358.23,358.67,361.78,359.09,362.32,356.20,361.14,359.35,,,,,,,,,,,,,,,
2006-09-21 22:10:16+00:00,L7,365.55,365.48,358.97,165.27,165.57,,,,329.92,325.17,324.80,327.15,328.24,333.37,332.60,334.46,339.67,349.13,355.59,368.48,375.41,250.34,239.11,,,387.29,383.25,379.48,377.70,375.45,375.04,374.09,379.45,378.62,376.72,372.49,373.47,,,,,366.85,372.41,373.46,380.63,390.21,402.10,407.12,395.37,393.37,390.34,386.13,
2006-11-24 22:10:49+00:00,L7,358.12,346.44,340.61,337.27,325.98,321.58,193.94,180.60,,,,,301.01,305.23,,308.70,314.94,326.18,337.79,346.05,360.53,371.61,374.47,365.81,232.50,,,,341.74,339.87,338.44,340.57,344.26,341.13,341.81,340.77,336.85,340.61,336.98,340.09,,,,352.88,358.06,370.97,377.94,381.55,376.91,,365.09,363.54,359.88
2007-01-04 22:04:49+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-28 22:11:16+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.61,360.90,367.98,374.91,380.04,368.88,368.73,365.42,363.85,
2007-03-16 22:11:19+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-13 22:04:52+00:00,L7,348.31,345.97,342.88,347.71,335.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.50,370.32,378.24,385.60,387.95,371.16,,362.48,375.88,
2007-07-06 22:11:01+00:00,L7,334.89,335.71,336.19,345.36,340.02,342.56,334.09,327.33,328.20,323.13,319.74,318.75,318.12,,,,,,329.25,336.00,348.43,357.01,362.82,351.20,344.84,343.55,338.77,332.98,327.82,326.64,,,,,328.97,323.09,326.78,329.89,337.20,335.60,342.52,352.13,355.05,359.29,365.57,,,,375.32,360.34,362.54,362.74,362.97
2007-07-15 22:04:48+00:00,L7,,,351.41,355.65,362.85,363.22,357.92,342.77,344.98,346.50,340.87,337.62,340.51,341.32,,,,,,,355.03,371.37,384.25,373.57,367.39,364.85,355.84,354.05,344.25,352.73,354.79,,,,,,353.71,355.97,361.20,367.43,368.40,373.37,376.99,380.25,376.93,,,,,,,384.82,389.05
2007-08-07 22:10:52+00:00,L7,320.79,321.76,304.33,297.33,308.97,317.40,316.62,308.04,,,,,,284.27,288.10,307.30,305.60,316.76,333.65,339.50,353.62,370.54,361.29,356.73,356.56,349.95,208.96,,,,322.92,327.20,335.03,321.57,317.23,315.45,310.10,307.11,305.95,317.38,313.14,238.35,,,341.35,338.12,284.03,345.23,337.18,,277.57,326.21,335.63
2007-09-01 22:04:31+00:00,L7,,,,,,321.84,315.28,314.80,312.34,311.94,307.76,303.48,301.90,299.23,305.82,318.51,,,,,,,363.96,364.83,366.96,362.95,357.68,346.29,342.39,337.97,338.76,340.23,,,,,,335.14,331.08,337.94,340.33,343.28,340.94,338.72,342.35,344.98,347.17,,,,,,341.27
2007-09-08 22:10:38+00:00,L7,321.62,325.23,322.91,324.01,166.49,,,,297.61,289.70,285.56,290.18,287.33,282.34,282.27,294.15,302.34,321.80,323.06,329.38,334.20,217.81,,,,332.62,333.44,328.48,327.36,328.80,327.80,336.53,336.05,331.68,326.62,325.69,323.57,,,,320.80,322.55,329.11,333.20,334.91,338.75,344.75,344.60,334.66,,331.16,,
2007-09-09 22:07:45+00:00,L5,339.02,342.12,348.02,347.43,336.07,328.67,323.83,323.14,316.30,309.79,304.04,308.35,305.83,305.96,316.91,317.56,319.73,324.73,334.32,339.74,346.83,360.05,367.12,364.89,367.94,362.97,351.20,349.52,348.84,347.12,348.06,344.11,349.32,344.03,339.90,343.09,335.98,336.65,330.98,331.26,338.71,340.16,341.99,348.27,350.12,359.28,356.33,353.21,344.38,354.00,346.05,343.32,348.54
2007-11-27 22:11:00+00:00,L7,,,332.14,325.05,324.32,326.15,323.64,315.49,317.10,308.87,303.69,302.03,301.57,301.72,299.05,,,,,323.12,339.05,347.02,358.62,353.76,349.19,349.75,348.14,341.26,341.37,336.30,334.33,,,,,311.25,307.45,303.14,309.12,308.50,304.11,311.07,312.95,305.07,313.18,314.27,,,,,311.82,311.73,318.50
2007-12-22 22:04:56+00:00,L7,353.68,347.84,340.45,338.07,330.17,325.38,321.16,,,,,,,300.60,302.33,306.73,306.11,316.09,316.46,329.35,343.31,353.30,354.55,356.98,,,,,,,337.95,340.44,340.94,336.45,330.05,319.85,314.77,311.70,315.60,315.56,,,,,,320.87,321.11,327.78,322.91,318.09,316.43,318.36,320.32
2008-03-18 22:10:55+00:00,L7,346.31,343.37,339.98,332.51,328.82,324.19,320.18,323.54,322.13,316.53,314.75,317.47,321.74,,,,,327.41,335.34,348.60,355.04,369.45,373.85,373.13,374.19,367.75,365.07,360.56,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-05 22:10:50+00:00,L7,316.24,320.27,158.35,155.17,,,316.69,313.70,316.35,308.91,304.87,304.66,304.20,309.05,308.18,314.08,318.39,325.39,330.38,331.83,207.78,162.16,,359.92,361.61,359.97,354.40,352.13,343.16,343.96,342.38,344.41,346.64,341.15,333.77,,,,,313.08,315.85,334.98,339.66,341.56,345.74,347.17,348.43,352.42,340.98,,,,
2008-07-08 22:10:15+00:00,L7,312.72,311.42,308.94,573.58,559.65,383.82,368.76,299.51,286.56,285.20,291.56,292.21,298.57,299.06,,,,,302.91,316.31,329.86,352.05,360.64,346.98,345.36,346.59,341.54,334.33,330.11,318.80,,,,314.29,333.00,340.75,,161.44,95.72,105.43,,,121.27,174.73,172.44,,,,314.29,,,,
2008-08-09 22:09:59+00:00,L7,300.13,285.82,281.68,280.46,283.65,281.38,272.29,270.96,272.19,269.07,276.76,280.31,155.93,,,290.59,299.97,311.00,319.83,324.26,337.97,345.43,357.29,351.41,343.19,344.75,341.71,341.33,162.54,154.40,,,326.07,328.44,321.30,311.33,305.68,300.81,298.97,293.50,298.25,301.93,304.34,,,,309.35,311.51,298.45,,,,
2008-08-18 22:03:44+00:00,L7,,325.45,326.17,321.28,316.71,313.42,314.98,305.42,297.87,295.73,298.67,302.31,305.72,,,,,,,357.83,366.30,383.21,388.46,386.78,375.19,378.06,371.54,373.93,373.73,,,,,,,,,,,,,,142.94,188.52,168.24,,,,,324.96,,,
2008-10-12 22:09:25+00:00,L7,326.66,319.56,313.05,163.00,144.99,,,281.70,289.96,288.85,290.66,287.71,289.04,295.61,305.42,311.92,322.84,325.83,334.68,343.60,342.53,,,,344.97,349.41,357.29,362.55,363.85,359.15,355.60,348.40,342.99,335.74,329.04,,,,,,,,,,,,,,,,,,
2008-10-21 22:03:23+00:00,L7,323.81,318.26,181.11,50.89,,,,,292.72,290.17,289.39,292.13,295.59,296.87,299.66,301.51,305.44,315.22,322.83,209.99,216.75,,,,,344.16,352.85,356.03,352.52,349.57,348.40,344.49,344.76,335.06,329.98,,,,,,321.47,320.12,313.63,310.73,310.29,307.19,315.06,311.64,301.64,,,,
2008-11-13 22:09:55+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,92.58,181.21,,,,364.74,361.27,351.46,340.89,335.54,335.41,335.78,331.76,330.19,327.33,327.44,,,,,314.27,319.37,315.56,306.22,305.32,313.14,324.24
2008-12-23 22:05:16+00:00,L5,332.36,324.86,321.39,313.14,309.07,313.77,310.39,313.06,312.03,312.37,308.44,314.63,321.19,324.04,327.57,328.27,327.17,329.29,338.44,343.21,353.71,369.49,370.42,371.38,383.00,374.15,372.18,369.45,373.13,372.99,372.14,368.08,362.25,348.13,339.75,335.88,329.76,333.42,329.47,331.12,336.53,334.83,330.33,334.39,332.90,336.39,344.11,335.69,327.01,318.36,306.53,307.63,313.40
2009-01-17 21:59:44+00:00,L5,,,,,,,,,,,,,,,311.49,319.06,322.16,329.16,335.06,344.51,348.98,363.88,364.36,361.59,357.91,352.05,357.75,355.27,358.37,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-01 22:10:34+00:00,L7,,,,,,,,,,,,,,266.82,,,,218.92,239.53,,,,61.40,72.34,89.97,,312.03,347.45,341.77,345.97,343.74,338.92,345.56,335.43,326.06,321.74,317.59,313.31,,,,314.44,320.65,314.12,321.55,320.59,330.58,333.97,314.16,309.19,300.75,,
2009-02-10 22:04:28+00:00,L7,361.92,180.75,171.74,60.29,,,,,303.31,305.55,309.38,309.09,312.25,316.42,320.55,322.53,327.40,334.80,341.40,203.25,,,,,370.02,371.16,368.79,372.39,377.18,374.36,368.37,372.23,368.04,357.39,,,,,,333.20,340.59,345.61,345.86,347.02,348.50,341.57,350.35,354.09,349.15,,,,
2009-04-06 22:11:05+00:00,L7,,,,,,,,271.86,281.70,282.19,271.92,281.99,281.54,288.20,294.88,304.53,307.20,315.28,320.42,325.84,215.37,62.05,,,,,,,,,,,,,,,,,,,302.06,306.92,310.43,311.89,307.51,311.96,317.31,316.02,304.22,,292.59,,
2009-05-01 22:05:01+00:00,L7,318.06,320.07,319.18,317.89,312.82,310.68,306.00,296.89,,,,,,,306.85,306.51,311.39,324.12,329.25,338.60,352.66,362.23,365.84,364.62,357.52,182.68,100.24,,,,360.07,358.73,353.47,343.76,333.76,325.81,327.78,327.95,327.99,327.56,,,,,,326.97,327.25,328.00,317.60,313.46,308.09,309.47,304.76
2009-08-05 22:04:48+00:00,L7,343.55,338.32,341.34,142.43,100.50,,,,,307.12,313.07,312.17,318.03,326.13,334.74,337.21,343.83,350.97,356.06,365.21,,,,,,,,,,,,,,,,,,,,,,354.42,354.75,346.18,353.28,354.10,369.70,369.86,363.81,348.52,,,
2010-01-27 22:11:38+00:00,L5,335.07,334.39,331.87,331.19,329.21,327.04,324.84,320.42,315.56,311.11,311.83,310.73,308.13,311.46,318.37,318.60,326.84,334.83,340.15,355.63,363.64,378.70,378.72,377.28,377.35,374.71,374.92,368.36,361.02,354.77,364.47,362.06,369.03,363.89,359.96,358.44,348.33,346.49,341.84,343.67,345.28,349.09,352.58,355.26,350.79,357.95,354.67,355.99,345.35,337.49,331.87,329.03,325.78
2010-02-05 22:05:29+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-20 22:12:45+00:00,L7,,,,317.22,314.83,311.92,308.44,301.37,303.53,301.91,299.19,299.19,300.01,303.34,309.72,312.66,,,,,338.21,350.45,362.27,358.78,352.06,354.47,357.03,354.29,348.16,346.51,341.44,338.94,,,,,323.63,321.04,324.37,323.61,324.95,329.46,335.62,338.22,344.84,343.75,354.49,,,,,318.00,322.90
2010-04-09 22:13:00+00:00,L7,275.94,134.92,,,319.01,310.23,305.67,308.27,310.17,308.81,304.43,303.39,296.23,298.04,309.07,309.54,314.36,322.33,178.12,,,,373.21,363.24,363.41,358.87,357.64,355.93,351.67,347.30,345.06,349.58,348.97,347.10,,,,,324.73,329.65,333.74,337.45,337.75,340.52,345.84,344.34,346.93,346.90,,,,,323.04
2010-05-04 22:06:46+00:00,L7,337.71,337.93,336.83,336.10,326.69,161.40,60.70,,,,,,,,,,,,,,,,,155.02,,,,,,,,,,,,,,,,,,,340.72,340.88,342.19,348.17,351.74,356.44,342.82,334.81,329.03,324.82,
2010-06-21 22:06:46+00:00,L7,343.65,330.68,319.16,313.19,303.29,167.72,,,,,,290.32,296.99,299.65,308.05,312.82,315.00,324.32,335.21,335.72,345.57,360.39,209.51,139.55,,,,,348.94,348.78,345.90,347.33,339.74,345.64,340.94,335.24,330.08,,,,,,321.87,327.63,338.88,340.80,348.61,356.36,336.65,323.46,317.37,312.12,
2010-07-07 22:06:49+00:00,L7,,,304.33,297.00,295.30,294.84,291.71,286.25,296.42,295.74,297.30,293.69,300.54,298.45,,,,,,,347.55,351.90,363.37,358.14,358.41,351.02,349.70,349.09,341.24,349.47,,,,,,,,,,610.14,,,,,,,,,,,,,
2010-07-23 22:06:50+00:00,L7,,,315.20,310.93,313.70,309.87,308.64,306.68,307.97,305.28,307.07,311.40,318.20,,,,,,,352.42,356.90,,,,,,,,,,,,,,342.79,338.10,334.06,330.77,337.05,340.71,343.19,345.16,343.46,348.20,,,,,,350.05,345.29,343.58,340.34
2010-08-15 22:13:00+00:00,L7,303.97,201.45,,,,279.16,282.14,281.63,282.20,280.08,279.38,280.10,281.88,289.55,292.80,296.52,301.18,306.50,310.70,,,,346.89,340.22,335.43,328.84,327.78,336.52,330.19,326.49,325.13,323.67,325.75,316.24,312.20,,,,302.05,303.55,311.45,308.51,307.91,312.04,322.75,319.43,330.01,327.07,320.81,,,,302.80
2010-08-24 22:06:52+00:00,L7,,331.39,333.22,323.95,318.36,314.56,311.55,314.04,311.07,309.91,309.77,315.07,,,,,,,347.09,356.65,369.76,377.67,381.29,375.55,374.60,374.00,376.69,366.89,367.53,,,,,,355.95,350.00,341.97,346.23,349.92,349.07,347.18,348.20,350.11,351.21,,,,,,354.14,353.43,347.09,350.79
2010-08-31 22:13:03+00:00,L7,,,297.26,296.34,301.96,295.06,288.44,285.16,279.90,280.97,288.53,291.53,295.79,302.77,303.21,306.47,,,,,347.37,358.38,364.19,357.73,352.98,348.56,346.51,343.35,339.59,338.44,334.61,336.74,,,,,325.87,327.06,325.06,329.08,329.97,332.57,325.00,324.85,326.09,329.01,341.69,,,,324.12,318.46,313.52
2010-09-09 22:06:53+00:00,L7,244.14,,,,,,319.86,317.72,313.27,316.68,319.62,321.75,330.08,333.50,337.24,345.73,353.46,,,,,,,393.83,387.50,376.37,381.78,384.48,382.94,384.44,384.53,376.62,375.47,,,,,,362.36,363.71,363.05,367.51,371.97,373.99,375.04,372.30,388.07,386.90,,,,,
2010-09-16 22:13:04+00:00,L7,308.39,298.08,294.80,287.87,282.78,282.08,277.84,281.85,283.59,281.64,190.18,,,,,302.47,308.79,312.99,328.75,336.04,350.36,358.28,361.61,358.32,353.69,347.28,344.67,214.82,,,336.19,335.27,326.71,321.13,319.11,311.53,312.27,318.74,322.91,320.67,325.20,327.74,,,,323.50,330.07,330.65,321.94,314.15,306.34,,316.28
2010-09-25 22:06:53+00:00,L7,,,,,,,299.73,302.44,305.79,301.94,302.22,304.67,303.24,305.31,309.97,313.09,318.51,324.61,178.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-02 22:13:01+00:00,L7,315.30,314.45,307.98,297.11,290.43,282.00,277.54,275.08,282.98,280.20,172.09,,,,288.94,296.22,301.31,304.77,317.08,322.15,334.71,344.98,344.44,340.75,340.41,198.98,,,,,,,,,,,,,,,,,,,,,336.08,337.37,324.70,315.73,314.71,,
2010-10-11 22:06:57+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-26 22:10:38+00:00,L5,,,,,,303.67,301.39,302.21,293.14,289.22,295.20,296.39,301.49,316.68,318.16,321.46,323.70,335.25,340.25,347.83,360.81,364.59,357.97,350.70,350.76,342.43,343.20,344.28,340.84,339.78,355.29,362.52,362.70,360.20,356.56,346.96,344.49,334.84,326.60,329.20,334.18,336.54,340.34,339.85,351.78,364.03,367.59,372.00,368.84,358.74,351.60,353.63,337.69
2011-04-21 22:08:12+00:00,L7,317.24,315.65,314.96,305.28,297.76,298.74,62.86,,,,,,289.25,290.68,297.85,298.19,303.02,307.99,315.91,324.88,338.61,345.75,343.51,218.86,,,,,325.18,331.85,326.28,318.99,319.86,313.61,310.70,305.74,303.78,305.14,,,,,,,,,,,,,,,
2011-05-14 22:14:21+00:00,L7,295.71,301.24,302.84,301.91,297.05,294.34,293.50,295.00,290.19,157.96,,,293.97,291.61,297.96,297.63,306.37,312.15,320.38,328.46,334.02,350.62,355.50,350.94,346.35,345.43,205.29,,,338.85,341.89,335.91,336.90,335.50,332.20,320.47,314.76,312.36,315.87,322.78,326.80,,,,328.65,336.85,348.67,349.16,336.66,335.85,330.21,332.30,322.10
2011-06-08 22:08:12+00:00,L7,245.94,174.07,71.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-15 22:14:22+00:00,L7,322.19,317.97,314.93,303.42,295.70,168.34,64.07,,287.27,284.82,283.29,285.26,284.16,289.56,285.80,288.12,,279.89,312.85,319.13,332.74,338.92,209.40,141.56,,,337.25,337.47,336.74,333.30,332.59,338.36,331.48,326.73,321.78,317.02,314.97,310.40,117.09,,,319.65,321.35,326.25,327.34,339.13,351.67,353.31,346.53,,,,
2011-07-01 22:14:18+00:00,L7,340.79,329.40,319.71,321.16,319.92,321.44,317.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-10 22:08:07+00:00,L7,,,,,,303.95,305.75,306.90,300.38,298.60,300.32,301.80,303.33,304.98,304.71,307.62,,,,,,,362.98,354.90,357.60,354.60,355.89,360.87,350.63,352.60,352.87,352.51,,,,,,,323.40,324.17,327.33,330.37,328.47,335.49,335.08,339.00,,,,,,,326.50
2011-07-26 22:08:05+00:00,L7,,,,,,314.10,312.61,310.52,311.36,301.36,304.84,305.61,310.00,312.49,310.42,317.50,321.22,,,,,,,,,,,,,,,,,,,,,,294.20,312.30,321.36,307.89,310.72,323.46,323.73,322.51,330.59,338.86,,,,,347.48
2011-08-27 22:07:59+00:00,L7,,,,,,,,322.51,319.88,322.16,320.08,318.77,324.40,326.91,325.88,327.22,329.15,336.55,141.02,182.87,,,,,374.13,376.41,375.67,371.39,365.51,365.50,365.71,366.22,363.09,352.63,,,,,,327.70,339.43,340.92,337.97,335.75,338.79,354.44,351.21,350.24,,,,,
2011-12-24 22:14:43+00:00,L7,319.66,312.47,171.34,85.85,,,,,,,,,,,,,,,,,,,,,,367.63,369.11,364.27,360.76,356.92,358.63,358.72,361.52,343.84,342.80,331.18,,,,306.79,314.59,318.73,324.33,327.51,334.06,348.98,352.29,344.97,339.27,331.40,,,
2012-02-26 22:14:55+00:00,L7,,,267.04,278.63,271.91,254.37,296.26,305.18,309.03,308.23,310.32,310.00,311.91,,,,,319.93,334.61,345.14,356.25,365.47,362.05,366.52,361.18,361.38,358.90,355.86,349.07,346.54,,,,,329.91,324.89,320.65,315.79,306.04,310.10,320.97,325.07,327.14,327.11,327.79,,,,332.05,321.60,317.86,315.70,318.84
2012-04-23 22:08:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,361.95,362.85,360.41,357.20,358.76,351.73,351.88,352.31,352.33,352.29,344.78,,,,,,318.57,317.07,323.47,323.52,331.40,335.64,342.09,352.90,350.08,,,,,
2012-07-03 22:15:24+00:00,L7,244.44,63.22,,321.65,321.85,318.72,320.66,325.32,320.86,316.37,311.12,312.31,318.43,319.50,318.43,321.48,325.06,,,,,369.48,376.79,376.63,367.91,365.51,361.71,354.00,355.35,357.26,344.35,345.53,350.93,,,,,317.25,313.13,317.02,316.90,324.45,337.61,345.21,331.76,337.75,349.60,354.72,,,,349.35,353.29
2012-08-29 22:09:52+00:00,L7,268.12,251.48,250.60,259.67,259.77,262.41,282.97,289.66,291.74,293.79,297.72,301.11,,,,,,,326.43,338.61,346.39,353.93,360.95,356.78,356.80,358.11,359.41,356.56,158.32,153.70,,,,,331.52,326.03,317.71,312.15,324.88,326.53,330.65,335.34,336.27,,,,,,339.38,327.01,325.52,321.95,327.05
2012-09-05 22:16:09+00:00,L7,266.49,265.23,263.46,175.05,,,,281.90,287.79,288.76,288.08,296.43,298.38,300.93,302.57,305.58,312.30,318.70,325.50,333.78,337.81,217.41,,,359.18,353.81,348.30,345.60,339.33,340.64,340.66,340.13,344.07,330.53,328.87,315.94,167.87,,,305.17,308.13,324.34,319.85,326.72,333.24,337.83,342.77,347.85,346.63,,324.17,,
2012-09-21 22:16:17+00:00,L7,297.77,291.03,288.44,290.72,286.57,284.93,90.53,,,,284.74,290.76,297.74,302.35,308.26,311.61,311.65,324.07,334.11,341.67,350.12,356.21,363.21,222.56,,,352.25,350.33,350.22,350.40,350.63,345.27,344.00,334.74,324.08,313.90,320.13,316.59,315.77,,,,331.26,329.02,328.96,332.30,342.11,348.63,339.26,332.16,326.25,323.03,323.05
2012-11-08 22:16:39+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-24 22:16:46+00:00,L7,291.88,289.99,299.86,295.13,281.37,276.48,278.84,283.69,273.84,270.42,273.16,182.46,,,,,,308.64,318.30,332.50,344.72,352.14,358.44,355.56,353.19,345.46,342.93,330.71,162.64,154.90,,,317.42,303.05,300.68,294.08,293.09,286.34,286.12,287.31,286.60,288.37,298.39,187.87,,,,305.32,297.28,296.64,283.00,,
2012-12-26 22:16:56+00:00,L7,,143.31,,320.34,308.87,310.33,305.09,300.65,296.55,296.14,301.61,303.20,302.14,307.77,314.57,323.03,320.86,,,,,362.29,368.98,364.80,365.32,356.99,351.22,356.82,354.39,349.17,345.68,348.00,351.13,,,,,310.86,315.56,309.15,311.68,322.14,323.63,318.66,324.56,327.46,333.32,333.91,,,,318.52,320.85
2013-01-11 22:16:56+00:00,L7,,,311.83,312.61,314.51,311.88,304.21,302.35,304.15,308.68,304.79,311.74,311.15,314.04,321.82,320.98,,,,,352.45,371.99,368.63,368.68,364.50,361.40,355.69,357.21,356.53,350.69,350.72,350.10,,,,316.11,319.08,314.42,316.20,317.03,316.40,320.57,326.82,330.58,329.88,338.49,341.19,,,,,,
2013-02-12 22:16:59+00:00,L7,,,,,300.31,297.94,291.45,290.00,294.46,295.57,295.59,299.18,300.13,299.24,302.28,302.77,312.08,,,,,355.03,365.77,361.39,356.39,356.09,351.90,354.93,353.80,346.52,346.00,339.04,,,,,,,,,,,,180.91,323.36,341.58,338.90,334.37,,,,321.21,320.93
2013-02-21 22:10:46+00:00,L7,314.91,307.95,309.65,309.74,308.04,306.08,303.24,,,,,,,307.69,309.29,314.85,315.66,325.41,324.89,334.97,348.50,358.75,366.31,359.35,,,,,,338.13,341.40,335.24,335.68,330.13,314.33,305.29,300.77,302.02,303.96,,,,,,323.02,322.31,335.52,328.78,323.37,314.93,313.85,314.38,320.64
