dates,nzd0531-0000,nzd0531-0001,nzd0531-0002,nzd0531-0003,nzd0531-0004,nzd0531-0005,nzd0531-0006,nzd0531-0007,nzd0531-0008,nzd0531-0009,nzd0531-0010,nzd0531-0011,nzd0531-0012,nzd0531-0013,nzd0531-0014,nzd0531-0015,nzd0531-0016,nzd0531-0017,nzd0531-0018,nzd0531-0019,nzd0531-0020,nzd0531-0021,nzd0531-0022,nzd0531-0023,nzd0531-0024,nzd0531-0025,nzd0531-0026,nzd0531-0027,nzd0531-0028,nzd0531-0029,nzd0531-0030,nzd0531-0031,nzd0531-0032,nzd0531-0033,nzd0531-0034,nzd0531-0035,nzd0531-0036,nzd0531-0037,nzd0531-0038,nzd0531-0039,nzd0531-0040,nzd0531-0041,nzd0531-0042,nzd0531-0043,nzd0531-0044,nzd0531-0045,nzd0531-0046,nzd0531-0047,nzd0531-0048,nzd0531-0049,nzd0531-0050,nzd0531-0051,nzd0531-0052,satname
2005-06-30 22:10:11+00:00,364.04,357.30,351.83,350.04,347.34,339.99,333.02,331.29,322.61,321.68,317.43,323.56,333.41,338.08,338.66,343.29,351.66,369.90,375.55,389.54,406.82,415.72,414.08,409.90,408.17,401.59,394.98,391.92,390.58,392.20,390.43,393.81,395.12,388.96,385.84,387.31,385.40,384.04,384.96,384.22,384.34,389.50,394.44,399.45,402.09,403.70,412.32,414.01,401.02,394.51,391.69,388.47,388.22,L7
2005-07-08 22:08:27+00:00,364.26,358.71,353.65,353.00,350.38,340.13,333.59,331.12,322.85,322.53,319.13,326.10,334.06,338.18,340.69,345.28,353.99,370.29,374.83,387.84,406.06,415.56,415.15,409.87,408.42,403.73,398.39,396.10,392.93,394.04,392.55,394.82,396.63,389.30,385.20,385.85,383.63,383.04,384.94,383.78,381.72,389.68,395.31,400.92,403.51,404.18,412.35,414.02,401.60,393.57,390.77,386.80,385.33,L5
2005-07-09 22:04:02+00:00,364.95,360.07,355.02,354.69,351.00,340.13,333.59,331.12,322.85,322.53,319.13,326.10,333.62,338.01,340.54,345.84,354.22,369.94,375.53,388.30,406.38,415.48,415.47,409.87,408.42,403.73,398.39,396.10,392.93,394.47,393.45,395.17,397.03,389.14,385.69,386.04,383.39,383.75,384.94,383.78,381.72,389.68,395.31,400.92,404.50,405.40,412.95,414.45,402.06,394.09,391.38,387.22,385.37,L7
2005-07-16 22:10:12+00:00,364.95,360.07,355.02,353.24,349.83,340.15,334.10,331.76,324.11,323.26,320.20,324.89,331.75,336.36,339.85,345.37,353.40,369.94,375.53,388.30,406.38,412.30,412.99,407.61,405.62,400.25,394.50,392.27,389.84,391.81,390.52,393.00,395.11,387.03,385.69,385.09,382.47,378.91,379.29,379.93,382.78,388.56,392.26,397.86,401.63,404.48,412.81,413.23,399.57,393.90,390.84,387.02,382.42,L7
2005-08-09 22:08:46+00:00,362.59,358.66,354.73,353.31,349.15,339.95,333.81,331.52,325.67,325.15,322.32,327.09,333.12,336.89,339.70,344.80,353.21,369.17,374.49,387.27,404.41,411.94,412.63,407.41,405.11,400.26,395.08,393.90,391.42,391.88,389.98,393.11,395.08,387.18,385.75,384.54,381.47,378.73,380.39,380.74,383.57,389.92,394.43,400.42,403.09,404.06,412.56,412.73,399.31,392.99,389.49,384.93,382.20,L5
2005-08-17 22:10:06+00:00,360.40,355.35,352.73,351.96,347.11,337.18,331.09,328.24,321.38,321.22,320.60,325.65,330.93,334.59,338.25,343.65,352.61,366.20,370.63,384.22,402.41,410.32,411.26,405.97,403.73,398.33,394.28,394.23,390.02,390.43,389.10,392.41,394.21,385.71,384.27,382.39,380.45,377.40,378.78,377.90,380.78,389.49,394.23,401.00,403.25,404.66,413.04,413.29,398.93,390.85,387.05,383.23,379.81,L7
2005-08-26 22:03:51+00:00,357.30,352.69,350.97,349.54,345.26,337.18,331.09,328.24,321.38,321.22,320.60,324.79,330.06,333.91,337.21,343.16,352.17,365.91,370.77,383.57,400.00,409.08,411.26,405.97,403.73,398.33,394.28,394.23,388.37,388.93,387.65,391.17,393.12,384.81,383.47,381.44,379.59,376.35,378.78,377.90,380.78,389.49,394.23,399.11,401.67,403.39,412.20,412.07,398.29,390.53,386.06,381.82,379.81,L7
2005-09-10 22:08:55+00:00,356.98,352.30,351.26,349.84,345.58,336.92,331.09,328.24,321.38,321.22,320.60,325.00,329.49,333.61,336.30,342.38,351.98,366.10,370.47,384.20,400.91,409.29,412.09,406.46,403.82,399.37,394.98,394.72,388.87,389.28,388.18,392.41,393.64,384.93,383.92,382.65,380.72,377.56,379.33,379.26,383.57,391.40,395.23,399.25,403.66,404.78,413.26,412.72,399.48,391.93,387.13,383.12,380.43,L5
2005-10-13 22:03:42+00:00,358.54,353.38,351.62,350.47,347.37,338.11,331.39,328.24,321.38,321.22,320.60,325.00,329.49,333.61,336.81,342.79,352.74,366.55,370.15,384.33,401.15,409.75,412.66,406.83,404.74,399.37,394.98,394.72,388.87,389.28,386.03,390.82,392.09,384.11,382.60,380.82,379.26,375.84,377.03,378.81,383.57,391.40,395.23,399.25,403.66,403.75,413.23,412.27,399.06,391.57,385.69,382.00,378.37,L7
2005-11-06 22:02:46+00:00,359.52,353.38,351.62,350.47,347.37,341.30,334.94,330.68,323.40,323.37,322.29,326.19,330.27,334.54,338.56,344.68,354.31,368.38,371.54,384.33,401.15,409.75,412.66,408.06,405.59,400.51,396.20,396.19,390.02,389.84,386.32,391.73,392.92,385.03,383.66,380.82,379.26,375.84,377.74,379.46,385.69,392.95,396.30,400.06,404.45,405.05,415.08,413.49,400.28,392.65,386.02,382.20,379.38,L5
2005-11-13 22:09:08+00:00,359.40,354.01,350.75,349.47,346.55,340.61,333.76,331.17,324.88,324.42,322.58,326.37,330.82,335.16,339.92,345.92,353.41,366.88,371.18,383.93,400.77,408.99,411.65,407.14,405.14,400.24,396.34,396.16,390.56,390.06,387.00,391.52,391.64,383.75,382.07,379.65,377.90,375.28,376.61,379.24,386.36,393.34,396.23,399.71,403.86,404.71,414.81,412.79,399.83,392.26,385.82,381.61,379.23,L5
2006-01-01 22:04:22+00:00,348.93,349.44,348.31,346.99,342.98,335.01,329.34,328.96,326.73,325.12,323.41,326.05,329.97,333.57,340.17,346.93,353.55,362.98,369.12,380.90,395.33,403.69,409.14,401.56,398.09,398.47,394.56,394.69,388.87,387.93,385.36,387.47,387.99,379.83,379.74,377.15,375.45,372.58,374.89,377.84,382.92,391.18,395.02,397.77,401.66,400.65,410.73,408.59,397.11,389.94,383.11,378.00,375.68,L7
2006-03-22 22:04:42+00:00,358.45,359.05,343.85,329.17,329.43,329.30,322.56,327.73,323.77,324.06,321.36,322.15,325.06,328.30,348.13,354.56,346.18,351.85,367.87,380.41,397.33,392.17,396.62,394.28,392.37,391.69,391.22,387.71,383.63,381.51,376.46,377.71,374.02,370.12,371.48,371.23,370.63,367.82,368.58,376.17,381.37,389.19,391.60,395.99,395.43,394.48,404.88,402.93,393.06,387.25,380.55,376.12,378.97,L7
2006-03-29 22:10:52+00:00,358.45,359.05,343.85,329.17,329.43,329.30,322.56,327.73,323.77,324.06,321.36,322.15,325.06,328.30,348.13,354.56,346.18,351.85,367.87,380.41,397.33,392.17,396.62,394.28,392.37,391.69,391.22,387.71,383.63,381.51,376.46,377.71,374.02,370.12,371.48,371.23,370.63,367.82,368.58,376.17,381.37,389.19,391.60,395.99,395.43,394.48,404.88,402.93,393.06,387.37,380.16,377.40,377.59,L7
2006-04-22 22:12:36+00:00,364.48,361.73,351.06,333.18,332.40,333.68,330.37,331.74,327.74,327.26,323.97,324.70,328.22,332.05,349.74,355.57,354.21,363.35,378.22,383.10,391.79,393.24,398.49,396.31,393.15,392.57,391.42,386.93,387.13,386.78,388.78,397.36,393.83,388.10,382.58,383.53,373.18,370.35,370.85,377.53,385.24,390.78,392.04,399.07,400.75,407.80,424.62,416.43,405.95,396.49,385.56,381.04,383.10,L5
2006-04-30 22:10:50+00:00,364.48,361.73,351.06,331.43,329.30,326.87,323.50,324.74,321.12,321.32,317.58,320.16,322.57,326.05,336.87,341.58,344.85,363.35,378.22,383.10,391.79,386.17,391.46,387.90,393.15,392.57,391.42,386.93,387.13,386.78,388.78,397.36,393.83,388.10,382.58,383.53,373.18,370.35,370.85,377.53,385.24,390.78,392.04,399.07,400.75,407.80,412.71,410.87,405.95,396.49,385.56,381.04,380.95,L7
2006-06-01 22:10:50+00:00,370.51,364.41,358.28,329.92,329.12,326.85,324.06,321.80,317.41,318.55,315.42,317.73,318.35,321.35,331.24,335.09,344.19,374.85,388.57,385.79,386.25,381.12,388.10,384.26,389.20,389.66,388.46,382.42,383.26,384.03,386.65,405.43,410.02,406.43,391.55,391.34,377.63,370.75,372.31,377.61,383.09,389.00,390.80,400.12,402.13,411.02,413.16,414.59,419.72,401.37,384.65,382.43,378.41,L7
2006-06-25 22:13:31+00:00,374.44,367.03,356.57,334.47,331.18,328.36,325.14,322.80,320.10,320.09,319.69,323.77,326.02,326.49,335.55,340.35,346.01,366.73,379.57,385.53,394.60,389.95,388.10,392.03,400.40,399.98,399.47,395.01,394.22,394.01,393.68,409.05,409.09,404.46,392.83,393.01,381.11,375.82,380.12,382.20,386.86,391.85,397.94,409.08,411.85,416.03,418.40,420.32,424.19,404.11,391.42,391.83,385.03,L5
2006-06-26 22:04:32+00:00,378.22,369.94,357.40,338.40,332.60,329.75,326.13,322.90,320.62,320.09,319.69,323.77,326.02,326.49,335.55,340.35,346.01,366.73,379.57,385.53,394.60,389.95,388.10,392.03,400.40,399.98,399.47,395.01,394.22,394.01,393.68,409.05,409.09,404.46,392.83,393.01,381.11,375.82,380.12,382.20,386.86,391.85,397.94,409.08,411.85,416.03,418.40,420.32,424.19,404.11,391.42,391.83,385.03,L7
2006-07-03 22:10:40+00:00,369.66,361.78,352.38,336.16,329.82,327.24,324.34,321.47,319.30,318.08,317.82,321.88,323.31,326.49,335.55,340.35,346.01,358.45,370.18,376.85,385.20,387.39,386.50,389.98,394.30,393.73,395.26,390.30,389.12,388.62,393.68,409.05,409.09,391.20,396.34,383.09,373.61,372.12,378.91,378.04,387.97,389.60,392.72,400.76,403.85,416.03,418.40,420.32,424.19,398.05,387.58,387.65,384.10,L7
2006-07-12 22:04:25+00:00,368.26,358.71,349.01,337.23,330.73,326.81,323.05,319.57,317.85,315.85,317.05,321.88,323.31,326.49,335.55,340.35,346.01,358.45,370.18,376.85,385.20,387.39,386.50,389.98,394.30,393.73,395.26,390.30,389.12,388.62,393.68,409.05,409.09,392.50,396.02,383.73,374.13,372.99,380.32,378.48,383.71,388.71,393.53,400.76,403.85,416.03,418.40,420.32,424.19,398.05,387.58,387.65,384.10,L7
2006-07-27 22:13:58+00:00,365.37,357.64,349.01,338.34,331.40,326.67,322.96,318.99,317.08,315.46,315.76,320.19,323.22,325.55,334.33,339.20,344.66,356.44,366.38,376.02,385.01,389.56,388.89,389.36,394.76,393.66,394.75,389.82,388.25,389.03,393.50,404.75,405.44,392.63,394.53,384.78,375.54,374.95,381.57,378.46,382.19,387.18,391.73,396.29,400.12,410.38,412.35,416.58,418.76,396.76,389.89,389.12,385.56,L5
2006-08-04 22:10:28+00:00,363.84,357.48,350.64,339.66,333.35,328.68,322.96,318.99,317.08,315.46,315.76,321.67,324.13,328.13,336.96,341.48,347.36,358.81,369.01,378.09,385.90,390.92,391.63,390.88,394.76,393.66,394.75,389.82,387.60,388.88,392.44,402.33,403.98,393.19,394.75,385.93,378.61,376.58,380.88,379.36,382.19,387.18,391.73,394.86,398.36,408.95,413.46,418.06,416.72,399.25,391.65,390.32,386.50,L7
2006-08-05 22:07:55+00:00,363.31,358.17,351.98,341.25,335.12,330.96,325.48,321.53,320.46,318.87,317.82,322.82,324.95,329.58,338.65,343.35,348.77,360.53,371.73,380.48,386.95,392.96,394.12,392.88,396.43,395.74,395.85,389.49,387.29,388.34,392.56,401.08,403.72,394.05,396.01,387.33,380.93,378.63,381.03,380.30,384.84,388.20,390.30,393.91,396.31,407.51,413.89,418.77,415.29,402.29,394.66,392.95,389.21,L5
2006-08-28 22:14:23+00:00,363.31,358.17,351.98,341.25,335.12,330.96,325.48,321.53,320.46,318.87,317.82,322.82,324.95,329.58,338.65,343.35,348.77,360.53,371.73,380.48,386.95,392.96,394.12,392.88,396.43,395.74,395.85,389.49,387.29,388.34,392.07,398.91,401.56,392.07,393.70,386.36,381.03,379.57,381.78,380.35,384.56,388.12,390.74,393.81,395.24,404.79,410.95,416.05,411.53,400.04,393.36,393.10,389.73,L5
2006-09-13 22:14:35+00:00,362.28,357.69,352.10,341.36,335.09,331.23,326.07,321.71,320.79,318.77,316.31,320.91,323.09,327.74,335.36,340.38,346.12,356.87,367.84,376.62,384.01,391.70,393.22,392.28,394.89,394.69,393.32,385.75,383.68,384.19,387.62,393.75,396.98,388.98,390.07,384.29,379.99,378.29,380.09,378.92,383.45,385.89,386.12,389.63,392.16,400.54,408.12,412.79,407.46,399.23,392.29,391.31,388.98,L5
2006-09-14 22:04:09+00:00,362.28,357.69,352.10,341.36,335.09,331.23,326.07,321.71,320.79,318.77,316.31,320.91,323.09,327.74,335.36,340.38,346.12,356.87,367.84,376.62,384.01,391.70,393.22,392.28,394.89,394.69,393.32,385.75,381.20,382.42,384.74,389.81,393.28,386.66,387.61,382.30,379.27,377.42,380.09,378.92,383.45,385.89,386.12,389.63,392.16,400.54,408.12,412.79,407.46,399.23,392.29,391.31,388.98,L7
2006-09-21 22:10:16+00:00,362.29,358.22,352.17,343.49,336.49,332.00,326.72,321.79,321.16,318.43,316.00,321.48,324.14,329.24,334.29,338.92,344.55,354.96,365.09,374.88,382.63,392.78,393.44,392.60,396.76,394.50,392.59,385.40,381.52,382.66,384.70,387.79,391.31,385.50,386.13,380.89,378.00,378.92,382.45,379.85,383.30,382.22,383.96,386.72,390.52,398.79,406.24,411.07,405.23,397.55,391.48,389.97,389.61,L7
2006-11-24 22:10:49+00:00,360.78,356.20,349.88,344.62,336.48,331.70,327.30,321.80,321.84,318.38,316.63,322.42,321.85,326.77,335.31,334.99,339.67,348.07,357.69,369.30,379.15,393.06,392.09,391.23,397.17,394.53,392.71,385.41,375.47,376.05,377.59,380.35,383.63,379.20,380.24,375.13,373.30,375.02,377.73,374.14,381.37,380.55,382.78,380.46,384.37,391.85,399.81,405.45,399.26,396.60,389.49,387.94,389.87,L7
2007-02-28 22:11:16+00:00,357.30,353.70,347.08,338.87,328.27,324.11,332.00,323.52,321.39,316.65,310.08,313.81,310.06,314.78,321.23,318.35,324.50,332.07,339.91,352.43,365.91,375.55,379.01,374.15,385.66,386.00,379.04,370.18,358.68,358.53,356.78,358.77,363.34,360.27,360.95,358.68,359.91,356.83,350.39,349.83,374.62,362.52,358.45,358.28,365.58,372.72,380.53,384.92,378.26,381.00,373.18,368.66,367.66,L7
2007-06-13 22:04:52+00:00,346.18,344.28,338.75,346.06,332.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.80,364.69,371.35,376.14,380.30,367.85,367.84,361.64,366.78,,L7
2007-07-06 22:11:01+00:00,341.40,340.68,339.15,346.38,337.51,347.47,340.09,333.33,334.20,328.53,324.65,321.59,320.28,,,,,,334.65,339.18,349.78,358.36,364.98,354.38,346.92,345.55,340.57,334.33,329.17,327.99,,,,,331.13,326.27,331.28,333.49,338.94,339.75,350.23,357.53,357.62,360.48,365.43,371.35,376.14,380.30,371.40,367.09,363.07,366.93,366.83,L7
2007-07-15 22:04:48+00:00,341.40,340.68,339.41,347.94,342.89,346.98,338.78,327.83,329.37,328.31,324.39,324.76,326.71,332.12,,,,,334.65,339.18,350.11,362.56,370.94,358.56,353.62,351.80,345.14,341.89,334.41,338.06,350.19,,,,331.13,326.27,334.83,338.60,347.10,346.51,346.17,356.25,362.93,363.24,367.15,371.35,376.14,380.30,371.40,367.09,363.07,367.57,371.37,L7
2007-08-07 22:10:52+00:00,336.30,335.78,333.20,336.31,336.46,342.09,337.47,327.31,329.37,328.31,324.39,324.76,326.71,312.30,297.75,316.95,315.85,329.38,342.35,344.16,352.64,366.59,369.91,361.17,356.70,353.20,345.14,341.89,334.41,338.06,338.61,331.30,341.59,329.38,327.46,325.69,331.14,331.74,335.15,341.01,342.97,356.25,362.93,363.24,362.81,362.88,351.51,374.07,365.25,367.09,363.07,362.03,363.36,L7
2007-09-01 22:04:31+00:00,336.30,335.78,333.20,336.31,336.46,335.71,330.31,322.57,321.55,320.92,317.09,316.65,317.67,306.97,300.08,316.02,315.85,329.38,342.35,344.16,352.64,366.59,367.84,361.23,358.71,355.10,348.68,342.87,336.59,337.55,338.17,335.04,341.59,329.38,327.46,325.69,331.14,331.62,333.66,339.13,340.24,349.99,354.68,357.42,358.85,354.42,340.42,371.49,364.20,366.34,362.14,361.75,356.80,L7
2007-09-08 22:10:38+00:00,332.81,333.28,331.42,333.96,336.46,335.71,330.31,322.57,316.17,313.67,309.71,310.32,310.30,301.09,294.57,309.16,309.78,326.44,336.65,339.67,348.17,366.59,367.84,361.23,358.71,350.77,345.05,339.41,334.42,335.50,335.72,335.72,339.26,331.06,327.47,326.12,329.71,331.62,333.66,339.13,336.98,343.68,348.55,352.78,354.95,350.76,342.11,363.26,357.14,366.34,352.27,361.75,356.80,L7
2007-09-09 22:07:45+00:00,333.76,334.82,333.73,336.02,335.94,333.50,328.04,321.71,315.22,312.01,307.78,309.47,309.06,301.62,299.51,310.62,312.18,324.74,334.97,339.04,347.68,364.68,367.34,361.45,360.22,352.53,345.99,341.21,337.08,337.60,337.97,337.54,342.03,334.68,330.14,329.71,330.23,332.04,332.84,336.88,336.22,342.10,346.82,351.68,354.11,352.05,343.98,359.65,354.07,357.73,350.03,357.33,354.52,L5
2007-11-27 22:11:00+00:00,333.76,334.82,332.30,333.98,332.89,330.25,324.82,318.19,313.05,309.25,305.06,307.05,306.92,300.52,297.84,310.62,312.18,324.74,334.97,334.28,345.69,360.48,365.00,358.85,357.52,351.42,345.60,340.66,337.24,336.83,336.80,337.54,342.03,334.68,330.14,324.44,324.57,325.74,328.17,330.43,328.90,334.69,340.11,344.11,348.57,344.69,343.98,359.65,354.07,357.73,340.71,347.87,346.92,L7
2007-12-22 22:04:56+00:00,334.76,335.14,331.85,332.56,331.88,328.54,323.06,318.19,313.05,309.25,305.06,307.05,306.92,299.98,297.82,308.92,309.44,321.08,329.71,332.69,345.07,358.96,363.06,357.93,357.52,351.42,345.60,340.66,337.24,336.83,336.69,337.73,340.98,334.19,329.50,322.91,322.24,322.99,326.01,327.45,328.90,334.69,340.11,341.40,345.70,335.03,330.81,344.31,344.28,341.62,331.35,338.11,342.33,L7
2008-03-18 22:10:55+00:00,348.74,344.61,333.10,330.11,324.24,318.82,313.81,312.07,312.17,306.00,303.13,306.23,308.98,295.86,294.46,302.14,301.24,318.75,322.00,329.53,344.03,354.82,359.51,357.13,359.12,356.27,354.37,349.24,338.02,332.95,333.49,338.49,337.82,332.74,326.93,309.31,302.28,300.35,308.94,303.87,284.97,297.67,306.57,298.69,309.83,312.53,312.44,319.98,318.32,309.42,307.50,306.21,311.84,L7
2008-05-05 22:10:50+00:00,336.01,334.99,333.10,330.11,324.24,318.82,309.64,306.09,307.04,301.10,298.38,302.62,305.04,297.32,295.58,302.94,304.31,316.45,318.93,327.52,344.03,354.82,359.51,355.24,357.69,355.33,352.42,348.73,338.39,336.25,334.99,339.25,338.71,332.75,326.83,309.31,302.28,300.35,308.94,302.43,287.84,307.52,318.92,315.94,325.58,321.28,320.65,327.40,324.48,309.42,307.50,306.21,311.84,L7
2008-07-08 22:10:15+00:00,323.65,323.88,325.77,332.51,328.82,324.19,308.65,307.29,303.38,299.08,299.67,302.43,306.38,300.71,297.83,303.73,307.39,319.63,318.41,329.62,342.98,361.27,368.09,357.38,358.67,356.45,352.18,347.89,334.96,329.71,337.98,340.01,339.60,324.53,330.71,343.22,,,,299.54,290.71,317.38,331.28,333.18,341.34,338.79,328.87,334.82,323.69,,,,,L7
2008-08-09 22:09:59+00:00,318.72,315.12,313.53,307.96,309.19,308.15,300.90,301.48,298.86,294.53,296.62,298.45,306.38,300.71,297.83,300.63,307.37,319.78,321.71,330.01,342.29,356.98,366.06,357.62,355.94,354.62,350.54,346.99,334.96,329.71,337.98,340.01,335.20,327.71,329.14,330.75,315.51,308.68,302.78,301.06,302.91,315.56,320.62,333.18,341.34,338.79,325.66,329.06,317.59,,,,,L7
2008-08-18 22:03:44+00:00,318.72,316.31,314.04,310.98,308.86,304.76,299.70,298.49,294.89,291.37,293.94,297.43,304.52,300.71,297.83,300.63,307.37,319.78,321.71,333.58,347.23,362.47,369.96,361.46,358.48,358.05,353.61,351.53,346.47,329.71,337.98,340.01,335.20,327.71,329.14,330.75,315.51,308.68,302.78,301.06,302.91,315.56,320.62,333.18,341.34,338.79,325.66,329.06,317.59,306.07,,,,L7
2008-10-12 22:09:25+00:00,313.92,311.62,307.52,300.22,298.88,295.04,292.87,290.44,288.76,286.11,289.38,291.63,296.48,299.24,302.03,304.67,312.82,319.61,321.90,332.74,344.19,360.15,368.66,358.54,352.74,354.48,352.15,351.99,350.90,339.64,346.97,344.38,337.98,329.88,329.26,330.75,315.51,308.68,302.78,301.06,302.91,315.56,320.62,333.18,341.34,338.79,325.66,329.06,317.59,306.07,,,,L7
2008-10-21 22:03:23+00:00,316.93,313.41,307.52,300.22,298.88,295.04,292.87,290.44,292.39,289.45,291.81,293.12,297.58,300.65,304.38,306.23,313.47,321.59,325.29,332.74,344.19,360.15,368.66,358.54,352.74,353.75,353.15,353.33,352.02,343.12,348.78,345.75,341.28,332.44,330.68,330.75,315.51,308.68,302.78,301.06,316.72,322.41,320.83,325.76,327.81,326.80,328.06,328.59,315.96,306.07,,,,L7
2008-11-13 22:09:55+00:00,318.52,312.94,307.52,300.22,298.88,295.04,290.75,289.51,291.51,289.08,292.39,292.66,297.69,300.78,307.65,307.06,315.50,324.84,328.41,335.56,344.19,360.15,368.66,361.53,352.22,353.81,354.08,354.45,355.34,344.31,354.17,352.56,344.97,334.54,332.14,328.97,318.29,316.50,314.50,309.77,320.73,320.03,315.61,318.35,314.29,314.81,316.82,317.71,309.66,296.59,294.57,298.81,311.95,L7
2008-12-23 22:05:16+00:00,321.54,315.09,310.77,304.84,302.91,302.43,298.70,295.06,295.63,293.60,295.64,296.66,302.69,307.07,315.04,312.93,319.01,326.68,331.18,337.54,346.28,362.72,369.48,364.55,358.67,357.44,357.31,357.11,359.09,351.72,360.48,356.68,348.73,337.11,333.66,331.26,323.17,322.98,319.90,317.86,326.04,324.68,321.12,327.27,324.07,326.50,324.70,323.15,313.58,305.25,301.74,304.81,314.03,L5
2009-01-17 21:59:44+00:00,323.40,315.61,310.58,304.84,302.91,302.43,298.70,292.78,296.51,294.44,295.69,297.10,303.31,309.04,315.68,315.38,320.94,328.78,338.85,343.91,350.42,366.06,371.03,369.12,361.65,358.73,360.35,360.86,365.05,362.34,360.48,356.68,348.73,341.27,333.46,327.27,323.17,322.98,319.90,317.86,326.04,324.68,321.12,327.27,324.07,326.50,324.70,323.15,312.78,305.25,301.74,304.81,314.03,L5
2009-02-01 22:10:34+00:00,323.40,315.61,310.58,304.84,302.91,302.43,298.70,292.78,296.51,294.44,295.69,297.10,303.31,298.81,315.68,315.38,320.94,328.78,338.85,343.91,350.42,366.06,371.03,369.12,361.65,358.73,360.35,359.04,361.28,358.41,356.46,353.26,348.38,340.51,332.40,326.27,322.32,321.00,319.90,317.86,326.04,323.15,321.31,323.30,323.45,324.95,326.45,325.84,313.36,306.96,301.95,304.81,314.03,L7
2009-02-10 22:04:28+00:00,336.14,322.30,317.75,315.56,309.59,307.60,305.35,295.69,295.27,295.01,296.11,299.32,303.35,300.15,314.09,317.81,322.23,328.37,336.44,347.08,352.79,371.96,374.04,372.70,364.43,361.06,363.00,362.27,362.77,360.51,357.75,355.51,353.13,342.66,333.67,328.94,324.59,325.10,328.45,322.48,324.62,325.17,327.69,326.64,328.35,326.51,327.19,327.63,319.55,306.96,301.95,304.81,314.03,L7
2009-04-06 22:11:05+00:00,336.14,322.70,318.85,314.09,310.97,317.22,314.61,291.54,296.26,296.11,294.21,297.26,300.03,298.33,311.09,315.80,319.93,326.44,334.11,341.88,349.71,368.46,370.23,370.66,363.38,358.91,362.43,361.04,361.65,360.51,357.75,355.51,353.13,342.66,333.67,328.94,324.59,325.10,328.45,322.48,320.68,322.46,324.43,323.88,324.28,323.79,325.91,326.03,317.19,307.26,299.92,304.81,314.03,L7
2009-05-01 22:05:01+00:00,336.76,324.44,325.10,317.44,314.80,319.23,316.75,300.38,293.09,294.70,291.73,299.10,302.86,297.20,312.98,316.89,319.81,327.45,334.11,342.13,353.93,367.35,370.31,370.92,367.50,364.85,365.40,360.83,362.30,363.16,360.84,359.49,356.44,345.23,335.19,329.86,327.81,327.75,329.55,325.98,314.77,319.73,325.22,325.26,326.78,327.32,327.13,328.02,319.42,312.03,303.01,309.58,313.70,L7
2009-08-05 22:04:48+00:00,338.75,329.09,330.01,320.79,318.62,321.23,318.89,291.93,281.50,287.55,288.37,295.43,299.65,304.88,311.23,314.67,319.24,327.33,331.63,343.45,355.56,365.13,370.48,371.44,361.81,363.09,361.52,366.94,371.73,368.91,362.95,364.20,358.72,348.15,338.40,332.63,337.45,335.68,331.73,326.46,307.18,324.92,331.90,329.92,333.75,331.20,335.43,336.84,330.67,330.55,304.59,319.14,313.05,L7
2010-01-27 22:11:38+00:00,337.69,335.07,333.48,331.79,330.41,329.22,327.51,323.09,318.23,304.12,307.90,308.81,311.08,316.30,323.62,324.97,332.21,339.06,343.11,357.48,364.24,379.30,379.68,378.69,378.27,375.60,375.72,368.96,361.62,355.37,365.07,362.66,369.99,365.03,360.92,359.85,350.33,348.09,342.61,345.52,348.71,346.75,351.29,348.34,350.78,353.64,356.63,357.92,351.64,337.45,333.37,331.03,327.49,L5
2010-02-20 22:12:45+00:00,335.84,335.01,333.37,324.75,323.12,321.48,319.09,313.34,311.99,308.71,307.51,306.12,304.95,308.50,315.34,316.92,328.34,336.68,342.55,357.04,351.48,365.12,371.38,369.32,365.55,365.40,366.71,361.88,355.14,351.19,353.50,351.05,369.99,365.03,360.92,359.85,337.81,335.23,333.81,335.33,338.26,341.48,345.14,347.78,348.37,351.89,357.02,358.39,346.76,340.16,333.37,325.35,325.91,L7
2010-04-09 22:13:00+00:00,335.84,335.01,333.37,324.75,322.78,319.61,316.91,313.95,313.68,310.81,308.36,306.29,302.87,306.05,314.47,315.68,323.29,331.89,342.55,357.04,351.48,365.12,372.81,368.51,365.63,363.99,364.38,360.41,354.50,350.41,351.21,351.08,360.72,357.54,360.92,359.85,337.81,335.23,331.45,335.03,339.71,342.20,343.66,346.35,348.04,350.36,355.96,355.75,346.76,340.16,333.37,325.35,326.43,L7
2010-05-04 22:06:46+00:00,337.58,337.11,336.66,328.95,324.38,319.61,316.91,313.95,313.68,310.81,308.36,306.29,302.87,306.05,314.47,315.68,323.29,331.89,342.55,357.04,351.48,365.12,372.81,368.51,365.63,363.99,364.38,360.41,354.50,350.41,351.21,351.08,360.72,357.54,360.92,359.85,337.81,335.23,331.45,335.03,339.71,342.20,343.52,345.57,346.89,350.41,356.29,357.64,346.26,340.26,332.76,326.56,326.43,L7
2010-06-21 22:06:46+00:00,341.13,336.18,333.79,325.90,321.59,319.61,316.91,313.95,313.68,310.81,308.36,304.17,302.82,306.22,314.95,317.05,323.49,333.01,345.98,350.56,350.69,364.73,372.81,368.51,365.63,363.99,364.38,360.41,354.00,350.89,350.77,351.03,355.62,355.83,353.77,351.72,339.18,335.23,331.45,335.03,339.71,342.20,340.54,343.34,346.00,349.84,357.91,360.87,345.84,339.92,330.59,325.91,326.43,L7
