dates,nzd0531-0000,nzd0531-0001,nzd0531-0002,nzd0531-0003,nzd0531-0004,nzd0531-0005,nzd0531-0006,nzd0531-0007,nzd0531-0008,nzd0531-0009,nzd0531-0010,nzd0531-0011,nzd0531-0012,nzd0531-0013,nzd0531-0014,nzd0531-0015,nzd0531-0016,nzd0531-0017,nzd0531-0018,nzd0531-0019,nzd0531-0020,nzd0531-0021,nzd0531-0022,nzd0531-0023,nzd0531-0024,nzd0531-0025,nzd0531-0026,nzd0531-0027,nzd0531-0028,nzd0531-0029,nzd0531-0030,nzd0531-0031,nzd0531-0032,nzd0531-0033,nzd0531-0034,nzd0531-0035,nzd0531-0036,nzd0531-0037,nzd0531-0038,nzd0531-0039,nzd0531-0040,nzd0531-0041,nzd0531-0042,nzd0531-0043,nzd0531-0044,nzd0531-0045,nzd0531-0046,nzd0531-0047,nzd0531-0048,nzd0531-0049,nzd0531-0050,nzd0531-0051,nzd0531-0052,satname
2013-11-03 22:22:32+00:00,320.93,317.62,309.49,310.14,307.11,299.10,292.91,292.93,290.60,292.92,290.66,299.82,307.99,309.15,311.90,318.21,319.12,324.14,328.32,343.85,364.27,375.80,376.87,371.25,371.43,366.00,362.02,359.97,361.30,357.29,352.19,352.78,350.53,338.99,327.13,323.21,313.28,313.53,318.86,315.07,305.86,315.87,327.10,330.84,336.55,333.95,334.15,334.61,332.55,315.76,320.46,307.92,316.07,L8
2013-11-19 22:22:25+00:00,325.50,323.55,312.40,313.24,308.94,301.45,296.20,296.47,296.71,295.41,292.04,308.13,308.90,312.94,311.90,317.08,322.81,329.91,335.94,348.98,368.31,378.99,378.79,374.37,368.90,369.71,369.08,364.06,363.81,359.35,359.51,357.75,356.70,345.24,334.99,330.13,318.93,324.09,326.49,323.91,314.75,325.13,330.12,333.82,335.14,339.76,329.12,339.76,331.75,324.62,321.31,316.63,321.77,L8
2013-11-27 22:17:04+00:00,323.38,303.90,312.45,303.20,303.31,303.46,300.49,299.92,297.99,300.22,295.46,288.95,,,,,313.42,325.69,335.77,340.56,350.79,358.55,366.75,366.16,357.28,353.38,349.99,342.07,,,,,335.68,328.15,321.90,319.78,309.09,299.12,303.68,312.69,322.82,318.17,313.72,,,,339.50,335.84,313.92,320.80,310.15,311.76,319.28,L7
2013-12-13 22:17:07+00:00,,,,,,,,,,,,,,277.28,286.53,291.45,290.96,308.33,316.11,317.16,330.81,346.07,354.80,350.37,351.90,340.15,,,,320.39,321.79,320.48,320.50,308.76,303.00,306.44,301.04,302.28,289.08,297.66,303.14,,,,294.68,299.30,312.12,320.12,302.84,299.20,310.10,305.23,312.64,L7
2013-12-21 22:22:15+00:00,329.45,318.41,317.38,319.23,306.99,301.13,292.95,292.80,297.12,291.65,297.13,297.92,304.67,305.70,310.05,310.50,320.77,325.92,331.50,345.24,368.09,375.72,375.30,375.92,362.54,363.79,360.97,358.36,353.05,355.14,353.02,353.30,355.12,340.39,336.10,322.64,321.26,315.16,321.62,315.28,313.08,315.33,326.85,326.63,333.97,333.12,334.20,332.38,332.60,323.15,324.75,321.41,323.87,L8
2014-01-30 22:17:38+00:00,315.02,317.46,310.53,309.37,296.11,284.08,284.72,286.55,286.44,286.93,288.20,,,,,,310.69,317.41,321.38,347.18,356.76,374.67,377.25,370.98,370.56,369.76,366.97,361.25,,,,,349.21,338.45,333.27,321.06,317.43,300.70,316.30,307.56,300.48,310.44,318.81,,,,,327.38,329.03,316.22,319.85,312.84,320.22,L7
2014-02-15 22:17:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.66,331.20,333.02,319.30,324.46,327.97,326.96,L7
2014-03-11 22:21:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.76,363.69,363.31,360.01,362.27,367.53,357.80,346.29,340.66,335.47,331.05,331.08,333.30,339.30,331.47,338.89,337.36,340.60,342.42,351.85,357.85,346.76,338.49,338.25,340.26,336.69,L8
2014-04-13 22:11:39+00:00,,,,,,,267.87,270.81,272.82,276.94,280.20,282.73,290.25,293.03,291.33,297.60,303.58,,,,,,359.44,358.37,353.50,350.64,349.26,350.31,349.57,348.18,348.07,349.79,347.50,,,,,,316.49,308.25,302.87,308.16,318.24,315.75,321.34,321.88,345.02,,,,,,328.03,L7
2014-04-21 22:14:29+00:00,292.94,286.27,283.68,284.84,285.47,291.59,300.57,296.63,297.27,303.78,298.78,304.34,304.34,301.13,309.00,313.85,322.67,332.00,344.57,342.37,352.27,360.74,371.19,367.25,362.18,355.03,350.45,351.68,349.80,354.53,355.07,355.45,356.65,347.04,341.49,334.72,332.06,326.59,322.89,324.68,335.09,328.52,328.95,340.98,346.17,360.35,368.15,369.51,353.69,349.71,335.27,330.97,332.37,L8
2014-06-07 22:18:11+00:00,311.51,309.11,308.44,313.04,305.11,304.05,296.96,300.39,296.80,298.05,295.62,297.56,,,,,320.11,337.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.11,335.05,,,L7
2014-07-17 22:20:39+00:00,319.45,301.77,310.59,309.09,305.35,291.84,303.98,304.81,305.46,298.89,293.23,299.33,300.38,308.62,311.61,316.86,323.80,332.53,343.10,352.25,358.65,366.12,371.88,371.52,368.17,363.39,366.13,364.77,357.21,357.56,357.27,350.65,354.82,344.96,335.81,334.48,327.63,324.31,319.87,320.69,321.13,327.69,330.97,355.38,359.19,368.99,373.19,367.22,348.69,345.31,336.00,331.87,339.67,L8
2014-08-02 22:20:46+00:00,316.61,306.38,312.83,305.79,301.10,300.12,306.74,301.93,296.84,299.83,297.74,297.22,300.64,304.77,311.62,315.51,324.67,338.28,346.30,358.14,366.21,370.25,380.24,371.40,370.19,371.64,362.53,359.87,357.20,357.20,354.77,355.32,357.91,347.24,337.28,329.19,328.09,324.53,327.68,334.06,335.39,339.18,334.16,338.70,357.00,358.05,374.84,370.79,357.94,347.67,332.87,332.13,334.33,L8
2014-08-03 22:12:15+00:00,,,,300.01,301.20,299.95,309.89,307.86,302.05,310.36,313.28,311.34,308.26,313.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.57,342.02,343.15,L7
2014-08-18 22:20:51+00:00,326.82,327.01,329.31,312.91,306.55,313.01,317.96,316.19,313.33,313.35,313.29,305.48,311.88,314.17,317.82,327.93,330.05,336.89,350.31,351.52,362.06,367.45,377.55,372.55,368.03,366.31,363.22,357.57,346.82,347.52,340.89,339.58,343.87,331.32,326.33,317.91,323.36,319.06,323.34,324.60,338.25,331.92,333.13,336.60,347.91,353.51,381.54,375.06,357.22,352.67,330.80,328.67,330.96,L8
2014-08-19 22:12:14+00:00,,,,,,,,,,,,,,,,,,,,,,,378.59,380.48,378.27,378.80,371.58,362.91,350.89,350.39,341.83,342.34,,,,,,327.05,332.34,340.86,347.52,347.48,332.79,347.36,346.81,365.66,,,,,,,338.75,L7
2014-08-26 22:18:23+00:00,328.96,330.26,319.07,,,,307.80,307.18,308.34,304.65,303.35,308.11,305.10,305.81,306.70,317.37,320.76,326.17,331.78,340.90,,,,,363.01,361.84,353.52,353.84,350.23,343.80,341.85,346.51,344.31,328.85,321.23,310.50,,,,313.48,302.82,313.67,322.78,340.64,352.19,359.03,361.01,362.78,355.06,333.92,,,,L7
2014-09-04 22:12:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,352.95,337.60,,,,,,,,,,,,,,,302.98,,,,,,330.02,322.54,303.88,307.98,306.78,L7
2014-09-19 22:20:54+00:00,316.83,318.72,326.07,325.80,330.63,328.39,324.34,326.72,326.62,314.24,313.48,310.36,309.63,312.27,310.23,315.18,318.40,330.33,344.86,345.13,354.79,366.90,372.24,365.65,360.74,358.79,354.21,344.14,337.80,344.87,334.77,333.65,334.50,325.63,316.01,311.41,313.68,305.90,311.32,317.56,320.70,325.13,330.12,338.52,334.21,344.29,357.70,360.11,346.07,341.20,332.35,322.29,329.48,L8
2015-01-09 22:20:50+00:00,356.75,361.42,354.50,357.62,350.46,346.14,334.59,332.22,327.74,320.87,322.77,322.46,319.11,317.13,321.79,325.09,325.98,330.31,341.73,351.97,362.62,372.33,374.02,368.53,366.80,361.35,356.60,355.28,349.46,341.82,335.76,331.01,331.66,326.52,327.81,317.87,316.89,314.14,325.35,321.48,328.18,333.94,342.90,345.83,356.51,355.46,362.46,359.79,354.44,342.91,335.12,334.00,342.15,L8
2015-01-17 22:19:20+00:00,327.68,337.28,336.06,338.55,331.69,325.71,325.93,318.12,308.85,311.78,312.94,310.87,,,,,,,,,,,,,,,,,331.08,329.50,,,,320.30,311.82,304.52,307.64,304.08,307.40,306.74,311.30,314.86,324.15,329.61,332.42,,,,340.85,333.61,325.10,325.69,323.42,L7
2015-02-03 22:14:32+00:00,342.83,336.70,321.69,332.07,327.09,316.88,310.61,306.61,303.03,301.26,308.94,318.76,315.53,320.04,318.28,321.96,327.37,333.27,331.57,348.19,364.15,363.80,366.21,362.39,360.35,350.27,351.67,350.56,350.67,351.41,350.82,353.09,347.31,341.06,338.41,329.95,326.31,329.75,339.83,331.92,319.21,329.15,343.79,340.82,357.42,363.18,357.30,353.00,360.03,339.03,345.02,342.49,342.67,L8
2015-03-14 22:20:23+00:00,,,,,,,,,,,,,,,,,,,334.56,347.38,342.90,358.74,362.93,361.66,352.41,344.19,347.19,344.26,343.08,341.67,337.29,338.18,337.53,327.09,323.98,315.53,315.73,311.57,311.10,318.31,337.03,336.16,333.28,330.15,333.44,347.25,360.45,366.86,350.41,352.02,343.13,343.30,336.91,L8
2015-04-07 22:19:56+00:00,334.99,333.71,311.93,316.92,309.86,297.30,,,,,288.61,303.43,298.10,312.56,318.66,319.33,320.55,326.00,335.80,354.27,363.69,373.58,371.10,,,,,347.06,352.59,351.04,342.64,336.42,335.78,336.99,334.72,334.18,323.79,317.84,326.49,,,,,,,,,,,,,,,L7
2015-05-01 22:20:00+00:00,326.37,323.34,314.50,317.07,324.22,327.18,324.97,312.66,306.62,300.23,297.37,297.41,301.44,304.83,303.88,312.20,313.26,329.84,339.01,343.93,348.71,355.65,367.36,357.43,356.36,353.32,350.75,351.06,348.05,343.11,339.58,340.47,343.43,335.28,322.18,319.31,312.38,313.59,311.73,315.41,311.87,321.51,324.07,331.75,339.81,348.34,345.26,356.49,342.40,343.18,337.24,341.22,345.27,L8
2015-05-25 22:20:14+00:00,293.73,302.18,308.22,305.38,,,,,,265.14,,273.07,,,,,,299.07,,304.44,317.93,317.88,,,,328.87,333.25,323.08,319.38,315.63,,311.74,303.68,307.09,292.17,290.15,292.10,,,,316.24,317.18,324.99,334.11,,,,,,,,,,L7
2015-06-10 22:20:23+00:00,333.06,332.33,339.49,,,,,332.23,328.38,317.53,323.95,311.82,309.49,313.82,315.95,321.66,330.37,333.77,343.36,345.41,349.31,,,,353.70,354.68,344.43,347.91,341.43,344.49,341.57,336.18,343.02,331.51,323.55,319.42,319.50,,,,333.24,328.25,330.41,338.22,339.02,348.96,364.01,367.36,352.71,359.49,344.02,,,L7
2015-06-19 22:14:13+00:00,,,,,326.07,311.44,300.43,303.38,308.23,307.80,301.01,312.95,309.59,305.23,304.74,,,,,,,355.06,358.30,347.49,343.68,341.62,338.77,327.90,331.65,328.25,325.76,,,,,,,286.42,296.18,294.57,286.52,298.89,301.12,312.67,330.26,331.06,,,,,,316.38,323.38,L7
2015-06-27 22:13:58+00:00,328.80,329.00,333.75,325.92,325.89,,,,,,,,,,,,,,,,,,,,,,337.56,333.64,330.15,326.06,322.34,320.40,322.82,309.41,305.58,296.86,297.61,294.88,292.43,298.75,309.30,314.44,312.23,317.50,314.85,328.80,344.81,343.93,339.56,331.07,329.07,320.39,327.09,L8
2015-07-04 22:20:14+00:00,336.87,343.49,330.82,331.18,327.21,318.05,306.04,298.53,303.38,300.75,303.27,314.31,318.54,317.66,316.11,319.73,322.51,320.57,327.38,341.35,359.81,368.38,369.65,354.38,344.12,336.10,335.93,334.31,326.16,322.11,317.46,312.89,310.02,297.57,288.62,279.08,269.58,271.88,280.69,275.83,270.95,289.59,301.02,318.87,335.97,331.27,321.17,330.46,326.39,308.55,318.63,305.14,319.40,L8
2015-07-12 22:20:31+00:00,316.98,325.65,327.82,312.04,303.85,315.38,318.52,314.08,314.35,,,,,305.72,309.78,305.01,328.00,327.00,327.42,334.65,331.25,338.82,350.30,345.78,331.37,324.02,,,,,302.13,303.58,304.83,292.64,281.26,277.47,270.36,276.50,273.12,283.03,296.39,,,,,320.92,345.19,339.73,326.14,,,,,L7
2015-07-20 22:20:22+00:00,,,,,,,302.68,300.26,292.94,289.30,296.30,298.28,299.31,291.91,294.02,293.16,295.87,303.92,312.25,320.76,333.35,343.04,,,,,,,,,,,,,,,,,267.38,269.66,275.98,287.61,298.77,302.56,310.84,312.00,318.83,322.88,312.17,301.11,301.45,298.73,308.01,L8
2015-07-29 22:14:13+00:00,328.37,332.99,335.75,333.84,,,,,,,,,,,,,,,,,,,,,,,329.45,328.93,317.34,316.39,309.71,,,,,,,,,,,,,,,,,,,,,,320.12,L8
2015-08-21 22:20:33+00:00,324.37,314.12,306.48,301.43,306.33,312.70,314.72,309.19,307.99,313.86,314.03,317.70,320.93,321.62,321.96,320.99,325.31,333.54,334.75,344.08,352.26,361.15,365.26,357.14,349.84,342.53,335.95,332.47,331.51,326.07,320.57,315.20,316.55,306.85,301.29,292.09,289.94,286.48,292.35,291.80,314.31,308.73,312.73,313.13,317.03,316.91,337.29,332.56,326.26,319.68,313.11,309.55,319.58,L8
2015-11-01 22:21:15+00:00,314.34,317.69,317.77,316.52,313.75,312.22,310.07,,,,,297.28,306.60,308.95,313.12,308.75,315.57,319.50,324.59,336.11,339.78,353.14,352.68,337.29,,,,,298.83,301.46,299.24,297.87,296.22,287.05,279.15,278.05,270.17,263.72,262.51,268.79,,,,276.54,278.26,275.96,291.64,297.67,290.55,289.19,280.38,277.97,286.44,L7
2016-01-13 22:16:13+00:00,,,,315.07,309.24,295.27,292.13,289.58,289.71,288.97,290.25,296.38,298.35,302.61,,,,,,,337.57,341.46,344.60,337.76,331.04,326.05,317.59,312.42,305.12,297.58,295.17,,,,,,264.23,258.23,264.25,261.15,260.68,264.42,274.75,276.23,283.37,281.66,,,,,266.00,,,L7
2016-03-16 22:20:36+00:00,323.50,320.39,326.83,315.26,317.80,320.83,319.78,316.08,315.56,315.48,313.42,307.23,308.65,315.43,318.45,321.07,327.06,336.71,348.09,342.87,346.68,352.87,355.44,353.01,338.36,331.55,325.29,321.91,312.16,306.80,303.68,298.86,306.91,299.78,287.19,281.81,284.91,279.98,273.54,283.53,293.68,293.21,285.28,288.03,283.45,290.35,310.10,310.68,294.19,297.88,288.39,292.28,300.72,L8
2016-03-17 22:16:43+00:00,314.86,316.15,315.86,309.03,310.84,314.72,310.63,308.55,305.64,,,,,,,310.90,320.91,329.56,334.86,335.68,337.79,347.64,351.93,349.29,335.22,332.19,,,,,,296.13,300.20,295.16,280.86,276.98,282.69,279.45,273.64,284.78,293.74,,,,,,301.05,301.30,289.24,288.87,280.41,286.99,293.46,L7
2016-04-09 22:23:00+00:00,317.49,319.78,,,,,279.70,286.29,287.52,285.79,285.21,298.84,302.67,308.08,310.27,315.24,320.38,320.72,326.05,337.93,,,,,345.92,341.57,336.42,335.42,329.58,322.66,323.96,318.36,315.89,307.75,299.17,290.94,,,,275.99,259.44,275.89,288.18,291.00,302.83,300.24,293.96,304.29,300.47,,,,,L7
2016-04-18 22:16:54+00:00,319.03,316.54,311.27,311.14,304.91,306.83,301.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.16,294.22,303.89,308.56,298.97,299.39,294.71,286.78,294.37,L7
2016-05-11 22:23:11+00:00,307.89,304.89,301.99,298.75,296.97,,,,,287.05,293.43,291.15,290.49,293.20,294.47,299.58,301.71,310.81,316.32,318.60,325.11,336.98,336.17,,,,316.56,311.63,309.44,300.46,,295.31,297.54,277.50,268.40,268.26,266.29,263.05,,,,273.27,269.24,280.84,274.84,281.50,283.83,288.36,276.29,,,,,L7
2016-05-12 22:14:08+00:00,322.99,318.65,318.78,311.79,310.56,309.14,308.76,305.15,302.99,301.23,304.24,299.72,299.92,302.92,304.63,310.03,319.41,332.73,340.16,344.32,347.10,355.69,359.64,349.95,342.81,338.42,330.74,323.64,313.97,306.89,300.76,296.18,300.21,290.54,286.70,279.98,275.73,269.79,270.71,275.04,286.74,284.25,279.81,281.25,284.33,293.24,297.93,,,,,,,L8
2016-05-19 22:20:22+00:00,336.40,329.00,323.39,316.99,308.78,304.93,306.13,,,,,308.38,312.97,318.23,312.13,320.72,327.81,335.68,339.03,342.41,346.75,349.34,352.99,348.76,334.01,328.33,321.50,316.80,314.06,311.30,308.57,302.75,305.91,295.00,286.58,,,,,,,,,,,,,,,,,,,L8
2016-05-20 22:17:02+00:00,,,,,,,,,,,,,,,,,,,,,,344.28,,,,,,315.58,,303.22,,,,,,265.66,277.65,,,,,,277.27,284.27,284.98,296.11,291.04,296.34,297.00,294.36,298.08,,,L7
2016-06-04 22:20:28+00:00,341.49,321.84,298.55,304.39,295.04,288.99,282.76,281.15,280.93,283.70,290.79,294.79,301.92,308.41,311.23,317.36,318.69,317.52,329.92,337.26,348.28,352.74,352.22,348.36,349.43,348.86,342.70,334.72,327.03,324.19,320.77,314.22,314.72,305.63,291.02,274.27,262.07,272.91,280.45,272.32,260.04,282.09,292.07,294.16,300.60,307.31,290.06,294.69,299.17,284.68,290.00,287.67,297.53,L8
2016-06-05 22:17:08+00:00,346.64,320.80,305.43,307.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.11,,,L7
2016-06-28 22:23:21+00:00,,,309.87,298.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.78,274.48,284.09,292.26,280.77,277.71,282.51,283.02,285.37,299.64,,,,280.20,293.80,297.78,L7
2016-06-29 22:14:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,324.09,323.27,315.54,308.84,305.97,303.42,307.25,304.17,298.39,289.76,283.30,281.67,273.98,279.61,294.56,287.17,285.39,300.31,310.49,288.33,307.49,299.35,285.59,292.36,279.97,292.86,300.73,L8
2016-07-14 22:23:21+00:00,,,,,,,284.90,305.95,,,,,291.06,307.95,,,312.54,319.23,,,,,,325.32,346.90,328.83,,,,341.08,316.13,314.55,318.08,316.83,,,,277.58,,,285.99,285.68,,,,,317.12,307.61,,,,,,L7
2016-07-15 22:14:34+00:00,,,,,,,,,,287.23,293.49,293.47,295.01,299.22,303.64,304.31,312.62,322.07,329.48,331.59,342.61,348.03,356.48,352.96,343.33,336.45,331.69,322.73,311.41,311.30,304.46,304.94,310.88,300.97,294.24,295.90,284.73,272.02,265.59,268.11,275.32,275.05,274.33,274.86,277.64,283.96,297.52,299.02,278.60,277.72,272.88,273.43,278.75,L8
2016-07-31 22:14:37+00:00,,,,,,,,,,,294.32,299.55,301.13,307.17,310.66,314.46,320.44,328.48,334.87,344.39,355.08,364.23,367.72,361.73,354.32,349.06,343.05,334.45,329.50,323.85,318.93,318.43,320.32,311.44,308.02,295.15,291.32,289.92,287.42,288.37,283.11,288.13,285.48,287.19,289.59,293.73,302.72,296.84,285.87,287.22,278.14,280.85,290.21,L8
2016-09-08 22:21:00+00:00,311.45,310.68,308.73,303.07,296.13,294.36,298.47,293.76,287.62,290.88,288.71,288.68,292.16,295.89,299.15,306.13,309.72,319.23,328.45,333.19,340.42,346.67,350.22,347.05,342.27,334.07,327.93,324.06,315.29,313.44,306.11,311.91,312.81,308.34,291.16,286.83,282.26,287.45,287.38,287.15,292.39,285.25,276.80,275.10,274.97,279.03,289.61,288.86,278.83,281.37,280.13,283.03,284.27,L8
2016-09-09 22:17:18+00:00,295.54,293.12,294.59,289.07,288.18,286.08,289.72,286.77,,,,,,,,292.17,302.52,309.08,315.03,319.30,324.80,336.00,342.95,338.43,330.24,,,,,,,302.04,307.15,293.82,284.47,283.47,280.83,275.84,273.70,275.00,,,,,,271.30,283.29,281.39,269.83,268.27,269.84,266.83,271.12,L7
2016-10-18 22:23:31+00:00,314.84,312.11,299.74,308.14,294.65,286.09,282.61,,,,,287.11,298.43,298.83,300.11,305.91,309.36,316.54,318.94,343.66,352.79,364.02,367.88,355.43,,,,,332.58,328.90,326.22,323.41,313.91,303.30,292.72,282.09,283.12,284.25,293.53,276.09,,,,284.76,289.92,286.74,280.99,277.21,282.53,,283.00,276.36,285.42,L7
2016-11-04 22:14:57+00:00,,,,,,,,,,,,,,,,,,325.20,328.98,337.83,350.90,363.48,365.88,354.59,352.91,349.08,345.34,337.69,332.01,325.84,324.30,325.35,322.56,309.06,308.86,296.08,291.74,291.79,294.80,292.25,288.90,284.45,291.34,283.39,284.01,,,,,,,,,L8
2016-12-14 22:17:03+00:00,295.42,,,,,,275.92,277.39,272.18,270.78,274.76,284.77,292.95,292.24,296.70,302.44,303.31,310.53,,,,,,343.90,348.88,342.95,337.67,333.61,327.87,322.13,316.61,314.67,315.10,300.21,,,,,,274.54,262.17,274.16,283.42,285.93,291.07,289.48,285.33,293.10,,,,,,L7
2016-12-21 22:23:11+00:00,319.93,309.91,314.94,304.23,302.52,304.90,,,,,294.02,298.11,299.96,303.70,310.17,312.10,318.52,324.42,336.09,342.28,345.29,356.65,360.49,355.25,,,,327.79,327.19,324.22,318.09,313.35,319.11,307.63,298.48,297.87,296.70,292.63,280.45,,,,282.58,281.24,282.80,289.59,310.15,309.31,292.96,298.75,286.19,288.20,291.40,L7
2017-02-08 22:14:34+00:00,,,,,,,,,,,,,293.65,297.52,304.03,316.51,318.38,327.99,332.88,348.15,342.83,359.13,364.67,353.37,344.98,344.50,341.83,332.28,328.56,322.11,315.37,313.35,314.26,305.67,297.56,289.79,285.75,279.98,289.93,280.37,285.01,296.29,294.84,295.35,294.87,304.45,296.41,304.41,298.27,295.15,295.79,299.15,316.23,L8
2017-02-23 22:22:49+00:00,298.94,,,,,,,,,,,,,,,,,,,,,,,344.38,343.82,341.54,332.45,328.11,325.03,316.07,305.18,312.58,310.43,297.05,282.15,278.77,,,,282.25,280.43,281.48,280.64,282.58,282.85,283.88,282.78,294.12,291.54,285.24,,,,L7
2017-04-04 22:20:20+00:00,320.25,316.73,320.68,309.49,305.15,308.52,308.51,307.14,306.66,306.42,306.91,299.70,300.48,304.55,305.76,309.14,317.31,324.84,336.83,337.85,343.36,348.31,359.25,351.47,341.50,335.27,331.05,325.36,324.69,318.60,317.22,311.92,313.45,305.68,292.33,290.66,290.71,282.04,273.43,282.56,297.82,297.06,284.79,284.18,281.15,287.63,300.60,309.82,294.29,300.67,287.60,295.44,302.32,L8
2017-04-20 22:20:11+00:00,316.79,307.00,305.08,296.70,299.76,301.01,304.28,300.42,301.53,305.37,302.71,296.33,299.84,304.66,308.84,308.77,313.71,325.77,337.41,341.65,349.21,359.55,359.88,351.63,345.01,335.92,329.78,326.10,320.15,320.24,319.25,317.38,317.75,309.56,301.90,297.10,297.97,293.42,283.12,287.32,299.91,296.77,298.91,294.46,296.90,307.98,318.34,317.08,311.66,306.85,301.62,312.24,307.52,L8
2017-05-06 22:20:07+00:00,314.97,312.97,314.07,300.22,303.19,302.26,302.20,301.88,298.80,297.05,298.14,300.72,302.16,306.05,312.50,317.76,317.69,329.00,336.95,343.73,354.38,362.05,361.83,350.46,350.17,344.99,334.46,333.30,319.56,317.97,320.06,317.26,323.10,317.15,309.37,294.85,289.59,288.91,289.49,290.94,299.25,292.67,299.41,296.75,301.61,308.72,313.94,309.97,305.76,301.49,299.31,309.24,304.35,L8
2017-05-14 22:23:16+00:00,314.65,309.67,297.30,,,,,277.35,279.98,274.74,278.57,287.50,292.64,291.80,287.97,291.89,299.11,312.57,312.94,327.86,,,,342.94,339.52,330.84,329.15,326.25,320.55,318.21,309.59,306.16,309.89,305.66,295.93,275.99,,,,281.71,275.41,285.77,290.56,291.10,294.87,293.33,296.47,297.79,292.09,282.35,,,,L7
2017-06-08 22:17:12+00:00,,316.86,306.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-06-15 22:23:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.87,289.50,,,321.71,,,330.57,264.30,,,,,284.99,279.87,282.29,,,,,,,,,,L7
2017-06-24 22:17:15+00:00,,,,,307.61,292.98,281.06,280.77,274.51,278.14,281.14,294.00,296.10,297.47,299.37,305.89,,,,,,346.12,347.09,346.97,340.91,336.35,327.82,320.22,318.99,315.13,309.10,302.47,,,,,,259.61,264.91,255.74,252.24,257.26,280.21,288.13,304.85,303.39,291.05,,,,,293.17,304.19,L7
2017-07-09 22:20:35+00:00,303.55,286.41,294.68,303.20,305.27,300.26,293.61,288.81,284.11,285.59,283.58,294.68,299.21,303.09,308.61,312.49,318.37,323.07,327.01,341.15,353.60,359.50,364.30,359.85,354.50,346.45,345.36,337.68,336.48,323.28,323.08,326.04,325.82,313.56,300.39,293.67,284.21,286.38,284.58,289.64,280.22,293.70,299.54,301.82,303.90,311.27,302.13,311.08,298.16,287.95,293.46,281.78,296.20,L8
2017-07-17 22:23:27+00:00,,,,,,,,,,296.56,295.14,296.37,307.47,312.76,316.44,314.77,326.76,328.21,344.03,344.97,354.15,361.23,,,,,335.47,333.99,335.46,329.47,318.34,314.52,324.19,313.12,304.73,291.57,291.20,287.52,,,,300.36,295.17,300.28,302.29,309.17,325.00,314.85,299.66,307.93,304.12,298.53,,L7
2017-08-02 22:23:25+00:00,,,283.83,284.38,290.97,296.75,295.95,294.01,298.27,296.54,298.80,297.44,296.27,300.30,312.28,314.16,,,,,339.88,343.16,349.96,350.01,340.81,342.04,341.36,330.78,326.82,315.73,307.69,307.53,306.10,,,286.43,289.23,282.57,280.28,283.21,292.66,289.21,284.45,292.29,290.41,304.77,317.70,,,,295.08,291.16,296.86,L7
2017-08-03 22:14:35+00:00,315.36,291.94,301.13,296.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-08-18 22:23:23+00:00,,,,,263.54,,,,,,,277.16,273.89,280.23,286.26,287.39,300.08,,,,,326.97,338.78,340.85,332.34,327.28,325.79,322.36,324.76,314.72,302.72,309.06,307.90,290.95,,,,,,280.46,289.73,281.02,,,,,,,,,,288.04,,L7
2017-09-03 22:23:24+00:00,280.21,263.17,268.04,270.59,271.32,269.54,269.04,264.26,264.91,259.56,263.58,269.03,273.31,,,,,308.95,320.91,327.21,337.89,345.92,350.08,344.98,331.28,323.51,318.50,315.20,310.18,305.41,,,,296.52,287.56,281.93,274.95,275.37,276.91,271.94,272.19,271.11,274.72,273.66,,,,311.11,297.81,293.54,288.68,282.47,287.71,L7
2017-09-19 22:23:21+00:00,265.28,262.74,257.24,265.82,267.32,262.05,258.71,,,,246.97,258.82,264.98,270.85,273.85,278.19,285.94,296.29,301.02,311.38,328.82,338.09,344.45,338.48,,,,309.11,306.05,301.29,,294.45,287.10,282.64,281.99,272.84,262.34,257.25,259.80,,,,266.04,276.50,278.18,282.20,281.32,291.44,293.08,,,,,L7
2017-09-27 22:21:00+00:00,292.96,253.38,264.92,270.15,280.42,280.34,282.88,288.39,287.11,289.95,291.29,290.28,298.28,296.75,300.39,303.49,306.01,320.70,326.29,338.32,341.59,347.71,352.76,344.27,340.16,335.99,333.73,330.24,322.85,315.81,311.42,304.77,307.32,302.00,295.56,286.83,287.06,278.12,277.59,278.13,287.28,287.10,295.32,302.50,300.64,306.28,320.46,320.07,306.61,297.27,289.18,289.81,290.60,L8
