dates,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117,satname
2015-09-23 22:13:46+00:00,231.16,252.33,260.23,261.05,258.44,260.64,262.14,271.47,275.46,276.40,280.10,282.33,292.89,306.91,314.67,324.04,328.92,329.76,335.20,342.55,345.41,355.55,364.30,369.01,370.88,380.54,385.07,385.98,387.26,385.38,390.28,391.30,385.16,380.24,374.01,364.92,358.30,351.69,345.99,341.30,337.71,339.24,340.18,340.89,337.78,336.20,330.63,329.13,322.00,320.37,318.40,313.68,310.82,311.52,310.95,310.95,313.14,309.42,309.10,304.46,304.42,306.93,305.41,306.16,301.21,300.15,302.26,311.31,316.26,321.75,326.66,332.21,334.10,334.74,339.53,343.68,350.69,357.03,361.65,367.93,376.51,381.98,384.71,384.07,385.57,384.27,384.70,383.79,382.15,380.91,381.66,382.12,382.39,384.86,389.27,390.39,393.20,391.30,389.03,387.39,386.13,388.94,392.88,392.95,392.26,394.16,388.33,391.91,403.21,399.16,394.24,390.85,385.54,387.15,388.16,391.02,376.07,367.38,L7
2015-10-09 22:13:54+00:00,231.33,256.24,258.59,257.62,253.81,255.39,258.09,267.64,272.44,273.40,277.12,281.37,290.64,303.89,310.47,321.28,326.46,327.98,331.38,339.40,342.53,352.81,362.43,366.67,368.17,378.46,387.24,389.22,390.72,387.72,391.14,391.62,385.35,382.09,375.23,365.67,357.08,350.46,345.21,340.62,336.27,336.67,339.99,340.75,337.58,336.09,331.00,330.16,321.46,319.37,316.77,312.12,309.39,310.39,310.13,310.26,312.47,309.43,309.08,304.46,304.42,306.93,305.41,305.24,300.71,299.80,302.12,311.56,316.73,321.98,326.01,331.96,333.89,333.95,338.81,342.90,350.29,356.62,361.52,366.91,374.72,380.84,384.09,383.45,385.32,383.63,384.13,384.47,382.69,380.79,381.14,381.59,381.60,384.08,388.73,389.62,392.45,391.44,389.28,388.09,386.79,389.70,393.99,393.23,392.70,394.72,389.20,392.75,403.40,398.26,395.42,392.67,387.69,389.15,388.82,390.96,376.42,367.95,L7
2015-10-25 22:14:11+00:00,229.95,258.89,259.89,258.83,254.24,255.39,258.09,267.64,269.55,270.00,272.74,275.11,283.87,297.20,304.21,316.13,320.49,322.51,327.13,335.84,339.17,351.79,361.35,364.65,365.72,376.14,383.47,386.76,388.68,387.00,390.88,391.26,386.17,382.13,375.54,365.06,356.38,349.52,343.74,339.53,335.08,336.12,338.24,339.41,336.67,335.74,330.75,329.39,320.89,319.10,316.59,312.05,308.51,309.60,309.68,309.94,312.23,309.09,309.42,304.75,304.82,307.03,305.10,304.58,299.90,298.47,301.13,311.56,316.73,321.98,326.01,331.96,333.07,333.40,338.02,343.04,350.15,356.67,361.33,366.37,373.69,379.58,383.17,382.74,384.81,383.43,384.08,382.42,381.32,379.08,379.62,380.03,380.07,382.67,386.95,388.36,391.49,390.20,388.72,387.72,386.65,389.91,394.20,393.37,391.50,392.53,387.03,391.25,401.93,397.61,393.94,392.09,386.81,388.65,388.29,390.79,376.34,366.03,L7
2015-11-17 22:20:44+00:00,234.50,259.37,261.72,260.71,256.69,255.39,258.09,267.64,269.55,266.86,269.50,270.76,279.48,293.30,303.07,317.20,322.00,322.89,327.20,335.28,339.33,351.79,361.35,364.65,366.58,376.33,381.64,384.82,386.14,385.01,389.42,391.21,386.23,383.05,376.17,366.92,356.38,349.52,343.74,339.53,335.07,334.72,336.72,337.20,334.56,334.32,329.33,328.00,319.88,317.68,314.87,310.25,307.13,309.60,309.68,309.94,310.83,307.75,308.49,304.75,304.86,306.70,305.75,306.21,301.19,298.00,300.45,309.82,316.73,321.98,326.01,330.64,331.85,332.88,337.53,342.79,350.66,357.18,362.38,367.51,374.74,380.17,383.17,382.74,384.81,383.43,384.05,382.44,380.55,377.76,377.62,378.46,379.69,383.05,387.47,390.20,392.72,390.79,388.72,387.72,386.65,390.21,393.81,393.29,391.06,391.68,386.63,391.05,401.48,397.17,393.49,391.16,386.07,388.65,388.29,390.79,376.34,365.28,L7
2015-12-27 22:20:07+00:00,230.83,259.38,260.97,260.21,256.97,254.79,257.25,265.88,267.69,267.21,269.35,270.98,276.97,291.59,301.98,316.52,323.32,322.66,326.91,335.72,338.42,349.69,357.73,362.50,366.55,377.38,383.70,386.01,384.68,384.24,389.25,390.07,387.26,384.26,378.40,370.52,358.68,352.04,344.46,340.42,333.97,333.51,336.24,337.84,334.72,332.54,328.88,326.11,318.13,315.80,313.50,308.64,305.71,308.48,309.43,308.28,308.46,306.85,308.63,307.19,307.11,311.83,310.45,309.03,305.07,301.83,303.06,313.67,320.25,326.35,329.16,330.50,330.77,330.00,336.63,339.75,349.47,357.51,364.75,369.57,376.69,382.03,383.85,381.59,381.61,378.85,380.99,380.03,378.96,378.93,379.82,380.24,381.63,384.96,386.77,390.41,391.44,390.26,387.14,386.85,384.74,388.54,393.72,394.45,391.77,390.70,384.84,388.83,400.13,396.20,393.64,390.38,386.66,388.14,387.82,390.94,376.35,363.81,L8
2016-01-04 22:21:27+00:00,233.69,260.62,261.32,259.61,258.08,254.78,257.03,269.23,269.43,267.45,268.16,269.61,274.44,288.88,299.30,313.50,321.86,319.38,323.06,328.92,336.05,348.36,357.45,362.94,364.82,375.97,382.26,385.41,384.30,383.29,387.45,386.60,385.72,383.48,378.30,371.37,359.49,352.33,345.16,340.80,335.56,333.64,336.26,338.79,335.13,332.77,327.34,324.75,316.10,313.69,308.11,308.67,305.85,308.10,305.66,304.51,305.40,302.33,304.57,304.07,305.58,311.12,310.72,308.58,306.24,303.91,304.73,316.29,321.50,327.66,328.31,327.90,327.77,328.27,335.86,339.74,348.76,358.47,364.61,369.62,376.73,382.83,383.91,382.74,380.28,377.88,378.67,377.69,376.38,377.03,377.79,379.00,382.17,385.54,386.66,390.89,392.52,390.86,388.53,387.58,384.29,387.33,392.20,392.78,390.81,389.93,384.19,386.82,397.02,394.13,391.31,389.51,385.35,386.47,385.70,385.31,373.41,362.00,L7
2016-02-06 22:13:49+00:00,238.58,267.83,262.47,261.26,260.31,251.61,261.46,273.62,271.70,269.14,268.33,268.16,274.45,288.30,298.06,313.48,320.95,321.12,323.55,328.40,334.34,345.12,356.51,362.34,364.96,375.34,382.91,386.35,384.15,383.68,386.80,382.89,382.33,381.78,377.42,373.42,362.03,354.16,346.67,341.77,336.31,330.23,333.00,334.10,333.57,330.37,326.26,324.47,312.89,311.43,305.43,306.14,304.51,305.52,303.31,302.26,303.45,300.44,303.06,303.95,306.90,312.70,312.23,309.63,307.88,304.95,309.76,317.14,322.59,327.30,326.43,325.32,322.56,322.63,331.43,340.16,349.00,357.99,364.68,370.03,377.80,384.61,385.16,381.65,378.55,375.06,374.88,373.87,372.00,371.56,374.15,378.33,385.36,387.67,388.75,392.52,393.54,390.81,387.97,386.80,384.24,387.61,391.46,391.89,389.56,389.06,383.80,385.86,393.60,390.39,388.22,384.94,382.00,383.04,381.28,381.80,369.20,359.63,L8
2016-02-13 22:19:56+00:00,238.58,267.83,262.47,261.26,260.31,251.61,261.46,273.62,273.75,270.79,269.64,270.93,275.98,289.02,299.46,315.76,323.76,324.08,326.34,329.94,335.90,345.61,357.68,363.66,366.81,377.07,384.09,387.75,386.52,386.09,387.98,382.99,381.53,381.61,377.49,373.89,364.66,357.74,350.24,345.94,340.74,334.78,337.52,338.30,337.62,335.05,332.92,327.61,315.85,313.79,307.12,305.74,303.25,305.33,301.14,301.39,303.35,298.50,302.92,304.89,308.50,313.93,313.96,311.49,310.10,308.68,312.32,318.98,327.61,328.04,327.68,326.19,324.81,326.23,335.62,342.68,350.57,358.86,366.17,371.36,379.51,386.78,388.19,385.76,382.01,378.32,377.03,375.57,373.18,373.35,374.63,379.02,387.02,389.59,391.24,395.55,396.50,394.07,392.46,390.12,388.80,390.19,394.58,394.52,392.63,391.71,388.59,389.27,394.86,391.76,388.34,384.80,382.32,384.25,381.44,383.00,369.88,360.58,L8
2016-02-29 22:19:53+00:00,242.22,264.40,261.17,262.45,264.63,261.13,270.29,278.99,275.38,271.29,269.76,272.53,277.47,291.22,301.87,318.04,327.56,329.19,329.86,331.81,337.88,348.64,360.76,366.46,369.82,379.02,386.03,388.45,386.37,385.90,385.99,380.94,378.96,379.56,377.23,373.84,364.27,359.04,353.28,348.42,342.60,336.73,339.44,339.86,339.30,337.50,336.39,330.23,317.03,313.60,306.62,303.08,300.55,301.55,297.41,298.21,301.16,294.73,299.17,302.32,306.14,311.30,312.19,311.16,309.41,308.72,311.90,318.59,327.51,328.11,326.20,325.32,324.88,324.02,333.49,341.05,349.38,358.48,365.64,371.29,379.56,385.62,387.97,386.11,383.10,379.87,378.08,376.74,373.91,373.79,375.26,379.74,387.12,389.69,391.31,395.82,396.88,394.56,394.16,392.19,390.46,391.15,395.34,394.65,393.19,392.33,389.64,389.43,394.82,392.04,388.20,383.81,380.88,382.25,379.51,381.03,368.03,360.14,L8
2016-03-01 22:15:46+00:00,242.22,264.40,261.17,262.45,264.63,261.13,275.69,281.89,278.41,272.75,270.30,272.90,277.40,291.37,302.64,317.87,327.56,329.19,329.86,331.81,337.88,348.64,360.69,366.19,370.27,379.26,386.54,388.37,385.81,385.27,385.27,380.94,378.96,379.56,377.23,373.84,364.27,358.37,353.70,348.77,342.76,337.34,340.61,341.03,340.87,339.24,336.39,330.23,317.03,313.60,306.62,303.08,300.55,300.26,296.32,297.24,300.58,293.52,298.33,302.16,306.34,310.48,312.19,311.16,309.41,308.72,311.90,318.59,326.60,327.52,326.23,325.49,326.21,324.58,332.95,340.78,348.89,358.48,365.64,371.29,379.56,385.62,387.97,386.67,383.89,380.60,379.05,377.86,374.85,374.37,376.00,380.06,387.12,389.69,391.31,395.82,396.88,394.70,394.92,393.00,391.32,391.37,395.51,395.51,393.95,393.36,389.64,389.43,394.82,392.04,388.20,383.81,380.88,380.82,377.82,379.74,366.89,359.56,L7
2016-03-16 22:19:48+00:00,245.44,262.53,261.95,265.05,270.28,269.79,282.04,286.24,283.24,276.08,271.90,273.35,277.03,289.17,301.89,318.31,329.71,331.26,332.75,333.70,339.77,349.47,359.66,366.24,371.23,379.41,386.62,387.31,381.47,380.24,380.35,377.99,376.03,378.27,375.28,374.85,366.81,361.86,357.40,352.96,347.35,343.56,348.02,346.44,345.75,343.98,342.13,334.09,318.84,314.55,306.58,302.54,298.95,298.20,294.39,295.69,298.83,289.57,295.23,301.65,306.48,310.71,313.48,313.02,311.54,311.06,313.57,318.71,325.66,325.30,323.42,323.85,326.11,324.94,332.01,340.52,349.40,358.54,366.42,372.76,379.70,385.74,388.63,386.95,385.46,382.36,379.55,378.09,374.65,373.36,374.55,377.42,383.83,387.98,391.97,396.94,399.06,398.24,400.48,399.31,396.59,392.94,397.50,398.07,397.61,396.64,393.20,390.74,393.34,391.32,387.15,381.63,378.63,377.35,374.77,374.56,364.49,357.89,L8
2016-03-24 22:22:08+00:00,243.27,261.70,263.37,268.27,275.75,276.43,289.64,292.25,290.21,279.65,273.42,275.12,278.78,290.32,302.45,318.62,329.87,331.07,332.16,333.83,339.39,350.14,360.34,367.62,371.59,379.86,383.74,387.31,378.99,377.50,378.22,376.73,373.85,376.61,374.48,375.17,368.48,364.73,360.53,355.89,348.14,344.81,347.58,347.13,345.92,343.98,342.13,334.09,320.56,315.58,306.66,301.97,298.62,297.08,292.95,294.59,297.52,289.55,294.54,300.98,306.50,311.15,313.86,313.95,313.15,312.30,314.91,318.54,326.74,325.60,323.30,323.22,326.44,324.41,333.12,340.81,349.14,358.33,366.23,372.89,379.53,386.46,391.51,389.50,387.85,385.72,381.02,377.26,374.15,373.83,374.90,376.39,381.65,386.61,391.36,397.55,399.94,399.38,402.62,401.93,398.36,394.45,397.03,397.49,397.47,396.46,392.36,390.36,393.44,391.79,386.73,381.67,378.11,376.41,374.02,373.86,364.87,357.33,L7
2016-04-17 22:19:33+00:00,243.27,259.36,264.73,271.44,281.29,287.52,300.54,298.93,297.48,284.72,277.62,277.29,282.03,292.98,304.61,319.87,330.36,331.13,334.94,336.98,342.53,354.09,363.02,371.13,374.01,382.20,384.27,387.75,379.60,378.82,379.40,376.73,370.82,373.71,373.39,374.46,370.04,367.87,363.23,358.00,351.43,348.98,349.29,348.43,347.83,345.43,343.43,335.04,324.35,318.83,309.63,303.84,299.54,297.43,292.67,294.58,298.06,290.02,294.75,301.00,306.52,311.20,313.98,315.58,315.19,314.94,317.94,321.15,328.00,326.55,325.07,320.69,325.74,325.34,334.09,341.55,350.07,358.98,367.63,373.87,381.53,388.76,394.15,393.20,391.64,389.58,384.63,378.30,374.54,373.43,375.28,376.64,381.03,386.82,391.46,397.30,400.37,400.18,404.59,403.82,399.78,396.84,397.50,398.29,398.40,397.47,394.24,391.81,395.69,394.08,386.69,381.96,377.89,374.61,372.27,371.11,363.12,356.33,L8
2016-06-04 22:19:40+00:00,240.59,257.56,262.63,270.21,282.48,283.97,298.92,301.18,300.61,294.45,287.15,287.13,291.81,301.64,311.17,323.68,335.06,337.72,340.86,342.22,348.09,356.87,365.39,373.01,375.92,384.62,389.63,394.70,384.98,382.49,381.49,376.27,368.75,371.12,372.03,374.12,373.11,370.85,365.53,360.05,355.39,354.00,357.09,356.78,355.85,352.89,354.31,344.17,332.96,327.52,317.35,311.07,304.98,300.40,295.65,297.34,300.87,289.13,294.25,301.72,307.94,313.85,316.43,317.19,319.05,322.87,327.57,327.24,323.43,326.07,324.23,322.38,328.11,326.38,336.08,341.37,350.22,359.68,368.25,374.06,382.17,389.91,395.18,394.89,394.02,392.11,386.42,380.75,376.75,375.90,377.19,377.66,380.77,385.72,390.34,395.46,399.11,401.00,405.83,405.27,401.27,399.18,401.19,400.26,401.28,400.54,395.87,392.16,395.49,394.03,387.15,382.11,377.07,374.42,372.42,371.63,363.55,356.68,L8
2016-06-05 22:16:20+00:00,238.24,257.49,264.60,270.21,282.48,283.97,298.92,301.18,300.61,294.45,291.88,291.30,296.22,306.05,314.83,327.34,338.70,339.47,341.76,342.22,348.09,356.87,365.39,373.01,375.92,384.93,390.43,395.66,386.03,383.35,382.74,378.03,369.98,372.21,372.03,374.12,373.11,370.85,365.53,360.05,355.39,354.72,357.75,357.77,356.71,353.76,355.58,347.16,336.73,331.22,317.35,311.07,304.98,300.40,295.65,297.34,302.43,291.10,296.05,303.18,308.75,315.04,317.71,317.72,319.72,322.87,327.57,327.24,323.43,326.07,324.23,324.71,329.96,328.45,337.87,342.66,351.23,360.83,369.44,374.89,382.17,389.91,395.18,394.89,394.02,392.11,388.33,382.20,377.72,377.09,377.31,377.69,380.98,386.03,390.67,395.46,399.11,401.00,405.83,405.27,401.27,400.57,402.14,400.98,401.59,401.45,396.69,393.77,397.19,395.57,387.15,382.11,377.07,374.42,372.42,371.63,365.90,358.85,L7
2016-06-12 22:22:32+00:00,238.24,257.49,264.60,270.21,282.48,283.97,298.92,301.18,300.61,294.45,291.88,291.30,296.22,306.05,314.83,327.34,338.70,339.47,341.76,342.22,348.09,356.87,365.39,373.01,375.92,384.93,390.43,395.66,386.03,383.35,381.24,376.54,369.98,372.21,372.03,374.12,373.11,370.85,365.53,360.05,355.39,354.72,357.75,357.77,356.71,353.76,355.58,347.16,336.73,331.22,317.35,311.07,305.70,301.43,296.34,296.68,302.45,291.44,296.05,302.11,307.58,313.41,316.94,317.72,319.72,322.87,327.57,327.24,323.43,326.07,324.23,324.71,329.96,328.45,337.87,342.66,351.23,360.83,369.44,374.89,382.17,390.38,395.50,394.00,393.81,392.23,388.88,383.07,377.97,376.32,375.95,376.13,379.44,386.03,390.67,395.46,399.33,401.47,405.76,405.18,401.29,400.49,402.05,401.41,402.62,401.97,396.87,394.13,397.19,395.57,387.15,383.67,377.07,374.42,372.42,371.63,365.90,358.85,L7
2016-06-28 22:22:33+00:00,238.24,257.49,264.60,270.21,282.48,283.97,298.92,301.18,300.61,295.24,294.81,295.47,302.45,311.39,319.72,330.47,340.40,339.43,341.56,340.98,348.73,358.51,366.54,373.66,375.15,384.02,388.60,394.20,386.36,384.01,380.46,377.28,370.54,372.58,371.83,372.82,371.84,369.03,363.40,357.27,354.23,353.37,355.70,356.16,355.29,354.16,356.92,348.51,338.64,334.36,321.24,317.10,309.84,302.07,296.16,296.41,303.59,293.22,295.48,301.06,306.85,311.97,315.91,316.21,318.39,320.71,325.22,322.91,319.62,324.81,324.94,325.44,330.30,328.41,337.37,342.39,351.11,360.18,368.41,374.81,381.73,389.31,395.14,393.99,394.18,393.05,391.01,385.76,380.49,378.13,376.96,376.52,379.02,383.76,389.83,396.06,400.53,401.50,406.00,405.04,402.20,402.41,403.28,402.09,402.87,402.54,397.66,396.04,399.65,395.80,387.96,385.29,378.23,374.42,372.42,371.63,365.90,358.85,L7
2016-06-29 22:13:38+00:00,238.24,257.49,264.60,270.21,282.48,283.97,298.92,301.18,300.61,295.24,294.81,295.47,302.45,311.39,319.72,330.47,340.40,339.43,341.56,340.98,349.14,359.11,367.06,373.50,375.12,383.23,387.41,392.29,385.62,383.82,380.15,377.71,371.40,372.22,371.72,372.13,371.49,370.23,364.64,358.53,355.24,354.01,355.75,356.06,354.99,353.83,356.06,348.13,338.81,334.43,323.19,319.36,312.10,304.27,297.01,297.52,304.16,295.06,295.97,300.31,305.81,311.20,315.29,315.39,317.13,319.03,322.88,321.79,319.46,324.88,325.07,325.87,329.10,328.69,337.18,342.43,351.72,361.56,369.63,374.98,380.60,388.38,394.42,393.32,393.76,393.20,391.76,387.12,381.50,378.79,377.61,376.97,378.46,383.44,388.99,395.38,399.88,400.78,405.11,404.00,402.24,402.11,403.52,402.15,402.59,402.54,397.67,396.36,400.85,396.06,387.95,385.37,379.10,375.84,372.67,371.85,365.69,358.60,L8
2016-07-06 22:19:53+00:00,236.29,257.16,265.22,272.91,282.48,283.97,298.92,304.81,301.81,299.50,299.69,301.01,309.46,318.48,326.05,335.75,344.16,342.54,344.21,344.47,350.25,360.23,368.42,374.19,379.04,384.40,388.02,391.85,385.59,384.01,380.89,379.73,373.71,373.58,373.67,372.98,372.48,371.29,368.25,361.09,356.74,354.65,356.01,356.43,355.85,354.33,354.79,349.99,342.35,338.66,329.21,321.25,313.95,307.37,302.19,301.66,306.47,297.51,298.90,302.88,307.73,312.14,316.39,317.00,318.40,320.61,322.80,321.92,320.30,325.87,327.14,329.49,333.50,333.23,340.24,345.00,353.48,363.73,372.61,377.55,383.11,388.50,394.29,394.08,395.31,394.96,394.60,389.74,384.59,381.61,380.20,379.17,380.18,385.00,390.98,397.88,400.47,400.96,405.02,405.40,404.01,403.76,405.21,403.86,404.30,404.03,398.47,397.76,403.95,397.99,390.04,386.05,380.12,378.04,374.37,374.44,367.28,360.09,L8
2016-07-07 22:16:22+00:00,236.29,257.16,265.22,272.91,275.17,283.97,298.92,304.81,301.81,299.50,299.69,301.01,310.01,320.03,327.71,336.62,344.27,342.88,344.96,345.25,350.06,360.23,368.42,374.19,379.04,384.40,388.02,389.55,384.06,382.84,380.08,379.12,373.21,372.99,373.13,372.12,372.48,371.29,368.25,361.09,356.74,354.65,356.01,355.46,354.61,353.11,353.19,348.02,340.36,338.97,329.24,321.57,313.95,307.37,302.19,301.66,306.47,297.51,298.36,301.85,306.89,310.99,315.42,316.54,316.88,319.06,320.93,321.92,320.30,325.87,327.14,329.49,333.50,332.67,339.33,344.66,353.06,363.84,372.94,375.27,383.11,386.94,394.29,394.08,395.31,394.96,394.60,389.74,384.26,381.22,380.04,378.74,379.86,385.21,391.91,396.51,399.56,400.96,405.02,405.40,404.01,403.76,405.21,402.97,403.20,403.15,397.87,397.70,404.74,398.12,390.04,386.67,380.12,378.04,374.37,374.44,367.28,360.09,L7
2016-07-14 22:22:33+00:00,236.29,257.16,265.22,272.91,275.17,283.97,298.92,304.81,301.81,299.50,298.68,299.28,309.12,319.62,327.76,337.41,344.96,343.47,345.76,344.23,351.38,360.23,368.42,374.19,377.48,383.09,386.20,387.66,382.68,381.14,379.78,379.37,373.72,373.23,371.54,371.49,372.42,371.29,368.25,361.09,356.22,353.59,354.54,353.87,352.20,353.11,350.88,345.77,339.01,337.55,326.73,320.19,312.85,307.37,302.19,301.66,305.17,296.87,297.63,299.51,304.24,310.99,315.42,316.54,316.88,319.06,320.93,321.92,320.30,325.87,327.14,329.49,333.50,332.67,339.33,344.66,353.06,363.84,372.94,375.27,383.11,386.94,394.29,394.08,395.31,394.96,394.60,389.74,384.26,381.22,380.04,378.74,379.86,385.21,391.91,396.51,399.56,400.96,405.02,405.40,404.01,401.26,403.86,402.15,402.04,402.70,397.55,398.60,405.06,397.96,389.96,386.96,380.42,378.04,374.37,374.44,366.65,359.28,L7
2016-07-15 22:13:46+00:00,236.29,257.16,261.97,272.91,275.17,283.97,298.92,304.81,299.02,297.29,297.22,299.08,309.01,319.57,327.92,337.80,345.10,343.64,345.21,344.62,351.31,359.99,367.95,373.69,376.46,382.36,385.26,386.91,382.35,380.74,379.55,379.13,373.57,372.68,371.03,370.59,372.05,370.75,368.28,361.27,356.44,353.70,354.04,352.95,351.01,352.34,349.88,344.94,337.85,336.75,326.68,319.91,313.05,308.06,302.64,302.15,305.13,296.70,297.01,298.69,303.18,309.47,313.90,315.15,315.98,317.13,318.88,319.52,319.06,324.49,325.43,327.21,331.58,332.52,338.93,344.59,352.15,363.49,372.08,374.45,382.47,386.57,393.29,393.37,394.38,393.71,393.01,388.49,383.48,380.80,379.78,378.54,380.37,385.31,391.95,396.50,399.42,400.48,404.01,403.87,402.99,400.38,402.35,401.41,401.41,402.08,397.27,397.80,403.81,396.87,389.62,386.48,380.17,378.35,374.10,374.28,366.59,358.65,L8
2016-08-08 22:16:25+00:00,229.96,248.45,260.08,268.13,268.95,282.99,297.44,304.65,299.14,296.82,297.62,300.83,311.41,323.22,331.49,340.17,347.69,346.54,345.56,344.60,351.62,361.03,368.62,373.88,375.55,382.21,384.27,386.38,382.64,381.90,380.58,380.76,375.18,372.98,371.12,370.22,371.74,371.11,368.87,361.73,357.46,356.35,356.31,354.94,352.18,353.51,350.04,344.47,338.51,338.13,328.48,321.64,314.22,309.55,302.66,303.41,305.38,296.72,297.05,298.69,303.46,309.02,312.92,315.33,316.04,316.74,317.76,319.52,319.06,325.05,327.01,328.61,334.41,335.13,340.04,345.79,352.66,364.19,373.06,373.86,382.01,386.16,393.39,393.79,394.72,393.82,393.78,389.20,383.91,380.91,380.38,378.91,380.51,385.70,391.89,396.54,399.64,400.50,404.82,405.01,403.27,400.56,402.97,401.54,401.57,402.37,397.34,398.43,404.61,397.52,389.94,386.31,380.37,378.77,374.18,374.48,366.50,358.19,L7
2016-09-08 22:20:12+00:00,226.99,250.16,261.75,268.25,266.39,277.30,292.51,306.55,301.73,302.31,302.80,306.75,318.51,330.43,337.51,346.07,350.21,349.07,346.97,346.34,353.68,363.49,371.57,373.44,372.28,378.92,379.99,383.45,381.66,381.68,381.50,381.54,377.04,372.67,370.55,370.98,373.86,374.63,371.07,363.00,359.29,357.58,356.19,353.62,350.15,350.27,345.18,339.92,334.47,336.29,328.75,323.43,315.93,314.80,309.54,308.97,308.32,300.82,299.75,299.01,303.08,308.41,312.10,313.54,315.30,315.57,317.57,320.30,319.85,326.34,326.63,328.80,333.89,337.06,342.37,348.19,354.86,365.94,373.30,373.61,380.91,384.90,391.39,393.60,394.61,393.99,394.19,388.80,383.71,380.96,379.75,377.84,379.54,383.76,390.86,394.25,398.36,399.80,403.02,402.98,401.78,401.30,403.26,401.68,401.12,402.21,395.48,397.75,406.07,396.95,389.92,387.03,381.04,380.15,375.40,374.49,367.01,357.71,L8
2016-09-09 22:16:31+00:00,226.99,250.16,261.75,268.25,266.39,267.34,279.83,290.61,297.68,302.08,303.20,307.12,318.56,330.43,337.51,346.07,350.21,349.07,346.97,346.34,354.71,364.39,372.35,373.61,371.11,377.93,379.44,383.33,381.66,381.68,381.50,381.54,377.04,372.67,370.55,371.33,374.33,374.50,370.06,362.55,359.32,357.57,355.95,353.38,350.15,350.27,345.18,339.92,334.47,336.29,328.75,322.55,315.18,314.25,310.00,309.65,309.19,301.72,300.34,299.42,303.08,308.41,312.10,313.54,315.30,315.57,317.98,322.48,322.39,328.76,328.93,330.10,335.64,337.68,342.83,348.19,354.86,365.94,373.30,373.61,381.83,384.80,391.13,392.68,393.99,393.00,393.72,388.32,384.07,380.96,379.75,377.84,379.54,383.76,390.86,394.03,397.70,398.96,402.04,401.71,400.82,401.40,403.24,401.58,401.12,402.21,395.48,397.75,406.07,396.95,389.92,386.95,380.98,381.20,376.49,375.36,367.17,357.33,L7
2016-09-17 22:14:02+00:00,222.60,252.34,262.24,265.57,255.33,252.93,265.21,282.36,294.19,299.27,303.92,307.45,318.58,330.68,337.91,346.28,350.86,350.22,348.25,348.14,355.20,364.68,372.69,373.24,369.03,375.57,377.47,381.82,381.10,381.59,382.39,382.39,377.32,372.68,370.47,370.91,374.02,375.61,370.18,362.53,358.76,356.33,354.34,352.54,348.38,346.93,342.23,337.38,332.09,335.38,328.01,321.73,315.37,314.64,311.97,310.84,309.65,302.44,300.98,299.32,302.40,308.20,310.76,311.68,314.71,315.30,318.52,324.44,323.87,330.04,328.62,329.63,335.86,338.22,343.18,348.21,355.79,366.72,373.63,373.32,382.50,384.93,391.39,391.75,393.39,392.64,393.73,388.56,384.13,381.64,380.22,378.56,379.71,384.14,389.50,393.31,396.89,398.01,400.48,398.28,398.03,400.25,402.22,401.19,400.51,401.10,394.73,397.43,407.07,397.23,389.60,387.64,382.23,383.03,377.55,377.21,367.76,357.04,L8
