dates,satname,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117
2014-04-20 22:17:09+00:00,L7,179.05,439.18,418.75,415.99,367.57,361.27,361.59,371.03,379.72,378.42,364.50,333.80,309.53,300.42,308.20,297.10,,,,330.91,338.95,342.54,348.35,358.31,381.76,384.28,384.87,381.90,390.80,396.13,394.02,,,,381.73,367.17,362.59,354.82,348.27,353.17,359.96,344.75,336.39,357.78,352.59,354.36,363.97,,,,353.96,356.94,352.53,353.21,353.29,351.02,348.73,354.16,347.39,347.45,323.98,328.63,330.36,,,,335.93,337.01,339.37,341.65,352.93,357.13,359.93,360.51,359.29,371.30,384.43,,,,412.66,404.17,407.83,411.76,410.60,412.25,404.49,396.35,402.98,408.02,407.58,401.25,396.52,,,441.32,426.92,427.82,,,426.20,430.37,430.28,434.08,431.28,437.77,430.72,,,,,422.02,417.51,421.15,414.75,414.82,396.53,396.27
2014-04-29 22:11:01+00:00,L7,,,,,,,,318.17,323.56,322.56,302.58,287.25,268.53,256.47,262.31,266.06,265.07,271.44,,,,,,329.00,337.76,344.70,355.29,357.78,356.87,358.73,357.30,348.23,,,,,,,,311.23,314.12,318.58,316.61,313.56,316.15,316.08,317.07,308.68,,,,,,,300.22,302.49,299.78,292.56,287.06,282.27,281.06,280.49,278.35,,,,,,,301.77,308.60,311.40,312.10,316.27,313.38,320.23,333.69,338.97,,,,,,,368.14,361.82,363.21,364.88,361.84,361.34,353.70,349.48,349.75,,,,,,,371.54,368.73,369.26,377.65,373.03,376.26,379.30,376.31,381.38,,,,,,,373.50,371.62,359.73,350.17
2014-05-14 22:19:32+00:00,L8,304.86,340.90,349.69,348.79,342.96,325.79,329.70,331.83,328.39,321.99,296.84,287.34,272.96,263.50,264.19,264.03,262.54,267.55,277.57,284.64,297.21,306.54,309.15,329.23,336.11,348.73,354.24,357.54,366.49,367.18,374.52,350.55,337.16,342.73,339.43,333.34,322.70,310.32,310.89,310.64,308.07,304.84,309.59,312.18,311.30,312.33,324.46,327.37,317.07,314.02,305.14,298.29,303.60,305.73,304.93,292.89,293.34,297.13,300.51,298.87,292.17,279.74,276.09,283.13,268.35,,248.44,284.64,295.24,303.47,309.82,312.68,317.66,323.04,,319.50,341.24,349.09,347.52,348.33,350.87,352.67,357.18,356.20,355.72,360.10,363.42,371.35,370.76,363.95,362.28,361.87,369.21,367.35,375.28,385.37,379.32,375.93,373.51,372.13,370.16,374.95,369.62,369.00,380.02,381.15,379.28,385.36,392.65,381.72,379.46,378.56,375.99,382.61,,,,
2014-05-22 22:17:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.67,512.54,492.02,,,,,,,,,,,,,,,,,,,,546.61,540.73,638.45,,,568.54,572.34,537.85,,,,,,,,,,,,,,,116.67,105.36,76.23,,,,,,,,,,,304.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.43,561.87,125.07
2014-05-31 22:11:12+00:00,L7,,,,,,,,,,,,,,,,291.50,292.73,280.86,280.79,301.46,308.31,320.41,326.56,335.18,,,,,,,395.30,393.58,380.90,369.93,368.58,356.61,358.78,355.80,351.98,,,,,,,328.61,331.16,333.71,331.76,337.65,327.22,325.56,315.66,319.00,315.33,,,,,,,303.59,302.93,306.42,305.06,305.27,307.90,306.73,318.48,328.21,,,,,,359.64,367.76,370.09,371.36,370.70,371.31,371.01,372.37,383.38,,,,,,,366.74,367.87,374.78,383.40,393.45,403.15,414.62,410.82,417.97,,,,,,,406.43,400.67,400.87,398.83,398.52,396.01,400.79,396.13,399.10,,,,
2014-07-01 22:19:46+00:00,L8,334.31,341.29,353.84,352.69,343.08,,,,,,,,,,,,,,,,,,,323.70,334.24,350.98,353.00,361.59,367.71,372.11,363.62,373.70,367.00,358.23,348.17,331.61,333.56,328.33,325.49,331.65,334.73,335.60,336.53,330.59,326.75,336.56,333.30,332.99,326.89,312.79,317.19,151.78,,,,,,,,,,,,,,,,,,,,,,,,345.16,357.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.16,404.18,,,,,,
2014-07-02 22:11:19+00:00,L7,,,,,,363.49,361.74,362.69,351.44,341.36,326.23,326.04,323.46,330.17,332.61,,,,,,,,322.14,326.66,342.75,354.59,359.30,362.11,373.32,380.18,,,,,,,,336.77,326.53,332.16,333.88,341.93,339.93,344.33,339.76,337.15,,,,,,,311.60,316.93,310.28,316.83,321.42,315.14,325.55,318.61,305.56,,,,,,,308.12,308.38,312.38,321.00,321.98,334.03,326.55,321.64,344.26,,,,,,,375.57,378.07,382.15,383.96,387.90,390.26,393.18,394.07,379.99,,,,,,,395.92,394.79,390.98,393.47,389.68,398.59,398.35,393.97,403.40,,,,,,,396.13,394.82,391.21,393.42,378.43,367.11
2014-07-17 22:19:52+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.87,414.05,416.29,418.36,416.96,420.13,,,,,,,,,,,,
2014-07-18 22:11:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,348.54,359.96,371.09,369.51,380.09,392.03,408.42,402.48,387.53,,,,,,,,324.34,329.44,337.03,341.33,359.57,359.09,345.04,341.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.10,393.98,400.01,397.33,400.18,402.94,403.26,396.49,,,,,,,,399.66,399.79,406.65,412.34,410.20,414.60,411.85,410.44,418.55,,,,,,,,,
2014-07-26 22:13:42+00:00,L8,336.16,346.23,348.55,348.21,358.77,369.30,364.13,325.76,324.52,320.45,312.35,288.54,283.08,286.77,294.08,297.58,286.95,276.76,274.94,283.83,288.04,296.14,304.44,315.28,320.95,330.65,336.70,344.94,352.33,361.17,374.75,374.83,366.40,355.14,351.75,349.35,345.66,341.75,338.73,337.76,333.71,326.57,321.10,324.33,321.91,318.58,317.78,317.31,312.52,314.31,319.40,316.08,310.51,310.63,306.37,303.69,308.40,301.56,298.04,295.70,297.62,293.03,291.47,289.56,289.93,290.12,289.61,295.78,299.88,301.90,307.25,313.10,319.22,324.03,332.30,343.81,346.66,353.19,350.70,359.01,362.35,365.17,362.61,363.29,367.69,370.96,374.33,383.44,377.32,373.26,370.52,365.75,367.75,368.83,369.76,377.87,383.18,386.92,384.61,383.19,380.35,384.45,385.39,390.03,389.66,388.33,385.21,392.16,402.76,396.12,387.83,385.72,384.13,382.26,380.49,379.44,361.94,355.38
2014-08-03 22:11:27+00:00,L7,349.08,363.25,,,,,,,,,,,,,,315.73,323.77,312.71,305.86,303.78,311.26,327.41,332.28,342.31,,,,,,,385.45,386.30,381.84,375.09,365.72,366.09,370.12,366.85,361.92,,,,,,,347.59,348.12,340.87,331.21,345.83,353.90,352.19,345.22,338.60,338.31,225.54,,,,,,309.41,315.60,307.87,311.64,320.39,328.82,353.68,341.39,334.37,,,,,,,367.81,378.67,378.22,370.00,394.60,392.96,393.04,385.57,390.66,,,,,,,378.24,379.41,387.63,395.07,408.76,419.64,416.14,412.64,,,,,,,419.05,411.22,409.44,426.96,417.32,418.40,413.84,405.27,411.16,402.68,,,
2014-08-26 22:17:35+00:00,L7,325.26,333.16,191.37,,,314.36,320.43,326.46,334.88,339.91,336.70,290.08,286.41,282.97,284.61,293.16,301.86,290.75,283.58,,,,297.46,309.39,317.05,325.42,334.57,342.87,347.65,348.46,352.17,342.74,336.52,332.28,,,,326.39,316.73,308.01,306.83,309.83,316.90,324.83,326.60,324.86,328.98,316.21,303.92,300.43,221.30,,,288.98,288.14,289.91,295.88,287.89,282.24,279.75,278.51,281.06,281.66,278.61,272.56,268.05,,,296.29,292.01,298.74,302.79,307.18,311.14,310.50,322.84,336.05,340.49,349.17,351.29,,,,348.88,354.17,354.13,360.61,363.72,364.05,365.06,363.78,361.05,365.68,365.35,373.42,,,,368.90,368.38,369.72,368.98,374.30,377.60,381.75,383.61,379.74,385.37,387.36,380.17,,,,369.71,369.22,370.11,357.61,341.20
2014-08-27 22:13:53+00:00,L8,330.61,339.60,332.67,335.68,335.01,327.85,329.35,339.32,339.70,351.63,348.90,318.85,303.89,300.50,302.10,312.03,312.75,307.62,308.46,309.87,309.87,301.21,305.46,317.77,327.25,334.25,342.97,350.39,357.19,357.46,358.16,349.09,346.10,345.93,342.50,346.18,346.93,349.63,345.56,333.63,335.38,329.11,333.00,338.28,331.84,330.44,333.10,333.13,323.79,319.96,320.74,321.04,317.61,316.84,308.66,301.35,305.82,307.52,306.55,298.64,294.10,298.84,297.35,293.91,289.76,287.16,294.02,306.27,313.69,310.89,308.80,315.16,326.22,331.00,326.00,337.52,345.64,346.81,355.82,354.67,366.18,366.87,369.38,366.52,371.55,375.73,376.60,379.55,377.81,376.35,375.63,376.34,376.76,379.25,387.79,395.72,391.35,388.12,389.42,394.00,388.91,386.59,389.05,393.30,397.75,397.44,392.56,393.42,396.67,385.54,382.77,380.79,385.38,385.29,380.01,379.81,370.60,361.93
2014-09-03 22:20:06+00:00,L8,375.32,356.18,357.81,353.38,348.75,347.47,348.34,349.83,351.51,363.34,362.44,345.01,327.77,323.68,325.99,335.83,332.26,330.15,335.85,334.79,331.66,338.11,344.19,347.76,354.53,354.81,364.36,375.00,382.08,377.24,382.39,372.43,359.15,367.27,360.19,358.06,360.34,364.14,361.65,352.42,354.79,349.68,349.48,348.57,352.32,348.77,349.99,345.64,342.96,338.16,343.01,339.41,335.50,335.65,335.79,332.90,333.32,326.31,323.28,306.94,313.46,313.58,308.17,310.81,315.06,309.66,312.15,323.43,326.77,326.95,331.53,342.66,343.35,344.85,343.49,353.48,365.18,373.38,375.04,378.02,377.74,381.88,386.05,382.88,391.79,387.74,396.10,392.17,390.82,391.31,388.67,390.81,398.74,402.16,405.92,412.11,413.07,411.25,406.66,408.80,407.97,409.86,411.11,414.48,415.65,420.42,422.53,426.36,426.03,413.60,407.63,404.17,399.13,401.34,401.78,402.81,386.14,378.26
2014-09-19 22:20:06+00:00,L8,336.75,334.89,336.48,335.69,323.51,323.81,322.56,318.04,306.75,311.39,317.65,311.70,302.83,298.13,295.43,299.36,296.40,296.27,309.18,306.40,296.19,301.83,304.94,314.33,315.41,326.14,338.01,343.88,354.58,354.27,360.36,351.27,341.62,333.79,331.03,332.50,329.24,327.24,312.78,310.20,311.81,315.10,322.14,324.15,327.70,331.50,331.56,321.87,313.34,320.33,311.53,307.37,311.46,310.14,302.12,308.33,297.98,280.87,276.35,269.84,268.32,275.54,276.79,274.03,,276.17,281.33,285.36,290.97,288.03,287.53,300.83,308.26,321.54,314.17,329.43,337.80,346.98,349.23,355.83,355.48,357.35,350.25,354.64,350.50,350.67,362.34,363.80,362.10,364.14,364.92,363.41,365.66,365.17,373.05,379.31,382.34,382.80,375.17,369.32,364.30,375.79,384.25,383.28,380.79,382.74,381.23,384.54,389.25,383.93,380.11,371.15,370.20,370.18,369.65,372.50,359.73,347.51
2014-09-28 22:13:56+00:00,L8,347.89,356.77,363.83,373.81,363.84,331.26,327.88,320.43,318.04,316.46,333.33,337.21,344.29,342.51,336.94,316.52,315.15,321.01,327.91,333.22,334.54,336.12,341.45,343.25,359.13,366.08,359.69,369.60,376.51,380.21,381.43,361.62,358.72,354.18,354.63,351.21,345.91,338.88,341.63,339.03,335.80,338.60,344.03,346.03,348.38,352.11,353.52,344.39,337.32,327.61,321.72,323.82,323.14,324.83,324.32,325.07,325.52,329.60,328.96,322.54,314.54,307.54,302.40,292.35,296.33,291.80,300.46,315.33,319.54,323.60,329.28,329.60,342.64,347.04,346.70,339.61,345.22,357.41,364.34,368.69,371.08,372.52,367.32,364.61,368.28,376.36,379.11,383.55,383.62,386.71,381.15,378.85,393.79,394.38,387.07,400.59,398.59,401.14,404.81,405.58,397.26,396.13,395.36,399.54,403.61,411.41,413.47,402.45,404.32,399.45,390.93,386.15,384.18,389.82,388.69,385.80,372.40,364.27
2014-10-06 22:11:44+00:00,L7,297.79,304.64,316.13,317.55,309.17,301.91,284.90,280.66,266.93,265.20,,,,,,,,273.68,278.90,286.00,292.11,292.78,298.17,307.06,316.72,,,,,,,,322.76,321.47,319.00,313.83,310.34,303.63,303.16,299.63,298.54,,,,,,,301.30,289.70,289.28,286.13,278.28,270.19,272.28,272.05,274.18,281.23,,,,,,,222.14,223.16,231.73,250.60,264.76,271.62,280.31,283.32,282.51,,,,,,331.79,335.01,340.45,343.46,343.47,335.22,329.93,329.99,335.06,,,,,,,350.59,348.83,351.15,356.39,359.54,354.00,353.54,355.52,352.58,,,,,,,360.61,360.15,358.29,350.50,354.00,346.46,349.76,350.94,348.33,338.02,
2014-11-06 22:20:13+00:00,L8,307.95,312.52,319.53,319.50,327.37,317.85,312.23,309.59,304.58,308.22,308.10,313.85,323.96,325.54,316.70,306.40,307.98,301.98,292.50,297.74,298.38,301.50,321.93,335.26,347.37,355.75,367.19,372.06,377.64,382.79,388.39,380.88,379.32,369.11,360.96,354.75,344.37,331.94,323.20,316.16,310.87,311.90,311.36,308.70,309.58,310.54,315.24,317.54,318.47,317.88,314.76,312.39,309.23,312.61,308.97,314.75,310.33,308.23,303.69,298.33,297.54,291.78,289.49,287.02,289.90,284.29,280.14,287.88,296.88,301.75,310.06,312.82,319.92,326.70,328.29,337.05,340.23,347.37,353.45,363.36,371.89,369.24,365.72,361.89,361.62,362.01,359.75,363.48,366.27,365.91,367.04,372.65,378.61,378.60,382.07,389.15,390.88,389.14,388.67,386.01,388.80,389.06,390.76,395.09,390.47,396.48,386.65,383.24,378.31,372.64,371.91,364.11,358.59,362.96,364.99,356.69,347.40,346.63
2014-11-15 22:14:01+00:00,L8,,,,,,,,,,,,314.03,331.73,348.81,326.71,330.84,336.74,336.52,337.14,332.19,331.13,335.42,330.58,329.03,337.86,344.70,352.01,371.31,372.11,386.42,396.22,400.79,405.33,406.41,408.71,400.29,404.54,389.06,355.14,338.90,,,,325.68,326.05,324.19,325.57,316.31,317.74,320.51,320.65,322.91,327.91,324.01,328.04,326.84,322.83,316.72,313.65,305.37,304.80,301.48,298.88,297.10,290.89,300.82,307.42,305.20,309.57,303.44,305.82,315.26,321.44,325.15,318.17,330.53,343.62,351.03,364.94,373.02,381.89,382.64,381.54,381.49,373.03,367.10,375.85,372.81,379.70,380.84,383.54,380.85,389.35,392.89,397.01,403.66,409.28,410.12,401.85,389.10,389.78,402.34,401.82,403.00,406.94,401.43,393.05,402.69,415.17,394.98,394.47,387.57,384.96,381.18,,,,
2014-11-23 22:12:05+00:00,L7,,,,,,,,,,,,,284.86,302.43,298.25,294.92,289.92,285.90,296.42,297.83,297.22,,,,,,,328.73,337.01,349.18,359.50,360.75,366.41,366.08,363.35,368.47,,,,,,,295.72,293.40,290.93,289.69,291.78,290.45,284.04,292.59,293.03,299.63,194.68,,,,,,284.36,282.50,278.72,275.58,270.38,266.31,266.63,265.83,262.89,,,,,,,302.87,304.48,312.60,323.74,330.67,341.54,342.88,351.18,,,,,,,,354.19,349.28,347.42,349.51,355.51,358.40,365.53,377.24,,,,,,,374.37,374.11,378.42,377.23,375.47,379.84,378.63,361.70,366.23,,,,,,,
2014-11-30 22:18:21+00:00,L7,,,319.40,327.77,332.14,327.11,309.15,288.14,285.02,296.65,308.89,310.40,325.14,348.08,346.08,,,,326.88,331.89,335.96,337.99,359.51,357.24,344.07,346.96,354.45,363.95,374.37,384.41,,,,,374.30,375.76,391.89,395.97,378.71,363.41,359.80,351.97,332.51,323.97,327.74,329.13,,,,,315.61,316.78,320.70,322.71,317.81,320.66,321.26,319.55,312.97,308.68,306.72,308.68,,,,293.39,299.37,305.60,324.76,323.92,318.20,316.14,322.20,328.24,342.15,339.21,342.68,,,,376.05,384.00,372.71,369.85,371.68,371.25,374.82,377.04,382.54,386.85,383.96,382.46,,,,398.88,396.77,,,,,,,,,,,,,,,,,,,,,
2014-12-01 22:14:00+00:00,L8,313.24,323.45,322.60,335.92,336.22,334.71,316.01,297.32,293.76,304.68,313.67,313.38,335.49,359.46,353.84,340.82,332.63,324.32,329.18,339.48,333.93,343.49,362.68,360.65,347.64,347.36,361.46,366.84,376.14,385.10,392.00,390.38,385.18,384.07,378.75,386.14,397.31,403.79,399.33,376.15,364.55,347.30,340.07,331.86,330.77,327.78,325.91,317.95,316.78,319.23,319.37,323.88,330.29,329.97,321.46,323.87,324.17,315.53,313.86,312.68,305.57,303.62,299.73,296.59,298.26,299.05,302.60,311.38,320.85,323.22,325.24,327.13,326.39,334.64,340.38,347.98,349.87,359.34,365.49,376.39,380.02,388.19,383.53,375.28,377.40,381.65,380.39,378.79,382.40,388.74,387.70,393.18,401.13,396.63,396.24,399.48,401.47,401.87,410.40,408.78,390.90,387.63,393.05,397.97,402.18,402.95,400.02,401.92,414.47,397.25,395.65,389.77,387.99,390.04,383.78,388.53,371.64,372.06
2014-12-24 22:20:05+00:00,L8,307.99,312.57,313.87,327.55,329.62,327.58,320.86,318.06,307.96,301.83,316.94,318.95,332.07,350.77,357.47,354.60,357.81,348.21,345.16,339.95,342.78,344.54,350.24,351.44,354.99,359.10,356.66,360.65,371.80,381.41,388.10,390.07,393.15,386.17,376.91,368.25,377.66,385.30,386.76,381.04,367.26,366.87,356.45,346.52,342.20,336.75,325.19,327.12,323.37,322.71,319.18,319.27,321.93,326.95,323.22,324.69,322.87,310.80,312.43,312.42,308.29,302.09,297.33,302.60,303.36,308.78,304.87,309.36,316.20,324.13,325.61,326.41,336.86,342.08,330.27,339.53,353.44,358.34,367.12,369.70,380.81,383.37,387.53,383.73,379.50,378.62,375.91,382.01,383.61,389.67,386.59,391.59,400.38,402.02,397.13,404.33,406.57,410.30,407.99,407.41,402.33,394.86,393.10,391.44,402.70,407.76,399.97,394.47,400.48,402.00,394.13,391.46,385.21,390.46,387.01,381.41,367.99,365.13
2015-01-17 22:18:32+00:00,L7,275.62,273.04,290.91,290.43,303.52,304.38,305.48,54.68,,,280.90,287.27,306.68,315.57,321.47,331.95,337.38,331.63,327.98,319.12,318.19,315.82,320.09,,,,334.07,340.65,346.42,358.04,361.08,357.80,356.80,359.18,352.52,340.69,339.09,328.67,,,,342.95,343.02,329.74,318.55,314.67,309.18,298.30,284.66,286.68,299.62,294.22,291.94,294.35,212.26,,,292.53,293.71,292.46,286.02,285.11,282.40,276.71,277.65,280.85,277.06,285.89,279.24,,,,311.96,297.60,325.70,327.81,332.50,334.82,340.32,348.81,355.64,362.80,356.59,354.81,,,,360.77,361.74,359.89,365.80,370.17,372.79,372.54,374.67,376.52,375.57,377.63,382.86,,,,371.42,369.29,377.30,375.62,373.01,374.98,377.63,372.84,370.59,369.51,356.22,362.66,,,,
2015-01-26 22:12:26+00:00,L7,307.28,308.82,188.76,65.67,,,,,326.57,310.90,299.65,307.97,320.11,335.18,345.55,359.05,368.11,366.64,,,,,,,387.97,380.03,368.36,368.69,378.76,382.50,392.84,392.96,408.02,,,,,,,366.92,361.47,365.00,363.04,364.37,358.62,348.15,343.29,332.75,,,,,,,,328.00,328.09,324.45,321.71,318.45,316.58,314.30,314.66,317.14,,,,,,,338.57,338.10,347.16,350.39,348.60,354.31,365.06,374.89,,,,,,,388.02,385.80,384.03,385.15,388.73,387.40,393.64,398.92,401.23,,,,,,,412.59,409.10,409.10,409.02,404.17,404.61,405.72,402.44,409.95,,,,,,,398.89,396.92,377.58,382.90
2015-02-10 22:19:50+00:00,L8,285.73,299.77,306.02,299.30,306.90,323.16,324.49,322.97,318.71,321.42,320.81,301.51,296.65,322.00,342.19,357.86,372.38,376.15,376.01,371.60,364.78,367.81,386.65,397.21,401.73,403.96,385.28,370.22,380.89,381.20,388.27,392.51,401.70,394.70,396.78,386.38,379.63,375.25,363.52,360.69,354.40,364.49,363.27,358.72,352.28,343.63,342.75,336.41,334.22,334.78,333.36,332.52,330.50,330.21,326.14,322.68,320.02,323.04,320.59,316.80,316.81,322.38,313.66,302.09,301.30,307.45,321.75,332.80,340.76,337.54,343.85,337.43,335.61,344.78,350.36,350.96,352.88,361.70,373.04,379.33,388.75,400.40,400.77,399.28,391.92,393.03,393.53,391.53,394.35,393.69,396.07,397.60,406.53,406.48,403.03,405.01,414.29,415.18,424.13,425.36,404.47,399.32,407.34,406.99,402.21,407.01,398.36,407.11,427.37,411.68,401.04,399.37,396.21,404.40,,,,
2015-02-11 22:12:28+00:00,L7,,,,,,,,,,,,,,,335.85,347.32,355.70,356.57,359.34,359.20,359.96,365.43,370.73,,,,,,,373.23,379.65,384.12,389.13,385.66,386.15,378.65,374.22,371.21,,,,,,,,343.03,338.69,331.97,329.05,331.50,329.21,328.62,328.90,325.39,205.75,,,,,,311.94,312.21,305.65,295.92,299.04,309.54,319.22,328.88,332.54,,,,,,,344.99,352.00,357.48,370.27,377.00,387.26,397.90,394.31,393.65,,,,,,,386.27,393.97,400.94,403.03,405.44,405.77,408.14,408.75,414.35,,,,,,,396.93,395.91,400.07,416.77,404.07,403.57,397.45,395.13,398.25,,,,
2015-02-19 22:13:37+00:00,L8,258.77,275.44,281.76,283.84,292.41,300.01,302.02,299.68,297.05,301.36,294.33,291.54,287.10,303.57,310.54,320.08,326.70,325.55,332.10,329.96,339.15,341.22,345.67,350.00,353.36,353.94,345.07,346.92,346.76,357.21,358.65,360.87,361.44,359.48,348.01,346.32,343.15,336.95,336.21,332.68,334.80,339.97,339.70,336.20,328.02,326.40,319.26,307.73,309.67,310.41,310.02,314.91,306.38,307.30,304.38,302.17,300.80,297.52,298.57,293.70,296.38,292.35,291.30,284.60,287.04,288.81,293.70,283.26,281.49,308.86,299.45,302.72,312.71,314.27,301.80,323.27,333.66,340.08,351.03,353.98,367.49,367.78,365.51,367.83,365.18,363.16,364.29,364.96,365.77,366.59,367.40,374.80,380.01,382.91,377.14,378.42,384.55,382.66,383.48,384.73,380.55,371.59,376.50,376.66,377.54,375.12,372.77,381.90,383.91,381.51,377.73,372.70,373.18,373.27,371.48,369.98,353.97,346.17
2015-02-26 22:19:46+00:00,L8,272.31,284.27,297.10,303.68,309.97,310.58,316.93,318.62,298.55,307.02,318.28,317.79,313.90,330.22,336.62,348.07,360.47,360.01,357.50,360.58,364.05,371.50,383.50,386.63,383.23,383.56,383.42,379.23,383.17,387.88,393.25,390.21,386.97,385.32,385.96,384.41,379.87,374.75,362.09,352.00,352.52,354.08,357.60,356.41,353.35,340.24,334.94,332.61,330.72,330.78,322.47,326.96,327.68,327.21,323.48,321.06,320.61,319.48,313.40,311.63,315.48,310.89,311.02,307.23,307.05,305.90,309.80,322.56,331.83,340.11,331.11,333.14,328.90,342.29,337.66,349.17,352.07,365.06,372.86,377.15,382.88,391.01,395.04,395.19,387.71,384.20,381.96,379.51,385.79,387.21,390.10,394.02,396.41,401.34,397.98,400.13,400.31,404.12,406.84,407.09,400.41,394.46,396.10,393.14,394.80,401.78,399.94,398.60,404.42,398.66,397.06,393.43,388.16,389.26,392.16,388.02,377.97,370.84
2015-03-07 22:13:29+00:00,L8,,267.08,277.17,281.13,275.19,285.92,285.04,287.09,269.08,270.75,281.74,277.30,288.63,286.28,299.30,316.77,314.33,317.62,315.90,321.79,322.19,328.79,339.78,335.45,329.63,338.23,341.85,347.11,347.81,356.58,350.26,354.22,332.46,334.01,338.92,342.27,344.99,327.39,329.99,328.61,330.59,329.88,328.34,327.36,328.97,327.08,320.90,311.05,302.97,310.01,307.18,302.98,299.90,299.04,301.71,300.82,293.39,293.32,285.26,284.26,288.71,290.16,286.70,288.86,290.44,,251.57,249.75,271.70,277.94,288.03,299.10,296.99,265.62,279.04,316.62,324.11,338.13,338.81,343.17,347.00,350.02,353.81,355.16,355.43,351.18,350.09,347.33,349.07,348.93,355.61,361.28,366.12,361.80,372.46,368.29,377.60,375.05,373.56,377.41,378.73,372.43,375.50,373.89,369.02,373.38,365.66,368.57,375.39,374.64,369.49,363.86,366.97,364.77,365.83,351.79,347.90,337.12
2015-03-15 22:12:46+00:00,L7,,,,,,275.34,271.92,278.78,277.68,285.61,283.39,284.94,293.96,305.92,,,,,,,348.83,348.02,340.94,350.42,358.92,356.82,350.27,355.34,366.02,,,,,,,,346.17,343.03,336.16,332.54,332.69,334.77,338.65,338.74,340.92,,,,,,,317.17,315.39,311.91,307.53,305.80,309.63,303.88,305.78,304.66,,,,,,,,262.32,292.85,305.34,319.20,315.30,306.79,298.65,318.36,,,,,,,376.92,374.20,369.60,373.33,374.36,371.25,370.53,376.12,381.74,,,,,,,379.50,378.25,376.74,375.47,383.33,385.01,386.31,385.36,382.35,,,,,,,376.60,373.01,373.34,368.99,372.05,359.03,351.34
2015-03-30 22:19:25+00:00,L8,225.19,241.66,263.88,272.13,281.46,278.64,277.02,280.38,277.85,280.72,282.02,282.22,301.79,321.20,342.44,339.25,344.19,343.90,348.60,344.91,349.83,357.89,363.13,372.36,378.20,377.56,363.58,353.24,354.10,358.89,375.70,381.25,377.74,356.35,352.35,354.34,364.55,361.50,347.17,340.62,341.80,349.72,336.05,335.71,333.93,332.10,319.96,308.93,305.71,309.16,309.41,309.44,307.00,309.40,307.70,307.96,306.77,303.55,302.96,,,,,,,294.87,,,,,,322.12,328.07,335.98,339.23,345.45,348.83,355.60,353.64,369.46,383.86,381.16,379.13,372.15,363.69,366.25,368.90,371.42,370.98,375.38,380.55,381.03,385.16,387.71,389.00,393.73,392.48,383.32,379.68,373.56,374.32,367.46,376.03,383.31,380.63,381.79,373.40,376.26,378.19,381.97,358.77,347.58,347.16,352.58,366.39,371.39,360.45,347.27
