dates,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117,satname
2016-08-08 22:16:25+00:00,205.69,233.57,,,,,,,,293.94,291.84,302.27,316.98,343.82,347.79,353.07,364.13,377.99,,,,,,,364.00,370.38,376.23,383.73,386.13,395.88,396.14,395.87,387.22,,,,,,,359.71,357.77,360.07,353.02,347.86,343.42,334.90,328.17,321.77,320.30,,,,,,,310.56,302.85,297.01,301.85,304.75,315.15,312.14,302.04,312.36,,,,,,,327.59,329.97,334.52,335.33,343.06,349.53,354.30,362.46,374.68,,,,,,,390.62,386.02,378.77,372.66,371.25,381.09,384.61,388.85,385.56,,,,,,,397.01,397.46,401.56,402.22,401.65,402.31,395.89,398.40,403.69,,,,,,,381.00,365.19,352.44,L7
2016-09-08 22:20:12+00:00,,,,,,,,,,,,,,,,,,362.58,358.67,355.50,359.73,365.55,375.10,356.18,357.40,357.09,364.61,369.68,378.62,386.26,391.99,385.66,383.74,371.51,372.42,374.03,371.64,362.07,357.32,350.32,352.94,350.46,350.01,345.17,338.80,332.22,327.33,314.53,313.08,322.43,323.95,307.98,300.13,304.59,313.36,314.78,315.09,304.85,309.36,304.47,303.05,297.28,301.84,303.42,310.03,314.43,316.73,322.54,334.61,336.96,331.21,340.08,348.69,341.03,340.32,350.77,357.87,365.90,366.43,374.29,384.75,380.17,376.95,383.93,384.54,382.08,380.97,372.69,375.53,380.78,379.37,383.50,385.77,381.17,387.11,388.33,390.94,392.59,392.61,389.37,390.34,403.91,401.61,400.85,398.44,402.25,385.02,389.37,409.69,392.73,385.35,382.18,,,,,,,L8
2016-09-09 22:16:31+00:00,,,,,,234.03,252.47,260.08,271.74,301.36,307.26,307.50,317.11,,,,,,,,363.08,369.30,377.04,372.45,355.99,363.17,372.79,380.89,,,,,,,,372.89,376.27,370.82,361.35,356.79,357.30,354.56,351.39,350.30,,,,,,,,312.86,305.93,307.13,315.71,314.89,316.73,311.00,306.45,304.02,,,,,,,318.63,332.58,338.81,344.36,344.91,340.66,349.10,340.40,346.56,,,,,,386.22,380.93,384.69,381.18,384.93,380.65,383.96,378.44,385.25,,,,,,,389.83,387.07,388.12,391.43,388.81,388.51,398.58,397.93,396.81,,,,,,,,384.00,377.72,383.43,378.93,378.11,366.84,348.50,L7
2016-09-17 22:14:02+00:00,,,260.76,255.13,247.44,237.48,252.64,273.28,284.34,283.91,298.53,303.72,305.54,308.50,321.25,325.59,337.58,345.82,353.95,359.10,363.07,368.52,367.74,374.80,363.85,364.78,366.55,374.86,384.99,390.16,397.74,395.07,378.19,378.05,378.71,377.52,375.60,384.14,367.96,359.14,354.15,355.45,350.78,351.65,346.24,333.89,332.71,327.01,314.72,319.36,324.29,317.99,317.22,315.49,312.03,315.14,312.02,305.46,307.67,305.64,306.62,313.87,308.85,303.28,320.27,321.94,333.37,340.80,337.69,335.74,330.26,334.53,343.26,350.90,342.24,347.54,360.39,369.05,372.34,378.33,389.48,393.27,399.84,396.43,399.89,397.12,400.79,398.77,393.67,390.46,386.45,384.26,388.80,394.91,389.64,399.37,402.43,404.01,401.17,393.94,393.47,403.09,406.54,409.09,406.01,397.97,398.29,402.97,421.31,402.52,398.60,397.12,396.73,395.69,391.08,391.48,372.60,364.29,L8
2016-10-02 22:22:44+00:00,101.43,,246.15,241.78,234.46,233.05,,,,264.26,267.42,278.17,286.84,292.07,304.84,319.89,337.08,334.66,338.94,333.91,342.02,,,,352.61,360.41,363.02,361.64,362.30,368.92,375.82,375.74,371.71,372.92,364.90,363.79,,,,,341.31,339.75,342.48,334.68,331.75,322.44,319.25,313.97,309.92,308.89,312.17,313.09,,,,293.05,298.09,291.56,287.28,286.81,295.72,298.49,290.48,288.86,293.49,304.08,310.80,,,,,319.87,328.29,338.33,329.78,334.97,345.33,352.34,357.37,362.32,367.23,373.96,,,,373.34,379.61,380.58,375.82,373.07,369.99,376.19,377.41,381.51,382.35,394.22,392.44,,,,,384.23,389.67,390.09,399.17,392.05,389.33,388.19,399.64,390.23,387.21,381.74,376.49,,,,353.01,347.73,L7
2016-12-22 22:14:02+00:00,,,,,,,,,244.56,249.10,259.15,259.48,265.26,288.80,309.18,319.89,329.09,331.11,337.00,343.61,351.43,359.94,367.87,367.97,371.67,378.71,383.92,383.08,384.00,382.34,383.15,383.92,382.95,381.47,384.96,370.84,357.07,339.25,332.90,321.83,323.33,329.94,335.03,331.25,327.89,324.76,320.29,314.02,306.91,312.71,308.86,306.83,309.62,301.78,295.87,297.79,294.34,280.88,280.51,283.30,288.83,295.43,295.79,299.55,310.11,311.65,313.77,317.81,326.43,330.44,339.60,324.76,337.92,304.45,340.85,346.59,350.27,357.13,366.42,368.11,372.33,374.41,374.41,368.15,372.16,370.30,371.56,376.60,381.01,374.86,372.29,376.89,380.29,382.30,381.33,382.22,378.37,367.31,366.62,369.43,375.02,379.91,390.09,394.02,392.76,389.26,384.39,388.80,403.24,393.95,385.88,376.55,369.72,376.28,377.09,370.04,355.21,348.27,L8
2017-01-14 22:19:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.92,298.88,297.70,304.70,313.00,311.89,328.30,331.74,336.15,343.54,327.20,318.78,334.62,353.43,367.48,370.66,387.51,396.83,402.11,399.78,398.31,383.30,378.43,372.91,373.18,373.02,372.62,381.36,375.08,376.55,372.52,381.52,379.74,377.40,377.98,377.99,379.50,384.14,,,,,,,,379.92,394.15,386.36,381.55,369.11,372.43,376.73,377.12,379.07,,,L8
2017-01-22 22:22:02+00:00,132.03,,252.68,246.90,246.67,243.59,241.65,243.45,243.23,242.47,244.27,250.32,258.40,266.84,286.03,303.94,,,317.27,327.19,344.46,345.47,353.41,359.38,358.96,359.51,366.34,371.44,381.89,382.94,385.18,,,375.27,370.26,362.25,356.18,344.70,332.54,318.04,312.41,311.59,313.91,315.22,309.12,310.37,,,,,293.12,286.25,289.07,294.38,288.63,282.43,288.76,276.70,272.54,272.37,270.11,275.22,,,,284.23,287.61,256.25,,296.67,296.21,322.97,,322.98,331.63,345.14,353.41,,,,384.02,384.74,377.27,372.88,368.44,363.66,361.35,359.02,367.59,362.83,360.34,366.45,,,,370.99,365.79,367.66,366.63,367.04,370.21,369.87,372.15,375.73,381.18,380.05,379.46,,,,370.59,369.12,358.04,369.42,367.71,367.35,348.28,339.91,L7
2017-02-08 22:13:46+00:00,,253.52,264.56,266.70,267.95,269.63,259.37,263.50,263.79,257.37,269.26,278.73,280.71,292.27,305.52,317.84,330.03,329.26,339.99,353.02,358.97,372.89,378.60,380.76,385.77,391.31,387.82,391.09,400.92,404.66,410.73,404.98,393.13,395.05,384.46,381.32,381.40,366.90,347.91,337.68,333.97,333.15,334.57,330.96,331.24,332.12,329.51,335.29,324.27,323.97,323.46,324.73,326.69,330.08,324.63,328.26,325.62,321.32,312.38,303.22,298.57,302.65,304.46,306.54,318.17,317.24,316.91,295.56,,340.56,339.26,344.67,332.71,363.65,368.46,375.85,382.18,394.97,391.81,395.78,394.79,395.72,397.30,400.76,398.11,399.65,394.67,393.69,378.35,378.59,378.58,380.18,382.47,391.13,392.21,394.96,399.63,393.92,393.36,390.18,390.24,395.80,401.66,399.78,394.45,395.36,397.71,394.73,407.54,398.17,391.82,386.87,390.71,393.48,392.93,394.73,376.12,374.04,L8
2017-02-15 22:19:55+00:00,,250.42,250.65,246.09,247.10,250.70,261.58,255.38,248.17,248.19,245.58,252.97,271.06,276.89,291.74,306.36,321.93,324.99,338.40,341.57,349.49,351.76,369.82,365.59,381.64,386.07,387.46,384.42,390.13,398.17,395.81,391.92,387.75,394.69,383.88,369.15,372.32,360.21,341.44,327.94,320.21,319.82,315.55,314.03,319.90,321.19,318.70,321.55,311.40,305.63,302.46,303.79,305.57,303.34,299.96,303.53,309.97,312.36,307.59,305.18,307.23,303.72,297.46,312.54,314.19,313.53,313.74,315.39,324.87,332.97,345.74,330.14,334.93,341.96,352.88,363.66,377.20,384.91,397.31,394.65,401.78,401.30,395.74,397.78,401.04,399.94,388.19,383.32,380.14,381.81,374.26,379.11,375.56,377.78,378.63,385.82,382.70,381.04,379.82,376.21,378.65,378.71,387.08,391.93,395.41,389.25,392.79,388.70,399.26,398.55,387.72,378.04,370.56,376.00,374.86,379.11,365.35,342.67,L8
2017-02-16 22:15:46+00:00,,,,246.04,255.52,259.71,262.69,265.49,253.29,252.01,250.67,262.68,273.17,,,,,,338.32,341.75,345.70,356.28,367.88,372.56,379.65,382.58,392.23,,,,,,,391.42,385.99,375.68,371.44,363.84,348.89,331.79,320.03,318.31,319.71,,,,,,,309.15,304.45,304.51,307.34,311.87,309.45,309.38,314.49,313.24,,,,,,,314.22,318.03,312.14,314.95,321.48,342.30,339.34,345.69,345.85,,,,,,,401.03,402.72,402.12,403.03,403.44,402.76,402.19,407.09,412.37,,,,,,,387.20,388.36,388.01,386.59,384.25,382.95,383.03,384.14,388.43,,,,,,,394.95,387.00,385.35,369.67,380.20,377.43,377.65,364.63,356.34,L7
2017-02-23 22:22:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,377.80,380.79,381.33,385.74,387.76,387.38,389.95,394.44,392.98,389.76,379.78,,,,359.56,348.03,330.81,324.26,323.02,323.43,322.99,320.34,321.14,320.65,321.88,313.13,309.97,,,,312.65,306.13,312.25,312.85,312.66,311.06,306.03,307.44,304.99,302.49,,,,,,326.90,328.74,335.20,355.72,,,351.91,361.33,369.03,376.67,386.10,393.33,,,,396.34,398.60,395.81,398.97,398.10,386.48,376.24,369.42,369.51,373.40,380.47,380.87,,,,385.06,384.39,383.12,387.10,393.39,392.40,389.18,387.87,385.63,380.11,391.74,379.45,,,,,380.36,374.89,363.01,363.80,L7
2017-04-21 22:16:12+00:00,,,256.11,251.22,252.16,254.71,254.53,254.94,253.60,251.23,254.12,254.93,,,,,,,331.57,335.53,341.44,348.18,358.17,364.80,372.07,385.67,389.59,,,,,,,388.47,376.73,371.86,373.14,365.44,353.55,338.71,332.08,333.52,,,,,,,,315.58,311.37,307.56,302.53,300.40,302.99,299.68,301.65,297.04,,,,,,,319.72,327.08,326.35,318.82,335.66,333.05,334.67,341.50,346.47,,,,,,,388.79,395.06,404.75,408.52,407.20,406.35,400.05,395.61,390.19,,,,,,,403.07,399.76,402.98,390.93,382.41,387.21,382.58,385.74,387.56,,,,,,,397.87,386.21,389.20,383.01,380.23,379.21,370.24,368.18,360.06,L7
2017-04-28 22:22:25+00:00,144.20,229.75,,,,,,,,,,,,,277.54,292.44,309.53,316.41,325.19,325.52,335.79,340.84,359.54,352.76,367.45,,,,400.24,406.48,401.22,402.71,387.09,377.81,372.63,371.97,369.94,363.85,350.63,342.67,334.09,,,,328.91,326.17,324.85,321.58,306.40,310.71,308.99,304.54,302.38,306.16,293.35,295.23,301.51,,,,302.18,302.92,299.23,299.17,303.82,312.46,320.52,325.91,327.22,329.42,326.45,325.76,,,,358.50,359.42,371.84,377.82,383.54,391.76,393.35,399.45,403.18,397.58,399.79,,,,,385.10,385.72,388.82,394.84,395.60,401.25,396.83,394.08,385.61,388.85,381.60,378.90,,,,387.50,385.53,382.03,384.48,383.00,380.17,378.26,374.64,371.43,374.08,375.85,371.68,,L7
2017-05-14 22:22:28+00:00,,,,,,,,,275.37,266.66,267.14,273.42,265.87,278.43,283.36,300.95,337.43,329.77,,,,364.02,380.06,384.83,390.98,394.32,402.17,401.64,401.15,421.81,420.32,420.90,400.41,,,,,377.95,374.14,370.61,358.19,343.33,338.83,346.74,346.75,338.98,346.65,339.10,333.86,327.14,,,,312.08,306.82,301.75,317.33,304.77,302.01,303.00,304.60,311.58,319.23,320.95,338.06,,,,352.11,353.78,355.61,356.98,358.84,356.72,357.40,371.95,375.77,381.10,390.13,388.39,,,,418.51,425.23,420.34,415.86,409.77,392.94,391.61,397.10,389.36,391.69,402.52,392.42,,,,403.85,403.08,400.06,403.35,406.50,408.91,411.29,417.58,417.02,415.06,411.02,402.32,,,,,,,,,L7
2017-05-23 22:16:19+00:00,114.48,,280.88,279.08,280.33,272.06,276.23,,,,,,,,295.74,309.93,327.89,328.21,340.63,353.71,362.70,368.75,,,,,,,414.20,418.25,433.79,421.63,409.86,403.21,387.74,381.58,383.13,380.08,,,,,,,343.52,338.69,340.64,340.11,318.57,322.84,329.25,334.89,318.19,,,,,,,304.86,304.97,309.62,312.46,311.56,341.20,342.90,347.30,351.22,,,,,,,343.27,361.37,368.55,381.54,391.93,398.32,406.57,416.24,420.13,,,,,,,397.91,398.08,392.10,397.93,393.80,405.76,404.32,408.64,410.59,,,,,,,418.10,418.18,411.33,408.68,411.10,408.84,404.32,400.06,394.63,395.23,,,,,L7
2017-05-30 22:22:32+00:00,,,,,,,,,,,247.71,251.32,,,,,,,,,,,,,,,,,,,,,,390.87,378.93,365.88,362.85,361.14,351.92,346.78,342.57,336.89,336.19,337.67,,,,324.06,312.88,312.18,295.15,303.25,301.31,306.99,306.75,306.06,304.35,292.77,,,,,,,,,,,,,,,,,,,,,,384.21,389.21,398.90,395.67,394.81,401.19,405.20,408.74,399.10,401.33,394.74,,,,377.90,385.34,390.64,388.80,397.65,393.11,398.37,392.01,390.59,402.00,398.60,397.77,,,,400.12,394.78,388.94,390.07,,,,,,,L7
2017-06-07 22:19:38+00:00,,,266.49,263.12,,,,,276.53,269.73,272.96,276.57,274.44,278.13,290.92,307.64,323.06,326.01,333.86,340.93,347.41,359.11,373.16,387.56,392.44,393.90,384.18,394.38,404.03,409.85,417.04,415.49,403.20,403.61,389.84,381.60,376.47,369.88,360.82,356.49,342.85,337.96,335.75,335.72,334.40,331.72,333.36,336.65,326.78,320.19,322.64,322.70,320.88,316.18,312.11,312.10,310.01,294.24,295.60,301.00,303.89,311.79,316.18,,,,,,,,,,,,,,,,381.75,390.88,396.02,410.46,417.53,417.57,419.98,420.47,425.20,419.74,410.06,402.70,392.82,388.59,387.18,392.23,393.67,391.94,398.68,403.37,403.36,401.62,399.43,407.06,414.36,409.06,408.18,408.51,409.22,406.45,413.04,404.07,405.76,399.08,392.13,397.82,393.13,391.97,381.02,381.36,L8
2017-06-15 22:22:36+00:00,,,,,,,,,,,,,,269.23,284.10,309.12,,,,,,,,,,,,,380.89,387.06,393.19,401.70,397.64,394.70,393.67,369.42,358.48,340.75,345.14,338.73,,,,,324.59,320.52,319.23,314.41,312.36,317.64,314.72,312.55,302.01,301.02,292.67,294.06,,,,,,,,,,,,,,,,,,,,369.35,360.56,361.25,365.32,366.55,375.04,377.74,391.73,387.57,397.43,401.76,,,,388.23,385.62,376.46,372.87,378.75,389.39,388.07,380.60,388.39,377.51,,,,,,421.43,417.57,,,,,384.06,382.40,378.05,388.75,,379.03,,,L7
2017-06-16 22:13:31+00:00,,,,,,,,,,,261.04,255.41,260.70,270.77,,,,,,,,,,,,,,,,,,,,402.91,398.98,382.06,367.48,353.75,348.44,341.06,333.38,333.20,333.98,338.32,327.95,328.16,328.75,324.11,322.98,322.94,325.39,318.80,317.83,310.16,301.44,302.25,306.55,296.15,291.92,295.39,293.28,296.54,300.43,314.41,314.24,317.16,320.86,321.98,327.84,331.86,337.83,335.77,342.66,343.85,354.37,362.56,361.24,374.20,375.94,373.53,381.01,386.51,386.48,398.06,402.25,402.13,402.06,398.61,395.25,388.64,378.03,371.93,368.86,373.54,378.90,386.45,390.07,390.46,390.54,389.61,387.83,387.31,390.16,392.63,391.11,394.72,391.33,392.15,407.27,395.80,385.46,382.39,378.28,386.44,379.52,388.85,378.19,354.79,L8
2017-06-24 22:16:27+00:00,,,277.78,275.21,259.86,256.56,,,,,,,,274.74,278.10,289.32,304.47,297.85,312.74,331.72,338.51,,,,,,,384.68,393.58,396.76,391.79,391.30,411.24,397.65,390.37,381.33,370.70,,,,,,,326.64,332.04,329.20,329.99,329.30,317.23,323.30,336.76,317.56,249.78,,,,,,292.83,289.60,295.92,300.95,307.36,,,288.23,296.09,321.87,,,,,,321.07,321.38,343.89,355.99,366.61,374.38,384.14,386.45,397.60,,,,,,,390.18,386.96,372.39,370.76,374.36,386.03,388.50,393.89,397.18,,,,,,,396.41,398.11,395.23,393.66,391.94,417.10,407.19,405.04,394.58,,,,,,,L7
2017-07-01 22:22:38+00:00,96.67,,,225.02,202.70,213.06,,,227.50,,,,,254.49,253.46,259.61,266.00,,,,,,,,,,,352.85,361.04,359.35,357.56,364.70,367.69,354.79,351.71,352.48,330.88,324.53,,,,,,290.46,,,298.47,,,,284.50,277.92,277.80,288.64,279.50,,,,,246.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-07-02 22:13:35+00:00,,,,,,,,,,,259.83,261.43,266.32,278.77,284.05,295.66,309.52,309.03,312.40,326.48,335.75,350.23,355.81,369.48,376.53,381.43,389.93,398.06,399.91,404.84,404.22,401.62,397.90,391.17,388.33,383.55,378.46,362.47,347.21,336.17,330.00,332.78,331.62,336.34,339.87,341.41,337.26,329.43,324.69,324.16,322.78,317.51,317.12,324.23,318.64,307.94,302.04,286.51,286.99,285.43,291.31,295.91,299.36,307.86,317.38,318.82,319.55,325.38,331.16,338.03,341.04,345.87,353.70,360.31,362.89,360.31,365.47,367.00,372.42,372.85,378.67,389.62,398.59,405.03,409.02,408.73,406.82,403.26,399.08,391.30,385.19,377.60,373.17,374.75,385.26,387.20,392.05,391.90,390.47,388.01,383.58,384.65,389.19,391.47,391.77,393.50,390.39,398.53,400.14,392.84,394.14,389.67,386.63,388.67,382.53,389.37,381.49,361.28,L8
2017-07-17 22:22:39+00:00,,,,,,,,,,,240.68,252.56,264.52,268.27,269.02,,,,,,,,,,,,,,,,,,,,378.52,368.49,361.23,356.18,354.89,332.82,327.88,326.57,327.25,335.74,329.48,,,,,305.71,297.20,306.99,307.49,310.48,306.44,302.15,306.61,291.01,291.68,272.99,286.02,,,,311.48,310.72,308.94,314.95,327.32,336.25,330.57,331.07,342.51,342.23,,345.37,,,,366.97,370.68,381.21,383.22,385.98,396.17,401.63,398.94,397.11,394.01,389.40,386.33,,,,,389.86,394.10,389.49,390.15,382.62,376.29,372.15,373.38,383.38,371.60,391.78,389.48,,,,392.89,385.98,379.12,,,,,,L7
2017-08-02 22:22:37+00:00,,,,,,,,,,,,255.55,260.13,269.51,276.93,295.88,293.98,299.68,306.19,315.82,318.98,328.63,340.44,,,,371.40,384.24,386.55,382.82,382.61,388.68,379.58,375.03,361.24,362.48,352.01,349.12,,,,,323.11,325.91,330.83,331.17,329.08,324.89,313.45,309.44,309.94,307.28,310.77,311.92,,,,302.06,293.90,295.05,290.65,294.50,300.98,299.88,308.20,311.20,320.82,326.54,328.78,,,,,333.95,351.41,361.75,358.75,368.83,368.55,376.18,379.62,378.61,385.05,397.06,,,,393.24,382.84,378.47,377.75,374.31,376.45,374.80,381.38,386.09,390.30,396.64,384.20,,,,380.07,380.25,378.59,386.37,384.68,391.33,397.20,391.44,392.39,395.92,380.73,382.55,378.43,,,,L7
2017-08-03 22:13:47+00:00,,248.92,271.02,249.65,,,,,260.29,254.72,257.32,259.72,268.64,279.03,288.74,294.72,304.82,303.93,311.94,320.84,329.22,339.93,351.79,360.89,378.13,383.64,390.69,402.15,406.40,408.11,406.95,402.23,394.16,382.86,379.12,373.38,365.61,366.39,355.27,345.67,339.02,337.78,337.51,343.34,346.83,345.87,342.78,334.83,327.02,322.09,325.93,322.73,321.06,325.44,318.04,324.27,317.01,305.69,298.50,295.29,295.85,296.81,307.35,307.73,320.10,328.11,332.56,340.96,346.66,347.41,349.46,347.64,,347.99,352.08,369.25,374.79,380.05,381.75,381.21,388.22,387.98,396.31,410.16,414.81,413.52,415.12,412.18,396.61,393.24,391.75,382.84,384.30,388.04,392.74,394.08,400.35,402.66,396.96,392.02,386.72,385.81,393.88,393.35,394.39,398.55,398.88,402.14,413.06,403.62,403.54,398.59,393.83,392.27,389.78,390.76,374.61,368.61,L8
2017-10-14 22:16:26+00:00,,,,,,,,,,,,,,,268.96,274.52,284.92,287.40,297.81,307.00,311.89,328.69,334.17,,,,,,,368.16,368.52,367.06,364.48,358.53,357.05,349.53,352.66,347.87,,,,,,,333.18,330.48,323.75,323.87,319.80,313.34,307.51,302.77,299.67,298.09,,,,,,,289.68,290.03,293.20,292.94,301.01,302.74,303.23,311.07,310.48,,,,,,,340.61,351.95,351.61,361.83,367.65,365.90,369.30,369.69,,,,,,,378.54,374.86,374.65,368.84,369.76,367.24,376.15,379.83,382.34,,,,,,,375.61,380.56,375.61,382.45,384.26,382.48,385.12,381.22,370.25,,,,,,L7
2017-10-30 22:16:26+00:00,,,,,,,,,,,256.92,248.25,247.83,257.92,267.24,276.36,291.25,294.49,303.99,314.53,,,,,,,367.90,377.14,381.61,388.14,386.50,381.39,375.07,369.89,368.76,,,,,,,345.43,343.71,340.67,337.69,334.13,330.82,328.40,325.94,328.94,,,,,,,304.12,296.67,291.94,289.91,291.53,294.85,302.41,303.83,312.38,314.00,,,,,,,335.07,346.40,353.81,359.99,361.72,361.64,375.30,372.97,,,,,,,401.03,395.81,383.78,372.63,369.18,369.79,376.20,382.31,383.30,382.71,,,,,,389.39,389.12,383.56,378.50,383.69,376.65,378.29,393.73,387.32,382.16,,,,,,,355.33,L7
2017-11-30 22:20:08+00:00,,,,,,,,,,,,,268.10,276.61,284.64,292.27,302.46,308.43,320.55,321.82,328.06,343.76,359.87,366.23,373.09,381.22,384.79,391.12,391.54,397.65,404.70,404.03,391.57,381.43,384.86,386.06,380.79,380.21,378.10,376.52,379.54,371.04,366.98,363.52,361.33,356.07,354.93,349.91,343.99,341.37,340.14,335.03,336.57,336.95,332.40,324.74,314.83,312.37,311.23,304.76,304.13,310.62,312.15,313.46,320.51,322.56,325.48,327.41,328.54,340.76,344.03,348.13,354.11,356.99,366.32,371.09,376.08,378.28,384.61,393.46,401.29,401.54,407.59,401.63,407.18,409.54,418.02,415.45,405.23,403.49,395.35,388.38,386.92,387.89,391.68,398.82,396.62,397.67,396.01,390.38,394.69,402.46,407.05,398.72,397.42,392.03,392.72,399.54,405.77,398.03,398.30,392.22,387.85,396.69,389.31,384.42,381.03,374.45,L8
2017-12-09 22:13:57+00:00,,,,,,,,,,,265.81,262.27,265.88,276.88,285.25,298.14,307.01,312.02,309.41,311.94,321.68,336.47,350.06,352.44,361.24,368.15,379.98,382.99,385.07,388.97,393.67,390.19,387.43,384.77,381.99,377.61,379.14,370.38,364.29,364.19,364.12,368.69,364.68,357.23,350.43,355.89,350.73,342.98,337.15,334.79,330.77,328.80,328.72,327.82,326.94,318.73,308.61,304.26,298.24,296.28,289.46,295.59,309.73,313.45,301.25,303.72,302.09,305.10,313.10,319.98,319.92,328.26,333.12,333.34,340.75,351.23,357.96,367.18,377.42,371.17,380.76,382.70,386.21,388.63,391.05,393.07,403.28,408.50,412.91,414.52,409.52,402.40,385.37,383.26,385.11,393.64,387.43,386.86,385.30,385.93,386.54,386.12,384.79,386.24,384.59,390.57,384.73,390.88,390.65,385.51,383.59,384.81,373.80,381.07,376.82,376.60,365.13,357.11,L8
2017-12-25 22:13:59+00:00,,293.59,251.86,233.62,231.91,251.73,268.29,271.07,271.38,269.55,260.89,245.16,250.26,259.29,260.54,274.52,293.17,300.53,307.32,305.00,309.45,319.80,338.59,344.49,353.23,362.04,368.80,374.35,383.07,390.12,388.26,376.39,372.49,375.83,372.57,373.24,371.49,372.46,374.25,355.06,352.98,359.51,362.31,353.83,332.34,335.01,335.96,322.65,313.67,327.47,318.28,314.32,315.81,316.59,316.51,312.03,307.79,306.39,298.85,293.80,290.49,293.11,294.70,299.48,296.33,296.73,293.65,309.21,321.07,322.21,322.06,324.01,335.20,332.12,340.13,345.78,354.03,361.63,375.38,373.58,380.99,375.88,383.59,380.51,383.45,381.07,383.79,392.67,397.59,396.79,394.79,400.39,391.21,377.68,379.73,382.50,376.59,379.08,376.28,381.20,372.51,379.24,378.66,382.25,373.29,388.39,375.23,375.27,387.71,381.10,371.26,371.37,366.99,371.58,369.91,377.02,362.92,350.49,L8
2018-01-17 22:20:01+00:00,,,251.71,244.65,235.35,234.19,243.56,248.56,260.29,250.66,252.56,250.36,247.85,254.73,260.46,259.99,273.21,280.27,280.12,295.10,306.52,311.17,331.43,336.02,350.63,355.35,360.43,367.16,381.29,374.83,381.23,387.11,368.13,372.98,355.61,368.60,363.94,352.80,353.77,344.70,345.29,346.49,353.15,327.18,329.43,327.19,324.19,315.44,285.38,306.57,310.19,305.62,310.34,311.04,306.61,302.14,305.47,293.10,289.29,288.80,286.50,294.07,294.22,294.49,297.36,258.77,296.89,317.52,318.33,322.83,324.37,,,342.89,341.51,349.83,351.66,356.20,356.38,369.89,371.61,373.52,371.67,383.50,385.50,385.79,380.82,383.89,385.05,392.07,391.97,383.67,374.64,373.53,382.56,388.90,390.08,385.09,380.25,378.38,375.55,383.97,383.01,381.33,389.34,381.16,378.23,375.86,386.67,378.69,376.79,371.80,370.63,376.34,375.71,366.04,354.32,357.78,L8
