dates,satname,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0048,nzd0353-0049,nzd0353-0050,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0115,nzd0353-0116,nzd0353-0117,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0124,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0159,nzd0353-0160,nzd0353-0161,nzd0353-0162
2017-10-16 22:03:41+00:00,L7,326.91,328.02,334.45,328.96,327.91,330.60,329.74,320.01,318.30,327.62,328.29,326.28,321.93,327.13,333.53,331.06,333.75,337.90,333.59,329.86,329.64,337.39,339.51,339.66,332.19,331.84,329.02,320.59,322.16,321.19,330.96,318.63,321.31,325.93,323.44,316.75,310.87,,,,,,,,,,310.49,277.52,213.38,293.92,277.67,275.54,266.51,267.61,269.59,275.57,271.08,268.54,263.66,265.79,278.29,274.84,276.15,289.24,281.10,276.11,288.71,295.64,281.68,285.33,288.70,295.15,304.56,307.93,319.35,313.51,309.82,311.78,300.70,308.48,289.70,295.15,275.87,277.05,273.04,271.41,275.14,268.44,275.40,268.27,271.04,279.22,272.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.42,359.19,365.81,360.26,359.00,348.70,339.77,340.95,336.34,340.03,340.67,338.62,329.90,328.25,320.77,325.14,319.73,320.63,314.44,303.26,296.41,291.45,291.31,285.93,292.93,298.77,307.87,313.66,309.88,320.05,310.26,312.48,317.08,319.63,323.65,325.19,332.48,343.57,341.05,354.44,365.71
2017-10-23 22:09:52+00:00,L7,257.54,254.92,252.99,248.10,244.89,244.25,251.03,247.28,251.30,239.96,238.29,240.39,242.20,236.73,234.34,,,,,,,,,,,,,,,,,,,,,244.80,243.61,239.37,234.91,231.27,238.09,228.59,230.39,223.42,235.02,244.41,244.79,211.23,243.69,236.59,219.49,209.22,194.57,202.94,196.51,200.76,195.33,202.75,200.82,,,,,,,,,,,,,,,,,,,,,,,,,,,198.45,197.39,192.94,199.57,192.38,190.31,189.51,184.77,190.87,182.24,185.62,190.55,202.87,206.22,201.68,204.45,201.36,217.18,215.91,221.52,222.81,233.10,236.06,236.04,236.19,242.59,248.99,254.85,255.85,255.27,258.32,269.14,267.54,271.16,277.30,282.82,282.29,278.30,280.11,285.23,284.96,276.64,270.79,260.53,266.60,258.37,248.75,243.16,239.94,238.12,245.50,245.77,238.08,244.41,235.04,229.62,224.01,218.42,220.97,221.00,217.52,215.05,222.86,220.11,216.72,215.60,236.01,239.49,238.61,248.47,247.68,247.15,,,,,,
2017-10-24 22:01:21+00:00,L8,347.75,350.32,350.35,345.94,351.11,345.29,347.76,346.81,346.01,342.08,344.87,349.13,350.54,344.43,341.21,345.89,345.09,344.40,348.62,352.79,352.75,350.12,353.14,356.31,353.81,349.20,344.45,343.24,340.70,344.55,338.75,342.62,344.70,344.99,341.31,338.06,340.76,342.25,335.54,330.60,329.42,327.91,333.74,328.93,332.74,343.06,318.84,346.58,354.37,333.68,315.93,310.05,300.81,300.55,297.88,297.86,302.45,306.02,303.72,308.13,302.51,307.35,308.40,311.32,312.86,313.11,313.31,319.64,316.47,319.06,318.93,328.78,331.00,335.69,335.23,339.11,332.13,328.90,323.33,320.09,313.81,314.81,310.55,306.66,299.93,298.65,290.52,290.96,291.22,288.46,286.13,289.94,288.37,289.18,287.61,291.85,292.26,295.25,294.39,300.31,300.92,305.53,311.52,315.64,323.14,321.30,319.44,326.71,338.03,338.12,339.48,342.13,349.44,347.00,352.94,358.79,367.11,364.76,366.84,373.55,381.70,381.74,389.40,390.32,380.58,374.16,376.18,364.80,358.61,359.57,360.12,351.82,342.97,351.27,347.04,344.01,337.70,326.88,333.27,332.19,330.92,323.78,310.40,305.69,312.46,317.54,320.90,327.22,331.46,330.93,332.24,331.93,337.00,343.02,342.14,349.11,350.90,349.99,348.53,349.28,354.85,363.16,376.16
2017-10-31 22:07:31+00:00,L8,357.44,359.15,361.00,354.61,354.80,354.72,360.73,362.83,360.91,361.00,362.52,362.09,358.95,352.96,354.00,352.79,355.68,359.63,362.77,361.35,364.48,365.88,367.59,369.96,372.49,365.31,362.17,361.53,361.22,358.53,363.14,359.78,359.08,364.09,363.44,355.30,350.95,348.24,344.04,344.15,343.64,337.62,338.22,340.50,339.19,313.47,295.15,367.37,359.80,341.97,332.30,326.41,313.74,313.02,313.59,317.79,310.60,309.42,311.97,315.28,317.41,317.46,321.28,325.13,323.26,322.25,326.98,333.30,339.23,340.48,342.18,341.94,344.62,349.35,354.52,354.95,353.29,342.51,330.97,327.61,327.41,327.30,322.61,316.07,315.52,310.18,307.56,312.64,309.43,304.94,299.27,297.82,296.50,297.44,302.80,299.08,304.61,307.67,314.83,313.20,315.82,323.09,328.61,329.53,335.04,340.52,342.10,345.24,345.03,348.09,353.63,357.58,358.79,361.48,364.72,369.18,376.35,381.41,386.16,386.36,389.81,399.76,398.33,400.28,396.23,394.70,391.76,386.98,379.60,376.09,372.29,369.16,364.83,362.90,359.15,353.33,347.47,350.72,348.28,343.45,338.78,334.79,332.42,327.69,323.45,324.99,331.53,,,,,,,,,,,,,,,,396.85
2017-11-08 22:09:50+00:00,L7,,,,322.91,323.69,332.30,317.23,326.75,322.89,327.80,325.73,328.39,323.96,325.32,318.67,321.33,324.61,331.28,332.84,330.17,328.69,325.19,326.03,328.24,331.56,324.49,304.61,,,,,,,,,,,,,,,,,,,,268.54,248.58,310.62,313.40,301.58,290.73,275.74,279.60,263.07,276.02,269.87,274.24,276.41,274.63,276.16,284.97,289.53,284.75,284.69,290.91,292.57,283.49,285.40,295.04,289.58,304.03,305.71,304.74,297.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.78,301.33,311.81,309.12,316.35,326.68,324.74,339.81,339.89,342.69,347.66,356.57,361.46,357.52,352.71,354.60,358.67,337.58,341.04,340.21,334.49,329.82,324.13,325.38,321.08,325.65,321.59,325.79,309.51,306.14,302.61,301.65,303.78,289.16,286.39,286.22,292.28,294.83,298.98,292.92,306.56,306.18,307.49,312.64,316.76,313.56,315.39,320.73,325.36,330.25,331.07,329.10,344.78,356.07
2017-12-02 22:07:22+00:00,L8,361.29,364.12,359.67,357.26,359.21,359.93,354.69,359.36,358.74,356.02,351.62,350.19,353.06,352.62,357.86,356.46,361.58,361.09,360.58,360.97,356.95,361.18,361.52,366.76,361.80,353.27,350.93,350.13,350.59,351.20,361.13,354.71,356.14,359.04,358.47,356.58,354.69,353.17,345.93,346.23,346.14,347.26,349.44,352.64,357.95,355.90,354.74,357.34,351.00,343.25,339.72,326.17,319.95,310.27,308.67,308.37,311.28,313.84,312.85,315.18,324.46,327.86,326.66,327.00,320.09,326.64,331.54,330.76,333.34,333.30,335.63,335.50,338.36,345.68,348.51,352.50,353.08,345.54,337.56,333.33,327.89,322.27,320.73,317.89,318.86,313.73,311.49,309.26,304.10,303.07,301.57,295.77,299.03,302.26,307.09,307.84,307.36,309.93,313.97,312.86,312.56,311.38,317.83,329.10,334.84,336.02,343.29,347.97,351.40,353.08,357.38,359.85,364.60,366.90,364.74,368.08,368.78,373.83,379.21,387.75,394.12,396.51,400.86,401.57,393.08,389.05,384.20,378.96,376.80,375.24,370.81,366.99,361.90,360.31,355.91,353.96,349.14,348.19,348.49,345.39,339.75,334.49,325.90,326.66,329.32,328.89,333.45,342.58,343.67,346.84,338.76,346.99,351.31,352.55,356.59,362.96,359.60,357.36,358.59,365.58,371.42,375.79,391.67
2017-12-03 22:03:31+00:00,L7,347.97,345.21,351.11,348.24,342.91,336.71,334.99,337.48,338.16,332.30,335.11,331.03,333.28,338.08,340.58,349.28,343.33,339.52,338.65,341.85,,,,,,,,,343.03,351.04,355.48,351.38,352.32,347.20,345.41,348.81,350.72,347.41,343.29,341.34,338.20,342.29,343.40,356.23,355.57,358.80,358.34,357.70,353.21,344.64,332.19,319.14,310.94,306.16,306.62,301.21,300.72,299.52,304.01,304.74,307.36,308.56,312.74,311.00,314.56,314.12,330.05,314.43,,,,,,,,,,,,,,314.70,311.57,310.26,310.09,301.76,291.14,294.98,292.63,290.39,295.10,291.05,291.23,286.70,288.64,289.73,294.95,300.36,304.86,306.35,303.62,306.69,310.32,315.50,322.70,330.10,341.17,342.32,345.63,341.95,345.48,345.62,347.08,347.56,363.99,369.70,367.32,380.53,374.30,380.54,381.20,377.80,388.13,391.43,390.02,387.40,372.57,365.80,367.82,357.75,357.99,359.93,358.31,356.07,354.13,353.53,344.57,342.27,341.26,334.83,330.26,323.59,323.34,315.99,310.67,310.29,319.33,329.99,336.40,338.39,329.27,334.76,342.83,344.91,351.82,349.18,350.53,348.75,355.82,355.81,356.22,364.35,381.09
2017-12-11 22:01:12+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,318.58,325.20,314.53,309.95,301.28,299.45,305.05,299.86,259.68,188.22,260.40,,,,,,,,,171.16,178.15,,,,,,287.10,287.07,283.69,,286.10,289.13,288.26,294.09,292.89,296.76,294.85,296.11,295.00,296.08,297.70,303.67,309.88,306.88,311.50,311.99,316.27,324.12,321.93,,,,,,,,,,,,,,,275.36,267.98,260.32,262.19,274.60,270.82,263.81,265.28,279.55,277.45,276.58,283.75,280.46,285.53,293.48,292.69,293.12,307.80,298.55,290.25,293.59,296.89,297.11,298.59,307.14,307.11,321.00,321.20,321.03,325.99,334.44,328.29,313.35,308.71,314.80,,273.67,314.26,324.86,315.65,313.92,306.95,304.13,309.38,296.59,289.72,289.96,295.73,285.71,293.48,282.64,270.07,263.74,240.14,220.78,252.99,258.80,276.39,279.32,279.91,289.82,289.27,279.80,296.19,293.02,268.72,,255.90,257.88,246.22,265.78,283.96,300.77,303.03
2018-01-12 22:01:07+00:00,L8,346.03,350.36,353.25,349.31,354.42,350.21,346.11,342.85,350.38,351.22,352.44,351.87,345.07,351.16,351.56,352.50,347.58,350.06,356.72,359.05,361.16,360.67,360.78,360.21,353.14,350.12,348.22,346.18,343.28,347.49,350.17,351.09,352.30,349.72,347.82,344.82,343.85,340.58,339.20,331.13,329.44,327.27,329.35,337.69,333.49,341.70,340.14,344.67,340.57,279.29,320.03,327.85,314.35,311.44,307.48,309.66,308.20,306.24,308.78,310.33,312.76,315.47,314.42,318.50,315.38,322.84,324.44,328.05,327.88,335.14,333.20,336.75,342.60,343.47,341.40,343.81,339.70,335.32,329.38,322.65,320.48,312.02,312.43,307.12,301.87,303.45,300.41,297.82,294.66,291.76,290.73,290.56,287.89,288.27,290.23,294.61,292.66,301.10,308.23,306.80,310.93,312.79,315.13,321.34,326.04,329.75,333.34,334.80,339.46,340.05,345.45,349.42,353.65,354.48,358.27,360.59,370.87,374.96,376.76,380.15,387.97,390.28,389.07,387.60,384.60,379.54,368.26,366.29,410.54,363.95,364.23,358.20,352.28,350.70,346.21,347.12,339.75,337.00,331.75,327.98,322.71,317.64,318.82,318.77,318.77,315.28,320.88,326.98,,,,,,,,,,,,,,,
2018-01-19 22:07:14+00:00,L8,346.30,347.25,350.10,343.26,342.74,333.21,336.12,336.55,336.61,339.96,339.71,337.52,343.68,343.26,343.44,345.17,339.64,346.06,343.85,344.17,349.64,354.96,359.73,354.83,354.14,337.79,344.85,344.96,339.41,337.36,341.80,341.88,347.32,347.57,345.06,342.59,335.86,339.16,336.10,332.90,329.21,329.38,334.42,338.77,336.42,337.30,337.95,344.11,335.35,243.73,302.98,318.12,307.79,303.05,300.71,297.80,299.85,303.87,302.42,304.33,303.66,307.72,307.77,309.10,314.88,315.46,318.81,320.91,324.72,328.33,326.12,328.11,330.25,331.41,336.76,338.36,336.03,333.35,322.47,322.58,316.21,312.01,312.55,306.91,304.85,293.65,287.94,291.45,289.84,288.33,287.32,285.33,282.96,284.41,281.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.52,372.93,367.61,362.80,358.19,354.13,349.83,345.70,342.11,340.59,339.79,335.05,334.32,336.76,332.03,328.77,318.71,308.09,313.65,311.96,314.71,317.91,324.34,325.08,327.88,328.06,332.91,336.26,339.10,340.40,342.54,348.59,354.84,351.62,353.53,355.94,365.99,376.13
2018-01-28 22:00:58+00:00,L8,351.30,355.61,361.92,354.35,354.44,348.73,352.28,352.07,355.54,354.59,360.41,359.74,357.17,360.31,359.34,362.48,366.35,365.80,363.84,365.78,361.54,362.15,366.70,368.74,364.82,363.93,357.50,354.18,346.12,347.56,348.55,356.49,353.79,359.64,356.09,350.63,353.31,353.77,346.20,340.89,337.57,334.39,338.64,339.11,349.86,349.87,352.55,344.03,331.21,247.53,318.13,329.13,322.73,319.54,309.07,310.87,309.27,311.54,313.32,315.59,319.93,324.07,324.76,327.62,327.77,324.42,329.89,334.74,334.60,333.66,332.27,342.03,344.79,344.11,346.13,353.80,346.00,340.78,335.35,332.66,329.36,324.00,319.66,315.97,307.46,306.75,307.54,302.17,299.72,294.50,296.56,292.77,292.87,297.50,292.44,296.33,296.44,301.19,308.67,312.70,312.78,312.51,312.89,321.36,334.74,338.05,342.47,342.09,346.50,348.29,346.80,355.37,359.19,361.90,364.68,365.61,368.51,375.77,382.37,382.21,386.92,393.59,390.82,396.52,394.52,388.85,382.64,372.81,368.48,366.29,363.90,360.44,361.22,352.59,351.61,348.37,346.86,342.46,345.19,339.30,336.68,332.09,330.45,323.70,323.00,326.35,333.87,336.52,340.86,342.69,336.72,342.11,348.24,344.05,345.41,351.13,355.36,365.02,364.29,366.92,365.68,371.48,384.93
2018-02-12 22:08:46+00:00,L7,,,,355.73,344.14,348.80,346.86,348.88,351.92,352.76,350.84,348.53,354.49,363.10,367.93,362.85,369.70,369.33,366.33,360.20,357.17,359.84,362.78,365.76,364.16,365.39,356.89,347.64,,,,,,,,,,,,,,,,,,,337.06,342.71,337.59,327.22,289.95,316.12,309.20,311.22,308.93,306.91,307.16,311.74,318.16,318.43,319.23,322.58,322.41,321.65,318.36,320.28,323.15,335.45,332.83,327.95,331.35,338.32,340.21,342.26,345.54,350.66,350.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.05,360.82,356.99,361.25,365.81,379.22,380.96,383.73,388.14,391.90,392.83,394.37,398.30,391.17,384.65,383.33,378.26,374.02,366.82,365.10,360.19,359.08,354.83,356.18,350.89,345.62,345.14,344.68,337.70,337.05,332.61,322.46,326.15,324.54,333.41,332.21,341.97,347.07,335.44,338.19,346.87,343.78,343.69,354.98,353.98,356.74,357.12,360.63,361.31,370.42,381.21,390.91
2018-02-28 22:08:36+00:00,L7,358.04,362.67,359.76,359.04,358.22,357.60,358.42,355.35,357.77,358.72,352.10,355.69,359.66,354.20,345.29,360.13,368.19,353.31,359.64,350.07,355.97,,,,,,,,,,,,,,,,,,,344.07,330.08,325.52,324.68,336.53,340.64,347.30,339.65,345.83,340.56,339.94,337.99,279.87,314.17,315.63,298.33,303.71,316.47,302.95,296.40,303.99,324.25,320.51,322.34,326.25,324.62,321.36,,,,,,,,,,,,,,,,,,,,,,,,,,,289.69,289.98,291.04,293.85,295.80,300.08,309.83,306.64,306.08,314.58,315.78,318.84,324.17,324.46,335.71,343.08,340.78,336.13,340.02,347.96,349.41,354.21,347.77,357.46,358.79,362.04,372.24,371.07,378.46,388.15,374.80,392.31,382.74,380.00,373.59,374.62,360.51,355.13,352.80,355.50,356.15,349.01,351.84,348.58,343.56,342.26,337.65,334.99,327.73,317.25,316.85,315.46,316.54,327.32,324.75,325.02,344.21,331.84,337.17,339.97,341.70,337.19,351.89,356.71,351.10,365.07,360.15,352.17,359.97,367.18,380.99
2018-03-17 22:00:35+00:00,L8,345.46,354.49,354.32,349.08,351.37,345.08,350.91,350.46,359.62,350.22,350.78,340.08,341.33,341.76,338.90,346.14,351.20,351.76,355.68,362.67,356.05,362.34,360.27,356.87,351.33,345.88,332.54,329.99,331.72,335.00,337.91,340.37,340.82,341.73,347.10,340.83,343.77,326.23,322.35,329.50,323.05,321.73,317.96,322.92,326.51,325.37,333.34,344.55,342.77,327.71,311.87,295.25,299.56,301.94,307.23,312.23,312.15,311.64,303.81,299.47,305.73,311.79,308.48,314.83,311.50,314.75,323.98,320.60,322.79,322.55,328.88,327.23,328.86,326.08,330.12,330.34,326.13,309.82,319.87,313.13,318.89,312.07,316.34,311.23,306.90,290.67,292.59,294.56,290.63,280.04,287.71,282.34,284.91,281.06,288.95,285.64,292.67,297.39,300.97,295.34,310.39,302.98,310.27,309.28,311.76,320.83,332.49,339.40,330.21,330.36,334.02,345.62,333.99,354.62,360.71,357.96,357.78,373.20,367.73,366.29,373.79,371.97,366.47,377.43,373.48,376.94,372.65,364.80,359.07,358.41,361.18,354.59,353.89,351.02,345.98,343.99,332.97,336.53,336.54,335.02,325.11,324.14,317.62,322.38,320.39,317.02,316.87,321.36,329.20,331.50,333.71,341.90,345.52,349.44,351.23,350.01,349.69,348.69,355.00,359.81,365.11,372.01,381.79
2018-03-24 22:06:44+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.27,338.59,334.55,334.57,334.35,327.20,327.11,336.58,328.24,330.30,332.48,336.76,335.11,284.12,321.39,319.89,317.38,313.61,312.96,319.04,313.10,307.67,308.99,306.76,310.22,305.29,307.87,308.55,304.78,307.19,320.95,322.15,325.91,326.80,327.83,330.60,332.53,332.82,331.92,335.78,335.94,328.78,321.52,320.04,319.19,319.42,312.76,306.69,303.11,298.09,299.01,297.49,293.77,286.34,286.14,287.02,287.10,283.03,286.13,287.23,293.61,298.09,304.39,306.90,308.39,306.97,312.34,321.22,325.75,327.46,331.92,334.43,333.49,336.02,340.55,346.87,352.20,352.05,353.69,361.47,366.82,370.65,366.90,369.75,377.75,377.74,375.13,387.12,382.66,377.59,370.16,373.81,364.81,362.12,357.62,356.87,351.60,345.82,341.54,338.25,336.79,335.61,335.20,331.74,329.25,324.23,315.90,315.04,310.07,318.28,322.71,326.62,327.19,328.89,327.89,333.32,341.20,340.27,342.59,347.03,348.43,350.72,348.87,352.06,357.55,370.25,379.40
2018-04-01 22:08:11+00:00,L7,,,275.83,,,,,,,,,,224.07,179.46,176.75,157.31,126.98,205.19,206.80,133.22,135.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.16,296.33,319.63,320.95,324.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.71,313.92,326.38,330.95,339.41,337.06,342.28,347.91,353.27,351.80,357.87,358.01,340.15,360.66,361.07,364.90,353.86,342.72,340.39,334.24,329.37,329.00,325.41,328.02,326.08,322.58,327.95,321.09,316.76,320.73,307.18,302.43,291.46,304.52,303.39,309.21,306.56,313.28,316.75,311.53,303.72,310.81,324.90,327.84,334.65,331.70,338.23,336.64,331.85,329.30,331.52,350.30,363.34
2018-04-18 22:00:19+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,349.59,343.05,335.65,339.52,335.72,346.47,344.94,339.94,341.85,344.25,343.67,336.64,329.78,326.58,334.23,324.09,328.69,328.38,333.17,330.20,325.08,322.64,326.47,321.51,,276.32,343.51,325.59,306.39,300.45,301.94,308.85,308.84,309.96,312.17,312.10,316.04,318.21,314.61,314.49,314.56,326.01,317.88,326.51,325.26,329.70,326.46,333.02,337.50,344.07,343.02,342.23,331.46,329.55,325.96,319.79,309.79,303.50,305.64,300.83,303.30,297.57,293.56,292.83,290.43,290.68,284.94,290.23,288.51,287.07,288.68,292.47,300.26,300.37,306.03,306.95,311.17,316.16,322.11,326.84,326.17,330.50,335.37,339.35,344.62,340.08,345.60,345.77,349.41,359.97,364.22,368.92,368.71,367.03,377.06,380.32,381.34,391.01,388.14,390.33,379.69,368.07,368.32,364.56,360.03,358.53,354.88,356.03,349.99,346.20,343.71,340.94,338.82,337.45,334.31,327.80,326.65,317.55,314.71,317.24,321.36,326.26,332.50,337.39,340.51,328.52,340.38,343.04,343.86,349.22,352.47,354.95,356.71,351.97,357.84,357.34,369.93,384.62
2018-04-25 22:06:26+00:00,L8,345.30,346.79,343.84,342.20,340.08,328.73,334.03,339.13,336.48,338.17,344.15,338.99,336.28,336.54,338.21,338.16,340.28,345.32,345.49,346.63,348.59,353.69,351.19,349.00,343.02,332.28,330.11,329.17,326.46,332.86,333.85,332.66,331.66,324.41,322.22,328.95,334.91,324.64,320.86,318.81,303.61,299.58,309.32,320.50,310.02,306.02,312.98,318.81,318.48,304.97,305.65,341.66,337.02,318.29,301.63,301.18,302.63,297.13,296.91,301.34,306.70,316.05,313.51,307.44,310.52,307.37,323.71,320.46,315.75,316.28,319.63,321.23,315.41,314.76,313.61,316.65,319.94,309.90,318.81,321.21,309.92,296.78,281.88,278.06,270.33,273.63,264.97,266.35,262.61,269.93,276.64,276.01,281.32,284.34,284.23,274.38,261.05,277.32,283.25,277.06,279.46,280.82,286.35,305.45,315.66,316.80,318.71,330.51,333.16,333.08,334.70,340.07,336.26,344.14,343.41,342.59,349.99,355.40,358.09,362.53,367.72,370.82,376.23,368.91,376.19,369.16,363.60,362.56,361.41,367.18,352.11,348.03,341.56,336.49,335.06,343.20,340.72,343.66,341.30,339.66,333.86,325.15,320.85,313.32,319.09,318.27,329.24,340.63,338.04,331.16,331.12,331.82,334.99,333.48,339.80,342.15,345.26,337.70,342.47,341.55,355.69,367.88,381.80
2018-05-03 22:07:38+00:00,L7,331.66,335.19,333.02,323.31,325.73,328.44,336.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.10,294.06,294.90,311.64,318.66,317.03,327.17,323.47,325.98,317.98,320.31,331.57,337.49,350.46,345.10,351.66,350.44,365.91,370.41,365.43,369.06,352.35,364.95,359.92,,,347.92,331.40,336.80,336.77,329.03,331.28,326.08,319.17,323.52,,,,,,,,,,,,,,310.15,313.50,324.84,326.95,326.77,329.04,338.32,334.09,329.83,332.42,328.35,333.05,367.84
2018-05-19 22:07:22+00:00,L7,257.07,254.04,254.07,313.43,319.04,321.53,319.47,324.34,329.99,323.47,326.58,318.25,332.85,336.10,331.94,330.11,338.15,326.31,237.11,331.09,341.99,330.05,323.83,338.11,340.49,322.99,318.58,315.89,,,,,,,,,,,,,,,,,,84.77,296.07,291.79,298.04,,299.16,299.35,291.45,277.27,276.01,279.99,280.20,277.40,282.04,292.32,291.63,291.60,290.03,296.96,296.33,307.73,305.99,313.12,306.87,302.41,300.30,319.92,315.20,316.23,318.23,317.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.14,334.44,337.82,341.52,333.39,340.70,,,349.11,363.99,362.61,370.36,370.95,356.16,372.51,364.11,,,354.78,348.20,341.46,339.78,334.41,337.85,334.73,344.40,317.20,328.97,321.07,318.66,315.84,309.68,298.44,287.51,296.56,304.73,303.90,318.15,322.62,314.13,312.43,323.43,324.79,323.45,332.93,324.66,332.81,330.31,332.88,331.96,338.03,353.51,367.08
2018-06-21 22:00:01+00:00,L8,340.00,348.17,345.30,337.99,343.73,340.85,339.92,337.00,339.47,338.75,347.64,342.06,350.97,339.02,194.59,195.65,200.57,217.36,206.74,187.48,180.58,197.86,186.19,204.57,183.39,187.26,206.21,305.17,327.42,307.34,328.95,347.59,340.03,341.77,331.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.83,296.47,300.32,315.52,319.14,323.36,,,,332.78,346.85,340.98,343.84,345.02,,356.08,357.18,363.22,365.59,370.89,366.60,365.19,,362.95,,,357.78,354.02,352.18,350.19,350.31,343.73,339.29,330.90,328.87,326.94,323.86,323.77,327.53,325.37,315.09,315.59,315.46,309.15,311.23,317.84,314.60,324.54,320.90,331.95,334.68,339.42,331.26,,351.67,334.66,338.50,343.61,347.96,347.75,
2018-08-08 22:00:25+00:00,L8,355.30,356.49,356.84,355.33,352.99,351.11,352.50,354.42,355.95,356.01,356.22,359.63,356.79,357.85,358.33,359.29,359.98,360.88,361.20,362.80,362.22,364.51,363.78,365.90,363.05,359.73,356.78,352.84,351.42,353.83,355.56,354.86,358.23,354.31,353.21,350.74,345.68,338.10,340.51,,334.33,335.14,332.13,330.49,336.95,330.91,299.01,264.87,315.93,321.50,318.87,318.50,312.91,311.70,311.24,316.69,315.38,316.75,320.86,315.75,327.00,325.72,323.87,327.65,329.35,327.17,335.28,336.53,336.03,336.43,336.56,337.66,344.63,347.68,352.72,350.98,348.46,340.47,337.36,327.41,329.49,322.70,322.59,318.18,312.50,308.00,308.09,302.18,301.05,297.69,298.45,296.95,296.44,295.81,298.90,298.15,303.81,305.64,307.87,311.40,318.83,319.51,318.05,321.64,329.08,335.39,340.67,343.34,346.94,348.68,349.32,353.50,357.73,364.12,369.04,371.78,372.15,378.12,379.06,384.93,389.28,394.32,396.79,397.84,389.42,388.18,379.65,375.27,371.32,369.22,363.48,359.82,355.64,357.68,352.39,347.14,344.80,344.32,338.56,334.34,333.82,328.91,325.66,320.32,327.94,331.82,339.38,340.08,343.29,347.43,345.45,345.73,352.03,352.92,355.89,358.98,363.99,360.08,361.19,361.25,365.62,376.58,392.86
