dates,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0048,nzd0353-0049,nzd0353-0050,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0115,nzd0353-0116,nzd0353-0117,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0124,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0159,nzd0353-0160,nzd0353-0161,nzd0353-0162,satname
2018-08-08 22:00:25+00:00,343.38,348.46,346.67,340.17,340.44,338.53,340.83,342.20,344.61,343.31,344.76,341.47,345.72,344.68,343.14,345.82,351.19,348.98,353.81,349.53,351.49,352.83,350.97,354.03,350.68,345.14,338.99,330.49,334.66,332.05,339.42,343.43,341.49,339.19,338.30,339.66,340.02,331.09,328.59,330.74,323.17,321.14,321.67,328.00,326.93,323.42,318.76,319.31,323.88,312.11,305.48,312.27,310.16,304.41,299.50,303.77,305.46,302.97,303.46,305.10,310.81,312.33,311.97,313.30,312.61,313.75,322.29,323.34,323.30,322.13,324.32,328.17,329.33,330.51,331.18,332.21,333.48,323.24,324.47,320.65,318.73,311.49,306.46,303.12,297.84,294.01,291.64,290.07,287.57,284.19,287.08,284.69,287.37,284.68,287.09,286.24,287.97,294.02,298.50,298.12,302.57,303.18,304.56,310.18,314.71,321.20,327.57,332.41,334.34,334.69,332.41,338.02,341.17,346.32,348.86,352.71,357.19,362.19,363.00,368.29,372.92,375.30,377.30,375.31,377.00,372.46,368.09,363.41,358.35,353.83,350.54,348.27,345.19,342.70,339.94,337.89,333.81,335.61,331.91,329.06,325.20,320.40,311.95,311.63,313.40,317.66,320.29,325.50,330.79,328.30,325.57,331.76,336.81,337.32,341.84,343.12,347.79,345.76,345.53,346.93,351.27,361.55,377.25,L8
2018-08-24 22:00:33+00:00,343.38,348.46,346.67,338.72,340.52,337.79,340.58,341.80,344.35,342.49,344.51,340.95,344.88,342.41,339.33,343.57,348.56,345.60,351.66,348.25,351.04,351.82,348.84,351.75,348.33,341.63,335.84,327.99,334.66,332.05,339.42,343.43,341.49,340.50,337.81,339.46,340.31,332.72,330.28,330.37,323.30,321.69,320.07,326.22,326.03,323.54,314.15,308.73,320.49,310.12,308.15,311.18,309.37,302.64,299.43,303.53,305.54,302.60,301.93,304.22,310.09,310.88,311.08,312.63,312.84,313.31,323.13,322.49,322.17,321.01,325.01,327.04,329.24,329.88,331.39,332.03,331.91,325.00,324.74,320.26,317.99,311.60,308.02,302.49,295.97,294.20,292.62,289.58,288.24,284.45,287.68,284.23,288.09,284.96,286.84,285.25,287.57,292.18,298.57,298.82,303.81,303.35,304.82,309.69,314.86,321.15,327.92,332.29,334.59,334.74,332.90,337.05,340.24,346.19,348.97,352.58,356.03,360.60,361.22,366.32,371.44,374.41,376.57,373.63,376.26,371.29,367.44,361.80,357.16,352.67,349.22,347.14,344.13,341.49,338.87,337.02,333.25,334.87,330.80,328.04,324.14,320.05,311.84,310.75,312.49,316.10,319.49,324.17,329.06,328.94,325.50,330.88,337.16,338.03,340.86,342.38,347.55,345.69,345.08,346.37,350.38,360.21,376.39,L8
2018-09-17 21:58:54+00:00,341.43,344.18,343.26,335.81,338.39,336.32,337.59,339.80,342.01,340.59,344.09,340.73,344.27,343.67,343.51,344.21,347.04,343.81,348.68,346.54,346.92,349.86,345.11,347.94,346.32,339.14,337.10,327.94,335.84,331.94,340.58,344.65,342.10,341.15,336.75,339.70,337.38,331.12,329.52,325.93,322.83,324.34,326.89,327.21,325.17,323.22,310.71,287.93,316.88,304.64,305.02,319.65,314.10,303.25,301.31,301.56,301.87,301.82,302.61,305.15,308.07,308.64,309.42,309.90,311.34,312.17,320.87,320.91,319.76,319.71,325.31,326.35,329.71,332.14,333.26,333.76,334.12,328.83,326.61,322.53,318.50,312.13,307.26,301.54,294.63,295.59,293.39,289.31,288.34,285.99,288.48,285.32,289.48,287.61,287.26,285.74,287.81,292.25,297.62,301.45,305.22,305.01,304.13,310.48,317.69,323.71,328.11,332.07,336.35,336.58,333.71,337.23,342.10,346.16,350.15,354.25,358.41,361.76,361.43,370.22,372.25,375.00,379.98,373.32,377.60,371.19,367.55,362.43,358.58,353.76,349.49,347.39,343.89,341.78,338.82,337.14,333.64,334.60,330.92,328.75,323.16,319.25,312.24,309.73,312.23,315.79,320.35,327.41,327.32,330.30,323.72,329.67,337.24,337.19,339.13,341.63,345.89,343.53,343.68,344.76,348.40,356.02,377.39,L7
2018-10-18 22:07:05+00:00,341.34,343.32,342.38,335.57,338.15,336.16,336.84,337.94,341.16,340.64,343.39,340.05,342.94,343.96,344.47,344.02,344.14,343.76,348.59,346.02,344.65,348.85,342.40,343.50,342.56,334.27,332.90,324.71,331.72,328.09,338.57,339.99,338.65,338.68,334.16,334.71,332.64,327.11,327.45,322.60,320.89,322.93,327.22,324.70,322.67,316.27,301.39,268.49,310.94,305.08,300.40,306.94,303.50,294.89,292.74,292.91,292.82,294.52,295.37,299.92,303.09,303.82,300.40,299.88,307.30,307.77,315.78,316.65,311.93,312.74,318.81,321.37,322.73,325.22,328.37,327.74,330.31,323.07,317.38,311.32,309.85,303.44,298.08,294.01,290.23,289.88,285.08,280.50,281.51,280.56,282.72,281.91,286.97,284.22,283.84,280.49,283.12,287.82,292.84,297.76,302.01,300.16,299.01,304.17,311.78,319.08,324.11,329.44,333.52,331.25,332.38,334.90,340.83,345.15,348.26,353.92,357.23,359.96,359.34,369.23,371.14,375.70,378.37,371.58,376.86,370.06,368.40,360.69,358.18,353.52,350.60,347.50,343.50,342.03,338.38,337.18,331.96,334.90,330.64,326.21,322.67,319.23,312.27,308.01,311.20,315.17,320.63,326.16,326.06,329.33,323.38,328.57,336.46,336.95,337.56,341.82,346.44,342.50,344.00,344.05,348.19,354.01,378.46,L8
2018-10-19 21:58:08+00:00,341.34,343.32,342.38,335.57,338.15,336.16,336.84,337.94,341.16,340.64,340.80,338.19,341.03,341.67,342.57,342.21,342.41,341.57,344.24,343.87,342.17,348.85,342.40,343.50,342.56,334.27,332.90,324.71,331.72,328.09,338.57,339.99,338.65,338.68,332.62,332.15,332.05,325.98,327.86,321.94,320.25,323.18,327.10,325.91,323.61,317.67,301.39,268.49,310.94,305.08,300.40,306.94,303.50,294.89,292.74,292.91,292.82,292.98,292.44,296.60,300.50,302.37,299.05,299.03,304.31,305.03,313.31,314.74,311.37,311.94,317.41,319.56,319.82,322.82,328.37,327.74,330.31,323.07,317.38,306.95,305.79,300.80,297.41,293.50,288.70,286.56,281.89,277.39,277.23,278.84,278.86,278.07,281.72,282.02,280.61,278.08,281.09,284.18,290.41,294.55,300.21,298.29,297.06,303.51,310.74,316.83,322.49,327.83,331.52,330.07,331.36,333.32,339.96,343.69,348.12,352.37,357.23,359.96,359.34,369.23,371.14,375.70,378.37,371.58,376.86,370.06,368.40,360.69,358.18,353.52,350.60,347.50,343.50,342.03,338.38,337.18,331.96,334.90,330.64,326.21,322.67,319.23,312.27,308.01,311.20,315.17,320.63,326.16,326.06,329.33,323.38,328.57,336.46,336.95,337.56,341.82,346.44,342.50,344.00,344.05,348.19,354.01,378.46,L7
2018-11-04 21:57:47+00:00,342.71,344.44,344.30,336.65,340.20,339.14,337.47,340.66,344.71,343.36,342.36,340.27,343.55,343.12,345.10,344.68,345.89,343.95,347.48,346.26,344.48,350.79,346.29,345.72,345.84,338.73,338.07,329.48,339.18,333.38,343.46,345.46,345.56,344.47,338.33,337.19,335.09,330.46,332.68,327.74,327.46,329.88,331.04,327.88,327.55,321.80,299.71,256.83,310.24,306.21,300.09,300.68,298.40,293.38,293.52,294.65,292.88,293.70,294.43,298.55,301.73,301.89,299.96,300.40,306.15,306.66,312.03,314.98,313.78,314.12,318.49,321.53,323.73,327.05,334.19,331.80,333.99,329.49,320.06,308.41,309.00,306.50,304.77,301.59,296.40,293.50,290.08,284.95,285.11,283.78,281.73,279.29,282.04,282.45,281.08,281.65,287.12,287.60,293.94,300.19,305.38,301.96,300.87,306.40,313.87,318.83,324.25,330.13,332.94,332.49,331.65,334.49,343.25,345.32,350.27,354.00,361.99,362.46,360.99,370.85,371.91,378.67,380.60,375.89,379.94,372.22,370.81,361.39,359.52,355.15,353.00,349.47,346.70,345.21,341.43,339.50,331.85,333.43,329.06,324.32,321.23,318.64,311.57,307.74,310.45,315.12,319.53,324.48,324.47,329.48,324.27,330.50,338.62,339.16,338.94,344.25,347.97,344.67,346.57,346.38,351.82,357.00,379.89,L7
2018-11-11 22:03:49+00:00,342.71,344.44,344.30,336.65,340.20,339.14,339.34,342.46,345.73,344.41,343.36,341.23,344.14,343.61,345.74,345.40,346.98,345.67,346.99,346.30,344.84,351.52,347.16,347.11,345.77,338.16,337.76,332.15,339.52,335.31,342.76,344.11,345.56,344.47,338.33,337.19,335.09,330.46,332.68,327.74,327.46,329.88,331.04,327.88,327.55,321.80,299.71,256.83,310.24,306.21,302.20,300.68,300.21,295.08,295.31,296.03,294.43,293.83,294.92,299.32,301.33,302.10,300.66,301.51,306.32,306.82,312.73,314.77,313.90,314.10,318.96,322.17,324.52,326.46,332.83,331.70,332.58,329.23,320.46,309.40,308.66,306.50,304.77,301.59,296.40,293.50,290.08,284.95,285.11,283.78,281.73,279.29,282.04,282.45,281.08,281.65,287.12,287.60,293.94,300.19,305.38,301.96,300.87,306.40,313.87,318.83,324.25,330.13,332.94,332.49,331.65,334.49,343.25,345.32,350.27,354.00,361.99,362.32,360.87,371.00,372.73,377.00,380.33,377.16,380.48,372.26,370.19,361.61,358.84,355.40,352.83,349.11,346.81,345.29,341.39,339.63,331.93,332.69,328.83,325.29,321.64,318.27,311.29,308.51,310.78,314.86,319.42,324.89,324.32,328.29,323.69,331.19,337.80,338.35,339.44,344.84,347.36,343.53,346.06,346.06,351.89,357.81,381.25,L7
2018-11-12 22:00:59+00:00,345.93,346.36,346.30,339.75,342.72,341.12,341.45,343.74,346.98,346.12,345.20,343.16,345.34,345.12,347.44,346.94,347.61,346.06,347.63,346.89,345.69,352.59,348.67,348.97,347.33,340.22,339.45,334.75,341.24,338.16,344.44,345.27,347.18,346.55,340.80,339.50,337.77,333.40,334.80,331.36,330.04,332.70,333.37,330.85,329.98,326.03,307.94,256.83,314.74,308.59,306.03,300.68,302.56,297.11,297.18,297.02,296.10,295.02,297.11,300.65,302.33,303.21,302.32,303.01,306.99,307.82,313.43,316.12,315.82,316.08,321.01,324.10,326.98,328.74,334.51,333.93,334.71,330.75,322.81,312.50,311.32,309.12,307.94,304.33,299.85,296.22,292.78,287.57,286.56,285.37,283.65,281.77,283.22,284.39,283.57,283.79,289.23,289.44,295.07,301.33,305.95,303.72,302.29,308.40,315.58,320.00,325.66,331.79,334.95,334.62,334.89,338.10,346.05,347.83,352.87,356.16,365.18,363.99,362.88,372.70,375.27,379.29,382.94,380.91,383.28,374.14,372.65,365.02,360.81,357.56,354.57,350.22,347.78,345.80,342.90,341.12,333.89,334.00,331.05,327.82,323.49,319.95,313.29,310.88,312.75,316.47,320.99,327.32,326.46,330.61,326.25,332.93,338.75,340.24,341.84,347.56,348.61,345.87,348.34,348.13,354.11,359.98,382.50,L8
2018-12-06 21:57:00+00:00,345.93,346.36,346.30,343.79,340.52,338.35,338.61,340.66,343.23,348.62,342.86,342.31,342.74,345.57,343.02,343.20,348.09,343.80,343.29,348.45,345.66,350.48,352.18,345.76,342.80,342.58,342.52,333.25,336.03,333.75,344.44,345.27,347.18,346.55,340.80,339.50,337.77,329.65,330.94,326.15,326.28,332.70,333.37,330.85,329.98,326.03,308.19,230.29,316.29,308.59,305.81,297.30,299.58,294.65,298.80,298.68,297.55,296.61,298.44,301.13,298.90,299.61,303.22,303.09,307.79,307.21,313.77,312.03,316.26,312.40,322.84,319.93,324.12,326.13,336.10,335.35,334.71,330.75,322.81,312.50,311.32,309.12,307.94,299.74,295.13,296.22,287.86,283.60,282.60,285.37,283.65,281.77,283.22,284.39,279.24,283.79,289.23,284.98,290.52,296.62,301.63,299.97,299.75,308.40,315.58,320.00,325.66,331.79,334.95,334.62,335.26,337.22,346.06,347.85,354.66,357.20,365.18,363.99,363.91,372.86,376.13,379.53,383.77,383.55,384.13,374.79,372.65,365.02,360.45,357.75,355.39,350.59,348.53,345.64,342.77,339.09,335.65,334.31,331.70,327.86,323.76,320.64,314.01,313.05,313.98,317.28,322.79,327.23,326.23,332.09,327.59,333.46,340.22,342.00,338.91,344.38,345.36,347.43,349.55,349.88,355.18,359.91,383.71,L7
2018-12-21 22:07:06+00:00,345.21,344.37,347.10,345.23,339.99,337.27,337.74,340.49,343.47,349.67,341.78,341.21,340.97,346.26,343.01,342.52,347.32,344.04,343.66,348.63,346.65,350.57,352.99,346.45,343.50,343.10,342.90,338.48,337.81,338.55,347.27,345.11,348.23,345.98,342.47,340.54,338.46,330.82,332.16,326.70,327.02,332.20,334.09,331.00,329.81,324.73,308.94,245.58,315.81,308.98,306.51,302.10,299.47,295.36,298.47,298.76,297.59,297.32,299.20,301.05,298.70,299.19,303.13,303.33,308.47,308.31,314.07,312.56,316.81,312.48,322.60,319.64,324.03,326.15,336.42,335.54,334.85,328.95,322.35,313.43,311.37,309.24,307.93,300.09,294.91,295.35,288.60,283.83,283.71,285.83,283.00,281.01,283.96,284.05,279.67,284.34,290.05,285.13,290.22,296.41,301.62,300.35,301.59,309.92,316.53,320.15,326.37,332.40,335.37,335.37,335.82,337.41,345.58,349.40,355.21,356.94,362.93,363.21,363.50,373.55,376.89,381.34,385.83,385.39,384.13,376.64,372.89,364.67,359.78,357.09,353.73,349.11,346.11,344.10,341.50,338.94,335.55,336.36,332.49,327.39,322.45,319.52,312.14,311.22,312.57,317.27,323.46,327.21,327.47,332.91,328.38,333.30,340.89,342.12,339.63,344.38,344.27,349.22,350.89,350.64,355.75,361.22,383.71,L8
2018-12-29 22:02:31+00:00,345.87,343.64,347.51,344.99,339.70,338.25,337.93,340.66,343.33,347.97,341.78,341.21,340.97,346.26,343.01,342.52,347.32,344.04,343.66,348.63,346.65,350.57,352.99,346.45,343.50,343.10,342.90,338.48,337.79,338.60,345.86,344.56,347.29,345.64,342.31,340.43,338.43,331.30,332.42,327.48,327.37,332.00,334.24,330.70,329.19,324.89,311.07,258.37,316.04,308.98,303.93,303.62,300.70,295.36,298.47,298.76,297.59,297.32,299.20,301.05,298.70,299.19,303.13,303.33,308.47,308.31,314.07,312.56,316.81,312.48,322.60,319.64,324.03,326.15,336.42,335.54,335.23,329.51,322.46,314.58,311.69,309.60,307.98,300.53,295.47,295.34,288.97,284.63,283.97,286.00,283.63,281.45,283.85,284.20,280.28,285.04,289.94,286.08,290.75,296.83,301.80,301.18,302.30,309.81,316.68,319.83,326.20,332.04,334.84,335.06,336.06,339.12,345.56,348.57,355.35,357.35,361.43,363.83,364.43,372.49,377.15,381.26,385.33,385.73,383.72,376.25,372.20,364.58,359.33,356.40,353.47,349.44,345.84,344.16,340.94,338.94,335.55,336.36,332.49,327.39,322.45,319.52,312.14,311.22,312.57,317.27,323.46,327.21,327.47,332.91,328.38,333.30,340.89,342.12,339.63,344.38,344.27,349.22,350.89,350.64,355.75,361.22,383.71,L7
2019-01-07 21:56:04+00:00,345.12,342.32,346.92,343.54,339.70,338.25,337.93,340.66,343.33,347.97,341.78,341.21,340.97,346.26,342.35,343.14,347.41,344.55,344.68,348.85,346.45,350.03,352.34,346.52,343.97,342.55,343.22,339.36,338.70,339.30,346.74,344.78,347.23,345.81,343.32,340.77,338.13,331.09,333.08,328.73,327.86,331.94,334.17,330.77,329.22,324.92,311.60,266.11,314.38,308.98,303.93,303.62,300.70,295.36,298.47,298.76,297.59,297.32,299.20,301.05,298.70,299.19,303.13,304.26,309.06,308.93,314.13,313.48,316.86,313.10,322.30,319.67,324.21,326.18,336.55,336.51,335.38,328.30,321.69,314.72,311.71,309.51,307.64,302.30,296.25,295.56,289.43,285.55,284.90,286.47,283.87,281.33,283.39,284.45,281.27,285.26,289.85,286.47,290.64,297.19,302.06,301.66,302.45,310.38,317.50,320.74,326.84,332.44,334.24,334.89,337.45,339.77,345.60,349.17,355.49,358.36,361.20,364.64,367.84,372.49,377.15,381.26,385.58,385.80,384.44,376.65,371.97,364.66,359.34,356.02,353.43,350.15,345.50,343.83,340.32,337.55,335.55,336.36,332.49,327.39,322.45,319.52,312.14,311.22,312.57,317.27,323.46,327.21,327.47,332.91,328.38,333.30,340.89,342.12,339.63,344.38,344.27,349.22,350.89,350.64,355.75,361.22,383.71,L7
2019-01-22 22:07:02+00:00,343.99,341.50,345.80,342.78,339.40,337.95,337.72,340.28,342.76,346.51,341.06,340.54,340.71,344.57,340.73,340.81,344.88,343.28,343.57,348.63,346.80,350.16,352.24,346.55,344.20,342.34,342.24,339.19,339.17,339.76,346.40,344.72,346.70,345.16,342.77,340.47,337.12,331.25,332.79,328.74,327.21,329.96,331.65,328.50,327.81,323.30,311.76,272.88,315.34,310.40,303.34,306.42,302.03,295.74,297.94,299.15,297.52,296.65,297.42,299.88,298.32,298.12,302.45,304.12,308.24,307.92,312.84,312.67,316.35,312.68,320.72,318.98,322.95,325.80,335.28,334.49,334.33,327.84,320.50,313.76,311.12,308.51,306.53,301.65,295.56,294.44,289.22,285.84,284.80,285.47,283.99,280.77,281.81,283.23,281.08,285.12,288.60,286.02,289.97,297.19,301.67,300.85,302.17,310.19,316.06,318.87,324.93,330.95,333.19,334.05,335.91,338.16,344.38,348.08,353.64,356.06,359.41,362.88,366.89,371.36,375.15,378.69,382.91,382.96,381.10,374.25,370.43,363.97,358.78,354.55,351.78,348.95,344.41,343.36,338.86,334.64,332.75,333.61,330.53,326.56,322.12,319.06,309.12,311.87,311.89,315.76,321.37,325.13,324.26,329.34,325.42,332.12,339.59,341.20,339.42,344.26,344.38,348.84,350.31,349.91,354.04,361.10,381.73,L8
2019-01-30 22:01:30+00:00,343.27,341.69,345.68,342.71,339.43,337.95,337.72,340.28,342.76,346.51,341.06,340.54,340.71,344.57,340.73,340.81,344.88,343.28,343.57,348.63,346.80,350.16,352.24,346.55,343.15,340.70,341.14,337.89,339.02,339.25,345.36,344.58,346.12,344.29,342.02,340.19,336.79,331.44,333.08,329.20,327.06,330.01,331.36,329.48,327.35,323.16,312.72,278.20,314.02,310.40,303.34,306.42,302.03,295.74,297.94,299.15,297.52,296.65,297.42,299.88,298.32,298.12,302.45,304.12,308.24,307.92,312.84,312.67,316.35,312.68,321.37,319.50,323.22,325.67,334.66,333.98,333.84,328.01,321.27,314.62,311.63,309.22,306.84,302.05,295.74,294.99,289.99,286.84,285.67,286.02,284.42,281.88,283.04,284.55,282.19,286.35,289.22,287.03,291.14,297.61,302.13,301.42,302.65,309.92,316.66,319.01,324.96,331.92,333.36,334.32,336.43,339.08,345.20,348.55,354.29,356.65,359.75,362.52,366.89,371.36,375.15,378.69,382.91,382.96,381.10,374.25,370.43,363.97,358.78,354.55,351.78,348.95,344.41,343.36,338.86,334.64,332.75,333.61,330.53,326.56,322.12,319.06,309.12,311.87,311.89,315.76,321.37,325.13,324.26,329.34,325.42,332.12,339.59,341.20,339.42,344.26,344.38,348.84,350.31,349.91,354.04,361.10,381.73,L7
2019-02-07 22:06:59+00:00,342.49,341.02,345.33,342.55,339.28,337.99,337.71,340.29,342.38,345.87,340.87,339.39,340.08,343.51,339.58,340.62,344.83,342.51,343.02,348.10,345.82,348.95,351.42,345.23,342.45,340.31,339.93,335.78,337.74,337.51,343.86,343.37,344.99,343.83,342.07,340.08,336.44,331.67,333.26,329.92,327.32,329.94,331.66,330.21,327.54,324.21,317.29,286.44,316.78,313.71,305.64,308.21,302.91,296.78,298.93,298.58,297.11,296.24,296.62,299.23,297.00,297.41,302.12,303.45,306.73,307.03,311.84,311.70,315.66,311.99,320.52,318.82,322.43,324.91,333.60,332.71,333.10,327.41,321.10,314.55,310.92,308.79,306.05,301.87,295.41,294.42,289.35,286.47,285.53,286.19,283.52,280.77,281.60,284.59,281.83,285.80,288.11,285.88,290.67,297.00,301.40,301.27,302.48,309.48,316.88,318.80,324.23,331.16,332.76,334.14,336.74,338.94,345.24,347.82,354.53,356.18,358.68,362.08,366.00,369.72,374.88,378.28,382.28,382.46,381.85,373.54,369.59,363.41,358.79,354.69,351.51,348.85,345.37,343.25,337.92,333.88,331.91,331.51,331.34,327.97,321.97,318.93,309.34,312.80,311.36,314.62,320.02,324.15,323.71,327.62,323.99,331.91,337.28,339.62,337.77,343.34,343.24,348.78,350.56,349.13,353.43,359.37,380.80,L8
2019-02-08 21:55:04+00:00,343.24,342.12,345.70,342.99,339.13,339.39,339.15,341.21,342.96,346.06,341.77,340.50,341.34,344.47,340.80,341.79,345.68,343.12,343.58,348.36,346.18,349.43,351.57,346.17,343.49,340.78,339.93,335.78,337.74,337.51,343.86,343.37,344.99,343.83,342.07,340.08,336.44,332.77,333.79,330.57,327.29,330.13,332.04,330.32,327.98,325.35,319.12,291.06,318.91,317.51,308.78,310.67,304.72,298.68,299.92,299.32,298.00,297.29,297.98,300.41,298.28,299.04,303.56,304.73,307.92,308.21,312.70,312.59,316.64,312.78,321.25,319.95,323.67,325.95,333.99,333.46,333.10,327.41,321.10,314.55,310.92,308.79,306.05,301.87,295.41,294.42,289.35,286.47,285.53,286.19,283.52,280.77,281.60,284.87,282.38,286.38,288.35,286.35,291.43,297.69,301.95,301.86,303.36,310.32,317.43,319.44,324.66,331.40,332.93,334.65,337.36,340.06,346.35,348.87,354.65,356.20,359.47,363.02,366.37,369.76,375.71,379.32,382.80,383.10,381.37,374.74,370.18,364.37,359.44,355.42,352.72,349.50,345.82,343.88,338.94,334.70,332.89,330.72,331.10,329.82,322.53,319.37,310.50,314.06,312.68,315.53,319.91,324.85,324.85,327.57,324.81,332.12,337.14,340.61,338.85,344.51,343.92,349.10,350.82,348.94,354.04,359.82,380.99,L7
2019-02-16 22:00:47+00:00,343.35,342.60,346.21,343.49,339.43,339.94,339.45,341.64,343.53,345.70,342.40,341.26,342.09,344.66,341.36,342.16,345.85,343.36,343.74,348.56,346.67,349.70,351.32,346.29,344.02,341.32,340.64,336.98,338.95,338.56,344.23,344.06,345.47,343.68,342.56,340.00,336.84,333.50,334.11,330.66,326.96,330.07,331.81,330.11,328.13,325.08,318.74,294.10,320.40,319.62,310.53,311.50,305.19,299.47,300.33,300.03,298.60,297.81,298.60,301.22,299.54,299.85,303.93,304.68,308.14,308.56,313.09,313.16,317.00,313.38,320.92,319.67,323.98,325.92,334.28,333.73,333.41,327.85,321.18,314.94,311.08,309.42,306.58,302.12,295.77,294.90,289.88,287.17,286.00,286.60,284.32,281.58,282.32,285.08,282.80,286.55,288.44,286.94,291.91,297.76,302.15,302.10,304.00,310.50,317.28,319.87,324.70,331.40,332.88,334.67,337.36,340.44,347.05,349.18,355.00,355.69,359.49,363.03,366.11,370.23,375.74,379.41,382.76,383.21,381.64,375.12,369.95,364.44,359.57,355.75,352.86,349.75,345.65,343.31,338.53,334.70,332.64,331.16,330.75,329.27,322.10,319.32,309.86,314.43,311.80,316.17,319.65,324.44,325.25,328.15,325.82,332.43,336.70,341.18,339.48,345.06,344.28,348.41,350.54,349.18,353.91,360.62,380.93,L8
2019-03-03 22:00:32+00:00,340.64,342.60,344.28,340.58,337.10,337.80,337.41,341.64,343.53,345.70,342.40,341.26,342.09,344.66,341.36,342.16,345.85,343.36,343.74,348.56,346.67,349.70,351.32,346.29,344.02,341.32,338.10,335.20,338.95,336.42,344.23,341.63,342.44,340.13,340.20,340.13,333.53,331.13,331.77,328.99,325.73,328.37,330.51,328.89,328.81,322.56,321.55,297.66,322.02,321.23,311.18,312.69,306.28,300.47,300.39,300.01,298.18,297.20,298.29,300.65,298.74,299.30,303.30,304.11,307.45,308.24,312.11,312.20,316.74,313.15,320.16,319.31,322.06,324.00,330.87,332.91,333.35,327.31,320.73,314.67,310.81,309.18,305.74,300.36,295.16,294.88,289.25,287.17,285.53,286.68,281.89,279.93,279.67,282.97,281.09,285.16,286.52,285.35,289.63,295.95,299.72,299.74,302.12,308.48,314.78,318.00,322.34,328.76,330.65,332.20,337.37,338.29,344.93,346.94,352.51,353.45,356.91,361.01,364.26,368.30,373.82,376.36,382.94,384.33,382.04,376.09,369.61,365.13,360.15,356.63,353.81,350.67,346.27,344.27,338.73,334.83,332.46,330.69,331.06,330.46,322.17,318.76,309.54,314.91,312.12,316.58,319.58,324.92,325.29,327.12,324.86,332.47,335.74,340.38,339.55,345.57,343.48,347.94,350.66,348.86,353.90,360.65,381.65,L7
