dates,nzd0320-0000,nzd0320-0001,nzd0320-0002,nzd0320-0003,nzd0320-0004,nzd0320-0005,nzd0320-0006,nzd0320-0007,nzd0320-0008,nzd0320-0009,nzd0320-0010,nzd0320-0011,nzd0320-0012,nzd0320-0013,nzd0320-0014,nzd0320-0015,nzd0320-0016,nzd0320-0017,nzd0320-0018,nzd0320-0019,nzd0320-0020,nzd0320-0021,nzd0320-0022,nzd0320-0023,satname
2008-04-12 22:03:08+00:00,385.26,373.80,372.26,,,,,390.12,391.53,386.38,398.44,405.46,427.52,402.59,399.34,396.53,392.66,381.95,383.37,404.59,,,,,L7
2008-04-19 22:09:18+00:00,,,,,,,417.49,417.76,423.65,,410.27,394.13,389.63,387.41,364.11,358.75,365.13,,,,,,,,L7
2008-05-05 22:09:14+00:00,,390.66,395.53,400.02,403.93,419.02,427.42,429.29,442.50,,421.84,404.26,,,,,,,,,410.99,389.42,377.30,387.27,L7
2008-05-14 22:03:00+00:00,403.34,386.12,387.60,393.25,404.58,411.64,415.49,405.50,403.49,,,,395.15,383.13,374.05,378.20,361.61,359.13,,413.11,407.78,405.27,375.43,382.59,L7
2008-05-30 22:02:53+00:00,404.16,384.62,382.86,390.95,398.50,410.72,415.34,407.69,394.62,398.03,,,,,371.06,377.46,367.40,351.00,,414.52,403.48,396.89,372.70,372.75,L7
2008-06-15 22:02:44+00:00,,,,,,,,,,,,388.04,386.13,,,,355.27,349.76,353.32,393.12,397.56,391.06,,,L7
2008-07-01 22:02:34+00:00,,,,,,,,390.14,,,,,376.59,,,,,,,,,,,,L7
2008-07-17 22:02:22+00:00,,,403.80,400.17,404.21,403.94,393.11,384.93,396.88,409.42,399.00,,,,,,370.57,365.74,375.23,411.39,415.30,399.07,388.89,,L7
2008-08-09 22:08:23+00:00,,,,,,,,,,,414.27,404.77,377.06,367.19,350.01,360.74,356.17,342.39,375.09,408.79,,,,,L7
2008-08-18 22:02:08+00:00,419.82,398.60,401.33,401.34,401.33,,,,,,382.05,374.67,372.71,371.13,360.71,344.38,347.85,343.23,362.76,392.58,396.86,,345.74,371.89,L7
2008-09-10 22:08:08+00:00,410.53,409.39,404.17,399.36,398.85,393.86,366.41,369.15,360.22,363.75,371.31,,,,,,,,,393.51,381.18,,334.40,358.59,L7
2008-10-05 22:01:42+00:00,407.34,403.53,405.38,420.02,435.09,435.74,395.24,393.13,370.07,357.09,376.77,375.64,373.95,364.84,343.93,353.37,,,,398.64,392.92,373.13,345.53,370.95,L7
2008-10-28 22:08:05+00:00,413.61,404.02,418.02,,,,,,,,,,376.45,367.14,347.23,334.09,344.92,348.96,377.61,389.83,380.20,365.01,349.58,374.08,L7
2008-11-06 22:02:03+00:00,,,,,,424.39,398.28,392.29,392.09,341.87,340.91,382.34,387.66,363.15,344.18,344.80,348.57,337.65,,,,,,,L7
2009-01-24 22:04:30+00:00,431.22,415.07,409.62,414.01,415.91,420.91,431.11,423.77,409.20,377.82,378.46,372.57,372.32,370.01,356.15,353.01,351.73,345.30,365.94,387.60,382.00,359.39,343.40,358.99,L5
2009-02-01 22:08:58+00:00,427.75,416.65,406.44,411.31,413.52,410.93,404.82,408.17,416.10,,,,,,,,403.12,406.13,391.30,409.56,409.67,390.06,380.01,380.10,L7
2009-02-02 21:58:34+00:00,418.70,410.35,398.14,400.24,401.68,396.62,386.22,393.26,399.97,394.90,408.16,396.47,386.33,398.50,399.60,388.28,388.14,379.60,379.62,401.02,396.47,374.08,364.65,369.14,L5
2009-02-17 22:09:07+00:00,411.48,412.16,,,,,,,,,,410.81,390.39,399.20,400.11,386.93,380.36,381.34,384.38,404.56,408.77,,,,L7
2009-03-14 22:03:09+00:00,417.11,411.74,391.96,401.79,411.58,406.45,393.45,395.84,413.34,416.66,430.05,416.94,404.29,397.56,381.49,,,,402.70,420.50,410.28,405.70,377.26,385.17,L7
2009-05-08 22:09:37+00:00,,,403.35,401.54,408.04,413.94,,399.45,403.36,428.32,415.50,388.86,391.87,,,,,,,,,,,378.11,L7
2009-06-18 22:03:25+00:00,413.78,404.12,393.67,401.77,414.62,413.60,,419.02,412.27,412.97,418.99,396.96,412.59,,,,375.84,369.66,382.14,414.29,405.11,401.39,387.96,382.95,L7
2009-08-05 22:03:13+00:00,,,402.25,409.50,414.03,,,395.70,403.10,397.75,382.68,381.03,373.60,375.10,366.71,359.44,356.98,,,,,,351.40,371.64,L7
2009-08-21 22:03:11+00:00,416.30,404.05,406.51,409.49,412.75,415.89,392.90,405.14,,,,,382.04,382.39,368.90,356.79,358.93,355.96,379.63,401.20,405.09,380.55,362.70,376.72,L7
2009-10-24 22:03:18+00:00,407.12,403.50,403.34,412.90,434.87,433.31,411.31,378.54,409.18,384.00,389.66,395.12,397.50,382.90,377.69,371.08,,,,405.09,405.16,383.57,383.85,379.45,L7
2009-11-25 22:03:45+00:00,401.57,393.98,387.35,404.69,,,,,,,,,,,,,,,388.24,404.72,394.92,384.63,354.77,369.19,L7
2010-01-03 22:10:31+00:00,406.22,391.54,397.31,403.50,416.43,,,,,,,,,369.57,353.75,354.33,364.68,375.08,389.70,408.86,402.94,385.79,358.50,371.87,L7
2010-02-04 22:10:59+00:00,394.24,387.89,379.81,388.48,414.76,418.87,399.47,396.40,386.46,388.14,,,,,,,,,,,,,,,L7
2010-05-04 22:05:11+00:00,393.96,387.49,379.93,382.89,392.79,,,389.66,378.26,382.95,388.03,394.80,388.93,384.31,384.41,,,,375.29,403.32,398.38,385.71,377.18,374.92,L7
2010-06-21 22:05:10+00:00,404.59,390.08,382.20,386.88,382.62,379.65,,377.15,376.30,367.40,362.92,366.11,373.57,377.42,352.57,,,,369.56,404.85,399.76,384.27,357.36,380.30,L7
2010-07-07 22:05:13+00:00,410.45,402.85,391.32,396.46,396.88,389.05,383.45,384.77,381.19,,,,380.59,374.55,360.42,353.50,353.84,343.71,,410.01,405.46,,,377.60,L7
2010-09-09 22:05:18+00:00,,,,,,396.39,354.03,358.15,366.36,388.25,391.68,386.90,381.73,381.36,372.24,354.74,360.87,353.67,384.25,,,,,,L7
2010-10-02 22:11:25+00:00,409.69,404.16,401.85,409.58,,,,,,,,,405.25,384.88,379.63,391.78,400.05,,403.06,414.57,414.70,390.76,,,L7
2010-10-11 22:05:21+00:00,408.28,397.78,396.97,396.70,403.75,395.82,361.64,356.64,354.99,353.65,,,,,346.44,339.51,356.85,354.99,,407.56,395.60,391.42,366.43,366.47,L7
2010-11-04 22:02:50+00:00,398.51,388.44,384.49,382.36,384.03,386.35,,342.33,351.54,365.18,363.15,366.46,365.28,363.02,352.03,339.76,341.28,339.22,363.90,384.20,377.92,352.73,345.02,363.17,L5
2010-11-20 22:02:48+00:00,406.55,394.31,397.89,392.80,397.65,388.88,348.42,350.12,354.13,368.51,365.33,365.45,367.19,359.58,349.96,340.18,,,,,,,,365.85,L5
2010-11-27 22:08:59+00:00,388.12,386.36,377.59,385.71,392.85,389.55,390.63,366.24,396.31,385.99,376.09,379.50,381.10,372.46,371.42,362.53,354.45,363.39,371.77,391.87,393.53,373.02,353.70,366.20,L5
2010-12-29 22:09:05+00:00,390.80,380.86,372.47,373.69,385.69,376.87,380.32,370.78,371.64,374.82,372.82,367.68,365.79,358.21,337.87,357.39,345.20,354.28,370.17,389.96,389.47,365.24,345.87,361.20,L5
2010-12-30 22:06:10+00:00,401.80,386.30,380.96,383.56,393.08,386.97,385.00,373.75,385.75,391.09,,,,,351.99,357.51,352.85,356.34,379.51,404.80,399.97,383.50,353.06,374.76,L7
2011-01-07 22:02:56+00:00,407.00,391.33,388.28,393.77,399.98,389.61,383.12,380.76,381.76,387.77,388.96,377.05,371.91,371.17,353.69,365.20,362.54,370.55,398.43,418.12,410.57,401.59,364.22,381.31,L5
2011-01-23 22:02:56+00:00,400.36,393.83,383.17,386.80,390.11,384.36,383.31,383.18,382.15,379.93,381.01,377.79,382.82,371.54,366.79,366.22,356.82,351.73,391.26,412.67,399.34,394.41,359.32,374.00,L5
2011-01-31 22:06:24+00:00,,,401.54,390.94,396.55,395.75,397.86,401.48,395.46,392.03,371.14,368.45,366.00,362.30,355.81,356.52,359.75,,,,,,,359.47,L7
2011-02-15 22:09:10+00:00,399.84,390.85,387.09,382.07,394.03,395.63,395.08,394.01,396.98,404.98,387.48,389.14,377.73,373.49,375.95,379.60,392.47,386.47,389.15,418.85,397.53,385.18,355.12,363.00,L5
2011-02-16 22:06:27+00:00,,,,,394.03,398.14,396.73,400.80,406.40,409.18,375.36,374.56,371.35,370.00,367.15,369.51,367.72,366.51,,,,,,,L7
2011-03-04 22:06:33+00:00,398.61,382.20,,,,,396.50,399.87,401.80,393.03,374.97,379.82,374.98,365.77,360.24,351.83,367.53,366.33,379.83,394.69,,,,,L7
2011-03-11 22:12:45+00:00,394.90,391.11,381.41,385.18,394.39,389.88,380.83,388.14,396.27,391.63,,,,,,,,,401.26,420.38,416.39,399.71,389.80,393.10,L7
2011-03-12 22:02:55+00:00,401.79,392.05,380.92,384.76,395.50,387.69,375.57,379.96,385.96,380.89,384.34,382.52,387.81,378.87,375.89,366.40,373.32,387.44,401.75,409.80,409.37,394.58,387.58,391.17,L5
2011-03-28 22:02:50+00:00,387.05,380.26,370.40,374.93,377.40,383.99,381.33,380.30,377.38,374.82,367.00,370.99,371.29,371.03,359.76,358.92,361.74,367.48,383.01,403.65,397.36,391.43,364.14,366.87,L5
2011-08-02 22:12:38+00:00,416.54,410.01,408.07,404.03,399.80,384.46,380.87,,,,,,,,,360.16,369.67,361.39,,425.08,410.82,419.28,383.82,384.12,L7
2011-08-18 22:12:35+00:00,,,,,,,,,,408.51,401.55,394.77,384.15,375.05,371.65,366.79,370.73,360.36,401.90,,,,,,L7
2011-09-12 22:06:17+00:00,388.11,374.91,373.25,379.37,387.53,390.20,372.05,371.11,374.42,381.00,373.76,374.15,373.67,374.11,,,,348.38,365.77,392.20,393.27,376.94,355.02,,L7
2011-09-28 22:06:15+00:00,406.07,383.64,389.61,393.51,396.08,402.52,,,,,382.96,383.00,383.42,376.72,370.09,351.51,355.07,355.85,385.86,400.91,395.84,388.09,363.81,378.80,L7
2011-10-14 22:06:16+00:00,393.47,390.26,381.14,383.77,390.33,393.89,,,,,,367.98,369.23,369.19,352.29,347.92,352.57,342.54,367.89,395.87,392.34,383.94,358.38,368.98,L7
2012-03-22 22:07:08+00:00,,,,,,,,,,,,,,,,,376.18,373.70,378.17,394.87,386.06,367.81,357.60,,L7
2012-04-07 22:07:04+00:00,379.88,358.94,346.58,364.99,385.68,397.85,385.30,347.63,,,,,388.76,382.14,372.60,377.29,374.76,376.31,394.50,405.95,398.39,377.24,365.52,380.46,L7
2012-08-13 22:08:08+00:00,390.27,382.90,,,,,,368.62,363.72,366.67,359.25,366.49,367.76,362.60,352.89,345.93,350.52,346.63,354.19,398.74,,,,,L7
2012-08-29 22:08:16+00:00,404.12,393.54,,369.64,386.30,387.53,369.01,375.90,371.96,,,,374.53,373.04,362.86,350.78,355.63,346.17,373.54,400.32,398.63,372.76,359.68,372.80,L7
2012-12-19 22:09:08+00:00,387.10,374.64,367.68,373.24,382.60,386.46,379.16,366.43,356.68,355.15,359.26,366.41,369.85,361.74,,,,362.64,382.81,404.60,412.25,381.55,355.93,370.86,L7
2013-01-04 22:09:10+00:00,380.07,368.79,360.06,361.73,376.43,380.64,373.51,358.97,352.30,352.69,368.65,373.82,368.37,361.71,358.65,,,,374.07,400.29,403.40,381.80,352.28,371.00,L7
2013-01-20 22:09:11+00:00,378.19,373.00,362.42,361.38,370.90,386.60,388.80,376.87,354.54,351.08,,,,364.19,350.44,356.85,352.35,361.08,373.43,395.11,393.60,378.22,353.53,368.38,L7
2013-02-05 22:09:13+00:00,,,,360.14,371.09,384.09,375.79,373.13,,,,,362.80,358.86,353.64,355.16,354.90,361.12,371.24,393.56,387.73,371.71,340.28,351.54,L7
2013-03-09 22:09:09+00:00,371.89,360.56,,,,,,372.83,382.92,379.86,384.97,384.26,380.43,370.95,369.91,369.02,374.73,382.65,403.71,407.70,,,,,L7
2013-04-10 22:09:02+00:00,366.39,,349.41,364.12,370.65,389.60,389.15,396.26,404.61,,,,,386.38,384.15,388.04,389.76,394.74,421.52,416.62,402.89,410.21,374.29,377.21,L7
2013-05-11 22:21:07+00:00,,,,,,,,,,,,,,,,381.11,379.94,381.50,407.01,423.50,416.94,413.87,,,L8
2013-05-12 22:08:53+00:00,,,,,,,,,,,,,,,,374.23,372.27,373.38,393.54,,,,,,L7
2013-05-28 22:08:47+00:00,373.52,356.75,359.25,,,,,359.47,347.28,357.39,374.77,379.98,381.13,385.38,376.26,365.85,362.07,362.95,,414.27,,,,,L7
2013-06-05 22:15:03+00:00,369.61,350.46,339.49,348.06,353.27,359.74,358.57,364.53,368.43,376.84,376.26,379.33,380.40,378.72,367.13,362.28,358.34,351.75,363.17,394.26,399.25,383.18,369.29,377.03,L8
2013-06-29 22:08:33+00:00,,358.98,358.08,,,386.22,,394.19,373.27,381.35,391.02,,,,,390.76,387.29,384.51,388.79,403.71,409.41,388.88,381.96,390.25,L7
2013-07-07 22:15:00+00:00,371.89,,,316.70,333.83,,,361.12,345.27,370.54,368.73,371.61,372.32,373.59,362.94,349.58,349.41,339.27,366.11,393.53,384.69,368.91,360.29,367.97,L8
2013-07-15 22:08:23+00:00,,,,,,,381.21,336.73,326.38,372.81,400.84,392.31,401.82,396.44,378.72,,374.74,370.35,370.81,,,,,,L7
2013-09-01 22:08:30+00:00,399.07,387.11,378.44,386.34,387.08,,,,,368.36,366.05,371.09,376.31,374.90,364.53,363.69,360.30,347.58,,408.56,402.96,383.66,352.95,370.89,L7
2013-09-16 22:21:09+00:00,389.75,386.31,380.95,385.92,399.16,378.58,369.78,372.82,373.31,372.63,365.28,374.63,377.64,378.10,365.36,353.39,362.68,354.52,,416.11,404.84,396.09,364.47,377.78,L8
2013-09-25 22:14:53+00:00,373.26,372.40,,,,,,,,,,,,,,,,,,,,,,,L8
2013-10-18 22:21:01+00:00,371.84,357.90,367.53,367.82,,,340.09,355.70,349.70,366.23,371.60,370.93,373.71,365.66,347.56,341.35,355.61,348.44,376.25,397.76,386.55,357.20,348.66,365.08,L8
2013-11-03 22:20:56+00:00,397.96,382.01,387.33,389.44,389.85,,355.78,369.45,364.01,373.44,377.22,374.40,379.23,373.70,368.09,347.82,359.10,356.39,388.66,404.83,392.66,376.29,365.45,377.11,L8
2013-11-19 22:20:49+00:00,385.65,378.18,385.47,388.45,394.03,379.07,353.09,354.70,345.76,351.62,361.95,364.10,368.04,367.73,342.51,334.52,347.12,338.29,365.51,385.48,383.16,359.92,353.87,360.65,L8
2013-11-20 22:09:12+00:00,389.94,387.37,384.49,394.26,400.55,386.32,361.71,358.78,355.99,357.29,362.02,366.07,374.66,373.87,353.15,346.96,,,394.40,413.77,393.86,390.28,354.82,372.88,L7
2013-11-28 22:14:37+00:00,387.61,379.54,384.28,392.57,402.66,398.81,,357.15,364.76,352.53,354.10,365.59,374.25,373.10,361.23,350.45,355.03,348.86,381.92,401.69,394.71,384.01,362.05,375.67,L8
2013-12-14 22:14:33+00:00,,,,,,,,,,,,,,,355.65,338.19,345.00,340.96,359.88,403.50,398.91,366.07,348.25,369.18,L8
2013-12-21 22:20:39+00:00,384.67,374.79,374.88,383.85,391.97,392.51,389.24,364.87,361.76,368.26,371.42,364.48,363.76,361.76,341.58,333.91,333.04,,,,397.43,388.79,350.01,368.86,L8
2013-12-22 22:09:23+00:00,389.52,380.64,380.12,385.66,394.63,393.14,389.20,,,,,385.26,374.45,372.53,365.23,351.70,356.18,349.12,392.40,408.48,398.87,391.37,360.00,373.20,L7
2013-12-30 22:14:25+00:00,390.14,377.20,381.44,379.72,386.44,,,368.32,357.56,356.67,365.88,365.71,367.50,362.82,350.64,338.75,346.44,342.30,366.00,388.39,382.41,363.46,352.59,365.73,L8
2014-01-23 22:09:45+00:00,,,,,378.54,378.01,375.23,377.33,379.89,390.65,365.01,354.66,368.62,365.72,344.95,359.21,357.99,368.32,,,,,,367.04,L7
2014-02-08 22:09:52+00:00,364.70,353.95,349.39,357.75,363.62,,,375.23,373.14,370.81,355.12,348.73,352.86,352.15,,,,354.91,372.17,391.10,385.72,366.11,356.18,367.79,L7
2014-02-23 22:19:56+00:00,372.31,353.28,346.27,350.84,358.02,359.95,365.38,370.82,370.78,363.17,362.38,352.36,359.45,354.89,342.52,342.65,338.54,351.44,368.12,391.59,390.26,372.02,346.35,365.35,L8
2014-02-24 22:09:43+00:00,371.00,366.18,357.30,363.03,369.93,371.81,380.78,385.24,,,,,377.24,370.05,363.25,363.25,358.68,372.84,385.01,407.31,396.72,390.51,351.56,,L7
2014-03-12 22:09:50+00:00,,,,,372.87,377.37,388.37,391.49,397.15,399.73,387.29,378.39,377.87,381.03,375.18,384.28,389.02,,,,,411.68,391.44,399.57,L7
2014-03-20 22:13:25+00:00,363.76,352.02,349.12,356.44,365.58,369.53,374.08,382.54,375.00,372.36,370.89,366.03,370.92,365.54,365.57,369.93,378.70,381.60,389.40,407.88,399.67,393.33,375.51,375.45,L8
2014-04-21 22:12:54+00:00,389.24,384.40,,352.55,357.37,364.46,370.02,360.50,365.43,366.59,381.47,387.27,391.05,379.11,367.50,370.06,362.83,375.17,382.05,402.16,406.81,381.11,370.91,382.71,L8
2014-05-14 22:18:44+00:00,380.35,,342.86,351.73,371.60,376.15,378.48,385.55,385.25,386.08,389.76,393.06,387.93,388.02,380.76,386.19,389.49,384.96,390.74,412.95,402.10,393.32,373.96,386.55,L8
2014-05-15 22:10:20+00:00,380.50,369.00,367.20,342.31,366.80,365.33,369.46,379.40,388.15,393.94,396.03,395.11,384.16,,,,,385.86,398.74,412.79,407.05,389.07,379.19,386.69,L7
2014-05-30 22:18:47+00:00,380.16,369.60,362.87,353.96,374.87,382.09,380.59,373.07,385.11,390.67,391.04,393.25,388.75,384.83,372.70,378.78,386.33,388.33,405.01,422.66,416.35,410.38,389.44,390.74,L8
2014-05-31 22:10:24+00:00,382.47,372.66,365.57,353.85,368.36,,,,,372.64,377.05,380.32,383.87,380.23,366.67,374.31,376.69,376.18,401.73,418.25,416.54,417.58,387.61,381.86,L7
2014-07-17 22:19:04+00:00,383.23,347.43,337.00,340.08,343.28,,,374.62,384.86,385.53,397.92,403.98,401.00,388.88,391.57,388.71,380.11,357.98,375.31,405.03,407.91,386.65,382.38,385.08,L8
2014-07-18 22:10:33+00:00,374.57,343.87,312.64,323.11,334.28,,,,389.15,388.57,394.56,398.79,398.23,392.20,387.23,,,,369.56,387.11,399.44,372.30,372.70,380.04,L7
2014-07-26 22:12:55+00:00,395.28,375.29,346.66,351.45,358.69,369.87,371.44,371.60,372.59,374.99,379.29,386.06,387.56,384.41,374.31,359.21,359.82,358.07,375.99,410.97,410.46,,372.60,381.83,L8
2014-08-27 22:13:05+00:00,395.67,386.01,378.66,381.43,391.50,376.67,362.49,368.09,364.06,364.73,368.25,374.07,377.00,375.59,364.91,351.21,357.19,348.91,364.53,402.79,403.60,390.96,372.56,381.73,L8
2014-09-20 22:10:44+00:00,368.70,362.57,364.88,363.50,371.85,362.21,340.17,353.81,346.49,346.00,352.58,355.83,359.83,353.70,,,,,350.87,378.49,380.02,350.21,337.47,353.20,L7
2014-09-28 22:13:08+00:00,376.30,367.24,361.18,364.86,377.27,384.28,362.97,345.06,348.51,359.57,355.13,359.02,368.87,361.48,352.00,332.63,347.30,340.23,,403.97,394.35,,340.25,361.34,L8
2014-10-06 22:10:56+00:00,364.57,359.93,,,356.78,357.04,348.10,,,,,369.99,368.46,363.99,343.63,341.48,354.24,347.92,378.18,397.09,386.92,368.24,354.94,364.74,L7
2014-10-21 22:19:25+00:00,374.21,365.25,367.10,370.56,380.83,379.38,352.20,369.58,359.68,350.63,362.95,365.03,369.69,364.77,348.75,345.65,349.12,354.92,367.39,394.87,399.88,369.69,358.88,368.30,L8
2014-11-06 22:19:25+00:00,372.36,371.41,375.22,375.99,382.40,390.02,384.74,366.06,373.39,373.35,372.68,374.14,374.52,368.94,351.33,343.77,356.29,347.83,377.67,395.73,384.49,381.93,360.60,374.05,L8
2014-11-15 22:13:13+00:00,,,,,,,,,,,,350.45,361.78,362.73,339.91,325.60,340.63,325.29,,396.51,387.45,367.80,333.82,355.13,L8
2014-12-24 22:19:17+00:00,364.19,359.47,359.28,362.57,370.58,376.54,367.00,348.72,373.72,387.04,372.98,358.65,362.18,362.74,347.00,340.16,345.17,361.15,377.49,405.12,395.41,,358.14,370.71,L8
2015-01-09 22:19:14+00:00,366.32,348.99,351.82,358.81,363.04,376.70,381.23,361.95,359.56,369.29,359.79,362.32,361.64,357.70,346.60,344.49,348.96,342.92,384.82,403.16,395.98,388.02,340.69,363.00,L8
2015-01-10 22:11:34+00:00,374.42,352.39,348.09,,,,,373.79,392.85,388.09,367.82,371.84,369.04,361.06,347.68,345.56,353.25,352.33,380.15,400.94,,,,,L7
2015-01-25 22:19:08+00:00,386.84,346.68,340.07,351.19,358.46,366.16,364.48,362.14,371.63,364.39,359.77,348.04,361.66,360.67,351.56,359.56,341.74,349.70,378.99,394.47,396.34,378.53,348.72,364.96,L8
2015-01-26 22:11:38+00:00,,,,359.81,367.58,369.73,361.69,365.04,376.02,359.09,364.47,357.05,367.52,362.93,345.71,356.16,345.80,,,,405.37,377.23,353.64,369.17,L7
2015-02-11 22:11:40+00:00,390.07,355.96,347.06,,,,,380.50,390.42,376.66,379.54,356.20,371.59,364.80,354.45,364.83,357.44,350.61,385.02,403.14,394.65,,,,L7
2015-02-19 22:12:49+00:00,,,,,,,,,,,,,378.48,374.55,364.58,353.27,361.35,357.93,390.85,404.03,392.66,393.08,368.27,379.90,L8
2015-02-26 22:18:58+00:00,376.80,344.77,336.61,346.79,355.49,355.58,358.20,361.68,366.67,365.82,366.61,355.14,357.56,356.84,352.57,349.60,346.64,351.66,370.15,395.29,397.39,380.25,337.44,370.50,L8
2015-02-27 22:11:51+00:00,372.36,344.48,,,,,365.03,370.77,378.21,378.76,374.53,364.57,370.46,365.76,355.51,358.85,353.65,359.95,380.69,,,,,,L7
2015-03-07 22:12:42+00:00,354.27,319.98,334.26,339.98,350.66,363.17,362.34,374.70,378.09,350.53,355.23,362.41,362.10,352.70,347.74,346.24,346.17,349.40,357.30,379.42,372.05,341.76,342.24,353.52,L8
2015-03-15 22:11:58+00:00,356.78,343.82,332.64,337.48,347.76,350.49,349.89,356.80,360.21,361.27,363.19,,,,351.03,351.15,346.05,351.66,354.18,381.88,375.88,,331.56,345.95,L7
2015-03-30 22:18:37+00:00,362.80,354.46,351.32,351.82,356.65,360.43,366.35,376.19,380.07,383.71,374.37,373.35,371.23,366.45,366.03,364.84,363.90,365.41,,409.79,403.82,400.14,352.78,369.53,L8
2015-03-31 22:12:04+00:00,,,,,349.78,357.56,365.57,372.30,377.96,382.93,378.91,371.88,363.87,359.38,355.54,355.60,357.15,,,,,,,,L7
2015-04-08 22:12:23+00:00,344.58,,312.98,,,,,,,,,394.43,,,,,,,371.75,382.65,399.70,,,,L8
2015-04-15 22:18:34+00:00,365.74,355.96,350.22,352.69,357.12,360.73,374.49,381.30,386.79,386.94,378.60,380.36,381.90,377.84,363.41,363.51,368.89,368.02,386.94,417.92,410.65,406.12,361.94,376.94,L8
2015-05-01 22:18:24+00:00,375.15,360.56,345.06,358.59,362.96,371.76,379.01,383.59,389.90,388.47,383.13,382.00,378.98,380.78,368.80,371.24,371.27,371.09,388.11,410.60,403.89,397.07,369.58,374.67,L8
2015-05-02 22:12:19+00:00,368.03,354.15,340.39,350.70,360.11,366.05,375.88,383.02,387.36,391.57,382.81,383.62,374.31,,,,,366.96,389.05,411.48,407.38,405.97,371.67,376.93,L7
2015-05-17 22:18:13+00:00,373.70,337.88,348.02,344.62,350.97,362.53,380.47,386.79,392.63,388.61,386.00,386.38,387.73,386.04,373.91,354.63,365.61,367.67,388.50,409.64,402.01,395.47,369.93,383.70,L8
2015-05-26 22:12:05+00:00,375.46,367.99,359.40,356.82,359.54,363.91,367.82,376.17,367.12,377.32,372.86,376.06,379.65,371.52,357.48,347.33,355.79,348.33,,406.70,405.39,386.60,372.44,380.90,L8
2015-06-03 22:12:33+00:00,373.42,338.79,332.24,339.46,347.23,355.36,368.57,374.74,381.79,371.15,,,,363.99,355.50,337.31,345.55,340.56,359.03,388.81,392.85,374.31,360.47,372.15,L7
2015-06-27 22:12:22+00:00,381.43,373.94,367.59,370.15,371.20,368.35,370.26,374.47,369.73,369.80,376.32,381.99,379.80,378.61,358.63,347.71,352.21,347.58,,410.42,403.85,399.09,372.24,371.82,L8
2015-07-20 22:18:46+00:00,382.54,368.72,357.66,356.43,356.16,362.98,359.93,363.43,351.63,354.65,351.43,355.04,363.68,369.37,354.97,345.99,351.84,345.52,,413.25,408.79,402.47,357.24,382.24,L8
2015-07-21 22:12:45+00:00,386.23,373.66,356.18,,,,,360.34,347.31,359.79,365.69,357.93,373.34,368.43,346.53,339.49,345.18,331.39,,408.80,404.01,,,,L7
2015-07-29 22:12:37+00:00,387.13,368.13,340.90,350.39,356.51,371.17,372.15,374.03,366.67,361.99,368.22,368.82,374.27,373.52,362.23,345.02,351.21,348.59,367.40,398.94,395.84,368.04,358.50,373.97,L8
2015-08-05 22:18:48+00:00,375.44,364.06,348.87,333.81,329.55,338.72,334.00,,322.94,374.48,376.25,380.51,370.59,363.71,344.05,340.66,344.51,342.26,370.16,400.63,396.52,375.08,359.85,374.55,L8
2015-08-22 22:12:51+00:00,386.93,380.18,375.95,390.26,390.82,,387.14,373.66,361.45,371.28,373.95,,,,365.98,374.84,383.23,,387.18,409.99,410.40,387.19,377.67,381.01,L7
2015-09-06 22:19:02+00:00,384.69,369.27,360.07,373.31,364.32,354.84,367.64,359.22,354.27,351.56,365.56,356.11,356.13,363.45,340.93,342.89,342.41,337.02,362.62,,,,,,L8
2015-09-23 22:12:58+00:00,368.01,359.73,356.71,366.63,378.96,378.18,353.86,345.96,,,,350.76,352.85,350.11,343.96,346.81,339.78,347.42,356.40,381.40,377.25,352.03,331.90,350.49,L7
2015-10-09 22:13:06+00:00,386.83,379.07,372.97,375.75,384.72,384.94,378.17,376.70,375.64,,,,375.34,364.25,357.84,359.62,369.56,364.35,389.51,405.51,392.52,,349.41,365.13,L7
2015-10-24 22:19:16+00:00,368.53,359.11,349.87,353.36,364.65,364.77,355.49,355.66,348.51,345.39,347.57,366.40,366.91,357.31,355.67,364.87,368.20,369.75,386.60,399.88,391.38,,342.14,355.49,L8
2015-10-25 22:13:23+00:00,,,,,368.24,376.63,378.10,374.50,371.84,363.21,368.99,374.14,377.83,371.87,372.89,367.20,381.95,,,,,,,367.62,L7
2015-12-27 22:19:19+00:00,356.64,357.26,366.93,370.19,390.19,408.23,395.45,367.16,335.89,343.30,351.13,355.43,361.65,364.53,349.50,362.19,370.89,373.92,402.39,404.69,396.76,396.46,365.11,365.10,L8
2015-12-28 22:14:21+00:00,,,,356.31,379.19,398.11,383.40,344.75,318.66,322.67,334.98,341.23,355.39,349.50,337.63,342.67,346.41,,,,,,,346.11,L7
2016-01-05 22:13:05+00:00,367.87,354.88,357.98,364.65,394.36,409.25,393.57,387.30,375.01,370.12,361.92,369.37,374.82,373.06,361.04,376.53,370.68,377.46,394.30,409.95,404.90,396.87,366.97,379.41,L8
2016-01-13 22:14:37+00:00,359.19,351.25,355.42,363.15,384.18,,,,,,341.74,348.72,355.94,358.11,345.63,350.71,352.97,355.16,377.78,401.46,395.89,381.53,347.36,361.98,L7
2016-02-06 22:13:01+00:00,364.36,358.54,359.21,365.16,375.19,379.41,378.01,350.04,345.85,353.50,363.83,362.83,369.25,366.17,358.90,369.76,369.45,376.71,394.13,397.09,384.96,401.26,353.56,366.06,L8
