dates,satname,nzd0320-0000,nzd0320-0001,nzd0320-0002,nzd0320-0003,nzd0320-0004,nzd0320-0005,nzd0320-0006,nzd0320-0007,nzd0320-0008,nzd0320-0009,nzd0320-0010,nzd0320-0011,nzd0320-0012,nzd0320-0013,nzd0320-0014,nzd0320-0015,nzd0320-0016,nzd0320-0017,nzd0320-0018,nzd0320-0019,nzd0320-0020,nzd0320-0021,nzd0320-0022,nzd0320-0023
2015-12-27 22:19:19+00:00,L8,339.73,343.97,350.02,354.69,374.69,389.63,372.20,343.91,309.32,312.30,324.56,332.18,343.05,347.62,332.59,341.52,347.64,353.25,371.39,378.12,373.51,359.26,338.54,338.53
2015-12-28 22:14:21+00:00,L7,,,,351.64,374.52,392.51,376.40,337.75,310.66,313.34,326.98,334.23,349.79,344.41,332.54,336.45,339.41,,,,,,,338.11
2016-01-05 22:13:05+00:00,L8,366.23,353.59,356.34,363.15,392.86,407.45,391.32,385.05,372.44,367.12,359.35,367.12,373.02,371.42,359.40,374.53,368.43,375.46,391.30,407.38,402.65,393.27,364.40,376.84
2016-01-13 22:14:37+00:00,L7,359.37,351.39,355.60,363.32,384.35,,,,,,342.03,348.97,356.14,358.29,345.81,350.93,353.22,355.38,378.11,401.75,396.14,381.93,347.65,362.27
2016-02-06 22:13:01+00:00,L8,342.36,341.25,337.21,344.99,355.02,355.21,347.76,319.79,311.28,313.17,329.26,332.58,345.05,344.17,336.90,342.87,339.20,349.82,353.80,362.52,354.71,352.86,318.99,331.49
2016-04-02 22:15:10+00:00,L7,,,370.26,369.43,373.59,378.90,385.39,385.91,373.32,381.02,381.97,390.00,386.90,376.40,361.70,366.77,,,,,404.21,397.65,,
2016-04-10 22:12:37+00:00,L8,358.58,355.90,358.66,356.95,365.73,367.22,377.73,360.79,364.77,373.86,364.76,367.52,369.49,371.21,349.41,338.89,355.82,349.92,,409.50,401.20,386.08,358.72,362.91
2016-04-17 22:18:45+00:00,L8,369.50,366.06,363.73,368.94,375.33,377.71,382.53,380.33,376.41,377.23,375.03,378.20,378.47,373.43,357.08,352.71,359.53,357.84,,403.96,401.87,392.78,366.31,367.54
2016-04-18 22:15:18+00:00,L7,352.99,352.12,350.70,357.19,359.82,361.17,356.54,347.28,341.91,345.85,347.43,352.41,,,,,339.41,343.49,342.89,367.73,373.80,349.40,334.83,341.17
2016-04-26 22:12:33+00:00,L8,372.58,368.80,364.47,371.60,377.78,381.09,383.00,382.17,375.54,375.58,370.98,378.20,389.82,392.67,372.07,364.76,361.65,358.02,,418.61,411.48,409.16,379.22,382.77
2016-05-04 22:15:23+00:00,L7,,,,,,,,168.36,,,571.09,579.97,275.27,,357.98,,,,,310.07,322.87,320.34,,
2016-06-05 22:15:32+00:00,L7,,,,,,,,,,,,134.35,346.40,351.07,339.80,321.36,,,,,364.30,312.95,324.32,335.95
2016-06-13 22:12:42+00:00,L8,396.97,379.47,350.64,372.94,376.67,378.89,376.66,361.84,364.56,368.21,380.92,385.35,384.85,379.71,361.42,359.62,367.54,356.80,,429.33,419.95,417.65,375.70,398.50
2016-07-15 22:12:58+00:00,L8,378.62,380.07,349.53,,369.92,359.95,349.03,348.36,342.06,333.92,339.16,346.32,354.99,356.72,338.95,321.11,321.71,316.94,333.60,,381.56,,326.74,357.91
2016-08-07 22:19:13+00:00,L8,405.78,398.46,396.83,421.60,394.97,391.68,397.28,380.24,378.73,389.88,373.60,367.95,382.14,379.55,359.00,358.29,367.48,357.83,,422.40,413.85,411.19,368.57,395.38
2016-08-08 22:15:38+00:00,L7,,,,,,413.16,422.88,417.17,414.23,414.63,406.36,409.92,391.56,377.04,363.30,363.73,372.60,,,,,420.54,382.30,401.82
2016-08-16 22:13:05+00:00,L8,376.05,368.30,,,360.31,355.39,336.31,329.61,318.37,315.03,327.42,338.98,346.17,347.45,338.81,316.68,322.04,318.14,331.33,361.79,356.98,306.47,314.14,337.87
2016-09-08 22:19:24+00:00,L8,403.60,388.02,391.38,395.08,393.57,394.28,410.21,390.02,371.92,373.29,359.76,366.12,372.65,377.28,359.38,354.39,373.22,358.25,401.86,421.09,417.57,416.29,353.83,397.77
2016-09-09 22:15:43+00:00,L7,406.52,399.21,394.02,397.18,416.80,400.29,426.27,415.94,406.69,408.80,396.91,,,,,366.20,370.46,369.14,406.39,430.12,422.29,413.71,363.88,396.21
2016-10-10 22:19:30+00:00,L8,397.82,386.59,390.86,391.95,398.02,384.11,404.83,410.40,400.26,390.39,391.30,385.80,393.08,,,,,,,,,,,
2016-10-19 22:13:21+00:00,L8,388.39,380.97,382.19,391.76,384.86,373.22,386.88,365.14,354.55,357.06,350.90,356.06,369.47,363.32,346.93,333.42,351.03,330.08,,404.14,397.98,380.97,,
2016-11-12 22:15:34+00:00,L7,375.47,372.89,366.38,372.54,366.86,332.36,336.81,332.88,318.07,319.61,336.03,,,,323.57,310.49,315.18,309.69,315.84,351.82,353.89,319.29,309.36,328.30
2016-11-20 22:13:21+00:00,L8,398.81,392.15,397.42,405.75,,354.69,,425.14,387.87,408.79,425.92,435.02,425.40,412.83,398.91,364.44,378.40,367.59,409.59,430.05,433.73,,,
2016-12-13 22:19:28+00:00,L8,350.21,349.82,350.38,,278.02,304.59,320.31,302.76,299.76,307.85,321.59,326.58,337.96,332.31,317.06,300.49,304.33,299.56,319.95,342.24,335.13,283.33,292.54,315.31
2016-12-22 22:13:14+00:00,L8,382.52,381.63,381.53,386.37,389.89,383.27,386.04,390.41,388.05,396.74,389.33,386.54,378.61,365.83,351.50,344.94,366.52,351.60,395.42,409.13,407.77,397.50,343.83,389.13
2016-12-29 22:19:25+00:00,L8,371.32,367.91,368.20,366.86,371.77,372.88,328.80,347.37,352.64,338.73,347.28,357.58,352.70,355.85,333.46,313.18,327.54,313.94,332.82,358.97,369.08,307.55,307.86,329.93
2017-01-15 22:15:09+00:00,L7,365.01,354.11,350.55,364.47,376.39,379.03,382.99,,,,,352.05,356.05,354.47,340.39,334.80,335.49,339.58,332.39,,,,,
2017-02-15 22:19:07+00:00,L8,374.48,363.73,361.27,368.08,387.75,385.64,372.79,375.32,376.58,379.92,388.45,387.77,382.67,379.87,362.93,365.08,359.91,358.30,,411.79,408.96,399.42,372.49,373.42
2017-02-24 22:12:53+00:00,L8,367.48,357.71,356.39,364.79,370.26,367.71,362.23,367.69,372.63,378.61,376.85,381.64,371.71,380.48,379.34,362.74,354.16,354.31,342.85,370.98,374.07,333.71,335.47,337.43
2017-03-03 22:19:01+00:00,L8,380.28,373.19,365.70,378.41,384.81,380.92,370.77,377.81,376.19,379.93,392.25,396.14,390.76,389.72,387.58,387.21,384.08,387.85,408.74,426.27,416.89,413.59,397.97,408.93
2017-03-04 22:15:07+00:00,L7,,,364.45,382.47,,,,379.61,374.77,379.12,392.26,397.02,394.83,,,,,389.29,414.28,430.01,433.25,428.56,403.19,413.56
2017-03-28 22:12:36+00:00,L8,350.12,348.10,344.93,345.57,352.36,358.22,352.29,360.12,358.76,364.67,342.88,342.42,357.03,370.19,376.89,378.66,368.58,376.97,352.91,369.97,370.77,353.34,328.06,338.49
2017-04-21 22:15:24+00:00,L7,377.10,367.33,364.02,370.72,377.95,382.38,383.04,383.03,,,,,390.72,386.96,378.73,381.78,384.90,384.76,394.98,416.03,409.04,406.08,374.97,387.94
2017-05-06 22:18:31+00:00,L8,357.71,358.40,358.89,362.77,374.06,370.71,370.95,375.82,381.92,384.11,384.24,391.83,384.14,377.75,370.73,370.84,371.85,375.76,385.82,411.71,409.06,400.62,375.95,368.75
2017-05-23 22:15:31+00:00,L7,352.52,348.21,349.09,353.77,,,,,365.32,354.36,344.02,362.24,363.50,358.31,354.72,351.51,357.02,360.95,367.69,381.93,379.36,366.12,343.76,
2017-06-07 22:18:51+00:00,L8,354.35,348.05,350.79,357.75,363.64,366.54,362.92,360.64,367.90,368.02,368.38,371.50,370.76,367.37,366.36,361.86,363.66,367.14,373.93,382.94,383.05,369.37,350.11,360.12
2017-06-24 22:15:39+00:00,L7,346.22,,316.90,326.04,,,,,330.73,332.11,337.92,353.32,349.54,354.13,345.51,331.87,341.91,336.94,329.68,363.86,366.79,306.38,,
2017-07-02 22:12:47+00:00,L8,383.60,359.32,348.44,358.14,371.52,370.43,366.54,361.02,359.25,377.53,397.84,411.54,407.76,396.23,384.67,370.38,366.40,364.19,,424.07,414.00,411.73,374.47,384.33
2017-07-09 22:18:59+00:00,L8,340.74,317.95,316.97,333.67,347.19,351.13,348.07,338.66,342.50,346.71,343.44,361.01,357.18,357.19,344.52,334.45,339.14,337.16,330.80,363.61,367.47,354.69,334.11,341.70
2017-07-10 22:15:40+00:00,L7,,,,348.40,362.29,363.62,353.25,356.34,358.84,362.89,368.91,376.26,379.39,378.06,369.84,368.56,361.54,,,,,,349.45,353.90
2017-07-25 22:19:06+00:00,L8,353.31,345.97,329.84,340.62,357.86,358.03,355.16,349.74,341.71,347.32,349.32,358.35,356.63,358.36,342.75,335.57,339.70,340.48,339.85,369.87,377.53,327.92,332.06,341.39
2017-08-19 22:13:05+00:00,L8,336.24,,290.10,323.86,342.27,345.58,340.16,336.32,330.82,330.75,334.86,338.41,345.26,345.05,337.07,315.16,323.64,317.70,317.77,352.27,347.75,293.19,310.21,331.49
2017-09-27 22:19:24+00:00,L8,394.38,385.93,391.56,367.72,383.89,382.44,394.26,367.55,351.05,380.91,400.70,400.13,388.03,378.21,357.44,352.21,374.55,367.48,399.91,417.75,411.60,414.15,379.90,392.41
2017-10-13 22:19:28+00:00,L8,386.92,387.66,406.16,421.27,375.95,390.22,408.50,373.06,338.99,394.14,404.07,401.14,399.65,377.69,372.16,357.38,385.86,391.03,405.88,419.72,412.27,406.51,375.47,394.65
2017-10-14 22:15:38+00:00,L7,386.30,383.24,391.35,,,,,,344.08,355.89,360.74,362.39,371.94,366.80,349.31,344.30,359.23,354.31,,409.35,407.69,,,
2017-10-30 22:15:38+00:00,L7,,,,400.15,412.34,423.81,414.47,398.21,366.10,370.21,367.12,375.99,381.11,376.22,366.50,365.52,374.44,,,,,401.48,382.18,385.63
2017-11-15 22:15:36+00:00,L7,,,,,,361.78,349.51,341.90,339.15,333.12,338.16,343.96,352.41,350.60,339.40,329.68,335.28,334.67,340.19,,,,,
2017-11-30 22:19:20+00:00,L8,378.58,375.65,372.18,386.32,393.60,387.93,379.40,377.58,374.88,380.95,370.67,366.38,375.53,364.02,355.41,356.05,357.52,370.55,379.96,399.40,389.38,383.64,365.04,375.70
2017-12-01 22:15:30+00:00,L7,375.22,366.79,372.30,383.25,383.31,371.96,363.27,368.72,357.06,365.98,355.27,357.63,369.64,,,,347.67,360.78,356.44,371.66,375.19,352.48,342.00,362.35
2017-12-25 22:13:11+00:00,L8,381.22,371.01,364.19,371.86,380.40,383.74,384.27,382.55,379.23,383.29,384.14,386.88,390.30,376.93,362.39,365.57,366.86,370.41,403.65,419.97,413.55,414.20,384.69,394.12
2018-01-02 22:15:09+00:00,L7,333.75,321.40,297.01,296.32,335.03,331.22,331.76,331.05,321.76,329.90,331.90,337.81,342.69,335.47,,,,327.91,335.91,344.35,336.46,293.85,309.03,321.68
2018-01-18 22:14:55+00:00,L7,,,,,,338.75,339.10,338.20,337.59,335.77,342.20,346.22,340.76,336.05,325.90,317.16,317.40,326.61,324.29,,,,,
2018-03-15 22:12:34+00:00,L8,337.30,313.67,310.78,330.99,340.34,342.58,339.49,340.16,338.85,338.18,339.61,342.78,345.97,346.90,336.38,316.39,320.15,328.51,330.85,358.24,350.85,312.67,316.87,330.79
2018-03-31 22:12:27+00:00,L8,331.63,,306.11,326.68,333.35,335.30,329.58,327.70,329.94,327.53,337.14,341.26,352.53,345.70,335.13,317.21,317.64,317.73,328.34,353.86,351.24,301.94,313.81,326.12
2018-04-07 22:18:34+00:00,L8,380.72,366.41,356.95,365.53,374.07,369.86,392.10,365.63,343.03,363.07,385.46,409.64,402.96,390.56,359.32,362.86,373.27,356.62,405.31,424.15,429.85,418.34,402.97,400.76
2018-04-08 22:13:51+00:00,L7,,,,,375.05,376.88,391.16,364.59,347.14,365.96,385.68,407.14,403.66,394.47,369.31,376.02,375.44,367.12,,,,416.96,403.22,399.40
2018-04-24 22:13:35+00:00,L7,,379.57,386.60,392.70,407.98,407.88,402.60,366.69,361.58,379.47,399.21,415.76,402.90,400.90,383.56,,,,,418.95,416.98,416.62,401.19,402.62
2018-05-02 22:12:09+00:00,L8,353.87,348.68,343.51,340.36,348.60,357.06,349.56,341.21,334.48,333.17,343.22,349.14,357.54,356.89,343.38,323.26,333.80,324.90,331.18,378.96,383.53,361.61,346.19,351.35
2018-05-18 22:11:58+00:00,L8,349.44,348.11,349.95,330.52,348.61,351.23,344.28,345.20,337.09,337.81,344.97,359.68,364.54,365.27,344.05,322.09,324.70,323.95,330.89,399.66,394.89,375.56,348.30,357.05
2018-05-25 22:18:03+00:00,L8,351.57,319.64,324.70,323.33,347.15,344.99,341.25,344.65,339.02,328.28,343.15,351.39,358.67,359.49,343.01,321.09,327.43,325.50,331.24,376.80,375.40,332.41,337.45,348.82
2018-06-19 22:11:57+00:00,L8,408.84,362.03,364.29,353.96,364.56,363.53,,361.00,418.16,435.41,437.62,439.42,432.41,412.01,400.44,415.92,410.63,415.08,418.47,437.42,441.26,428.50,414.45,421.23
2018-06-26 22:18:12+00:00,L8,355.43,350.82,336.07,315.60,348.33,343.04,337.73,341.05,337.06,335.76,345.26,353.24,356.81,358.90,346.24,322.42,323.47,327.75,333.38,369.26,365.54,334.49,339.47,347.75
2018-07-13 22:12:09+00:00,L7,347.10,328.96,305.24,306.72,334.16,328.14,321.51,329.97,324.39,147.85,144.74,,355.89,355.51,344.05,318.16,320.92,323.60,317.10,361.79,361.73,308.07,322.02,339.67
2018-07-29 22:11:53+00:00,L7,368.27,349.90,316.50,330.42,351.68,338.19,336.12,341.86,338.20,336.33,344.55,355.05,360.73,,,,,321.97,332.31,372.98,379.27,350.74,332.94,343.50
2018-08-13 22:18:36+00:00,L8,,,,,341.45,333.54,330.79,332.12,318.88,322.62,333.95,339.31,346.65,344.18,337.12,311.20,322.63,315.52,330.15,360.35,361.21,305.96,320.80,332.68
2018-08-14 22:11:35+00:00,L7,374.94,353.14,310.77,327.79,346.61,356.18,,,,,342.12,354.52,360.37,363.37,353.31,328.31,339.44,327.24,,393.30,392.01,,339.70,372.43
2018-08-22 22:12:30+00:00,L8,368.86,358.71,355.21,342.14,358.90,351.82,342.50,345.07,337.89,333.69,339.34,348.74,355.10,359.33,342.68,325.94,334.81,326.58,333.57,378.27,380.35,,323.59,351.67
2018-08-30 22:11:15+00:00,L7,379.40,371.73,358.66,334.43,360.54,367.99,,,,,343.65,351.09,362.37,364.03,348.60,328.29,329.01,326.73,,389.33,378.79,361.50,329.82,359.60
2018-09-07 22:12:36+00:00,L8,369.17,362.34,361.76,323.09,352.73,,,424.12,333.54,326.05,337.16,343.42,350.82,351.50,340.56,324.17,325.53,323.35,332.32,363.31,375.57,,317.45,340.07
2018-09-14 22:18:48+00:00,L8,384.46,382.74,382.99,376.83,380.03,384.75,375.02,346.77,355.60,383.66,385.04,385.31,383.71,378.19,356.78,354.45,364.59,347.65,394.64,413.29,407.29,409.64,348.54,385.09
2018-09-30 22:18:55+00:00,L8,380.73,375.53,374.68,379.28,388.57,409.99,404.02,346.38,338.23,369.48,368.63,382.26,382.54,369.23,357.05,354.66,367.74,354.96,,414.25,402.52,400.98,377.00,386.97
2018-10-17 22:10:08+00:00,L7,389.51,381.71,381.89,386.39,421.43,422.99,400.69,402.78,384.83,,,,,390.11,383.66,384.18,379.56,381.08,408.24,423.89,416.74,412.54,393.61,399.75
2018-11-01 22:19:06+00:00,L8,381.27,374.12,365.75,371.59,378.71,379.98,398.65,364.03,369.10,380.84,388.84,401.95,397.55,376.49,361.36,357.56,370.04,352.16,400.77,422.65,413.98,409.37,384.77,392.76
2018-11-10 22:12:56+00:00,L8,366.77,356.29,356.04,359.97,368.26,361.68,341.00,343.86,334.06,330.00,342.82,350.99,360.58,358.40,338.73,325.66,338.15,325.57,,388.17,380.45,,335.70,355.99
2019-01-04 22:19:03+00:00,L8,341.45,343.25,335.13,341.39,348.13,332.03,318.92,316.14,315.64,314.28,327.23,333.04,345.93,334.48,322.58,306.25,313.75,310.18,318.37,,,,,
2019-01-20 22:19:00+00:00,L8,342.04,334.19,328.47,333.24,334.99,318.62,322.69,312.09,318.25,315.94,323.45,330.09,339.49,334.02,321.92,307.73,314.55,307.06,321.15,346.05,336.63,294.10,306.63,322.51
2019-01-21 22:07:34+00:00,L7,,,,,,,,,,314.73,316.46,328.10,340.39,337.33,326.87,304.70,312.20,309.89,320.95,340.53,338.97,305.83,309.92,324.99
2019-02-06 22:07:05+00:00,L7,347.40,345.33,337.85,346.10,350.62,354.34,348.17,335.51,326.33,328.27,336.69,340.75,,,,353.42,334.79,327.66,331.61,361.93,364.95,328.92,329.19,332.08
2019-02-14 22:12:45+00:00,L8,374.09,,,,,,,,,,,,,,,,372.68,373.61,402.10,419.48,409.90,398.99,367.61,386.09
2019-02-21 22:18:54+00:00,L8,,,316.81,331.79,336.98,344.24,341.73,340.16,342.55,340.57,343.10,348.38,357.16,352.42,347.97,347.44,345.26,,,,,,,
2019-03-02 22:12:41+00:00,L8,356.27,350.92,351.96,355.12,361.71,360.23,354.16,358.49,359.12,362.85,359.97,368.21,366.08,374.06,365.59,362.28,363.57,361.27,364.91,399.37,393.52,381.64,346.91,362.65
2019-04-03 22:12:32+00:00,L8,344.34,339.86,321.10,336.28,343.25,346.69,341.65,345.55,349.16,347.08,350.41,354.77,358.69,367.49,358.62,359.48,362.30,358.54,359.46,370.07,365.50,337.96,336.72,336.23
2019-04-27 22:04:25+00:00,L7,,369.61,365.08,365.94,369.58,367.93,360.11,364.74,367.74,362.85,370.29,384.59,384.68,378.64,374.87,370.91,,,,393.70,394.19,395.57,372.27,372.88
2019-05-21 22:12:39+00:00,L8,373.54,362.25,355.72,345.91,362.23,348.73,348.13,353.18,344.36,346.83,351.82,368.87,368.00,368.51,352.75,335.23,344.33,340.49,353.39,390.89,381.90,371.94,363.82,362.21
2019-06-06 22:12:47+00:00,L8,359.16,353.69,346.95,339.44,354.17,349.45,339.77,340.20,340.54,337.16,345.91,351.48,358.38,361.88,349.59,328.99,325.84,329.98,334.16,377.93,382.91,352.94,329.40,339.30
2019-06-14 22:02:38+00:00,L7,376.77,368.90,364.57,347.00,365.62,347.10,345.81,339.87,338.58,340.29,345.15,359.45,364.22,,,,,,335.37,371.65,379.43,341.44,341.28,356.26
2019-06-29 22:19:05+00:00,L8,386.42,381.46,377.51,383.25,390.61,365.91,354.54,349.62,352.16,352.01,361.26,363.92,379.72,376.74,359.05,347.50,356.24,349.76,,409.53,403.02,400.92,364.47,376.01
2019-07-08 22:12:56+00:00,L8,395.26,383.82,372.43,379.47,373.38,,431.04,418.24,412.85,419.20,430.01,431.52,429.19,408.45,394.91,383.06,408.56,409.20,408.69,428.93,432.90,423.77,409.25,416.86
2019-07-24 22:13:00+00:00,L8,402.23,388.85,387.66,393.35,414.21,377.72,399.48,357.51,359.05,394.03,389.41,388.08,389.70,389.45,375.52,352.21,364.56,352.76,,423.39,418.98,410.99,385.31,394.89
2019-07-31 22:19:14+00:00,L8,354.67,,309.60,287.26,278.67,306.58,316.61,315.42,304.18,312.72,326.06,336.29,342.14,342.17,336.78,313.43,320.11,315.94,325.76,357.38,352.89,286.69,310.72,331.23
2019-08-17 22:00:06+00:00,L7,375.07,,,,,,,343.59,337.84,337.17,337.71,347.33,344.08,357.39,342.46,328.54,334.33,330.92,332.88,374.74,,,,
2019-09-01 22:19:23+00:00,L8,365.96,359.60,358.84,365.16,370.60,343.96,335.99,329.82,328.05,322.40,339.57,343.68,355.75,360.91,339.41,324.85,325.04,321.80,331.57,366.93,377.66,,324.11,344.43
2019-09-02 21:59:25+00:00,L7,380.35,374.65,366.45,381.98,380.70,363.56,386.96,383.09,335.51,349.68,,,,367.83,365.13,364.41,352.59,344.86,,405.63,398.98,388.47,339.36,368.81
2019-09-17 22:19:29+00:00,L8,371.97,364.74,364.85,373.52,376.13,356.05,336.53,341.85,333.22,320.87,334.00,344.35,353.89,356.65,337.63,323.36,324.94,326.16,334.65,374.00,380.92,,334.97,353.91
2019-09-18 21:58:43+00:00,L7,384.65,379.12,380.17,389.24,393.92,385.19,354.97,354.45,343.11,354.51,351.24,360.47,363.32,366.83,,,,,386.65,410.57,400.40,400.10,365.74,375.65
2019-10-03 22:19:33+00:00,L8,382.24,375.80,373.71,387.78,388.61,384.09,371.70,347.04,338.29,366.11,356.05,362.21,373.65,368.21,356.79,351.00,361.17,347.40,391.21,414.26,402.46,404.89,379.73,391.42
2019-10-12 22:13:24+00:00,L8,368.78,356.64,359.69,364.96,370.16,358.39,322.48,337.08,320.06,317.07,335.53,342.81,349.61,346.40,340.19,315.63,323.70,322.00,334.02,363.17,373.47,,336.44,338.81
2019-10-28 22:13:24+00:00,L8,346.86,346.04,342.77,342.34,340.31,,,313.93,298.53,304.68,317.01,325.71,339.14,337.69,323.92,303.20,310.08,301.06,322.54,347.92,339.39,288.60,302.46,322.71
2019-11-21 21:55:55+00:00,L7,,,,388.25,,396.66,400.44,367.65,372.75,365.08,367.49,375.43,385.92,378.23,358.12,349.39,,,,,,,,
2019-11-29 22:13:20+00:00,L8,375.94,364.21,365.46,372.55,387.34,383.62,362.12,346.98,318.55,323.48,333.93,349.61,352.53,357.10,342.28,324.47,334.59,330.89,338.35,385.96,381.30,,330.44,353.69
2019-12-31 22:13:14+00:00,L8,381.21,379.60,371.90,370.94,384.01,387.74,381.17,385.17,387.36,389.27,390.01,392.77,396.15,387.76,372.35,378.06,393.98,371.56,407.64,420.13,413.20,407.66,368.05,390.64
2020-01-08 21:53:30+00:00,L7,,,,353.37,357.90,,,321.37,311.70,326.74,331.56,336.24,341.29,338.59,319.17,304.50,309.09,,,,,,,326.33
2020-01-16 22:13:10+00:00,L8,,376.56,364.73,367.47,380.41,386.04,382.44,368.53,382.55,387.03,394.50,398.91,402.42,396.11,378.34,383.92,408.28,417.00,430.87,434.08,432.59,421.85,404.07,408.89
2020-02-01 22:13:05+00:00,L8,394.46,367.52,362.15,368.13,378.44,385.80,379.78,373.66,381.73,390.58,394.47,398.88,392.34,380.75,376.75,376.43,393.85,405.99,419.60,430.96,419.02,416.98,394.70,394.90
2020-02-08 22:19:14+00:00,L8,335.46,336.93,325.94,334.34,340.00,340.55,336.75,341.09,346.57,350.74,345.00,338.00,343.66,333.88,323.64,306.43,317.49,322.02,328.91,348.52,338.15,296.64,307.09,323.62
2020-02-09 21:51:54+00:00,L7,,,,,,,,,,,,,348.60,345.89,341.33,346.44,328.98,329.97,324.97,350.71,358.22,311.18,313.42,329.43
2020-02-24 22:19:11+00:00,L8,347.05,349.63,343.48,343.43,359.19,359.59,,357.05,359.16,361.93,364.87,363.38,357.42,358.44,355.12,348.19,356.34,354.26,353.01,372.85,374.21,,326.43,331.89
2020-03-27 22:18:55+00:00,L8,350.32,343.71,339.67,344.92,353.56,358.89,365.65,370.21,353.99,350.91,352.50,357.53,355.53,363.84,367.26,360.28,367.52,373.90,381.28,403.54,385.48,374.93,351.72,359.26
2020-04-13 21:48:23+00:00,L7,,,,,,,394.91,385.14,375.37,382.55,387.98,398.64,394.20,388.58,387.53,386.77,385.86,379.18,,,,,,
2020-04-28 22:18:40+00:00,L8,384.98,354.17,356.72,361.09,368.93,371.64,369.57,372.76,375.38,373.74,382.52,384.24,381.79,381.05,369.65,376.27,373.57,386.92,401.93,419.47,413.58,414.37,380.09,393.89
2020-05-07 22:12:24+00:00,L8,339.51,318.88,316.90,311.66,322.95,330.92,,331.42,334.44,333.83,336.49,340.66,350.28,350.56,342.41,334.73,339.25,342.43,339.85,364.33,363.30,347.64,332.52,337.37
2020-05-14 22:18:36+00:00,L8,401.76,354.74,355.73,359.06,372.19,374.89,379.21,381.28,382.08,387.05,395.59,390.92,392.18,390.15,380.81,381.03,376.12,378.85,394.47,415.93,418.30,414.46,397.85,408.51
2020-05-15 21:46:28+00:00,L7,377.04,354.61,359.21,360.32,364.79,364.45,367.57,378.45,376.39,373.94,382.69,378.01,77.05,,,,374.32,375.47,393.83,416.08,411.69,409.18,390.00,390.35
2020-05-30 22:18:40+00:00,L8,,370.06,359.33,362.17,368.51,369.50,373.53,385.18,407.65,416.82,423.82,422.48,421.15,409.58,389.29,394.53,382.86,381.98,409.72,435.94,441.99,435.99,410.26,419.94
2020-06-08 22:12:35+00:00,L8,366.91,357.58,347.35,344.76,352.59,357.03,357.37,367.57,359.99,365.97,376.04,377.90,376.83,381.32,357.40,349.61,360.01,363.37,384.32,411.69,411.72,402.07,364.49,373.88
2020-07-01 22:18:58+00:00,L8,374.18,360.38,356.66,355.86,360.03,358.82,353.59,371.38,358.78,361.05,361.38,371.16,380.44,378.76,356.19,352.38,361.24,356.73,,417.05,410.11,400.21,369.48,370.10
2020-07-02 21:43:37+00:00,L7,,,,,339.43,336.31,324.04,347.83,344.26,360.85,352.22,356.84,362.91,369.43,359.61,337.28,347.86,,,,,,345.55,350.25
2020-07-26 22:12:56+00:00,L8,,385.20,391.70,365.05,,403.77,400.58,417.33,421.42,429.09,429.29,442.77,433.11,421.14,417.91,428.12,440.93,428.99,428.35,440.27,442.45,437.65,423.64,425.99
2020-08-03 21:41:39+00:00,L7,361.46,348.80,329.43,331.33,333.26,323.59,,340.88,143.07,176.00,,,345.79,354.33,341.28,322.40,319.90,318.66,319.90,365.44,371.69,336.84,326.78,340.55
2020-08-11 22:12:59+00:00,L8,392.53,381.40,361.28,363.85,369.96,365.41,374.58,369.69,370.00,382.48,407.50,407.36,391.38,378.93,358.94,361.93,367.78,364.90,397.56,426.40,414.71,409.25,382.77,394.03
2020-08-27 22:13:08+00:00,L8,392.70,367.53,346.73,364.24,380.20,375.66,356.55,363.78,371.19,377.06,392.51,386.96,379.63,377.85,357.53,356.96,370.76,355.99,,430.94,420.80,419.08,376.67,396.17
2020-09-19 22:19:27+00:00,L8,360.92,350.21,323.20,334.47,333.20,316.26,303.87,313.38,317.25,327.31,334.28,342.46,347.25,345.26,331.68,313.49,323.34,316.11,332.19,359.56,367.16,311.23,316.94,339.26
2020-09-20 21:38:32+00:00,L7,,,,,355.92,349.73,345.12,330.40,333.54,334.61,358.04,372.75,369.14,365.95,344.83,339.04,346.04,,,,,390.91,,384.87
2020-10-06 21:37:31+00:00,L7,389.49,383.51,381.89,400.21,407.23,,,,,,371.88,376.20,382.78,378.23,358.18,363.91,371.44,355.65,402.66,418.01,410.31,408.93,373.09,389.35
2020-10-14 22:13:20+00:00,L8,352.83,348.53,312.96,324.33,331.74,311.13,304.27,307.21,310.55,314.01,328.91,335.40,346.83,342.03,321.32,304.02,312.69,312.55,332.34,362.16,356.79,301.93,310.16,328.72
2020-10-21 22:19:31+00:00,L8,380.62,369.12,360.32,363.74,368.01,321.63,365.07,371.96,331.35,370.30,378.55,371.22,373.55,373.92,358.18,359.65,366.33,349.19,402.59,415.92,408.49,400.97,373.00,388.68
2020-10-22 21:36:28+00:00,L7,388.06,378.23,370.73,371.03,370.06,342.23,376.93,,,,,414.96,412.24,405.83,395.55,420.00,407.41,392.43,408.70,430.56,434.52,415.65,402.70,414.96
2021-02-03 22:13:08+00:00,L8,,,,377.32,385.64,387.06,386.89,385.94,397.27,393.06,400.46,398.11,394.04,383.09,375.32,384.77,376.50,391.69,415.59,431.62,427.98,416.46,404.07,404.02
2021-02-10 22:19:17+00:00,L8,342.09,338.94,340.63,319.76,320.96,293.99,305.03,298.93,304.63,313.13,328.24,332.19,341.41,341.51,327.69,309.97,318.17,317.51,327.18,351.34,344.41,302.85,308.52,327.62
