dates,nzd0470-0000,nzd0470-0001,nzd0470-0002,nzd0470-0003,nzd0470-0004,nzd0470-0005,nzd0470-0006,nzd0470-0007,nzd0470-0008,nzd0470-0009,nzd0470-0010,nzd0470-0011,nzd0470-0012,nzd0470-0013,nzd0470-0014,nzd0470-0015,nzd0470-0016,nzd0470-0017,nzd0470-0018,nzd0470-0019,nzd0470-0020,nzd0470-0021,nzd0470-0022,nzd0470-0023,nzd0470-0024,nzd0470-0025,nzd0470-0026,nzd0470-0027,nzd0470-0028,nzd0470-0029,nzd0470-0030,nzd0470-0031,nzd0470-0032,nzd0470-0033,nzd0470-0034,nzd0470-0035,nzd0470-0036,nzd0470-0037,nzd0470-0038,nzd0470-0039,nzd0470-0040,nzd0470-0041,nzd0470-0042,nzd0470-0043,nzd0470-0044,nzd0470-0045,nzd0470-0046,nzd0470-0047,nzd0470-0048,nzd0470-0049,nzd0470-0050,nzd0470-0051,nzd0470-0052,nzd0470-0053,nzd0470-0054,nzd0470-0055,nzd0470-0056,nzd0470-0057,nzd0470-0058,nzd0470-0059,nzd0470-0060,nzd0470-0061,nzd0470-0062,nzd0470-0063,nzd0470-0064,nzd0470-0065,nzd0470-0066,nzd0470-0067,nzd0470-0068,nzd0470-0069,nzd0470-0070,nzd0470-0071,nzd0470-0072,nzd0470-0073,nzd0470-0074,nzd0470-0075,nzd0470-0076,nzd0470-0077,nzd0470-0078,nzd0470-0079,nzd0470-0080,nzd0470-0081,nzd0470-0082,nzd0470-0083,nzd0470-0084,nzd0470-0085,nzd0470-0086,nzd0470-0087,nzd0470-0088,nzd0470-0089,nzd0470-0090,nzd0470-0091,nzd0470-0092,nzd0470-0093,nzd0470-0094,nzd0470-0095,nzd0470-0096,nzd0470-0097,nzd0470-0098,nzd0470-0099,nzd0470-0100,nzd0470-0101,nzd0470-0102,nzd0470-0103,nzd0470-0104,nzd0470-0105,nzd0470-0106,nzd0470-0107,nzd0470-0108,nzd0470-0109,nzd0470-0110,nzd0470-0111,nzd0470-0112,nzd0470-0113,nzd0470-0114,nzd0470-0115,nzd0470-0116,nzd0470-0117,nzd0470-0118,nzd0470-0119,nzd0470-0120,nzd0470-0121,nzd0470-0122,nzd0470-0123,nzd0470-0124,nzd0470-0125,nzd0470-0126,nzd0470-0127,nzd0470-0128,nzd0470-0129,nzd0470-0130,nzd0470-0131,nzd0470-0132,nzd0470-0133,satname
2001-03-08 22:04:32+00:00,317.95,321.43,324.50,321.41,325.41,324.78,324.39,315.81,310.57,308.70,304.06,310.03,314.92,319.95,322.09,321.82,322.77,324.60,317.60,323.03,324.35,321.23,322.37,325.97,329.81,326.90,327.69,329.90,326.40,331.99,331.27,331.28,334.04,329.32,329.21,331.77,328.99,328.66,324.92,321.77,327.57,318.72,327.02,326.28,320.04,318.44,316.60,320.59,317.52,318.60,322.44,325.57,330.09,329.93,332.67,333.79,336.16,328.89,321.91,325.81,324.11,324.06,320.91,324.09,320.05,325.01,325.67,325.38,322.57,327.49,328.59,328.46,324.25,328.63,326.38,327.95,329.24,330.60,328.56,328.93,323.28,325.01,319.13,319.12,315.78,312.74,311.29,311.89,308.25,308.61,304.74,302.91,295.41,296.39,298.63,296.36,301.14,309.32,316.66,310.06,314.59,314.55,320.38,321.83,328.88,327.63,332.71,330.32,335.17,330.67,328.60,331.64,339.24,341.64,341.77,344.02,339.35,344.08,340.03,335.36,343.47,343.10,343.23,336.13,337.55,323.44,306.31,296.83,,,,268.30,300.88,350.46,L7
2001-04-09 22:04:17+00:00,319.00,324.59,326.45,322.32,325.36,322.35,324.38,318.53,317.77,317.12,317.34,317.02,317.50,320.82,321.57,320.73,322.52,322.97,320.36,321.85,324.46,322.26,323.47,326.15,331.88,326.52,329.80,332.37,333.07,333.93,330.47,330.18,333.97,332.46,332.97,332.05,329.92,330.79,330.76,326.85,333.77,329.19,329.87,330.73,326.92,325.27,322.71,324.54,318.45,321.91,322.60,329.65,331.56,335.77,338.18,339.57,337.75,336.22,332.31,329.96,329.14,328.21,327.54,327.07,323.51,326.81,325.45,328.52,328.09,328.06,329.69,331.53,332.96,329.78,332.28,328.09,329.80,330.85,327.96,329.23,326.60,327.35,321.45,323.38,316.39,319.72,313.48,309.12,310.34,305.67,305.23,299.52,300.01,303.06,305.30,302.42,304.56,311.34,314.35,315.61,317.89,315.62,320.93,322.85,327.60,326.39,326.49,328.20,331.07,328.45,326.23,333.91,337.65,341.15,342.59,346.19,341.30,343.20,338.02,336.58,345.09,347.95,340.56,332.84,323.98,319.00,299.48,283.58,,,,283.75,315.31,348.35,L7
2001-07-14 22:03:33+00:00,326.13,331.73,339.29,342.38,334.86,338.33,337.35,331.14,326.74,325.44,329.05,322.56,327.18,331.33,332.60,331.00,332.13,335.41,335.68,329.87,331.74,323.88,330.62,334.03,331.04,334.13,336.66,332.94,332.53,344.72,344.07,343.00,341.47,339.56,340.65,345.05,337.25,337.64,333.45,335.10,332.52,328.29,333.99,338.39,334.63,338.12,334.22,334.01,327.56,332.66,324.88,330.71,334.01,339.90,340.74,343.00,340.95,344.64,339.72,343.64,339.67,335.35,333.31,332.01,328.03,332.49,330.18,335.68,334.71,336.38,338.37,338.20,345.18,341.07,342.12,339.53,344.01,335.92,331.47,333.35,329.77,332.49,326.88,328.82,326.48,330.05,323.14,321.33,314.09,316.76,312.30,312.28,304.88,301.71,308.33,314.13,307.71,309.71,317.63,320.13,322.76,330.19,325.32,331.66,329.36,333.84,328.71,327.92,334.01,333.32,338.79,339.28,345.01,342.44,345.36,349.73,340.16,,,,,,,,,,,,,,,,,,L7
2001-08-15 22:03:02+00:00,335.84,332.90,334.41,339.90,339.96,336.34,334.63,330.77,331.01,326.90,328.59,325.63,325.07,330.45,337.95,332.09,333.45,337.49,340.11,336.75,334.78,326.57,331.09,335.33,343.83,335.44,339.68,343.60,340.42,343.20,345.51,344.18,346.34,347.70,343.22,338.55,336.20,340.00,336.54,338.82,340.48,339.92,336.53,338.48,331.57,335.17,333.31,333.33,324.91,332.60,329.15,334.13,339.87,340.92,341.69,342.28,341.07,343.08,337.70,339.11,341.85,338.11,335.58,333.52,328.69,330.47,332.13,335.24,336.65,337.14,341.80,340.84,342.99,339.00,335.04,335.71,337.95,337.30,336.24,334.76,324.82,333.20,322.89,329.22,320.95,324.52,318.00,318.32,317.21,314.22,314.50,314.27,305.29,300.81,306.27,310.30,314.15,306.88,316.98,322.67,325.31,329.22,333.97,329.23,328.07,335.25,328.30,329.38,333.28,334.48,334.90,339.75,341.75,343.93,347.55,342.07,337.70,341.60,334.37,332.37,322.35,,,,,,,,,,,,,,L7
2001-10-02 22:02:28+00:00,325.97,326.27,330.16,332.33,334.74,330.22,333.54,332.81,328.36,326.63,323.60,327.25,326.66,323.65,327.82,324.89,327.11,329.35,327.89,325.79,331.07,328.63,327.06,330.88,334.20,335.59,336.81,338.65,337.34,335.77,338.47,334.27,338.74,337.12,336.29,338.64,336.87,334.77,336.52,332.14,334.71,333.28,329.86,332.72,327.05,328.20,324.84,324.46,325.79,325.80,328.08,333.77,335.51,334.24,339.22,338.41,333.94,335.36,330.58,330.37,327.43,329.21,332.35,329.89,323.94,327.86,332.74,329.86,327.00,327.70,331.26,329.69,330.72,329.55,330.42,330.01,328.98,329.61,327.27,329.44,327.64,328.28,320.77,319.72,312.63,306.26,309.87,307.74,308.34,309.73,306.81,298.93,298.84,298.52,306.34,304.75,305.61,310.82,309.69,312.54,315.18,317.16,319.24,326.01,329.22,328.38,327.00,330.97,332.69,330.81,326.91,332.85,337.37,336.07,339.21,339.42,335.82,332.84,328.05,334.97,361.64,380.29,368.52,302.77,285.97,329.00,310.13,308.40,306.89,314.47,322.67,343.47,373.48,394.14,L7
2001-11-03 22:02:34+00:00,326.76,325.10,332.39,330.01,331.22,327.08,331.58,328.15,322.22,319.11,322.74,323.85,322.81,324.02,327.70,323.28,326.44,324.85,323.30,323.42,325.87,323.92,328.34,333.51,330.55,332.06,333.21,337.64,332.94,331.23,331.56,330.08,333.03,335.20,332.60,334.26,332.02,329.73,327.01,325.98,328.40,327.82,331.40,330.76,323.46,327.37,322.89,323.35,317.87,325.29,323.98,331.00,330.34,339.33,336.70,338.48,336.19,337.60,332.69,330.46,313.30,310.25,304.20,310.93,327.33,327.95,335.04,329.85,335.17,329.75,332.81,330.01,333.85,331.50,335.21,331.71,334.94,330.13,329.89,328.92,326.03,327.43,323.62,322.73,320.97,321.83,312.43,314.98,309.25,313.23,303.68,305.20,298.84,305.29,304.54,306.42,308.47,317.85,315.83,316.25,317.04,319.43,324.88,321.76,326.15,327.79,329.23,330.22,329.72,330.69,332.37,338.58,337.29,338.27,339.69,335.90,330.92,330.32,333.28,344.79,376.78,353.32,317.95,296.62,286.15,296.20,314.18,309.58,310.66,310.83,321.70,335.76,370.58,365.07,L7
2002-03-11 22:03:07+00:00,317.81,326.78,331.13,325.84,330.08,326.39,326.95,324.63,319.92,317.56,315.11,315.80,315.39,322.10,325.17,323.89,326.51,331.57,322.47,323.67,328.48,330.70,325.64,324.98,325.60,323.73,329.59,326.77,329.97,335.83,340.71,331.93,335.36,330.64,334.48,334.42,330.91,332.97,324.37,329.73,332.27,327.24,325.74,333.53,330.99,326.50,322.06,324.83,320.71,319.74,318.82,327.73,328.04,336.97,337.01,339.14,334.34,331.10,333.20,328.41,333.12,328.30,328.03,324.37,330.64,324.67,332.92,327.37,329.58,330.30,331.74,328.19,326.87,325.26,326.27,325.68,333.30,330.96,327.34,329.16,323.44,325.63,321.11,322.47,319.23,317.06,310.31,314.59,311.09,304.89,304.90,301.34,299.43,295.78,301.65,302.03,307.97,314.15,315.86,312.98,318.78,322.47,322.74,320.78,331.16,328.86,327.59,332.28,327.53,324.93,326.45,329.19,341.66,337.81,343.81,340.98,344.17,347.36,357.63,351.92,365.34,359.53,355.05,356.94,355.51,347.61,328.31,321.82,317.93,,,365.38,352.56,328.35,L7
2002-04-12 22:03:01+00:00,330.44,332.61,334.92,338.04,341.32,336.24,334.73,333.12,331.79,326.82,327.17,329.32,326.99,329.03,331.63,332.18,333.98,334.12,335.36,335.69,334.55,336.24,332.21,333.55,339.74,337.78,339.87,342.81,342.73,342.29,343.46,340.99,341.60,343.00,342.10,344.96,342.68,340.77,340.31,338.71,337.66,341.19,336.42,338.51,332.75,334.77,334.04,330.14,330.37,327.83,333.23,335.82,339.04,340.10,340.65,342.95,338.25,338.12,343.49,335.30,338.97,338.55,336.89,334.97,334.82,336.13,334.56,335.38,337.27,338.33,338.49,338.43,337.47,337.62,337.88,338.91,337.55,336.90,337.17,335.14,336.06,329.16,327.50,327.07,324.39,321.54,320.31,321.54,314.47,316.62,310.60,309.83,305.91,309.81,309.03,307.94,311.53,318.44,314.65,318.95,324.19,324.51,326.73,327.54,331.17,330.59,331.61,334.00,333.48,332.05,332.16,336.49,337.46,340.45,343.12,345.82,353.22,355.09,357.54,352.43,361.93,356.40,347.48,338.38,344.20,333.58,318.22,327.72,354.61,,,349.85,328.70,,L7
2002-05-14 22:02:55+00:00,329.38,328.52,335.29,340.31,339.46,334.56,335.79,332.96,329.79,325.62,325.95,329.18,330.18,332.04,334.76,331.20,326.56,333.42,332.42,330.19,331.81,333.40,333.42,335.15,340.83,339.08,338.14,342.29,339.21,339.90,342.69,343.37,342.87,345.79,339.12,340.89,340.67,342.06,340.55,339.66,340.64,340.06,338.13,338.31,335.09,336.05,333.39,331.14,332.05,328.67,331.96,334.97,339.83,342.50,343.21,343.74,344.65,340.77,339.41,336.31,340.47,337.87,338.31,335.29,333.80,333.21,334.10,341.03,338.71,338.10,343.45,340.48,335.18,334.00,337.23,336.40,336.91,337.21,336.86,335.77,338.25,333.47,333.86,330.11,330.14,325.49,320.50,320.02,317.25,316.44,312.21,309.53,305.83,310.35,313.76,308.30,308.69,310.71,316.63,317.19,321.10,321.21,322.90,325.19,324.92,331.51,325.30,334.70,329.24,332.61,339.21,339.48,342.47,343.53,340.95,345.58,352.31,351.62,357.49,352.41,357.90,357.85,351.39,334.34,332.07,313.17,342.77,364.72,368.28,345.88,329.07,373.80,381.25,,L7
2002-05-30 22:02:49+00:00,335.21,334.19,337.67,345.06,342.44,341.18,339.29,336.44,332.49,323.37,328.22,327.38,332.39,334.49,334.68,337.38,335.95,336.79,335.69,328.81,333.55,336.13,331.29,338.31,343.04,335.99,342.37,341.70,338.73,343.20,344.42,342.21,345.19,347.64,343.22,343.44,344.04,340.80,341.23,333.85,339.32,340.46,338.21,339.98,335.87,331.51,332.36,336.69,332.68,331.38,337.22,337.39,336.66,343.55,344.95,345.50,336.04,342.13,336.15,337.56,335.68,338.71,342.00,341.63,340.38,336.35,337.42,339.21,340.68,336.45,341.78,339.16,336.75,334.97,339.07,339.56,341.95,339.29,340.67,335.80,333.99,335.00,329.41,331.29,320.34,326.74,324.44,319.84,323.12,321.23,314.28,312.57,308.01,306.97,310.75,313.84,318.44,316.56,320.85,324.77,323.59,319.07,325.97,328.67,324.83,334.88,327.68,333.68,329.38,338.41,331.40,340.11,339.39,339.68,349.37,348.63,350.79,358.27,357.55,354.68,349.13,329.96,320.25,305.79,,,,,,,,,,,L7
2002-06-15 22:02:43+00:00,325.11,330.54,335.91,341.81,333.27,332.30,335.45,325.28,325.49,325.67,329.66,332.20,325.03,329.24,332.83,326.00,328.84,331.50,333.28,331.34,331.36,326.04,329.55,337.55,340.66,333.30,340.56,339.98,339.14,337.96,344.81,344.45,338.38,343.98,340.40,343.82,342.75,342.64,338.58,331.90,338.10,331.31,335.20,331.20,328.36,329.09,330.27,326.62,327.79,331.03,333.45,333.58,339.95,339.65,344.45,339.62,341.36,342.47,334.57,333.47,335.92,330.28,329.18,332.69,330.32,332.91,327.02,334.31,333.74,332.27,332.07,334.90,325.38,332.73,327.57,334.75,336.61,336.47,332.78,333.71,331.68,330.57,327.40,327.95,320.85,320.19,313.86,318.33,314.92,313.67,310.92,300.28,308.15,308.95,313.65,313.94,310.50,312.79,323.18,317.62,319.61,326.45,320.60,325.16,331.51,335.31,335.14,,,,349.00,339.66,342.32,345.28,346.02,346.96,354.44,350.73,344.65,342.45,327.66,314.06,307.14,323.48,332.96,342.82,337.39,352.53,359.36,338.76,,376.67,381.69,365.70,L7
2002-07-01 22:02:38+00:00,330.76,327.61,342.26,342.17,337.82,333.94,336.93,329.31,325.64,320.98,319.69,321.59,322.71,332.00,324.42,329.12,332.54,335.31,339.66,334.49,337.41,334.38,330.10,337.16,327.78,334.16,342.52,344.85,333.42,341.47,343.36,340.35,342.83,340.48,344.88,341.46,337.07,336.36,329.12,332.84,338.96,332.50,333.11,325.03,329.63,334.55,328.42,328.16,325.39,329.90,330.15,333.65,341.34,340.48,339.59,335.94,332.35,338.48,338.66,340.22,334.90,339.07,335.39,328.47,329.65,328.03,323.16,326.93,327.19,337.29,329.01,334.92,342.97,337.35,336.98,333.29,329.22,339.94,335.92,336.60,330.71,332.64,330.90,320.24,324.14,323.64,321.75,321.48,321.82,319.12,317.23,310.69,307.85,304.14,311.47,312.03,304.34,312.50,322.28,317.55,311.08,330.14,323.39,329.15,330.19,336.83,323.39,333.65,330.14,,341.49,342.11,334.53,346.97,344.92,353.42,351.28,348.80,337.33,331.12,318.31,312.60,321.43,350.03,341.19,350.67,348.38,351.35,348.13,325.69,351.39,371.12,369.53,295.33,L7
