dates,satname,nzd0313-0000,nzd0313-0001,nzd0313-0002,nzd0313-0003,nzd0313-0004,nzd0313-0005,nzd0313-0006,nzd0313-0007,nzd0313-0008,nzd0313-0009,nzd0313-0010,nzd0313-0011,nzd0313-0012,nzd0313-0013,nzd0313-0014,nzd0313-0015,nzd0313-0016,nzd0313-0017,nzd0313-0018,nzd0313-0019,nzd0313-0020,nzd0313-0021,nzd0313-0022,nzd0313-0023,nzd0313-0024,nzd0313-0025,nzd0313-0026,nzd0313-0027,nzd0313-0028,nzd0313-0029,nzd0313-0030,nzd0313-0031,nzd0313-0032,nzd0313-0033,nzd0313-0034,nzd0313-0035,nzd0313-0036,nzd0313-0037,nzd0313-0038,nzd0313-0039,nzd0313-0040,nzd0313-0041,nzd0313-0042,nzd0313-0043,nzd0313-0044,nzd0313-0045,nzd0313-0046,nzd0313-0047,nzd0313-0048,nzd0313-0049,nzd0313-0050,nzd0313-0051,nzd0313-0052,nzd0313-0053,nzd0313-0054,nzd0313-0055,nzd0313-0056,nzd0313-0057,nzd0313-0058,nzd0313-0059,nzd0313-0060,nzd0313-0061,nzd0313-0062,nzd0313-0063,nzd0313-0064,nzd0313-0065,nzd0313-0066,nzd0313-0067,nzd0313-0068,nzd0313-0069,nzd0313-0070,nzd0313-0071,nzd0313-0072,nzd0313-0073,nzd0313-0074,nzd0313-0075,nzd0313-0076,nzd0313-0077,nzd0313-0078,nzd0313-0079,nzd0313-0080,nzd0313-0081,nzd0313-0082,nzd0313-0083,nzd0313-0084,nzd0313-0085,nzd0313-0086,nzd0313-0087,nzd0313-0088,nzd0313-0089,nzd0313-0090,nzd0313-0091,nzd0313-0092,nzd0313-0093,nzd0313-0094,nzd0313-0095,nzd0313-0096,nzd0313-0097,nzd0313-0098,nzd0313-0099,nzd0313-0100,nzd0313-0101,nzd0313-0102,nzd0313-0103,nzd0313-0104,nzd0313-0105,nzd0313-0106,nzd0313-0107,nzd0313-0108,nzd0313-0109,nzd0313-0110,nzd0313-0111,nzd0313-0112,nzd0313-0113,nzd0313-0114,nzd0313-0115,nzd0313-0116,nzd0313-0117,nzd0313-0118,nzd0313-0119,nzd0313-0120,nzd0313-0121,nzd0313-0122,nzd0313-0123,nzd0313-0124,nzd0313-0125,nzd0313-0126,nzd0313-0127,nzd0313-0128,nzd0313-0129,nzd0313-0130,nzd0313-0131,nzd0313-0132,nzd0313-0133,nzd0313-0134,nzd0313-0135,nzd0313-0136,nzd0313-0137,nzd0313-0138,nzd0313-0139,nzd0313-0140,nzd0313-0141,nzd0313-0142,nzd0313-0143,nzd0313-0144,nzd0313-0145,nzd0313-0146,nzd0313-0147,nzd0313-0148,nzd0313-0149,nzd0313-0150,nzd0313-0151,nzd0313-0152,nzd0313-0153,nzd0313-0154,nzd0313-0155,nzd0313-0156,nzd0313-0157,nzd0313-0158,nzd0313-0159,nzd0313-0160,nzd0313-0161,nzd0313-0162,nzd0313-0163,nzd0313-0164,nzd0313-0165,nzd0313-0166,nzd0313-0167,nzd0313-0168,nzd0313-0169,nzd0313-0170,nzd0313-0171,nzd0313-0172,nzd0313-0173
2015-05-10 22:12:04+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.64,594.71,592.90,602.44,621.06,605.72,568.38,,,564.22,574.72,580.28,581.33,613.37,604.32,633.06,638.53,,,,,,570.88,559.14,557.22,561.71,,581.61,607.34,607.87,599.78,583.12,541.92,513.55,482.90,477.17,490.06,490.28,481.14,474.53,464.32,445.23,429.37,411.39,403.27,398.53,390.91,407.80,422.48,421.75,426.82,435.16,439.97,436.68,416.28,392.63,388.64,388.88,390.88,388.73,381.35,385.36,378.06,377.07,366.40,370.83,377.62,379.23,372.89,374.57,379.59,385.97,388.21,391.83,381.16,366.96,380.45,394.27,413.96,410.93,412.19,416.16,429.12,435.73,451.74,458.03,473.22,475.85,483.06,491.42,493.37,490.17,502.58,509.79,518.98,502.61,476.31,,439.91,474.55,469.09
2015-05-26 22:12:05+00:00,L8,405.95,385.40,360.16,354.25,345.34,344.75,340.14,337.44,339.05,342.70,365.33,377.42,367.93,358.45,355.86,356.40,354.82,356.02,364.49,361.78,358.90,370.77,341.93,341.30,,408.78,410.39,,398.30,411.81,421.43,428.06,433.99,441.09,450.69,459.28,477.48,467.12,471.32,494.78,510.71,519.06,502.43,515.64,529.33,545.86,563.63,570.36,568.64,584.11,575.17,587.67,584.11,575.65,568.14,564.43,573.57,591.45,,576.50,574.96,551.39,575.88,552.44,538.72,534.06,532.06,552.57,523.85,536.89,556.33,572.18,589.86,598.36,590.62,603.75,621.48,611.09,600.82,601.10,613.91,,,595.25,586.01,590.05,,,,,,,,,,,,615.35,626.54,617.75,597.46,582.94,585.28,585.96,584.06,544.04,,,,,,,,,,,,,,,,,,,,419.88,428.27,437.40,444.52,422.77,411.59,400.98,380.78,389.64,379.33,384.63,380.77,387.97,388.76,377.98,382.82,386.75,384.71,397.32,400.62,,,,,,,,,,,,,,,,,,,,,486.20,490.35,501.33,495.35,496.60,487.18,501.91,501.78,
2015-06-27 22:12:22+00:00,L8,367.10,359.66,348.73,342.23,336.11,329.23,327.82,321.42,318.98,314.33,311.55,312.09,322.34,328.56,329.64,329.99,332.10,322.92,316.76,315.96,317.73,328.06,333.14,338.64,345.17,353.04,358.01,369.15,379.00,388.05,392.99,398.08,405.01,409.42,421.84,428.74,443.84,455.01,466.20,476.97,479.70,474.05,486.70,499.78,508.84,513.08,519.29,527.46,533.57,541.82,540.57,540.70,540.03,538.06,535.64,533.08,526.11,528.12,529.25,522.37,526.30,531.03,533.55,533.33,510.09,505.94,496.36,500.34,519.32,531.60,547.75,556.71,542.86,550.09,559.97,573.58,586.63,592.18,606.67,607.12,610.80,607.08,586.57,593.90,599.36,598.87,609.69,600.45,590.84,596.08,588.96,596.09,602.12,593.43,590.79,583.51,576.86,572.56,563.63,572.29,575.52,536.33,524.82,525.67,518.09,511.01,496.97,493.82,482.04,468.78,449.36,447.00,443.57,,,,,,,,,,,,,385.51,379.50,379.55,380.17,371.54,376.73,368.97,386.69,381.19,381.51,,334.34,334.93,339.46,343.55,337.79,340.51,334.42,343.21,369.33,,,,,,,,,,,,,403.31,403.33,,,,,,,,,,,,,,,
2015-08-22 22:12:51+00:00,L7,407.20,389.65,377.94,382.31,361.10,391.25,403.97,414.90,385.79,407.78,414.65,407.16,408.35,402.01,411.28,413.63,410.07,409.44,419.75,431.22,443.07,442.25,423.23,437.65,448.75,453.66,472.28,473.43,475.72,493.26,499.29,518.87,516.10,516.44,524.71,537.45,519.21,517.35,527.28,568.97,569.67,574.09,594.33,600.25,602.45,599.46,626.36,625.45,601.67,610.18,620.96,614.65,637.03,636.51,636.36,643.49,620.87,,609.65,608.16,610.41,594.88,577.91,575.12,597.04,591.31,562.55,553.04,568.62,605.28,637.08,647.76,647.36,628.20,622.78,612.80,614.13,639.55,,,,,,,,,,,,,,628.29,598.58,636.22,,,,,,638.35,639.79,622.99,618.34,594.01,598.91,585.61,571.91,586.35,568.72,576.06,562.37,547.13,534.58,,511.01,522.79,517.77,518.15,518.64,485.25,452.45,447.82,458.66,453.17,461.05,477.35,481.87,471.36,469.65,428.36,424.52,426.50,412.05,421.06,434.50,426.48,417.28,416.50,412.32,416.98,421.14,420.87,412.86,419.74,406.35,422.25,430.89,430.04,429.94,448.57,,463.18,451.12,463.32,449.42,461.18,480.21,480.08,481.29,499.69,505.00,504.11,506.35,512.76,518.19,525.87,513.05,515.53,514.85,534.35,526.93,515.70,508.69,521.52
2015-09-07 22:12:53+00:00,L7,369.22,355.41,341.90,333.21,335.75,342.73,338.65,343.21,343.38,347.00,347.80,336.86,337.09,326.76,342.36,345.41,340.69,354.78,347.68,357.21,381.00,383.13,372.98,365.65,386.93,380.50,382.24,407.28,404.98,401.55,423.03,441.21,471.74,473.88,456.83,451.10,462.58,470.90,471.83,489.42,499.63,505.88,520.98,532.89,537.28,542.96,544.68,557.60,560.94,564.18,555.36,561.05,560.17,562.78,556.48,553.84,554.05,546.03,548.05,549.93,554.54,555.70,538.15,531.10,533.91,531.17,518.80,508.22,534.20,564.43,568.18,571.82,559.78,584.09,590.21,578.11,569.57,585.84,602.67,624.64,,,,,,,,602.24,595.82,606.75,619.50,,629.77,605.26,599.82,614.24,630.88,631.89,632.51,563.47,567.47,582.46,531.20,527.04,531.34,514.01,,,,392.63,443.17,463.68,458.33,442.98,455.09,459.25,448.27,445.79,442.94,428.94,439.41,418.08,411.69,423.75,406.64,402.35,,,,,,,,165.23,,385.87,375.78,364.10,,369.89,352.98,383.34,,,350.39,,,385.38,370.96,368.47,,396.48,,,407.33,410.76,419.54,434.54,438.18,419.50,424.14,433.13,448.22,449.51,456.50,460.98,453.79,453.68,,,461.89,450.05,451.36,449.94
2015-10-09 22:13:06+00:00,L7,330.93,310.42,300.90,298.12,294.96,294.62,294.43,292.78,295.04,289.44,291.28,282.97,281.03,276.17,275.30,278.60,286.97,290.83,291.75,292.39,299.43,300.51,302.33,303.87,311.15,322.20,327.61,333.89,345.53,348.19,355.70,367.86,372.67,377.66,386.48,389.88,400.63,408.92,418.23,427.84,439.47,445.69,458.55,469.35,481.87,484.08,485.89,493.70,495.66,494.06,497.64,496.44,496.69,497.33,497.25,491.98,489.48,483.38,486.30,485.87,481.26,475.79,471.66,467.48,453.86,450.25,443.35,443.22,452.01,466.10,484.38,489.88,493.39,498.90,508.94,515.93,517.62,513.38,526.17,540.45,546.79,546.37,556.37,560.75,561.88,556.51,548.19,545.15,536.98,544.41,551.95,551.57,546.19,548.15,544.50,537.38,540.30,539.14,532.07,512.84,500.21,502.45,493.51,475.41,468.03,456.39,452.68,439.34,429.08,425.49,416.80,411.63,403.17,386.71,385.33,383.53,377.88,374.42,365.31,359.82,357.33,348.64,350.17,343.62,341.36,338.90,328.65,322.82,320.73,312.05,311.33,302.71,306.43,303.41,299.62,301.91,294.38,293.80,293.80,293.99,300.18,305.00,302.34,299.19,300.14,305.26,308.11,314.45,322.09,319.95,334.49,335.36,334.41,332.68,336.60,353.25,352.85,362.62,365.46,374.53,380.73,386.73,384.79,391.18,396.14,398.91,398.14,401.10,402.48,404.15,405.87,403.90,395.05,399.44
2015-10-25 22:13:23+00:00,L7,311.17,299.87,285.64,282.57,276.39,281.38,278.93,280.97,278.60,275.89,269.03,266.26,264.88,259.14,257.53,259.18,259.97,263.43,268.69,273.42,279.41,285.26,288.85,282.87,297.02,299.39,306.37,318.53,323.15,327.58,341.32,343.25,351.53,360.30,364.18,368.28,383.28,385.33,394.36,407.95,417.80,430.52,437.98,453.16,457.54,463.39,472.27,470.30,479.82,480.00,479.03,473.25,474.49,478.00,477.77,473.68,473.53,474.01,469.14,463.46,462.27,459.23,446.72,448.95,446.83,436.96,428.84,432.54,439.65,448.77,463.52,474.99,480.53,486.21,485.17,492.25,497.90,504.23,504.12,516.96,524.20,530.19,529.18,533.36,537.04,530.34,524.64,523.11,524.00,528.79,534.73,531.86,534.90,525.88,526.52,527.09,516.65,518.75,509.49,494.41,484.33,475.07,472.50,462.37,450.47,438.12,431.46,422.81,411.99,404.02,395.35,389.33,380.55,369.91,361.74,360.86,353.70,349.88,342.69,336.36,333.65,328.03,324.73,319.62,314.10,313.07,305.37,300.78,297.15,291.02,288.00,281.07,279.39,283.99,276.66,278.08,273.12,269.64,274.58,268.25,272.44,279.15,275.01,274.49,274.40,278.54,281.05,286.77,293.43,300.26,301.35,308.92,312.89,320.28,323.57,331.71,337.38,340.57,344.84,351.21,358.76,367.02,373.72,372.09,376.90,382.65,388.79,381.28,385.93,390.58,390.19,386.65,386.10,376.98
2015-12-04 22:13:09+00:00,L8,403.70,416.31,411.80,375.07,387.90,393.70,,384.97,430.57,431.53,405.37,378.75,383.38,371.89,379.76,371.09,373.55,366.73,361.10,353.78,362.99,394.93,406.09,,362.23,392.32,396.49,420.76,436.39,437.14,446.46,463.85,478.42,428.49,479.92,,511.24,523.63,542.88,556.34,566.91,,,,534.13,567.95,583.59,,553.72,543.49,541.51,552.98,549.64,550.41,541.89,551.53,545.57,537.26,532.47,527.98,526.97,532.85,525.87,519.03,521.59,531.18,522.89,554.16,581.86,549.43,556.06,565.49,577.35,591.89,623.46,609.83,620.91,640.03,,,,,,,,,,,,,,,,,,,,627.51,622.86,618.73,635.27,621.99,,538.27,557.75,565.89,537.00,541.29,544.93,516.10,457.59,498.65,494.49,490.30,479.16,433.17,463.28,484.90,428.15,419.55,431.12,414.48,417.83,424.46,409.34,414.03,403.15,406.16,407.43,405.76,409.65,415.52,423.55,416.97,415.34,403.41,405.16,393.46,415.87,430.12,405.64,393.47,410.45,396.66,400.60,387.38,413.97,424.20,,401.64,426.33,435.82,436.76,,,458.79,,,,452.43,457.78,462.59,468.80,481.44,447.81,486.35,503.82,497.74,,479.46,,466.62,497.56,510.33
2015-12-28 22:14:21+00:00,L7,334.65,314.91,305.92,301.10,297.41,306.69,299.24,291.98,300.18,300.84,293.30,280.79,278.04,278.48,275.91,286.43,279.62,286.53,281.77,293.01,311.62,316.16,335.10,316.64,313.51,330.12,353.45,358.87,376.38,386.40,385.53,366.80,369.92,371.71,386.52,402.27,405.13,412.68,414.17,428.58,440.63,461.10,471.35,485.83,487.73,490.22,507.11,511.95,490.87,496.57,502.64,501.68,512.04,516.89,513.21,512.97,513.78,507.07,501.07,499.28,493.69,495.10,492.48,484.52,480.73,491.57,491.15,500.78,523.40,516.15,475.14,482.50,512.47,534.70,563.91,575.34,536.96,528.22,544.66,536.91,548.24,558.29,561.48,567.73,564.66,565.57,567.63,563.06,554.75,551.94,548.99,557.95,560.87,573.57,576.41,562.78,543.70,543.21,531.50,540.70,551.52,513.85,477.90,469.09,471.84,458.69,454.94,444.39,441.85,441.21,440.65,415.24,430.01,421.32,389.75,372.01,367.14,365.61,360.38,355.49,363.96,350.73,355.49,363.53,354.18,330.14,336.22,340.25,333.57,334.22,323.93,325.99,310.05,311.91,310.65,314.79,316.74,311.58,290.55,299.15,305.67,314.49,323.06,310.84,310.50,321.20,303.85,310.28,327.99,337.64,346.51,354.51,326.43,327.16,353.73,371.69,387.23,385.61,393.13,407.70,408.67,386.03,386.63,391.11,395.09,391.69,408.76,414.93,400.46,400.48,405.90,414.66,422.11,431.27
2016-01-05 22:13:05+00:00,L8,346.96,345.84,342.09,337.09,324.45,344.52,360.72,340.68,351.62,362.33,346.38,353.33,321.89,326.29,319.97,336.39,323.58,327.56,315.06,315.03,323.14,333.78,346.47,359.81,352.87,359.42,365.14,378.48,386.57,403.22,411.65,413.10,422.63,407.86,422.14,435.06,453.80,473.42,459.81,464.76,465.57,473.03,492.32,512.41,517.26,515.80,524.31,530.31,533.73,521.15,523.02,528.68,524.83,527.71,527.20,524.24,516.91,513.14,507.62,509.79,510.91,507.56,503.48,495.07,487.86,501.17,499.06,500.55,519.77,538.87,525.21,534.53,539.47,543.86,564.34,589.12,594.77,587.76,598.27,610.71,586.81,585.06,611.51,616.50,624.12,,,616.55,605.27,607.16,609.88,574.96,570.19,571.04,595.18,607.23,608.96,600.48,540.22,550.20,562.19,573.91,,509.59,504.11,509.81,499.57,475.15,467.93,461.16,449.63,449.39,442.27,444.99,438.07,417.02,400.56,417.09,414.02,382.68,391.07,389.74,382.31,377.77,375.97,380.43,368.13,367.74,366.19,367.76,365.72,372.01,374.36,379.54,365.64,349.59,362.48,367.21,375.49,375.93,380.97,364.21,340.20,352.70,347.34,345.00,356.67,350.24,349.73,347.89,357.52,386.99,,347.24,366.27,387.09,409.40,407.18,400.75,412.89,423.71,429.86,438.52,440.11,431.90,417.45,439.69,449.72,421.69,420.22,411.19,421.71,428.24,444.39
2016-01-13 22:14:37+00:00,L7,342.38,330.26,323.43,317.00,313.09,311.10,320.14,314.75,314.05,323.12,312.91,302.29,289.85,295.78,296.97,294.39,296.31,292.28,291.99,289.44,312.14,314.87,332.53,337.41,333.37,335.91,356.51,362.09,376.61,388.30,399.57,390.25,385.66,387.35,392.37,406.30,419.19,423.86,427.44,436.89,444.40,462.79,473.04,493.62,496.92,510.42,511.71,527.42,517.44,505.70,516.65,511.69,514.59,516.42,510.96,517.19,513.95,507.15,502.50,499.47,495.80,502.61,496.79,492.12,484.02,497.33,496.48,498.36,512.10,520.45,520.19,502.02,518.36,531.85,560.72,569.36,570.94,548.23,550.08,562.76,556.53,550.49,565.47,573.64,578.36,580.43,584.32,572.88,554.77,555.57,555.11,557.92,553.83,554.86,561.65,573.58,565.47,548.41,534.04,539.02,536.41,532.18,500.68,479.21,475.16,478.34,463.12,449.51,440.48,434.87,429.10,421.74,413.35,413.50,403.94,384.23,377.53,370.53,375.66,360.12,363.68,358.28,359.33,361.61,362.16,355.07,338.39,344.46,341.12,340.41,348.61,356.76,350.58,346.42,322.66,310.33,312.71,316.42,313.10,305.57,307.54,312.81,322.13,325.31,315.21,319.31,312.51,320.65,325.27,338.55,345.24,356.90,358.32,343.52,356.49,373.96,389.65,395.21,394.59,401.97,417.86,408.13,411.10,400.39,404.64,402.13,410.39,420.29,413.65,402.89,410.25,416.42,421.95,426.83
2016-01-21 22:13:05+00:00,L8,,,,301.26,296.61,291.96,294.31,292.50,287.99,293.37,286.63,278.23,274.17,272.05,271.32,271.72,280.16,274.35,279.25,273.38,284.03,290.46,306.11,310.00,307.92,314.23,327.99,333.74,349.72,351.77,359.99,368.63,367.19,369.23,375.54,390.66,392.90,411.06,412.85,412.80,433.25,440.62,458.31,463.63,476.04,481.55,487.54,498.03,493.45,485.11,483.99,495.21,491.69,492.66,494.99,492.03,486.44,484.45,488.42,488.31,483.34,483.46,482.76,480.38,477.29,474.92,475.35,473.31,484.00,486.46,480.55,482.60,493.28,502.71,515.55,524.38,528.04,520.67,526.33,534.36,539.47,539.19,556.32,556.26,552.32,554.06,546.03,546.24,537.82,539.61,545.35,546.54,539.16,544.07,549.79,544.79,542.45,529.10,513.92,517.91,522.08,503.03,476.39,463.90,455.26,456.76,444.47,437.36,425.39,417.85,413.65,404.08,399.23,388.08,380.50,371.03,356.45,362.05,361.83,348.09,343.06,345.65,334.40,336.74,336.56,328.05,319.53,318.34,322.44,314.85,313.51,304.23,301.16,291.14,296.49,288.76,290.14,288.72,284.69,289.00,291.40,287.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29 22:14:48+00:00,L7,389.08,383.42,381.45,377.25,382.56,367.94,381.10,393.83,388.63,403.25,404.02,389.95,408.34,395.28,353.86,374.35,366.90,376.09,371.15,,337.75,,,413.80,399.61,403.10,398.99,378.58,,418.41,430.34,434.82,439.60,467.05,459.04,462.16,478.47,502.86,501.99,529.12,538.46,543.51,500.28,,535.88,524.90,517.95,,563.60,583.10,,567.64,581.05,590.21,588.99,584.94,,,508.15,515.47,510.55,508.62,509.45,498.83,504.51,502.81,528.20,510.72,537.07,561.23,573.60,568.15,550.00,567.12,586.95,608.45,630.27,623.67,623.77,,,,,,,,,,,,,,,594.91,587.47,630.30,631.06,624.81,620.51,,,590.15,604.05,,516.12,515.28,523.68,532.89,512.36,490.11,489.75,465.31,466.85,464.17,468.99,462.14,444.72,434.63,452.72,447.46,420.28,418.79,407.89,401.24,387.67,403.34,398.23,388.99,391.54,394.13,399.10,399.12,402.33,405.27,402.32,402.67,389.10,388.87,397.18,406.91,409.09,407.71,418.36,431.55,429.31,,370.22,384.01,378.12,387.85,358.73,413.90,412.13,395.81,429.56,396.72,429.20,443.12,,419.24,445.48,466.79,450.51,450.98,459.55,467.88,463.59,482.02,486.09,445.45,443.71,462.74,457.08,464.91
2016-03-09 22:12:52+00:00,L8,302.46,291.51,281.88,280.33,268.85,268.01,267.59,268.83,265.77,269.86,260.92,254.48,251.56,250.78,248.85,252.34,257.51,256.61,259.53,259.01,259.92,269.38,279.80,288.06,296.65,301.28,302.36,318.59,324.80,328.22,344.58,344.70,345.55,355.88,362.18,364.38,378.61,385.91,387.21,399.80,407.56,420.34,431.07,440.56,457.59,468.30,469.34,469.94,481.90,479.89,474.64,468.70,466.29,473.42,470.85,465.28,464.12,457.50,456.19,465.37,459.15,463.59,463.94,465.56,460.20,458.28,450.63,465.94,462.01,448.27,468.44,469.15,468.97,477.46,483.60,492.21,499.54,504.50,506.00,508.31,514.26,521.31,523.26,524.09,521.83,522.54,513.24,514.73,513.48,513.56,517.63,523.31,520.77,522.28,522.19,514.50,514.21,506.29,497.28,489.82,488.60,474.96,455.38,445.12,436.87,429.17,424.55,419.95,406.68,398.92,385.95,383.24,372.91,362.95,354.81,348.96,346.58,337.31,334.24,327.77,329.39,318.64,317.07,310.57,306.06,300.80,302.15,289.42,290.82,280.60,280.98,275.41,275.30,273.46,269.53,270.14,264.46,263.83,262.14,262.20,266.50,270.04,265.95,272.29,266.65,269.43,273.65,277.59,281.80,291.46,295.47,303.03,308.31,312.13,305.99,317.15,334.15,345.01,350.45,353.93,362.50,367.74,366.47,369.02,372.57,378.38,378.07,375.71,379.21,369.67,372.97,382.28,382.91,377.85
2016-03-25 22:12:44+00:00,L8,326.89,314.80,304.11,301.17,297.49,293.55,292.18,289.77,288.46,287.56,289.75,284.22,278.03,276.71,273.77,272.94,272.80,281.35,282.29,280.45,286.59,289.63,298.51,305.34,315.57,324.23,326.96,332.00,346.64,354.32,368.13,374.71,372.22,371.97,374.31,388.08,396.59,410.60,414.45,417.53,432.82,444.76,458.62,463.73,470.07,485.15,492.99,492.44,492.74,498.79,501.04,494.28,489.58,490.45,494.01,491.56,490.92,486.73,480.51,480.41,484.98,484.41,488.65,481.74,479.12,473.94,466.07,474.05,481.50,481.33,493.56,497.40,499.79,498.37,509.61,520.39,528.30,532.24,530.45,529.95,540.41,549.43,551.41,544.81,553.95,555.40,545.08,547.48,548.72,540.41,544.68,546.18,545.22,548.89,545.29,536.78,538.74,534.62,529.68,517.88,514.37,497.64,484.92,,,,,,,537.85,552.95,523.33,643.07,,,369.25,356.87,,340.49,,87.05,,,,,,,,,,,319.09,315.19,314.33,301.34,289.67,294.51,298.24,284.46,288.86,295.17,291.96,297.71,299.13,296.95,299.69,304.29,304.83,302.72,315.59,316.93,325.19,332.68,335.15,331.64,337.45,351.44,365.14,370.98,377.33,384.86,388.43,389.15,391.69,394.94,400.34,,,,,,,,
2016-04-10 22:12:37+00:00,L8,363.52,352.95,334.90,326.49,324.06,321.92,319.93,318.10,318.86,329.06,335.08,329.40,314.77,305.22,303.83,306.35,312.24,299.91,299.16,304.00,307.69,312.03,319.71,330.99,341.69,355.29,356.04,351.63,362.28,388.07,404.73,424.85,425.55,414.93,414.43,419.57,430.28,442.82,444.96,450.65,461.21,469.17,477.65,488.72,493.64,520.88,536.36,531.42,522.29,526.21,536.37,529.96,518.75,512.60,515.89,521.97,515.75,508.22,502.74,495.07,507.49,509.24,500.50,498.32,496.73,499.04,490.97,499.19,509.70,518.72,528.37,537.98,539.56,541.17,542.64,548.15,561.79,571.53,573.18,566.81,574.06,579.31,582.54,577.08,577.39,588.18,595.84,594.48,590.34,588.42,573.63,571.80,579.00,582.91,582.34,572.14,561.75,562.50,563.22,555.99,542.67,536.03,528.83,517.84,502.16,482.77,467.25,459.09,465.18,464.59,453.15,438.47,429.65,419.23,416.41,405.52,411.15,404.00,381.70,380.86,377.16,376.32,365.69,365.15,356.27,354.71,345.86,348.27,351.72,347.54,348.40,340.42,343.44,347.68,340.67,341.79,340.94,336.30,339.10,323.81,328.23,338.59,335.29,337.67,341.49,339.54,338.00,344.16,340.59,339.50,350.52,355.93,359.07,367.18,364.35,367.96,,,,,,,,,,,,,,,,,,427.55
2016-04-26 22:12:33+00:00,L8,392.24,374.54,361.57,346.19,335.88,339.14,342.21,343.20,337.52,338.83,345.24,363.33,376.30,378.98,339.34,332.91,329.57,328.14,320.99,323.52,328.77,336.24,339.25,351.62,358.12,382.35,397.04,382.50,375.89,400.09,407.43,423.97,440.08,455.52,434.74,444.94,449.96,469.77,473.80,480.96,475.70,488.38,494.42,501.31,510.94,527.16,549.79,563.39,548.63,539.83,563.07,580.99,549.61,526.56,525.45,554.40,540.41,523.24,511.24,513.25,513.90,535.79,522.85,511.94,511.65,508.17,501.66,513.60,516.65,529.71,540.55,544.48,552.09,559.76,562.99,558.92,575.42,593.46,604.28,590.70,591.28,602.63,606.25,601.19,603.90,612.45,622.87,617.24,616.40,616.51,605.20,591.73,600.95,604.04,600.93,598.12,583.62,584.20,596.21,598.55,587.03,554.83,543.89,534.95,524.81,509.87,490.52,477.06,481.63,491.29,490.77,465.76,442.27,438.52,428.14,422.13,424.51,444.99,416.98,391.08,404.27,395.22,391.38,384.29,377.32,370.94,367.66,357.70,359.47,367.98,366.26,370.14,373.28,365.42,362.34,372.86,379.09,385.17,390.38,389.66,359.89,349.94,357.63,361.50,370.24,365.26,364.82,371.24,365.02,366.99,376.13,377.59,376.54,386.51,389.17,394.65,398.56,413.26,427.77,419.72,417.94,429.27,435.35,434.93,435.07,442.35,450.57,450.40,453.86,446.83,435.24,437.48,434.16,440.01
2016-05-12 22:12:32+00:00,L8,411.55,389.78,381.36,361.99,332.59,323.83,332.44,340.88,346.12,352.52,355.67,359.84,368.26,383.14,389.25,388.84,384.06,393.40,402.13,,339.28,350.48,340.88,,,,,,,444.24,415.33,442.81,456.95,453.08,477.99,478.18,474.50,472.37,492.10,502.52,513.61,520.43,536.00,530.50,525.29,546.95,542.27,557.00,576.31,574.58,578.33,575.12,578.49,588.00,586.43,565.58,573.32,577.42,578.66,,532.90,524.56,538.21,544.40,519.93,516.46,509.48,523.73,535.75,543.31,553.41,579.35,577.43,582.79,588.79,598.27,580.98,592.93,614.17,629.94,641.25,586.59,593.53,593.55,596.84,601.18,620.26,635.89,638.56,622.86,599.95,571.96,577.72,606.04,625.52,626.25,,,,,,,,,,,,,,,,,,,411.54,446.32,442.44,448.22,454.50,449.89,444.81,409.93,415.25,420.04,422.71,392.53,383.31,378.17,371.16,367.38,377.56,,,,,,,,,,,390.67,395.20,388.73,366.28,372.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05 22:15:32+00:00,L7,316.12,310.34,297.16,287.22,273.81,273.10,269.12,271.39,265.31,263.68,272.01,267.42,269.37,273.33,266.88,268.95,267.00,269.93,,,,,,,,,,,,,,,,,,,383.41,390.97,404.74,409.81,417.37,431.77,435.73,451.14,454.21,466.03,475.19,473.88,485.01,481.70,480.10,481.09,479.84,480.83,477.59,478.61,482.74,476.45,469.45,464.16,,,,,,,,,,,,482.25,488.56,496.12,504.58,506.04,507.89,516.57,521.89,525.24,532.33,530.76,530.83,538.98,538.05,539.95,539.39,537.17,,,,,,,527.85,538.30,524.79,532.53,510.56,511.77,501.14,,,,,,,,,416.20,403.76,396.08,386.41,381.34,369.97,356.42,356.26,,347.42,,,,,,,,,,,,,,,,,,,,,,,,,283.11,287.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
