dates,nzd0313-0000,nzd0313-0001,nzd0313-0002,nzd0313-0003,nzd0313-0004,nzd0313-0005,nzd0313-0006,nzd0313-0007,nzd0313-0008,nzd0313-0009,nzd0313-0010,nzd0313-0011,nzd0313-0012,nzd0313-0013,nzd0313-0014,nzd0313-0015,nzd0313-0016,nzd0313-0017,nzd0313-0018,nzd0313-0019,nzd0313-0020,nzd0313-0021,nzd0313-0022,nzd0313-0023,nzd0313-0024,nzd0313-0025,nzd0313-0026,nzd0313-0027,nzd0313-0028,nzd0313-0029,nzd0313-0030,nzd0313-0031,nzd0313-0032,nzd0313-0033,nzd0313-0034,nzd0313-0035,nzd0313-0036,nzd0313-0037,nzd0313-0038,nzd0313-0039,nzd0313-0040,nzd0313-0041,nzd0313-0042,nzd0313-0043,nzd0313-0044,nzd0313-0045,nzd0313-0046,nzd0313-0047,nzd0313-0048,nzd0313-0049,nzd0313-0050,nzd0313-0051,nzd0313-0052,nzd0313-0053,nzd0313-0054,nzd0313-0055,nzd0313-0056,nzd0313-0057,nzd0313-0058,nzd0313-0059,nzd0313-0060,nzd0313-0061,nzd0313-0062,nzd0313-0063,nzd0313-0064,nzd0313-0065,nzd0313-0066,nzd0313-0067,nzd0313-0068,nzd0313-0069,nzd0313-0070,nzd0313-0071,nzd0313-0072,nzd0313-0073,nzd0313-0074,nzd0313-0075,nzd0313-0076,nzd0313-0077,nzd0313-0078,nzd0313-0079,nzd0313-0080,nzd0313-0081,nzd0313-0082,nzd0313-0083,nzd0313-0084,nzd0313-0085,nzd0313-0086,nzd0313-0087,nzd0313-0088,nzd0313-0089,nzd0313-0090,nzd0313-0091,nzd0313-0092,nzd0313-0093,nzd0313-0094,nzd0313-0095,nzd0313-0096,nzd0313-0097,nzd0313-0098,nzd0313-0099,nzd0313-0100,nzd0313-0101,nzd0313-0102,nzd0313-0103,nzd0313-0104,nzd0313-0105,nzd0313-0106,nzd0313-0107,nzd0313-0108,nzd0313-0109,nzd0313-0110,nzd0313-0111,nzd0313-0112,nzd0313-0113,nzd0313-0114,nzd0313-0115,nzd0313-0116,nzd0313-0117,nzd0313-0118,nzd0313-0119,nzd0313-0120,nzd0313-0121,nzd0313-0122,nzd0313-0123,nzd0313-0124,nzd0313-0125,nzd0313-0126,nzd0313-0127,nzd0313-0128,nzd0313-0129,nzd0313-0130,nzd0313-0131,nzd0313-0132,nzd0313-0133,nzd0313-0134,nzd0313-0135,nzd0313-0136,nzd0313-0137,nzd0313-0138,nzd0313-0139,nzd0313-0140,nzd0313-0141,nzd0313-0142,nzd0313-0143,nzd0313-0144,nzd0313-0145,nzd0313-0146,nzd0313-0147,nzd0313-0148,nzd0313-0149,nzd0313-0150,nzd0313-0151,nzd0313-0152,nzd0313-0153,nzd0313-0154,nzd0313-0155,nzd0313-0156,nzd0313-0157,nzd0313-0158,nzd0313-0159,nzd0313-0160,nzd0313-0161,nzd0313-0162,nzd0313-0163,nzd0313-0164,nzd0313-0165,nzd0313-0166,nzd0313-0167,nzd0313-0168,nzd0313-0169,nzd0313-0170,nzd0313-0171,nzd0313-0172,nzd0313-0173,satname
2013-12-30 22:14:25+00:00,374.83,369.42,362.09,354.29,346.21,342.25,336.45,336.81,334.38,331.00,323.75,320.20,318.66,320.40,319.82,324.67,332.72,331.25,333.40,336.20,347.48,356.42,354.15,359.17,367.46,372.34,373.73,381.31,388.44,392.40,393.59,400.22,408.71,414.89,430.54,438.65,441.11,453.60,465.10,477.60,487.88,495.67,503.14,513.26,523.48,531.14,533.74,536.56,533.98,532.74,535.63,539.99,540.05,538.02,537.76,534.56,529.27,527.06,525.13,524.85,520.00,513.16,506.10,503.33,497.94,491.23,483.65,486.37,496.27,505.47,515.86,526.86,537.74,544.78,547.28,552.10,559.48,559.08,563.44,565.53,564.75,563.09,566.92,569.83,568.58,576.73,577.21,575.10,575.64,579.40,580.14,578.88,577.62,575.08,572.27,568.88,567.69,562.14,555.24,543.69,541.74,529.50,516.75,502.13,494.72,484.12,475.85,472.71,466.89,464.56,457.19,449.43,443.50,438.58,431.14,426.50,419.44,415.50,405.71,395.10,389.64,389.83,381.72,376.27,371.47,367.18,362.76,363.35,359.94,360.69,358.18,355.82,357.22,352.36,351.45,350.47,342.09,347.75,348.41,348.57,347.21,351.08,350.72,351.07,353.01,359.52,364.25,366.88,370.90,374.67,375.55,379.46,387.60,391.78,394.60,401.04,404.28,410.08,418.43,420.32,426.55,426.66,429.05,432.09,433.11,434.59,436.06,439.22,439.85,441.46,438.34,441.55,443.38,435.32,L8
2014-01-23 22:09:45+00:00,375.29,369.94,362.86,353.65,343.33,339.75,333.26,334.52,332.49,327.86,319.91,315.74,313.89,316.07,316.55,322.78,329.36,329.20,332.10,336.48,346.94,355.33,351.62,356.07,365.89,369.88,369.77,378.24,386.46,388.40,388.16,393.49,403.80,409.81,426.50,434.81,435.59,448.89,457.88,472.68,481.95,490.88,500.59,508.06,516.68,525.05,530.16,531.38,531.46,531.30,531.76,537.88,536.56,535.86,534.73,533.40,529.15,525.68,524.32,521.09,515.08,506.57,499.55,498.44,494.88,488.32,476.85,485.68,496.20,506.30,516.15,525.67,534.05,540.26,543.87,551.59,557.95,559.86,561.62,564.57,565.96,565.42,568.38,571.62,569.35,578.71,576.18,575.60,576.31,580.78,580.78,579.14,579.92,576.98,577.18,575.55,571.02,564.88,553.39,543.68,542.97,533.43,521.30,502.27,499.60,488.17,479.99,475.82,470.18,465.50,458.75,451.13,446.67,443.40,436.18,431.84,419.87,415.48,406.85,396.89,390.65,385.35,376.98,369.40,365.05,359.61,359.74,355.79,352.49,353.06,351.35,349.24,350.46,347.91,344.40,344.04,341.11,341.52,343.40,342.84,340.45,344.59,344.80,348.73,353.23,358.64,363.38,366.66,370.96,375.70,378.40,382.28,390.56,395.46,398.79,404.02,407.38,413.89,422.14,425.67,431.04,431.95,434.20,436.41,438.38,440.38,441.96,443.72,439.85,438.65,436.63,436.68,438.70,433.59,L7
2014-01-31 22:14:04+00:00,376.08,370.62,363.65,354.35,343.63,339.85,333.89,336.25,333.97,329.55,322.06,318.29,316.10,317.82,318.08,323.51,329.71,329.83,334.19,338.19,347.70,355.84,353.31,357.41,366.53,371.31,371.94,379.71,387.72,390.45,390.71,395.37,405.69,411.90,427.43,436.29,437.45,450.19,459.96,473.52,483.48,492.08,502.36,509.72,517.99,526.61,531.69,532.54,533.71,533.25,532.86,539.09,538.31,537.31,536.50,535.50,530.95,527.35,525.56,521.98,516.30,508.79,500.98,500.01,496.31,489.63,478.37,486.70,497.21,507.44,517.26,527.03,535.55,541.89,545.93,552.70,557.24,559.20,561.25,564.23,565.87,565.36,568.46,571.64,569.19,577.72,575.58,574.99,574.92,580.95,580.70,578.83,580.18,577.22,576.98,575.04,570.36,564.42,553.16,543.10,544.15,534.35,522.13,504.38,499.98,488.98,481.09,476.90,471.39,466.48,460.02,452.14,447.91,443.94,437.27,432.59,421.02,416.50,408.03,398.58,392.05,386.36,377.89,370.65,366.39,361.51,360.97,357.36,353.56,354.38,352.36,350.41,351.43,348.82,345.83,345.04,342.63,342.79,344.15,344.22,342.09,345.52,346.27,350.03,353.92,359.12,364.01,367.46,371.65,377.13,379.24,383.33,391.50,396.67,400.07,405.30,408.29,414.83,423.04,426.90,431.52,433.15,435.45,437.86,439.83,441.84,443.38,445.10,442.49,440.90,439.26,438.71,440.61,436.03,L8
2014-02-08 22:09:52+00:00,376.08,370.62,363.65,354.35,343.63,339.85,333.89,336.25,333.97,329.55,322.06,318.29,316.10,317.82,318.08,323.51,329.71,329.83,334.19,338.19,347.70,355.84,353.31,357.41,366.53,371.31,371.94,379.71,387.72,390.45,390.71,395.37,405.69,411.90,427.43,436.29,437.45,450.19,459.96,473.52,483.48,492.08,502.36,509.72,517.99,526.61,531.69,532.54,533.71,533.25,532.86,539.09,538.31,537.31,536.50,535.50,530.95,527.35,525.56,521.98,516.30,508.79,500.98,500.01,496.31,489.63,478.37,486.70,497.21,507.44,517.26,527.03,538.35,541.89,545.93,552.70,557.24,559.20,561.25,564.23,565.87,565.36,568.46,571.64,569.19,577.72,575.58,574.99,574.92,580.95,580.70,578.83,580.18,577.22,576.98,575.04,570.36,564.42,553.16,543.10,544.15,534.35,522.13,504.38,499.98,488.98,481.09,476.90,471.39,466.48,460.02,452.14,447.91,443.94,437.27,432.59,421.02,416.50,408.03,398.58,392.05,386.36,377.89,370.65,366.39,361.51,360.97,357.36,353.56,354.38,352.36,350.41,351.43,348.82,345.83,345.04,342.63,342.79,344.15,344.22,342.09,345.52,346.27,350.03,353.92,359.12,364.01,367.46,371.65,377.13,384.85,383.33,391.50,396.67,400.07,405.30,408.29,414.83,423.04,426.90,431.52,433.15,435.45,437.86,439.83,441.84,443.38,445.10,442.49,440.90,439.26,438.71,440.61,436.03,L7
2014-02-16 22:13:50+00:00,377.43,371.74,364.69,355.27,344.39,340.24,334.62,337.27,334.86,330.66,322.06,323.07,316.10,317.82,318.08,323.51,329.69,331.63,334.19,338.19,347.70,355.84,355.65,357.97,367.20,371.31,373.75,379.71,387.72,393.86,390.71,395.37,405.69,411.90,427.43,436.29,438.92,452.03,461.36,473.78,482.80,492.08,502.36,509.72,517.99,526.61,531.69,532.54,533.71,533.25,532.86,539.09,538.31,537.31,536.50,535.50,530.95,528.39,525.56,521.98,516.30,508.79,500.98,500.01,496.31,490.56,479.85,487.59,498.23,507.44,517.26,527.03,539.59,543.58,548.92,552.70,557.24,559.20,561.25,564.23,565.87,565.36,568.46,571.64,569.19,577.72,575.58,574.99,574.92,580.95,580.70,578.73,580.35,577.88,577.19,575.33,570.24,564.76,553.28,543.22,544.91,534.70,522.65,506.13,500.42,489.30,481.94,477.09,472.16,466.88,460.88,452.75,448.80,444.25,437.88,432.94,421.67,417.88,409.49,399.85,392.98,387.13,378.58,372.06,367.62,362.28,361.73,358.74,354.30,355.35,352.67,351.03,351.57,349.39,346.41,345.36,343.36,342.93,344.19,344.92,342.95,345.94,346.90,350.95,354.08,359.41,364.21,368.12,372.23,377.70,384.64,384.02,392.07,397.71,401.14,405.63,408.63,414.83,423.95,426.92,431.24,433.49,435.45,445.52,444.31,443.05,444.05,446.20,443.36,442.69,441.71,441.96,442.72,439.27,L8
2014-02-24 22:09:43+00:00,377.43,371.74,364.69,355.27,344.39,340.24,334.62,337.27,334.86,330.66,322.06,323.07,316.10,317.82,318.08,323.72,329.81,330.86,332.95,335.70,345.82,353.52,353.42,355.86,365.19,370.11,373.42,380.06,387.79,395.09,393.12,398.28,409.17,415.71,429.57,437.64,438.38,451.33,461.76,472.54,481.56,491.64,502.11,509.56,517.18,525.57,530.94,532.92,534.84,534.76,535.09,539.69,536.90,537.74,537.53,537.31,534.46,530.65,524.61,521.33,514.98,506.65,500.23,500.69,498.60,490.56,478.87,487.04,498.80,507.11,516.36,525.03,537.98,542.56,547.89,551.61,556.44,559.21,560.72,564.76,566.42,565.90,568.63,572.41,570.86,579.05,577.59,577.35,577.34,583.10,582.78,580.76,581.78,579.55,579.06,577.88,573.01,566.16,555.49,546.38,547.07,535.94,524.25,508.17,501.91,491.57,484.58,479.34,475.15,469.30,463.12,454.85,451.44,446.88,440.63,434.93,423.59,418.55,409.98,401.47,393.30,384.81,376.31,369.91,366.80,361.74,361.45,358.40,354.72,355.93,353.23,352.20,353.04,350.95,347.84,346.05,343.22,342.84,344.52,344.36,343.34,346.34,347.49,351.02,353.62,358.90,363.91,367.09,371.59,376.94,384.61,384.76,393.17,399.11,402.90,407.20,410.77,417.48,426.45,429.44,433.77,436.57,439.49,448.66,447.48,446.07,445.51,443.46,440.61,440.00,439.05,439.67,441.14,437.72,L7
2014-03-12 22:09:50+00:00,377.56,372.98,366.58,356.98,346.15,340.95,334.08,336.04,334.19,329.99,322.18,323.25,316.99,317.95,318.62,324.38,331.30,331.15,334.68,337.23,347.97,354.29,353.88,355.67,365.55,371.13,376.24,383.31,392.23,399.09,398.43,403.20,414.31,421.39,432.91,436.82,437.32,450.53,462.32,472.44,480.86,490.91,503.14,511.86,518.09,527.00,532.52,534.97,538.09,537.77,538.19,542.76,536.28,539.90,538.18,539.80,535.19,530.88,524.77,520.94,514.61,505.74,500.27,501.15,499.91,491.19,479.42,487.69,499.67,508.99,516.42,524.66,537.55,542.25,547.76,551.24,555.82,559.14,562.24,566.70,568.47,567.32,568.83,573.77,572.92,581.12,579.48,578.04,578.55,584.63,583.76,581.13,582.65,581.00,581.59,580.32,575.44,568.95,559.28,551.50,550.45,540.21,528.01,508.07,504.92,494.92,487.72,482.99,478.53,473.26,466.85,458.44,455.13,450.38,445.30,438.58,425.38,420.42,411.20,403.32,394.35,385.78,376.49,369.97,367.08,362.68,362.40,359.56,355.92,357.42,354.58,353.70,354.97,352.44,350.47,347.42,343.36,343.15,344.64,343.76,343.80,346.65,347.56,351.14,354.88,358.72,364.73,368.26,372.97,378.95,385.61,386.72,395.43,402.29,406.25,410.52,414.39,421.82,430.93,434.46,438.66,442.35,445.86,454.39,453.24,450.78,445.75,443.24,439.94,439.59,438.60,438.61,441.08,438.64,L7
2014-03-20 22:13:25+00:00,376.97,373.09,366.82,357.88,346.58,340.96,334.25,335.83,333.69,329.10,321.18,320.94,315.55,319.05,319.45,324.38,330.92,330.92,334.64,336.77,346.25,352.32,353.38,354.93,364.56,370.71,376.03,383.68,392.79,399.68,400.41,405.46,416.88,423.69,434.54,436.46,435.73,449.30,462.42,471.88,479.73,490.23,502.17,511.93,517.42,526.20,532.24,535.91,538.47,537.41,537.61,542.80,536.99,540.99,539.46,539.78,534.80,530.81,524.56,520.38,514.35,506.11,501.27,501.69,500.89,491.06,480.06,488.72,500.84,509.76,516.97,525.48,537.54,542.47,548.25,552.11,556.74,560.24,563.65,567.66,570.17,569.01,569.54,573.04,572.84,580.47,579.61,578.83,578.85,584.85,583.99,580.62,581.93,580.51,581.17,580.42,575.52,568.94,559.37,551.80,550.07,539.85,528.41,509.13,504.97,495.65,487.04,482.29,478.29,473.69,466.86,458.94,455.71,451.33,447.15,440.62,426.55,421.61,411.94,404.00,395.45,386.19,376.39,369.64,367.08,363.55,362.89,360.23,357.07,358.77,355.75,355.01,356.26,353.66,352.68,348.37,342.59,343.01,344.76,343.50,343.60,346.42,347.20,351.19,355.34,359.39,365.43,368.83,373.61,379.80,387.01,388.58,397.32,403.91,407.79,411.69,416.09,423.51,432.28,436.31,440.69,443.65,447.65,455.56,454.88,452.26,445.77,442.21,439.10,439.51,437.81,438.42,441.22,439.52,L8
2014-04-05 22:13:10+00:00,377.28,373.53,367.48,359.05,347.44,341.73,335.11,337.91,335.02,329.08,322.47,322.59,317.51,320.37,319.12,322.66,329.57,331.81,334.25,335.85,344.59,352.32,355.44,354.50,363.18,370.65,377.18,384.24,395.40,402.94,403.28,406.15,416.09,423.97,433.23,435.87,437.32,450.80,462.42,471.01,480.64,490.59,503.02,513.33,518.08,527.49,533.08,537.34,540.68,540.29,539.57,542.62,539.12,542.93,542.32,543.00,539.87,534.72,528.50,523.80,518.35,506.93,501.92,502.91,505.19,494.48,483.29,493.90,504.29,512.30,518.91,529.02,540.14,542.64,548.79,552.95,555.48,557.72,560.52,564.62,568.54,570.56,570.90,573.40,571.60,578.16,578.78,580.31,580.53,585.80,584.30,581.41,582.95,581.42,583.07,581.60,576.79,570.73,561.99,554.90,553.59,542.95,532.04,512.78,507.90,497.87,489.64,485.43,481.73,477.70,470.42,462.72,459.32,455.38,451.56,444.12,431.65,426.62,417.35,405.88,397.68,387.25,376.25,369.76,366.69,361.38,361.28,358.98,356.23,358.81,355.13,354.58,356.53,353.97,354.50,350.76,344.03,343.83,345.12,343.73,343.59,346.47,346.68,350.66,353.98,357.49,363.43,367.04,372.44,377.58,385.01,387.00,395.83,402.53,407.85,412.18,417.47,425.20,432.92,436.67,441.53,444.40,449.47,458.67,458.79,456.61,449.81,445.74,442.91,443.53,439.33,438.18,440.74,441.87,L8
2014-05-31 22:10:24+00:00,378.53,375.05,368.99,361.57,349.96,343.98,337.88,338.32,337.65,332.06,324.93,325.38,317.91,320.07,319.29,321.52,327.55,330.55,332.80,332.42,341.39,350.69,353.87,355.74,362.65,368.51,377.58,384.27,395.35,404.16,406.28,413.93,418.99,427.03,432.84,435.32,439.80,449.48,463.67,469.07,478.23,489.39,501.69,510.77,516.01,524.95,530.86,536.06,539.73,540.88,542.88,542.55,539.69,544.54,545.28,544.82,543.53,538.75,530.53,525.90,520.20,508.17,502.95,506.22,509.76,499.01,485.80,498.37,508.64,516.14,521.41,531.16,543.11,544.36,549.77,552.86,556.14,558.75,561.49,567.12,571.13,572.90,574.20,575.11,576.10,580.62,581.49,581.59,581.94,587.38,585.55,582.97,585.05,583.62,583.50,582.76,578.02,571.08,562.78,555.08,553.30,542.33,532.85,516.77,511.04,502.32,491.83,487.63,483.67,481.23,473.54,466.78,462.97,459.59,455.59,449.00,435.76,430.21,420.58,409.04,400.45,388.85,377.92,370.02,367.59,361.26,361.61,359.77,358.16,360.12,355.75,356.51,358.60,356.17,357.51,352.89,344.53,344.90,346.71,344.68,344.57,346.60,345.84,350.70,353.43,357.31,363.63,368.10,372.91,377.18,387.52,390.80,399.19,405.77,410.23,415.63,421.18,430.17,438.37,441.45,446.86,451.10,456.62,466.07,466.95,463.29,453.54,449.24,445.03,446.74,440.48,441.96,441.51,443.31,L7
2014-06-16 22:10:24+00:00,380.00,377.21,370.25,362.47,350.63,345.69,339.95,341.38,341.72,333.12,327.83,330.54,318.59,324.81,324.80,324.66,329.71,332.28,336.32,334.69,341.56,348.43,356.23,357.32,365.39,371.24,382.76,390.12,397.89,408.90,412.53,421.20,427.02,431.74,433.94,435.11,439.52,449.43,466.18,470.82,479.64,491.11,503.12,512.40,513.33,526.00,533.59,539.92,543.06,544.27,545.84,544.75,541.84,548.06,545.09,544.12,543.23,537.68,528.38,522.69,517.46,503.78,505.60,509.66,515.19,504.44,489.29,499.74,509.04,514.98,519.25,529.89,540.90,544.10,550.22,552.51,555.53,558.43,560.46,565.73,571.29,573.81,573.55,575.19,577.36,582.71,583.34,582.73,584.18,586.80,585.05,582.06,585.46,583.05,583.83,582.46,576.69,569.23,561.20,553.38,552.77,542.48,532.46,517.63,511.55,503.35,493.28,490.48,487.66,479.76,477.15,466.61,463.62,460.45,457.87,451.59,436.40,433.15,423.05,410.52,402.99,386.93,377.81,369.65,367.62,363.18,364.91,360.23,358.71,360.43,354.36,356.39,356.66,357.38,358.38,350.68,345.84,345.72,344.54,342.30,341.51,344.30,343.47,349.06,351.02,355.75,362.34,366.28,370.40,378.10,385.57,388.67,400.50,408.52,413.37,418.95,424.36,434.65,441.88,446.35,449.74,454.92,460.64,470.22,470.81,466.78,455.99,450.50,446.26,448.09,440.84,443.12,442.50,444.16,L7
2014-07-26 22:12:55+00:00,383.94,381.10,374.80,365.61,354.26,346.47,341.75,343.46,341.56,333.08,333.01,334.57,322.50,330.49,329.50,327.65,330.55,330.78,333.92,334.66,342.38,345.90,354.53,354.16,363.13,370.48,382.02,388.24,397.35,410.77,418.70,427.86,437.63,440.95,439.35,435.87,439.36,451.63,469.66,472.56,479.53,492.13,503.68,515.81,514.69,527.93,535.44,541.93,546.70,548.17,549.59,549.36,544.86,551.15,546.75,547.81,546.63,540.10,529.46,522.07,516.62,503.32,507.12,511.24,517.41,503.74,490.10,498.76,510.41,517.43,522.97,529.40,543.52,543.95,553.44,554.59,552.95,557.28,561.71,566.15,569.30,570.00,569.06,572.33,574.54,577.50,581.89,581.32,582.15,585.86,585.44,581.25,582.62,581.51,583.60,581.30,575.04,568.56,562.88,555.76,554.31,542.95,533.47,521.13,512.06,504.41,493.63,491.31,487.10,478.83,476.06,466.46,462.44,460.00,458.38,450.16,438.59,435.73,424.45,412.61,402.06,387.74,377.15,367.14,367.81,365.73,363.94,358.42,358.74,360.07,356.06,358.25,357.01,356.66,359.72,351.27,348.12,347.93,343.84,340.35,342.37,345.24,344.02,349.03,349.73,354.95,360.27,363.50,367.43,379.09,386.50,388.28,401.15,407.45,414.78,420.93,427.64,438.62,445.27,448.51,449.81,452.70,463.38,475.59,474.21,468.05,455.56,449.57,449.38,452.56,445.18,447.25,448.19,450.69,L8
2014-09-20 22:10:44+00:00,368.76,361.71,357.64,349.26,346.36,338.46,334.43,332.23,332.61,323.91,324.44,321.44,312.31,313.18,308.41,306.65,309.38,310.56,311.16,315.56,325.14,330.07,326.79,334.62,343.27,349.81,353.74,356.14,362.52,369.34,385.30,393.96,398.83,409.71,412.60,422.46,428.68,431.95,442.85,453.31,469.90,483.10,489.33,499.89,502.60,514.49,520.60,523.87,525.05,532.10,533.18,532.18,538.67,534.89,533.04,529.39,535.30,530.38,523.19,514.78,511.36,488.97,487.37,489.31,504.14,496.99,481.10,490.55,498.85,508.43,516.42,524.53,531.18,523.83,536.11,541.50,540.63,544.47,550.22,553.42,554.86,557.95,561.38,562.45,563.32,565.42,568.40,566.05,568.65,568.51,570.47,569.48,569.90,566.53,568.03,562.06,558.15,550.15,549.71,541.14,539.62,529.21,519.12,510.51,499.06,488.22,477.78,475.27,464.66,453.15,454.81,443.06,440.49,436.66,436.82,433.37,430.09,430.39,422.00,400.53,391.44,381.76,372.88,352.07,355.49,348.81,347.75,338.75,340.57,337.65,332.43,334.48,329.78,332.21,335.50,333.50,336.77,333.99,327.10,317.55,321.02,326.51,325.80,329.94,330.75,336.14,339.15,343.36,346.50,350.78,363.67,362.09,369.96,379.50,387.80,390.80,398.50,406.65,414.63,418.49,417.91,413.82,426.58,432.91,438.33,443.14,447.82,454.93,453.95,455.77,441.10,440.39,438.15,439.02,L7
2014-09-28 22:13:08+00:00,362.24,356.07,352.42,345.64,343.78,337.25,332.57,329.65,326.74,319.60,317.21,315.22,309.30,309.78,305.84,305.88,308.93,308.97,308.92,309.68,316.93,323.30,323.23,332.05,343.59,349.77,355.52,357.16,359.35,365.91,379.68,390.46,400.04,409.75,413.91,423.72,428.94,429.43,438.48,450.84,465.72,480.83,488.30,498.18,501.39,512.17,519.03,520.82,521.58,527.72,528.12,527.04,531.45,527.81,529.15,526.82,531.51,527.20,520.07,512.75,509.15,490.43,485.72,486.78,497.65,491.50,478.38,487.26,496.31,505.90,513.67,521.41,527.49,523.73,532.88,538.72,538.75,543.20,548.34,551.68,554.25,557.81,561.39,562.46,562.66,565.12,567.69,566.41,567.80,568.24,569.68,567.95,567.89,564.14,565.28,559.90,556.27,548.58,547.90,540.55,538.34,527.82,518.23,508.71,495.72,484.00,473.44,470.27,459.80,449.75,450.15,438.47,436.37,432.44,432.63,429.60,425.59,424.26,418.23,400.05,391.52,381.65,373.48,356.06,355.86,348.87,346.38,337.83,339.91,336.64,331.17,333.25,329.72,331.77,335.64,333.92,334.01,330.15,325.95,318.86,321.01,324.55,322.58,326.62,328.57,334.06,336.64,341.06,344.30,347.95,359.08,359.49,366.05,375.90,382.86,385.36,392.81,401.25,408.47,412.78,413.59,411.82,421.29,427.59,431.64,435.74,439.95,448.64,448.33,449.85,436.97,436.63,433.94,433.95,L8
2014-10-06 22:10:56+00:00,359.43,353.14,348.31,342.54,339.26,334.76,331.27,330.66,326.93,319.61,315.41,313.20,307.57,307.41,303.93,303.97,307.32,309.90,310.05,310.66,315.89,322.69,323.84,331.36,341.92,350.07,355.13,357.65,360.86,367.96,378.82,390.26,398.37,408.82,414.43,424.04,431.72,432.02,438.58,449.21,458.15,477.48,485.12,494.11,497.81,507.11,514.69,515.24,515.81,519.94,520.26,519.94,524.02,520.60,521.94,518.46,520.25,517.79,508.02,500.64,496.39,489.79,484.81,484.16,479.68,475.99,465.94,472.38,484.71,494.43,503.07,510.58,515.34,524.67,533.36,539.23,536.88,542.00,546.36,548.64,550.43,555.20,557.38,557.88,558.32,561.00,561.25,559.64,557.65,560.85,562.36,559.96,559.80,557.51,558.05,551.56,549.31,540.08,540.72,533.44,533.33,522.55,512.31,503.53,487.94,477.41,465.59,459.94,450.07,439.48,440.35,426.89,426.93,419.32,421.25,418.04,413.60,410.56,406.25,397.25,390.50,380.29,372.13,356.39,354.95,351.40,348.22,338.86,339.80,334.73,329.56,331.67,325.20,328.37,328.57,327.36,328.44,323.97,323.52,316.99,319.20,322.03,321.30,325.03,327.82,332.58,334.95,339.09,342.63,344.07,356.89,357.39,362.80,373.20,378.32,379.43,386.61,393.55,400.17,402.61,402.60,398.01,410.74,415.81,420.22,424.15,427.44,437.77,436.08,437.81,435.92,435.74,432.52,433.62,L7
2014-10-14 22:13:14+00:00,359.81,353.28,348.17,343.07,339.78,336.78,335.80,334.20,329.16,322.86,318.95,314.65,308.76,309.05,305.32,305.89,311.01,313.03,313.96,315.98,315.89,322.69,323.84,333.97,340.65,351.99,358.95,364.49,368.21,373.78,381.30,389.93,397.30,411.87,418.25,427.33,436.92,437.61,442.92,453.88,458.83,477.63,487.24,494.11,497.81,507.11,514.69,520.01,518.35,522.56,522.81,523.39,525.91,522.81,523.20,520.18,522.01,521.34,508.02,506.16,501.99,495.56,492.04,490.35,483.70,479.71,472.46,477.88,487.62,498.76,503.07,510.58,515.34,524.67,533.36,543.32,540.55,547.23,546.36,548.64,550.43,555.20,557.38,557.88,558.32,561.00,561.25,559.64,557.65,560.85,562.36,559.96,559.80,557.51,558.05,551.56,554.64,546.47,544.65,538.62,535.76,529.01,519.58,503.53,497.14,484.31,472.57,465.21,454.10,443.31,444.67,431.82,429.21,421.90,421.85,419.41,415.98,412.57,408.76,399.63,393.83,384.63,377.16,364.19,361.63,359.49,355.19,344.51,344.11,338.01,332.69,335.02,329.44,332.99,333.03,332.45,335.33,332.83,330.66,316.99,319.20,322.03,321.30,325.03,327.82,332.58,334.95,339.09,342.63,350.38,359.06,360.29,367.05,375.02,378.48,380.85,388.30,395.88,403.94,403.80,406.02,403.94,414.72,423.47,426.37,427.91,430.68,439.20,437.69,438.51,437.19,437.01,433.71,433.91,L8
2014-11-15 22:13:13+00:00,356.45,349.64,342.50,343.07,334.70,331.86,332.39,331.55,328.48,324.23,319.85,313.51,306.74,305.80,302.25,302.66,308.83,311.28,312.53,314.70,313.99,320.65,321.48,331.10,337.35,349.18,355.51,362.50,367.81,373.77,380.26,388.12,394.66,409.29,416.12,426.52,436.36,438.92,444.32,449.76,457.10,473.83,487.24,489.70,498.05,509.81,517.75,520.61,517.46,520.97,521.15,521.00,522.13,521.92,522.42,518.86,518.10,518.61,508.30,508.22,504.86,499.48,497.28,492.20,482.88,476.03,471.77,479.05,488.03,498.71,502.38,510.82,515.84,523.82,531.46,541.13,540.32,546.18,545.32,547.40,549.53,555.53,557.75,559.51,560.54,563.59,561.21,559.64,557.65,560.85,565.13,559.96,559.80,557.51,558.05,551.56,554.64,546.47,544.65,538.62,535.76,529.01,519.58,506.10,499.19,485.77,475.32,468.13,456.55,446.24,442.89,430.28,428.36,422.98,421.61,418.38,413.99,410.02,406.63,398.68,394.41,385.16,378.54,366.30,363.41,360.99,356.95,346.83,344.63,337.47,333.86,332.51,327.20,331.11,330.45,330.81,332.38,330.04,328.79,317.45,319.04,322.66,321.73,325.93,327.57,332.33,334.88,337.76,341.68,349.09,357.37,358.64,365.75,373.04,377.13,379.55,387.87,393.92,401.67,404.02,405.78,404.68,415.13,423.63,426.94,428.13,430.93,438.55,436.53,437.76,435.93,436.58,432.44,432.38,L8
