dates,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0004,nzd0310-0005,nzd0310-0006,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0014,nzd0310-0015,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0023,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0028,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0033,nzd0310-0034,nzd0310-0035,nzd0310-0036,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0042,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0049,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0058,nzd0310-0059,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0065,nzd0310-0066,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0071,nzd0310-0072,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0079,nzd0310-0080,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0085,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0089,nzd0310-0090,nzd0310-0091,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0123,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0134,nzd0310-0135,nzd0310-0136,nzd0310-0137,nzd0310-0138,nzd0310-0139,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0171,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,satname
2017-01-10 21:56:39+00:00,,,,,,,,,304.85,294.26,296.13,304.68,314.38,323.49,321.88,332.00,330.85,329.09,332.90,337.48,346.22,352.61,355.35,360.18,,,,,,,,363.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.09,,,,,,382.82,379.13,371.67,363.98,363.81,359.70,358.77,361.28,355.18,352.09,350.68,,,,,362.66,366.07,365.40,366.92,375.72,380.70,376.80,376.12,378.44,396.87,,,,,,424.88,,,,,,,,353.84,330.87,,,,,327.26,328.26,330.73,329.07,329.38,329.52,332.52,340.60,338.42,,,,,355.64,366.08,372.25,373.79,373.38,382.14,378.95,376.15,374.61,,,,,,332.94,334.12,334.73,332.20,325.74,311.24,311.32,312.68,315.98,,,,,316.75,334.79,341.44,339.91,335.60,347.81,352.82,376.44,,,,,,395.01,373.91,344.79,326.65,317.93,324.25,328.30,334.49,,,L7
2017-01-17 22:02:45+00:00,348.86,332.50,330.18,314.45,317.80,306.38,,,,,,,,,,293.56,300.46,312.55,324.83,335.01,336.18,338.93,340.39,355.51,364.76,365.63,372.53,368.70,363.66,352.75,,,,,,,,321.72,316.72,317.88,312.74,320.37,324.88,330.80,328.34,331.88,337.21,337.69,339.12,346.62,,,,,,393.43,398.30,405.27,416.78,427.38,440.31,451.55,456.51,470.39,457.43,455.82,444.10,445.40,,,,,406.24,403.74,401.87,401.46,404.94,398.61,398.04,394.69,388.64,393.50,390.72,391.25,,,,,,369.13,366.52,366.97,367.65,361.51,365.10,364.11,364.52,362.20,365.44,,,,,,385.59,393.41,395.75,407.86,417.89,430.59,437.89,436.32,432.97,429.66,,,,,,,,309.62,337.60,358.54,361.77,353.75,339.66,334.48,,,,,340.99,342.41,342.76,343.48,342.29,344.64,348.13,359.95,362.52,359.07,,,,,379.72,381.43,382.54,377.63,367.84,356.01,352.72,348.53,341.59,,,,,328.33,322.29,319.31,323.43,320.83,322.44,318.93,316.27,312.74,,,,,347.30,355.56,367.42,366.14,379.67,390.90,394.70,371.69,367.79,,,,,328.93,317.64,305.56,306.53,317.74,320.32,L7
2017-02-02 22:02:38+00:00,357.47,348.79,342.51,331.45,327.50,320.29,,,,,,,,,,307.14,321.30,325.71,334.72,344.56,349.93,354.72,359.47,367.76,,,392.61,384.38,378.51,373.38,,,,,,,329.97,333.67,327.00,329.81,328.24,336.27,334.39,341.96,341.41,346.85,349.08,350.02,356.09,360.69,,,,,,400.23,406.85,414.36,422.58,438.35,449.45,462.39,466.74,476.72,463.27,470.65,456.97,,,,,,,,,,,,,,401.79,404.74,398.75,402.52,,,,,,,,,,363.96,374.20,375.64,370.87,359.08,365.77,,,,,,390.01,389.52,400.50,406.03,423.68,439.82,446.71,443.93,435.23,428.03,,,,,,,,342.16,344.58,375.84,377.23,364.52,346.97,338.80,339.65,,,,352.46,352.48,347.72,357.40,358.26,361.16,356.67,369.86,368.63,368.06,,,,385.70,390.44,391.64,389.89,380.75,368.11,361.34,354.63,354.31,345.28,,,,,337.99,330.95,329.76,334.00,330.07,328.82,330.64,325.61,327.04,,,,,353.45,359.27,373.10,375.30,392.45,405.73,399.33,378.13,374.56,,,,,331.71,322.71,307.63,310.70,323.82,324.34,L7
2017-03-30 22:00:14+00:00,351.34,347.43,348.48,338.33,335.85,336.27,332.72,325.25,322.77,324.64,327.02,316.92,311.67,310.26,323.71,323.46,329.49,338.83,349.59,356.30,355.34,358.16,372.01,378.66,386.37,392.08,393.41,383.11,378.79,371.86,364.10,354.56,357.78,351.21,344.64,345.03,337.77,334.32,333.01,333.06,331.25,333.36,335.96,344.50,350.85,352.67,353.75,356.29,356.67,357.05,363.80,370.70,375.10,381.47,391.00,397.64,408.80,412.26,428.46,439.74,450.13,457.13,464.87,475.39,471.60,462.69,453.63,456.39,448.98,445.31,436.80,426.75,428.25,418.57,409.31,406.01,400.14,402.65,402.25,400.89,398.26,399.02,399.50,398.50,395.13,389.37,381.99,378.36,377.25,378.81,374.15,367.23,367.47,367.35,368.00,369.91,366.62,365.80,367.17,370.09,370.82,379.91,374.33,383.54,388.29,403.32,405.34,422.46,425.92,437.27,438.48,453.74,459.63,443.79,407.10,385.95,378.80,361.99,,,,344.92,356.51,363.25,358.49,357.07,341.32,336.62,338.29,344.77,338.49,341.00,346.42,348.58,345.38,347.17,354.54,354.87,357.21,360.33,364.41,363.86,366.41,368.99,374.70,379.21,391.34,384.02,383.12,378.56,374.31,367.91,361.87,349.95,351.06,341.66,341.98,337.31,335.23,332.57,331.72,329.10,328.27,322.74,326.88,331.12,326.73,331.56,331.14,330.77,339.30,347.48,354.55,360.94,374.66,377.48,393.76,404.96,396.61,386.21,374.14,368.74,359.11,357.68,342.83,342.66,324.47,310.68,310.70,314.29,316.47,L8
2017-03-31 21:56:43+00:00,,,,,,,,,,,,,,302.94,320.23,322.77,326.82,336.61,343.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.78,426.15,421.99,416.64,406.90,402.30,402.39,401.45,400.26,402.95,395.30,400.40,,,,,372.62,373.47,376.01,372.14,367.78,361.25,360.67,362.62,363.57,365.85,365.56,,,,,369.77,367.46,375.63,380.70,394.42,402.11,412.17,422.77,432.84,437.07,,,,,,,326.24,,,,343.81,354.63,367.23,359.77,356.95,,,,,336.34,332.41,338.92,341.20,337.16,343.88,351.62,353.75,354.36,,,,,,363.51,379.76,382.17,384.24,387.17,381.35,375.24,367.24,,,,,,335.92,337.44,330.89,328.39,326.97,330.85,321.54,325.45,,,,,,340.33,344.03,351.97,357.53,376.52,380.79,389.76,401.51,,,,,,348.85,345.39,334.87,319.73,307.20,305.71,315.68,319.03,L7
2017-04-08 21:53:59+00:00,337.76,325.16,324.51,321.02,317.82,318.78,312.33,308.81,307.81,301.82,295.87,300.46,307.78,311.70,306.14,304.30,308.30,316.63,323.89,325.41,330.08,337.56,342.34,344.75,349.90,364.03,365.54,356.44,348.96,338.87,335.56,337.24,331.35,325.51,324.48,320.89,316.34,307.74,305.88,305.20,305.75,305.97,307.64,309.21,318.38,315.96,318.86,322.69,328.34,335.75,340.15,345.51,354.24,357.28,367.16,376.28,,391.38,402.98,411.03,417.02,429.55,441.46,439.52,441.86,434.43,432.80,422.63,418.81,404.45,403.28,400.72,389.55,384.38,383.43,381.00,371.30,367.79,370.07,368.84,370.80,365.45,369.09,366.18,370.18,366.25,362.16,353.83,342.16,338.75,335.93,338.32,339.92,335.20,338.60,339.12,343.49,,,,,,,,,,,,,,,,,,,387.01,352.43,329.97,374.36,,334.48,341.82,346.57,331.71,328.99,329.54,332.33,322.51,317.30,314.97,317.24,316.90,321.82,319.11,316.07,320.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-04-15 22:00:06+00:00,351.32,339.81,334.13,331.23,326.05,311.46,312.64,314.59,310.92,306.27,,,299.83,304.29,311.60,294.54,316.36,327.53,332.84,341.87,346.71,351.03,357.45,368.87,374.24,381.72,387.78,373.92,368.44,358.67,360.75,348.09,348.05,343.89,340.18,330.54,321.11,322.97,318.55,315.99,316.17,322.09,321.68,323.84,322.84,331.30,337.16,339.35,339.69,339.56,344.65,355.40,359.93,372.05,380.07,393.14,,406.79,412.87,424.29,427.52,444.58,455.74,463.84,453.72,448.04,439.93,441.98,432.75,432.02,421.10,414.55,404.38,398.43,394.55,392.25,398.35,390.09,388.97,387.64,386.53,386.70,384.11,380.89,370.84,367.77,366.40,358.03,352.22,353.93,351.43,341.21,345.41,347.62,345.76,348.87,348.49,353.66,350.58,352.29,342.02,353.74,354.62,358.51,370.15,378.19,394.05,408.68,420.59,417.07,432.02,436.09,430.33,419.80,405.77,375.76,350.13,306.10,,,,326.79,325.03,343.14,342.03,335.36,322.74,306.52,304.85,302.43,306.11,,,298.20,319.41,323.29,,,,,,,,,,327.51,351.45,366.36,373.36,,,,,,,,323.75,317.63,308.61,310.72,310.43,308.53,302.60,305.98,312.91,318.10,302.84,308.67,314.25,310.29,322.87,320.51,313.91,328.05,,,,376.89,373.37,342.62,340.22,330.61,316.50,301.85,304.30,300.79,303.26,286.28,291.47,296.71,292.70,L8
2017-05-01 21:59:55+00:00,336.36,322.69,320.18,318.63,317.00,308.25,294.63,301.01,296.79,292.97,274.86,276.01,298.93,293.20,304.70,292.27,310.59,320.91,325.06,338.25,344.51,351.31,354.27,366.43,370.55,373.06,369.73,367.30,358.14,350.29,339.30,336.58,334.55,328.09,328.00,321.99,311.36,323.33,314.92,313.61,305.96,312.34,317.16,321.63,321.62,327.23,328.86,334.84,335.44,338.42,343.23,350.81,357.98,368.22,377.71,384.18,,400.23,409.84,422.92,429.97,446.40,448.86,460.85,453.16,450.26,434.70,433.11,426.37,423.62,414.61,409.44,404.46,397.55,390.43,384.30,380.81,378.53,375.91,375.74,370.20,370.74,362.42,361.29,355.30,356.46,351.82,353.46,351.45,350.57,341.93,334.90,338.09,336.65,338.84,342.81,349.57,350.36,350.51,346.74,346.49,344.66,338.82,344.46,355.39,375.72,388.56,402.56,401.00,412.27,412.98,409.26,402.85,399.56,392.02,380.42,351.07,,,,,291.25,315.04,328.75,327.08,319.35,305.88,298.95,298.44,299.32,294.55,301.19,305.84,311.21,321.35,321.80,326.49,324.80,321.66,321.74,328.53,330.96,329.60,,335.63,332.65,339.64,348.67,357.71,356.20,,,,,,,306.75,305.42,304.90,304.69,309.19,317.46,326.71,326.71,324.55,320.11,309.76,307.51,305.32,306.88,312.66,315.97,320.99,324.19,340.36,331.29,362.82,386.58,373.34,351.38,349.48,329.66,338.55,329.63,334.47,334.37,315.15,295.56,289.48,310.71,303.61,L8
2017-05-02 21:56:55+00:00,343.34,334.15,330.44,325.88,317.94,308.82,305.12,306.30,299.36,,,,,,,,316.52,324.42,325.90,333.33,344.74,350.57,354.72,362.79,368.99,371.78,374.36,371.25,364.93,359.28,353.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.85,313.03,330.91,328.41,322.06,307.55,302.54,,,,,307.71,313.31,317.53,322.47,323.91,327.36,326.71,330.68,336.17,,,,,338.24,339.68,353.61,354.50,354.42,354.03,359.33,353.06,345.22,,,,,304.32,303.33,,314.02,,,316.86,316.45,308.68,,,,,,321.00,331.71,341.06,341.65,359.60,377.23,373.32,347.57,,,,,332.19,323.17,314.70,301.55,298.35,308.74,309.96,L7
2017-05-18 21:56:58+00:00,336.37,324.21,321.56,312.65,312.17,301.65,300.50,300.01,295.25,294.30,266.45,280.42,,,,,,,,,335.42,339.84,344.83,351.48,359.81,360.79,359.63,366.56,349.89,344.15,344.59,337.94,329.18,325.52,,,,,,,,310.03,309.01,306.51,313.97,317.05,324.37,331.27,331.11,333.15,338.18,346.43,356.01,,,,,,,410.69,423.40,435.09,441.90,447.57,442.44,444.39,436.60,430.49,425.44,419.68,,,,,,,369.07,367.60,366.17,368.58,361.47,361.58,364.91,363.27,355.57,354.44,,,,,,331.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.76,310.76,321.26,314.85,308.82,305.68,300.14,298.89,299.18,,,,,311.26,314.95,317.63,317.65,321.53,327.45,329.22,331.76,329.86,,,,,,345.83,349.71,351.01,350.97,355.61,341.45,331.07,312.27,306.70,,,,,306.49,312.57,313.86,305.25,311.47,308.06,311.42,314.44,,,,,,338.78,345.36,348.03,369.44,367.46,351.19,352.39,340.80,,,,,,302.08,304.24,304.70,300.43,L7
2017-05-25 22:03:10+00:00,323.87,313.64,,,,,,,,,,,271.78,285.88,280.11,295.51,298.87,304.96,308.78,314.37,311.10,313.61,331.11,331.80,339.70,346.31,355.59,,,,,,,,297.96,301.69,305.72,286.11,295.10,296.88,300.79,290.40,291.67,294.51,304.61,308.92,305.82,,,,,,,351.08,359.14,369.82,374.77,382.17,391.71,392.92,401.05,407.61,425.82,429.23,429.35,,,,,,,383.26,381.07,370.99,364.86,360.35,350.67,354.88,349.54,344.56,348.19,344.22,,,,,,335.59,335.59,325.80,326.90,321.18,322.91,323.47,322.87,327.35,329.33,,,,,,340.57,344.56,359.97,370.54,383.56,386.06,396.60,396.88,403.33,413.95,,,,,,337.87,,231.62,298.11,330.81,337.29,321.39,307.87,299.68,304.01,,,,,289.66,300.72,298.81,299.79,300.56,303.93,310.24,311.93,313.32,,,,,326.39,326.78,335.77,346.97,344.09,338.84,337.29,335.28,330.63,,,,,291.94,292.06,296.89,294.40,294.96,,,286.58,288.72,296.30,,,,294.17,307.65,308.16,307.54,314.57,332.85,337.53,346.61,336.35,,,,,306.57,300.66,299.27,312.45,305.05,305.75,289.27,289.71,L7
2017-06-10 22:03:15+00:00,330.94,,,,,,,,,,,279.25,284.06,288.03,291.90,300.32,303.53,313.25,323.63,320.16,318.97,322.28,328.57,337.14,341.92,345.72,,,,,,,,313.07,315.08,306.09,306.42,309.23,303.67,299.18,294.89,290.27,298.10,305.71,309.86,319.60,,,,,,,351.09,358.14,363.24,374.47,384.04,394.48,390.41,400.04,410.75,424.65,431.44,440.59,,,,,,,399.06,391.83,389.64,382.51,375.77,370.67,357.41,362.45,363.45,358.05,360.67,,,,,,,,,,,,,,337.49,332.70,,,,,,355.39,357.39,361.01,368.86,375.46,382.19,388.22,399.34,404.54,405.06,,,,,,346.60,328.28,,,285.37,324.08,328.50,323.10,313.13,312.12,,,,,304.12,310.08,316.22,315.33,316.90,310.90,310.39,316.83,322.69,,,,,335.92,337.65,341.88,353.18,360.64,358.14,354.54,348.43,335.83,331.45,,,,,311.31,305.61,307.87,308.25,305.00,303.66,301.27,302.19,301.25,,,,,316.96,322.84,320.04,327.37,327.26,338.05,349.05,361.48,357.12,,,,,328.31,323.59,318.67,314.58,304.28,299.72,293.10,296.91,L7
2017-06-11 21:54:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.76,327.75,333.86,327.03,319.65,319.16,322.17,310.61,297.19,296.23,301.32,311.31,313.78,314.68,314.71,313.71,320.63,325.01,328.20,324.19,330.86,341.73,339.04,335.83,338.62,347.44,354.09,360.71,362.80,357.46,356.56,344.63,339.32,332.27,332.43,323.82,317.43,313.39,309.96,310.86,315.74,313.07,313.33,309.51,310.16,308.84,307.54,314.62,316.99,311.93,316.38,319.08,328.24,331.95,335.60,336.33,358.85,369.71,358.54,353.81,353.43,342.00,337.31,325.31,328.28,328.65,320.20,314.60,304.31,303.72,305.12,L8
2017-06-19 21:57:06+00:00,335.20,329.11,324.23,308.60,,,,,,,,,287.05,293.27,295.15,296.24,302.16,308.40,317.04,326.34,322.68,331.86,337.01,340.12,346.24,362.25,366.71,,,,,,,,312.47,311.18,304.71,303.09,301.36,302.62,302.16,306.30,299.60,310.79,315.06,322.56,326.87,,,,,,,353.99,364.52,375.04,380.44,391.23,396.17,407.62,418.38,430.31,446.34,448.49,443.65,,,,,,387.10,387.80,386.54,382.79,379.44,367.44,365.37,365.67,363.95,365.09,365.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.41,315.12,319.23,326.62,337.75,351.12,361.11,377.98,,,,,,331.61,322.68,319.37,316.90,317.39,315.47,314.22,316.08,L7
2017-06-26 22:03:18+00:00,,,,293.32,285.79,270.65,,,,,,,,,,,,,,,,,,,,,332.42,338.27,323.70,,,,,,,,,287.90,297.29,282.47,287.66,291.96,295.11,300.01,296.85,304.31,303.78,302.86,303.16,,,,,,,348.10,362.38,374.97,384.50,387.97,396.38,402.70,414.77,425.54,417.12,404.50,396.73,,,,,,364.17,367.59,359.31,360.53,339.69,342.80,324.75,336.77,329.67,339.46,333.21,329.69,,,,,332.50,330.17,328.62,323.72,325.12,326.25,324.48,324.94,316.88,313.27,324.13,,,,,332.20,348.36,365.25,370.79,364.82,370.72,366.65,379.28,392.65,392.55,379.97,,,,,,,,,,,,,,,,,,,,,,,284.53,286.48,289.79,297.75,298.77,,,,,,337.84,343.24,,,,,,,,,,,,,,,,,263.73,277.61,277.36,277.51,,,,279.68,289.84,,,293.80,312.24,353.61,349.08,326.81,,,,,301.08,288.06,275.18,273.24,272.98,279.01,274.15,L7
2017-06-27 21:54:14+00:00,334.04,328.73,318.05,305.00,299.11,283.89,277.65,289.23,281.94,,,278.57,281.87,280.28,284.35,275.60,300.80,303.20,313.10,317.80,319.42,318.21,327.65,332.69,340.32,340.26,352.18,358.66,344.53,341.68,336.34,319.68,316.65,309.00,302.47,295.20,283.66,298.34,300.27,296.25,294.38,302.23,303.09,313.42,313.19,313.54,319.51,325.45,326.24,329.87,333.16,343.56,351.46,354.67,363.06,374.34,379.43,392.39,401.21,412.35,423.24,427.00,437.96,446.93,,,,,,,,,,,,,,,,,356.68,356.76,351.81,349.00,344.53,340.97,336.88,342.45,333.38,333.74,330.00,336.47,339.03,338.14,342.27,338.56,344.49,342.44,343.61,343.48,345.31,355.57,358.26,366.07,359.82,374.08,381.20,382.42,381.73,385.34,389.06,397.43,400.40,383.37,347.64,338.52,333.29,288.33,,,,299.70,307.08,319.42,312.99,309.14,291.08,281.75,281.19,289.75,269.84,292.99,297.42,294.39,301.08,304.22,306.42,305.15,302.73,308.64,315.11,319.24,318.19,,,337.01,350.63,350.29,,,,,,,,,,,,,,297.33,286.97,288.62,294.26,298.64,290.22,283.09,278.27,279.45,296.46,302.16,312.49,317.66,325.54,325.16,344.65,372.28,371.43,347.13,349.61,325.82,332.15,325.03,322.37,320.02,313.94,294.89,290.28,296.36,296.73,L8
2017-07-04 22:00:26+00:00,,,,,285.59,280.32,281.24,284.31,281.75,,274.83,267.09,274.08,276.63,269.07,284.37,285.13,291.26,298.50,300.16,304.52,311.34,315.02,322.51,326.81,332.09,334.26,328.32,322.68,319.27,316.58,316.99,306.88,302.80,299.05,291.99,291.96,297.19,295.19,293.26,289.18,288.59,290.80,295.64,301.97,304.79,308.09,307.78,306.15,312.56,314.75,324.80,334.55,338.48,343.56,355.00,363.39,367.95,384.45,394.16,401.07,404.86,414.05,419.82,419.50,408.92,406.40,392.75,387.02,376.37,370.64,370.69,370.26,370.57,366.82,359.89,354.47,349.28,342.55,341.46,339.30,333.63,337.90,334.33,340.68,340.53,339.34,331.65,328.77,329.68,326.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.75,284.59,283.60,290.19,290.27,297.18,294.99,298.78,303.10,304.00,307.93,314.24,,,,,,,,,,,,,,,,,,,,,,,284.07,277.62,277.33,278.59,284.70,279.39,281.31,276.49,285.42,285.72,302.48,300.44,306.39,327.50,345.25,340.78,324.83,311.33,307.86,299.41,299.32,300.31,294.77,283.64,278.60,282.42,279.04,279.35,L8
2017-07-05 21:57:07+00:00,,,,,,,275.21,279.41,281.13,,274.33,279.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.70,312.54,322.77,330.61,339.10,344.84,359.13,371.31,379.68,385.04,395.21,406.50,,,,,,,,,,,,,,,,,,,,,,333.83,335.86,337.96,339.70,339.77,336.78,337.11,333.18,332.86,331.69,332.00,,,,,,336.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.12,274.18,275.30,282.49,286.00,296.60,298.39,302.90,304.97,,,,,314.25,,,,,,,,,,,,,314.09,307.93,297.91,295.05,286.66,293.43,293.67,290.64,288.49,,,,,283.56,290.72,294.63,287.20,283.86,300.83,304.86,315.94,322.84,,,,,,323.15,322.82,311.51,312.96,320.34,308.39,305.66,297.16,,,,L7
2017-07-28 22:03:17+00:00,329.67,320.46,312.66,300.40,293.88,268.98,272.44,272.26,,,,,,,,,,,,305.38,310.16,307.74,316.72,331.14,338.99,338.88,338.98,351.71,332.47,332.67,322.14,310.27,314.12,305.96,,,,,,,,305.98,310.81,313.99,309.57,307.28,307.21,304.45,307.29,313.11,321.33,332.87,342.21,,,,,,,412.93,421.05,429.56,432.90,439.80,429.50,424.53,415.04,414.62,409.33,415.40,406.29,,,,,,364.53,368.02,366.51,362.18,352.10,363.57,364.00,363.37,355.65,357.17,354.76,,,,,,337.59,349.58,339.04,339.61,344.52,334.58,334.28,336.53,342.02,352.41,,,,,376.89,381.29,394.96,398.24,400.75,407.40,408.07,404.46,382.64,346.00,312.68,271.24,,,,286.48,296.35,314.52,316.69,306.92,298.16,283.44,287.52,297.14,295.31,,,,,317.47,316.05,317.68,316.55,317.74,322.92,332.28,334.18,,,,,,362.39,,,,,,,311.20,309.40,,,,,300.88,299.89,299.54,297.77,301.08,300.62,300.84,294.80,300.09,306.65,,,,344.57,349.47,356.50,377.33,371.45,353.76,352.92,327.42,336.69,,,,,302.21,306.75,313.24,313.28,L7
2017-07-29 21:54:25+00:00,326.14,324.30,314.43,284.49,284.20,278.34,272.33,269.70,,,,,271.76,275.97,,278.54,296.90,301.12,303.53,306.26,309.16,305.46,310.00,328.77,340.59,333.99,336.22,347.14,331.72,331.00,325.47,308.18,309.42,300.38,291.56,280.03,276.33,295.42,288.56,291.50,293.92,303.66,304.71,302.11,303.33,304.68,304.63,304.50,307.36,306.84,314.52,327.28,335.49,351.49,355.75,355.95,371.72,374.25,376.45,401.60,404.57,404.23,419.75,421.12,410.78,409.40,391.09,407.91,393.18,406.32,394.50,380.19,378.37,363.26,357.08,342.41,335.37,347.04,352.60,,,,,,,,,,,,,,333.49,333.49,339.32,334.65,333.27,330.28,337.70,335.37,342.06,344.20,357.60,358.67,358.05,362.84,368.57,371.00,380.37,378.95,390.22,387.89,390.09,390.68,369.00,335.40,294.30,252.83,,,,274.43,287.95,308.86,309.19,302.01,282.38,276.52,282.78,285.98,288.17,288.59,294.34,298.66,306.53,309.85,311.05,313.34,317.72,316.42,316.91,320.72,319.75,328.67,334.95,336.33,348.87,354.72,353.48,345.10,341.99,328.39,314.72,308.18,304.28,293.09,292.20,293.53,282.78,286.46,288.05,289.75,290.05,287.98,286.90,293.98,292.95,292.54,276.86,286.04,293.94,298.99,310.23,315.50,327.30,320.81,342.76,377.76,366.74,344.39,333.74,313.19,314.15,310.84,312.74,310.55,292.50,281.66,290.42,293.23,292.36,L8
2017-08-05 22:00:39+00:00,331.83,322.72,321.84,320.67,319.89,310.27,291.75,287.14,294.84,289.25,288.40,269.54,272.26,286.41,296.46,313.15,316.81,315.70,315.97,317.48,312.93,321.30,336.29,345.02,353.05,362.74,383.27,359.67,358.96,339.56,334.13,332.24,310.92,295.96,301.43,307.71,305.06,301.11,306.10,306.94,316.19,318.09,316.09,314.46,319.33,318.82,314.78,310.72,313.72,319.60,323.86,341.78,353.39,362.84,373.97,380.04,393.71,402.67,406.87,411.62,417.93,425.91,430.74,429.34,431.55,427.46,419.97,417.48,410.41,394.38,391.43,392.80,389.21,387.04,379.48,369.91,363.24,360.86,354.33,354.40,367.87,369.47,367.59,364.03,361.63,360.05,353.48,345.60,338.76,336.15,334.70,347.09,348.23,342.47,344.71,345.14,343.01,342.30,347.36,351.33,354.44,357.19,363.49,369.02,366.29,373.94,378.12,387.63,396.58,405.94,409.01,423.49,437.86,436.51,410.18,366.80,331.76,322.10,401.71,,,,,346.15,308.30,307.70,318.54,312.20,299.78,295.70,305.92,300.64,302.67,313.80,320.67,320.12,322.57,322.90,329.23,330.57,338.18,348.89,352.87,351.11,357.49,361.92,369.69,373.04,363.18,357.65,357.40,348.29,335.37,328.49,323.89,320.84,309.79,304.67,303.38,305.80,301.02,296.93,293.90,297.94,296.23,297.43,302.01,303.54,310.21,310.73,313.70,318.78,331.12,341.74,341.40,362.70,367.75,376.06,363.55,358.27,347.20,340.24,335.18,328.38,329.23,328.69,327.92,320.59,319.37,313.89,317.99,L8
