dates,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0004,nzd0310-0005,nzd0310-0006,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0014,nzd0310-0015,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0023,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0028,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0033,nzd0310-0034,nzd0310-0035,nzd0310-0036,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0042,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0049,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0058,nzd0310-0059,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0065,nzd0310-0066,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0071,nzd0310-0072,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0079,nzd0310-0080,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0085,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0089,nzd0310-0090,nzd0310-0091,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0123,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0134,nzd0310-0135,nzd0310-0136,nzd0310-0137,nzd0310-0138,nzd0310-0139,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0171,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,satname
2018-04-26 22:01:11+00:00,343.87,335.04,328.15,319.09,316.28,307.02,301.41,298.15,297.55,299.89,306.12,310.33,305.79,303.56,311.79,316.06,321.43,324.09,330.37,333.66,335.28,336.22,346.80,349.17,356.24,361.68,362.25,358.34,349.58,344.32,342.90,333.74,332.19,324.69,325.93,322.59,323.71,322.58,321.90,323.48,323.25,324.41,326.07,323.83,328.11,332.19,331.65,332.43,336.74,346.78,352.59,357.65,362.32,371.75,378.62,386.90,393.63,406.62,414.93,422.36,426.16,437.49,448.00,454.78,451.70,448.13,444.08,436.45,427.27,419.86,411.96,407.59,398.12,393.26,389.26,387.33,388.10,384.64,383.22,385.04,384.71,382.06,378.30,376.41,369.59,364.41,360.82,359.73,359.13,360.40,359.89,356.05,355.34,355.58,357.50,359.25,361.55,362.11,366.05,364.13,366.11,368.34,375.67,382.45,388.89,397.12,401.73,410.04,421.66,429.99,433.15,437.12,440.72,431.07,406.58,380.37,329.19,288.78,454.21,237.09,294.18,323.61,331.06,336.74,336.56,332.64,325.05,319.13,314.29,316.16,319.43,321.43,323.87,325.01,326.48,328.54,332.55,336.15,340.40,343.54,344.96,350.08,355.14,358.97,360.49,365.68,370.25,373.55,369.13,365.36,357.96,347.39,342.71,336.20,334.73,329.46,327.22,323.44,320.57,318.97,314.33,312.93,313.74,311.24,311.00,313.03,316.76,318.15,323.43,329.49,333.07,342.62,347.82,358.96,368.85,380.58,389.48,403.24,390.68,376.78,368.61,361.32,354.02,351.24,346.42,336.21,327.73,320.49,320.76,322.19,319.86,L7
2018-06-05 21:59:25+00:00,342.54,333.93,327.01,317.96,315.02,306.59,300.48,296.48,294.63,299.77,307.16,309.79,307.33,306.47,311.88,312.73,319.33,322.22,328.17,332.18,335.63,333.89,344.08,346.51,352.89,357.38,360.14,356.28,347.29,342.47,340.59,332.90,332.78,324.36,324.99,319.35,320.18,320.49,319.56,320.93,320.04,321.49,322.13,321.26,325.13,325.79,325.62,330.41,334.15,343.79,349.51,356.58,362.57,370.64,375.69,384.11,391.68,403.65,412.17,420.36,425.63,434.35,443.79,451.25,447.70,446.16,442.36,436.78,429.17,421.18,411.45,405.20,397.00,390.85,386.97,384.48,384.79,383.58,380.82,381.15,381.15,379.43,377.40,375.87,368.65,363.54,359.57,357.06,356.45,356.71,356.38,353.81,354.55,354.08,354.68,356.20,359.20,360.84,366.53,363.87,365.29,367.23,374.51,381.97,388.46,396.33,402.39,409.98,419.46,428.51,433.40,439.61,442.16,433.70,415.45,385.04,329.63,281.02,464.16,265.26,297.27,325.90,333.88,336.54,334.93,329.85,323.37,317.47,313.76,313.94,316.69,317.30,320.85,323.73,325.05,327.33,330.08,334.52,337.07,340.19,343.28,347.37,353.19,357.10,356.95,361.88,366.77,371.15,366.71,362.26,353.25,344.57,340.43,334.43,333.87,328.51,325.37,323.10,319.88,318.16,315.22,313.77,314.86,311.04,310.36,312.69,315.48,319.06,323.18,328.48,331.68,340.37,347.48,359.04,369.28,381.93,390.40,402.35,389.83,377.80,368.35,362.60,354.44,346.12,344.31,336.09,329.02,322.10,320.27,320.86,318.58,L8
2018-07-15 21:59:45+00:00,338.19,330.35,325.00,317.22,309.61,304.05,298.71,293.81,291.96,298.01,305.93,310.62,308.76,306.03,309.77,311.60,318.81,322.27,328.82,330.38,333.55,332.00,342.88,343.59,349.44,354.22,356.63,354.25,344.93,340.56,339.23,332.45,332.64,323.98,324.32,319.56,317.45,318.45,318.41,318.73,317.66,318.66,318.52,317.94,321.94,323.65,323.52,329.05,332.05,341.00,349.21,356.31,362.65,370.42,375.63,381.53,389.59,400.88,409.02,418.17,424.77,434.41,443.03,449.51,444.56,441.71,438.17,435.31,427.63,419.44,409.66,404.68,394.66,390.08,385.59,382.46,382.77,382.05,378.52,378.00,376.99,375.13,374.63,374.34,366.44,361.90,357.17,355.36,353.02,352.69,352.77,350.51,352.14,352.82,353.42,353.90,356.48,356.75,363.95,363.83,364.71,366.09,374.22,378.76,385.57,393.96,399.53,407.00,414.60,422.11,430.60,439.18,442.08,436.67,424.02,388.95,326.29,273.80,480.00,268.57,298.03,326.70,335.45,339.18,334.87,328.41,320.83,314.82,311.47,311.58,313.92,315.51,315.78,318.61,320.90,322.69,324.67,328.15,329.89,334.17,337.67,342.11,350.58,354.66,354.80,358.05,364.15,368.35,366.12,360.23,350.59,341.96,337.94,331.38,331.71,326.62,322.92,323.48,319.16,316.95,315.04,314.51,314.93,311.83,311.75,313.59,313.12,317.04,322.47,326.78,329.78,339.69,344.25,355.30,368.34,376.26,382.55,396.11,385.19,372.41,364.03,361.19,350.32,343.20,338.92,332.82,326.90,318.91,317.41,318.80,317.30,L7
2018-07-23 21:59:52+00:00,337.26,329.99,325.41,318.09,312.63,306.83,298.85,293.00,293.39,297.47,304.38,308.71,306.22,303.99,309.63,312.07,319.55,321.26,327.27,329.37,332.33,332.28,342.88,343.59,349.44,354.22,356.63,354.25,345.20,340.54,339.53,332.38,332.71,324.16,324.52,319.35,317.39,318.06,317.94,318.58,317.34,318.07,318.52,317.94,321.94,323.65,323.52,329.05,331.58,340.15,348.84,356.16,362.69,370.22,376.18,381.75,389.36,400.49,408.16,417.30,424.77,434.41,443.03,449.51,444.56,441.71,437.22,434.27,426.02,418.36,410.20,406.42,395.87,391.02,387.19,383.86,384.73,382.95,378.25,377.85,376.25,375.50,375.07,375.55,367.60,363.42,358.16,356.28,353.70,353.38,352.97,351.16,351.80,352.45,354.17,355.34,357.65,357.47,365.12,365.47,366.57,367.47,374.80,378.49,384.50,394.40,398.76,405.62,413.43,420.92,430.16,438.11,443.12,439.38,426.07,390.84,327.17,276.66,480.00,268.57,297.97,326.95,336.25,343.19,337.83,330.81,322.98,314.55,309.73,309.91,312.33,314.01,314.60,316.80,319.89,321.04,324.30,327.71,330.11,334.08,337.52,342.26,350.36,354.62,355.06,358.48,365.18,368.61,367.39,362.27,353.32,343.56,340.84,332.37,332.50,328.31,323.95,325.92,320.56,318.93,317.70,316.52,317.71,313.97,314.64,316.73,314.81,317.75,324.49,329.00,331.59,340.99,346.23,356.62,369.65,376.72,384.15,396.97,386.78,373.42,363.71,361.14,349.16,342.55,338.24,332.52,326.74,318.64,316.91,318.21,317.95,L8
2018-07-24 21:53:25+00:00,335.48,329.49,325.17,317.89,312.63,306.83,298.85,293.00,293.39,297.47,304.38,308.71,306.22,303.72,308.94,311.37,319.57,321.83,326.81,329.35,333.10,333.79,343.78,344.97,350.38,354.76,357.42,354.94,345.20,340.54,339.53,332.38,332.71,324.16,324.52,319.41,317.11,317.84,316.92,317.66,316.67,317.72,318.66,317.77,321.91,323.85,323.96,329.05,331.58,340.15,348.84,356.16,362.69,370.22,375.23,381.64,389.45,400.97,407.53,416.50,423.73,433.65,443.01,449.92,444.70,441.71,437.22,434.27,426.02,418.36,410.33,406.71,395.48,390.95,387.39,384.56,385.24,382.66,378.75,378.25,375.98,375.50,375.07,375.55,367.60,363.42,358.16,356.59,354.24,353.71,353.06,351.09,351.25,351.83,354.45,355.89,358.24,357.47,365.12,365.47,366.57,367.47,374.27,377.58,383.57,393.17,397.29,404.06,413.43,420.92,430.16,438.11,443.12,439.38,426.07,390.84,327.17,276.66,480.00,268.57,297.97,326.95,336.25,343.19,337.83,330.81,322.98,314.55,309.73,309.91,310.71,312.63,313.79,315.51,318.88,320.12,323.73,327.03,329.50,334.08,337.52,342.26,350.36,354.62,355.06,358.48,365.18,368.61,367.39,362.27,354.01,344.18,340.84,332.37,332.50,328.31,323.95,326.95,321.67,320.11,318.41,317.05,317.66,315.10,317.33,316.73,314.81,317.75,324.49,329.00,333.76,343.18,347.43,357.84,369.85,376.90,385.42,397.23,386.78,373.42,363.71,361.14,349.16,341.80,337.51,331.41,326.23,318.44,316.17,317.63,318.21,L7
2018-07-31 21:59:29+00:00,334.53,328.82,324.85,317.89,312.63,306.83,298.85,293.00,295.01,297.34,303.08,305.26,303.45,301.48,306.00,312.36,318.46,320.93,324.76,326.73,333.42,334.26,343.01,345.42,350.49,354.96,357.45,354.72,345.20,340.54,336.07,330.15,329.41,321.74,322.51,318.10,315.07,315.76,314.39,315.34,314.86,316.03,316.09,317.43,321.43,323.53,323.72,328.85,331.58,336.19,346.41,353.57,360.44,367.45,373.58,379.53,389.13,400.13,406.31,413.96,422.70,433.65,442.92,449.97,445.35,441.71,437.22,432.23,425.51,418.93,410.67,405.38,395.88,391.14,387.54,384.17,384.36,381.74,378.98,378.06,376.17,375.35,375.07,373.39,365.62,360.33,356.66,356.18,353.60,352.97,352.55,351.61,352.45,351.76,354.25,355.43,358.10,357.41,363.60,365.28,365.98,367.27,372.39,377.36,382.47,391.36,395.94,402.61,413.43,420.92,428.35,437.13,443.12,439.38,426.07,390.99,327.04,276.66,,268.57,302.68,329.79,337.89,343.69,338.13,331.13,322.95,313.51,307.27,308.21,307.87,311.70,312.19,314.27,316.72,319.66,323.05,326.03,328.47,332.99,337.52,339.87,346.77,350.89,354.46,357.75,364.06,368.53,367.02,361.89,353.31,343.77,340.23,332.15,331.04,328.31,323.61,325.29,319.57,318.07,316.47,315.10,314.29,314.20,316.85,316.64,315.08,317.54,323.79,328.67,333.44,340.89,345.49,354.53,366.84,373.20,384.33,395.34,385.05,371.79,360.50,357.39,349.16,339.37,334.10,328.55,323.08,316.66,313.52,316.65,317.33,L7
2018-08-01 21:53:46+00:00,334.53,328.82,324.85,317.89,312.63,306.83,298.85,293.00,295.01,297.34,303.08,305.26,303.45,301.48,306.00,312.36,318.46,320.93,324.76,326.73,333.42,335.54,344.22,346.16,351.29,355.83,358.17,355.59,347.36,342.81,337.73,331.69,330.76,323.16,323.98,319.39,316.23,316.52,314.95,315.86,315.70,316.03,316.09,317.43,321.43,323.53,323.72,328.85,331.58,336.19,346.41,353.57,360.44,367.45,373.58,379.53,389.13,400.13,406.31,413.96,422.70,433.65,442.92,449.97,445.35,441.71,437.22,432.23,425.51,418.93,410.67,405.38,395.88,391.14,387.54,384.17,384.36,381.74,378.98,378.06,376.17,375.35,375.07,373.39,365.62,360.33,356.66,356.18,353.60,352.97,352.55,351.61,352.45,351.76,354.25,355.43,358.10,357.41,363.60,365.28,365.98,367.27,372.39,377.36,382.47,391.36,395.94,402.61,413.43,420.92,428.35,437.13,443.12,439.38,426.07,390.99,327.04,276.66,,268.57,302.68,329.79,339.77,344.80,339.07,331.13,322.95,313.51,307.27,308.87,308.03,312.08,312.71,314.81,316.72,319.66,323.05,326.03,328.47,332.99,337.52,339.87,346.77,350.89,354.46,357.75,364.06,368.53,367.02,361.89,353.31,343.77,340.23,332.15,331.04,329.27,324.53,325.91,320.45,318.65,317.21,315.65,314.94,314.84,317.60,317.64,316.43,318.88,324.85,330.34,333.85,341.12,346.03,354.38,366.85,373.70,384.35,395.37,384.66,371.81,360.67,356.80,349.67,339.37,334.59,329.37,323.64,317.22,314.02,316.57,317.49,L8
2018-08-09 21:53:08+00:00,333.98,327.57,324.19,316.74,311.73,306.65,299.44,293.80,295.70,297.00,301.45,305.26,303.45,302.05,306.29,312.27,318.66,320.85,326.37,327.74,332.73,336.77,344.11,346.80,352.35,356.86,359.93,355.81,347.30,342.98,338.81,333.11,331.59,323.16,323.98,319.32,315.96,316.31,314.59,315.06,315.48,316.09,317.61,319.95,321.93,323.05,324.15,329.43,332.18,337.20,346.66,352.56,360.44,367.45,373.58,379.53,389.13,400.13,406.10,413.39,421.69,433.05,443.33,450.20,445.82,442.46,437.19,430.71,422.92,416.79,410.67,405.38,396.00,390.95,387.34,385.43,385.70,383.18,380.28,379.45,376.99,376.17,376.11,374.07,365.98,361.53,356.66,357.21,353.76,352.91,352.48,351.30,352.20,351.14,355.12,356.67,358.82,358.15,364.19,365.59,366.65,367.27,372.39,376.39,382.10,390.42,394.30,400.93,410.68,419.90,428.92,435.56,443.89,440.29,426.72,390.99,327.04,276.66,,268.57,302.68,331.39,344.24,349.36,341.90,333.16,324.70,312.96,305.49,308.87,308.03,311.51,312.10,313.74,315.66,318.29,322.61,325.54,327.33,331.28,337.76,339.29,345.94,350.89,355.28,357.87,364.25,368.36,367.19,363.08,353.78,344.66,340.60,332.97,331.06,329.48,324.53,325.91,321.24,319.40,317.90,316.08,315.16,315.47,317.63,317.65,316.20,319.26,324.75,330.34,333.85,341.12,346.03,353.78,365.19,371.61,382.78,394.44,383.45,370.36,359.42,354.52,349.67,339.37,334.16,329.16,323.33,317.00,313.42,315.91,317.37,L7
2018-08-24 22:00:09+00:00,332.45,326.42,323.05,315.20,308.08,304.90,299.59,293.06,294.95,295.88,298.76,300.53,298.74,298.81,303.21,309.31,317.38,319.54,324.96,326.59,330.98,336.30,343.82,347.45,351.98,356.52,360.01,354.43,345.39,341.77,337.91,331.85,329.95,323.24,323.07,317.65,314.34,314.69,313.11,313.44,313.72,313.59,316.17,318.25,319.73,322.78,323.35,327.26,330.93,336.35,343.71,350.40,358.44,366.02,371.81,377.54,387.97,397.70,403.10,411.19,419.50,431.30,442.04,448.87,444.22,441.17,434.46,426.82,418.42,413.33,410.21,404.06,393.78,389.70,385.61,385.05,385.02,381.58,378.96,378.59,375.19,374.47,375.16,373.18,364.64,360.58,355.56,356.09,352.48,351.26,350.22,349.39,349.71,348.54,353.92,355.29,356.89,357.22,362.87,364.09,366.17,367.13,370.92,372.13,378.54,386.90,391.15,396.79,406.41,415.19,426.59,432.01,442.01,441.45,426.41,395.09,330.19,272.53,,269.15,314.66,337.99,346.64,350.59,342.37,332.20,323.43,310.20,300.91,304.58,303.07,307.18,308.56,310.62,312.64,314.94,320.20,322.93,324.12,326.67,335.72,336.58,343.19,348.05,353.02,355.47,361.52,366.37,365.71,361.83,352.70,343.32,339.21,332.38,329.54,328.11,323.67,325.22,319.62,319.17,317.37,315.29,313.55,314.71,316.89,316.47,316.00,318.89,324.76,331.38,334.89,341.68,344.71,351.47,361.14,367.78,379.86,391.41,380.07,367.24,355.49,350.71,345.71,336.44,332.36,326.67,320.80,314.89,310.91,314.04,315.38,L8
2018-08-25 21:52:49+00:00,332.45,325.09,322.41,314.28,306.38,303.69,299.13,293.57,295.49,295.67,297.29,298.20,296.22,297.21,302.19,309.11,317.87,320.11,324.96,326.59,330.98,336.30,343.82,347.45,351.98,357.19,361.03,354.39,344.81,341.12,337.78,332.59,330.40,323.90,322.61,317.36,314.23,314.36,312.99,313.44,313.72,313.59,316.17,318.25,319.73,322.78,322.99,327.26,330.93,336.35,343.71,350.40,357.93,364.61,370.97,376.84,387.39,397.70,403.10,411.19,419.50,431.30,442.04,448.44,443.28,440.80,434.38,426.44,417.63,412.11,409.57,403.71,394.06,389.76,385.61,385.05,385.02,381.58,378.96,378.59,375.06,373.88,374.61,372.65,364.29,360.42,355.69,355.89,352.34,350.92,350.22,349.39,349.71,348.54,353.92,354.30,355.87,356.58,361.82,362.88,365.98,367.09,370.59,371.88,378.37,386.90,391.15,396.79,406.41,415.19,425.03,430.20,440.48,440.90,426.17,396.02,334.91,271.97,,272.02,314.66,337.99,346.64,350.59,342.37,332.36,323.41,309.75,299.89,303.19,301.41,305.57,307.25,310.62,312.64,314.94,320.20,322.93,323.24,325.66,334.28,335.41,342.14,347.22,352.31,354.88,360.87,366.37,365.71,361.83,352.70,342.68,338.26,331.86,328.75,327.29,323.11,325.12,319.57,318.92,317.37,315.29,313.55,314.71,316.89,315.59,315.45,317.99,323.29,330.39,334.81,341.13,344.16,351.47,361.14,367.78,379.86,390.45,378.75,366.24,354.55,349.71,345.31,336.50,332.21,326.69,320.80,314.89,310.91,314.04,315.38,L7
2018-09-02 21:54:02+00:00,332.96,325.36,322.44,312.97,305.96,304.02,299.75,295.39,297.16,297.35,298.17,298.74,296.34,297.06,302.17,309.45,318.20,321.30,326.04,327.57,332.05,336.72,344.01,347.92,352.55,357.99,361.24,354.64,344.94,341.30,338.00,333.36,330.88,324.12,322.80,317.44,314.45,314.86,313.53,313.52,313.88,314.24,316.47,318.65,320.00,322.92,323.62,327.78,331.35,336.19,343.39,350.30,357.85,364.97,371.11,376.78,387.36,397.06,402.85,410.75,418.85,430.85,441.83,448.49,443.90,441.08,435.02,427.27,419.66,414.18,410.37,404.53,394.77,390.49,386.26,384.94,385.19,382.45,379.68,379.05,376.17,374.79,374.99,372.59,365.25,360.62,356.27,355.73,352.02,350.98,350.23,349.62,350.25,348.93,353.39,353.66,355.59,356.09,361.13,362.46,365.26,366.57,370.23,371.88,378.22,385.88,390.40,396.20,406.14,414.40,423.81,429.82,439.18,438.92,425.16,395.42,334.56,271.97,,272.02,314.16,339.08,347.06,350.85,341.94,331.55,322.70,309.00,299.23,302.01,300.41,304.45,306.32,309.77,311.06,314.09,318.81,321.55,322.31,324.40,332.90,334.89,341.15,345.48,350.61,353.58,359.53,365.16,364.24,360.38,352.27,342.35,338.14,331.79,328.27,326.33,322.74,324.44,318.99,318.26,316.43,314.70,312.93,313.87,316.31,314.70,315.01,317.30,322.71,329.22,332.99,339.27,342.63,350.14,359.56,366.18,378.10,389.78,378.18,365.02,353.62,347.93,344.47,335.27,331.56,326.30,320.47,314.09,310.21,313.29,314.38,L8
2018-09-09 22:00:15+00:00,330.04,322.46,319.25,309.29,303.20,301.66,297.66,294.30,295.00,294.11,293.99,294.06,292.24,293.87,299.11,306.33,315.57,319.37,324.18,326.05,329.30,334.63,341.81,346.30,350.93,356.51,359.93,353.89,343.79,340.12,335.85,330.19,327.46,321.20,319.43,314.83,312.54,313.05,311.19,311.45,312.27,311.74,314.07,316.77,318.74,322.64,323.62,327.78,331.35,336.19,343.39,347.53,354.44,361.95,369.08,375.27,385.40,394.53,400.01,408.41,415.96,428.43,439.84,446.96,441.79,438.86,432.05,422.88,414.66,410.14,408.83,403.44,393.27,389.47,384.88,383.78,384.12,380.90,378.11,377.74,374.57,373.09,373.38,371.04,362.78,358.75,353.84,353.65,350.50,349.36,348.41,347.58,347.16,345.46,350.78,350.99,352.89,353.92,358.53,359.13,362.46,363.83,367.00,368.06,374.64,382.23,386.27,391.75,400.85,409.43,420.55,425.83,435.96,436.00,421.49,391.59,333.78,270.39,,280.45,321.90,341.73,348.20,350.53,340.52,329.60,320.68,305.77,294.88,297.62,296.46,300.15,302.47,305.25,307.11,309.54,314.31,317.21,317.69,320.08,329.49,331.92,338.27,345.04,350.24,351.50,357.50,362.21,364.04,360.37,352.10,342.47,338.10,331.60,327.83,326.31,322.72,324.93,316.94,316.31,313.93,312.33,310.62,311.70,314.04,312.46,312.87,315.47,321.10,327.12,331.84,337.09,339.86,346.70,355.57,362.50,374.15,387.23,375.12,362.38,351.89,346.21,342.40,333.36,329.62,324.44,318.35,311.21,307.24,310.57,312.70,L8
2018-10-04 21:54:14+00:00,328.02,320.67,317.24,306.33,300.29,301.48,297.12,295.27,295.66,292.90,290.40,289.31,287.48,290.44,296.73,304.64,314.46,318.36,322.47,324.52,327.56,332.92,340.29,345.11,349.49,355.72,359.21,352.19,342.54,338.92,334.34,328.60,325.85,320.74,318.37,313.66,311.29,311.56,309.57,309.51,310.84,310.43,312.79,315.95,318.34,321.86,323.29,327.23,330.47,334.46,342.30,346.63,353.50,360.85,368.74,374.76,384.56,392.60,398.07,406.57,414.90,427.69,439.40,446.46,441.80,438.27,431.29,420.74,412.21,407.84,408.61,404.24,393.96,390.40,385.49,384.41,384.69,380.67,378.23,377.35,374.45,372.85,373.25,370.66,362.69,359.05,353.71,353.45,350.78,349.60,348.40,346.86,346.33,344.65,350.02,350.47,352.08,352.82,356.42,356.76,360.86,363.39,365.87,366.36,371.73,379.24,382.58,388.64,397.22,406.15,417.70,422.34,431.61,431.63,414.34,383.59,334.42,269.06,,290.38,332.00,348.08,351.57,350.64,339.68,329.33,320.96,304.31,292.86,294.57,293.65,297.63,300.81,302.29,304.44,306.56,311.47,314.66,315.23,317.96,327.98,330.33,336.44,342.15,348.44,349.91,356.17,361.07,364.24,359.80,350.74,341.39,336.77,331.23,327.23,325.42,322.12,324.58,316.57,316.11,314.05,312.38,309.81,310.50,312.90,311.47,312.01,314.20,319.64,325.54,330.64,336.29,338.15,344.66,353.67,360.31,372.52,385.32,372.89,360.28,349.67,344.75,341.94,332.24,329.08,323.48,318.01,310.89,307.48,310.22,311.46,L8
2018-10-19 21:57:44+00:00,324.91,318.04,315.91,304.05,299.42,301.73,298.08,297.31,297.87,293.16,289.01,286.46,285.19,289.54,296.33,305.50,316.03,317.59,320.31,323.89,326.07,332.09,339.22,343.96,348.53,355.59,359.48,351.42,342.18,338.06,334.41,329.04,324.35,322.72,320.01,314.61,311.14,311.41,309.12,306.37,309.15,309.38,311.98,315.21,315.47,318.38,320.99,324.41,328.16,332.27,339.66,344.83,352.15,359.55,367.48,373.51,383.72,391.23,396.04,404.56,412.32,425.32,437.47,444.57,439.09,435.05,428.08,417.30,409.42,403.85,409.58,405.24,395.27,391.40,386.49,384.11,384.30,379.91,377.27,376.41,373.06,371.91,372.43,369.77,361.41,357.53,353.49,353.47,350.81,349.33,345.19,344.79,343.67,341.16,346.96,348.07,349.52,350.32,353.19,352.03,357.19,362.46,364.69,364.13,369.77,372.79,376.44,382.49,390.21,398.72,411.98,416.34,425.12,424.79,404.92,377.84,335.27,268.71,,305.69,338.30,351.51,353.59,351.66,340.37,328.77,319.57,300.78,288.47,289.82,290.88,295.15,299.02,300.40,300.33,301.60,307.34,311.25,311.46,313.98,323.96,326.83,331.52,336.71,347.07,349.62,356.08,358.10,361.08,356.97,348.36,340.33,335.55,329.63,324.32,322.53,318.33,325.39,315.99,316.26,314.23,309.89,307.49,308.33,311.59,310.38,311.07,312.53,317.80,321.45,331.06,335.81,337.48,340.19,348.46,355.49,367.94,381.78,369.70,355.96,347.22,341.45,339.05,331.03,327.67,322.77,316.31,308.15,305.61,306.54,308.50,L7
2018-10-20 21:54:20+00:00,324.78,318.19,315.94,304.06,299.83,301.16,296.97,296.55,297.43,293.31,289.53,286.59,284.89,288.85,295.67,304.71,315.21,316.99,319.59,323.52,325.62,331.23,338.41,343.31,347.85,355.21,358.72,350.63,341.87,337.24,333.65,328.39,323.90,321.93,318.87,313.62,311.15,311.20,309.02,306.63,309.05,309.12,311.41,314.52,314.66,317.69,320.13,323.34,327.95,333.21,341.15,345.84,353.42,359.77,367.60,373.88,383.93,391.18,396.19,404.80,412.83,425.34,437.15,444.15,438.52,434.26,427.05,417.07,409.30,403.92,408.88,404.21,394.80,391.12,385.92,383.67,383.85,379.39,376.54,375.63,372.34,371.37,371.44,369.26,360.57,356.82,352.50,352.52,349.80,348.17,344.71,344.23,343.33,341.07,346.77,347.56,348.67,349.53,352.49,351.07,356.12,360.75,362.61,362.28,368.16,370.96,375.36,381.71,389.49,398.09,410.86,414.20,422.29,421.11,401.38,374.40,334.47,268.71,,315.76,339.64,351.19,352.75,350.83,340.37,329.01,319.24,300.39,288.44,289.76,290.54,294.25,297.96,298.66,299.39,300.59,306.54,310.01,310.84,313.69,323.17,325.79,330.30,335.80,345.38,348.84,355.38,357.37,359.64,355.22,347.17,339.48,334.61,328.67,323.28,321.56,317.37,323.60,315.09,315.36,313.21,309.36,307.09,307.82,310.79,310.15,310.93,312.55,317.07,319.72,329.38,333.46,335.61,338.73,346.87,354.61,366.83,381.53,369.62,356.19,347.82,341.72,338.08,330.60,327.61,322.89,316.27,308.21,305.38,305.84,308.46,L8
