dates,satname,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0004,nzd0310-0005,nzd0310-0006,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0014,nzd0310-0015,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0023,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0028,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0033,nzd0310-0034,nzd0310-0035,nzd0310-0036,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0042,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0049,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0058,nzd0310-0059,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0065,nzd0310-0066,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0071,nzd0310-0072,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0079,nzd0310-0080,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0085,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0089,nzd0310-0090,nzd0310-0091,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0123,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0134,nzd0310-0135,nzd0310-0136,nzd0310-0137,nzd0310-0138,nzd0310-0139,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0171,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190
2017-12-11 22:00:48+00:00,L8,356.28,342.50,340.14,331.06,326.32,321.90,314.85,311.59,312.32,308.04,312.87,312.94,307.44,311.51,324.10,336.09,338.75,339.17,342.51,346.38,340.96,341.44,361.27,368.96,373.50,380.66,384.30,373.69,370.49,357.76,354.58,343.37,335.18,339.60,341.20,335.89,342.35,339.57,335.76,339.09,340.91,339.42,338.99,335.24,339.60,344.13,344.92,348.11,352.44,360.85,363.79,363.32,367.86,380.56,393.08,400.27,409.64,416.33,429.76,428.01,434.44,448.22,461.59,472.21,469.67,466.16,463.62,445.88,436.31,432.13,425.95,424.05,413.69,405.75,408.47,408.27,407.66,396.21,397.22,403.77,405.71,400.95,394.46,388.48,387.92,378.70,377.61,375.60,376.70,384.61,381.43,374.29,369.75,367.76,370.21,378.08,382.38,382.15,375.07,374.51,381.41,380.92,388.01,394.05,403.50,405.45,409.41,418.62,430.22,438.53,426.78,431.86,434.37,407.74,383.73,369.88,353.11,332.43,,,315.52,327.71,329.44,336.44,350.16,338.42,336.78,334.01,331.29,331.46,340.50,341.81,346.51,346.95,337.41,348.71,352.27,360.83,362.29,364.35,370.79,374.10,374.27,376.75,380.88,387.81,391.40,397.93,381.46,387.53,373.59,365.00,360.68,358.59,351.74,343.35,343.09,331.73,325.01,327.52,320.49,316.99,318.58,316.64,317.54,318.69,326.12,318.68,332.79,339.21,347.04,353.23,355.23,362.21,373.36,389.72,394.79,408.73,395.77,381.08,373.77,363.57,367.26,363.82,353.62,338.74,326.76,320.60,317.56,322.73,312.59
2017-12-20 21:54:40+00:00,L8,327.11,321.55,307.86,287.60,299.21,289.75,284.23,286.71,,,293.31,283.15,278.40,,,300.77,303.34,298.46,305.97,310.68,319.00,314.35,323.04,333.68,337.72,338.36,346.72,346.23,324.39,327.72,326.54,310.42,315.62,298.83,298.85,299.72,307.82,302.63,295.86,299.01,302.50,306.99,306.86,309.23,311.39,305.91,303.80,303.65,307.84,313.91,323.93,340.04,344.56,348.93,358.43,368.04,378.34,392.57,399.88,407.91,409.31,413.90,424.95,436.41,432.89,435.40,431.58,421.75,411.92,401.90,397.00,395.50,388.25,378.25,374.64,376.19,374.45,374.18,366.38,366.09,372.14,375.87,366.50,358.57,353.29,349.41,352.52,349.68,350.48,350.67,348.65,344.41,340.71,335.45,334.81,341.31,346.47,350.73,353.49,342.92,344.76,354.23,362.83,372.90,379.35,386.21,389.70,394.21,405.19,418.56,423.53,420.95,413.72,395.85,364.88,347.34,325.53,279.43,,,284.78,308.35,319.72,317.49,317.71,314.24,310.53,304.85,303.16,303.98,304.52,307.26,316.73,319.12,316.81,317.53,322.18,325.58,331.25,334.64,340.33,343.34,344.50,,,348.77,354.52,359.27,355.96,354.03,348.29,336.67,333.31,328.85,325.59,316.85,317.74,311.16,303.79,306.70,298.63,292.08,290.88,288.45,292.45,289.89,299.41,309.73,303.94,313.80,317.80,323.71,331.42,349.07,360.25,361.35,376.31,388.05,374.83,370.71,355.41,355.16,350.59,341.58,343.52,324.80,309.77,306.43,304.26,304.16,300.56
2018-01-13 21:56:27+00:00,L7,359.39,346.82,334.41,329.28,333.60,,,,,,,,,315.56,313.74,312.59,321.62,328.42,328.91,340.57,348.28,350.40,349.66,354.53,361.30,365.89,368.07,360.03,,,,,,,,320.40,322.70,322.25,324.74,325.39,323.34,327.60,335.66,339.02,337.08,331.96,331.71,336.71,,,,,,,376.09,385.40,395.54,409.73,418.96,423.64,424.53,430.05,440.19,448.43,449.50,,,,,,,400.73,401.77,391.89,389.38,386.83,385.86,384.20,387.34,387.32,387.48,385.53,,,,,,362.93,362.50,364.22,363.73,359.75,359.35,350.29,353.13,355.09,359.59,,,,,,375.27,387.80,389.59,397.68,405.73,414.13,421.64,428.33,437.39,445.22,,,,,,,462.03,438.41,373.84,341.55,339.24,343.63,337.87,341.47,93.02,,,,,322.61,326.58,328.96,331.69,332.75,332.15,337.23,339.87,343.49,,,,,363.99,369.12,369.72,372.73,369.19,365.51,359.09,352.91,347.22,,,,,322.95,319.54,317.35,314.45,310.63,311.13,311.11,310.14,312.46,,,,,347.31,350.33,357.81,368.01,382.78,394.63,410.19,425.95,404.85,,,,,362.21,358.42,352.24,349.54,343.07,336.83,333.85,330.26
2018-01-20 22:02:31+00:00,L7,,,,,,297.31,289.17,288.60,274.19,278.25,284.13,286.88,291.23,293.89,295.49,300.13,307.71,311.49,315.55,317.47,320.92,,,,,,,,326.90,325.39,323.38,317.70,316.76,309.44,307.36,306.09,302.81,307.35,308.25,305.09,305.83,309.24,,,,,,,322.66,334.64,338.69,345.85,350.88,358.90,359.78,369.12,380.61,393.69,405.40,413.80,,,,,,,431.39,425.22,417.47,405.11,400.27,389.44,387.65,383.28,374.38,372.38,372.82,370.43,82.40,84.84,,,366.10,359.25,351.20,344.00,345.54,343.14,342.67,339.87,344.51,341.01,342.41,69.08,70.33,,,,348.92,344.85,346.38,353.38,359.56,369.86,378.91,379.83,385.51,393.34,,,,,420.86,407.69,393.27,367.57,322.26,266.58,,,280.28,308.63,315.98,,,,,307.95,305.41,304.77,305.56,307.82,313.03,315.78,315.90,317.95,313.11,,,,331.89,335.35,341.15,341.64,344.90,352.53,356.15,362.30,360.07,350.61,,,,324.39,320.25,315.64,313.24,310.28,306.63,303.26,297.33,293.17,296.46,,,,,309.68,311.42,315.64,315.95,326.57,332.60,345.11,355.58,365.24,,,,,349.47,339.87,335.70,327.29,323.08,322.93,313.83,303.39,,,
2018-01-29 21:56:12+00:00,L7,,,,,,,,,306.06,329.30,345.56,361.99,352.97,353.42,373.49,,361.57,363.76,377.19,388.23,,,381.21,,,,,,,,389.24,373.66,381.46,363.13,372.38,364.34,366.08,368.53,366.54,366.17,361.87,361.72,362.33,,,,,,,389.91,385.45,390.94,397.70,404.55,411.21,420.37,417.71,431.86,443.41,463.61,451.44,,,,,,,479.38,468.06,452.89,435.26,450.48,431.27,423.84,425.96,419.36,421.74,424.70,,,,,,418.57,409.10,410.14,387.32,387.21,389.26,393.20,385.80,369.96,368.08,374.26,,,,,395.65,384.08,386.67,384.54,413.20,405.70,418.73,434.07,434.14,444.19,,,,,521.89,542.96,548.85,411.46,345.32,519.08,502.00,479.77,455.04,410.34,400.22,,,,,349.07,357.49,350.89,364.86,349.81,360.71,365.91,369.75,352.75,91.23,,,,,394.24,404.59,407.41,387.96,399.23,399.64,395.39,392.38,383.97,,,,,364.89,,345.90,364.99,370.71,370.97,369.04,366.87,370.27,,,,,345.51,355.73,362.39,361.80,385.03,390.17,412.83,419.29,432.06,,,,,426.65,421.98,,394.26,405.01,398.15,396.85,368.04,369.42,,
2018-02-05 22:02:15+00:00,L7,310.06,303.56,294.81,286.55,287.04,,,,,,,,,269.80,276.45,287.37,293.94,295.79,301.82,301.48,309.52,303.90,317.46,317.82,329.17,332.32,336.61,330.45,,,,,,,,294.15,293.46,293.06,293.29,299.48,299.20,300.01,303.83,301.71,306.51,307.23,303.87,308.06,,,,,,,,,,,,,,,,,,,,,,,,,368.61,367.38,363.95,360.52,360.70,346.10,342.95,349.05,341.61,348.58,353.26,146.87,140.02,,,326.36,332.16,331.39,333.91,335.31,332.18,330.77,331.22,332.09,331.52,337.67,138.63,149.56,,,,361.05,364.25,382.29,382.42,380.74,394.38,399.39,403.35,404.04,408.68,260.03,,,,,,,,286.19,299.12,296.51,304.84,302.35,297.84,289.11,,,,292.95,295.28,298.64,302.99,300.18,302.57,306.09,313.67,317.33,316.90,,,,326.75,336.90,342.34,348.29,344.99,332.88,324.81,316.70,313.75,306.85,,,,,291.49,289.33,285.99,284.28,282.44,279.65,279.15,283.12,,,,,,,,,,,,,,,,,,,308.87,301.16,294.90,287.25,288.11,287.04,285.50
2018-02-14 21:55:59+00:00,L7,,,,328.11,331.18,322.40,312.45,312.42,310.83,310.64,314.69,324.91,325.36,320.19,326.68,328.20,333.62,339.73,344.78,346.86,,,,,,,,379.52,363.86,357.96,352.27,,,,,,,,,,,,,,,,,350.29,348.85,353.09,360.25,363.59,370.41,375.12,380.21,392.01,402.13,416.98,427.62,,,,,,,456.73,455.88,445.96,438.95,428.92,421.39,413.28,405.88,402.00,401.38,395.95,,,,,,388.99,387.28,384.31,374.73,373.16,368.92,367.12,367.19,366.19,368.68,,,,,,,364.53,371.55,369.05,371.30,374.77,382.67,393.17,398.38,407.60,,,,,,448.97,457.73,477.13,474.41,390.82,337.21,289.85,357.07,411.72,269.57,311.25,,,,,333.88,325.03,320.53,319.40,322.86,326.47,329.65,331.66,333.17,,,,,348.33,346.69,347.54,354.55,360.85,367.76,370.11,377.07,376.43,,,,,,334.62,336.56,331.29,329.72,327.49,326.92,319.82,318.64,,,,,,319.34,322.17,323.36,321.86,328.89,338.45,354.69,361.78,,,,,,387.86,378.16,370.87,361.56,362.40,354.20,350.29,348.32,,,,
2018-02-22 21:54:13+00:00,L8,323.51,310.92,308.63,300.68,302.64,290.92,276.98,282.35,279.62,274.34,285.72,285.12,283.55,282.33,293.38,303.73,307.94,307.52,313.32,312.42,325.09,309.62,326.22,326.34,340.19,342.58,345.35,340.93,332.57,324.22,322.03,317.44,320.02,308.58,309.38,300.98,304.97,305.80,304.86,306.12,303.76,308.16,310.12,310.45,314.32,309.50,314.63,321.93,320.25,322.38,337.45,345.82,350.22,356.71,365.03,375.91,379.75,394.41,405.20,411.12,416.19,422.39,433.52,437.59,432.81,430.34,428.65,420.36,414.64,405.58,398.19,392.99,388.35,378.16,376.08,369.71,370.50,370.18,369.10,373.60,372.18,368.32,365.27,360.22,352.42,348.26,345.93,346.17,344.05,344.25,344.28,344.34,343.19,342.82,341.09,345.38,345.00,345.14,351.07,352.86,351.46,354.97,360.50,374.88,377.68,385.67,390.04,400.95,406.25,420.19,422.93,425.18,423.54,413.36,400.56,358.24,318.22,277.83,,,236.25,297.35,314.89,320.15,321.08,325.61,318.56,314.79,307.17,306.84,307.27,308.62,309.77,313.32,318.37,318.93,319.23,324.91,328.79,333.48,333.23,336.93,342.99,343.19,346.44,352.42,357.93,361.39,357.83,351.29,340.11,332.02,329.89,324.57,320.69,319.20,308.19,309.29,311.15,303.86,301.38,295.26,302.01,297.78,295.29,299.38,297.65,305.28,305.46,307.29,314.06,322.43,329.18,346.54,357.48,366.64,372.38,390.22,377.54,365.85,355.84,345.67,337.54,330.42,322.64,319.94,310.02,305.78,306.10,303.67,302.28
2018-03-10 21:54:04+00:00,L8,343.82,337.81,337.96,326.63,319.77,308.41,297.14,289.37,298.43,305.83,311.16,315.47,313.67,308.34,315.03,317.35,321.27,319.13,326.03,336.56,345.48,345.40,347.36,348.91,354.89,358.72,364.81,356.33,347.50,341.82,338.18,334.12,329.84,323.59,324.81,318.20,319.50,319.63,320.73,320.58,318.55,323.22,324.57,324.66,319.63,325.42,,,,,,,359.65,368.52,371.50,380.52,390.59,400.55,413.06,417.45,429.95,434.37,444.31,450.08,446.34,442.45,440.53,437.70,430.45,418.45,406.38,398.29,393.38,385.87,383.05,378.90,378.56,380.96,379.87,381.69,379.28,378.61,374.80,372.52,363.09,355.07,351.64,352.66,351.75,350.31,351.34,349.28,352.10,355.30,355.17,356.87,361.21,357.77,360.94,361.37,365.34,367.48,375.71,382.46,389.47,391.96,402.89,409.48,419.77,427.03,434.62,441.00,447.25,441.74,423.59,388.49,318.45,284.60,,,255.93,315.11,329.43,333.48,332.01,329.90,323.93,316.70,310.00,310.70,309.85,313.52,317.71,320.65,322.04,325.37,326.64,330.15,339.19,341.85,346.34,339.50,343.88,349.39,354.31,361.11,362.48,371.50,366.50,360.53,354.12,340.98,338.60,333.95,332.64,326.57,322.89,319.07,317.17,317.74,315.60,316.07,314.34,313.36,312.35,314.37,320.60,322.00,321.36,323.73,326.53,338.90,349.84,358.83,365.80,380.43,394.72,401.74,390.11,383.75,365.19,360.25,350.60,347.25,347.38,336.33,328.64,328.95,323.25,320.45,316.10
2018-03-25 22:01:42+00:00,L7,,,322.35,319.98,315.24,299.77,292.14,282.19,288.61,297.77,305.80,308.00,304.62,300.53,305.24,305.97,309.16,318.67,323.41,326.71,,,,,,,,355.53,346.21,340.21,340.03,331.23,327.99,317.34,320.57,315.91,315.81,315.56,312.82,314.36,313.10,,,,,,,325.47,327.62,333.88,338.00,346.74,354.17,361.84,365.91,373.27,380.84,393.18,400.82,411.42,,,,,,437.49,431.57,426.93,424.31,415.51,403.79,393.75,385.30,379.89,374.20,373.96,374.32,,,,,,371.15,364.57,360.89,352.78,349.83,348.80,345.03,341.05,341.56,345.52,,,,,,351.29,358.14,359.49,360.20,360.24,364.86,368.48,381.51,387.13,393.58,,,,,431.19,439.25,432.37,424.41,393.78,302.36,270.52,,,234.25,307.77,317.32,,,,310.40,301.31,297.42,299.11,299.28,301.89,305.41,306.91,307.05,312.44,91.85,,,,328.55,330.13,339.80,343.03,347.18,350.31,355.13,361.63,353.17,,,,,324.39,322.01,320.11,316.73,313.71,307.76,304.43,298.12,300.85,,,,,309.91,314.08,318.34,324.63,323.02,326.78,330.82,344.35,352.23,,,,,370.37,356.13,350.78,340.15,338.77,332.03,322.44,315.08,309.04,,,
2018-03-26 21:53:57+00:00,L8,360.12,355.95,346.75,345.56,337.75,321.97,319.03,304.01,304.42,314.39,328.16,327.80,326.81,328.04,326.09,326.47,331.66,337.80,343.92,347.27,355.00,359.06,364.64,365.91,373.32,377.46,378.70,376.80,364.44,357.73,352.92,349.90,344.51,335.45,336.14,334.74,331.97,334.79,335.76,332.23,333.35,334.24,336.68,336.34,337.00,339.24,339.65,345.53,350.26,356.45,362.78,363.45,369.42,378.53,382.32,390.71,401.98,417.25,424.23,432.65,439.62,448.58,453.95,459.69,453.42,451.51,448.02,445.18,439.00,433.84,422.54,413.70,405.05,398.72,394.13,387.77,388.80,390.89,391.81,392.52,389.59,387.97,387.30,387.10,374.70,368.91,363.46,363.61,361.35,359.51,359.25,362.56,366.30,365.79,364.68,363.09,366.79,372.44,379.20,379.85,376.27,373.31,380.40,389.12,399.47,403.08,412.92,421.40,433.37,441.90,450.66,460.65,460.55,461.64,448.30,414.77,363.73,290.62,351.19,378.34,342.70,335.74,346.23,346.63,344.42,333.85,329.24,322.70,312.13,318.15,318.70,322.75,317.84,326.61,331.51,333.94,335.77,335.83,342.53,344.88,346.31,348.43,353.03,359.36,358.35,365.89,371.27,376.43,370.55,364.37,359.96,354.34,348.41,339.46,336.91,335.87,331.92,331.61,327.56,325.06,325.05,321.35,322.28,327.66,328.94,329.26,328.17,333.73,339.92,340.70,350.69,352.45,366.22,371.82,379.74,394.61,402.25,417.62,406.87,389.65,383.90,368.45,365.13,360.02,351.90,353.45,338.48,332.30,327.22,327.43,332.62
2018-04-11 21:53:49+00:00,L8,343.14,329.04,323.71,310.48,300.58,296.33,294.26,297.39,291.10,300.59,304.79,305.66,299.69,295.27,301.69,303.75,311.66,317.65,321.00,323.48,327.94,327.24,337.18,337.59,344.55,348.02,347.80,346.36,334.96,338.60,328.93,320.66,321.13,313.19,311.90,312.38,320.25,318.75,318.13,319.73,315.73,309.15,306.88,310.81,,,,,,,,,,,,,391.00,402.43,408.44,415.42,425.27,433.66,441.33,452.66,450.56,443.26,439.64,433.41,419.84,416.96,408.52,404.57,385.14,380.07,377.58,378.82,378.05,373.89,376.01,377.74,378.07,374.71,373.33,371.74,364.77,357.56,359.25,354.87,353.19,352.61,352.74,347.07,351.08,353.05,354.97,352.63,358.21,352.46,364.06,364.42,368.71,368.19,373.70,374.57,383.93,391.70,403.16,410.77,423.44,429.14,442.07,448.08,451.02,442.61,438.20,402.59,324.23,280.38,,271.07,316.92,326.64,335.79,336.68,328.05,322.17,325.14,317.72,306.46,310.26,308.20,309.16,312.68,313.46,316.89,322.10,323.23,320.56,328.91,333.90,342.70,340.40,345.54,352.60,356.38,353.22,358.20,368.19,366.79,360.48,350.20,337.95,335.96,330.97,330.64,330.17,324.18,322.64,322.02,317.10,312.80,315.40,315.28,313.79,312.03,312.93,314.17,317.40,323.68,334.28,335.06,343.20,345.86,357.86,366.31,381.11,385.59,399.18,393.20,383.21,366.18,355.02,353.04,343.16,346.73,334.00,321.54,322.94,307.75,322.08,319.69
2018-04-18 21:59:55+00:00,L8,335.19,324.74,315.16,312.07,302.96,292.77,296.86,282.49,288.40,287.79,290.14,293.76,294.95,296.48,299.36,301.43,306.22,310.74,317.37,319.44,325.38,327.70,335.26,339.36,343.15,350.07,349.07,348.53,341.84,335.20,326.38,318.40,323.90,317.63,315.35,310.15,307.62,309.71,309.65,312.39,308.06,305.69,305.91,310.72,315.50,318.47,315.80,317.96,321.42,331.78,339.47,348.29,353.86,361.16,371.08,380.33,389.32,397.90,397.80,408.59,420.71,435.23,444.86,448.47,447.94,445.50,435.16,420.46,416.91,418.74,404.63,399.61,394.70,394.48,388.11,375.64,378.92,381.75,381.69,377.54,378.49,374.11,370.12,368.36,361.10,359.18,351.93,354.63,350.75,352.45,351.59,349.13,350.18,352.81,358.23,355.79,356.74,361.66,364.25,367.81,364.46,366.35,369.41,379.62,380.27,390.91,398.44,406.50,413.24,428.30,434.48,439.26,442.58,441.26,425.02,375.87,324.45,263.18,,220.92,294.50,328.82,330.75,333.61,331.51,328.27,318.08,315.07,305.19,307.43,307.70,314.54,314.01,316.33,319.12,322.74,323.92,324.93,328.17,331.17,334.25,339.09,349.01,347.81,352.85,352.29,357.78,364.80,364.00,354.45,347.83,335.45,332.39,330.07,329.41,325.35,324.00,322.75,319.67,316.28,316.58,315.01,314.58,313.66,312.12,312.99,312.18,317.03,317.00,327.31,326.04,337.38,341.44,354.79,362.20,371.29,386.24,393.01,379.71,371.27,356.69,354.58,341.34,337.80,331.41,325.85,318.32,308.02,312.34,321.66,321.44
2018-04-26 22:01:11+00:00,L7,356.11,355.75,350.33,336.54,322.97,324.60,,,,,,,,,322.72,325.26,330.20,332.02,341.95,340.96,348.33,349.08,354.21,359.44,362.73,366.86,372.00,365.97,363.75,355.09,,,,,,,334.25,329.67,329.67,336.30,332.53,331.70,333.58,327.17,331.52,336.91,335.16,335.46,342.71,,,,,,,390.26,404.35,414.34,418.94,431.31,440.08,454.32,461.56,465.61,461.47,460.42,453.64,,,,,,,411.60,395.55,401.14,402.47,397.61,397.96,396.48,393.45,390.89,392.37,391.86,,,,,370.20,371.61,368.90,372.91,378.96,381.55,376.18,374.55,374.97,380.69,387.60,,,,,,401.40,412.02,419.16,425.10,436.41,444.61,454.35,468.02,482.83,482.06,127.82,154.33,153.16,,437.37,418.48,388.21,398.50,384.27,378.16,369.35,354.34,342.88,330.14,,,,,340.62,342.17,338.21,344.14,347.69,346.78,346.85,351.46,355.17,361.29,,,,377.91,384.59,383.89,380.29,377.66,368.71,359.76,353.12,352.24,349.59,,,,,341.78,346.92,347.02,339.82,339.15,332.96,331.55,336.29,332.75,,,,,367.24,369.68,381.99,394.97,409.57,412.01,400.95,385.03,376.02,,,,,350.89,351.54,345.34,349.30,358.12,369.23
2018-06-05 21:59:25+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,334.74,339.89,342.13,347.95,348.95,340.43,332.56,329.99,320.93,317.32,316.51,317.51,309.29,300.97,296.55,303.25,301.38,300.77,305.43,310.17,302.95,309.38,307.61,307.98,309.87,318.43,320.02,317.30,321.62,337.05,348.83,358.49,364.89,373.69,379.51,387.67,397.19,408.01,415.49,425.92,434.39,444.45,,,,,,,,,,,,379.98,379.99,383.38,376.40,370.11,372.35,371.43,371.27,366.47,,,,,,,,,,,,,,,,,,,,,,,,,,,423.80,435.29,436.35,434.76,406.85,387.91,339.68,225.44,,296.92,326.76,340.92,346.82,342.42,330.52,321.00,315.96,300.38,295.24,290.61,297.28,299.37,303.83,306.75,312.88,316.70,333.93,350.09,404.62,385.06,340.18,333.08,333.24,343.03,342.12,348.87,361.64,365.14,358.45,357.08,342.24,341.74,334.64,,,,,,,,,,,,,312.63,,,,,,,,,,,,,,,,,,293.41,313.16,307.32,308.98,308.70,305.08,305.92,291.74
2018-07-15 21:59:45+00:00,L7,312.87,304.32,300.28,294.57,264.97,285.67,,,,,,,,,281.00,,,,,303.08,308.29,313.31,323.86,329.36,327.12,331.63,338.67,336.44,327.61,327.90,,,,,,,289.84,288.93,293.55,285.24,288.17,289.95,292.64,302.54,303.75,304.75,305.96,306.91,312.40,311.01,,,,,,350.46,367.57,370.54,377.88,386.24,400.71,415.35,425.54,432.14,424.69,420.56,416.90,166.83,141.22,141.86,,,373.91,375.02,372.00,368.61,366.65,360.69,358.53,359.06,355.53,351.93,354.85,357.36,130.92,,,,328.10,329.30,330.18,325.96,326.64,324.04,332.06,337.02,339.69,335.62,337.29,193.62,,,,345.49,352.29,360.72,360.01,367.16,369.28,368.60,389.78,402.10,408.96,401.45,226.37,,,,,269.96,318.56,325.44,330.35,340.75,327.84,313.98,299.62,292.18,120.80,,,,272.29,268.90,273.20,278.75,284.88,289.73,293.31,299.43,304.48,312.98,,,,324.57,340.48,342.61,,,,,,,,,,,293.16,293.31,292.41,291.72,282.99,291.88,300.46,293.78,294.76,293.16,,,,296.73,304.08,310.08,,318.82,333.53,364.32,353.29,332.73,320.46,,,,290.23,289.13,288.40,275.52,277.52,290.49,284.78
2018-07-23 21:59:52+00:00,L8,344.86,342.11,344.16,341.82,357.83,355.45,320.64,312.42,317.38,309.78,306.57,300.04,298.73,303.81,324.09,335.14,341.82,330.69,328.85,331.37,340.28,349.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.43,435.45,431.33,424.82,424.02,413.34,419.02,410.65,390.89,387.69,384.60,392.13,394.15,396.50,391.97,383.69,374.73,375.08,373.66,374.14,369.67,374.15,369.33,364.08,370.16,376.87,379.85,375.86,379.93,379.85,381.32,384.02,390.77,397.21,392.07,407.92,403.00,409.87,419.04,424.27,435.18,444.37,453.62,454.50,435.64,412.44,350.41,314.55,290.87,333.64,437.97,424.48,411.28,390.52,375.65,363.61,355.66,330.43,318.29,318.36,320.00,321.70,328.00,328.69,328.79,328.46,332.13,335.08,344.70,346.10,350.29,367.50,364.92,364.01,370.55,380.96,392.32,391.68,396.79,393.77,386.42,367.62,375.29,357.09,350.91,351.92,345.23,355.01,344.85,349.68,355.36,341.27,350.19,343.93,352.83,359.93,345.03,347.82,359.90,371.99,362.60,368.63,384.69,389.88,403.81,405.75,413.28,417.99,412.87,400.48,382.41,375.90,371.90,357.24,351.36,355.44,348.13,336.58,329.92,327.90,338.77
2018-07-24 21:53:25+00:00,L7,337.77,343.39,341.06,333.98,,,,,,,,,,319.43,319.00,322.78,335.46,346.45,340.06,344.77,358.32,365.77,371.12,373.10,374.49,377.99,380.26,378.23,,,,,,,,338.24,332.31,333.76,323.99,325.92,327.62,332.59,335.75,331.91,337.35,341.14,342.71,,,,,,,,381.41,392.76,404.19,420.08,416.38,424.23,430.15,443.28,456.66,468.86,464.04,,,,,,429.83,427.64,409.53,408.46,408.12,407.37,405.13,397.75,402.08,396.02,391.62,,,,,,,373.50,374.41,373.41,367.93,365.97,364.06,363.94,369.19,373.04,379.31,,,,,,385.16,385.93,388.06,392.12,396.84,406.80,,,,,,,,,,,,,,,,,,,,,,,312.86,315.74,321.53,320.79,321.42,327.45,331.77,333.90,339.72,81.95,,,,,,,,,,,373.95,363.51,,,,,,349.92,347.55,348.02,342.62,338.65,332.94,340.97,359.87,,,,,,371.58,381.25,378.90,389.62,393.62,400.50,417.65,417.65,,,,,,356.29,350.65,338.96,341.65,338.10,329.97,330.16,339.10
