dates,satname,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
2009-03-14 22:03:33+00:00,L7,,,,,,,,,,359.28,363.27,370.42,376.17,377.85,394.20,388.96,384.64,398.04,399.34,394.93,,,,,,438.83,,,,407.77,395.35,398.03,402.45,393.75,388.52,391.89,,,,
2009-03-21 22:09:47+00:00,L7,,,380.33,386.22,388.70,400.53,403.90,390.67,370.90,369.65,374.91,384.73,,,,,,,403.92,395.72,388.92,380.87,377.84,375.31,379.23,382.85,383.62,387.11,,,,,,,393.68,390.96,390.00,389.98,403.21,409.38
2009-03-30 22:03:40+00:00,L7,368.71,382.01,387.55,389.73,403.12,384.69,386.64,387.78,379.94,,,,,373.66,378.52,382.14,374.51,375.76,376.31,377.39,373.87,372.17,372.34,372.12,374.52,,,,,380.56,383.63,392.76,390.37,387.22,384.26,384.78,383.86,389.07,402.90,407.09
2009-04-22 22:09:58+00:00,L7,340.74,362.91,368.42,,,,,,,364.86,360.17,361.86,349.97,359.81,360.55,352.04,353.05,352.95,350.80,361.32,,,,,,370.60,371.24,367.15,365.46,367.35,369.85,364.33,364.97,365.37,367.79,,,,,
2009-05-01 22:03:49+00:00,L7,,,,,,439.74,426.54,412.20,,464.92,461.73,455.24,433.22,445.21,442.38,443.79,463.45,,,,,436.42,439.07,438.80,440.59,446.46,450.47,461.58,452.85,457.33,450.96,458.12,,,,,468.30,462.57,449.58,500.29
2009-06-02 22:03:51+00:00,L7,502.24,,,,,,,,,,378.37,370.29,366.96,365.07,,,,,359.96,,,,,,,,,,,,,,,,,,,,,
2009-08-05 22:03:37+00:00,L7,322.69,342.34,365.08,366.07,362.40,354.79,342.14,342.83,,,,,338.75,336.65,340.76,339.77,338.40,338.80,338.09,341.25,342.97,347.89,347.62,,,,,,342.03,341.79,343.10,342.37,345.55,347.28,351.84,346.37,344.78,345.39,356.90,
2009-08-28 22:09:46+00:00,L7,377.85,387.56,385.17,386.08,383.55,,,,,,365.97,363.64,358.68,362.36,360.54,361.30,365.93,365.64,363.24,361.47,365.95,,,,,,376.00,369.12,362.57,357.90,353.26,353.11,341.48,343.52,351.54,352.74,362.53,,,
2009-11-25 22:04:09+00:00,L7,,,,,,,,,,390.74,400.07,379.40,386.44,398.30,405.97,398.58,389.40,380.20,386.88,395.52,,,,,376.25,374.90,385.51,402.02,396.53,379.07,377.38,398.58,389.65,386.50,395.36,,,,,439.57
2009-12-03 22:03:55+00:00,L5,326.42,347.51,366.22,368.96,362.76,357.60,352.75,354.92,355.04,354.99,351.74,354.71,353.56,356.09,353.10,352.44,348.38,349.57,348.04,350.47,351.69,357.56,359.59,356.94,349.83,349.89,347.46,360.72,363.31,360.86,347.60,351.28,361.39,354.81,352.56,357.21,355.73,351.52,363.52,376.20
2010-02-20 22:11:33+00:00,L7,533.47,,533.47,,440.09,,,,,,,391.04,434.77,430.47,415.01,387.84,396.54,443.15,392.30,392.85,386.91,,,,,,444.63,458.74,419.60,406.63,413.17,415.82,430.37,449.45,436.26,407.75,,,,
2010-03-08 22:11:41+00:00,L7,,391.55,426.58,419.55,,,,,,,373.24,373.65,389.09,417.22,431.95,418.56,420.47,431.34,413.32,399.02,,,,,,420.20,418.66,430.07,434.35,434.59,438.88,438.57,427.78,445.61,449.74,,,,,
2010-04-09 22:11:48+00:00,L7,382.24,392.71,,,,,,404.80,398.05,386.95,382.30,378.59,377.88,381.34,377.19,391.64,395.07,389.22,,,,,,375.31,374.87,380.55,378.10,381.97,384.31,385.68,389.70,393.59,391.07,,,,,,,417.62
2010-06-21 22:05:34+00:00,L7,402.16,403.16,,,394.80,,,,,,370.93,373.62,364.08,355.19,356.66,356.01,353.95,354.37,355.97,361.07,362.56,,,,,,350.46,352.00,357.97,362.31,365.32,366.05,360.36,367.04,363.55,370.03,366.56,,,
2010-07-07 22:05:37+00:00,L7,,,,,376.64,370.74,376.12,371.61,371.31,366.13,372.10,370.46,367.35,362.03,353.27,,,,,,359.09,357.85,355.10,360.55,355.85,357.73,355.85,360.96,355.64,364.69,371.41,,,,,362.72,362.18,364.25,376.11,384.94
2010-07-14 22:11:48+00:00,L7,385.75,397.46,400.99,389.24,389.47,389.15,402.86,399.06,401.81,,,,,,,354.63,358.90,367.88,373.56,360.26,374.67,380.03,368.75,373.32,367.78,,,,,,,376.78,383.84,379.05,373.30,374.61,382.92,390.39,402.40,408.11
2010-08-15 22:11:49+00:00,L7,,,,,392.03,395.27,399.61,412.84,426.80,413.03,383.32,379.43,384.38,388.71,,,,,,,363.93,370.31,385.83,393.92,387.40,381.44,376.54,374.22,367.82,363.60,,,,,,396.86,409.83,394.99,435.13,432.62
2010-10-02 22:11:49+00:00,L7,414.17,439.10,421.49,403.73,395.83,386.86,385.71,393.95,,,,,,,384.81,382.39,381.40,380.73,378.47,373.06,369.02,366.23,377.67,374.00,,,,,,429.48,387.03,379.47,383.17,385.77,386.16,399.39,408.08,414.07,449.95,437.98
2010-10-11 22:05:45+00:00,L7,379.02,,,,,376.95,370.01,370.85,371.14,371.57,373.43,368.86,366.78,368.13,369.93,368.39,368.31,,,,,355.31,358.76,356.77,357.74,356.14,356.71,359.53,367.07,372.12,376.41,377.33,385.03,,,,,382.63,395.69,406.64
2010-11-27 22:09:23+00:00,L5,484.37,463.14,447.64,412.38,442.14,437.74,430.31,417.66,413.99,380.12,384.09,399.27,404.19,428.55,460.79,478.22,458.95,413.42,380.08,417.02,388.56,427.78,426.30,,374.21,397.24,416.90,417.43,399.70,403.69,410.71,418.61,433.69,448.06,444.92,449.59,,382.67,405.65,447.43
2010-11-28 22:06:17+00:00,L7,,440.66,426.70,400.69,434.27,,388.56,388.99,383.34,379.08,376.31,379.30,,,,,443.19,378.12,362.53,410.86,364.39,,408.06,377.09,371.46,372.22,388.46,,,,,,,,,,,,,
2010-12-06 22:03:12+00:00,L5,352.97,361.00,363.24,363.72,366.52,365.18,358.13,353.71,349.27,348.59,348.98,356.36,355.14,357.50,362.36,357.50,356.08,347.01,336.90,339.21,344.60,347.78,350.48,350.22,343.03,344.60,343.74,353.15,360.89,356.42,363.77,364.54,375.46,373.02,351.57,343.66,343.29,342.71,,
2010-12-22 22:03:17+00:00,L5,,,,,,,,,,,,341.65,337.10,333.00,339.30,348.73,353.47,340.37,331.08,326.91,330.69,333.59,333.95,341.30,341.42,344.13,336.42,334.16,344.29,348.53,349.97,341.80,343.30,347.79,353.81,353.84,351.76,349.09,352.14,358.79
2010-12-29 22:09:29+00:00,L5,413.31,412.59,405.47,391.26,383.61,380.37,396.25,390.80,382.29,374.72,378.64,381.24,383.79,380.95,388.48,408.01,414.83,401.67,376.34,361.77,363.75,370.62,372.34,379.23,388.80,389.36,380.57,375.69,386.63,396.83,395.67,399.66,402.92,401.51,406.50,412.59,401.96,398.85,412.87,415.01
2011-01-07 22:03:20+00:00,L5,393.63,403.89,404.57,396.95,387.00,382.96,380.31,389.67,383.27,374.36,373.95,384.32,387.04,391.38,393.14,397.04,407.36,394.35,374.21,357.37,353.12,361.31,364.52,375.24,380.13,382.22,370.18,366.66,372.58,393.19,393.03,385.24,387.90,381.17,391.23,401.64,414.64,403.64,409.77,405.41
2011-01-23 22:03:20+00:00,L5,401.17,425.73,430.04,409.54,404.70,390.14,383.54,392.78,409.17,400.34,387.63,394.36,404.52,419.13,415.94,410.31,411.19,417.74,408.16,382.77,390.90,398.19,393.97,386.88,396.62,401.74,388.86,381.21,387.34,404.33,416.08,410.11,393.69,389.91,393.75,399.68,416.63,418.23,436.93,425.72
2011-02-07 22:13:00+00:00,L7,,,,394.21,386.27,378.76,372.17,391.80,392.39,385.19,386.54,386.59,391.81,393.08,,,,,,391.89,382.71,378.87,372.64,383.86,388.56,390.86,396.18,392.27,384.95,388.24,,,,,,393.23,401.62,412.97,432.20,438.50
2011-02-08 22:03:23+00:00,L5,382.46,391.17,394.02,388.71,376.83,373.65,372.09,391.10,395.32,389.50,381.99,381.44,381.93,386.79,387.11,379.34,376.44,385.37,395.25,374.73,366.80,367.79,370.91,383.65,397.27,393.98,391.90,389.93,383.35,385.38,391.12,393.45,382.15,383.70,378.16,387.00,395.69,411.77,424.98,429.95
2011-02-16 22:06:51+00:00,L7,326.41,348.22,358.25,352.72,347.69,344.03,341.96,337.72,,,,,,343.75,346.04,347.41,350.85,346.92,344.80,338.88,334.81,329.43,329.41,328.54,,,,,,349.27,346.08,355.33,354.86,355.67,347.60,353.16,357.15,360.25,371.11,367.08
2011-02-23 22:13:05+00:00,L7,386.27,392.84,396.56,397.78,398.51,389.75,395.67,386.09,393.04,,,,,,,397.07,396.13,389.31,390.43,396.62,395.09,390.89,382.43,380.78,389.19,,,,,,,399.27,382.14,386.14,390.68,382.66,392.53,404.41,439.09,
2011-03-04 22:06:57+00:00,L7,323.13,337.76,349.11,351.76,346.23,341.18,338.23,336.11,334.47,331.28,,,,,,334.71,335.75,333.37,334.41,332.87,330.91,334.60,334.75,338.25,335.41,336.65,,,,,354.00,347.59,352.96,352.24,352.10,354.09,351.96,355.22,368.74,366.76
2011-03-11 22:13:09+00:00,L7,,,,446.52,455.74,447.14,420.66,415.88,413.38,424.62,437.61,446.66,456.93,,,,,,,426.72,429.81,455.70,459.19,424.20,404.69,408.53,404.48,417.03,427.03,,,,,,,416.55,413.47,415.08,436.91,485.05
2011-03-12 22:03:19+00:00,L5,,,432.76,442.20,451.25,435.29,419.57,413.69,414.72,431.96,433.51,445.42,447.31,430.24,446.62,433.22,419.98,411.59,415.09,424.17,430.92,448.88,448.55,414.68,402.65,408.98,408.43,412.14,417.30,428.89,442.60,448.14,435.40,415.17,414.08,413.52,410.04,408.78,435.10,477.74
2011-04-28 22:13:12+00:00,L7,383.98,390.81,390.00,383.58,379.98,384.66,379.79,379.82,,,,,,,368.40,369.46,368.76,368.42,367.64,369.89,363.61,363.29,358.91,361.43,365.40,,,,,,366.64,366.87,376.35,377.77,382.22,378.89,379.48,378.48,388.64,395.52
2011-05-30 22:13:11+00:00,L7,,,364.28,360.94,358.89,,,,,,,,346.12,341.80,343.27,343.77,,,337.77,332.48,333.50,335.18,,,,,,,,,,,,,,,,,,
2011-06-15 22:13:10+00:00,L7,,,,354.46,347.70,348.60,340.70,343.80,333.41,333.42,326.98,333.05,331.22,329.54,,,,,,331.15,335.27,329.82,327.89,326.26,327.66,323.12,323.45,324.43,331.78,333.30,,,,,,,344.65,344.43,352.27,352.30
2011-06-24 22:06:57+00:00,L7,,,458.48,,,,,,,,419.03,,,,358.53,366.41,390.29,372.95,384.63,,,,,458.25,,,444.50,,446.40,,,,347.51,339.98,365.29,,,,,
2011-08-02 22:13:02+00:00,L7,396.57,385.83,392.79,398.89,381.73,370.65,388.86,397.50,372.73,369.06,,,,,,,373.31,372.98,363.57,364.37,366.17,363.13,361.72,369.60,386.62,363.29,361.97,,,,,,356.14,364.66,362.87,358.91,364.26,378.62,396.11,410.11
2011-08-18 22:12:59+00:00,L7,,,,,,,,,,,,,367.30,365.13,373.78,406.07,404.37,395.75,383.71,369.29,384.86,401.78,,,,,,419.93,427.09,385.42,385.49,420.19,,372.45,371.40,377.90,383.67,398.46,,
2011-09-19 22:12:51+00:00,L7,438.04,422.40,,,,,,,389.09,382.56,374.92,380.15,377.19,375.42,367.69,381.07,389.08,398.08,397.90,,,,,,375.46,379.57,369.65,380.90,397.31,391.98,394.37,391.49,378.96,375.32,384.35,,,,,
2011-09-28 22:06:39+00:00,L7,,,349.77,351.10,346.39,341.48,336.60,341.47,345.27,339.28,333.64,329.05,332.20,,,,,336.78,336.20,328.15,324.35,322.49,321.72,321.83,324.80,332.61,332.12,331.02,334.11,,,,,334.93,336.03,336.37,340.52,335.52,342.91,338.51
2011-11-15 22:06:58+00:00,L7,409.42,408.51,399.17,394.85,390.12,385.98,381.14,380.01,,,,,,381.52,379.25,381.63,384.96,380.39,368.01,370.31,369.85,374.71,364.46,365.73,,,,,380.20,374.72,382.52,389.17,392.36,379.07,378.93,375.09,383.59,393.75,404.92,407.28
2012-02-19 22:07:33+00:00,L7,365.18,373.20,371.46,361.91,356.18,351.52,342.05,343.43,353.89,,,,,354.41,360.68,353.25,346.88,349.30,341.77,338.95,340.39,338.30,331.94,329.35,333.44,,,,,348.44,350.33,350.43,357.33,353.37,348.09,347.93,347.47,349.00,358.26,352.29
2012-03-13 22:13:42+00:00,L7,,,,,413.21,428.44,417.23,412.74,391.46,405.69,416.47,428.50,416.73,409.05,,,,,,456.64,430.60,431.49,,407.78,409.87,422.64,422.03,417.98,417.76,421.43,,,,,,,,394.13,415.79,455.45
2012-03-29 22:13:42+00:00,L7,478.26,435.80,435.46,421.56,409.10,,,,,,403.28,415.58,416.42,402.67,409.28,421.36,411.87,393.28,393.36,420.29,415.49,,,,,,402.04,389.31,382.13,384.40,397.50,406.50,407.83,409.16,427.15,423.13,415.52,,,
2012-04-07 22:07:28+00:00,L7,,,,,356.72,347.95,337.09,339.54,335.40,332.80,333.67,335.77,333.25,338.82,342.54,,,,,,332.92,332.90,330.62,331.11,332.71,331.51,333.45,336.03,339.87,343.08,346.41,,,,,344.29,340.92,338.78,346.18,342.97
2012-04-30 22:14:02+00:00,L7,397.87,400.15,402.55,393.04,393.67,,,,,,,,373.78,371.08,371.79,374.61,377.58,376.61,383.02,373.10,370.12,,,,,,,,364.50,368.51,371.62,381.71,384.50,381.94,381.01,388.32,388.91,,,
2012-08-13 22:08:32+00:00,L7,372.13,380.27,378.11,368.18,359.95,355.10,349.17,344.98,340.49,339.25,,,,,348.17,348.75,349.44,350.88,350.96,348.94,343.89,340.27,340.79,341.59,340.69,344.97,,,,,351.86,346.88,349.02,350.82,352.74,349.60,347.96,348.10,356.76,361.72
2012-08-20 22:14:47+00:00,L7,374.59,382.20,,,,,,,334.03,336.04,335.08,338.84,344.63,351.04,352.06,355.66,351.43,355.26,,,,,,,336.15,341.32,340.80,346.09,345.05,346.69,352.32,353.73,351.68,355.52,,,,,,
2012-08-29 22:08:40+00:00,L7,,,,,341.63,332.63,323.74,319.21,318.54,313.77,321.28,324.48,332.85,332.96,331.81,,,,,,325.59,326.03,324.54,325.46,325.12,332.21,336.89,337.39,340.56,342.32,343.03,,,,,,336.10,334.95,338.83,338.96
2012-09-21 22:15:05+00:00,L7,,,401.74,394.73,404.60,378.00,374.10,372.34,373.16,391.19,370.44,367.67,,,,,,,421.54,434.86,432.05,374.10,365.42,355.87,362.75,372.13,,399.80,380.55,,,,,,361.75,369.17,393.66,397.02,424.70,425.75
2012-11-08 22:15:27+00:00,L7,434.57,448.53,,,,,,383.88,393.45,366.46,394.26,386.76,421.16,409.99,413.82,430.78,439.16,,,,,,,408.67,421.57,406.23,369.64,376.86,386.91,399.29,408.73,407.31,383.71,384.47,,,,,,456.87
2012-12-03 22:09:22+00:00,L7,401.02,,,,,376.06,385.85,369.37,358.80,359.04,361.64,360.83,376.78,374.54,378.79,377.34,,,,,,364.90,357.91,359.20,362.43,378.04,383.10,365.87,358.10,372.97,385.71,379.33,,,,,,373.19,382.58,402.73
2012-12-19 22:09:32+00:00,L7,496.73,430.34,403.84,,,,,435.56,,,400.96,415.41,418.62,397.12,379.33,386.45,396.68,405.81,400.95,,,,,405.78,384.07,,442.45,433.74,377.95,,427.46,424.46,,448.74,434.33,,,,441.35,
2013-01-04 22:09:34+00:00,L7,493.94,,403.47,399.65,424.30,,,,,,370.02,378.93,399.37,409.09,375.16,375.15,394.54,394.01,417.98,420.43,420.40,,,,,,435.59,429.57,404.23,374.16,404.84,415.01,403.70,413.42,401.07,399.57,391.10,,,
2013-01-11 22:15:44+00:00,L7,344.28,341.73,338.85,,,,,,315.49,312.48,305.84,309.93,315.87,316.48,328.75,336.66,336.23,336.99,339.59,,,,,,313.17,312.20,317.77,321.74,321.66,328.02,326.30,329.32,331.11,331.68,336.08,,,,,
2013-01-27 22:15:47+00:00,L7,365.70,367.74,363.45,361.10,359.00,356.48,359.89,,,,,,,349.41,356.68,363.51,365.78,364.33,361.67,360.58,362.58,375.89,381.07,,,,,,,354.24,348.65,344.36,356.09,356.93,358.05,352.54,349.24,346.28,364.58,
2013-02-05 22:09:37+00:00,L7,,,,378.83,373.89,371.38,381.88,384.05,381.73,375.34,371.27,367.33,360.60,362.34,,,,,,372.93,377.19,380.81,380.24,384.39,381.95,363.75,366.89,368.16,379.03,374.18,372.80,,,,,366.05,368.41,365.56,383.12,404.66
2013-02-28 22:15:43+00:00,L7,379.98,389.00,376.46,366.08,369.16,370.09,,,,,,382.60,387.69,373.14,358.31,362.29,365.10,376.66,373.34,374.19,375.08,,,,,,,352.78,362.43,381.96,367.85,358.73,359.80,364.18,379.04,376.63,367.74,,,
2013-03-09 22:09:33+00:00,L7,330.06,353.62,341.82,343.29,342.95,343.46,336.65,333.50,335.89,335.62,,,,,339.20,341.23,341.43,345.71,343.21,337.76,338.03,349.04,349.01,345.86,335.01,339.72,,,,,339.63,336.24,332.04,337.58,340.32,341.71,338.67,340.39,349.91,359.25
2013-03-25 22:09:27+00:00,L7,,,,,340.22,343.82,347.33,355.11,354.89,352.52,358.88,342.12,334.59,336.93,342.87,,,,,,341.39,348.58,350.06,353.69,342.78,340.40,338.35,339.82,346.68,346.37,,,,,,349.46,340.06,345.26,353.52,364.01
2013-04-10 22:09:26+00:00,L7,,,,,356.69,349.99,360.59,367.67,365.55,362.13,359.60,360.69,350.22,349.99,350.43,,,,,,346.97,348.07,351.49,348.92,349.64,343.94,341.24,346.47,346.14,347.55,347.23,,,,,,342.72,346.93,358.15,363.46
2013-04-17 22:15:33+00:00,L7,,,,398.72,396.05,382.18,374.66,380.79,386.26,383.57,380.76,387.15,390.81,388.33,,,,,,391.88,388.17,380.92,377.29,377.34,376.83,379.21,379.20,369.62,371.17,375.87,,,,,,378.20,382.27,386.66,411.94,410.17
2013-05-11 22:21:31+00:00,L8,363.01,367.66,375.02,381.92,372.18,371.37,364.61,358.14,354.81,355.17,358.59,363.63,373.56,371.04,373.87,367.62,363.58,360.88,360.83,359.73,354.28,356.67,353.20,352.81,348.89,349.02,346.64,347.55,346.23,346.03,350.24,348.85,354.36,353.19,348.96,346.62,349.04,352.75,362.28,372.31
2013-05-12 22:09:17+00:00,L7,,,,,,,371.87,367.61,369.13,,,,,394.33,391.91,383.77,377.16,376.37,368.67,370.42,366.20,370.06,367.39,363.27,,,,,,362.68,359.69,361.96,366.29,365.44,358.98,361.07,358.27,368.68,383.62,403.02
2013-05-27 22:21:38+00:00,L8,357.44,362.88,364.73,363.37,355.69,348.34,350.94,352.15,356.17,350.41,354.51,351.05,351.47,354.13,354.37,362.31,360.52,361.67,355.05,349.19,346.60,344.22,341.12,337.86,342.88,335.34,336.75,337.39,339.90,341.68,340.55,341.03,335.66,341.10,339.65,342.69,342.71,343.04,353.01,354.27
2013-05-28 22:09:11+00:00,L7,375.88,379.64,376.06,380.58,382.18,,,370.41,367.85,372.32,,,,,,364.44,368.54,368.66,363.29,365.46,362.48,362.13,363.92,370.57,363.66,363.09,,,,,352.81,350.70,350.67,355.47,358.53,360.50,365.41,370.36,377.53,380.63
2013-06-04 22:15:16+00:00,L7,,,,,361.28,357.28,350.48,352.79,346.76,,,355.05,,,,,,,,,339.18,331.99,328.20,321.93,336.52,332.46,330.27,320.77,321.74,329.22,325.33,,,,,,323.37,319.62,330.35,329.39
2013-06-05 22:15:27+00:00,L8,355.31,352.19,360.42,360.26,358.19,354.28,351.89,343.90,350.16,350.18,348.03,342.18,338.79,340.69,342.88,347.39,347.56,351.91,346.98,347.81,339.23,340.21,334.83,336.20,334.22,335.38,334.62,335.14,338.64,338.89,340.12,335.91,342.75,341.77,340.74,336.39,338.17,338.53,345.22,344.68
2013-06-13 22:09:04+00:00,L7,425.89,409.60,390.10,384.24,389.86,,,375.03,374.61,383.50,383.22,,,,,376.99,390.84,407.53,421.43,430.29,398.41,376.82,374.82,364.60,368.02,372.75,,,,,,367.31,367.58,370.08,376.86,368.77,381.61,379.75,402.31,414.42
2013-06-28 22:21:33+00:00,L8,499.41,,436.87,,401.68,,384.54,371.69,379.00,377.11,378.38,369.34,369.70,369.11,,431.05,,416.06,425.92,429.93,442.44,420.54,420.05,,366.97,414.80,436.66,429.87,414.11,,,,,,,,,,,
2013-07-14 22:21:34+00:00,L8,,,,,,,,368.73,371.74,372.67,373.81,372.43,372.73,376.76,374.04,373.87,373.87,376.05,379.08,374.09,370.69,374.60,374.21,371.17,369.50,366.81,368.75,370.04,373.64,364.62,365.94,372.23,370.36,373.26,374.33,369.40,365.72,,,
2013-08-08 22:15:25+00:00,L8,339.10,341.12,341.57,338.43,342.93,339.05,335.03,333.78,333.28,330.59,328.75,334.70,337.22,336.05,337.25,339.09,337.17,342.85,339.16,332.89,321.32,321.04,328.44,331.78,337.10,335.15,333.66,329.99,336.39,331.33,327.08,328.29,334.05,332.54,329.62,324.84,316.61,318.64,333.06,331.30
2013-09-16 22:21:33+00:00,L8,362.48,362.40,365.43,361.27,360.09,353.63,350.33,344.17,342.92,343.90,341.47,350.07,349.13,351.81,349.28,350.37,347.10,348.11,349.93,350.81,352.56,352.27,350.25,347.76,342.56,340.69,345.70,349.81,356.50,362.29,356.67,357.59,351.39,352.52,352.30,344.70,342.03,346.39,356.62,364.00
2013-09-17 22:09:05+00:00,L7,342.01,,,,,340.05,332.21,329.46,328.85,325.73,329.68,334.44,335.60,335.28,338.07,337.24,334.77,,,,,335.08,333.38,334.78,330.95,329.45,332.45,331.98,337.72,342.92,344.76,342.09,,,,,,331.44,340.89,343.26
2013-09-25 22:15:17+00:00,L8,,496.88,480.96,414.14,407.64,405.77,406.43,403.29,402.03,,,404.60,,371.51,375.13,405.30,398.06,394.01,399.51,371.69,382.61,396.14,386.30,372.39,378.45,384.20,381.10,366.69,,422.14,425.01,407.23,388.92,373.68,365.94,361.40,366.45,381.78,427.41,422.34
2013-10-27 22:15:07+00:00,L8,375.77,383.48,384.19,378.50,372.64,367.41,361.40,359.58,357.07,357.17,362.21,362.11,365.03,364.26,361.41,361.86,359.94,363.28,367.67,367.23,366.19,366.90,364.33,364.75,363.48,361.30,356.86,357.74,354.56,353.49,357.40,358.23,360.17,363.14,367.91,369.93,360.44,360.36,371.14,387.17
2013-11-11 22:15:46+00:00,L7,379.56,380.25,391.14,367.47,380.90,367.06,363.25,359.50,358.83,,,,,,,358.64,358.06,365.14,364.68,,370.01,366.23,361.00,362.73,375.79,,,,,,362.22,364.15,366.25,371.97,371.06,379.04,401.26,383.58,378.15,402.66
2013-11-12 22:15:08+00:00,L8,376.30,376.82,371.66,365.78,367.26,362.93,357.16,356.15,352.95,353.78,355.56,360.31,364.92,364.76,362.01,359.21,357.45,359.19,361.73,365.70,366.50,359.81,357.35,359.15,360.97,361.34,355.29,355.28,354.40,356.29,357.41,358.20,363.73,365.85,365.40,368.48,381.83,369.07,366.69,384.73
2013-11-19 22:21:13+00:00,L8,356.95,354.10,347.84,345.26,352.36,346.72,342.34,338.26,333.58,337.59,335.69,344.87,348.28,351.94,350.51,344.67,339.49,344.20,343.18,345.11,348.48,340.46,335.38,332.67,340.62,345.90,339.65,342.89,342.28,344.89,346.36,348.14,348.08,349.48,343.11,345.33,356.94,355.24,347.52,357.82
2013-12-14 22:14:57+00:00,L8,356.87,355.07,352.27,351.15,342.39,342.85,341.50,343.52,336.91,332.98,331.07,343.65,348.94,354.10,345.81,345.72,347.08,348.79,349.82,347.24,,,,,,,,,,,,,,,,,,,,
2014-01-14 22:16:09+00:00,L7,337.48,343.21,343.14,346.26,341.49,336.13,332.97,,,,,,,342.03,346.84,344.59,342.20,337.59,342.34,343.63,343.38,341.08,341.36,,,,,,,337.39,335.17,336.44,334.96,326.50,320.14,322.61,327.89,330.93,336.35,
2014-01-30 22:16:26+00:00,L7,331.64,334.44,328.84,330.81,326.41,324.48,320.09,,,,,,,323.98,331.37,332.59,327.01,325.45,324.43,322.98,326.11,328.99,325.16,,,,,,,324.34,326.38,328.08,329.45,328.83,324.63,326.38,324.66,324.76,337.31,
2014-02-07 22:20:33+00:00,L8,,,423.48,400.52,395.17,398.79,406.64,392.45,412.29,417.95,431.42,429.17,371.89,381.74,401.18,423.53,434.52,435.76,380.22,372.63,388.51,418.72,428.79,399.84,382.02,382.94,390.91,404.71,,368.09,391.56,415.55,420.15,404.90,408.09,376.58,377.15,391.72,419.82,428.07
2014-02-08 22:10:16+00:00,L7,,398.25,389.27,,,,,368.54,382.91,399.75,405.43,389.90,367.72,361.99,382.04,391.55,398.66,380.53,372.24,,,,,368.21,363.70,363.59,367.50,370.93,366.98,356.30,359.21,384.88,390.97,362.42,358.87,,,,,400.36
2014-02-15 22:16:20+00:00,L7,343.26,349.96,348.05,344.68,337.27,337.05,339.77,,,,,,331.06,325.82,331.55,334.67,339.48,338.06,340.72,335.19,337.94,336.04,,,,,,,332.72,332.91,332.52,333.29,334.39,340.37,334.82,337.09,341.43,341.18,,
2014-02-16 22:14:14+00:00,L8,,,,,,,,,,349.97,351.75,354.11,348.69,346.15,346.55,353.12,358.11,355.97,349.13,347.18,345.49,351.08,352.88,348.91,339.86,338.63,339.79,346.06,346.09,343.67,345.36,347.08,351.19,348.18,347.98,338.50,349.14,345.74,357.07,365.53
2014-03-03 22:16:21+00:00,L7,,,,,,,324.06,326.12,327.29,328.68,326.72,335.74,339.45,342.98,340.03,336.61,,,,,,,329.31,330.95,332.53,333.03,329.72,331.59,335.93,334.11,336.55,340.81,,,,,,,345.27,354.66
2014-03-20 22:13:49+00:00,L8,374.75,384.60,382.33,379.05,376.87,373.72,370.22,359.67,355.52,359.70,360.09,358.17,356.45,365.25,365.73,363.66,358.97,363.08,365.66,368.87,365.83,360.59,362.38,364.22,365.53,374.16,363.43,352.42,352.03,351.90,357.16,359.06,361.17,356.46,356.58,355.30,360.80,362.08,374.52,381.39
2014-04-05 22:13:34+00:00,L8,367.84,386.02,392.75,388.00,386.26,387.25,379.34,378.84,369.33,361.85,372.75,367.17,364.29,370.79,377.42,380.41,371.96,371.75,378.32,386.92,385.95,380.07,378.45,380.85,382.70,389.38,390.94,383.72,363.94,362.47,365.69,372.85,373.04,373.09,364.79,365.93,369.95,377.02,397.56,408.21
2014-04-29 22:10:37+00:00,L7,321.09,331.87,336.65,336.12,333.99,329.82,,,,,,318.04,321.89,324.84,328.37,329.64,326.28,326.59,326.89,321.11,322.51,322.63,,,,,325.14,326.23,324.72,325.33,327.67,328.01,325.93,325.22,327.22,324.36,323.41,322.81,,
2014-05-14 22:19:08+00:00,L8,334.95,340.00,339.99,336.89,336.58,331.93,329.19,327.41,323.43,325.11,321.33,317.75,320.93,327.74,331.10,328.69,329.37,328.63,335.26,330.98,330.75,330.33,330.71,332.41,331.49,332.31,328.63,328.57,322.23,323.99,321.12,327.32,328.91,331.38,333.46,330.07,325.62,325.35,338.39,346.17
2014-05-15 22:10:44+00:00,L7,332.25,350.58,348.66,346.38,,,,,328.89,324.91,328.30,325.47,330.59,331.79,335.99,334.70,335.50,336.67,336.22,,,,,,330.96,330.47,326.52,324.19,328.29,329.22,327.67,330.95,333.31,337.51,333.27,,,,,
