dates,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039,satname
2008-03-11 22:03:32+00:00,381.46,393.51,394.70,402.09,405.17,402.82,401.47,395.94,402.49,406.13,398.91,396.94,393.95,395.49,389.99,385.85,384.58,383.44,374.62,373.49,372.06,367.28,387.74,363.11,378.17,382.75,382.12,381.69,376.20,380.69,383.39,383.33,392.24,381.92,382.94,380.33,384.34,397.12,416.42,421.27,L7
2008-03-18 22:09:43+00:00,388.67,395.83,400.47,407.01,407.46,402.82,401.47,395.94,401.57,405.83,398.02,397.94,396.69,399.29,394.18,389.73,389.65,389.30,375.36,379.75,378.79,367.28,387.74,363.11,377.39,384.16,384.12,384.11,379.07,385.19,386.61,390.32,396.33,386.83,387.65,391.13,394.32,397.12,416.42,422.71,L7
2008-04-19 22:09:42+00:00,398.95,400.87,403.94,411.87,407.63,407.70,408.33,399.01,399.70,405.28,397.45,397.34,396.56,401.67,398.84,395.38,395.93,395.97,377.89,383.27,382.02,372.70,390.50,369.88,381.26,388.05,387.80,389.12,386.32,391.36,393.39,398.38,404.14,396.77,400.56,406.05,406.99,399.80,419.27,421.39,L7
2008-05-05 22:09:38+00:00,399.52,400.33,403.94,411.87,407.63,409.25,408.66,398.89,401.00,404.69,398.45,398.03,397.93,404.82,405.90,398.32,398.33,397.73,377.89,383.27,382.02,379.62,390.72,376.69,385.95,393.84,392.29,393.21,390.45,395.44,398.99,403.33,410.65,404.45,400.56,406.05,414.48,399.80,419.27,431.11,L7
2008-06-15 22:03:08+00:00,406.45,400.79,402.72,411.26,407.87,410.94,410.84,393.55,397.05,402.05,398.43,397.61,398.04,404.34,405.89,399.59,401.34,405.37,375.45,386.41,388.03,385.30,392.51,380.50,386.92,392.73,390.78,391.57,390.36,395.19,398.81,402.89,405.71,410.17,409.12,418.44,424.67,398.75,427.16,437.86,L7
2008-07-08 22:09:04+00:00,406.56,392.73,412.49,414.14,408.58,410.94,408.11,386.93,390.88,396.51,394.65,393.36,399.63,404.58,403.58,400.86,402.47,404.07,375.45,393.74,395.73,385.30,387.90,380.50,382.05,387.75,390.21,391.91,385.22,391.10,393.87,397.60,401.63,416.27,409.12,414.28,424.67,398.75,424.24,437.47,L7
2008-07-17 22:02:46+00:00,403.67,396.48,413.06,414.14,408.58,410.94,408.11,389.15,393.19,393.71,390.41,388.50,395.96,402.18,400.68,396.85,400.30,400.97,375.45,393.74,395.73,385.30,387.90,387.70,387.10,391.40,394.91,397.15,393.00,397.68,399.74,401.22,402.87,412.62,409.12,414.28,424.67,398.75,424.24,449.08,L7
2008-07-24 22:08:52+00:00,403.67,396.48,416.91,415.51,407.30,412.35,386.27,380.00,383.89,383.87,382.54,383.62,391.06,396.27,396.87,392.60,395.58,400.97,370.44,399.61,401.96,393.48,392.06,385.57,385.25,389.00,392.97,396.78,394.74,397.06,399.74,401.22,402.87,412.62,419.97,420.15,435.61,,414.35,443.28,L7
2008-08-18 22:02:32+00:00,403.67,396.48,416.91,410.27,401.41,395.30,379.53,377.68,380.88,381.48,379.85,381.53,388.45,392.93,396.87,392.60,395.58,400.97,370.44,391.63,392.34,379.10,383.35,380.97,381.51,384.82,390.13,393.65,391.19,393.95,399.74,401.22,402.87,412.62,406.95,412.50,422.01,396.10,411.40,438.17,L7
2008-09-10 22:08:32+00:00,403.67,405.78,422.68,405.76,395.18,384.77,374.80,374.86,377.83,378.67,376.69,379.35,386.03,393.86,398.32,395.30,399.25,406.27,,388.38,387.22,371.13,375.56,376.78,378.28,381.66,390.25,393.67,388.27,393.95,399.74,401.22,402.87,412.62,406.95,402.60,409.86,388.10,407.18,434.54,L7
2008-10-05 22:02:06+00:00,387.19,393.35,411.61,392.08,382.83,379.56,374.80,374.86,377.83,378.67,374.50,374.64,380.32,384.25,390.53,387.25,389.48,395.80,370.15,375.96,372.44,369.30,375.56,376.78,378.28,381.66,386.21,389.77,384.17,387.82,394.45,393.68,394.84,407.53,389.12,388.72,395.76,388.10,407.18,434.54,L7
2008-10-12 22:08:13+00:00,387.19,393.35,411.61,391.22,381.51,377.99,372.74,372.86,376.24,377.28,373.75,374.04,379.17,384.25,390.53,387.25,389.48,395.80,370.15,374.82,371.81,368.55,373.80,375.38,376.89,380.19,385.04,388.50,383.22,387.82,394.45,393.68,394.84,407.53,389.12,388.13,392.70,386.62,405.88,433.50,L7
2008-11-29 22:08:55+00:00,383.08,388.97,415.27,391.22,381.51,369.40,363.50,368.62,370.36,372.23,368.25,370.13,376.25,375.65,380.02,384.46,385.63,392.86,370.15,374.82,371.81,362.32,369.40,372.89,373.29,375.82,381.87,385.91,380.78,385.12,394.02,395.52,396.32,409.43,389.12,387.28,382.05,384.59,403.67,427.55,L7
2008-12-31 22:09:13+00:00,366.35,382.42,415.27,391.22,381.51,369.40,363.50,366.66,364.82,365.73,362.97,367.49,373.11,369.07,372.97,375.06,374.11,379.94,370.15,374.82,371.81,362.32,361.63,369.08,368.73,372.22,379.55,383.21,378.11,381.74,391.83,388.64,390.33,405.24,389.12,387.28,382.05,384.59,396.45,422.34,L7
2009-01-09 22:03:04+00:00,369.98,383.45,391.16,384.54,374.21,369.40,363.50,366.66,365.95,367.40,363.94,366.19,367.33,368.79,368.91,367.43,366.75,370.73,369.89,364.59,360.06,362.32,361.63,369.40,369.64,374.13,376.21,378.95,379.60,383.13,391.28,388.29,387.72,392.12,386.65,383.54,382.05,384.59,396.45,423.39,L7
2009-01-24 22:04:54+00:00,365.67,380.16,381.08,386.38,379.09,372.23,365.21,363.81,365.45,368.50,364.74,366.39,366.49,367.66,365.45,365.46,363.71,367.35,371.90,367.03,362.59,360.73,361.31,364.16,366.29,371.71,373.82,375.17,376.20,382.76,390.27,387.88,386.66,389.70,388.01,385.45,384.19,384.11,397.29,421.40,L5
2009-01-25 22:03:09+00:00,365.67,380.16,383.12,386.99,382.15,375.42,368.70,366.49,367.46,370.81,366.61,367.18,367.51,367.66,365.45,365.46,363.71,369.54,373.77,369.23,364.14,361.03,362.17,365.65,368.27,373.21,376.29,377.33,378.88,382.76,390.27,387.88,386.66,390.71,388.51,386.64,385.18,386.68,400.08,421.28,L7
2009-02-01 22:09:22+00:00,365.67,380.16,383.12,395.69,382.15,375.42,368.70,365.15,369.14,371.61,368.02,368.63,367.51,367.66,365.45,365.46,363.71,374.72,382.80,377.27,372.89,361.03,358.80,366.24,372.63,373.17,375.39,377.33,378.88,382.76,390.27,387.88,386.66,390.69,390.08,391.91,387.15,385.84,402.44,421.21,L7
2009-02-17 22:09:31+00:00,365.67,380.16,381.22,400.20,381.83,374.86,369.37,364.50,369.62,371.90,368.55,369.12,370.56,371.90,371.41,374.33,363.71,378.67,386.86,384.23,378.55,368.08,359.07,366.85,374.03,374.49,376.39,378.58,381.28,386.12,390.96,395.45,396.10,394.25,390.01,391.97,388.80,385.20,401.93,421.70,L7
2009-03-14 22:03:33+00:00,365.67,380.16,381.22,403.22,385.45,377.65,372.30,365.44,371.30,371.05,368.55,370.14,372.06,372.39,374.76,376.32,367.30,380.71,388.22,388.92,382.62,370.66,360.45,369.05,376.56,376.45,378.17,380.89,383.20,389.23,391.19,395.38,396.72,393.85,389.41,393.92,391.00,386.05,403.41,422.59,L7
2009-03-21 22:09:47+00:00,365.67,380.16,382.21,401.96,387.30,383.43,381.70,371.68,372.22,371.73,369.92,372.35,372.06,372.39,374.76,376.32,367.30,380.71,390.93,390.52,384.38,373.25,364.35,371.10,377.80,378.22,379.71,382.75,383.20,389.23,391.19,395.38,396.72,393.85,390.61,394.35,391.73,387.75,404.98,422.42,L7
2009-03-30 22:03:40+00:00,363.48,378.20,381.55,399.49,388.48,382.18,380.94,372.91,371.94,371.73,369.92,372.35,372.06,371.33,374.19,376.04,367.04,379.19,388.33,388.09,381.97,371.98,364.24,369.99,376.29,378.22,379.71,382.75,383.20,386.74,388.86,393.76,394.70,392.25,389.04,392.39,389.75,386.46,402.68,418.32,L7
2009-04-22 22:09:58+00:00,370.19,384.14,384.67,405.09,396.28,389.36,385.04,375.32,372.91,375.36,373.78,374.67,373.71,375.25,376.69,376.52,369.63,380.55,389.27,393.79,388.86,374.90,363.82,370.50,377.59,382.28,385.40,388.44,387.62,389.40,390.99,394.70,395.46,391.71,389.95,394.92,392.77,386.86,403.02,417.03,L7
2009-05-01 22:03:49+00:00,370.19,384.14,384.67,405.09,396.28,394.63,388.54,377.47,372.91,375.36,373.78,374.67,378.49,380.99,382.23,376.52,369.63,380.55,389.27,393.79,388.86,374.90,371.14,376.83,377.59,387.31,390.10,394.97,393.51,394.89,395.49,394.70,395.46,391.71,389.95,394.92,392.77,386.86,404.18,417.03,L7
2009-06-02 22:03:51+00:00,370.19,384.14,384.67,405.09,396.28,394.63,388.54,377.47,372.91,375.36,374.52,374.38,377.40,379.45,382.23,376.52,369.63,380.55,386.54,393.79,388.86,374.90,371.14,376.83,377.59,387.31,390.10,394.97,393.51,394.89,395.49,394.70,395.46,391.71,389.95,396.62,394.29,388.25,406.11,415.15,L7
2009-08-05 22:03:37+00:00,369.78,383.86,387.40,400.75,393.57,395.56,390.43,384.00,373.85,376.31,377.37,379.10,380.93,381.75,392.76,382.58,373.96,382.62,384.12,389.71,383.84,382.88,381.39,386.49,375.50,403.22,405.49,408.99,395.59,394.70,392.98,393.70,395.49,389.89,387.52,387.70,389.23,387.85,404.15,405.49,L7
2009-08-28 22:09:46+00:00,366.30,380.20,386.57,385.67,387.63,395.56,390.43,384.00,373.85,376.31,372.34,373.57,373.33,375.73,392.13,370.44,369.61,372.54,375.88,378.26,371.12,374.83,384.84,386.49,375.50,403.22,394.19,395.10,385.54,386.70,383.94,376.42,385.89,383.46,378.49,385.21,373.94,386.59,404.15,405.49,L7
2009-11-25 22:04:09+00:00,362.67,375.28,383.99,384.93,380.73,384.04,371.39,372.08,,372.74,372.30,362.96,363.10,366.03,391.97,366.48,364.49,361.46,362.48,366.00,362.21,373.89,376.87,,360.50,359.15,363.90,368.72,366.96,359.50,357.83,364.60,373.60,372.89,366.17,379.80,362.52,384.39,403.70,408.07,L7
2009-12-03 22:03:55+00:00,363.25,376.58,387.11,388.66,382.65,382.70,373.94,375.38,382.18,377.44,370.68,364.21,364.58,369.23,383.09,368.25,366.40,364.43,364.94,368.05,366.62,376.28,380.11,380.69,367.04,366.39,367.47,375.10,371.99,365.78,361.21,367.21,376.57,373.90,368.05,382.08,369.30,383.79,402.61,415.88,L5
2010-02-20 22:11:33+00:00,360.14,374.21,381.41,383.24,392.63,381.35,376.50,378.67,382.18,377.44,370.68,366.81,377.98,380.74,388.25,369.65,369.00,378.58,366.55,369.01,365.35,378.67,383.34,380.69,367.04,366.39,381.47,390.72,379.44,370.05,366.79,373.63,390.69,374.21,364.78,385.48,364.85,383.19,401.52,415.88,L7
2010-03-08 22:11:41+00:00,364.42,377.70,403.40,401.25,404.05,381.35,376.50,378.67,382.18,377.44,373.85,369.81,386.08,395.02,396.62,384.47,383.20,395.56,379.63,378.97,371.92,378.67,383.34,380.69,367.04,380.50,392.78,406.60,397.95,389.79,388.76,395.56,397.41,374.21,377.51,385.48,382.87,383.19,401.52,415.88,L7
2010-04-09 22:11:48+00:00,380.53,386.70,403.40,401.25,404.05,381.35,376.50,396.24,395.26,384.04,378.21,373.17,386.04,394.08,394.33,387.50,387.37,396.10,379.63,378.97,371.92,378.67,383.34,382.50,372.65,382.76,391.90,403.73,397.02,390.77,390.75,396.97,397.74,374.21,377.51,385.48,382.87,383.19,401.52,422.46,L7
2010-06-21 22:05:34+00:00,397.80,393.81,413.44,406.41,407.19,,,413.80,408.34,397.24,373.99,374.11,386.34,390.31,390.09,383.40,385.76,398.77,376.53,373.65,364.49,,,384.31,383.87,399.12,391.39,399.12,393.31,391.55,396.02,397.76,397.28,365.26,361.77,377.18,364.27,,,435.62,L7
2010-07-07 22:05:37+00:00,397.80,393.81,413.44,406.41,397.43,371.99,377.37,393.33,390.54,382.40,373.83,373.61,382.77,384.90,382.95,383.40,385.76,398.77,376.53,373.65,363.10,358.96,356.35,373.06,370.49,385.74,384.57,391.78,386.02,386.43,391.35,397.76,397.28,365.26,361.77,372.83,363.94,365.92,378.11,411.53,L7
2010-07-14 22:11:48+00:00,395.65,395.89,409.22,399.83,396.31,382.32,391.87,396.41,395.63,382.40,373.83,373.61,382.77,384.90,382.95,378.27,381.09,393.29,376.66,371.18,366.87,371.05,364.30,374.31,370.75,385.74,384.57,391.78,386.02,386.43,391.35,394.26,395.22,373.71,369.09,374.28,371.60,380.49,393.06,412.72,L7
2010-08-15 22:11:49+00:00,395.65,395.89,409.22,399.83,390.11,377.72,385.53,393.83,395.78,382.42,370.38,370.61,379.07,381.08,382.95,378.27,381.09,393.29,376.66,371.18,360.93,362.88,362.56,372.52,368.23,377.98,378.14,383.76,378.53,378.17,391.35,394.26,395.22,373.71,369.09,372.68,373.51,373.43,392.81,404.32,L7
2010-10-02 22:11:49+00:00,394.48,406.77,404.96,390.20,382.05,376.38,381.95,390.95,395.78,382.42,372.54,371.41,369.31,367.19,366.59,370.28,371.33,372.05,365.00,360.46,358.15,360.49,362.71,369.92,368.23,367.74,359.95,362.00,361.81,364.44,376.80,377.97,378.72,373.43,370.48,371.92,377.11,378.76,401.30,405.25,L7
2010-10-11 22:05:45+00:00,387.48,407.46,404.96,390.20,382.05,375.19,378.26,381.06,384.62,371.39,366.45,365.53,363.09,360.01,361.33,361.02,360.76,363.33,365.00,360.46,358.15,358.30,360.62,363.11,360.07,354.44,350.18,351.96,353.62,357.18,369.61,370.03,373.76,373.43,370.48,371.92,377.11,377.80,398.10,396.86,L7
2010-11-27 22:09:23+00:00,387.48,412.38,408.90,387.31,387.57,381.12,382.44,382.66,384.32,365.86,364.57,367.48,366.51,368.32,361.33,361.02,375.00,369.10,362.02,367.85,358.72,365.88,367.07,363.11,357.50,358.39,357.35,358.88,357.44,361.08,372.43,374.35,380.95,386.09,370.48,379.72,377.11,372.61,392.15,396.29,L5
2010-11-28 22:06:17+00:00,387.48,410.24,404.99,382.30,390.06,381.12,379.13,379.39,378.59,361.81,361.66,365.12,366.51,368.32,361.33,361.02,381.49,365.05,356.27,370.60,355.35,365.88,368.75,360.57,354.95,355.30,356.96,358.88,357.44,361.08,372.43,374.35,380.95,386.09,370.48,379.72,377.11,372.61,392.15,396.29,L7
2010-12-06 22:03:12+00:00,388.97,407.87,402.64,384.58,390.40,382.59,379.79,379.46,378.69,364.61,363.59,367.20,368.50,370.89,366.20,364.98,381.61,366.42,357.42,369.75,357.29,366.63,369.74,362.84,357.00,357.89,359.36,362.93,362.39,364.68,375.36,377.09,383.92,388.14,371.59,378.86,376.48,373.34,392.15,396.29,L5
2010-12-22 22:03:17+00:00,386.48,409.34,402.64,384.58,390.06,382.59,379.79,379.46,378.69,364.61,362.70,365.74,367.64,371.28,367.09,367.88,385.04,368.17,357.35,368.14,356.37,365.00,368.27,362.96,357.86,359.14,361.35,364.62,364.19,366.47,376.88,377.13,384.71,388.65,374.60,380.54,378.68,374.06,391.58,397.36,L5
2010-12-29 22:09:29+00:00,386.40,406.10,399.87,382.45,387.13,380.19,379.73,378.83,376.71,363.28,362.55,365.79,367.79,370.23,368.13,372.05,386.64,370.53,357.64,364.80,355.30,363.94,366.97,362.88,359.41,360.80,361.33,363.43,364.97,368.38,377.14,377.92,385.15,388.27,377.96,382.12,379.23,374.29,390.84,395.31,L5
2011-01-07 22:03:20+00:00,387.34,405.60,400.38,384.36,388.14,381.44,379.94,380.59,377.88,364.09,362.50,367.27,370.31,374.10,374.45,375.49,388.83,373.38,359.58,363.75,354.39,364.11,367.69,364.26,361.86,363.57,362.80,363.87,367.07,372.13,379.91,378.71,385.38,387.13,380.02,386.67,386.35,378.34,394.60,397.31,L5
2011-01-23 22:03:20+00:00,384.98,406.11,401.51,384.24,387.73,379.25,375.74,377.83,376.16,366.48,363.76,368.80,372.92,377.86,378.47,381.10,392.59,377.30,361.60,364.25,354.13,364.30,368.36,363.71,363.01,366.15,363.79,363.90,367.73,374.28,382.55,380.56,384.56,386.33,380.69,387.16,388.15,378.69,395.22,394.89,L5
2011-02-07 22:13:00+00:00,384.98,406.11,401.51,384.56,386.85,378.47,374.74,378.58,377.14,367.73,365.57,370.00,374.38,378.83,378.47,381.10,392.59,377.30,361.60,366.60,356.34,365.18,368.16,365.08,364.91,367.97,366.28,366.23,368.92,375.11,382.55,380.56,384.56,386.33,380.69,387.01,388.90,381.25,398.17,398.29,L7
2011-02-08 22:03:23+00:00,381.25,401.79,398.47,383.15,384.37,376.51,373.15,378.38,377.27,368.22,365.74,369.85,373.82,378.15,377.91,379.24,389.50,376.56,363.70,365.93,355.95,364.22,367.16,365.42,366.51,368.99,367.08,366.91,368.89,374.66,381.87,380.36,382.84,384.37,378.45,385.32,387.79,382.24,398.49,398.50,L5
2011-02-16 22:06:51+00:00,381.59,401.17,398.57,384.22,386.21,377.66,373.62,377.25,375.16,366.64,366.76,371.27,375.29,379.93,377.93,379.26,389.26,377.19,365.41,366.75,359.01,365.58,367.69,365.18,367.10,370.42,369.19,369.49,371.98,379.50,381.89,381.45,383.24,384.73,378.60,388.12,389.90,386.69,402.13,404.50,L7
2011-02-23 22:13:05+00:00,377.62,396.97,395.48,382.83,385.03,376.47,373.35,375.88,374.06,366.64,366.76,371.27,375.29,379.93,377.93,378.80,387.72,376.00,365.39,367.13,359.91,365.82,366.88,364.38,366.81,370.42,369.19,369.49,371.98,379.50,381.89,380.78,381.10,382.63,377.45,385.00,387.28,385.36,401.82,404.50,L7
2011-03-04 22:06:57+00:00,377.25,395.43,394.57,383.26,384.45,376.17,373.09,375.27,373.76,366.73,366.76,371.27,375.29,379.93,377.93,377.35,386.17,375.09,365.45,366.94,360.12,365.59,366.85,364.81,366.84,370.24,369.19,369.49,371.98,379.50,382.24,380.66,381.11,382.43,377.73,385.45,387.37,386.29,403.29,406.84,L7
2011-03-11 22:13:09+00:00,377.25,395.43,394.57,386.68,384.45,380.36,375.31,376.99,375.49,370.28,366.76,371.27,375.29,379.93,377.93,377.35,386.17,375.09,365.45,370.03,363.92,365.59,366.85,367.88,368.48,372.06,370.68,372.36,375.83,379.50,382.24,380.66,381.11,382.43,377.73,386.39,387.97,386.78,403.85,410.61,L7
2011-03-12 22:03:19+00:00,377.25,395.43,395.99,389.13,384.45,382.96,377.03,378.20,376.88,373.66,366.76,371.27,375.29,382.82,377.93,380.64,387.26,376.48,367.85,372.41,367.16,365.59,366.85,369.76,369.60,373.47,372.07,374.06,377.92,382.31,385.73,380.66,384.02,383.79,379.54,386.82,388.04,386.60,403.97,412.93,L5
2011-04-28 22:13:12+00:00,379.44,394.16,395.82,389.80,385.27,385.74,379.41,380.02,377.98,374.52,366.74,372.18,377.08,384.94,380.46,383.18,390.23,377.51,368.99,373.91,368.51,368.59,368.51,372.10,371.42,375.46,374.14,376.25,379.66,383.98,387.65,382.75,385.75,385.03,381.27,387.46,388.10,387.41,403.86,415.29,L7
2011-05-30 22:13:11+00:00,379.44,389.67,394.08,392.32,380.82,383.65,379.09,380.83,380.27,380.54,371.62,374.44,375.82,381.66,378.99,381.90,384.28,379.31,372.94,371.18,370.82,364.87,364.78,373.96,375.87,379.23,374.94,375.11,380.43,384.79,388.05,381.86,383.58,381.48,381.27,385.05,388.10,390.55,407.31,417.28,L7
2011-06-15 22:13:10+00:00,377.50,388.88,394.16,392.62,380.15,383.23,378.60,380.96,380.00,380.31,369.87,372.57,374.11,380.02,378.16,382.00,384.48,379.91,373.83,371.43,370.97,364.22,363.77,373.00,375.55,378.23,374.15,373.37,378.47,383.50,387.83,380.87,382.06,380.00,381.90,386.00,389.22,391.86,407.72,418.15,L7
2011-06-24 22:06:57+00:00,377.50,388.88,394.16,392.62,380.15,383.23,378.60,380.96,380.00,380.31,369.87,374.39,376.54,382.74,376.50,380.66,384.51,379.52,375.38,373.12,372.34,365.19,364.50,373.77,376.60,379.52,375.65,375.06,385.76,385.05,389.75,382.94,379.23,381.35,379.81,386.59,390.20,392.92,409.35,419.46,L7
2011-08-02 22:13:02+00:00,378.47,384.44,392.36,395.43,380.79,385.50,381.10,383.48,380.32,383.86,370.67,371.92,372.44,381.03,368.76,375.15,378.00,374.18,374.79,377.46,376.17,364.98,364.36,375.25,378.08,377.81,378.69,382.93,393.05,383.82,389.24,380.30,374.83,379.84,375.52,382.45,385.80,392.50,411.11,428.45,L7
2011-08-18 22:12:59+00:00,381.99,384.72,393.73,399.66,383.59,391.97,387.14,385.63,379.86,387.33,364.73,366.61,364.81,376.05,364.44,379.12,381.58,375.27,373.34,376.92,379.43,369.94,365.44,377.39,376.87,376.21,377.08,385.58,405.92,386.04,391.12,385.73,373.79,377.55,374.73,379.95,382.54,388.39,408.47,431.83,L7
2011-09-19 22:12:51+00:00,405.66,399.24,399.22,397.90,387.58,386.30,388.12,392.04,374.79,371.39,360.70,365.27,363.85,362.41,361.85,372.87,380.41,376.89,373.08,368.09,371.33,371.66,367.84,370.76,372.97,363.83,361.40,363.81,399.83,373.82,376.92,387.60,361.41,370.38,369.00,375.14,381.23,390.41,408.34,422.64,L7
2011-09-28 22:06:39+00:00,405.66,399.24,397.00,396.65,386.44,383.97,384.11,388.27,377.55,373.51,363.51,363.72,363.83,362.41,361.85,372.87,380.41,376.12,372.88,367.35,369.42,368.73,365.19,367.41,370.44,364.90,364.23,366.40,393.79,373.82,376.92,387.60,361.41,369.60,368.77,375.59,381.20,388.90,406.18,419.36,L7
2011-11-15 22:06:58+00:00,403.21,396.03,393.43,394.22,384.37,379.18,379.32,383.19,377.55,373.51,363.51,363.72,363.83,364.38,360.37,371.66,379.55,374.70,370.01,364.00,367.04,367.59,361.45,363.36,368.88,364.90,364.23,366.40,389.98,371.73,375.38,388.20,360.86,366.22,365.18,368.78,377.34,386.49,402.05,412.05,L7
2012-02-19 22:07:33+00:00,405.81,402.71,395.09,390.91,383.15,378.58,372.18,373.89,380.94,370.78,362.90,362.27,362.37,371.45,370.10,372.87,374.64,375.76,370.60,364.72,363.78,361.98,358.29,357.89,360.48,364.71,360.74,365.82,373.21,372.71,376.74,378.03,377.11,369.23,370.41,374.75,378.81,384.65,398.96,403.86,L7
2012-03-13 22:13:42+00:00,405.81,402.71,395.09,390.91,384.54,384.92,377.32,377.48,376.57,373.08,372.59,377.09,373.23,374.73,370.10,372.87,374.64,375.76,370.60,364.72,374.36,361.98,358.29,364.24,366.70,375.86,371.84,373.87,378.22,378.77,376.74,378.03,377.11,369.23,370.41,374.75,378.81,378.85,393.37,404.51,L7
2012-03-29 22:13:42+00:00,420.29,408.06,403.94,394.68,387.28,387.56,379.06,377.64,376.11,377.69,389.50,403.93,398.47,382.04,384.55,386.90,382.90,375.99,369.38,378.18,384.21,365.95,358.82,366.54,374.65,398.14,388.75,380.36,376.70,377.37,378.45,383.70,387.32,382.02,386.21,383.96,384.10,377.52,391.26,402.84,L7
2012-04-07 22:07:28+00:00,420.29,408.06,403.94,394.68,388.72,387.10,378.00,377.56,376.92,376.81,383.47,392.40,387.91,380.94,382.44,386.90,382.90,375.99,369.38,378.18,381.50,366.12,362.01,367.12,373.26,383.70,384.70,379.96,376.93,378.06,379.88,383.70,387.32,382.02,386.21,384.82,384.09,380.41,395.09,406.75,L7
2012-04-30 22:14:02+00:00,409.08,401.42,399.59,390.27,387.21,387.10,378.00,377.56,376.92,376.81,383.47,392.40,381.27,376.97,377.82,380.72,378.07,372.64,369.29,378.18,377.27,366.12,362.01,367.12,373.26,383.70,384.70,379.96,371.64,374.14,375.43,379.70,383.51,378.89,381.80,382.32,381.85,380.41,395.09,406.75,L7
2012-08-13 22:08:32+00:00,407.46,400.77,399.83,389.10,385.39,384.19,374.82,373.61,370.67,368.10,383.47,392.40,381.27,377.91,375.03,376.77,374.00,370.08,369.84,386.75,376.15,360.34,360.53,365.89,367.62,374.12,384.70,379.96,371.81,375.87,373.14,373.94,376.95,376.10,379.53,381.63,379.13,375.42,390.75,404.98,L7
2012-08-20 22:14:47+00:00,400.71,395.44,397.66,386.55,385.13,384.91,375.58,373.50,359.20,362.30,373.31,380.73,375.32,372.68,369.26,372.32,369.45,365.88,369.03,404.04,377.20,357.81,359.58,367.91,362.60,367.86,375.94,373.71,368.01,370.97,368.99,369.08,370.48,371.59,380.97,381.33,378.33,370.67,385.31,402.21,L7
2012-08-29 22:08:40+00:00,400.71,395.44,397.66,386.55,383.30,379.97,370.75,368.06,358.50,360.02,369.41,375.26,373.06,371.48,367.83,372.32,369.45,365.88,369.03,404.04,374.02,356.85,358.73,365.42,361.61,367.23,375.56,373.87,368.85,371.61,370.08,369.08,370.48,371.59,380.97,381.33,377.31,372.57,386.69,402.65,L7
2012-09-21 22:15:05+00:00,400.71,395.44,391.61,381.52,381.82,367.29,359.90,357.89,354.78,357.07,360.15,363.05,368.68,368.86,367.83,372.32,369.45,365.88,375.97,407.08,374.22,355.66,354.22,352.38,352.13,357.08,370.94,370.18,362.61,366.55,370.08,369.08,370.48,371.59,370.66,373.24,375.32,373.21,388.82,395.10,L7
2012-11-08 22:15:27+00:00,394.83,404.55,381.49,373.02,374.64,361.16,354.92,355.60,354.16,351.57,355.20,354.38,356.63,372.83,369.13,360.10,359.31,361.94,378.88,410.11,373.09,352.06,349.50,346.89,347.55,361.32,358.44,364.96,363.20,370.93,372.61,369.97,362.06,364.20,350.69,350.96,366.00,367.91,382.90,387.31,L7
2012-12-03 22:09:22+00:00,391.98,404.55,381.49,373.02,374.64,362.14,359.90,356.16,352.84,350.72,354.29,353.72,360.09,370.51,369.11,362.58,359.31,361.94,378.88,410.11,373.09,352.82,348.85,347.22,348.33,362.28,361.47,362.63,359.98,368.69,373.03,369.56,362.06,364.20,350.69,350.96,366.00,365.56,378.42,385.67,L7
2012-12-19 22:09:32+00:00,391.98,401.83,378.47,373.02,374.64,362.14,359.90,364.81,352.84,350.72,357.48,359.93,368.61,370.33,366.74,362.44,362.60,367.40,377.07,410.11,373.09,352.82,348.85,353.43,349.70,362.28,361.47,369.24,358.39,368.69,377.52,375.04,362.06,379.22,370.42,350.96,366.00,365.56,382.20,385.67,L7
2013-01-04 22:09:34+00:00,391.98,401.83,377.07,371.71,380.37,362.14,359.90,364.81,352.84,350.72,355.45,359.24,370.01,372.33,364.54,360.23,363.90,367.37,380.61,401.89,378.23,352.82,348.85,353.43,349.70,362.28,370.18,373.49,361.12,364.44,377.60,377.25,366.53,381.31,372.14,356.97,364.63,365.56,382.20,385.67,L7
2013-01-11 22:15:44+00:00,395.56,400.75,378.80,371.71,380.37,362.14,359.90,364.81,354.20,351.95,354.38,357.63,367.06,370.21,364.62,362.37,366.56,369.49,380.60,401.89,378.23,352.82,348.85,353.43,350.34,360.98,369.25,372.88,361.31,365.20,376.31,376.26,366.73,379.11,372.22,356.97,364.63,365.56,382.20,385.67,L7
