dates,nzd0011-0000,nzd0011-0001,nzd0011-0002,nzd0011-0003,nzd0011-0004,nzd0011-0005,nzd0011-0006,nzd0011-0007,nzd0011-0008,nzd0011-0009,nzd0011-0010,nzd0011-0011,nzd0011-0012,nzd0011-0013,nzd0011-0014,nzd0011-0015,nzd0011-0016,nzd0011-0017,nzd0011-0018,nzd0011-0019,nzd0011-0020,nzd0011-0021,nzd0011-0022,nzd0011-0023,nzd0011-0024,nzd0011-0025,nzd0011-0026,nzd0011-0027,nzd0011-0028,nzd0011-0029,nzd0011-0030,nzd0011-0031,nzd0011-0032,nzd0011-0033,nzd0011-0034,nzd0011-0035,nzd0011-0036,nzd0011-0037,nzd0011-0038,nzd0011-0039,nzd0011-0040,nzd0011-0041,nzd0011-0042,nzd0011-0043,nzd0011-0044,nzd0011-0045,nzd0011-0046,nzd0011-0047,nzd0011-0048,nzd0011-0049,nzd0011-0050,nzd0011-0051,nzd0011-0052,nzd0011-0053,nzd0011-0054,nzd0011-0055,nzd0011-0056,nzd0011-0057,nzd0011-0058,nzd0011-0059,nzd0011-0060,nzd0011-0061,nzd0011-0062,nzd0011-0063,nzd0011-0064,nzd0011-0065,nzd0011-0066,nzd0011-0067,nzd0011-0068,nzd0011-0069,nzd0011-0070,nzd0011-0071,nzd0011-0072,nzd0011-0073,nzd0011-0074,nzd0011-0075,nzd0011-0076,nzd0011-0077,nzd0011-0078,nzd0011-0079,nzd0011-0080,nzd0011-0081,nzd0011-0082,nzd0011-0083,nzd0011-0084,nzd0011-0085,nzd0011-0086,nzd0011-0087,nzd0011-0088,nzd0011-0089,nzd0011-0090,nzd0011-0091,nzd0011-0092,nzd0011-0093,nzd0011-0094,nzd0011-0095,satname
2001-09-23 22:06:03+00:00,419.82,420.67,421.92,414.00,427.45,427.34,431.98,433.77,434.56,427.25,426.62,421.55,416.65,402.74,374.63,423.33,420.39,415.97,416.89,404.09,406.95,402.74,388.81,398.36,390.13,398.73,394.31,400.45,409.84,401.14,398.64,405.15,409.30,397.24,393.65,395.94,383.64,,388.78,388.27,381.66,353.95,363.84,382.31,369.95,368.50,380.80,387.56,381.81,362.45,376.26,378.41,374.60,377.24,382.73,390.77,393.16,390.06,390.24,389.47,379.69,388.50,394.20,392.21,395.95,398.62,401.92,408.08,412.94,413.12,409.72,404.47,409.36,415.25,404.03,405.62,401.09,404.47,398.86,405.42,406.06,404.64,401.83,388.84,401.19,412.34,412.89,411.87,418.93,421.04,414.49,414.90,377.14,392.54,387.01,418.07,L7
2001-12-12 22:06:14+00:00,,,,,,410.67,411.49,412.96,419.14,417.30,413.48,412.00,417.99,407.26,393.99,414.58,412.46,410.15,,,,,378.03,376.61,364.68,,378.54,383.11,384.02,373.57,373.76,379.55,,,,,,,,,,,,,363.83,366.54,374.70,377.96,379.69,360.60,374.51,356.70,360.92,369.16,367.81,365.59,369.85,364.07,370.47,374.92,383.84,386.04,389.79,385.94,384.56,389.67,389.16,394.70,400.35,402.05,403.55,397.61,393.38,387.44,376.43,381.98,387.81,393.13,396.79,394.79,398.08,396.74,385.70,375.69,388.42,411.37,414.16,412.18,410.22,413.43,414.50,414.00,384.30,373.29,370.20,398.49,L7
2001-12-28 22:06:14+00:00,408.27,411.87,415.61,412.63,425.57,417.88,420.25,415.86,420.05,419.75,420.17,417.48,418.46,415.81,396.68,415.59,416.88,408.45,411.41,410.08,409.21,397.13,389.41,395.20,376.67,391.43,386.93,395.16,399.99,395.21,395.36,403.69,408.60,403.90,405.37,406.48,390.20,379.23,389.93,383.53,383.57,369.26,381.25,384.76,373.17,372.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.85,383.68,389.59,394.50,398.62,406.57,409.26,411.34,410.36,405.86,402.53,411.44,420.67,425.49,426.11,423.44,424.51,424.07,419.59,390.98,389.05,381.79,404.23,L7
2002-03-18 22:06:22+00:00,422.11,422.18,430.58,435.98,444.56,438.72,441.24,433.42,438.18,425.64,431.21,407.96,424.37,419.89,390.83,432.37,418.53,418.39,419.50,415.22,411.68,401.25,411.62,410.63,393.03,395.55,388.41,401.91,411.38,409.96,405.91,420.42,422.19,421.36,431.06,421.41,409.65,395.38,401.59,382.52,398.26,399.23,384.06,404.03,404.64,401.70,399.03,404.73,423.79,402.92,408.49,386.38,384.81,380.86,376.02,379.25,382.23,386.32,388.45,396.48,397.93,408.15,401.96,405.83,404.96,407.73,406.91,411.90,416.10,417.03,420.30,416.85,408.89,410.99,390.18,396.31,404.60,417.46,419.61,419.99,420.20,421.89,417.05,405.82,422.01,426.63,434.02,436.00,431.61,424.86,430.04,430.90,401.31,399.00,381.57,399.65,L7
2002-05-21 22:06:17+00:00,429.19,435.48,440.08,432.80,452.43,451.17,450.06,450.16,453.75,442.61,,,,,,,,,,,,,,,,,,,,,,,,,394.36,404.90,,,396.21,355.69,396.06,,365.40,388.29,,373.02,372.06,388.34,397.59,376.50,390.76,,,,,,,,355.56,359.49,365.03,371.04,357.98,369.40,370.90,402.91,,,,,,,,,,,,409.34,422.84,,,,,,,,,,426.29,418.86,,423.84,,,339.33,,L7
2002-06-22 22:06:03+00:00,427.02,427.14,429.22,421.07,431.59,421.84,420.52,419.49,428.17,422.06,427.92,418.65,430.30,423.02,402.37,417.90,414.21,402.03,373.76,,398.97,390.01,,,,,,389.85,396.03,393.12,379.00,391.13,405.04,391.79,402.37,412.57,399.19,386.14,402.40,392.79,397.95,375.76,377.99,388.97,380.60,361.34,387.01,389.68,385.42,359.66,385.19,378.05,371.17,383.60,365.30,378.54,376.29,375.73,380.26,387.12,395.00,397.39,397.79,396.53,399.46,403.70,404.83,408.84,410.24,407.34,405.49,405.28,402.12,394.70,,,,408.14,,,,415.02,411.32,,415.38,424.73,,428.98,429.86,428.78,,438.14,398.81,398.31,379.10,402.42,L7
2002-07-24 22:05:50+00:00,418.46,413.01,416.76,408.23,420.54,406.76,408.25,411.81,427.52,415.99,419.76,410.77,424.42,414.46,388.77,407.39,408.37,401.34,396.16,397.27,398.85,388.22,381.74,384.09,373.79,379.90,383.89,386.75,396.00,388.20,387.15,396.02,396.59,390.29,392.08,393.43,,373.48,391.54,377.06,387.21,356.60,364.01,376.98,372.12,342.44,381.76,382.86,379.16,350.34,378.32,363.54,351.73,367.21,362.51,379.32,373.69,369.02,380.13,375.63,379.38,384.15,381.93,383.73,384.17,388.58,394.41,399.68,405.60,404.67,398.43,392.11,386.22,,,380.58,,397.13,,,402.09,403.58,402.20,394.24,405.14,411.65,424.15,425.02,421.13,417.31,419.01,417.89,371.41,387.31,361.54,384.69,L7
2002-08-09 22:05:46+00:00,390.00,397.01,400.31,387.98,404.65,389.45,397.58,393.07,402.90,397.43,401.78,398.14,396.75,382.04,,383.21,391.51,374.89,372.40,375.86,373.07,359.40,,,343.98,352.45,360.07,362.75,379.85,364.14,363.35,370.13,382.85,377.30,378.34,374.96,,,362.25,355.43,357.31,334.89,342.54,349.98,336.14,343.00,356.62,366.55,357.44,320.48,346.49,341.14,335.81,347.04,349.37,359.36,351.95,345.48,349.05,340.20,354.05,360.94,366.43,373.31,377.34,385.83,384.35,384.80,387.01,388.01,379.06,375.01,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-10-12 22:05:14+00:00,,,422.94,424.34,422.24,419.88,422.58,423.35,423.82,420.10,421.21,418.49,418.82,413.51,390.27,407.65,410.31,402.23,402.14,401.31,404.43,395.77,389.06,393.90,374.81,391.86,375.30,358.25,372.24,384.44,380.80,367.47,364.74,372.98,376.17,379.52,,365.14,371.35,367.66,370.13,353.92,360.82,379.50,371.76,359.52,364.78,367.71,346.01,324.91,353.77,360.08,359.90,373.53,379.08,381.36,382.35,388.13,393.04,390.97,393.98,399.69,397.82,393.31,386.04,385.66,386.69,383.15,381.82,384.07,386.09,386.62,381.16,387.73,380.37,372.01,379.57,382.95,384.71,392.88,405.52,404.47,401.52,,377.11,402.45,407.60,407.95,409.54,416.41,423.39,431.37,403.82,392.52,379.50,,L7
2002-10-28 22:05:22+00:00,420.19,419.72,424.89,424.80,424.82,422.38,424.29,423.07,426.22,426.00,426.05,422.56,424.73,411.50,396.40,409.29,403.21,402.76,405.94,405.78,412.22,410.39,406.74,409.45,398.74,402.20,395.61,399.78,398.64,394.63,385.88,385.77,384.69,381.45,385.90,392.10,375.92,381.27,391.62,385.01,388.28,378.54,375.44,380.00,366.65,369.08,381.80,382.81,371.47,349.70,359.04,364.78,368.43,380.77,386.91,391.21,389.02,393.14,399.30,397.14,397.15,403.07,405.26,403.35,395.94,392.05,389.02,387.28,387.00,387.27,386.91,388.77,391.01,392.54,381.51,,,,,,,,,,,,,,,418.26,424.37,427.77,375.71,,,,L7
2002-11-13 22:05:30+00:00,404.62,408.30,406.50,399.71,414.87,410.63,414.40,414.79,421.83,413.42,413.39,406.08,407.39,,381.24,404.84,405.82,398.49,396.47,389.04,392.54,389.64,387.98,402.37,393.10,394.07,387.08,390.66,393.39,384.94,375.81,378.90,378.25,373.07,377.73,380.75,,364.15,375.71,365.40,369.21,362.79,355.91,377.79,355.15,351.10,371.24,377.57,361.14,331.78,358.66,362.96,357.22,368.31,368.59,373.16,376.27,382.26,387.55,,,,,,,,,,,,,,,,,,379.77,394.19,398.59,395.79,389.11,380.90,387.39,,376.87,397.74,400.57,390.27,386.75,397.82,406.17,395.69,355.08,367.99,376.09,394.22,L7
2003-01-16 22:06:02+00:00,437.82,433.73,438.01,424.23,429.62,429.05,444.65,444.42,446.50,446.12,453.14,441.65,441.33,432.01,429.94,435.97,436.24,426.35,426.71,429.08,428.89,427.17,423.25,427.69,423.27,424.59,414.66,408.21,413.88,407.14,408.05,411.09,412.21,409.65,411.51,414.17,405.35,417.23,419.87,414.57,407.59,407.48,410.93,421.60,,399.52,400.83,398.98,396.25,381.80,387.63,384.96,388.31,397.65,400.78,406.54,412.35,421.34,416.68,415.65,419.35,418.94,417.19,420.37,420.60,418.97,416.64,410.47,406.57,401.96,401.35,404.20,411.05,419.65,416.43,416.78,419.58,417.08,420.73,423.71,423.15,,422.73,413.42,420.76,419.96,426.25,430.19,434.51,,443.84,439.48,,403.94,394.75,426.23,L7
2003-08-28 22:05:57+00:00,419.57,418.80,419.97,407.67,421.52,417.77,425.84,413.15,421.66,415.66,419.02,422.00,438.09,424.51,407.57,412.91,424.74,411.85,402.45,409.33,407.71,390.43,387.18,397.62,378.53,387.14,391.97,382.52,391.83,380.28,392.31,396.14,411.16,396.89,406.11,390.44,370.03,391.81,390.11,390.68,396.41,386.47,372.65,389.44,372.87,369.91,,,,,,,,,,396.89,410.81,428.68,436.31,388.31,392.38,392.03,391.52,396.23,395.96,404.64,407.85,412.39,424.90,,,,,,,391.88,406.90,407.90,,,,,405.50,411.32,391.23,400.85,410.99,415.39,409.74,398.00,,407.95,368.45,374.64,349.23,386.29,L7
2003-11-16 22:06:11+00:00,431.53,435.99,438.27,425.52,436.01,430.02,429.61,425.31,432.08,431.64,435.82,434.96,439.99,424.06,402.93,411.12,409.09,410.09,417.36,409.62,412.26,403.64,405.88,405.44,402.58,405.19,408.31,412.23,410.71,406.39,399.67,406.68,406.45,399.97,399.21,398.23,372.82,397.05,396.22,391.73,396.11,380.43,374.21,387.02,374.91,370.24,385.44,389.10,370.29,369.97,387.67,377.99,378.56,384.38,380.69,389.41,391.84,391.45,398.08,408.15,407.44,409.42,409.56,404.19,402.10,401.59,399.38,403.78,403.70,398.41,402.94,403.97,403.96,403.80,396.59,394.27,395.86,402.68,399.88,396.36,393.42,388.16,385.72,374.16,398.23,416.43,421.15,418.05,414.96,411.96,409.13,419.27,373.88,381.73,381.48,397.71,L7
2003-12-26 21:56:18+00:00,420.70,415.83,424.30,422.28,424.12,427.11,429.98,441.11,440.12,440.27,436.59,435.03,445.57,440.56,430.76,422.79,419.74,409.35,406.42,406.25,408.66,395.52,395.55,402.13,410.11,410.89,411.69,411.03,412.38,407.89,402.11,404.02,405.40,395.71,396.02,388.43,370.58,387.13,382.24,385.02,389.39,399.11,400.11,399.09,400.41,388.18,389.75,394.10,399.80,393.81,386.42,376.45,381.65,384.24,382.49,383.16,376.85,375.87,385.61,398.56,405.09,408.84,411.45,411.61,406.94,409.16,416.23,418.72,409.54,406.72,406.04,404.25,399.32,394.32,390.45,391.70,405.99,415.05,410.84,416.32,415.97,417.31,407.49,404.25,423.66,425.21,430.36,433.25,427.58,424.17,424.05,414.62,384.45,380.21,376.81,392.08,L5
2004-01-19 22:06:35+00:00,433.73,437.83,432.33,429.07,429.95,427.94,428.93,426.40,434.62,432.56,435.46,432.82,440.44,430.90,423.83,428.52,434.88,425.98,418.08,419.13,411.79,405.81,404.08,409.76,410.45,410.08,403.90,409.60,412.85,404.82,400.45,402.86,397.60,390.41,396.78,392.64,364.40,389.51,388.17,392.29,389.65,385.82,387.90,402.58,393.98,385.59,387.97,389.64,383.97,378.76,390.71,382.03,385.33,397.37,399.13,391.27,391.84,385.71,381.19,386.01,397.09,399.43,399.84,402.68,409.06,417.45,411.26,409.77,406.87,405.03,403.73,407.91,408.03,399.36,399.07,397.17,400.28,404.07,406.26,405.07,408.16,407.18,407.53,388.38,397.23,411.35,425.86,435.88,430.43,430.30,430.15,424.07,391.65,390.88,382.49,401.55,L7
2004-02-04 22:06:41+00:00,430.91,434.40,432.26,423.74,436.13,430.95,435.99,430.26,442.22,436.19,439.50,439.49,444.95,431.72,421.75,425.78,431.58,414.25,407.83,409.84,410.12,403.28,394.69,398.93,408.79,410.02,398.03,404.44,416.61,408.26,402.22,401.54,408.87,400.00,409.24,400.83,373.87,399.95,397.33,401.19,395.20,399.87,388.85,401.57,401.36,377.70,393.90,398.28,384.84,375.06,391.06,373.90,374.41,385.54,389.87,397.60,386.25,383.51,390.72,389.83,405.42,403.98,407.05,404.98,408.37,416.25,420.48,424.36,423.30,418.96,420.33,419.63,418.40,401.86,395.71,400.64,407.24,413.88,417.68,416.91,418.52,419.33,410.16,393.78,417.97,432.96,437.33,441.43,437.15,433.54,439.19,427.55,402.84,387.29,381.45,399.52,L7
2004-03-23 22:06:52+00:00,414.66,418.32,421.80,402.00,424.95,416.72,415.57,416.34,430.45,420.02,415.56,416.85,428.98,393.76,391.98,410.07,401.99,396.41,389.15,400.25,403.62,391.61,376.15,394.94,378.34,383.89,391.79,395.75,402.28,387.27,383.21,391.56,401.79,392.23,394.51,386.62,,,378.79,387.07,387.25,,,375.84,360.54,352.11,371.84,383.48,376.33,356.42,380.32,362.44,360.26,374.15,372.81,383.60,375.50,370.99,381.92,378.27,375.12,392.86,394.78,391.78,398.78,397.82,401.19,406.90,405.40,403.62,400.56,399.55,397.84,388.21,373.16,377.07,384.77,387.95,403.48,406.95,401.58,404.16,382.07,373.04,400.69,412.50,424.30,427.06,427.01,422.32,426.38,422.45,380.61,381.19,372.80,399.21,L7
2004-05-18 21:58:14+00:00,462.17,458.24,457.25,451.32,459.21,451.69,460.63,463.57,465.85,460.24,457.22,460.73,464.88,456.78,451.20,453.65,462.95,453.55,443.79,445.92,448.67,442.41,435.33,441.41,428.53,426.28,426.84,423.21,428.33,420.75,417.80,423.25,431.07,434.12,442.81,439.37,419.35,429.79,424.72,425.79,429.46,422.11,402.35,417.78,,401.89,416.33,417.88,414.26,402.91,415.99,413.18,410.49,417.58,414.01,421.31,415.16,416.55,421.90,422.57,427.39,426.12,427.21,428.09,425.54,430.18,430.10,437.57,440.97,446.48,,439.83,434.83,432.25,428.93,431.42,437.22,445.95,448.87,446.35,443.56,444.37,433.65,417.39,443.78,447.81,460.21,464.24,455.33,448.12,450.55,450.88,415.79,403.28,394.74,412.50,L5
2004-05-26 22:06:45+00:00,457.50,448.08,454.85,446.75,457.49,457.60,462.45,454.76,455.81,465.39,460.33,469.93,480.48,472.41,451.90,465.23,465.96,453.29,448.64,442.19,450.20,439.84,433.06,427.19,427.60,416.24,421.19,421.99,420.84,421.48,419.45,421.73,434.54,436.08,425.41,425.94,407.50,422.68,412.14,423.73,423.56,402.84,401.37,414.04,397.12,401.00,414.19,419.14,409.04,395.88,407.46,399.55,401.29,406.34,401.86,406.98,415.39,422.00,429.77,424.70,428.86,428.43,429.81,423.73,436.61,446.91,448.12,449.42,462.68,464.05,,447.43,456.14,453.21,454.46,455.73,457.99,462.77,457.04,455.29,446.39,445.58,436.68,401.19,454.46,459.32,460.01,439.84,442.99,441.10,447.77,459.60,,406.76,400.70,422.12,L7
2004-06-11 22:06:38+00:00,431.37,431.43,439.04,431.44,434.46,426.90,448.47,450.31,450.46,448.36,449.27,450.08,444.36,437.16,420.76,449.62,436.24,428.24,426.69,427.56,421.12,414.12,404.38,404.66,414.70,414.62,412.49,415.58,410.37,407.39,403.61,408.79,414.16,415.39,405.03,402.28,379.20,396.16,391.09,401.55,399.75,392.69,376.87,390.14,375.94,387.39,394.68,400.10,382.47,374.56,386.00,386.12,390.02,391.95,389.29,396.96,402.25,402.03,403.29,415.54,420.98,418.85,416.83,408.95,410.97,433.15,457.54,451.38,448.26,447.30,432.72,423.48,425.29,414.61,430.46,434.35,433.81,437.54,432.36,425.00,425.18,426.81,433.28,,,449.24,421.79,419.20,429.30,431.09,443.39,458.79,,394.87,389.13,406.15,L7
2004-07-13 22:06:34+00:00,446.91,447.76,446.81,445.27,453.90,450.75,452.14,444.97,451.89,447.80,452.55,464.15,461.40,446.29,436.14,443.55,441.54,439.32,436.34,441.63,439.03,428.38,427.88,425.99,419.88,423.04,422.28,420.84,437.13,422.11,418.39,427.13,430.82,426.43,423.79,420.95,386.09,409.40,398.77,403.32,409.36,401.43,398.78,416.05,402.23,403.40,412.36,412.32,384.92,387.41,412.40,406.74,404.92,409.89,406.87,413.66,414.19,423.09,427.06,420.98,417.54,416.44,412.70,417.49,429.41,435.70,432.45,428.06,434.99,438.93,440.79,437.04,432.91,432.44,431.16,428.85,436.50,435.68,435.26,431.59,433.82,434.40,433.19,418.34,436.74,442.19,434.07,434.18,435.35,437.42,436.77,442.54,405.78,401.86,394.88,412.73,L7
