,dates,per0156-0000,per0156-0001,per0156-0002,per0156-0003,per0156-0004,per0156-0005,per0156-0006,per0156-0007,per0156-0008,per0156-0009,per0156-0010,per0156-0011,per0156-0012,per0156-0013,per0156-0014,per0156-0015,per0156-0016,per0156-0017,per0156-0018,per0156-0019,per0156-0020,per0156-0021,per0156-0022,per0156-0023,per0156-0024,per0156-0025,per0156-0026,per0156-0027,per0156-0028,per0156-0029,per0156-0030,per0156-0031,per0156-0032,per0156-0033,per0156-0034,per0156-0035,per0156-0036,per0156-0037,per0156-0038,per0156-0039,per0156-0040,per0156-0041,per0156-0042,per0156-0043,per0156-0044,per0156-0045,per0156-0046,per0156-0047,per0156-0048,per0156-0049,per0156-0050,per0156-0051,per0156-0052,per0156-0053,per0156-0054,per0156-0055,per0156-0056,per0156-0057,per0156-0058,per0156-0059,per0156-0060,per0156-0061,per0156-0062,per0156-0063,per0156-0064,per0156-0065,per0156-0066,per0156-0067,per0156-0068,per0156-0069,per0156-0070,per0156-0071,per0156-0072,per0156-0073,per0156-0074,per0156-0075,per0156-0076,per0156-0077,per0156-0078,per0156-0079,per0156-0080,per0156-0081,per0156-0082,per0156-0083,per0156-0084,per0156-0085,per0156-0086,per0156-0087,per0156-0088,per0156-0089,per0156-0090,per0156-0091,per0156-0092,per0156-0093,per0156-0094,per0156-0095,per0156-0096,per0156-0097,per0156-0098,per0156-0099,per0156-0100,per0156-0101,per0156-0102,per0156-0103,per0156-0104,per0156-0105,per0156-0106,per0156-0107,per0156-0108,per0156-0109
414,2018-03-18 15:12:30+00:00,,119.80592384287357,123.33374742296067,117.51228818690974,122.56651917571371,133.01161535405902,127.27484649630824,,142.10281196677775,146.5645344802387,158.25396057467384,165.48156947548856,163.87932553608482,166.3671936449307,168.38386483284515,174.82613795772338,174.32183910399624,178.17253162763416,184.36107699227253,182.9834887933393,,,,,,,,,,,,146.96003335484286,143.66632716737516,,,136.49705512793156,137.28083079828434,138.89746067047327,136.2925829900688,,,143.69504246901698,150.75885995951495,154.0551634263498,161.3221650655634,163.3622552674657,170.13111209539912,152.12318536507823,142.24679902624328,164.23316895836112,,171.16022716324454,169.56802454422296,173.87727728576073,167.70100831015554,162.1741300461669,,,,,,,,,,,,152.76702072213808,155.81039898045563,154.3415758873118,153.47595032955311,151.5418706408928,149.17303125461024,151.25522442113336,153.3724299034078,147.60319815874126,154.77882140458757,158.6263494226117,160.12792388249852,163.93247523277347,168.2183653698246,164.546580498438,164.6004529667713,163.77180677632558,157.58335501364593,159.58502178018423,163.31364203006922,169.18806117997548,170.3379785451878,163.2726841059764,161.51498689352144,154.3345598066818,,,,,,,,,,,,,,,,169.4290643061727,169.40885296555203,165.35082803195297
415,2018-03-26 15:10:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.86261270839694,178.10523925324938,173.89178657160565,,,,,,,,,,,,,,,179.39924986902955,174.73281833355435,176.01852423193998,175.5073835901837,173.58294498863356,170.83575453862994,171.47784368129334,171.98829869853304,173.78084587843347,174.0900157911931,174.43059707099388,171.69049660683584,168.98480343425058,175.79303355158112,183.2921352167218,173.44495563879167,167.24605744614584,160.79610688845986,159.1343778942868,162.8161809032525,168.36616987626343,166.57538269986858,164.6754871657339,168.66948092761325,170.13780184242114,166.9349355244586,164.38315956261093,160.6403606292374,163.35736957451886,169.56685928959234,173.63007227760806,173.22923428386974,174.5550383689242,172.09701887798676,168.4287361126806,157.70458861688954,160.99150002967306,161.0538086684757,161.80304677119204,170.41412272631413,171.17814690591726,170.2344474678398,171.632551706677,174.1650884891913,173.7440746579722,177.8707538389508,180.4240686584757,176.12548910817443,177.2371671291416,179.40554082691617,173.38646140045782,175.32698789852958,173.38161640661068,170.37545203752154,166.1783026165441,164.61265430369974
416,2018-04-11 15:10:18+00:00,150.66626117117895,146.14671939730843,154.74973868667936,146.23727688925496,151.93400658185774,162.4281468544535,145.03225773696298,159.7242135304474,174.8867705552002,177.77667882668044,181.0144383721038,186.71917676990626,186.63888322236227,191.49114108187396,191.06595964061296,196.68575004052332,195.9159318966812,201.64415096442818,204.63769120408446,205.7429417007551,211.02192702091364,209.95215422950852,209.01351730648696,207.15180594859277,204.91971429945298,197.1865164713669,193.82906981068817,186.10161273220643,184.86485908198154,182.68586104794116,174.4058353994521,170.7722348769441,164.61765476476873,167.340329037822,160.88895608242743,161.50602045622242,159.349452155804,161.926117329953,156.25917706665305,159.19213892540506,161.16672962313027,167.744745370413,174.87140854129075,180.95389571359715,181.15440785076808,181.83358611485224,184.95759412554474,183.09570435413437,172.06197889171895,184.0580810059608,187.3161336671402,187.07293612920856,192.06191600447175,191.21184221093876,190.16089389923025,191.8206156383394,191.8023769847435,193.62882512304122,189.57237024948475,189.06367066515503,185.03274522615172,183.89963002785464,187.1954320025971,176.1521464263811,179.1262651472732,178.21557054906404,180.65341460255104,182.22083615111012,181.5935980194634,175.30418531516491,171.96190507268088,175.99218046302244,182.34069990002325,180.95915710398492,178.2774589596091,169.5901719004534,178.3813291424559,183.35353564291543,184.86255007496322,185.16017377613065,185.91578652056063,186.68715955127007,185.184487602606,183.93404440924533,186.14713019458011,184.75878742511563,187.62238532894116,190.98893269857555,189.15716859572433,188.48022330002274,185.00597792919862,182.769412390184,185.0857199456301,185.61324278999456,187.1698387607358,185.14343744425867,187.2339964079749,188.33611264874583,195.66822912038484,195.7892841954797,194.53241153157333,195.61155069899013,194.83138501980466,198.020399265504,197.5604592217779,194.71670913732063,201.36854809729394,196.50750773327576,189.19442064684674,188.81927739820782
417,2018-04-19 15:12:01+00:00,127.02021056734809,,,,,,,,159.08057165788787,162.82648705158508,165.29675055703208,175.9738857333852,174.7298666198169,183.8490031323094,185.56698822891198,185.44141061701362,187.7721126079632,192.53607881073026,198.03061281155476,199.26488413780203,203.9515116930662,193.9141814812383,197.44322933631523,197.12735688313708,196.6280077787352,188.75268771210173,183.26384050612862,178.81252924857333,176.13726559127917,158.37866560024528,,,,,,,,,,,,158.2095128980732,165.98731930069744,162.99257336190814,171.271562317504,171.7138032825672,180.46700704498505,171.7283022676712,170.2450155749276,178.42862322872134,178.69245355464744,182.51301054583146,184.95719946051747,179.5308639259125,179.44261166646714,174.41835209489253,170.97058471512472,178.1217228066918,173.47255424534367,171.55053124835771,174.89829612623373,169.931629720523,171.6755220743592,169.56891761481802,170.68933456833182,,,,,,,,,,,,,,176.553616097145,174.75909108857743,176.41502207414598,171.4680604769773,176.83346293045037,181.60624374370317,183.1619721535984,178.698142552188,176.41923600752153,176.82272363260938,178.35418201549652,175.94449012836066,181.8789228288507,177.4576552626768,168.35894957210215,175.32847493586544,176.9648179455126,177.47959655944268,178.60878474094238,182.40650457840823,186.42417720337434,182.54467602540504,188.71416215704681,189.90813862795272,192.42891307177442,192.58198821804453,,,,,,
418,2018-04-27 15:10:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,2018-05-05 15:11:19+00:00,,199.99844983406481,157.32698887950136,209.66604451387911,,,,,,,,165.95781370484093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.46287650260598,,,,,,,,,,,
420,2018-05-21 15:11:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.78914608056442,188.28463389522943,198.27525451330385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2018-06-06 15:10:48+00:00,,,,201.73367535347106,,,,204.67992613088623,,,,,,,,,,,,,,,,,,,,,,,,,184.18118903644773,,,,,,,,,,,,,,142.16160264990316,,,,,,,,,,,,,,,,,,,,,,,,,,,210.84140876251843,,,,,,164.44806721255893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2018-08-01 15:10:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.5737058452904,,,,,220.19777065936893,,,,,,,150.40525511641775,151.72997683179102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2018-08-09 15:09:37+00:00,,,,179.91039470447123,,,,,,,,,,,,,203.9921199155762,,,,,,,,,,,,,139.74579900230128,212.4927617352083,,,205.06068444246068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.02652780465976,,,,,,,,,,174.9629467964998,,,142.6311782800968,,,,,,,,,,,,,,,,,,,,,,,,,,,204.40918948206863,,,
424,2018-10-20 15:10:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,2018-11-13 15:07:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2018-12-23 15:10:49+00:00,145.89682592185486,152.18376683640759,154.25625213229245,157.26573059535258,162.13096511017673,165.64734877351927,160.79758461392373,172.28764885637432,181.48463735448297,184.70149870410907,185.2930859966973,187.47262359404218,186.67567066508124,203.32152943937265,190.24005205649226,190.0057445202772,198.79718125051812,201.60058302827397,200.58290455845744,212.8516469335425,208.86241494984606,214.39112578296948,211.7350409159546,204.4561136223937,197.57747867114125,199.33818742287335,190.22301867009588,186.30130780119939,186.42203134424815,,171.02345452945613,171.1751322682136,167.51659185646986,155.89503578896907,157.16892908445365,157.51156568644566,157.95577457083238,153.52924744053956,157.09326132407233,157.8631239546187,156.6128633102681,164.8090103696267,170.63656089254968,171.30004299899352,174.58531829190647,179.7662214526098,176.23639593888544,172.86325879446858,175.2811876600206,176.4638902156685,176.0230436461429,177.00310929561044,175.2487905851244,176.1296180575033,180.41045209936476,181.76614986045666,182.90109376855114,177.56340941173687,179.2908618127658,181.10026900372733,178.13741907025062,183.43932282010172,181.34494305637028,177.10819877258152,173.85873418538486,169.42119837107074,173.72930846503024,177.3315081046847,176.01944696167584,177.12787230148635,172.55383962522055,172.86297148229968,177.66481809869757,177.62477194667133,180.1504682139207,174.787473558891,181.24610094643356,180.20534347587113,178.40476911815506,176.60898378971186,171.38585406655025,177.4974139094563,179.5613633484327,171.32733210762356,170.06519747351504,179.56502010665614,177.52425443711684,184.10975635360396,189.52047953201125,186.32209610949303,191.3666694364542,176.4137699964698,180.23970944903854,183.83080102248627,176.0669377718936,,,,,,,,,,,,,,,
427,2018-12-31 15:06:11+00:00,,,,,,,174.88083904227483,156.63457707634157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.67790647536566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2019-01-24 15:11:08+00:00,,,,,175.52358917981738,,158.65658690335533,158.07285279851374,,,,,,,,,,,,,,,215.84587619118255,209.26603144438343,172.58048348084893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.7875603702109,194.43391639245323,,,,,,,,,,,,123.48109395663084,,,,,,,177.03375115092908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,2019-02-01 15:05:34+00:00,130.1949087305122,134.5129077457468,135.65215418649376,136.09121751981394,137.87012910308476,143.0071785120307,143.35840773723982,152.73844887086238,161.89741059978437,166.56902268608314,163.90715904212314,173.60242415845397,175.1993998725751,176.45560345884923,171.9573056908902,172.5381788682767,178.27232563416493,175.93612591146552,182.95113653633007,181.57395730112654,187.54844337745322,,,,,,,,,,,149.801868792657,148.79679389196554,141.1860838984053,141.1010117592029,136.62055497756572,127.5061257112026,128.95449821876056,132.28268122160097,137.00835557810512,134.84143125230952,142.75064093667504,142.24264834296216,153.0491509176753,151.89589880422457,160.89131657963023,157.24098255844964,152.5626578308127,158.1179916850478,155.99900646881474,154.89582850688623,154.8611638704803,151.4738017682908,150.2711292680759,,,,,,,,,,,,,151.81892144035487,149.18130058886626,148.35410755858584,151.6984428967582,148.90628084050564,147.0306305714077,150.449296701066,153.74421870862278,148.77509429897916,146.03297257059552,148.6303175410566,150.4989748176017,149.87933299321978,146.2638292025023,144.07663475180055,151.73067168988433,149.85645241547815,148.340597849662,150.58897024732565,151.99034326718578,159.33630117606162,152.3034239249369,154.06507864066575,155.3244027509071,155.17326921322154,,,,,,,,,,,,,,,162.82785467852855,166.7337587077477,165.94526132532775,161.68701860701537,156.5783852723287
430,2019-02-17 15:04:42+00:00,,,,,186.7485683248299,191.91455417144397,191.03597383103238,201.7628838505799,209.3318031686848,208.28538691275793,211.1036166825671,216.00368349055623,219.9249073217456,214.7561333439661,218.42351558741825,220.0471143402241,225.0697429668385,220.93933566100108,226.69421734139183,228.3216733764258,228.6381794426751,236.1272277240631,230.77191186817356,,,,,,,,,,,,182.1238993770943,179.94537544828788,173.45635779108088,173.44349023194735,178.29151896515373,180.1271698357653,181.77698084551818,187.79366022068245,187.92461515838374,191.517899494785,196.00900773720952,196.70966989263462,195.96059844768476,193.72657004132108,,198.7480070251537,196.19993853056133,194.41404710357685,197.77709289774916,198.64038474769632,196.3905417940789,204.08256802602705,194.95486417583245,191.1661291940921,,,,,,,,,,,,,194.64180252390952,190.4522728848046,194.73643613457244,195.0203988220556,198.59561391728877,191.98190049017467,199.05880376709823,199.5799092283979,193.72375825877853,195.68118091997178,190.70891424970986,193.68247286704008,193.05917843627472,192.98343307853457,195.33346446414188,199.2002561590162,199.64335641833281,194.41341308370772,195.97579952247963,199.05603127704185,200.36735824016168,199.41905842873535,199.39151715124154,202.83143261380863,207.99416692186188,,,,,,,,,,,,,,,
431,2019-03-13 15:10:33+00:00,162.39172604432474,160.55649199260958,161.57245959099006,164.1747334502941,172.10274175354982,174.64048678616572,184.29257052446988,184.9201399639217,188.9185428092014,189.5682219559696,199.5881672739505,205.30434934314033,202.40125575797296,204.2167582395838,208.37321061083094,209.44812907192005,205.93192968584222,210.16035445383426,209.73097520560475,215.05483293999234,218.80415860185258,217.0831542517435,215.30289176913928,213.24856341313657,209.6483393197931,205.23359787657034,201.52085963662955,195.51949243555393,192.04050663660095,188.5910693930508,185.90528108107662,178.57904045981698,174.6979150308684,174.0462927885743,169.07963719505491,164.56242443406754,163.92451071506355,162.6786450838667,166.49265329780712,168.9482036244276,172.03081259002923,177.10515832676245,177.4555583791349,178.07308919613217,177.65263563596613,182.5195533255897,190.53040155324382,187.0643118027899,176.2071806424982,189.49365707961616,189.320338555469,183.49866780028864,188.28198205544848,187.98593335330185,190.13176310009698,188.50047953651412,191.6581443345672,183.01499915748389,182.08830363565403,182.47663107448452,183.56533172644333,181.44526810752163,182.09921819581857,182.55956563457806,181.9779191365626,182.55577701314334,179.10379345211004,180.70745798834082,182.42623301744618,177.8790260324366,176.57197132321556,181.99913951435605,179.69186683460006,177.9963091450833,177.63263178760033,181.2597578566433,180.91664063460726,184.9454956603002,186.6628046956129,185.6886028592686,187.06702739726862,184.2496427317308,180.44918569853726,186.17782151870554,191.7920679996022,188.2493689018806,190.21179055962207,191.7347449125264,192.94512149511596,191.0233585735971,192.1096938916823,187.24752291250334,185.89933036942745,188.16445949094472,192.4441413714084,192.7411416099949,192.89815493838506,198.15306218540462,199.60563190077266,198.2938879035418,199.7091949315387,202.2824828724617,202.88230247493755,197.84104797943954,200.35847238573027,202.57335744707927,201.04436263229616,193.22298693700347,193.62543212677696,196.61124494058808
432,2019-03-21 15:04:05+00:00,163.36694501620724,162.56030672971468,166.41315382577366,165.268305908566,172.7271824511433,173.2319411196805,173.02007971378652,187.68303093775606,188.11071947551093,194.07981173398966,195.2282302586281,202.84127205240705,203.61279363925902,189.97968186476794,,,,,,,,,,,204.28889975987843,197.85406693566753,197.74183489917314,188.56393554120123,185.19441459316116,182.60616339548943,176.60436380910463,173.31829652654181,169.85823832345784,164.14156867681282,168.1353524352477,157.51285883624683,158.3863838251197,154.96935901602134,158.08789870423604,165.35533235143404,162.4152262189485,168.67807048391828,165.0813754499931,173.77893492609806,172.6900174671633,182.12441331096883,180.8802336779216,178.7982067427684,,,,,,,,,,,180.30479997573326,180.92737800853422,176.37853670177955,180.764481693687,177.99342827999834,175.1649792699205,173.27105284384984,170.42148477676616,168.9109562779013,171.8188999470875,175.95677811783764,174.49473678452614,175.0285964551503,173.04266371711535,172.83866290966031,177.64477837890178,181.86910887282804,179.61537145684233,178.5251633301872,183.46814394896,178.3688222208809,175.40491637087715,173.33264485002343,182.4048713423253,179.42238173240105,,,,,,,,,,,,,,185.34433918165843,186.10820280476185,191.01544385903912,189.259504534495,190.835741883984,196.0139252800681,194.02714580499557,196.71517550162017,195.95210950244405,195.89205247592577,197.6643345701512,195.08435910440673,187.62027445498336,186.3961607880967
433,2019-03-29 15:10:30+00:00,159.73251501988148,156.81951515069989,151.398869940057,156.64504280441776,152.72266483471654,150.81318470611046,151.40177130334592,158.27575369625768,170.21779332997025,175.21481284200894,185.9463844777532,180.91070797051114,187.00143422880515,189.7639523481919,190.1630624372652,191.70753176981785,185.68150643578264,179.7096529955896,192.812815127626,196.81045891095806,192.81044458559467,200.01432050180603,201.16783017503997,224.77739464163108,207.04329171912707,209.83346918797153,,,,,167.86641008167604,173.55425998940672,173.2467348308481,155.05194593156128,146.53879624758835,140.20266478477015,140.30167425372883,143.1187311152657,145.06425310367928,153.92720718732636,161.70679957409595,162.97023142849858,166.15684326472606,164.9461316715263,173.88931712107947,167.82293408611508,170.69584006313866,156.73600269826414,171.37656072687713,175.7745576082652,179.7451779879891,181.71679895290137,177.47537657477685,179.05597785437052,178.4798495360899,181.33950174063193,179.23794712177508,177.21613459726598,175.74496404283147,170.44779021122636,169.03843352586628,169.30496811942697,169.02222807154146,167.7474087396454,168.44668846544195,171.41806696489658,171.81471014640016,171.18557756233494,170.29540668876646,168.79917417456608,168.9192484745047,171.5804307560708,169.27209178802286,173.11485905256552,170.9974819739564,170.0720967323401,179.61306365532624,182.6904389099112,180.28929060460257,174.8778855559819,171.11434500282513,168.89605596810688,172.09762165426145,172.48036471006432,172.16808541442552,170.11628596090785,171.4632803436713,174.18705575511598,178.85084229726863,175.81747138593786,178.4068873072336,179.50552657172264,176.74786161002942,181.84889704099174,180.6933342253225,175.94597354710803,184.7732289337262,185.3043022471322,178.256203412434,182.64339516794243,184.93857282232725,186.13757939481349,190.9904674859669,192.76963201361124,189.5201419820702,186.23325441301708,198.44313476601334,190.6994278389607,187.028194411962,187.06999964690067
434,2019-04-06 15:03:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2019-04-14 15:10:25+00:00,160.15320351266735,162.84040400465003,167.50040775634332,170.50011898065785,171.96271869121477,175.44148784038072,172.75543164376438,179.88700099529623,184.2764608198817,186.28451160550048,195.26446279344884,208.31915942650997,206.82948081748094,208.62546400199815,208.50544363154455,208.8244991736586,208.60921083979184,209.35508286333814,213.33102995441476,216.4309186815217,217.57244418558471,217.25793138281728,218.90155270008796,213.08651314274246,210.1613378678342,202.75847101063343,194.46031834988136,187.95860708042488,186.4137780029348,186.12987171585334,181.22307674434794,178.1509869532623,173.03342327759165,171.06511140728358,166.85612126587418,162.51099962111542,158.7760476286908,154.94589389021286,163.66653293481875,163.5590194004489,166.6794309452822,173.2642724998866,176.58973382219384,179.95215372228637,183.85069008476665,190.02060222420099,192.54168006909543,188.3931500997162,187.53721270427275,188.5418675733833,192.54208729154,188.32600230917294,190.0117207536011,191.16068970204788,193.30975045378963,193.0483909685248,191.97891589804462,191.94920387769733,189.28274781802165,189.74730322770864,188.63800394391652,190.14184787794855,189.34121950118248,191.20890965819885,184.90502200349266,186.9897512071336,185.54803442609258,184.36323448964336,187.42703176796408,186.9461770627966,185.7111834891227,185.71963614430572,187.16949448468353,183.4680620514859,185.2483073788904,185.53397301427862,186.45228984199613,187.1831921422388,184.634399877044,187.4980169320097,189.2790540766619,190.921531646428,188.23061542722525,190.31483224092162,189.36527584636335,194.01390883152493,189.68743519226456,192.58262477309486,194.9941436505468,192.030285961689,190.76682499209036,191.2825366353885,195.2537345930715,192.5394526454069,193.69818008425167,196.29890209628155,199.7033861365509,196.26783597088772,199.48569155685055,203.76830202652073,203.973960231887,202.8401019650792,201.00068992755706,203.87298235994484,200.131658094426,202.2681405841923,203.79901901970032,197.91532041205917,195.24974538158824,195.5177341475869
436,2019-04-30 15:10:46+00:00,147.93306273256633,148.60426435321745,153.65251077128042,148.18178426055283,143.45140789654369,158.78916216540554,153.7244032384976,169.80506251901227,176.3813340627667,182.03925036211677,186.9568882143984,194.15084777931273,193.02305099198819,195.4334902535803,191.67879846575732,190.7156566878083,194.71096361508117,198.78196663689022,199.20356421017712,200.2203372571789,205.21539646086248,206.85702115631858,204.05258792518367,201.7827932308943,198.1611725647924,195.14753549266553,192.77323683722986,183.94535189624537,180.44910495028043,175.896682122065,173.22155837281574,170.80852607754107,167.55047532469078,160.917951511404,154.8851468741068,151.9045999160875,149.10292995094628,152.1487301745418,155.40808469252855,154.88980924874656,158.3610464807767,164.69019924837662,165.23966557994586,165.74831608298746,166.6061341157431,169.44188598731267,174.10914880402612,169.81287872573847,162.3052273177726,178.1061553178471,178.97491429633862,182.5590064904961,180.29445404508766,181.71433472230157,181.57050966911967,183.53967189297842,181.90619733212935,175.49615480267502,175.343596305808,177.55394841482948,180.83628282613506,180.74522354875208,179.07329806100233,172.88362957564695,178.11075934215637,172.73953975655675,170.7601768241974,171.42037795651996,169.14288921518957,173.03591427373382,172.11610673760603,174.97551899840246,173.90501177136508,175.31343353894258,174.28885649214516,171.7035967281825,176.85356621752462,176.57976321605327,178.00779232571253,177.19289705342504,177.56269654084528,178.96525538801382,178.78219236407548,182.2562048438249,183.16615798403822,185.4134912103993,181.64796417989382,186.85919120909514,184.3650053955839,183.91835884989328,183.15231695570287,182.83463626052875,181.37550550915398,185.89482268141717,186.82838914261242,181.03497746912433,185.0075442526981,188.98708596366853,190.75001601015344,194.4425874922549,194.35020514977253,197.2619332736665,194.95594136593638,197.6410159985461,195.94208199688367,197.10938866355022,196.9152780838016,192.01999498932875,187.61109364378197,187.53367964548195
437,2019-05-08 15:01:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.2572060745641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.1470806048783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.9575929740169,,,,,,,,,,,
438,2019-05-16 15:10:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.40265267993757,,,,,,,,,,,,,,,,,,,,,,,,,,211.37153883951183,,,,202.05543002596093,,,,,,,,,185.26367906219218,214.3813517596253,,202.80239728424678,,,,,,236.53497902137235,,,,,,,,,,,
439,2019-05-24 15:01:19+00:00,,,,,,,142.2751896353017,,,224.40819023612727,193.71321019025046,186.19330717957823,239.17096623494345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.63076815744094,211.68310973599725,,,,,,175.90368007802124,225.18001447257058,,224.07644218836904,,,,,,,,,,,,,,,,,,,,,,,,
440,2019-07-19 15:10:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.66929995018074,,,,,,,,,,,162.13551346996078,,,,,,,,,,,,,,,,,,,,,,
441,2019-08-04 15:11:01+00:00,,,,,,,,,,,,,,,,,,,,,209.87093302237932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.9709716038413,204.56657723168715,,227.92036480256544,225.75659662739395,221.74865409649834,,199.95601631839244,,,,,,,,,,,152.56125973899864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2019-10-31 14:54:50+00:00,157.72600531277135,159.34741524091135,155.4485550105311,164.1552359320786,,,,,,,,,,203.36462850010506,199.22026327184568,197.92609871659008,200.3842168648588,204.58789565325165,202.1035204660318,209.03053393677757,206.44601449870785,212.68266409264714,214.07794056578453,208.49026214790692,206.12214872429746,194.74720389653,194.13592224528057,188.14535108706625,186.4117056296518,182.40738609787726,175.99039156857668,170.9145160728794,163.84096900829607,165.11898012032552,,,,,,,,,,,,,179.4323441503289,179.67063638085284,165.22707391851378,179.30417479509484,178.87036079688878,180.8890376055319,181.06092146962115,179.89893312058578,180.11748052939004,179.63171943784107,185.44443979593018,183.87611194756954,181.34205573898393,178.52178337296627,183.24900473812178,178.96204918480078,176.64088099510616,171.93510615659042,173.46219973972177,174.63277002083825,173.07428305472146,174.76451923602542,169.4854470671444,173.0119981002258,,,,,,,,,,,,,,184.89477847472767,184.90265563474443,181.18129111169267,182.36163973422504,186.40112343529609,184.36002794709873,183.7027104930861,181.54569252781315,181.9942813080509,178.44762581747727,178.5628742816585,180.69870006927704,182.7417418460091,184.43832191468795,186.35802429182414,,187.9315376558529,188.94757592091648,190.8021212198416,186.6902831681674,192.37468142933466,187.03964284629762,193.0917426345688,191.2244484906933,192.40704318719395,193.24270246566948,193.71912610676995
443,2020-01-03 14:51:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2020-01-19 14:50:55+00:00,,,,176.64632916861115,,,,,190.15333643120158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.53933073551752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.35068688646615,155.8654847443973,,,,,,,,,,,,,,,,,,,,,,,,,
445,2020-01-27 15:11:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2020-02-20 14:49:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,222.62785823413677,205.46163742686102,,,,,,,,,181.58570331547838,175.49222940158012,161.91138607872236,156.82736648288144,156.35166028941518,183.8615835203847,168.42433021503368,163.3105042596852,173.37345247820036,176.23771039183657,197.44406733371795,,,,,,,,,,,,162.90456538190926,164.36792676911344,164.7656289218443,168.5936576969514,168.1843653274737,166.24222394880107,164.57128317341036,165.02890399044534,158.49523284523025,160.45490874034428,166.7025791693065,161.4902288524126,163.7119201815356,161.75435428738666,164.2620002131229,165.14223104745997,163.51177483353746,167.39471755607843,160.55124394919957,,168.6839519015366,164.0620352463961,165.1549188751481,,,,,,,,,,,,,,,188.30618664566802,179.77750271816276,180.06319735445695,184.52903185745456,191.70728272926078,195.38056084852226,196.18093721663587,195.07028776099034,183.72291093488542,186.74734121742932,197.63834065142785,187.3641390238967,187.13390846109866,180.12192598341008,184.36664047683416,183.16403874738748
