dates,satname,nzd0347-0000,nzd0347-0001,nzd0347-0002,nzd0347-0003,nzd0347-0004,nzd0347-0005,nzd0347-0006,nzd0347-0007,nzd0347-0008,nzd0347-0009,nzd0347-0010,nzd0347-0011,nzd0347-0012,nzd0347-0013,nzd0347-0014,nzd0347-0015,nzd0347-0016,nzd0347-0017,nzd0347-0018,nzd0347-0019,nzd0347-0020,nzd0347-0021,nzd0347-0022,nzd0347-0023,nzd0347-0024,nzd0347-0025,nzd0347-0026,nzd0347-0027,nzd0347-0028,nzd0347-0029,nzd0347-0030,nzd0347-0031,nzd0347-0032,nzd0347-0033,nzd0347-0034,nzd0347-0035,nzd0347-0036,nzd0347-0037,nzd0347-0038,nzd0347-0039,nzd0347-0040,nzd0347-0041,nzd0347-0042,nzd0347-0043,nzd0347-0044,nzd0347-0045,nzd0347-0046,nzd0347-0047,nzd0347-0048,nzd0347-0049,nzd0347-0050,nzd0347-0051,nzd0347-0052,nzd0347-0053,nzd0347-0054,nzd0347-0055,nzd0347-0056,nzd0347-0057,nzd0347-0058,nzd0347-0059,nzd0347-0060,nzd0347-0061,nzd0347-0062,nzd0347-0063,nzd0347-0064,nzd0347-0065,nzd0347-0066,nzd0347-0067,nzd0347-0068,nzd0347-0069,nzd0347-0070
2009-09-08 21:51:13+00:00,L7,352.25,326.54,316.60,322.70,334.41,,,,,341.09,341.67,340.00,331.59,327.88,321.33,315.89,309.71,325.55,330.68,340.78,344.40,345.21,357.84,360.82,361.24,359.13,346.78,343.73,342.84,,,,355.38,339.07,332.15,336.14,336.09,333.87,341.07,351.01,349.19,341.76,342.82,344.24,335.90,341.90,343.52,339.00,335.72,342.25,351.69,348.18,,,337.52,334.84,331.73,341.91,341.47,342.23,343.21,350.59,349.09,346.58,355.64,355.54,336.55,333.77,332.45,332.23,
2009-10-10 21:51:06+00:00,L7,,,298.99,307.75,309.58,304.87,302.25,307.79,321.08,326.20,325.16,321.63,313.86,310.30,306.04,291.54,291.84,302.44,317.42,322.46,323.39,335.05,335.06,,,,,324.95,321.62,323.57,333.36,347.96,337.67,321.49,303.15,306.06,318.94,320.87,319.19,331.95,329.59,327.15,321.96,325.52,323.08,322.93,,,,325.38,331.34,331.57,330.92,333.00,323.13,318.67,320.47,325.60,324.51,327.32,330.96,331.79,329.75,330.42,340.94,,,,317.13,324.33,329.74
2009-12-29 21:52:18+00:00,L7,354.38,328.73,320.08,323.03,341.21,343.44,339.72,333.92,343.97,351.81,348.18,343.87,334.59,339.54,333.40,323.95,332.83,347.62,346.17,352.15,,,,,365.00,376.14,360.41,353.89,352.59,347.15,356.31,380.57,371.44,350.54,342.25,348.02,356.90,353.55,355.60,357.14,354.43,365.55,362.73,,,,338.56,337.64,333.67,346.55,359.88,356.31,357.49,363.27,353.48,347.43,355.22,362.15,350.88,353.61,348.84,352.38,351.47,,,354.90,340.78,339.67,341.85,345.79,357.13
2010-03-03 21:53:06+00:00,L7,337.89,323.94,311.89,321.18,324.61,326.16,326.91,324.25,,,,344.44,324.93,321.92,315.14,312.95,326.99,331.68,337.12,339.29,341.09,343.86,348.37,354.32,356.12,358.99,350.38,346.54,343.10,339.64,350.55,,,,,,334.29,338.78,346.40,344.75,347.19,350.29,353.48,341.72,332.73,329.02,330.69,329.34,328.36,333.38,341.96,342.74,345.82,,,,,342.31,337.66,345.69,344.08,345.93,346.25,350.54,353.99,344.68,333.60,329.94,328.31,330.44,333.07
2010-03-19 21:53:12+00:00,L7,324.29,316.65,304.69,310.12,314.02,316.39,314.91,314.30,325.71,333.51,334.35,333.10,322.26,317.91,312.08,304.23,304.73,318.09,,,,,326.48,343.15,349.63,350.80,342.75,333.09,334.54,327.57,333.23,357.81,338.77,334.58,313.42,318.80,334.23,332.96,337.89,339.32,342.66,,,,,315.86,323.61,316.64,314.85,329.77,339.29,336.46,331.44,338.24,328.64,322.82,327.60,337.30,334.97,334.28,335.63,,,,346.32,336.24,322.45,318.71,321.38,326.39,331.76
2010-04-20 21:53:15+00:00,L7,354.21,345.24,338.89,336.25,348.60,,,,,347.41,358.72,349.86,338.58,335.16,328.02,332.43,337.01,346.82,356.04,354.10,349.35,370.25,373.09,370.65,375.32,377.06,358.17,355.64,359.17,349.00,,,,342.28,333.11,342.65,353.10,351.13,350.05,357.14,360.68,367.66,370.90,370.26,365.43,347.55,352.68,338.77,343.85,362.83,361.96,358.44,,,,342.28,348.21,358.02,351.25,353.99,350.07,351.71,353.18,361.61,369.11,354.83,350.05,348.24,339.86,345.05,
2010-07-25 21:53:16+00:00,L7,,,,,333.52,330.90,329.46,329.68,340.67,346.31,346.28,343.43,335.14,335.54,328.56,317.48,320.82,333.76,336.25,338.12,349.19,358.69,358.68,362.66,363.94,,,,,342.72,366.39,379.51,361.54,351.16,346.13,340.08,344.93,344.11,343.79,352.70,351.06,353.85,349.06,340.27,345.91,353.24,347.83,341.77,,,360.66,355.00,350.52,353.30,340.84,339.50,338.54,348.41,346.69,347.26,343.05,345.15,348.78,356.99,362.10,354.95,338.50,,,339.22,348.95
2010-08-10 21:53:15+00:00,L7,347.15,337.64,327.59,330.11,339.60,,,,344.66,346.07,345.00,340.46,338.85,335.94,334.35,331.60,331.66,338.05,334.60,347.08,351.12,361.21,361.43,372.00,374.10,374.19,,,,,,,,,,,,,,,,354.88,345.83,344.38,345.94,353.28,355.79,339.91,334.64,346.20,358.44,,,,342.57,345.83,344.33,353.64,350.90,351.65,352.25,351.02,356.45,363.78,373.41,360.46,350.80,344.53,343.93,,
2011-01-01 21:54:14+00:00,L7,353.52,336.71,323.52,331.87,346.27,346.53,348.84,348.75,356.23,360.67,356.44,355.39,346.52,348.58,344.10,338.11,342.11,352.31,,,,,366.09,372.29,373.09,372.00,351.81,348.25,351.15,351.31,369.12,387.28,367.20,350.24,351.72,349.30,360.99,355.52,352.47,363.40,360.36,365.23,,,,348.02,342.88,343.72,340.72,357.04,366.69,358.12,353.04,363.56,345.60,348.03,358.02,363.42,356.38,361.06,360.25,359.72,,,366.82,360.96,349.90,345.30,346.37,352.18,364.84
2011-01-25 21:50:59+00:00,L5,338.09,320.01,310.32,316.01,330.81,322.12,321.98,317.34,323.97,329.64,329.56,324.25,316.30,320.69,315.56,308.02,309.15,319.81,332.77,336.70,339.85,353.13,355.07,353.54,355.39,359.14,341.53,345.99,347.47,340.69,346.05,358.82,340.77,337.17,324.18,332.14,339.25,339.53,334.43,346.46,342.54,343.27,348.47,339.88,333.32,331.24,328.06,328.56,335.10,340.64,346.29,346.82,335.49,336.22,328.41,328.76,334.33,338.18,325.55,333.34,341.02,342.14,343.93,352.78,353.92,343.84,339.29,333.70,333.80,333.96,334.38
2011-06-26 21:54:34+00:00,L7,323.00,311.84,302.35,307.03,323.10,312.95,314.33,323.02,336.98,,,,320.12,314.24,309.03,309.72,309.98,317.34,330.22,329.49,335.42,350.47,355.52,356.53,356.76,358.10,346.42,328.32,332.10,329.59,345.14,358.40,343.66,,,,,,330.83,339.14,334.07,330.70,326.60,332.05,331.15,325.11,324.06,322.01,331.22,340.78,349.25,342.79,340.67,346.10,329.07,,,,330.44,337.93,336.86,339.25,337.31,345.45,352.30,339.99,333.12,330.87,335.72,336.47,342.69
2011-07-28 21:54:31+00:00,L7,340.55,327.66,313.10,316.53,332.08,326.84,326.68,334.66,337.77,338.78,337.82,333.36,329.00,324.59,325.59,,,,345.42,347.10,348.00,358.07,359.28,364.73,367.07,370.22,358.06,345.89,346.59,335.72,347.12,366.85,368.75,331.09,335.56,337.48,353.31,344.46,344.79,,,,358.55,353.87,343.67,339.01,334.11,333.54,334.74,356.06,363.89,355.01,351.25,356.20,341.45,335.91,345.61,350.79,351.50,348.51,,,353.85,362.51,367.81,353.81,348.38,345.06,345.48,349.78,348.86
2011-09-14 21:54:19+00:00,L7,328.64,320.17,302.89,306.74,319.46,,,,337.10,335.95,331.37,330.64,326.13,333.40,326.72,319.02,314.62,329.32,332.88,336.91,338.42,351.00,352.03,358.09,362.91,361.83,344.85,337.52,334.92,,,361.77,351.90,340.84,320.61,337.25,340.02,338.71,342.04,343.62,349.59,344.71,336.06,333.11,330.76,330.83,331.21,323.39,319.97,335.38,347.83,,,,339.70,328.81,335.95,343.14,337.20,336.75,337.20,338.25,337.58,349.30,357.66,344.89,337.94,331.28,331.66,,
2011-10-16 21:54:20+00:00,L7,,,,306.20,319.99,318.17,326.45,325.66,334.48,339.41,330.90,327.56,327.49,324.25,323.21,312.36,307.20,318.72,332.65,336.79,341.52,346.90,351.66,,,,,337.64,332.54,331.18,345.15,359.84,346.33,335.51,325.45,336.36,346.70,342.82,344.68,341.91,345.32,341.15,327.21,325.25,329.07,332.05,,,,333.08,342.53,335.87,337.37,339.49,326.88,324.94,329.46,335.13,335.28,339.96,336.57,337.67,340.98,345.52,353.16,,,,327.36,328.62,336.05
2011-11-17 21:54:39+00:00,L7,323.89,307.36,295.88,305.52,313.09,,,,,,,,,,,,,,,,,,,,350.25,342.19,331.67,329.79,332.34,,,,340.69,330.01,317.26,325.69,332.99,329.40,327.93,328.52,332.95,334.98,330.11,330.74,326.39,328.49,326.68,322.45,324.43,332.37,337.98,,,,324.29,327.54,328.47,332.21,331.67,332.79,333.86,334.18,339.50,342.01,348.31,341.36,326.05,323.09,321.33,,
2012-01-04 21:55:04+00:00,L7,347.58,327.64,322.69,325.03,335.62,327.19,332.14,331.96,346.29,,,,,343.25,345.05,335.53,338.46,339.07,344.60,351.78,350.42,359.78,360.30,370.46,372.54,368.39,353.45,350.02,351.50,338.55,348.23,382.74,,,,,,,352.18,350.54,351.48,353.42,350.99,342.76,339.46,340.33,344.14,336.65,333.00,345.80,359.71,356.85,354.22,353.60,342.76,,,,342.97,349.27,345.79,347.51,346.99,354.60,362.45,357.83,343.53,342.37,341.89,347.74,350.87
2012-03-24 21:55:10+00:00,L7,353.55,325.67,319.12,321.51,337.86,324.14,327.37,331.49,339.68,346.41,345.01,348.57,339.03,346.79,343.49,324.43,337.51,348.34,349.60,,,,,358.12,359.79,359.06,350.72,352.33,352.04,339.63,348.82,370.55,370.93,348.03,365.73,347.94,367.84,356.84,350.90,358.69,357.09,352.19,352.57,,,,335.44,333.87,335.56,339.92,353.12,349.93,349.71,349.60,340.16,331.96,337.98,342.56,341.34,347.95,347.62,344.58,346.73,,,351.97,336.63,332.31,330.73,334.82,342.42
2012-04-09 21:55:05+00:00,L7,,,,,,325.48,323.23,330.87,330.42,341.27,338.17,339.27,330.89,343.43,329.94,316.61,319.78,333.20,344.67,348.35,349.25,361.48,360.48,361.25,365.35,,,,,346.01,356.78,374.33,365.29,347.40,327.99,343.07,359.44,348.51,341.23,348.84,346.75,346.30,345.43,344.11,334.00,329.64,329.83,332.08,,,,341.50,342.19,341.73,329.83,330.01,331.98,335.77,336.14,341.11,347.05,347.42,342.04,346.37,356.05,347.81,335.80,,,,335.33
2012-04-25 21:55:22+00:00,L7,334.80,324.30,309.13,320.47,334.14,324.78,323.14,321.46,334.44,340.41,,,,327.58,333.95,323.17,324.87,336.90,341.22,344.68,339.78,358.71,359.61,360.20,361.93,362.06,347.17,343.37,348.47,344.85,358.55,373.17,,,,,,,,342.19,355.82,351.72,349.74,340.17,334.64,331.53,334.61,335.62,333.37,341.02,348.09,347.39,343.82,349.36,335.97,,,,,343.92,349.47,349.26,349.28,352.38,357.34,351.69,337.88,329.94,327.16,327.42,336.73
2012-05-11 21:55:44+00:00,L7,,,,,,313.00,311.28,311.45,325.97,332.13,325.57,322.89,316.87,318.53,313.08,304.05,311.88,323.52,331.33,332.12,334.35,343.15,345.37,349.12,,,,,,323.53,340.87,358.76,351.27,331.14,306.69,326.04,337.38,337.16,333.87,338.31,337.23,338.06,331.72,326.00,312.98,315.03,319.83,,,,,329.29,335.29,334.76,321.91,318.80,324.89,326.80,327.90,332.39,334.77,328.59,333.36,337.28,348.11,336.97,,,,,335.46
2013-01-06 21:57:12+00:00,L7,326.06,311.31,302.12,310.91,319.29,317.54,318.77,318.19,327.56,332.00,331.06,,,,,303.96,305.57,319.28,328.93,331.13,334.90,340.94,347.18,353.48,356.09,357.78,342.19,339.39,341.45,340.13,345.09,363.68,343.17,335.13,332.05,329.03,,,,337.82,338.04,335.24,337.37,332.46,325.88,,,,,,,,,,,,,,,,,,,,,,,,330.01,329.78,340.57
2013-02-07 21:57:15+00:00,L7,347.81,331.98,323.88,323.72,337.09,335.39,331.63,335.73,345.17,353.37,350.19,348.43,337.12,340.50,339.19,330.81,332.90,340.22,,,,,,369.53,371.44,377.23,360.58,348.29,351.26,356.41,365.10,383.90,371.51,354.50,354.10,351.51,359.03,356.07,361.32,356.65,356.12,355.04,,,,,342.49,341.02,341.39,350.89,353.66,351.46,354.03,355.05,343.93,347.84,355.65,350.49,347.53,351.27,354.11,359.34,,,,359.22,347.94,346.10,344.82,348.97,356.18
2013-05-14 21:56:55+00:00,L7,321.03,313.76,302.75,303.11,315.92,312.49,308.02,312.76,320.89,328.06,330.24,329.79,320.41,314.96,312.05,303.10,305.88,318.07,325.44,333.24,,,,,350.31,350.57,343.96,342.58,348.40,340.73,350.49,366.84,343.68,336.93,323.10,323.28,337.42,330.71,334.62,340.99,339.77,336.59,330.45,325.21,,,,327.01,330.35,330.82,334.46,330.00,328.80,331.73,323.65,314.11,326.22,331.69,330.73,335.35,336.71,339.52,339.78,,,334.22,326.35,324.84,325.76,327.86,337.03
2013-05-30 21:56:48+00:00,L7,298.68,300.66,286.70,288.63,300.11,300.50,301.07,300.45,316.78,319.41,315.42,309.86,299.17,,,,,312.32,319.62,318.15,318.07,332.51,332.27,337.61,340.17,342.25,329.49,329.05,335.65,329.01,335.49,350.26,337.25,316.95,301.46,,329.63,328.66,,,,319.57,321.57,321.62,320.25,319.31,317.63,309.36,309.29,323.86,325.60,322.79,318.09,322.86,310.45,302.72,315.13,324.24,323.41,,,324.44,331.81,334.33,339.13,327.48,316.75,315.45,313.71,319.36,331.31
2013-07-17 21:56:25+00:00,L7,317.73,316.93,306.75,305.02,321.84,316.29,315.05,324.28,332.68,335.61,329.79,327.29,320.85,318.47,315.60,313.22,313.24,,,,,335.85,348.45,353.69,358.10,360.48,345.64,339.70,342.32,342.32,355.24,375.87,366.66,331.96,333.27,327.73,341.08,335.22,338.62,352.06,351.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25 22:03:01+00:00,L8,327.55,316.05,303.56,305.34,318.73,314.87,317.05,314.14,325.04,328.16,321.02,319.65,316.33,316.41,315.49,310.45,315.54,323.40,331.23,333.29,334.61,346.85,345.07,354.38,361.79,353.99,339.00,332.88,338.51,338.20,351.38,363.14,349.14,,288.45,324.64,336.35,332.53,328.35,339.46,338.16,340.00,336.21,336.16,327.00,332.91,332.68,320.74,319.79,337.75,339.84,334.25,331.28,338.34,323.59,319.44,327.41,335.83,334.22,336.99,338.05,339.54,339.47,342.31,346.02,339.62,329.50,324.21,324.67,330.05,337.06
2013-09-27 22:02:55+00:00,L8,331.87,320.14,308.71,314.90,320.79,320.72,317.70,322.88,330.39,339.45,334.03,327.28,320.63,319.82,314.92,311.66,317.81,327.76,336.51,340.72,346.12,355.35,352.05,362.75,362.44,361.93,356.51,356.52,354.41,346.77,350.10,363.90,359.65,348.14,347.05,343.02,349.61,345.01,342.10,348.61,349.72,348.71,346.81,339.88,340.06,343.48,342.79,334.77,331.95,335.88,342.85,341.28,340.86,340.78,332.09,336.22,334.75,341.68,343.20,345.03,344.89,347.56,344.77,348.52,354.96,348.15,335.72,330.69,332.16,335.65,342.94
2013-10-29 22:02:46+00:00,L8,353.36,327.65,323.18,327.00,332.73,334.93,338.38,338.34,345.33,347.69,339.19,332.47,328.81,334.80,328.44,331.58,328.78,329.30,342.59,348.76,346.09,354.59,356.13,373.56,374.04,374.20,360.50,358.76,349.71,349.54,362.04,371.73,366.51,350.89,347.60,348.29,358.33,353.75,351.92,355.26,359.39,355.13,359.57,349.37,343.74,350.12,350.97,345.24,340.37,346.97,352.83,351.89,347.30,350.97,339.40,342.85,341.09,350.71,350.37,357.86,353.85,354.47,352.41,358.18,361.45,355.07,347.33,338.87,339.86,343.44,348.09
2013-11-14 22:02:45+00:00,L8,357.13,341.87,328.54,329.67,337.77,333.74,337.37,340.21,347.05,349.26,347.66,343.63,340.44,342.18,331.77,332.57,333.35,337.88,340.31,348.21,354.41,362.88,363.34,369.72,376.07,377.03,365.66,351.92,361.90,353.67,364.23,388.21,378.31,358.45,356.68,351.29,356.10,356.27,352.83,358.52,351.88,356.57,363.26,351.88,342.13,351.45,354.11,349.62,350.82,351.02,363.07,356.73,354.85,354.58,352.01,346.35,349.99,360.21,355.37,355.07,356.49,361.04,360.14,363.16,376.09,373.49,353.35,350.76,349.18,352.91,357.93
2013-11-30 22:02:40+00:00,L8,353.83,335.13,326.71,327.26,337.06,334.66,333.51,339.71,343.33,348.09,349.16,347.25,345.45,345.61,329.39,328.74,334.43,339.46,341.13,345.80,352.47,364.57,369.71,373.92,373.21,373.85,362.37,361.39,361.08,362.79,374.03,390.40,386.78,362.38,360.53,362.19,358.35,353.74,350.26,358.98,359.95,359.65,361.40,355.12,347.85,353.02,355.68,357.03,352.03,354.78,361.81,356.30,357.60,357.38,354.78,353.08,353.48,362.89,355.69,356.47,357.93,362.44,362.45,367.68,374.03,371.22,350.52,347.53,348.24,349.63,357.35
2013-12-08 21:57:24+00:00,L7,328.99,314.80,306.82,,,,,312.97,323.70,326.71,323.03,319.97,310.19,311.34,306.37,305.85,310.31,317.12,326.55,329.45,336.44,349.09,347.60,348.66,352.95,352.62,351.46,,,,352.46,365.77,352.07,336.22,336.35,313.62,339.76,336.07,332.87,340.68,341.15,342.92,344.80,339.47,331.33,332.03,332.91,336.75,334.61,335.62,,,,331.64,326.75,326.04,329.62,331.14,334.02,333.59,335.45,342.80,344.61,344.56,353.28,341.76,331.32,329.25,,,
2013-12-24 21:57:26+00:00,L7,,,,,316.27,315.54,315.03,320.45,327.10,331.28,324.43,323.18,313.88,310.53,306.48,300.65,304.60,316.21,329.41,330.72,329.71,344.66,343.24,347.58,,,,,353.45,347.21,349.52,366.95,344.56,340.63,339.02,334.42,344.48,342.33,335.04,338.75,341.00,343.16,349.01,337.00,328.67,332.11,337.33,,,,347.78,345.24,341.14,340.01,336.13,332.64,338.44,339.09,338.65,334.09,336.92,337.12,339.09,339.48,344.68,342.12,,,329.83,333.01,340.34
2014-02-02 22:02:05+00:00,L8,331.75,318.20,306.00,310.43,325.91,318.82,320.23,325.40,332.60,333.20,334.81,327.35,317.83,325.14,313.00,311.97,312.89,329.57,336.29,335.30,339.03,352.99,352.01,356.27,359.29,363.23,351.98,352.73,357.51,353.62,353.68,366.99,358.61,347.57,342.04,338.57,346.55,347.02,347.64,346.28,353.89,350.89,336.81,338.45,340.02,334.23,333.99,339.27,334.58,331.44,345.25,342.09,333.06,343.04,333.60,323.52,336.67,335.62,330.31,336.97,338.58,342.88,345.17,345.32,351.55,347.58,331.64,328.99,326.79,329.93,340.35
2014-02-18 22:01:51+00:00,L8,,,,,,,327.97,334.34,339.73,344.47,339.26,330.59,327.72,336.20,328.88,327.17,322.82,333.43,343.31,344.95,351.53,361.15,359.83,366.20,367.44,368.72,365.45,363.43,361.17,358.76,364.41,382.43,370.76,351.20,355.22,349.28,357.93,349.86,347.07,353.38,353.72,356.00,351.27,341.00,339.23,338.43,342.11,339.91,341.86,344.57,353.61,348.75,345.16,347.80,344.83,339.08,345.53,354.48,350.70,352.24,352.22,350.81,351.13,356.99,360.64,355.37,344.11,336.93,339.99,340.05,347.73
2014-03-06 22:01:37+00:00,L8,321.82,319.29,312.42,308.58,308.44,312.54,312.20,314.56,319.87,320.37,315.06,309.46,305.33,313.57,310.24,314.88,316.52,323.04,325.49,329.32,326.71,340.89,341.11,350.08,348.46,357.08,345.05,346.86,342.89,332.10,335.97,357.59,343.92,334.56,329.59,330.91,335.28,337.16,329.94,340.74,332.86,336.28,324.92,325.92,330.60,321.79,324.15,325.36,320.21,331.55,342.40,336.11,326.38,318.47,320.00,318.45,329.73,334.41,334.24,333.38,338.67,329.51,336.52,336.20,342.13,341.50,327.63,322.74,318.50,324.26,329.25
2014-03-30 21:58:01+00:00,L7,346.35,329.68,321.56,324.56,338.06,333.92,326.77,334.75,343.20,346.95,351.95,342.87,339.20,346.00,333.75,329.02,334.55,337.85,344.64,347.88,349.67,,,,,374.39,362.62,353.25,362.22,359.93,375.19,392.57,371.86,356.35,347.50,342.12,344.67,344.24,348.75,348.88,357.06,364.12,353.90,352.26,,,,339.18,345.94,354.25,362.92,352.45,350.26,351.94,343.19,346.62,349.69,362.43,361.86,364.25,362.08,365.81,360.24,,,,351.14,345.95,347.52,350.66,359.51
2014-05-01 21:58:16+00:00,L7,338.38,320.65,313.04,316.28,328.17,323.53,317.93,323.36,332.04,333.44,335.85,325.48,,,,,324.97,329.54,337.44,342.23,347.38,353.79,353.43,360.76,367.07,368.98,362.40,360.60,357.62,355.29,362.92,378.06,365.62,349.90,340.73,342.27,346.06,,,,,353.17,353.84,352.45,341.11,342.10,341.57,345.19,344.02,343.76,349.28,344.16,345.40,348.28,340.32,335.59,343.05,,,,348.66,352.36,355.43,354.11,360.47,351.03,342.52,340.67,336.13,337.01,338.86
2014-05-17 21:58:23+00:00,L7,326.66,318.81,314.18,312.23,326.71,317.38,315.11,320.38,331.91,333.53,330.51,331.44,332.75,327.91,322.52,316.24,,,,,341.55,351.01,353.85,356.86,359.30,362.38,356.53,352.65,358.66,353.41,359.42,380.91,364.84,351.66,337.46,331.80,347.06,347.98,342.81,348.22,,,,337.67,335.30,336.97,339.11,342.61,341.55,342.05,347.18,343.28,342.54,345.63,338.73,336.74,344.60,353.76,345.90,349.88,,,,356.24,365.09,354.53,344.15,340.35,335.57,339.39,344.86
2014-07-04 21:58:34+00:00,L7,317.03,307.47,299.68,304.62,313.97,,,,323.20,327.80,329.24,325.95,316.05,315.02,312.16,302.36,307.53,317.14,330.80,330.54,332.18,340.72,342.85,355.78,359.13,360.59,356.33,347.17,345.69,,,361.70,343.98,338.08,322.25,320.11,338.14,333.32,335.46,341.94,344.64,337.31,331.57,330.66,326.73,326.24,330.40,324.34,322.34,334.44,337.64,,,,329.46,330.17,332.56,342.40,336.12,342.39,346.95,342.71,341.52,341.26,347.18,338.47,329.67,326.32,325.53,,
2014-07-12 22:00:55+00:00,L8,316.88,308.49,294.26,304.61,317.67,302.00,302.59,310.86,313.53,323.25,323.74,318.83,312.21,308.21,305.52,276.68,276.06,307.80,328.35,318.72,320.90,344.69,351.05,360.78,367.12,365.87,358.01,,,,616.27,,,,,,,,,,,,,,,,,,,,,353.93,350.66,355.73,348.71,346.34,346.50,356.47,351.49,347.71,349.48,356.17,355.42,354.04,362.32,357.18,346.10,353.10,,,
2014-08-13 22:01:06+00:00,L8,322.97,312.45,305.82,306.38,319.38,315.23,316.22,319.95,327.29,328.66,326.70,322.72,311.34,314.03,315.14,307.78,308.56,325.46,335.24,333.02,332.68,343.59,353.23,356.54,358.30,361.74,358.57,349.07,344.93,336.15,342.03,360.06,344.26,337.43,,,340.61,342.97,336.99,349.20,351.84,343.08,341.63,331.65,324.91,326.45,330.59,323.85,324.46,336.31,341.97,338.99,339.98,344.68,329.20,322.87,330.39,340.43,339.39,342.32,345.19,344.64,345.55,349.80,353.93,344.67,334.55,330.03,326.87,333.87,338.09
2014-10-08 21:58:59+00:00,L7,346.68,326.71,313.86,320.66,336.29,333.70,324.06,331.09,341.92,345.27,,,,,323.06,325.77,331.40,337.49,340.98,343.39,347.13,357.86,357.86,366.06,370.42,374.37,359.38,350.83,352.14,346.36,362.22,382.56,371.81,351.26,345.75,,,,,354.14,357.66,360.22,345.83,337.45,338.66,341.89,345.06,338.70,335.23,348.09,359.93,356.36,351.20,355.92,350.84,342.92,,,,355.44,353.67,353.27,351.58,355.88,364.17,357.65,346.91,341.36,344.57,349.89,355.89
2014-10-24 21:59:08+00:00,L7,331.04,316.55,308.20,310.08,317.41,316.52,314.75,320.94,,,,331.62,326.12,320.01,317.01,320.74,315.44,328.94,339.84,338.09,336.74,345.62,351.88,357.22,360.65,362.54,344.47,337.41,339.28,335.44,349.61,,,,,,340.57,341.42,344.69,345.48,349.50,351.02,336.48,333.23,330.83,340.06,347.46,334.21,331.62,340.92,354.60,352.99,345.01,,,,341.30,348.34,346.25,343.60,345.41,344.67,344.05,350.24,365.23,355.83,343.63,338.08,339.25,344.69,353.47
2014-11-01 22:01:14+00:00,L8,332.04,320.69,312.22,317.67,325.58,317.40,314.02,319.92,326.32,335.99,330.16,329.99,323.51,321.05,322.30,321.05,323.26,331.42,340.38,343.87,343.07,347.97,352.39,352.50,359.49,362.50,343.05,344.90,345.50,339.67,347.10,359.51,350.61,342.44,342.10,349.41,349.71,353.57,350.21,351.05,352.89,354.39,343.00,335.26,334.53,337.47,336.54,324.69,329.45,338.24,350.96,348.50,343.44,345.41,336.66,339.54,336.12,348.34,348.31,349.94,344.30,348.07,349.06,343.43,352.02,348.72,334.39,330.16,330.66,334.31,345.44
2014-11-09 21:59:18+00:00,L7,337.30,319.41,303.19,311.06,322.80,315.72,313.96,317.50,325.82,329.81,,,,,318.69,315.01,321.63,322.21,331.35,341.11,335.03,345.02,344.99,354.92,363.01,361.11,344.23,343.69,339.39,342.64,348.14,358.55,346.97,342.91,,,,,,340.93,347.79,353.43,343.11,342.03,341.44,338.67,336.95,330.45,327.76,337.81,344.09,341.51,338.38,338.72,333.24,332.87,,,,349.98,348.86,348.49,346.89,353.07,356.06,346.39,334.99,327.72,326.77,331.52,338.10
2014-11-17 22:01:14+00:00,L8,332.77,318.82,310.70,316.76,329.04,319.06,323.13,324.69,329.31,337.26,342.06,339.83,330.68,320.95,320.58,324.51,331.51,338.61,342.86,341.01,339.21,346.38,346.42,359.59,359.03,364.56,346.78,343.55,345.37,344.42,353.83,369.17,352.68,339.27,339.81,343.69,347.17,344.17,352.11,350.43,356.29,354.77,352.98,337.43,339.20,332.15,337.39,333.05,331.87,341.88,346.53,346.09,340.12,347.70,338.75,341.03,344.12,351.88,352.63,351.60,348.83,350.15,345.65,351.48,355.87,350.72,339.18,336.49,336.73,342.83,339.61
2014-11-25 21:59:21+00:00,L7,331.30,315.63,305.32,305.88,318.83,316.47,318.59,322.72,327.20,332.07,326.61,331.38,319.85,316.80,318.59,308.46,319.52,333.22,337.87,339.40,,,,,352.53,357.16,344.35,343.80,341.11,340.33,348.13,361.49,342.18,334.08,334.87,337.24,345.40,338.50,342.16,344.77,346.37,349.92,343.79,339.30,,,,324.60,324.04,333.19,340.28,338.91,341.12,341.30,331.11,328.37,333.08,341.31,339.03,342.47,343.64,344.21,346.36,,,,329.30,326.44,328.72,330.50,333.74
2014-12-19 22:01:10+00:00,L8,357.47,338.31,319.50,322.63,342.56,341.55,337.80,344.66,349.02,351.50,359.47,355.68,350.23,345.84,347.97,341.71,344.62,358.82,362.63,354.77,358.53,362.09,367.05,374.54,378.37,379.21,361.03,366.91,355.02,349.65,367.72,385.07,372.47,364.51,359.48,358.01,360.11,361.07,366.14,366.36,363.39,374.36,367.22,354.24,348.49,350.70,347.08,340.52,344.96,354.31,362.24,358.22,366.69,358.94,353.03,356.72,363.21,365.80,358.32,363.01,363.93,365.38,361.40,366.01,371.00,364.46,351.27,350.21,350.26,352.80,364.65
