dates,nzd0347-0000,nzd0347-0001,nzd0347-0002,nzd0347-0003,nzd0347-0004,nzd0347-0005,nzd0347-0006,nzd0347-0007,nzd0347-0008,nzd0347-0009,nzd0347-0010,nzd0347-0011,nzd0347-0012,nzd0347-0013,nzd0347-0014,nzd0347-0015,nzd0347-0016,nzd0347-0017,nzd0347-0018,nzd0347-0019,nzd0347-0020,nzd0347-0021,nzd0347-0022,nzd0347-0023,nzd0347-0024,nzd0347-0025,nzd0347-0026,nzd0347-0027,nzd0347-0028,nzd0347-0029,nzd0347-0030,nzd0347-0031,nzd0347-0032,nzd0347-0033,nzd0347-0034,nzd0347-0035,nzd0347-0036,nzd0347-0037,nzd0347-0038,nzd0347-0039,nzd0347-0040,nzd0347-0041,nzd0347-0042,nzd0347-0043,nzd0347-0044,nzd0347-0045,nzd0347-0046,nzd0347-0047,nzd0347-0048,nzd0347-0049,nzd0347-0050,nzd0347-0051,nzd0347-0052,nzd0347-0053,nzd0347-0054,nzd0347-0055,nzd0347-0056,nzd0347-0057,nzd0347-0058,nzd0347-0059,nzd0347-0060,nzd0347-0061,nzd0347-0062,nzd0347-0063,nzd0347-0064,nzd0347-0065,nzd0347-0066,nzd0347-0067,nzd0347-0068,nzd0347-0069,nzd0347-0070,satname
2006-11-20 21:49:20+00:00,336.25454545454545,313.13454545454545,301.20454545454544,303.2345454545454,317.02454545454543,322.99454545454546,328.08,328.49,336.37,344.56454545454545,344.05,336.67,324.07,329.7142857142857,321.6642857142857,325.37,322.09,329.44,334.52,335.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.13454545454545,330.0,334.5,337.0,340.79,350.04,342.48,334.14,,,,,L5
2006-11-27 21:55:35+00:00,339.46454545454543,322.30454545454546,314.0445454545454,320.63454545454545,334.63454545454545,346.8545454545454,353.6644444444445,353.22,356.17,359.96454545454543,364.12444444444446,357.33444444444444,333.35,331.53285714285715,322.8828571428572,327.8,326.48,332.39444444444445,340.58444444444444,345.14444444444445,345.33454545454543,345.28000000000003,340.49,353.57444444444445,357.71444444444444,357.14,346.8933333333333,345.26454545454544,343.47,344.5733333333333,355.63454545454545,381.62444444444446,359.49,352.98,353.83454545454543,350.32,369.72,363.77444444444444,363.22,354.12454545454545,360.65444444444444,371.12444444444446,360.36,343.64454545454544,342.7,338.38454545454545,336.18,338.32,340.04,348.24,347.32444444444445,354.43444444444447,355.95444444444445,361.39,349.69444444444446,354.09444444444443,358.12,356.1144444444445,358.82,360.20454545454544,338.8,331.03000000000003,343.52000000000004,347.8644444444445,351.47444444444443,348.87,336.08,333.26,334.38,342.21,353.27,L5
2006-12-06 21:49:29+00:00,344.22818181818184,319.72818181818184,314.7681818181818,322.4281818181818,336.7181818181818,341.4281818181818,348.40777777777777,353.6,358.78000000000003,361.3681818181818,361.0777777777778,351.40777777777777,333.77,327.9742857142857,322.18428571428575,324.58,328.6,333.98777777777775,336.4377777777778,336.05777777777774,341.6981818181818,347.79,338.92,347.80777777777774,351.0077777777778,368.44,334.3433333333333,337.60818181818183,342.08,339.7133333333333,351.0181818181818,370.9977777777778,366.71,350.97,354.1281818181818,356.83,363.76,361.34777777777776,357.29,357.97818181818184,353.7577777777778,356.67777777777775,356.61,346.0181818181818,332.99,327.7181818181818,328.40000000000003,325.78000000000003,326.09000000000003,345.79,339.86777777777775,346.7677777777778,351.48777777777775,351.99,336.28777777777776,338.48777777777775,348.89,352.52777777777777,346.89,349.7181818181818,341.61,336.96000000000004,336.19,339.72777777777776,346.98777777777775,336.39,324.73,320.35,324.49,335.44,336.94,L5
2006-12-13 21:55:43+00:00,338.2009090909091,325.92090909090905,318.41090909090906,321.54090909090905,332.49090909090904,338.71090909090907,348.33222222222224,353.28000000000003,361.25,371.73090909090905,343.58222222222224,340.5622222222222,336.61,340.37,332.71,329.82,328.98,330.27222222222224,337.01222222222225,335.78222222222223,335.86090909090905,346.88,344.18,347.63222222222225,349.4322222222222,359.14,343.37666666666667,338.0609090909091,340.22,336.7666666666667,351.43090909090904,377.8022222222222,368.23,355.63,353.99090909090904,356.62,381.54,356.7522222222222,339.97,350.8809090909091,353.1022222222222,352.3522222222222,355.95000000000005,340.8309090909091,333.26000000000005,323.91090909090906,325.11,326.03000000000003,325.28000000000003,337.26,347.20222222222225,345.5522222222222,344.84222222222223,345.57,333.5522222222222,335.72222222222223,346.93,351.2922222222222,343.68,357.66090909090906,327.49,326.19,332.28000000000003,333.8622222222222,341.53222222222223,335.61,322.72,318.51000000000005,324.02,330.84,341.16,L5
2007-01-22 21:51:19+00:00,349.26909090909095,328.7390909090909,320.6890909090909,321.2990909090909,337.1190909090909,345.6090909090909,347.8333333333333,347.48,355.8,362.59909090909093,367.0933333333333,361.0733333333333,345.72,,,,,,339.4533333333333,349.7033333333333,342.52909090909094,357.58,354.59,358.62333333333333,363.49333333333334,361.94,353.68,351.57909090909095,349.32,350.48,358.4890909090909,377.43333333333334,366.42,357.25,352.9290909090909,357.33,366.37,364.0333333333333,362.93,,,,352.09,347.7990909090909,343.47,342.7290909090909,342.49,341.23,341.82,350.12,350.31333333333333,351.6733333333333,352.4133333333333,354.97,348.0133333333333,348.18333333333334,353.0,355.05333333333334,349.03,,,,,358.5233333333333,362.24333333333334,355.31,343.75,337.48,339.73,344.29,350.5,L7
2007-01-30 21:56:00+00:00,346.79090909090905,326.67090909090905,320.5809090909091,323.74090909090904,336.5609090909091,344.04090909090905,346.00666666666666,352.16,360.88,364.47090909090906,366.62666666666667,378.37666666666667,346.82,342.64714285714285,336.8171428571428,335.58,333.24,343.3866666666667,348.9566666666667,349.4566666666667,349.6309090909091,354.31,354.55,363.6566666666667,358.49666666666667,354.07,346.57,338.84090909090907,341.36,345.59,354.86090909090905,376.3566666666667,371.67,361.8,356.79090909090905,362.16,366.15,365.2366666666667,365.16,373.54090909090905,373.8966666666667,373.3866666666667,375.74,353.96090909090907,349.9,344.59090909090907,342.69,337.75,331.62,337.31,349.69666666666666,346.7666666666667,347.2866666666667,346.74,341.7666666666667,340.8266666666667,342.49,355.8366666666667,346.74,354.1909090909091,347.26,347.28,350.21,355.06666666666666,361.1066666666667,352.45,330.72,324.27,326.56,333.11,337.72,L5
2007-02-08 21:49:50+00:00,339.15090909090907,320.53090909090906,317.72090909090906,321.87090909090904,335.1309090909091,338.97090909090906,344.4311111111111,347.25,355.31,359.12090909090904,365.0511111111111,360.4311111111111,345.93,345.2057142857143,336.23571428571427,332.1,337.17,339.63111111111107,347.0811111111111,348.7111111111111,342.9409090909091,361.03,354.78,353.0611111111111,352.3111111111111,358.65,344.4233333333333,336.1309090909091,339.01,338.7133333333333,350.87090909090904,373.7811111111111,371.58,353.94,351.99090909090904,355.8,366.33,362.6811111111111,360.96,367.23090909090905,370.5011111111111,370.6211111111111,366.66,353.37090909090904,344.7,333.62090909090904,329.92,334.51,331.88,342.62,349.2511111111111,347.9211111111111,345.2411111111111,351.35,339.1611111111111,343.4011111111111,345.74,354.9311111111111,346.6,348.0009090909091,353.73,352.36,353.33,360.0611111111111,358.7111111111111,350.78,330.97,332.04,333.9,339.97,342.1,L5
2007-05-30 21:51:18+00:00,344.2609090909091,324.5209090909091,313.6309090909091,312.3309090909091,327.0109090909091,329.2509090909091,335.45111111111106,337.83,370.57,380.2609090909091,380.7311111111111,361.9011111111111,,,,,339.51,341.9911111111111,347.7111111111111,338.9811111111111,339.98090909090905,351.69,355.83,358.38111111111107,357.44111111111107,358.64,345.9433333333333,337.3209090909091,347.18,346.2033333333333,361.5809090909091,379.5311111111111,361.4,352.49,344.72090909090906,353.56,358.56,,,,,358.9711111111111,339.69,338.21090909090907,328.05,331.46090909090907,330.4,326.06,324.8,332.54,347.6511111111111,343.4111111111111,345.3311111111111,347.81,336.0511111111111,331.1811111111111,349.9,351.2111111111111,,,,331.34,336.81,342.7411111111111,348.3411111111111,335.77,326.09999999999997,325.67,328.68,335.43,343.27,L7
2007-10-05 21:50:42+00:00,,,,,333.94545454545454,342.85545454545456,350.2166666666667,353.15000000000003,366.68,375.18545454545455,367.4066666666667,355.5266666666667,346.55,346.6871428571428,340.22714285714284,328.51,332.43,337.4166666666667,348.2266666666667,358.5466666666667,356.93545454545455,358.11,360.72,366.2766666666667,367.8366666666667,,,,,349.32,359.50545454545454,377.18666666666667,365.5,359.23,355.0254545454546,349.94,362.16,364.3266666666667,370.42,369.93545454545455,364.9766666666667,363.6766666666667,355.96000000000004,354.72545454545457,350.06,350.8454545454546,348.01000000000005,,,,,354.25666666666666,354.93666666666667,356.81,344.4166666666667,345.0466666666667,345.16,353.44666666666666,353.13,354.3354545454546,354.70000000000005,355.84000000000003,354.34000000000003,358.9066666666667,365.2666666666667,358.94,,,,338.95,342.25,L7
2007-11-06 21:51:05+00:00,339.29,321.45,306.29,313.55,,,,,357.09,372.81,359.0422222222222,350.89222222222224,341.63,335.96857142857147,329.9485714285714,331.01,327.5,342.03222222222223,353.08222222222224,349.8122222222222,341.89,356.43,356.07,357.78222222222223,359.7922222222222,354.85,335.6366666666667,334.79,340.44,,,365.4922222222222,363.12,347.76,349.8,345.81,353.56,348.3122222222222,356.4,359.82,354.33222222222224,348.65222222222224,347.19,346.16,347.39,344.15,339.40999999999997,332.71999999999997,333.69,344.61,354.6722222222222,,,,,325.90222222222224,340.28999999999996,346.14222222222224,346.0,347.88,343.26,342.68,344.69,348.72222222222223,358.5622222222222,350.47,340.37,333.94,333.46,,,L7
2007-11-22 21:51:13+00:00,,,,,,323.10272727272724,343.05444444444447,351.63,360.65,361.90272727272725,351.72444444444443,336.8544444444445,332.29,330.37,325.29,324.24,322.41,336.43444444444447,348.20444444444445,338.70444444444445,338.82272727272726,345.41,346.03,347.2344444444445,351.81444444444446,,,,,328.1733333333333,346.44272727272727,364.31444444444446,352.63,345.25,335.47272727272724,333.9,350.45,342.7344444444445,353.62,356.70272727272726,343.21444444444444,347.7944444444445,343.71,346.5627272727273,347.61,335.02272727272725,328.1,,,,,334.07444444444445,329.63444444444445,339.69,330.62444444444446,327.87444444444446,336.32,348.18444444444447,340.31,343.16272727272724,343.58,337.27,336.08,347.02444444444444,353.09444444444443,338.5,,,,323.2,335.28,L7
2008-02-26 21:51:16+00:00,347.97818181818184,335.8681818181818,328.35818181818183,334.9381818181818,345.4481818181818,,,,345.36,348.78818181818184,353.04,353.63,347.96,352.00857142857143,342.3985714285715,327.63,324.71,339.21,344.7,351.15,354.1481818181818,356.73,361.18,367.56,366.77,369.74,360.75,358.9081818181818,357.09000000000003,,,,367.77,355.02000000000004,347.6581818181818,348.91,356.53000000000003,352.94,352.65000000000003,359.0281818181818,362.96,358.33,353.90000000000003,354.6281818181818,353.99,346.0781818181818,345.54,344.18,345.78000000000003,355.96,357.3,,,,338.18,340.59,342.88,347.3,344.47,352.41818181818184,356.74,356.02000000000004,356.17,356.05,361.2,357.77,345.18,340.45,343.31,346.28,,L7
2008-05-16 21:51:02+00:00,340.1636363636364,329.9036363636364,325.1036363636364,329.3336363636364,334.1036363636364,336.2136363636364,333.6822222222222,332.33,349.29999999999995,346.37363636363636,341.63222222222225,347.51222222222225,344.04,336.3671428571428,335.3671428571428,323.11,316.76,334.90222222222224,340.70222222222225,332.84222222222223,344.0936363636364,,,,,356.36,350.8066666666667,345.6636363636364,344.21999999999997,345.6566666666667,358.0336363636364,372.1722222222222,359.44,352.77,345.31363636363636,340.82,349.53999999999996,342.0022222222222,347.58,359.45363636363635,354.82222222222225,337.33222222222224,340.42999999999995,354.3336363636364,346.47999999999996,,,,323.07,342.1,351.1722222222222,346.89222222222224,344.5522222222222,349.39,335.94222222222226,333.2522222222222,340.13,346.6222222222222,342.34999999999997,347.5236363636364,345.94,344.09,347.77,356.01222222222225,,,,327.78999999999996,333.17,336.38,344.38,L7
2008-06-01 21:50:54+00:00,322.43454545454546,320.51454545454544,314.2845454545454,321.6645454545454,,,,,334.24,342.25454545454545,350.9166666666667,346.6466666666667,,,,,,,,,,,,,,,,,,,,,346.21,338.4,336.4845454545454,324.49,333.15999999999997,331.8466666666667,324.46,333.52454545454543,347.1466666666667,335.7366666666667,334.58,347.99454545454546,370.97999999999996,370.93454545454546,,,304.06,311.01,309.6066666666667,,,,309.2266666666667,304.2366666666667,306.81,299.5266666666667,,320.2845454545454,312.71999999999997,,,,,,,,,,,L7
2008-07-03 21:50:35+00:00,,,,,,,,,,,,,,,312.04285714285714,,,,,322.78444444444443,325.37545454545455,337.40000000000003,350.37,345.9144444444445,349.26444444444445,345.51,335.30333333333334,333.4554545454546,339.64000000000004,340.8233333333333,350.97545454545457,367.24444444444447,347.77,342.59000000000003,327.62545454545455,335.51000000000005,338.49,333.78444444444443,331.75,,,,339.82000000000005,338.47545454545457,331.21000000000004,324.8454545454546,321.23,317.08000000000004,322.32000000000005,336.47,344.7944444444445,338.09444444444443,332.4844444444445,338.68,331.00444444444446,321.89444444444445,333.65000000000003,338.8644444444445,342.15000000000003,340.4054545454546,,,339.0,346.3644444444445,351.70444444444445,333.05,328.02000000000004,324.3,322.88,327.48,331.17,L7
2008-08-04 21:50:16+00:00,340.2918181818182,329.45181818181817,326.0618181818182,327.7218181818182,346.2818181818182,344.8618181818182,338.55555555555554,338.25,351.42,353.5718181818182,,,,,323.1742857142857,313.83,316.25,334.30555555555554,341.5155555555555,340.7655555555555,343.0318181818182,357.59000000000003,360.21000000000004,364.2655555555555,364.10555555555555,363.89,347.49666666666667,342.4718181818182,350.63,352.68666666666667,364.1718181818182,370.90555555555557,361.75,347.85,342.2418181818182,,,,,357.6518181818182,360.30555555555554,368.91555555555556,368.58,349.64181818181817,343.62,345.9218181818182,343.41,338.39,341.05,351.75,360.9555555555555,355.96555555555557,357.23555555555555,358.82,343.16555555555556,344.29555555555555,,,,348.9118181818182,352.37,350.66,353.48,356.1355555555555,365.93555555555554,355.35,341.85,338.2,338.88,345.84,347.63,L7
2008-08-20 21:50:10+00:00,333.9890909090909,326.8590909090909,316.02909090909094,322.8590909090909,338.27909090909094,335.4890909090909,330.33444444444444,337.87,347.47,350.7290909090909,348.05444444444447,341.57444444444445,329.22,330.28714285714284,326.59714285714284,,,,,336.96444444444444,340.62909090909096,349.90000000000003,356.35,362.39444444444445,363.84444444444443,366.95,347.50333333333333,336.4190909090909,343.84000000000003,341.12333333333333,354.06909090909096,373.9244444444445,361.32,350.34000000000003,339.1890909090909,334.57000000000005,348.81,350.18444444444447,351.40000000000003,355.8590909090909,,,351.33000000000004,341.5590909090909,337.67,336.1890909090909,335.08000000000004,329.74,329.3,339.63,350.6744444444445,350.96444444444444,349.68444444444447,355.36,341.07444444444445,337.27444444444444,346.88,349.28444444444443,345.78000000000003,349.12909090909096,,,345.21000000000004,350.9844444444445,361.93444444444447,351.98,337.37,335.20000000000005,336.16,339.88,347.75,L7
2008-09-21 21:49:53+00:00,342.5081818181818,329.85818181818183,317.2781818181818,326.04818181818183,343.0281818181818,337.0781818181818,343.92888888888893,342.15999999999997,346.72999999999996,353.91818181818184,350.80888888888893,346.6888888888889,342.64,346.9042857142857,343.2342857142857,326.03,326.63,332.8488888888889,344.3488888888889,,,,,371.3388888888889,376.6988888888889,378.47,351.87666666666667,345.9581818181818,349.15999999999997,348.3466666666667,358.29818181818183,373.29888888888894,364.51,352.71,335.5981818181818,335.15,360.87,357.2788888888889,353.84,360.04818181818183,363.1488888888889,363.6888888888889,359.56,,,,354.71999999999997,348.34,343.65999999999997,351.16,356.2288888888889,354.5288888888889,356.5688888888889,357.93,344.4188888888889,345.7888888888889,349.43,353.9088888888889,349.08,355.6281818181818,354.53999999999996,352.12,352.33,,,351.32,331.55,330.84999999999997,334.87,341.98,349.7,L7
2008-12-10 21:50:30+00:00,344.83,331.29,317.71,322.18,340.51,339.16,339.50333333333333,349.55,351.32,351.96,345.6033333333333,338.7333333333333,336.24,326.48285714285714,326.10285714285715,319.22,328.57,335.50333333333333,347.2133333333333,,,,,,352.5233333333333,354.56,358.69,347.44,347.14,352.96,358.11,375.3233333333333,357.89,348.77000000000004,349.62,352.74,353.8,347.5833333333333,355.79,360.99,353.0833333333333,349.9633333333333,354.35,,,,335.49,342.83,340.15000000000003,335.14,346.1133333333333,345.1033333333333,347.0333333333333,347.03,340.4533333333333,335.3533333333333,345.21000000000004,346.8933333333333,344.93,345.82,,,,,,,,,,,,L7
2009-02-28 21:51:05+00:00,354.50272727272727,334.47272727272724,332.00272727272727,328.09272727272725,341.28272727272724,333.60272727272724,336.04888888888894,345.81,355.87,349.9327272727273,351.2288888888889,356.80888888888893,333.11,335.8285714285714,325.75857142857143,320.46,332.69,342.9088888888889,354.61888888888893,348.35888888888894,344.52272727272725,,,,,353.07,348.87666666666667,350.39272727272726,359.81,354.06666666666666,355.4327272727273,367.86888888888893,366.14,346.21,343.8727272727273,341.75,347.76,349.05888888888893,354.99,357.1127272727272,357.1888888888889,359.0788888888889,358.24,348.04272727272723,,,,,338.49,345.36,348.4488888888889,345.4988888888889,344.9488888888889,346.73,336.54888888888894,336.3988888888889,347.91,353.8388888888889,350.48,349.17272727272723,350.19,352.92,353.16,352.4388888888889,,,,330.15,333.09,337.84,342.21,L7
2009-04-17 21:51:24+00:00,,,316.87454545454545,324.6645454545454,339.70454545454544,341.44454545454545,343.1122222222222,344.95,354.29,352.7345454545454,346.7322222222222,346.97222222222223,338.54,338.41857142857145,328.91857142857145,325.41,331.85,345.01222222222225,343.6722222222222,343.7422222222222,348.5345454545454,359.93,356.21000000000004,,,,,345.63454545454545,351.83,348.44666666666666,362.21454545454543,378.4322222222222,368.37,351.87,343.57454545454544,342.94,350.93,350.39222222222224,343.78000000000003,347.99454545454546,355.8022222222222,357.15222222222224,349.32,343.82454545454544,338.45,337.00454545454545,,,,343.12,352.4822222222222,344.4822222222222,341.63222222222225,345.44,342.84222222222223,336.96222222222224,345.22,345.8122222222222,344.83,341.51454545454544,345.15000000000003,347.72,349.40000000000003,349.6022222222222,358.38222222222225,,,,335.06,337.1,343.03,L7
2009-06-04 21:51:29+00:00,315.0081818181818,313.0581818181818,302.3781818181818,,,,,,,,,,,,,,,,,322.98555555555555,338.8181818181818,346.71000000000004,341.03000000000003,349.1355555555555,351.85555555555555,,,,,,,,,,,,,,,,,,334.32,332.7081818181818,328.38,328.29818181818183,323.96000000000004,316.89,318.26,331.72,,,,343.73,324.25555555555553,320.03555555555556,326.88,333.69555555555553,335.25,335.9981818181818,339.69,336.6,337.57,340.37555555555554,350.2055555555555,336.9,326.04,323.96000000000004,,,,L7
2009-07-06 21:51:24+00:00,323.89272727272726,315.67272727272723,306.82272727272726,310.67272727272723,325.10272727272724,320.47272727272724,326.1033333333333,328.96,330.46,337.6827272727273,,,,313.2657142857143,309.0057142857143,309.05,305.68,321.25333333333333,321.4633333333333,326.5433333333333,345.1827272727273,355.10999999999996,351.82,354.30333333333334,358.8833333333333,351.42,339.4,334.19272727272727,335.03,341.84,357.8727272727273,367.7133333333333,349.21,,,,,,340.96,351.96272727272725,344.6133333333333,346.8533333333333,332.72999999999996,334.85272727272724,339.79999999999995,353.9927272727273,,,,,,,,,328.4033333333333,320.1933333333333,,,332.37,344.39272727272726,338.16999999999996,341.09,343.69,349.37333333333333,357.2833333333333,338.36,332.31,329.65,327.07,329.55,337.22,L7
2009-08-07 21:51:14+00:00,351.3418181818182,331.2218181818182,319.6618181818182,324.0618181818182,335.21181818181816,333.71181818181816,334.28777777777776,334.02,,,,348.8177777777778,334.06,335.98285714285714,331.92285714285714,327.42,325.46,332.23777777777775,334.1977777777778,341.78777777777776,354.8218181818182,360.47,357.89,365.86777777777775,366.0177777777778,366.53,342.25333333333333,342.5718181818182,348.85,344.5233333333333,356.9818181818182,,,,,,351.97,348.4577777777778,352.19,355.8518181818182,355.0677777777778,352.0677777777778,353.55,358.8618181818182,355.33,357.0418181818182,346.05,342.21,341.03,347.78,358.96777777777777,353.60777777777776,353.8877777777778,355.34,,,,355.2077777777778,350.06,353.9818181818182,356.87,358.17,354.46,364.52777777777777,370.02777777777777,354.03,341.05,340.18,339.13,340.64,347.9,L7
2009-09-08 21:51:13+00:00,359.15909090909093,333.44909090909096,323.50909090909096,329.6090909090909,341.31909090909096,,,,,347.9990909090909,350.1144444444445,348.44444444444446,341.09,338.7371428571428,332.1871428571428,325.39,319.21,333.99444444444447,339.12444444444446,349.22444444444443,351.3090909090909,352.81,365.44,369.26444444444445,369.68444444444447,368.63,353.1133333333333,350.63909090909095,350.44,,,,364.88,346.67,339.0590909090909,343.74,343.69,342.31444444444446,348.67,357.9190909090909,357.63444444444445,350.20444444444445,350.42,351.14909090909094,343.5,348.8090909090909,351.12,346.6,343.32000000000005,351.75,360.13444444444445,356.62444444444446,,,345.96444444444444,343.28444444444443,339.33000000000004,350.3544444444445,349.07000000000005,349.13909090909095,350.81,358.19,356.69,355.02444444444444,364.08444444444444,365.04,344.15000000000003,341.37,341.95,341.73,,L7
2009-10-10 21:51:06+00:00,,,312.8081818181818,321.5681818181818,323.3981818181818,318.6881818181818,319.1388888888889,322.99,336.28,340.0181818181818,342.04888888888894,338.5188888888889,332.86,332.01428571428573,327.75428571428574,310.54,310.84,319.3288888888889,334.30888888888893,339.3488888888889,337.2081818181818,350.25,350.26,,,,,338.7681818181818,336.82,336.2366666666667,347.1781818181818,364.8488888888889,356.67,336.69,316.9681818181818,321.26,334.14,337.7588888888889,334.39,345.7681818181818,346.4788888888889,344.0388888888889,337.15999999999997,339.3381818181818,338.28,336.7481818181818,,,,344.38,348.2288888888889,348.4588888888889,347.80888888888893,352.0,340.0188888888889,335.55888888888893,335.67,342.48888888888894,339.71,341.1381818181818,346.15999999999997,346.99,344.95,347.30888888888893,357.8288888888889,,,,336.13,343.33,348.74,L7
2009-12-29 21:52:18+00:00,343.10727272727274,317.45727272727277,308.80727272727273,311.7572727272727,329.9372727272727,332.16727272727275,325.94222222222226,321.52000000000004,331.57000000000005,340.53727272727275,334.40222222222224,330.09222222222223,319.09,321.8257142857143,315.68571428571425,308.45,317.33,333.84222222222223,332.39222222222224,338.3722222222222,,,,,351.22222222222223,360.64,350.0766666666667,342.61727272727273,340.19,336.81666666666666,345.03727272727275,366.7922222222222,355.94,338.14000000000004,330.97727272727275,335.62,344.5,339.77222222222224,343.20000000000005,345.86727272727273,340.65222222222224,351.77222222222224,350.33000000000004,,,,326.16,325.24,321.27000000000004,331.05,346.1022222222222,342.53222222222223,343.71222222222224,347.77,339.70222222222225,333.65222222222224,342.82000000000005,348.3722222222222,338.48,342.33727272727276,336.44,339.98,339.07000000000005,,,339.4,328.38,327.27000000000004,326.35,330.29,341.63,L7
2010-03-03 21:53:06+00:00,346.0718181818182,332.1218181818182,320.0718181818182,329.3618181818182,332.7918181818182,334.3418181818182,336.91,333.25,,,,354.44,336.18,334.77714285714285,327.9971428571428,324.2,338.24,341.68,347.12,349.29,349.27181818181816,352.86,357.37,364.32,366.12,370.24,357.88,354.7218181818182,352.1,347.14,358.7318181818182,,,,,,343.29,348.78,355.4,352.9318181818182,357.19,360.29,362.48,349.9018181818182,341.73,337.20181818181817,339.69,338.34,337.36,344.63,351.96,352.74,355.82,,,,,352.31,346.66,353.8718181818182,353.08,354.93,355.25,360.54,363.99,355.93,342.6,338.94,339.56,341.69,344.32,L7
2010-03-19 21:53:12+00:00,330.4718181818182,322.83181818181816,310.8718181818182,316.3018181818182,320.20181818181817,322.5718181818182,322.46555555555557,321.1,332.51,339.6918181818182,341.90555555555557,340.65555555555557,330.76,327.62428571428575,321.7942857142857,312.73,313.23,325.6455555555555,,,,,333.28000000000003,350.7055555555555,357.18555555555554,359.3,348.4166666666667,339.27181818181816,341.34000000000003,333.2366666666667,339.4118181818182,365.36555555555555,347.27,341.38,319.6018181818182,325.6,341.03000000000003,340.5155555555555,344.69,345.5018181818182,350.21555555555557,,,,,322.0418181818182,330.41,323.44,321.65000000000003,338.27,346.84555555555556,344.0155555555555,338.99555555555554,346.74,336.19555555555553,330.37555555555554,334.40000000000003,344.85555555555555,341.77000000000004,340.46181818181816,342.43,,,,353.87555555555554,344.74,329.25,325.51,329.88,334.89,340.26,L7
2010-04-20 21:53:15+00:00,363.6645454545454,354.69454545454545,348.3445454545454,345.70454545454544,358.05454545454546,,,,,356.86454545454546,370.27555555555557,361.41555555555556,351.58,350.01714285714286,342.8771428571428,345.43,350.01,358.37555555555554,367.59555555555556,365.65555555555557,358.80454545454546,380.65,383.48999999999995,382.2055555555555,386.87555555555554,390.06,366.8366666666667,365.0945454545454,369.57,357.6666666666667,,,,352.67999999999995,342.56454545454545,353.04999999999995,363.5,362.68555555555554,360.45,366.5945454545454,372.23555555555555,379.21555555555557,381.29999999999995,379.71454545454543,375.83,357.00454545454545,363.08,349.16999999999996,354.25,375.83,373.5155555555555,369.99555555555554,,,,353.8355555555555,358.60999999999996,369.5755555555555,361.65,363.44454545454545,360.46999999999997,362.10999999999996,363.58,373.16555555555556,380.66555555555556,367.83,360.45,358.64,352.86,358.05,,L7
2010-07-25 21:53:16+00:00,,,,,324.79272727272723,322.17272727272723,318.7933333333333,320.08,331.07,337.58272727272725,335.6133333333333,332.7633333333333,323.14,321.8257142857143,314.8457142857143,305.48,308.82,323.0933333333333,325.5833333333333,327.4533333333333,340.46272727272725,349.09,349.08,351.99333333333334,353.2733333333333,,,,,334.72,357.66272727272724,368.8433333333333,349.54,341.56,337.40272727272725,330.47999999999996,335.33,333.4433333333333,334.19,343.97272727272724,340.3933333333333,343.18333333333334,339.46,331.54272727272723,336.31,344.51272727272726,338.22999999999996,332.16999999999996,,,349.99333333333334,344.3333333333333,339.8533333333333,341.3,330.1733333333333,328.8333333333333,328.94,337.74333333333334,337.09,338.53272727272724,333.45,335.54999999999995,339.17999999999995,346.3233333333333,351.43333333333334,342.95,328.9,,,327.22,336.95,L7
2010-08-10 21:53:15+00:00,336.7863636363636,327.2763636363636,317.2263636363636,319.74636363636364,329.23636363636365,,,,333.26000000000005,335.7063636363636,332.3333333333333,327.7933333333333,324.6,319.6542857142857,318.06428571428575,317.35,317.41,325.3833333333333,321.93333333333334,334.4133333333333,340.75636363636363,349.81,350.03000000000003,359.3333333333333,361.43333333333334,359.94,,,,,,,,,,,,,,,,342.2133333333333,334.43,334.0163636363636,334.54,342.9163636363636,344.39000000000004,328.51000000000005,323.24,331.95,345.7733333333333,,,,329.9033333333333,333.1633333333333,332.93,340.9733333333333,339.5,341.2863636363636,340.85,339.62,345.05,351.1133333333333,360.74333333333334,346.21,339.40000000000003,333.13,329.68,,,L7
2011-01-01 21:54:14+00:00,342.4290909090909,325.6190909090909,312.4290909090909,320.77909090909094,335.1790909090909,335.4390909090909,335.28444444444443,336.55,344.03000000000003,349.57909090909095,342.88444444444445,341.83444444444444,331.27,331.15142857142854,326.6714285714286,322.86,326.86,338.75444444444446,,,,,353.89,358.7344444444445,359.53444444444443,356.75,341.6433333333333,337.15909090909093,338.95,341.1433333333333,358.02909090909094,373.72444444444443,351.95,338.04,340.62909090909096,337.1,348.79,341.96444444444444,340.27000000000004,352.3090909090909,346.80444444444447,351.6744444444445,,,,336.9290909090909,330.68,331.52000000000004,328.52000000000004,341.79,353.13444444444445,344.56444444444446,339.4844444444445,348.31,332.0444444444445,334.47444444444443,345.82,349.8644444444445,344.18,349.96909090909094,348.05,347.52000000000004,,,353.26444444444445,345.71,337.7,333.1,331.12,336.93,349.59,L7
