dates,nzd0347-0000,nzd0347-0001,nzd0347-0002,nzd0347-0003,nzd0347-0004,nzd0347-0005,nzd0347-0006,nzd0347-0007,nzd0347-0008,nzd0347-0009,nzd0347-0010,nzd0347-0011,nzd0347-0012,nzd0347-0013,nzd0347-0014,nzd0347-0015,nzd0347-0016,nzd0347-0017,nzd0347-0018,nzd0347-0019,nzd0347-0020,nzd0347-0021,nzd0347-0022,nzd0347-0023,nzd0347-0024,nzd0347-0025,nzd0347-0026,nzd0347-0027,nzd0347-0028,nzd0347-0029,nzd0347-0030,nzd0347-0031,nzd0347-0032,nzd0347-0033,nzd0347-0034,nzd0347-0035,nzd0347-0036,nzd0347-0037,nzd0347-0038,nzd0347-0039,nzd0347-0040,nzd0347-0041,nzd0347-0042,nzd0347-0043,nzd0347-0044,nzd0347-0045,nzd0347-0046,nzd0347-0047,nzd0347-0048,nzd0347-0049,nzd0347-0050,nzd0347-0051,nzd0347-0052,nzd0347-0053,nzd0347-0054,nzd0347-0055,nzd0347-0056,nzd0347-0057,nzd0347-0058,nzd0347-0059,nzd0347-0060,nzd0347-0061,nzd0347-0062,nzd0347-0063,nzd0347-0064,nzd0347-0065,nzd0347-0066,nzd0347-0067,nzd0347-0068,nzd0347-0069,nzd0347-0070,satname
2008-05-16 21:51:02+00:00,344.05,332.85,326.69,332.10,339.75,331.38,340.85,341.98,352.19,352.70,350.08,347.28,342.58,341.97,337.09,326.56,322.86,338.13,345.81,342.72,346.33,351.53,354.06,357.84,359.84,363.00,355.76,352.26,350.62,339.48,353.17,370.73,361.10,351.43,343.16,341.63,353.71,348.13,352.82,359.70,355.90,349.64,347.74,352.96,351.08,340.94,337.36,340.58,334.38,348.98,354.21,345.37,343.52,349.66,337.15,335.48,341.09,348.65,343.69,348.82,350.07,347.33,347.44,354.60,357.47,348.80,341.58,334.09,338.19,337.20,344.02,L7
2008-06-01 21:50:54+00:00,337.74,330.50,324.32,330.38,339.75,337.70,335.82,332.33,343.38,346.15,349.79,350.52,345.98,344.13,338.83,325.34,320.70,337.03,342.68,341.96,349.11,353.64,358.09,364.56,363.08,363.00,355.76,352.26,350.62,347.87,358.84,374.31,358.94,349.14,343.50,338.48,347.92,344.47,343.07,351.95,357.18,345.60,344.67,353.42,358.85,358.87,341.94,340.58,326.45,338.78,340.91,351.10,350.09,353.81,329.99,327.58,331.23,332.41,343.38,341.17,339.76,350.02,351.96,356.00,359.02,353.27,341.58,334.09,338.19,341.29,347.99,L7
2008-07-03 21:50:35+00:00,337.74,330.50,324.32,330.38,339.75,337.70,335.82,332.33,343.38,346.15,349.79,350.52,345.98,344.13,331.96,325.34,320.70,337.03,342.68,336.94,341.68,347.00,355.71,356.68,357.95,358.84,349.52,346.67,347.95,345.43,355.30,371.83,356.80,347.74,339.72,337.98,346.43,343.06,341.11,351.95,357.18,345.60,344.43,350.31,352.91,348.37,333.32,330.56,326.65,339.60,342.77,346.66,344.00,348.41,331.51,327.04,332.58,334.75,343.96,341.61,339.76,350.02,348.21,353.97,356.41,345.32,336.53,331.98,334.76,338.13,341.36,L7
2008-08-04 21:50:16+00:00,338.05,329.59,324.10,329.06,341.49,340.81,336.50,335.29,345.23,347.88,349.79,350.52,345.98,344.13,328.75,320.73,318.44,335.49,341.66,337.22,341.78,349.89,356.57,358.58,359.23,359.28,348.73,345.29,348.14,347.38,358.09,371.06,357.45,347.64,340.13,337.98,346.43,343.06,341.11,352.89,357.14,350.75,348.75,349.85,350.54,347.34,335.93,332.42,328.89,341.30,345.94,348.86,347.23,350.94,333.18,330.03,332.58,334.75,343.96,342.74,342.43,349.48,349.25,353.93,359.13,347.72,337.55,332.97,334.97,339.35,342.67,L7
2008-08-20 21:50:10+00:00,336.94,328.46,321.91,327.24,340.32,338.68,333.93,336.15,345.54,348.33,348.83,347.76,339.76,338.20,327.42,320.73,318.44,335.49,341.66,336.57,341.34,349.35,355.97,359.00,359.73,360.09,348.23,343.22,346.84,345.42,356.94,371.39,357.78,347.97,339.87,337.16,346.40,343.75,342.66,353.06,357.14,350.75,348.70,348.16,347.92,344.75,335.08,331.12,328.36,340.34,346.30,348.63,346.85,351.25,333.88,330.81,335.01,337.23,343.87,343.50,342.43,349.48,348.19,352.82,359.45,348.00,336.87,332.91,334.48,338.82,343.30,L7
2008-09-21 21:49:53+00:00,335.68,326.92,319.35,325.13,339.50,337.75,335.67,337.65,345.74,349.29,347.97,345.72,337.62,335.74,327.06,319.69,318.58,332.97,341.14,334.00,338.51,347.92,355.26,359.64,361.84,361.41,346.31,340.46,345.01,345.37,356.98,371.16,357.05,347.52,337.81,334.33,346.97,344.19,342.61,353.01,356.65,351.66,349.37,347.39,347.52,345.07,337.01,331.79,327.65,339.15,345.87,348.61,347.20,351.32,334.56,331.42,336.07,338.31,344.71,343.86,341.56,347.69,347.27,352.94,359.59,345.93,333.10,330.69,332.37,337.60,343.54,L7
2008-12-10 21:50:30+00:00,339.61,327.80,317.70,323.13,341.23,338.57,337.25,341.96,348.86,352.23,347.27,341.44,335.23,332.90,325.52,318.69,322.82,333.41,343.55,332.98,336.16,347.92,355.26,359.64,360.88,361.30,347.97,340.92,345.74,346.94,357.03,371.90,358.35,348.34,338.76,339.51,350.56,347.30,348.26,357.47,357.42,359.69,354.28,342.90,337.00,335.33,337.59,334.88,334.73,342.19,351.34,348.46,347.97,351.06,339.44,336.51,343.85,347.29,345.54,347.69,350.31,347.72,346.71,350.71,359.59,345.93,333.10,330.54,330.89,336.80,342.43,L7
2009-02-28 21:51:05+00:00,346.63,330.60,321.05,324.16,340.96,336.15,339.15,345.84,351.00,351.69,348.29,346.49,336.50,334.67,329.72,320.77,328.16,336.16,347.80,345.18,343.40,,,367.12,364.27,360.43,352.59,347.28,351.08,351.10,357.03,371.49,362.01,348.93,342.78,342.91,353.03,349.69,353.76,358.44,356.19,356.25,356.13,346.10,,,344.77,345.25,339.19,342.10,349.12,347.05,347.78,349.18,338.85,338.04,346.56,350.62,347.21,349.40,349.05,348.65,350.81,349.70,,344.99,326.48,326.63,328.40,335.08,342.00,L7
2009-04-17 21:51:24+00:00,350.17,333.88,322.37,325.16,340.59,338.13,339.65,346.77,353.87,351.58,347.99,347.64,336.08,333.82,327.21,321.85,331.19,341.27,348.63,343.71,345.70,358.84,355.12,,357.04,355.06,354.22,347.91,353.06,351.92,358.62,373.97,364.25,348.99,345.73,345.85,350.98,349.24,351.67,355.50,355.58,355.58,354.14,344.50,337.02,336.08,339.89,347.23,340.55,341.45,349.17,345.21,344.79,346.60,340.18,336.40,346.24,348.98,346.88,345.61,345.98,348.35,350.30,349.00,357.61,,,327.48,331.24,335.01,340.61,L7
2009-06-04 21:51:29+00:00,339.18,328.37,318.45,325.16,340.59,338.13,339.65,346.77,353.87,351.58,347.99,347.64,336.08,333.82,327.21,321.85,331.19,341.27,348.63,338.28,343.93,354.38,349.68,352.25,356.36,355.06,354.22,347.91,353.06,351.92,358.62,373.97,364.25,348.99,345.73,345.85,350.98,349.24,351.67,355.50,355.58,355.58,350.24,341.47,334.80,333.54,333.79,333.93,334.89,340.52,349.17,345.21,344.79,347.05,337.56,333.26,342.20,345.94,344.77,343.89,344.95,345.68,346.68,347.40,355.04,341.57,329.77,327.59,331.24,335.01,340.61,L7
2009-07-06 21:51:24+00:00,331.96,322.70,315.38,320.86,335.22,331.74,334.94,339.91,346.80,346.73,347.35,350.25,334.35,328.79,320.79,318.05,323.15,336.19,339.72,336.30,344.58,355.53,351.30,354.61,358.93,352.63,344.27,343.26,348.68,347.96,358.45,371.19,361.06,348.50,343.28,341.80,347.38,346.86,346.33,352.15,352.18,354.07,344.50,340.40,337.67,341.14,327.69,320.62,329.13,339.96,348.44,342.65,340.21,345.22,334.11,329.17,339.94,344.40,341.37,343.31,343.94,345.33,346.33,348.72,356.43,341.97,332.64,329.34,331.39,334.53,340.57,L7
2009-08-07 21:51:14+00:00,336.90,325.02,316.39,321.86,335.31,332.30,334.88,338.44,346.80,346.73,347.35,349.96,334.42,330.85,323.87,320.56,323.90,335.34,338.48,337.55,346.68,356.91,353.09,358.55,361.52,357.58,343.71,343.19,348.86,347.21,358.12,371.19,361.06,348.50,343.28,341.80,349.13,347.72,347.96,353.22,353.14,353.76,346.46,344.19,342.27,345.24,337.21,331.75,333.42,342.18,352.18,346.56,345.12,347.96,334.11,329.17,339.94,347.24,343.22,345.54,346.64,348.03,348.02,352.01,359.93,346.26,335.67,332.22,333.56,336.26,342.57,L7
2009-09-08 21:51:13+00:00,338.09,324.81,314.72,322.27,335.34,332.24,335.02,335.98,342.63,346.09,346.84,347.21,337.11,331.62,325.54,321.83,320.56,333.14,334.63,337.76,348.05,355.66,355.13,360.70,362.91,362.84,345.15,343.27,346.55,345.48,359.22,373.65,360.67,348.75,340.88,342.82,347.82,345.53,346.42,353.45,353.30,351.59,344.92,344.83,341.95,345.58,341.00,335.86,335.09,343.83,356.12,350.33,347.29,349.48,336.51,330.92,337.12,346.39,342.97,345.56,346.79,349.11,348.74,352.56,360.46,350.17,337.15,335.06,335.83,337.27,343.60,L7
2009-10-10 21:51:06+00:00,338.09,324.81,313.44,320.97,332.36,328.32,330.28,332.73,340.06,344.29,343.84,343.98,335.10,330.12,324.17,318.54,317.58,329.53,333.72,337.02,345.89,354.03,353.59,360.70,362.91,362.84,345.15,341.78,343.74,342.38,355.92,369.70,358.72,344.27,332.53,335.17,343.13,341.74,343.00,351.05,350.46,348.87,342.68,343.30,340.38,343.49,341.00,335.86,335.09,342.31,352.85,348.35,344.81,348.52,335.73,330.81,335.67,344.77,341.70,344.21,345.96,347.91,347.69,350.82,359.51,350.17,337.15,335.06,334.43,337.22,343.59,L7
2009-12-29 21:52:18+00:00,345.17,326.02,314.41,319.63,331.04,326.57,326.81,326.87,332.98,341.55,341.23,340.88,331.25,328.49,323.45,316.25,315.79,328.20,332.36,339.15,346.74,353.86,355.55,363.51,362.85,363.78,346.89,341.80,342.33,340.31,351.94,366.91,356.62,340.19,328.74,333.23,342.88,341.06,343.96,351.54,349.01,349.08,344.93,345.37,343.18,348.47,341.87,338.77,336.28,342.62,352.64,349.47,348.33,351.59,338.42,333.11,338.28,348.52,342.01,346.26,345.76,348.96,347.81,353.10,361.74,350.92,337.84,335.99,334.24,337.21,344.62,L7
2010-03-03 21:53:06+00:00,349.17,327.14,314.44,321.22,330.92,327.85,326.54,325.92,333.80,342.59,341.23,341.53,331.09,329.32,323.02,315.49,319.75,330.87,336.89,342.13,344.45,348.95,354.66,364.49,361.86,365.83,353.46,345.74,343.50,339.24,350.02,365.54,358.30,340.19,328.74,333.23,339.79,339.80,343.80,349.24,348.13,349.65,348.28,344.23,337.20,338.35,338.52,336.26,333.32,340.36,349.95,348.16,347.06,349.30,340.21,336.31,338.28,347.03,342.10,345.44,345.24,348.40,348.18,350.67,359.83,352.87,337.91,335.39,333.67,337.24,343.56,L7
2010-03-19 21:53:12+00:00,339.66,323.70,311.36,317.97,325.68,326.29,325.17,324.72,333.16,339.84,338.57,339.64,328.56,326.64,320.54,312.39,318.32,328.84,336.85,340.78,341.54,348.10,344.02,355.32,357.79,362.85,351.93,342.94,341.28,337.39,347.24,365.02,352.49,338.45,322.28,327.20,339.19,339.44,342.87,346.20,346.37,350.47,348.52,341.69,335.47,329.49,331.71,328.63,326.22,337.09,346.69,345.09,344.15,347.51,337.08,332.10,336.72,345.72,340.33,343.32,343.20,345.99,345.77,349.78,356.48,346.22,333.03,330.19,330.74,335.62,342.15,L7
2010-04-20 21:53:15+00:00,345.16,330.46,320.70,324.46,334.57,329.53,328.21,325.29,332.29,345.58,348.42,345.69,333.54,331.77,325.04,321.52,328.52,338.93,348.39,350.18,352.68,363.99,355.55,363.32,364.17,368.40,355.23,349.75,349.81,343.00,347.64,366.64,352.30,343.92,330.93,337.94,346.93,346.26,349.78,351.75,353.40,362.83,363.83,362.46,355.14,336.63,338.68,332.89,332.00,345.60,353.42,350.95,345.58,348.43,339.31,338.74,344.82,352.82,346.15,349.19,347.12,351.56,352.25,363.53,364.41,350.54,339.02,336.44,335.50,339.80,341.68,L7
2010-07-25 21:53:16+00:00,345.04,333.21,323.09,327.11,333.15,326.07,325.64,324.81,331.91,344.52,348.56,346.17,334.38,331.40,324.41,320.54,326.16,336.05,345.86,346.17,349.06,359.93,354.62,361.15,364.44,369.00,356.25,351.33,351.84,342.32,351.78,367.38,348.75,344.97,333.00,336.14,344.40,344.34,347.30,351.07,352.99,359.60,359.86,352.93,350.07,339.18,341.47,334.39,333.62,348.23,354.16,351.12,343.81,344.61,333.87,336.82,339.93,349.97,345.61,348.07,346.17,349.77,352.13,358.89,361.65,351.13,338.92,338.12,336.57,338.74,339.80,L7
2010-08-10 21:53:15+00:00,343.53,332.81,322.71,326.36,332.81,326.07,325.64,324.81,332.71,342.54,345.30,343.13,332.99,330.24,324.50,320.68,325.19,334.55,340.67,344.36,347.38,358.22,354.35,361.42,364.62,368.11,356.25,351.33,351.84,342.32,351.78,367.38,348.75,344.97,333.00,336.14,344.40,344.34,347.30,351.07,352.99,356.38,354.57,348.89,347.25,340.48,342.81,333.98,332.37,345.69,353.26,351.12,343.81,344.61,334.39,336.88,338.99,348.80,345.04,347.27,345.76,348.19,350.83,357.92,361.93,351.10,339.77,337.82,336.22,338.74,339.80,L7
2011-01-01 21:54:14+00:00,341.91,330.97,319.35,324.78,331.89,330.33,329.24,328.31,337.13,341.79,340.02,337.20,329.10,329.96,326.45,319.00,321.47,332.15,326.68,335.10,342.08,352.45,354.16,359.76,361.87,364.02,343.68,339.54,342.44,340.21,358.67,373.49,353.47,340.79,339.84,334.78,345.69,343.00,340.87,351.24,348.90,350.08,340.88,335.32,339.36,344.14,341.46,334.42,331.47,343.19,353.42,348.77,345.37,349.35,336.09,335.94,339.06,345.93,343.42,345.95,343.95,344.59,343.86,352.31,357.38,349.57,339.02,337.05,336.08,336.62,346.99,L7
2011-01-25 21:50:59+00:00,344.30,330.02,319.04,324.56,336.94,335.56,336.87,334.64,339.14,343.18,341.39,337.75,331.16,332.59,329.06,323.43,325.16,334.44,335.35,343.32,347.02,358.60,358.91,363.66,365.43,366.34,347.74,348.26,350.46,347.00,358.91,374.50,355.59,345.16,339.28,342.17,351.19,348.52,344.52,355.92,352.46,352.51,348.40,343.46,340.88,342.36,340.42,335.58,335.38,346.01,355.04,353.62,345.21,351.22,337.15,338.77,343.61,349.47,342.33,346.86,349.22,349.14,351.86,359.82,362.23,352.81,344.84,339.36,339.27,344.40,351.06,L5
2011-06-26 21:54:34+00:00,337.82,322.57,311.78,318.02,333.01,326.79,327.90,329.17,338.58,346.49,344.33,341.15,327.11,327.35,322.45,318.13,319.93,329.37,335.91,336.88,341.72,355.59,358.51,360.34,361.34,362.67,346.23,340.47,343.19,340.20,352.99,367.68,350.01,345.16,339.28,342.17,351.19,348.52,338.89,349.33,345.33,346.02,340.85,339.50,335.54,334.44,331.31,331.08,335.40,345.77,353.67,348.86,342.75,348.18,334.03,339.63,347.32,352.13,337.08,343.76,345.66,346.68,345.03,353.19,357.20,347.82,340.42,336.27,338.22,340.42,346.82,L7
2011-07-28 21:54:31+00:00,326.13,315.59,303.56,307.62,321.95,313.82,313.33,320.94,330.19,329.61,328.65,324.19,316.66,312.24,310.73,305.36,305.62,313.34,331.24,332.65,335.63,348.62,351.75,354.04,355.84,358.09,346.98,331.46,333.70,327.72,339.54,355.45,348.31,321.09,326.39,327.48,345.98,337.58,332.54,336.14,331.07,327.27,337.64,337.70,332.48,326.80,323.82,322.51,328.82,342.77,350.50,343.25,341.31,344.56,330.32,327.45,337.75,341.62,335.32,337.96,333.43,336.05,339.00,347.90,352.88,340.31,335.49,332.70,334.52,336.54,338.60,L7
2011-09-14 21:54:19+00:00,327.20,317.29,303.52,307.50,321.35,313.82,313.33,320.94,332.80,333.19,330.42,327.83,320.15,319.59,316.33,312.64,310.57,321.75,332.06,334.31,336.82,349.65,352.08,355.67,358.45,359.59,346.49,333.72,334.34,327.72,339.54,357.86,349.84,331.42,323.91,332.82,343.34,338.45,335.93,340.19,340.64,336.35,337.32,336.39,332.11,328.36,326.51,323.03,326.05,340.55,349.86,343.25,341.31,344.56,333.65,328.51,337.21,342.80,336.19,337.78,335.67,337.49,338.80,348.63,354.77,342.12,336.53,332.45,333.83,336.54,338.60,L7
2011-10-16 21:54:20+00:00,327.20,317.29,303.52,308.41,322.69,317.68,320.55,325.65,335.36,337.88,333.19,330.35,324.33,322.89,320.01,315.40,312.30,323.35,334.17,336.61,339.80,350.64,353.65,355.67,358.45,359.59,346.49,336.38,335.57,330.83,344.02,360.49,351.31,335.63,327.04,336.85,346.55,341.87,339.69,342.73,344.16,340.18,336.26,335.17,332.82,330.85,326.51,323.03,326.05,340.36,349.84,343.03,341.84,345.48,333.43,329.73,336.86,342.85,337.64,339.89,338.21,339.64,341.30,349.66,356.51,342.12,336.53,332.45,334.02,336.51,340.60,L7
2011-11-17 21:54:39+00:00,328.80,316.60,303.40,309.27,322.71,317.68,320.55,325.65,335.36,337.88,333.19,330.35,324.33,322.89,320.01,315.40,312.30,323.35,334.17,336.61,339.80,350.64,353.65,355.67,359.02,357.86,345.05,337.00,336.87,330.83,344.02,360.49,351.91,337.32,327.42,337.15,345.43,340.88,339.15,341.30,343.48,341.31,336.73,336.10,333.23,332.19,328.82,325.15,327.43,340.70,349.56,343.03,341.84,345.48,333.30,331.80,337.19,343.02,338.39,340.28,339.55,340.54,343.21,350.22,357.34,344.76,336.18,332.38,333.57,336.51,340.60,L7
2012-01-04 21:55:04+00:00,334.98,320.58,308.51,312.89,325.24,322.48,326.55,328.69,337.73,337.88,333.19,330.35,327.34,330.19,329.06,324.06,321.85,330.65,337.80,342.21,343.59,353.00,354.88,360.37,363.00,360.46,346.84,341.37,340.77,333.86,345.11,366.62,355.17,337.32,327.42,337.15,345.43,340.88,343.45,344.18,347.87,347.02,341.64,338.27,334.92,335.26,333.87,328.84,327.90,341.73,351.68,347.76,346.40,348.04,336.06,331.80,337.19,343.02,340.92,342.58,341.81,342.64,345.18,352.08,359.41,349.26,338.81,335.28,334.84,340.32,343.38,L7
2012-03-24 21:55:10+00:00,343.81,321.80,314.14,316.99,329.92,324.40,330.11,331.30,341.61,346.83,341.87,341.98,337.96,339.55,338.58,325.56,329.18,336.71,343.62,346.00,347.82,355.05,357.69,362.38,363.17,358.85,347.28,345.73,345.39,337.46,348.73,372.50,360.32,344.82,342.53,343.63,354.29,347.81,346.99,347.79,349.58,348.72,343.10,337.01,335.47,337.71,337.42,332.99,332.58,341.08,351.87,348.69,348.04,348.90,336.39,334.04,337.44,343.02,341.10,345.56,344.24,344.05,347.38,352.09,360.22,352.89,337.40,334.59,333.87,338.39,344.57,L7
2012-04-09 21:55:05+00:00,343.81,321.80,314.14,316.99,329.92,325.86,329.80,332.75,340.22,346.70,342.36,342.80,337.67,341.93,337.72,324.74,328.24,337.12,345.17,348.26,349.88,358.67,360.10,363.72,364.90,358.85,347.28,345.73,345.39,340.56,352.04,374.37,363.11,346.88,340.19,344.90,356.61,348.95,346.66,348.78,349.79,349.12,344.34,339.81,336.07,336.73,336.56,333.80,332.58,341.08,351.87,348.00,347.49,348.40,335.86,334.23,337.19,342.50,340.99,345.50,345.69,345.55,347.35,351.86,360.59,352.91,338.03,334.59,333.87,338.39,343.67,L7
2012-04-25 21:55:22+00:00,342.74,323.30,313.76,320.19,332.96,326.98,328.34,331.00,339.57,346.25,344.17,346.51,338.06,342.13,339.82,326.80,332.02,341.09,346.73,350.22,348.59,361.94,362.08,364.22,365.33,360.93,348.35,346.66,348.87,343.54,354.80,377.06,365.57,347.81,342.49,344.90,357.82,349.04,345.59,348.48,351.54,350.83,348.50,343.08,337.03,336.13,337.05,335.04,333.64,342.56,352.73,350.38,348.69,350.28,337.33,334.91,337.52,342.35,340.74,345.91,347.87,347.50,348.54,353.03,360.99,353.77,338.88,334.53,333.28,337.22,343.20,L7
2012-05-11 21:55:44+00:00,342.74,323.30,313.76,320.19,332.96,326.15,327.25,329.65,339.18,345.39,341.53,342.19,335.26,339.74,336.60,324.58,330.32,339.71,345.79,347.98,347.49,359.53,360.19,363.33,365.33,360.93,348.35,346.66,348.87,341.14,354.15,375.73,365.19,346.56,336.21,343.09,354.84,348.07,344.95,348.12,350.49,350.23,347.03,341.37,333.82,333.62,335.60,335.04,333.64,342.56,352.73,347.99,347.52,349.31,336.09,333.35,336.65,341.13,340.00,345.08,347.21,345.77,347.79,351.85,360.74,352.75,338.88,334.53,333.28,337.22,343.98,L7
2013-01-06 21:57:12+00:00,329.20,313.63,304.44,313.23,322.43,320.92,322.77,322.59,331.56,335.67,334.73,,,,,307.96,309.57,322.95,332.60,334.27,338.28,344.08,350.32,357.15,359.47,361.16,345.12,342.53,344.59,342.88,348.76,367.68,347.57,339.13,335.72,333.03,,,,340.57,340.79,338.38,340.12,335.39,328.63,,,,,,,,,,,,,,,,,,,,,,,,333.39,333.45,344.57,L7
2013-02-07 21:57:15+00:00,333.79,319.33,310.69,315.00,325.05,323.08,321.20,322.56,332.37,339.02,336.96,337.43,323.92,328.50,328.19,313.38,315.24,326.09,332.60,334.27,338.28,344.08,350.32,357.84,360.38,364.12,348.45,340.69,343.21,345.52,351.43,369.79,352.94,340.81,339.41,336.27,350.23,347.82,352.52,344.49,344.33,342.00,340.12,335.39,328.63,,333.69,332.22,334.44,341.46,343.51,342.03,346.27,344.05,335.68,337.69,346.22,339.49,338.10,342.47,344.68,350.54,,,,348.22,339.14,337.30,334.03,335.71,344.38,L7
2013-05-14 21:56:55+00:00,331.39,318.84,309.41,312.41,323.86,321.55,319.17,321.89,330.90,337.53,336.89,336.86,326.06,325.27,323.37,312.32,314.48,325.58,332.27,336.54,338.28,344.08,350.32,357.84,359.02,361.60,348.69,343.18,346.80,345.55,353.28,371.17,352.45,341.88,336.14,334.30,346.43,341.70,346.17,344.95,344.43,342.05,337.72,332.90,328.63,,333.69,332.22,334.45,338.92,341.99,338.80,339.83,341.14,332.10,328.90,339.00,338.84,337.20,341.51,343.48,347.63,346.28,,,344.47,335.35,333.67,333.27,335.26,344.29,L7
2013-05-30 21:56:48+00:00,325.68,316.11,305.55,308.28,320.39,318.94,317.78,319.98,330.51,335.88,334.39,331.69,321.70,325.27,323.37,312.32,314.48,325.14,331.89,333.70,333.49,343.23,346.23,354.93,356.97,359.42,346.19,342.11,346.48,343.57,351.71,369.08,352.10,338.79,330.35,334.30,343.89,340.23,346.17,344.95,344.43,338.89,335.21,332.21,328.75,328.51,330.26,327.66,328.48,337.19,340.06,336.75,335.29,338.88,327.76,323.71,334.33,337.81,335.89,341.51,343.48,342.97,344.79,344.95,351.68,342.64,332.21,330.66,331.04,334.16,344.18,L7
2013-07-17 21:56:25+00:00,323.67,317.57,306.76,306.86,321.10,318.71,316.94,321.61,331.88,336.86,334.16,331.59,322.69,324.46,322.11,315.53,317.16,325.87,331.53,333.41,328.69,340.82,347.00,355.11,357.55,360.17,347.12,342.26,346.76,344.18,354.33,372.22,358.08,338.08,330.73,333.99,343.99,339.73,344.72,349.78,349.06,339.07,332.75,330.62,328.88,328.51,330.26,327.66,328.48,337.19,340.06,336.75,335.29,338.88,327.76,323.71,334.33,337.81,335.89,341.51,343.48,342.97,344.79,344.95,351.68,342.64,332.21,330.66,330.25,334.40,344.05,L7
2013-07-25 22:03:01+00:00,325.19,317.81,306.67,307.10,321.37,318.74,317.91,321.15,331.46,335.99,332.40,330.07,322.46,323.63,321.54,315.44,317.94,326.33,332.87,334.61,333.65,344.07,347.60,356.01,359.19,359.74,346.19,341.13,345.86,343.63,354.61,371.35,357.33,338.08,330.73,332.83,343.16,338.94,341.50,348.01,347.15,340.23,334.99,333.62,329.56,332.44,332.22,326.80,327.00,338.26,341.01,337.05,335.05,339.83,327.53,323.64,333.53,338.39,336.40,341.16,342.91,342.98,344.46,345.63,351.22,342.97,332.40,329.92,329.86,334.39,343.49,L8
2013-09-27 22:02:55+00:00,325.06,317.70,305.89,307.59,321.16,319.10,319.01,322.86,332.39,336.77,332.73,329.41,323.44,323.32,319.93,315.51,319.02,327.68,335.49,337.60,339.91,348.36,350.18,358.77,360.69,359.97,348.23,345.83,349.54,344.38,355.17,371.24,359.24,341.36,333.43,335.57,344.13,339.40,340.26,349.34,348.89,342.47,339.23,336.55,334.77,337.95,337.08,328.81,327.45,338.33,342.42,338.33,334.90,340.72,327.91,324.85,332.13,340.65,339.14,343.84,344.93,343.60,346.25,348.70,354.95,344.66,332.92,329.63,330.81,335.52,345.04,L8
2013-10-29 22:02:46+00:00,329.75,319.34,308.75,310.81,323.07,321.71,322.21,325.41,334.52,338.56,333.78,329.89,324.30,325.58,321.60,318.69,320.94,327.97,336.88,339.80,341.42,349.57,351.34,361.70,362.89,362.31,350.25,347.96,349.55,345.22,356.29,371.29,360.41,343.23,336.23,338.08,346.47,341.77,342.56,350.50,350.97,344.97,343.27,339.09,336.99,340.96,340.52,332.07,330.01,340.03,344.47,341.01,337.36,342.73,330.18,328.42,333.89,342.63,341.36,347.31,347.12,345.75,347.45,351.03,356.53,346.71,335.77,331.45,332.59,337.07,345.61,L8
2013-11-14 22:02:45+00:00,333.58,322.41,311.43,313.62,324.52,322.89,324.31,326.92,336.09,339.54,334.13,329.64,324.57,327.68,322.48,321.24,323.09,328.86,336.78,340.17,342.39,350.53,352.08,361.56,364.82,364.37,351.82,347.33,349.61,345.46,356.02,372.06,363.12,344.19,339.88,340.34,347.54,344.11,343.75,351.71,351.09,346.34,347.53,341.97,336.69,341.64,341.82,334.13,332.17,341.44,347.36,343.73,340.40,344.24,333.55,332.04,336.02,345.27,343.66,349.17,348.78,347.60,348.45,351.83,358.51,351.49,338.72,334.18,334.44,339.01,346.45,L8
2013-11-30 22:02:40+00:00,339.79,325.96,315.91,317.87,327.70,325.38,325.93,329.29,336.73,340.85,336.28,332.40,328.12,328.97,322.07,320.79,323.28,330.13,336.92,342.13,345.42,352.90,355.34,364.14,367.12,366.43,354.53,349.74,350.87,348.49,358.97,374.96,367.21,348.73,347.53,342.28,349.55,345.69,343.59,351.75,351.40,350.78,352.37,345.34,339.08,345.05,346.10,340.33,338.09,344.05,350.76,346.86,345.36,346.98,339.30,338.27,340.12,348.83,346.54,349.14,349.01,351.86,350.41,354.65,360.95,356.08,342.14,337.27,337.50,340.90,347.11,L8
2013-12-08 21:57:24+00:00,340.05,325.69,315.93,317.87,327.70,325.38,325.93,329.48,337.15,340.92,336.48,332.72,328.07,328.74,321.93,320.94,323.71,330.40,337.64,342.11,346.18,354.15,356.03,364.03,367.03,366.39,355.76,349.74,350.87,348.49,360.14,375.94,367.56,349.31,348.11,340.47,349.83,345.89,343.74,351.74,351.51,351.57,352.94,346.31,339.62,344.84,345.86,341.69,339.05,344.74,350.76,346.86,345.36,346.87,339.04,338.48,340.46,348.33,346.55,348.50,348.85,352.31,351.89,355.22,362.33,356.13,342.29,337.88,337.50,340.90,347.11,L7
2013-12-24 21:57:26+00:00,340.05,325.69,315.93,317.87,327.19,325.18,325.80,329.72,337.14,340.87,336.12,332.67,327.67,327.71,321.14,319.66,322.57,329.69,337.77,341.61,345.03,353.94,355.41,363.12,367.03,366.39,355.76,349.74,352.36,349.29,359.96,376.06,366.06,349.50,348.12,340.97,350.07,346.30,343.56,350.98,351.05,351.49,353.36,346.03,339.04,344.06,345.69,341.69,339.05,344.74,351.67,347.90,345.74,347.20,339.60,338.86,341.30,348.32,346.54,347.49,348.27,351.19,351.37,354.18,361.24,355.44,342.29,337.88,337.63,341.12,347.65,L7
