dates,nzd0106-0000,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0012,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125,satname
2016-08-16 22:11:53+00:00,520.92,,366.44,376.06,365.90,365.34,365.88,356.13,354.76,356.77,354.84,344.94,352.19,358.37,358.64,360.50,365.41,374.55,373.93,371.92,368.87,364.56,362.78,356.65,355.18,357.74,357.58,357.33,366.92,370.02,368.35,367.48,366.17,374.42,373.48,371.18,369.63,369.37,366.46,369.51,369.62,367.94,371.60,372.03,373.22,378.46,379.73,383.76,377.26,380.54,378.10,376.93,372.83,376.00,371.14,374.67,369.04,371.11,370.76,369.00,362.28,358.11,358.58,364.27,364.69,372.84,371.31,379.31,371.52,374.48,375.10,381.64,382.17,382.56,387.16,390.88,380.52,381.01,372.14,369.34,371.29,378.33,374.65,377.22,381.28,387.76,389.44,379.65,381.54,379.18,373.52,371.83,375.04,381.73,385.81,380.09,377.19,375.94,380.50,378.02,374.02,376.05,375.67,379.64,381.86,383.61,383.85,382.91,387.40,387.11,384.50,378.74,383.93,386.37,388.47,379.81,377.81,376.05,375.91,376.81,375.67,375.46,374.82,369.24,366.68,361.59,L8
2016-09-09 22:14:31+00:00,531.53,,366.44,391.89,381.61,367.27,363.79,353.60,352.08,353.57,353.31,341.31,349.74,353.87,354.17,357.79,361.25,370.32,370.30,368.10,363.89,360.73,359.11,353.44,352.32,355.85,354.98,352.31,367.90,366.17,364.38,364.17,363.27,378.08,375.29,368.76,366.08,366.01,366.31,367.77,365.51,365.02,371.51,368.62,370.97,375.53,379.53,383.84,376.08,379.42,376.84,373.97,369.39,373.20,367.09,373.03,366.46,368.70,368.41,368.75,361.40,355.12,356.07,361.57,362.32,369.62,370.18,375.92,370.75,373.36,375.45,381.26,379.31,379.51,382.94,388.09,379.45,378.55,371.85,368.08,369.11,374.38,371.76,372.65,379.06,384.94,389.59,378.04,378.10,376.44,372.36,369.30,372.53,379.08,382.11,377.43,376.82,373.82,378.65,377.03,373.08,375.79,376.50,379.73,379.06,378.96,378.65,378.80,383.47,383.98,382.25,375.96,383.13,387.08,389.87,378.79,374.53,374.20,374.33,375.62,375.19,373.79,369.93,361.15,356.65,356.85,L7
2016-09-25 22:14:33+00:00,531.53,,366.44,384.70,378.07,367.27,363.79,349.51,349.56,350.09,350.20,341.47,347.68,352.18,352.67,355.75,358.60,370.32,370.30,363.82,359.99,357.58,354.93,351.85,350.86,354.14,352.03,351.59,363.84,366.17,364.38,363.37,363.04,372.88,373.35,367.41,364.45,364.55,363.59,366.51,364.30,365.02,371.51,368.19,369.94,374.36,376.42,380.59,374.99,377.83,375.63,370.81,367.31,369.49,367.09,373.03,366.35,366.41,364.81,363.76,359.26,354.56,354.57,359.47,359.17,366.67,367.64,375.92,370.75,372.44,373.35,377.97,376.27,378.23,380.91,384.59,378.78,376.44,369.43,366.46,369.11,374.38,371.69,370.60,377.00,381.88,386.67,377.06,375.32,373.93,368.71,366.52,370.24,379.08,382.11,377.50,376.90,373.25,376.01,375.02,371.80,374.21,375.35,377.88,377.59,377.31,376.19,378.80,383.47,383.98,380.30,374.86,380.19,383.01,384.88,376.59,372.10,372.39,371.12,372.61,371.40,373.79,369.93,361.15,360.12,349.50,L7
2016-11-20 22:12:09+00:00,531.53,,369.87,387.56,380.41,369.32,363.93,352.89,348.53,349.10,349.18,341.29,347.00,351.78,352.62,354.82,358.22,368.52,369.22,363.03,359.07,356.95,353.95,351.44,351.57,354.21,352.46,354.35,362.73,364.86,363.64,362.97,363.03,374.75,376.67,367.03,363.70,364.22,365.86,366.31,363.65,365.40,373.70,367.81,370.84,374.19,377.39,381.31,375.21,378.01,374.68,370.92,365.83,368.67,366.99,372.60,366.33,366.47,364.49,362.16,358.60,353.54,356.07,356.18,357.30,363.48,367.30,374.66,372.08,370.42,371.42,378.30,375.28,377.71,380.14,382.47,378.54,372.91,366.98,365.43,367.58,371.45,370.96,369.73,377.34,380.75,384.53,375.43,372.21,371.42,366.59,363.38,367.54,376.72,380.59,378.94,377.99,373.83,374.89,375.04,374.22,377.51,378.68,380.79,380.47,379.69,379.03,382.37,385.14,385.73,379.65,373.85,379.51,382.38,383.64,375.36,370.46,371.04,368.94,369.11,366.86,368.11,367.21,354.84,357.52,348.15,L8
2017-05-07 22:14:16+00:00,507.94,,375.29,388.43,383.17,373.38,376.90,371.51,358.28,356.40,357.87,356.49,365.44,372.29,371.19,372.77,374.82,376.77,378.92,375.09,372.30,369.20,364.92,366.88,368.53,369.15,372.24,373.95,375.51,375.31,378.52,379.25,378.94,384.81,383.18,387.18,376.69,380.25,381.23,383.01,378.72,376.37,383.56,382.42,394.31,390.81,390.33,392.03,389.93,388.50,388.67,389.13,382.81,384.93,379.91,387.67,377.85,385.55,374.29,378.32,373.22,366.56,371.69,368.24,374.95,377.80,380.94,383.56,390.81,386.69,388.18,391.26,389.35,393.26,396.35,398.62,394.06,386.58,382.56,379.64,381.30,384.01,389.20,391.44,388.50,391.20,392.82,389.71,389.31,386.02,386.87,378.34,383.43,386.53,392.15,395.91,392.30,386.90,384.34,386.44,393.41,396.31,395.94,396.63,395.38,394.88,398.03,400.47,399.65,407.08,393.55,390.14,388.54,390.76,388.73,383.25,378.87,382.40,384.38,379.51,379.74,382.83,376.17,,,,L7
2017-05-31 22:11:25+00:00,507.94,,377.29,383.59,378.90,363.95,363.43,339.90,352.21,344.93,343.12,350.00,360.88,367.44,364.31,367.26,366.96,375.13,,,370.51,364.75,359.41,361.28,359.94,361.43,358.69,357.11,353.21,354.13,338.97,,356.16,368.46,364.00,383.11,371.57,373.63,367.95,377.33,374.70,370.76,371.45,375.27,374.81,384.61,382.95,384.64,384.10,379.47,384.43,383.42,379.47,377.69,374.67,373.25,367.89,369.38,369.21,370.29,363.79,363.50,360.93,363.06,366.93,370.97,374.63,377.27,374.10,378.91,384.64,382.21,383.80,386.59,388.95,386.83,384.35,383.94,373.02,374.27,377.52,379.39,373.69,377.58,380.46,386.48,384.14,385.16,385.88,382.21,379.42,374.42,378.59,381.87,383.73,379.29,375.23,380.81,378.90,380.37,382.60,384.05,387.25,387.60,387.44,385.15,388.24,389.47,388.63,383.32,384.00,388.66,384.48,386.81,382.31,376.51,375.81,380.95,381.63,371.19,380.95,387.12,381.30,374.88,378.81,375.22,L8
2017-06-08 22:14:24+00:00,507.94,,377.29,383.59,378.90,364.11,363.43,339.90,352.21,347.86,347.30,351.64,361.79,368.51,364.13,365.47,366.44,371.45,,,370.51,364.06,361.79,361.99,362.80,362.80,359.32,360.27,355.24,357.98,352.65,,356.16,372.64,368.97,381.72,374.74,375.05,368.42,374.86,373.21,369.80,372.39,375.27,374.81,385.16,382.92,383.89,384.50,381.35,384.37,380.53,378.36,376.47,372.15,372.22,367.89,369.38,370.50,369.72,364.86,365.81,362.45,362.60,366.07,371.09,374.35,377.73,374.10,378.91,384.64,384.59,386.95,387.04,388.63,388.31,384.47,381.55,372.28,372.78,375.57,377.10,373.69,377.58,382.67,386.30,384.21,384.09,384.68,381.64,377.61,371.59,375.74,379.28,381.23,379.29,375.23,380.81,378.84,379.49,381.79,382.77,385.16,386.84,386.40,384.69,386.17,387.21,387.31,383.32,384.00,388.66,383.06,386.82,384.00,377.68,376.98,380.79,380.57,372.82,378.60,384.23,380.81,374.88,378.81,375.22,L7
2017-07-10 22:14:28+00:00,507.94,,377.29,383.59,378.90,364.11,363.43,339.90,352.21,347.86,347.30,351.64,361.79,368.51,364.13,365.47,366.44,371.45,,,370.51,364.06,361.79,361.99,362.80,362.80,358.83,361.05,357.50,360.50,358.59,367.28,362.84,372.12,368.97,381.72,374.55,375.16,369.11,374.87,372.72,369.48,373.91,374.62,375.10,383.65,382.92,383.89,383.83,381.02,382.55,380.38,377.23,376.49,372.42,369.63,368.38,365.78,368.34,369.72,364.86,364.46,360.61,362.68,365.88,370.31,373.27,376.41,373.86,376.88,380.06,382.08,386.95,387.04,388.49,389.02,384.13,382.43,372.99,372.65,375.40,376.92,370.62,374.81,380.41,386.30,384.21,386.48,384.60,381.75,376.80,371.18,374.88,376.80,379.94,375.41,370.94,376.08,378.84,379.49,381.79,380.18,383.41,385.49,385.92,384.21,384.93,384.50,385.82,380.76,381.13,383.88,380.34,386.82,384.00,377.11,375.62,378.60,378.22,373.05,376.62,381.50,379.65,374.61,375.37,366.51,L7
2017-07-26 22:14:27+00:00,507.94,,377.29,383.59,378.90,364.11,363.43,339.90,352.21,347.86,347.30,351.64,361.79,368.51,364.13,365.47,366.44,371.45,,,370.51,364.06,361.79,361.99,362.80,362.80,358.83,361.05,357.50,360.50,358.59,367.28,362.84,372.12,368.97,384.04,378.19,377.29,373.92,378.02,375.03,372.75,375.29,378.32,380.90,383.65,382.92,386.87,385.43,381.95,383.35,380.70,378.57,378.58,375.29,370.48,370.48,366.25,368.34,369.72,365.44,362.37,361.07,362.02,366.94,370.99,376.08,377.79,375.68,378.34,380.06,382.08,388.72,388.12,392.05,389.70,383.70,383.10,373.84,375.25,375.94,379.11,372.80,376.73,380.41,386.30,385.76,387.77,387.09,384.29,378.23,373.71,375.23,378.67,381.37,377.14,373.05,376.08,378.84,381.51,382.44,381.94,385.75,387.02,387.99,386.74,387.72,385.09,386.55,383.60,382.76,381.75,380.34,386.82,387.07,379.11,376.85,379.52,380.88,376.55,379.13,382.79,381.50,376.30,375.37,366.51,L7
2018-01-10 22:11:54+00:00,,,412.61,416.15,400.06,389.32,375.74,375.58,366.19,356.74,357.46,355.81,366.15,371.62,378.22,375.01,378.42,378.37,382.64,377.86,371.84,373.19,368.35,375.06,375.88,376.55,377.06,382.36,376.29,376.37,381.43,380.41,385.98,386.88,388.63,386.58,386.85,383.88,389.62,387.24,382.90,384.54,382.68,387.64,392.08,390.15,387.89,395.29,392.18,389.39,386.61,386.58,384.81,385.57,385.75,378.65,378.27,373.35,375.52,379.90,370.92,366.84,369.19,367.35,371.98,376.01,382.86,384.09,382.13,381.30,386.38,387.36,390.74,390.22,397.31,389.47,386.11,383.71,378.17,383.64,381.12,385.24,382.19,381.15,383.18,387.17,390.40,392.93,397.04,394.42,383.96,383.83,376.62,386.16,387.08,380.60,377.27,,,387.56,384.42,384.33,389.39,390.55,390.75,390.28,393.40,387.47,389.47,389.26,386.01,375.37,,,396.28,387.13,381.77,383.21,386.44,386.25,386.52,385.12,383.12,373.96,365.12,339.11,L8
2018-04-16 22:11:06+00:00,,,412.61,416.15,400.06,389.32,375.74,375.58,366.19,356.74,357.46,355.81,366.15,371.62,378.22,375.01,378.42,378.37,382.64,377.86,371.84,373.19,368.35,375.06,375.88,376.55,377.06,382.36,376.29,376.37,381.43,380.41,385.98,386.88,388.63,382.18,380.94,381.96,386.12,383.85,381.51,383.23,384.54,386.13,386.87,390.33,385.33,393.31,389.13,393.95,386.22,390.45,383.47,383.20,381.95,382.51,378.93,381.15,374.72,375.10,374.65,379.68,375.46,375.34,372.79,378.30,378.40,384.87,384.94,381.35,386.38,387.36,387.47,389.07,388.29,386.51,386.64,384.94,378.73,378.87,382.21,385.33,384.33,381.77,383.83,388.02,385.19,390.55,388.63,391.86,376.25,375.81,382.57,390.11,392.39,392.27,388.76,385.32,388.27,390.74,397.55,385.95,386.52,390.40,390.57,386.84,390.94,395.45,394.60,390.05,386.95,384.29,385.84,389.17,394.32,387.52,385.06,388.05,385.88,387.83,389.96,382.32,377.35,368.22,365.12,339.11,L8
2018-05-02 22:10:57+00:00,,390.36,410.71,418.81,399.40,381.54,375.18,364.07,361.93,356.71,357.17,357.18,365.88,375.71,378.88,379.09,379.00,381.00,380.71,374.03,372.16,370.72,370.10,370.62,370.93,371.83,372.00,372.23,374.27,375.71,375.09,378.64,380.69,381.25,378.78,380.10,379.98,379.08,379.44,376.40,378.92,379.56,381.29,381.35,384.34,384.17,384.52,388.18,387.99,389.59,384.19,386.38,381.37,380.77,380.27,377.64,376.55,376.63,374.28,372.54,371.28,370.62,370.01,369.13,372.73,374.87,381.48,383.03,383.56,382.88,381.95,383.60,385.19,388.75,384.82,386.83,383.90,384.83,376.98,378.47,381.20,385.62,382.75,380.79,381.67,385.52,387.10,388.76,389.75,384.55,378.54,377.62,381.91,384.28,389.25,387.41,383.11,382.66,387.48,387.55,390.47,385.33,384.52,388.30,389.22,388.20,390.86,389.78,389.21,389.06,382.77,381.50,379.95,387.08,387.79,385.89,380.54,383.44,383.40,388.50,387.72,380.00,375.84,372.86,371.00,361.62,L8
2018-05-18 22:10:46+00:00,,406.87,415.73,426.42,404.69,385.60,377.23,369.67,363.85,360.99,363.97,361.08,368.04,377.04,380.61,381.03,382.01,383.14,381.71,377.32,374.08,372.34,372.47,372.34,371.09,372.71,372.65,376.09,378.53,381.85,379.28,380.71,382.23,381.57,384.58,382.93,382.26,380.84,381.84,382.07,381.04,381.85,381.82,383.09,385.30,387.63,385.31,390.50,389.08,389.75,385.91,388.74,383.43,381.24,381.31,377.00,376.66,377.11,375.23,373.38,372.23,371.28,370.98,373.73,374.85,380.43,382.91,388.67,383.91,385.04,385.86,384.40,388.36,391.41,390.52,389.54,383.98,385.76,378.25,379.10,382.32,388.53,385.29,383.52,381.91,387.03,388.85,391.43,392.60,390.23,381.06,380.86,382.57,387.73,390.49,388.65,383.21,383.85,388.51,387.64,390.46,386.44,386.31,390.00,390.27,390.17,391.94,389.50,389.37,388.94,384.23,381.74,381.84,388.57,390.23,384.90,383.28,383.52,384.90,390.06,389.51,380.85,378.37,374.33,376.77,373.55,L8
2018-07-05 22:10:54+00:00,,406.87,415.73,426.42,404.69,385.60,377.23,369.67,364.14,360.55,363.62,362.03,366.06,375.17,377.56,378.70,379.49,380.74,379.61,375.44,372.73,370.16,370.25,369.59,370.59,370.55,372.26,375.78,377.35,380.47,377.81,379.69,379.98,382.24,384.09,382.44,380.98,379.86,381.87,381.51,380.20,379.80,382.46,382.31,385.07,387.39,384.62,389.95,387.40,389.68,385.09,388.18,382.04,381.62,379.71,377.81,376.13,377.68,374.25,371.91,372.22,368.96,370.38,372.57,373.61,379.78,381.05,388.17,382.99,384.23,385.99,385.62,387.09,389.95,390.25,389.23,383.18,385.18,379.13,378.50,381.66,387.49,385.17,383.40,382.79,386.16,389.25,388.97,390.22,388.83,380.78,379.58,381.69,387.44,391.12,388.54,383.16,384.74,388.44,386.47,387.31,385.94,385.99,389.59,389.78,389.24,390.69,388.95,389.31,387.89,384.46,381.75,381.81,388.03,389.58,384.76,383.42,384.88,385.58,390.43,390.10,382.83,378.44,377.01,379.51,373.41,L8
2018-08-30 22:10:04+00:00,,406.87,417.29,421.11,398.48,383.75,377.97,360.33,359.83,357.18,359.88,359.05,360.66,369.86,369.96,372.33,372.45,381.53,378.59,367.63,366.67,362.35,364.79,361.63,361.81,364.31,366.43,368.30,372.50,381.83,376.60,373.53,373.41,376.50,377.13,376.99,375.30,374.78,376.05,375.50,373.72,373.53,381.76,377.63,380.31,382.26,380.17,383.87,382.20,383.76,380.95,381.82,375.98,377.01,378.46,376.19,371.44,372.92,369.18,366.54,365.06,358.84,364.14,365.30,368.08,374.50,377.26,389.27,382.34,377.72,379.92,380.79,383.06,384.31,386.72,387.46,378.90,380.48,374.37,372.86,381.03,388.72,380.47,379.74,379.11,382.36,385.92,385.64,386.41,384.57,377.50,379.58,381.69,387.44,391.12,388.54,383.16,384.74,388.44,386.47,387.31,387.50,386.57,390.00,390.90,390.62,391.38,388.95,389.31,387.89,384.46,381.75,377.48,383.10,385.07,380.08,379.30,379.57,381.89,386.96,385.80,383.00,378.81,379.94,379.84,376.01,L7
2018-09-07 22:11:24+00:00,,406.87,417.29,421.11,398.48,383.75,377.97,360.33,359.83,357.18,357.43,357.75,359.18,367.05,367.05,368.66,369.43,375.77,374.52,365.58,364.06,360.93,361.99,360.05,360.24,362.80,364.64,367.16,369.51,375.33,373.18,371.32,371.72,375.12,375.79,375.32,373.34,372.68,373.85,373.68,372.41,371.47,378.25,376.68,378.92,380.88,378.73,382.11,379.81,382.24,378.88,379.82,373.98,375.00,374.87,373.82,369.82,371.07,367.40,364.52,363.90,358.98,362.30,363.49,364.43,371.50,373.40,384.30,379.76,376.30,378.24,378.73,380.65,382.18,384.03,384.37,378.86,378.44,372.93,371.12,378.41,383.85,379.55,377.86,378.07,381.32,387.31,383.73,384.19,381.47,374.01,376.14,378.69,383.77,388.07,387.36,383.52,382.81,385.10,384.70,384.40,383.33,383.38,386.50,388.75,388.61,388.60,387.28,387.62,385.79,382.53,379.64,376.19,381.11,382.85,378.53,377.40,377.99,380.35,384.50,382.83,378.21,374.88,376.71,382.58,369.66,L8
2019-01-05 22:06:53+00:00,,,,400.20,381.41,,,354.74,357.05,349.48,348.85,350.41,351.19,356.28,354.34,355.81,353.79,365.62,366.65,356.81,355.46,352.68,352.36,351.17,349.97,354.89,356.36,357.54,357.21,355.81,367.19,363.00,365.07,369.82,368.43,365.59,364.84,364.82,363.26,363.09,361.38,360.70,370.60,371.01,373.56,372.55,371.30,373.22,370.10,371.94,368.94,366.58,363.31,363.05,360.51,366.02,363.19,362.52,358.08,359.06,355.66,353.36,354.47,354.01,353.62,360.25,360.62,377.80,373.88,368.03,370.97,372.21,374.47,372.12,374.64,376.99,374.04,364.63,360.53,357.94,367.93,371.34,370.92,369.18,371.92,375.50,383.17,374.44,374.09,368.30,361.46,364.44,366.70,369.09,380.13,382.79,381.42,375.22,375.02,379.38,374.12,371.35,372.60,376.89,380.90,380.94,377.50,380.63,382.27,379.03,375.57,371.68,367.54,369.89,370.27,367.44,366.10,365.10,368.70,368.40,365.19,363.86,370.47,371.63,375.08,347.51,L7
2019-03-02 22:11:29+00:00,,,,,,,,366.41,364.63,358.96,353.63,356.69,358.45,363.41,362.05,363.44,365.41,370.23,371.92,366.76,364.77,363.58,360.75,360.86,360.36,361.32,361.29,363.93,364.90,362.66,369.48,369.87,371.96,374.87,375.30,373.90,374.35,372.58,369.74,370.74,376.99,373.94,375.02,377.36,380.23,380.05,379.84,381.33,379.01,380.67,376.79,374.70,373.47,372.35,371.29,369.67,370.42,369.56,369.38,367.38,363.79,365.33,361.78,362.49,362.04,366.57,369.83,379.15,377.47,376.39,378.06,377.97,379.83,378.19,378.25,379.82,381.02,371.43,373.42,370.38,372.16,371.78,376.21,374.38,378.18,382.71,390.53,382.36,379.95,373.93,367.37,368.41,372.50,376.05,382.98,385.80,385.34,380.64,380.11,383.02,379.85,378.62,378.79,383.25,386.34,386.24,387.71,389.18,387.00,383.97,380.30,376.60,375.93,376.75,376.33,376.01,374.69,374.44,375.95,374.72,380.88,379.04,381.30,385.22,397.96,346.51,L8
2019-05-29 22:02:00+00:00,,,,,,,,366.41,364.63,358.96,356.61,358.75,366.82,371.61,367.99,375.27,382.56,383.02,381.26,377.64,370.32,372.92,368.92,368.71,366.76,366.44,366.60,367.12,373.25,366.58,373.49,376.67,375.47,377.51,377.48,379.79,381.22,378.18,374.83,372.04,379.16,389.15,384.73,389.80,384.37,383.10,387.74,387.12,386.57,384.32,385.10,377.65,378.62,376.09,381.35,372.75,373.14,373.42,374.81,373.33,367.98,372.02,366.11,367.31,369.48,371.70,378.91,386.50,384.13,384.25,381.34,381.70,386.54,384.72,383.57,383.29,385.44,373.16,377.96,374.16,374.00,373.44,380.32,377.34,380.83,386.81,388.10,386.66,384.15,377.36,374.27,371.71,376.98,379.57,385.12,386.38,385.53,383.41,390.03,391.67,390.85,392.53,391.14,396.53,393.14,391.78,397.88,398.74,391.52,389.21,385.11,379.29,379.02,382.34,381.47,382.56,380.79,381.31,382.90,381.39,393.00,392.68,393.32,394.32,400.15,348.75,L7
2019-06-14 22:01:26+00:00,,,,,,,,366.41,367.05,362.87,359.85,358.75,366.82,375.24,370.24,371.56,375.92,377.07,377.35,377.64,370.32,372.92,368.92,368.71,366.76,366.44,366.60,366.65,372.29,364.97,371.92,378.11,375.45,375.92,376.77,379.79,381.22,378.51,374.62,372.06,379.04,385.19,393.26,397.18,394.11,383.10,389.00,384.52,386.57,384.32,386.26,378.30,380.18,374.97,381.67,373.22,373.30,372.28,372.45,372.38,366.80,372.02,366.11,368.87,371.26,375.69,379.86,387.03,384.83,382.75,381.93,387.90,394.06,385.28,383.57,383.29,386.96,374.60,377.18,375.78,376.04,375.09,382.57,381.42,380.83,386.38,387.90,386.66,384.15,378.80,375.70,374.38,381.34,386.52,390.61,388.03,390.68,388.82,392.52,393.54,392.80,392.53,391.14,401.06,392.49,393.94,399.73,399.41,394.33,392.25,387.39,386.28,379.02,382.34,381.47,382.56,380.79,381.31,382.90,381.39,393.00,392.68,393.32,394.32,400.15,348.75,L7
2019-06-22 22:11:40+00:00,,,,,,397.46,399.46,370.93,370.96,366.06,364.53,365.92,369.88,375.65,372.40,373.36,377.81,378.82,378.47,378.93,372.83,374.21,369.69,371.05,369.38,369.84,371.72,370.30,376.19,370.86,374.59,379.21,380.42,380.80,379.82,382.44,382.77,382.29,378.33,376.05,380.44,388.01,393.69,396.30,396.07,387.02,392.08,386.68,390.23,387.75,388.94,381.87,381.88,379.88,383.56,376.87,374.62,376.74,374.12,375.93,369.82,372.97,370.50,371.21,375.54,378.75,385.35,389.28,387.83,384.45,386.22,391.74,395.89,387.77,388.13,389.69,387.64,378.15,379.96,376.94,377.81,378.88,384.25,385.27,386.88,389.30,391.08,390.31,386.56,382.26,378.81,377.00,382.93,389.18,393.04,390.62,391.86,389.93,394.16,394.78,394.52,395.02,393.50,401.37,395.24,396.94,402.13,400.05,395.93,394.14,389.41,387.11,383.48,385.20,386.43,385.99,384.76,385.37,387.41,386.23,396.07,396.58,395.98,400.86,404.28,376.71,L8
2019-08-09 22:11:55+00:00,,,,,,397.46,399.46,375.44,372.89,369.51,370.80,372.63,374.77,379.80,377.21,377.62,379.53,383.78,383.60,386.00,381.21,380.93,376.53,377.84,377.34,377.86,379.19,376.75,378.51,373.70,379.31,385.05,387.76,386.31,384.12,390.49,389.35,387.42,385.24,382.75,384.50,389.51,398.32,401.27,401.36,395.11,396.72,390.86,395.98,393.10,394.07,387.26,386.75,382.27,385.07,381.38,379.00,381.52,381.40,380.68,375.46,379.71,376.81,375.54,379.54,382.55,385.56,390.23,391.03,387.64,391.49,397.20,399.09,392.71,393.20,394.90,394.07,384.19,382.11,379.95,381.35,381.49,389.79,391.37,394.37,393.81,396.01,397.79,391.63,387.78,384.80,382.86,386.25,391.04,397.17,393.96,396.41,395.38,398.20,398.92,399.95,400.43,398.81,404.43,399.00,400.52,401.47,399.82,399.08,397.94,394.37,394.07,393.12,391.94,393.04,393.74,393.00,393.68,396.36,394.83,396.07,396.58,402.03,413.16,423.79,404.67,L8
2019-09-18 21:57:31+00:00,,429.97,402.37,399.06,381.33,386.42,390.78,377.78,373.23,370.32,373.33,377.59,374.76,380.55,377.80,378.88,381.00,383.87,383.33,386.31,381.23,380.25,376.76,379.68,376.08,377.74,378.99,376.87,378.61,375.21,380.23,385.92,387.20,387.96,383.87,392.21,390.21,386.41,385.02,382.60,382.51,388.20,398.54,400.76,400.69,394.57,394.77,391.40,396.90,390.98,392.20,387.12,384.78,381.88,384.38,381.52,378.14,383.21,378.46,379.69,376.73,381.23,375.76,375.70,380.97,383.11,385.13,391.86,391.55,388.67,393.23,398.08,399.44,394.71,395.92,395.80,391.80,384.58,380.49,378.37,381.19,383.86,389.55,392.89,395.05,393.29,396.35,398.36,392.18,387.23,384.11,382.99,385.78,390.93,397.19,392.10,391.76,391.92,396.98,397.30,402.11,398.59,397.44,401.66,396.88,398.28,399.38,396.87,395.90,394.91,392.52,391.11,390.40,391.45,395.65,395.96,391.36,392.87,395.54,396.03,393.90,394.94,396.76,403.21,400.13,387.98,L7
2019-09-26 22:12:09+00:00,,429.97,402.37,399.06,381.33,386.42,390.78,377.78,373.23,370.32,373.33,377.59,374.76,380.55,379.13,381.57,383.28,387.51,387.23,389.50,386.43,384.30,380.08,387.20,381.84,383.47,384.75,376.87,378.61,375.21,380.23,385.92,387.20,387.96,383.87,392.21,390.21,386.41,385.02,382.60,382.51,388.20,398.54,400.76,398.99,398.15,394.70,395.60,405.51,396.54,396.46,393.79,385.81,381.88,386.85,381.36,382.97,383.21,383.82,379.84,382.06,386.67,381.22,381.57,384.00,387.23,390.11,396.74,392.46,389.56,393.34,398.08,399.44,394.71,395.92,395.80,391.80,384.58,380.49,378.37,381.19,383.86,389.55,392.89,395.05,393.29,396.35,398.36,392.18,387.23,384.11,382.99,385.78,390.93,394.64,391.75,392.72,391.92,399.27,400.10,403.92,400.68,396.59,400.15,398.93,402.56,399.89,396.84,395.74,394.74,393.91,393.92,396.47,395.12,403.24,396.06,391.36,393.05,394.78,398.50,396.33,400.87,401.78,403.02,400.18,387.98,L8
