dates,satname,nzd0106-0000,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0012,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125
2009-08-21 22:01:59+00:00,L7,,,,,,,,,328.99,322.25,326.85,325.98,323.79,331.01,331.40,,,,341.02,335.83,336.52,332.54,337.64,333.68,339.08,334.43,330.95,335.76,,,342.61,346.63,346.39,345.44,344.54,342.28,340.94,338.02,342.92,338.85,,,349.23,347.15,354.28,350.60,351.43,352.65,351.26,353.44,353.33,347.92,346.54,,,339.87,336.90,337.86,332.48,332.96,335.48,332.97,333.41,335.30,340.64,,,,353.77,351.43,348.63,352.89,354.17,349.90,351.68,347.21,341.99,343.41,,,,345.59,346.65,348.84,347.74,351.72,354.73,355.03,353.67,347.00,350.66,353.12,,,359.82,355.74,353.22,352.22,353.86,355.60,353.24,354.02,353.38,358.56,356.04,,,,360.09,356.43,347.65,347.94,345.39,349.37,350.04,346.31,346.89,342.64,344.65,345.42,,,350.62,342.56,344.50,338.40
2009-09-06 22:01:59+00:00,L7,388.18,388.81,364.57,366.60,351.23,335.71,332.75,329.58,325.01,,,329.58,333.52,341.03,334.43,336.26,340.40,337.57,338.18,340.69,333.97,337.03,,,338.80,340.98,336.70,336.95,342.23,343.72,343.91,349.61,346.01,351.35,,,342.67,348.23,344.92,342.34,344.24,348.39,348.49,346.82,354.91,350.68,,,353.84,355.10,352.80,350.73,346.82,347.37,350.58,346.14,343.57,344.48,339.57,,,340.40,331.94,336.08,343.41,343.56,354.01,355.41,359.35,358.92,356.14,359.67,,,355.37,353.42,352.33,348.62,343.41,345.34,350.93,345.71,347.31,351.75,352.27,,,359.95,353.42,355.50,353.86,350.21,356.97,361.19,365.19,361.80,358.02,359.42,,,,357.14,357.36,358.86,356.40,360.24,362.45,364.14,364.02,361.33,355.42,352.49,351.23,,,353.07,347.63,346.04,347.79,348.28,348.59,352.06,355.11,347.10,348.52,344.15
2009-11-25 22:02:33+00:00,L7,,,,,,381.26,369.64,365.28,363.78,369.38,364.28,370.21,374.96,,,375.82,381.42,378.08,367.92,376.37,370.62,365.93,374.16,371.85,368.99,,,377.98,375.22,374.63,379.17,378.08,373.65,370.57,380.42,378.39,379.60,,,378.81,378.45,379.35,381.22,375.68,387.88,387.00,388.19,385.15,387.89,389.46,,,380.31,379.58,381.84,383.13,381.93,377.90,369.02,370.31,369.38,369.10,361.70,,,385.83,390.36,390.63,389.12,392.48,389.06,388.76,389.35,387.07,388.25,,,,380.78,374.27,381.51,380.06,376.14,380.09,378.21,385.32,385.68,382.54,380.59,,,377.70,381.90,385.30,389.36,389.34,386.17,382.75,377.56,377.19,377.89,371.57,,,,383.81,377.14,377.66,382.88,379.35,372.08,376.27,379.49,376.51,380.25,364.21,,,,377.43,377.19,374.59,373.19,368.45,365.28,357.44
2010-01-28 22:03:31+00:00,L7,,,,,,,,,,,,,369.85,373.44,375.49,369.54,374.92,374.59,369.27,365.88,364.53,363.09,,,379.92,375.62,376.35,374.73,375.04,375.05,376.28,380.67,380.74,383.27,,,,383.89,382.60,380.86,381.78,382.06,382.12,382.89,386.54,383.19,379.92,,,389.50,385.73,385.90,383.16,385.28,383.52,378.91,377.61,377.02,371.57,,,,375.62,372.43,376.90,381.82,387.91,387.01,391.90,385.57,387.28,390.78,,,,387.84,382.36,382.14,374.48,373.33,378.20,380.67,381.04,382.04,383.11,384.31,,,391.11,383.09,384.32,381.51,385.24,389.87,394.71,396.50,387.98,385.48,388.62,,,,385.33,386.92,389.09,389.32,388.23,389.36,391.42,389.69,382.97,377.85,380.37,,,,379.94,378.75,382.69,381.63,380.75,377.74,372.94,374.83,378.88,367.22
2010-02-21 22:02:44+00:00,L5,527.67,422.56,387.44,395.28,398.98,386.66,380.59,370.65,366.51,353.40,355.20,359.45,361.43,367.73,365.91,374.66,375.01,374.19,375.94,371.04,370.77,362.23,363.58,363.14,363.17,366.29,363.65,373.65,375.00,372.04,375.66,377.91,379.97,374.89,374.28,374.23,372.23,370.67,370.43,378.60,378.01,379.67,378.26,378.94,385.74,382.59,376.24,374.48,378.42,379.38,373.94,375.59,384.18,381.69,379.62,379.23,377.59,376.64,368.80,366.99,363.32,362.38,358.15,362.16,374.02,379.08,385.20,386.62,385.92,384.37,381.37,378.60,379.55,379.93,379.96,375.70,372.26,371.17,381.29,377.97,376.70,379.74,377.55,378.51,374.00,377.54,379.64,377.45,371.68,372.49,369.30,376.83,379.99,382.80,388.61,385.65,383.36,383.56,375.95,374.00,372.12,370.39,372.20,376.43,378.02,390.99,389.34,385.21,387.34,386.11,381.33,376.05,368.47,370.83,373.39,371.42,366.32,366.53,366.86,382.82,380.98,381.79,379.52,379.65,378.41,377.37
2010-03-17 22:03:57+00:00,L7,419.97,402.66,373.69,377.05,366.31,357.25,357.94,,,333.47,336.14,340.46,345.72,343.56,345.00,352.22,348.47,358.56,357.01,,,348.28,347.01,351.05,351.02,349.78,350.84,354.59,350.72,356.88,354.97,,,,358.78,355.47,358.46,358.34,354.70,360.50,360.00,361.17,364.85,361.36,,,366.74,361.10,367.91,360.78,364.56,361.51,362.89,360.12,363.31,358.80,362.64,,,347.97,343.34,348.98,346.20,348.26,357.01,362.26,365.55,368.54,368.82,,,,366.78,365.53,360.90,365.31,361.41,356.17,357.69,356.73,351.76,355.43,,,,366.73,365.89,366.58,363.06,354.87,359.72,363.69,365.00,364.89,372.43,374.64,,,,358.68,358.46,359.84,359.33,360.09,363.58,370.05,369.99,364.12,366.96,364.69,,,,357.46,361.19,359.46,354.98,353.76,357.99,360.85,361.58,360.71,360.97,360.84,,
2010-06-21 22:03:58+00:00,L7,,,,,,,,,389.13,,,,367.84,373.81,380.28,373.13,387.39,379.62,375.50,380.92,373.40,371.55,,,378.96,382.09,383.01,378.10,379.38,377.55,376.84,378.70,380.51,388.15,379.57,,387.22,390.73,387.64,381.92,382.46,382.55,392.66,386.18,377.38,385.09,379.44,,,391.30,397.48,389.66,386.97,,,380.27,371.98,375.71,370.68,364.24,,,374.63,371.97,382.91,381.56,389.55,384.31,381.83,381.65,385.33,382.68,,,394.91,396.28,398.51,387.44,386.28,383.68,381.89,397.01,387.47,387.29,387.65,390.61,,,391.78,385.31,387.80,387.03,387.98,391.91,394.42,402.80,410.80,391.37,391.17,,,,389.98,397.55,393.04,401.68,399.04,400.84,393.67,395.97,399.20,405.51,415.55,426.46,,,390.95,385.63,390.55,388.86,,,,,,
2010-07-23 22:04:02+00:00,L7,,,,,,,,,,355.14,358.55,357.90,362.23,361.15,366.27,364.99,369.39,369.02,,375.79,369.14,369.34,366.88,365.42,372.87,370.61,370.99,373.56,370.57,371.45,,,380.54,382.84,382.21,379.04,376.74,376.79,374.15,375.44,373.43,375.45,,,391.43,385.04,386.37,390.60,394.72,387.80,382.02,377.36,,,375.39,,,373.97,368.31,371.51,362.93,362.98,360.41,362.92,366.50,374.40,384.43,,,,390.79,390.65,384.11,387.71,392.66,386.05,382.46,380.99,372.22,369.79,372.12,,,388.27,386.89,389.89,391.02,385.41,380.36,384.46,383.25,382.07,380.31,385.77,,,395.70,387.10,384.82,380.56,386.11,390.63,397.64,388.20,384.32,388.33,389.27,395.48,,,,392.08,382.83,388.70,388.61,392.00,385.26,377.16,374.30,380.59,380.42,,,,,
2011-01-07 22:01:44+00:00,L5,,,369.36,377.40,369.15,356.54,356.77,353.08,347.19,346.10,348.44,347.99,350.38,356.62,359.31,357.90,353.59,359.66,360.62,359.35,352.18,353.25,351.05,354.43,354.39,351.96,355.15,357.53,354.17,362.23,359.18,365.13,363.18,367.85,367.71,368.13,366.00,363.26,360.71,360.32,362.50,359.55,360.25,367.81,369.65,372.48,372.76,374.06,372.38,370.66,368.45,367.36,362.63,361.92,358.98,359.49,362.98,361.27,357.82,356.69,356.66,351.80,349.30,357.40,358.39,363.73,365.97,370.55,367.64,370.46,370.98,373.28,372.69,372.56,369.93,366.84,367.53,365.25,358.31,357.27,355.48,359.19,363.10,364.45,368.75,366.74,368.59,371.73,363.02,361.60,362.52,360.12,361.23,366.06,371.98,372.15,367.16,367.67,368.10,365.72,365.73,364.95,367.64,370.01,374.44,372.83,370.58,369.06,370.77,373.59,371.77,363.22,365.09,370.38,372.70,368.31,365.09,364.43,362.94,358.78,360.23,362.88,365.64,364.08,365.35,355.19
2011-03-12 22:01:43+00:00,L5,236.89,198.39,363.49,403.94,375.28,368.60,368.31,363.41,368.71,361.82,365.55,364.71,372.50,375.89,369.16,369.58,369.84,374.03,373.38,370.80,375.79,372.93,375.27,369.37,373.69,373.68,370.53,370.40,369.06,373.37,375.64,375.03,383.90,385.20,386.92,381.15,383.46,384.92,379.92,376.75,375.94,374.03,377.83,381.86,383.49,388.89,390.02,390.96,389.58,387.74,386.26,379.35,379.78,371.75,371.17,374.70,371.02,368.63,372.25,372.31,372.01,370.70,369.43,369.70,370.13,375.92,378.49,381.87,377.61,375.41,383.05,386.31,386.02,385.60,384.83,383.01,381.90,377.99,373.20,364.07,371.63,374.31,372.80,376.15,383.06,384.90,382.85,385.19,385.37,379.45,370.86,371.76,373.74,375.79,376.66,376.82,376.33,385.70,385.16,384.25,381.08,381.55,383.64,387.68,381.83,383.04,384.67,,,,,,,,,,,,,,,,,371.22,,472.69
2011-04-13 22:01:34+00:00,L5,634.27,541.55,501.77,455.70,403.72,381.40,375.11,371.76,364.51,364.87,363.36,370.25,373.37,370.01,375.83,378.76,378.74,381.85,382.43,380.05,377.60,372.72,370.50,373.88,375.47,380.50,381.98,379.88,380.76,382.22,379.42,382.91,385.86,383.68,385.65,386.20,393.31,388.79,383.69,386.86,388.57,388.22,388.53,386.18,395.07,389.70,387.85,388.93,392.78,393.82,393.21,397.00,392.15,388.54,388.33,381.85,375.84,375.44,372.52,379.01,376.09,376.60,377.08,374.58,381.72,384.24,384.35,384.80,385.51,388.45,386.78,384.26,387.38,388.86,393.07,396.46,395.96,390.07,383.10,381.27,381.20,382.46,384.53,383.31,382.36,385.29,388.78,395.86,389.70,388.22,383.44,381.83,383.25,387.38,394.01,390.22,392.57,385.25,383.23,384.93,388.64,387.31,385.94,385.17,391.24,390.55,390.45,390.51,392.03,391.52,387.17,380.93,381.23,384.71,393.68,394.83,388.71,384.94,388.26,390.86,388.24,387.75,391.19,388.37,390.16,386.84
2011-05-07 22:05:25+00:00,L7,,,336.81,371.12,357.66,,,333.14,330.89,324.66,325.63,327.25,325.73,329.25,331.16,330.98,329.82,,,349.14,343.61,346.34,340.93,336.93,338.56,330.49,340.37,337.72,339.71,,,346.92,351.78,352.12,349.83,352.67,345.96,345.61,351.20,344.55,341.49,,,346.59,351.13,359.60,359.11,353.63,360.34,351.69,346.77,346.28,344.36,342.58,,,347.88,342.35,346.87,341.36,338.78,342.18,340.08,341.37,342.36,347.16,349.23,,,351.16,351.16,350.69,355.73,353.50,355.26,355.13,354.58,347.78,342.39,341.15,,,350.19,350.57,352.35,356.18,356.44,358.20,353.25,352.04,348.94,344.35,347.30,351.84,,359.97,357.42,356.65,356.23,356.08,353.17,356.07,358.30,360.34,360.40,360.32,363.92,,,,356.33,350.47,351.52,355.00,357.01,356.98,351.50,347.35,348.10,346.70,348.16,,,,360.99,345.24
2011-05-23 22:05:23+00:00,L7,,,,,,,365.51,352.17,351.50,347.82,344.01,349.05,351.45,358.53,354.51,,,366.47,367.10,362.59,362.49,359.03,355.07,354.81,354.55,357.51,361.34,,,369.93,365.43,367.45,375.62,366.94,373.87,368.37,369.15,369.62,361.50,,,,,,,,,,,,,,,,,,365.65,356.58,360.51,355.69,364.07,358.28,352.70,362.36,,,374.04,377.84,374.65,372.87,370.74,376.75,375.54,377.88,377.56,370.22,372.63,,,,362.80,369.52,367.25,371.57,372.59,374.67,373.39,375.15,369.24,362.63,364.71,,,376.35,381.63,382.22,372.04,372.73,377.31,372.34,367.83,370.78,372.95,374.37,376.63,,,384.51,378.22,375.38,376.08,367.70,362.16,373.80,383.97,376.40,372.18,374.53,375.06,,,383.75,380.51,382.27,371.90,368.56
2011-07-10 22:05:20+00:00,L7,,,,,,,,,,362.89,361.67,365.57,361.35,363.98,366.02,367.64,368.45,372.59,380.21,,,372.94,365.25,370.87,359.99,373.57,376.69,377.60,378.88,374.34,372.61,,,378.29,374.93,375.55,375.75,369.27,375.06,379.01,374.58,373.95,383.60,375.29,,,369.99,379.52,382.76,375.90,378.81,384.26,376.54,,,365.50,,,,362.12,366.57,358.91,360.20,358.36,359.22,369.52,371.04,368.11,370.50,,,379.98,386.01,385.03,388.90,383.81,384.22,389.54,383.49,363.27,363.22,370.13,,,,381.56,391.02,378.53,379.30,387.45,371.29,370.75,377.06,381.43,387.06,389.50,,,377.86,373.64,370.60,368.09,371.25,380.13,401.00,,384.81,,387.22,383.79,,,377.01,382.93,379.41,377.04,371.05,372.11,373.39,382.32,378.10,383.01,,,,
2011-07-26 22:05:18+00:00,L7,,,,,,,,,,,387.43,,,373.00,373.45,403.62,377.26,403.72,,374.65,408.28,,397.12,,,382.70,389.28,410.16,,,381.84,396.07,,397.58,388.93,,,,386.86,390.87,380.70,387.63,,378.55,,383.98,384.89,389.93,,,394.60,,426.71,,,382.67,,,372.42,363.59,374.97,,,369.52,374.31,377.91,401.40,382.80,379.87,381.90,397.09,379.57,,,,,399.37,423.57,,376.94,375.05,389.68,390.25,402.31,379.82,428.92,,,,422.36,399.75,388.47,380.55,410.75,401.30,414.17,381.24,403.20,417.10,385.70,398.07,,,396.95,417.10,,431.24,411.97,426.47,,404.66,380.73,380.33,390.20,390.21,,,388.88,387.65,426.66,,393.30,412.23,400.14,,409.73
2011-08-11 22:05:13+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.39,344.18,354.73,354.59,353.16,352.91,362.96,,,,,,,,,,,,,,,,,,,365.26,366.99,368.27,368.09,364.64,363.22,359.91,351.77,349.95,354.86,353.10,,,,353.42,360.57,366.97,358.59,359.68,368.27,376.91,368.04
2011-08-27 22:05:11+00:00,L7,358.41,352.21,461.13,464.24,394.23,397.28,380.21,376.44,370.66,366.33,,,379.45,372.68,370.09,377.02,371.03,384.77,387.15,382.60,386.33,382.49,,,384.39,381.05,382.09,384.02,383.76,389.58,378.58,388.37,392.61,392.72,,,393.46,394.82,386.91,386.98,382.66,386.20,395.31,392.43,403.77,402.63,393.84,,,390.08,393.13,395.26,396.22,394.13,378.94,390.29,400.11,395.57,377.99,383.33,,384.88,377.99,372.88,383.54,381.83,391.28,389.51,385.51,381.57,388.94,404.62,,,,393.62,386.31,395.41,391.92,374.23,372.64,386.97,385.74,388.18,384.43,399.93,,,393.02,398.50,382.94,376.59,380.32,388.47,395.40,394.76,384.62,381.02,383.29,,,373.20,376.27,386.34,391.50,400.66,400.42,405.23,403.60,397.21,393.54,380.42,379.32,387.51,,,388.39,383.63,384.57,389.09,389.23,388.27,392.64,394.19,400.54,394.19
2012-01-18 22:05:49+00:00,L7,,,,,,,,,,,321.38,,,358.63,,,,,,,,,,,,,,,,,,,,,,,,358.91,356.41,352.78,355.58,357.47,354.37,355.54,346.84,362.22,357.39,,,,,,,,,,,,,,,,,,,,,,,,,,356.75,,,,369.49,370.84,363.33,357.38,361.27,353.00,347.04,350.77,355.21,356.61,,,,372.88,359.15,361.89,360.06,359.00,367.59,365.93,359.95,356.29,357.50,354.29,,,,363.32,367.42,364.96,367.39,367.50,366.09,366.43,359.82,357.78,357.75,355.69,,,,,,,,,,,,358.23
2012-04-07 22:05:52+00:00,L7,,,,355.15,354.32,,,333.23,329.04,321.45,321.93,328.49,335.91,338.07,333.85,335.02,338.40,,,337.20,335.14,328.31,326.06,329.87,336.45,340.53,341.88,343.96,345.99,,,347.37,351.52,348.20,348.32,348.98,345.03,349.32,351.42,349.40,349.29,352.91,,,354.99,352.67,353.24,353.69,353.87,355.00,361.23,358.22,354.37,351.21,353.24,,,343.02,341.85,336.71,334.59,333.00,336.85,337.09,337.42,342.95,348.59,,,349.05,351.22,352.99,352.59,353.40,355.16,361.14,361.31,353.97,346.63,347.78,,,350.48,350.70,353.28,355.50,353.56,350.44,354.19,355.44,354.64,349.79,353.50,356.36,,,353.67,352.50,353.18,350.27,346.99,351.30,355.42,358.47,356.98,356.00,357.71,359.65,,,357.86,347.56,348.73,350.33,351.20,351.88,353.49,355.75,357.00,352.94,352.28,358.23,,,348.88,345.70
2012-04-23 22:06:04+00:00,L7,,323.95,356.16,374.01,357.63,347.02,339.73,,,,327.50,335.57,341.71,343.68,336.77,336.16,342.61,344.13,342.55,345.14,,,343.17,335.59,345.65,345.11,347.08,343.30,343.67,343.76,344.46,352.47,,,363.08,358.07,359.04,356.39,354.94,355.51,352.69,348.29,350.98,355.76,,,,355.73,362.73,363.75,361.30,356.46,353.34,347.65,345.81,349.62,347.93,,,349.00,343.54,347.17,342.90,343.37,345.53,341.76,347.79,352.48,353.94,345.81,,,370.64,363.31,363.46,367.63,365.31,360.93,348.02,349.27,347.61,347.85,351.08,,,,363.84,360.92,361.69,357.56,353.63,345.65,349.73,354.39,358.62,356.31,,,,354.92,354.98,357.87,360.60,359.22,362.72,363.03,363.08,364.02,362.24,354.14,356.77,,,363.67,366.13,362.33,360.36,363.11,363.91,359.33,358.57,363.48,362.79,353.27,355.89,
2012-05-02 22:00:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.26,390.01,386.94,,,,,,,,,,,,391.06,382.16,392.65,384.83,388.38,390.89,387.73,390.52,,,,,
2012-05-09 22:06:27+00:00,L7,,,330.83,356.94,340.74,,,,311.11,308.90,312.33,313.95,317.15,326.29,,,330.86,,,,324.80,315.33,310.41,,419.87,347.39,349.97,338.10,335.81,,,,338.52,339.82,341.21,338.86,336.35,345.08,337.33,338.57,339.37,341.67,,,,345.76,341.74,348.48,351.43,348.64,347.37,348.18,348.60,340.83,335.88,,,338.52,328.30,325.58,326.12,322.04,326.21,320.57,320.79,324.25,329.24,,,,339.19,340.75,345.92,345.05,343.80,348.14,347.77,344.24,339.16,336.32,,,,341.58,341.03,347.67,350.69,347.52,344.52,347.94,343.09,338.75,343.03,347.13,,,,343.96,343.11,340.42,343.72,345.30,346.78,347.96,348.98,349.39,348.70,345.62,,,,343.88,337.73,344.26,343.02,344.87,346.43,346.77,347.00,344.60,344.78,349.30,,,,339.74
2012-07-12 22:06:34+00:00,L7,,,,,,,,,368.69,,,,360.37,374.25,372.77,372.65,377.51,381.09,386.59,378.92,378.02,,,,375.05,376.88,378.80,378.51,376.21,377.87,376.69,378.05,387.93,384.00,,,379.45,374.37,382.61,377.47,375.66,388.25,393.24,378.28,389.29,386.99,,,396.45,392.46,388.33,384.66,382.20,380.78,377.29,376.75,371.56,370.34,366.52,,,366.52,367.59,366.11,367.81,377.42,371.04,383.20,382.13,377.28,377.08,378.96,,,386.61,401.28,394.21,387.36,389.36,377.80,388.29,385.08,386.52,389.77,389.63,,,,393.32,394.13,389.69,384.13,383.88,393.39,404.22,397.07,386.85,378.30,,,,396.02,385.33,395.55,390.86,388.42,393.76,387.49,393.72,385.61,385.22,381.83,386.00,,,392.38,382.26,381.60,387.17,391.74,390.73,394.55,387.88,390.10,388.52,374.84
2013-01-04 22:07:58+00:00,L7,,387.30,389.43,398.35,373.48,362.58,358.50,351.61,341.70,341.93,344.03,,,,360.31,361.86,364.27,366.71,365.48,361.97,356.74,355.76,350.75,,,,357.16,358.25,364.07,363.66,367.00,366.81,364.48,364.22,363.28,370.00,,,370.29,368.42,369.81,366.50,370.95,371.47,368.16,372.87,369.01,369.04,,,,372.11,367.72,368.29,366.45,366.17,365.31,363.35,361.97,354.46,354.00,,,360.74,358.77,367.13,367.31,370.42,368.36,370.38,372.48,369.62,373.84,375.48,,,376.59,368.00,361.34,362.67,365.18,367.93,369.81,371.39,370.35,366.73,371.04,,,,368.67,366.64,368.47,371.68,376.68,374.89,368.41,369.35,365.23,364.50,364.15,,,380.48,373.58,370.82,374.10,373.07,374.10,369.77,367.45,359.09,356.98,365.54,369.87,,,,365.01,371.21,374.75,374.36,371.50,367.05,366.04,363.00
2013-02-05 22:08:01+00:00,L7,,,,,,,372.56,364.57,355.88,352.23,356.40,359.82,357.77,364.99,367.41,369.28,,,373.37,372.09,364.61,363.28,357.69,361.41,368.35,367.63,373.04,372.71,,,372.19,379.78,373.28,374.89,374.34,378.25,375.72,372.53,374.66,372.66,,,,375.98,378.16,378.85,375.06,383.25,384.83,384.81,379.13,382.50,377.47,,,379.63,371.55,373.41,365.58,362.14,364.69,364.49,371.29,366.23,365.38,374.26,,,372.19,376.24,378.94,374.76,378.93,383.37,391.25,393.98,383.99,382.28,375.69,,,372.05,376.41,377.09,376.27,379.65,388.46,382.53,377.83,378.48,368.97,373.33,,,387.62,380.62,381.89,373.28,372.44,369.29,370.99,368.31,370.78,375.80,381.48,376.68,,,385.37,379.75,371.67,367.35,365.96,374.29,369.08,367.70,366.23,365.92,373.34,376.66,,,,373.67,371.14,367.91
2013-02-21 22:07:58+00:00,L7,421.73,475.61,419.45,,,374.10,367.79,363.33,351.72,353.80,358.07,360.37,359.79,365.06,367.76,,,371.56,373.05,368.37,366.38,363.58,366.04,370.07,366.91,371.20,374.29,,,369.20,373.13,377.17,377.33,378.43,383.63,387.03,385.39,385.09,382.36,,,381.59,381.84,378.93,384.19,383.34,387.12,390.40,388.84,386.22,384.52,384.01,,,375.29,379.03,374.53,377.37,370.63,370.20,370.54,367.24,371.15,369.48,,,376.30,382.73,377.84,379.58,383.76,385.07,387.25,392.08,394.35,395.63,388.99,385.41,,,374.38,373.76,380.81,383.51,381.32,384.50,397.94,390.11,384.55,382.97,381.58,,,387.14,389.76,386.05,384.31,380.37,381.40,384.52,385.53,383.57,383.32,389.45,393.30,,,397.04,387.11,389.56,387.64,380.95,376.63,385.51,390.20,386.56,384.75,382.02,389.20,,,392.27,389.56,384.25,387.34,378.15
2013-03-09 22:07:57+00:00,L7,,,,,,,,,353.63,,,358.50,364.11,364.05,364.74,368.40,371.58,372.29,375.63,368.47,367.06,,,364.29,367.99,368.08,374.46,375.58,376.61,375.96,373.53,375.40,382.25,,,378.84,381.30,379.59,380.98,379.04,375.50,373.24,381.33,381.94,385.07,381.67,,,381.36,384.99,382.62,380.36,375.45,379.26,376.91,380.41,375.09,377.50,,,370.55,367.93,371.73,370.74,367.45,377.18,380.68,383.38,380.99,378.42,380.95,,,389.32,386.89,385.88,383.01,381.65,377.82,374.92,372.39,373.59,379.67,378.92,375.52,,388.19,379.60,381.25,379.31,368.24,371.10,373.95,380.53,383.99,384.31,378.41,375.68,,,377.13,372.62,376.94,380.62,379.74,382.55,380.64,378.31,381.30,382.42,377.86,372.23,,,,379.15,373.51,371.02,376.47,381.33,380.66,383.88,386.14,378.47,377.41,371.09
2013-03-25 22:07:51+00:00,L7,370.40,477.92,416.73,429.51,400.28,378.13,372.47,,357.62,356.01,355.45,355.20,362.04,364.04,368.22,370.72,375.81,373.25,378.45,,367.80,365.39,360.69,365.44,358.98,369.90,375.25,375.63,374.36,373.53,372.04,,,382.53,381.55,380.17,375.57,374.40,381.68,380.22,374.24,375.38,383.26,,,382.97,379.61,385.36,379.64,384.67,383.21,386.59,382.01,384.32,384.14,383.58,,,370.82,372.75,368.30,364.56,367.81,369.49,371.60,376.99,380.50,385.10,387.41,,,388.68,388.09,385.11,386.87,382.40,386.66,380.79,382.41,379.01,374.95,377.17,,,380.62,389.59,389.96,382.63,384.38,381.32,385.65,379.61,377.89,383.52,388.57,,,387.15,375.67,381.43,378.00,378.96,383.09,384.04,383.33,389.58,383.82,385.88,386.59,,,,375.88,378.11,379.44,378.06,369.64,378.96,380.41,384.39,387.86,386.72,388.50,387.35,,
2013-04-10 22:07:50+00:00,L7,,,,,,,,,,348.48,349.85,347.18,353.83,361.37,364.45,,,369.27,373.60,366.95,366.53,363.20,361.57,360.11,362.35,364.43,361.27,,,370.46,373.13,371.11,378.05,378.79,379.98,377.97,373.06,370.87,372.33,,,376.95,377.14,374.93,380.52,379.54,375.97,382.24,380.80,379.30,372.71,377.92,,376.21,371.44,372.90,370.04,368.59,362.95,364.25,365.52,360.62,357.19,364.15,,,374.02,377.02,372.66,375.45,378.41,378.69,382.17,382.24,384.04,375.68,374.36,,,,369.04,371.83,371.48,373.13,374.45,376.87,378.23,374.72,377.35,368.14,367.94,,,377.28,381.35,377.73,372.77,373.34,372.46,374.21,369.53,372.32,378.46,378.47,,,,380.16,378.56,379.75,374.23,370.35,370.67,376.33,379.34,375.90,368.80,370.50,371.95,,,385.18,388.51,383.37,376.42,361.23
2013-04-11 22:07:51+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.38,379.07,382.97,383.26,385.07,384.73,386.68,382.05,379.55,365.71
