dates,nzd0106-0000,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0012,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125,satname
2009-09-06 22:01:59+00:00,420.68,421.31,397.07,392.60,371.23,351.96,347.19,344.02,339.45,,,341.40,345.34,354.03,348.87,351.55,356.65,352.01,353.47,356.94,350.22,348.85,,,353.24,355.42,351.14,351.39,355.23,356.72,354.74,361.43,359.01,363.17,,,352.67,359.53,357.92,353.64,354.24,361.39,360.31,357.65,366.73,365.12,,,365.66,371.35,363.63,362.55,361.26,360.37,363.58,356.97,358.01,355.31,350.40,,,350.40,342.77,347.90,355.23,358.00,367.01,366.24,369.35,373.36,370.58,371.49,,,368.37,369.67,368.58,364.87,357.85,358.34,363.93,358.71,360.31,364.75,366.71,,,371.77,366.42,369.94,370.11,363.21,369.97,374.19,377.01,372.63,369.84,372.42,,,,368.96,368.19,369.69,368.22,374.68,375.45,377.14,377.02,372.16,367.24,366.93,365.67,,,363.90,359.45,357.86,358.62,360.10,361.59,366.50,368.11,357.93,361.52,353.44,L7
2009-11-25 22:02:33+00:00,,,,,,377.26,366.08,361.72,360.22,366.18,361.23,367.30,372.05,,,372.06,377.42,374.52,364.16,372.37,366.62,363.02,370.60,368.29,365.43,,,374.42,372.02,371.43,376.50,375.17,370.45,367.66,377.64,375.72,377.14,,,376.03,375.99,376.15,378.31,373.01,384.97,383.44,383.62,382.24,384.98,385.46,,,376.75,376.38,378.64,380.46,378.37,375.23,366.35,367.53,366.47,366.64,359.03,,,382.27,387.16,387.96,386.66,388.92,385.50,385.85,387.06,384.16,385.05,,,,377.22,371.07,378.31,376.86,372.94,376.89,374.65,381.76,382.12,379.63,377.39,,,374.50,378.70,382.10,386.45,386.67,383.26,379.55,374.36,373.99,374.69,368.66,,,,380.25,373.94,374.46,379.68,376.68,369.17,372.71,375.93,372.95,377.34,361.54,,,,374.52,373.99,371.03,369.99,365.78,362.08,355.15,L7
2010-01-28 22:03:31+00:00,,,,,,,,,,,,,363.30,366.24,367.49,361.07,365.92,366.59,360.80,356.88,355.53,356.54,,,371.92,367.62,368.35,366.73,367.84,367.85,370.28,374.12,373.54,376.72,,,,377.63,375.40,374.60,376.24,374.86,375.57,376.89,379.99,375.19,369.63,,,380.50,379.73,379.35,375.16,378.08,376.32,372.91,369.61,371.02,365.57,,,,369.62,365.88,370.35,373.82,380.71,381.01,386.36,377.57,379.28,384.23,,,,378.84,373.36,373.14,366.48,366.13,371.00,373.47,373.84,374.84,375.11,376.31,,,383.91,375.09,375.32,374.31,378.04,382.67,388.16,390.50,381.43,378.28,381.42,,,,379.33,380.92,382.54,381.32,381.03,382.16,384.22,383.69,376.42,369.85,372.37,,,,373.39,372.20,376.69,375.08,373.55,369.74,365.74,368.83,371.68,362.08,L7
2010-02-21 22:02:44+00:00,,433.06,397.94,403.68,405.44,391.91,385.26,375.32,371.18,357.60,359.20,363.27,365.25,371.93,370.58,379.60,380.26,378.86,380.88,376.29,376.02,366.05,368.25,367.81,367.84,370.96,368.32,378.32,379.20,376.24,379.16,381.73,384.17,378.71,377.93,377.73,375.46,374.32,374.63,382.25,381.24,383.87,382.08,382.44,389.56,387.26,382.24,378.30,382.24,384.63,377.44,379.41,388.85,385.89,383.82,382.73,382.26,380.14,372.30,370.64,367.14,365.61,361.65,365.98,377.84,383.75,389.40,390.12,389.15,389.04,386.04,382.42,382.55,383.75,384.16,380.95,377.51,376.42,385.96,382.17,380.90,383.94,381.75,382.71,378.67,382.21,384.31,381.27,375.88,377.16,374.55,381.03,384.19,387.00,392.43,389.15,387.18,387.76,380.15,378.20,376.32,374.21,375.70,379.93,381.84,395.66,393.54,389.41,391.54,389.61,385.15,380.72,373.14,375.50,377.21,374.92,370.14,370.35,370.36,386.64,385.18,386.46,383.72,383.15,382.61,380.37,L5
2010-03-17 22:03:57+00:00,455.97,438.66,409.69,405.85,388.46,375.25,373.94,,,347.87,349.85,353.55,358.81,357.96,361.00,369.16,366.47,374.56,373.95,,,361.37,363.01,367.05,367.02,365.78,366.84,370.59,365.12,371.28,366.97,,,,371.30,367.47,369.54,370.86,369.10,373.02,371.08,375.57,377.94,373.36,,,387.31,374.19,381.00,378.78,376.56,374.60,378.89,374.52,377.71,370.80,378.64,,,360.49,356.43,360.06,358.20,361.35,370.10,378.26,379.95,380.54,379.90,,,,377.07,378.62,375.30,383.31,379.41,374.17,373.69,371.13,366.16,369.83,,,,382.73,381.89,379.67,377.46,370.87,377.72,378.09,379.40,379.29,385.52,386.64,,,,373.08,372.86,372.93,371.33,372.09,376.67,386.05,384.39,378.52,381.36,376.69,,,,373.46,374.28,371.46,368.07,366.85,369.99,373.94,375.98,376.71,375.37,372.84,,,L7
2010-06-21 22:03:58+00:00,,,,,,,,,369.35,,,,351.66,356.01,360.50,352.19,365.14,359.84,354.56,358.67,351.15,355.37,,,359.18,362.31,363.23,358.32,361.58,359.75,362.01,362.52,362.71,371.97,364.09,,373.53,375.25,369.84,366.44,368.77,364.75,376.48,371.35,361.20,365.31,354.01,,,369.05,382.65,373.48,367.19,,,365.44,352.20,360.88,355.85,348.76,,,359.80,355.79,366.73,361.78,371.75,369.48,368.14,361.87,365.55,366.50,,,377.11,374.03,376.26,365.19,366.50,365.88,364.09,379.21,369.67,369.49,367.87,370.83,,,373.98,365.53,365.55,369.23,370.18,374.11,378.24,387.97,394.62,373.57,373.37,,,,375.15,382.72,376.86,381.90,381.24,383.04,375.87,381.14,383.02,385.73,395.77,406.68,,,374.77,369.45,375.72,372.68,,,,,,,L7
2010-07-23 22:04:02+00:00,,,,,,,,,,342.54,346.55,346.45,350.78,348.55,352.27,350.17,353.64,355.02,,360.04,353.39,357.89,352.88,351.42,358.87,356.61,356.99,359.56,357.97,358.85,,,367.94,371.39,371.25,368.54,367.05,365.83,361.55,364.48,363.74,362.85,,,379.98,371.04,368.37,379.15,383.27,372.05,371.52,365.91,,,362.79,,,363.47,357.81,360.55,351.48,353.29,349.91,351.47,355.05,360.40,371.83,,,,376.79,379.20,375.11,376.26,380.06,370.30,366.71,365.24,358.22,357.19,359.52,,,375.67,372.89,375.89,377.02,373.96,367.76,370.46,367.50,369.47,367.71,373.17,,,384.25,374.50,372.22,367.96,373.51,379.18,387.14,377.70,372.87,374.33,376.67,382.88,,,,378.08,368.83,374.70,377.16,381.50,373.81,365.71,363.80,369.14,367.82,,,,,,L7
2011-01-07 22:01:44+00:00,,,420.36,418.20,400.53,382.04,379.44,375.75,369.86,366.50,367.87,366.54,368.93,377.02,381.98,381.90,379.09,382.33,384.62,384.85,377.68,371.80,373.72,377.10,377.06,374.63,377.82,380.20,374.57,382.63,376.18,383.68,383.58,386.40,385.45,385.13,381.69,381.00,381.11,378.06,378.19,379.95,378.80,384.81,388.20,395.15,401.90,392.61,390.93,396.16,385.45,385.91,385.30,382.32,379.38,376.49,385.65,378.27,374.82,374.43,375.21,367.49,366.30,375.95,376.94,386.40,386.37,387.55,383.33,393.13,393.65,391.83,387.26,391.11,390.33,392.34,393.03,390.75,380.98,377.67,375.88,379.59,383.50,384.85,391.42,389.41,391.26,390.28,383.42,384.27,388.02,380.52,381.63,386.46,390.53,389.15,385.71,388.07,388.50,386.12,386.13,383.50,384.64,387.01,392.99,395.50,390.98,389.46,391.17,390.59,390.32,385.89,387.76,393.05,391.25,385.31,383.64,382.98,379.94,377.33,380.63,385.55,386.04,381.08,385.75,369.76,L5
2011-03-12 22:01:43+00:00,,,,408.74,378.97,371.60,370.98,366.08,371.38,364.22,367.84,366.89,374.68,378.29,371.83,372.40,372.84,376.70,376.20,373.80,378.79,375.11,377.94,372.04,376.36,376.35,373.20,373.07,371.46,375.77,377.64,377.21,386.30,387.38,389.01,383.15,385.31,387.01,382.32,378.84,377.79,376.43,380.01,383.86,385.67,391.56,393.45,393.14,391.76,390.74,388.26,381.53,382.45,374.15,373.57,376.70,373.69,370.63,374.25,374.40,374.19,372.55,371.43,371.88,372.31,378.59,380.89,383.87,379.46,378.08,385.72,388.49,387.73,387.78,387.23,386.01,384.90,380.99,375.87,366.47,374.03,376.71,375.20,378.55,385.73,387.57,385.52,387.37,387.77,382.12,373.86,374.16,376.14,378.19,378.84,378.82,378.51,388.10,387.56,386.65,383.48,383.73,385.64,389.68,384.01,385.71,387.07,,,,,,,,,,,,,,,,,373.22,,,L5
2011-04-13 22:01:34+00:00,,,,426.50,381.26,363.15,358.89,355.54,348.29,350.27,349.46,356.98,360.10,355.41,359.61,361.58,360.49,365.63,365.25,361.80,359.35,359.45,354.28,357.66,359.25,364.28,365.76,363.66,366.16,367.62,367.25,369.64,371.26,370.41,372.95,374.03,382.08,376.09,369.09,374.16,377.34,373.62,375.26,374.01,381.80,373.48,366.99,375.66,379.51,375.57,381.04,383.73,375.93,373.94,373.73,369.68,359.62,363.27,360.35,366.31,362.82,365.37,364.91,361.31,368.45,368.02,369.75,372.63,374.28,372.23,370.56,370.99,376.95,375.59,378.47,378.21,377.71,371.82,366.88,366.67,366.60,367.86,369.93,368.71,366.14,369.07,372.56,382.59,375.10,372.00,365.19,367.23,368.65,372.78,380.74,378.05,379.30,370.65,368.63,370.33,374.04,374.04,373.77,373.00,377.97,374.33,375.85,375.91,377.43,379.35,373.90,364.71,365.01,368.49,380.41,382.66,375.44,371.67,376.09,377.59,373.64,371.53,376.59,376.20,375.56,376.41,L5
2011-05-07 22:05:25+00:00,,,,398.72,378.89,,,348.47,346.22,338.46,338.77,339.80,338.28,343.05,346.49,347.22,347.07,,,366.39,360.86,358.89,356.26,352.26,353.89,345.82,355.70,353.05,353.51,,,359.47,365.58,364.67,361.83,364.17,356.58,357.61,365.00,356.55,352.11,,,358.09,363.68,374.93,378.82,366.18,372.89,368.94,358.27,358.83,359.69,356.38,,,363.21,353.85,358.37,353.36,351.33,352.80,351.58,353.92,354.91,362.49,363.03,,,366.49,366.49,363.24,365.59,366.05,369.06,372.38,371.83,365.03,357.72,354.95,,,363.99,364.37,367.68,371.51,371.77,370.75,367.05,367.37,366.19,358.15,361.10,365.64,,371.47,369.97,370.45,370.03,369.88,366.97,368.62,369.80,371.84,372.95,375.65,377.72,,,,368.88,365.80,366.85,370.33,369.56,368.48,364.05,359.90,359.60,359.25,361.96,,,,374.79,355.10,L7
2011-05-23 22:05:23+00:00,,,,,,,370.84,357.50,356.83,352.62,348.58,353.41,355.81,363.33,359.84,,,371.80,372.75,368.59,368.49,363.39,360.40,360.14,359.88,362.84,366.67,,,374.73,369.43,371.81,380.42,371.30,378.04,372.37,372.84,373.79,366.30,,,,,,,,,,,,,,,,,,370.98,360.58,364.51,359.86,368.43,361.97,356.70,366.72,,,378.84,381.84,378.34,378.20,376.07,381.11,378.97,382.24,382.36,376.22,378.63,,,,367.60,374.32,372.05,376.37,377.92,380.00,378.72,379.51,374.04,367.96,370.71,,,381.15,385.99,386.22,376.40,377.53,382.11,377.14,372.63,375.14,376.95,378.37,380.99,,,389.31,383.02,379.38,380.44,373.03,367.49,379.13,388.33,380.40,376.54,378.89,379.06,,,389.08,385.31,386.27,376.70,371.99,L7
2011-07-10 22:05:20+00:00,,,,,,,,,,345.49,345.10,349.75,345.53,346.58,346.69,347.17,346.70,353.26,359.74,,,357.12,345.92,351.54,340.66,354.24,357.36,358.27,361.48,356.94,358.11,,,362.47,359.80,361.05,362.37,354.14,357.66,363.88,361.20,356.55,367.78,360.79,,,345.13,363.70,366.94,354.15,364.31,368.44,357.21,,,351.00,,,,346.99,350.75,345.53,345.70,342.54,343.40,350.19,353.64,353.61,357.12,,,364.16,373.58,369.21,371.50,362.06,362.47,367.79,364.16,345.87,345.82,352.73,,,,362.23,371.69,362.71,361.90,368.12,349.54,353.35,359.66,364.03,371.24,375.00,,,360.46,356.24,353.20,352.27,356.75,365.63,385.18,,367.41,,369.82,369.29,,,357.68,363.60,363.59,362.54,355.23,356.29,358.89,366.50,360.70,363.68,,,,,L7
2011-07-26 22:05:18+00:00,,,,,,,,,,,373.33,,,358.20,357.01,386.21,358.76,387.28,,356.15,389.78,,380.68,,,366.26,372.84,393.72,,,369.51,382.62,,384.13,376.06,,,,372.06,378.00,369.32,372.83,,366.22,,367.54,363.75,376.48,,,382.27,,410.27,,,370.34,,,360.09,350.72,361.52,,,356.07,360.86,361.47,386.60,370.47,368.49,365.46,380.65,366.12,,,,,380.87,405.07,,362.14,360.25,374.88,375.45,387.51,363.38,,,,,405.92,381.25,373.67,365.75,395.95,387.85,401.84,367.79,388.40,402.30,370.90,383.27,,,384.62,403.65,,,397.17,,,391.21,364.29,363.89,373.76,376.76,,,375.43,375.32,,,376.86,397.43,387.81,,399.16,L7
2011-08-11 22:05:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.79,330.58,341.13,340.99,339.56,337.80,347.85,,,,,,,,,,,,,,,,,,,352.90,351.88,354.67,354.49,351.04,351.89,347.55,336.66,334.84,339.75,340.74,,,,342.09,348.21,353.37,343.48,346.08,356.94,363.31,358.33,L7
2011-08-27 22:05:11+00:00,,,428.63,438.24,374.23,381.03,365.77,362.00,356.22,353.33,,,367.63,359.68,355.65,361.73,354.78,370.33,371.86,366.35,370.08,370.67,,,369.95,366.61,367.65,369.58,370.76,376.58,367.75,376.55,379.61,380.90,,,383.46,383.52,373.91,375.68,372.66,373.20,383.49,381.60,391.95,388.19,375.27,,,373.83,382.30,383.44,381.78,381.13,365.94,379.46,385.67,384.74,367.16,372.03,,374.88,367.16,361.06,371.72,367.39,378.28,378.68,375.51,367.13,374.50,392.80,,,,377.37,370.06,379.16,377.48,361.23,359.64,373.97,372.74,375.18,369.99,385.49,,,380.02,384.06,366.69,363.59,367.32,375.47,383.58,383.93,372.80,368.02,370.29,,,361.38,365.44,375.51,379.68,386.22,387.42,392.23,390.60,386.38,381.72,365.98,364.88,373.07,,,376.57,371.81,373.74,377.27,376.23,373.83,379.64,383.36,387.54,384.90,L7
2012-01-18 22:05:49+00:00,,,,,,,,,,,309.76,,,346.43,,,,,,,,,,,,,,,,,,,,,,,,348.30,344.21,342.17,346.20,345.27,343.28,345.37,335.75,348.66,339.96,,,,,,,,,,,,,,,,,,,,,,,,,,348.04,,,,354.24,355.59,349.77,345.18,349.07,340.80,334.84,338.57,341.65,343.05,,,,359.32,343.90,349.69,347.86,346.80,356.50,355.76,348.86,344.09,345.30,342.09,,,,353.15,356.33,351.40,355.19,355.30,353.89,356.26,348.73,344.22,344.19,342.13,,,,,,,,,,,,349.52,L7
2012-04-07 22:05:52+00:00,,,,375.15,369.70,,,344.34,340.15,331.45,331.45,337.58,345.00,348.07,344.96,346.78,350.90,,,349.70,347.64,337.40,337.17,340.98,347.56,351.64,352.99,355.07,355.99,,,356.46,361.52,357.29,357.02,357.31,352.72,358.02,361.42,358.10,356.98,362.91,,,364.08,363.78,367.53,362.78,362.96,367.50,369.56,367.31,365.48,361.21,363.24,,,351.35,350.18,345.41,343.68,340.69,345.18,346.18,346.51,354.06,358.59,,,360.16,362.33,362.08,359.73,362.49,365.16,373.64,373.81,366.47,357.74,357.78,,,360.48,360.70,364.39,366.61,364.67,359.53,364.19,366.55,367.14,359.79,363.50,366.36,,,362.76,362.50,363.18,360.27,356.99,360.39,363.75,366.80,366.07,367.11,367.71,369.65,,,366.95,358.67,359.84,361.44,360.29,360.21,362.58,364.84,365.33,362.03,362.28,369.34,,,358.88,352.84,L7
2012-04-23 22:06:04+00:00,,,388.16,399.61,377.32,363.02,353.95,,,,339.69,347.21,353.35,356.48,350.99,351.22,358.61,358.35,357.61,361.14,,,357.39,349.81,359.87,359.33,361.30,357.52,356.47,356.56,355.13,364.11,,,374.21,368.74,368.89,367.52,367.74,366.64,362.54,361.09,362.62,366.43,,,,367.37,374.37,379.75,371.97,368.10,367.56,360.45,358.61,360.29,362.15,,,360.13,355.18,357.02,353.57,355.01,357.17,355.98,360.59,363.15,363.79,360.03,,,379.78,374.95,376.26,383.63,381.31,376.93,362.24,362.07,360.41,360.65,363.88,,,,378.06,372.56,374.49,371.78,369.63,358.45,362.53,367.19,370.26,366.98,,,,367.72,367.78,369.51,371.27,369.89,374.36,377.25,375.88,376.82,375.04,364.81,368.41,,,377.89,377.77,373.00,372.00,374.75,374.58,370.97,371.37,377.70,375.59,363.94,368.69,,L7
2012-05-02 22:00:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.06,371.81,370.39,,,,,,,,,,,,370.84,365.61,377.48,368.28,371.83,375.72,371.18,372.32,,,,,,L7
2012-05-09 22:06:27+00:00,,,381.33,397.34,371.82,,,,333.55,329.10,331.57,332.31,335.51,346.49,,,356.11,,,,350.05,333.69,332.85,,,369.83,372.41,360.54,356.01,,,,358.72,358.18,358.78,355.69,351.89,362.65,357.53,356.14,354.91,361.87,,,,368.20,370.60,366.84,369.79,373.89,364.20,366.54,371.04,361.03,356.08,,,355.35,345.13,343.15,344.48,337.58,343.04,338.93,339.15,346.69,349.44,,,,361.63,359.11,360.35,363.41,364.00,373.39,373.02,369.49,361.60,356.52,,,,361.78,363.47,370.11,373.13,365.88,364.72,370.38,368.34,358.95,363.23,367.33,,,,364.16,363.31,360.62,363.92,363.66,363.61,364.79,367.34,371.83,368.90,365.82,,,,366.32,360.17,366.70,361.38,361.70,364.79,365.13,363.83,362.96,364.98,371.74,,,,354.17,L7
2012-07-12 22:06:34+00:00,,,,,,,,,357.36,,,,351.10,364.05,361.44,360.65,364.76,369.76,374.59,366.17,365.27,,,,363.72,365.55,367.47,367.18,366.01,367.67,368.19,368.78,377.73,374.73,,,371.60,365.50,372.41,368.60,367.81,378.05,383.97,369.78,380.02,375.66,,,387.18,379.71,379.83,375.39,370.87,370.58,367.09,368.25,360.23,361.84,358.02,,,358.67,359.09,356.84,358.54,366.09,360.84,374.70,374.28,365.95,365.75,369.69,,,376.41,388.53,381.46,374.61,378.03,367.60,378.09,374.88,376.32,379.57,378.30,,,,383.12,382.80,376.94,373.93,373.68,383.19,394.95,388.57,377.58,368.10,,,,386.75,376.83,387.05,381.59,377.09,383.56,377.29,383.52,377.11,375.95,370.50,374.67,,,383.88,372.99,372.33,378.67,382.47,380.53,383.22,377.68,381.60,378.32,367.55,L7
2013-01-04 22:07:58+00:00,,405.80,407.93,413.15,384.86,371.83,366.72,359.83,349.92,349.33,351.08,,,,368.53,370.57,373.52,374.93,374.19,371.22,365.99,362.49,358.97,,,,365.38,366.47,371.47,371.06,373.17,373.54,371.88,370.95,369.71,376.17,,,377.69,374.85,375.50,373.90,377.68,377.64,374.89,381.09,379.58,375.77,,,,378.84,375.94,375.69,373.85,372.34,373.53,369.52,368.14,360.89,360.73,,,367.47,365.50,375.35,374.71,376.59,374.05,378.60,380.70,376.35,379.13,382.21,,,385.84,377.25,369.56,370.07,372.58,375.33,377.21,378.79,378.57,374.95,379.26,,,,377.92,374.04,375.87,379.08,383.41,381.06,375.14,376.75,372.63,371.90,371.55,,,386.65,380.31,379.04,381.50,380.47,381.50,375.94,374.18,367.31,365.20,373.76,376.60,,,,371.18,377.94,382.15,382.58,378.90,373.22,373.44,368.29,L7
2013-02-05 22:08:01+00:00,,,,,,,359.45,351.46,342.77,340.43,345.16,349.09,347.04,353.19,354.30,355.40,,,359.49,357.34,349.86,352.55,344.58,348.30,355.24,354.52,359.93,359.60,,,362.36,369.05,361.48,364.16,364.08,368.42,366.64,362.27,362.86,362.40,,,,366.15,367.43,365.74,358.20,372.52,374.10,370.06,369.30,371.77,364.36,,,369.80,358.44,363.58,355.75,351.88,353.96,355.41,361.46,355.50,354.65,361.15,,,363.11,363.13,365.83,364.03,370.50,372.64,379.45,379.23,369.24,367.53,362.58,,,360.25,364.61,365.29,363.16,366.54,375.35,371.80,366.03,365.37,354.22,361.53,,,376.89,370.79,371.16,361.48,360.64,357.49,359.19,357.58,360.95,365.97,370.75,363.57,,,373.57,369.92,360.94,354.24,352.85,361.18,358.35,357.87,355.50,355.19,363.51,365.93,,,,363.84,359.34,359.48,L7
2013-02-21 22:07:58+00:00,,450.61,394.45,,,361.60,356.68,352.22,340.61,343.80,348.55,351.28,350.70,355.06,356.65,,,360.45,361.29,355.87,353.88,354.49,354.93,358.96,355.80,360.09,363.18,,,359.20,364.80,368.08,367.33,369.34,374.93,378.70,377.70,376.39,372.36,,,371.59,372.75,370.60,375.10,372.23,372.83,381.31,379.75,373.72,376.19,374.92,,,365.29,370.70,363.42,369.04,362.30,361.50,361.45,359.55,362.82,360.39,,,366.30,374.40,370.15,368.47,372.65,375.98,380.11,382.99,384.35,383.13,376.49,372.91,,,364.38,363.76,370.81,373.51,370.21,373.39,386.83,381.02,374.55,371.86,369.08,,,377.14,380.67,377.72,375.22,370.37,371.40,374.52,375.53,374.48,374.99,381.12,384.21,,,387.04,377.11,381.23,378.55,369.84,365.52,374.40,381.11,378.23,375.66,372.93,380.87,,,381.16,379.56,375.92,377.34,371.01,L7
2013-03-09 22:07:57+00:00,,,,,,,,,341.41,,,348.50,354.11,353.05,352.52,355.46,357.83,360.07,362.69,354.72,353.31,,,352.07,355.77,355.86,362.24,363.36,365.61,364.96,364.36,365.40,371.25,,,369.67,372.84,370.02,369.98,369.47,367.04,362.24,371.33,372.77,375.07,369.45,,,371.36,371.24,373.45,370.36,363.23,368.26,365.91,371.24,362.87,368.33,,,360.55,359.47,362.56,360.74,357.45,364.96,369.68,374.21,372.53,366.20,368.73,,,379.32,375.89,372.13,369.26,367.90,365.60,363.92,361.39,362.59,368.67,367.92,363.30,,375.97,369.60,370.25,367.09,354.49,360.10,362.95,369.53,373.99,375.14,368.41,364.68,,,366.13,362.62,367.77,371.45,369.74,370.33,369.64,367.31,370.30,373.25,367.86,360.01,,,,369.98,363.51,361.02,367.30,371.33,369.66,371.66,375.14,369.30,366.41,363.23,L7
2013-03-25 22:07:51+00:00,,459.42,398.23,414.71,388.90,368.88,364.25,,349.40,348.61,348.40,348.47,355.31,356.64,360.00,362.01,366.56,365.03,369.74,,358.55,358.66,352.47,357.22,350.76,361.68,367.03,367.41,366.96,366.13,365.87,,,375.80,375.12,374.00,369.88,367.97,374.28,373.79,368.55,367.98,376.53,,,374.75,369.04,378.63,372.91,375.42,377.04,379.86,373.79,376.92,376.74,377.41,,,364.65,366.32,361.57,358.87,361.64,362.76,364.87,368.77,373.10,378.93,381.72,,,381.95,382.80,378.38,379.47,373.15,377.41,371.54,374.19,371.61,367.55,369.77,,,372.40,381.37,381.74,375.90,376.98,373.10,376.40,372.21,370.49,376.12,381.84,,,379.75,368.27,374.03,370.60,372.23,376.92,377.87,376.60,381.36,376.42,378.48,379.19,,,,367.66,369.89,372.71,371.89,362.91,372.23,374.24,377.66,380.46,378.50,381.10,381.18,,,L7
2013-04-10 22:07:50+00:00,,,,,,,,,,353.48,354.61,351.73,358.38,366.37,370.01,,,374.83,379.48,373.20,372.78,367.75,367.13,365.67,367.91,369.99,366.83,,,375.46,377.30,375.66,383.05,383.34,384.33,382.14,376.91,375.22,377.33,,,381.95,381.69,379.10,385.07,385.10,383.11,386.79,385.35,385.55,376.88,382.47,,381.21,376.44,377.07,375.60,372.76,367.12,368.60,370.07,364.47,361.36,368.70,,,379.02,381.19,376.51,381.01,383.97,383.24,385.74,386.79,389.04,381.93,380.61,,,,374.04,376.83,376.48,378.13,380.01,382.43,383.79,379.27,382.35,373.70,374.19,,,382.28,385.90,381.90,377.32,378.34,377.46,379.21,374.53,376.87,382.63,382.64,,,,385.16,383.56,383.92,378.78,375.91,376.23,381.89,383.89,380.07,373.35,375.05,376.12,,,390.74,393.51,387.54,381.42,364.80,L7
2013-04-11 22:07:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.20,388.89,391.97,393.08,395.87,396.73,397.48,391.05,390.35,373.42,L8
2013-05-12 22:07:41+00:00,421.23,431.74,418.16,420.94,400.41,381.94,375.12,373.50,,,351.94,355.19,361.40,371.87,367.46,370.70,380.22,382.81,384.23,383.09,,,,370.39,368.27,369.18,368.98,380.58,386.94,385.64,382.95,384.03,385.88,,,381.81,379.51,375.79,373.04,377.97,378.11,380.56,382.61,381.77,384.92,,,378.07,382.77,388.73,380.70,379.00,382.89,386.97,384.74,381.17,383.08,384.41,,371.48,365.50,364.74,359.22,362.89,367.23,376.31,383.97,390.27,378.83,390.28,390.45,,,385.85,387.93,385.98,388.64,382.45,372.65,376.87,380.46,379.90,381.78,379.46,,,382.31,383.21,380.43,375.99,376.28,374.13,383.08,387.14,387.25,383.02,384.59,,,,376.71,377.78,376.96,378.45,379.57,386.11,391.62,386.44,389.88,390.62,384.25,380.83,,,379.63,378.18,379.02,374.94,378.26,379.33,390.09,393.56,389.64,382.51,370.75,,L7
