dates,satname,nzd0230-0000,nzd0230-0001,nzd0230-0002,nzd0230-0003,nzd0230-0004,nzd0230-0005,nzd0230-0006,nzd0230-0007,nzd0230-0008,nzd0230-0009,nzd0230-0010,nzd0230-0011,nzd0230-0012,nzd0230-0013,nzd0230-0014,nzd0230-0015,nzd0230-0016,nzd0230-0017,nzd0230-0018,nzd0230-0019,nzd0230-0020,nzd0230-0021,nzd0230-0022,nzd0230-0023,nzd0230-0024,nzd0230-0025,nzd0230-0026,nzd0230-0027,nzd0230-0028,nzd0230-0029,nzd0230-0030,nzd0230-0031,nzd0230-0032,nzd0230-0033,nzd0230-0034,nzd0230-0035,nzd0230-0036,nzd0230-0037,nzd0230-0038,nzd0230-0039,nzd0230-0040,nzd0230-0041,nzd0230-0042,nzd0230-0043,nzd0230-0044,nzd0230-0045,nzd0230-0046,nzd0230-0047,nzd0230-0048,nzd0230-0049,nzd0230-0050,nzd0230-0051,nzd0230-0052,nzd0230-0053,nzd0230-0054,nzd0230-0055,nzd0230-0056,nzd0230-0057,nzd0230-0058,nzd0230-0059
2007-02-15 21:54:49+00:00,L5,355.72,350.01,345.18,350.54,353.33,351.46,349.24,351.53,355.80,360.44,362.98,357.81,359.73,357.70,357.22,352.94,355.29,358.05,358.72,357.85,355.10,357.77,353.46,353.34,359.30,364.32,370.14,370.34,364.31,364.58,362.69,364.56,363.41,355.39,351.44,348.82,340.53,337.82,337.36,338.06,340.02,348.49,372.00,386.21,405.34,418.77,428.83,433.80,430.69,448.31,466.08,476.50,479.50,422.60,353.10,341.28,309.73,335.44,381.13,428.19
2007-02-16 21:44:06+00:00,L7,,,,,,357.34,354.70,355.87,359.62,361.70,367.68,366.39,369.89,367.81,368.06,366.43,364.15,368.06,368.15,,,,,,364.49,368.95,375.90,373.85,369.08,367.50,366.95,367.94,367.50,361.73,355.33,,,,,344.62,345.94,358.62,376.43,393.15,408.51,419.06,,,,,,,484.50,454.39,371.79,351.52,321.09,348.96,395.52,429.70
2007-04-05 21:44:12+00:00,L7,374.44,367.40,366.59,365.73,368.12,365.85,357.17,360.12,361.67,361.14,368.82,368.81,370.77,,,,,,,366.32,366.54,369.11,366.40,364.74,365.66,366.05,373.97,373.86,368.07,366.52,366.89,,,,,348.94,345.48,346.35,344.53,339.94,341.97,352.44,374.05,390.62,,,,,442.74,458.16,463.62,473.38,472.34,438.41,374.45,335.64,314.41,,,
2007-04-21 21:44:09+00:00,L7,,,,,,361.88,359.52,361.10,362.41,365.30,370.85,366.88,365.12,367.75,366.96,365.09,364.61,363.60,375.18,,,,,,367.72,370.39,378.47,375.89,373.02,365.72,364.09,365.77,362.94,357.62,353.00,,,,,348.45,353.51,366.05,378.84,393.36,405.32,411.44,,,,,,466.05,467.29,451.67,374.66,320.82,302.11,337.68,359.23,423.14
2007-04-28 21:50:19+00:00,L7,,,,356.60,356.48,357.65,353.80,353.44,354.31,367.90,374.57,375.25,373.86,375.33,372.27,376.92,,,,,,,,356.28,357.03,358.52,367.52,370.79,372.74,366.88,369.91,368.61,,,,,,,340.16,339.33,341.05,363.30,380.18,398.46,411.85,416.82,,,,,443.63,460.31,458.07,412.86,357.95,335.30,306.29,342.25,,
2007-05-07 21:44:05+00:00,L7,,,,,367.47,366.33,362.95,362.86,365.54,367.23,370.28,367.98,369.21,369.90,367.06,368.16,365.03,379.05,,,,,,370.20,368.92,373.07,380.79,378.30,372.05,368.10,366.00,365.37,365.74,358.52,,,,,349.25,351.64,351.73,364.25,377.54,388.81,407.86,415.46,425.57,,,,413.56,471.19,475.96,438.56,345.17,320.78,302.09,338.97,388.78,430.87
2007-05-30 21:50:06+00:00,L7,382.90,376.80,388.33,,,,,,,,377.36,377.62,380.16,381.47,379.81,382.24,381.98,384.98,381.07,381.24,378.11,396.19,,,,,,,376.08,372.74,372.14,372.66,375.43,373.96,363.03,362.08,361.40,,,,,,,,,,,,,,,,,,,,,,,
2007-06-08 21:43:56+00:00,L7,360.72,355.80,357.91,358.28,357.51,359.55,,,,,,370.15,368.00,375.38,370.05,368.23,370.42,370.10,365.08,361.60,359.34,363.43,360.88,357.81,,,,,,366.39,372.89,368.63,369.86,357.55,352.01,344.01,344.87,337.72,343.26,,,,,,,,,,,,,,,,,,,,,
2007-06-24 21:43:55+00:00,L7,369.02,361.11,359.11,359.45,,,,,,,367.91,370.19,371.56,369.67,366.87,369.92,365.54,366.77,367.34,360.26,359.90,365.36,369.03,,,,,,368.77,367.92,364.28,369.13,367.71,352.53,350.46,348.57,345.90,344.31,,,,,,,,,,,,,,,,,,,,,,
2007-07-17 21:50:02+00:00,L7,,,360.03,364.07,361.48,359.70,358.09,360.92,363.38,362.55,369.89,369.59,371.40,376.00,,,,,,,,363.86,361.55,360.52,363.06,367.08,376.67,373.59,369.00,369.60,366.40,,,,,,,349.54,347.75,348.49,348.14,361.93,376.45,389.47,,,,,,,,,,,,,,,,
2007-10-30 21:43:38+00:00,L7,355.25,353.27,354.81,352.96,353.86,348.69,,,,,,,359.66,357.05,357.97,364.52,366.23,368.39,364.80,362.03,360.14,362.40,363.03,360.79,361.75,,,,,,366.67,367.89,370.33,361.88,358.49,350.56,351.42,354.31,355.82,350.53,,,,368.70,360.60,361.77,366.68,398.33,414.19,426.02,436.92,445.47,,,,292.18,428.22,461.15,452.08,380.99
2007-12-01 21:43:54+00:00,L7,356.43,355.41,353.00,358.55,357.23,354.90,353.82,355.02,357.23,360.24,365.06,366.98,369.34,,,,,,,361.74,360.62,362.97,363.61,361.22,364.73,368.56,377.90,374.95,372.02,372.50,373.18,,,,,365.01,365.97,364.79,365.60,362.26,364.47,368.33,378.55,379.97,,,,,415.89,435.01,454.47,461.36,455.59,423.52,363.62,382.60,431.80,,,
2008-01-09 21:50:12+00:00,L7,,,,,340.13,344.21,330.13,339.70,343.62,343.04,351.10,352.08,350.61,351.25,351.70,348.15,,,,,,,,,350.94,354.11,360.76,363.31,359.09,355.27,358.45,356.44,355.94,,,,,,344.11,345.33,347.61,352.95,360.06,361.41,356.75,361.18,,,,,,317.94,397.43,384.57,345.43,381.39,395.05,407.53,,
2008-01-18 21:44:01+00:00,L7,368.18,360.53,357.90,354.68,350.41,353.53,350.20,352.58,355.25,,,,,,,359.28,360.19,362.02,360.93,363.38,357.56,357.23,357.82,357.88,361.50,369.43,373.22,375.76,,,,,371.45,364.95,363.60,362.80,361.44,365.28,366.35,365.71,364.72,369.52,,,,379.51,381.05,407.39,414.96,447.70,461.69,459.13,427.09,389.14,,,,451.05,445.52,412.26
2008-01-25 21:50:11+00:00,L7,,320.62,314.99,323.22,326.85,330.79,319.16,328.15,331.61,331.67,341.92,345.50,344.23,,,,,,,,338.82,338.96,339.26,339.48,341.54,341.01,347.58,349.72,346.11,342.44,,,,,,,320.45,334.31,329.85,331.08,339.19,340.84,343.80,349.03,,,,,,410.98,357.98,302.11,275.24,357.55,354.28,335.51,216.66,,,
2008-02-26 21:50:04+00:00,L7,359.00,356.30,354.84,357.19,354.76,355.72,349.60,348.69,351.19,,,,,,,,,357.05,354.31,352.64,350.71,354.07,357.68,354.89,356.09,359.19,368.01,367.59,,,,,,354.07,346.94,348.33,346.88,355.47,356.49,353.97,355.10,360.27,,,,,375.87,390.75,401.20,399.05,409.56,416.39,407.56,370.08,,,,,,429.43
2008-04-23 21:43:46+00:00,L7,,,363.71,360.14,362.67,359.01,355.35,357.52,355.30,360.49,364.30,365.03,364.88,368.12,366.29,372.91,,,,,,361.85,360.55,357.55,357.04,364.16,371.97,371.12,371.24,367.14,364.17,366.94,,,,,355.22,357.72,361.18,355.16,357.67,362.68,366.62,372.12,373.49,,,,,,,,,,,,,,,
2008-05-16 21:49:50+00:00,L7,,,,384.97,388.79,384.18,380.76,385.21,385.65,382.47,389.40,392.53,388.38,387.94,392.27,,,,,,,,379.94,379.73,382.54,383.34,391.07,389.48,385.56,383.94,381.43,381.48,,,,,,378.60,381.23,382.24,377.96,374.29,378.67,379.41,381.82,381.62,,,,,,,,,,,,,,
2008-06-10 21:43:27+00:00,L7,374.97,374.82,369.85,375.19,371.66,,,,,,,373.00,374.57,376.15,374.96,373.52,371.42,377.35,374.74,371.06,370.98,371.49,372.51,374.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-03 21:49:23+00:00,L7,366.24,364.92,,,,,,,,361.85,363.98,360.37,367.30,367.74,368.55,363.51,365.37,364.95,360.15,359.30,360.06,,,,,,,,358.43,354.52,358.53,359.19,360.00,356.80,345.39,348.99,348.13,,,,,,357.38,361.33,362.52,351.72,366.39,373.38,373.18,,,,,,,,,,,
2008-07-12 21:43:06+00:00,L7,375.12,368.48,368.16,375.00,362.97,368.48,368.95,369.52,369.51,376.56,372.47,,,,,,,,374.76,365.68,368.58,373.87,366.08,371.06,369.34,372.50,380.43,383.86,374.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-04 21:49:04+00:00,L7,,,,,,,,,,555.12,,,,,,,,,,523.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-20 21:48:58+00:00,L7,,,,,,,,359.68,364.29,365.39,369.88,370.11,368.97,372.33,372.01,374.89,373.18,376.21,374.65,,,,,,,,371.79,369.19,367.49,365.28,364.33,367.53,369.68,363.29,353.90,,,,,,353.82,349.30,350.20,349.04,355.63,371.41,380.09,381.48,,,,,,,,,,,,
2008-08-29 21:42:43+00:00,L7,,,,,371.75,371.90,368.55,369.82,373.50,377.11,382.51,383.67,384.52,386.65,390.95,389.73,390.39,390.86,,,,,,380.30,383.56,382.21,387.55,386.91,384.27,382.18,381.33,385.44,385.09,377.78,,,,,377.49,374.23,369.25,364.85,364.84,370.06,375.71,384.16,384.31,,,,,,,,,,,,,
2008-09-05 21:48:50+00:00,L7,369.92,361.43,358.02,356.86,360.88,356.99,354.49,358.44,356.84,364.09,,,,,,,,,361.72,360.51,362.74,363.24,365.27,363.66,360.57,358.93,364.52,362.92,362.75,,,,,,343.45,342.25,343.02,356.11,358.99,349.39,345.68,337.89,,,,,,370.95,380.86,404.11,419.82,417.35,423.94,370.83,365.86,,,,,431.21
2008-09-14 21:42:35+00:00,L7,,,373.28,373.29,373.40,372.10,369.82,366.70,369.45,371.73,377.02,379.63,376.28,376.70,375.30,,,,,,,376.51,378.48,374.97,372.54,375.77,378.69,378.02,375.25,370.91,372.05,374.97,,,,,354.54,365.32,368.72,361.12,358.64,353.09,355.28,363.52,369.68,,,,,401.99,412.85,414.39,447.54,444.90,404.44,408.39,421.55,448.63,,
2008-09-30 21:42:25+00:00,L7,,354.73,358.60,355.90,361.36,357.07,350.73,355.14,359.70,361.44,365.73,369.11,369.94,384.01,,,,,,362.57,361.34,366.00,362.48,361.20,361.80,364.24,364.21,366.62,364.17,363.38,363.25,,,,,345.70,347.04,357.96,361.34,349.76,345.35,344.44,347.76,348.19,,,,,383.26,398.44,414.74,419.36,416.24,367.04,358.11,328.51,301.07,,,
2008-11-08 21:48:55+00:00,L7,,,,372.77,370.16,369.18,369.52,367.39,369.96,371.27,377.89,377.17,376.57,378.39,384.12,,,,,,,,381.05,379.50,378.29,377.50,385.24,380.61,377.09,374.19,373.64,380.12,,,,,,377.23,382.12,376.40,372.63,366.17,375.81,377.53,379.67,,,,,,205.51,433.80,448.18,446.49,413.73,418.89,434.21,440.25,,
2008-11-17 21:42:51+00:00,L7,349.53,348.30,352.18,351.75,353.98,350.62,352.14,352.64,358.20,360.52,363.18,363.29,362.64,,,,,,,355.51,354.57,360.79,361.83,362.40,359.08,361.46,361.28,363.64,362.53,355.82,355.88,,,,,340.29,339.62,349.42,355.36,352.88,346.83,342.77,351.56,356.41,,,,,384.92,389.12,327.82,409.61,417.31,368.27,357.37,331.86,289.50,,,
2009-01-04 21:43:18+00:00,L7,350.73,349.71,353.14,358.25,356.67,357.33,350.02,345.95,349.45,354.51,356.89,360.20,,,,,,,358.23,361.61,361.21,362.25,365.10,361.33,362.86,360.52,362.37,362.23,354.44,351.80,,,,,345.72,340.70,345.10,360.66,363.39,356.77,346.32,344.16,352.17,352.40,,,,395.96,401.95,408.14,435.35,450.35,445.29,424.30,403.44,403.10,,,,373.29
2009-01-20 21:43:24+00:00,L7,364.36,,,,,,369.81,366.94,368.84,370.95,377.69,381.41,377.60,375.88,374.21,375.96,378.55,373.85,369.79,,,,,,,378.68,381.37,378.00,375.95,374.27,373.15,378.21,377.05,368.37,362.36,,,,,370.64,364.81,368.21,371.08,366.74,367.28,374.34,382.43,400.15,,,,,458.41,434.16,406.16,407.58,398.93,400.09,399.67,389.02
2009-02-05 21:43:28+00:00,L7,,,,365.76,369.07,365.24,366.91,362.91,366.07,370.08,373.37,379.01,379.66,379.34,376.72,377.42,,,,,,,381.49,377.63,380.46,378.12,379.67,374.21,373.18,369.18,370.35,373.36,372.07,,,,,363.92,369.11,367.34,362.49,368.01,373.63,371.44,374.18,378.89,,,,421.27,443.01,460.70,462.19,444.15,409.61,413.25,410.00,405.95,398.21,
2009-03-09 21:43:47+00:00,L7,376.59,,,,,,,368.71,370.84,373.35,375.41,377.65,376.92,378.50,376.06,378.59,378.99,380.32,377.22,375.33,,,,,,378.06,380.69,378.60,372.48,369.47,371.44,375.86,376.91,366.10,360.91,355.40,,,,,364.23,367.63,375.04,373.04,378.25,386.97,394.51,402.08,405.57,,,,445.24,433.68,404.25,362.81,365.09,336.24,369.94,366.38
2009-03-16 21:50:01+00:00,L7,,,,,,364.55,363.44,363.74,365.97,363.86,366.03,365.18,367.85,368.37,366.87,365.32,366.30,,,,,,,,,364.04,368.54,368.51,365.01,355.62,360.66,364.91,357.49,353.72,,,,,,358.00,354.51,354.21,364.19,365.96,374.22,378.98,382.25,,,,,,390.55,358.06,356.78,385.76,352.00,298.16,349.97,350.82
2009-03-25 21:43:54+00:00,L7,375.97,372.16,371.90,377.80,378.36,378.25,376.41,370.08,378.19,390.08,,,,,,,381.93,384.35,377.76,378.88,383.51,381.77,384.16,383.43,384.44,379.89,388.30,386.32,,,,,,369.40,361.23,357.15,355.27,368.35,373.21,370.45,367.38,365.55,,,,386.11,393.28,401.73,402.36,428.27,439.04,448.79,451.51,424.87,392.58,,,,348.45,352.81
2009-04-10 21:43:59+00:00,L7,361.62,356.26,358.20,362.62,361.91,363.38,359.30,360.23,362.74,366.54,368.54,369.95,,,,,,,369.32,371.17,368.96,372.63,372.48,370.59,366.44,366.10,372.23,367.50,364.07,360.36,,,,,348.79,346.23,347.07,355.95,360.09,356.89,356.95,360.09,367.42,366.92,,,,394.23,395.32,415.61,426.90,437.42,427.29,366.07,366.50,335.52,,,,
2009-04-17 21:50:12+00:00,L7,,,,,365.28,368.35,367.90,367.66,369.27,373.36,372.60,377.72,375.87,374.69,375.47,,,,,,,,,369.66,366.16,369.98,371.55,369.87,365.66,363.25,364.76,368.55,,,,,,,365.03,366.63,359.27,360.40,367.91,367.05,370.82,376.64,,,,,,292.08,276.96,302.52,281.09,288.54,,,,
2009-05-28 21:44:07+00:00,L7,377.08,370.63,370.26,374.31,,,,,,371.93,374.87,373.46,377.13,375.56,372.55,378.04,380.00,380.23,380.14,378.14,379.61,379.81,385.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-04 21:50:17+00:00,L7,384.95,381.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-20 21:50:16+00:00,L7,,,,,,,375.16,375.84,377.43,378.28,387.05,389.80,389.66,390.97,391.34,387.88,389.14,394.26,,,,,,,,,,,,,,,,,,,,,,,365.55,365.76,369.10,378.19,381.35,384.77,393.26,398.40,,,,,,,,,,,,
2009-07-22 21:50:08+00:00,L7,,372.56,372.14,376.03,371.40,378.37,374.46,374.13,379.37,378.57,382.80,382.70,383.17,,,,,,,,,363.55,366.33,363.68,360.00,361.12,360.47,354.14,361.08,345.84,347.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-08-07 21:50:02+00:00,L7,371.41,368.34,370.84,371.72,370.25,385.77,,,,,,,,380.41,378.76,378.96,382.65,381.78,374.61,372.50,376.37,376.58,372.78,376.32,390.03,,,,,,,368.43,371.84,364.29,358.38,346.69,348.54,359.13,367.63,,,,,,,,,,,,,,,,,,,,,
2009-09-01 21:43:50+00:00,L7,,387.73,384.92,384.14,384.61,390.83,384.12,380.11,379.65,384.53,388.26,393.45,389.29,392.70,,,,,,,385.24,379.64,382.40,381.26,371.26,374.81,381.97,381.29,374.64,370.55,372.78,381.53,,,,,371.30,376.26,385.98,385.73,381.74,380.25,379.14,379.62,388.60,,,,,364.31,424.94,431.03,426.19,392.12,351.16,356.29,316.91,167.34,,
2009-09-08 21:50:01+00:00,L7,385.33,374.45,378.12,376.57,373.10,377.60,373.68,371.72,370.57,371.94,,,,,,,,375.03,374.17,370.05,369.53,375.11,377.04,372.89,369.04,370.31,373.29,370.18,,,,,,,356.04,352.84,358.82,367.78,374.37,373.55,372.22,367.04,,,,,,395.04,379.71,362.86,410.15,424.93,428.49,401.57,342.29,,,,,
2009-10-10 21:49:54+00:00,L7,,,371.27,371.65,369.31,369.92,368.83,366.35,365.33,365.89,369.04,370.47,370.69,,,,,,,,,368.96,364.38,363.49,363.30,367.46,370.00,365.64,361.39,353.70,355.19,,,,,,,362.38,372.81,372.04,371.32,365.98,369.05,371.71,,,,,,369.00,326.99,418.91,425.53,384.28,321.37,322.02,164.30,,,
2009-11-11 21:50:25+00:00,L7,367.15,371.44,,,,,,,368.85,368.05,376.16,379.46,372.32,370.38,365.92,362.77,365.40,370.31,373.03,371.78,,,,,,,,374.05,367.76,366.44,366.72,370.14,365.13,361.84,356.91,354.41,,,,,,374.99,376.95,375.93,380.07,372.12,369.27,360.04,361.74,,,,,,329.11,335.47,286.26,395.19,360.49,373.40
2009-12-06 21:44:31+00:00,L7,355.06,357.19,362.83,360.20,362.60,365.27,,,,,,,362.09,362.14,361.71,358.19,359.22,360.60,357.94,357.17,355.93,359.32,362.83,356.10,361.29,,,,,,347.54,348.10,349.65,348.94,341.79,340.02,344.99,353.99,362.29,,,,,363.96,370.93,368.37,357.52,360.53,364.85,383.41,369.78,321.41,,,,142.97,154.32,121.77,,
2009-12-22 21:44:48+00:00,L7,366.45,367.62,368.11,373.10,370.73,370.36,368.92,369.23,369.43,375.94,,,,,,,376.85,378.90,375.23,372.72,373.96,376.08,377.58,376.35,371.69,374.18,375.47,371.40,368.99,,,,,360.43,353.98,354.83,356.86,363.50,372.96,370.62,374.11,369.88,,,,,361.42,366.87,363.31,387.40,403.34,416.07,412.11,358.26,321.29,,,,357.74,367.38
2009-12-29 21:51:06+00:00,L7,,,,351.72,354.18,353.89,351.69,349.91,352.95,353.74,359.79,360.96,362.57,363.68,363.77,,,,,,,,364.06,357.70,355.98,354.35,358.40,353.17,350.01,344.77,349.12,351.45,,,,,,359.54,365.14,365.71,364.59,361.05,362.69,359.33,361.75,,,,,,394.89,407.17,406.52,354.85,320.88,324.15,212.61,154.29,,
2010-01-07 21:45:04+00:00,L7,,,,,365.43,362.87,362.92,363.49,366.73,365.60,370.51,371.70,371.24,366.93,370.61,369.05,368.07,,,,,,,368.69,366.36,367.34,369.45,367.48,366.86,364.93,363.88,366.69,369.61,364.39,,,,,368.83,373.26,368.45,371.52,375.06,375.90,379.45,377.82,375.69,,,,399.47,408.03,410.50,358.77,328.35,329.14,285.27,346.82,364.94,371.72
2010-01-23 21:45:18+00:00,L7,,,,368.38,370.75,368.88,368.03,365.09,365.57,373.41,369.76,370.23,369.87,373.11,370.15,371.42,370.77,,,,,,366.07,361.96,364.42,365.15,372.96,371.83,366.88,362.02,360.21,367.36,369.32,,,,,369.27,375.87,378.58,372.48,371.54,374.13,370.91,375.17,372.96,,,,377.73,383.97,406.98,405.72,363.67,322.01,322.19,286.72,359.75,359.88,
2010-01-30 21:51:35+00:00,L7,,,,,,365.93,360.53,362.06,364.97,368.02,371.77,373.20,372.98,374.45,373.07,373.06,378.07,,,,,,,,,373.89,377.39,372.59,361.52,358.95,358.34,366.43,372.08,373.09,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-03 21:51:54+00:00,L7,371.13,365.02,363.43,365.78,364.68,361.34,356.98,360.77,363.28,,,,,,,,,,362.50,358.86,360.72,362.65,364.15,361.94,361.82,359.09,361.13,359.47,,,,,,,347.48,349.61,350.42,360.06,368.91,366.55,369.48,366.23,,,,,,365.30,368.87,374.82,363.56,309.76,362.92,359.04,,,,,,
2010-03-12 21:45:47+00:00,L7,,,,377.11,379.06,379.91,375.05,376.12,377.35,381.36,384.89,385.46,386.13,382.99,381.86,384.05,392.63,,,,,,383.13,379.05,378.51,377.64,379.83,378.08,372.45,370.19,369.64,374.06,376.05,,,,,365.47,374.17,372.42,372.77,370.24,377.81,376.16,378.51,377.79,,,,,383.08,391.24,384.35,363.04,342.43,335.12,330.28,356.71,381.86,
2010-04-20 21:52:03+00:00,L7,373.38,370.88,367.64,367.18,369.94,371.13,367.63,365.56,,,,,,,,,371.22,374.45,370.39,369.00,371.29,375.43,377.15,373.71,372.00,372.24,377.97,,,,,,,358.71,355.26,356.14,358.87,368.80,374.76,378.57,377.10,,,,,,356.94,362.13,359.69,371.29,365.90,368.02,365.42,345.17,,,,,,351.20
2010-05-06 21:52:01+00:00,L7,,,,,,,367.51,371.87,367.26,372.89,380.49,379.37,375.76,374.64,377.37,376.63,373.92,383.74,,,,,,,,384.68,385.42,389.86,391.35,388.49,382.82,382.71,382.65,375.24,366.86,,,,,,390.30,377.36,384.05,377.97,378.92,382.69,373.94,,,,,,,,,,,,,
2010-07-02 21:45:52+00:00,L7,,,,,,384.42,379.22,379.63,380.17,378.64,382.29,389.40,384.07,387.19,382.63,384.05,381.24,384.85,377.41,,,,,,,,,,,,,,,,,,,,,383.62,376.48,371.25,368.40,367.66,357.89,358.14,346.61,344.65,,,,,,,,,,,,
2010-07-09 21:52:03+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-25 21:52:04+00:00,L7,397.95,392.36,391.39,389.00,391.22,388.47,380.50,382.17,383.20,382.65,395.09,,,,,,,,,380.88,382.71,382.57,385.70,380.84,381.72,382.36,381.80,380.82,375.73,368.36,,,,,,368.98,374.29,384.05,388.81,383.34,381.33,373.98,371.51,,,,,,,,,,,,,,,,,
2010-08-10 21:52:03+00:00,L7,387.51,386.89,387.65,386.33,386.99,384.65,378.85,392.47,,,,,,,,386.37,385.90,386.12,384.80,383.83,382.50,382.90,382.38,380.64,377.88,379.23,392.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-22 21:46:07+00:00,L7,381.65,376.50,379.71,377.47,,,,,,,379.56,381.69,380.52,378.93,379.68,379.61,385.17,385.26,381.53,381.97,382.71,383.77,385.57,,,,,,372.99,371.72,370.44,374.58,375.40,366.07,364.01,362.35,370.85,373.27,,,,,353.52,344.59,340.91,333.69,341.77,342.88,341.34,336.98,359.36,,,,417.75,267.79,,355.42,383.07,351.28
2010-12-09 21:46:39+00:00,L7,359.80,359.57,360.13,357.33,361.68,357.78,357.42,356.65,359.87,360.27,362.71,,,,,,,,359.62,359.34,358.45,362.42,364.58,358.42,361.17,358.12,364.01,357.63,350.89,351.99,,,,,348.76,348.78,350.41,359.16,366.11,358.21,355.24,349.61,340.23,,,,,342.12,321.96,342.38,358.40,301.19,327.80,465.12,434.96,,,,,307.92
2010-12-25 21:46:47+00:00,L7,364.98,363.30,361.43,365.78,363.91,363.65,361.40,359.89,361.07,361.93,365.04,366.25,377.13,,,,,,,365.11,366.21,370.56,369.53,367.01,363.74,367.96,369.85,366.66,362.59,360.83,,,,,,352.25,357.06,360.62,366.91,370.78,362.42,359.62,351.54,343.50,,,,,325.40,343.25,362.14,302.38,483.65,486.16,443.32,184.34,,,,
2011-01-25 21:49:47+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.04,309.88,311.06,304.05,291.18,300.73,279.93,245.82,119.37,,,,,,,,,140.94
2011-01-26 21:47:02+00:00,L7,,,,,359.16,361.08,357.52,356.22,352.61,353.42,354.85,360.91,357.93,357.36,357.13,357.76,363.20,,,,,,362.44,360.96,359.67,360.46,362.69,361.32,353.60,350.80,353.06,357.06,356.91,351.10,,,,355.03,354.25,350.15,341.07,332.12,327.36,324.36,325.12,315.99,,,,,457.66,463.98,486.61,485.96,435.13,214.53,,396.66,372.32,
2011-02-02 21:53:15+00:00,L7,380.98,375.33,375.45,376.17,374.37,374.59,373.25,368.49,374.23,384.78,,,,,,,,376.46,374.74,368.51,367.67,370.76,374.39,372.62,369.91,369.54,372.44,370.01,,,,,,357.44,352.88,355.71,359.31,364.91,365.63,359.52,357.97,348.47,,,,,,390.96,415.23,428.22,445.48,460.19,481.46,482.70,445.84,,,,,357.72
2011-02-11 21:47:06+00:00,L7,375.01,372.85,373.14,370.95,,,,,,368.07,370.61,375.39,377.62,377.12,376.29,374.84,367.95,372.75,374.24,372.90,374.82,377.62,374.89,,,,,,361.82,355.99,360.45,362.20,365.09,357.55,355.11,358.10,364.18,365.60,,,,352.80,346.81,343.88,342.17,346.23,362.48,381.77,418.83,441.20,420.47,,,,470.97,259.99,70.47,419.68,389.53,366.96
2011-02-18 21:53:18+00:00,L7,,,,,,,,358.04,359.30,364.17,370.39,371.57,367.93,370.22,370.39,368.62,367.16,369.22,377.18,,,,,,,,368.02,365.91,360.78,355.36,354.64,360.52,363.30,352.89,349.13,,,,,,348.73,335.76,335.69,330.98,339.00,345.05,352.69,387.43,,,,,429.05,476.95,461.27,244.20,69.31,405.35,378.72,354.50
2011-02-27 21:47:11+00:00,L7,385.87,383.43,382.95,382.20,383.01,380.07,374.63,373.70,377.15,383.14,,,,,,389.63,386.32,387.64,386.75,383.58,387.34,388.70,388.57,380.71,376.07,379.21,381.64,380.78,,,,,371.75,364.09,359.47,364.10,371.49,372.60,379.64,368.64,363.58,358.45,,,,,376.86,400.18,405.89,416.40,437.07,452.08,479.07,484.25,493.18,,,,373.57,362.11
2011-03-06 21:53:24+00:00,L7,369.77,365.63,371.98,374.97,,,,,,,,370.72,370.03,371.97,374.89,375.96,376.33,377.51,377.18,375.18,377.66,375.10,375.35,370.78,,,,,,,355.23,354.75,354.74,346.30,347.11,350.33,356.14,360.11,360.39,,,,,324.12,329.95,333.93,353.72,381.68,384.75,396.57,412.41,,,,,,390.22,378.16,356.00,350.92
2011-03-07 21:43:36+00:00,L5,376.64,365.44,369.60,374.79,365.32,366.18,361.90,363.34,364.49,358.54,366.10,369.70,371.17,373.95,372.27,373.71,373.08,369.74,372.72,375.23,374.28,376.72,374.01,364.23,359.40,359.96,365.75,363.68,360.35,357.64,357.53,359.50,355.58,351.91,348.76,351.56,359.89,358.32,359.72,352.13,344.72,338.98,334.03,330.72,334.96,342.50,357.83,392.15,394.38,403.45,410.58,443.28,451.72,462.11,442.28,,,386.16,361.28,354.06
2011-03-15 21:47:14+00:00,L7,379.56,380.25,384.54,379.62,386.55,382.76,376.80,,,,,,388.80,390.57,390.59,388.39,389.75,392.92,388.07,385.25,384.12,385.63,384.10,383.56,374.36,380.42,,,,,371.22,371.16,371.56,361.18,358.48,362.23,369.96,375.93,379.21,373.86,,,,347.03,346.20,350.03,366.61,399.40,407.62,420.18,430.33,452.17,460.97,,,,456.26,407.10,367.42,360.18
