dates,nzd0230-0000,nzd0230-0001,nzd0230-0002,nzd0230-0003,nzd0230-0004,nzd0230-0005,nzd0230-0006,nzd0230-0007,nzd0230-0008,nzd0230-0009,nzd0230-0010,nzd0230-0011,nzd0230-0012,nzd0230-0013,nzd0230-0014,nzd0230-0015,nzd0230-0016,nzd0230-0017,nzd0230-0018,nzd0230-0019,nzd0230-0020,nzd0230-0021,nzd0230-0022,nzd0230-0023,nzd0230-0024,nzd0230-0025,nzd0230-0026,nzd0230-0027,nzd0230-0028,nzd0230-0029,nzd0230-0030,nzd0230-0031,nzd0230-0032,nzd0230-0033,nzd0230-0034,nzd0230-0035,nzd0230-0036,nzd0230-0037,nzd0230-0038,nzd0230-0039,nzd0230-0040,nzd0230-0041,nzd0230-0042,nzd0230-0043,nzd0230-0044,nzd0230-0045,nzd0230-0046,nzd0230-0047,nzd0230-0048,nzd0230-0049,nzd0230-0050,nzd0230-0051,nzd0230-0052,nzd0230-0053,nzd0230-0054,nzd0230-0055,nzd0230-0056,nzd0230-0057,nzd0230-0058,nzd0230-0059,satname
2016-08-19 21:56:18+00:00,376.57,373.92,,,,,,,372.05,376.92,377.83,379.59,379.08,384.30,381.15,381.30,383.86,383.96,382.69,384.87,384.42,,,,,,380.61,374.86,367.44,362.39,362.39,364.21,368.88,360.09,363.79,363.99,,,,,369.47,367.59,358.12,357.38,363.34,366.63,,,480.95,,,,,,,,,,,,L7
2016-08-27 21:53:50+00:00,369.29,366.69,369.22,375.35,370.64,367.87,368.98,366.73,367.59,373.51,377.44,376.47,377.10,375.99,373.26,373.78,375.58,378.72,378.03,381.04,379.16,378.99,377.67,374.41,370.65,369.37,371.56,366.25,357.25,353.60,353.98,356.33,357.19,349.75,347.96,350.63,357.75,366.25,371.27,365.71,362.81,354.27,347.95,344.42,334.38,,,455.74,,,,,,,,,,,,,L8
2016-09-04 21:56:22+00:00,369.81,367.50,364.66,,,,,,356.07,360.65,365.93,365.76,365.93,368.83,369.74,368.20,370.51,372.66,362.53,368.68,365.57,,,,,,,363.42,350.47,352.43,345.13,349.42,354.33,350.64,347.96,352.52,365.54,,,,359.99,359.23,352.22,339.79,345.28,358.44,,,470.83,476.90,,,,,294.83,298.50,,,,328.09,L7
2016-09-11 22:02:33+00:00,,,,,,371.17,370.44,368.22,374.14,378.05,378.36,380.87,380.18,380.66,379.37,383.93,383.49,,,,,,,,378.15,373.88,377.17,370.77,361.73,360.99,363.18,359.60,366.08,359.21,,,,,,373.84,370.60,364.86,362.66,356.22,346.13,370.79,433.89,,,,,394.13,443.94,421.20,385.10,368.11,361.24,379.70,363.54,280.59,L7
2016-09-12 21:53:54+00:00,379.69,374.87,375.54,376.83,378.14,375.48,372.88,374.40,377.53,379.76,383.90,386.14,383.46,382.31,381.39,383.87,384.90,385.50,385.48,386.80,384.34,386.11,385.04,382.83,379.40,376.00,380.33,375.21,369.18,363.38,365.16,362.99,361.87,358.68,356.83,361.57,366.68,374.46,375.61,374.42,367.89,363.86,361.33,353.60,348.35,375.45,435.94,467.27,467.53,466.35,452.21,446.49,436.53,411.07,378.05,365.71,357.53,382.35,366.62,286.32,L8
2016-10-14 21:54:00+00:00,361.72,361.96,359.68,363.35,368.02,369.29,367.10,363.98,365.39,368.45,371.76,369.47,369.08,370.67,372.35,375.54,374.25,375.63,374.88,374.80,373.67,373.24,370.80,370.95,369.80,369.94,366.38,366.14,355.90,352.58,353.99,351.93,352.95,345.07,343.50,352.49,353.42,362.86,364.65,363.04,354.03,346.29,348.70,343.12,338.81,,,452.92,458.74,453.16,434.31,419.31,418.93,392.67,356.87,340.40,322.13,349.39,338.92,276.01,L8
2016-10-22 21:56:23+00:00,371.06,369.01,371.92,374.50,377.33,376.29,376.41,375.59,378.15,381.20,399.06,,,,,,,384.18,381.01,383.76,380.68,384.10,382.90,385.01,381.21,383.96,384.07,381.02,378.66,,,,,362.61,360.07,365.70,372.99,385.25,387.34,383.14,378.19,376.71,,,,,460.08,480.84,485.40,495.11,489.87,489.04,,,389.21,,,,,310.22,L7
2016-10-30 21:54:01+00:00,373.18,369.46,366.93,372.87,372.26,373.99,363.50,362.19,372.18,377.05,376.50,380.97,380.78,378.00,378.45,379.61,380.60,382.06,381.77,381.57,383.49,384.57,383.45,379.57,375.49,376.71,376.67,370.55,364.98,359.21,358.62,354.36,357.33,359.13,357.51,364.94,371.37,377.26,376.04,371.71,366.77,366.83,366.27,360.55,367.70,405.37,455.48,476.92,479.88,484.16,475.89,474.60,,,380.13,376.14,,360.34,359.08,303.40,L8
2016-11-22 22:00:11+00:00,371.89,371.13,364.30,369.17,368.88,370.29,368.83,370.83,375.11,377.50,380.45,380.71,379.78,377.50,378.47,381.80,385.24,386.55,383.47,385.80,385.82,386.24,386.82,381.23,381.62,378.41,379.53,378.01,370.32,368.96,367.05,372.35,373.39,367.10,363.66,366.76,370.05,376.15,373.40,372.61,364.77,363.65,368.97,371.64,377.57,407.64,456.79,476.59,474.14,470.39,458.82,450.20,427.70,399.82,,283.82,321.32,328.51,,294.08,L8
2016-12-16 22:02:16+00:00,362.59,357.17,361.46,362.10,362.20,366.27,360.54,367.02,,,,,,,,370.42,371.51,372.74,372.00,369.47,372.27,374.14,374.17,369.92,369.27,368.41,382.47,,,,,,364.20,354.20,358.01,360.20,367.62,372.53,376.39,369.74,365.11,,,,,,,,486.59,488.08,,461.02,,,,,,,,,L7
2016-12-24 22:00:05+00:00,351.90,352.12,353.48,351.18,351.44,351.47,350.39,355.92,359.13,362.75,364.58,363.74,366.30,360.03,364.21,366.92,370.16,370.67,371.34,363.38,363.48,366.92,369.53,363.97,362.85,363.76,364.26,359.49,355.20,352.29,344.72,349.55,354.96,350.27,349.90,349.56,352.96,358.60,357.43,352.82,347.45,351.19,354.79,355.61,361.28,394.56,426.55,450.05,452.81,439.11,424.34,404.65,,,,316.50,314.57,334.15,,278.93,L8
2016-12-25 21:56:02+00:00,,,,,,357.94,358.44,360.54,356.28,360.49,367.52,368.72,367.62,371.80,369.48,370.43,374.45,388.28,,,,,,371.45,369.45,366.87,370.22,365.42,357.52,349.47,347.55,359.34,361.16,357.48,,,,,362.59,355.33,348.92,349.92,360.21,361.82,369.55,398.45,427.56,,,,,404.79,365.64,323.93,,329.75,317.26,330.44,,276.58,L7
2017-01-10 21:55:52+00:00,355.35,351.70,354.25,359.90,357.60,357.07,358.38,,,,,,365.90,367.67,365.62,366.74,366.95,372.61,371.84,371.20,370.06,373.84,373.04,373.15,367.39,,,,,,351.81,353.08,355.88,353.99,353.67,356.87,361.42,362.09,367.40,363.12,,,,,368.30,397.04,426.17,448.30,457.40,442.49,417.49,388.80,380.02,,,,309.79,348.59,343.98,,L7
2017-01-25 21:59:56+00:00,362.76,355.30,356.68,359.02,361.58,359.03,353.05,358.96,363.03,364.18,371.52,369.61,368.77,370.98,374.50,372.00,373.60,375.73,377.05,377.53,376.92,378.12,376.68,372.49,370.04,369.76,373.86,366.39,356.69,350.60,350.42,353.16,357.38,347.59,349.14,351.74,352.53,360.84,361.04,357.67,353.79,354.42,359.96,368.81,373.13,397.53,434.80,447.44,448.76,433.98,416.12,387.09,355.16,331.94,336.30,296.16,305.36,337.51,351.82,288.29,L8
2017-01-26 21:55:41+00:00,363.00,359.13,357.32,358.90,361.98,359.98,359.19,,,,,,,368.70,369.42,369.50,370.80,375.75,375.87,373.57,375.96,378.07,377.19,373.30,370.57,371.42,,,,,,355.02,355.79,353.28,353.02,355.06,361.82,367.90,370.67,363.35,,,,,374.09,402.26,439.40,452.76,451.70,447.18,426.56,399.83,351.43,,,,309.38,335.76,342.86,297.17,L7
2017-02-03 21:53:41+00:00,,,,,,,,,,,,,,,,,,,,,,378.96,377.87,376.61,370.54,371.11,369.84,364.35,354.79,351.42,348.10,350.85,350.52,347.42,345.03,352.73,356.14,363.00,362.46,358.02,358.01,362.03,365.98,371.53,381.66,409.78,451.31,467.23,455.82,449.61,446.45,399.11,,,,,,,199.40,311.11,L8
2017-02-10 21:59:48+00:00,358.15,357.89,357.08,359.58,360.23,359.74,358.88,362.09,360.39,364.82,370.05,373.04,372.68,369.33,371.51,371.57,371.59,372.54,377.94,374.00,374.07,379.55,376.13,372.62,366.77,365.31,370.46,363.13,358.60,355.05,355.07,353.42,353.16,350.14,350.84,354.35,359.48,361.55,367.84,356.72,360.03,358.52,370.98,369.81,370.45,408.83,441.27,454.19,452.49,444.46,426.37,401.81,367.66,344.55,336.54,308.42,,,190.06,300.65,L8
2017-02-18 22:01:50+00:00,355.13,354.27,355.88,359.28,355.38,355.51,352.26,352.93,358.31,363.10,367.63,,,,,,,,,371.78,374.91,377.40,376.44,374.35,368.57,366.59,370.58,364.62,356.93,,,,,,,357.59,360.55,369.14,369.36,353.75,358.38,363.58,367.98,,,,,,458.79,453.50,441.80,416.61,377.35,362.54,332.33,309.00,,,,,L7
2017-02-26 21:59:43+00:00,362.97,357.63,365.72,367.45,368.84,368.74,364.79,367.15,368.46,372.90,373.99,380.17,376.38,377.12,378.43,381.84,381.65,387.95,382.82,382.16,383.94,384.91,384.01,381.13,376.37,375.85,377.68,367.18,364.29,360.43,357.78,356.74,359.34,358.99,353.99,358.62,361.71,364.20,369.75,365.31,366.65,368.66,377.03,378.80,392.43,425.10,448.29,465.86,455.21,454.32,440.09,406.52,391.12,364.66,350.26,315.40,,,194.93,319.42,L8
2017-02-27 21:55:44+00:00,363.27,365.88,369.04,370.24,372.25,368.79,372.48,,,,,,,373.66,374.56,374.46,374.11,376.22,375.40,377.68,378.90,381.52,382.97,379.92,379.73,387.80,,,,,357.80,360.82,359.90,357.07,357.83,362.78,369.05,376.89,376.57,372.20,,,,379.92,396.64,419.02,459.46,469.75,475.18,467.19,456.31,430.01,403.95,,,,302.19,333.90,208.31,324.22,L7
2017-03-30 21:59:26+00:00,364.55,360.78,366.65,367.87,369.84,367.86,365.04,367.02,363.84,365.66,369.05,370.40,369.56,373.49,375.71,375.97,374.12,375.57,375.53,371.86,376.54,376.25,373.65,369.87,368.27,367.72,373.23,366.91,353.70,352.25,352.78,359.69,361.95,358.36,352.49,357.54,368.35,370.73,372.32,364.52,364.33,369.31,381.29,385.81,396.77,423.16,,,452.36,463.19,438.55,312.76,,,,,,,200.51,317.23,L8
2017-04-07 22:02:08+00:00,366.41,,,,,,,,370.23,378.40,383.14,390.89,385.47,381.91,370.87,387.64,391.50,388.32,384.05,395.55,,,,,,,,380.22,362.53,365.50,365.04,352.07,348.26,355.20,341.59,350.95,,,,,,365.87,376.76,377.39,377.76,395.85,417.35,422.53,425.18,,,,,328.45,253.72,290.77,321.26,342.51,,316.59,L7
2017-04-08 21:53:11+00:00,367.68,367.55,368.48,370.22,375.27,373.77,368.73,371.85,378.59,377.93,379.43,378.62,379.67,379.68,383.06,381.50,384.80,388.36,384.61,384.78,388.01,384.60,386.42,384.36,384.19,384.68,387.51,378.81,373.25,365.61,365.00,367.51,370.31,363.87,363.48,365.66,368.68,377.01,375.97,373.77,369.98,369.41,373.34,374.36,378.65,398.20,423.83,431.97,434.87,439.18,406.10,351.04,,333.34,256.19,288.47,323.41,343.51,,310.30,L8
2017-04-24 21:53:01+00:00,374.72,361.75,367.59,361.89,366.30,368.13,360.52,365.68,365.38,373.45,376.50,376.97,378.76,380.42,380.50,378.42,383.90,382.20,379.12,384.09,383.58,383.32,384.02,382.14,377.59,370.15,373.96,370.03,357.79,355.25,358.95,359.48,362.41,356.94,347.41,355.80,361.50,366.97,376.31,373.40,363.72,360.12,370.12,368.09,373.77,392.58,412.97,419.36,439.85,434.38,401.86,,,,,,,,,,L8
2017-05-01 21:59:07+00:00,376.63,371.04,372.20,373.18,375.15,375.62,372.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.75,377.73,370.39,370.33,,,,,,,,,,,,,,,,,,,,L8
2017-05-25 22:02:22+00:00,378.07,371.12,369.68,366.18,377.47,,,,,,,,380.57,380.05,380.49,378.74,380.63,381.96,375.84,381.04,379.06,382.77,381.42,380.02,,,,,,,360.28,361.65,358.88,357.14,353.83,359.42,368.66,371.66,374.88,,,,,,370.33,378.29,417.63,440.48,435.22,423.37,405.66,357.32,,,,,,,,,L7
2017-06-03 21:56:14+00:00,384.74,375.99,378.55,378.10,,,,,,,380.02,385.68,383.71,384.94,393.62,384.90,387.21,392.86,391.04,388.74,386.23,392.99,394.60,,,,,,368.21,362.41,361.60,366.57,366.68,365.76,364.97,372.62,381.46,378.46,,,,,368.18,367.17,365.06,380.73,414.56,429.46,430.47,408.82,,,,,,,,,,,L7
2017-06-10 22:02:27+00:00,385.30,375.89,375.54,372.44,387.35,376.12,385.24,,,,,,,,389.15,387.48,388.58,389.55,391.97,387.92,385.91,389.27,385.24,389.49,379.79,375.47,,,,,,,372.22,364.69,368.22,365.93,371.01,377.29,370.23,372.82,,,,,,,,,,,,,,,,,,,,,L7
2017-06-11 21:53:21+00:00,391.05,384.33,381.97,382.90,386.37,378.07,377.78,379.98,380.81,381.35,384.06,388.09,388.71,391.67,390.76,393.61,392.88,393.13,390.75,392.63,393.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-06-19 21:56:18+00:00,388.32,379.72,370.94,382.40,,,,,,373.28,378.89,,,,,,,,,,,,,,,,,,362.90,358.45,357.36,352.42,364.36,358.86,356.45,360.82,370.61,373.63,,,,,360.78,361.52,360.62,370.17,411.55,430.36,425.84,405.75,,,,,,,,,,,L7
2017-06-26 22:02:30+00:00,388.56,380.19,376.95,380.61,,,,,,,,387.30,386.37,383.54,382.02,381.99,382.03,384.93,382.45,383.06,385.73,383.56,384.80,381.53,,,,,,,363.88,367.60,369.09,360.85,355.62,364.16,370.70,377.34,,,,,,,,,,,,,,,,,,,,,,,L7
2017-07-04 21:59:38+00:00,392.12,383.25,378.70,379.56,381.19,379.73,374.67,380.38,381.94,384.34,383.08,380.65,384.93,387.37,388.24,386.03,385.24,386.30,387.12,385.55,384.38,385.29,385.80,380.86,380.70,378.94,381.37,377.06,367.47,364.33,363.30,361.47,362.65,360.04,356.77,361.95,367.64,373.06,373.83,370.24,367.44,364.38,366.07,361.91,359.49,377.62,409.05,417.88,409.19,382.09,,385.38,400.91,393.40,223.65,,,,,,L8
2017-07-28 22:02:29+00:00,,,,,,,,370.42,372.36,374.29,375.51,380.81,376.48,379.30,379.61,377.26,384.29,379.78,380.78,,,,,,,,373.91,366.80,360.53,356.47,355.27,359.58,360.77,359.35,356.13,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-07-29 21:53:37+00:00,384.78,383.22,383.91,380.33,381.61,380.82,376.00,375.90,373.50,377.04,382.57,385.27,383.24,383.88,383.25,382.29,385.84,384.26,384.59,382.59,380.04,383.22,382.36,378.82,376.21,375.90,378.18,370.78,365.29,359.55,359.26,361.72,365.03,361.25,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-08-05 21:59:51+00:00,387.64,386.98,386.07,383.40,383.68,381.96,379.37,380.55,383.84,381.73,385.12,387.62,385.73,387.19,386.82,388.59,386.83,390.36,386.66,386.13,388.70,387.94,387.19,382.50,381.04,381.31,379.59,377.54,371.58,368.23,366.27,366.30,370.50,366.71,365.29,367.79,376.91,384.93,386.18,378.39,370.33,365.87,,,,,,,,,,,,,,,,,,,L8
2017-08-22 21:56:17+00:00,,,,,371.98,370.05,365.99,366.05,368.32,365.90,371.60,374.44,379.41,377.12,376.06,376.14,380.60,381.58,,,,,,370.82,366.35,371.71,369.90,369.93,358.16,359.10,361.94,366.64,369.91,363.58,,,,,378.01,369.68,363.70,360.04,364.01,367.35,375.41,396.20,,,,,,,,,,,,,,281.54,L7
2017-09-14 22:02:26+00:00,380.90,372.02,369.85,373.65,,,,,,,,377.52,375.68,375.74,375.26,380.76,378.55,377.64,374.01,373.05,375.55,375.12,379.40,382.33,,,,,,,362.18,363.24,368.48,365.09,363.11,375.81,371.59,382.67,,,,,,366.63,372.42,378.92,399.89,407.07,404.35,412.74,413.42,,,,,,,,,355.06,L7
2017-09-15 21:53:47+00:00,369.46,361.23,363.70,363.57,360.51,355.39,360.45,358.79,354.20,363.67,368.72,361.95,363.91,365.18,365.34,365.48,366.41,366.79,359.86,365.99,358.61,364.78,364.03,360.95,360.44,359.47,361.23,352.71,349.03,344.93,343.46,351.44,351.64,352.50,350.82,352.23,362.41,366.78,367.61,357.20,352.97,345.94,351.14,353.44,356.42,374.99,378.62,391.59,400.33,394.59,399.78,416.62,418.44,388.63,,,,367.18,,335.52,L8
2017-09-23 21:56:15+00:00,378.69,378.56,374.09,378.85,377.23,375.43,373.70,370.41,376.89,391.31,,,,,,377.03,376.73,378.19,380.30,375.41,379.57,378.08,378.40,374.54,371.92,374.30,375.72,373.87,,,,,364.52,363.07,367.82,369.53,385.80,385.56,385.38,377.60,374.27,377.65,,,,,415.60,419.98,427.44,431.45,,,,,,,,,,,L7
2017-10-01 21:53:54+00:00,364.65,362.85,352.40,361.87,359.85,364.15,356.92,355.00,356.67,360.23,366.59,362.06,362.39,363.02,370.87,366.24,366.93,371.37,372.93,363.39,363.13,371.26,369.79,362.71,356.29,364.73,361.09,357.32,353.95,346.55,346.13,352.76,354.65,356.09,351.62,358.72,359.52,363.13,368.04,354.24,353.81,344.06,350.54,354.22,356.72,371.50,376.71,,402.97,407.93,416.43,417.96,401.50,366.03,240.54,,,,,332.99,L8
2017-10-17 21:53:58+00:00,381.04,377.52,378.66,379.75,379.32,376.84,374.65,374.41,374.04,381.16,382.97,382.94,379.32,382.97,378.66,380.57,386.07,385.70,384.62,384.75,382.68,384.11,382.72,378.85,376.68,374.42,379.31,374.47,368.77,365.25,365.15,370.64,372.61,370.14,367.67,375.39,378.17,382.54,380.13,376.00,368.99,366.08,368.95,367.98,369.06,375.49,378.70,404.79,428.28,454.34,466.11,453.22,424.19,,,,,349.58,,341.29,L8
2017-12-03 22:02:19+00:00,367.37,367.77,369.43,368.51,371.02,370.86,368.68,364.42,362.86,370.30,,,,,,,,,373.89,375.64,376.07,375.09,378.33,372.17,370.76,374.00,374.13,368.49,364.66,,,,,,364.63,364.14,371.32,374.98,372.50,365.61,362.68,362.86,363.10,,,,,398.67,427.39,452.79,461.96,460.12,454.90,,,,,,,,L7
2017-12-11 22:00:00+00:00,367.91,362.19,363.31,366.34,365.94,361.25,357.77,362.20,361.43,365.84,365.26,368.96,365.28,365.94,364.73,367.63,368.12,366.38,368.50,365.53,364.68,371.21,369.18,365.54,363.90,364.30,364.94,359.18,354.35,352.57,352.50,352.30,359.35,353.67,357.96,360.55,365.27,372.84,367.50,360.46,357.41,356.56,359.06,354.33,355.01,364.83,363.54,372.71,421.12,449.89,457.46,453.17,423.98,402.02,249.15,267.40,292.84,,180.82,322.73,L8
2017-12-12 21:56:03+00:00,,,,,,,,,,,,,359.48,356.29,357.20,358.60,354.23,364.35,364.67,360.90,365.12,370.14,367.78,363.37,363.35,,,,,351.05,353.44,355.43,355.97,356.40,362.09,365.15,371.56,375.57,371.45,,,,,354.66,360.48,366.69,361.41,377.02,430.68,452.65,450.18,447.75,,,,,292.77,,,327.54,L7
2018-02-05 22:01:27+00:00,361.49,357.77,358.05,357.25,,,,,,,364.09,364.44,361.34,360.87,361.58,364.52,362.89,362.88,361.96,364.18,360.38,363.29,367.51,,,,,,352.34,349.31,348.62,351.44,356.22,351.53,354.54,358.60,368.38,375.49,,,,,358.67,355.14,363.13,366.45,375.29,421.12,458.30,480.11,,,,,239.64,232.44,,,,356.20,L7
2018-02-14 21:55:11+00:00,369.18,363.14,361.65,363.87,362.77,365.40,367.04,364.85,366.80,367.39,374.86,,,,,,,368.19,372.74,367.22,365.70,367.79,371.60,368.95,368.66,367.39,373.25,368.01,362.23,,,,,362.55,365.09,367.66,376.91,382.64,376.83,373.13,365.17,363.85,361.84,,,,366.17,,454.04,466.80,458.69,439.16,430.99,381.73,235.82,,,,,,L7
2018-03-09 22:01:07+00:00,373.90,372.20,,,,,,,364.96,370.56,370.17,367.56,368.08,371.49,371.86,370.79,374.16,373.74,375.64,368.12,375.92,,,,,,,370.01,365.30,360.40,356.54,362.59,369.46,360.58,367.42,370.07,,,,,,363.15,361.83,358.93,357.08,367.70,,446.60,451.07,,,,,392.68,330.36,236.17,,,,374.56,L7
2018-03-17 21:59:24+00:00,376.43,373.95,374.07,369.26,368.99,372.41,366.98,367.71,372.21,373.19,377.39,373.80,376.18,375.92,372.78,377.52,376.77,383.91,378.76,376.25,375.25,379.21,380.12,378.79,373.85,374.52,374.02,371.35,365.94,361.71,362.90,365.62,373.03,369.06,370.64,372.24,379.35,381.43,378.08,374.10,371.75,367.62,369.79,360.78,364.03,376.34,399.72,440.46,450.69,454.64,448.75,432.83,428.38,400.95,366.91,233.73,,,,,L8
2018-03-18 21:54:49+00:00,373.88,372.08,371.66,371.53,371.53,,,,,,,373.03,370.71,373.29,,,,,374.99,373.44,373.27,379.60,375.23,375.05,373.40,,,,,360.21,358.72,362.93,366.34,366.50,373.64,374.40,383.85,383.97,380.76,,,,,357.60,364.18,375.90,,454.07,462.29,466.59,467.30,458.38,,,,238.61,,,,367.15,L7
2018-03-25 22:00:54+00:00,378.68,371.33,371.08,372.01,369.75,371.57,366.99,370.03,370.03,370.84,373.23,,,,,,,,375.03,374.18,376.36,375.06,378.43,374.55,374.05,372.63,373.42,377.39,366.80,,,,,,373.66,376.16,380.81,380.19,376.99,373.47,372.66,359.35,363.51,,,,,,449.28,444.47,433.63,418.19,405.66,383.88,385.50,253.13,,,,,L7
2018-04-11 21:53:01+00:00,374.36,375.09,371.08,374.12,375.37,371.61,371.06,370.90,372.99,375.21,376.49,377.18,374.50,375.48,374.43,374.56,374.98,377.01,374.80,376.32,375.22,377.76,376.79,373.84,372.40,371.56,374.29,366.21,360.71,358.28,359.54,364.10,365.13,364.29,363.90,369.40,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-04-18 21:59:07+00:00,371.97,372.72,373.52,373.24,374.20,375.07,371.39,372.06,370.75,372.70,377.76,375.85,378.43,378.66,377.56,378.70,377.62,379.06,380.96,380.39,380.00,379.68,379.92,378.35,374.76,375.84,373.34,371.82,365.64,361.69,358.79,364.50,368.76,362.89,368.88,370.34,376.51,379.53,374.93,371.74,365.38,368.68,366.89,361.85,370.87,387.38,,,,,,,,,,,,,,,L8
2018-05-29 21:52:29+00:00,382.63,379.00,378.90,377.19,378.66,,,,,,,,,,,,,,,,384.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-06-05 21:58:37+00:00,374.49,368.52,372.13,371.87,370.95,370.39,370.34,367.27,370.49,371.64,377.66,380.30,377.88,376.54,378.54,379.33,376.38,378.94,378.14,377.65,377.73,378.02,376.37,375.39,372.39,372.33,372.84,369.75,363.10,360.95,360.27,365.70,369.54,361.94,361.81,366.03,370.81,371.81,370.16,366.02,365.45,,,,,,,,,,,,,,,,,,,,L8
2018-06-14 21:52:33+00:00,379.07,368.44,367.79,370.56,368.60,368.45,366.07,365.41,367.64,370.94,372.27,374.72,375.01,376.02,375.24,376.34,379.63,381.05,378.68,376.61,376.96,379.02,377.94,375.13,369.95,371.69,373.74,369.33,363.99,358.94,360.33,364.00,364.52,362.27,365.12,370.49,372.76,376.73,371.82,366.86,361.02,360.16,364.08,363.40,369.83,379.10,391.22,403.76,404.43,421.53,432.95,428.61,435.14,419.73,405.60,408.84,355.62,,,,L8
2018-06-29 21:59:16+00:00,,405.67,400.27,,,,,,,386.35,387.77,390.32,386.82,384.22,383.96,390.16,393.38,389.03,391.36,389.42,389.06,392.18,,,,,,,,,,,,,,,,,,,,,378.41,376.12,383.34,388.35,402.98,411.22,425.17,429.16,,,,,,,,,,,L7
2018-07-16 21:52:51+00:00,378.51,376.40,374.11,372.56,371.41,373.26,370.76,370.62,371.93,372.89,375.22,378.23,378.29,378.69,378.34,377.67,379.03,380.27,378.14,377.03,378.79,381.97,380.57,375.68,373.19,374.57,376.08,370.80,360.97,360.31,356.79,361.56,366.63,363.19,367.44,370.80,376.63,374.88,374.44,368.44,363.46,362.75,361.70,361.98,372.46,380.24,400.64,410.06,,,,,,,,,,,,,L8
2018-07-24 21:52:38+00:00,386.69,376.68,381.86,,,,,,,,,,,,,,,,,393.05,388.51,393.35,397.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2018-08-08 21:59:13+00:00,377.51,369.16,367.88,369.10,370.88,367.93,367.45,357.62,365.78,374.31,370.88,373.59,374.41,377.95,374.81,,,,,,,,377.30,372.33,371.69,373.52,374.36,370.58,360.15,360.37,363.78,358.19,365.67,366.12,367.02,366.06,369.92,371.70,,,,,,,,,,,,,,,,,,,,,,,L8
2018-08-09 21:52:20+00:00,,,,,,380.07,373.55,378.68,378.47,384.34,378.71,385.31,380.89,380.58,383.65,387.72,384.22,387.12,,,,,,380.15,378.62,378.45,379.48,374.75,367.35,368.17,371.08,372.42,377.80,373.47,,,,,378.76,370.50,364.28,360.58,362.46,358.19,359.72,368.65,367.89,,,,,,,,,,,,,,L7
2018-08-17 21:53:07+00:00,372.40,369.57,364.46,368.60,368.13,368.38,364.76,366.89,368.55,370.70,370.34,375.51,371.68,373.99,372.79,375.74,372.82,377.05,376.01,374.01,375.43,377.04,375.07,372.01,368.73,369.37,373.55,367.69,364.12,358.42,358.12,362.34,363.51,363.83,364.01,368.58,369.52,374.68,370.00,365.99,361.61,362.43,360.98,359.57,368.63,372.71,384.48,403.76,409.94,418.93,427.19,,,,,,,,,,L8
2018-08-24 21:59:21+00:00,369.39,367.42,367.33,366.71,367.66,368.54,366.35,368.39,368.47,371.67,371.84,372.94,372.13,374.17,374.67,373.63,376.25,378.86,378.08,378.69,380.00,380.83,377.20,372.41,370.53,372.64,371.50,368.18,361.47,359.88,359.15,364.48,368.57,366.52,365.23,366.56,366.84,370.25,369.88,363.01,360.87,358.97,355.86,352.81,358.28,365.36,370.07,382.96,397.67,403.66,,,,,,,,,,,L8
2018-08-25 21:52:01+00:00,381.58,373.41,376.79,374.30,377.36,376.70,371.75,377.37,378.54,380.20,,,,,,,,383.33,381.07,380.05,379.72,384.16,379.86,381.09,381.68,379.28,381.57,379.21,373.34,,,,,370.28,369.53,371.37,376.73,382.12,380.46,376.72,376.41,371.38,,,,,385.51,399.77,409.16,419.69,420.38,421.39,425.93,420.79,414.40,,,,,,L7
2018-09-02 21:53:14+00:00,366.83,363.20,358.80,363.26,361.50,360.82,360.34,351.68,357.06,354.73,366.29,370.98,361.25,367.92,374.12,367.85,365.81,368.79,368.53,364.60,362.73,362.14,363.76,366.68,356.81,359.17,363.95,363.86,351.64,350.68,351.73,353.46,358.17,354.07,354.93,364.01,369.74,365.59,365.61,358.51,353.71,351.57,351.05,346.91,356.54,367.60,388.31,399.94,399.62,416.72,428.25,431.11,441.85,433.27,404.48,390.12,383.53,,,,L8
2018-09-09 21:59:27+00:00,378.43,373.69,370.52,370.91,372.44,370.31,367.06,369.13,370.62,372.42,371.69,378.14,379.16,378.06,377.05,376.65,378.17,379.94,378.22,378.28,377.82,376.89,373.11,374.00,372.99,372.20,373.88,371.02,365.44,364.75,365.82,370.55,372.60,371.81,371.54,373.32,374.42,375.23,374.55,371.69,365.64,363.51,362.65,358.07,361.87,370.38,377.35,396.21,403.35,410.35,410.46,414.44,421.68,417.83,399.73,394.33,371.10,,,,L8
