dates,nzd0595-0000,nzd0595-0001,nzd0595-0002,nzd0595-0003,nzd0595-0004,nzd0595-0005,nzd0595-0006,nzd0595-0007,nzd0595-0008,nzd0595-0009,nzd0595-0010,nzd0595-0011,nzd0595-0012,nzd0595-0013,nzd0595-0014,nzd0595-0015,nzd0595-0016,nzd0595-0017,nzd0595-0018,nzd0595-0019,nzd0595-0020,nzd0595-0021,nzd0595-0022,nzd0595-0023,nzd0595-0024,nzd0595-0025,nzd0595-0026,nzd0595-0027,nzd0595-0028,nzd0595-0029,nzd0595-0030,nzd0595-0031,nzd0595-0032,nzd0595-0033,nzd0595-0034,nzd0595-0035,nzd0595-0036,nzd0595-0037,nzd0595-0038,nzd0595-0039,nzd0595-0040,nzd0595-0041,nzd0595-0042,nzd0595-0043,nzd0595-0044,nzd0595-0045,nzd0595-0046,nzd0595-0047,nzd0595-0048,nzd0595-0049,nzd0595-0050,nzd0595-0051,nzd0595-0052,nzd0595-0053,nzd0595-0054,nzd0595-0055,nzd0595-0056,nzd0595-0057,nzd0595-0058,nzd0595-0059,nzd0595-0060,nzd0595-0061,nzd0595-0062,nzd0595-0063,nzd0595-0064,nzd0595-0065,nzd0595-0066,nzd0595-0067,nzd0595-0068,nzd0595-0069,nzd0595-0070,nzd0595-0071,nzd0595-0072,nzd0595-0073,nzd0595-0074,nzd0595-0075,nzd0595-0076,nzd0595-0077,nzd0595-0078,nzd0595-0079,nzd0595-0080,nzd0595-0081,nzd0595-0082,nzd0595-0083,nzd0595-0084,nzd0595-0085,nzd0595-0086,nzd0595-0087,nzd0595-0088,nzd0595-0089,nzd0595-0090,nzd0595-0091,nzd0595-0092,nzd0595-0093,nzd0595-0094,nzd0595-0095,nzd0595-0096,nzd0595-0097,nzd0595-0098,nzd0595-0099,nzd0595-0100,nzd0595-0101,nzd0595-0102,nzd0595-0103,nzd0595-0104,nzd0595-0105,nzd0595-0106,nzd0595-0107,satname
2017-05-21 22:29:28+00:00,237.19,231.16,249.74,253.72,235.53,272.12,364.07,247.15,259.78,266.27,238.83,232.42,253.08,262.58,256.06,238.91,273.92,231.63,243.66,227.32,212.49,218.22,204.97,204.82,208.52,226.94,237.88,240.31,234.28,230.69,246.01,241.67,238.57,224.62,226.41,234.76,229.74,234.26,242.76,236.02,234.17,231.99,223.20,233.78,236.32,273.28,263.13,253.38,246.22,238.49,244.02,233.68,248.61,240.94,244.30,240.06,234.57,230.18,243.02,243.86,240.53,248.10,239.78,242.30,228.11,230.07,238.34,238.70,237.56,243.32,246.65,242.00,246.11,247.12,250.23,259.59,245.39,230.00,228.31,233.62,228.47,226.79,244.44,243.08,229.23,228.44,232.58,234.22,228.37,231.86,234.83,239.00,235.99,231.80,262.99,240.75,225.85,231.86,213.22,215.91,217.09,219.11,231.68,230.70,226.10,230.67,230.90,235.57,L7
2017-05-22 22:20:18+00:00,253.69,239.89,248.51,256.77,235.53,279.96,364.07,245.73,259.07,264.49,238.22,231.34,251.79,262.17,254.73,238.45,278.59,232.06,243.08,227.89,210.95,214.87,191.61,194.46,201.14,214.76,236.43,238.99,232.08,228.68,245.17,240.32,237.92,222.44,223.36,233.41,229.57,233.44,242.46,235.32,234.20,232.94,218.76,233.78,236.32,273.28,255.89,250.22,246.44,236.49,242.63,232.85,249.02,239.39,242.26,238.04,232.43,228.30,241.56,241.40,239.18,247.66,239.25,241.80,228.56,228.39,237.25,236.91,237.42,243.73,246.77,241.82,245.91,246.38,252.78,258.63,245.52,224.31,227.62,233.67,228.62,226.50,242.51,242.24,221.24,223.68,236.47,235.95,231.05,231.44,234.46,238.32,235.52,230.06,266.15,241.34,226.65,230.37,212.29,211.89,211.99,216.73,231.77,230.18,225.49,229.29,229.89,234.46,L8
2017-06-23 22:20:32+00:00,253.69,239.89,247.72,257.54,235.57,292.13,371.77,244.99,258.71,263.63,237.56,230.71,251.54,264.90,256.58,240.77,278.59,232.84,244.22,230.61,210.03,214.26,174.95,179.34,187.89,199.71,240.74,243.82,233.67,231.44,247.79,243.60,242.14,224.42,225.05,237.22,232.23,235.19,247.79,238.04,237.75,234.11,219.06,237.66,236.97,288.93,254.61,250.04,248.75,238.77,245.19,235.07,251.93,245.18,241.97,240.15,235.61,231.48,243.82,243.17,242.46,250.27,241.13,245.16,229.83,228.20,237.22,236.03,238.06,244.32,257.64,246.85,252.48,252.19,259.20,266.41,251.90,229.12,228.92,240.24,232.11,229.96,246.12,245.99,208.04,214.82,240.68,239.62,235.31,232.87,236.25,238.85,236.84,232.17,273.40,242.58,228.77,229.00,206.92,205.74,203.90,211.93,232.68,230.84,227.99,228.61,229.82,236.24,L8
2017-07-17 22:23:50+00:00,253.69,239.89,247.72,256.42,234.89,292.13,371.77,241.36,255.49,259.98,233.49,228.76,250.40,263.38,254.86,238.45,278.59,232.84,244.22,230.61,207.73,210.35,168.28,174.67,185.69,195.69,239.40,243.82,229.29,231.44,247.79,243.60,242.14,222.83,221.68,235.19,230.98,232.42,247.79,235.82,237.75,233.44,219.06,235.38,232.27,288.93,246.70,243.14,248.75,238.77,245.19,232.03,249.43,245.18,236.44,238.12,234.12,231.48,241.09,243.17,242.46,250.27,238.32,242.16,227.97,228.20,234.69,233.35,237.06,239.88,257.64,246.85,252.48,252.19,254.22,261.34,251.90,229.12,223.09,236.47,228.83,227.55,246.12,245.99,204.54,213.09,236.54,235.94,234.71,232.87,236.25,238.85,236.84,232.17,273.40,242.58,228.77,229.00,206.92,205.74,203.90,211.93,232.68,230.84,227.99,226.10,227.22,233.56,L7
2017-08-02 22:23:25+00:00,253.69,252.16,255.48,256.42,238.10,290.18,355.53,241.70,254.87,259.98,233.76,228.53,249.58,262.75,254.27,237.40,278.59,233.21,242.69,230.65,207.03,210.99,173.46,174.67,185.69,195.69,239.40,243.82,229.29,230.41,245.85,240.76,241.53,221.24,220.17,232.65,230.44,229.94,245.92,234.35,236.72,234.34,218.51,236.41,230.26,293.95,241.47,240.07,248.93,237.47,244.72,230.66,248.15,243.97,233.17,237.24,230.68,230.06,240.13,241.37,241.12,249.42,237.73,241.92,229.18,228.20,234.69,231.80,237.54,235.69,257.18,246.29,250.56,250.60,253.19,260.01,251.90,229.12,223.09,236.47,228.46,227.66,246.75,248.53,198.97,212.63,236.24,238.19,237.48,231.73,237.37,241.51,236.96,232.24,276.49,242.24,231.66,226.36,205.30,203.69,201.79,209.61,231.98,230.87,227.81,225.12,226.46,234.07,L7
2017-08-17 22:27:01+00:00,253.75,247.27,254.19,254.25,237.17,279.87,334.12,240.64,251.90,256.48,232.45,227.57,248.96,261.45,253.28,236.03,283.35,235.80,243.27,234.35,205.55,209.47,171.32,172.57,183.45,186.81,237.51,244.83,229.26,229.59,243.83,240.40,241.69,219.82,218.27,231.75,231.83,229.70,248.82,232.24,236.09,235.34,217.01,234.54,230.73,310.59,235.33,236.47,247.39,238.18,239.25,228.46,246.47,245.26,230.60,236.08,231.36,231.21,240.06,238.30,240.92,250.06,235.44,241.01,231.01,227.32,232.70,230.23,239.04,236.40,257.18,243.36,246.91,247.47,252.09,257.12,249.17,226.00,219.41,237.12,231.38,229.11,244.93,247.25,197.14,212.86,239.50,241.38,240.88,231.25,237.32,240.63,235.72,230.95,279.13,241.49,233.27,226.08,204.55,204.42,201.96,209.13,232.01,230.99,227.66,224.08,226.64,234.54,L8
2017-09-18 22:27:06+00:00,253.75,247.27,254.26,252.92,236.09,279.87,311.02,236.74,248.48,248.70,229.68,225.82,246.32,262.67,254.78,238.03,283.35,234.58,240.62,231.38,203.03,211.32,172.66,174.75,185.64,189.34,239.55,244.09,225.64,231.98,248.12,238.91,240.90,221.44,218.92,229.85,233.40,234.23,255.84,236.24,234.97,236.92,220.20,231.98,224.25,333.08,224.47,229.72,250.19,240.09,242.06,232.05,244.98,252.87,230.60,240.30,231.36,236.95,243.64,236.58,245.90,252.26,238.04,243.97,228.22,224.87,227.79,226.77,238.46,236.40,268.77,243.36,246.91,247.47,252.09,257.12,249.17,235.12,219.41,237.12,233.09,232.55,241.81,250.72,186.27,205.61,241.84,243.94,243.23,231.38,238.14,241.20,237.32,233.28,278.90,244.38,235.31,226.40,204.25,204.55,200.73,207.52,233.82,232.48,225.75,219.64,220.55,232.18,L8
2017-09-27 22:21:24+00:00,247.29,246.31,254.13,253.05,236.76,275.69,296.45,237.22,249.27,248.78,229.41,225.69,247.66,262.16,255.26,237.77,286.77,233.21,240.29,230.09,204.79,212.43,177.78,180.89,190.37,195.31,239.16,243.00,226.76,231.70,247.56,238.85,239.69,221.49,218.60,228.75,231.72,233.03,250.34,235.41,233.22,236.09,220.59,231.19,224.70,333.08,228.22,232.90,249.29,239.47,240.39,231.00,242.53,248.11,232.05,241.62,231.72,235.37,243.89,235.85,244.39,249.90,238.18,242.94,227.99,224.96,227.92,228.14,236.51,234.62,260.63,240.33,243.77,245.33,251.15,256.08,246.99,235.23,222.02,236.34,232.88,231.37,241.42,250.57,193.41,209.11,241.47,242.66,241.32,230.97,237.52,240.44,236.80,232.31,274.00,243.14,233.46,225.58,204.67,204.79,202.17,208.07,232.89,231.87,225.30,219.78,221.77,231.45,L8
2017-10-29 22:21:29+00:00,248.33,249.19,256.45,251.85,237.76,278.12,289.42,238.48,249.19,250.56,230.58,227.44,249.25,262.13,257.36,237.78,295.43,235.55,243.64,231.77,206.79,214.87,173.65,177.92,192.27,197.03,239.45,244.83,226.99,232.73,248.12,241.80,241.21,222.32,218.07,230.88,232.26,234.59,251.24,237.96,236.23,236.83,223.03,232.67,228.57,333.08,232.00,234.85,251.41,246.45,242.07,232.54,242.94,249.55,236.07,243.01,234.23,237.00,245.15,238.23,248.63,253.12,241.20,245.13,228.40,227.65,228.54,231.17,238.26,236.71,260.48,241.65,244.86,246.58,253.80,257.14,248.97,237.42,226.24,237.70,235.68,234.00,243.23,253.18,201.90,212.28,243.17,244.21,241.86,231.84,239.32,241.08,238.42,234.19,277.80,246.49,236.31,230.95,207.83,210.84,206.21,212.69,234.15,232.22,228.41,222.41,224.03,232.04,L8
2017-11-30 22:21:20+00:00,241.04,247.15,259.17,250.18,237.82,260.07,262.00,245.97,248.78,251.82,229.53,227.31,251.69,264.29,260.43,239.93,294.94,237.72,243.43,238.17,212.00,222.53,198.03,204.51,212.77,209.68,243.51,248.57,233.69,240.40,253.44,248.94,242.10,223.90,222.61,234.47,233.66,234.98,253.82,241.14,239.20,239.20,233.20,235.79,236.62,326.33,245.40,244.38,253.47,251.78,245.89,234.98,244.23,254.12,240.19,246.74,238.50,241.21,250.77,242.54,254.17,254.94,242.71,244.55,231.25,229.04,228.66,232.03,233.92,238.41,262.80,244.46,247.21,249.68,255.31,260.30,252.40,244.39,231.62,242.01,239.29,237.86,248.73,258.51,214.66,222.66,244.84,246.50,242.48,233.08,241.65,242.88,241.48,237.81,282.27,248.74,235.08,241.87,220.30,219.64,214.55,219.28,236.66,233.30,231.56,225.12,229.31,236.11,L8
2017-12-15 22:29:19+00:00,241.04,246.29,256.77,250.33,237.45,258.90,264.09,247.01,249.99,257.00,230.71,227.63,251.52,264.10,260.04,240.04,294.94,239.02,243.61,239.28,213.95,222.84,201.16,204.96,212.77,209.68,243.51,248.57,233.69,240.40,253.44,248.94,242.10,223.90,222.61,234.47,233.66,234.98,253.82,241.14,239.20,239.20,233.20,235.79,236.62,326.33,245.40,244.38,253.47,251.78,245.89,234.98,244.23,254.12,240.19,246.74,238.50,241.21,250.77,242.54,254.17,254.94,242.71,244.55,231.25,229.04,228.66,232.03,233.92,238.41,262.80,244.46,247.21,249.88,255.61,261.57,252.40,244.39,231.62,242.01,239.29,237.86,248.73,258.51,219.54,226.67,245.47,246.33,242.15,232.01,240.75,241.51,240.57,237.09,281.04,246.28,235.29,242.28,221.76,220.73,216.61,219.94,236.52,232.22,231.84,227.60,232.08,236.86,L7
2018-01-01 22:21:20+00:00,241.04,250.56,256.94,249.06,237.55,258.90,264.09,247.01,252.30,263.00,234.57,230.35,251.52,264.81,260.38,241.50,294.94,239.02,243.61,239.28,220.35,225.75,216.92,221.32,227.43,226.28,245.66,248.34,241.43,241.76,255.11,251.32,242.59,223.79,222.56,235.47,234.81,235.30,253.29,241.07,238.00,239.04,235.78,235.08,242.85,324.65,256.94,250.32,254.32,252.23,246.24,235.51,243.71,254.39,246.35,247.34,241.47,242.65,250.53,244.10,254.19,255.06,243.72,245.49,231.25,229.04,228.66,232.03,233.92,238.41,264.26,246.06,246.55,249.19,255.38,261.15,253.81,245.86,234.15,243.02,240.40,238.56,248.83,257.90,232.65,238.60,244.77,246.38,241.70,232.24,240.96,241.75,241.02,236.58,278.10,245.89,236.79,243.18,230.13,229.06,226.79,227.27,237.24,232.72,232.78,227.60,237.17,240.28,L8
2018-02-17 22:28:27+00:00,234.62,251.08,248.12,244.21,235.46,248.39,255.76,249.45,256.59,272.74,237.06,232.79,255.73,267.92,265.05,247.65,291.21,239.85,247.77,235.21,230.13,233.59,233.42,234.91,237.87,250.02,253.00,251.61,253.38,245.82,260.18,256.89,245.81,229.83,230.76,243.44,240.47,242.95,253.29,248.57,240.53,238.57,235.23,237.57,253.25,324.65,275.60,263.83,256.20,250.62,250.20,243.13,248.38,254.39,255.74,251.63,245.53,242.65,256.23,249.29,254.19,255.06,254.24,253.64,236.61,232.32,235.75,242.03,235.62,242.32,264.26,248.94,248.66,250.92,259.47,267.98,255.67,248.81,248.65,248.31,247.86,245.82,252.11,259.80,249.81,250.61,249.22,248.26,239.64,233.84,240.90,240.11,242.82,237.61,276.48,246.66,236.18,245.20,232.50,230.18,228.80,231.13,238.72,232.89,234.75,234.74,249.48,247.91,L7
2018-03-05 22:28:17+00:00,234.62,251.08,248.12,244.21,235.46,240.61,250.46,244.30,254.87,272.74,234.71,230.34,253.05,265.50,262.06,245.25,291.21,239.85,247.77,235.21,230.13,230.60,231.34,231.50,234.80,250.02,253.00,251.61,253.38,245.82,255.43,250.59,240.31,226.86,229.01,239.05,236.13,238.72,249.62,245.56,237.16,235.70,230.99,235.07,253.25,324.65,275.60,258.99,253.33,248.01,250.20,239.40,245.96,248.42,250.05,248.25,245.53,237.99,252.58,245.67,249.77,251.66,250.10,250.18,228.79,230.06,232.43,239.99,229.28,242.32,264.26,244.74,246.03,248.73,256.54,265.41,252.96,244.37,242.08,248.31,241.17,240.51,247.79,255.31,245.26,250.61,249.22,248.26,239.64,233.84,240.90,240.11,242.82,237.61,276.48,246.66,236.18,245.20,232.50,230.18,228.80,231.13,238.72,232.89,234.75,234.74,249.48,246.48,L7
2018-03-29 22:26:26+00:00,241.34,251.68,246.59,244.12,234.60,237.06,249.89,245.98,257.42,282.63,239.40,234.09,253.96,263.36,258.95,242.77,278.55,247.75,251.83,238.43,232.04,229.30,230.26,229.50,235.16,249.60,254.27,255.37,258.11,246.69,253.10,254.22,245.03,225.20,228.76,243.15,234.62,236.99,248.40,245.72,241.59,232.81,228.87,238.81,264.52,313.79,291.03,261.03,253.08,248.46,251.02,239.66,249.88,245.73,253.10,244.63,249.53,235.14,248.15,249.94,248.98,252.22,248.55,248.90,232.50,231.86,236.52,240.17,232.08,250.77,262.06,250.38,250.51,252.64,259.26,269.26,255.64,243.00,244.57,253.25,240.65,239.83,251.24,252.66,246.88,254.09,247.38,246.77,238.16,232.77,239.83,239.32,241.09,236.11,288.84,244.62,235.38,242.49,229.88,227.65,227.90,230.18,236.60,230.31,236.63,239.46,253.91,249.23,L8
2018-05-08 22:27:16+00:00,,253.20,243.81,238.59,229.61,228.57,235.32,246.49,259.75,290.83,240.35,233.49,252.48,263.94,257.81,244.35,,250.28,251.50,236.41,221.36,228.80,230.40,227.94,235.86,251.28,258.73,258.34,265.56,252.05,256.95,255.75,246.92,226.75,231.71,245.67,236.86,238.29,252.24,247.26,242.89,231.66,228.50,239.47,271.46,313.79,302.07,261.73,254.10,249.23,253.73,241.82,253.12,248.95,254.18,245.42,253.77,236.29,252.14,252.48,253.46,253.90,249.90,250.77,230.56,224.16,237.21,231.34,230.45,253.33,270.11,253.27,253.02,253.99,260.01,271.84,257.27,243.29,243.70,255.20,239.21,239.40,252.22,252.72,246.14,253.78,247.95,246.06,238.05,229.87,235.72,235.68,237.28,231.06,287.40,234.06,239.56,245.15,231.66,227.42,224.53,223.30,232.13,225.62,238.39,241.29,258.83,250.38,L7
2018-06-02 22:20:42+00:00,,253.20,243.81,238.59,229.61,228.57,235.32,236.18,257.04,293.52,239.29,235.29,258.43,262.86,255.16,242.95,,251.08,248.94,224.94,219.83,225.71,229.32,224.59,234.29,250.24,256.50,257.05,257.50,244.29,251.90,253.33,248.19,229.39,229.14,242.69,237.22,238.87,254.23,245.74,242.98,225.78,222.33,236.50,272.77,314.27,309.79,256.00,252.60,248.75,252.12,240.50,250.26,245.55,249.13,243.03,260.17,234.07,246.26,250.58,253.16,253.47,249.06,253.52,228.77,226.98,233.74,226.12,223.13,252.82,275.79,252.59,252.01,252.85,257.81,270.63,255.86,240.44,238.77,252.96,234.07,235.18,248.81,248.19,241.26,249.08,242.61,241.84,235.21,228.15,233.24,233.60,235.24,228.59,283.26,231.28,243.91,249.27,227.75,222.93,222.48,219.38,230.17,223.05,238.46,239.59,258.42,247.65,L7
2018-06-10 22:20:01+00:00,,253.20,243.81,238.59,229.61,228.57,235.32,236.18,257.04,293.52,239.29,235.29,258.43,262.86,255.16,242.95,,251.08,248.94,224.94,219.83,225.71,229.32,224.59,234.29,250.24,256.50,257.05,257.50,244.29,251.90,253.33,248.19,229.39,229.14,235.37,237.22,238.87,254.23,245.74,242.98,225.78,222.33,236.50,272.77,314.27,309.79,256.00,252.60,248.75,252.12,237.41,253.37,244.53,247.86,250.03,278.30,234.07,246.26,250.58,253.16,253.47,249.06,253.52,228.77,226.98,233.74,226.12,223.13,252.82,275.79,252.59,252.01,252.85,258.12,268.50,252.60,240.44,233.70,245.28,230.87,230.06,246.40,247.17,227.34,249.08,242.61,241.84,235.21,228.15,233.24,233.60,235.24,228.59,283.26,231.28,243.91,249.27,227.75,222.93,222.48,219.38,230.17,223.05,238.46,239.59,258.42,247.65,L8
2018-07-12 22:20:20+00:00,,244.88,238.05,233.11,224.78,215.76,222.94,230.48,253.16,298.66,232.33,233.21,260.42,257.44,250.65,236.55,,256.62,251.14,205.06,202.80,218.17,223.93,221.78,242.77,247.03,244.78,251.49,246.19,239.24,254.90,257.02,251.61,231.82,234.26,228.79,241.73,242.85,255.41,249.94,248.01,231.40,223.91,240.13,286.88,332.01,304.92,244.01,248.06,250.53,248.08,232.14,247.92,230.52,236.32,247.69,296.43,214.68,234.33,242.36,259.56,258.56,254.17,246.53,228.77,226.98,233.74,226.12,223.13,252.82,258.57,242.19,245.83,249.40,253.82,262.89,245.91,235.62,227.26,241.06,225.24,223.55,242.07,241.28,213.97,239.68,236.39,237.52,230.10,224.90,237.26,238.41,238.11,221.70,282.81,234.68,253.46,256.84,212.72,210.86,212.73,211.99,232.36,217.23,229.65,238.14,253.74,238.44,L8
2018-08-04 22:26:18+00:00,226.07,250.35,241.02,237.69,227.44,215.76,222.94,230.01,250.62,265.77,229.43,229.23,255.55,256.17,249.27,233.46,271.41,233.11,242.68,204.86,200.70,214.64,220.62,217.44,242.77,247.03,241.32,242.27,232.57,226.50,249.22,257.02,243.33,224.37,234.26,223.02,235.93,237.59,250.15,249.94,243.81,231.02,221.63,238.76,286.88,332.01,304.92,246.29,245.87,245.83,242.13,229.59,244.06,227.33,233.64,245.05,261.68,215.51,234.92,237.48,259.56,254.91,250.77,241.44,225.24,223.66,229.35,226.50,223.45,239.32,243.56,239.90,244.69,247.28,252.46,260.35,244.36,232.38,224.62,234.51,223.85,220.32,242.15,241.23,207.47,239.68,239.62,236.39,230.99,226.62,235.74,238.07,235.97,220.62,266.97,234.59,246.71,248.84,213.49,209.81,212.73,211.99,232.36,217.23,229.65,238.14,253.74,238.44,L8
2018-08-05 22:19:32+00:00,226.07,250.35,241.02,237.69,227.44,215.76,219.23,225.53,245.57,249.97,222.20,229.23,251.86,254.36,247.35,225.50,271.41,233.11,242.68,204.86,196.99,208.17,220.62,217.44,242.77,247.03,232.82,236.02,223.78,219.73,242.78,257.02,238.35,219.57,234.26,219.12,231.45,233.09,244.73,249.94,238.96,227.64,217.64,233.41,286.88,332.01,304.92,246.29,245.87,239.43,242.13,229.59,244.06,227.33,233.64,245.05,261.68,215.51,234.92,237.48,259.56,249.05,244.43,236.63,220.75,221.43,221.03,220.60,220.50,228.92,234.06,231.53,237.20,239.89,246.96,254.88,240.38,232.38,224.62,225.39,218.42,215.36,242.15,241.23,207.47,239.68,239.62,232.85,230.99,226.62,235.74,238.07,235.97,220.62,266.97,234.59,246.71,248.84,213.49,209.81,212.73,211.99,232.36,217.23,229.65,238.14,253.74,238.44,L7
2018-09-05 22:26:33+00:00,243.50,253.71,249.23,245.98,234.72,,205.57,233.49,248.48,250.29,227.09,236.32,254.76,259.18,252.44,226.75,287.69,236.79,247.01,204.66,198.67,212.13,225.00,228.62,254.67,245.80,235.45,238.05,229.16,223.13,244.87,262.35,241.19,221.41,236.18,220.16,233.67,234.83,246.24,256.63,241.95,234.24,224.70,240.06,273.77,301.42,280.01,256.49,249.15,240.52,241.35,232.56,247.96,231.70,236.81,251.88,261.68,216.34,235.51,239.18,263.61,251.07,247.16,237.93,228.34,221.64,223.67,220.44,227.95,228.92,234.06,232.73,235.52,238.47,247.69,253.10,238.15,238.73,227.57,225.39,221.09,215.71,246.48,248.37,195.59,251.00,250.29,235.42,239.55,227.22,237.45,239.47,236.60,223.59,266.97,241.76,250.95,251.62,210.69,207.26,211.01,207.42,232.76,215.05,232.92,244.54,253.74,244.18,L8
2018-09-06 22:19:17+00:00,243.50,253.71,252.95,246.79,234.72,,205.57,239.67,250.84,257.06,230.43,235.25,256.06,259.51,254.92,230.71,287.69,239.97,248.68,204.66,202.89,215.74,226.99,228.62,254.67,245.80,235.45,238.05,229.16,223.13,244.87,262.35,241.19,221.41,236.18,220.16,233.67,234.83,246.24,256.63,241.95,234.24,224.70,240.06,273.77,301.42,280.01,256.49,249.15,240.52,241.35,232.56,247.96,231.70,236.81,251.88,261.68,216.34,235.51,239.18,263.61,251.07,247.16,237.93,228.34,221.64,223.67,220.44,227.95,228.92,234.06,232.73,235.52,238.47,251.34,253.10,238.15,238.73,227.57,225.39,221.09,215.71,249.00,252.39,200.97,253.62,253.35,239.83,242.87,227.90,237.45,240.32,236.58,224.61,266.97,243.52,248.80,249.06,213.71,210.33,212.33,210.42,233.84,222.22,232.88,239.15,246.23,243.20,L7
2018-09-13 22:24:55+00:00,243.50,253.71,252.95,246.79,234.72,,205.57,239.67,250.84,257.06,230.43,235.25,256.06,259.51,254.92,230.71,287.69,239.97,244.46,199.39,203.37,214.22,223.06,225.77,244.22,233.40,233.82,235.18,226.35,222.38,243.31,255.36,238.26,219.82,231.15,220.34,231.74,233.65,244.88,250.18,239.56,231.55,221.33,236.19,260.24,289.61,270.33,250.28,246.55,238.55,238.72,228.26,241.79,227.83,235.62,244.37,248.40,213.70,235.19,237.53,257.22,249.08,245.18,236.67,224.92,221.45,224.06,223.75,227.96,232.59,236.71,233.08,236.07,237.87,249.41,252.57,237.45,232.35,226.72,223.15,218.60,215.63,246.31,246.50,203.75,238.58,241.61,235.10,234.07,226.41,235.24,238.48,234.96,223.78,256.61,242.28,244.04,242.92,208.81,207.62,211.95,211.07,230.63,221.41,230.55,239.15,246.23,243.20,L7
2018-11-25 22:17:02+00:00,243.50,247.46,248.84,250.15,232.82,221.32,214.99,237.03,244.45,246.67,221.39,229.97,253.64,258.00,252.67,228.26,287.69,234.43,243.08,199.66,206.62,210.65,219.04,218.90,236.49,226.59,230.98,231.71,221.37,217.96,240.78,255.01,235.89,218.53,231.72,216.61,230.54,232.10,243.78,249.09,235.24,228.53,217.17,231.15,247.58,275.66,252.17,247.43,241.21,234.23,234.71,220.47,241.79,227.83,235.62,244.37,248.40,213.70,235.19,232.20,256.41,246.78,243.90,234.76,221.62,222.83,218.83,224.51,225.95,225.84,229.42,223.97,228.72,231.37,246.38,247.71,232.54,220.11,219.47,216.03,212.03,207.09,239.44,238.74,197.34,216.78,225.82,227.21,224.22,225.35,234.85,238.18,236.02,224.07,227.04,245.36,234.05,240.73,210.50,206.53,209.24,213.80,232.44,222.38,221.63,224.32,223.93,221.56,L7
2018-12-02 22:23:01+00:00,239.90,242.19,246.02,246.39,231.04,222.45,221.10,235.28,241.78,246.67,221.35,226.00,245.95,256.21,251.58,226.25,289.70,236.09,244.50,212.40,208.31,212.27,219.68,221.06,235.44,226.59,228.34,227.02,216.43,213.94,239.23,253.39,232.66,214.76,232.09,210.95,228.99,230.39,240.49,249.09,232.85,228.53,217.17,231.15,247.58,275.66,252.17,247.43,241.21,234.23,234.71,220.47,241.79,227.83,235.62,244.37,248.40,213.70,235.19,232.20,256.20,245.65,242.43,228.32,217.14,216.37,218.83,224.51,225.95,225.84,229.42,223.97,228.72,231.37,246.38,247.71,232.54,220.11,219.47,216.03,212.03,207.09,239.44,238.74,197.34,216.78,225.82,227.21,224.22,225.35,234.85,238.18,236.02,224.07,227.04,246.87,227.85,234.13,211.91,209.90,212.01,215.91,230.90,222.28,221.53,223.00,223.58,223.90,L7
2018-12-27 22:16:08+00:00,239.90,242.19,246.02,246.39,231.04,222.45,221.10,235.28,241.78,246.67,221.35,226.00,245.95,256.21,251.58,226.25,289.70,236.09,244.50,212.40,208.31,212.27,218.29,220.24,231.82,223.83,228.24,226.18,216.41,214.76,237.78,245.70,230.80,215.07,226.60,212.16,228.99,230.39,240.49,249.09,227.78,222.31,214.36,228.25,236.86,275.66,243.85,243.55,239.42,232.60,233.74,217.01,231.20,217.16,228.89,230.89,223.05,211.75,232.71,230.91,247.76,241.99,240.00,227.99,216.25,217.11,218.40,223.46,222.24,221.00,224.15,221.11,226.97,229.48,241.15,243.94,230.08,220.54,219.06,211.61,209.68,205.25,235.35,234.43,208.33,217.41,221.72,225.14,220.08,223.24,232.33,235.93,233.80,221.59,215.76,246.87,227.85,234.13,211.91,209.90,212.01,215.91,230.90,222.28,221.53,223.00,223.58,223.90,L7
2019-01-11 22:26:49+00:00,239.90,251.63,246.87,247.02,231.95,222.45,221.10,235.28,246.10,253.22,225.21,228.54,247.30,256.54,251.74,227.97,289.70,237.30,243.77,213.60,209.51,213.49,219.04,220.76,222.65,225.18,229.73,228.75,218.18,217.21,231.42,234.16,224.09,211.38,218.84,216.35,221.09,224.24,234.60,238.18,221.72,217.86,210.45,223.08,224.26,255.16,243.85,246.83,241.03,229.20,235.60,220.62,235.74,222.84,233.69,234.32,225.85,216.12,235.83,234.35,235.83,235.97,233.20,231.90,217.44,220.35,222.71,227.78,225.00,227.71,229.31,225.95,231.18,232.77,243.33,247.61,230.08,220.54,219.06,215.88,212.55,210.17,238.21,236.34,213.08,220.52,224.31,226.74,221.32,224.74,227.71,232.97,230.62,223.25,215.76,243.24,216.97,228.89,216.20,212.88,215.92,217.99,226.22,224.37,224.60,227.58,227.34,227.63,L8
