dates,satname,nzd0595-0000,nzd0595-0001,nzd0595-0002,nzd0595-0003,nzd0595-0004,nzd0595-0005,nzd0595-0006,nzd0595-0007,nzd0595-0008,nzd0595-0009,nzd0595-0010,nzd0595-0011,nzd0595-0012,nzd0595-0013,nzd0595-0014,nzd0595-0015,nzd0595-0016,nzd0595-0017,nzd0595-0018,nzd0595-0019,nzd0595-0020,nzd0595-0021,nzd0595-0022,nzd0595-0023,nzd0595-0024,nzd0595-0025,nzd0595-0026,nzd0595-0027,nzd0595-0028,nzd0595-0029,nzd0595-0030,nzd0595-0031,nzd0595-0032,nzd0595-0033,nzd0595-0034,nzd0595-0035,nzd0595-0036,nzd0595-0037,nzd0595-0038,nzd0595-0039,nzd0595-0040,nzd0595-0041,nzd0595-0042,nzd0595-0043,nzd0595-0044,nzd0595-0045,nzd0595-0046,nzd0595-0047,nzd0595-0048,nzd0595-0049,nzd0595-0050,nzd0595-0051,nzd0595-0052,nzd0595-0053,nzd0595-0054,nzd0595-0055,nzd0595-0056,nzd0595-0057,nzd0595-0058,nzd0595-0059,nzd0595-0060,nzd0595-0061,nzd0595-0062,nzd0595-0063,nzd0595-0064,nzd0595-0065,nzd0595-0066,nzd0595-0067,nzd0595-0068,nzd0595-0069,nzd0595-0070,nzd0595-0071,nzd0595-0072,nzd0595-0073,nzd0595-0074,nzd0595-0075,nzd0595-0076,nzd0595-0077,nzd0595-0078,nzd0595-0079,nzd0595-0080,nzd0595-0081,nzd0595-0082,nzd0595-0083,nzd0595-0084,nzd0595-0085,nzd0595-0086,nzd0595-0087,nzd0595-0088,nzd0595-0089,nzd0595-0090,nzd0595-0091,nzd0595-0092,nzd0595-0093,nzd0595-0094,nzd0595-0095,nzd0595-0096,nzd0595-0097,nzd0595-0098,nzd0595-0099,nzd0595-0100,nzd0595-0101,nzd0595-0102,nzd0595-0103,nzd0595-0104,nzd0595-0105,nzd0595-0106,nzd0595-0107
2002-12-31 22:09:32+00:00,L7,,283.62,267.58,392.37,394.59,379.43,389.60,373.08,,287.26,250.61,242.83,249.50,253.69,239.70,228.37,413.19,223.77,231.55,218.00,208.81,212.40,212.10,215.93,219.35,218.56,228.50,226.75,229.13,219.85,242.45,236.01,229.41,208.25,206.14,225.29,227.87,229.37,240.87,230.30,232.56,213.94,216.37,231.33,235.57,282.94,278.62,254.90,243.01,234.43,235.23,219.60,243.70,231.51,241.32,235.88,229.66,223.50,245.82,240.27,238.42,248.16,238.19,233.78,213.77,218.59,225.35,234.10,,,,,,,,,,,,,222.40,228.12,250.08,239.08,224.57,231.54,236.29,236.67,221.74,227.14,232.21,231.89,233.29,224.05,249.35,233.26,204.89,243.35,225.72,213.70,217.83,219.52,227.62,222.12,231.62,238.16,237.70,232.46
2003-03-21 22:09:51+00:00,L7,,381.98,356.46,349.89,385.84,397.59,411.19,384.36,269.68,295.11,262.16,253.49,263.60,264.60,257.22,245.17,466.54,244.35,272.90,242.97,225.29,224.29,226.85,227.61,242.44,236.17,236.86,253.45,248.15,232.82,248.67,255.87,256.26,231.35,228.45,241.88,239.42,236.61,257.46,241.94,250.01,234.80,236.37,247.04,271.23,306.23,304.94,278.38,262.67,254.68,256.75,250.20,260.59,268.94,,253.37,239.86,243.57,254.75,263.48,263.84,259.32,252.16,260.73,241.07,240.82,252.17,255.53,252.43,,,,,,,,,,,,251.31,252.43,268.34,261.04,268.30,271.97,262.37,249.68,248.10,243.29,252.19,248.08,256.94,251.34,314.09,249.98,252.92,265.95,251.70,247.29,242.38,,,,,,,
2003-04-13 22:15:43+00:00,L7,,,,,404.99,393.85,396.55,382.97,,280.69,248.78,242.13,249.36,261.10,253.94,241.65,381.10,226.81,240.71,225.14,219.17,225.59,225.62,229.41,231.42,231.80,242.09,233.63,231.96,232.81,249.88,246.68,240.99,225.38,224.84,233.18,234.31,235.63,245.05,234.03,240.65,233.11,225.23,236.93,244.58,256.29,263.90,259.65,254.45,237.61,247.43,238.67,239.88,241.66,243.25,242.51,230.02,225.64,254.69,240.49,250.96,252.43,244.33,246.09,227.11,229.09,233.19,234.91,,,,,,,,,,,,,,,,,,,,,,,,233.72,240.42,221.65,239.70,240.12,226.15,,,,,,,,,,,
2003-05-24 22:09:52+00:00,L7,212.63,229.79,235.20,238.85,230.33,237.88,236.34,220.94,230.49,222.76,207.53,213.15,232.95,240.24,229.53,213.39,216.55,204.31,203.04,195.02,190.18,179.94,99.65,117.91,151.46,141.79,216.91,221.69,204.31,203.48,218.49,205.54,,191.27,185.22,207.15,201.87,212.20,217.33,208.45,211.96,224.06,202.06,203.49,193.35,181.12,198.67,,223.66,220.58,,204.85,209.18,200.11,194.51,203.87,199.18,190.89,202.42,195.43,197.63,224.37,204.25,215.50,205.31,204.62,211.44,207.36,211.10,212.47,218.63,207.36,213.02,213.70,214.80,226.38,219.43,165.53,185.73,125.60,191.83,178.92,192.56,202.91,169.06,200.44,219.89,218.58,211.54,210.37,208.81,211.28,208.04,191.51,216.90,235.22,195.28,201.15,178.49,166.85,168.88,187.60,200.59,213.38,189.41,183.52,182.20,190.65
2003-08-03 22:15:22+00:00,L7,358.49,316.60,328.15,353.25,243.57,268.61,258.90,236.54,260.58,262.32,232.75,223.74,244.81,259.43,252.74,241.11,367.18,218.91,233.24,215.22,,,,,,,,,79.28,,,,,,206.21,219.12,,,,,,,,,,,,,,19.58,-32.00,,,,,,,,,,,,,,222.97,222.80,232.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.03,240.94,221.78,215.52,185.14,184.85,188.78,214.18,234.52,227.82,232.60,246.09,246.36,244.67
2003-08-11 22:03:51+00:00,L5,,,,,290.93,316.96,329.17,314.14,,,386.74,,,,296.07,,470.40,420.06,374.87,521.60,,261.01,441.62,451.98,430.69,279.07,,319.54,364.12,338.43,284.18,284.97,280.65,277.85,298.72,273.49,274.82,267.64,275.92,277.57,272.80,252.29,239.54,254.88,280.81,332.08,324.73,302.78,271.73,268.32,276.76,,276.80,291.63,,278.09,296.31,,,,,,282.88,,276.09,,332.70,,341.39,,,,,,,,,,,393.07,385.81,377.25,431.50,375.50,303.33,436.58,468.26,436.72,433.50,,,,272.30,278.08,731.61,271.07,391.33,405.51,399.49,353.84,299.56,297.77,,267.74,281.09,288.58,329.22,336.39
2003-08-12 22:09:35+00:00,L7,377.15,240.30,377.15,361.97,241.26,251.30,244.87,229.60,251.65,278.89,,247.15,262.72,275.62,271.13,253.51,477.50,374.39,232.56,530.34,233.47,239.14,234.65,,,,,,94.69,,,407.27,,,,,,,,,,250.83,244.04,249.33,277.61,322.17,315.05,288.49,266.04,265.66,269.40,,,,,,,,,,,,,,,,,,,,,,273.08,279.13,279.35,294.98,,,,,,248.80,278.62,276.13,311.29,306.69,263.55,257.51,257.19,246.56,256.66,248.03,260.06,255.82,329.35,253.03,441.76,454.10,435.29,422.02,,252.57,251.01,234.61,256.16,256.80,260.85,258.35
2003-08-20 21:58:14+00:00,L5,211.59,224.61,230.58,237.55,234.54,237.63,240.10,224.93,237.84,228.36,213.85,212.96,241.00,250.23,248.57,219.35,224.97,215.34,227.22,210.00,201.72,198.00,196.16,,,,,,,,,,,,,,,,228.24,224.91,224.16,228.12,212.47,221.86,206.45,205.16,236.39,242.44,234.22,232.85,232.05,213.21,221.20,,,,,,,,,,,,,,,,,,228.62,220.38,224.23,227.07,234.85,234.74,228.37,208.19,193.26,211.78,219.10,213.87,235.78,236.85,181.32,212.04,221.46,234.92,224.48,226.01,221.76,232.32,229.60,217.38,227.53,226.91,215.43,215.32,193.66,194.08,195.08,199.53,221.47,220.94,207.73,206.95,207.60,221.89
2003-08-28 22:09:09+00:00,L7,,221.74,349.41,362.39,375.64,377.29,236.67,230.17,238.41,,,247.46,,273.18,267.47,255.06,454.04,,,,,223.39,223.88,227.22,232.89,235.45,237.40,,260.84,238.31,264.75,271.43,254.26,209.44,173.47,195.21,219.02,227.81,242.51,211.35,222.71,216.06,223.74,240.18,251.08,307.85,303.50,,261.57,266.07,,253.15,251.74,270.61,267.87,249.76,,252.42,260.02,262.08,262.97,257.40,243.47,224.43,206.36,206.77,205.45,207.00,202.84,196.70,215.27,212.20,,,,,,,51.15,43.41,38.90,,,,,,72.72,-54.73,-77.45,,,,,,,,433.80,462.85,426.93,422.73,,,301.90,,278.69,289.25,331.39,342.96
2003-09-12 22:04:26+00:00,L5,,,,,433.03,420.10,430.24,417.75,,292.56,266.08,278.88,303.20,279.54,265.64,251.66,452.37,250.14,301.41,263.21,238.38,239.47,237.91,239.27,246.34,242.97,250.86,,267.33,246.78,260.10,272.67,261.75,238.10,239.52,253.94,259.41,250.00,266.72,257.31,261.58,238.97,229.74,252.21,271.28,315.21,310.56,286.64,265.43,256.79,258.38,252.28,265.08,273.36,275.73,263.49,267.59,265.72,269.33,270.96,275.45,274.62,261.61,263.13,246.01,238.53,269.28,277.08,270.32,296.72,294.97,287.61,282.92,273.11,282.85,289.52,300.52,,260.30,262.49,259.22,270.71,284.33,272.07,276.41,294.73,272.60,260.33,256.97,247.13,253.19,250.80,255.94,257.28,324.83,253.98,315.17,299.15,265.80,247.47,253.61,256.21,260.02,246.54,262.39,263.86,269.84,288.67
2003-10-07 21:58:59+00:00,L5,,,,,,,,,413.95,377.02,340.26,306.78,298.00,275.36,261.01,252.61,455.58,351.07,313.63,295.42,226.70,225.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.95,261.33,253.28,238.56,251.50,249.51,241.71,239.90,241.85,240.94,242.72,239.63,288.86,249.12,224.73,241.15,239.71,230.94,230.73,230.92,243.27,236.26,244.15,254.68,252.39,242.03
2003-10-15 22:08:58+00:00,L7,,,,,,,,,,,,,,,,,,236.82,246.37,235.64,226.88,227.31,229.93,229.73,240.50,239.10,235.59,244.49,243.40,237.14,249.25,248.28,248.82,230.99,229.17,233.06,233.13,236.26,252.75,244.48,247.03,233.82,234.41,246.03,262.88,300.57,292.74,270.45,252.57,247.01,252.81,243.70,256.60,257.68,259.45,253.69,244.36,239.19,257.12,256.17,263.39,258.96,258.94,247.68,234.34,233.44,248.80,,,,,,,,,,,,,,,236.67,258.13,258.59,253.91,247.18,250.20,246.64,244.22,237.21,241.09,238.64,247.69,239.96,283.19,243.91,227.76,235.60,239.06,233.39,232.22,,,,,,,
2003-11-23 22:15:38+00:00,L7,,,,,,,,,,,,,,,,,,,260.47,229.58,224.13,223.73,222.77,225.82,234.70,232.31,243.25,267.50,254.70,234.56,252.72,258.38,244.86,222.75,225.45,240.91,242.95,235.13,244.88,250.75,251.37,233.01,231.48,244.75,266.48,304.34,300.79,276.93,256.23,251.13,,231.89,,250.63,258.48,249.49,250.65,245.12,257.42,258.01,252.02,251.97,243.37,226.22,213.20,228.71,241.99,248.37,238.07,283.37,282.11,261.84,263.48,259.16,269.59,278.53,261.21,242.63,244.57,251.16,237.58,241.10,266.44,259.78,255.64,234.14,245.81,241.81,240.30,236.07,240.78,243.71,247.56,241.60,298.59,241.23,208.93,266.32,244.74,230.74,232.66,235.62,240.84,,,,,
2003-12-26 21:59:54+00:00,L5,323.18,301.32,313.56,260.17,242.75,260.78,254.91,241.96,252.32,250.61,228.18,217.66,247.25,250.13,250.65,227.60,339.64,220.50,229.92,214.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.10,234.38,235.87,232.29,252.88,237.39,213.53,226.56,231.92,228.11,227.12,228.72,236.67,227.60,239.83,245.59,251.04,245.16
2004-01-27 22:00:01+00:00,L5,221.30,239.95,245.59,254.35,235.99,246.71,237.98,234.58,241.40,237.30,220.08,220.42,236.12,250.44,237.77,230.10,308.34,218.17,230.38,213.82,207.93,215.58,207.43,217.86,214.73,223.18,223.53,224.65,222.37,214.48,232.93,221.85,223.69,,,,218.86,222.26,224.35,226.60,220.37,222.92,215.95,225.49,225.23,241.38,249.89,243.61,233.97,230.13,231.72,218.83,229.09,221.38,234.79,229.13,225.14,215.58,235.48,225.70,230.34,233.58,232.98,227.78,,,,,225.00,226.28,229.95,232.95,238.72,238.73,246.13,246.24,238.74,236.38,230.53,229.27,223.78,226.40,243.05,247.16,234.59,238.09,230.65,234.71,226.36,227.11,229.85,232.03,235.09,224.31,240.37,221.64,217.67,216.89,221.95,212.23,219.69,217.23,221.71,219.61,217.61,228.46,229.44,229.92
2004-02-03 22:05:50+00:00,L5,,,387.42,330.42,247.60,265.43,265.52,249.13,249.99,239.08,221.94,226.81,241.26,,,,,,,,,,,,,,,,224.16,210.74,239.92,230.07,230.92,216.94,213.61,219.82,215.00,221.10,229.02,228.06,224.27,223.49,,,,,,,,,,,231.51,231.33,236.52,235.72,224.73,224.74,240.55,237.38,239.58,237.28,236.07,239.60,219.36,223.38,229.82,222.66,218.52,226.41,234.05,235.68,236.92,239.96,251.82,255.55,233.20,232.65,229.13,233.41,222.82,222.94,239.25,241.10,239.90,238.58,230.96,231.29,223.88,226.17,228.73,229.31,235.03,223.47,235.95,234.16,,,,,,,,,,,,
2004-03-31 21:59:59+00:00,L5,,,380.24,363.30,359.86,355.09,362.30,358.67,260.93,259.61,234.26,226.44,253.28,256.94,256.28,241.22,325.79,228.28,258.73,225.64,215.75,223.06,230.88,223.86,226.79,229.50,237.43,241.98,238.38,235.38,244.85,235.21,229.69,226.88,218.78,218.88,216.86,222.68,227.24,231.12,231.16,231.18,227.55,229.85,233.51,237.65,253.08,246.81,237.22,227.58,227.73,207.15,186.43,191.64,181.76,213.31,205.14,193.01,209.35,203.93,210.53,206.72,,,173.41,,,,123.15,159.38,176.71,189.52,,,,,,79.04,71.96,58.83,37.34,,,,,,,,136.71,,,,,,175.86,125.75,114.65,78.67,137.03,123.41,145.36,184.75,197.74,203.72,149.11,,144.26,163.20
2004-04-23 22:06:53+00:00,L5,327.58,316.50,,400.25,396.12,393.02,414.85,409.47,,316.86,,269.71,273.42,269.89,270.23,252.14,440.12,244.83,282.14,244.55,225.81,228.18,226.25,220.58,249.21,244.59,248.75,267.18,261.61,243.64,264.02,266.06,267.96,241.82,240.48,244.78,244.88,245.18,266.41,268.96,263.57,240.19,230.94,260.45,271.18,311.59,309.23,279.38,263.69,256.60,269.76,262.24,274.97,281.71,286.04,262.20,252.78,254.66,264.87,275.17,274.68,268.33,265.91,272.05,255.89,275.55,280.99,280.29,264.64,288.33,285.00,276.97,276.74,276.90,288.29,296.21,286.40,278.82,261.22,278.94,261.88,263.51,277.64,273.90,264.72,277.52,260.99,257.46,254.95,249.59,260.13,252.71,257.77,255.56,323.15,256.48,254.20,259.85,194.43,232.73,251.60,255.53,260.31,256.42,264.62,269.38,277.94,286.60
2004-05-02 22:01:21+00:00,L5,,,,,,396.75,406.48,376.61,305.23,288.12,253.92,249.60,251.55,263.20,259.95,248.97,402.21,225.54,237.66,221.51,213.48,220.81,216.38,225.53,224.10,121.15,240.46,241.84,232.59,228.78,254.26,248.03,246.93,196.67,171.92,216.39,219.86,235.57,249.67,246.26,241.43,235.93,219.48,226.45,237.58,245.10,,266.54,266.05,268.57,253.32,244.80,252.65,249.47,247.77,244.25,235.94,230.61,252.61,244.19,,234.18,249.23,,367.95,,,384.76,386.73,380.62,323.65,,261.22,244.99,254.23,267.97,246.29,,171.53,230.44,254.18,206.66,245.87,249.95,458.06,354.06,258.69,315.91,341.11,239.49,226.70,207.40,,317.93,370.05,258.53,220.49,214.91,231.07,207.78,200.40,201.70,221.87,227.56,217.75,,,244.01
2004-05-09 22:07:21+00:00,L5,,,393.80,309.74,373.14,349.41,301.62,344.72,267.23,265.84,241.76,244.93,248.65,261.41,258.77,245.14,390.52,230.13,239.33,218.14,210.74,222.39,220.32,212.73,163.11,147.53,243.48,244.98,243.03,232.98,251.83,245.04,249.05,231.26,220.21,226.93,228.79,229.84,244.80,246.29,236.19,236.12,230.99,239.89,256.68,282.94,277.04,260.23,253.87,242.67,245.17,247.84,257.31,253.57,256.34,253.11,246.36,239.53,263.15,259.75,257.69,258.47,259.08,249.87,241.23,243.50,248.78,238.91,230.16,246.36,258.78,258.80,255.60,256.55,267.28,276.00,269.55,254.56,245.11,252.77,240.93,241.27,250.80,258.35,153.30,246.55,248.51,252.20,238.82,240.68,244.06,246.54,246.76,240.75,291.05,244.88,222.67,215.27,194.14,188.15,199.96,220.01,249.39,239.56,242.34,254.59,261.43,255.04
2004-05-18 22:01:26+00:00,L5,,,,,,,,,,,,,,343.41,310.26,278.71,469.54,371.73,347.29,515.55,,279.04,281.38,286.14,265.14,285.76,285.19,311.73,334.19,,276.67,291.52,275.68,263.80,283.32,271.12,266.36,249.38,276.04,267.46,276.08,246.91,239.91,258.34,290.87,329.35,320.81,295.98,272.97,275.38,269.99,270.37,279.93,294.62,302.73,275.30,295.31,290.04,274.33,293.05,299.22,302.02,268.81,,452.28,,,,,,379.19,,,,,,,,,,,272.06,292.13,274.08,259.05,284.74,273.51,260.37,260.36,251.36,256.59,245.51,260.75,257.12,321.00,256.85,309.51,329.71,320.47,174.65,,261.93,288.14,,,345.93,375.10,376.70
2004-06-10 22:08:17+00:00,L5,211.04,230.75,241.66,245.00,232.97,236.76,241.27,222.93,239.88,230.58,214.71,209.21,234.56,242.99,239.34,224.97,224.30,204.60,205.84,196.52,193.03,186.99,112.61,113.75,150.78,158.50,222.95,222.64,194.88,191.04,213.96,,,179.39,178.60,211.04,,224.18,228.58,217.12,217.18,217.87,197.53,207.87,192.88,177.71,195.02,208.16,229.48,209.40,216.45,211.72,226.53,211.48,201.95,203.03,210.10,209.00,209.83,198.06,209.67,226.45,216.24,228.32,208.56,220.16,217.90,,,,,,,,,,,,,,,150.04,226.87,223.72,177.30,206.06,235.51,224.01,222.96,226.11,235.30,233.62,223.38,204.28,226.34,241.65,200.55,219.52,189.46,176.83,185.57,206.23,220.87,226.11,194.92,187.54,171.52,191.17
2004-07-05 22:02:51+00:00,L5,353.66,337.29,396.54,339.89,300.03,246.33,237.79,336.44,275.88,271.59,240.99,214.27,243.15,248.21,245.52,222.80,417.90,217.97,221.87,213.07,192.37,204.35,108.00,117.65,139.82,130.64,231.13,236.52,187.75,200.16,243.93,243.77,,162.29,189.11,211.59,229.45,242.60,246.83,241.84,240.65,229.86,222.65,240.59,251.57,294.47,285.72,272.50,248.32,235.00,241.82,236.21,249.67,252.07,,196.54,228.30,237.75,255.33,244.05,240.32,247.73,249.59,245.31,231.79,216.23,238.93,,,,,,,,,,,,,,81.44,166.14,256.36,260.47,178.89,237.56,266.00,249.53,241.94,234.67,237.86,240.93,246.79,241.81,305.62,252.72,223.66,214.41,187.26,155.08,164.07,185.30,226.03,235.72,254.96,255.16,254.75,252.26
2004-07-12 22:09:13+00:00,L5,,,,387.33,387.77,379.59,378.84,378.30,270.91,278.29,248.07,229.25,245.81,260.38,259.80,231.98,354.57,227.13,220.11,200.20,186.06,184.18,108.81,125.01,153.91,153.21,225.24,241.60,212.22,222.57,250.41,239.88,,198.70,207.16,,223.50,235.95,237.67,240.54,235.45,232.77,209.09,237.24,242.87,262.38,256.72,253.85,240.85,245.16,238.31,243.81,244.94,232.66,,215.23,229.96,230.85,250.74,244.21,243.46,253.13,246.52,234.33,219.22,218.93,237.41,243.42,228.81,228.85,239.21,237.01,241.12,252.07,256.81,271.07,253.73,,202.40,121.17,84.54,177.47,233.54,240.35,169.52,223.39,248.98,236.43,230.66,225.16,233.30,238.80,226.58,218.76,232.28,231.69,221.93,213.95,190.97,166.69,172.81,201.49,216.38,229.28,199.85,202.21,236.41,239.13
2004-07-21 22:03:39+00:00,L5,,,377.08,262.63,382.68,411.06,417.42,406.86,263.45,288.44,266.62,258.69,258.32,256.36,258.23,249.15,441.71,228.83,251.14,233.21,212.73,207.85,113.53,114.01,153.19,145.91,227.55,251.75,238.73,233.33,261.28,249.42,235.24,231.63,199.01,240.66,236.93,244.28,259.82,251.41,257.33,244.31,225.93,247.12,275.59,312.18,309.29,276.41,268.01,256.98,257.43,259.47,263.36,265.67,263.94,249.07,237.01,237.98,255.60,257.63,263.26,261.85,260.59,252.73,240.03,235.49,264.58,267.16,257.48,273.27,277.97,268.09,280.06,279.16,287.05,290.34,279.32,251.43,228.41,254.67,240.00,262.24,275.76,268.48,176.85,267.41,272.85,256.84,257.02,245.39,257.16,249.91,257.06,249.81,305.28,246.36,237.36,208.85,186.10,174.01,,229.57,239.47,235.13,261.07,266.09,267.38,264.05
2004-07-29 22:09:38+00:00,L7,,,,,,,,401.33,,,271.42,263.04,257.97,251.15,257.76,230.91,437.37,249.90,,,,,90.22,119.81,167.35,138.72,233.58,238.95,234.95,231.84,251.03,247.99,243.87,219.14,203.44,229.90,235.53,236.12,,,,,,,,,,,,7.28,,,,247.81,251.39,249.57,234.69,235.38,,250.95,256.31,253.47,,245.34,225.27,219.85,234.26,232.83,229.83,250.51,,,,,,,,,,155.28,136.31,112.34,,,,,,,,,,,,,247.32,238.19,212.35,198.69,,,,197.73,225.22,224.11,232.02,243.14,240.09,228.91
2004-08-14 22:09:35+00:00,L7,,,,,,,322.73,,,,,283.44,274.01,261.39,261.03,248.53,457.78,225.98,241.38,234.77,231.19,230.88,233.32,233.33,248.89,230.31,241.60,268.03,277.42,238.97,254.36,260.57,249.85,227.64,223.38,235.41,240.32,244.21,266.44,253.90,257.07,240.01,237.99,253.31,267.79,307.94,304.47,281.33,264.40,263.16,259.45,253.46,259.67,263.51,257.39,254.78,243.20,242.35,261.65,267.70,263.20,264.00,263.25,253.99,241.47,239.09,280.77,285.33,,,271.01,262.69,268.24,268.85,282.49,289.19,269.72,254.33,261.42,259.39,238.71,243.08,266.39,268.72,265.36,259.73,270.54,260.84,245.95,,205.20,,,,,,,,74.36,137.30,163.99,,244.90,241.63,251.36,254.62,,
2004-08-22 22:04:00+00:00,L5,205.99,227.69,239.92,243.11,231.21,245.75,238.45,226.29,244.03,222.32,211.53,213.46,246.25,250.02,247.87,226.31,226.37,216.73,219.62,214.10,,16.34,73.94,209.44,198.26,201.90,231.97,229.85,209.21,211.65,222.40,227.14,222.26,208.25,206.89,213.84,221.73,220.85,225.21,218.45,218.87,228.48,212.19,225.46,206.74,206.41,242.27,244.68,237.67,234.42,228.90,221.93,221.32,214.65,220.00,228.12,223.32,214.92,225.28,222.99,218.29,234.98,229.23,228.48,214.69,211.71,222.34,217.98,217.66,215.03,218.54,220.03,225.75,240.50,233.17,244.04,236.76,216.73,206.59,214.82,214.04,205.73,235.50,234.89,198.04,212.22,212.85,204.75,213.82,212.18,222.04,221.53,226.93,211.33,218.64,220.41,210.72,207.27,191.81,191.11,190.67,195.12,216.26,224.74,213.66,215.64,222.97,220.51
2004-08-29 22:10:22+00:00,L5,,,,,318.59,323.56,324.38,,,,,,,,328.98,290.26,485.96,370.97,367.67,527.04,,379.73,470.30,433.26,417.12,287.30,308.90,332.62,342.26,332.59,280.65,292.69,282.46,272.96,283.17,270.32,269.06,271.10,281.62,275.66,274.42,255.44,245.18,261.91,287.62,330.21,325.49,303.24,279.80,272.46,279.06,290.27,293.40,292.13,,276.12,290.96,303.46,,,,314.35,,,515.30,,,,,,341.32,321.22,295.12,285.15,293.12,303.50,297.65,,368.19,379.61,379.94,375.05,416.60,352.78,287.39,411.85,456.03,428.61,425.03,,,,263.64,261.46,679.99,261.56,417.13,374.73,417.53,259.44,277.04,276.43,,,272.59,277.37,339.86,351.81
2004-09-06 22:15:40+00:00,L7,354.94,335.83,334.54,323.74,328.40,346.74,354.18,334.10,252.68,257.40,233.34,226.05,252.93,259.85,258.27,240.24,334.61,219.77,259.52,224.15,217.04,219.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.22,233.57,,,,,,,,,,,,,,,,,,,,,,,,,,220.26,219.89,237.58,230.46,218.56,218.13,190.37,192.58,211.84,212.18,225.88,227.28,229.52,228.75,237.21,227.34
2004-09-15 22:09:25+00:00,L7,191.61,218.75,219.63,226.22,203.13,197.63,201.24,198.25,204.38,198.15,,195.68,,,,234.81,409.35,201.90,242.75,221.01,214.35,221.06,218.44,228.05,235.24,237.19,242.92,274.34,253.07,235.06,259.83,272.37,255.85,233.08,239.27,254.10,246.39,245.71,264.58,244.10,255.71,231.47,236.27,251.85,263.08,318.49,304.40,285.69,267.66,259.77,260.73,254.78,268.49,271.22,273.72,256.47,266.87,263.25,258.14,265.50,272.58,265.86,251.18,268.61,238.89,243.80,,280.97,256.92,311.23,313.25,285.89,273.48,268.93,272.81,286.79,291.90,257.24,266.67,266.69,258.37,265.91,287.57,269.86,273.40,391.01,410.45,408.72,252.21,,,252.57,260.15,257.14,632.27,253.46,318.26,294.53,269.42,257.51,250.99,253.86,242.25,224.61,232.18,,,
2004-10-01 22:09:21+00:00,L7,,,,,,,,398.80,385.71,,,,,,,,,221.91,239.29,231.16,223.23,227.85,226.20,231.22,233.42,236.55,237.99,262.64,248.29,237.77,249.14,257.84,251.38,223.39,224.85,242.45,248.35,247.25,264.56,261.13,254.32,239.42,238.25,251.40,268.11,303.13,305.24,278.10,258.56,257.49,256.97,250.47,261.74,266.17,266.56,253.74,257.94,252.46,263.09,261.69,268.74,264.39,257.20,253.85,229.16,235.13,257.61,267.22,264.07,291.68,288.69,274.31,273.11,265.79,273.56,282.38,280.53,256.40,258.16,255.26,243.67,254.28,271.98,265.05,264.28,264.61,266.57,250.84,243.96,242.55,247.04,248.87,253.84,248.55,313.66,,,,,,,,,,,,,
2004-10-08 22:15:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,202.74,202.47,209.24,207.38,209.75,213.66,222.56,216.52,215.64,208.77,217.33,221.47,218.97,212.62,202.47,212.80,211.41,216.36,217.43,215.05,212.28,218.75,208.97,217.12,204.12,203.31,227.11,226.98,226.70,221.18,224.14,210.58,215.76,210.87,225.20,230.23,219.50,209.63,222.29,217.66,218.19,226.79,217.99,218.79,208.95,212.51,209.89,214.46,210.94,209.79,215.65,207.30,213.95,210.13,225.32,224.19,225.10,213.00,210.17,217.42,294.26,300.79,325.08,239.93,222.81,216.41,208.41,221.46,204.10,214.67,210.14,217.00,215.19,205.33,210.65,,,202.86,188.43,193.93,194.61,,,,,,,
2004-11-01 22:11:49+00:00,L5,,,,,,432.10,421.62,404.98,,305.09,272.15,270.38,274.66,266.06,263.82,251.84,454.44,247.70,277.06,246.52,228.34,227.91,227.74,234.92,239.64,240.08,242.64,261.69,248.32,239.23,261.52,257.77,252.35,228.98,232.71,245.80,245.59,250.02,259.13,255.23,259.02,241.78,242.01,253.24,267.84,307.10,304.29,280.55,263.41,260.46,258.65,251.70,264.94,262.74,265.15,256.97,245.25,242.85,261.46,261.44,267.21,262.15,253.99,256.52,237.60,247.15,269.43,273.31,269.42,283.02,278.57,269.74,271.28,271.59,280.11,285.92,277.61,256.90,258.54,260.26,246.14,253.02,272.62,272.06,266.01,266.62,263.35,258.24,253.00,248.73,251.48,254.66,258.37,249.72,324.64,246.33,245.50,258.09,240.02,230.58,237.34,237.78,245.03,240.03,250.65,258.51,260.08,264.54
2005-01-13 22:07:16+00:00,L5,,,,,,,398.71,378.65,284.14,281.11,258.33,257.73,260.75,261.67,263.40,245.83,416.83,230.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.16,248.98,305.95,251.82,244.20,253.85,247.16,243.63,245.39,247.15,252.24,246.39,258.11,263.40,269.38,273.84
