,dates,per0136-0000,per0136-0001
493,2017-05-10 15:10:19+00:00,186.19194356733712,186.5211817577073
494,2017-05-18 15:13:26+00:00,,
495,2017-05-26 15:10:30+00:00,213.02631741997817,184.65429519819793
496,2017-06-03 15:13:31+00:00,,
497,2017-07-05 15:13:36+00:00,,
498,2017-07-21 15:13:36+00:00,,
499,2017-11-01 15:19:46+00:00,,
500,2017-11-02 15:11:14+00:00,,
501,2017-11-17 15:19:42+00:00,,
502,2017-12-12 15:13:20+00:00,,
503,2018-01-29 15:12:41+00:00,,
504,2018-02-06 15:10:48+00:00,187.72333758627306,184.16655419170363
505,2018-02-14 15:12:28+00:00,,
506,2018-02-21 15:18:35+00:00,184.2075939082911,183.21646427827974
507,2018-02-22 15:10:42+00:00,,
508,2018-03-02 15:12:18+00:00,,
509,2018-03-10 15:10:33+00:00,,
510,2018-03-26 15:10:26+00:00,,
511,2018-04-10 15:17:57+00:00,,
512,2018-04-11 15:10:18+00:00,182.30641293345306,181.5092558729957
513,2018-04-18 15:16:24+00:00,174.31496562318506,164.33939509588356
514,2018-04-19 15:11:37+00:00,,
515,2018-04-27 15:10:09+00:00,180.02001650945257,177.33191260509398
516,2018-05-05 15:11:19+00:00,,
517,2018-05-13 15:09:59+00:00,,145.30290934481096
518,2018-05-21 15:11:04+00:00,,
519,2018-06-06 15:10:48+00:00,,
520,2018-06-14 15:09:50+00:00,,
521,2018-07-16 15:10:07+00:00,,
522,2018-07-24 15:09:55+00:00,,
523,2018-08-01 15:10:15+00:00,,
524,2018-08-09 15:09:37+00:00,,
525,2018-10-20 15:10:49+00:00,,
526,2018-11-13 15:07:29+00:00,,
527,2018-11-29 15:07:06+00:00,181.33639441707297,
528,2018-12-06 15:13:05+00:00,193.28181739826863,
529,2018-12-15 15:06:39+00:00,,
530,2018-12-23 15:10:49+00:00,,
531,2018-12-31 15:06:11+00:00,146.12266920957063,
532,2019-01-07 15:12:09+00:00,182.10497795915003,176.14428544105644
533,2019-01-23 15:11:38+00:00,,
534,2019-01-24 15:10:44+00:00,,
535,2019-01-31 15:16:54+00:00,183.0015687773221,175.26970825861986
536,2019-02-17 15:04:42+00:00,,
537,2019-02-25 15:10:39+00:00,,
538,2019-03-04 15:16:47+00:00,187.36056473683996,176.58363103856806
539,2019-03-05 15:04:12+00:00,,
540,2019-03-12 15:10:09+00:00,,
