dates,nzd0426-0000,nzd0426-0001,nzd0426-0002,nzd0426-0003,nzd0426-0004,nzd0426-0005,nzd0426-0006,nzd0426-0007,nzd0426-0008,nzd0426-0009,nzd0426-0010,nzd0426-0011,nzd0426-0012,nzd0426-0013,nzd0426-0014,nzd0426-0015,nzd0426-0016,nzd0426-0017,nzd0426-0018,nzd0426-0019,nzd0426-0020,nzd0426-0021,nzd0426-0022,nzd0426-0023,nzd0426-0024,nzd0426-0025,nzd0426-0026,nzd0426-0027,nzd0426-0028,nzd0426-0029,nzd0426-0030,nzd0426-0031,nzd0426-0032,nzd0426-0033,nzd0426-0034,nzd0426-0035,nzd0426-0036,nzd0426-0037,nzd0426-0038,nzd0426-0039,nzd0426-0040,satname
2008-04-19 22:10:06+00:00,373.66,383.70,384.73,384.98,380.10,395.48,391.95,394.54,418.96,409.23,401.96,387.71,387.83,387.23,390.43,387.48,386.21,384.38,390.02,388.15,383.74,391.55,389.94,394.20,398.13,394.06,395.94,395.88,400.35,400.62,401.41,409.74,412.23,416.98,409.21,401.54,403.47,405.98,404.51,403.82,408.81,L7
2008-05-05 22:10:02+00:00,378.42,390.07,398.84,398.20,389.98,400.25,395.16,401.07,426.04,422.58,417.98,402.11,395.39,393.50,398.96,395.78,394.04,392.25,397.78,400.09,396.81,400.30,400.06,401.84,405.63,400.81,401.99,400.85,405.90,405.07,407.26,415.45,418.07,422.68,415.22,407.81,409.09,410.65,409.69,409.47,416.78,L7
2008-08-25 22:09:04+00:00,375.82,388.31,396.71,400.23,396.61,411.00,404.38,400.44,418.69,414.44,411.72,401.44,391.81,387.70,397.72,397.66,393.26,392.35,398.20,395.90,394.91,405.67,402.78,400.27,403.97,399.88,400.51,397.91,401.40,402.27,404.06,411.94,412.39,414.95,394.68,390.78,413.27,405.31,408.58,409.23,416.65,L7
2008-09-10 22:08:56+00:00,373.02,384.19,392.92,399.26,396.33,398.53,399.33,394.78,410.14,406.13,402.76,392.79,384.34,380.26,388.18,390.90,389.95,388.61,394.61,394.18,392.84,397.48,389.87,394.81,395.09,392.96,392.41,390.17,394.22,396.68,401.49,407.94,403.37,402.21,396.86,393.87,393.15,398.30,399.58,396.95,401.94,L7
2008-10-12 22:08:37+00:00,373.02,383.05,390.38,397.93,394.33,396.48,398.26,391.55,406.43,399.74,397.89,386.25,378.54,376.06,384.43,386.20,382.37,380.40,387.79,388.66,388.02,391.81,385.82,391.30,393.13,390.82,390.99,387.12,390.38,394.12,397.70,406.09,402.27,401.02,393.91,389.92,384.79,393.53,394.50,396.36,399.26,L7
2008-10-28 22:08:53+00:00,368.52,378.61,386.46,396.85,394.32,395.08,396.58,390.28,405.67,398.24,396.69,384.78,376.21,374.65,381.47,383.50,378.58,373.46,381.58,382.02,379.75,383.07,381.61,387.17,388.10,386.84,388.37,386.06,387.18,391.71,396.02,406.79,403.40,402.32,395.27,390.65,382.71,392.54,393.31,395.70,397.74,L7
2009-02-17 22:09:55+00:00,367.39,377.03,384.64,395.68,396.38,399.53,400.80,392.71,406.61,396.72,388.30,379.68,374.34,370.55,376.07,377.97,370.87,370.64,374.73,375.98,375.24,378.35,379.06,384.70,386.74,384.50,383.93,384.94,387.91,392.31,395.99,406.76,408.66,408.22,402.99,397.90,392.89,397.05,395.84,395.18,397.74,L7
2009-03-21 22:10:11+00:00,377.09,380.74,386.69,399.76,404.36,409.71,408.73,401.25,416.65,406.84,399.13,384.72,377.52,372.19,376.27,371.08,365.93,359.95,365.62,369.33,372.04,378.57,382.91,385.17,390.32,390.47,394.17,392.30,396.31,401.77,398.67,419.14,422.83,423.36,418.66,411.94,404.05,404.07,400.69,397.87,395.71,L7
2009-04-22 22:10:22+00:00,379.75,384.90,394.01,408.27,414.83,420.90,419.19,411.69,428.28,419.99,418.02,400.85,387.67,377.77,379.94,374.04,369.04,362.38,367.35,371.08,373.79,381.04,385.85,388.22,392.11,392.42,398.36,398.23,403.38,407.12,408.88,425.89,431.12,433.29,430.31,422.45,413.34,412.01,407.56,400.11,395.88,L7
2009-05-24 22:10:26+00:00,391.69,400.82,409.51,418.69,425.58,433.39,431.39,423.55,439.41,428.96,430.37,412.47,396.53,384.20,387.15,380.03,375.32,366.12,369.67,373.07,377.44,384.93,390.60,392.38,398.29,396.44,403.05,401.96,410.14,416.71,419.36,435.12,441.57,442.31,440.62,432.31,424.93,419.49,413.51,402.23,397.23,L7
2009-06-25 22:10:23+00:00,391.69,400.82,409.51,418.69,425.58,433.39,431.39,423.55,439.41,428.96,430.37,412.47,396.53,384.20,387.15,380.03,375.32,366.12,371.68,374.25,377.95,384.44,388.46,390.95,396.97,393.35,397.36,401.96,410.14,416.71,419.36,435.12,441.57,442.31,440.62,432.31,424.93,419.49,413.51,402.23,397.23,L7
2009-07-11 22:10:19+00:00,391.69,400.82,409.51,418.69,425.58,433.39,431.39,423.55,439.41,428.96,430.37,412.47,396.53,384.20,387.15,380.03,375.32,366.12,371.68,374.25,377.95,384.44,388.46,390.95,396.97,394.45,397.63,400.85,410.14,416.71,419.36,435.12,441.57,442.31,440.62,432.31,424.93,419.49,413.51,402.23,397.23,L7
2009-08-28 22:10:09+00:00,394.66,404.64,411.98,422.56,428.10,430.12,428.48,416.07,443.45,431.54,416.00,401.94,394.36,387.07,389.53,384.93,377.57,368.66,372.00,372.16,374.83,377.62,381.62,386.25,397.51,394.88,393.85,396.73,406.77,412.34,409.19,425.92,431.28,426.80,426.13,416.32,407.40,406.93,402.49,406.82,393.81,L7
2009-09-29 22:10:06+00:00,388.07,404.39,413.72,422.15,423.59,423.39,422.28,410.85,433.07,430.63,413.92,398.31,392.45,386.23,389.15,386.11,378.03,370.84,371.71,370.31,371.33,372.00,376.85,381.35,390.95,391.94,390.42,392.27,400.05,402.10,405.25,413.98,416.78,409.03,407.51,398.51,390.90,395.61,390.54,404.13,390.70,L7
2009-12-02 22:10:48+00:00,374.64,391.42,402.03,409.70,407.52,404.46,402.86,391.59,411.30,403.54,391.85,387.92,387.11,383.71,387.88,388.84,384.07,371.87,371.32,377.05,377.33,373.39,376.87,379.97,388.40,391.37,387.96,387.54,389.70,387.02,388.55,395.89,391.99,394.36,393.24,385.16,377.53,384.02,378.88,379.26,387.60,L7
2010-01-27 22:10:50+00:00,372.57,388.50,396.42,402.80,400.43,397.73,395.91,390.31,411.73,403.75,400.33,391.53,389.36,387.21,391.49,391.84,389.18,383.38,381.29,385.12,386.50,382.57,386.05,386.87,394.39,399.54,392.41,387.58,391.86,389.50,391.15,399.11,395.49,396.17,392.83,384.30,375.90,381.73,376.48,376.63,383.82,L5
2010-04-09 22:12:12+00:00,380.34,387.00,389.35,393.82,386.28,383.75,382.25,385.38,411.12,402.38,411.59,401.37,394.40,390.74,401.39,401.25,405.51,407.56,413.49,412.51,411.04,412.00,413.08,412.50,412.79,409.33,408.51,398.81,396.89,397.22,400.13,410.22,405.68,401.30,384.77,382.86,369.87,379.62,375.21,378.66,381.61,L7
2010-10-02 22:12:13+00:00,394.94,408.23,404.47,406.91,399.96,393.03,391.92,392.31,407.97,397.81,396.34,397.70,391.67,387.75,406.85,404.88,397.20,395.08,396.54,397.12,398.25,406.95,411.36,418.51,420.95,415.90,412.88,408.22,409.21,401.89,400.99,411.37,408.62,406.08,388.27,398.47,384.23,392.26,393.19,397.60,396.85,L7
2011-01-06 22:13:13+00:00,397.62,416.06,416.54,391.93,392.50,410.18,407.14,402.54,407.52,395.99,388.04,382.90,391.85,,405.21,400.61,385.02,381.42,375.77,374.60,383.04,396.75,400.75,407.48,408.98,402.92,402.48,406.67,412.10,397.82,394.72,408.75,408.38,409.35,405.63,370.60,372.05,401.47,406.89,412.48,391.12,L7
2011-02-15 22:09:58+00:00,394.06,403.00,404.57,394.26,394.30,403.01,397.95,392.93,406.20,399.43,397.53,390.02,397.02,392.71,403.50,400.84,390.39,385.25,383.28,382.98,380.18,387.86,389.86,392.30,393.94,388.33,395.38,393.47,398.99,394.81,395.52,406.27,402.83,404.60,399.36,372.84,372.98,392.05,394.04,397.47,387.11,L5
2011-03-11 22:13:33+00:00,401.06,403.00,404.57,394.26,397.29,400.93,395.87,392.42,407.01,403.45,402.19,398.88,402.80,398.62,408.53,405.80,396.98,392.50,386.39,382.98,380.18,380.69,386.45,390.93,393.60,389.37,390.98,389.08,397.07,393.23,394.64,402.78,402.83,404.60,399.36,372.84,372.98,392.05,394.04,397.47,387.11,L7
2011-03-19 22:09:50+00:00,391.99,393.75,395.06,391.25,393.06,396.67,391.66,386.06,404.75,400.62,402.84,399.65,399.69,394.21,403.82,402.06,393.14,386.86,382.58,377.95,374.58,377.85,381.63,386.66,388.48,385.49,388.44,385.15,391.01,388.69,390.22,398.91,396.49,400.22,394.32,373.55,372.79,386.71,387.68,389.03,381.65,L5
2011-03-27 22:13:34+00:00,389.30,393.46,394.93,391.51,392.42,393.47,388.47,384.08,399.31,400.62,401.64,401.06,401.09,394.81,405.05,402.28,395.36,390.05,383.92,380.83,374.72,374.75,378.65,382.74,384.62,385.49,385.02,383.80,389.03,386.51,386.90,396.05,394.06,396.90,392.85,375.55,374.79,385.37,387.68,389.03,382.21,L7
2011-04-28 22:13:36+00:00,389.07,388.19,390.97,388.38,388.12,388.57,384.74,380.93,400.06,401.23,406.06,406.38,403.40,394.81,409.69,407.79,403.08,396.25,392.90,389.71,381.35,377.36,379.18,381.31,382.50,381.96,382.00,379.66,383.26,383.68,384.78,391.84,390.59,393.69,390.83,373.63,372.50,383.76,382.57,383.58,379.18,L7
2011-05-30 22:13:35+00:00,388.97,390.36,393.89,392.55,392.77,390.85,384.74,380.93,400.06,401.23,406.06,406.38,403.40,394.81,409.69,407.79,403.08,396.25,392.90,389.71,381.35,377.36,379.18,381.31,382.50,381.96,382.00,379.66,385.99,386.72,387.76,392.68,392.95,397.29,389.65,371.71,371.58,383.76,382.57,383.58,379.18,L7
2011-06-15 22:13:34+00:00,388.00,389.52,393.97,393.75,392.53,391.60,387.37,381.14,399.70,399.38,405.99,405.21,402.29,399.08,409.69,407.79,405.12,396.48,394.20,389.41,381.90,380.51,380.35,380.93,382.33,380.52,382.45,377.87,383.74,384.79,387.76,392.68,392.95,397.29,389.65,371.71,371.58,383.76,382.57,383.58,379.18,L7
2011-07-01 22:13:30+00:00,386.55,389.37,394.50,395.23,393.96,393.41,388.90,381.97,399.70,399.38,405.99,405.21,402.29,399.08,409.69,407.79,405.12,396.48,394.20,389.41,381.90,380.51,380.35,382.30,383.99,381.97,382.45,377.87,382.56,383.50,387.33,393.57,392.91,398.20,390.29,373.21,372.55,382.31,382.57,383.58,378.47,L7
2011-07-17 22:13:30+00:00,386.55,389.37,394.50,399.30,397.07,393.41,388.90,381.97,403.32,399.38,409.62,410.60,402.29,399.08,409.69,407.79,405.12,396.48,394.20,389.41,381.90,380.51,380.35,382.30,383.99,381.97,382.45,377.87,382.56,383.50,387.33,393.57,392.91,398.20,390.29,378.29,377.85,382.31,382.57,383.58,380.39,L7
2011-08-02 22:13:26+00:00,387.64,393.53,398.19,402.27,399.60,395.41,389.87,381.56,401.99,398.06,407.84,411.39,404.43,399.08,410.89,409.05,405.02,397.28,394.89,391.12,382.56,381.52,382.29,384.78,385.57,383.60,382.88,378.44,382.56,383.50,386.84,393.57,392.91,398.20,390.29,378.29,377.85,382.31,382.57,383.58,380.39,L7
2011-08-18 22:13:23+00:00,387.28,394.04,398.99,402.75,399.82,395.36,390.52,380.90,400.19,397.10,406.61,413.29,406.90,403.25,414.41,412.45,407.40,400.24,396.41,392.09,384.31,383.43,382.84,385.87,386.52,385.24,381.98,378.14,382.00,382.12,385.48,391.87,392.03,397.87,389.73,378.48,378.45,382.23,383.25,384.14,380.71,L7
2011-09-11 22:08:32+00:00,378.29,394.04,395.75,399.42,396.53,393.78,387.98,376.64,394.79,388.47,401.37,405.21,399.75,396.71,408.93,406.23,402.30,394.51,392.44,388.17,380.93,382.77,378.21,381.80,380.71,379.57,378.37,372.90,374.31,375.31,379.44,384.33,392.03,397.87,389.73,372.47,371.87,376.36,372.32,370.61,380.71,L5
2011-09-19 22:13:15+00:00,380.47,397.97,399.71,401.88,399.44,395.19,388.01,377.38,392.77,385.80,398.09,404.82,401.15,399.08,413.22,409.95,405.17,398.47,395.21,390.36,383.86,385.01,379.43,383.32,382.16,379.89,377.65,374.20,376.90,376.63,380.04,384.61,394.54,397.83,391.16,371.83,371.80,375.98,372.75,371.75,384.56,L7
2011-11-06 22:13:27+00:00,376.82,398.62,400.67,404.80,403.86,399.87,389.25,375.41,391.78,383.42,395.86,400.98,400.57,399.71,410.25,408.13,401.89,394.84,391.18,385.97,377.27,381.53,375.90,381.83,381.05,377.96,379.23,372.38,376.59,376.40,380.58,385.45,395.42,397.90,388.57,366.75,366.39,370.57,367.75,363.64,375.38,L7
2011-12-24 22:13:55+00:00,374.10,400.43,400.95,409.20,407.62,403.68,389.45,375.95,391.27,383.18,397.47,401.16,400.76,393.53,408.30,407.50,400.19,393.99,389.71,385.52,375.39,376.31,373.26,382.28,381.97,380.38,381.55,376.65,374.97,374.33,378.71,385.15,392.21,393.88,389.72,372.36,370.56,374.15,371.70,366.19,373.14,L7
2012-02-10 22:14:06+00:00,370.26,400.56,401.00,410.08,408.35,403.40,388.11,375.12,384.24,382.80,394.92,401.76,401.06,395.21,407.22,407.11,400.45,393.55,388.32,380.26,372.33,373.41,369.79,377.83,375.32,377.25,381.48,378.55,379.69,379.49,379.41,384.46,391.25,390.08,388.28,373.42,372.22,374.82,371.70,367.22,372.28,L7
2012-02-26 22:14:07+00:00,372.47,401.17,404.52,415.07,413.43,406.78,390.08,376.40,385.82,382.80,395.88,401.65,400.82,393.52,406.47,406.81,400.23,393.61,387.28,375.99,368.50,368.70,370.15,378.22,377.40,377.25,381.61,379.04,381.70,381.80,381.76,385.94,391.02,388.09,386.37,375.77,374.60,376.06,372.53,367.85,372.28,L7
2012-03-29 22:14:06+00:00,383.00,403.25,414.08,423.99,421.03,411.79,396.34,382.20,391.74,387.88,403.32,410.25,410.12,400.00,411.38,414.09,409.31,402.94,394.75,380.01,371.05,371.42,375.44,382.52,384.62,384.47,388.15,385.18,389.65,390.93,388.55,393.66,388.95,386.76,385.91,384.44,382.77,380.69,375.33,370.49,369.49,L7
2012-04-30 22:14:26+00:00,385.14,406.04,415.02,421.63,418.91,409.67,393.55,380.43,391.31,387.88,403.32,410.25,410.12,400.00,411.38,414.09,409.31,402.94,394.75,380.01,371.05,371.42,375.44,382.52,384.62,384.47,388.15,385.18,389.65,390.93,388.13,392.27,388.95,386.76,385.91,384.44,382.77,380.69,375.33,370.49,369.49,L7
2012-05-16 22:14:43+00:00,388.38,408.55,418.21,424.03,421.42,411.76,395.29,382.16,392.28,389.53,403.11,409.10,407.77,401.62,413.17,416.46,412.71,406.11,397.77,383.58,374.87,374.56,378.35,386.27,388.17,387.78,387.03,385.45,390.74,390.43,388.70,390.20,387.29,386.08,384.05,382.53,380.14,379.24,370.79,367.10,363.89,L7
2012-08-20 22:15:11+00:00,387.69,406.34,414.22,418.64,417.22,408.13,392.42,380.03,395.63,394.42,400.75,407.71,404.60,402.89,417.06,418.79,414.79,410.44,401.60,388.86,379.25,380.92,380.73,387.18,393.75,391.22,387.49,385.52,392.74,389.99,387.46,388.35,386.32,380.81,377.46,374.26,371.66,375.94,364.68,363.21,359.34,L7
2012-09-21 22:15:29+00:00,389.97,409.57,414.84,417.74,416.71,406.61,391.56,384.37,398.18,396.06,398.56,399.90,400.12,403.51,417.72,418.82,416.03,410.54,405.55,395.24,387.45,389.37,393.28,395.99,399.01,394.62,391.91,388.75,395.40,391.55,386.33,387.10,385.05,383.78,380.80,374.16,369.23,371.55,363.23,363.02,365.10,L7
2012-11-08 22:15:51+00:00,386.07,406.52,415.89,424.14,420.27,409.08,395.74,389.34,404.42,400.72,401.06,402.81,397.35,403.27,417.21,417.16,412.41,410.54,407.85,399.96,395.30,394.04,400.20,400.91,403.22,397.48,392.78,391.10,396.05,393.29,388.61,390.13,391.72,388.30,382.19,373.65,365.70,371.41,365.32,364.80,370.32,L7
2012-12-10 22:16:02+00:00,383.65,406.52,415.89,422.17,416.48,406.61,393.80,387.56,407.69,404.61,407.74,404.67,398.42,397.38,413.29,413.85,408.49,409.41,408.58,400.91,398.06,398.32,406.49,404.42,406.65,399.81,395.54,394.01,399.86,394.91,390.02,395.43,396.59,390.24,384.53,374.03,367.57,372.73,367.36,367.06,372.01,L7
2012-12-26 22:16:08+00:00,382.05,401.90,410.39,417.62,411.05,406.61,393.80,383.58,406.04,404.12,409.64,403.80,397.81,396.01,410.35,411.91,408.23,407.25,405.82,399.42,395.62,398.32,406.49,399.85,401.13,394.71,392.67,389.71,394.36,390.83,386.43,391.60,390.06,388.06,380.89,371.37,367.57,369.41,365.04,364.12,369.65,L7
2013-02-28 22:16:07+00:00,387.27,408.26,412.53,418.90,410.63,403.59,393.24,385.39,404.78,403.78,415.95,408.87,402.83,397.87,411.61,413.08,410.27,410.06,409.00,403.19,399.43,403.34,405.91,402.35,398.39,393.49,393.69,388.75,391.96,390.14,387.45,392.45,390.51,390.34,383.88,375.18,374.67,370.65,367.45,364.52,370.81,L7
2013-05-11 22:21:55+00:00,380.30,401.59,403.98,409.43,403.35,398.36,392.48,386.61,411.72,413.24,428.76,417.22,406.56,397.39,413.78,416.05,414.81,411.46,413.68,410.05,404.05,414.03,415.84,409.47,403.88,397.10,397.68,390.04,389.04,387.28,386.94,392.31,386.77,386.84,378.55,372.34,374.24,370.24,363.27,357.83,361.37,L8
2013-05-19 22:15:51+00:00,382.13,403.41,405.08,409.60,403.64,396.69,391.06,387.61,413.47,414.71,426.83,417.16,406.35,399.94,413.78,416.05,416.59,414.52,413.65,412.03,406.56,413.09,415.99,412.52,411.80,404.21,401.73,393.24,393.53,390.90,386.94,392.31,390.63,386.84,378.55,372.34,374.24,370.24,363.27,357.83,361.37,L7
2013-05-27 22:22:02+00:00,379.89,403.41,405.08,409.60,403.64,396.69,391.06,387.61,413.47,414.71,426.83,417.16,406.35,399.94,413.78,416.05,416.59,414.52,413.65,412.03,406.56,413.09,415.99,412.52,411.80,404.21,401.73,393.24,393.53,390.90,386.94,392.31,390.63,386.84,378.55,372.34,374.24,370.24,363.27,357.83,361.37,L8
2013-06-04 22:15:40+00:00,379.69,403.41,405.08,409.60,402.47,396.18,390.66,387.61,413.47,414.71,426.83,417.16,406.35,399.94,413.78,416.05,416.59,414.52,413.65,412.03,406.56,413.09,415.99,412.52,411.80,404.21,401.73,393.24,393.53,390.90,386.94,392.31,390.63,386.84,378.55,372.34,374.24,370.24,363.27,357.83,361.37,L7
2013-06-12 22:21:59+00:00,380.24,403.41,405.08,407.94,401.18,394.81,391.36,388.51,415.60,416.70,427.89,419.46,416.25,405.41,420.06,420.62,419.51,418.84,416.44,414.72,410.05,416.44,418.62,415.98,414.64,408.88,404.29,397.43,399.15,395.70,388.67,394.00,393.12,390.12,380.54,373.78,372.60,369.58,364.88,354.80,360.32,L8
2013-06-20 22:15:37+00:00,381.78,402.38,404.47,407.58,401.10,396.24,390.95,388.28,419.65,418.49,427.39,418.34,415.78,405.41,420.06,420.62,419.51,418.84,416.44,414.72,410.05,416.44,418.62,415.98,414.64,408.88,404.29,397.43,399.15,395.70,388.67,394.00,393.12,390.12,380.54,373.78,372.60,369.58,364.88,354.80,360.32,L7
2013-07-06 22:15:26+00:00,382.81,405.97,407.12,409.63,402.37,396.24,390.95,386.43,426.39,423.93,429.92,422.84,419.86,405.05,423.00,419.55,417.16,416.87,415.56,414.50,415.49,409.60,411.16,414.93,414.49,408.30,402.73,402.58,404.48,396.26,387.89,390.79,392.57,389.04,380.70,373.65,366.06,366.23,361.05,357.26,353.35,L7
2013-09-16 22:21:57+00:00,378.60,397.33,399.95,405.59,399.89,395.58,392.60,388.00,425.36,421.86,424.25,416.97,418.00,406.47,425.34,422.11,418.70,416.89,417.95,417.10,419.61,412.88,413.59,415.81,414.62,410.06,406.17,406.80,408.56,400.07,391.50,396.49,396.91,394.55,385.44,378.03,367.43,367.29,362.80,369.25,347.56,L8
2013-10-18 22:21:49+00:00,374.54,389.29,393.44,399.72,395.84,393.49,391.37,386.41,420.26,415.28,420.31,411.76,413.94,403.26,422.43,419.03,416.75,413.53,414.71,413.71,415.20,409.69,406.91,411.37,411.30,406.45,403.77,403.93,405.86,399.74,391.27,396.42,396.00,393.84,383.00,374.61,365.72,366.44,359.84,363.24,345.85,L8
2013-11-11 22:16:10+00:00,372.57,386.57,392.30,399.96,396.85,393.48,390.07,384.33,415.47,409.35,413.08,406.88,413.82,404.78,422.60,417.32,416.07,413.20,411.97,411.71,412.58,406.41,404.45,409.08,408.14,403.80,403.30,404.48,407.88,401.66,392.80,398.85,399.06,397.69,386.32,376.22,364.54,364.81,359.64,365.31,349.70,L7
2013-11-27 22:16:16+00:00,368.24,381.17,389.79,399.82,398.09,395.19,391.11,384.03,413.42,406.65,411.57,406.09,415.45,404.82,422.86,418.12,415.15,410.75,411.16,409.97,410.94,405.26,402.89,407.62,405.76,402.29,401.18,404.41,407.08,401.44,393.50,400.70,401.21,399.87,389.89,378.37,366.66,366.73,361.57,367.45,349.70,L7
2013-12-21 22:21:27+00:00,360.08,376.39,387.43,398.98,398.30,395.34,391.20,384.82,408.74,403.13,408.75,406.98,408.46,403.98,422.58,417.07,414.21,408.77,408.51,407.15,407.35,401.41,400.72,404.47,403.87,400.74,399.30,402.82,402.72,397.59,393.42,402.62,403.11,401.37,392.08,380.07,367.44,365.11,357.35,363.71,350.02,L8
2014-01-14 22:16:33+00:00,360.38,375.99,385.56,396.17,397.16,395.87,392.35,389.19,408.80,404.20,411.03,406.98,409.19,407.93,425.43,421.05,418.40,411.48,411.99,408.89,405.82,404.32,404.23,408.12,408.84,405.68,405.99,402.77,403.04,402.21,399.70,409.09,406.99,403.94,393.61,381.91,370.64,369.03,358.95,360.84,351.72,L7
2014-02-15 22:16:44+00:00,359.93,376.81,385.22,395.93,398.73,398.96,393.97,388.17,408.78,404.03,412.85,407.41,409.44,408.65,426.81,423.40,419.86,413.83,414.80,410.06,405.46,404.18,404.46,407.15,409.39,406.47,407.35,403.76,404.20,402.79,400.28,407.51,404.61,401.89,392.36,380.43,368.27,365.88,356.47,357.62,349.64,L7
2014-04-20 22:17:09+00:00,361.57,380.81,389.96,399.94,404.84,401.79,394.20,386.14,404.78,402.78,410.13,411.64,412.00,410.12,427.83,426.16,421.89,417.97,416.96,410.57,404.10,403.59,408.94,410.13,410.96,407.20,405.31,402.36,403.39,401.01,399.31,407.94,404.74,401.46,393.14,379.94,364.21,363.65,353.84,354.18,345.66,L7
2014-05-22 22:17:21+00:00,365.02,383.23,391.24,398.35,404.07,402.46,395.66,386.22,404.79,403.50,421.16,413.26,412.00,408.64,426.99,426.53,421.21,417.33,417.51,409.96,403.39,403.45,408.30,409.32,412.30,408.88,405.04,402.16,403.39,400.44,399.31,407.13,403.08,399.13,391.07,377.92,363.62,363.97,352.62,351.86,338.76,L7
2014-07-01 22:19:46+00:00,369.40,387.77,393.33,399.51,404.87,402.91,398.20,383.07,402.36,401.88,422.92,410.87,410.37,408.69,427.57,430.61,424.72,419.14,422.40,411.23,401.65,403.18,407.01,407.61,412.10,407.13,405.01,400.68,402.98,403.32,402.06,403.99,395.26,391.98,382.66,370.78,355.78,358.26,345.81,342.40,332.38,L8
2014-07-25 22:17:35+00:00,375.35,394.63,401.38,408.52,407.03,404.60,402.20,380.33,413.81,412.30,425.78,411.95,409.24,406.73,429.26,438.50,434.74,429.31,433.54,426.55,418.15,418.97,409.33,407.72,415.93,411.81,407.90,399.77,402.31,400.41,397.98,403.55,395.50,392.86,384.16,370.53,351.27,349.72,341.61,343.60,339.99,L7
2014-08-26 22:17:35+00:00,379.56,397.85,405.93,413.17,404.32,399.75,405.93,398.35,421.10,416.88,423.39,407.43,402.66,399.82,420.61,431.38,437.90,429.74,434.48,431.28,424.82,426.43,413.74,414.34,417.09,412.63,404.55,390.57,391.91,391.76,392.68,404.36,396.62,394.49,383.81,373.83,357.82,356.77,344.75,344.64,341.20,L7
2014-09-03 22:20:06+00:00,381.49,398.32,406.32,414.03,407.68,403.64,410.59,410.31,427.31,421.17,421.11,411.89,405.41,401.81,422.04,433.82,442.08,436.27,440.88,435.92,427.78,428.37,418.35,420.33,420.19,414.38,405.71,394.72,395.79,393.00,395.57,407.14,401.29,395.24,386.63,379.79,365.27,361.87,352.04,347.48,346.43,L8
2014-10-21 22:20:13+00:00,384.41,401.95,409.02,417.51,407.53,407.29,418.44,419.64,438.65,429.37,427.16,411.18,405.34,403.31,424.03,433.06,442.00,441.47,444.67,441.17,434.70,432.01,417.28,419.35,421.48,416.26,410.14,398.04,394.40,391.89,397.41,404.51,397.04,391.93,384.17,380.91,371.33,365.94,359.67,348.10,350.49,L8
2014-11-06 22:20:13+00:00,380.76,398.49,407.04,414.84,407.56,409.56,418.35,418.58,436.11,426.93,425.98,410.69,406.61,406.08,425.85,433.43,441.98,440.33,444.31,441.11,434.32,431.02,416.98,417.85,419.50,415.27,409.00,397.53,393.69,391.98,395.80,403.63,397.04,393.69,384.30,379.85,371.59,367.65,361.09,349.97,350.29,L8
2014-11-14 22:18:14+00:00,381.64,397.60,406.85,414.73,409.54,411.01,417.76,418.44,435.16,424.81,423.02,408.39,405.46,405.05,425.85,431.59,440.24,440.80,443.69,440.28,433.98,430.52,419.20,419.00,419.95,415.55,409.76,397.62,393.26,391.98,395.80,400.67,395.19,391.12,381.28,378.79,370.42,366.79,361.44,349.97,348.91,L7
2014-11-30 22:18:21+00:00,381.14,398.84,408.35,415.77,411.63,412.68,418.13,417.17,433.35,422.80,415.12,407.53,404.01,404.25,424.61,431.59,438.71,440.50,442.98,438.87,434.93,431.00,421.47,420.80,420.05,416.04,410.97,400.09,396.06,393.62,395.80,400.67,396.24,392.40,384.91,379.59,369.46,366.64,362.58,350.96,349.03,L7
2014-12-24 22:20:05+00:00,382.59,399.92,410.05,417.75,413.99,414.66,418.53,418.76,434.25,424.19,415.94,408.76,405.40,405.57,425.64,431.56,437.88,441.29,443.60,439.27,436.00,433.16,424.39,423.60,422.34,417.95,413.43,402.73,398.84,397.44,399.50,402.69,398.45,394.55,386.90,380.76,370.65,366.74,362.17,353.49,352.70,L8
2015-01-17 22:18:32+00:00,380.43,398.64,408.09,415.44,413.19,413.46,417.11,418.76,433.62,423.85,416.00,408.09,404.56,403.44,422.79,428.62,434.87,438.03,440.37,438.11,435.59,432.88,423.77,423.60,421.90,416.96,413.18,401.78,398.51,397.06,398.39,402.01,397.97,393.99,386.41,378.73,370.07,366.74,362.17,353.35,352.26,L7
2015-01-25 22:19:56+00:00,382.45,401.32,409.62,418.03,417.44,416.06,418.57,419.97,433.06,422.25,413.85,408.72,405.24,403.26,421.24,426.90,432.50,437.52,440.27,437.15,435.02,432.72,425.30,425.45,423.48,418.15,414.26,404.35,401.37,399.45,400.73,402.82,399.60,395.91,388.84,380.82,373.94,370.27,364.05,356.06,353.03,L8
2015-02-10 22:19:50+00:00,386.09,404.71,413.34,421.13,419.67,417.42,419.11,420.95,433.98,422.97,414.91,410.39,406.26,404.87,422.15,426.93,431.84,436.68,439.84,437.72,435.77,434.04,428.02,428.34,425.70,419.83,415.27,406.27,403.98,402.28,403.15,404.59,401.76,397.22,391.12,382.50,375.45,371.79,365.67,357.35,354.18,L8
2015-02-26 22:19:46+00:00,388.97,406.18,414.45,422.78,423.73,419.35,419.29,421.59,434.59,423.60,415.56,412.45,408.58,406.98,423.49,426.64,430.34,436.09,439.13,437.83,437.54,436.51,431.39,431.14,428.07,421.95,417.14,409.21,406.79,405.13,406.12,407.25,404.72,399.66,393.79,385.04,376.80,373.41,368.80,360.91,355.97,L8
