dates,satname,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0048,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113
2015-11-11 22:06:08+00:00,L8,341.37,344.50,354.10,342.65,348.85,365.94,376.10,384.17,382.77,399.46,394.31,391.29,387.76,393.73,382.80,372.63,373.55,371.02,373.45,385.56,384.90,381.26,357.93,373.73,375.22,375.73,376.31,372.78,364.30,374.82,364.69,383.06,376.96,388.23,399.70,396.77,403.80,406.73,402.02,384.70,378.93,372.86,366.15,377.27,442.59,343.37,401.33,413.57,409.67,413.42,416.29,405.40,422.19,400.14,393.70,410.17,423.77,435.02,423.22,411.39,419.15,386.72,421.72,428.25,414.11,415.04,394.85,411.99,444.28,465.78,451.43,448.54,425.50,442.68,420.78,408.68,413.38,,,,,,,,,,,,,,,,,,,,435.74,420.66,418.89,403.99,414.46,371.41,394.75,402.90,382.85,408.99,416.96,417.38,392.03,385.93,380.02,384.94,403.34,397.55
2015-12-28 22:13:33+00:00,L7,373.47,347.79,348.87,352.43,370.72,387.70,378.45,378.78,391.93,404.90,,,,,,396.39,396.52,388.55,383.43,403.18,396.20,386.24,392.77,,,,,,,382.52,375.02,405.08,394.34,394.29,393.93,407.09,417.99,409.37,,,,,,407.69,437.90,452.54,411.75,436.16,438.01,441.95,446.27,425.75,,,,,,,468.60,450.94,442.38,445.29,454.09,457.99,449.63,448.63,,,,,,,,,,,,,,,438.59,,,,,,,,444.77,457.76,445.65,451.64,448.44,451.11,454.49,,,,,,,,,,,,,,,,,,,
2015-12-29 22:06:09+00:00,L8,390.08,361.68,362.72,368.44,376.90,389.58,383.62,387.97,405.45,421.23,422.71,423.08,421.65,411.52,410.54,406.03,406.01,400.10,397.25,404.29,401.54,393.81,372.26,376.76,376.89,376.56,378.42,392.44,384.24,395.04,397.88,419.70,403.17,409.09,412.92,425.21,439.27,428.12,441.04,416.51,419.66,420.31,416.80,413.59,421.09,442.82,440.79,451.90,454.15,449.51,470.43,454.28,450.01,455.92,439.53,447.11,459.58,471.29,473.23,465.64,459.44,454.19,461.07,463.58,455.93,457.54,448.73,451.02,459.60,463.72,454.79,455.45,448.14,460.37,454.14,437.22,428.27,417.48,409.84,401.91,442.11,437.55,442.80,435.19,455.12,460.58,451.72,447.26,452.72,469.37,459.42,457.40,453.51,453.01,463.75,462.20,458.57,463.67,456.53,439.10,438.92,424.47,442.35,451.39,445.24,392.84,425.38,432.19,421.38,416.20,411.06,415.82,413.37,398.20
2016-03-01 22:14:10+00:00,L7,402.69,393.67,399.24,404.41,411.92,427.96,,,,,,466.78,460.40,447.73,446.30,445.51,438.26,426.09,414.60,425.13,,,,,,415.60,428.55,431.60,415.15,426.69,423.26,440.08,430.31,333.93,,,,,,,449.20,453.42,467.40,479.74,482.24,491.24,490.90,500.63,498.42,,,,,,492.55,498.01,520.70,521.29,516.45,500.72,490.71,498.37,516.58,,,,,,492.45,495.80,493.10,498.14,491.29,498.16,507.57,487.24,482.02,472.27,,,,,,475.78,493.34,503.33,500.54,491.66,480.34,490.39,483.65,499.98,,,,,,,510.44,491.35,491.93,492.95,496.05,483.91,485.09,471.83,456.64,,,,,,466.94,464.64
2016-03-02 22:05:55+00:00,L8,,,,,,,442.29,444.10,450.28,453.72,463.43,471.33,465.95,,,,,,,,,,,,,,,,,,,,,498.80,489.58,477.55,478.70,475.90,489.90,470.74,460.87,460.27,464.91,471.51,480.07,489.07,491.33,493.96,486.67,476.40,496.71,499.48,489.33,506.38,491.69,511.92,531.44,531.76,528.84,521.22,503.40,508.68,541.70,530.48,541.84,518.34,508.08,493.19,501.94,504.98,507.08,519.14,508.17,505.35,525.18,507.25,486.74,481.25,489.37,456.45,474.77,483.62,503.07,491.33,510.47,517.90,511.60,514.56,496.55,507.04,499.80,514.69,515.03,508.78,498.29,500.61,515.32,529.92,523.04,503.09,501.64,491.14,522.57,509.24,497.03,483.44,488.01,485.51,477.00,467.20,473.30,462.08,469.32,465.17
2016-03-09 22:12:04+00:00,L8,358.41,346.57,350.11,354.35,343.26,369.19,383.30,388.03,390.94,386.79,390.43,393.93,397.23,394.30,390.35,387.79,386.18,380.79,375.14,381.31,382.00,386.84,362.10,369.95,371.73,373.35,373.13,367.11,360.77,,,,,,410.58,408.84,420.52,415.84,422.76,405.59,,,,,,,,,418.62,421.52,429.83,434.87,414.75,411.12,434.92,431.57,434.48,450.75,433.91,415.97,433.03,415.15,428.98,424.95,418.92,428.77,401.26,426.28,428.32,434.90,433.62,420.99,432.47,421.72,432.16,419.32,395.64,390.94,384.62,378.40,407.51,396.34,414.29,399.15,421.08,438.63,434.78,432.80,423.31,429.43,423.92,427.21,432.03,425.71,427.15,423.69,432.11,429.80,426.79,415.46,404.27,372.69,412.91,420.89,394.42,,,,,,,,,
2016-05-13 22:08:26+00:00,L7,389.34,381.78,386.47,402.83,411.05,,,,,425.33,427.01,430.97,426.18,436.95,438.58,435.70,431.93,424.53,411.24,,,,,415.56,411.89,419.37,425.73,416.51,408.36,417.15,410.20,445.53,431.55,,,,,,458.20,439.00,440.88,443.37,454.55,450.81,465.02,482.28,478.28,480.49,,,,351.39,485.60,493.62,473.82,493.85,514.67,518.33,504.73,482.89,500.31,484.63,,,248.20,334.83,501.94,504.93,493.97,489.99,476.41,490.88,490.35,488.20,486.02,477.06,469.16,,,,,446.30,454.61,460.70,486.57,488.95,484.16,465.84,461.86,470.20,466.86,473.21,,,,,478.17,475.68,480.37,460.84,471.02,442.15,470.51,466.37,474.52,447.41,,,,283.18,377.84,433.45,441.71,439.77
2016-06-30 22:08:35+00:00,L7,,,,390.58,394.26,433.76,437.80,450.04,445.56,439.13,424.91,419.51,408.27,412.13,,,,410.24,394.54,,401.75,413.33,427.91,,422.56,423.50,416.28,388.95,,,243.52,263.93,408.91,408.55,430.59,415.82,438.47,448.02,467.50,459.18,443.50,424.46,,,,365.70,456.28,473.95,464.59,478.79,505.92,496.81,489.58,498.66,471.55,493.45,489.47,,,,239.75,482.22,485.38,475.40,478.82,477.47,491.35,488.40,488.89,496.98,479.79,,,,337.51,466.42,467.75,458.96,465.64,429.34,448.93,451.23,454.12,473.16,495.72,494.68,,,,,482.18,483.71,485.97,500.84,482.98,476.30,490.10,491.82,464.54,477.28,450.37,,,,321.24,323.01,287.62,272.88,259.30,276.23,260.52,276.30,251.37,438.40
2016-07-31 22:12:13+00:00,L8,,320.76,319.92,326.59,289.91,353.89,366.85,369.02,381.21,387.34,381.99,385.64,390.40,378.45,377.05,382.25,378.36,363.79,362.14,376.04,392.58,397.63,361.94,373.63,375.81,375.51,377.45,365.94,364.22,375.19,382.05,405.57,384.40,374.56,390.31,395.83,397.40,394.50,392.30,389.26,382.93,378.55,364.10,362.59,298.76,385.69,392.67,387.55,298.99,402.81,418.68,356.45,339.61,270.55,312.77,338.97,344.76,344.15,395.74,383.57,392.42,376.98,329.12,412.72,404.35,426.17,437.19,432.65,398.66,419.65,414.14,330.55,321.30,350.23,330.16,336.40,406.17,361.18,309.10,366.38,338.73,327.61,342.26,324.01,414.02,429.41,439.20,437.79,411.57,422.41,415.37,423.12,420.27,420.57,423.34,414.15,425.85,435.70,428.83,416.98,398.04,412.99,223.21,285.68,339.20,339.24,301.91,294.95,274.89,272.81,267.02,274.21,257.82,278.42
2016-08-01 22:08:38+00:00,L7,,,,,278.23,333.42,353.33,357.20,372.65,360.94,370.65,376.06,384.74,381.94,382.86,,,,,,392.58,388.15,361.79,362.77,363.68,364.24,363.50,356.20,352.03,,,,,278.67,376.98,381.86,387.26,384.75,380.83,381.73,375.25,378.59,380.65,345.11,,,,306.27,296.92,383.06,400.09,394.01,378.90,281.57,334.05,389.23,422.21,,,,,289.98,325.24,408.84,404.12,416.01,406.53,404.04,342.03,400.11,404.79,337.80,326.65,,,,289.87,282.97,314.43,345.41,332.48,348.21,411.18,392.24,340.46,339.35,424.81,411.92,,,,324.26,404.02,399.96,264.96,385.70,397.13,405.48,418.14,412.97,387.28,376.15,,,,,,,,,,,,
2016-08-08 22:14:50+00:00,L7,395.11,387.67,394.13,395.25,397.30,423.71,431.22,439.86,445.43,,,,,,438.98,425.04,404.04,392.89,383.41,411.15,395.93,437.11,443.99,,,,,,,429.85,411.56,436.19,426.21,421.26,434.34,440.86,437.69,,,,,,,441.51,469.42,482.96,461.19,473.34,479.13,491.41,512.79,507.06,,,,,,492.73,493.33,485.95,481.83,481.80,498.94,475.29,481.83,472.63,,,,,,405.20,488.74,477.16,482.91,483.37,460.50,451.96,455.77,424.84,431.35,,,,,355.95,504.78,500.44,481.85,498.56,484.27,486.19,494.27,503.07,504.25,,,,,,407.90,489.65,502.66,463.02,460.44,419.80,448.97,444.81,446.88,461.74,450.65,,,
2016-08-16 22:12:17+00:00,L8,351.45,338.61,340.65,347.73,346.05,366.62,386.27,398.96,389.25,396.63,379.61,381.65,394.82,377.86,372.50,382.45,388.04,369.57,361.76,383.96,390.45,387.47,372.10,382.90,375.22,373.30,375.00,370.07,370.11,364.29,364.81,380.42,360.16,363.19,386.27,388.62,398.79,400.69,391.27,380.15,370.57,372.10,361.48,378.13,383.59,387.52,412.47,397.87,408.05,400.32,408.84,412.12,421.48,407.46,437.61,427.85,417.02,415.30,410.73,405.30,418.77,402.35,420.50,438.88,394.56,424.94,415.14,415.45,404.30,419.88,411.81,347.61,320.56,358.71,343.84,390.23,376.22,355.80,310.17,375.15,349.82,337.02,410.62,401.87,333.85,408.63,436.07,421.50,419.20,421.39,414.83,418.43,422.56,417.81,398.57,408.70,426.17,407.00,419.59,406.27,391.92,366.30,349.53,281.80,357.75,336.03,304.34,298.53,273.83,276.11,265.29,273.49,263.22,280.16
2016-08-17 22:08:39+00:00,L7,325.74,320.24,332.10,329.52,335.74,358.49,,,,,382.20,380.64,385.34,377.29,376.07,373.88,370.78,357.33,352.26,372.54,388.21,,,,374.42,372.05,364.96,365.71,352.55,359.77,355.92,377.61,363.58,357.25,,,,,,393.97,384.04,380.27,371.52,390.26,397.95,400.50,404.52,384.51,409.50,,,,,416.51,421.70,423.88,409.55,425.02,408.35,393.14,422.03,413.08,432.32,427.52,,,,,423.72,429.96,415.42,399.44,337.82,357.58,409.59,412.01,374.75,361.70,,,,,,404.24,418.14,427.67,439.49,433.25,422.63,423.02,414.62,425.53,417.29,,,,,405.58,417.94,414.37,412.70,351.74,365.29,404.87,400.07,339.23,313.74,,,,,281.56,262.77,279.52
2016-09-01 22:12:24+00:00,L8,340.07,327.69,327.30,326.53,327.54,343.37,379.60,386.75,395.15,390.83,384.45,392.44,386.07,380.64,386.30,382.46,378.17,368.02,364.91,385.17,383.53,387.74,378.31,379.70,376.50,375.21,375.51,370.37,361.71,363.72,364.79,384.65,358.27,370.26,385.56,387.52,403.49,401.87,402.46,385.23,380.38,387.06,370.50,389.34,396.35,406.35,414.24,413.67,419.94,418.53,422.14,416.87,429.02,426.14,430.03,428.84,413.26,433.96,416.51,417.66,434.70,411.32,429.41,438.33,412.34,424.95,427.80,439.62,430.69,440.60,439.81,407.39,403.27,415.69,414.99,406.70,390.03,372.29,385.59,374.58,385.51,389.17,404.55,412.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09 22:14:55+00:00,L7,392.73,390.48,405.46,404.99,,,,,,,440.23,452.03,456.04,447.63,450.25,441.29,424.04,415.06,,,,,,,416.76,415.92,423.42,419.69,431.04,458.59,448.49,461.17,430.09,,,,,,489.53,469.58,471.42,473.15,477.49,470.69,485.57,457.13,428.68,,,,,,,515.85,485.28,493.72,498.98,504.04,500.16,497.55,500.61,511.81,,,,,,501.20,501.95,510.34,497.80,500.14,503.31,505.90,512.31,508.40,,,,,,451.99,450.61,467.98,506.63,518.79,518.06,505.75,494.17,502.69,484.45,,,,,,488.77,486.99,474.26,477.25,502.13,503.26,523.24,501.94,472.87,,,,,284.40,355.70,454.88,449.49,440.46
2016-09-10 22:06:15+00:00,L8,392.57,395.15,407.51,406.43,407.22,424.25,439.34,455.02,457.29,452.79,450.73,463.20,466.68,458.30,457.66,451.46,423.98,419.44,423.56,437.86,446.43,455.96,462.11,447.14,426.82,424.66,426.64,430.03,433.83,457.29,459.44,472.70,440.80,428.90,439.40,455.09,472.22,480.21,494.80,475.38,481.16,483.83,486.48,476.54,481.41,486.25,471.94,483.55,489.03,517.03,540.85,531.58,523.47,525.70,509.40,516.40,517.43,513.20,509.33,508.41,505.65,508.23,531.79,507.85,500.14,481.72,494.15,507.06,516.11,518.17,504.87,509.31,504.51,500.86,513.96,511.62,498.09,484.60,476.83,447.08,465.16,461.36,457.31,476.63,519.67,533.29,518.36,511.31,496.54,503.08,506.05,515.70,521.03,519.28,525.10,521.84,497.68,498.86,485.30,488.16,510.59,506.48,525.55,506.23,466.92,398.30,463.24,469.60,475.24,481.10,482.18,470.83,456.19,444.82
2016-10-12 22:06:21+00:00,L8,353.43,346.25,340.42,331.75,340.94,369.22,385.00,398.12,413.84,419.87,417.40,419.09,425.54,427.02,420.26,413.01,400.59,391.00,396.94,396.37,403.36,402.28,376.55,388.36,392.17,404.05,398.39,399.27,396.73,390.11,370.12,388.74,368.21,368.71,391.31,407.33,421.16,410.18,402.47,393.95,390.14,379.73,373.28,387.04,409.66,429.22,432.94,441.98,427.56,431.79,419.15,420.24,442.92,435.35,467.81,457.86,443.04,446.01,421.47,416.84,460.76,435.44,415.58,418.98,397.75,423.79,429.54,430.53,416.07,420.70,424.33,425.23,446.52,433.23,441.88,420.96,414.99,408.59,416.71,398.23,417.54,412.19,425.83,431.19,441.00,462.91,461.01,452.31,443.55,437.60,453.18,,,,,,,,,,,,,,,413.76,415.64,413.56,418.24,421.32,412.77,414.97,410.26,388.21
2016-10-27 22:14:54+00:00,L7,341.90,349.68,347.42,335.21,335.54,369.55,383.49,390.21,393.51,,,,,,416.37,406.47,398.30,387.14,381.75,388.00,387.19,384.76,360.60,,,,,,378.46,360.08,312.46,338.45,,355.49,359.02,351.62,382.91,,,,,,,,,,420.83,402.06,412.67,387.66,413.66,463.36,,,,,,438.97,434.33,402.30,424.64,395.67,414.59,418.97,404.86,431.34,,,,,,431.88,461.66,462.55,458.14,434.69,418.80,409.36,418.14,392.05,,,,,,,446.65,430.62,421.42,450.98,460.09,431.31,446.09,447.55,445.94,460.40,,,,,400.81,382.20,389.16,410.04,391.41,399.69,414.28,416.60,418.59,421.88,,,,
2016-10-28 22:06:23+00:00,L8,336.92,319.11,321.53,316.61,317.98,348.95,370.72,384.23,385.96,388.76,381.07,388.14,398.09,412.44,402.95,400.63,388.66,381.38,375.14,385.52,386.63,383.61,364.56,375.31,377.21,388.79,388.69,381.55,366.35,373.04,348.49,373.21,356.96,357.30,380.69,384.04,400.58,398.98,401.22,394.32,387.67,376.62,370.55,372.64,381.16,401.73,406.22,401.58,404.05,410.72,412.57,414.33,421.49,425.69,436.01,419.46,418.34,419.47,408.19,403.55,413.51,390.86,413.17,407.45,400.56,415.97,412.08,420.36,411.67,420.05,414.97,410.55,424.29,421.66,430.28,406.88,401.93,386.64,392.15,384.31,396.91,380.15,412.62,395.70,411.71,422.76,436.25,415.45,416.36,423.57,440.54,423.34,423.99,414.66,414.73,430.00,429.57,413.93,425.20,417.16,398.00,394.84,391.26,404.19,394.05,387.29,399.37,400.47,408.84,404.13,395.57,396.21,389.99,381.87
2017-01-16 22:06:11+00:00,L8,360.68,347.00,347.90,347.12,342.90,369.09,383.63,385.76,385.88,385.70,394.52,403.85,408.72,416.99,412.53,410.67,406.39,397.77,386.39,392.53,396.68,402.26,399.61,397.18,387.41,,,,,,379.65,397.64,383.76,391.77,394.65,396.40,421.73,409.04,407.68,396.00,380.36,384.96,373.14,387.26,415.59,430.39,440.52,437.48,425.62,413.03,412.78,413.60,438.18,442.55,441.69,449.03,450.65,455.43,450.81,447.34,445.93,419.22,438.69,437.01,425.23,427.32,420.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.67,445.35,440.56,437.54,421.02,417.78,391.66,397.05,430.05,404.63,400.09,417.20,412.62,412.51,398.93,382.96,392.33,410.75,395.31
2017-02-08 22:12:10+00:00,L8,384.53,363.88,360.09,350.62,342.43,368.44,378.81,394.96,403.65,404.05,400.02,402.33,352.97,389.36,383.33,347.81,351.96,356.99,364.12,397.79,382.77,389.57,413.93,406.18,398.54,399.31,388.50,383.53,391.26,408.47,393.69,410.42,402.07,413.69,416.13,403.71,407.87,413.27,431.51,417.99,391.28,387.80,369.00,368.24,398.16,422.14,437.60,451.55,455.72,458.68,476.76,439.08,439.80,444.01,454.12,462.09,457.79,475.50,472.20,457.83,453.31,449.13,457.01,455.40,443.15,437.57,433.38,442.03,451.92,430.57,441.89,429.34,447.77,459.04,455.66,442.55,424.84,411.45,427.15,409.29,433.05,422.22,425.45,431.23,453.52,458.30,458.40,447.40,443.73,464.81,459.75,465.83,447.10,458.41,456.90,449.51,445.52,451.96,451.32,444.90,446.51,443.13,445.52,449.98,429.91,405.05,431.41,424.77,422.95,403.00,405.82,413.82,413.97,405.85
2017-02-24 22:12:05+00:00,L8,387.21,364.71,357.23,348.79,343.76,359.20,375.78,396.43,401.34,398.01,405.24,411.18,410.35,411.57,416.23,415.35,413.71,412.08,402.00,402.97,399.33,408.58,409.97,404.38,399.17,392.01,390.76,396.23,399.47,399.78,386.41,412.05,397.18,399.05,409.41,412.14,415.62,420.63,428.17,412.76,393.73,397.79,387.77,388.22,412.19,444.53,465.95,458.88,451.89,451.54,479.31,454.64,446.99,441.79,447.52,460.07,453.66,470.92,461.61,453.02,456.19,439.79,460.54,462.63,443.14,435.41,440.47,448.81,452.68,437.17,449.25,442.06,453.04,460.97,460.61,449.23,434.14,404.10,413.83,412.54,431.31,414.91,421.27,421.87,456.46,466.78,456.07,449.30,447.88,457.08,456.34,456.87,451.81,457.03,447.48,442.93,445.63,451.63,453.51,434.07,408.86,380.48,412.57,431.10,430.87,404.92,427.61,425.69,414.94,411.14,397.57,419.57,407.94,396.68
2017-04-05 22:14:28+00:00,L7,,403.12,406.52,388.26,382.90,382.98,395.73,412.66,420.09,421.41,,,,,,,450.65,447.43,446.60,454.36,437.61,438.28,433.02,436.82,,,,,,,437.12,447.15,433.65,445.44,451.57,455.90,456.55,436.26,441.85,,,,,,477.07,497.57,496.89,502.81,492.53,494.39,529.68,509.22,494.55,497.19,,,,,,498.82,494.19,488.89,506.40,484.74,486.22,486.99,493.65,,,,,,379.84,507.83,496.82,489.45,475.35,467.61,478.86,457.05,479.06,453.49,,,,,,,487.46,502.74,507.68,502.50,488.62,485.28,489.40,471.03,461.56,,,,,,475.23,482.49,484.21,462.78,466.31,458.73,448.45,441.82,437.09,,,
2017-04-30 22:08:28+00:00,L7,,,,,,,358.96,376.89,378.76,369.60,379.23,394.76,389.63,382.45,390.73,393.81,,,,,409.79,412.05,421.60,417.62,383.75,386.78,381.28,379.50,376.45,377.80,369.75,,,,,407.46,419.22,406.55,394.84,381.34,388.04,395.97,367.34,421.72,426.60,,,,,460.73,453.27,439.89,426.05,395.48,425.83,434.85,418.15,396.83,444.74,440.80,,,,,430.87,438.26,435.39,433.78,407.43,419.84,416.04,409.69,433.51,452.12,,,,292.21,313.67,396.58,430.98,432.72,435.07,423.71,438.94,428.51,430.72,451.57,454.67,,,,324.02,434.95,422.97,437.81,447.89,443.88,437.46,435.65,439.65,439.24,439.66,455.70,,,,299.89,271.85,275.02,276.46,280.58,260.60,281.53
2017-05-08 22:05:23+00:00,L8,,,,,,,,,,,,,,,417.94,414.49,417.15,406.18,402.68,414.92,424.74,427.01,418.94,418.09,417.00,408.46,400.48,390.56,386.44,398.21,401.03,421.63,399.08,412.19,427.17,430.07,431.09,420.65,417.71,406.13,412.85,423.40,422.09,422.62,440.30,455.84,459.02,463.17,457.51,457.85,478.76,459.92,460.02,455.81,457.35,461.10,466.89,473.28,470.32,464.23,472.04,461.15,460.70,452.76,448.64,454.31,456.07,457.14,454.02,454.88,451.01,443.77,456.14,472.45,474.60,453.25,442.16,437.80,428.87,420.15,440.20,432.96,442.26,428.81,438.18,449.54,448.24,452.23,456.41,453.70,453.58,446.11,434.63,442.41,429.67,435.41,426.83,403.52,,,,275.62,207.78,260.58,299.23,282.63,269.20,262.35,246.68,540.15,523.42,532.88,575.21,580.52
2017-05-23 22:14:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,659.13,629.11,645.90,,,,,,,,,,,,540.75,547.51,,,,644.52,657.90,,,,,,466.88,392.64,335.28,319.78,292.16,236.17,247.88,257.53,,,,,,331.09,376.64,483.20,463.52,502.18,512.37,502.08,584.33,638.22,,,,,,,,,,,587.07,648.94,449.17,416.34,413.35,,,,,,,,399.64,458.81,443.40,441.88,464.08,492.36,402.38,437.50,,,,,,,,496.41,632.75,658.15,,,,,,
2017-05-24 22:05:34+00:00,L8,,,,,,354.51,366.56,382.55,385.86,396.25,408.52,412.27,407.81,411.51,413.86,410.47,402.70,397.53,393.42,404.55,412.50,418.75,411.68,410.96,408.47,409.86,402.57,389.45,375.79,386.14,383.35,408.59,402.59,406.80,420.69,426.05,433.43,419.93,424.72,410.87,405.54,410.32,414.18,421.62,436.09,450.63,453.19,451.90,451.44,462.00,479.35,462.15,463.61,461.64,450.98,452.84,459.32,461.29,464.10,456.89,463.70,459.22,450.28,441.66,444.17,449.93,452.43,453.11,453.75,455.00,449.29,445.35,449.45,458.96,459.43,450.81,444.04,430.81,435.33,418.51,435.91,426.97,435.79,434.02,448.42,454.43,443.61,445.60,456.68,466.68,463.35,459.25,444.88,447.63,448.68,447.26,444.04,444.40,445.42,441.85,446.11,426.84,444.13,447.45,434.50,338.23,299.48,289.75,269.31,271.43,260.13,272.23,255.74,275.33
2017-06-08 22:14:48+00:00,L7,,,,,,350.08,359.66,367.22,366.12,377.04,396.52,393.09,394.58,400.85,,,,,,387.83,395.61,403.56,402.01,388.59,398.52,392.83,383.28,374.85,,,,,266.75,387.15,406.38,412.15,418.79,417.99,413.21,398.55,386.12,397.25,,,,,,362.31,447.69,446.27,473.01,456.45,453.42,445.40,435.93,439.25,437.37,,,,,294.72,447.10,442.79,436.28,444.58,445.21,440.95,434.33,451.43,434.38,,,,,156.72,292.55,424.88,309.51,395.63,423.59,412.62,425.30,422.75,431.52,429.88,,,,,335.43,441.29,430.58,431.32,435.50,432.05,433.37,421.88,417.51,416.08,,,,,,331.63,299.37,280.63,266.30,266.52,254.11,263.87,250.63,274.24
2017-06-24 22:14:51+00:00,L7,,,,,,,,,,,332.35,,,,,,,358.68,357.34,,363.52,353.67,348.20,356.44,351.23,,,,,100.35,337.75,361.20,349.01,351.06,372.84,374.13,368.06,362.55,280.95,,,,,,,303.84,288.29,165.27,246.10,286.11,,,,,,,,,,,432.38,438.69,445.65,436.90,457.69,422.67,416.18,406.42,,,,,,347.44,314.19,337.39,393.87,389.17,424.21,399.97,459.94,381.42,380.68,,,,,,406.41,413.66,406.14,402.25,327.77,137.98,252.21,322.68,,,,,,,,,,,643.62,599.38,496.08,455.17,536.11,613.12,579.46,
2017-07-10 22:14:52+00:00,L7,,,,,,,,,,,,,,,,369.93,378.17,379.37,,384.91,373.64,361.56,365.27,,,,,141.55,168.56,363.26,315.20,178.97,199.80,210.99,220.87,,,,,,,,257.40,210.44,221.39,301.94,292.90,,262.31,296.37,317.32,,,,,,,422.87,,326.07,409.63,151.10,427.52,438.03,446.52,449.49,441.97,,,,,333.26,330.36,352.44,339.79,427.05,406.56,296.41,323.50,339.51,330.11,,,,,,290.39,175.58,379.51,,406.13,475.62,475.70,479.23,439.07,429.62,,,,,,450.49,443.82,,,,,,,,,,,
2017-08-11 22:14:49+00:00,L7,,613.80,591.33,,,,,,,,224.04,,,,,,,,,,651.50,,,,,,,405.90,280.99,300.98,365.02,562.06,639.22,,,,,,158.63,416.67,307.75,649.66,533.13,143.36,219.01,648.77,660.28,570.32,599.70,,,,,,,,627.34,469.19,,642.02,620.54,649.66,517.16,,,,,305.51,327.03,312.54,,,,,,,,,,,,,,,,92.49,119.48,107.24,138.36,140.11,,,,,,,245.13,292.13,,181.09,210.43,230.40,206.12,185.92,,,,,,,,,,
2017-08-20 22:08:38+00:00,L7,,,,,306.53,325.87,341.05,348.67,368.43,368.17,376.22,385.18,376.67,383.54,372.63,,,,367.73,369.33,379.47,376.15,363.73,374.04,375.25,371.48,373.17,365.07,350.55,,,,356.77,362.46,381.71,387.12,394.26,396.64,400.71,378.46,365.61,370.37,350.68,,,,,399.68,402.56,391.65,414.72,409.17,407.32,406.35,411.14,409.00,409.39,415.25,,,,369.09,406.18,412.79,396.96,420.63,411.98,421.76,408.79,407.32,402.06,376.85,,,,,,406.80,398.62,376.37,403.96,399.37,419.38,403.80,336.34,421.13,418.24,,,,,,427.28,416.65,424.46,424.05,426.11,425.02,426.28,411.09,403.17,383.03,,,,,313.97,304.77,274.64,283.06,272.10,282.90,273.71,275.32
2017-09-04 22:12:19+00:00,L8,,,,368.79,341.84,335.29,338.57,381.50,383.42,,,,,,,,,,,,,,417.77,411.48,407.04,387.27,405.05,396.49,391.51,408.90,416.61,439.28,423.92,408.05,401.44,410.02,403.27,394.69,401.41,386.08,376.95,387.14,401.44,424.86,342.38,364.15,363.10,392.10,443.60,460.78,493.18,474.36,471.20,464.22,446.21,374.01,364.74,358.55,373.13,360.35,384.59,446.25,456.21,455.59,455.21,467.30,465.15,467.37,465.19,462.88,446.37,444.39,447.99,459.68,462.75,454.41,451.26,448.16,454.38,429.04,450.20,444.88,451.03,438.13,453.26,460.57,458.98,460.06,463.15,477.87,467.63,459.61,456.13,457.08,456.49,454.17,457.18,461.72,449.75,446.04,449.50,434.59,445.85,451.42,437.03,419.16,430.69,438.41,436.59,434.09,420.35,409.88,392.12,399.32
