dates,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0048,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113,satname
2016-06-30 22:08:35+00:00,388.59,379.12,382.99,388.21,390.29,418.21,429.69,435.95,436.26,425.96,426.16,433.13,428.66,422.90,428.91,426.83,422.62,410.54,399.01,419.10,405.67,417.33,414.72,405.38,406.28,408.06,411.05,401.17,398.59,402.50,394.07,427.69,408.59,395.98,450.00,440.49,452.31,453.00,459.31,443.38,431.40,428.17,440.40,445.47,453.89,461.26,459.12,467.17,468.91,467.46,486.04,485.61,469.56,477.11,468.97,481.83,494.22,504.03,494.48,478.70,480.79,473.88,495.00,467.42,471.87,482.19,475.32,477.87,477.18,480.60,474.07,480.79,486.11,477.11,486.49,468.09,456.89,453.05,456.81,429.95,452.29,444.04,456.24,456.65,477.50,484.77,481.70,474.97,474.07,482.96,467.35,475.83,486.23,488.71,479.74,475.42,478.64,481.40,477.67,465.67,459.13,448.23,488.18,480.15,461.26,,449.12,461.11,452.60,442.80,448.90,365.81,426.49,427.89,L7
2016-07-31 22:12:13+00:00,388.59,369.20,371.22,379.62,390.29,418.21,418.64,423.88,426.50,421.43,420.53,427.88,424.61,416.81,419.44,419.19,415.06,403.99,394.43,409.41,405.04,415.43,402.46,399.46,401.77,404.04,407.13,396.92,393.50,398.73,396.28,424.47,406.04,393.27,438.58,432.82,442.08,441.88,449.10,435.35,424.91,421.44,425.99,445.47,453.89,461.26,449.56,467.17,468.91,467.46,486.04,485.61,469.56,477.11,468.97,481.83,494.22,504.03,494.48,478.70,480.79,473.88,495.00,453.86,455.59,472.19,471.43,472.56,477.18,473.55,467.19,455.22,486.11,477.11,486.49,468.09,451.11,453.05,456.81,418.73,452.29,444.04,456.24,456.65,477.50,478.65,476.40,471.27,474.07,482.96,461.80,470.15,474.41,488.71,471.24,464.77,471.28,476.74,472.19,460.67,452.68,445.66,488.18,480.15,461.26,357.91,449.12,461.11,452.60,442.80,448.90,348.51,426.49,427.89,L8
2016-08-01 22:08:38+00:00,388.59,369.20,371.22,379.62,390.29,418.21,412.52,417.48,421.67,416.30,417.16,424.73,422.63,415.33,417.33,419.19,415.06,403.99,394.43,409.41,407.13,415.11,399.72,396.79,398.78,401.26,404.19,394.47,390.41,398.73,396.28,424.47,406.04,393.27,431.46,427.83,436.32,435.65,442.68,430.75,421.58,419.25,423.86,445.47,453.89,461.26,449.56,467.17,468.91,467.46,486.04,485.61,456.63,477.11,468.97,472.17,488.00,504.03,494.48,478.70,480.79,473.88,495.00,449.10,451.39,466.89,466.39,466.92,477.18,468.01,463.23,442.58,486.11,477.11,486.49,468.09,451.11,453.05,456.81,411.00,452.29,444.04,453.17,450.87,477.50,478.65,472.75,467.15,474.07,482.96,461.80,470.15,467.27,488.71,471.24,455.89,463.88,471.80,468.72,458.81,449.28,441.01,488.18,480.15,461.26,357.91,449.12,461.11,452.60,442.80,448.90,348.51,426.49,427.89,L7
2016-08-08 22:14:50+00:00,387.72,370.89,374.09,380.56,389.69,417.44,413.97,419.54,424.20,416.30,417.16,424.73,422.63,415.33,419.69,418.86,411.35,400.89,391.35,407.97,403.69,418.01,399.72,396.79,398.78,401.26,404.19,394.47,390.41,404.37,397.60,425.73,408.58,399.74,430.69,428.75,435.30,435.65,442.68,430.75,421.58,419.25,423.86,441.98,455.27,463.69,449.83,466.41,468.95,470.95,490.23,488.47,456.63,477.11,468.97,472.17,488.00,499.37,491.85,477.75,479.29,473.53,493.78,452.84,455.48,466.42,466.39,466.92,477.18,468.01,463.23,435.53,483.77,475.12,483.77,469.21,451.22,450.44,453.55,411.64,444.56,444.04,453.17,450.87,477.50,478.65,476.10,467.15,473.52,484.36,463.58,471.02,470.10,489.30,471.24,455.89,463.88,471.80,468.72,458.81,442.61,441.01,488.05,480.15,458.70,357.91,445.07,446.96,443.74,446.27,443.77,348.51,426.49,427.89,L7
2016-08-16 22:12:17+00:00,385.73,369.90,372.28,379.63,386.81,411.79,413.77,420.36,422.43,416.72,415.02,422.16,421.62,412.80,415.77,416.08,410.76,399.24,389.94,407.12,404.12,416.21,398.71,397.96,397.78,399.77,402.84,393.80,390.31,400.86,396.31,420.18,403.80,396.25,427.16,425.84,432.90,433.12,438.56,426.34,417.52,415.74,417.85,434.47,446.20,454.77,448.26,459.37,463.19,462.09,490.23,488.47,454.06,468.45,468.13,469.60,481.62,490.63,483.60,470.94,472.96,467.12,485.96,453.81,449.71,463.72,462.83,463.33,469.42,465.29,460.09,428.49,483.77,475.12,483.77,461.15,444.67,439.93,453.55,410.19,444.56,444.04,449.84,447.09,477.50,472.41,473.92,464.39,467.92,477.03,460.78,467.74,467.07,489.30,463.03,452.41,461.71,467.06,465.40,455.53,440.49,434.85,488.05,480.15,458.70,360.13,445.07,446.96,443.74,446.27,443.77,339.83,426.49,427.89,L8
2016-08-17 22:08:39+00:00,382.46,368.57,371.48,378.41,385.27,408.67,413.77,420.36,422.43,416.72,415.24,421.39,420.95,412.14,414.59,414.37,409.37,397.78,389.01,406.40,405.30,416.21,398.71,397.96,398.28,399.67,401.89,394.07,389.24,399.78,396.30,417.57,402.37,395.36,427.16,425.84,432.90,433.12,438.56,426.08,417.65,415.63,416.99,433.83,444.88,453.80,447.83,454.44,461.28,462.09,490.23,488.47,454.06,466.51,467.26,468.93,477.65,488.17,479.76,466.74,470.62,465.41,484.06,454.37,449.71,463.72,462.83,463.33,468.66,465.84,459.61,430.64,483.77,475.12,478.13,459.33,440.74,435.67,453.55,410.19,444.56,444.04,449.84,446.06,474.33,471.86,473.94,465.54,467.09,474.75,460.13,467.53,465.89,489.30,463.03,452.41,461.71,465.42,463.96,455.44,442.55,430.51,488.05,473.43,456.99,366.61,445.07,446.96,443.74,446.27,443.77,338.18,426.49,427.89,L7
2016-09-01 22:12:24+00:00,382.69,368.28,369.04,376.67,382.36,403.71,414.24,421.60,422.64,415.81,412.44,414.89,413.94,409.76,413.09,412.22,407.64,396.52,388.80,407.74,406.00,417.04,401.83,400.63,399.36,399.95,401.26,392.42,388.46,398.42,397.22,415.44,398.94,397.70,419.38,420.05,429.23,429.03,434.15,421.58,411.98,410.10,406.91,425.08,437.53,450.00,442.71,447.41,458.03,463.71,488.09,484.32,452.26,464.14,466.83,464.95,466.67,483.21,471.79,460.69,467.87,458.84,473.98,456.65,450.90,458.46,460.79,465.10,466.87,464.59,457.56,420.88,480.03,468.03,467.07,451.30,432.53,428.28,447.40,407.92,438.74,436.93,442.85,440.82,470.21,465.38,469.49,459.46,466.08,472.43,456.63,461.68,461.77,490.94,460.31,446.84,455.68,459.69,453.62,449.02,434.79,417.74,495.79,473.48,451.56,366.61,436.97,432.81,434.88,449.74,438.65,318.28,401.21,414.08,L8
2016-09-09 22:14:55+00:00,374.46,362.60,366.70,372.54,378.77,400.22,409.29,417.08,419.26,411.98,409.70,413.19,413.45,408.58,412.73,410.90,404.09,392.96,384.25,403.92,404.23,414.49,399.38,397.66,398.02,398.30,399.70,391.15,389.54,404.20,401.26,419.78,400.68,397.70,413.26,414.34,423.10,422.57,433.44,421.73,416.94,415.51,413.71,428.85,441.70,446.59,442.71,447.41,453.77,459.10,487.28,480.58,450.67,467.65,461.27,461.88,463.93,475.36,466.10,457.55,467.18,460.70,470.84,454.68,446.11,454.74,460.60,463.85,465.20,463.56,455.12,418.23,470.17,468.15,466.36,447.96,430.37,421.18,444.07,402.73,428.93,429.92,436.95,440.41,470.68,464.80,471.14,457.67,462.88,469.83,453.32,457.31,456.62,487.15,447.10,437.46,453.17,453.52,450.16,445.90,434.47,412.19,488.20,463.80,446.08,366.61,436.97,432.81,434.88,449.74,438.65,336.45,408.10,413.68,L7
2016-09-10 22:06:15+00:00,373.62,363.67,369.23,373.64,379.40,400.80,410.15,419.07,421.75,414.88,411.98,416.46,417.37,412.10,415.72,413.72,404.32,393.90,386.91,406.58,407.71,417.84,406.41,402.91,399.44,399.45,400.69,393.47,392.82,408.27,405.53,424.40,403.14,399.22,414.42,417.59,427.55,429.17,438.54,425.69,421.79,420.82,419.81,432.23,443.95,448.14,443.36,449.15,455.65,465.88,487.28,480.58,450.67,472.51,464.72,465.69,467.62,476.65,468.16,460.70,469.74,463.64,477.00,459.07,450.40,455.66,461.97,466.25,469.04,466.96,457.98,425.15,471.56,469.90,470.30,447.96,430.37,426.95,445.06,405.64,431.99,431.41,436.92,442.37,475.68,471.15,474.47,461.91,464.81,471.68,456.91,462.22,462.39,488.26,459.40,449.54,456.59,455.59,451.98,448.18,439.73,412.19,488.65,468.35,444.48,368.53,435.71,436.81,440.66,451.02,446.01,351.53,412.13,414.26,L8
2016-10-12 22:06:21+00:00,370.14,360.88,365.30,368.69,373.64,395.35,406.05,415.50,419.94,414.68,411.86,416.07,417.61,413.02,415.60,413.00,403.27,393.04,387.39,404.30,406.71,415.18,401.20,400.01,398.20,399.40,399.89,393.47,392.62,405.52,405.53,424.40,399.07,394.58,410.81,415.59,426.03,425.64,433.80,421.94,417.97,416.05,413.78,425.62,438.70,444.63,441.35,447.29,450.54,458.92,468.33,480.58,448.42,466.91,464.15,463.97,464.03,471.67,461.18,454.07,467.80,459.65,467.13,453.98,442.86,450.85,456.96,461.43,461.46,461.57,453.85,424.23,464.71,469.90,465.14,443.17,427.62,423.01,437.55,403.75,427.56,426.93,434.71,440.39,475.68,469.17,472.25,459.75,459.99,464.72,455.64,462.22,462.39,488.26,459.40,449.54,456.59,455.59,451.98,448.18,439.73,412.19,488.65,468.35,444.48,376.04,425.95,425.99,430.12,438.05,431.87,358.31,408.79,407.21,L8
2016-10-27 22:14:54+00:00,368.48,361.10,364.65,366.85,370.88,393.55,405.03,414.17,418.27,414.68,411.86,416.07,417.61,413.02,416.58,413.35,403.77,393.41,387.83,403.51,405.56,412.91,397.56,400.01,398.20,399.40,399.89,393.47,392.20,402.12,405.53,424.40,399.07,391.51,406.17,409.59,422.35,425.64,433.80,421.94,417.97,416.05,413.78,425.62,438.70,444.63,440.63,443.75,447.47,450.65,460.06,479.61,448.42,466.91,464.15,463.97,464.03,469.82,459.97,450.09,464.27,454.59,462.23,451.48,440.12,449.95,456.96,461.43,461.46,461.57,453.85,426.38,466.87,470.89,465.93,443.54,427.91,423.31,436.98,403.93,427.56,426.93,434.71,440.39,475.68,469.17,470.83,457.99,456.38,464.66,457.42,462.22,462.02,482.09,459.91,453.57,456.59,455.59,451.98,448.18,437.44,409.86,488.65,457.77,438.31,382.21,427.03,427.64,431.24,438.01,431.87,358.31,408.79,407.21,L7
2016-10-28 22:06:23+00:00,367.96,359.67,362.78,364.86,368.23,391.10,404.23,413.81,417.30,414.31,411.11,415.58,417.63,414.76,417.09,413.99,404.19,394.05,388.47,403.71,405.28,411.95,396.40,399.39,397.89,400.03,400.67,394.19,391.65,401.53,402.12,420.66,397.04,390.35,405.60,409.01,422.15,424.78,432.80,421.23,417.27,414.52,412.09,422.66,435.24,443.37,439.90,442.16,445.57,448.95,456.54,471.82,447.39,465.26,463.95,462.15,462.10,467.94,457.95,448.60,461.45,451.19,459.70,449.27,438.80,448.81,454.89,459.96,458.85,460.19,452.71,427.70,465.30,467.62,464.90,441.97,427.57,422.74,435.09,404.60,426.84,424.01,434.76,438.18,475.68,466.93,469.74,456.37,454.67,462.82,458.28,462.22,460.72,474.92,457.64,453.96,456.04,454.47,451.51,447.66,436.72,412.22,488.65,453.37,436.50,386.69,427.82,428.53,433.08,437.55,430.69,366.03,412.93,408.25,L8
2017-01-16 22:06:11+00:00,368.43,359.54,361.88,361.82,363.10,385.92,400.91,409.48,413.13,411.39,410.60,416.59,420.42,416.63,417.00,413.99,404.15,393.42,388.98,403.06,405.96,412.42,395.25,400.22,396.18,398.37,399.62,395.76,392.00,402.28,402.43,417.81,394.67,390.47,403.58,408.64,422.05,421.87,427.90,416.73,412.71,411.80,407.29,419.30,433.45,442.05,439.29,439.19,443.58,443.35,444.51,459.38,438.46,460.70,464.98,459.03,457.27,465.65,456.56,449.04,458.87,446.34,456.85,447.21,435.54,445.60,446.14,455.99,455.50,457.42,451.70,424.90,465.30,468.69,465.63,438.57,421.82,420.42,432.93,403.48,425.36,422.44,434.27,435.46,479.26,465.78,470.61,458.32,454.67,462.82,459.30,464.06,459.40,472.84,456.10,453.30,452.36,452.61,449.67,444.98,435.79,410.73,488.65,450.75,432.23,389.16,427.32,427.14,430.92,432.38,422.67,379.31,416.74,404.85,L8
2017-02-08 22:12:10+00:00,370.83,362.64,364.04,362.48,360.85,383.08,402.23,413.12,414.96,417.48,414.31,420.22,423.63,419.31,417.45,415.56,406.30,394.00,391.15,405.92,406.23,409.61,402.86,407.15,400.19,403.22,402.83,400.21,397.06,404.44,404.74,417.45,394.46,392.92,404.53,407.20,424.00,426.78,435.62,421.42,415.07,413.79,407.60,415.01,429.38,439.91,443.62,440.62,444.83,443.59,444.29,452.71,447.36,461.58,466.52,466.01,460.12,463.98,453.81,450.39,458.99,446.54,456.04,451.54,436.20,445.34,447.16,460.65,458.14,462.37,457.44,445.25,465.39,471.45,466.56,436.98,420.92,420.55,435.09,412.19,432.63,426.51,435.08,439.26,478.99,470.76,472.46,461.74,454.24,462.93,463.73,473.21,464.18,472.08,464.25,465.68,460.75,456.75,453.88,449.45,448.61,404.39,486.94,454.87,433.81,398.14,431.32,430.74,433.86,429.53,422.02,391.12,422.44,409.95,L8
2017-02-24 22:12:05+00:00,375.97,366.40,366.13,362.41,359.37,381.51,401.63,413.52,417.08,418.37,417.81,425.14,427.61,425.52,424.01,421.64,410.70,399.90,397.79,409.21,406.99,412.78,408.20,410.82,403.52,407.04,406.77,405.17,403.04,410.74,409.85,424.36,399.70,398.15,407.96,410.67,426.63,430.24,440.84,425.68,418.12,417.47,411.07,415.04,432.55,446.77,450.86,450.93,450.39,450.71,453.86,458.37,452.32,467.18,469.02,470.98,466.69,465.07,455.03,457.43,463.95,450.57,459.68,454.26,442.98,447.26,451.59,466.23,465.01,464.51,463.85,457.59,468.65,474.52,471.90,446.03,433.31,429.92,437.54,418.34,437.75,429.43,437.30,442.88,486.49,481.86,475.79,464.83,457.90,468.78,471.72,490.36,472.47,476.75,475.39,472.34,464.80,465.79,460.57,454.15,450.21,410.69,480.34,457.19,436.78,411.44,436.28,435.50,436.64,432.39,424.34,420.56,427.23,413.54,L8
2017-04-05 22:14:28+00:00,376.61,367.25,363.87,356.48,354.78,376.20,392.88,405.62,410.04,412.06,413.65,418.92,421.36,423.73,420.49,419.78,416.26,404.51,401.53,410.76,405.68,409.58,403.46,409.33,401.79,408.59,405.71,404.27,399.75,401.50,403.34,417.60,398.26,399.64,408.65,409.84,423.45,422.69,427.91,415.25,402.64,399.38,391.08,397.01,426.25,450.33,453.99,453.33,449.58,446.40,460.13,463.15,455.28,458.37,465.76,466.03,461.03,451.47,440.20,453.16,459.22,442.28,454.71,448.99,439.70,446.34,448.86,454.26,451.92,445.96,451.44,449.09,467.94,478.08,469.01,450.72,438.44,428.76,438.61,420.69,443.04,428.06,437.43,436.14,483.32,471.52,466.88,456.75,455.18,467.91,474.71,487.96,467.19,471.39,469.69,464.87,457.75,466.32,461.03,451.62,439.03,410.69,463.77,451.57,439.45,421.51,437.75,434.98,433.85,427.80,418.03,411.17,431.08,413.18,L7
2017-04-30 22:08:28+00:00,398.47,380.93,377.58,369.95,364.25,379.57,387.58,402.34,405.66,403.47,417.93,423.79,423.91,421.72,419.78,427.39,428.67,412.00,408.21,420.35,410.64,416.90,423.34,419.19,402.71,405.29,401.01,400.59,403.23,428.41,410.47,424.31,412.60,422.13,426.38,421.87,430.95,423.90,428.52,424.67,401.85,405.13,397.64,407.11,434.92,462.16,471.49,473.93,467.69,464.67,485.88,465.39,463.32,467.63,468.78,478.06,475.03,463.03,451.58,470.36,472.05,460.51,476.91,468.38,454.72,452.82,458.21,473.75,480.64,462.21,473.90,469.70,484.40,479.66,483.92,471.46,455.82,443.19,455.41,439.18,453.27,440.50,443.45,441.79,468.53,490.87,481.52,468.31,468.10,487.77,487.48,487.96,475.40,470.52,465.79,459.39,456.90,465.91,465.46,449.66,447.10,419.13,457.75,460.66,450.90,429.46,449.13,443.95,404.94,427.22,419.36,399.93,442.39,424.48,L7
2017-05-08 22:05:23+00:00,398.47,380.93,377.58,369.95,364.25,379.57,387.58,402.34,405.66,403.47,417.93,423.79,423.91,421.72,424.51,430.00,430.98,414.99,411.26,423.41,415.75,422.04,426.56,422.46,409.26,410.69,406.07,403.27,404.22,426.25,414.11,427.46,414.05,424.88,430.69,421.87,434.43,426.82,430.67,425.22,401.85,413.53,410.67,415.75,434.92,467.53,474.53,477.31,471.19,468.15,489.99,469.83,466.81,470.80,472.84,480.74,479.91,463.03,451.58,470.36,476.79,466.17,479.20,469.41,454.72,457.02,463.32,477.44,480.99,468.99,475.50,472.12,486.05,479.66,488.51,472.83,458.34,450.14,457.08,441.34,456.19,444.53,449.08,444.48,467.86,486.32,478.33,471.21,471.30,486.17,485.92,484.41,472.12,471.54,465.20,460.01,455.84,460.07,465.46,449.66,447.10,419.13,457.75,460.66,450.90,429.46,449.13,443.95,384.10,427.22,419.36,399.93,442.39,424.48,L8
2017-05-23 22:14:43+00:00,398.47,380.93,377.58,369.95,364.25,379.57,387.58,402.34,405.66,403.47,417.93,423.79,423.91,421.72,424.51,430.00,430.98,414.99,411.26,423.41,415.75,422.04,426.56,422.46,409.26,410.69,406.07,403.27,404.22,426.25,414.11,427.46,414.05,424.88,430.69,421.87,434.43,426.82,430.67,425.22,401.85,413.53,410.67,415.75,434.92,467.53,476.87,477.31,471.19,468.15,489.99,469.83,466.81,470.80,472.84,480.74,479.91,463.03,451.58,470.36,476.79,472.62,480.20,469.41,454.72,466.11,463.32,477.44,480.99,468.99,475.50,472.12,486.05,479.66,488.51,472.83,458.34,450.14,457.08,441.34,458.63,443.44,445.65,444.48,467.86,486.32,478.33,471.21,471.30,486.17,485.92,483.63,470.71,470.93,469.35,467.72,450.86,460.64,465.46,449.66,447.10,419.13,457.75,460.66,450.90,429.46,449.13,443.95,384.10,427.22,419.36,399.93,442.39,424.48,L7
2017-05-24 22:05:34+00:00,398.47,380.93,377.58,369.95,364.25,381.64,390.97,405.93,408.26,408.17,424.43,429.76,428.88,426.92,428.58,432.87,431.52,417.25,413.45,425.44,418.83,426.00,429.49,425.25,413.72,416.04,411.57,406.70,404.73,425.08,415.88,428.91,417.31,427.78,434.19,427.73,438.72,430.26,434.88,428.55,401.85,418.90,419.64,423.61,434.92,472.98,479.39,479.96,474.79,473.17,495.11,475.44,471.44,476.17,476.73,483.43,484.06,463.03,451.58,470.36,480.51,476.61,481.83,469.95,459.85,468.52,468.39,481.69,484.51,475.82,479.28,477.83,489.30,479.66,490.96,475.51,462.56,456.19,462.65,445.04,461.29,446.99,449.91,449.47,472.24,488.68,478.51,474.35,475.75,490.54,489.67,486.45,473.30,474.68,473.48,470.33,450.86,465.41,469.31,449.66,447.10,433.45,457.75,460.66,457.54,429.46,449.13,443.95,374.78,427.22,419.36,399.93,442.39,424.48,L8
2017-06-08 22:14:48+00:00,398.47,380.93,377.58,369.95,364.25,381.43,391.54,405.45,406.57,408.05,424.91,428.49,426.93,427.01,428.58,432.87,431.52,417.25,413.45,423.85,418.58,426.51,429.84,423.98,414.92,416.10,411.27,405.81,404.73,425.08,415.88,428.91,417.31,426.30,434.00,429.29,439.54,432.04,435.96,427.97,404.76,420.13,419.64,423.61,434.92,472.98,479.39,479.96,475.96,474.23,497.00,477.77,472.65,476.82,475.82,481.95,482.17,463.03,451.58,470.36,480.51,476.61,481.90,469.86,461.53,469.22,470.13,480.61,481.54,478.01,477.36,477.83,489.30,479.66,490.96,475.51,462.56,458.04,462.65,442.69,460.99,447.11,450.72,450.06,471.34,483.99,478.51,474.35,475.75,490.54,489.67,485.05,472.24,474.56,474.03,470.00,450.86,465.27,465.00,450.01,447.10,433.45,457.75,460.66,457.54,429.46,449.13,443.95,366.52,427.22,419.36,399.93,442.39,424.48,L7
2017-06-24 22:14:51+00:00,398.47,380.93,377.58,369.95,364.25,381.43,391.54,405.45,406.57,408.05,424.91,428.49,426.93,427.01,428.58,432.87,431.52,414.67,411.22,423.85,416.06,422.91,425.92,420.97,411.45,416.10,411.27,405.81,404.73,425.08,412.43,424.38,417.31,422.68,431.42,427.46,436.10,428.82,435.96,427.97,404.76,420.13,419.64,423.61,434.92,472.98,479.39,479.96,475.96,474.23,497.00,477.77,472.65,476.82,475.82,481.95,482.17,463.03,451.58,470.36,480.25,478.62,483.88,470.80,461.53,469.20,470.13,477.24,481.54,478.01,477.36,477.83,489.30,479.66,490.96,475.51,458.83,457.46,467.04,444.31,460.99,445.81,447.75,450.06,471.34,483.99,478.51,474.35,473.56,490.54,489.67,481.45,472.24,474.56,474.03,470.00,450.86,465.27,465.00,450.01,447.10,433.45,457.75,460.66,457.54,429.46,449.13,443.95,366.52,427.22,419.36,399.93,442.39,424.48,L7
2017-07-10 22:14:52+00:00,398.47,380.93,377.58,369.95,364.25,381.43,391.54,405.45,406.57,408.05,424.91,428.49,426.93,427.01,428.58,425.83,427.25,413.72,411.22,422.45,414.04,419.55,423.02,420.97,411.45,416.10,411.27,405.81,404.73,419.06,404.90,424.38,417.31,422.68,431.42,427.46,436.10,428.82,435.96,427.97,404.76,420.13,419.64,423.61,434.92,472.98,479.39,479.96,475.96,474.23,497.00,477.77,472.65,476.82,475.82,481.95,482.17,465.15,451.58,470.36,475.38,478.62,481.94,470.24,464.28,470.29,471.12,477.24,481.54,478.01,477.36,477.83,489.30,479.66,490.96,472.72,455.89,457.46,467.04,444.31,460.99,445.81,447.75,450.06,471.34,483.99,478.51,474.35,473.56,490.54,489.67,484.91,472.24,474.56,475.08,469.66,450.86,465.27,465.00,450.01,447.10,445.74,457.75,460.66,457.54,429.46,449.13,443.95,366.52,427.22,419.36,399.93,442.39,424.48,L7
2017-08-11 22:14:49+00:00,419.21,390.91,387.87,375.52,370.33,381.12,389.47,405.28,405.98,408.01,434.48,436.56,431.41,435.14,441.26,428.43,430.48,421.96,420.96,427.67,417.79,422.56,423.76,423.16,414.17,416.17,412.12,408.54,403.48,416.42,402.36,428.39,423.69,424.90,436.22,432.72,438.86,430.54,436.99,431.95,408.54,428.32,441.68,438.80,443.29,487.04,489.32,489.94,483.88,481.85,511.69,492.14,481.47,484.03,482.03,487.40,488.39,478.23,444.74,469.81,479.55,488.27,486.59,473.79,469.14,475.75,479.33,479.35,482.78,483.70,480.07,484.13,493.28,478.31,493.62,474.53,457.54,460.19,469.10,446.03,461.46,445.68,447.92,449.60,469.97,484.24,478.16,474.93,474.42,490.80,490.99,484.21,472.32,472.64,473.66,470.68,447.71,465.40,469.86,451.04,443.46,457.36,449.49,462.03,471.99,440.85,455.36,450.61,343.25,434.88,425.73,,455.94,435.08,L7
2017-08-20 22:08:38+00:00,419.21,390.91,387.87,375.52,361.73,376.59,387.73,402.18,405.15,406.80,428.06,431.86,424.85,429.37,431.23,428.43,430.48,421.96,416.84,423.41,416.07,420.57,420.71,420.59,412.23,412.94,410.38,406.40,398.59,416.42,402.36,428.39,423.69,420.63,432.50,430.28,436.85,429.87,436.46,427.78,405.95,424.09,441.68,438.80,443.29,487.04,489.32,489.94,476.66,481.85,511.69,492.14,481.47,477.42,475.45,479.32,480.19,472.44,444.74,469.81,479.55,488.27,481.88,469.73,469.14,473.49,475.66,476.09,475.58,483.70,472.06,484.13,493.28,478.31,493.62,474.53,457.54,459.08,469.10,441.51,459.02,444.76,448.42,447.40,469.97,479.22,471.33,474.93,474.42,490.80,490.99,484.21,471.31,471.34,473.26,469.72,449.54,466.15,467.11,450.56,445.23,457.36,449.49,462.03,471.99,440.85,455.36,450.61,339.97,434.88,425.73,,455.94,435.08,L7
2017-09-04 22:12:19+00:00,,385.12,391.09,384.02,360.09,371.29,381.03,399.19,401.73,403.07,426.52,429.61,421.69,427.30,428.23,424.80,428.67,419.14,415.00,422.82,415.76,419.07,421.29,421.19,413.07,411.82,412.39,406.12,396.55,418.05,406.25,433.44,429.81,421.55,431.04,429.65,435.02,426.34,432.27,422.96,401.11,421.88,445.24,447.21,442.84,488.41,487.16,489.63,474.78,482.89,513.86,495.49,485.86,480.66,474.59,476.13,478.83,472.44,426.34,459.01,467.18,488.85,481.06,468.56,470.65,476.42,478.37,478.68,477.48,489.38,470.89,483.70,490.39,476.88,493.40,475.05,459.97,464.86,476.49,443.44,461.01,447.75,451.82,449.68,468.73,477.38,471.41,476.87,476.46,495.25,493.06,484.18,471.50,470.90,473.86,470.64,451.04,467.07,465.53,452.80,457.57,469.99,459.08,467.60,472.85,446.47,455.10,455.17,342.55,444.56,435.32,444.68,435.62,434.12,L8
2017-11-23 22:12:24+00:00,431.51,403.28,397.79,384.07,356.72,367.18,383.15,404.76,408.27,409.21,422.31,430.32,425.33,425.01,418.21,417.19,422.18,412.81,405.05,412.97,407.24,410.11,417.11,415.52,411.10,410.63,416.34,412.05,404.18,419.06,399.26,434.40,436.13,414.94,424.54,428.33,425.96,421.80,435.25,419.62,415.65,423.72,443.04,454.65,478.87,488.49,481.58,492.34,470.00,485.67,513.91,495.79,485.24,476.00,467.88,469.46,471.96,475.36,448.05,485.18,449.39,479.79,475.45,466.84,479.32,474.75,475.84,474.25,474.77,489.66,465.58,478.73,481.84,488.62,490.87,472.62,455.34,462.39,476.05,437.60,460.47,449.10,453.16,452.86,477.56,474.57,472.60,482.25,475.02,498.49,491.20,483.30,472.90,476.18,479.29,470.09,469.72,476.22,462.48,460.20,470.24,479.32,483.15,481.20,471.88,450.50,462.77,462.73,385.12,449.03,438.50,430.91,435.35,431.37,L8
