dates,satname,nzd0360-0000,nzd0360-0001,nzd0360-0002,nzd0360-0003,nzd0360-0004,nzd0360-0005,nzd0360-0006,nzd0360-0007,nzd0360-0008,nzd0360-0009,nzd0360-0010,nzd0360-0011,nzd0360-0012,nzd0360-0013,nzd0360-0014,nzd0360-0015,nzd0360-0016,nzd0360-0017,nzd0360-0018,nzd0360-0019,nzd0360-0020,nzd0360-0021,nzd0360-0022,nzd0360-0023,nzd0360-0024,nzd0360-0025,nzd0360-0026,nzd0360-0027,nzd0360-0028,nzd0360-0029,nzd0360-0030,nzd0360-0031,nzd0360-0032,nzd0360-0033,nzd0360-0034,nzd0360-0035,nzd0360-0036,nzd0360-0037,nzd0360-0038,nzd0360-0039,nzd0360-0040,nzd0360-0041,nzd0360-0042,nzd0360-0043,nzd0360-0044,nzd0360-0045,nzd0360-0046,nzd0360-0047,nzd0360-0048,nzd0360-0049,nzd0360-0050,nzd0360-0051,nzd0360-0052,nzd0360-0053,nzd0360-0054,nzd0360-0055,nzd0360-0056,nzd0360-0057,nzd0360-0058,nzd0360-0059,nzd0360-0060,nzd0360-0061,nzd0360-0062,nzd0360-0063,nzd0360-0064,nzd0360-0065,nzd0360-0066,nzd0360-0067,nzd0360-0068,nzd0360-0069,nzd0360-0070,nzd0360-0071,nzd0360-0072,nzd0360-0073,nzd0360-0074
2015-09-08 22:07:06+00:00,L8,337.44,341.75,336.54,330.75,322.32,335.78,337.76,338.89,343.10,346.63,335.69,336.69,338.38,335.34,336.04,331.62,335.24,336.54,338.87,347.95,349.47,354.12,360.32,359.57,354.90,354.42,345.53,345.84,347.44,348.04,339.64,342.20,343.87,359.21,356.42,351.08,345.09,350.26,350.11,356.27,355.81,364.54,353.66,352.37,350.37,361.71,357.12,357.83,360.91,364.80,358.63,364.71,362.90,375.14,375.16,353.89,359.33,363.34,362.62,363.73,362.00,357.04,360.55,355.03,364.18,355.97,349.85,353.34,,358.09,354.35,362.40,321.04,254.76,247.89
2015-09-16 22:07:10+00:00,L7,317.60,324.72,314.83,318.32,,319.55,323.86,320.94,331.85,324.59,314.45,312.46,315.79,308.89,316.15,312.40,317.96,,329.92,338.06,340.04,341.43,345.19,346.62,343.16,344.01,341.05,338.04,336.18,333.20,331.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.73,338.64,336.34,336.57,315.29,,256.88,250.56,246.90,245.34,238.86
2015-09-24 22:07:13+00:00,L8,334.01,343.23,337.90,336.33,329.22,334.54,335.41,339.66,344.42,349.08,340.34,334.17,331.69,333.96,330.69,329.09,332.30,334.71,338.52,346.64,347.58,347.82,356.21,363.27,353.93,352.09,348.00,349.49,343.47,347.25,343.86,338.85,350.58,353.08,359.71,348.10,343.28,349.87,353.32,354.26,355.79,362.19,345.92,348.78,347.96,355.61,360.22,359.18,363.03,365.39,361.50,361.91,363.10,375.58,382.73,355.39,354.69,361.84,362.77,366.99,363.98,358.16,362.83,357.78,359.88,355.82,362.72,358.98,365.40,366.92,366.28,344.35,260.50,348.65,346.12
2015-10-02 22:07:10+00:00,L7,333.01,341.66,335.09,326.83,323.06,336.30,340.06,339.30,346.09,343.01,,,332.24,330.38,327.71,329.48,330.83,332.38,341.52,350.89,349.84,354.16,361.33,361.05,,356.60,347.66,345.19,344.20,339.49,337.76,344.59,346.90,357.01,357.44,349.62,344.56,351.14,,,354.43,360.75,350.46,345.84,345.70,354.30,355.60,362.43,362.86,370.67,360.60,364.92,364.70,378.42,370.55,361.48,359.33,360.26,360.32,,,362.21,359.94,356.28,361.06,357.79,354.16,355.43,359.12,365.25,362.66,341.90,257.35,254.56,250.11
2015-10-10 22:07:14+00:00,L8,336.81,347.05,338.67,338.93,334.36,339.71,339.34,341.87,349.40,351.19,342.13,344.83,346.94,339.72,335.51,332.64,331.37,337.04,346.61,352.03,351.42,354.45,361.92,364.48,357.58,352.54,352.20,350.64,348.48,343.07,342.46,347.51,346.98,358.01,355.91,349.33,345.04,350.47,357.64,361.10,360.20,365.74,354.19,352.06,353.93,367.34,370.29,364.50,368.10,370.45,366.00,369.28,369.11,377.16,378.10,361.34,361.33,362.29,357.75,370.00,368.19,362.04,361.56,359.85,368.26,357.84,362.51,362.43,,,,,,,
2015-11-27 22:07:23+00:00,L8,328.15,341.29,329.81,332.34,329.03,332.82,332.99,335.89,340.56,340.63,336.72,329.05,333.16,329.70,329.12,323.62,331.29,332.03,338.97,346.94,347.22,348.17,357.16,358.64,349.66,348.58,346.44,343.78,343.50,341.41,341.44,344.28,344.48,355.16,353.52,351.85,343.44,348.60,350.84,353.34,354.42,358.71,352.02,347.94,352.69,360.49,359.19,358.66,357.57,363.74,359.83,363.42,361.98,368.83,354.51,344.67,348.73,353.15,353.20,362.42,366.60,359.41,355.60,354.45,357.40,348.01,349.19,349.89,354.83,357.14,355.37,330.43,263.02,258.66,256.96
2015-12-13 22:07:21+00:00,L8,330.88,342.58,329.71,335.18,330.66,333.20,334.21,336.75,339.50,340.24,340.11,330.84,335.07,330.27,332.41,332.24,329.62,332.79,338.42,348.44,346.48,348.95,360.10,358.98,347.68,349.15,346.91,345.95,345.00,340.62,342.88,346.88,346.26,358.26,353.80,348.36,342.91,351.85,353.52,357.64,355.21,364.50,356.22,351.76,354.67,363.49,364.94,365.81,364.11,369.38,364.20,368.28,365.08,373.22,354.43,345.94,349.04,352.18,348.77,363.49,367.75,359.81,357.89,353.92,359.85,352.71,351.64,354.47,357.67,364.43,359.05,272.91,261.45,257.28,254.40
2015-12-29 22:07:21+00:00,L8,,,,,,320.08,329.55,327.05,337.34,332.13,326.05,317.99,,,,,,,,,,,,,,343.78,339.89,341.40,336.32,333.50,335.26,338.81,336.02,343.01,352.26,344.07,340.44,343.65,346.22,349.07,348.38,355.03,346.60,342.61,347.45,355.55,351.44,356.33,356.88,360.85,359.58,359.68,357.42,363.60,356.41,345.01,348.10,348.87,348.63,358.93,366.06,355.01,350.12,350.29,351.70,349.57,342.69,349.39,,341.44,337.04,270.48,261.27,256.85,252.20
2016-01-22 22:08:57+00:00,L7,328.05,333.65,324.43,327.34,325.50,333.89,330.31,329.94,337.28,339.19,,327.90,327.68,325.85,327.23,325.05,328.18,331.10,335.10,346.28,345.76,347.45,353.06,,,344.78,345.99,338.71,340.08,339.12,338.02,342.26,341.56,356.12,352.00,345.00,,,352.06,353.34,355.13,359.43,352.82,350.69,357.23,368.34,366.86,367.91,368.47,372.48,368.23,363.27,363.03,369.80,360.60,349.94,347.28,350.73,,,371.42,363.79,358.71,353.74,354.35,351.50,347.83,349.64,,340.38,265.09,268.63,263.66,252.34,
2016-02-23 22:09:06+00:00,L7,337.53,347.74,343.29,342.51,,,336.36,337.45,345.88,342.43,340.87,341.33,343.34,340.66,339.70,337.93,336.55,,,353.32,348.67,353.88,360.06,359.62,350.09,359.01,355.33,356.29,350.70,348.60,351.82,,348.95,358.26,358.15,353.41,345.36,351.42,352.35,360.63,361.92,367.83,359.50,359.48,363.41,372.46,,,,379.69,364.15,366.96,364.93,376.75,355.40,348.81,350.37,354.85,358.31,368.88,372.29,367.35,363.66,357.17,359.29,357.82,351.66,356.65,,289.33,349.78,329.52,259.65,255.12,249.86
2016-03-02 22:07:07+00:00,L8,332.29,339.81,329.71,335.50,329.32,331.48,330.35,336.57,340.15,344.38,335.58,330.24,329.52,327.77,333.32,325.76,328.35,333.67,341.42,350.22,348.82,350.60,358.74,360.97,349.07,348.97,344.90,350.06,345.10,341.55,337.14,344.78,345.36,356.78,353.77,348.63,341.74,349.72,357.98,357.41,360.46,367.95,361.93,363.85,363.51,372.55,370.06,363.05,369.10,368.12,361.55,361.39,361.98,368.21,354.94,352.00,356.92,353.15,361.53,376.09,366.05,367.29,356.11,357.87,361.05,350.11,353.55,348.97,355.76,350.31,339.36,326.17,263.37,260.25,255.78
2016-03-10 22:09:17+00:00,L7,321.70,324.63,319.12,321.44,316.95,320.98,328.86,326.81,337.38,334.22,,316.73,320.40,315.39,315.99,313.75,319.20,312.83,329.41,345.54,342.05,342.15,352.57,,348.18,346.20,342.96,338.92,336.60,333.73,336.84,341.78,342.24,353.78,352.41,344.86,339.55,,,352.06,351.11,357.23,346.88,346.79,347.77,364.30,364.08,361.54,361.60,369.00,360.24,359.18,360.77,367.19,337.70,337.66,340.70,345.72,,370.00,361.03,358.77,351.37,349.65,353.20,345.30,343.88,340.91,323.17,282.52,272.16,273.73,260.97,256.26,
2016-03-18 22:07:01+00:00,L8,336.37,347.13,342.67,344.47,339.22,341.59,350.44,347.41,355.22,355.04,351.60,345.00,346.12,342.60,341.13,339.55,338.53,345.67,352.36,357.04,355.74,366.74,367.88,366.90,362.15,360.56,354.49,355.25,350.48,352.59,354.87,352.54,358.54,364.88,369.63,362.37,356.40,360.33,367.85,368.45,370.16,376.53,371.25,366.98,372.14,383.49,384.73,377.97,375.24,380.75,373.22,375.09,369.62,380.12,377.57,361.91,368.63,368.88,369.21,381.38,382.19,376.97,371.13,365.23,369.66,364.27,364.86,361.90,365.01,355.46,349.39,348.03,342.58,335.27,256.66
2016-03-26 22:09:23+00:00,L7,328.80,334.86,324.26,326.23,,330.73,334.44,333.96,342.58,339.30,327.53,327.90,325.86,321.90,324.66,323.16,331.74,,338.56,347.10,345.88,348.94,357.67,357.01,349.49,344.90,345.52,344.41,341.01,337.96,340.55,,350.00,356.27,350.00,344.32,339.09,346.71,350.47,350.84,348.19,358.63,348.22,346.68,348.22,356.54,,,,374.89,357.99,359.74,360.53,365.65,353.53,346.74,346.77,350.71,345.65,361.35,359.83,355.78,355.40,348.46,356.11,347.65,347.86,346.58,,,273.14,269.86,256.98,256.21,249.97
2016-04-19 22:06:46+00:00,L8,340.80,347.04,344.66,343.94,339.56,339.33,345.30,342.26,349.59,351.75,343.73,342.40,342.40,340.72,342.34,338.27,339.22,344.03,352.49,351.41,353.30,365.73,368.85,367.77,363.68,359.34,354.19,356.78,351.40,352.25,355.19,353.70,360.32,365.53,368.27,360.89,357.80,361.73,366.71,370.08,373.09,379.72,373.08,369.87,376.47,382.94,376.56,375.84,373.85,376.91,370.01,371.40,368.47,377.71,374.70,361.93,361.68,367.07,370.39,379.46,374.33,370.55,368.33,361.32,367.08,362.18,360.90,356.15,358.12,355.28,349.10,350.25,260.66,259.67,255.85
2016-04-27 22:09:35+00:00,L7,331.85,342.81,331.91,332.10,324.31,330.26,334.01,333.83,341.92,334.01,329.71,325.99,,329.65,328.19,331.47,333.22,333.38,342.66,348.00,345.30,350.01,353.43,360.73,351.97,,,344.99,343.80,340.30,339.96,345.16,343.05,354.49,350.59,344.02,341.12,348.74,349.08,,354.01,360.68,353.61,351.33,355.30,363.19,362.78,362.38,361.56,363.53,356.77,356.71,360.15,370.43,353.96,350.66,348.96,351.74,348.41,360.38,,,,353.13,360.17,353.13,351.26,347.93,,281.38,268.85,271.18,254.42,253.31,249.26
2016-05-05 22:06:50+00:00,L8,344.87,349.88,344.96,343.13,339.79,342.69,344.55,344.08,352.52,349.58,343.75,342.92,340.62,341.20,347.06,338.65,344.99,346.99,349.01,357.18,355.77,362.51,370.57,367.51,364.12,360.46,355.47,357.04,352.33,355.56,353.35,352.98,355.52,365.14,369.80,360.84,359.99,359.61,365.97,369.26,373.21,380.50,373.66,373.35,377.55,385.28,384.68,379.98,376.03,377.77,372.74,372.33,372.37,380.37,380.63,362.58,368.42,369.44,373.40,382.58,383.46,374.54,370.60,364.89,368.31,366.94,362.49,363.70,,359.30,353.68,354.67,258.65,259.56,257.41
2016-05-29 22:09:43+00:00,L7,334.43,348.37,,,339.64,338.04,344.63,339.70,352.49,351.59,337.66,339.03,338.33,332.61,339.04,333.61,,346.97,345.15,359.79,360.65,366.71,369.86,367.45,363.41,356.70,353.16,356.95,348.47,,,351.34,351.11,363.09,368.80,358.03,353.60,358.18,363.17,367.13,366.83,373.16,365.36,364.52,,,377.40,375.03,374.96,374.73,362.16,370.04,364.01,368.91,376.25,360.71,362.07,366.55,371.83,379.46,378.63,365.65,364.53,360.98,362.03,355.09,352.06,,,349.78,353.22,345.24,264.46,260.86,258.21
2016-06-06 22:06:54+00:00,L8,338.41,347.93,338.99,342.12,335.81,336.76,339.03,335.65,343.86,342.19,334.47,332.66,334.59,331.20,334.67,336.28,335.91,342.16,345.39,352.57,352.10,365.73,369.63,365.66,355.69,355.42,349.56,352.92,346.05,345.70,343.55,345.80,349.04,359.31,363.99,351.25,347.92,352.52,359.38,360.88,361.39,367.11,360.54,363.02,360.41,370.18,370.36,365.35,366.10,371.86,359.26,365.97,360.94,375.15,367.91,352.56,358.96,359.92,361.89,374.92,372.71,366.96,360.28,355.44,361.10,354.84,,,,,,,,,
2016-06-30 22:09:47+00:00,L7,350.73,354.75,347.91,346.59,343.81,342.16,346.61,342.25,356.87,353.33,354.81,341.98,344.06,342.10,344.82,335.47,333.02,345.99,351.89,358.04,359.48,,375.12,368.54,362.41,363.08,355.43,360.30,354.87,354.58,358.67,354.26,357.04,365.91,368.57,,364.79,364.73,373.44,367.14,372.11,,,,368.06,374.17,384.49,380.10,380.66,379.63,370.96,378.40,373.81,381.44,376.19,362.34,,371.33,376.91,387.88,384.10,380.10,370.61,365.19,368.79,363.31,359.78,366.37,,349.72,355.99,341.31,,,
2016-07-16 22:09:48+00:00,L7,334.38,337.10,334.33,335.91,332.25,336.18,335.84,339.09,349.11,338.00,325.70,322.77,328.88,329.21,331.52,326.68,332.21,331.23,339.22,349.80,349.68,356.01,364.94,363.08,352.43,345.25,345.78,344.46,343.96,342.27,344.42,341.99,350.89,356.25,357.68,348.80,342.97,351.16,354.18,357.04,356.43,363.49,352.88,352.94,357.31,367.33,362.59,365.95,357.31,363.92,359.88,364.97,360.40,367.18,357.20,347.52,342.54,,,366.73,359.19,351.92,353.42,350.29,349.34,342.18,344.64,342.75,321.17,281.47,276.21,273.51,253.55,,
2016-07-24 22:07:13+00:00,L8,334.51,346.44,340.81,338.39,334.87,338.01,335.82,338.44,347.39,342.62,338.49,335.82,334.01,337.48,341.71,335.37,339.14,341.19,341.09,355.54,352.71,356.79,369.49,364.89,353.43,352.88,347.91,348.44,342.92,344.68,344.75,345.50,346.49,357.76,363.94,351.77,347.87,354.17,358.63,359.93,359.56,368.88,361.15,357.92,361.27,369.47,364.93,365.18,363.99,367.71,360.22,362.86,360.06,372.54,368.00,356.47,359.10,362.13,365.63,370.27,367.44,362.39,357.73,355.96,358.54,345.79,348.51,345.70,345.06,345.08,337.99,333.39,258.28,259.63,254.66
2016-08-01 22:09:50+00:00,L7,335.26,343.49,329.77,331.48,327.56,329.11,335.52,330.89,341.12,337.92,326.10,324.89,327.41,324.62,336.75,324.71,328.35,330.18,337.15,349.30,348.74,356.43,364.44,361.31,353.91,352.79,348.54,350.43,343.93,342.41,340.57,341.62,342.25,358.96,354.78,345.74,344.84,350.36,355.22,357.21,357.42,367.21,360.68,351.92,354.42,366.29,364.49,363.37,,,,,,,,354.79,357.94,355.40,359.56,366.34,362.99,360.37,357.79,355.45,355.28,355.09,348.43,344.40,,,,268.10,,,
2016-08-09 22:07:15+00:00,L8,326.05,338.74,330.25,326.01,320.17,323.73,331.08,339.60,350.49,342.12,337.14,330.94,334.86,332.00,328.58,322.14,325.13,330.31,337.28,345.05,347.36,354.81,367.69,360.77,354.02,353.03,353.09,354.58,347.74,345.60,344.51,341.78,349.25,359.45,358.73,352.74,349.94,356.81,359.52,358.79,358.78,367.12,363.97,360.12,365.52,372.83,367.41,368.54,364.22,367.97,362.88,362.61,362.80,373.87,369.97,348.84,349.96,352.41,355.72,368.93,365.24,358.68,357.50,351.12,349.85,344.50,346.80,346.10,,276.30,264.56,269.77,,,
2016-08-17 22:09:51+00:00,L7,329.75,338.92,328.63,331.73,324.78,332.19,334.73,333.76,341.79,337.28,327.66,323.47,326.24,324.78,316.80,312.73,324.12,328.81,333.41,344.23,344.52,353.66,361.50,359.91,352.65,348.85,345.28,344.55,336.82,337.34,334.20,339.18,337.85,349.80,350.44,341.63,342.96,348.11,353.24,352.90,352.66,359.68,352.30,346.05,352.56,359.43,355.55,358.46,356.87,362.03,355.78,363.34,359.20,370.41,356.34,346.23,343.42,351.42,347.17,358.75,358.68,358.02,353.84,,,345.03,343.95,344.25,,269.03,264.65,258.30,248.02,245.52,244.75
2016-09-02 22:09:55+00:00,L7,328.06,335.06,326.14,327.70,322.58,321.10,331.34,330.36,339.33,337.98,322.01,324.37,327.18,322.70,328.47,327.17,332.83,333.85,334.50,346.34,,,356.61,357.68,348.17,344.31,345.42,341.12,341.05,339.44,340.02,343.24,342.46,353.63,,,338.91,347.63,349.77,350.16,347.25,358.11,351.33,346.29,349.56,353.39,354.96,354.79,357.34,359.55,354.38,356.55,357.52,366.05,355.56,344.78,,350.28,345.47,356.52,358.00,353.05,349.77,345.25,347.17,341.66,340.54,341.60,,268.99,265.15,257.99,,252.36,247.44
2016-09-10 22:07:27+00:00,L8,336.28,339.67,329.81,332.64,325.44,331.68,334.52,333.17,340.56,340.63,338.78,333.29,330.64,325.55,326.57,320.81,327.47,327.01,338.04,346.15,344.57,345.51,351.73,351.85,344.23,343.81,341.78,342.43,342.97,338.06,335.94,344.84,343.56,354.73,355.75,346.38,341.31,349.87,355.57,356.47,355.61,363.52,360.29,353.12,353.59,359.19,354.23,357.23,363.31,359.89,357.17,358.51,362.43,365.15,375.01,351.69,359.29,355.36,361.92,362.82,359.10,353.12,356.36,346.77,353.09,351.00,346.72,342.72,,341.06,329.79,331.57,255.37,252.23,247.62
2016-10-12 22:07:33+00:00,L8,344.01,348.95,343.11,342.49,338.61,338.32,345.31,343.02,353.53,353.19,347.57,343.68,345.45,339.88,340.29,338.76,335.68,341.23,350.45,355.84,353.25,361.29,369.31,362.04,355.98,353.64,349.51,351.59,347.59,346.94,348.79,348.93,351.45,362.64,366.45,358.26,355.57,359.49,363.22,367.73,369.02,374.42,367.84,365.07,364.94,370.85,370.27,368.71,369.21,374.15,365.67,374.92,368.17,378.50,381.52,366.72,371.54,369.85,372.06,376.66,374.34,367.80,362.54,356.77,360.76,356.45,352.32,352.57,355.10,354.90,349.36,341.41,329.30,256.92,251.40
2016-12-15 22:07:29+00:00,L8,333.68,339.05,329.19,336.07,332.75,334.12,336.90,338.77,344.57,347.67,338.22,336.23,338.20,328.13,335.27,331.58,331.09,333.34,338.49,347.66,349.94,350.03,359.77,360.50,350.60,343.92,345.72,346.75,344.08,342.64,345.83,346.42,348.33,358.86,364.22,356.72,352.12,355.52,360.13,363.88,366.24,372.07,364.43,362.84,363.29,371.08,371.03,368.93,368.48,371.81,366.94,370.55,367.27,376.00,372.35,360.23,364.12,365.48,368.62,374.24,372.80,366.75,356.88,352.81,356.36,350.59,344.99,345.39,,339.84,339.50,333.73,259.84,256.16,253.71
2017-03-05 22:07:02+00:00,L8,329.19,339.05,332.01,332.46,332.23,334.16,334.28,336.96,342.80,340.78,338.51,334.86,334.45,334.46,331.49,324.76,329.15,334.80,336.12,348.21,347.17,347.57,357.89,360.54,347.31,341.17,343.37,341.19,338.55,339.18,339.72,343.09,343.66,356.08,360.71,351.67,348.50,350.35,356.71,361.07,367.32,371.44,368.61,366.43,367.69,373.14,373.04,368.10,370.67,368.98,368.32,362.84,362.90,369.48,370.51,359.12,360.45,359.53,362.98,369.80,368.17,361.57,353.46,351.90,351.53,345.18,344.08,340.88,334.34,337.54,321.13,329.79,311.05,256.29,252.18
2017-03-21 22:06:52+00:00,L8,335.28,342.16,334.39,336.61,332.37,334.43,336.03,338.21,341.84,344.69,341.06,335.86,336.46,336.38,333.59,329.97,330.52,335.24,337.81,351.05,349.68,351.98,364.60,363.11,349.46,350.75,344.73,346.40,345.74,347.90,366.62,432.67,,,364.40,357.27,353.26,357.55,362.75,364.46,368.72,378.96,372.16,370.88,371.72,375.69,373.91,371.48,370.01,376.69,364.62,371.43,363.78,373.88,378.60,362.70,365.77,365.68,369.19,373.86,369.95,361.44,352.45,352.06,356.15,351.90,348.22,344.30,345.63,342.04,334.52,331.94,318.74,257.17,305.34
2017-04-06 22:06:45+00:00,L8,336.36,341.19,341.27,336.35,331.77,333.18,338.05,338.80,342.76,351.89,334.72,331.08,334.58,331.63,329.69,328.05,328.02,328.85,338.39,346.54,345.23,344.49,359.03,357.89,347.39,345.45,349.01,340.74,344.56,340.17,341.85,346.25,351.76,363.30,360.02,352.95,352.06,355.66,365.30,366.29,367.18,376.94,377.85,366.84,370.03,378.91,377.83,374.61,370.49,375.06,365.80,368.41,365.71,370.43,385.90,360.36,372.40,368.61,365.76,376.67,373.84,363.17,359.36,357.09,360.50,352.49,356.13,347.57,354.77,357.38,350.72,346.39,339.74,341.10,250.91
2017-04-14 22:09:34+00:00,L7,338.08,346.25,341.11,342.99,333.47,334.11,338.82,338.04,349.73,343.40,,334.94,333.08,332.46,331.47,330.05,332.92,318.32,335.85,346.89,345.73,344.85,352.98,,,346.26,347.13,347.86,345.50,341.56,347.09,347.49,348.59,359.44,357.75,349.57,338.38,,,362.94,364.30,367.81,362.66,362.08,362.92,368.56,368.28,367.88,364.23,370.07,368.75,366.04,365.23,377.25,374.68,357.45,360.19,363.84,,,367.53,357.16,351.76,347.04,357.73,342.29,341.68,342.48,339.81,339.42,328.33,306.22,261.06,255.44,251.70
2017-04-22 22:06:36+00:00,L8,346.71,348.21,342.53,343.35,340.76,340.90,345.31,344.61,353.04,353.27,346.94,341.62,342.20,339.68,338.18,335.77,333.24,334.86,346.09,350.40,351.17,360.43,369.53,365.74,361.94,353.50,352.71,353.88,350.55,349.54,353.67,351.30,359.30,366.49,374.66,361.42,359.93,364.00,371.34,373.59,376.20,381.99,378.58,372.22,373.73,382.10,377.10,377.80,378.19,381.76,372.02,375.39,370.35,380.46,390.75,368.60,373.20,372.63,372.41,378.51,374.92,366.09,369.19,363.47,365.61,361.86,358.35,353.04,360.73,353.71,351.09,339.81,339.10,350.94,333.98
2017-04-30 22:09:40+00:00,L7,331.85,336.85,329.68,333.63,,338.75,338.90,338.69,344.56,345.25,332.31,326.03,331.15,325.71,334.30,323.85,334.38,,,353.14,349.43,356.83,360.00,359.55,349.19,344.77,346.11,346.15,343.39,339.77,,,348.05,359.72,359.88,351.79,344.91,352.41,353.69,358.96,356.47,371.48,362.67,357.81,362.13,367.33,,,377.77,368.39,363.18,361.78,362.69,371.52,376.66,363.25,358.80,362.48,359.12,364.64,359.93,355.11,350.09,347.16,353.33,340.03,342.48,339.42,,,284.43,275.28,263.01,259.86,
2017-05-08 22:06:35+00:00,L8,348.66,350.80,347.96,346.63,343.02,343.29,346.86,344.31,356.42,354.44,345.92,345.43,345.85,344.43,345.78,342.63,337.73,341.64,348.86,353.90,355.04,365.52,369.74,367.89,362.86,356.10,353.89,356.41,351.24,350.51,354.81,359.04,359.29,367.35,373.99,368.51,360.71,369.14,373.41,378.31,377.83,384.37,381.40,376.32,375.61,383.62,382.78,377.51,382.28,384.03,376.20,377.68,372.67,380.61,391.20,375.07,374.56,376.73,376.06,379.98,374.00,366.96,370.15,364.42,366.18,363.15,362.23,356.03,360.18,352.33,346.61,339.29,339.83,348.23,343.56
2017-05-24 22:06:46+00:00,L8,347.36,352.57,345.65,346.45,344.11,344.70,351.20,347.71,354.71,351.08,347.23,343.29,340.54,343.42,346.00,339.68,339.70,340.36,349.62,356.43,355.94,365.14,370.70,367.63,364.72,354.81,353.05,357.91,352.73,355.23,354.25,357.60,361.83,371.21,374.18,368.04,363.69,372.15,373.09,379.06,377.07,388.33,382.90,376.43,377.10,382.25,381.57,380.51,383.27,386.30,380.82,381.84,381.02,386.92,400.20,377.35,372.21,374.58,374.62,381.43,375.52,372.86,373.70,368.75,371.05,,,,,,,,,,
2017-06-17 22:09:51+00:00,L7,345.30,346.37,339.36,341.92,335.73,335.17,342.33,335.71,342.68,338.80,330.66,,332.74,333.46,339.13,331.86,335.85,332.73,339.68,350.95,348.52,353.62,366.08,363.71,,,349.23,353.01,346.92,348.88,347.31,350.06,350.10,363.65,359.57,355.43,350.32,356.69,,,366.23,375.35,367.78,360.58,363.08,369.68,371.41,366.26,369.44,370.81,370.17,369.08,370.51,376.78,382.28,362.57,365.07,362.99,361.41,,,357.27,353.78,352.90,361.21,350.55,351.48,343.23,343.99,342.05,315.79,330.11,261.71,258.19,
2017-07-03 22:09:53+00:00,L7,334.57,,342.93,339.70,331.21,339.83,340.43,343.05,347.06,339.86,336.63,327.95,329.30,324.73,,,332.05,325.62,337.46,346.81,345.25,348.97,355.42,360.98,351.59,340.23,345.78,344.14,,347.19,344.90,348.54,351.50,361.30,365.07,350.91,343.89,357.06,352.23,363.56,363.97,370.83,360.29,,368.63,368.20,370.77,367.98,371.58,375.00,372.27,374.91,368.31,377.92,381.90,362.42,365.16,362.65,363.37,365.11,361.25,357.78,355.17,353.40,356.65,,,346.21,353.92,350.91,313.64,285.89,261.46,256.46,251.71
2017-08-04 22:09:51+00:00,L7,332.77,338.81,,,330.17,333.26,334.77,337.06,346.79,344.22,330.17,328.35,335.02,328.13,326.41,326.60,,319.82,334.43,346.30,346.40,348.29,357.08,359.06,348.71,344.45,343.51,342.97,341.44,,,346.61,347.76,357.07,357.35,345.50,342.66,350.58,355.77,357.12,360.73,365.82,356.95,352.75,,,363.27,361.93,361.71,371.89,368.35,369.31,367.87,371.40,382.86,365.05,361.38,356.19,354.60,362.38,359.24,356.50,353.32,356.04,358.44,350.85,353.31,,,340.27,335.44,330.54,309.23,252.65,246.36
2017-08-28 22:07:19+00:00,L8,332.15,339.19,329.38,327.88,324.23,328.60,335.69,336.51,341.48,340.18,333.16,332.93,328.50,326.10,328.31,330.05,326.90,327.13,334.64,343.59,343.06,347.33,353.88,356.38,348.71,342.08,344.19,343.34,343.17,338.98,342.10,344.85,348.69,356.88,362.43,351.51,348.05,352.62,356.86,358.56,365.99,369.21,356.27,357.24,357.66,363.19,359.97,351.84,362.38,362.66,362.75,367.54,362.76,370.98,376.30,359.97,355.77,358.28,357.47,362.28,354.50,345.76,344.77,344.73,349.01,342.31,345.52,338.65,341.42,338.05,334.95,333.90,336.25,339.28,342.31
2017-09-05 22:09:50+00:00,L7,,348.65,344.29,343.47,339.68,338.29,344.31,339.71,347.72,350.20,339.39,338.42,335.83,,341.64,335.49,341.38,341.57,343.46,357.55,350.47,354.05,358.44,362.29,352.44,349.05,,,348.57,346.17,351.38,350.58,352.86,363.92,365.14,357.54,350.71,353.47,360.68,362.53,,,368.78,364.33,364.73,369.59,366.18,365.18,369.20,372.41,366.01,373.79,369.24,377.23,392.64,367.03,366.86,361.29,356.71,363.95,361.12,357.48,,,371.19,349.76,351.12,348.50,352.95,351.49,351.59,342.55,338.65,334.28,350.05
2017-10-23 22:09:52+00:00,L7,353.57,353.15,346.22,345.55,344.56,345.76,348.59,340.70,,347.48,338.34,340.68,335.96,335.53,339.09,333.41,336.45,344.79,347.50,356.81,360.70,,,375.91,372.62,365.06,365.55,366.47,362.43,360.13,359.80,360.72,367.53,376.91,379.36,,,374.23,380.11,385.10,384.54,392.95,387.09,385.09,378.70,391.31,394.62,397.65,399.37,404.91,403.72,406.94,402.77,409.74,389.50,381.18,,,379.91,392.21,394.03,387.31,378.66,379.82,387.66,380.54,376.03,370.24,365.93,364.64,360.31,355.31,354.59,,367.60
