dates,nzd0439-0000,nzd0439-0001,nzd0439-0002,nzd0439-0003,nzd0439-0004,nzd0439-0005,nzd0439-0006,nzd0439-0007,nzd0439-0008,nzd0439-0009,nzd0439-0010,nzd0439-0011,nzd0439-0012,nzd0439-0013,nzd0439-0014,nzd0439-0015,nzd0439-0016,nzd0439-0017,nzd0439-0018,nzd0439-0019,nzd0439-0020,nzd0439-0021,nzd0439-0022,nzd0439-0023,nzd0439-0024,nzd0439-0025,satname
2003-11-18 21:56:15+00:00,382.90,372.75,371.53,375.99,374.78,368.37,,,,,,,,,335.12,325.33,323.90,330.09,347.20,361.94,345.31,331.39,332.42,323.48,312.57,318.80,L7
2003-12-20 21:56:28+00:00,,,,,,,,,,,391.80,379.94,329.75,315.81,308.15,300.84,307.06,317.79,331.41,341.92,325.60,316.34,318.48,310.93,291.65,294.65,L7
2003-12-27 22:02:42+00:00,354.72,355.70,359.96,372.85,365.15,351.18,351.69,363.09,372.22,371.12,,394.77,349.26,337.63,334.87,325.25,321.74,,,,,,,,,,L7
2004-02-13 22:02:55+00:00,,,,,,347.52,357.93,362.78,374.88,373.11,,376.71,342.63,336.05,332.76,322.17,317.45,318.62,338.81,355.78,,,,,,,L7
2004-02-21 21:52:46+00:00,361.62,335.55,,,,,,410.29,,,397.49,369.36,328.56,319.56,317.04,311.81,314.57,317.10,330.08,343.64,324.16,317.25,320.41,313.18,296.85,296.57,L5
2004-03-25 21:56:54+00:00,331.39,331.95,337.61,352.64,352.93,348.42,363.63,375.99,385.48,375.52,,388.54,341.92,335.44,329.10,321.77,321.02,322.01,342.84,359.02,339.23,326.44,330.27,,,,L7
2004-04-01 22:03:04+00:00,,,,,,,,,,,393.49,343.28,324.91,315.43,308.10,304.70,314.55,315.76,329.73,341.43,,,,,,,L7
2004-04-02 21:46:54+00:00,306.18,321.93,,,,,,,,,410.48,375.57,346.40,337.30,327.21,320.99,330.23,337.26,346.39,359.74,343.46,334.49,329.77,318.11,305.60,314.66,L5
2004-04-10 21:56:50+00:00,345.97,352.38,357.46,374.71,367.25,359.38,370.32,389.12,389.93,385.84,,395.42,348.13,,,,,,352.55,367.62,346.45,337.45,333.53,330.25,315.98,317.50,L7
2004-04-25 21:53:47+00:00,357.52,369.20,,,,,,,,,408.68,390.06,348.90,346.47,332.23,309.15,306.02,311.50,322.65,343.71,322.03,311.65,313.51,315.98,,,L5
2004-05-03 22:02:59+00:00,,,,,,,,,,,,,,322.87,311.86,315.15,316.48,316.59,325.55,339.65,327.11,316.16,318.45,303.87,295.07,305.60,L7
2004-05-04 21:47:51+00:00,274.91,,371.94,,,,467.35,447.40,,,402.04,349.28,322.60,310.99,308.55,316.30,314.75,312.73,322.07,330.87,321.58,313.23,314.41,306.94,292.40,289.53,L5
2004-05-19 22:02:59+00:00,276.32,342.87,382.16,,,,437.63,421.58,,,398.21,357.93,,319.17,332.21,,,,,,,,,,,,L7
2004-05-20 21:48:20+00:00,270.80,,,335.47,337.17,325.55,,385.44,396.95,392.03,382.99,371.62,324.03,317.85,304.21,297.16,294.61,304.54,322.76,338.04,316.95,317.21,321.63,309.21,295.44,290.23,L5
2004-05-27 21:54:42+00:00,329.00,340.02,368.03,393.23,395.33,389.33,402.50,423.15,439.07,429.93,391.87,371.87,330.30,325.47,328.74,313.64,314.42,318.78,334.75,349.78,321.90,319.75,318.14,313.86,302.96,305.95,L5
2004-05-28 21:56:46+00:00,313.47,319.14,356.58,366.48,362.63,364.33,375.08,391.81,399.26,,,381.17,335.87,329.04,321.50,312.68,313.09,315.10,337.41,347.05,,,,,,,L7
2004-06-05 21:48:48+00:00,295.92,,,,,,,,,,,,,,,,,309.19,328.01,348.25,329.07,324.14,326.78,318.80,311.32,305.01,L5
2004-06-12 21:55:11+00:00,,,,,,,,,,,,346.27,335.74,311.99,282.48,,294.00,336.68,332.29,343.52,334.48,326.00,325.67,317.84,289.23,296.79,L5
2004-06-13 21:56:39+00:00,,,,,,,,,,,,,,,,,324.22,336.91,,,,,,,,,L7
2004-06-20 22:02:49+00:00,,,,,,,,,,,,334.72,326.52,320.52,315.62,305.16,303.25,308.31,328.95,342.61,311.74,318.73,314.65,311.74,295.73,301.78,L7
2004-06-29 21:56:38+00:00,,,,,,,,,,,388.26,376.01,328.78,319.48,311.03,302.93,308.99,305.35,312.44,338.14,315.59,307.74,315.39,308.62,293.67,303.14,L7
2004-07-07 21:49:44+00:00,357.29,369.62,398.56,405.38,420.02,,425.77,433.31,446.20,438.81,,407.75,351.36,345.82,341.31,333.74,336.17,341.09,,374.38,351.87,344.69,337.53,335.95,327.68,316.17,L5
2004-07-14 21:56:06+00:00,355.55,370.66,394.64,417.02,441.05,,438.79,431.63,437.76,432.59,394.72,373.40,328.47,316.34,304.42,307.71,311.20,311.82,317.10,338.24,316.18,312.58,308.29,304.28,282.91,293.70,L5
2004-07-15 21:56:35+00:00,,382.61,402.53,434.27,,,,470.32,459.15,461.39,,,,334.08,320.35,310.71,316.52,319.49,323.95,337.74,322.54,320.36,322.77,317.29,304.07,317.61,L7
2004-07-22 22:02:44+00:00,,,,,,,,,,,,,352.62,340.97,334.55,322.47,323.26,328.70,344.96,356.14,341.92,331.78,330.45,325.59,308.02,319.22,L7
2004-08-07 22:02:36+00:00,345.79,355.90,388.10,396.37,406.22,395.27,408.28,417.94,430.06,412.65,383.11,393.39,346.16,333.37,332.90,322.09,321.68,,,,,,,,,,L7
2004-09-08 22:02:29+00:00,,,,,,,,,,,,374.61,339.14,329.79,322.54,314.50,313.69,322.29,332.44,350.91,332.51,321.17,323.95,315.62,305.02,310.96,L7
2004-09-17 21:56:15+00:00,,,,,,,,418.54,415.25,406.56,383.79,370.42,327.83,322.07,314.52,303.70,302.00,306.98,320.13,341.59,322.11,314.42,,,,,L7
2004-09-24 22:02:24+00:00,356.14,372.50,406.16,429.82,443.65,433.67,428.90,428.27,425.46,410.47,390.36,384.17,329.21,324.82,,,,,,,,,,313.93,308.97,314.11,L7
2004-09-25 21:51:43+00:00,358.74,393.72,411.02,,,,,,459.50,,397.85,377.52,347.43,330.10,319.83,310.03,312.11,318.45,326.00,344.60,326.45,321.58,328.27,319.05,309.63,324.41,L5
2004-10-10 22:02:20+00:00,349.94,,,,,,423.27,422.97,424.56,417.06,386.79,376.24,331.07,319.63,313.43,,,,,,,,,,,,L7
2004-10-19 21:56:19+00:00,384.24,406.33,440.73,464.94,465.80,457.04,,467.33,471.87,455.08,411.78,409.53,361.02,,,,,341.52,354.59,369.03,349.38,340.04,339.16,337.40,323.07,330.18,L7
2004-10-27 21:52:23+00:00,,,,,434.93,489.48,,467.98,439.00,426.32,401.18,368.79,345.31,329.64,320.19,305.60,309.90,308.11,331.26,347.28,332.95,319.38,323.68,315.02,302.62,,L5
2004-11-04 21:56:31+00:00,,,,,,467.87,456.31,455.60,460.05,440.77,405.81,397.01,350.39,343.88,336.68,327.64,326.03,330.68,346.16,365.38,339.90,326.29,327.53,326.08,309.57,315.98,L7
2004-11-12 21:52:39+00:00,,,,,,474.78,477.54,446.15,435.66,,383.88,366.49,351.10,337.64,331.71,325.31,325.24,323.09,331.41,345.60,323.93,320.04,322.74,313.08,298.77,302.41,L5
2004-11-20 21:56:37+00:00,,,,,,,,,,,,365.86,346.23,337.76,331.67,319.94,317.66,323.70,341.85,357.67,335.24,327.48,326.45,322.92,310.12,311.64,L7
2005-01-14 22:03:12+00:00,403.02,422.22,426.07,450.12,437.05,433.14,451.68,453.06,456.50,443.42,404.29,391.20,349.83,348.22,343.48,333.73,332.68,342.59,355.85,,,,,,,,L7
2005-01-22 22:00:02+00:00,364.85,388.07,395.34,394.22,399.61,403.51,431.55,430.89,435.42,429.78,392.74,376.87,343.50,338.86,326.31,318.40,321.52,324.21,334.98,343.05,321.58,311.97,314.39,310.68,300.92,307.48,L5
2005-01-23 21:57:01+00:00,362.96,390.31,398.22,394.58,391.47,403.75,425.28,423.24,425.33,416.69,389.30,380.06,,,,,321.59,324.80,330.82,339.55,320.95,313.96,321.08,313.87,299.77,305.79,L7
2005-02-07 22:00:14+00:00,353.32,384.81,396.69,421.58,,374.64,397.83,395.69,395.86,,399.41,380.55,347.84,340.21,333.16,325.99,322.33,325.20,318.10,327.73,308.22,,,,,,L5
2005-02-23 22:00:31+00:00,387.70,405.99,397.39,388.62,373.89,366.82,380.55,375.52,382.06,387.87,388.11,350.41,334.25,329.13,319.81,313.90,311.24,309.98,317.11,332.89,314.52,307.80,317.92,308.79,302.87,312.70,L5
2005-03-04 21:54:27+00:00,394.20,407.87,411.51,409.16,401.76,396.47,418.04,419.65,426.24,422.96,396.39,388.89,342.68,337.03,329.23,317.25,318.11,318.63,335.53,351.00,332.29,321.66,326.08,316.70,300.84,303.68,L5
2005-03-11 22:00:43+00:00,396.12,411.63,386.00,388.17,372.27,353.46,383.57,385.37,390.48,389.66,401.89,366.31,336.00,333.91,325.35,311.38,306.48,308.05,328.92,340.03,316.94,303.39,309.70,308.31,296.00,300.15,L5
2005-03-12 21:57:20+00:00,,,,,,,,,,400.38,396.90,382.77,339.75,329.79,317.54,308.70,311.21,313.17,325.45,345.85,327.46,316.02,321.91,312.57,295.48,301.37,L7
2005-03-27 22:00:51+00:00,413.25,413.83,407.99,379.26,353.38,351.38,366.66,373.79,384.76,382.30,382.58,354.97,324.43,317.57,310.67,304.45,303.77,309.63,321.42,339.44,319.35,308.65,315.59,306.82,296.46,297.95,L5
2005-04-04 22:03:26+00:00,422.30,423.40,402.85,384.74,360.86,354.30,363.28,374.12,385.20,384.84,381.62,354.26,331.76,324.19,324.42,325.03,,,,,,,,,,,L7
2005-04-13 21:57:12+00:00,,,,,383.27,375.28,388.91,403.37,412.31,412.01,378.19,386.21,344.95,334.60,330.24,319.72,318.32,323.05,335.92,351.27,330.42,321.64,321.43,320.26,307.56,313.22,L7
2005-04-20 22:03:20+00:00,413.31,413.43,400.67,382.81,,,,,,,,,,,,302.18,307.86,307.10,311.58,335.65,317.64,308.99,315.28,304.48,294.84,297.72,L7
2005-04-21 21:54:46+00:00,411.43,410.83,389.20,375.21,348.55,334.88,341.06,363.44,389.19,384.06,389.07,367.81,338.18,326.23,317.59,310.11,316.25,324.12,324.16,338.40,319.10,311.02,314.66,304.92,294.94,292.78,L5
2005-05-06 22:03:25+00:00,,,,430.08,,322.79,334.98,378.16,358.73,348.37,392.63,353.95,329.52,320.96,309.10,292.48,299.58,,,,,,,,,,L7
2005-05-22 22:03:24+00:00,384.86,,,,,,,,413.88,414.17,387.68,,,,,,,,324.03,328.42,311.27,303.53,309.55,302.01,294.16,290.91,L7
2005-05-30 22:01:15+00:00,420.68,427.80,427.48,406.34,370.96,356.57,373.08,394.02,424.21,423.96,406.45,401.68,356.35,345.20,339.54,325.51,314.73,327.55,348.43,368.42,345.67,339.12,333.71,332.30,322.18,318.72,L5
2005-06-08 21:55:08+00:00,,,,,,332.53,343.91,384.80,415.97,414.02,401.85,381.40,341.46,333.26,320.28,309.70,311.26,325.51,331.37,346.20,332.53,329.25,329.00,323.59,303.46,307.75,L5
2005-06-24 21:55:13+00:00,,,411.39,376.68,348.84,330.41,359.83,387.58,403.57,397.20,398.18,372.52,345.76,322.59,320.49,308.94,311.55,307.78,333.26,348.45,321.61,320.09,323.61,318.88,299.61,301.67,L5
2005-07-01 22:01:25+00:00,,,,,,351.76,373.63,400.83,415.79,407.74,402.98,369.40,350.44,341.10,331.27,313.58,316.78,310.91,,,,287.09,310.54,336.70,331.87,316.25,L5
2005-07-10 21:55:19+00:00,,436.02,417.11,389.77,357.42,345.30,370.53,390.76,413.06,414.74,399.37,373.34,342.74,333.33,323.40,321.96,316.86,323.82,337.24,357.75,343.19,333.12,327.93,320.73,305.42,310.28,L5
2005-07-25 22:03:13+00:00,417.97,423.00,415.06,387.13,362.16,349.95,369.46,387.28,414.53,420.45,389.22,390.21,343.84,,,,,,,,,,333.04,318.98,309.91,316.70,L7
2005-08-10 22:03:09+00:00,,,,,347.03,340.52,355.93,371.51,397.20,409.15,410.57,420.94,,,,,,,,,,,,,,,L7
2005-08-27 21:55:43+00:00,397.03,408.80,413.26,401.05,375.01,365.51,389.81,406.10,427.50,430.25,399.37,385.29,343.35,338.13,329.19,317.38,315.81,319.30,338.16,354.71,336.28,324.07,320.89,320.85,311.33,315.98,L5
2005-09-27 22:02:52+00:00,,,,,,,,,,,,369.30,334.24,325.82,320.38,310.70,307.55,319.13,335.51,351.16,333.24,324.68,326.20,325.76,302.51,312.90,L7
2005-10-05 22:01:53+00:00,,,,,349.59,338.19,,341.92,363.33,363.93,380.18,367.91,322.07,315.01,307.52,294.56,295.00,300.41,318.05,339.33,317.76,311.59,317.77,309.57,292.23,294.60,L5
2005-10-06 21:56:37+00:00,,,,,,,,352.33,370.83,368.59,382.16,379.27,332.66,325.36,317.57,308.40,304.23,312.73,329.12,348.83,326.50,319.42,319.78,314.31,295.45,299.49,L7
2005-10-22 21:56:51+00:00,391.84,396.51,402.22,402.25,401.23,391.45,386.74,387.61,410.39,406.17,396.25,393.74,,,,,328.63,326.65,340.67,355.91,339.09,329.47,331.91,329.44,315.07,320.35,L7
2005-11-14 22:03:17+00:00,,,,,,,,,,,405.54,363.97,349.20,335.70,315.30,313.22,317.20,323.11,327.65,338.55,320.80,,,,,,L7
2005-11-22 22:02:22+00:00,416.74,407.25,416.11,419.82,417.70,406.83,406.98,403.31,412.89,421.22,407.66,410.85,354.37,347.64,343.15,330.17,326.76,331.58,350.62,368.62,346.13,338.72,345.04,340.53,327.59,328.38,L5
2005-12-25 21:57:19+00:00,396.08,391.40,388.07,392.73,392.85,,,,,,,,,348.00,338.69,329.63,327.15,332.46,343.42,364.91,344.75,334.86,336.42,332.90,312.69,316.61,L7
2006-01-10 21:57:28+00:00,,413.17,,,,,,,,,426.28,379.68,359.56,342.57,322.08,,,,,,331.92,320.05,323.35,313.87,297.25,301.84,L7
2006-02-11 21:57:40+00:00,,390.12,,,,,,,,,412.97,361.79,,,,,314.17,318.79,325.47,339.00,323.12,308.26,316.52,308.97,297.48,297.75,L7
2006-02-19 21:58:15+00:00,391.41,389.36,392.68,386.91,400.00,391.22,390.12,391.68,428.42,429.63,404.10,392.92,347.36,345.52,334.53,323.21,320.64,323.61,340.80,357.91,341.17,323.88,325.41,321.09,308.76,314.85,L5
2006-02-26 22:04:34+00:00,356.77,,,,,,,,,,440.15,383.11,357.96,343.45,328.04,316.95,321.48,330.76,336.64,349.13,334.84,321.37,320.06,313.92,308.34,308.22,L5
2006-03-06 22:03:54+00:00,378.31,374.59,381.39,385.73,386.02,379.31,375.23,387.13,406.85,411.03,378.47,365.18,,,,,,,,,324.20,316.91,317.13,310.40,305.06,313.42,L7
2006-03-07 21:58:35+00:00,379.30,378.07,376.78,385.60,386.79,381.83,384.49,417.97,431.75,427.69,396.99,388.79,343.63,340.02,330.44,317.31,317.25,320.37,341.06,358.51,337.47,325.85,327.07,326.45,310.54,308.74,L5
2006-04-07 22:03:51+00:00,,,,,,,,,456.93,,383.87,373.70,327.40,320.19,313.17,301.73,302.99,305.59,326.22,342.24,320.88,,,,,,L7
