,dates,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091
10,2000-11-09 21:56:21+00:00,,,,,252.97213563858034,,145.24072869020932,,126.08278707488903,119.32145745635273,104.8906418629523,104.87581783420325,111.8488341807952,151.27116816142168,,,,,379.64063120000907,393.7876249676896,,395.682561192979,404.0509203565412,383.41530333863653,,347.64752059894676,311.03201731480937,311.55166395231436,,276.7045973556078,272.5493255442053,,,261.80582369757394,246.7642026160734,234.45912200121543,231.11135915278965,,252.13209501030332,262.4527675865036,,,264.07996401856036,273.56369875219906,282.85660293096265,281.74455850944673,285.4472739681163,285.93135504354314,291.094067086779,292.97031599600626,293.22094670206957,300.458422699121,,330.3358213566022,301.19597766309954,296.8290190088363,288.10982800978013,,,290.18961592595343,290.8677003689817,,,287.4960084101677,275.16134463803655,,,,,273.1021951488581,269.13518861728494,,,267.4303692868975,297.11332444096405,,,,171.23714620667076,150.90917404984796,,,,,167.25450795382648,128.15658743784547,108.63326617657606,83.13533069196882,75.62858504885305,101.15780876986148,151.1223576668113,196.92896395154315
11,2001-03-17 21:56:16+00:00,141.62092808013733,145.30353517760398,,,,,,97.66265662484425,113.89033263462608,,,,,,,,,,,,,,,,392.1800843504831,,,,,,,,283.7563684296693,271.9180545045985,253.73435796447575,,,257.7669636885636,,,273.8608875413882,271.74558086812726,289.29666939079976,,,,,,,,,,,,,,,332.1768783774792,,,,323.9380096292122,296.1831216488806,,,334.54156145012155,,295.97155285214285,295.85740932925415,,,,270.47277751114655,240.18215826654279,,,,,150.32078730344514,145.1907429134454,,,,,,,104.14000273804193,102.29152315932724,101.79928725277492,131.572559004522,148.51693758389004,165.71801849213858
12,2001-05-20 21:56:16+00:00,74.31332588205305,91.77440239844529,,,,,,84.25487746191396,,108.4953957978176,126.77714236584492,164.9791661391343,194.70287197178533,,,,286.2644987101991,308.33439711996806,373.04544143140487,379.44966062041385,327.84225824349664,,429.86402286337903,353.77588281550896,,,,272.7912308323643,,,,,,278.25397058871215,201.57919378331658,225.00195531978883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2001-06-05 21:55:40+00:00,83.85812622084296,104.02223807365277,,,,,,,141.99332640151766,,145.67252308890423,187.48194972012402,205.8468458064017,231.07621623753948,,,332.1475976977672,379.78464703747886,424.7258210590692,407.3902168613609,,377.22482878828305,,371.11722855010885,,346.31887016403783,312.3806903296389,313.465284550082,,286.7255044048008,288.7774346991646,,,,236.948010044326,238.41679947657633,229.49339066126072,,,257.30599629102267,,,,279.35296721365904,285.00890207784795,272.97402535556665,269.51978450682833,274.9150326245198,293.33873427490073,292.1104348359312,287.35363854044067,281.73335476062886,,,281.75087824728394,279.7763309207268,278.2996934298804,,,309.5535477439594,302.432323934057,,,262.23186462096163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2001-09-09 21:54:36+00:00,44.396039662916934,,224.5578310692695,,242.96222998316674,253.12383608903687,,,,,,,,,,,441.34811513169166,,,,,,372.60391472903723,,,350.623393380002,,,,,,,296.38094680593724,258.3392889142655,229.40870124394218,218.07890976048304,249.598754629832,288.6267925241753,,281.90365513835445,267.1418486077495,,275.26055168618694,285.2949891596718,,315.4563322164986,326.3334629327831,330.08259915362135,,318.90777491635606,316.0449558193219,,321.58883500239443,304.2604321300888,310.3546673061915,,,334.56062968484264,340.2486712661638,337.7935543812131,356.7927836933691,336.7659471039361,313.9131127574224,289.62603663957367,294.6233913876503,,,,,,,260.04390429859455,,,229.9511856147417,281.0899201328948,,298.7772840909868,,,,,,,,,,,,116.2624708628448,133.48195026265103,158.01178287749732
15,2001-09-25 21:54:28+00:00,44.12260625887229,69.65566214857186,,160.51214023414335,200.88687747511997,,,,,,,,,328.2110029245589,,,439.3054144333865,,,,,,395.4402780832448,,,361.7057595710393,,,,,,,267.26852535152375,240.99982615640837,239.98260299289916,,285.28533313891614,290.54918898282824,,275.2448958983078,274.9012028992852,285.7741427399704,292.18664758245046,,,309.6173476687514,333.58013792082625,330.42114793222527,,330.8878185491375,,,327.57792117671534,325.4683241367117,349.3521108675736,,,343.0829895679136,343.1046734124909,345.32862402745303,348.9293308996803,343.194353667507,324.71107436383386,323.5162119611695,324.5217688156414,328.7356907029597,,,326.1707671010303,,,267.4713404747403,,237.7573832810699,233.4124277235162,244.93927915805682,258.48739822835785,250.40292334439965,,,229.05660710965287,217.16941257965155,,,,,,,,112.79588962536121,121.78410808959194,151.6050872448062
16,2001-10-11 21:54:09+00:00,23.92932679549184,41.06773785049888,,142.6620212495776,194.89447455151782,,,,,,,,,298.21767593645706,,,418.7459139687969,,,,,,,,358.14821094745054,331.11061336100767,,,,,,261.70140086903666,,218.56514290875816,217.6104763084153,234.77838311191442,,250.15125509065257,247.77749446034557,240.99872573764162,,,258.3576421240224,261.5271002420819,,,296.3463324700027,301.21537862713063,298.7028855776179,293.7289926965636,292.0554933174349,290.3297711857524,,282.33701545187364,309.2969340584986,,,,305.6592490075195,320.44764287916865,310.6119344876417,306.3957818652405,298.9962948749937,286.30132759270793,284.2391242302851,293.79175416123206,,276.5180836033427,250.59242194058987,235.62720436356392,227.0732723432278,228.8503950076289,,,186.83915303659597,203.4319230147205,211.3856540644519,209.3459528173815,,161.66078609074165,195.6911820041865,225.09349712006517,,,,,,,,,,
17,2002-01-31 21:54:50+00:00,,45.441443485077926,,,,162.8359925075783,164.45032752912326,179.64263764358748,212.61902092768636,231.8803954054507,,283.14735083057866,298.7656986013677,315.87967263718616,328.81040071817137,362.2605532724179,,,412.96393197212393,371.2390841692422,377.19429964011084,,,327.25900646792746,,,313.77658578510193,,,,,,,,,244.85399013668248,,,,,,,,,,,298.54560429255315,,,310.72417881668986,312.07791840213605,300.4650360390322,,,,295.3412927284989,291.8254460018424,,,,,,,,269.25657754932246,,,,,,,,,,,,217.7773094278355,,,,,,,,,,,151.01396224657537,134.5381221150327,124.85749411442264,126.30019031169813,
18,2002-02-16 21:54:54+00:00,70.9076464023079,,,158.74435693361036,,182.00013370988947,194.57317569131277,210.13786962308032,232.7247600402682,276.6307780672815,,327.2869151210916,,367.65740845543223,380.37006058549986,412.74888368886786,,,459.41120094142684,444.78803672247574,,,444.5541392714695,429.444375786991,,386.6931821280049,,,350.58324482715545,,310.32109853869616,,298.7878773938341,,,,274.46837971872594,270.93167459048266,275.4819463211641,276.73209877499363,,293.9377692461653,301.8519557932576,322.4006402750378,,317.94532298558715,314.026056221937,324.63341277412655,331.6540406442841,,,,,339.611068363569,341.12633102416845,,,339.8223313810379,322.6569756358705,328.0440266565904,,342.20162480146394,335.4488842694873,340.86167892088315,,329.1327120694058,323.6806330934504,320.73522599676204,309.4713359633879,300.9823303619038,295.39107442252305,286.7038401783323,275.3906515680145,240.53392020193334,231.3040343852215,240.94725263595373,226.9588322728015,217.56668269968316,181.00030076627561,160.15903984745378,198.07911948385313,222.64011016447756,,,,,,,,153.6889941015328,160.1420287607319,167.63690098237223
19,2002-08-11 21:54:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2002-08-27 21:54:00+00:00,,5.531687737018498,,,173.18350334001218,213.5765276955524,,261.3487320869044,,273.45119332108027,267.8945791408588,286.7139236370263,299.42931087866003,328.55122361579436,368.51273479021455,389.318037033691,418.2390624348756,444.83045677549507,,475.2425587774972,455.4623621428897,,421.53568595769804,397.744281691381,387.5382164108147,348.4557423982832,329.9163201848026,308.0296702407012,310.43188871027314,305.621803058773,,277.8127321405063,254.75445290080415,240.05526109081524,240.20644727395057,240.58849082051248,224.36450141940432,203.11604152840223,,213.9830811140713,217.1761737320786,,258.7311157641216,270.81447230714537,263.2853052694348,257.34271330933075,268.1599167663756,284.1647118255553,289.53113898862875,286.7497042398874,286.5667041240359,287.619141169427,,292.3284613046356,289.61058476912996,286.97251419586325,,,302.9617867614369,306.03431213135144,296.3768999702832,,288.9520369560678,282.3070509485298,279.1715275738054,,,286.05684437914164,280.38941193125635,271.5990870573249,259.4072092731723,244.57308293125723,237.72430893901003,212.40751352768095,210.4747188726735,214.52307831568902,210.23995965644173,199.71936343795096,169.97781621234014,127.98261798183628,,,131.54671685779635,154.89401504579135,173.8414018972842,,163.96747063348195,123.64748320951485,111.31091863281522,121.46197253349295,143.0407474134306,198.24193670163544
21,2002-10-14 21:53:43+00:00,76.475669513834,,,,,228.0319174283012,,,,,,,,,,,,,,,,,,,,348.16901955238603,330.7320137114497,316.1657349657553,,,,,283.88458067334955,,,,233.21105153540967,221.9134144066058,212.9310563269567,220.79551722110006,,269.1506603642879,268.528859357053,259.2231683715586,261.0382701135269,,,272.1326480814409,295.5771791142735,,,,,286.3907548362947,296.63804061599257,296.3059133285041,,305.87483465108375,,317.2264471758528,,,288.8359798755355,292.167171778256,,323.8417784008407,331.2018569059308,,,,,,,,,,210.67867284377957,151.22246731824617,177.25603701215596,,172.51452603133117,201.14252786273747,138.06670215668248,103.85589187563463,150.0968720626546,,147.68871586285954,150.32945765099782,165.6451447250471,214.13760028462434,275.2493172958367,
22,2002-12-01 21:54:16+00:00,,57.84832718725862,,139.56988919948972,155.48664074139992,,205.42200542307538,229.8372895744915,259.3293506454772,265.8484210139869,274.6080335296289,313.8861537687504,,367.93346625651816,398.3556316183461,417.1404589665274,438.15530133857857,442.81030594422947,449.7655309966449,453.80082239095253,,,432.1578694952955,385.5716398791922,357.126868727539,,,,299.81586436218083,303.3858114627493,297.28535370345946,287.5713054358696,279.99690325254113,254.08471418657223,238.5586301561821,229.00268200319283,,,,212.89420077590646,214.70903866235923,227.4096286378407,234.1482488154924,260.1947099181819,265.5167356049442,244.8407209840971,248.0815532366318,,,274.4554199970354,278.5918023201861,295.18127341347946,,,,278.6759400536453,287.6297229085234,,311.69858751429734,,276.03992568471205,,282.98388000409403,,275.64027319557346,,,,270.81331112422913,267.29275283119966,263.8929416446832,237.74863188588026,224.13267564514996,,220.9723363763499,216.21587522159254,,,,,97.39786434425919,116.3083079769066,125.82998136555462,131.57006047547992,,112.11363179665571,136.97909729360373,165.32165851115852,203.4916828752286,242.12385949427897,293.40107246010587,
23,2003-01-18 21:54:30+00:00,,64.82786858843612,,153.50882480676833,161.18713184143547,,221.859400486043,242.33701320990838,269.4018824270675,285.3611730758823,285.2640117835891,318.05689181532387,,367.73684153283045,395.64902767720366,403.07264169441567,431.3490016888335,446.7389000523343,465.88989838206817,448.31073793658226,,,,385.0523367281511,345.2121617807637,,,,293.63603441450783,298.3712013875499,300.2695363105311,291.1139038850247,274.16702357235437,259.30997180888636,236.20021728218882,234.53349031074782,,,,212.757950440981,217.39196402365468,230.2970611179828,241.253817249387,,280.3017982643198,258.76140648096793,246.72707405476876,,,,278.9205443462168,286.83943762612694,,,,265.8093902815736,275.73687182546786,,308.7931782965589,,281.8281505762513,,,,266.97809904389027,,,,,,,,205.8645697005632,224.25505734117255,243.7828666307235,,,,,,68.98865440687223,88.60251529698724,,99.57702938118459,,110.85217918702728,,192.05806059461432,248.27248386950788,291.10628118944595,304.77232027693674,281.42274085125143
24,2003-04-08 21:54:47+00:00,,,205.62703047700262,,270.54367712258005,277.74181450910015,,,,,,,,349.14594543038277,351.6469642012363,368.1169767758098,387.7500635976886,419.6950484435057,424.24557555112784,441.2633443249907,,,436.55827845376666,,367.0705032391694,316.2770152268488,,297.3675315749547,323.8140637847818,,,301.76464540135356,,,255.38778783310573,232.5808972991847,215.30175097362434,206.0697015359355,203.39243713785746,212.30252986192917,216.76296286613848,188.87905888991963,224.76762688117242,254.65786499972856,254.7447619205433,,,,262.6444944103061,271.8361511380813,,,,295.0957546077042,301.9473381527041,295.2605983694639,,302.117390416058,322.97893989553734,318.66157738259557,,289.2026570884146,281.63410142777576,278.8070573211355,287.1345831461163,277.60751369670396,,277.0592702544386,291.6495603163291,297.56291304355216,281.28637289826696,,,,,,212.6336651940353,150.56863354862023,,,2.749448181110875,51.79396866655278,93.15779494086331,89.11953666386407,132.81784381925792,172.96018703258432,202.59598524054633,246.29249961891884,250.69210238201873,258.4365874354484,276.1717288514136,294.8306204051648
25,2003-04-24 21:54:46+00:00,,,207.0771253470537,,255.80563417385267,278.78203971768926,,,,,,,,353.30380180640543,354.5356003005607,373.61810039332534,,416.2570056651337,426.919756938136,434.0746992791809,452.3567804859432,,,,,,320.34796840503043,293.8148098114393,328.83336567561634,,,305.63911267456615,,,259.8679279110035,242.570795617753,225.90452930744613,,214.67940303666813,216.57556710917052,218.42176121592325,,236.34327381168222,249.23058606501334,254.18385592319967,,,262.0337620789753,262.63519017585304,275.9268784615317,,,319.0148653067276,297.4883566560631,306.2854559485982,302.12379879959025,,296.05330896676475,307.05531804224466,312.2921899509732,,,290.78596663120226,289.0368709840302,291.3833652208437,,,271.16815831690155,308.47568226454507,303.7078127070716,,,,,,,196.48603808550553,154.02906421056412,,,39.07524437877731,32.61823090805628,100.37385790230788,88.711202957722,116.1508510857471,188.60912952358768,207.58269079929408,237.8882866015258,252.3828552175849,254.46053778912898,269.6223919670847,309.2466322335927
26,2003-05-26 21:54:43+00:00,67.77791249068923,,,,260.99794042978397,261.8315460324009,,,,,,,,,,,,,440.6624855700149,441.67963370170014,432.8934103620247,,431.4684562360885,,,344.26263742982724,,314.8794866488871,328.2925654914718,,,,,,265.6997723259417,251.93360916297422,247.8228184200716,258.85317184226074,234.85932221035952,225.2037852828982,225.40504789905117,227.6372542678688,,245.4547289679328,245.19500157778765,243.09037232722557,,,267.3850952518084,268.7039861976556,273.24474509903877,278.17315756689436,,301.19513013683354,302.177027165708,293.47102595703774,,,290.9848228869945,292.5594891038614,,,283.9910075161301,268.6282287791249,268.8218048691068,265.97076590180615,,282.85441376480003,,,,,,,,209.32812184943165,,,,,20.253745338790978,11.556268588050159,,73.78927567458031,113.86237653663513,165.03553145257692,211.98999385060924,222.92768154052206,238.1690918299383,257.37538251836236,275.0955932366054,298.21120767335356
27,2003-07-21 21:42:33+00:00,,58.53613097389746,175.70815766532965,,270.871440509983,,,,,,,,,347.84680993954925,323.0859464991502,329.07610651950625,,356.4573406062685,386.619638726969,424.1546844947263,,,405.3018371222037,,326.5889254185119,276.14648637291003,272.59021387134754,,287.5992625656811,,,303.9090617066102,,,245.13978341108788,229.754836566891,188.77552743896112,177.4819947872006,210.6616223553915,215.65932115851447,208.2648209302738,206.29607312956432,,186.60896465159828,213.70931512487962,234.6055491946624,,268.07283222531885,267.6208651572209,256.3728343987043,267.01913483872084,265.9578813727075,,272.7354667284435,284.4679322333425,296.2277051582191,,269.7200261447326,269.93831572613533,281.59993524802627,,,252.36828327811443,226.3864307095366,254.52338881130373,,296.75799810117957,280.7300392680285,275.70055622324355,268.5214862423929,258.8653017274333,251.46541019478659,,,,,,,,,,,,68.51213507288438,149.56884837477787,172.48148463959777,217.45149216046622,201.75663070731773,199.94590484694322,225.91259202065126,255.19601466634074,287.917341549617
