dates,nzd0224-0000,nzd0224-0001,nzd0224-0002,nzd0224-0003,nzd0224-0004,nzd0224-0005,nzd0224-0006,nzd0224-0007,nzd0224-0008,nzd0224-0009,nzd0224-0010,nzd0224-0011,nzd0224-0012,nzd0224-0013,nzd0224-0014,nzd0224-0015,nzd0224-0016,nzd0224-0017,nzd0224-0018,nzd0224-0019,nzd0224-0020,nzd0224-0021,nzd0224-0022,nzd0224-0023,nzd0224-0024,nzd0224-0025,nzd0224-0026,nzd0224-0027,nzd0224-0028,nzd0224-0029,nzd0224-0030,nzd0224-0031,nzd0224-0032,nzd0224-0033,nzd0224-0034,nzd0224-0035,nzd0224-0036,nzd0224-0037,nzd0224-0038,nzd0224-0039,nzd0224-0040,nzd0224-0041,nzd0224-0042,nzd0224-0043,nzd0224-0044,nzd0224-0045,nzd0224-0046,nzd0224-0047,nzd0224-0048,nzd0224-0049,nzd0224-0050,nzd0224-0051,nzd0224-0052,nzd0224-0053,nzd0224-0054,nzd0224-0055,nzd0224-0056,nzd0224-0057,nzd0224-0058,nzd0224-0059,nzd0224-0060,nzd0224-0061,nzd0224-0062,nzd0224-0063,nzd0224-0064,nzd0224-0065,nzd0224-0066,nzd0224-0067,nzd0224-0068,nzd0224-0069,nzd0224-0070,nzd0224-0071,nzd0224-0072,nzd0224-0073,nzd0224-0074,nzd0224-0075,nzd0224-0076,nzd0224-0077,nzd0224-0078,nzd0224-0079,nzd0224-0080,nzd0224-0081,nzd0224-0082,nzd0224-0083,nzd0224-0084,nzd0224-0085,nzd0224-0086,nzd0224-0087,nzd0224-0088,nzd0224-0089,nzd0224-0090,nzd0224-0091,nzd0224-0092,nzd0224-0093,nzd0224-0094,nzd0224-0095,nzd0224-0096,nzd0224-0097,nzd0224-0098,nzd0224-0099,nzd0224-0100,nzd0224-0101,nzd0224-0102,nzd0224-0103,nzd0224-0104,nzd0224-0105,nzd0224-0106,nzd0224-0107,nzd0224-0108,nzd0224-0109,nzd0224-0110,nzd0224-0111,nzd0224-0112,nzd0224-0113,nzd0224-0114,nzd0224-0115,nzd0224-0116,nzd0224-0117,nzd0224-0118,nzd0224-0119,nzd0224-0120,nzd0224-0121,nzd0224-0122,nzd0224-0123,nzd0224-0124,nzd0224-0125,nzd0224-0126,nzd0224-0127,nzd0224-0128,nzd0224-0129,nzd0224-0130,nzd0224-0131,nzd0224-0132,satname
2005-03-22 21:40:41+00:00,391.42,375.42,366.53,358.71,354.32,350.32,340.02,333.08,332.09,331.28,331.06,331.83,336.45,340.15,334.71,335.77,342.64,340.78,342.23,350.68,357.65,350.67,345.78,343.82,340.45,340.71,337.01,343.44,344.03,347.93,351.68,353.47,356.48,347.59,359.13,363.62,372.99,377.30,384.50,390.02,396.05,404.20,407.53,420.92,423.82,423.64,437.90,441.17,416.52,432.99,419.77,399.11,371.34,354.88,324.78,315.94,299.13,277.65,266.34,253.66,261.89,263.46,267.49,268.20,270.54,272.49,275.31,286.63,288.58,292.05,284.47,282.12,281.07,285.04,296.03,303.49,309.04,306.39,314.43,316.17,314.20,306.19,293.72,292.78,284.47,291.17,286.10,280.03,287.61,298.23,313.14,316.90,316.68,334.58,346.34,338.93,345.53,346.77,365.85,369.67,357.10,346.44,339.20,344.83,340.87,330.72,326.30,320.29,310.06,309.91,313.29,324.75,329.22,334.10,326.42,320.90,320.19,313.89,317.68,323.39,313.11,307.38,295.20,294.08,291.56,303.19,302.48,289.20,275.67,275.83,273.44,279.73,313.95,L5
2005-03-30 21:43:20+00:00,385.02,377.85,362.91,357.06,351.83,352.97,342.29,338.42,335.60,332.51,332.40,334.00,,,343.89,338.70,342.59,345.86,352.35,355.28,369.55,361.00,351.61,350.37,347.33,347.28,,342.93,346.73,346.44,348.00,348.13,349.42,355.82,363.06,366.14,372.07,370.32,377.32,,,407.00,418.17,425.11,436.27,436.91,446.54,444.50,389.99,399.46,410.55,377.77,372.39,,340.54,332.16,308.73,293.90,275.73,278.01,275.00,276.90,280.27,278.40,277.27,274.88,,,290.69,285.68,282.18,281.89,288.75,289.46,295.56,305.72,313.95,317.44,317.46,310.24,307.09,,,291.35,287.16,289.80,283.54,290.38,288.96,298.44,311.51,322.07,327.32,341.85,,,341.32,354.14,363.88,367.71,358.76,345.34,341.94,347.67,341.36,333.57,329.36,323.34,,,315.73,324.93,328.85,332.31,325.46,321.72,315.24,315.78,320.34,322.29,309.06,,287.26,288.03,286.42,293.64,295.40,287.85,273.90,274.95,272.77,282.32,312.36,L7
2005-04-07 21:40:45+00:00,377.64,367.98,359.83,352.58,344.66,329.25,330.06,325.10,322.03,314.82,311.91,314.44,327.58,331.38,333.30,342.07,,,,,,360.60,346.36,337.39,334.08,334.03,338.67,338.08,335.79,347.21,353.27,351.75,349.22,358.27,355.55,356.31,359.95,371.30,373.61,382.18,387.14,396.96,406.32,415.92,416.90,418.42,424.37,434.23,,426.52,415.85,390.97,373.55,345.55,328.42,312.06,295.81,283.63,296.10,280.64,281.72,280.03,263.75,261.83,265.30,267.82,273.09,278.38,288.13,297.64,,,,,,,,318.69,307.02,306.50,301.38,303.25,297.54,292.77,290.42,288.12,292.28,289.48,287.31,289.57,294.17,304.53,316.18,336.42,340.60,338.16,350.54,361.15,367.19,372.59,363.92,350.36,338.18,328.01,336.64,321.85,322.13,326.49,313.37,310.89,317.08,324.66,330.47,334.47,337.28,328.99,312.17,322.36,319.45,345.57,,,,,,,,,264.27,266.85,272.15,276.97,298.71,L5
2005-05-09 21:40:56+00:00,393.65,378.85,365.36,360.34,351.51,349.64,343.95,339.27,335.50,335.40,331.70,327.69,334.13,336.88,341.35,340.87,345.69,352.55,358.16,357.97,361.55,351.44,350.09,348.36,337.63,333.03,335.15,334.78,337.87,335.44,344.94,344.78,346.95,356.21,357.03,358.61,372.85,373.26,373.16,377.57,380.80,392.22,394.99,397.89,408.28,430.29,438.45,437.41,,382.68,387.38,376.89,364.11,344.64,,322.52,302.33,289.00,273.66,270.47,269.79,268.75,267.61,272.99,267.72,271.84,275.78,277.86,277.48,281.75,280.73,288.45,283.32,282.22,283.94,286.94,290.67,299.69,302.81,306.77,314.76,308.19,292.12,282.23,281.87,284.28,281.93,292.04,292.64,297.65,305.77,319.59,317.47,329.26,335.44,337.94,333.82,341.49,354.19,347.60,336.08,333.95,339.65,345.24,345.05,331.00,325.72,309.13,301.08,301.87,295.02,296.83,308.83,318.14,323.87,319.17,315.34,315.27,315.14,303.99,287.88,274.45,272.47,274.32,281.85,285.79,288.56,280.63,270.26,267.68,265.07,280.80,306.13,L5
2005-06-02 21:43:12+00:00,,382.09,366.94,358.09,350.89,341.50,336.73,336.49,338.55,343.88,340.94,344.32,,,,,,,,,,,,,,331.39,,,338.41,345.93,343.43,351.41,352.80,359.75,363.10,366.76,374.04,381.57,,,,,,,,,,,,,,,,,,,,272.05,258.29,255.15,258.23,258.90,260.54,266.15,276.67,278.80,287.43,,,272.16,271.69,274.93,276.96,282.84,278.75,286.98,291.45,299.74,315.47,323.03,323.77,,,286.62,281.70,294.72,299.88,297.27,297.06,297.53,308.76,320.20,323.31,334.03,340.59,,,338.52,348.39,341.31,337.96,328.78,336.74,342.95,340.05,333.62,316.67,318.78,318.45,,300.14,289.70,292.94,314.14,319.02,321.63,313.76,334.46,316.03,297.36,286.86,292.37,,270.18,281.76,276.18,282.18,,,,,,,L7
2005-06-10 21:41:12+00:00,389.34,380.92,382.51,372.81,362.85,351.47,344.80,339.41,343.58,343.09,336.87,,,,,,,,,,,,,,,,,339.56,338.71,339.89,345.65,348.20,353.89,355.43,355.74,373.82,367.20,363.33,360.94,356.06,355.89,,,,,,,,,,,,,,,,,,288.05,278.07,272.56,270.59,271.19,268.72,270.84,276.00,284.42,278.26,268.55,261.55,276.65,283.31,288.55,287.45,285.04,289.11,293.72,292.41,303.03,318.08,317.29,303.35,295.96,289.00,289.24,291.64,298.58,300.10,305.72,301.39,309.88,311.23,320.78,328.28,339.90,334.72,347.79,346.84,352.34,355.77,348.88,343.34,347.58,350.95,338.48,334.36,322.96,318.16,318.31,310.60,304.42,308.23,316.31,328.57,331.31,328.67,325.67,310.80,308.40,306.73,293.74,288.86,279.13,283.25,279.92,290.38,302.42,292.83,275.64,268.57,270.02,287.54,315.25,L5
2005-06-26 21:41:16+00:00,,,,,,,336.03,342.14,337.36,337.72,333.97,,,,,,,,,,,,,,,,340.82,331.47,331.98,326.70,322.44,331.35,332.47,336.40,347.00,353.66,357.18,356.61,361.47,359.68,365.47,375.21,387.48,390.77,422.70,426.72,425.40,,,,361.76,351.47,344.57,340.06,326.58,313.55,295.42,284.97,271.46,266.04,264.62,264.88,264.85,269.31,266.73,263.99,272.54,272.46,268.94,263.93,265.99,269.21,271.06,265.95,270.05,277.16,282.85,290.66,300.62,309.27,316.22,301.10,288.20,279.11,278.34,271.04,275.74,290.33,301.48,303.33,308.57,319.96,317.47,329.01,337.66,328.07,325.34,330.81,331.74,335.58,320.85,327.06,338.09,348.50,339.55,335.21,323.56,319.73,306.35,298.80,299.39,292.52,298.01,302.14,309.17,308.68,307.03,304.65,303.01,306.66,290.03,272.36,262.24,258.27,254.90,256.66,272.14,278.20,262.69,258.99,258.07,280.18,313.98,L5
2005-07-12 21:41:23+00:00,395.18,375.35,374.26,360.42,356.07,348.16,,,,,,,,,,,,,,,,,,,,,331.18,342.20,337.53,335.75,337.04,337.11,335.40,335.39,332.82,334.98,,,,,,,,,,,,,,,,,348.90,353.30,340.76,316.14,302.34,285.37,269.93,268.44,260.08,259.79,254.14,257.25,254.87,260.26,265.76,282.24,272.89,259.58,261.20,265.46,266.76,274.58,270.19,269.80,275.36,283.39,289.82,298.82,307.35,315.78,304.50,293.58,285.00,279.56,280.87,290.85,287.64,292.16,305.92,310.40,313.57,317.55,328.19,333.48,332.35,334.77,338.70,333.83,329.71,328.18,333.52,338.44,337.48,332.01,318.35,310.64,307.12,308.11,305.64,298.52,301.88,310.27,311.66,310.79,306.19,302.79,303.40,297.99,286.96,287.53,278.83,275.95,272.62,275.57,275.58,267.40,256.92,256.37,258.77,271.95,304.68,L5
2005-07-20 21:43:05+00:00,,,,,,,,,,,339.54,,,,,,,,,,,,,,,,333.55,328.57,336.21,332.07,337.89,332.82,337.91,339.51,339.29,,,347.97,356.78,,,,,,,,,,,,,,,,,,,,,249.65,253.45,260.21,,,254.93,259.61,263.37,273.76,269.11,258.06,252.21,250.77,266.23,275.41,272.81,269.46,,,281.70,299.37,318.03,328.46,310.56,291.50,283.89,281.28,280.90,281.12,287.90,304.21,,,317.75,317.66,314.69,322.27,326.80,323.27,328.09,324.42,322.65,326.23,332.12,342.26,,,325.43,317.16,307.82,309.26,295.52,280.71,284.62,296.99,304.26,310.99,295.73,,,296.25,283.01,274.92,263.13,257.73,254.15,257.20,266.18,266.00,260.66,,,267.74,288.19,L7
2005-07-28 21:41:34+00:00,419.66,412.20,408.40,383.27,364.86,353.18,347.29,343.95,340.22,341.19,344.04,340.42,340.68,343.28,344.45,347.63,350.22,354.95,360.20,353.11,350.03,347.02,348.01,346.09,339.77,339.49,358.73,353.38,360.85,356.61,360.63,354.38,352.15,352.56,351.28,357.56,355.26,354.83,359.09,385.76,394.39,408.03,440.43,,,432.58,,,,347.92,355.87,356.34,361.39,361.27,346.63,315.09,300.15,286.19,276.23,264.72,270.69,271.30,272.41,269.49,266.59,271.79,283.36,289.73,279.88,269.96,265.12,274.68,278.55,277.22,272.87,268.85,279.78,283.80,292.84,298.85,328.45,329.68,323.85,316.90,307.74,305.17,296.72,281.97,286.24,293.91,312.68,323.18,325.31,328.94,333.53,338.16,339.08,336.62,341.04,348.81,341.88,335.02,341.24,351.27,345.93,346.27,339.25,342.51,328.85,323.86,313.28,305.38,315.72,317.15,309.41,310.59,312.90,309.34,303.25,304.31,306.20,291.18,295.18,286.10,285.47,287.52,277.63,268.86,259.04,260.55,265.76,274.54,314.63,L5
2005-08-29 21:41:46+00:00,403.22,386.77,382.83,375.41,350.71,337.45,324.37,327.25,324.54,322.08,325.44,338.56,338.58,345.55,346.10,345.50,341.26,345.44,330.97,332.34,334.67,337.43,325.75,321.84,326.44,338.97,336.55,336.93,339.20,336.38,331.86,323.88,320.49,328.78,333.93,349.21,358.37,372.82,393.82,407.19,434.38,,,,,,,,,,,,,,,,,,240.61,240.31,247.89,254.60,261.67,263.91,275.24,284.71,289.26,290.05,281.17,274.33,267.53,267.02,260.31,266.62,280.51,283.88,284.83,284.91,298.89,320.33,324.86,327.21,323.72,312.52,310.83,299.77,285.46,287.86,289.42,300.89,304.22,309.79,318.70,327.40,331.91,339.15,343.30,356.81,357.21,336.94,333.24,331.11,335.59,342.47,340.68,335.38,333.61,323.21,327.67,328.18,328.96,330.06,313.94,311.01,309.90,307.14,308.75,316.75,323.39,331.35,312.27,307.42,297.06,289.85,288.46,282.88,277.64,260.65,251.70,258.39,261.21,285.59,320.43,L5
2005-10-08 21:42:41+00:00,389.59,377.55,375.01,365.77,358.46,350.94,347.19,339.75,338.21,,,,333.27,330.86,330.16,333.50,336.54,338.74,345.50,363.44,351.68,350.96,346.93,,,330.23,330.29,333.10,331.22,335.44,341.94,345.18,345.63,344.80,346.67,351.61,353.55,,,390.61,390.96,412.43,421.69,426.31,428.35,429.34,,405.47,386.69,365.32,,,,341.27,328.71,316.49,297.81,288.74,271.42,273.90,268.98,278.70,279.76,282.50,,,282.14,277.80,270.99,267.67,265.01,265.09,269.52,276.16,286.90,289.35,289.87,292.03,,,307.61,312.31,306.26,302.92,301.27,294.95,286.65,292.07,291.46,297.70,312.99,320.65,,,336.94,337.16,341.39,340.42,344.33,345.93,338.26,337.09,340.28,344.76,340.81,334.74,,,324.05,320.76,315.86,314.56,317.81,324.02,321.99,307.35,309.99,318.49,329.84,,,293.78,286.71,281.33,282.99,284.55,288.34,276.21,260.32,258.17,260.47,,,L7
2005-10-24 21:42:55+00:00,386.84,382.30,377.78,365.08,361.14,349.82,351.07,,,323.98,326.99,327.76,334.28,333.79,335.91,338.28,341.06,348.35,354.12,359.62,346.93,,,333.31,330.59,336.52,337.85,337.03,342.39,339.78,335.35,335.37,349.06,351.69,,,372.49,381.24,394.93,402.39,416.17,424.39,409.10,405.72,416.20,432.78,,,,,,,,,324.77,307.64,292.48,283.25,272.96,273.92,270.38,,,,283.15,284.23,281.00,272.63,269.11,267.81,257.83,254.20,263.97,284.72,292.24,,,,310.49,310.17,312.97,311.40,304.73,300.49,299.99,296.11,293.05,292.32,288.13,301.01,,329.25,333.65,329.54,326.82,329.71,340.71,347.62,353.43,351.86,349.75,341.15,336.69,,,331.71,333.50,329.03,325.52,325.48,321.81,316.78,317.08,318.08,320.44,313.51,,,322.98,328.43,314.35,295.23,286.90,279.37,283.37,286.28,293.33,274.27,,,,269.65,295.44,L7
2005-11-01 21:41:44+00:00,399.74,392.40,382.81,357.28,351.63,344.40,337.96,333.91,334.15,336.26,344.25,343.75,345.70,347.44,346.67,350.57,346.46,339.63,345.09,343.05,346.24,346.15,337.27,355.80,350.53,347.40,349.91,353.00,349.25,349.48,331.19,337.05,338.95,341.77,347.75,353.65,379.89,390.90,399.13,414.47,426.90,434.31,422.28,398.13,407.98,429.11,424.99,,,,,,,357.18,336.44,312.12,277.82,267.54,255.18,254.95,258.33,263.51,269.64,291.75,295.01,291.01,291.20,286.72,285.10,280.56,260.34,252.06,260.82,274.45,282.05,295.33,292.76,314.29,323.16,324.40,324.03,325.25,322.17,318.61,294.65,289.57,284.86,286.89,289.56,297.73,309.42,340.29,340.18,338.29,330.72,346.18,354.65,352.32,343.22,339.98,341.49,331.40,321.82,328.87,341.13,343.42,342.78,340.93,339.26,338.06,334.21,312.34,312.66,314.99,318.04,310.36,307.57,324.96,331.34,339.37,328.60,314.78,301.10,280.26,274.76,283.30,284.03,267.77,261.00,274.89,279.59,286.39,312.47,L5
2005-11-09 21:43:06+00:00,388.64,385.98,377.11,364.75,356.51,356.03,344.73,,,322.97,327.87,330.87,336.88,338.32,339.74,344.26,343.90,350.30,347.00,353.93,349.72,,,343.26,343.95,335.54,331.99,334.36,338.85,342.94,350.24,355.79,352.85,351.14,,,,362.14,368.19,382.85,412.10,421.55,414.65,409.68,406.57,427.38,420.45,404.60,,,,,380.39,381.49,350.54,316.31,296.12,272.11,266.00,268.10,274.91,271.70,,,280.47,283.11,279.79,275.35,273.77,269.73,261.27,258.63,268.62,285.10,299.96,303.59,,,311.32,314.04,315.35,315.10,316.87,311.81,308.36,303.24,295.10,294.75,294.50,300.55,,,326.49,326.85,325.26,328.49,333.03,344.75,351.19,348.72,343.40,339.73,338.78,343.51,,335.52,334.96,331.45,323.18,326.68,324.51,322.88,317.95,320.68,319.32,317.09,309.46,,,322.75,309.70,294.59,283.32,272.92,283.00,286.64,291.48,276.34,272.31,,,274.84,299.93,L7
2006-01-20 21:43:37+00:00,402.03,388.51,374.81,367.08,358.13,358.20,357.25,350.81,344.33,341.70,341.21,338.68,342.35,338.10,347.79,348.61,349.92,354.98,358.14,367.73,368.22,352.03,353.57,353.73,349.08,348.62,347.62,348.53,351.16,352.68,347.16,349.75,349.93,352.94,351.32,358.09,365.05,367.94,377.30,388.74,398.51,409.68,423.03,428.08,434.30,446.88,452.68,446.16,447.35,421.53,389.82,400.08,393.10,380.18,369.49,348.63,324.64,310.20,296.23,291.07,287.35,273.50,275.03,276.17,275.47,282.14,287.81,285.59,277.44,274.77,273.72,276.67,283.93,288.86,293.29,290.66,300.35,304.78,310.72,311.04,316.47,314.07,321.50,313.16,305.35,305.31,306.04,306.18,312.02,310.24,318.70,328.36,323.67,335.19,345.81,349.29,352.65,352.37,361.17,361.84,351.83,342.94,340.63,345.83,340.48,337.27,342.68,348.09,354.12,359.24,354.07,349.14,345.79,340.40,334.43,325.76,330.01,334.00,334.60,336.42,330.42,319.90,316.36,309.13,311.93,314.97,317.02,295.67,289.21,279.07,278.53,290.58,317.40,L5
2006-04-10 21:45:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.85,313.31,348.69,365.47,370.92,378.35,386.65,385.59,384.05,,,367.61,,,,,435.11,443.67,432.11,418.33,407.13,,,375.72,369.98,321.32,305.74,291.97,289.74,291.21,290.63,281.83,267.82,264.79,276.37,279.80,290.01,295.60,284.58,270.39,266.79,255.38,268.03,284.48,290.27,296.11,308.64,313.80,311.52,314.78,313.27,317.48,309.46,305.56,300.81,301.25,303.12,301.65,306.93,308.42,310.94,317.13,329.69,333.73,331.06,338.00,348.20,367.70,363.13,351.09,349.34,345.65,342.38,329.56,332.20,329.66,323.79,326.14,330.98,333.48,337.67,345.06,333.78,338.88,334.90,317.30,305.15,306.79,331.03,319.61,323.82,304.85,295.43,295.84,296.95,306.63,298.90,268.42,269.24,277.50,286.76,302.57,L5
2006-04-18 21:43:39+00:00,391.38,,,359.90,356.32,347.87,341.41,335.00,333.10,334.39,334.29,339.19,337.81,340.66,343.46,,,358.69,361.36,362.84,357.15,347.74,338.96,343.31,342.18,337.30,337.85,333.01,339.72,,339.69,342.90,343.67,352.66,360.26,366.51,374.42,389.79,395.09,401.00,413.79,429.49,,448.77,465.01,467.60,469.40,462.45,455.60,442.89,417.48,391.40,,359.57,387.42,,,311.83,297.99,296.83,297.94,293.98,285.36,275.41,268.09,271.42,278.09,290.77,294.07,284.63,,,262.30,266.75,283.18,289.86,301.16,306.46,314.76,307.54,313.22,313.07,312.60,309.08,,,294.75,301.37,,,,,,,,,,,,,,,348.96,342.11,339.76,335.98,339.56,338.54,336.37,338.52,340.33,,,345.02,333.56,324.78,317.08,314.00,319.60,325.04,320.48,322.65,311.07,300.80,,,313.29,291.60,278.41,279.15,282.16,296.22,314.66,L7
2006-06-05 21:43:42+00:00,363.53,352.92,346.31,336.79,326.88,322.47,317.76,321.88,,,312.54,319.30,323.25,322.96,326.02,332.72,340.15,339.60,334.52,339.54,336.32,331.39,,,324.27,322.59,321.16,319.86,316.51,317.07,324.56,334.16,334.67,343.41,346.52,,,356.42,367.44,378.34,,,,,,,,,,,,,,,,,,,,,,,,,252.68,255.09,249.74,258.76,260.33,262.75,264.85,254.12,246.56,248.62,260.74,282.39,286.67,,,299.92,296.32,292.79,288.21,285.61,286.27,277.90,282.89,283.97,294.61,298.16,307.59,,,313.36,315.49,319.60,322.81,338.43,346.40,344.48,332.34,324.85,322.26,328.16,,,312.99,301.31,296.55,302.32,310.39,308.29,310.12,302.78,302.41,298.62,296.85,,,,,,,,,,,,,,,,,L7
2006-06-13 21:46:13+00:00,371.16,361.69,355.92,350.76,345.46,341.07,335.60,332.80,325.66,312.88,314.97,,,,,,,,,,,,,,,,,326.78,323.54,321.94,337.46,336.42,342.63,347.04,351.77,357.27,353.69,359.03,360.30,,,,,,,,,,,,,,,,381.51,364.77,350.71,330.55,313.07,302.14,296.70,281.97,269.23,266.30,265.25,267.94,271.80,269.18,265.05,260.75,259.44,261.64,259.66,268.58,281.67,295.88,293.98,288.36,294.85,298.10,300.58,295.31,292.08,286.71,286.10,291.37,290.87,291.47,292.99,299.44,310.50,320.95,317.03,313.75,321.18,323.36,325.45,342.51,353.10,342.62,326.70,326.74,336.85,343.87,331.40,325.65,311.18,299.89,294.79,307.64,314.07,313.44,314.96,313.44,304.43,298.76,303.31,300.74,308.58,303.11,286.67,283.86,277.73,276.00,275.46,283.78,286.72,276.37,262.21,258.36,265.28,274.00,300.33,L5
2006-06-29 21:46:28+00:00,380.32,367.25,359.26,353.64,343.02,335.38,332.56,332.57,327.75,328.20,325.91,334.71,,,,,,,,,,,,,,,,337.59,339.26,335.04,339.45,340.70,347.00,,,,,,,,,,,,,,,447.39,438.07,,,,,,,,,,,301.22,296.66,291.58,289.28,277.56,281.83,281.31,282.78,276.92,262.13,261.28,253.53,260.10,268.34,276.16,284.94,293.00,293.97,293.62,302.09,299.81,300.71,297.12,297.47,293.55,283.20,277.78,283.24,287.61,295.37,299.16,307.79,314.96,306.95,311.35,322.97,314.88,327.29,341.51,339.02,332.98,321.92,325.83,338.43,341.69,339.19,334.80,327.77,320.83,317.08,322.04,322.61,312.58,310.30,312.47,305.34,298.37,299.34,302.64,315.32,319.62,309.29,298.89,289.92,283.05,282.50,281.78,285.54,281.37,269.81,263.16,274.91,289.93,310.46,L5
2006-07-07 21:43:31+00:00,376.70,366.34,348.04,352.22,340.24,333.22,,,320.97,328.38,323.32,,,,,,,,,,,,,,333.37,326.20,336.79,337.40,336.57,332.96,335.87,340.73,352.24,,,359.78,367.42,373.23,374.30,395.87,401.47,397.46,404.69,423.92,428.33,,,,,,,,,,,,,,,,,,,,286.56,289.38,285.73,271.57,265.49,249.59,259.57,261.47,273.26,273.19,276.50,,,293.38,301.14,302.88,299.22,297.15,293.27,291.65,295.87,293.37,291.88,293.54,303.40,,,319.67,321.81,321.60,322.42,326.44,326.47,333.84,341.90,337.63,335.30,325.95,325.93,,341.55,334.79,316.73,310.85,305.37,305.47,304.01,300.29,302.86,300.92,296.89,298.66,,,298.66,305.93,298.28,296.79,282.68,273.50,273.62,274.11,272.09,271.17,,,262.36,276.47,302.94,L7
2006-07-23 21:43:23+00:00,,,,,,,320.83,305.34,303.10,307.04,313.13,317.95,326.70,325.86,332.54,,,,,,,,,,,,,324.75,338.73,336.07,338.88,,,351.62,351.55,358.34,364.95,374.11,379.59,392.23,390.51,399.04,,,,,,,,,,,,,,,,,,,,283.39,286.25,286.63,282.78,276.79,275.98,280.64,269.99,272.97,259.13,259.74,,,265.62,271.06,287.13,295.18,304.56,309.39,303.29,295.71,293.94,292.81,296.35,291.83,,,294.22,305.55,303.91,316.34,311.17,313.99,319.85,321.11,335.70,335.32,344.56,349.62,,,315.35,339.39,341.85,340.96,324.40,311.27,302.28,306.09,306.76,298.82,297.52,,,292.68,298.44,303.05,302.62,300.46,283.11,280.69,279.61,,,,,,,,,,,L7
2006-09-01 21:47:19+00:00,369.96,351.66,343.51,355.50,355.31,346.45,339.51,336.80,333.30,329.90,328.15,333.08,334.25,335.07,340.35,337.11,346.48,345.88,351.62,347.84,346.21,356.57,348.59,344.68,344.94,345.86,336.44,340.77,331.82,333.19,338.92,345.51,341.74,347.87,358.82,367.46,373.94,380.62,379.83,384.05,398.95,406.33,416.88,425.48,419.60,418.43,410.91,449.85,452.50,415.28,505.10,477.71,448.70,435.30,402.03,360.40,325.72,291.63,282.97,288.10,301.87,299.02,293.68,286.04,284.83,282.82,287.74,284.82,278.45,271.39,268.57,265.89,264.44,275.08,290.10,312.91,311.07,303.60,298.70,308.63,323.22,316.54,295.89,297.90,304.89,304.67,300.19,290.68,290.93,298.81,307.29,324.50,338.06,333.70,335.29,333.95,331.87,329.10,336.49,340.19,335.41,337.76,351.62,364.93,361.75,358.72,343.87,338.44,328.18,319.21,310.72,309.42,309.87,328.98,329.23,321.76,317.50,312.85,319.08,326.67,313.94,308.59,299.90,293.93,287.01,289.91,291.95,294.13,285.05,287.46,281.31,289.79,323.42,L5
2006-09-17 21:47:31+00:00,353.95,343.94,337.50,348.41,350.35,344.00,336.21,342.54,336.43,333.11,333.13,325.68,326.16,325.24,326.58,328.87,341.10,341.93,350.76,344.15,342.97,346.44,342.21,336.70,336.97,336.76,335.54,325.97,326.49,333.54,334.61,336.24,339.86,344.48,357.57,362.02,368.25,377.20,375.37,383.77,393.67,408.33,405.41,405.79,408.44,408.44,434.28,473.29,462.05,505.49,484.20,478.27,450.59,426.21,390.58,344.72,317.06,295.37,287.77,284.76,291.90,293.23,289.58,281.84,281.54,287.12,294.34,289.40,276.26,267.81,263.51,261.72,257.23,269.84,312.72,321.02,305.74,296.42,301.51,318.83,322.34,307.50,303.47,301.44,315.03,304.49,294.46,294.71,303.97,311.72,316.34,331.68,341.18,337.82,331.58,317.71,323.48,334.89,340.75,345.03,340.87,340.91,353.84,360.28,358.45,357.57,355.58,349.02,329.53,327.99,312.99,307.08,308.38,312.96,321.86,326.80,322.87,325.26,329.65,334.76,321.54,302.37,296.71,290.75,281.59,285.32,294.12,288.73,282.59,283.37,287.37,302.89,330.03,L5
2006-09-25 21:43:08+00:00,381.06,363.37,360.79,364.28,,,349.93,350.48,342.30,342.24,336.27,334.37,344.05,340.69,342.93,350.81,358.19,368.02,,,369.00,357.02,352.74,346.60,348.86,346.42,343.67,347.38,352.63,350.44,352.10,,,357.20,365.71,373.33,377.00,380.87,384.72,388.87,401.60,417.73,424.42,423.67,432.86,,437.47,477.29,482.23,508.93,502.06,471.33,460.68,438.18,416.52,380.04,343.39,327.58,,,306.33,301.73,294.60,286.69,282.27,283.96,297.24,296.90,291.04,284.79,278.60,272.37,267.10,,308.31,315.80,307.70,302.63,306.84,317.04,315.84,318.37,309.95,314.54,316.25,312.57,301.80,,,305.54,311.24,327.82,337.57,337.28,336.50,334.86,339.36,344.14,357.17,360.16,,,352.67,359.20,358.91,355.76,349.29,343.78,340.64,339.71,329.70,328.16,323.74,329.75,,326.20,322.30,323.49,329.11,332.02,316.18,309.75,308.85,302.40,297.89,298.33,,,277.14,281.18,282.53,293.33,324.42,L7
