dates,satname,nzd0224-0000,nzd0224-0001,nzd0224-0002,nzd0224-0003,nzd0224-0004,nzd0224-0005,nzd0224-0006,nzd0224-0007,nzd0224-0008,nzd0224-0009,nzd0224-0010,nzd0224-0011,nzd0224-0012,nzd0224-0013,nzd0224-0014,nzd0224-0015,nzd0224-0016,nzd0224-0017,nzd0224-0018,nzd0224-0019,nzd0224-0020,nzd0224-0021,nzd0224-0022,nzd0224-0023,nzd0224-0024,nzd0224-0025,nzd0224-0026,nzd0224-0027,nzd0224-0028,nzd0224-0029,nzd0224-0030,nzd0224-0031,nzd0224-0032,nzd0224-0033,nzd0224-0034,nzd0224-0035,nzd0224-0036,nzd0224-0037,nzd0224-0038,nzd0224-0039,nzd0224-0040,nzd0224-0041,nzd0224-0042,nzd0224-0043,nzd0224-0044,nzd0224-0045,nzd0224-0046,nzd0224-0047,nzd0224-0048,nzd0224-0049,nzd0224-0050,nzd0224-0051,nzd0224-0052,nzd0224-0053,nzd0224-0054,nzd0224-0055,nzd0224-0056,nzd0224-0057,nzd0224-0058,nzd0224-0059,nzd0224-0060,nzd0224-0061,nzd0224-0062,nzd0224-0063,nzd0224-0064,nzd0224-0065,nzd0224-0066,nzd0224-0067,nzd0224-0068,nzd0224-0069,nzd0224-0070,nzd0224-0071,nzd0224-0072,nzd0224-0073,nzd0224-0074,nzd0224-0075,nzd0224-0076,nzd0224-0077,nzd0224-0078,nzd0224-0079,nzd0224-0080,nzd0224-0081,nzd0224-0082,nzd0224-0083,nzd0224-0084,nzd0224-0085,nzd0224-0086,nzd0224-0087,nzd0224-0088,nzd0224-0089,nzd0224-0090,nzd0224-0091,nzd0224-0092,nzd0224-0093,nzd0224-0094,nzd0224-0095,nzd0224-0096,nzd0224-0097,nzd0224-0098,nzd0224-0099,nzd0224-0100,nzd0224-0101,nzd0224-0102,nzd0224-0103,nzd0224-0104,nzd0224-0105,nzd0224-0106,nzd0224-0107,nzd0224-0108,nzd0224-0109,nzd0224-0110,nzd0224-0111,nzd0224-0112,nzd0224-0113,nzd0224-0114,nzd0224-0115,nzd0224-0116,nzd0224-0117,nzd0224-0118,nzd0224-0119,nzd0224-0120,nzd0224-0121,nzd0224-0122,nzd0224-0123,nzd0224-0124,nzd0224-0125,nzd0224-0126,nzd0224-0127,nzd0224-0128,nzd0224-0129,nzd0224-0130,nzd0224-0131,nzd0224-0132
2005-05-09 21:40:56+00:00,L5,390.72,375.71,361.98,357.41,348.13,345.97,340.81,336.34,332.36,332.81,329.11,324.94,331.38,333.95,338.42,338.28,343.25,349.17,354.78,353.08,357.15,348.30,347.16,345.22,334.49,329.89,332.71,332.34,334.94,332.69,342.19,342.19,344.63,353.77,354.10,355.68,369.92,370.94,370.84,376.38,378.21,388.22,390.99,393.89,403.39,425.40,433.56,432.52,,378.68,383.71,375.76,361.36,340.97,,316.23,296.83,282.71,268.16,264.18,264.90,263.86,263.21,268.59,264.58,269.09,272.40,274.93,274.10,278.61,277.35,284.78,279.65,279.29,281.19,283.80,287.53,296.55,299.67,303.84,311.62,305.26,289.53,279.48,278.94,281.14,279.18,288.66,289.26,294.72,302.63,316.21,313.80,325.26,330.55,334.27,329.82,337.49,349.79,342.71,331.68,329.55,334.76,340.35,340.65,326.60,320.83,304.24,296.19,296.98,290.13,291.33,303.33,312.64,318.37,313.67,309.84,309.77,308.85,298.49,282.38,268.95,266.97,268.03,275.56,279.50,282.27,274.34,263.97,261.39,259.57,275.30,298.80
2005-06-02 21:43:12+00:00,L7,,391.66,377.25,367.02,361.20,352.67,346.30,345.42,348.12,351.76,348.82,352.70,,,,,,,,,,,,,,340.96,,,347.34,354.30,351.80,359.29,359.85,367.19,372.03,375.69,382.97,388.62,,95.51,,,,,,,,,,,,,,,,,,291.19,275.04,274.29,273.12,273.79,273.94,279.55,286.24,287.17,297.74,,,281.73,282.00,286.10,288.13,291.77,287.12,296.55,301.02,309.31,325.04,331.96,333.34,,,294.99,290.63,304.29,308.26,307.58,307.37,306.46,318.33,330.51,334.48,346.21,355.48,,,350.70,361.79,356.20,351.36,342.18,351.63,357.84,353.45,347.02,331.56,333.67,333.34,,315.03,306.45,309.69,330.89,335.77,338.38,330.51,351.21,335.17,314.11,303.61,309.12,,289.32,300.90,295.32,301.32,,,,,,
2005-06-10 21:41:12+00:00,L5,383.07,374.21,375.28,366.54,355.62,343.64,338.09,333.14,336.87,337.56,331.34,,,,,,,,,,,,,,,,,334.34,332.44,334.02,339.78,342.67,348.94,350.21,349.47,367.55,360.93,358.38,355.99,353.52,350.36,,,,,,,,,,,,,,,,,,276.30,264.64,262.12,260.15,261.79,259.32,264.13,270.13,277.19,271.99,261.32,254.84,269.42,275.48,280.72,281.18,279.16,282.40,287.01,285.70,296.32,311.81,310.58,297.08,290.43,283.12,282.97,284.93,292.71,292.87,298.49,295.12,303.17,304.00,312.95,319.73,329.46,326.89,339.24,338.29,342.94,345.33,339.48,333.94,337.14,340.51,329.08,324.96,312.52,307.72,307.87,300.16,293.98,296.48,304.56,316.82,319.56,316.92,313.92,299.05,294.97,294.98,281.99,277.11,267.38,269.82,266.49,276.95,288.99,279.40,262.21,255.14,258.27,275.79,299.58
2005-06-26 21:41:16+00:00,L5,,,,,,,326.32,333.07,327.65,329.72,325.97,,,,,,,,,,,,,,,,333.26,323.91,322.91,318.20,313.94,323.35,325.31,328.84,337.93,344.59,348.11,349.45,354.31,356.00,357.47,362.85,375.12,378.41,407.59,411.61,410.29,,,,350.43,347.98,336.07,328.73,309.58,294.12,278.42,265.54,254.46,246.61,249.51,249.77,251.25,255.71,257.02,255.49,262.08,263.39,258.48,254.22,255.53,257.88,259.73,256.88,261.55,267.45,273.14,280.95,290.91,300.20,306.51,292.03,280.20,270.61,269.27,261.33,267.24,279.87,291.02,294.26,298.86,309.50,306.14,316.65,322.55,316.74,312.98,318.45,318.14,320.47,307.25,313.46,322.98,333.39,325.95,321.61,308.45,304.62,291.24,283.69,284.28,275.52,281.01,285.14,292.17,291.68,290.03,287.65,283.58,289.66,273.03,255.36,245.24,238.84,235.47,237.23,252.71,258.77,243.26,239.56,241.07,263.18,291.31
2005-07-12 21:41:23+00:00,L5,390.51,370.35,368.88,355.75,350.69,342.33,,,,,,,,,,,,,,,,,,,,,327.29,338.31,332.86,331.37,332.66,332.99,331.72,331.50,328.15,330.31,,,,,,,,,,,,,,,,,344.53,347.47,332.01,306.14,293.59,275.37,261.18,258.44,252.30,252.01,247.14,250.25,249.87,255.89,260.38,277.57,267.51,254.58,255.82,259.63,260.93,269.91,265.81,264.80,270.36,278.39,284.82,294.15,302.35,311.11,300.38,289.21,280.33,274.56,276.49,285.47,282.26,287.49,300.92,305.02,307.74,311.19,320.41,327.65,325.99,328.41,331.70,326.05,322.71,321.18,325.74,330.66,330.48,325.01,310.57,302.86,299.34,300.33,297.86,289.77,293.13,301.52,302.91,302.04,297.44,294.04,293.40,289.24,278.21,278.78,270.08,265.95,262.62,265.57,265.58,257.40,246.92,246.37,250.02,263.20,293.01
2005-07-20 21:43:05+00:00,L7,,,,,,,,,,,346.13,,,,,,,,,,,,,,,,339.77,334.79,343.68,339.07,344.89,339.41,343.80,345.73,346.76,,,353.86,362.67,,,,,,,,,,,,,,,,,,,,,265.65,265.89,272.65,,,262.93,266.61,271.99,281.23,277.73,266.06,260.83,260.10,275.56,282.88,279.81,277.46,,,289.70,306.84,326.03,335.93,317.15,298.50,291.36,289.28,287.90,289.74,296.52,311.68,,,327.08,327.84,327.13,331.60,336.98,333.45,339.29,336.86,333.85,337.43,344.56,354.70,,,337.87,329.60,320.26,321.70,307.96,294.71,298.62,310.99,318.26,324.99,309.73,,,310.25,297.01,288.92,277.13,273.73,270.15,273.20,282.18,282.00,276.66,,,281.74,306.86
2005-07-28 21:41:34+00:00,L5,419.39,411.91,408.09,383.00,364.55,352.85,347.00,343.68,339.93,340.95,343.80,340.17,340.43,343.01,344.18,347.39,350.00,354.64,359.89,352.67,349.63,346.73,347.74,345.80,339.48,339.20,358.51,353.16,360.58,356.36,360.38,354.14,351.94,352.34,351.01,357.29,354.99,354.62,358.88,385.65,394.15,407.67,440.07,477.74,470.80,432.14,355.82,202.57,336.72,347.56,355.54,356.24,361.14,360.94,346.13,314.52,299.65,285.62,275.73,264.15,270.25,270.86,272.01,269.09,266.30,271.54,283.05,289.46,279.57,269.67,264.81,274.35,278.22,276.95,272.62,268.56,279.49,283.51,292.55,298.58,328.16,329.41,323.61,316.65,307.47,304.88,296.47,281.66,285.93,293.64,312.39,322.87,324.98,328.58,333.09,337.83,338.72,336.26,340.64,348.37,341.48,334.62,340.80,350.83,345.53,345.87,338.81,342.07,328.41,323.42,312.84,304.88,315.22,316.65,308.91,310.09,312.40,308.84,302.68,303.81,305.70,290.68,294.68,285.53,284.90,286.95,277.06,268.29,258.47,259.98,265.26,274.04,313.96
2005-08-29 21:41:46+00:00,L5,408.95,392.91,389.45,381.14,357.33,344.62,330.51,332.98,330.68,327.14,330.50,343.94,343.96,351.28,351.83,350.56,346.04,352.06,337.59,341.90,343.27,343.57,331.48,327.98,332.58,345.11,341.33,341.71,344.93,341.75,337.23,328.94,325.02,333.56,339.66,354.94,364.10,377.35,398.35,409.51,439.44,,,,,,,,,,,,,,,,,,251.36,252.60,257.45,264.16,270.27,272.51,281.38,290.09,295.88,295.78,287.79,280.47,274.15,274.19,267.48,272.35,285.89,290.02,290.97,291.05,305.03,326.06,331.00,332.94,328.78,317.90,316.56,305.91,290.84,294.48,296.04,306.62,310.36,316.41,325.87,335.22,341.47,346.32,351.12,364.63,365.81,346.50,341.84,339.71,345.15,352.03,349.28,343.98,343.17,332.77,337.23,337.74,338.52,340.81,324.69,321.76,320.65,317.89,319.50,327.50,335.68,342.10,323.02,318.17,307.81,302.14,300.75,295.17,289.93,272.94,263.99,270.68,271.96,296.34,334.76
2005-10-08 21:42:41+00:00,L7,380.12,367.41,364.09,356.30,347.54,339.11,337.05,330.28,328.07,,,,324.40,321.39,320.69,325.15,328.65,327.82,334.58,347.66,337.48,340.82,337.46,,,320.09,322.40,325.21,321.75,326.57,333.06,336.83,338.16,336.91,337.20,342.14,344.08,,,386.77,382.61,399.52,408.78,413.40,412.57,413.56,,389.69,370.91,352.41,,,,329.44,310.96,296.20,280.06,268.45,253.67,253.61,253.20,262.92,265.56,268.30,,,271.22,268.33,260.07,257.53,254.09,253.26,257.69,266.69,278.03,279.21,279.73,281.89,,,297.47,302.84,297.91,294.04,291.80,284.81,277.78,281.15,280.54,288.23,302.85,309.73,,,321.16,325.33,328.48,327.51,330.13,330.15,324.06,322.89,324.50,328.98,326.61,320.54,,,308.27,304.98,300.08,296.81,300.06,306.27,304.24,289.60,292.24,300.74,309.55,,,276.03,268.96,261.04,262.70,264.26,268.05,255.92,240.03,237.88,242.72,,
2005-10-24 21:42:55+00:00,L7,382.57,377.73,372.86,360.81,356.22,344.49,346.50,,,320.22,323.23,323.76,330.28,329.52,331.64,334.52,337.50,343.43,349.20,352.51,340.53,,,328.74,326.02,331.95,334.29,333.47,338.12,335.78,331.35,331.61,345.69,348.13,,,368.22,377.87,391.56,400.66,412.41,418.57,403.28,399.90,409.09,425.67,,233.33,,,,,,,316.77,298.50,284.48,274.11,264.96,264.78,263.27,,,,278.58,280.23,276.08,268.36,264.19,263.24,252.91,248.87,258.64,280.45,288.24,,,,305.92,305.90,308.40,307.13,300.97,296.49,295.72,291.54,289.05,287.40,283.21,296.74,,324.33,328.32,323.72,319.71,324.38,334.89,341.80,347.03,344.75,343.35,334.75,329.58,,,325.31,326.39,321.92,318.41,318.37,314.70,308.78,309.08,310.08,312.44,305.51,,,313.84,320.43,306.35,287.23,278.90,270.23,274.23,277.14,284.19,265.13,,,,261.65,284.77
2005-11-01 21:41:44+00:00,L5,402.01,394.83,385.43,359.55,354.25,347.23,340.39,336.18,336.58,338.26,346.25,345.87,347.83,349.71,348.94,352.57,348.35,342.25,347.71,346.83,349.64,348.58,339.54,358.23,352.96,349.83,351.80,354.89,351.52,351.60,333.31,339.05,340.74,343.66,350.02,355.92,382.16,392.69,400.92,415.39,428.90,437.40,425.37,401.22,411.76,432.89,428.77,,,,,,,360.01,340.69,316.98,282.07,272.40,259.43,259.81,262.11,267.29,273.04,295.15,297.44,293.14,293.82,288.99,287.72,282.99,262.96,254.89,263.65,276.72,284.17,297.76,295.19,316.72,325.59,326.67,326.46,327.52,324.17,320.73,296.92,292.00,286.98,289.51,292.18,300.00,311.85,342.91,343.01,341.38,334.50,349.01,357.74,355.41,346.62,343.76,344.89,334.80,325.60,332.65,344.53,346.82,346.56,344.71,343.04,341.84,337.99,316.59,316.91,319.24,322.29,314.61,311.82,329.21,336.20,343.62,332.85,319.03,305.35,285.12,279.62,288.16,288.89,272.63,265.86,279.75,283.84,290.64,318.14
2005-11-09 21:43:06+00:00,L7,386.37,383.55,374.49,362.48,353.89,353.20,342.30,,,320.97,325.87,328.74,334.76,336.05,337.47,342.26,342.01,347.68,344.38,350.15,346.32,,,340.83,341.52,333.11,330.10,332.47,336.58,340.82,348.11,353.79,351.06,349.25,,,,360.35,366.40,381.93,410.10,418.46,411.56,406.59,402.79,423.60,416.67,400.82,153.74,,,,378.27,378.66,346.29,311.45,291.87,267.25,261.75,263.24,271.13,267.92,,,278.04,280.98,277.17,273.08,271.15,267.30,258.65,255.80,265.79,282.83,297.84,301.16,,,308.89,311.77,312.92,312.83,314.87,309.69,306.09,300.81,292.97,292.13,291.88,298.28,,,323.66,323.76,321.48,325.66,329.94,341.66,347.79,344.94,340.00,336.33,335.00,339.73,,332.12,331.18,327.67,319.40,322.90,320.73,318.63,313.70,316.43,315.07,312.84,305.21,,,318.50,305.45,290.34,279.07,268.06,278.14,281.78,286.62,271.48,267.45,,,270.59,294.26
2006-01-20 21:43:37+00:00,L5,395.10,381.08,366.81,360.15,350.13,349.53,349.82,343.88,336.90,335.58,335.09,332.18,335.85,331.17,340.86,342.49,344.14,346.98,350.14,356.17,357.82,344.60,346.64,346.30,341.65,341.19,341.84,342.75,344.23,346.18,340.66,343.63,344.46,347.16,344.39,351.16,358.12,362.47,371.83,385.93,392.39,400.23,413.58,418.63,422.74,435.32,441.12,434.60,435.79,412.08,381.15,397.41,386.60,371.51,356.49,333.77,311.64,295.34,283.23,276.21,275.79,261.94,264.63,265.77,268.04,275.64,279.81,278.66,269.44,267.34,265.72,268.00,275.26,281.93,286.79,283.23,292.92,297.35,303.29,304.11,309.04,307.14,315.38,306.66,298.42,297.88,299.54,298.18,304.02,303.31,311.27,320.36,315.00,325.74,334.25,340.62,343.20,342.92,350.77,350.28,341.43,332.54,329.07,334.27,330.08,326.87,331.12,336.53,342.56,347.68,342.51,336.14,332.79,327.40,321.43,312.76,317.01,321.00,319.74,323.42,317.42,306.90,303.36,294.27,297.07,300.11,302.16,280.81,274.35,264.21,265.53,277.58,300.07
2006-04-10 21:45:17+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.73,318.57,354.25,372.14,377.59,385.02,391.91,390.85,386.75,285.49,353.58,376.70,353.07,370.16,358.96,396.16,446.22,454.78,441.20,426.66,409.69,,341.50,388.22,384.27,333.82,320.03,304.47,304.03,302.32,301.74,291.83,277.82,271.93,282.62,287.49,296.68,303.29,291.72,278.08,275.12,263.71,274.70,290.73,297.41,303.25,315.78,320.94,318.19,321.92,319.94,323.36,315.71,312.23,307.95,307.50,310.81,309.34,313.60,315.56,318.63,325.46,338.78,344.84,339.39,347.09,357.29,377.70,374.24,361.09,359.34,356.76,353.49,339.56,342.20,340.77,334.90,337.25,342.09,344.59,350.17,357.56,346.28,351.38,347.40,329.80,317.65,321.08,343.53,332.11,336.32,317.35,309.72,310.13,311.24,320.92,313.19,282.71,283.53,290.00,299.26,319.24
2006-04-18 21:43:39+00:00,L7,384.31,,,352.83,348.17,339.04,333.84,327.93,325.53,328.15,328.05,332.57,331.18,333.59,336.39,,,350.54,353.21,351.06,346.55,340.17,331.89,335.74,334.61,329.73,331.96,327.12,332.65,,333.06,336.66,338.09,346.77,353.19,359.44,367.35,384.21,389.51,398.14,407.55,419.85,,439.13,453.23,455.82,457.62,450.67,443.82,433.25,408.65,388.68,,350.74,374.17,,,296.69,284.74,281.69,286.16,282.20,274.76,264.81,260.52,264.79,269.94,283.70,285.92,277.06,,,253.47,259.68,276.55,282.29,293.59,298.89,307.19,300.47,305.65,306.00,306.36,302.46,,,288.13,293.22,,,,,,,,,,,,,,,337.18,330.33,329.16,325.38,327.78,326.76,324.59,326.74,328.55,,,331.77,320.31,311.53,303.83,300.75,304.46,311.79,307.23,309.40,297.82,285.66,,,298.15,276.46,263.27,264.01,268.91,282.97,296.99
2006-06-05 21:43:42+00:00,L7,368.06,357.78,351.54,341.32,332.11,328.14,322.62,326.41,,,316.54,323.55,327.50,327.49,330.55,336.72,343.93,344.83,339.75,347.10,343.12,336.25,,,329.13,327.45,324.94,323.64,321.04,321.32,328.81,338.16,338.25,347.19,351.05,,,360.00,371.02,380.18,109.28,,,,,,,,,,,,,,,,,,,,,,,,257.54,259.34,254.97,263.29,265.56,267.61,270.08,259.79,252.23,253.15,264.99,287.25,291.53,,,304.45,301.18,297.32,292.21,289.86,290.80,282.76,287.14,289.20,299.84,302.69,312.45,,,319.54,323.05,325.27,328.99,344.61,353.20,352.04,339.14,331.65,329.82,335.72,,,320.55,308.87,304.11,309.88,317.95,316.79,318.62,311.28,310.91,307.12,305.35,,,,,,,,,,,,,,,,
2006-06-13 21:46:13+00:00,L5,367.69,357.98,351.92,347.29,341.46,336.74,331.89,329.33,321.95,309.82,311.91,,,,,,,,,,,,,,,,,323.89,320.07,318.69,334.21,333.36,339.89,344.15,348.30,353.80,350.22,356.29,357.56,,,,,,,,,,,,,,,,375.01,357.34,344.21,323.12,306.57,294.71,290.92,276.19,264.03,261.10,261.54,264.69,267.80,265.71,261.05,257.04,255.44,257.31,255.33,265.11,278.42,292.17,290.27,284.65,291.14,294.63,296.87,291.84,289.02,283.46,282.63,287.66,287.62,287.47,288.99,295.97,306.79,316.95,312.70,309.02,315.40,319.03,320.72,337.78,347.90,336.84,321.50,321.54,331.07,338.09,326.20,320.45,305.40,294.11,289.01,301.86,308.29,306.94,308.46,306.94,297.93,292.26,296.81,294.24,301.15,296.61,280.17,277.36,271.23,268.57,268.03,276.35,279.29,268.94,254.78,250.93,258.78,267.50,291.66
2006-06-29 21:46:28+00:00,L5,373.52,359.96,351.41,346.84,335.17,326.88,325.27,325.77,320.46,322.20,319.91,328.34,,,,,,,,,,,,,,,,331.92,332.46,328.66,333.08,334.70,341.63,,,,,,,,,,,,,,,436.06,426.74,,,,,,,,,,,286.65,285.33,280.25,279.08,267.36,274.54,274.93,274.93,270.12,254.28,253.99,245.68,251.60,259.84,269.36,278.57,285.71,286.68,286.33,294.80,293.01,293.42,290.32,291.47,287.17,276.40,270.49,276.86,279.76,287.52,292.36,300.50,307.11,298.45,302.08,311.64,306.38,318.02,332.24,328.82,321.65,311.72,315.63,327.10,330.36,328.99,324.60,316.44,309.50,305.75,310.71,311.28,299.83,297.55,299.72,292.59,285.62,286.59,289.89,300.75,306.87,296.54,286.14,277.17,268.48,267.93,267.21,270.97,266.80,255.24,248.59,262.16,277.18,293.46
2006-07-07 21:43:31+00:00,L7,384.30,374.48,356.81,359.82,349.01,342.72,,,329.11,335.09,330.03,,,,,,,,,,,,,,341.51,334.34,343.12,343.73,344.17,340.09,342.99,347.44,358.24,,,367.38,375.02,379.23,380.30,398.95,408.18,407.82,415.05,434.28,441.00,145.87,107.26,,,,,,,,,,,,,,,,,,294.70,296.50,294.50,279.17,274.26,257.73,268.34,270.97,282.76,280.79,283.62,,,301.52,309.28,310.48,307.36,304.75,299.98,298.78,303.47,301.51,299.00,302.31,312.17,,,328.44,331.31,331.96,335.09,335.94,336.83,344.20,353.30,350.30,346.70,337.35,338.60,,352.95,346.19,329.40,323.52,318.04,318.14,316.68,314.54,317.11,315.17,311.14,312.91,,,314.95,320.18,312.53,311.04,296.93,289.79,289.91,290.40,288.38,287.46,,,276.61,290.72,321.94
2006-07-23 21:43:23+00:00,L7,,,,,,,327.83,311.87,310.10,312.80,318.89,324.08,332.83,332.39,339.07,,,,,,,,,,,,,330.19,345.26,342.20,345.01,,,357.06,358.08,364.87,371.48,379.27,384.75,394.88,396.27,407.95,,,,,,,,,,,,,,,,,,,,294.28,296.05,296.43,289.78,282.91,283.52,287.17,277.53,279.97,266.67,267.91,,,271.74,278.06,294.13,302.18,311.56,315.92,310.29,302.24,299.70,298.94,302.88,298.83,,,301.76,312.08,310.91,323.88,319.34,322.90,330.74,329.28,344.61,344.23,354.36,360.51,,,326.24,350.28,351.65,350.76,335.29,322.16,313.17,316.98,317.65,311.07,309.77,,,304.93,310.69,315.30,316.62,312.71,295.36,292.94,291.86,,,,,,,,,,
2006-09-01 21:47:19+00:00,L5,368.36,349.95,341.66,353.90,353.46,344.45,337.80,335.20,331.59,328.49,326.74,331.58,332.75,333.47,338.75,335.70,345.15,344.03,349.77,345.17,343.81,354.86,346.99,342.97,343.23,344.15,335.11,339.44,330.22,331.69,337.42,344.10,340.48,346.54,357.22,365.86,372.34,379.36,378.57,383.40,397.54,404.15,414.70,423.30,416.93,415.76,408.24,447.18,449.83,413.10,503.10,477.09,447.20,433.30,399.03,356.97,322.72,288.20,279.97,284.67,299.20,296.35,291.28,283.64,283.12,281.32,285.89,283.22,276.60,269.68,266.72,263.89,262.44,273.48,288.60,311.20,309.36,301.89,296.99,307.03,321.51,314.94,294.48,296.40,303.29,302.96,298.69,288.83,289.08,297.21,305.58,322.65,336.06,331.52,332.62,331.95,329.69,326.92,334.09,337.52,333.01,335.36,348.95,362.26,359.35,356.32,341.20,335.77,325.51,316.54,308.05,306.42,306.87,325.98,326.23,318.76,314.50,309.85,315.65,323.67,310.94,305.59,296.90,290.50,283.58,286.48,288.52,290.70,281.62,284.03,278.31,286.79,319.42
2006-09-17 21:47:31+00:00,L5,359.55,349.94,343.96,354.01,356.81,351.00,342.21,348.14,342.43,338.05,338.07,330.93,331.41,330.84,332.18,333.81,345.77,348.39,357.22,353.48,351.37,352.44,347.81,342.70,342.97,342.76,340.21,330.64,332.09,338.79,339.86,341.18,344.28,349.15,363.17,367.62,373.85,381.62,379.79,386.04,398.61,415.97,413.05,413.43,417.77,417.77,443.61,482.62,471.38,513.13,491.20,480.42,455.84,433.21,401.08,356.72,327.56,307.37,298.27,296.76,301.23,302.56,297.98,290.24,287.54,292.37,300.80,295.00,282.72,273.81,269.97,268.72,264.23,275.44,317.97,327.02,311.74,302.42,307.51,324.43,328.34,313.10,308.41,306.69,320.63,310.49,299.71,301.17,310.43,317.32,322.34,338.14,348.18,345.46,340.91,324.71,331.12,342.53,349.15,354.36,349.27,349.31,363.17,369.61,366.85,365.97,364.91,358.35,338.86,337.32,322.32,317.58,318.88,323.46,332.36,337.30,333.37,335.76,341.65,345.26,332.04,312.87,307.21,302.75,293.59,297.32,306.12,300.73,294.59,295.37,297.87,313.39,344.03
2006-09-25 21:43:08+00:00,L7,374.26,356.08,352.94,357.48,,,342.64,343.68,335.01,336.24,330.27,327.99,337.67,333.89,336.13,344.81,352.52,360.17,,,358.80,349.73,345.94,339.31,341.57,339.13,338.00,341.71,345.83,344.06,345.72,,,351.53,358.91,366.53,370.20,375.50,379.35,386.11,395.60,408.46,415.15,414.40,421.53,116.85,426.14,465.96,470.90,499.66,493.56,468.71,454.30,429.68,403.77,365.47,330.64,313.01,,,295.00,290.40,284.40,276.49,274.98,277.59,289.39,290.10,283.19,277.50,270.75,263.87,258.60,,301.94,308.51,300.41,295.34,299.55,310.24,308.55,311.57,303.95,308.16,309.45,305.28,295.42,,,298.74,303.95,319.97,329.07,328.01,325.17,326.36,330.09,334.87,346.97,348.83,,,341.34,347.87,348.71,345.56,337.96,332.45,329.31,328.38,318.37,315.41,310.99,317.00,,313.45,309.55,310.74,314.54,319.27,303.43,297.00,296.10,287.83,283.32,283.76,,,262.57,266.61,269.78,280.58,307.42
2006-10-27 21:43:21+00:00,L7,376.79,367.71,365.94,364.03,,,,344.90,335.14,328.66,328.07,329.77,330.75,330.65,338.71,343.44,348.48,351.43,,,356.75,351.61,345.22,340.11,337.25,334.68,333.70,336.81,338.94,341.76,344.55,344.12,,,349.80,358.52,365.26,374.57,374.03,390.51,398.88,405.82,411.43,427.10,430.27,323.06,,446.10,438.58,474.73,471.97,453.93,436.35,421.42,394.63,360.13,334.74,315.12,297.51,,,282.39,275.02,276.50,283.29,291.98,292.70,288.36,277.48,265.42,258.89,255.98,258.59,,,291.90,291.97,290.81,297.89,298.74,312.42,304.18,303.05,299.58,301.04,298.15,299.58,297.52,,300.59,304.05,313.98,316.83,322.11,325.24,320.29,328.70,335.26,342.51,342.65,333.68,,,334.84,339.92,341.41,336.25,329.91,319.81,318.87,308.08,299.32,299.52,304.38,,,301.86,310.38,315.70,312.30,295.36,284.94,280.01,281.61,279.70,278.03,280.53,,,260.82,264.39,273.41,295.01
2006-11-28 21:43:44+00:00,L7,382.32,367.75,357.24,362.05,365.56,359.97,350.02,346.90,343.38,,,,327.22,327.97,333.46,340.91,346.02,352.55,347.15,344.41,346.00,343.91,341.91,,,,331.77,333.20,336.16,335.08,340.09,343.40,344.91,348.89,357.38,359.82,365.39,,,378.01,387.23,403.93,418.26,430.87,425.92,424.89,449.30,454.86,412.80,,,,422.41,405.22,379.39,355.95,328.54,305.90,297.97,289.22,285.54,281.99,280.30,282.43,,,278.03,277.09,269.23,263.93,256.74,258.78,260.73,286.05,305.65,307.59,305.35,301.74,,,,307.49,303.03,304.91,304.33,302.75,301.25,299.08,297.80,304.10,309.68,322.25,,,331.22,333.54,339.31,343.58,345.22,346.06,342.62,343.97,344.84,350.53,352.15,357.88,,,333.43,331.10,325.00,321.55,316.29,313.06,314.44,314.32,318.39,318.53,326.28,,,294.78,287.70,283.60,277.44,276.47,285.15,279.58,275.04,279.40,279.18,,
2006-12-06 21:48:41+00:00,L5,318.94,292.03,,,,,,,,,,,,266.96,261.82,279.31,275.30,267.62,272.04,264.85,263.99,259.88,258.92,256.27,261.57,264.90,264.16,265.36,261.12,266.82,266.68,262.46,254.31,260.58,267.66,,,,,,,,186.87,236.13,335.89,342.04,,,,,,346.20,347.83,336.38,319.55,299.17,265.65,251.44,233.00,229.19,223.06,196.81,206.48,209.57,215.51,216.34,215.89,209.10,203.38,202.81,197.65,194.28,203.82,225.38,238.86,239.97,215.90,213.68,221.19,227.40,230.27,234.83,231.85,233.21,232.46,231.55,233.84,229.83,234.31,240.46,246.75,256.62,245.94,253.43,259.84,261.17,263.46,265.20,264.56,276.99,272.88,265.81,267.11,273.42,282.59,282.25,267.95,255.67,248.22,241.29,231.80,,,,,,,,,,,,204.92,199.44,195.40,192.38,205.88,206.95,203.15,205.64,214.43,232.17,254.16
