dates,satname,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057
2015-07-12 22:19:19+00:00,L7,,,,,325.54,343.84,354.94,367.74,385.24,392.34,385.29,368.95,357.61,342.76,325.81,329.12,331.67,,,,,,,335.55,333.99,338.81,343.35,347.83,354.44,354.53,356.66,367.88,363.86,359.05,347.43,333.40,,,,,,,,348.09,351.20,357.02,362.67,367.72,369.71,369.37,372.03,377.48,374.79,378.89,378.03,,,
2015-07-20 22:19:10+00:00,L8,499.30,506.29,484.11,464.51,355.03,369.85,364.09,375.24,394.42,418.19,420.20,400.99,368.56,350.39,336.47,329.99,331.99,324.75,323.24,327.62,328.85,325.18,333.89,338.00,338.27,346.51,350.13,358.65,362.96,364.87,366.89,370.19,378.80,379.31,371.27,351.43,346.41,350.54,359.32,358.76,356.61,354.85,358.68,360.24,360.99,368.33,374.63,379.69,384.25,381.97,387.55,389.51,395.16,398.76,398.99,393.86,388.91,393.60
2015-07-21 22:13:09+00:00,L7,506.17,530.22,525.42,493.16,452.73,385.35,386.20,386.61,394.82,423.59,433.31,409.77,379.85,350.03,337.70,334.26,338.83,,,,,,,339.53,342.38,344.54,350.34,357.08,362.05,368.27,369.23,371.02,386.15,400.70,377.55,357.83,359.41,,,,,,366.24,364.65,364.98,373.37,376.23,381.54,383.27,386.21,389.84,384.73,388.34,402.42,407.31,,,
2015-07-28 22:19:20+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29 22:13:01+00:00,L8,265.64,234.20,197.17,143.08,294.24,,337.14,351.45,363.27,376.61,373.20,361.36,347.01,328.59,316.26,311.68,304.48,303.85,302.98,305.60,307.33,307.74,312.45,313.61,313.81,319.36,325.89,329.38,330.74,335.37,344.30,342.27,348.05,344.52,339.28,334.59,329.81,321.20,323.77,329.85,323.34,327.11,331.17,,,,,333.53,339.77,,,,352.38,345.39,349.27,643.88,569.63,372.46
2015-08-14 22:13:07+00:00,L8,255.83,239.04,163.56,123.18,279.61,,318.04,320.69,,,,,,,,287.95,284.95,286.23,284.66,288.60,295.35,299.74,302.74,301.62,303.29,306.22,307.85,309.55,310.86,317.74,314.63,312.77,314.90,316.25,316.89,315.18,309.29,300.49,299.18,299.92,315.24,315.99,316.86,324.29,327.88,340.13,338.86,334.85,340.30,339.19,348.37,346.63,362.29,371.82,381.34,412.23,378.38,391.52
2015-08-22 22:13:15+00:00,L7,537.40,526.43,501.82,508.62,361.63,,,,,,,476.93,,384.01,343.38,340.55,335.54,338.53,,,331.06,377.45,391.28,413.11,,351.70,358.65,,,,,,373.70,382.79,381.43,384.80,386.84,382.39,369.65,353.67,366.34,383.02,390.72,401.78,405.94,,,,,,443.82,447.40,448.52,458.42,455.47,469.80,476.11,515.63
2015-09-06 22:19:26+00:00,L8,497.42,484.18,456.57,430.40,439.13,,388.67,388.30,397.04,412.20,429.64,,392.19,369.85,340.86,323.17,326.13,321.84,320.57,323.54,329.90,339.21,350.41,352.70,350.08,344.33,344.66,355.03,364.52,363.17,371.21,370.06,366.49,365.37,370.07,373.09,368.55,361.79,356.14,344.90,348.80,357.51,367.75,375.67,379.42,379.49,385.97,384.77,385.75,382.30,389.67,399.06,403.16,406.73,409.47,411.31,424.83,468.91
2015-09-22 22:19:34+00:00,L8,565.40,499.58,444.29,422.18,345.12,358.97,364.78,376.37,381.73,399.42,419.01,429.96,422.24,418.97,,336.01,323.35,328.45,329.26,339.73,342.88,350.21,353.16,360.50,370.98,386.90,375.91,346.39,344.98,368.78,363.92,358.35,363.62,370.47,369.29,360.38,354.95,348.14,343.21,338.81,338.45,343.22,346.36,362.58,388.18,393.22,377.31,374.90,372.80,377.50,393.50,400.08,402.75,404.88,398.23,397.18,410.46,447.97
2015-09-23 22:13:22+00:00,L7,440.14,417.80,367.49,154.88,,,,,,384.78,396.06,397.48,384.81,367.95,343.37,318.02,310.53,313.53,316.56,322.25,328.65,332.86,346.39,,,,,,,352.42,350.80,343.84,348.57,348.87,352.77,351.21,344.88,341.11,333.43,331.45,332.28,339.90,342.57,,,,,364.44,363.67,366.02,379.10,384.98,383.38,381.27,376.77,380.39,386.29,415.03
2015-10-09 22:13:30+00:00,L7,248.80,235.76,169.20,129.74,310.43,,,,,369.53,369.38,359.97,354.10,337.85,321.58,311.88,301.56,301.12,306.44,307.92,312.98,317.08,327.28,336.05,,,,,,328.76,329.88,332.27,332.44,334.38,331.40,335.63,328.35,326.41,324.50,325.04,326.39,326.15,333.39,,,,,,351.85,355.16,355.69,356.63,360.39,365.83,368.13,369.51,374.57,392.62
2015-12-27 22:19:43+00:00,L8,257.51,241.17,175.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.59,335.70,330.76,332.84,338.06,347.07,350.59,361.63,365.48,369.31,377.90,388.77,392.37,383.86,375.38,,,,,,,,,,,,
2016-01-04 22:21:03+00:00,L7,484.90,434.32,366.03,277.98,,,,,,,375.17,376.74,383.74,350.16,342.71,339.14,330.67,310.49,319.51,328.68,339.52,339.72,351.38,347.06,,,,,,,,336.35,336.14,335.95,336.38,336.31,343.27,348.63,359.64,368.47,378.80,385.34,394.58,,,,,,,,372.57,371.39,382.88,383.72,384.32,391.71,399.96,417.86
2016-01-05 22:13:29+00:00,L8,265.34,230.26,176.81,276.78,329.27,341.20,347.54,358.90,374.66,383.48,382.76,386.22,389.57,360.74,348.66,348.33,339.45,316.50,322.38,334.29,339.99,352.32,360.44,359.48,355.23,352.17,351.75,353.24,351.19,352.45,347.98,343.68,342.37,343.64,345.65,346.98,348.08,358.69,367.30,373.96,384.48,391.08,399.94,407.82,410.45,404.98,398.07,382.21,372.77,375.29,377.88,377.63,386.85,385.99,391.95,397.51,405.36,416.34
2016-01-28 22:19:39+00:00,L8,563.99,552.56,527.13,277.12,331.44,339.00,349.41,372.57,391.00,408.43,402.57,392.11,395.98,395.09,365.01,350.21,359.62,349.51,371.05,364.71,347.94,340.69,363.36,374.05,386.54,385.91,360.54,354.45,360.95,356.88,351.18,350.49,351.87,368.26,346.19,336.47,341.49,351.64,361.49,369.96,380.72,389.85,396.01,408.57,427.10,427.62,437.57,432.20,,,,,,628.48,631.65,,497.64,563.23
2016-02-05 22:21:25+00:00,L7,248.89,237.14,161.91,128.03,300.24,,,,,,,349.85,343.65,333.32,322.98,308.33,294.15,292.25,298.71,304.02,307.62,312.78,314.29,322.11,324.88,,,,,,,,320.51,321.29,318.98,318.69,319.06,322.37,331.40,341.19,352.75,352.11,358.85,359.13,,,,,,,348.96,347.05,348.59,353.61,353.45,359.13,355.17,366.69
2016-02-06 22:13:25+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,317.92,320.79,310.73,311.79,314.49,308.85,309.32,306.41,308.27,315.16,310.75,305.69,311.42,312.28,321.96,330.12,339.10,349.36,343.94,338.16,340.36,342.17,342.28,346.47,341.97,343.87,346.49,348.00,353.82,352.18,352.87,350.77,349.05,360.54
2016-02-13 22:19:32+00:00,L8,602.12,599.93,582.75,575.11,557.81,,360.49,,527.52,,428.73,396.50,398.76,389.18,369.49,347.24,386.73,389.86,394.77,393.38,394.79,,347.47,,407.18,414.80,419.74,419.99,411.57,388.21,370.16,359.17,362.61,377.73,371.39,362.91,358.03,376.02,389.52,382.31,395.74,400.59,392.47,412.43,433.77,441.08,456.07,450.31,432.82,420.96,410.01,416.35,416.83,421.43,415.71,427.97,427.26,465.98
2016-02-21 22:21:27+00:00,L7,254.29,239.34,169.24,131.67,300.71,309.80,325.18,,,,,,,342.46,332.80,325.06,311.17,304.68,305.54,304.91,306.75,311.15,315.55,322.02,322.26,323.50,,,,,,,,,315.32,316.50,316.77,315.68,326.64,334.29,342.57,351.02,355.50,356.07,350.11,365.29,,,,,,,355.76,356.05,359.79,355.89,361.72,367.55
2016-03-01 22:15:22+00:00,L7,566.02,556.32,548.23,529.99,509.01,,351.48,373.29,411.81,,,,,,,,360.56,358.05,358.27,354.56,352.40,357.35,354.76,356.44,359.87,364.60,367.58,366.44,364.09,361.63,,,,,,350.81,350.02,352.87,361.89,362.84,374.43,381.28,385.22,391.75,409.10,414.66,414.48,413.85,,,,,,409.21,410.26,415.28,418.03,426.96
2016-03-16 22:19:24+00:00,L8,538.83,532.65,522.98,510.49,432.48,347.54,349.16,361.78,,468.27,,367.53,358.30,360.53,363.46,351.35,349.83,354.22,353.53,344.10,336.00,338.94,340.71,340.17,343.25,349.20,350.82,350.95,352.63,345.81,346.71,347.36,343.09,345.31,346.85,345.62,344.57,346.24,351.19,360.74,373.43,374.53,378.33,391.50,407.60,414.39,416.98,414.46,397.86,395.44,384.57,439.19,426.72,398.41,396.17,397.37,402.18,418.60
2016-03-25 22:13:08+00:00,L8,261.19,229.38,200.14,276.36,318.17,319.83,314.84,323.32,357.40,383.82,373.52,354.52,333.41,334.94,338.11,333.74,328.21,319.17,313.87,314.66,316.59,319.22,323.99,323.57,320.08,319.00,320.96,329.97,331.58,329.16,330.54,327.17,320.45,323.06,320.80,320.10,322.21,324.36,328.13,330.56,336.39,342.79,344.42,350.94,355.65,355.62,363.10,357.06,357.13,359.35,357.63,362.03,363.48,364.17,363.61,363.96,362.53,369.70
2016-04-09 22:21:48+00:00,L7,265.38,229.57,199.39,276.40,163.89,,,,,,378.09,369.71,354.64,333.57,335.03,334.65,334.25,332.89,328.75,323.83,323.54,323.53,327.16,332.56,,,,,,,326.79,326.70,326.58,325.33,324.73,325.23,324.61,325.94,327.93,326.08,340.88,346.75,365.00,,,,,,,359.54,359.87,363.66,365.15,367.15,370.38,368.56,361.17,379.07
2016-04-18 22:15:42+00:00,L7,258.13,242.78,171.88,132.97,298.84,314.51,325.99,341.33,,,,,,,,326.99,312.56,307.37,303.35,304.72,305.61,315.38,316.57,319.22,318.52,319.33,322.20,321.20,325.31,,,,,,312.65,312.68,313.17,313.99,,,,325.59,330.66,330.47,338.20,343.58,350.39,356.30,,,,,357.93,355.38,358.88,367.04,357.40,365.26
2016-04-26 22:12:57+00:00,L8,531.42,509.85,486.63,453.03,341.72,356.02,358.97,373.65,385.26,403.89,409.41,414.99,412.06,385.44,350.59,366.50,365.79,370.02,365.11,346.45,343.30,347.73,348.67,348.60,351.11,353.09,354.01,354.18,353.64,355.14,353.54,352.77,351.10,350.16,348.80,349.26,350.28,349.68,350.16,354.77,361.99,372.98,376.65,383.01,392.11,397.27,398.98,395.18,388.70,387.52,393.84,398.74,397.72,400.18,400.57,400.82,400.72,424.01
2016-05-04 22:15:47+00:00,L7,,,,,473.28,,,,,,,362.70,,,327.40,,,,,,,,,,,,,614.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11 22:21:59+00:00,L7,,,,,,356.60,360.70,375.80,383.13,387.88,388.52,388.94,388.80,398.23,,327.89,351.56,352.83,333.09,335.75,,,,,,,335.92,335.40,339.06,340.47,337.40,341.20,331.49,332.06,334.89,338.56,323.10,319.80,333.29,,,,,,,404.77,410.42,408.19,397.71,399.01,393.70,387.56,385.91,392.67,393.32,388.36,381.55,
2016-06-04 22:19:16+00:00,L8,262.77,232.32,176.73,139.18,293.31,,337.33,346.39,354.00,359.46,352.90,353.15,356.50,346.82,342.56,334.59,324.30,314.56,306.66,305.59,308.22,312.41,312.84,312.84,312.08,311.79,315.83,317.13,314.56,313.08,314.13,311.21,313.54,316.59,312.99,316.96,318.90,320.10,318.32,323.40,322.82,322.57,327.88,328.20,331.55,336.71,345.73,349.50,350.91,352.52,352.94,350.07,353.23,356.56,355.61,352.37,347.39,353.36
2016-06-05 22:15:56+00:00,L7,263.37,241.45,181.57,147.79,294.75,,333.85,348.66,354.75,355.75,354.76,355.69,351.15,352.06,,,,,,,316.01,319.55,321.56,323.49,317.60,318.47,326.21,325.61,325.71,326.06,330.78,335.81,327.17,,,,,,,330.40,328.38,333.02,334.48,337.84,336.44,344.06,352.75,355.49,355.20,351.86,357.99,358.64,,229.29,,,,
2016-06-13 22:13:06+00:00,L8,303.74,296.24,444.63,430.62,411.86,355.37,364.59,372.96,387.58,385.07,385.54,379.41,367.93,371.64,373.50,376.69,365.47,350.54,332.68,324.05,322.15,347.61,375.09,341.89,340.97,345.96,369.46,354.08,346.47,344.76,351.38,344.61,346.11,349.18,344.26,349.09,344.75,344.27,345.73,348.08,354.36,347.35,357.09,361.68,366.42,379.09,381.69,383.17,382.69,384.79,386.31,386.73,386.01,386.50,380.92,378.59,376.96,392.55
2016-06-29 22:13:14+00:00,L8,,,,294.06,340.64,354.15,355.32,358.55,373.24,381.74,384.44,386.36,370.19,354.51,353.31,350.57,353.23,350.11,359.53,336.52,330.25,328.15,336.72,340.40,341.92,341.60,341.21,341.79,346.02,344.21,343.98,343.31,345.10,345.36,345.30,344.93,340.01,338.43,344.81,356.59,353.57,364.41,367.41,359.76,368.61,379.53,383.84,380.75,381.47,383.24,385.64,382.64,385.60,388.40,389.05,375.53,368.70,379.31
2016-07-06 22:19:29+00:00,L8,267.26,257.34,186.41,148.17,316.75,327.31,332.87,345.16,364.43,375.66,371.17,367.87,354.63,342.35,341.77,335.34,332.60,324.65,326.19,330.46,328.19,323.98,326.19,334.77,337.08,328.14,328.59,327.70,330.98,334.85,336.52,331.84,333.95,331.44,327.74,328.71,328.67,326.37,333.19,338.35,341.25,337.09,343.99,346.50,351.15,354.82,364.02,361.42,364.72,366.61,368.67,370.73,367.47,370.66,370.89,363.06,350.40,359.16
2016-08-07 22:19:37+00:00,L8,,,,,,,,,,,,378.44,398.93,383.13,375.70,344.59,329.91,328.74,,393.70,392.64,,329.97,331.97,331.79,333.00,342.41,341.29,,386.92,386.32,388.58,393.20,393.13,398.17,402.56,398.72,357.10,350.10,352.96,363.25,370.60,368.35,380.23,389.91,399.13,407.62,402.22,389.73,387.33,416.92,432.29,429.04,,,,,
2016-08-08 22:16:02+00:00,L7,,,,,,,,,,,,,421.83,406.45,,,,,,,394.40,392.67,,329.19,334.84,333.53,339.11,,395.52,392.79,393.44,387.58,398.69,,,,,,,,415.44,416.04,370.91,390.53,408.99,406.24,419.91,415.20,400.30,406.55,423.14,445.48,,,,,,
2016-08-15 22:22:12+00:00,L7,255.50,239.54,166.19,127.40,,,,,,349.94,345.77,345.32,338.48,331.63,314.40,302.87,298.20,300.60,304.96,305.36,296.56,300.16,307.23,,,,,,,309.66,313.78,311.88,317.80,316.22,316.54,317.10,317.30,313.45,316.06,312.41,316.94,328.87,,,,,,,340.97,340.21,344.71,344.30,348.13,352.62,347.60,348.71,337.28,328.50
2016-08-16 22:13:29+00:00,L8,251.71,224.35,159.54,129.49,290.99,301.31,315.76,331.43,345.92,349.57,345.33,341.45,334.27,318.73,310.69,298.80,295.89,295.33,299.85,301.71,302.42,308.09,315.36,313.06,304.38,311.09,317.18,320.87,316.21,310.84,312.40,312.97,326.11,,,,,,,320.47,319.46,318.87,325.50,331.38,328.17,331.16,334.32,332.88,338.58,335.35,335.65,336.95,346.34,347.70,335.62,334.37,327.06,325.02
2016-09-09 22:16:07+00:00,L7,522.87,498.65,465.62,464.08,363.83,,,,,,,409.46,362.10,361.82,357.51,353.03,354.35,354.03,352.63,345.34,332.96,326.13,332.05,336.57,336.16,,,,,,,356.52,358.33,359.16,365.72,363.20,365.62,371.72,376.22,399.64,384.52,381.54,375.22,389.03,,,,,,401.38,395.74,384.12,392.96,400.03,414.54,417.78,409.50,426.31
2016-09-16 22:22:18+00:00,L7,237.14,216.81,149.82,119.59,268.62,,294.70,306.15,,,,,,,,292.91,289.20,286.53,283.97,283.39,279.41,280.14,285.22,289.35,287.83,287.15,284.54,285.55,,,,,,,,298.49,293.76,296.50,299.14,300.59,304.30,306.58,311.85,318.30,318.33,325.68,340.51,,,,,,,329.29,329.08,326.86,318.12,314.27
2016-10-10 22:19:54+00:00,L8,457.85,453.34,435.23,389.25,319.40,336.95,344.16,351.06,371.14,386.00,386.18,376.25,359.46,350.83,343.39,341.90,335.32,333.98,337.40,334.52,331.23,328.27,325.91,327.70,325.17,323.73,326.21,326.53,329.68,334.56,335.49,342.68,346.71,349.32,354.03,350.57,353.64,355.28,359.89,357.40,354.50,362.60,367.33,378.46,385.71,401.88,411.97,421.61,412.67,401.78,400.24,395.20,386.43,381.47,380.05,390.89,399.08,408.13
2016-10-11 22:16:10+00:00,L7,261.98,243.52,183.56,128.79,,,,340.72,355.08,364.85,353.84,348.83,341.71,318.58,,,,,,,,,,,,,340.48,335.05,322.01,322.30,327.09,323.36,317.36,321.36,301.94,298.13,299.41,305.73,333.07,,,,,,,,,,,,,354.28,359.77,366.46,554.08,556.68,477.36,462.93
2016-12-29 22:19:49+00:00,L8,248.60,,,,,,,,,,,,,,,,,,296.61,310.99,310.91,309.85,317.86,322.86,325.58,322.76,316.31,312.41,306.39,305.29,302.25,303.01,309.29,319.84,316.16,316.69,315.42,315.22,311.95,315.49,318.34,324.21,330.87,336.96,343.07,346.22,348.52,350.63,352.25,352.69,355.86,363.12,365.24,370.05,369.29,364.28,365.44,366.55
2017-01-23 22:13:31+00:00,L8,251.12,238.37,173.31,260.35,313.60,316.30,319.63,338.60,355.77,368.37,367.76,355.18,346.19,345.53,338.48,328.94,319.33,312.08,310.83,316.19,326.72,334.61,335.98,338.74,342.77,345.16,343.79,340.24,334.63,331.58,331.08,330.04,335.68,336.50,337.45,337.18,334.06,331.94,330.87,328.12,331.42,341.51,347.09,356.56,359.17,363.99,367.85,369.99,374.60,376.43,380.02,380.48,383.07,384.58,385.47,388.84,380.06,385.75
2017-02-15 22:19:31+00:00,L8,537.37,533.00,501.11,463.28,324.46,322.21,329.81,355.64,377.72,382.16,386.23,383.53,361.53,353.10,351.17,362.96,353.87,317.82,314.14,317.43,330.21,342.31,344.28,340.48,348.22,358.96,378.32,398.98,388.26,385.21,385.41,358.34,343.85,341.68,344.35,345.21,344.59,343.84,341.18,337.63,340.40,344.25,348.21,357.51,371.14,381.98,389.98,386.89,395.59,396.29,396.38,396.17,400.38,399.18,394.10,405.02,418.41,419.60
2017-02-23 22:21:37+00:00,L7,254.70,236.95,170.19,129.28,207.03,,,,,364.36,361.37,357.31,347.62,338.67,336.70,332.27,315.15,306.59,298.97,310.34,318.74,329.32,353.72,,,,,,,,335.58,332.36,330.53,324.02,325.94,324.53,321.88,319.44,318.02,317.93,322.74,327.83,,,,,,,371.51,371.11,375.44,374.86,375.21,377.10,369.71,370.94,372.15,379.90
2017-03-03 22:19:25+00:00,L8,556.65,570.86,570.88,556.42,521.53,,331.98,,539.20,,443.89,465.55,,368.70,356.71,379.71,391.78,412.87,,319.41,326.89,339.08,350.38,364.13,379.27,385.29,410.78,411.83,421.70,430.86,439.09,432.08,415.77,410.35,417.23,398.46,390.06,393.50,398.24,389.00,398.18,409.78,,416.77,436.71,419.15,423.00,408.57,435.65,457.54,469.53,465.53,460.92,471.63,480.56,480.22,478.51,497.22
2017-03-27 22:21:49+00:00,L7,265.40,246.88,172.51,140.18,279.82,286.62,297.50,309.45,330.37,337.33,338.10,330.53,323.57,,,,,,,,,292.16,295.87,297.77,305.46,315.04,311.51,308.24,305.89,311.85,307.73,309.95,309.48,,,,,,,,311.01,309.90,318.47,323.05,329.49,330.27,333.17,333.56,333.94,342.07,346.76,358.29,209.60,238.53,,,,
2017-03-28 22:13:00+00:00,L8,262.85,242.07,167.31,133.00,284.78,292.87,304.37,321.11,349.83,350.48,347.93,343.51,333.49,325.28,316.87,313.02,315.93,311.98,308.44,297.51,300.16,305.38,323.27,324.82,339.89,351.01,351.93,360.46,364.41,346.44,332.50,332.01,318.79,319.22,316.36,319.17,322.93,316.43,316.43,316.53,317.61,324.85,330.22,334.18,345.93,345.38,350.56,343.10,346.15,357.29,355.67,366.58,367.53,362.26,363.43,361.02,361.04,361.65
2017-04-20 22:18:59+00:00,L8,457.78,456.63,448.80,422.43,318.56,323.91,325.98,350.53,377.80,395.27,400.40,398.63,377.98,362.41,343.81,334.62,327.40,323.02,325.69,332.83,338.55,333.55,323.89,333.83,341.46,358.42,369.42,380.21,377.10,370.28,371.03,368.75,364.40,359.47,347.67,345.14,342.42,340.78,341.23,341.22,345.51,355.15,359.30,362.59,367.81,375.72,377.12,375.93,384.28,388.51,389.59,394.82,392.47,391.52,392.31,392.18,387.66,392.86
2017-04-21 22:15:48+00:00,L7,450.84,467.15,297.30,327.10,,,,,,398.27,400.26,402.36,383.92,361.75,344.64,332.61,330.00,322.50,326.84,333.57,336.28,322.39,326.08,330.65,,,,,,376.75,374.92,372.60,372.35,363.61,354.11,352.71,338.83,340.48,339.01,336.40,339.24,345.94,359.24,,,,,,387.62,391.66,396.95,398.54,398.43,401.33,396.81,396.62,391.93,406.02
2017-05-14 22:22:04+00:00,L7,,,,,,,,,,390.55,404.81,405.27,390.59,373.48,344.39,327.19,319.95,313.37,318.15,319.09,335.06,337.80,354.92,,,,,,,382.52,377.10,366.57,356.55,361.63,363.76,359.74,350.16,342.09,336.74,331.03,331.75,346.50,,,,,,,390.89,393.67,397.26,411.97,410.64,403.10,400.74,395.32,394.23,403.24
2017-05-23 22:15:55+00:00,L7,,,,,290.57,306.01,312.47,315.73,345.01,355.14,368.31,367.15,358.05,350.18,334.20,314.76,298.15,297.73,308.40,,,,,,320.84,321.19,330.46,333.70,336.23,332.32,339.26,339.46,335.45,328.83,328.39,333.62,328.13,,,,,,,333.81,338.88,342.32,346.74,347.59,364.30,361.82,366.69,370.23,375.04,377.67,374.09,370.40,,107.03
2017-05-30 22:22:08+00:00,L7,495.98,520.72,504.89,479.08,501.07,,348.91,360.02,396.18,424.82,447.53,449.15,433.37,,,331.45,,,,,,,,,334.57,334.38,343.82,351.70,367.44,372.22,405.22,412.38,366.71,370.87,353.23,375.73,,,,,,,368.01,359.84,374.65,396.03,407.78,396.23,400.78,419.99,414.95,413.39,415.63,418.08,,,,
2017-06-07 22:19:15+00:00,L8,265.20,239.75,182.26,147.50,295.83,,316.17,321.60,343.76,359.60,365.03,368.85,359.19,350.73,339.16,320.15,305.61,299.98,298.68,307.10,313.46,317.57,321.35,330.46,333.11,329.77,332.28,342.15,338.76,342.11,343.72,344.04,338.41,335.63,332.30,331.29,333.63,333.35,329.73,327.88,326.99,333.63,336.48,342.06,346.78,350.22,355.54,358.07,362.40,361.88,364.55,370.27,370.42,373.08,374.17,365.00,354.05,353.82
2017-06-16 22:13:07+00:00,L8,,,,,,,,,,397.56,425.46,442.35,411.57,394.62,378.06,357.93,340.58,337.89,331.44,327.12,332.05,346.39,354.75,361.50,365.55,369.79,375.82,367.00,368.82,381.07,379.75,376.01,378.57,379.94,375.86,365.73,360.24,354.48,360.66,377.36,367.82,368.27,371.49,372.23,382.99,392.67,396.61,395.48,400.53,408.38,412.32,410.40,409.15,410.27,408.40,406.29,409.63,435.60
2017-06-24 22:16:03+00:00,L7,,,,,,294.79,306.23,310.49,321.96,338.03,338.30,346.75,340.20,325.92,315.99,300.07,291.21,293.25,288.53,296.35,,,,,,314.09,318.12,312.57,304.43,303.42,304.76,321.61,315.94,314.37,315.01,313.40,306.85,310.88,311.74,,,,,,329.96,333.67,337.25,336.90,347.12,337.04,345.81,350.99,349.30,344.75,345.29,344.56,339.84,333.08
2017-07-17 22:22:15+00:00,L7,302.47,,,,514.37,,,352.30,,480.61,490.24,438.44,422.25,396.35,376.06,364.63,343.23,323.03,313.58,311.74,318.88,,,,,,401.74,417.87,418.10,415.46,,,349.44,365.49,361.51,354.74,351.45,352.54,345.75,353.96,,,,,,,398.85,411.06,413.90,426.83,416.37,406.46,406.79,407.22,392.76,398.10,398.38,422.74
2017-08-02 22:22:13+00:00,L7,265.13,348.37,359.44,261.08,318.28,327.34,327.03,335.17,350.60,,,,,,,344.61,327.98,315.48,306.46,308.57,310.99,308.67,319.15,325.32,330.66,329.33,346.12,364.17,371.86,,,,,,,,337.18,333.19,332.27,333.70,336.81,342.98,352.53,366.59,379.38,391.95,371.82,368.46,,,,,,,382.35,376.44,376.03,387.38
2017-08-03 22:13:23+00:00,L8,266.54,256.37,191.06,194.21,308.14,323.68,323.61,327.78,344.90,368.40,372.14,370.96,361.59,354.40,345.57,336.22,328.45,316.54,309.66,306.42,308.67,309.88,313.59,323.74,328.92,330.68,339.15,344.31,348.00,344.69,343.62,341.04,340.32,336.49,341.09,334.79,330.53,328.45,327.23,327.76,333.08,340.07,345.51,354.47,371.00,373.28,366.69,366.33,364.93,369.13,375.45,378.77,382.80,384.21,377.36,375.16,371.33,377.65
2017-09-03 22:22:12+00:00,L7,264.27,237.58,173.42,197.54,300.21,299.18,310.15,317.48,,,,,,,,320.66,304.31,300.04,298.95,297.12,293.23,294.66,292.37,293.14,299.48,307.95,319.34,326.97,,,,,,,,317.89,317.26,313.32,308.90,310.19,317.36,315.12,318.08,323.40,322.07,328.93,340.88,,,,,,,,355.94,352.71,347.43,350.26
2017-09-27 22:19:48+00:00,L8,528.10,497.71,472.26,428.26,320.37,334.39,339.75,348.43,357.73,372.15,391.66,399.41,412.72,402.30,396.26,407.66,416.44,354.84,319.49,308.85,304.30,315.01,314.23,318.07,326.40,328.83,340.61,338.59,338.62,351.40,363.15,372.11,373.85,369.33,351.66,345.49,354.93,349.84,343.15,340.29,348.66,357.90,366.74,371.64,375.72,377.83,381.81,379.81,380.22,385.39,394.65,403.93,402.53,435.25,423.34,459.27,469.02,425.57
2017-11-22 22:22:08+00:00,L7,276.21,291.62,307.24,235.24,,,,,,386.42,376.53,355.75,361.50,370.51,373.89,371.88,366.43,371.04,364.39,366.23,356.87,349.42,331.19,,,,,,,,353.59,351.30,357.64,382.86,384.01,385.37,365.04,337.82,334.85,347.25,368.71,380.79,,,,,,,,371.44,383.07,407.76,421.54,444.86,442.89,394.98,391.21,411.32
2017-11-30 22:19:44+00:00,L8,258.84,240.64,170.31,262.18,305.96,313.22,323.75,342.02,362.45,380.64,371.54,345.08,350.07,356.68,359.04,360.54,358.14,352.17,348.11,349.77,343.20,336.09,325.32,308.13,317.70,335.86,341.84,334.81,329.40,334.30,338.44,339.97,341.71,349.63,347.63,338.44,334.96,323.65,325.78,326.75,342.34,347.24,346.64,352.77,352.99,360.94,362.05,356.25,356.70,361.31,370.42,383.60,395.06,404.82,378.61,372.59,365.75,382.52
2017-12-17 22:15:44+00:00,L7,251.53,237.09,164.68,195.56,123.36,,,,,351.23,339.89,330.16,327.16,336.30,331.02,336.93,332.82,327.78,322.45,312.59,314.17,287.66,280.16,279.09,,,,,,308.42,333.77,361.19,390.16,396.86,412.89,399.63,408.80,357.09,357.23,,,325.63,,,,,,339.11,337.47,337.38,342.72,350.96,357.58,357.08,355.50,344.32,345.93,370.10
