dates,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057,satname
2015-09-23 22:13:22+00:00,,,,,,,,,,378.78,390.81,391.48,380.14,362.70,338.12,313.82,306.33,309.33,313.06,319.02,325.15,328.66,342.19,,,,,,,347.75,346.13,339.17,343.90,344.67,348.57,346.54,339.63,335.86,329.23,327.25,327.03,334.65,337.90,,,,,358.44,357.67,360.02,373.10,379.73,378.13,376.02,370.77,374.39,380.29,408.03,L7
2015-10-09 22:13:30+00:00,290.80,269.36,,,329.10,,,,,393.53,390.38,383.97,372.77,358.85,342.58,328.68,318.36,317.92,320.44,320.84,326.98,333.88,344.08,351.32,,,,,,347.43,348.55,350.94,351.11,351.18,348.20,354.30,349.35,347.41,341.30,341.84,347.39,347.15,352.06,,,,,,375.85,379.16,379.69,377.63,381.39,386.83,392.13,393.51,398.57,420.62,L7
2015-12-27 22:19:43+00:00,290.01,267.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.03,350.14,343.76,345.84,352.50,363.32,366.84,374.63,378.48,385.56,394.15,403.21,406.81,400.11,393.95,,,,,,,,,,,,,L8
2016-01-04 22:21:03+00:00,,,,275.05,,,,,,,369.67,370.45,378.85,344.66,337.21,334.74,326.27,306.09,315.84,325.30,335.85,335.32,346.98,343.06,,,,,,,,331.46,331.25,331.55,331.98,331.42,337.77,343.13,355.24,364.07,373.30,379.84,389.69,,,,,,,,366.28,365.89,377.38,378.22,378.03,385.42,393.67,410.53,L7
2016-01-05 22:13:29+00:00,276.34,239.06,,279.71,334.16,346.70,352.43,363.79,378.66,389.77,388.26,392.51,394.46,366.24,354.16,352.73,343.85,320.90,326.05,337.67,343.66,356.72,364.84,363.48,360.12,357.06,356.64,357.64,356.08,357.34,352.87,348.57,347.26,348.04,350.05,351.87,353.58,364.19,371.70,378.36,389.98,396.58,404.83,412.71,415.95,411.27,,388.50,379.06,381.58,384.17,383.13,392.35,391.49,398.24,403.80,411.65,423.67,L8
2016-01-28 22:19:39+00:00,,,,272.05,323.00,329.50,340.97,364.13,384.09,397.57,393.07,381.25,387.54,385.59,355.51,342.61,352.02,341.91,364.72,358.86,341.61,333.09,355.76,367.14,378.10,377.47,352.10,346.85,352.51,348.44,342.74,342.05,343.43,360.66,338.59,328.03,331.99,342.14,353.89,362.36,371.22,380.35,387.57,400.13,417.60,416.76,,421.34,,,,,,,,,,,L8
2016-02-05 22:21:25+00:00,286.39,267.14,,,316.91,,,,,,,371.28,360.32,352.07,341.73,323.33,,307.25,,,320.12,327.78,329.29,335.75,341.55,,,,,,,,337.18,336.29,333.98,335.36,337.81,341.12,346.40,356.19,371.50,370.86,375.52,375.80,,,,,,,370.39,365.80,367.34,372.36,374.88,380.56,376.60,391.69,L7
2016-02-06 22:13:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,345.48,348.35,338.29,336.59,342.05,336.41,336.88,333.97,335.83,339.96,335.55,333.25,342.42,343.28,346.76,354.92,370.10,380.36,371.50,365.72,371.36,377.60,377.71,381.90,377.40,379.30,381.92,379.00,384.82,383.18,388.30,386.20,384.48,401.87,L8
2016-02-13 22:19:32+00:00,,,,,,,338.27,,,,403.73,367.93,376.54,364.18,344.49,327.24,366.73,369.86,378.10,378.00,,,327.47,,384.96,392.58,,,,365.99,347.94,336.95,340.39,357.73,351.39,340.69,333.03,351.02,369.52,362.31,370.74,375.59,370.25,390.21,408.77,412.51,427.50,421.74,404.25,392.39,381.44,391.35,391.83,396.43,387.14,399.40,398.69,432.65,L8
2016-02-21 22:21:27+00:00,322.79,294.14,,,331.15,344.05,355.62,,,,,,,376.71,367.05,352.46,338.57,332.08,328.37,325.99,329.58,338.55,342.95,346.93,352.70,353.94,,,,,,,,,342.72,346.94,351.02,349.93,354.04,361.69,376.82,385.27,385.94,386.51,384.36,404.43,,,,,,,390.01,390.30,398.93,395.03,400.86,413.22,L7
2016-03-01 22:15:22+00:00,,,,,,,335.48,357.29,398.72,,,,,,,,346.16,343.65,346.27,343.48,340.40,342.95,340.36,343.35,343.87,348.60,351.58,352.04,348.09,345.63,,,,,,334.81,332.02,334.87,347.49,348.44,356.43,363.28,369.22,375.75,391.10,394.09,393.91,393.28,,,,,,391.21,389.69,394.71,397.46,402.96,L7
2016-03-16 22:19:24+00:00,,,,,,331.04,334.49,347.11,,,,348.67,343.63,344.03,346.96,338.15,336.63,341.02,342.53,333.95,325.00,325.74,327.51,328.17,328.58,334.53,336.15,337.75,337.96,331.14,332.04,332.69,328.42,332.11,333.65,330.95,328.07,329.74,337.99,347.54,356.93,358.03,363.66,376.83,391.10,395.53,398.12,395.60,379.00,376.58,365.71,422.69,410.22,381.91,377.31,378.51,383.32,396.60,L8
2016-03-25 22:13:08+00:00,292.19,254.18,,284.63,331.95,335.33,328.62,337.10,368.67,401.53,389.02,372.23,347.19,350.44,353.61,346.14,340.61,331.57,324.20,324.20,326.92,331.62,336.39,334.84,333.86,332.78,334.74,342.37,345.36,342.94,344.32,340.95,334.23,335.46,333.20,333.88,337.71,339.86,340.53,342.96,351.89,358.29,358.20,364.72,371.15,373.33,380.81,374.77,374.84,377.06,375.34,377.53,378.98,379.67,381.32,381.67,380.24,390.37,L8
2016-04-09 22:21:48+00:00,300.88,257.97,,285.87,,,,,,,395.84,390.00,370.42,351.32,352.78,348.85,348.45,347.09,340.58,334.75,335.37,337.73,341.36,345.47,,,,,,,342.57,342.48,342.36,339.53,338.93,341.01,342.36,343.69,342.13,340.28,358.63,364.50,380.78,,,,,,,379.83,380.16,381.41,382.90,384.90,390.67,388.85,381.46,402.74,L7
2016-04-18 22:15:42+00:00,300.63,276.78,,,317.73,335.76,344.88,360.22,,,,,,,,343.99,329.56,324.37,317.52,317.80,319.78,332.38,333.57,334.67,337.41,338.22,341.09,338.20,344.20,,,,,,329.65,331.57,334.42,335.24,,,,346.84,349.55,349.36,359.45,367.87,374.68,380.59,,,,,379.18,376.63,383.17,391.33,381.69,393.59,L7
2016-04-26 22:12:57+00:00,,,,,337.28,351.02,354.53,369.21,381.62,398.18,404.41,409.28,407.62,380.44,345.59,362.50,361.79,366.02,,343.37,339.97,343.73,344.67,344.96,346.67,348.65,349.57,350.18,349.20,350.70,349.10,348.33,346.66,346.16,344.80,344.82,345.28,344.68,346.16,350.77,356.99,367.98,372.21,378.57,387.11,391.56,393.27,389.47,382.99,381.81,388.13,393.74,392.72,395.18,394.86,395.11,395.01,417.34,L8
2016-05-04 22:15:47+00:00,,,,,,,,,,,,401.56,,,361.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-05-11 22:21:59+00:00,,,,,,336.35,342.70,357.80,368.40,364.74,368.27,365.80,370.80,377.98,,,335.36,336.63,319.59,323.29,,,,,,,317.92,319.20,321.06,322.47,319.40,323.20,313.49,315.86,318.69,320.56,,,317.09,,,,,,,381.63,387.28,385.05,374.57,375.87,370.56,367.31,365.66,372.42,370.18,365.22,358.41,,L7
2016-06-04 22:19:16+00:00,,302.32,,,332.20,,376.22,385.28,385.82,409.46,396.65,403.15,395.39,390.57,386.31,369.59,359.30,349.56,335.83,332.51,337.39,347.41,347.84,344.66,350.97,350.68,354.72,352.13,353.45,351.97,353.02,350.10,352.43,351.59,347.99,355.85,362.65,363.85,353.32,358.40,366.57,366.32,366.77,367.09,375.30,386.71,395.73,399.50,400.91,402.52,402.94,393.82,396.98,400.31,405.61,402.37,397.39,411.69,L8
2016-06-05 22:15:56+00:00,,304.25,,,329.64,,368.74,383.55,383.30,400.61,394.01,400.55,386.04,391.31,,,,,,,342.18,350.95,352.96,352.04,352.49,353.36,361.10,357.01,360.60,360.95,365.67,370.70,362.06,,,,,,,361.80,367.63,372.27,369.37,372.73,375.69,388.92,397.61,400.35,400.06,396.72,402.85,397.89,,,,,,,L7
2016-06-13 22:13:06+00:00,280.24,277.44,,,,343.62,354.15,362.52,379.03,371.64,373.79,365.98,357.49,359.89,361.75,367.29,356.07,341.14,324.85,316.82,314.32,338.21,365.69,333.34,330.53,335.52,359.02,344.68,336.03,334.32,340.94,334.17,335.67,339.78,334.86,338.65,333.00,332.52,336.33,338.68,342.61,335.60,346.65,351.24,354.67,365.66,368.26,369.74,369.26,371.36,372.88,374.98,374.26,374.75,367.49,365.16,363.53,376.88,L8
2016-06-29 22:13:14+00:00,,,,289.26,332.64,345.15,347.32,350.55,366.69,371.45,375.44,376.07,362.19,345.51,344.31,343.37,346.03,342.91,353.53,330.98,324.25,320.95,329.52,333.85,333.92,333.60,333.21,334.59,338.02,336.21,335.98,335.31,337.10,338.16,338.10,336.93,331.01,329.43,337.61,349.39,344.57,355.41,359.41,351.76,359.61,369.24,373.55,370.46,371.18,372.95,375.35,373.64,376.60,379.40,378.76,365.24,358.41,367.31,L8
2016-07-06 22:19:29+00:00,302.26,285.34,,,332.31,344.81,348.43,360.72,377.16,395.66,388.67,387.87,370.19,359.85,359.27,349.34,346.60,338.65,337.86,341.23,339.86,337.98,340.19,347.50,352.64,343.70,344.15,341.70,346.54,350.41,352.08,347.40,349.51,345.44,341.74,344.27,346.17,343.87,347.19,352.35,358.75,354.59,359.55,362.06,368.65,374.82,384.02,381.42,384.72,386.61,388.67,388.23,384.97,388.16,390.89,383.06,370.40,382.49,L8
2016-08-07 22:19:37+00:00,,,,,,,,,,,,366.15,389.37,372.38,364.95,335.99,321.31,320.14,,,,,321.37,324.15,322.23,323.44,332.85,332.69,,377.36,376.76,379.02,383.64,384.53,,,,346.35,341.50,344.36,352.50,359.85,358.79,370.67,379.16,386.84,395.33,389.93,377.44,375.04,404.63,421.54,418.29,,,,,,L8
2016-08-08 22:16:02+00:00,,,,,,,,,,,,,406.27,388.95,,,,,,,,,,316.46,319.28,317.97,323.55,,379.96,377.23,377.88,372.02,383.13,,,,,,,,,398.54,355.35,374.97,391.49,386.24,399.91,395.20,380.30,386.55,403.14,427.98,,,,,,,L7
2016-08-15 22:22:12+00:00,297.00,272.74,,,,,,,,373.65,366.52,369.03,356.92,352.38,335.15,319.47,314.80,317.20,318.79,318.13,310.39,316.76,323.83,,,,,,,328.10,332.22,330.32,336.24,332.82,333.14,335.54,338.05,334.20,332.66,329.01,337.69,349.62,,,,,,,364.68,363.92,368.42,365.05,368.88,373.37,371.31,372.42,360.99,356.17,L7
2016-08-16 22:13:29+00:00,315.71,275.55,,,319.43,333.31,344.20,359.87,369.19,386.14,377.33,378.02,362.71,350.73,342.69,324.40,321.49,320.93,321.18,321.40,323.75,333.69,340.96,336.33,332.82,339.53,345.62,346.47,344.65,339.28,340.84,341.41,354.55,,,,,,,346.07,351.46,350.87,353.94,359.82,360.17,367.73,370.89,369.45,375.15,371.92,372.22,368.95,378.34,379.70,372.19,370.94,363.63,367.69,L8
2016-09-09 22:16:07+00:00,,,,,347.83,,,,,,,388.89,346.10,343.82,339.51,338.63,339.95,339.63,340.63,334.26,320.96,311.73,317.65,323.48,320.16,,,,,,,340.52,342.33,344.76,351.32,347.20,347.62,353.72,361.82,385.24,366.52,363.54,359.22,373.03,,,,,,380.81,375.17,366.12,374.96,382.03,393.97,397.21,388.93,402.31,L7
2016-09-16 22:22:18+00:00,323.64,286.01,,,307.06,,333.14,344.59,,,,,,,,327.51,323.80,321.13,312.80,310.01,308.24,314.74,319.82,320.80,326.27,325.59,322.98,320.15,,,,,,,,336.93,337.01,339.75,333.74,335.19,347.55,349.83,350.29,356.74,361.58,375.11,389.94,,,,,,,372.54,378.51,376.29,367.55,371.94,L7
2016-10-10 22:19:54+00:00,,,,,306.73,322.70,331.49,338.39,360.78,369.71,371.93,359.96,346.79,336.58,329.14,330.50,323.92,322.58,327.90,325.75,321.73,316.87,314.51,317.34,312.50,311.06,313.54,315.13,317.01,321.89,322.82,330.01,334.04,337.92,342.63,337.90,339.39,341.03,348.49,346.00,340.25,348.35,354.66,365.79,371.46,385.59,395.68,405.32,396.38,385.49,383.95,380.95,372.18,367.22,363.76,374.60,382.79,389.13,L8
2016-10-11 22:16:10+00:00,,,,,,,,336.05,351.26,358.85,348.59,342.83,337.04,313.33,,,,,,,,,,,,,335.81,330.85,317.34,317.63,322.42,318.69,312.69,317.16,,,,,328.87,,,,,,,,,,,,,349.03,354.52,361.21,,,,,L7
2016-12-29 22:19:49+00:00,303.60,,,,,,,,,,,,,,,,,,314.94,327.91,329.24,331.85,339.86,342.86,350.02,347.20,340.75,334.41,330.83,329.73,326.69,327.45,333.73,341.84,338.16,341.13,342.92,342.72,333.95,337.49,345.84,351.71,355.31,361.40,370.57,377.65,379.95,382.06,383.68,384.12,387.29,390.62,392.74,397.55,400.72,395.71,396.87,403.22,L8
2017-01-23 22:13:31+00:00,270.62,253.97,,265.55,322.27,326.05,328.30,347.27,362.86,379.51,377.51,366.32,354.86,355.28,348.23,336.74,327.13,319.88,317.33,322.19,333.22,342.41,343.78,345.83,351.44,353.83,352.46,348.04,343.30,340.25,339.75,338.71,344.35,344.30,345.25,345.85,343.81,341.69,338.67,335.92,341.17,351.26,355.76,365.23,368.92,375.13,378.99,381.13,385.74,387.57,391.16,390.23,392.82,394.33,396.61,399.98,391.20,398.75,L8
2017-02-15 22:19:31+00:00,,,,,313.79,310.21,319.14,344.97,368.99,368.45,374.23,369.82,350.86,341.10,339.17,353.36,344.27,308.22,306.14,310.05,322.21,332.71,334.68,331.75,337.55,348.29,367.65,,377.59,374.54,374.74,347.67,333.18,332.08,334.75,334.54,332.59,331.84,331.58,328.03,328.40,332.25,337.54,346.84,359.14,368.27,376.27,373.18,381.88,382.58,382.67,384.17,388.38,387.18,380.39,391.31,404.70,403.60,L8
2017-02-23 22:21:37+00:00,297.70,271.35,,,,,,,,388.93,382.87,381.88,366.73,360.17,358.20,349.47,332.35,323.79,313.30,323.57,333.07,346.52,370.92,,,,,,,,354.69,351.47,349.64,341.22,343.14,343.64,343.38,340.94,335.22,335.13,344.24,349.33,,,,,,,396.08,395.68,400.01,396.36,396.71,398.60,394.28,395.51,396.72,408.57,L7
2017-03-03 22:19:25+00:00,,,,,,,312.42,,,,421.89,,,346.70,334.71,362.11,374.18,,,305.87,312.22,321.48,332.78,348.13,359.71,365.73,391.22,,402.14,411.30,,,,,,378.90,368.06,371.50,380.64,371.40,376.18,387.78,,397.21,,394.01,397.86,383.43,410.51,432.40,,,,,,,,,L8
2017-03-27 22:21:49+00:00,349.90,314.48,,,317.38,328.87,335.06,347.01,361.10,385.62,380.35,378.82,361.13,,,,,,,,,325.96,329.67,328.50,343.02,352.60,349.07,342.04,,349.41,345.29,347.51,347.04,,,,,,,,353.26,352.15,356.03,360.61,371.74,378.56,381.46,381.85,382.23,390.36,395.05,400.54,,,,,,,L7
2017-03-28 22:13:00+00:00,336.85,301.27,,,317.67,329.87,337.26,354.00,376.74,392.77,384.93,385.80,366.38,362.28,353.87,342.62,345.53,341.58,333.11,320.28,324.83,334.98,352.87,351.73,372.78,383.90,384.82,390.06,397.30,379.33,365.39,364.90,351.68,348.82,345.96,352.06,359.93,353.43,346.03,346.13,354.61,361.85,363.11,367.07,382.93,387.67,392.85,385.39,388.44,399.58,397.96,403.58,404.53,399.26,405.72,403.31,403.33,410.98,L8
2017-04-20 22:18:59+00:00,,,,,308.12,312.16,315.54,340.09,369.25,381.84,388.65,385.20,367.54,350.66,332.06,325.22,318.00,313.62,317.86,325.60,330.72,324.15,314.49,325.28,331.02,347.98,358.98,370.81,366.66,359.84,360.59,358.31,353.96,350.07,338.27,334.70,330.67,329.03,331.83,331.82,333.76,343.40,348.86,352.15,356.06,362.29,363.69,362.50,370.85,375.08,376.16,383.07,380.72,379.77,378.88,378.75,374.23,377.19,L8
2017-04-21 22:15:48+00:00,,,296.06,,,,,,,394.56,397.01,398.65,381.03,358.50,341.39,330.01,327.40,319.90,324.67,331.57,334.11,319.79,323.48,328.29,,,,,,373.86,372.03,369.71,369.46,361.01,351.51,349.82,335.58,337.23,336.41,333.80,335.99,342.69,356.35,,,,,,383.91,387.95,393.24,395.29,395.18,398.08,393.10,392.91,388.22,401.69,L7
2017-05-14 22:22:04+00:00,,,,,,,,,,393.69,407.56,408.41,393.03,376.23,347.14,329.39,322.15,315.57,319.98,320.78,336.89,340.00,357.12,,,,,,,384.96,379.54,369.01,358.99,363.83,365.96,362.18,352.91,344.84,338.94,333.23,334.50,349.25,,,,,,,394.03,396.81,400.40,414.72,413.39,405.85,403.88,398.46,397.37,406.91,L7
2017-05-23 22:15:55+00:00,,,,,319.01,338.01,340.91,344.17,368.28,391.71,400.31,403.72,386.49,382.18,366.20,340.36,323.75,323.33,329.73,,,,,,349.28,349.63,358.90,359.30,364.67,360.76,367.70,367.90,363.89,354.43,353.99,362.06,360.13,,,,,,,362.25,370.88,378.89,383.31,384.16,400.87,398.39,403.26,402.23,407.04,409.67,410.66,406.97,,,L7
2017-05-30 22:22:08+00:00,,,,,,,328.47,339.58,379.45,398.53,424.53,422.86,412.93,,,313.05,,,,,,,,,314.13,313.94,323.38,333.30,347.00,351.78,384.78,391.94,346.27,352.47,334.83,355.29,,,,,,,347.57,339.40,351.65,369.74,381.49,369.94,374.49,393.70,388.66,390.39,392.63,395.08,,,,,L7
2017-06-07 22:19:15+00:00,324.70,287.35,,,322.27,,342.61,348.04,365.40,393.60,394.78,402.85,385.63,380.48,368.91,343.95,329.41,323.78,318.51,325.41,333.29,341.37,345.15,352.10,359.55,356.21,358.72,365.95,365.20,368.55,370.16,370.48,364.85,359.43,356.10,357.73,363.38,363.10,353.53,351.68,356.74,363.38,362.92,368.50,376.53,384.22,389.54,392.07,396.40,395.88,398.55,400.02,400.17,402.83,408.17,399.00,388.05,393.49,L8
2017-06-16 22:13:07+00:00,,,,,,,,,,370.13,401.46,414.92,390.24,370.62,354.06,338.73,321.38,318.69,315.44,312.35,316.05,327.19,335.55,344.05,344.22,348.46,354.49,347.80,347.49,359.74,358.42,354.68,357.24,360.74,356.66,344.40,336.24,330.48,341.46,358.16,343.82,344.27,350.16,350.90,358.99,365.24,369.18,368.05,373.10,380.95,384.89,386.40,385.15,386.27,380.97,378.86,382.20,403.60,L8
2017-06-24 22:16:03+00:00,,,,,,334.79,341.79,346.05,351.05,383.74,378.30,392.46,375.76,365.92,355.99,332.07,323.21,325.25,315.20,320.97,,,,,,349.65,353.68,344.57,339.99,338.98,340.32,357.17,351.50,346.37,347.01,348.96,346.85,350.88,343.74,,,,,,369.96,379.38,382.96,382.61,392.83,382.75,391.52,390.99,389.30,384.75,391.00,390.27,385.55,386.41,L7
2017-07-17 22:22:15+00:00,255.47,,,,,,,331.41,,,,411.58,401.36,372.85,352.56,345.83,324.43,304.23,297.91,297.28,303.21,,,,,,380.85,399.07,397.21,394.57,,,328.55,346.69,342.71,333.85,327.95,329.04,326.95,335.16,,,,,,,371.99,384.20,387.04,399.97,389.51,382.96,383.29,383.72,365.90,371.24,371.52,391.41,L7
2017-08-02 22:22:13+00:00,266.63,,,261.48,318.95,328.09,327.70,335.84,351.15,,,,,,,345.21,328.58,316.08,306.96,309.03,311.49,309.27,319.75,325.87,331.33,330.00,346.79,364.77,372.53,,,,,,,,337.93,333.94,332.87,334.30,337.56,343.73,353.20,367.26,380.13,392.81,372.68,369.32,,,,,,,383.21,377.30,376.89,388.38,L7
2017-08-03 22:13:23+00:00,291.04,275.97,,,319.03,335.93,334.50,338.67,353.81,382.40,384.39,384.96,372.48,366.65,357.82,346.02,338.25,326.34,317.83,313.96,316.84,319.68,323.39,332.65,339.81,341.57,350.04,354.11,358.89,355.58,354.51,351.93,351.21,346.29,350.89,345.68,342.78,340.70,337.03,337.56,345.33,352.32,356.40,365.36,383.25,387.28,380.69,380.33,378.93,383.13,389.45,391.02,395.05,396.46,391.36,389.16,385.33,393.98,L8
2017-09-03 22:22:12+00:00,311.27,275.18,,,321.10,322.68,331.04,338.37,,,,,,,,339.46,323.11,318.84,314.62,311.58,308.90,313.46,311.17,310.23,320.37,328.84,340.23,345.77,,,,,,,,338.78,340.76,336.82,327.70,328.99,340.86,338.62,338.97,344.29,345.57,355.79,367.74,,,,,,,,382.80,379.57,374.29,381.59,L7
2017-09-27 22:19:48+00:00,,,,,303.70,315.64,323.08,331.76,344.09,350.72,372.91,377.98,396.05,383.55,377.51,392.66,401.44,339.84,306.99,297.31,291.80,300.01,299.23,304.43,309.73,312.16,323.94,323.59,321.95,334.73,346.48,355.44,357.18,354.33,336.66,328.82,336.18,331.09,328.15,325.29,329.91,339.15,350.07,354.97,356.97,356.40,360.38,358.38,358.79,363.96,373.22,385.18,383.78,416.50,401.91,,,400.57,L8
2017-11-22 22:22:08+00:00,271.71,288.02,306.38,234.04,,,,,,383.85,374.28,353.18,359.50,368.26,371.64,370.08,364.63,369.24,362.89,364.85,355.37,347.62,329.39,,,,,,,,351.59,349.30,355.64,381.06,382.21,383.37,362.79,335.57,333.05,345.45,366.46,378.54,,,,,,,,368.87,380.50,405.51,419.29,442.61,440.32,392.41,388.64,408.32,L7
2017-11-30 22:19:44+00:00,287.84,263.84,,269.91,318.85,327.72,336.64,354.91,373.00,397.21,386.04,361.65,362.96,371.18,373.54,372.14,369.74,363.77,357.78,358.69,352.87,347.69,336.92,318.68,330.59,348.75,354.73,346.41,342.29,347.19,351.33,352.86,354.60,361.23,359.23,351.33,349.46,338.15,337.38,338.35,356.84,361.74,359.53,365.66,367.49,377.51,378.62,372.82,373.27,377.88,386.99,398.10,409.56,419.32,395.18,389.16,382.32,401.85,L8
2017-12-17 22:15:44+00:00,311.03,284.69,,,,,,,,385.23,369.64,364.16,353.60,366.05,360.77,360.73,356.62,351.58,342.28,330.90,334.00,311.46,303.96,300.73,,,,,,334.86,360.21,387.63,,,,,,,,,,355.38,,,,,,373.11,371.47,371.38,376.72,380.71,387.33,386.83,389.50,378.32,379.93,409.77,L7
2017-12-25 22:13:35+00:00,,,,,,,312.15,338.14,385.56,404.10,408.89,331.12,334.08,338.00,348.57,348.25,344.62,334.70,334.09,334.60,334.49,331.18,333.65,337.71,337.72,342.95,355.93,380.78,,371.46,332.40,369.78,367.25,365.62,389.37,385.85,368.31,344.35,323.86,324.85,326.90,341.47,352.69,361.27,369.60,380.31,379.80,378.73,367.59,358.19,376.85,374.77,387.28,410.51,416.77,,,442.98,L8
2018-01-01 22:19:44+00:00,338.29,305.74,,,308.99,324.44,327.37,338.73,356.60,384.43,374.78,362.54,344.19,350.75,351.81,333.66,326.75,317.44,311.00,302.13,299.01,304.27,311.07,317.99,329.27,325.54,326.68,322.79,329.20,332.33,333.48,337.17,339.10,345.00,,343.95,343.78,339.11,331.84,331.61,342.34,350.57,352.41,359.09,368.92,377.98,378.49,375.97,379.03,377.52,384.09,375.64,384.27,382.24,391.17,383.20,371.92,,L8
2018-01-18 22:15:19+00:00,,,,,306.05,316.81,317.77,331.58,348.95,373.56,360.31,350.12,333.01,330.06,341.46,340.84,337.44,334.13,,,,,,,333.93,331.74,337.14,333.89,343.90,343.14,339.69,340.25,340.37,339.59,,338.03,337.47,334.48,,,,,,345.80,355.69,361.67,361.24,362.01,358.84,359.33,367.19,369.42,375.46,374.43,377.13,380.52,,,L7
2018-01-25 22:21:23+00:00,,,,,,300.65,305.60,,,,,,,,336.12,331.40,326.00,324.39,319.46,319.43,314.70,317.00,327.51,337.67,332.74,327.69,336.02,,,,,,,,376.97,376.98,367.65,,324.20,333.75,319.46,331.22,344.32,347.61,356.46,363.82,,,,,,,400.11,392.01,385.22,395.08,414.42,429.57,L7
2018-02-02 22:19:27+00:00,,265.00,,271.21,307.20,318.29,324.93,336.26,357.05,383.86,376.91,355.53,338.19,333.67,334.11,337.97,337.44,329.83,323.38,318.42,318.62,323.10,323.57,323.97,327.88,332.44,337.92,339.89,345.34,343.72,344.27,338.72,334.73,335.54,340.13,338.60,340.01,334.34,330.24,329.39,333.51,334.69,343.77,347.46,355.44,361.59,365.16,365.58,364.11,367.10,370.73,377.55,372.76,373.69,376.59,377.13,381.34,402.48,L8
2018-02-11 22:13:14+00:00,,267.05,,270.48,315.44,329.11,328.62,338.30,359.32,391.08,388.21,367.12,348.59,345.14,357.62,349.89,344.81,339.93,332.07,328.12,330.22,340.11,346.88,346.85,338.99,340.94,338.52,349.14,355.48,352.55,348.27,348.09,343.58,343.32,347.99,347.73,346.25,346.94,345.08,341.50,337.75,343.85,352.02,355.69,365.30,371.83,375.27,374.53,374.27,375.25,374.72,379.84,383.73,382.32,384.14,387.67,398.86,410.90,L8
2018-02-18 22:19:22+00:00,342.22,241.94,,282.27,306.91,320.70,327.72,339.34,358.37,372.46,375.07,358.33,343.39,338.95,342.78,341.54,337.85,333.11,326.96,320.86,317.72,318.28,319.34,323.69,332.53,331.31,331.30,340.59,347.77,346.41,341.66,345.02,341.78,339.06,339.75,341.90,342.16,341.51,338.51,337.76,334.86,338.32,345.88,348.40,359.09,367.92,369.40,369.21,365.81,364.18,373.27,376.29,377.38,375.16,380.71,382.63,384.97,399.15,L8
2018-03-07 22:14:42+00:00,314.73,,,,,,,352.86,384.03,404.96,421.98,396.21,369.06,348.83,346.92,361.35,366.97,349.26,355.71,346.98,344.80,,,,,,,366.29,386.05,388.31,379.90,373.14,363.86,383.44,369.04,363.99,364.20,370.20,373.91,369.62,,,,,,,373.58,388.90,394.53,382.74,381.27,381.71,389.25,389.14,402.66,403.46,414.93,,L7
2018-04-07 22:18:58+00:00,,,,,,329.81,333.25,342.75,365.40,376.71,396.46,382.13,380.06,367.58,347.98,344.29,338.67,349.85,363.30,,347.92,332.15,329.40,331.88,331.33,337.82,341.94,349.96,358.12,360.86,361.51,368.51,376.01,365.77,346.52,351.61,344.85,332.22,336.54,340.25,343.06,352.19,354.50,360.27,370.11,375.18,383.07,389.05,387.36,385.54,385.32,394.05,395.33,399.54,390.34,387.16,404.82,436.70,L8
2018-04-24 22:13:59+00:00,,,,,,352.28,339.36,355.17,361.23,390.71,402.83,400.48,,,,,,,375.74,380.37,,,,344.67,338.56,347.58,348.10,,,,,,,,,,,,,,,,,,,,,,390.05,394.45,,,,,,,398.35,434.78,L7
2018-05-01 22:20:02+00:00,,,,,,,,,,,,,,360.73,348.34,337.91,337.11,330.50,319.33,317.86,316.06,309.82,311.56,324.96,316.61,323.90,324.82,,,,,,,337.92,337.12,330.89,324.96,322.11,315.89,313.15,327.94,332.23,331.43,354.35,359.24,374.21,,,,,,,373.29,363.53,363.40,367.98,,,L7
