dates,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057,satname
2008-06-15 22:03:08+00:00,503.27,526.16,452.23,437.26,466.46,426.44,409.08,402.85,380.87,366.80,368.52,359.73,351.45,350.86,347.32,351.39,352.26,354.62,360.14,367.91,375.64,382.41,386.28,384.45,387.69,380.66,380.28,366.47,365.67,374.91,362.12,364.88,363.64,360.48,359.09,354.60,351.85,347.36,346.38,350.27,361.00,368.46,372.42,376.34,385.84,396.98,401.26,393.09,392.32,388.00,401.25,410.50,412.66,422.57,431.80,439.85,448.24,462.65,L7
2008-07-08 22:09:04+00:00,503.27,523.79,452.23,437.26,461.58,423.80,398.54,402.85,387.63,366.80,368.52,359.73,351.45,346.51,343.53,348.36,348.44,350.01,350.93,363.08,372.37,377.31,382.12,387.72,391.79,382.34,379.59,362.86,363.18,368.72,362.12,364.88,362.18,358.94,357.74,352.84,349.97,342.83,343.11,346.77,359.17,366.00,365.68,371.58,385.09,392.79,399.04,392.12,391.47,388.00,391.19,404.67,407.46,418.61,427.44,435.27,442.95,459.40,L7
2008-07-17 22:02:46+00:00,527.56,526.46,452.23,437.26,464.27,421.41,400.11,402.97,387.63,366.80,368.52,359.73,351.45,346.51,350.03,351.81,350.41,351.41,351.19,361.73,370.32,373.58,380.00,383.08,384.28,383.85,379.69,366.23,363.18,368.72,362.12,364.88,362.18,358.09,359.55,355.23,352.25,346.80,345.36,350.57,360.66,366.55,367.23,374.23,387.52,392.61,399.96,392.12,391.47,388.00,391.19,404.67,413.05,421.47,430.14,440.23,448.96,464.23,L7
2008-07-24 22:08:52+00:00,527.56,526.46,452.23,437.26,464.27,421.41,400.11,402.97,387.44,358.87,366.46,356.25,346.92,340.22,344.52,347.18,344.99,344.79,345.65,354.68,362.62,364.71,370.64,375.56,378.32,383.85,379.69,366.23,364.42,370.85,363.08,366.68,360.77,356.81,356.16,352.43,348.82,344.65,343.27,348.25,359.84,364.97,364.12,371.24,384.87,392.61,400.20,390.20,389.61,385.88,386.90,403.38,412.97,422.06,432.00,442.01,451.17,465.24,L7
2008-08-18 22:02:32+00:00,527.56,526.46,452.23,437.26,464.27,421.41,400.11,402.97,399.99,373.66,376.27,365.44,353.25,344.64,347.62,350.12,347.10,345.85,346.19,354.86,359.56,361.29,367.43,375.56,378.32,383.85,379.69,376.86,378.16,372.35,379.54,381.25,370.18,360.25,358.52,354.76,350.64,346.98,345.57,349.90,357.47,362.63,364.12,371.24,384.87,392.61,400.20,396.85,397.69,395.30,399.70,410.05,418.27,429.43,440.87,449.48,451.17,472.46,L7
2008-10-05 22:02:06+00:00,533.53,532.98,452.23,437.26,464.59,410.41,395.75,387.08,386.73,368.03,367.54,357.29,350.57,344.64,347.62,350.12,347.10,345.85,344.29,351.96,356.36,357.54,362.55,371.90,377.73,384.77,381.52,370.07,372.38,369.23,376.61,377.11,370.18,360.25,358.52,354.76,350.64,347.06,342.46,346.92,354.02,359.11,360.27,366.19,382.67,390.74,396.93,393.83,391.76,393.51,399.70,410.05,418.27,429.43,440.87,452.12,444.29,477.40,L7
2008-10-12 22:08:13+00:00,533.53,532.98,452.23,437.26,464.59,410.41,399.29,385.75,386.78,368.21,364.43,356.04,348.28,342.58,346.06,347.53,346.33,346.25,343.35,350.91,356.35,357.54,362.55,368.26,375.99,387.94,380.68,366.76,369.17,369.95,372.06,367.98,361.98,357.36,354.16,351.05,347.54,343.61,341.20,345.90,352.54,359.11,360.27,366.40,382.14,389.89,397.01,392.68,393.70,398.23,407.55,411.83,418.07,428.77,436.09,444.71,439.69,469.97,L7
2008-11-29 22:08:55+00:00,521.29,521.00,,,458.25,404.18,395.96,385.75,386.78,368.21,353.47,344.87,342.15,336.43,343.09,341.49,340.57,338.99,336.60,344.64,350.79,350.44,354.75,366.00,375.04,390.57,381.90,366.76,369.17,369.95,370.72,366.07,358.31,355.30,351.39,348.16,343.18,340.51,339.01,342.48,349.17,355.11,354.34,363.33,380.79,388.86,394.55,390.39,392.29,394.68,401.94,405.43,409.89,414.57,415.72,424.32,420.79,449.49,L7
2009-01-09 22:03:04+00:00,521.77,532.39,,,466.58,403.56,397.19,386.83,376.48,368.21,353.47,344.87,342.15,336.43,339.69,336.76,334.66,333.15,334.08,339.63,346.20,345.59,349.80,358.64,369.39,387.36,385.80,373.84,373.40,376.55,370.72,366.07,358.31,353.63,351.68,348.39,343.11,341.51,336.86,338.93,343.25,347.32,351.29,358.96,371.18,382.52,393.00,391.26,393.55,394.68,401.94,402.05,407.13,409.66,408.01,413.44,410.90,440.37,L7
2009-01-24 22:04:54+00:00,507.50,520.75,,,462.19,399.44,390.80,380.84,376.79,369.61,355.59,344.63,340.11,335.14,331.98,332.98,331.55,333.33,332.92,340.97,346.10,347.67,352.13,359.77,370.20,383.03,386.07,375.28,374.78,379.88,372.17,371.06,371.49,368.12,363.13,358.89,352.16,346.04,335.85,337.32,339.02,342.48,347.96,356.66,367.94,378.01,386.62,391.79,395.20,394.14,399.29,399.67,402.72,404.44,402.14,405.14,404.00,431.09,L5
2009-01-25 22:03:09+00:00,501.02,520.75,,,462.19,399.44,390.80,383.29,378.81,371.58,358.43,345.43,340.73,336.56,333.17,333.25,331.56,333.37,332.97,341.34,346.99,347.67,352.13,359.77,370.20,383.03,386.07,378.38,376.14,380.86,374.74,375.46,379.17,378.81,371.68,366.69,359.71,351.73,339.85,339.98,342.51,342.48,347.96,356.66,367.94,378.01,389.00,392.64,396.14,395.29,399.39,400.17,404.00,406.06,404.01,406.25,406.41,432.29,L7
2009-02-01 22:09:22+00:00,501.02,520.75,488.19,474.49,462.19,398.26,389.53,383.33,380.25,375.95,365.26,351.03,340.86,343.82,332.63,333.99,330.56,331.23,333.35,341.34,346.99,347.67,352.13,359.77,370.20,376.46,381.80,382.87,376.14,375.48,373.23,375.72,379.60,380.54,377.58,369.80,365.67,357.74,339.85,339.98,342.51,342.48,347.96,356.66,376.63,389.60,398.55,400.29,402.36,396.35,399.04,398.03,403.19,408.76,410.67,409.17,406.41,432.29,L7
2009-02-17 22:09:31+00:00,501.02,520.75,488.19,474.49,462.19,395.52,387.01,381.94,379.71,376.93,368.24,355.62,339.17,343.84,329.90,332.03,328.86,330.13,332.44,341.28,346.04,348.11,352.36,360.72,367.57,372.49,378.32,381.96,375.77,372.40,371.97,377.17,384.47,387.74,384.07,375.49,371.02,360.59,339.36,342.11,345.69,346.19,350.94,359.25,375.68,391.11,399.74,404.51,404.73,396.85,396.64,396.48,402.43,408.76,410.67,409.17,406.41,431.11,L7
2009-03-21 22:09:47+00:00,501.02,520.75,488.19,474.49,462.19,397.55,387.96,383.35,381.10,378.67,371.47,360.41,346.05,345.88,333.49,333.78,331.00,332.42,334.51,342.41,346.04,348.11,352.36,360.72,367.57,372.49,378.06,381.23,376.52,374.39,374.12,378.24,384.26,387.00,383.24,377.68,374.79,366.39,345.89,342.11,345.69,346.19,350.94,359.25,375.68,391.11,398.72,403.32,404.30,397.63,397.75,397.57,402.60,408.02,410.09,409.56,408.34,431.11,L7
2009-04-22 22:09:58+00:00,499.95,519.57,488.19,474.49,466.96,403.15,388.81,385.87,384.66,384.41,381.03,369.41,348.87,348.37,333.91,333.81,332.69,333.00,334.93,342.30,344.78,350.11,357.88,360.09,362.14,366.84,371.99,382.50,379.91,373.58,375.86,382.92,389.95,394.57,388.89,383.11,379.64,372.69,357.07,352.21,355.82,354.19,354.54,365.34,377.40,392.25,400.53,405.69,407.29,398.74,396.99,397.10,402.35,407.96,411.03,410.53,414.63,434.36,L7
2009-05-01 22:03:49+00:00,499.95,519.57,488.19,474.49,466.96,403.15,388.81,385.87,384.66,384.41,381.03,369.41,353.95,355.89,343.88,339.86,337.23,333.00,333.32,338.42,341.73,347.55,354.92,357.35,359.45,363.33,369.82,382.50,379.91,373.58,375.86,383.69,389.70,395.26,391.31,385.58,381.31,374.32,362.00,358.82,362.17,361.56,363.26,373.80,384.42,392.25,400.53,405.69,407.29,398.74,394.72,394.59,398.34,407.96,411.03,410.53,414.63,434.36,L7
2009-06-02 22:03:51+00:00,499.95,519.57,488.19,474.49,478.03,403.15,388.81,385.87,384.66,384.41,381.03,369.41,353.95,355.89,343.88,339.86,337.23,333.00,333.32,338.42,341.73,347.55,354.92,357.35,359.45,363.33,369.82,382.50,379.91,373.58,375.86,383.69,389.70,395.26,391.31,385.58,378.03,374.32,362.00,358.82,362.17,361.56,363.26,373.80,384.42,392.25,400.53,409.18,413.62,400.06,394.03,393.42,397.93,409.22,416.82,417.06,416.50,434.83,L7
2009-06-18 22:03:49+00:00,499.95,519.57,488.19,474.49,478.03,403.15,388.81,385.87,384.66,384.41,381.03,369.41,353.95,355.89,343.88,341.09,338.27,333.32,333.10,337.18,340.89,347.55,354.92,357.35,359.45,361.20,369.82,382.50,379.91,373.58,375.86,383.69,389.70,395.26,391.31,385.58,378.03,374.32,362.00,358.82,362.17,361.56,363.26,373.80,384.42,392.25,400.53,409.18,413.62,400.06,394.03,393.42,397.93,409.22,416.82,417.06,416.50,434.83,L7
2009-07-11 22:09:55+00:00,494.39,515.54,488.19,474.49,483.77,403.32,387.98,385.35,384.81,384.41,381.03,369.41,352.94,355.38,346.17,345.57,341.87,333.46,333.23,336.91,339.81,346.29,353.72,358.28,359.70,359.44,369.03,381.17,379.53,373.26,375.24,382.64,385.07,392.30,393.28,387.72,382.21,379.71,367.13,363.13,366.18,366.28,366.58,374.50,386.11,393.63,400.26,410.72,412.59,402.16,397.45,399.81,403.93,409.66,419.28,418.50,416.46,433.64,L7
2009-08-05 22:03:37+00:00,490.36,508.03,511.70,,488.60,405.86,393.75,388.34,385.74,378.68,375.62,374.28,362.12,358.47,356.96,355.98,351.83,340.14,334.84,336.33,339.06,345.56,352.13,356.73,357.48,357.68,365.73,372.91,377.58,373.93,374.89,378.60,373.71,380.29,385.23,385.15,377.81,385.16,379.02,374.25,369.99,369.57,370.60,376.38,384.67,385.91,394.37,404.62,408.68,403.98,400.50,407.87,405.21,403.57,421.14,425.10,418.61,433.36,L7
2009-12-03 22:03:55+00:00,483.99,498.85,495.46,477.84,463.72,413.08,405.12,399.08,388.64,368.86,357.23,350.13,350.30,344.68,345.30,348.42,345.59,332.52,332.12,333.83,341.06,347.46,352.09,348.53,353.33,355.36,359.86,365.20,370.88,376.26,373.99,373.57,359.45,363.94,362.09,359.01,344.70,344.66,,,348.04,352.62,353.70,359.79,369.61,375.29,385.56,395.22,398.22,401.33,409.67,416.03,418.99,404.34,409.94,408.82,406.10,425.27,L5
2010-02-04 22:11:23+00:00,,,479.22,477.84,449.37,413.08,400.55,381.27,371.91,368.56,355.98,345.10,345.95,329.00,326.32,322.51,321.75,320.19,320.28,324.38,333.02,347.01,353.01,344.29,347.20,351.77,355.43,361.13,362.72,366.26,366.41,362.11,352.38,353.31,358.28,371.95,373.94,372.26,,,345.15,346.05,345.89,351.58,358.03,366.22,380.00,384.15,390.99,398.90,397.53,399.94,394.54,396.38,398.28,414.27,396.20,410.58,L7
2010-02-20 22:11:33+00:00,,,479.22,477.84,449.37,413.08,400.55,381.27,375.85,374.37,355.98,345.10,345.95,329.00,326.32,322.51,321.75,320.19,323.52,324.52,331.45,343.73,346.92,347.38,352.84,363.16,375.75,377.34,376.09,366.26,366.41,362.11,352.38,353.31,358.28,371.95,373.94,383.57,401.59,389.86,363.25,368.32,357.64,371.23,381.65,386.69,397.12,394.19,390.99,398.90,397.53,399.94,394.54,396.38,398.28,424.30,415.37,428.37,L7
2010-03-08 22:11:41+00:00,,,479.22,477.84,434.88,409.65,399.19,385.06,375.85,374.37,355.98,345.10,345.95,329.00,326.32,322.51,321.75,327.69,326.26,326.46,333.74,346.39,350.63,352.82,359.89,371.29,382.26,386.04,376.09,366.26,366.41,362.11,352.38,353.31,358.28,371.95,380.19,386.46,397.43,390.19,369.33,369.68,364.60,378.40,387.87,393.25,401.22,398.53,390.99,398.90,397.53,399.94,394.54,396.38,412.96,428.52,420.72,434.84,L7
2010-04-09 22:11:48+00:00,,,468.18,468.77,438.06,409.65,399.19,385.06,375.85,374.37,355.98,345.10,345.95,329.00,338.75,336.98,334.90,335.34,331.57,331.17,337.63,347.68,353.56,355.98,362.84,374.39,382.26,386.04,376.09,366.26,366.41,362.11,352.38,361.94,364.99,373.51,378.94,383.65,388.54,383.86,368.82,369.70,367.00,377.88,387.01,393.25,401.22,398.53,390.99,398.90,397.53,399.94,404.63,406.54,416.83,429.32,423.56,438.38,L7
2010-07-07 22:05:37+00:00,,,457.13,459.71,432.40,406.23,397.82,378.83,368.21,375.21,351.37,344.27,340.64,327.90,336.82,336.61,335.40,336.69,332.53,330.07,337.17,346.69,351.98,360.96,368.06,381.93,395.67,393.81,378.74,358.88,358.09,355.27,353.75,360.43,363.98,370.92,378.82,382.89,376.40,371.79,366.10,368.69,367.39,386.65,396.67,406.76,411.84,401.67,388.64,394.47,388.81,395.95,400.52,402.25,414.67,427.29,421.78,434.35,L7
2010-07-14 22:11:48+00:00,,,457.13,448.15,432.59,413.00,396.65,382.85,370.88,371.48,355.64,348.40,344.72,332.39,337.81,337.08,335.40,336.69,332.53,330.07,337.17,346.69,351.98,359.38,365.01,377.58,388.32,389.52,377.56,362.59,361.75,358.47,356.27,360.11,362.62,370.95,378.82,382.89,376.40,371.79,366.10,368.69,367.08,382.08,390.86,397.86,404.70,401.38,394.04,394.27,389.13,396.71,401.69,405.11,414.67,427.29,421.78,434.35,L7
2010-08-08 22:05:37+00:00,477.64,496.67,457.13,448.15,432.59,415.07,398.49,393.30,382.60,372.06,358.41,356.97,353.34,342.87,343.97,342.51,346.32,345.39,338.69,334.88,340.47,345.14,350.72,357.69,362.07,374.35,381.98,391.91,384.04,370.90,365.74,363.94,359.52,359.98,359.47,363.03,370.70,378.65,376.40,371.79,363.40,365.87,365.36,378.80,387.21,394.07,401.44,405.12,396.97,392.72,392.88,399.37,409.14,410.67,424.02,429.18,430.65,443.96,L7
2010-08-15 22:11:49+00:00,477.64,496.67,457.13,448.15,432.59,415.07,398.49,393.30,375.51,367.68,357.00,354.21,352.35,348.91,349.34,346.71,348.53,351.54,338.69,334.88,343.96,345.14,350.72,357.69,362.07,374.35,381.98,391.91,384.04,362.46,359.95,355.46,351.81,356.75,355.77,355.86,363.70,372.85,369.46,366.90,363.39,365.87,365.36,378.80,387.21,394.07,401.44,409.86,402.81,389.01,387.86,396.83,404.66,404.26,412.62,419.21,413.92,438.00,L7
2010-10-02 22:11:49+00:00,473.21,461.70,423.79,432.68,425.14,416.09,401.76,397.41,372.77,361.57,357.00,354.21,350.84,343.95,349.34,346.71,348.53,354.49,345.13,341.24,350.30,344.52,350.51,356.82,356.82,367.88,368.02,371.86,373.18,364.45,363.20,361.51,358.64,360.42,355.77,355.86,354.03,354.32,350.82,351.38,354.38,359.11,360.43,368.15,379.21,384.77,388.86,403.95,400.30,389.43,387.68,396.42,401.97,404.26,402.72,403.51,393.04,423.94,L7
2010-10-11 22:05:45+00:00,463.34,437.78,392.22,411.55,409.81,416.09,401.76,397.41,372.77,361.57,357.00,354.21,350.35,340.22,345.77,341.90,332.72,338.65,326.62,327.73,342.24,341.40,346.47,353.20,350.27,360.75,368.02,371.86,373.18,364.45,363.20,363.22,360.70,356.66,350.14,348.59,345.02,345.50,342.65,340.23,348.83,353.92,356.72,363.35,372.89,384.77,388.86,403.95,400.30,389.43,386.02,393.81,395.16,393.99,389.15,387.65,373.08,398.91,L7
2010-11-27 22:09:23+00:00,449.45,432.50,392.22,411.55,409.81,402.82,392.54,385.51,367.41,359.71,354.09,350.24,348.03,341.03,350.43,344.47,330.38,330.01,329.73,331.63,345.61,350.96,356.93,353.20,350.27,367.65,367.89,368.69,370.90,367.97,367.65,367.53,366.41,362.18,356.38,355.12,353.40,354.19,353.99,340.23,360.36,365.07,356.72,363.35,372.89,384.77,400.19,403.95,403.73,392.92,390.20,396.34,397.24,394.02,391.49,393.92,380.16,415.26,L5
2010-11-28 22:06:17+00:00,449.45,432.50,392.22,411.55,409.81,402.82,392.54,385.51,367.41,359.71,354.09,350.24,348.03,341.03,350.43,344.47,330.38,330.01,329.73,331.63,345.61,350.96,356.93,353.20,350.27,367.65,367.89,368.69,370.90,367.97,367.65,367.53,366.41,362.18,356.38,355.12,353.40,354.19,353.99,340.23,360.36,365.07,356.72,363.35,372.89,384.77,400.19,403.95,403.73,392.92,390.20,396.34,397.24,391.13,388.44,389.78,380.16,415.26,L7
2010-12-06 22:03:12+00:00,449.45,432.50,392.22,411.55,409.81,402.82,393.33,386.36,373.16,366.68,361.09,356.10,351.80,345.09,354.05,345.28,331.54,330.03,330.11,332.86,345.11,350.29,357.41,354.04,352.36,367.40,367.74,368.43,370.41,369.73,368.97,368.54,366.96,362.68,356.25,354.64,353.23,355.43,359.72,340.23,365.81,369.95,358.80,365.01,373.90,385.53,399.13,401.96,402.92,393.65,391.76,396.73,397.43,393.23,391.64,393.59,386.79,418.06,L5
2010-12-29 22:09:29+00:00,449.45,432.50,392.22,411.55,409.81,402.82,393.33,386.36,373.16,366.68,361.09,356.10,351.80,345.09,354.05,345.28,331.54,330.03,330.11,332.86,345.11,350.29,356.65,356.83,359.15,369.38,368.06,366.43,367.25,367.35,368.38,369.51,368.29,363.36,355.94,354.47,352.95,353.11,356.95,343.17,365.86,370.07,358.85,364.86,374.17,385.82,398.26,399.70,400.15,391.07,389.67,394.25,394.73,391.17,389.44,391.53,384.84,414.80,L5
2011-01-07 22:03:20+00:00,446.54,429.39,396.82,404.66,402.58,397.71,388.55,382.79,373.43,367.83,363.96,358.69,354.09,346.94,356.29,348.78,335.96,330.28,328.52,332.19,344.36,352.58,359.32,358.17,362.72,372.96,373.26,369.30,368.04,368.26,371.11,372.98,370.58,366.14,357.63,357.00,355.16,354.74,358.86,350.93,372.62,375.08,363.55,367.38,376.19,387.67,400.24,402.23,401.49,391.57,390.28,394.01,394.61,391.37,389.09,392.43,386.43,418.79,L5
2011-01-23 22:03:20+00:00,441.45,429.39,392.66,394.02,383.21,388.11,384.15,378.58,371.78,368.88,364.34,359.75,355.97,350.12,358.62,348.14,336.82,332.00,328.11,330.69,342.31,352.52,357.85,361.55,365.43,375.40,376.95,371.71,368.46,366.41,371.34,375.30,373.70,367.45,358.09,355.50,355.33,354.58,358.80,354.12,373.51,376.15,364.55,369.67,379.08,390.81,401.64,403.44,399.96,390.06,389.20,391.93,391.72,387.74,389.23,393.27,388.60,418.15,L5
2011-01-31 22:06:48+00:00,441.45,429.39,392.66,394.02,383.21,386.18,382.23,376.39,370.50,367.06,363.18,358.76,354.98,349.14,355.23,348.14,336.82,332.00,328.11,330.69,340.93,350.37,356.40,359.73,364.97,375.35,375.69,371.73,368.31,366.77,370.76,374.67,373.01,366.72,358.09,355.50,355.33,354.58,358.80,354.12,370.68,373.53,363.20,369.18,378.01,389.09,400.26,401.72,398.63,389.26,388.82,391.25,391.72,387.74,389.23,393.27,388.60,418.15,L7
2011-02-07 22:13:00+00:00,434.21,412.57,392.66,394.02,383.21,379.57,378.91,373.06,366.16,366.03,363.03,359.02,353.78,349.68,355.33,347.57,335.42,332.28,329.60,329.90,339.39,349.83,357.74,361.23,367.07,377.09,377.51,372.10,369.97,364.53,369.47,374.45,374.76,368.24,358.13,354.01,353.19,352.78,356.45,353.44,371.63,375.89,364.12,369.67,378.78,390.16,401.49,402.53,399.27,387.78,386.55,388.84,388.20,387.74,388.91,392.71,388.59,417.54,L7
2011-02-08 22:03:23+00:00,434.21,412.37,392.00,384.02,372.95,375.36,376.24,369.32,364.30,363.74,360.98,358.33,352.58,349.07,352.29,344.52,333.38,331.57,329.68,328.91,337.54,347.63,355.53,358.67,365.72,376.79,377.77,373.97,370.03,363.55,367.61,372.93,374.30,368.75,357.29,352.59,351.05,351.18,354.50,352.28,370.31,376.23,364.26,368.94,377.59,388.22,398.77,400.94,398.57,386.75,385.80,388.00,387.39,387.69,388.23,391.49,387.63,414.58,L5
2011-02-16 22:06:51+00:00,434.21,412.37,392.00,384.02,372.95,375.36,378.97,369.32,368.81,366.75,363.87,362.02,354.09,347.68,348.62,340.36,330.59,326.08,329.68,328.91,334.99,347.63,355.66,358.83,367.67,378.17,378.66,375.63,371.14,368.20,370.80,376.92,377.80,370.43,359.35,354.87,352.09,351.37,356.10,353.10,371.09,375.57,364.77,370.39,378.65,388.96,399.00,397.44,396.60,388.47,388.00,388.51,388.14,389.89,389.32,392.84,392.70,414.64,L7
2011-02-23 22:13:05+00:00,434.21,412.37,392.00,384.02,362.13,369.43,378.97,365.75,365.53,364.63,362.08,360.59,352.64,347.22,347.66,338.55,330.59,326.08,329.68,328.91,334.99,347.63,355.66,356.08,365.17,376.36,379.50,377.25,372.17,368.01,369.46,375.04,377.10,370.05,359.54,355.61,352.09,351.37,356.10,353.10,371.09,375.57,364.77,371.26,378.85,388.27,396.94,395.82,395.21,387.95,387.21,387.43,386.99,388.54,388.08,392.84,392.70,414.64,L7
2011-03-04 22:06:57+00:00,434.21,412.37,392.00,384.02,362.13,371.21,378.52,366.67,366.23,364.56,362.47,360.44,352.64,346.27,345.89,337.76,330.26,326.31,329.68,328.91,334.99,347.63,355.66,356.08,364.36,375.45,378.57,377.12,372.20,368.88,369.49,374.42,376.02,369.11,359.11,355.26,351.76,351.46,356.10,353.10,371.09,375.57,364.77,370.52,377.96,386.86,396.17,395.34,394.72,387.81,387.36,387.65,387.08,388.69,388.19,393.40,392.70,414.64,L7
2011-03-11 22:13:09+00:00,434.21,412.37,392.00,384.02,362.13,371.21,378.52,367.24,367.26,366.15,364.88,362.64,354.35,347.61,348.09,340.10,333.03,328.28,332.06,330.60,337.33,347.63,355.66,356.08,364.36,375.45,378.57,381.06,372.20,374.28,374.38,378.33,376.02,369.11,359.11,355.26,351.76,351.46,356.10,359.32,371.09,375.57,364.77,370.52,377.96,386.86,398.47,397.87,397.89,390.53,389.93,390.00,389.71,390.98,391.19,396.51,397.07,418.05,L7
2011-03-12 22:03:19+00:00,434.21,421.46,389.79,380.24,362.13,370.72,376.75,367.27,368.32,367.42,366.38,364.60,355.66,348.82,349.42,341.32,334.89,330.42,333.67,331.89,338.47,349.72,357.09,357.52,365.99,375.85,380.32,384.07,372.20,378.46,378.28,381.29,376.02,369.11,359.11,355.26,351.76,351.46,356.10,362.46,372.13,376.86,367.50,373.41,380.63,389.14,399.44,399.39,399.58,392.52,391.48,391.44,391.27,392.62,393.39,398.57,399.78,419.81,L5
2011-04-28 22:13:12+00:00,426.69,430.70,388.57,367.72,344.09,368.15,373.68,364.40,368.40,367.23,366.35,364.91,358.12,353.97,350.27,341.32,337.24,332.60,335.91,333.01,339.52,350.66,358.83,359.42,369.32,378.37,381.27,385.19,373.61,380.03,380.11,383.12,376.46,369.76,362.10,356.12,352.22,352.14,357.51,365.99,375.13,379.24,370.77,376.49,382.79,389.29,400.38,399.84,400.24,392.91,393.69,393.06,393.24,393.15,393.86,399.81,402.52,424.51,L7
2011-05-30 22:13:11+00:00,432.98,434.20,388.57,367.72,344.09,371.35,375.48,366.90,370.38,368.63,368.14,368.57,360.12,354.64,348.71,339.98,338.97,336.16,335.90,333.38,338.19,346.56,354.49,359.18,368.63,376.47,381.82,386.42,374.87,379.62,379.36,382.33,374.26,367.44,359.55,352.99,348.45,348.13,352.42,364.44,369.50,374.11,369.66,375.62,382.12,388.78,397.38,399.70,398.47,392.03,392.02,391.64,391.87,394.55,395.16,401.32,402.66,419.44,L7
2011-06-15 22:13:10+00:00,432.98,430.29,388.57,367.72,344.09,371.35,373.15,364.62,368.23,366.25,366.02,367.48,358.64,352.82,346.37,339.36,339.31,337.13,336.63,333.05,337.72,346.45,353.90,359.28,369.35,377.41,383.15,388.00,376.09,380.19,379.87,382.81,374.30,367.71,360.36,353.32,347.84,346.22,345.70,363.33,364.68,370.51,369.71,375.98,382.50,388.87,397.59,400.14,398.71,392.17,392.20,392.01,392.62,394.36,394.51,400.42,402.19,419.58,L7
2011-06-24 22:06:57+00:00,432.98,430.29,388.57,367.72,339.79,371.35,373.15,364.62,368.23,366.25,366.02,367.48,358.64,352.82,346.37,339.36,336.15,334.02,333.72,332.49,336.43,344.93,352.24,356.79,369.35,377.41,383.15,388.72,376.09,380.19,379.87,382.81,374.30,367.71,361.60,354.46,348.24,347.76,349.76,362.46,362.54,371.05,368.69,374.09,381.09,388.20,396.40,400.14,398.71,392.17,392.20,392.01,393.67,394.36,395.76,400.42,402.19,422.75,L7
2011-08-02 22:13:02+00:00,448.06,433.64,384.05,359.57,320.86,373.58,378.02,366.27,369.32,365.58,365.59,368.27,357.06,350.95,345.68,337.81,333.03,332.73,335.36,333.98,337.64,343.37,352.10,350.54,363.28,372.16,380.52,392.14,380.12,387.01,383.41,383.62,373.69,369.39,364.77,355.93,350.51,347.26,348.82,362.73,358.32,371.06,370.13,374.05,380.32,386.86,394.89,399.69,402.07,396.40,397.16,396.91,398.14,398.64,399.76,403.42,406.81,426.53,L7
2011-08-18 22:12:59+00:00,448.06,440.98,378.75,365.12,315.35,376.80,377.56,369.05,370.44,367.48,368.02,369.65,359.21,351.23,349.42,341.73,336.35,333.71,336.25,336.35,340.50,346.04,351.24,350.27,360.43,369.50,380.10,393.25,384.59,396.66,391.68,391.40,375.23,370.07,369.92,361.34,357.72,352.60,370.18,370.53,360.19,368.65,371.84,374.83,380.92,387.52,396.38,401.56,402.70,400.48,402.13,401.80,402.75,400.95,404.20,412.94,421.89,436.29,L7
2011-09-03 22:12:56+00:00,443.77,436.74,394.07,378.25,322.62,392.68,386.47,373.71,375.46,370.47,370.80,374.49,368.04,356.04,355.00,348.28,338.02,335.15,336.25,336.35,340.50,346.04,348.05,351.71,357.66,366.63,376.31,395.32,391.24,402.88,403.62,406.55,381.26,375.56,375.88,364.33,360.58,352.79,370.18,370.53,360.19,368.65,371.84,376.32,382.94,387.82,399.97,406.99,411.55,405.05,411.91,409.34,409.74,410.08,412.63,417.77,421.89,436.29,L7
2011-09-19 22:12:51+00:00,443.77,426.69,395.22,389.88,322.62,398.02,392.89,376.19,374.13,366.73,365.75,370.13,365.19,350.65,348.97,336.13,325.06,329.50,337.47,329.02,330.71,337.64,340.56,344.58,350.79,359.70,367.12,386.32,391.24,391.87,392.66,396.85,381.26,377.76,377.96,368.89,366.68,359.36,369.68,361.65,359.68,364.68,365.43,367.49,376.49,382.83,392.45,401.13,405.82,398.76,408.75,404.86,406.42,399.17,401.08,398.00,410.53,428.87,L7
