dates,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0007,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0011,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0075,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0079,nzd0390-0080,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0117,nzd0390-0118,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0141,nzd0390-0142,satname
2015-11-27 22:07:23+00:00,334.75,342.77,348.31,345.91,342.96,341.11,338.60,344.34,349.49,345.73,343.53,341.61,347.02,349.32,355.28,361.39,367.10,368.99,369.82,367.72,368.85,366.04,368.44,367.97,370.17,370.33,367.75,369.65,375.09,376.76,372.25,371.60,367.52,366.94,364.20,363.92,365.34,367.13,367.61,369.48,371.53,363.80,359.44,358.16,357.79,352.34,350.16,346.05,346.57,348.03,352.39,348.02,344.47,344.31,342.27,342.88,346.14,346.82,346.52,349.89,351.49,352.82,353.48,356.99,360.25,363.11,364.30,362.12,361.04,361.33,362.15,362.52,358.64,359.03,357.51,358.92,360.55,360.55,359.49,364.47,364.68,364.20,366.41,367.10,366.26,363.30,359.75,356.60,367.53,371.72,374.28,374.01,373.06,371.32,371.16,369.37,369.36,366.22,365.75,367.60,369.85,372.39,372.26,373.95,373.94,373.19,371.92,375.97,376.60,374.21,369.74,371.07,366.61,365.73,368.26,369.72,365.19,365.17,369.00,369.79,364.67,364.52,362.81,361.22,357.26,354.50,350.68,350.62,350.05,352.00,351.14,351.43,349.80,353.62,354.53,352.41,362.88,366.06,361.91,366.22,370.50,351.42,353.91,L8
2015-12-13 22:07:21+00:00,331.31,341.05,346.20,344.53,340.49,338.70,338.05,344.44,349.25,348.26,346.27,344.81,346.11,349.44,355.36,361.45,366.56,368.38,369.57,367.79,368.68,365.64,368.66,368.58,370.52,370.41,368.47,370.06,375.04,376.51,372.72,371.98,370.63,369.68,366.48,366.46,367.19,368.74,369.03,371.51,371.09,363.89,359.64,358.00,356.86,351.71,349.67,345.99,346.51,348.07,352.17,347.98,344.70,343.99,342.32,342.83,345.86,346.45,346.83,349.69,351.29,353.50,353.53,356.71,359.50,363.44,365.55,362.78,361.73,361.78,363.64,363.17,359.59,361.47,360.78,361.25,362.54,361.00,360.33,364.14,364.08,364.55,366.47,366.68,366.27,363.29,360.22,357.37,366.69,372.24,374.36,374.50,373.27,371.01,370.66,369.16,368.46,365.52,365.52,367.84,369.97,371.76,371.87,372.99,372.90,372.21,370.76,374.00,374.79,372.78,368.49,369.61,365.57,364.65,366.60,366.87,363.34,363.98,366.27,366.60,361.26,361.40,359.91,358.28,354.25,351.66,347.41,347.70,346.82,348.87,348.18,348.78,347.69,351.71,352.34,350.06,361.02,363.42,359.68,364.46,368.76,348.64,351.60,L8
2016-01-06 22:08:44+00:00,329.92,339.43,343.96,342.82,337.25,335.33,335.88,341.41,347.66,347.20,345.24,344.18,345.12,347.28,353.10,360.00,364.35,367.18,369.57,366.91,367.48,363.82,366.69,367.16,369.50,369.88,367.79,369.79,373.85,375.61,371.89,371.33,369.25,368.71,365.26,364.39,365.55,367.38,368.78,370.42,370.41,362.70,358.33,356.99,355.51,351.50,350.03,345.81,345.34,346.78,349.24,345.79,343.54,343.20,341.04,341.73,345.29,346.12,345.44,348.37,350.53,353.00,353.49,355.59,358.53,362.63,364.82,363.28,362.23,362.78,363.15,363.02,358.51,361.60,359.91,360.18,360.87,359.51,359.30,362.92,363.41,365.13,366.72,364.92,364.86,362.37,357.48,354.97,365.03,370.16,372.31,372.94,371.87,369.44,368.50,366.38,365.38,363.33,363.02,365.92,367.95,369.96,371.08,371.93,370.51,370.08,369.17,371.57,372.10,370.43,365.12,366.87,362.03,360.93,363.78,363.32,362.21,363.29,364.63,364.71,360.55,361.03,358.42,357.61,353.46,350.08,345.34,345.74,344.61,347.18,346.29,346.99,345.94,350.07,350.99,348.81,359.13,362.27,358.49,364.20,368.35,348.67,351.41,L7
2016-02-23 22:09:06+00:00,328.50,339.59,343.51,342.63,336.24,335.00,336.28,341.69,347.49,347.30,345.77,345.16,344.35,347.86,352.60,360.75,362.96,363.76,366.26,364.48,365.55,363.75,365.57,365.38,369.48,368.12,368.00,371.18,372.63,374.97,372.62,370.58,368.96,368.44,365.07,364.21,366.08,367.80,370.30,372.31,368.57,361.17,359.28,356.98,355.47,350.12,348.75,345.63,344.99,346.73,348.68,344.59,342.94,343.57,341.21,341.95,344.19,346.18,347.18,349.33,349.01,351.09,352.18,355.59,358.46,362.06,364.43,362.94,362.48,363.02,363.02,363.50,359.95,361.71,360.60,360.73,360.61,359.61,359.22,362.11,363.04,365.67,366.89,365.90,364.59,361.80,358.01,355.40,365.54,370.09,373.20,374.07,372.06,369.89,368.04,364.79,364.24,363.66,362.96,366.20,368.42,369.48,370.24,370.85,371.61,369.85,368.30,371.85,371.72,369.87,365.55,366.29,361.83,360.75,361.98,361.17,361.21,362.13,362.80,363.69,359.45,360.47,358.12,358.69,353.26,350.02,346.20,345.56,344.12,345.61,344.11,345.52,345.81,350.09,350.78,347.82,357.56,359.80,356.79,363.25,367.66,347.95,351.09,L7
2016-03-02 22:07:07+00:00,327.97,338.72,343.73,343.06,336.54,335.74,336.72,342.12,347.93,347.62,346.37,345.27,342.33,344.81,350.91,357.61,361.14,361.05,361.90,360.56,363.07,363.18,363.84,364.44,368.10,366.23,366.46,369.41,370.66,373.26,371.68,369.99,368.38,367.79,364.68,363.24,364.31,366.98,369.80,371.33,368.00,361.68,358.35,355.86,353.45,349.19,348.81,346.23,345.15,346.52,348.47,344.24,342.60,342.19,340.32,340.87,342.21,344.12,345.47,347.74,347.98,350.49,351.49,354.23,357.10,360.04,363.14,361.97,361.70,361.35,360.34,360.70,357.30,356.98,358.58,359.13,360.06,359.56,358.72,361.85,362.02,365.72,366.60,365.02,364.17,361.94,357.23,354.45,365.01,369.95,373.49,374.09,371.20,368.38,367.91,365.15,364.57,364.02,362.62,365.60,368.05,368.96,370.58,370.55,371.68,370.24,368.83,371.91,371.63,370.09,365.67,365.80,362.19,360.94,362.70,361.57,362.32,362.36,363.11,364.12,360.52,361.04,358.30,358.12,353.84,351.04,346.73,346.14,345.10,346.46,345.92,346.03,346.58,350.83,351.20,348.05,357.77,359.77,356.86,363.98,367.94,346.89,350.49,L8
2016-03-18 22:07:01+00:00,327.73,337.98,343.21,343.37,336.82,335.57,337.24,343.72,348.34,347.81,347.44,347.48,344.14,347.85,354.13,359.04,365.13,364.07,363.67,362.48,364.13,365.57,365.37,366.38,368.92,367.35,368.42,371.47,373.39,374.44,373.88,372.57,369.82,368.68,365.01,363.08,364.74,367.80,371.14,372.69,369.68,364.63,359.78,357.97,353.78,349.36,348.64,347.03,346.27,347.42,349.21,345.06,343.59,342.72,341.55,341.97,343.05,344.20,346.79,350.65,350.82,353.96,354.24,356.34,357.33,361.20,363.45,361.17,361.95,361.59,360.59,362.48,360.43,361.01,362.83,362.83,362.97,362.92,362.67,363.16,362.44,365.69,366.93,365.59,365.28,363.77,358.34,354.51,365.67,370.07,373.82,373.03,370.95,367.57,367.03,364.94,363.98,364.17,362.52,366.89,368.32,370.09,370.78,371.10,371.46,370.44,368.60,371.35,370.31,370.00,366.25,365.27,362.31,360.27,362.39,361.65,362.82,362.81,362.56,364.10,360.45,360.75,357.39,358.37,354.75,350.59,346.12,345.94,344.95,346.50,346.67,346.42,346.74,350.91,351.59,348.44,357.17,358.90,356.24,364.82,367.69,348.63,350.71,L8
2016-03-26 22:09:23+00:00,326.56,337.02,342.78,343.08,336.53,335.26,336.82,342.82,347.84,347.42,347.16,347.84,344.46,348.43,355.29,358.97,365.32,363.82,362.73,362.84,363.32,365.17,364.91,366.66,368.40,366.49,367.14,370.44,371.66,372.97,372.69,371.13,369.90,366.87,364.03,362.19,363.22,366.88,369.68,371.27,367.37,365.31,358.33,356.37,351.51,347.33,346.04,346.00,345.39,346.89,348.52,344.91,343.23,340.57,340.02,341.29,341.05,342.98,345.56,347.87,349.60,353.04,353.59,355.60,356.64,359.07,362.51,360.12,361.01,359.07,358.30,360.44,360.32,360.45,360.81,361.52,361.20,361.81,361.44,361.44,361.10,363.55,365.42,363.91,364.02,362.36,357.54,354.92,363.47,370.01,372.00,372.48,370.01,367.15,365.49,363.60,361.22,363.82,363.83,366.97,369.28,369.19,370.64,369.51,369.96,369.99,368.54,369.30,368.13,368.37,366.49,365.19,362.98,360.96,361.60,360.78,362.86,362.12,360.67,362.89,360.61,359.78,357.45,357.32,353.61,350.21,345.11,344.65,344.16,345.21,346.68,345.92,346.80,350.92,351.89,348.76,357.35,359.31,357.84,366.30,367.46,347.76,349.47,L7
2016-04-19 22:06:46+00:00,323.11,334.99,340.74,341.29,334.87,335.02,337.91,343.40,347.32,347.93,348.06,350.31,347.17,351.40,357.45,362.42,367.95,366.49,364.21,365.31,365.70,367.07,366.58,369.79,369.80,368.44,369.27,372.59,372.57,375.14,374.68,371.80,371.11,367.94,365.65,362.62,363.88,368.19,372.95,373.94,370.70,367.47,360.73,357.38,350.93,347.94,348.82,350.04,349.72,350.29,351.50,347.61,345.48,342.20,342.38,343.59,342.78,343.75,345.92,347.39,349.49,354.13,352.97,355.28,356.34,359.50,363.32,360.84,361.42,359.71,357.80,360.39,361.55,362.22,361.96,361.68,361.41,362.48,362.54,361.72,360.63,363.01,364.35,363.14,363.50,361.67,357.53,356.25,362.94,368.62,372.58,373.42,370.24,367.22,365.19,362.33,360.74,363.56,363.85,366.07,368.95,368.37,369.63,368.42,369.33,368.82,367.54,368.41,366.94,367.81,367.05,365.09,362.37,362.33,361.70,359.66,362.78,361.74,359.97,362.59,360.98,360.02,358.10,357.89,353.97,350.52,344.91,343.37,344.02,345.94,346.35,345.83,347.00,350.69,352.20,350.13,356.96,359.63,358.56,364.91,366.24,345.11,347.21,L8
2016-04-27 22:09:35+00:00,323.01,334.68,340.17,340.93,334.29,334.46,338.04,342.86,346.83,347.21,346.92,349.61,346.89,351.24,356.87,361.92,367.99,366.68,364.59,365.06,364.67,366.66,366.89,370.43,369.81,368.42,369.18,371.99,372.33,374.97,374.55,371.42,370.01,367.60,364.72,362.16,363.66,367.05,371.96,373.44,370.68,367.30,361.13,357.67,350.88,347.88,348.30,349.54,349.38,350.45,351.96,347.08,344.54,341.35,341.13,342.64,342.63,344.11,346.16,347.63,349.80,354.39,353.32,355.42,356.56,360.09,363.50,361.27,361.16,359.59,357.96,360.96,362.65,363.34,363.02,362.99,361.40,363.35,363.59,362.16,361.32,363.52,364.11,363.52,364.29,361.99,358.64,356.90,363.84,369.80,373.13,374.53,370.79,366.93,365.74,363.31,361.35,363.69,364.40,366.99,369.85,369.38,370.92,369.74,370.89,370.14,368.52,368.92,368.66,368.86,368.46,367.07,364.00,363.91,363.08,360.61,363.45,363.31,362.24,364.00,362.46,361.04,358.85,359.38,355.77,353.27,347.35,346.10,346.25,347.52,348.03,347.12,349.06,352.66,353.84,351.37,358.50,360.89,359.63,365.98,367.84,348.73,348.16,L7
2016-05-13 22:09:37+00:00,323.36,334.13,340.09,341.05,334.96,335.08,337.98,342.61,346.98,347.77,347.03,348.88,346.72,351.23,356.81,362.46,368.62,367.18,365.12,364.56,364.26,366.49,367.09,370.55,369.72,368.54,369.29,371.74,371.86,375.22,374.28,371.60,370.61,368.30,365.30,362.62,363.58,367.09,371.45,373.35,370.77,368.03,360.83,357.69,351.78,347.97,348.15,349.60,349.57,350.27,351.61,346.84,344.51,341.77,340.72,342.10,342.45,343.92,346.03,347.66,351.03,354.37,353.67,354.97,356.64,360.75,362.74,361.09,360.66,359.14,357.69,360.23,362.48,363.91,363.97,363.25,361.54,362.61,364.23,363.03,362.13,363.91,364.06,363.20,364.11,361.12,359.67,358.32,365.95,370.87,373.64,375.46,371.19,367.04,365.83,362.88,361.88,363.90,364.24,367.02,370.30,370.28,371.65,370.19,371.72,370.85,368.99,368.75,368.23,369.13,368.94,367.11,364.57,364.64,364.20,362.34,364.26,364.44,363.61,365.17,363.74,362.00,360.59,359.91,356.92,354.37,348.96,348.09,347.51,348.74,348.00,348.75,351.00,354.15,355.20,353.36,359.73,361.75,360.83,367.13,368.81,349.33,349.56,L7
2016-05-29 22:09:43+00:00,323.16,333.38,339.87,340.41,333.54,333.46,336.47,340.60,344.78,345.37,344.80,346.77,344.80,348.99,354.65,359.53,365.84,365.23,361.81,362.13,361.47,364.43,364.77,368.13,367.49,367.17,368.09,370.09,370.60,374.72,373.98,371.30,369.35,366.74,363.93,361.84,362.29,365.10,369.07,371.82,369.17,367.25,360.32,357.11,351.12,347.62,346.97,349.13,349.01,350.08,350.82,346.17,344.29,341.53,340.05,341.44,341.65,342.98,345.53,346.75,350.35,353.80,353.33,354.31,355.75,359.87,362.36,360.51,360.13,358.17,356.68,359.34,361.92,363.27,363.29,362.89,360.79,362.25,363.91,362.42,361.53,363.70,363.77,362.93,363.99,360.54,359.45,357.79,365.65,370.76,373.32,375.57,370.61,365.88,365.08,362.55,361.28,363.25,363.65,366.66,370.65,369.79,371.21,369.60,371.26,370.57,368.56,368.35,367.35,368.88,368.43,366.74,363.98,364.61,364.47,361.87,363.95,364.21,362.79,364.33,363.37,361.59,360.01,359.95,357.09,354.48,349.22,348.15,347.55,348.45,348.13,349.33,351.42,354.36,355.34,353.53,359.29,361.07,360.79,366.76,371.19,351.60,352.19,L7
2016-06-06 22:06:54+00:00,323.16,333.38,339.87,340.41,333.54,333.46,336.47,340.60,344.78,345.37,344.80,346.77,344.52,347.37,354.29,359.36,365.83,365.30,362.32,362.35,361.62,364.99,365.84,369.20,367.26,367.22,368.06,370.74,372.04,375.47,374.85,372.18,369.75,367.19,364.52,362.34,362.70,365.92,369.99,372.71,369.97,367.14,361.15,357.24,351.22,347.68,347.13,348.43,348.13,349.39,351.12,346.17,344.29,341.53,340.05,341.44,341.65,342.98,345.53,346.75,350.35,353.80,353.33,354.31,355.75,359.87,362.36,360.51,360.13,358.17,356.68,359.34,361.92,363.27,363.29,362.89,360.79,362.32,364.23,362.42,361.53,363.70,363.77,362.93,363.99,360.54,359.45,357.79,365.65,370.76,373.32,375.57,370.61,365.88,365.08,362.55,361.28,363.25,363.65,366.66,370.65,369.79,371.21,369.60,371.26,370.57,368.56,368.35,367.35,368.88,368.43,366.74,363.98,364.61,364.47,361.87,363.95,364.21,362.79,364.33,363.37,361.59,360.01,359.95,357.09,354.48,349.22,348.15,347.55,348.45,348.13,349.33,351.42,354.36,355.34,353.53,359.29,361.07,361.93,367.69,371.82,351.18,352.50,L8
2016-06-30 22:09:47+00:00,323.40,333.10,339.87,340.57,333.87,333.95,336.54,340.12,344.41,345.08,344.98,347.34,343.86,347.08,354.13,359.12,366.13,365.42,361.76,361.76,361.03,365.20,365.41,368.83,366.65,366.83,367.44,370.48,371.77,375.56,374.69,371.90,369.32,367.11,364.30,361.93,362.69,365.91,370.13,372.76,370.21,366.57,360.43,355.89,350.23,347.03,346.32,347.71,347.39,348.99,350.84,343.82,344.07,341.47,339.73,341.30,341.33,342.86,345.09,346.56,350.40,353.25,353.26,354.25,355.95,360.04,362.06,360.58,360.05,357.95,356.29,359.13,362.25,362.46,362.55,362.60,360.13,360.79,362.07,361.24,361.59,363.37,363.39,362.73,363.70,360.20,359.00,357.27,366.15,370.18,373.13,375.34,370.12,365.48,364.76,361.89,361.05,363.49,362.11,365.93,369.30,369.56,369.53,368.62,370.06,369.57,368.33,367.98,367.11,368.55,367.92,365.55,363.77,364.68,365.11,362.65,364.47,363.34,364.14,364.53,365.37,364.36,361.05,361.55,359.55,356.40,350.49,350.91,348.89,349.66,350.40,351.48,353.37,356.31,357.67,356.11,361.58,363.98,363.84,369.10,372.98,353.52,353.12,L7
2016-07-08 22:07:08+00:00,323.62,333.33,340.50,341.30,335.24,336.21,337.05,341.02,344.08,344.34,344.48,346.74,342.83,346.12,352.56,357.15,365.74,365.85,361.28,359.81,360.78,366.43,366.74,368.92,366.70,367.34,367.04,370.19,369.53,374.34,374.48,371.57,369.87,367.24,364.74,362.12,363.03,366.42,370.21,372.62,369.69,366.17,360.37,355.63,350.01,345.99,344.50,346.34,346.75,348.68,350.93,343.90,343.72,340.69,339.80,341.15,341.88,342.59,344.96,347.68,351.68,353.59,352.99,353.21,355.62,360.88,362.04,360.94,360.11,358.36,356.38,359.32,362.44,361.98,362.61,362.21,359.41,361.42,361.84,360.49,360.57,362.51,363.26,363.26,363.63,360.12,361.18,358.52,367.36,371.34,373.86,376.25,370.51,365.69,365.28,362.50,361.66,364.27,362.22,366.35,370.01,369.98,369.82,368.83,371.32,370.41,368.71,368.43,367.89,368.98,369.00,366.40,365.68,366.57,365.73,363.52,365.73,363.95,365.52,366.17,367.64,365.50,363.75,363.30,361.38,358.57,352.94,353.27,351.09,351.44,352.56,353.61,355.83,358.53,359.68,358.11,363.77,365.34,366.07,370.02,374.12,353.47,353.28,L8
2016-07-24 22:07:13+00:00,323.62,333.33,340.50,341.30,335.24,336.21,337.05,341.02,344.08,344.34,344.48,346.74,342.83,346.12,352.56,357.15,365.74,365.85,361.28,359.81,360.78,366.43,366.74,368.92,366.70,367.34,367.04,370.19,369.53,374.34,374.48,371.57,369.87,367.24,364.74,362.12,363.03,366.42,370.21,372.62,369.69,366.17,360.37,355.63,350.01,345.99,344.50,346.34,346.75,348.68,350.93,343.90,343.72,340.69,339.80,341.15,341.88,342.59,344.96,347.68,351.68,353.59,352.99,354.31,356.58,361.45,362.78,361.64,360.84,359.49,357.88,360.60,363.71,363.17,363.90,363.55,359.41,361.42,361.84,360.49,360.57,362.51,363.26,363.26,363.63,360.12,361.18,358.52,367.36,371.34,373.86,377.02,371.94,366.84,366.08,363.99,363.09,365.75,363.42,367.55,371.32,371.66,371.30,370.39,372.81,372.10,370.04,369.98,369.55,370.23,370.05,367.12,366.76,367.24,366.63,365.35,366.64,365.59,367.24,367.82,368.71,366.50,364.90,364.69,362.49,360.09,354.66,353.91,352.06,352.55,353.90,354.96,356.95,359.61,360.78,359.51,364.97,366.61,367.29,371.39,374.71,354.35,353.88,L8
2016-08-01 22:09:50+00:00,322.31,332.49,339.51,339.97,334.04,335.04,336.05,339.64,342.84,342.94,342.62,344.27,341.00,344.81,351.74,355.54,364.71,364.26,360.53,359.02,360.53,365.98,366.01,368.81,366.72,367.07,366.24,369.63,368.94,373.87,373.94,370.38,369.60,366.57,364.26,361.61,362.79,366.10,369.72,371.99,369.52,365.94,360.08,355.17,349.32,345.56,343.89,345.69,345.61,348.14,350.32,343.24,343.11,340.16,338.94,339.70,341.43,342.16,343.82,346.39,350.63,352.69,351.31,353.25,355.55,360.65,362.05,360.93,360.30,358.98,358.03,360.07,363.48,363.09,363.63,362.91,359.13,360.85,361.38,359.99,360.40,362.27,362.31,362.84,364.13,359.62,359.85,357.48,366.13,369.67,372.50,375.99,370.70,366.07,364.73,362.79,362.70,365.68,363.77,367.02,370.13,371.48,370.84,370.25,372.89,371.48,370.27,370.09,369.48,369.65,369.67,366.57,366.33,366.25,365.67,364.61,366.04,364.66,366.61,367.56,367.78,365.78,364.75,364.78,361.39,359.66,354.27,353.03,351.42,352.54,354.19,355.78,356.70,359.40,360.52,359.71,365.47,367.12,367.78,370.91,373.97,353.29,353.27,L7
2016-08-09 22:07:15+00:00,322.73,333.14,339.90,340.68,334.35,335.73,336.17,339.72,342.69,342.87,342.47,343.87,340.76,344.88,351.96,356.40,364.06,365.26,361.95,359.96,360.76,367.00,367.21,369.23,367.52,367.86,367.18,370.41,370.04,374.56,374.93,371.30,370.09,367.41,364.53,361.44,362.61,366.68,370.81,371.92,370.15,366.31,360.57,355.72,349.96,346.46,344.54,346.09,346.01,348.72,350.97,344.61,343.96,341.05,339.90,340.61,341.66,343.08,345.13,346.93,351.22,353.97,352.33,353.87,356.21,361.31,362.71,361.16,359.94,359.35,358.99,361.01,364.17,363.54,364.01,363.47,359.66,361.65,362.46,360.80,361.75,362.85,363.33,363.55,364.80,360.91,361.33,358.17,367.29,370.46,373.73,376.27,371.11,366.45,365.02,363.34,363.34,366.23,364.40,366.96,371.02,372.02,371.82,370.39,373.25,371.93,370.99,369.62,369.94,370.37,370.28,366.91,367.10,366.92,365.73,365.78,366.82,365.49,367.25,367.96,368.10,366.41,365.36,365.43,362.26,360.27,354.56,353.55,352.31,353.14,355.02,356.34,357.07,359.77,360.44,359.55,366.01,367.63,368.06,370.91,374.09,353.82,353.47,L8
2016-08-17 22:09:51+00:00,322.54,332.94,339.77,340.53,334.65,334.97,335.80,339.28,342.14,342.28,341.59,342.82,339.69,344.21,351.49,356.07,363.85,365.41,362.36,360.63,361.63,367.52,367.92,369.64,367.77,368.73,368.04,371.03,370.79,374.61,375.03,371.62,370.38,367.52,365.11,362.14,362.56,366.92,371.07,371.95,370.20,366.54,360.41,355.54,350.24,346.68,344.73,345.93,346.13,348.67,350.97,344.87,344.01,341.05,339.96,340.57,342.20,343.46,345.34,346.97,351.41,354.05,352.57,353.94,356.20,361.34,363.02,360.61,359.85,359.40,359.48,361.10,364.29,363.73,363.51,363.50,359.87,362.22,362.84,360.91,361.83,362.42,362.75,363.92,364.36,361.11,360.10,357.15,366.12,369.66,373.07,376.25,370.20,366.37,364.71,363.65,363.25,365.76,364.15,367.06,370.76,372.25,371.79,370.07,373.05,371.81,371.08,369.96,369.88,369.72,368.85,366.12,366.84,366.28,364.62,365.15,365.65,365.21,366.65,367.45,367.26,365.72,365.04,364.81,361.85,359.92,353.19,352.41,351.42,352.21,354.17,355.52,356.66,359.28,359.92,358.85,365.31,367.04,367.60,370.37,373.75,353.44,353.47,L7
2016-09-02 22:10:19+00:00,322.44,332.14,339.10,339.87,334.69,334.57,335.11,338.29,341.15,341.34,340.32,342.07,340.01,345.07,352.35,357.39,364.86,367.57,364.95,362.82,362.94,367.96,369.74,371.08,367.92,370.58,369.59,372.87,372.42,376.02,376.01,373.14,371.15,367.95,365.77,362.86,362.80,366.85,370.84,372.35,371.24,366.60,360.63,355.57,350.50,347.17,343.91,345.10,345.91,348.65,351.01,345.21,344.59,341.82,340.01,340.33,343.59,345.64,346.26,348.28,354.02,356.26,354.25,355.06,357.07,363.53,363.61,361.05,359.67,360.01,361.28,362.80,366.52,367.85,365.30,365.01,360.36,362.68,363.91,361.37,362.72,361.29,361.89,363.58,364.93,361.22,361.04,358.27,366.42,369.77,371.94,375.84,370.51,366.75,364.46,364.27,363.58,365.60,364.74,367.57,371.24,373.60,372.38,371.42,373.28,373.16,373.27,371.71,371.27,370.45,369.60,366.73,366.69,367.01,365.07,366.09,365.92,366.24,369.15,369.12,369.21,366.36,366.60,366.01,363.17,360.80,354.02,354.28,352.54,353.41,355.39,358.20,357.26,359.82,360.68,360.28,366.50,368.84,368.68,370.60,374.57,354.09,353.55,L7
2016-09-10 22:07:27+00:00,322.44,332.55,339.34,339.98,335.11,335.33,335.65,338.60,341.37,341.30,339.57,341.53,339.63,344.88,351.87,357.19,364.65,366.95,364.33,363.69,363.07,366.87,369.53,371.00,367.70,371.12,370.52,373.01,373.43,376.99,377.07,373.13,372.04,368.72,366.62,363.45,364.08,367.58,370.78,372.90,371.99,366.89,361.65,356.34,350.77,348.03,344.74,344.98,346.35,349.08,351.78,346.22,344.97,342.38,340.36,339.94,343.42,345.72,347.10,348.14,354.62,355.65,353.78,355.43,357.34,363.84,363.97,361.27,359.91,360.76,361.90,363.04,366.90,368.09,365.71,365.84,361.09,363.20,364.38,362.05,363.01,362.32,361.89,364.16,364.86,361.93,361.94,358.78,367.84,369.75,372.63,375.95,371.19,366.55,364.65,363.13,363.19,365.57,364.86,368.02,371.51,373.48,372.89,371.61,373.95,373.78,373.46,372.44,370.71,370.30,370.05,366.90,367.14,367.28,365.32,366.21,365.75,365.79,368.87,369.72,370.07,367.24,366.38,365.85,363.42,360.41,353.76,354.19,352.64,353.12,355.28,358.28,357.12,359.20,359.90,359.28,365.99,368.58,368.42,370.15,373.96,353.45,353.28,L8
2016-10-12 22:07:33+00:00,323.54,333.89,340.56,340.94,336.20,336.31,336.54,337.98,340.47,340.40,337.53,338.43,337.00,341.55,348.28,355.24,362.52,366.12,364.40,363.31,363.28,367.35,370.71,371.51,368.59,372.25,372.11,373.81,374.61,378.77,379.17,375.19,373.98,371.14,368.59,365.99,365.92,368.92,372.05,374.34,373.49,367.97,363.61,357.83,352.37,349.67,346.91,345.64,347.05,350.12,352.93,347.17,346.45,344.55,341.67,341.09,345.48,347.24,348.53,349.77,356.63,357.37,355.58,356.32,359.71,365.78,365.85,363.48,361.70,363.16,364.72,364.91,368.66,370.11,368.83,368.49,363.80,365.01,366.31,364.03,365.21,365.50,363.68,366.86,367.54,363.75,364.74,361.89,371.02,371.27,375.53,378.97,373.12,368.56,367.29,365.74,366.21,367.52,365.86,369.58,372.59,376.17,374.82,373.45,376.50,375.53,375.52,373.94,373.30,371.30,371.52,368.57,369.33,369.45,367.10,367.75,366.98,367.29,371.06,371.18,371.72,369.54,368.40,367.70,365.08,363.24,356.55,356.55,355.03,354.38,355.96,358.87,358.86,360.92,360.71,360.45,368.13,371.01,370.15,371.51,375.46,355.97,355.49,L8
