dates,satname,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0007,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0011,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0075,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0079,nzd0390-0080,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0117,nzd0390-0118,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0141,nzd0390-0142
2016-08-17 22:09:51+00:00,L7,328.00,336.29,344.77,346.34,345.82,334.07,337.35,340.53,342.56,341.64,338.30,338.34,332.93,342.25,352.58,359.18,368.45,374.04,373.66,376.16,378.25,380.00,382.42,379.25,376.39,385.11,385.23,385.23,388.13,383.16,383.63,382.93,380.05,374.78,377.95,377.63,367.22,375.72,378.51,378.29,376.40,377.50,365.71,360.28,360.96,356.29,353.58,350.39,353.59,353.53,357.20,353.47,350.19,345.97,345.60,343.73,351.65,351.28,353.62,353.32,359.22,361.27,360.84,359.76,361.33,366.74,371.08,359.74,363.93,366.08,371.37,369.19,371.73,372.52,365.93,370.61,369.47,376.14,374.60,369.58,369.71,365.56,367.76,374.33,369.33,370.34,357.37,358.06,366.52,372.56,377.35,384.41,368.17,372.35,368.41,374.18,370.25,368.51,368.94,375.65,376.21,382.66,379.80,374.45,379.79,379.86,379.97,380.52,377.14,370.10,360.29,364.91,371.84,366.79,360.37,368.42,361.70,371.62,369.52,370.71,365.46,365.30,368.67,365.73,364.10,363.17,344.89,346.92,348.38,348.15,352.21,353.28,358.32,359.00,358.12,355.33,362.38,364.31,368.04,371.22,379.80,359.86,
2016-09-02 22:10:19+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.12,387.21,389.56,386.44,376.29,379.25,378.25,369.53,377.95,373.89,370.09,371.83,372.62,380.09,381.29,385.99,377.10,379.43,378.17,374.51,370.48,366.46,365.43,358.57,360.48,365.11,370.73,356.63,364.41,365.20,364.91,373.56,377.39,376.28,377.37,385.96,356.23,358.29
2016-09-10 22:07:27+00:00,L8,,333.73,338.44,337.20,335.21,339.06,338.05,338.49,340.26,337.91,328.75,332.41,331.36,339.57,343.08,351.23,358.74,356.68,354.14,369.32,361.21,351.64,364.17,367.69,362.40,374.00,377.23,370.96,380.22,383.59,384.92,369.12,378.67,374.10,372.90,366.24,375.38,372.48,367.73,375.84,377.25,366.23,369.95,361.93,350.26,354.72,351.31,340.19,348.52,351.43,357.85,353.31,345.42,344.87,340.87,334.54,339.78,344.35,351.45,343.80,356.93,346.81,346.55,356.46,357.37,364.36,365.11,360.72,359.66,365.06,364.71,361.71,367.40,366.98,365.76,370.63,363.79,365.21,365.91,365.05,361.97,367.68,356.67,365.14,359.67,363.69,364.80,357.52,373.50,364.35,372.88,372.67,373.65,361.24,362.85,349.00,355.54,361.40,362.20,368.60,369.92,368.11,373.64,369.35,376.09,375.65,371.49,376.99,360.42,364.75,371.20,364.94,367.99,366.36,363.91,362.28,359.32,355.93,360.87,371.64,376.06,373.79,359.79,359.68,362.72,352.48,347.31,349.43,350.15,346.71,350.14,355.64,352.29,349.77,349.32,346.13,358.00,363.76,361.59,360.26,359.66,338.28,342.61
2016-10-12 22:07:33+00:00,L8,332.12,344.02,352.92,352.67,349.22,346.16,346.05,343.51,345.34,343.23,338.47,338.27,335.96,340.49,345.47,356.38,364.56,367.48,369.24,375.02,376.84,376.81,381.86,383.72,383.84,383.49,387.92,388.39,392.79,392.97,394.68,394.71,388.66,386.67,383.91,386.32,383.04,383.66,388.48,388.29,384.48,382.55,378.11,371.69,369.64,367.10,364.03,361.47,362.79,363.92,365.60,358.67,358.50,356.04,354.66,353.94,357.80,356.25,356.73,358.64,361.99,368.89,368.54,369.47,372.37,377.05,374.71,371.82,370.97,372.68,370.98,374.71,373.92,379.98,377.16,378.86,373.25,375.04,375.21,373.79,371.47,370.71,371.38,371.22,374.91,370.32,372.68,371.15,376.72,375.89,380.76,383.42,379.34,376.81,376.44,375.96,369.57,372.85,368.60,375.68,376.14,384.35,378.41,381.76,382.17,378.40,381.14,377.56,381.09,373.85,375.14,373.52,375.20,377.71,369.97,371.20,372.61,370.16,375.11,374.37,372.98,374.34,373.93,372.99,367.39,365.68,365.42,361.49,365.05,357.76,359.47,355.12,361.51,360.08,356.56,358.40,368.56,377.75,374.87,377.96,381.77,368.56,365.96
2016-11-21 22:09:45+00:00,L7,,331.60,337.22,333.05,323.73,322.62,327.87,333.80,338.05,333.11,325.50,318.95,315.87,325.70,328.95,330.56,338.53,345.47,342.02,347.90,350.42,349.99,358.90,360.90,365.35,368.03,366.56,365.35,370.86,368.87,364.84,367.91,370.78,364.10,366.00,356.78,365.12,364.11,364.08,361.67,354.82,354.21,352.85,355.74,354.24,350.16,348.01,342.90,339.06,339.11,343.56,341.64,340.78,336.80,331.72,335.24,337.62,343.68,344.20,345.54,351.55,348.57,352.27,351.09,354.63,359.63,363.52,358.60,361.50,364.15,363.56,366.41,364.78,373.00,366.06,364.61,366.09,360.01,360.90,359.60,359.39,354.78,366.73,369.01,369.86,364.74,358.30,357.42,362.61,372.06,375.91,374.73,374.23,369.28,367.75,365.32,364.23,366.29,368.69,369.87,372.51,376.64,379.75,377.74,382.23,381.19,381.66,381.32,379.02,372.55,374.36,370.86,375.53,372.54,370.56,368.53,362.85,365.29,364.55,368.29,366.91,365.50,365.71,359.84,355.23,352.59,351.14,349.09,350.28,355.45,361.70,358.43,365.42,364.92,361.74,358.86,371.54,373.53,374.16,377.17,383.60,369.76,366.81
2016-12-15 22:07:29+00:00,L8,329.54,343.91,350.30,353.05,344.50,344.41,344.83,344.97,346.80,344.83,344.86,337.62,342.58,348.11,345.24,359.72,365.78,372.97,374.78,372.24,376.63,379.28,379.02,382.98,388.18,388.10,386.34,392.28,387.63,393.25,391.92,391.01,387.72,386.88,385.29,379.61,383.22,382.36,385.13,389.03,391.27,385.06,386.64,376.22,370.96,370.91,368.46,364.02,366.28,370.25,365.16,364.37,356.73,355.77,345.88,355.41,359.61,363.72,357.64,368.46,367.54,367.92,367.89,373.41,376.44,380.81,380.00,372.82,371.29,371.71,375.13,380.55,376.24,377.31,377.00,379.68,375.96,382.95,376.46,376.42,376.74,377.82,380.12,381.36,375.83,373.92,369.78,375.37,381.25,376.98,380.11,381.27,380.99,378.72,375.69,373.99,370.21,380.18,378.64,382.13,379.90,382.38,378.29,380.09,379.83,381.41,382.52,380.62,388.52,381.20,379.90,379.10,382.20,380.59,380.34,381.07,379.64,380.62,381.98,385.06,377.47,377.44,381.15,369.88,366.65,367.39,360.96,362.33,350.21,353.93,351.58,350.30,357.37,358.92,355.52,351.92,363.43,369.64,369.25,367.73,370.15,358.50,
2016-12-31 22:07:27+00:00,L8,326.86,336.04,340.29,340.43,337.25,337.64,335.62,340.99,340.35,338.66,339.23,343.43,,,,,,368.51,367.81,367.60,370.51,369.48,375.76,378.98,382.27,381.10,383.71,384.38,388.60,391.38,388.14,386.71,383.58,381.50,377.17,379.60,376.26,379.46,383.32,387.05,382.27,379.89,373.14,371.68,366.99,362.01,363.72,360.30,362.55,363.24,365.27,353.38,357.20,355.67,354.17,350.83,351.86,355.23,359.39,357.14,360.87,368.48,367.78,365.84,366.58,371.85,372.42,371.93,371.14,,,,,377.60,377.96,372.76,370.04,366.13,374.06,372.49,370.65,370.80,368.52,372.39,370.47,367.79,369.57,366.25,373.77,373.15,375.43,381.60,378.44,374.38,369.10,369.66,370.01,370.85,376.43,376.15,376.16,374.00,372.30,375.01,378.47,375.28,376.14,379.68,373.26,369.45,373.15,373.65,368.17,363.95,367.51,369.62,367.03,374.30,371.71,370.56,372.27,367.75,364.42,363.55,361.35,359.56,359.00,353.21,351.26,354.19,360.02,360.03,352.47,355.72,354.61,354.28,361.18,361.83,367.85,369.64,369.07,357.40,364.42
2017-01-16 22:07:22+00:00,L8,341.05,341.41,347.74,353.07,346.01,348.87,343.74,347.99,348.82,352.15,349.28,348.74,349.98,354.38,353.08,357.91,367.79,373.03,368.21,371.54,369.83,376.83,373.98,379.88,381.73,382.63,384.66,386.80,387.79,388.20,385.18,387.46,387.04,384.44,380.14,378.70,379.43,379.04,378.02,384.43,378.82,378.53,372.42,371.40,367.70,362.87,357.38,354.01,359.27,362.45,365.61,361.76,359.57,351.56,353.15,352.34,355.14,355.01,356.41,356.76,359.24,369.10,367.37,369.95,368.15,368.78,376.09,370.16,375.81,374.02,370.79,364.93,369.39,376.57,368.27,376.98,368.41,368.62,370.33,373.35,373.36,369.85,370.92,374.45,378.85,370.08,367.21,371.16,374.67,374.99,378.82,375.07,378.20,377.42,370.48,372.29,368.90,371.04,371.97,374.38,378.24,383.24,382.53,378.52,383.35,379.04,380.84,380.52,378.20,377.38,378.45,373.29,374.82,377.62,367.80,369.37,365.53,375.40,377.42,379.13,369.91,371.31,368.83,376.31,367.35,362.61,364.90,357.80,356.89,357.30,357.02,357.56,374.72,370.85,366.92,370.04,374.97,383.18,384.51,388.52,386.01,365.73,364.32
2017-04-06 22:06:45+00:00,L8,346.85,342.73,346.27,346.48,344.62,344.92,346.02,344.19,342.91,343.18,338.25,330.53,327.61,327.49,331.99,338.91,344.02,351.63,342.09,349.14,349.22,350.08,347.17,346.85,343.97,347.91,356.89,364.87,355.84,364.50,353.19,367.64,365.37,357.16,360.92,369.12,358.17,356.82,356.43,357.53,353.97,360.64,359.54,353.24,354.21,349.02,331.38,332.75,340.47,348.40,348.45,336.61,341.41,338.54,337.79,343.20,340.64,346.16,344.72,347.74,351.94,352.46,352.52,349.19,357.75,363.05,366.11,355.95,346.70,367.33,360.04,362.38,347.98,364.68,367.48,373.54,372.71,371.16,367.52,367.70,360.05,358.59,357.15,367.08,362.14,363.32,370.26,364.38,375.85,376.05,373.89,374.05,371.05,373.64,373.88,371.33,362.63,367.32,375.13,373.79,378.27,378.02,375.61,382.56,384.06,374.70,374.05,384.30,382.81,380.46,377.17,376.77,384.31,376.43,368.73,375.46,380.69,372.53,372.77,377.91,372.20,377.18,378.92,377.79,371.42,368.12,373.31,371.25,370.64,373.03,371.83,369.80,369.22,363.13,359.30,366.57,374.50,372.23,373.95,380.47,381.89,369.77,
2017-04-22 22:06:36+00:00,L8,367.38,372.76,375.21,374.00,363.13,358.78,361.20,359.11,357.07,352.82,346.77,345.02,339.09,336.14,336.41,344.51,347.75,358.82,355.19,348.78,350.06,356.73,363.14,362.95,359.41,368.77,374.38,382.30,394.31,390.51,389.95,382.21,381.28,387.95,385.11,378.95,374.82,374.81,385.09,392.68,388.07,387.89,382.00,375.50,368.07,365.14,363.81,363.73,358.52,360.63,359.85,357.12,349.39,352.04,349.46,350.71,352.00,345.24,346.50,357.09,363.46,367.54,371.83,374.43,372.19,374.34,370.41,364.44,371.55,377.08,376.73,374.89,374.64,383.48,382.93,378.20,372.22,376.82,378.40,379.19,378.44,376.48,374.71,373.94,374.97,375.25,375.74,378.78,379.58,380.53,384.62,385.98,385.86,383.42,380.54,376.66,376.95,377.65,380.04,379.73,384.80,387.86,388.06,388.78,392.56,387.42,386.06,392.56,392.83,393.81,393.16,392.77,389.14,390.72,386.83,384.72,387.88,394.94,390.34,394.98,395.94,389.73,393.91,389.05,390.46,386.44,379.07,380.12,380.19,381.08,383.05,384.60,377.97,373.37,375.62,379.04,381.88,382.04,388.21,395.11,402.16,399.35,391.69
2017-04-30 22:09:40+00:00,L7,283.14,327.69,348.46,352.84,343.40,341.43,341.31,338.57,339.63,334.96,329.70,324.49,312.19,313.61,307.16,313.36,320.15,326.19,323.40,322.56,,,,,,,,,,,,,,,,,,,,,,,,,,,330.28,332.56,335.04,337.29,330.06,325.43,,,,,,,,,,,,,,,,,,351.37,349.32,349.69,337.17,347.90,350.57,352.08,346.90,355.61,342.45,341.76,349.03,345.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-16 22:10:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.71,,363.42,364.53,322.70,356.56,
2017-05-24 22:06:46+00:00,L8,,,,,,,,,,,,,,351.94,351.17,354.16,367.22,367.56,368.58,369.19,371.97,370.11,373.44,376.72,377.17,384.56,384.84,391.92,387.51,398.33,393.81,390.60,395.52,390.93,390.13,390.04,390.49,396.53,395.43,398.66,395.25,393.71,391.39,385.80,377.59,373.99,375.18,371.38,366.61,370.01,374.46,368.37,361.46,357.80,359.91,357.22,359.90,357.98,364.47,360.85,366.88,373.60,374.75,373.91,369.37,377.45,381.31,382.09,379.76,382.80,383.54,381.25,385.84,381.37,382.20,386.69,386.23,386.46,385.41,384.95,384.94,378.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.51,397.52,401.88,399.12,397.21,398.37,398.62,397.20,394.85,391.56,391.22,385.15,383.78,387.18,389.60,387.99,383.54,381.10,383.22,381.18,387.16,386.40,390.58,406.66,419.37,,403.88
2017-06-01 22:09:47+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.54,372.03,374.39,,,340.69,358.49,345.74,353.66,351.50,358.98,,383.50,378.90,361.59,360.01,349.66,321.43,328.21,331.55,360.17,317.13,336.60,338.55,340.66,,340.30,321.33,344.70,337.09,345.35,347.46,348.80,347.49,325.52,327.68,345.27,321.98,340.33,345.89,339.73,334.66,,283.99,,333.24,342.49,344.33,330.46,317.74,319.02,344.29,363.61,347.75,357.30,361.45,381.89,376.10,376.44,368.15,379.19,373.08,405.63,380.83,,,,,,,,,,411.04,394.33,,,,,464.97,,,,,,,,,,,,,,,,,,,380.98,,,,,,,,,,,,,,,,
2017-06-17 22:09:51+00:00,L7,,,,,,,,350.04,348.35,,,,,,,,,,,,,,,,,,,,,368.04,367.66,367.69,368.80,363.70,356.03,359.77,363.58,366.55,382.94,377.85,381.46,377.69,372.73,359.53,353.29,353.82,352.23,340.88,343.76,339.11,340.41,337.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 22:06:59+00:00,L8,,,219.16,,191.96,,,,,,241.28,,,,,282.53,,360.65,363.82,360.17,353.88,348.18,347.11,360.39,355.89,378.03,377.13,385.49,389.45,376.12,386.53,378.90,387.07,378.00,378.68,375.91,376.44,384.44,388.38,394.86,380.55,386.74,379.70,376.69,368.03,354.62,366.01,352.21,357.96,361.72,371.27,348.14,346.43,352.73,334.87,346.64,348.84,351.20,349.09,352.44,356.82,354.11,367.08,362.06,358.12,369.38,349.10,350.42,373.11,367.48,372.91,369.18,376.76,364.22,370.27,373.47,364.63,373.08,374.93,376.11,369.38,363.96,370.09,377.58,368.95,369.29,368.26,377.23,376.77,369.97,386.70,385.63,377.92,376.81,369.97,374.20,370.12,370.81,375.35,378.79,376.88,385.96,387.19,382.45,383.10,387.18,380.09,379.59,384.54,381.96,385.57,386.64,378.56,373.07,382.70,385.94,373.89,384.03,382.60,383.31,387.82,,,,,,,,,,,,,,,,,,,,,,
2017-08-04 22:09:51+00:00,L7,,,,,,,,,,343.47,342.97,338.33,331.44,326.56,331.21,328.91,338.98,346.29,351.42,346.06,353.11,359.32,362.33,370.08,370.83,370.15,372.77,373.85,383.33,383.41,384.28,384.18,385.92,379.19,378.80,374.46,371.66,371.71,383.41,383.86,382.99,375.64,372.48,368.76,359.25,359.37,356.05,352.50,352.07,349.93,349.66,345.42,339.89,339.23,344.88,347.35,349.77,350.20,348.73,357.39,364.51,357.20,361.85,364.35,367.42,370.60,374.35,378.67,375.78,372.80,376.82,372.39,378.59,375.88,369.50,377.03,376.02,375.39,372.73,366.78,375.31,376.35,370.35,377.74,379.48,371.93,369.67,370.18,372.36,377.83,371.69,381.87,380.36,375.76,371.21,370.64,372.23,382.19,370.70,382.98,382.74,388.00,384.11,387.07,386.73,390.59,386.45,386.96,393.83,388.34,386.60,390.25,383.14,383.52,387.02,381.43,379.92,379.11,383.42,385.16,385.89,387.16,378.67,383.45,378.73,373.27,374.21,376.20,366.13,365.84,366.60,372.61,369.63,367.83,362.82,368.21,370.05,377.15,379.51,390.70,400.42,407.49,396.26
2017-08-12 22:07:16+00:00,L8,332.03,344.71,348.34,345.02,344.42,340.40,341.41,344.63,346.95,343.89,342.22,334.45,331.32,324.67,333.33,333.60,344.50,344.37,346.21,348.21,355.58,360.14,363.12,362.69,363.64,373.51,377.70,378.24,381.08,385.22,380.74,379.01,376.41,374.87,375.63,381.14,379.26,378.12,384.27,387.69,383.89,378.38,374.35,364.68,363.11,361.55,356.90,354.19,355.54,358.04,354.79,350.23,351.96,347.70,348.72,345.06,348.78,350.27,353.52,355.36,357.34,355.31,361.91,367.72,370.37,366.62,366.48,370.79,364.03,364.36,372.58,371.73,372.87,372.64,367.31,365.42,371.16,370.83,371.43,367.05,370.62,366.03,367.51,371.95,370.05,367.13,370.72,363.50,357.43,372.16,378.00,380.36,379.37,379.46,363.52,372.81,371.14,371.05,374.66,376.23,368.69,379.84,378.44,384.03,382.81,377.99,374.09,378.75,382.61,385.29,381.21,369.72,373.03,375.85,369.95,372.18,371.48,372.27,379.15,376.91,378.33,378.43,377.02,372.58,379.68,367.72,367.21,361.64,361.20,360.63,362.35,369.26,363.87,361.76,357.66,354.33,366.68,367.80,369.36,381.23,384.84,366.95,351.95
2017-08-28 22:07:19+00:00,L8,332.50,343.16,346.35,347.55,340.98,343.26,340.58,343.38,342.79,343.16,339.60,335.74,329.58,324.70,329.39,334.19,336.01,339.10,341.44,339.86,353.80,353.09,361.98,363.59,363.24,364.23,373.82,371.72,370.80,376.19,370.85,370.32,371.40,374.57,370.40,370.87,376.02,374.67,382.22,376.86,381.82,378.89,367.04,355.67,348.01,358.39,360.07,354.52,355.31,355.45,338.00,336.24,349.43,345.26,343.11,337.81,348.02,346.09,348.17,336.93,347.88,,357.32,358.53,354.69,363.30,374.34,354.61,357.30,363.25,361.67,365.38,360.81,366.32,368.20,372.46,372.77,,,,,,,,,,,,,,,,374.48,377.75,368.75,366.07,366.73,371.75,368.17,367.60,367.10,373.09,367.30,372.98,368.89,372.24,375.02,381.05,374.64,376.89,364.27,374.65,375.99,372.47,358.52,364.12,371.27,368.67,367.53,379.39,376.12,373.45,370.87,365.31,371.35,372.52,352.25,356.02,352.72,359.36,361.35,361.23,357.25,360.17,356.05,355.23,361.59,366.14,370.70,372.05,380.48,360.43,354.54
2017-09-05 22:09:50+00:00,L7,334.82,342.75,348.23,354.45,350.84,351.81,348.71,351.53,356.33,351.46,343.04,339.00,333.07,327.94,328.89,336.75,345.62,343.98,345.56,347.83,347.88,354.84,363.98,362.16,360.08,366.04,371.91,376.51,385.23,384.50,386.80,374.12,374.96,370.64,380.37,377.07,372.00,372.86,381.38,392.13,388.94,384.49,382.54,368.49,369.75,363.92,358.55,353.33,345.95,348.17,357.22,350.29,349.85,347.95,344.15,348.48,351.99,356.15,356.75,359.11,364.36,365.01,355.02,358.93,365.11,363.28,362.86,367.71,367.77,369.25,377.39,377.74,376.74,376.28,376.31,377.15,370.08,369.48,369.60,366.02,366.16,364.18,356.35,368.78,371.92,,359.08,357.32,362.86,370.14,367.58,376.79,372.21,356.89,362.33,362.88,368.79,369.53,369.13,375.77,377.24,384.39,380.16,382.51,379.43,373.25,377.81,375.24,373.83,372.21,374.16,367.65,373.14,377.65,369.51,375.84,368.15,368.22,369.75,369.20,370.46,371.57,365.09,368.84,369.28,369.88,364.63,365.95,357.66,356.53,357.69,353.94,361.50,348.40,351.85,351.00,361.73,363.20,374.42,383.33,397.46,390.57,381.80
2017-10-31 22:07:31+00:00,L8,373.76,,380.66,373.67,370.59,367.71,365.87,365.06,363.83,358.74,357.60,354.68,351.29,353.90,352.61,355.18,358.09,360.36,358.04,359.19,360.08,366.14,369.92,373.36,375.99,378.20,383.54,386.12,389.59,392.14,392.04,391.94,394.39,388.10,388.02,386.88,391.62,388.89,396.10,398.48,392.93,393.96,382.43,380.35,375.85,372.64,370.52,370.11,365.68,365.73,368.24,365.38,359.18,358.64,357.54,354.94,359.96,363.01,363.74,363.11,367.45,372.74,374.48,378.39,375.35,377.63,380.65,377.34,378.16,382.15,381.20,381.25,380.91,382.08,379.11,379.18,382.42,382.58,379.60,379.41,375.62,375.63,380.58,377.05,376.60,377.20,380.57,382.33,379.11,385.27,386.82,388.62,390.59,384.55,385.62,381.17,376.79,379.47,380.19,384.04,382.96,388.86,390.16,393.23,395.18,394.55,390.53,391.38,393.67,386.24,388.46,388.25,384.21,382.39,385.45,385.42,383.74,386.50,382.72,388.23,386.31,385.98,387.74,386.84,381.41,376.65,375.17,370.15,372.40,374.17,372.21,374.88,372.21,370.79,363.66,359.50,370.78,373.44,377.13,397.36,410.44,405.88,390.59
2017-11-08 22:09:50+00:00,L7,348.91,323.88,,,,340.77,344.00,346.45,342.16,340.44,331.71,321.60,323.89,323.96,325.23,324.04,327.29,329.92,328.89,325.62,335.01,334.36,341.90,342.74,348.57,346.76,340.12,353.92,354.20,357.35,354.79,355.61,359.91,356.49,356.12,356.24,352.96,357.83,361.90,366.29,360.57,356.46,353.86,343.84,345.54,339.15,332.40,331.84,328.92,330.79,333.52,325.24,324.97,324.12,326.33,324.89,323.55,328.19,333.49,332.16,335.98,333.25,339.11,342.73,344.55,348.82,347.38,343.14,354.05,347.55,348.08,355.63,359.98,348.55,340.34,342.25,356.68,357.78,347.15,341.60,347.77,355.71,358.45,362.38,357.28,,345.88,346.38,340.41,341.37,346.95,348.98,350.86,360.05,359.44,357.33,363.51,359.66,356.14,358.72,364.16,366.02,363.03,363.38,357.22,364.02,361.24,366.21,365.69,365.68,361.99,362.00,352.88,356.13,356.70,360.56,357.59,351.79,354.82,358.96,363.04,362.47,357.45,356.89,359.80,359.54,350.72,346.94,339.04,340.17,335.35,334.36,337.98,343.90,343.99,347.99,359.89,356.87,361.74,374.71,379.64,358.65,348.41
2017-12-02 22:07:22+00:00,L8,377.32,372.19,377.06,375.72,367.88,364.19,367.72,361.16,361.49,362.14,361.11,357.84,351.07,358.01,353.57,364.18,365.26,364.99,365.61,362.81,360.94,367.99,371.15,373.73,376.75,381.44,384.82,388.52,392.45,395.86,394.22,395.83,394.44,392.17,391.61,392.77,390.60,396.39,399.72,404.72,399.83,394.96,387.85,386.01,377.99,378.98,374.15,372.41,369.86,366.93,368.06,369.24,365.73,364.94,356.41,365.18,365.11,368.34,364.49,364.78,374.38,369.58,375.38,377.52,380.10,383.73,384.13,381.69,382.15,381.78,383.32,386.33,385.33,391.56,384.78,383.26,382.95,383.67,383.22,382.56,378.10,383.98,383.14,383.56,381.60,383.31,378.34,379.45,383.55,390.07,389.69,388.06,386.96,390.31,389.46,385.91,385.05,384.75,386.00,392.34,393.66,396.53,397.81,397.53,398.05,395.79,395.47,394.63,394.38,392.08,390.80,388.35,389.77,386.37,388.29,383.86,384.17,387.10,388.76,393.75,391.34,386.55,386.65,388.52,386.26,387.06,376.65,378.36,374.21,372.40,376.96,377.85,374.36,374.94,365.25,367.28,372.78,376.52,379.67,404.17,413.48,,398.10
2017-12-10 22:09:38+00:00,L7,349.86,348.37,354.68,345.56,340.61,333.97,335.78,337.67,339.98,340.28,331.52,326.68,323.85,318.07,319.41,326.14,328.67,332.10,326.63,326.20,331.37,331.78,335.58,340.00,342.87,344.08,347.69,353.47,353.79,359.41,357.64,359.21,357.00,361.23,347.94,353.72,355.90,358.12,363.55,366.68,366.89,362.34,354.49,347.01,345.52,349.89,336.46,337.96,332.75,337.28,336.49,330.58,329.40,334.54,332.44,332.73,336.49,329.84,329.68,330.26,337.16,339.29,346.17,346.32,352.61,349.83,351.83,348.30,349.95,348.62,350.71,357.37,351.75,356.27,345.12,343.04,350.02,356.31,359.87,351.40,349.71,351.54,353.37,359.44,359.93,351.84,344.20,351.14,357.14,340.56,352.42,355.15,354.87,351.91,356.24,348.51,352.86,357.33,355.91,360.80,365.52,360.48,368.95,369.09,377.05,370.46,360.55,365.13,353.21,360.68,356.75,352.97,351.26,351.43,347.64,350.31,354.81,346.07,353.01,357.59,357.24,352.58,348.18,350.29,350.01,345.56,338.43,338.68,332.38,330.73,334.58,343.16,339.86,334.63,343.49,333.50,354.87,346.05,363.11,378.57,364.32,340.88,340.88
