dates,satname,ber0001-0000,ber0001-0001,ber0001-0002,ber0001-0003,ber0001-0004,ber0001-0005,ber0001-0006,ber0001-0007,ber0001-0008,ber0001-0009
2019-04-07 14:52:19+00:00,L8,165.28751775658478,159.151982835093,158.16172832294245,157.7564986136827,157.75273294070632,156.01758587032324,156.01386145761828,160.53066549931853,157.9419635941435,157.67272039558344
2019-04-23 14:52:13+00:00,L8,171.5710270884938,161.33626647811377,158.8221791131117,159.50259880257713,161.52772860339385,161.13335231710994,155.2469180937581,154.42119246569717,152.83444393811394,152.83404201818612
2019-05-09 14:52:19+00:00,L8,163.34227743353154,151.364363393757,149.23337225008854,151.29145024267257,153.5145951566029,154.9152848566757,151.94240192003016,150.9885778857346,151.8728967075134,151.87249478758469
2019-05-25 14:52:29+00:00,L8,158.1701245611667,150.256325735474,156.5337737474585,166.97261453374304,167.03077369686613,161.82677866283484,157.62502477401284,151.02799690403043,153.36208895780862,153.51999461265922
2019-06-10 14:52:36+00:00,L8,,94.69887515531059,94.69579204215023,108.25842457177475,108.26473747579443,,,,,
2019-07-12 14:52:45+00:00,L8,,,114.37388564602495,115.64491040409564,114.76240541810924,,,132.86301591919727,,
2019-10-16 14:53:12+00:00,L8,165.9744197613898,158.16258161263943,154.9788539405359,155.48975962166088,152.89328136617053,152.89171638339167,148.97762100989863,152.3072019803956,157.42155212835388,160.91997422058915
2020-05-27 14:52:16+00:00,L8,154.818216555266,143.62975891219057,143.62598808208804,143.28073144104695,145.35996781095434,145.3584568175607,147.34182250242384,152.04362076949207,151.3724479472175,153.2063336844951
2020-06-28 14:52:34+00:00,L8,162.1620026959993,159.83598220804672,157.77222075952787,158.85734641452416,159.14818959185877,158.0845254769354,157.42952902906546,156.76020573586388,157.03730603471277,157.66209003647901
2020-07-30 14:52:45+00:00,L8,163.1571466860792,162.75275358460522,162.1894080774598,159.00339820229186,159.0097247289773,160.53548492301132,160.81924240118295,163.62242001275936,163.22116496943224,161.24322214191332
2020-08-15 14:52:49+00:00,L8,165.29048399932572,161.06301042255697,160.64773455923353,159.54745741420024,159.55314129100626,159.60255143236628,161.24164208202,163.73481308537623,161.49239402338435,161.95185691456996
2020-10-18 14:53:09+00:00,L8,,142.27903129086116,137.10575197149,135.916974216346,138.58931358121404,138.95577227104545,141.17845542866644,143.76352483530027,149.80024244036798,147.51037454058923
2021-05-30 14:52:33+00:00,L8,165.03499424425047,162.76849885262206,163.85539207705887,161.55915812411413,161.5654219475878,159.83435618287567,156.17347138310345,156.72171217191524,156.12190459642085,157.57729637479974
2021-06-15 14:52:39+00:00,L8,161.31226407481302,157.06171363221554,161.42587320759287,161.57752029233416,161.1900339133284,158.8056746103854,156.19748682517593,155.49992094197063,157.11911525896548,158.0235757092134
2021-07-01 14:52:42+00:00,L8,,,,284.01696450118715,280.3352053374727,268.88196882714743,256.3668580041392,252.3589475153014,,
2021-07-17 14:52:44+00:00,L8,169.15718837531284,164.5000477993181,164.75635898169878,164.6803526547284,166.23525135881428,166.23243857710142,167.6646850712674,168.33333362290597,162.31245538316347,160.2358086548238
2021-08-02 14:52:53+00:00,L8,162.36389416663084,160.46113997803783,160.8982753902714,162.70005148925537,164.33920919506897,166.03523660225517,166.66023503608514,163.18121812472464,159.88544614352128,160.76758256744563
2021-08-18 14:52:58+00:00,L8,,,83.89257989835072,88.68761176608973,82.01428936708571,64.9827474883825,,,,
2021-09-19 14:53:06+00:00,L8,,,,,266.6115965356529,,,336.6142441297307,301.17575074337105,310.83306758695454
2021-10-21 14:53:15+00:00,L8,162.54029142523228,160.9946959487537,161.74703118355663,159.15007700724,156.53002741278624,155.7071817976325,152.29330196316965,156.22818325281528,157.89272364606592,159.63473296299824
2021-12-08 14:53:10+00:00,L8,163.55572907677603,148.37004804866916,153.7573691054338,154.20635735493863,153.5593088942651,150.9294348086355,145.8605280291885,149.50429305013083,154.06107321240222,157.3898375489701
2022-01-01 14:53:06+00:00,L9,165.2765943437418,156.8751191483263,159.8363334963049,160.09840408781707,162.7983943371983,161.71136323911682,159.79578759646105,159.67052817923843,158.1776170614334,157.91292979109048
2022-02-02 14:53:05+00:00,L9,162.927739790793,154.84494588849867,158.51057151278997,158.11449278437289,158.12084111953266,158.40955224824427,153.21922512540203,149.5842268630476,144.45616128017232,136.83094216809812
2022-02-18 14:52:58+00:00,L9,160.94340195370918,151.91474338517892,155.30847408015075,155.93845661839237,156.57146858986505,157.84468535304174,158.38855799557913,159.83884128903003,158.33298328426662,157.59278002488605
2022-03-22 14:52:47+00:00,L9,162.09944204970031,162.09590707814354,166.55310051903348,160.6826464872386,160.09424467690826,154.97523209409323,153.2207775021567,153.46676204533176,156.37551233166582,157.51037692081496
2022-04-07 14:52:44+00:00,L9,160.855156704729,159.37025691347935,160.46438540000668,162.37252192096764,164.99790051705898,163.77794211407803,162.55081793673287,161.73444041882576,156.63336450769273,156.86083050277898
2022-04-15 14:52:39+00:00,L8,158.40859060368143,158.40545151423743,161.35623309099225,158.95882815614544,158.96515577631584,160.85985094783874,163.09364383797262,165.889870404102,161.72655851157418,160.57373868061933
2022-05-01 14:52:36+00:00,L8,152.1122888758637,145.7131095466113,147.69003132177568,151.10806301106442,149.01360438448128,148.31888277219284,147.12954926084285,150.85252212197526,152.42367314579576,153.39033725345973
2022-05-25 14:51:55+00:00,L9,,,,,,,,,,
2022-06-02 14:52:50+00:00,L8,158.00971525926843,152.09342701376266,156.99537638926685,156.74959976114366,154.02807366449224,153.59171869517462,154.3577413666578,156.33230865291023,155.42390959527074,156.29584324573955
2022-06-10 14:52:22+00:00,L9,161.67677331395578,161.67355412670884,165.84166985080202,166.8931241168689,167.61331999347547,165.40933925336662,161.30363234184185,160.33459167489707,161.2070872396146,162.97514947872457
2022-07-20 14:53:06+00:00,L8,154.2291273802444,153.8968592509206,155.68542072622586,157.21753948231094,155.34629559648346,152.60473145616245,151.7145945773916,151.7106916980299,154.2525954074566,155.91086616926796
2022-08-13 14:53:00+00:00,L9,158.17203546293533,148.2670556430325,147.73532383706117,150.38989391455885,147.50957034975326,146.3952368751242,145.99118893834856,147.99190738377246,154.29899518609727,157.61478582031398
2022-08-21 14:53:21+00:00,L8,164.52495619204205,163.22787838663163,165.5727118709604,165.1535721814314,164.760000401009,164.31800470006337,160.97665413350668,162.06668968596713,161.1309511179577,160.08297452168932
2022-08-29 14:53:03+00:00,L9,158.17695899855386,153.59676445206063,156.979296212137,158.0570967609725,156.61633252061625,155.5513168313338,152.04350319307432,152.03326551907946,156.4743890606195,159.12023427943546
2022-09-06 14:53:23+00:00,L8,,,,,,,,,,
2022-10-08 14:53:23+00:00,L8,164.96014450151327,163.31105608971177,162.71689804105097,161.52150365872316,161.11943521516272,158.74856834854424,158.29261738190036,162.91432649480672,162.17591318273793,162.90528249990396
2022-11-17 14:53:17+00:00,L9,166.5821726651826,157.43728463521998,156.47687957694544,155.4357424259208,150.10856378224867,149.24024292501062,142.9218873368226,147.70409658225847,156.75101865394532,157.3471999099401
2022-11-25 14:53:22+00:00,L8,163.35873170285373,154.8022971089568,155.3115690376874,155.24905133205874,153.14797409888078,149.877830995128,147.77131722192942,152.53443344389035,156.5155970241209,160.14518822148375
2022-12-03 14:53:14+00:00,L9,162.71453776697228,162.7112931458191,162.88632938168055,162.43472647830947,160.27637467395118,157.71938472552654,153.73536350477593,155.72678909938162,159.96264730774377,160.46875526526628
2022-12-11 14:53:20+00:00,L8,162.1729771377134,156.29684433882795,148.79525402112245,147.69229609999223,145.40431468859526,145.40281577026553,143.66575982100457,152.57732629361894,155.84151751728282,156.5238049665901
2022-12-19 14:53:14+00:00,L9,165.50689188982616,149.89350036416377,153.10952447562968,153.12315044073395,152.33950456177234,151.83201202324042,152.43387188341438,155.16920281163775,153.47682239716625,152.2220335880181
2023-01-04 14:53:16+00:00,L9,160.70021188776354,160.69701663443695,161.3764371511145,161.65760951889249,160.82043406477572,155.41220574957873,151.57481062494716,153.3922979989989,157.04821688603892,157.6186065223093
2023-01-20 14:53:05+00:00,L9,155.16845059866006,146.42815295507498,147.41184082995161,147.4173471049876,146.29591542160475,147.5855312153578,149.70022893311568,151.49880708378382,155.26049011486327,155.36896045218162
2023-03-09 14:52:56+00:00,L9,138.36355646357657,137.79000296621518,135.9703536011199,139.1271543639191,142.97736960570666,143.1973823395273,142.64864995707302,145.73147941675862,151.52291326997184,152.2938178255508
2023-04-18 14:52:20+00:00,L8,153.65852040413873,150.0818691377288,159.82599184277697,158.239672728562,158.2460179925473,161.7400384990345,163.883992816387,163.88008993703025,160.62800632221047,159.2027248881551
2023-04-26 14:52:36+00:00,L9,158.59424694894008,155.61290314961036,158.06032321401776,159.30148959814636,159.8105117565953,157.93804403093674,156.2630817399786,155.4830841642746,156.50298649563166,157.70191201902222
2023-05-04 14:52:15+00:00,L8,137.82127880788923,135.50848171792168,131.62489273234996,132.03900149720548,131.19691168355249,131.07354018725192,134.38361669037755,136.11125722017383,151.23247144077706,153.0946523082621
2023-05-12 14:52:27+00:00,L9,162.38387189929114,158.17069137745767,161.39344298629226,159.7371167143838,159.62776592489868,159.50081768717644,163.2438850324043,163.2399821530485,157.02412565457243,158.3378686375625
2023-05-20 14:52:05+00:00,L8,158.0835817472228,152.56813797272252,157.6429993326274,159.8565816369133,160.29392832068265,148.77669330093136,151.41168543050753,151.4077825511318,155.8654660762799,157.73237583554865
2023-06-21 14:52:17+00:00,L8,162.50166825141824,157.02857386374637,160.97485467130838,162.3973662025092,160.66629852072998,157.16957092453055,157.05650751899282,157.63259109781512,159.72986610095566,159.92584960720114
2023-06-29 14:52:15+00:00,L9,,,,,,,,,,
2023-07-15 14:52:25+00:00,L9,159.71757691442937,150.19215306717348,156.37035373510918,156.5098195730219,156.65260188326744,157.3540580077053,159.45868179209535,160.7031679155731,155.1612426423095,155.53911861221556
2023-07-31 14:52:30+00:00,L9,162.08621286016546,155.14516775765327,156.4253787656421,156.42843167415845,157.66481727606316,161.45650091568794,163.86038873427685,163.85648585492015,160.15518650035426,159.2827314160795
2023-08-08 14:52:40+00:00,L8,157.29127427291138,155.79606917964438,155.99374947667076,156.31914380540815,150.9269008794829,148.9267858446076,148.92288764369957,151.33312887235653,154.8406667164361,156.2550501688622
2023-08-16 14:52:35+00:00,L9,163.92062850094834,154.2726089853652,154.7720085110371,155.3725521569982,158.53721209969748,159.1199912048555,161.3521353145672,161.35751603532677,157.63273194253023,158.78145049667341
2023-08-24 14:52:48+00:00,L8,159.93187452396282,156.57349389612094,156.56490448548973,156.56246827108274,156.49349428753285,153.1333717623264,153.23518037316177,155.67920527495346,158.2558089808211,160.37997941576947
2023-09-17 14:52:53+00:00,L9,163.05662269553878,155.55443467874815,155.41967956456745,155.8913310914632,153.7989188999427,153.21757533796477,152.5306200186683,152.50492924901403,154.39662211384797,154.24805742136724
2023-09-25 14:52:55+00:00,L8,167.68224835619418,165.05417837015315,164.0439462986621,161.6676359755424,161.67326783572346,161.7718751085126,160.27146406817587,160.26756118878737,159.16304502376937,158.56244197395858
2023-10-03 14:52:54+00:00,L9,155.31958495007012,146.17350743315424,146.16979894769688,149.46841993236478,148.08658146573254,146.85093950271056,143.08870184672432,147.64196876386166,152.68708681938725,153.43277933538323
2023-11-20 14:53:04+00:00,L9,163.70206547070498,163.0024918853691,164.30464960665503,161.51826180830756,154.63028342216006,150.47187697013732,142.83526840558218,146.10010727020392,151.19619492974707,153.07122434020155
2024-01-15 14:52:56+00:00,L8,162.14485083694257,153.19841547385258,155.89797050348784,155.8943204024983,150.9916765387238,150.24672643106945,144.58437504651576,150.32327427405076,154.4690066097212,154.60353817122237
2024-02-08 14:53:07+00:00,L9,163.1154812105684,149.7758038492113,148.3128499356379,148.3181109678416,145.87580040608393,145.35619810055667,146.79518044884378,153.5571961710275,158.06989649071681,158.96803499762308
2024-02-24 14:52:54+00:00,L9,160.43266547256806,152.58721707083382,158.13561603438654,158.65910275086028,158.66478281332152,157.6532930287906,157.26799333675018,154.52478086720103,154.54424903416958,155.10216306955138
2024-03-27 14:52:27+00:00,L9,,,149.0779308226811,,,,,,,166.49135584758477
2024-04-04 14:52:25+00:00,L8,,,82.69274518854851,,,,,,,
2024-05-06 14:52:07+00:00,L8,159.4363462548033,159.43318197675242,161.55670679130498,162.681953629674,166.15983263536157,166.38102931324224,169.44221158332545,167.66455799827932,160.7261600662398,161.50600069840084
2024-05-14 14:52:20+00:00,L9,154.19893094430574,149.45857868027042,156.2127836542607,156.7885423408194,158.566699328269,158.98678855208254,163.148346952948,163.14444407359235,155.98605241602473,156.42929807438372
2024-05-30 14:52:10+00:00,L9,161.51029369289247,161.5070785857882,164.61640613703722,163.98196519847596,163.82386226956714,162.4083004841576,166.0847428147774,166.41410842047668,162.7947034326892,161.8192541259623
2024-07-01 14:52:00+00:00,L9,156.6528370832139,148.68420400436813,151.70103759711964,150.99582729344772,151.43627452989134,151.22528470603632,151.22144283896725,155.1870457903127,153.18362548812019,158.75478587864995
2024-07-25 14:52:26+00:00,L8,,,,257.3673889528741,,,,146.29793377077334,149.27410644762796,158.38038273322402
2024-08-02 14:52:19+00:00,L9,162.72825306649577,161.03760814104433,160.93800322318867,160.73138062806473,161.04080230367407,162.15392874340858,166.50089698679474,166.49699410739723,159.35255985206732,158.45409067277254
2024-08-26 14:52:34+00:00,L8,155.6909021634467,155.4520529383932,,,205.548826457673,207.05184231380855,206.2805072136687,201.37208336550412,,
2024-09-19 14:52:37+00:00,L9,249.8125362105033,,,141.56069764364807,136.21119495583918,128.35665339903682,119.09647104054156,97.63396040391004,,
2024-10-05 14:52:44+00:00,L9,154.2718320725049,145.78593496715115,145.7822169826935,152.0852159465081,153.8363172860199,154.63894903166866,153.35237808908047,151.9776805627531,152.72024889825985,153.03443800151425
2024-10-13 14:52:50+00:00,L8,162.45198943913516,162.0801079544835,161.44885811765013,158.418211960941,158.15569414991973,157.97778273235187,158.27456088520546,160.52426401770552,160.4804385186431,160.29423836884934
2024-10-29 14:52:47+00:00,L8,160.26908134526832,160.26589665824486,160.13805370054985,159.4925431084189,159.86467876743654,151.78969837165448,152.48224116180194,152.9554312945366,155.07985330213774,159.35844824985674
2024-11-30 14:53:00+00:00,L8,,,,,,137.8446556093947,139.78223604228612,142.0449308773451,,
2025-01-01 14:52:52+00:00,L8,161.04086565041973,147.62899530415882,147.27399495597544,146.73126012120392,147.05421450984312,148.27083858810116,150.24868307017664,159.97610920556943,168.98447900623228,175.89098326169318
2025-02-26 14:52:53+00:00,L9,,-22.60620372512856,,,,,,,,
2025-03-14 14:52:49+00:00,L9,163.42892592814184,155.67806548446126,158.30640307883297,160.61384809936217,163.4113182715998,162.8764082233124,165.81261685857763,168.1094425423963,161.6088735669005,159.2513477602803
2025-03-30 14:52:39+00:00,L9,163.37989976252857,152.7414467948957,157.9172284116643,161.01501954870042,166.97938343638992,167.51140099016723,168.1277305341474,166.59513989234165,160.60027866556467,157.75985463387474
2025-04-07 14:52:26+00:00,L8,160.2618511900222,159.2091052988979,160.24135953071243,161.06338593436723,164.98575493421023,165.51779692194918,172.1258319861291,173.97798329093592,176.90776550927265,162.25205027959788
2025-04-15 14:52:40+00:00,L9,153.36705691616777,153.12605748430656,155.2891446700884,157.59572607036966,158.84848364612927,157.9507129588848,164.56025480048635,164.55635192112865,158.1875757695271,158.1424102066186
2025-04-23 14:52:12+00:00,L8,160.68347655992739,160.6802817167562,162.09954097863488,163.86635375799284,167.46132944599466,168.1955514677283,169.89819247612238,165.68035818705678,160.34139299659677,160.65627606961098
2025-05-01 14:52:32+00:00,L9,161.0585672987346,151.7864230241124,155.97233067993173,158.58935541826602,160.92391626746323,162.86117300810392,161.28708439794508,159.1453754003831,153.79829850143759,154.2142209297455
2025-05-09 14:52:11+00:00,L8,147.49662409621055,145.9586855945193,154.2102826708713,158.00706141984415,161.32967002871413,160.03650701207113,158.8617427825643,157.79129061808717,155.15613041328942,162.55984376036074
2025-05-17 14:52:21+00:00,L9,153.8465748379018,150.62185388817113,156.85229639741382,158.9053239571569,161.48023894333744,161.59082804747388,160.29450982719914,159.35514147565186,154.57770240194736,155.49717483329457
2025-06-10 14:52:22+00:00,L8,164.2255416500467,160.18114527496652,162.39870558399264,165.00080848939882,166.66900579405728,164.5421144579386,154.3637098059583,154.81050491737304,157.42667388401642,160.64354324380332
2025-06-18 14:52:26+00:00,L9,154.21420083707977,150.29930684084547,156.55937729282846,157.9524639952182,158.66391705074452,156.3603549383236,155.807367250713,155.91218496980883,155.6680376233086,157.90592989908902
2025-06-26 14:52:33+00:00,L8,,,,159.60016986746035,159.60648175290356,160.98466372372482,161.10644007393088,161.12773370413538,153.5712966458977,152.6449041757803
2025-07-12 14:52:36+00:00,L8,165.87352215369893,153.6492286723351,156.68463750442322,164.35300853372428,169.1296964461808,165.96102199189704,163.00891426022105,167.75390690046294,165.52680282624942,164.29424428825976
2025-07-20 14:52:39+00:00,L9,161.6799954189525,153.44862312557828,157.8243125458421,158.20658278268152,158.96201032266654,163.14681180888795,165.87883446480927,168.553501715152,165.4690102272554,161.72303272067006
2025-07-28 14:52:42+00:00,L8,157.7393809019448,150.12513526230083,154.43278375756728,154.66696435233587,156.57186985903576,158.56575516093972,163.76200562473187,163.75810274537534,153.10848602623815,152.4965398615526
2025-08-05 14:52:46+00:00,L9,184.214769442308,183.1564496031662,178.5275112781544,178.53153189535928,180.45176538154476,173.8985933760601,172.5795814919943,162.8865339738624,159.48823185961038,163.01465933447355
