,dates,jap0350-0000,jap0350-0001,jap0350-0002,jap0350-0003,jap0350-0004,jap0350-0005,jap0350-0006,jap0350-0007,jap0350-0008,jap0350-0009,jap0350-0010,jap0350-0011,jap0350-0012,jap0350-0013,jap0350-0014,jap0350-0015,jap0350-0016,jap0350-0017,jap0350-0018,jap0350-0019,jap0350-0020,jap0350-0021,jap0350-0022,jap0350-0023,jap0350-0024,jap0350-0025,jap0350-0026,jap0350-0027,jap0350-0028,jap0350-0029,jap0350-0030,jap0350-0031,jap0350-0032,jap0350-0033,jap0350-0034,jap0350-0035,jap0350-0036,jap0350-0037,jap0350-0038,jap0350-0039,jap0350-0040,jap0350-0041,jap0350-0042,jap0350-0043,jap0350-0044,jap0350-0045,jap0350-0046,jap0350-0047
16,1989-02-22 01:17:50+00:00,152.82285206513626,,158.87279181462648,169.68134769479204,177.3238801145085,176.72826738489047,174.4382462317204,172.864231237381,174.8186753379997,173.34514086533687,171.13408957994164,158.56813015850878,161.772516129114,166.95807647560562,175.79300395473533,180.1588887594828,,185.76657947139972,,180.41380365845123,184.05009287908518,181.04895164590428,184.05086655306357,175.73636309457817,176.27309360903163,,171.58671565905945,,170.01806255339974,173.83097913171156,171.7133633524214,175.1375539756057,181.39124220391372,185.5884190257609,181.52300403023204,173.46445498986887,167.89960424480486,168.1572876136815,169.9764939799751,180.9752445371273,176.098804665957,168.02280436068975,139.31737036114964,156.5151566176813,251.89766232670928,298.194918054568,267.84703141260223,150.91811370651345
17,1989-03-10 01:17:25+00:00,158.9284182602862,151.10109228916667,159.62886848427297,172.59164120395988,178.93615969857345,175.16224983192606,169.15504193632546,164.83954453602544,173.84755459337052,171.21877792836912,170.7611887073909,163.0491934685435,166.27370706974415,167.31253815842464,,192.5370113369084,,183.757926763226,180.95067460604167,178.8101380265283,182.60960892185486,177.50731785045772,182.09694450832575,192.8578428730555,183.26695575251821,,180.74983434053917,181.87716973247163,179.23021938673904,178.44750462442101,172.84098825341212,178.19941152176116,183.79521244202394,184.16178834781365,182.48766809308376,173.05872386617008,169.410103014223,172.45475423359878,179.89627077488984,182.7387102626915,167.0976423128643,158.73327754096357,,142.57690296339894,241.84470292247906,289.9713847629157,250.8267454200993,155.41939311401782
18,1989-04-11 01:17:03+00:00,155.24622342196562,155.3643512543496,,166.33255212405618,173.13113279499896,169.17857773411123,161.13125526911867,158.57757287379223,169.8291546836987,177.60889529350268,171.63819197998095,163.19443296932428,159.64130385400958,165.6927072272107,171.09263595022298,177.4956010264281,178.68485711444262,173.41558583822624,176.40736584364078,175.13872092476686,182.76137506358126,182.09296224829296,180.4031026615334,182.26552606784034,184.08368289479242,,174.01154722905613,,175.03111241581996,,169.9902233650143,176.4262075043475,186.75427542515018,184.8757416431816,178.73855128435866,179.77317147210388,182.1893916377456,178.2782932929953,175.71560412516894,178.32315686868327,165.8235046797787,155.04609545217863,,162.78767875737856,247.19296469769037,283.63426719532634,253.90473428253748,156.26801872107208
19,1989-10-04 01:13:34+00:00,144.32519818488063,143.50404543164433,134.32974091015947,154.43054136926577,165.43511320620365,165.2401762004931,,155.63786360106172,167.13959188327985,161.33305685232563,,149.0880802896974,147.9484518653733,155.68839477029476,165.40172408245942,163.75871373498626,162.0271214661094,162.34560392617817,158.0710321869534,165.69880289145013,,170.72930711585184,,172.5562588203849,169.73173697065056,163.7555067822966,160.43977719413877,158.84478125722725,155.89139869975196,,156.91610900364606,168.58477457389145,170.49001188505454,169.6005898558296,168.6513004311828,163.26090791196782,159.26839978841562,156.47620615509715,144.47731083361884,151.69089036872805,158.0127322105123,156.85632330698013,124.4944948325083,144.3411957770148,245.52271654581344,289.0536176105888,272.0120329218068,119.17330851065171
20,1990-01-24 01:10:07+00:00,150.8170741841959,,166.79230098435366,182.28133423068547,182.87947561146007,180.28547021896327,184.92887793992756,179.30973811310977,171.7868477624385,172.30437721015775,168.62511030723323,161.91251383771822,160.64270314964833,165.36885039867087,178.04479933522617,181.82421441091694,,181.60006378531207,188.32395538534686,182.42001607873084,186.6216352277204,186.57209493278893,181.42718005922757,183.88359648031812,177.656361834926,175.2816432615335,176.31114435144949,,173.31828699413762,181.5033590667935,180.19238479708395,179.9639002593797,,187.67882192436983,181.4957927351292,169.0889085768721,162.2523638758976,161.9338185354324,157.47985814525128,161.95326014520953,163.209467081766,174.73118909178842,139.70655817614022,148.43199715875616,259.63278804562225,309.23459500282934,300.91296763094806,238.3579840842078
21,1990-03-13 01:08:33+00:00,163.20719118961108,166.17743437755055,175.7683002287061,,187.77709188605564,178.12723118851204,174.07804341903667,181.8271801036004,181.61596735149638,180.82280727494333,176.69305045132074,170.42774612337303,168.8105324457626,169.4781629024088,,197.82795229082808,193.55851022246472,187.4610076869113,186.5828430510226,192.2632376472843,192.58828033676437,191.17628081702094,190.9567198556548,192.0487116516626,188.1277722181328,186.4442580933727,182.05422526734682,183.09945188678287,178.016571777771,180.85844639183853,175.1925947256514,175.0537721751124,,184.02633498513185,183.6674384311907,176.49822990865735,170.7229665874253,,168.59965392453557,173.7182785075637,169.73463521403926,165.27827231857896,,154.78583090137073,260.1534988445887,311.83339767951117,299.71403711070803,250.31062380369804
22,1990-04-14 01:08:08+00:00,144.34685010464833,147.07370062999982,,161.71897611270285,169.89509071777672,172.05361177523153,167.005212143356,169.06317142266573,169.82303342382897,167.5521246227005,159.09681714359513,147.29450182828487,150.97014921776227,148.22279565165098,167.58450554889902,175.39528592325325,,179.90887372008902,181.4727221187839,175.3893921989606,181.44448593315963,173.205875539381,,170.3253062995517,170.49994319830125,167.37850376788126,167.23627287240754,165.8807380608578,166.22252861699587,,164.61444048323952,169.42029080471124,167.83206070379347,166.01369780774286,160.90685086052534,162.91342974636515,153.49573181574314,154.69311666933936,156.52400173522182,165.75244580439528,162.8389894621384,152.37072083770505,,140.68098544075002,246.1841020744964,295.3933194313403,267.73585819735104,227.11816725843016
23,1990-05-16 01:08:11+00:00,152.7168855492308,149.92076285934553,173.07157009184735,185.87843991390636,181.15412074348413,179.94904542784798,177.22701647741806,172.6551453811793,174.44567638669093,170.3802045536828,170.55959040724915,153.16874761029808,158.0972309037247,165.05254525288456,176.0155074425019,184.1026235780977,,182.8610355227166,181.8980962914884,174.59862776584734,176.2369581690827,176.8586416722325,,177.0538454022822,176.73142852236137,178.39453548074087,175.54786857000013,,173.00301538271518,175.2698305598513,178.12620378564168,172.51332094182007,171.70734524760758,179.05393407905424,170.42009063164681,169.81416766865095,157.83342810436594,167.60485683889203,164.28931875623394,170.203246524299,171.27070512694917,162.63579325601899,141.02452145549466,160.27433468852044,251.44884221028983,306.80535077972684,288.67925865026393,229.4611558987481
24,1990-06-17 01:08:04+00:00,156.53395112745963,157.32873531370404,169.79454606476492,178.59450186985282,178.57950410602396,179.37613329850222,178.60502912977392,173.77467937841624,181.0733773709929,182.83076852602423,169.46468226587768,155.93874538784547,,170.08355693815602,178.56214586379554,186.53637315832415,,189.47244194617045,188.7204130691325,185.75178879191498,182.91998550830732,179.38529926692235,174.3019554015023,182.46056255963168,178.35855546728413,173.0931861327571,171.25245892691413,,172.17704456380417,174.01899114006466,167.58232736331993,177.00457878697696,178.92801292600782,183.3733157660724,163.26581484946186,165.5004544553837,158.14118369051687,156.18382553509818,150.28354302197803,164.590137779362,167.22624176942836,162.34890188974165,,142.96117533270126,247.0520033317156,298.3083624800496,268.1233316812221,229.84831398984636
25,1990-07-19 01:07:59+00:00,165.22063104540712,165.6743466760484,169.11357697202476,190.01035646849863,190.90399676489255,184.6055256799916,179.44367617984983,179.54211587477766,180.79295514070236,,160.8121452965184,156.22104535879828,151.4399969498749,171.33591030275403,182.2855691902118,187.86797733485582,191.9255999064025,193.4818039136942,187.5910152979639,183.76688416997484,186.659946526468,188.69052821818318,185.21343178566408,187.12948066811518,181.62110021495786,183.00771053453713,181.4846331231413,180.99778015709975,178.8981618225439,186.36459508120186,177.1694122941508,178.399953644066,185.8120500515833,184.56833505960813,180.30158113309045,174.34608012141635,165.14870985990757,,158.83220270733415,169.2620781293991,,169.26383207153816,,156.56498788387955,,,,218.79835491389062
26,1990-09-21 01:07:42+00:00,164.9929445404671,170.388088112868,171.4902186607335,187.68757038455584,188.49761033355387,181.33941446760775,186.77961878237036,181.99904399041674,185.50961160681132,178.44353592713063,172.49686063228356,170.04055999207264,170.0463486992212,173.63689081544138,186.77577574188805,201.97916612418916,195.36212655643496,197.1299410773835,191.75160022950706,194.6769591154547,192.99345320199166,184.02260300137775,187.69680982894877,185.5332523122136,179.71327115385932,178.44174180201938,178.0852355801583,184.7546920777149,177.72340049071946,181.0482950834597,174.49531897309876,173.4918112339405,169.74864999276485,173.10667427284173,172.8082485225056,164.20392874140197,147.57898899816354,139.95061326803395,141.27208826505574,162.13554479247216,167.9819669262997,168.42626067837148,138.8393895088833,155.73691729711527,249.9016618761595,295.54685581716484,264.53863975607817,209.4013749257037
27,1990-10-23 01:07:27+00:00,132.69177289617403,139.1776687519166,137.55641214325263,156.22192815083844,159.39229068366987,167.14550551690903,169.5107140870009,159.78178538140054,,162.28996607152382,154.91314969443658,137.04637140946298,144.3786667903148,144.365976436283,156.58953207637248,169.39159674009943,168.74059069587577,171.63153941330955,,163.60760364018694,168.61351746556653,167.92431627644555,,164.58598272759636,156.49925526740404,157.197635725607,153.04796440303295,153.37315478417648,152.6038228000389,,157.59678526694222,149.62519118537978,152.72777887367207,164.3124239934009,,147.6220649166575,135.74027218253636,130.09147000840412,117.5182723883849,146.14638370941185,162.34970052226876,164.31981075094964,,131.08805464572376,239.37777829514468,285.70710398150356,270.6063713376666,
28,1990-11-08 01:07:24+00:00,160.44048352656475,,167.04608506244503,187.59740963998613,192.09521802708267,189.41029635065718,179.09560785134744,179.1883493063718,177.8793248907701,184.32207139237377,169.6728031778424,164.24846975898822,157.3507175518985,161.99434770620277,173.26306777427843,180.72861399533343,,189.35929275749683,,186.14174958451628,188.71823499073685,186.25492059066812,182.41751764516553,180.27395493118553,183.9116022545898,180.6534116436127,174.62477020683116,,178.58773667738674,175.5033557579078,175.71633636842012,177.42748134775556,181.3337299433706,177.62399832253087,178.17373332663166,174.95268608817537,162.29897352341266,153.40112233814878,142.8354808261742,162.9578727322483,166.79867310992748,163.3214247727349,,133.17480076789622,240.68946496599756,285.74384631825495,273.52218508327985,231.7633505272226
29,1990-11-24 01:07:17+00:00,159.74223068415463,166.76073521978077,160.9281931744915,173.91478588319148,160.2801075581511,154.98723276965475,142.41071045117104,150.1211196440004,,176.51955072888754,173.94110449675455,166.03668418606085,,173.44705393505856,177.84077318317483,178.81276596753523,181.4167444383139,175.32840177253746,,169.87469138654419,175.28621744038668,163.80235104967753,,177.2828158424934,180.0463314262507,178.69686832348307,173.1150053374865,164.782408559486,166.30753591650083,158.87193446459898,157.60596977925667,156.9742810042518,163.3290697401303,172.3785170845077,173.08123525061532,167.48886398850883,163.35093520052408,151.50538823563986,136.69941220060193,151.66618784585762,161.75114807596552,158.4311337332817,124.73111922109926,126.79077836719043,245.27545511516576,292.9759870948061,290.99348666742236,221.1358757121963
30,1990-12-10 01:07:14+00:00,171.59679776777793,173.83658008672933,172.27674420961762,,187.29037232200616,183.16783904347912,173.59323908349523,181.8908813262284,190.3628397130971,187.34542763086495,172.76601398951053,162.95708239367866,170.69863138178204,175.16388055034454,,195.37274349324395,194.75755650200637,188.42254383431185,,177.84791562613356,181.59886905345877,178.40852854926456,182.26270515785308,180.63889170898588,180.05098543709855,179.56735708725856,176.75142147767218,,172.66089960748522,170.07458952475366,166.17996418537376,173.39742227662447,177.78115833592076,173.8289718467853,174.55147437014,174.39201905061387,168.99347913806622,143.76788096388668,138.8307324520547,153.07906956174537,165.07358388818085,169.55668793544314,,140.6304967326689,241.27018708636837,300.29318962806764,331.1229249609006,
31,1990-12-26 01:07:34+00:00,163.47226087539917,165.32298001412363,160.81268114347296,180.1200224411643,183.0804211604328,187.67229844391335,179.6367970924053,181.21460372311216,188.85028377037932,,174.36952650660666,158.24053045596648,152.60502734223917,164.21086679904505,170.87194686346254,184.23247734166662,,195.12174082879037,,184.7989596067947,184.80926761754637,187.87315212443042,185.2094202337419,181.5545478315245,183.2288610432459,,179.06606945815304,,175.2380789565576,175.87553461372374,170.51729086041203,179.0419908381837,180.05353892721735,178.74629074902583,172.17355083201872,167.17986171347366,160.01793158117422,137.68505731803126,140.94137688969514,156.66741218131213,173.10513785077174,171.157660991639,,142.74862661386825,243.46902955819675,309.72516639975606,316.2178282985144,228.58546104227622
32,1991-01-27 01:08:28+00:00,179.72310643508973,185.76619386121632,187.3296796251363,200.84700927029067,198.65778784057343,199.1108726614488,200.11366514626113,194.8045650202103,192.87098186931982,202.61289699056474,197.06644518330748,,168.2743010088208,178.41351824475313,192.8336127667958,199.0466854461045,203.24274547566816,197.36338979865806,193.15635386009095,194.60243871408778,195.34078433710516,193.8514068838586,192.0771111220609,189.89940777446841,184.6720598569813,183.19154655096253,185.12159762755832,178.90428305324423,178.3840248189048,185.0149172225072,180.5337014689728,184.86497324445412,,190.8276491079363,185.08895351432804,174.76955100874176,172.7211561128595,155.07266169403098,150.75922359120642,164.7328771371912,176.08348230495213,183.83440211383743,,159.17838363095774,278.95449133646855,328.07613433395375,330.9011765938784,
33,1991-05-03 01:10:09+00:00,164.3456702637886,167.68524693297604,169.72078661949587,181.5514662589288,180.84174606159647,175.56447973873892,176.45737622882442,178.82387062815715,188.98059093110717,,177.5336505739407,164.27739498240985,165.91030333135953,167.27314762143249,172.66799295212442,195.57600846999435,190.41684599799405,179.81875328316954,177.50691601948984,174.03859296331012,182.05055068357817,179.9222531631511,183.59606698435962,187.4312824548984,182.1713790207015,187.02070033962923,183.03770117116852,180.0781089673119,172.8477046675579,174.6194516928165,170.54118095978765,178.08160303579493,178.8482924664488,177.79080323900877,166.7975378321047,163.23727111218201,157.97422379226938,151.2625711623225,147.45942070734816,163.63655710567323,166.22327757782074,165.77198491222515,140.80155311134865,165.41259225587365,254.9078461126648,307.834795757137,304.8010795895212,267.1154428859297
34,1991-07-06 01:11:07+00:00,164.26332649525602,171.78789730430245,168.9527624475945,186.0125777195466,184.54396198924377,176.44452830626787,179.56956674873578,188.90075262233367,184.57690171378619,184.48347793558295,177.82810789517472,164.1752466739703,161.02667959432958,164.24714734970024,176.09636255295968,186.80745794382437,,178.5282645577763,177.26834742848152,176.5799147026134,173.47882730520692,171.5443958946416,177.1791082581277,176.63380653444588,178.45802786565835,,177.69508365363816,177.6033259369451,172.45070876588102,172.0754257988807,168.72334319007416,171.4118428599495,174.96152416631554,175.54664605501827,168.34066029133047,156.99641291293057,153.39145337393362,147.37779708220876,148.91846598123072,158.08663392401502,165.15362388242514,156.140142963908,,159.9260577762076,247.27553303014926,310.2539575840248,300.05497834515194,257.97676035427924
35,1991-07-22 01:11:20+00:00,185.1163882188198,181.23362510248035,187.83384115133015,195.23448769010886,191.5104052526303,188.6458312557237,180.69165424755977,194.28687594219426,200.25046418956464,195.67571710062185,192.02099594485904,174.80660616651966,170.37132903198642,172.9962716064225,179.5531167108188,198.6009370423232,191.20579626891015,184.45993893161295,185.35801772690456,188.86787812212634,190.20034034159312,184.29964732359548,186.10994906899043,,198.04906330815348,,195.73967278420588,185.87136092787213,189.55478336146456,179.48793893549345,181.93486971782602,174.8868970453415,,174.1197706738739,176.1251462734493,170.6715416929415,152.1058085336603,153.13982447497452,147.2896277261657,167.78906937508123,162.69694911367006,168.11751524885304,,152.27376799432113,,,293.9192643404429,260.412025797294
