dates,nzd0358-0000,nzd0358-0001,nzd0358-0002,nzd0358-0003,nzd0358-0004,nzd0358-0005,nzd0358-0006,nzd0358-0007,nzd0358-0008,nzd0358-0009,nzd0358-0010,nzd0358-0011,nzd0358-0012,nzd0358-0013,nzd0358-0014,nzd0358-0015,nzd0358-0016,nzd0358-0017,nzd0358-0018,nzd0358-0019,nzd0358-0020,nzd0358-0021,nzd0358-0022,nzd0358-0023,nzd0358-0024,nzd0358-0025,nzd0358-0026,nzd0358-0027,nzd0358-0028,nzd0358-0029,nzd0358-0030,nzd0358-0031,nzd0358-0032,nzd0358-0033,nzd0358-0034,nzd0358-0035,nzd0358-0036,nzd0358-0037,nzd0358-0038,nzd0358-0039,nzd0358-0040,nzd0358-0041,nzd0358-0042,nzd0358-0043,nzd0358-0044,nzd0358-0045,nzd0358-0046,nzd0358-0047,nzd0358-0048,nzd0358-0049,nzd0358-0050,nzd0358-0051,nzd0358-0052,nzd0358-0053,nzd0358-0054,nzd0358-0055,nzd0358-0056,nzd0358-0057,nzd0358-0058,nzd0358-0059,nzd0358-0060,nzd0358-0061,nzd0358-0062,nzd0358-0063,nzd0358-0064,nzd0358-0065,nzd0358-0066,nzd0358-0067,nzd0358-0068,nzd0358-0069,nzd0358-0070,nzd0358-0071,nzd0358-0072,satname
2005-09-29 21:50:07+00:00,361.09,353.03,340.00,336.95,322.42,314.38,315.69,313.71,312.99,312.35,308.56,319.80,313.63,320.86,334.92,335.36,316.33,310.34,298.18,285.16,281.68,288.99,283.84,284.56,276.27,278.01,275.96,288.15,295.44,286.70,290.18,382.36,392.35,338.40,331.13,330.56,327.60,322.43,310.07,288.33,278.58,283.60,285.02,280.96,274.11,281.47,284.86,299.34,294.43,296.09,312.82,320.36,312.80,318.33,321.52,310.90,319.15,319.69,303.77,294.03,287.48,286.65,294.44,301.89,304.01,308.74,307.19,302.12,304.57,313.68,315.37,309.12,315.37,L7
2005-10-07 21:49:06+00:00,368.98,355.15,346.85,338.33,326.65,321.58,316.68,315.90,317.53,313.98,312.03,315.09,319.28,333.31,343.59,347.02,335.58,322.52,321.94,328.86,317.90,314.68,327.38,319.30,311.58,305.72,303.64,302.78,303.85,307.89,304.88,413.35,406.98,339.10,336.11,332.51,334.17,330.49,320.47,306.25,291.66,294.91,286.36,287.25,292.14,289.35,306.68,303.87,306.50,309.85,327.75,326.63,326.64,321.96,325.71,331.45,333.45,328.03,315.44,318.95,309.13,305.52,311.96,314.63,321.50,325.55,327.48,327.54,324.09,331.64,324.46,314.04,318.46,L5
2005-10-15 21:50:10+00:00,393.94,400.14,370.82,364.26,354.80,339.53,320.95,334.98,335.86,340.31,339.46,342.70,341.99,341.06,351.13,355.37,347.21,337.11,336.58,332.52,335.03,327.66,312.47,311.98,325.40,303.71,297.56,297.15,302.61,315.17,324.49,420.73,452.77,350.44,357.79,362.71,355.15,347.73,330.04,307.50,298.55,300.35,303.15,293.19,293.72,303.59,311.45,317.51,318.69,322.65,338.32,333.45,333.21,332.07,333.66,335.97,338.24,333.25,327.04,312.26,310.37,321.89,309.02,317.78,331.61,333.64,330.92,325.59,322.02,323.32,318.37,321.55,334.13,L7
2005-10-31 21:50:23+00:00,370.73,374.22,359.07,345.01,337.61,343.18,335.47,332.93,336.44,337.64,336.58,335.05,339.43,342.73,350.67,356.88,344.12,336.13,334.45,318.38,315.02,317.82,310.14,306.05,306.01,304.53,306.30,307.74,301.96,310.46,318.09,404.65,444.17,354.53,367.73,371.87,363.37,344.15,328.86,311.99,299.93,298.46,306.23,298.95,296.21,302.57,306.17,304.37,302.24,314.05,327.70,329.64,324.19,324.11,329.27,322.68,335.13,327.44,310.39,304.68,304.78,301.90,309.38,311.05,320.98,326.46,312.21,317.32,319.08,324.49,314.39,315.01,322.17,L7
2005-11-08 21:49:16+00:00,354.76,349.93,333.15,324.47,319.72,305.84,314.18,312.57,322.76,315.15,316.71,321.46,310.97,314.04,322.61,333.79,321.48,308.30,293.21,308.42,309.27,305.37,309.05,297.09,273.16,281.37,284.10,291.74,284.02,291.34,293.57,391.21,411.54,345.43,350.57,349.25,343.25,331.85,311.08,292.26,289.98,287.09,289.91,284.49,280.60,268.10,288.83,280.11,288.75,301.26,316.03,316.86,296.13,298.36,305.70,319.75,319.20,313.93,311.79,306.58,291.84,292.94,292.76,293.91,308.55,315.37,314.07,313.32,311.14,314.78,306.99,302.83,307.91,L5
2005-11-16 21:50:33+00:00,365.15,362.55,343.40,332.05,320.27,318.78,318.43,319.98,320.56,322.10,325.89,328.62,332.96,330.65,340.95,343.13,339.48,327.82,319.58,314.67,309.36,307.34,302.38,295.68,297.93,285.09,284.63,287.64,293.67,292.31,298.74,411.12,393.63,344.26,346.57,350.55,345.23,327.74,312.83,300.78,291.19,283.03,282.41,280.20,277.73,291.28,296.03,289.90,300.26,296.02,312.29,304.69,307.11,295.88,304.27,313.11,315.18,316.77,304.35,294.71,297.32,294.24,296.75,296.04,317.40,315.55,307.06,307.00,301.26,303.67,304.15,303.39,312.58,L7
2006-01-19 21:50:58+00:00,365.42,348.07,326.30,325.71,310.91,318.81,323.96,323.23,325.89,333.07,332.22,334.58,341.35,339.74,347.23,347.60,331.72,323.27,314.73,321.18,317.96,305.49,304.32,299.99,280.01,275.97,282.94,287.41,285.91,288.84,282.37,397.91,420.57,357.04,350.60,350.11,338.20,326.02,302.14,286.93,287.34,280.69,272.05,280.06,277.94,281.91,290.46,297.31,296.06,302.84,315.48,312.07,297.42,304.56,323.47,322.40,326.01,314.73,303.73,294.29,292.32,296.36,296.18,302.22,307.42,314.01,309.89,307.98,309.58,313.09,306.66,305.27,321.95,L7
2006-02-20 21:51:07+00:00,381.44,364.00,349.44,343.29,337.62,318.01,310.95,312.39,323.78,317.54,319.33,338.33,337.76,344.12,348.42,354.26,338.15,336.05,323.50,324.77,320.87,316.04,302.46,294.34,295.16,280.96,282.28,289.36,292.43,302.71,312.72,388.19,411.87,357.06,352.79,366.58,350.02,335.19,324.19,303.17,301.82,285.08,287.69,283.73,285.15,293.54,297.78,303.12,304.28,311.97,320.32,321.93,304.47,303.46,320.17,326.62,324.49,314.88,307.79,305.30,295.37,290.27,297.36,302.68,311.83,313.24,309.35,302.29,303.83,307.67,309.00,306.95,317.77,L7
2006-02-28 21:51:52+00:00,372.98,363.57,341.40,334.40,326.30,327.75,329.48,323.48,327.86,326.70,335.17,333.67,331.74,332.99,338.52,339.04,331.85,329.33,308.56,310.04,310.62,304.28,292.06,282.55,283.85,281.82,280.26,279.51,278.80,281.58,282.39,385.90,396.10,349.61,354.28,349.66,344.26,328.04,313.64,300.31,286.88,281.57,284.64,280.43,282.07,286.03,287.47,290.98,294.62,301.50,315.47,315.99,306.85,309.28,321.76,324.23,319.99,313.03,305.31,291.87,297.10,295.78,297.66,305.95,313.61,314.89,309.46,310.87,312.99,318.38,313.02,312.84,316.71,L5
2006-07-22 21:54:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.82,276.24,283.07,354.87,338.80,332.92,337.04,,,,,,,,,,,,,,,,,,284.32,293.91,302.16,303.22,314.36,305.38,,,,,,,,,,,,,,309.36,315.75,L5
2006-07-30 21:50:44+00:00,,,,,,,,,312.52,306.13,307.73,,,,,,,,,,,,291.12,297.01,291.08,299.96,303.61,296.58,306.23,311.65,313.73,,369.68,334.58,338.11,352.55,343.03,329.70,315.04,308.24,295.78,276.35,255.94,278.21,,,299.22,289.40,293.18,297.92,310.38,320.61,328.70,320.85,,,,325.86,317.17,312.07,305.16,305.13,305.38,311.60,325.34,332.60,333.71,326.21,323.72,325.23,324.91,322.29,329.35,L7
2006-08-15 21:50:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.63,348.40,345.19,327.63,310.72,296.36,294.47,290.04,,,268.76,269.54,284.47,285.05,288.70,288.08,308.12,317.93,301.37,299.04,,,,307.98,297.44,303.63,293.83,292.91,294.65,299.53,307.78,311.45,313.32,313.32,309.81,312.82,305.20,302.18,311.69,L7
2006-08-31 21:50:40+00:00,359.80,349.68,337.77,338.00,326.11,321.40,319.42,308.99,320.04,309.64,306.35,311.50,308.85,315.50,320.43,327.02,309.30,307.54,303.27,293.94,289.80,280.38,272.55,261.94,,,,,261.42,266.30,276.89,357.90,373.02,331.72,327.16,339.87,340.14,325.94,311.47,294.00,276.83,270.34,256.36,259.47,265.90,272.05,278.84,284.44,284.58,290.39,307.23,316.86,300.26,296.85,301.32,316.61,319.36,308.67,304.17,295.95,286.99,281.20,284.23,285.84,292.82,306.26,300.45,,,309.82,303.67,301.67,318.16,L7
2006-09-16 21:50:34+00:00,357.73,340.10,,312.45,305.72,299.22,299.92,303.63,312.08,309.01,312.02,315.26,326.18,328.11,325.04,333.61,320.40,315.49,292.67,289.70,283.09,272.46,266.95,270.67,267.64,276.71,274.00,286.61,280.00,288.99,285.51,377.12,365.58,339.82,345.80,,340.33,323.82,306.52,296.53,283.09,260.69,220.90,,269.90,270.01,277.51,283.06,278.35,288.29,318.81,311.02,293.08,289.41,298.30,318.71,320.32,318.47,310.54,301.20,294.02,294.23,293.48,297.53,313.35,315.40,306.63,308.09,306.38,306.74,302.43,300.67,316.56,L7
2006-10-10 21:55:08+00:00,360.51,342.90,331.96,330.87,321.99,319.04,305.68,314.20,313.20,309.96,321.46,321.29,334.72,338.75,339.34,341.73,332.77,318.45,309.26,306.04,302.62,298.94,297.66,288.32,278.74,269.96,274.83,279.90,279.74,268.68,266.14,397.01,414.84,345.06,344.79,343.85,336.70,313.63,308.62,297.94,281.40,288.28,257.91,272.68,275.09,270.95,280.64,288.85,285.78,289.07,310.81,320.13,311.64,303.70,307.28,318.95,317.12,312.46,308.38,297.60,286.47,283.76,288.71,292.53,304.90,316.18,313.53,310.82,307.97,316.00,311.22,302.07,317.31,L5
2006-10-18 21:50:35+00:00,387.26,372.83,356.93,346.92,345.06,342.68,333.20,327.54,324.62,330.25,348.46,346.83,359.58,361.75,362.59,365.26,347.12,345.49,333.49,323.91,324.98,314.32,308.02,299.83,297.23,295.39,291.51,289.65,294.04,292.29,287.27,406.62,436.91,351.79,372.72,372.35,356.47,327.39,312.70,304.88,300.14,296.05,285.13,284.21,277.94,289.10,280.51,298.64,290.31,292.02,324.31,330.92,326.83,309.25,318.39,329.01,320.94,321.51,322.39,313.98,309.63,308.07,309.93,309.49,318.58,326.83,313.84,311.83,310.16,309.87,308.97,306.53,320.07,L7
2006-11-27 21:55:35+00:00,368.62,355.86,342.67,332.50,323.58,316.20,309.66,316.62,308.53,316.45,316.78,329.28,341.48,346.95,346.84,345.96,335.55,329.26,322.61,320.20,313.52,301.17,303.58,290.74,278.75,273.17,275.48,269.98,279.92,283.50,285.54,408.22,424.31,352.90,366.17,360.47,342.65,318.65,316.26,302.60,296.80,287.11,275.03,278.96,282.26,277.18,291.17,299.40,302.41,301.09,323.07,315.55,302.63,305.91,310.79,314.01,318.30,318.77,313.97,314.20,302.36,288.64,288.27,287.99,305.31,313.20,308.03,306.22,303.84,308.32,308.42,308.35,322.92,L5
2007-01-22 21:51:19+00:00,373.12,369.22,355.71,347.22,337.08,331.57,330.02,331.29,335.20,332.39,335.23,339.54,346.82,355.94,351.61,370.07,350.65,346.58,334.98,336.59,326.11,316.18,312.46,294.57,277.46,290.08,270.90,277.12,288.39,277.38,272.62,393.10,418.14,352.53,359.02,356.86,349.19,327.58,321.17,307.97,304.99,301.19,295.11,287.60,291.84,294.71,297.65,293.73,292.17,301.93,315.55,319.09,318.26,314.15,323.88,322.07,326.13,316.72,305.60,309.73,295.83,293.70,279.33,293.77,306.59,309.47,302.30,297.87,296.14,303.28,302.54,300.09,302.29,L7
2007-01-30 21:56:00+00:00,380.40,370.59,365.47,352.47,343.48,344.00,339.94,336.92,336.99,336.17,342.16,345.89,351.12,353.20,357.37,361.81,345.06,338.87,333.39,318.31,313.00,304.30,291.72,283.99,288.42,274.85,277.09,283.79,275.59,275.05,284.79,413.80,439.01,374.31,377.13,361.48,356.31,345.44,325.67,328.54,316.95,304.42,302.41,292.83,295.18,303.98,297.51,308.68,308.02,311.08,322.89,324.97,325.10,312.78,320.36,324.97,328.25,329.75,325.50,309.55,308.85,303.82,310.46,302.90,312.31,309.39,302.78,299.75,292.64,295.48,299.92,300.67,321.51,L5
2007-02-07 21:51:26+00:00,360.08,343.69,343.31,337.74,314.99,322.46,323.47,329.00,327.18,330.25,330.33,329.13,337.78,336.42,347.21,359.07,346.13,332.17,321.88,331.54,317.79,304.18,294.37,289.77,277.02,270.00,276.69,268.14,258.22,275.96,279.39,389.55,420.93,363.49,371.46,358.86,345.89,335.72,323.14,313.24,310.62,302.29,287.29,289.75,293.08,292.19,299.14,298.25,298.10,291.87,308.12,317.02,307.89,301.79,312.86,319.92,320.55,313.49,305.10,296.44,288.33,288.15,288.64,294.38,297.01,300.05,298.18,298.15,295.40,299.14,296.80,295.32,309.75,L7
2007-05-30 21:51:18+00:00,,,,,,,,319.31,325.13,328.47,329.99,333.99,345.05,347.50,361.21,355.74,351.20,334.49,324.00,314.66,305.26,291.58,283.10,275.26,281.28,281.07,276.45,282.20,280.90,281.32,280.60,401.06,382.98,351.58,365.44,359.60,361.93,352.85,338.21,322.68,306.14,293.66,277.68,284.64,287.81,302.91,299.74,304.56,305.43,310.69,324.16,333.17,328.62,333.87,325.71,322.05,325.83,314.78,310.88,289.16,291.86,284.28,287.99,289.45,294.35,301.56,295.70,298.55,301.63,306.16,298.75,296.86,315.24,L7
2007-10-05 21:50:42+00:00,382.20,372.14,,344.80,339.77,330.63,324.13,329.95,335.38,318.69,340.69,,,366.55,369.42,371.50,362.14,348.06,342.62,335.62,324.32,322.78,314.30,310.55,306.21,303.51,306.37,300.35,293.69,291.66,291.15,415.05,440.46,360.75,369.61,370.74,363.21,338.69,332.22,325.25,311.44,308.86,302.83,301.44,298.53,,,319.16,320.15,325.83,326.54,325.14,327.32,325.57,330.72,332.16,329.89,327.94,315.63,304.72,303.39,303.71,305.79,300.38,313.76,314.33,305.76,307.36,307.24,312.12,311.85,315.19,324.86,L7
2007-11-06 21:51:05+00:00,374.26,364.45,,333.58,332.01,326.43,321.93,320.41,321.41,323.75,327.86,,,334.32,338.39,345.12,333.04,329.04,317.81,315.73,312.35,300.77,281.39,271.53,264.38,276.82,268.43,262.71,270.92,275.70,281.73,407.55,426.57,356.20,372.02,361.19,328.81,313.66,304.11,298.18,289.78,287.85,282.79,281.93,286.96,288.53,286.81,298.01,291.19,297.88,308.26,311.30,310.57,314.87,310.55,305.55,304.20,299.72,296.18,285.75,284.72,279.69,281.49,284.28,294.31,288.26,276.51,286.33,290.21,293.50,295.59,297.59,305.81,L7
2007-11-22 21:51:13+00:00,362.91,358.39,,329.81,319.29,315.96,315.70,319.30,319.20,320.97,327.54,332.80,343.93,347.04,347.17,345.19,341.42,331.97,322.71,313.93,308.65,305.06,285.80,285.76,283.93,279.64,277.51,281.44,277.65,285.00,280.98,410.84,422.80,354.53,367.23,358.15,355.19,320.90,301.66,303.57,292.49,279.47,272.39,271.32,276.10,288.67,286.67,296.44,301.97,302.11,311.14,301.98,289.67,299.94,302.98,312.95,318.84,302.87,290.55,284.96,292.00,281.58,279.30,278.30,294.90,294.57,280.51,285.17,286.47,292.37,296.11,299.97,307.48,L7
2008-02-26 21:51:16+00:00,378.73,365.78,353.46,345.14,334.40,335.43,328.23,328.57,334.61,335.13,338.61,342.68,349.30,352.51,359.31,360.15,347.24,328.56,315.68,319.68,316.27,315.76,317.35,315.23,299.52,298.60,298.85,297.80,295.73,304.13,309.94,416.77,431.91,366.13,369.22,381.14,367.06,352.35,332.25,322.32,310.51,305.57,298.13,294.96,295.20,293.13,305.41,313.62,309.04,314.88,318.27,319.35,314.04,311.33,318.76,322.44,324.26,322.97,307.87,304.85,298.24,300.43,298.33,302.60,307.04,311.29,300.11,298.78,297.07,296.76,299.53,296.40,314.32,L7
2008-07-03 21:50:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.40,334.07,351.23,344.25,343.21,326.22,,,,,,,,,,,,,,,,,,,,311.03,303.43,289.59,287.93,297.66,284.24,280.84,295.64,299.30,297.20,291.47,297.48,293.26,301.70,295.64,307.23,L7
2008-08-20 21:50:10+00:00,,,,,,,,,315.54,316.16,324.23,317.77,321.41,320.03,328.87,338.02,331.08,321.89,312.78,314.20,306.75,307.32,300.84,291.28,276.48,277.18,283.27,293.33,297.75,303.45,299.14,,362.51,315.30,339.15,343.23,340.00,323.44,319.13,302.47,285.60,285.05,279.66,286.61,288.98,289.81,297.65,297.84,298.49,313.44,323.07,328.31,309.60,306.75,311.56,321.74,322.90,318.95,308.94,309.00,303.38,300.05,302.66,297.74,311.21,,,309.47,309.21,306.68,306.76,305.07,317.51,L7
2008-12-10 21:50:30+00:00,400.33,385.70,370.45,344.33,351.30,348.66,349.75,350.46,349.53,356.25,352.04,356.80,351.89,349.70,347.40,352.93,344.42,338.75,324.99,313.13,306.80,299.01,290.05,291.68,287.98,282.40,270.24,267.35,266.94,259.52,263.97,,373.43,,370.41,376.55,355.86,345.40,321.13,315.68,298.10,288.03,285.65,280.84,279.55,293.37,289.43,289.15,294.45,302.40,316.86,305.79,307.24,308.84,310.10,325.89,329.46,318.10,299.90,287.09,292.90,303.93,304.97,299.35,304.42,304.05,302.40,304.13,304.73,297.30,294.29,288.71,315.77,L7
2009-02-28 21:51:05+00:00,397.70,377.48,366.72,360.77,,,,,,,,,,,,,361.31,351.27,333.81,331.39,318.12,310.31,314.17,296.65,290.34,294.84,293.47,299.97,295.79,297.66,298.34,420.14,,,371.13,367.19,355.05,335.00,324.20,316.12,298.46,297.81,295.08,298.74,302.56,,,294.70,295.57,302.53,319.97,322.41,324.56,325.53,327.09,325.00,324.72,320.96,313.76,307.39,302.84,302.42,293.25,298.27,303.52,309.79,303.30,308.57,310.34,311.64,309.01,304.61,316.12,L7
2009-04-01 21:51:19+00:00,363.80,347.57,341.33,326.26,324.92,319.79,319.74,321.95,328.61,332.05,324.41,323.05,337.15,347.63,351.31,343.20,,,,,,,276.64,270.00,270.56,260.46,262.43,265.88,263.63,275.68,268.82,,342.57,303.24,,,,,284.83,288.71,284.84,278.72,268.60,268.33,270.66,262.68,275.31,283.41,283.84,284.97,302.63,317.73,309.31,305.33,311.94,314.80,306.37,305.05,289.55,290.61,281.57,283.94,281.52,287.67,297.46,309.94,299.76,300.59,294.85,305.61,306.39,305.99,308.02,L7
2009-04-17 21:51:24+00:00,388.95,365.25,352.85,340.58,337.91,331.32,326.37,323.18,329.90,336.00,336.17,337.60,344.08,343.09,345.81,344.71,335.25,332.17,333.56,326.61,317.76,304.60,302.66,296.23,276.06,272.19,265.55,261.30,258.23,264.59,261.29,373.46,376.14,349.50,350.95,356.77,353.31,342.26,324.63,317.82,303.63,296.07,287.62,285.67,285.35,291.29,295.72,294.58,296.09,291.24,310.35,317.18,317.06,300.26,306.91,320.69,319.81,303.94,303.01,298.94,292.98,293.80,283.55,294.66,303.70,303.83,296.92,294.80,291.42,295.58,294.72,297.84,309.67,L7
2009-06-04 21:51:29+00:00,,,,,,,,,,,,,,,,,,,,,,283.71,275.72,266.51,262.11,255.54,263.29,262.59,273.20,266.96,263.08,366.83,,,,,,,,,,,,,,,,,,,,,299.90,302.29,305.40,312.79,309.73,291.26,293.02,274.42,280.98,272.42,275.31,267.16,286.06,303.04,301.41,291.55,294.87,296.55,295.38,296.13,313.16,L7
2009-08-07 21:51:14+00:00,365.83,354.39,345.80,341.20,335.43,328.02,324.50,326.92,326.08,332.02,334.55,341.16,345.45,353.46,354.48,362.15,346.89,341.88,334.23,331.72,322.31,306.61,313.87,307.85,299.00,300.86,297.60,302.91,309.67,319.12,331.03,389.23,444.31,349.53,355.48,339.75,331.02,328.91,328.55,319.19,311.06,286.58,282.48,276.74,277.60,290.81,300.27,304.52,303.27,311.85,317.83,316.42,313.74,314.23,317.20,325.94,328.70,329.26,,307.70,302.86,300.20,303.46,314.58,319.76,323.65,320.58,313.63,310.14,308.94,315.05,311.54,330.74,L7
2009-09-08 21:51:13+00:00,369.96,361.32,345.57,336.64,332.96,343.42,329.22,331.76,340.13,340.40,345.58,350.15,363.49,365.02,363.45,357.07,344.56,336.55,335.10,336.78,331.79,333.54,328.54,317.39,308.74,314.05,308.90,314.79,321.62,317.68,330.17,392.46,413.34,355.09,354.40,350.68,341.00,337.32,329.35,319.79,307.62,291.90,286.05,284.75,286.05,288.68,303.51,301.14,300.54,307.44,312.49,318.19,315.83,314.49,323.19,326.69,324.57,322.98,324.14,325.43,314.30,307.65,313.62,320.29,323.56,321.31,325.34,324.35,324.45,331.36,319.33,316.68,327.06,L7
2009-10-10 21:51:06+00:00,,326.20,314.51,312.86,298.07,297.72,295.58,299.40,297.37,299.26,298.89,306.31,314.17,310.44,320.24,323.60,308.80,296.70,289.31,293.94,294.72,295.76,304.63,295.40,277.91,285.45,285.42,295.80,307.21,309.21,320.42,,379.96,336.80,324.70,320.74,313.18,311.74,299.43,292.85,278.46,274.31,265.44,256.69,,,,292.90,294.92,293.96,302.24,316.90,293.83,297.39,310.08,307.56,312.71,313.59,308.61,312.89,287.87,284.08,285.81,286.07,295.83,309.92,308.05,310.74,306.84,313.64,307.71,308.48,319.44,L7
2009-12-29 21:52:18+00:00,339.64,334.34,325.77,330.13,322.98,322.96,321.12,320.38,325.36,323.21,332.35,332.55,348.82,350.40,354.51,353.78,345.82,335.23,324.69,313.43,303.34,311.81,294.12,285.28,272.11,282.95,290.68,287.97,291.69,292.61,285.10,401.18,415.03,363.79,371.60,356.87,343.29,317.10,311.89,299.57,280.31,261.45,256.35,249.74,263.65,272.28,278.66,283.17,296.65,305.27,306.66,297.79,304.14,294.50,297.49,309.56,310.21,301.38,300.05,296.50,303.29,303.35,304.21,309.57,311.21,311.99,315.91,310.92,310.72,312.43,308.30,312.55,318.51,L7
2010-03-03 21:53:06+00:00,,372.66,363.85,350.04,347.43,335.76,337.09,331.15,332.54,340.09,344.21,352.00,351.54,349.69,352.44,370.49,363.32,340.25,329.19,326.44,322.88,315.82,312.14,306.75,287.16,286.17,288.65,295.89,296.19,294.53,294.43,389.10,410.03,374.54,370.18,365.82,348.07,332.52,334.48,310.84,287.19,278.76,275.38,269.56,279.42,274.09,274.79,282.44,290.08,305.61,314.03,316.49,303.46,306.07,314.38,323.74,327.37,320.33,304.76,306.68,288.63,295.55,297.72,303.37,306.21,311.91,312.06,313.18,310.08,309.11,303.93,305.80,317.63,L7
2010-03-19 21:53:12+00:00,,337.31,342.00,335.35,322.68,323.08,323.57,323.24,317.01,319.61,330.79,332.78,337.89,341.63,341.84,345.76,335.63,320.69,311.87,304.31,299.12,296.84,291.18,282.28,271.83,269.30,278.78,272.51,282.16,278.81,283.53,371.69,386.25,353.91,348.65,349.33,343.43,340.57,329.51,304.64,283.78,271.81,268.87,267.65,274.97,,,277.52,274.91,297.01,310.39,311.86,309.99,312.64,323.30,318.02,322.67,310.75,290.49,298.03,292.74,289.70,288.60,292.72,296.75,303.13,301.06,302.53,309.34,314.18,309.67,301.42,311.59,L7
2010-08-10 21:53:15+00:00,,,,,,,,,,307.13,317.83,324.60,317.01,324.31,336.12,335.78,338.95,327.88,325.98,317.70,311.25,,,,,,,,,,,,395.12,344.65,335.55,348.42,339.85,320.10,313.62,307.34,293.23,283.16,274.05,275.25,270.62,282.21,285.34,287.99,280.56,297.00,310.39,309.58,298.36,302.51,302.14,307.52,311.48,306.67,303.50,290.35,286.54,283.68,287.30,289.00,303.82,309.61,317.88,306.98,306.02,309.22,303.13,300.85,319.60,L7
2011-01-09 21:50:58+00:00,347.67,338.27,323.47,317.98,310.18,310.19,316.06,309.68,315.85,313.20,324.82,324.90,334.17,338.31,345.24,354.09,341.25,333.56,329.37,321.57,321.23,310.78,318.81,298.77,284.93,277.25,282.29,285.67,291.36,291.49,295.16,382.81,413.77,349.64,356.13,356.90,347.15,332.26,299.15,302.87,286.09,290.40,285.37,282.57,279.63,272.27,281.43,284.15,290.03,302.46,312.00,311.56,313.24,313.24,311.85,318.74,315.38,309.30,300.10,296.53,287.54,284.87,292.62,292.86,300.18,303.46,300.57,299.33,300.17,306.00,307.25,307.01,319.44,L5
2011-01-25 21:50:59+00:00,372.64,359.53,347.83,334.98,338.19,329.63,327.79,330.07,328.38,324.42,332.14,333.86,326.70,336.62,348.14,359.70,350.34,346.49,340.68,341.97,333.19,327.16,329.32,323.45,306.72,293.73,300.59,302.94,305.70,312.43,320.02,384.37,395.31,354.57,349.68,356.86,349.29,342.79,309.57,312.27,298.53,297.30,286.65,280.77,278.47,280.47,302.90,302.53,302.83,308.49,316.05,319.96,312.68,315.86,317.77,312.62,320.06,313.03,313.27,309.17,290.95,293.31,295.21,299.43,303.85,310.35,309.28,304.60,306.40,306.33,300.07,310.36,331.92,L5
2011-02-02 21:54:27+00:00,356.29,340.70,333.69,330.19,316.51,315.97,313.49,313.93,312.45,317.19,321.18,326.15,329.42,331.36,335.91,331.92,299.15,305.81,302.38,305.39,305.69,305.77,284.19,272.68,273.34,271.71,274.22,275.90,285.40,278.92,288.75,347.30,380.91,349.19,349.88,341.76,329.63,323.39,314.41,296.37,279.70,266.03,274.26,272.38,267.76,276.69,287.69,300.07,285.57,288.76,310.04,305.04,308.01,303.18,301.25,304.96,301.83,302.20,297.19,284.64,285.56,285.63,285.63,287.78,298.09,304.18,294.44,301.12,298.81,300.28,305.87,307.33,323.06,L7
2011-06-26 21:54:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.51,329.62,341.62,330.46,310.63,302.77,291.15,275.20,277.63,267.82,273.48,272.71,,268.11,280.94,277.72,286.59,301.09,315.65,304.29,313.91,312.00,310.13,302.86,298.52,291.31,277.41,,,,284.86,295.35,295.39,301.21,293.32,291.51,300.55,299.03,297.67,309.65,L7
2011-07-28 21:54:31+00:00,340.10,312.22,307.49,301.72,292.85,294.96,289.13,297.43,298.41,313.03,322.47,319.09,327.74,326.70,337.63,324.04,336.67,317.10,,309.88,285.26,295.29,282.09,262.28,265.44,275.62,267.56,277.76,275.49,275.14,283.16,378.51,342.15,333.31,338.69,328.73,321.50,316.76,311.40,291.00,266.42,272.50,262.07,279.65,278.36,276.68,268.19,264.73,268.41,284.46,311.16,308.27,294.06,312.96,323.88,311.86,312.20,302.48,296.56,286.27,283.83,284.18,282.01,283.78,299.23,,284.76,297.27,294.34,295.04,303.16,298.90,312.40,L7
2011-09-14 21:54:19+00:00,334.50,316.17,308.67,310.58,305.10,296.84,294.27,292.17,295.59,300.56,305.82,312.72,318.92,314.96,324.58,338.04,320.31,314.24,301.81,300.58,307.74,298.79,292.91,281.12,280.81,279.96,275.99,281.46,275.15,281.45,280.11,353.35,348.96,331.69,330.00,295.77,322.40,318.65,313.40,296.56,283.95,266.76,260.75,273.92,275.99,275.58,269.79,277.74,279.21,281.93,313.09,309.76,298.13,302.66,315.41,322.21,317.04,310.97,291.77,282.24,276.00,276.14,276.37,268.55,282.58,281.88,280.22,280.08,281.53,289.03,293.41,285.80,291.64,L7
2011-10-16 21:54:20+00:00,348.64,348.95,343.60,339.71,324.56,323.82,320.29,314.05,319.72,322.04,325.76,319.97,333.93,341.40,344.57,349.14,343.31,333.86,332.51,333.47,323.22,315.30,323.12,305.04,299.09,288.04,286.70,290.30,291.66,307.94,318.52,408.12,423.86,356.08,354.64,357.49,348.16,336.86,320.50,312.20,301.30,299.14,290.51,286.32,287.50,276.56,294.10,304.09,291.24,304.60,325.98,336.74,320.79,325.57,333.25,327.11,329.21,325.23,319.82,312.42,307.28,299.16,295.87,297.48,301.19,306.16,296.54,298.54,296.40,303.08,309.50,304.80,313.62,L7
