dates,nzd0181-0000,nzd0181-0001,nzd0181-0002,nzd0181-0003,nzd0181-0004,nzd0181-0005,nzd0181-0006,nzd0181-0007,nzd0181-0008,nzd0181-0009,nzd0181-0010,nzd0181-0011,nzd0181-0012,nzd0181-0013,nzd0181-0014,nzd0181-0015,nzd0181-0016,nzd0181-0017,nzd0181-0018,nzd0181-0019,nzd0181-0020,nzd0181-0021,nzd0181-0022,nzd0181-0023,satname
2016-09-18 22:08:45+00:00,351.10,373.53,368.17,371.11,377.38,373.82,372.56,374.22,371.63,375.76,379.13,380.56,383.66,382.66,389.65,382.97,379.70,382.82,380.52,375.90,371.71,381.29,387.49,382.13,L7
2016-10-04 22:08:47+00:00,352.66,375.21,369.00,372.60,379.98,375.49,372.28,373.59,371.88,376.08,378.53,379.61,382.79,381.87,388.54,382.97,379.70,382.82,377.54,373.79,374.08,380.62,385.92,379.51,L7
2016-10-28 22:05:59+00:00,353.07,375.37,370.10,375.54,381.09,377.33,372.73,374.99,373.87,377.11,378.29,379.02,382.21,381.93,388.57,381.56,379.00,383.24,377.21,372.46,373.68,381.71,386.29,381.68,L8
2016-11-21 22:08:09+00:00,354.25,377.67,371.45,378.69,381.80,378.78,372.90,375.20,375.81,377.69,377.76,377.22,380.10,379.62,387.04,377.64,376.79,380.47,373.90,369.51,370.66,379.37,385.04,379.67,L7
2017-01-16 22:05:47+00:00,357.54,379.44,374.96,382.06,385.19,383.13,376.58,379.46,381.38,380.05,379.16,378.17,381.72,380.22,388.37,377.99,377.10,380.76,375.05,370.89,373.01,380.39,386.56,380.92,L8
2017-02-09 22:07:55+00:00,354.78,375.39,371.90,380.82,383.26,381.69,374.59,377.66,381.01,380.22,377.86,376.59,377.62,377.52,385.44,372.95,371.75,374.34,371.66,366.31,368.22,377.39,384.50,378.70,L7
2017-02-25 22:08:05+00:00,354.30,373.40,370.84,379.91,384.82,383.34,375.64,379.09,383.23,381.98,379.77,377.11,379.21,377.27,384.55,372.69,371.07,373.90,372.65,366.31,368.22,377.39,384.50,379.34,L7
2017-03-05 22:05:50+00:00,358.00,373.99,373.56,381.88,386.58,384.47,376.58,380.91,385.24,384.21,382.00,379.29,380.88,378.16,385.00,375.12,373.05,375.91,375.33,368.54,371.19,380.05,387.66,382.51,L8
2017-03-13 22:08:12+00:00,358.42,372.98,373.75,380.55,385.37,383.50,377.38,382.07,386.10,385.57,382.45,379.42,381.39,377.57,384.43,375.94,373.75,376.99,377.07,369.59,371.89,380.35,387.12,379.48,L7
2017-03-29 22:08:16+00:00,358.42,372.98,373.75,379.55,385.02,382.00,377.71,383.75,386.55,385.64,382.89,380.13,381.21,377.70,383.00,374.34,375.05,378.58,379.50,370.57,373.06,381.97,388.79,380.66,L7
2017-04-06 22:05:10+00:00,360.12,375.99,375.32,380.50,385.57,384.36,380.50,386.78,388.80,386.87,385.12,383.41,383.03,379.55,384.24,374.63,375.63,380.10,385.31,373.56,374.01,384.78,396.37,388.79,L8
2017-04-30 22:08:28+00:00,358.08,371.90,374.52,377.77,382.98,384.55,381.22,387.61,389.85,387.22,385.74,383.18,382.90,378.65,382.16,374.68,374.17,378.72,384.02,373.25,376.65,385.29,398.40,392.96,L7
2017-05-08 22:04:59+00:00,360.09,373.61,376.73,379.31,386.10,385.83,381.16,388.10,390.34,388.07,385.05,383.13,383.28,380.18,383.09,376.05,374.40,379.71,384.09,373.76,376.47,386.64,398.21,393.06,L8
2017-05-24 22:05:34+00:00,362.07,374.27,377.97,380.06,386.92,385.67,381.27,389.60,391.69,389.61,384.77,384.28,385.09,382.02,383.89,378.77,374.83,380.19,384.77,375.22,377.31,388.21,401.26,393.94,L8
2017-06-10 22:02:27+00:00,362.07,374.27,377.97,380.06,386.92,385.67,381.27,389.60,391.69,389.61,384.77,384.28,385.09,382.02,383.89,378.77,374.83,380.19,384.77,375.22,378.67,389.17,400.38,393.97,L7
2017-06-25 22:05:47+00:00,362.12,374.28,378.39,380.68,386.92,384.79,381.58,389.78,391.15,388.85,384.44,383.60,385.12,382.25,384.14,379.23,374.94,380.14,385.01,374.92,377.88,388.10,397.73,392.11,L8
2017-06-26 22:02:30+00:00,362.12,374.28,378.39,380.68,386.92,384.79,381.58,389.78,391.15,388.85,384.44,383.60,385.12,382.25,384.14,379.23,374.94,380.14,385.25,375.34,378.27,387.65,396.75,391.13,L7
2017-07-03 22:08:41+00:00,362.92,375.08,379.02,380.68,386.92,385.49,382.39,389.94,390.28,388.16,384.79,382.79,384.12,381.71,383.51,379.28,374.52,380.14,385.25,375.34,377.31,387.76,396.52,389.78,L7
2017-07-11 22:05:26+00:00,363.53,376.74,380.78,382.39,387.81,386.80,383.87,390.48,390.44,388.32,385.40,383.10,384.79,382.15,385.55,380.26,376.22,381.53,386.00,376.36,377.86,388.14,396.49,389.20,L8
2017-08-12 22:05:40+00:00,361.33,376.75,381.73,383.66,388.11,386.07,383.82,387.43,388.23,386.72,384.48,383.00,385.63,382.57,385.53,380.22,376.81,382.71,385.61,376.33,378.05,388.63,395.10,387.60,L8
2017-08-28 22:06:08+00:00,362.69,378.49,383.35,384.68,388.11,386.07,383.82,386.79,386.47,385.54,384.42,382.16,384.47,383.09,387.08,380.72,377.86,383.18,385.39,376.75,378.19,388.63,395.10,387.94,L8
2017-11-01 22:02:29+00:00,364.09,380.60,385.76,386.75,388.16,383.48,380.96,384.23,383.44,381.64,380.59,379.31,385.20,385.24,390.53,384.28,379.35,384.54,384.22,377.72,377.28,387.87,391.79,384.65,L7
2017-12-02 22:05:46+00:00,359.13,379.73,384.30,386.14,382.95,381.30,380.71,381.70,379.99,377.51,381.76,378.96,382.51,383.35,390.69,384.57,380.89,384.88,383.88,379.21,378.66,388.61,391.11,383.33,L8
2017-12-03 22:02:19+00:00,358.10,379.84,382.69,383.92,382.05,379.68,379.18,381.70,379.99,377.51,381.76,378.96,382.51,383.35,390.11,384.49,380.54,383.84,383.85,378.88,378.39,389.06,391.29,383.33,L7
2017-12-18 22:06:13+00:00,358.91,381.45,384.48,383.83,382.47,378.87,378.30,380.48,378.68,377.30,381.34,379.08,382.48,383.16,390.44,385.39,381.09,384.28,384.02,378.51,377.67,388.48,391.45,383.31,L8
2017-12-26 22:07:52+00:00,357.85,381.91,384.21,382.19,381.07,378.66,376.91,378.02,377.44,376.73,381.37,379.45,381.47,382.54,390.86,385.59,381.00,384.17,383.14,379.43,378.85,390.33,393.08,385.98,L7
2018-01-11 22:07:39+00:00,351.80,377.08,378.51,377.13,376.48,372.94,371.15,371.75,372.92,371.74,375.28,376.81,378.26,380.24,388.50,384.76,378.53,380.36,380.57,378.24,379.87,390.22,392.18,385.74,L7
2018-01-27 22:07:23+00:00,352.65,377.08,378.51,377.13,376.03,372.64,370.77,371.50,372.27,372.11,375.70,377.03,377.88,378.91,386.75,384.76,378.53,380.36,380.41,378.08,378.78,390.02,392.00,383.51,L7
2018-03-08 22:05:15+00:00,356.70,380.30,380.19,378.29,376.17,372.39,370.42,372.53,372.41,372.09,374.62,377.96,377.29,377.56,387.20,387.97,379.17,381.15,381.30,380.05,382.05,392.33,394.16,385.23,L8
2018-04-01 22:06:59+00:00,357.23,379.39,379.10,377.64,376.18,372.35,371.36,372.53,372.41,374.29,375.91,377.97,377.57,377.53,388.52,387.54,378.73,381.01,381.89,380.34,382.42,392.33,394.16,385.23,L7
2018-04-17 22:06:43+00:00,356.10,378.93,378.71,378.18,376.18,372.35,372.64,373.58,372.98,374.77,376.63,377.38,377.47,377.72,389.39,387.12,378.72,381.00,381.89,380.34,382.42,394.71,393.85,385.99,L7
2018-04-25 22:05:14+00:00,357.47,379.72,379.90,379.59,377.53,374.66,375.22,375.43,375.09,377.62,379.37,378.09,378.21,379.81,390.90,387.78,379.00,382.85,383.53,381.58,384.39,395.00,395.66,388.53,L8
2018-05-03 22:06:02+00:00,355.88,378.64,379.63,378.63,377.89,375.56,376.77,375.96,376.07,379.65,381.02,377.46,377.48,379.15,390.90,387.78,379.00,382.85,384.86,380.43,383.95,393.55,395.66,388.53,L7
2018-05-19 22:06:11+00:00,356.80,379.68,380.14,379.34,378.51,375.95,377.14,375.96,376.07,379.80,382.13,377.90,377.48,379.73,391.29,387.86,379.64,383.38,384.90,380.43,385.66,393.43,395.66,388.53,L7
2018-05-27 22:04:52+00:00,357.89,380.30,380.93,380.37,379.38,377.38,379.26,376.82,377.58,380.44,383.83,379.56,378.07,380.29,391.27,388.46,380.32,384.41,384.90,380.43,385.66,393.43,395.66,388.53,L8
2018-06-04 22:05:55+00:00,358.36,379.78,380.95,380.24,379.64,378.32,380.98,377.19,377.41,380.82,385.41,379.67,378.20,379.77,391.84,388.61,380.10,384.67,384.66,380.08,389.04,392.92,395.62,389.18,L7
2018-06-28 22:04:40+00:00,358.42,379.99,381.10,382.38,380.84,381.38,383.93,379.81,380.43,381.81,387.58,380.26,378.46,379.85,392.39,389.86,380.97,385.97,386.26,382.77,392.46,395.88,398.93,387.62,L8
2018-07-06 22:05:18+00:00,358.43,379.23,380.58,382.65,381.04,381.64,383.93,379.81,380.43,380.92,386.58,379.75,378.46,379.62,392.39,389.40,380.94,386.87,387.28,384.41,393.00,395.88,398.93,387.62,L7
2018-07-22 22:05:01+00:00,359.82,380.44,382.08,384.16,384.26,382.47,384.32,381.69,383.36,382.62,388.22,380.39,379.60,380.23,392.17,390.54,382.68,389.12,389.21,384.78,393.36,396.57,400.49,392.40,L7
2018-08-23 22:04:01+00:00,360.34,379.95,381.72,384.32,385.39,383.62,386.04,383.44,384.38,382.98,388.36,380.23,379.19,380.34,392.98,390.61,382.03,388.26,390.89,385.88,395.71,397.51,401.23,395.62,L7
2018-08-31 22:05:11+00:00,360.00,379.39,381.35,383.46,384.80,382.81,384.67,382.00,382.61,382.40,388.12,379.29,377.87,379.16,392.56,389.97,380.70,385.93,388.24,383.06,393.80,397.12,398.74,390.89,L8
2018-09-08 22:04:05+00:00,359.56,378.27,380.95,383.38,384.63,384.31,385.05,380.84,379.79,381.72,388.69,378.99,375.12,377.14,390.55,389.22,378.94,383.34,385.84,380.86,390.88,396.87,395.79,384.82,L7
2018-09-24 22:03:43+00:00,359.56,378.27,380.85,382.77,383.91,384.40,384.42,379.18,378.12,380.99,387.87,378.12,374.13,377.14,390.55,389.22,378.00,382.05,384.13,379.81,389.06,395.49,393.94,383.03,L7
2018-10-02 22:05:23+00:00,361.28,380.17,383.39,384.60,385.49,386.84,386.79,380.34,378.36,381.72,389.38,379.21,374.40,377.74,390.74,391.08,379.46,382.90,384.24,380.07,390.09,396.19,395.04,385.49,L8
2018-10-18 22:05:53+00:00,363.66,381.43,384.88,385.45,385.70,387.69,387.57,380.72,377.89,382.54,390.57,381.42,374.24,377.78,391.23,392.57,380.97,382.91,384.29,380.20,389.92,395.33,396.12,386.10,L8
2018-11-03 22:05:33+00:00,365.92,383.16,385.48,386.68,386.94,389.27,388.50,380.99,376.45,381.21,389.58,382.90,373.14,375.32,388.33,392.33,379.58,379.26,380.10,380.08,388.94,395.83,392.67,380.92,L8
2018-12-29 22:00:55+00:00,366.44,380.84,383.18,383.96,385.71,388.56,386.38,378.54,372.50,379.58,385.63,381.07,369.71,371.22,386.30,391.81,377.76,375.33,378.16,378.87,383.82,394.28,391.39,380.31,L7
2019-01-06 22:05:53+00:00,366.98,383.12,385.05,385.07,385.44,389.62,386.32,380.00,373.28,380.51,387.01,383.06,371.19,371.63,386.29,392.45,378.81,374.60,377.52,378.08,382.86,394.92,392.61,381.36,L8
2019-01-22 22:05:26+00:00,369.02,385.29,386.68,386.37,384.76,390.46,386.18,381.23,373.97,381.21,388.45,385.49,372.53,373.33,390.01,394.33,380.22,376.79,380.13,378.78,383.80,395.59,392.79,381.14,L8
2019-02-15 21:59:50+00:00,368.66,384.92,386.29,385.83,384.10,388.76,384.89,381.23,373.97,381.21,386.79,384.39,372.73,373.40,388.54,392.42,379.36,376.60,380.05,378.21,382.55,394.68,392.22,381.14,L7
2019-04-04 21:58:16+00:00,370.52,390.00,389.64,386.33,384.33,387.70,384.03,385.01,379.03,383.64,386.35,388.37,378.11,377.90,389.23,392.73,383.16,379.71,384.38,382.87,385.17,394.75,395.45,384.90,L7
2019-04-12 22:05:30+00:00,370.05,390.12,391.08,387.61,385.11,388.28,384.39,386.29,381.94,387.25,388.06,388.41,380.85,381.00,391.82,394.28,384.53,381.40,387.10,384.74,386.83,395.54,396.90,388.06,L8
2019-04-20 21:57:42+00:00,368.18,389.47,390.99,387.25,384.94,386.29,382.87,386.47,383.81,387.00,386.91,386.66,382.23,381.62,390.76,391.95,382.49,381.60,387.94,386.26,386.82,394.68,396.43,387.35,L7
2019-05-22 21:56:28+00:00,367.91,389.60,392.00,387.01,383.93,386.90,383.63,389.08,388.32,391.02,389.03,387.88,387.19,387.00,396.68,393.57,386.08,386.39,391.84,387.12,391.27,397.38,401.04,394.53,L7
2019-06-15 22:05:27+00:00,369.62,391.60,393.17,388.91,386.10,388.01,385.97,391.25,390.14,393.07,391.06,389.77,389.10,389.38,397.67,396.26,388.64,388.53,393.74,389.05,392.13,399.29,403.09,395.92,L8
2019-06-23 21:55:19+00:00,369.83,390.98,393.17,388.91,387.46,388.11,387.04,392.20,391.37,394.38,391.41,390.20,389.85,390.30,397.78,395.88,388.64,388.53,393.74,389.05,393.63,400.77,404.64,397.00,L7
2019-07-09 21:54:42+00:00,369.90,391.03,395.58,389.51,389.05,388.57,388.09,394.04,395.49,398.35,393.47,391.78,392.66,391.51,398.36,396.60,389.18,389.83,397.27,390.77,395.52,402.66,406.11,398.75,L7
2019-07-17 22:05:35+00:00,370.19,391.44,395.65,390.30,388.99,389.23,387.96,393.74,395.67,398.90,395.23,393.52,394.24,393.31,400.30,398.98,392.06,392.93,399.75,393.23,396.84,403.75,407.00,399.46,L8
2019-07-25 21:53:40+00:00,369.24,391.07,388.43,384.58,385.85,385.92,388.09,393.66,395.75,400.19,395.31,393.08,394.78,393.23,399.07,397.23,391.92,392.42,399.57,393.16,395.93,403.27,407.91,401.02,L7
2019-08-10 21:53:01+00:00,369.42,390.14,388.26,385.51,386.68,385.92,388.09,393.75,395.46,399.92,395.69,394.07,394.81,393.34,398.89,395.91,390.63,392.85,399.33,392.49,395.93,403.27,407.91,401.46,L7
2019-08-26 21:52:45+00:00,368.77,391.37,389.27,387.13,388.45,387.97,390.11,393.75,395.13,399.27,398.40,395.89,396.56,394.53,400.75,397.23,392.90,395.20,401.41,393.89,397.35,405.37,410.59,401.46,L7
2019-09-19 22:05:56+00:00,368.31,391.10,389.76,388.65,389.15,388.93,389.77,393.51,395.36,399.51,399.97,396.07,396.51,395.06,400.92,397.12,393.38,395.51,402.66,394.54,398.00,405.17,410.83,400.99,L8
2019-10-29 21:50:00+00:00,369.35,391.75,387.47,388.99,390.05,389.02,391.35,395.03,396.17,398.40,399.91,397.47,396.92,397.12,401.05,397.82,393.13,398.72,404.20,392.43,399.74,408.07,413.54,401.19,L7
2019-11-06 22:06:24+00:00,369.93,391.25,388.04,389.54,389.95,388.78,390.15,394.34,395.70,398.69,400.09,397.19,396.57,396.70,400.60,397.24,392.58,398.86,403.46,391.78,399.29,407.73,412.96,401.24,L8
2019-11-14 21:48:52+00:00,369.93,391.25,388.04,388.61,388.73,387.64,388.38,392.03,394.08,396.37,398.24,395.67,394.41,394.48,398.53,397.24,392.58,398.15,401.24,389.93,397.78,405.27,410.32,399.45,L7
2019-11-22 22:05:57+00:00,369.90,390.09,387.26,388.46,388.71,387.16,386.90,390.49,392.30,395.02,397.23,395.30,392.75,393.42,397.29,396.12,392.14,397.83,400.79,389.63,394.92,404.26,409.36,398.06,L8
2020-01-01 21:46:53+00:00,368.99,389.08,386.06,388.14,387.18,386.61,383.87,387.62,390.12,392.56,396.68,394.37,392.48,393.09,397.34,394.42,390.87,397.62,399.91,388.34,392.51,401.25,405.87,396.78,L7
2020-01-09 22:05:49+00:00,369.93,388.47,385.85,388.34,388.77,387.10,385.41,387.06,389.60,390.82,394.81,394.56,392.99,394.13,397.81,394.03,390.71,397.93,397.95,386.04,391.89,400.32,405.87,397.54,L8
2020-01-25 22:05:45+00:00,369.73,387.01,389.09,391.27,391.22,390.05,385.89,387.44,389.12,389.33,392.94,391.76,391.52,393.04,396.17,390.99,387.82,395.49,395.18,383.98,389.68,398.17,402.35,395.06,L8
2020-02-02 21:44:53+00:00,370.47,386.37,388.65,391.32,391.22,390.05,385.91,387.74,389.09,389.67,393.00,391.90,391.98,393.42,395.77,390.92,387.52,394.41,395.18,383.98,389.68,397.19,401.16,393.57,L7
2020-02-10 22:05:40+00:00,370.34,386.30,389.15,391.84,391.37,391.25,386.43,387.59,389.40,389.12,393.38,390.84,392.31,393.02,396.61,391.93,388.33,393.87,395.05,383.56,390.87,396.98,401.89,393.39,L8
2020-03-13 22:05:30+00:00,370.63,385.18,388.97,391.51,390.75,391.32,386.93,388.08,388.41,388.25,393.92,390.67,392.44,392.74,396.63,391.67,388.45,393.29,393.80,383.17,391.62,397.06,402.19,394.31,L8
2020-04-06 21:41:25+00:00,370.29,384.71,388.44,391.46,391.80,391.83,388.39,388.85,388.07,388.20,390.95,390.02,391.27,391.10,396.14,391.11,387.53,392.88,391.81,381.89,389.22,395.95,400.50,393.60,L7
2020-06-09 21:38:00+00:00,366.53,384.14,388.79,393.97,394.39,395.73,392.24,391.18,390.34,389.47,392.19,389.02,395.14,392.75,398.47,388.30,385.92,389.92,387.31,382.20,388.36,393.48,397.57,394.70,L7
2020-06-25 21:36:40+00:00,366.53,384.14,388.79,393.97,394.39,395.73,392.24,391.18,390.34,389.47,392.19,389.02,395.14,392.75,398.47,388.30,385.92,389.92,387.31,382.20,388.36,395.42,397.57,394.70,L7
2020-08-12 21:34:06+00:00,355.92,382.41,389.59,393.24,389.78,387.77,387.31,387.53,385.82,392.98,393.02,382.88,385.58,384.42,390.40,377.22,374.29,383.65,380.35,382.65,376.23,394.70,385.93,384.41,L7
2020-08-28 21:33:04+00:00,361.82,387.78,391.44,394.02,391.26,387.77,387.31,388.78,387.53,391.58,385.96,381.29,383.67,385.86,387.11,376.14,372.73,381.06,380.10,382.27,376.23,394.70,383.13,380.77,L7
2020-09-21 22:05:54+00:00,362.58,391.58,396.13,396.26,391.11,385.33,385.71,389.09,392.07,395.24,381.19,380.12,384.61,389.80,386.77,376.47,370.74,379.43,375.96,378.81,374.29,390.58,379.74,375.96,L8
2020-10-23 22:05:58+00:00,363.23,391.64,396.39,394.02,388.55,382.94,384.70,388.86,394.07,394.98,386.76,379.10,385.81,393.44,385.89,379.02,373.74,377.49,372.26,376.59,372.97,390.00,378.39,375.39,L8
2020-10-31 21:28:30+00:00,361.12,391.64,396.39,390.61,386.22,381.15,381.95,386.15,392.29,392.07,385.70,378.35,383.36,391.72,385.45,379.02,373.74,375.14,370.77,371.80,369.89,385.10,376.12,373.86,L7
2021-02-12 22:06:07+00:00,366.53,395.17,400.29,391.86,387.38,384.67,386.91,391.11,395.82,392.82,388.37,380.99,384.74,395.39,388.65,384.19,379.14,377.41,375.01,371.60,372.00,379.01,379.26,376.12,L8
2021-02-20 21:20:49+00:00,368.10,393.66,401.16,391.86,387.38,384.67,389.41,392.74,395.88,393.29,390.29,382.94,386.19,395.10,390.56,386.26,379.55,377.41,375.01,371.60,373.21,380.79,380.31,376.86,L7
2021-03-24 21:17:54+00:00,363.93,388.82,400.41,391.26,385.59,384.60,390.36,392.43,393.58,395.01,394.89,384.35,388.21,391.64,392.31,391.18,379.00,377.64,377.44,369.28,370.77,382.75,380.10,378.00,L7
2021-04-01 22:05:24+00:00,367.28,390.80,402.30,393.97,387.52,386.39,390.54,392.57,393.97,396.01,394.11,384.77,389.87,390.37,393.12,390.95,378.57,378.58,378.40,367.43,372.17,383.18,381.52,379.96,L8
2021-04-25 21:15:38+00:00,367.95,390.68,401.29,396.31,387.59,385.62,389.81,392.56,392.94,397.16,392.89,384.06,390.24,387.92,394.34,390.98,376.02,377.19,379.96,363.36,371.36,382.34,381.27,379.35,L7
2021-05-03 22:05:32+00:00,375.90,392.44,402.44,402.93,395.66,391.96,397.55,397.46,396.45,401.90,397.12,388.51,395.97,391.63,397.84,392.64,377.62,380.95,385.07,372.06,375.50,387.56,386.26,384.18,L8
2021-05-11 21:14:18+00:00,375.25,392.69,403.67,402.94,397.56,391.27,395.84,396.60,396.91,401.42,396.05,388.51,395.97,391.39,397.97,392.22,378.09,380.95,385.07,372.06,375.50,386.74,386.39,385.61,L7
2021-05-19 22:05:16+00:00,377.66,394.94,406.13,405.47,400.34,393.27,397.94,399.44,399.99,402.86,397.95,391.30,399.03,393.92,399.63,393.76,379.75,383.39,388.22,376.23,377.63,388.44,388.50,388.44,L8
2021-07-22 22:06:00+00:00,376.98,393.72,403.67,403.83,398.25,391.39,396.93,397.83,397.80,399.54,396.12,390.10,396.03,391.38,397.52,390.58,378.11,380.84,384.27,374.78,374.59,385.53,386.38,386.39,L8
2021-08-15 21:06:07+00:00,378.41,394.44,404.20,403.39,399.18,392.34,397.63,397.09,397.54,399.53,396.38,392.77,397.28,390.78,397.36,391.08,377.52,380.69,383.97,375.77,375.19,386.16,387.00,385.96,L7
2021-09-24 22:05:56+00:00,380.09,396.76,404.51,401.61,399.12,390.03,395.49,395.93,396.62,398.06,395.50,393.47,396.40,390.27,395.77,387.10,376.78,378.64,380.72,373.81,375.25,384.06,388.16,387.81,L8
2021-11-11 22:06:00+00:00,373.41,393.27,398.57,397.03,392.55,381.63,389.69,391.37,389.18,388.26,393.68,392.09,390.19,382.37,384.33,376.12,372.70,372.85,370.83,368.87,370.25,380.86,386.80,385.18,L8
2021-12-05 20:55:57+00:00,367.19,379.10,382.35,386.11,380.29,374.41,382.75,384.39,377.87,379.03,386.43,384.25,379.58,373.47,373.97,365.45,364.22,361.45,357.15,357.63,361.62,371.27,378.06,373.12,L7
2021-12-21 20:54:01+00:00,368.13,381.98,383.65,386.11,382.40,375.88,383.31,385.16,379.07,380.08,387.35,385.03,381.10,374.12,373.65,366.86,364.22,361.45,360.09,359.59,364.61,374.53,379.03,376.58,L7
2021-12-29 22:05:53+00:00,368.67,382.35,384.18,386.31,382.34,374.92,382.01,384.90,378.90,380.37,388.12,386.82,380.77,375.54,375.57,369.09,366.04,363.80,363.03,362.00,364.19,374.96,379.10,377.27,L8
2022-01-22 22:05:54+00:00,367.96,381.55,382.51,383.64,380.96,373.31,379.68,383.65,378.74,381.40,389.09,386.60,381.13,376.75,375.29,370.08,367.47,364.13,363.03,360.78,367.03,376.41,380.19,380.32,L9
2022-01-30 22:05:46+00:00,367.31,381.02,381.58,382.48,380.82,372.85,378.61,383.35,378.12,381.38,388.64,386.15,380.72,376.37,375.65,369.89,368.02,364.90,362.99,360.24,365.69,374.91,379.30,380.21,L8
2022-02-15 22:05:42+00:00,367.36,381.59,383.00,381.92,379.67,372.71,378.25,381.98,377.93,380.11,387.39,383.87,381.38,378.58,377.38,370.88,369.11,366.47,364.58,360.75,365.63,374.07,378.21,380.40,L8
2022-02-23 20:48:07+00:00,364.86,380.39,383.00,381.11,379.31,372.21,376.71,380.53,377.55,379.31,386.41,383.72,381.19,378.06,376.93,370.68,369.11,367.37,364.81,360.48,365.34,373.63,377.12,378.93,L7
2022-02-23 22:06:08+00:00,363.70,379.80,382.42,380.29,378.80,372.06,375.78,379.94,377.64,379.52,386.39,383.85,381.98,378.66,377.86,371.10,370.51,368.72,364.79,360.28,365.69,373.65,376.75,379.07,L9
2022-03-11 20:46:32+00:00,363.70,379.58,381.27,379.52,378.39,371.33,374.15,378.03,376.66,379.39,385.90,383.22,380.98,378.66,377.86,371.32,369.60,368.51,364.25,359.93,364.29,373.04,376.02,377.78,L7
2022-03-11 22:06:03+00:00,362.91,379.32,380.43,379.26,378.42,371.35,372.81,376.73,376.17,379.58,385.75,382.74,379.99,376.95,377.28,371.25,368.90,368.46,363.86,359.53,363.90,372.80,375.56,377.38,L9
2022-05-18 20:38:47+00:00,360.32,378.51,380.24,379.67,379.09,372.47,373.47,376.70,376.10,379.67,385.48,382.75,379.15,380.89,380.87,372.02,369.33,369.21,364.75,359.65,366.39,373.85,374.49,376.81,L7
2022-05-22 22:05:58+00:00,362.17,379.78,382.20,381.45,381.22,374.92,375.39,378.33,378.40,382.24,387.50,384.34,380.38,381.64,382.20,373.38,370.31,369.99,366.36,361.30,366.89,374.17,375.24,377.28,L8
2022-05-30 22:05:33+00:00,362.17,379.78,382.20,381.45,380.89,374.78,375.22,377.63,378.36,382.93,386.67,382.84,380.38,381.64,382.20,373.38,370.31,369.99,366.36,361.07,366.30,374.17,375.24,377.28,L9
2022-06-24 21:59:44+00:00,362.44,381.52,385.07,384.21,382.82,376.11,375.30,377.32,379.16,385.37,388.10,383.36,380.27,382.72,384.74,375.30,372.85,373.71,369.11,363.15,365.57,373.25,375.13,377.08,L9
2022-07-03 20:30:23+00:00,361.50,381.24,384.87,383.90,382.90,376.56,375.16,376.75,379.29,385.70,387.64,382.19,380.40,382.88,384.69,374.75,372.78,373.77,368.15,362.06,367.02,372.65,374.66,376.67,L7
2022-07-09 22:05:52+00:00,362.27,381.24,384.87,383.90,382.90,376.56,375.16,376.75,379.29,385.70,387.64,383.25,380.99,383.32,384.23,375.48,372.78,373.77,368.15,362.06,367.02,372.65,374.66,376.67,L8
2022-08-02 22:06:07+00:00,359.70,382.52,389.73,387.20,385.57,379.98,376.49,378.12,382.03,389.59,389.83,384.53,384.23,385.62,385.67,375.98,373.15,375.53,371.22,362.74,368.10,374.26,374.82,374.24,L9
2022-08-10 22:06:32+00:00,358.81,382.20,389.05,386.84,384.94,379.17,376.23,377.02,382.17,390.10,388.84,383.68,382.76,384.54,384.35,375.49,372.09,375.59,371.99,362.34,366.68,373.85,374.55,372.43,L8
2022-08-11 20:33:07+00:00,358.32,382.31,388.23,386.84,384.94,379.17,376.34,377.02,382.73,389.81,388.93,383.47,382.76,386.56,384.36,375.42,372.26,375.59,371.99,362.34,366.68,374.26,374.55,372.43,L7
2022-08-28 20:31:10+00:00,357.32,382.84,387.17,387.17,385.53,380.49,378.41,377.74,383.46,392.41,389.59,382.47,382.06,386.98,384.64,375.98,370.62,375.20,373.49,363.32,367.01,374.20,374.52,370.39,L7
2022-09-27 22:06:16+00:00,357.06,383.55,389.51,389.61,387.77,383.59,382.23,381.52,387.29,394.37,390.11,383.19,386.04,388.48,385.83,377.89,373.91,379.01,378.94,367.15,370.78,375.53,376.59,371.55,L8
2022-10-21 22:06:29+00:00,358.10,383.45,388.85,389.10,386.82,383.50,381.19,381.60,386.84,392.69,388.92,382.91,385.06,387.41,385.92,379.01,374.69,377.82,378.46,368.14,370.40,375.39,376.63,372.54,L9
2022-12-24 22:06:02+00:00,355.10,379.97,381.61,381.87,380.31,378.74,375.13,378.01,384.65,387.17,385.48,383.00,384.33,383.78,382.34,377.55,373.02,375.49,375.55,366.41,370.41,375.37,377.85,372.08,L9
2022-12-25 20:16:02+00:00,356.78,379.97,381.61,381.87,379.21,379.86,376.78,377.20,383.60,384.15,383.93,383.17,385.32,383.41,381.41,377.55,373.02,375.49,375.41,363.12,368.49,375.41,380.73,375.00,L7
2023-02-18 22:06:13+00:00,361.89,381.37,376.45,375.53,374.78,377.41,373.46,374.92,378.13,374.79,377.79,379.65,382.28,376.31,379.52,377.58,371.60,372.11,372.53,362.88,367.43,374.40,381.21,378.17,L8
2023-02-24 20:14:58+00:00,359.39,380.68,376.42,373.10,372.37,375.71,373.46,374.92,378.13,374.79,377.79,379.65,382.58,374.20,377.41,376.23,368.55,367.86,369.14,361.39,367.43,374.40,381.21,378.17,L7
