dates,satname,nzd0181-0000,nzd0181-0001,nzd0181-0002,nzd0181-0003,nzd0181-0004,nzd0181-0005,nzd0181-0006,nzd0181-0007,nzd0181-0008,nzd0181-0009,nzd0181-0010,nzd0181-0011,nzd0181-0012,nzd0181-0013,nzd0181-0014,nzd0181-0015,nzd0181-0016,nzd0181-0017,nzd0181-0018,nzd0181-0019,nzd0181-0020,nzd0181-0021,nzd0181-0022,nzd0181-0023
2010-01-14 21:51:21+00:00,L7,,372.93,370.28,381.88,385.95,392.28,391.46,391.64,,,,,,,,366.73,358.41,352.83,355.13,359.01,357.23,364.20,372.02,369.37
2010-01-21 21:57:14+00:00,L7,,379.91,371.74,379.98,380.53,388.74,392.75,389.89,392.76,387.05,380.76,372.73,,,,371.15,358.96,351.70,350.75,345.84,346.45,354.37,364.57,364.61
2010-02-06 21:57:27+00:00,L7,363.04,372.11,377.03,,,,392.08,399.29,389.49,381.65,386.71,382.49,372.96,368.99,371.56,365.95,354.84,,,,,356.84,362.75,366.80
2010-03-03 21:51:54+00:00,L7,,,364.85,368.69,373.42,378.11,378.95,387.46,391.43,,,,,,,365.63,355.33,346.75,351.19,346.98,350.12,354.08,358.57,356.34
2010-03-26 21:57:49+00:00,L7,388.05,397.54,392.76,395.50,395.22,396.54,403.26,407.01,,,405.61,401.44,393.00,386.11,391.02,379.37,370.14,378.70,384.71,372.72,367.07,373.58,,
2010-04-04 21:52:03+00:00,L7,349.27,362.19,364.49,367.45,368.35,,,,,,,367.53,364.07,354.88,366.23,357.77,348.11,358.63,355.09,346.51,,,,
2010-04-20 21:52:03+00:00,L7,,,386.16,395.03,395.59,396.03,403.91,395.82,388.21,,,,,,,363.45,354.55,366.13,365.26,353.89,356.98,366.03,369.55,377.80
2010-04-27 21:58:13+00:00,L7,,392.12,392.92,396.13,397.80,408.13,407.76,392.38,394.32,405.54,406.89,396.45,,,,371.13,369.33,381.26,383.06,369.38,365.25,379.26,386.21,391.15
2010-05-06 21:52:01+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-13 21:58:09+00:00,L7,,381.88,390.10,391.99,387.21,396.72,403.10,395.49,387.18,390.45,390.14,,,,382.25,373.80,365.34,371.00,371.27,363.74,359.94,378.68,379.63,378.66
2010-05-29 21:58:09+00:00,L7,353.35,381.77,387.51,392.12,396.37,395.22,387.24,387.53,373.13,378.90,,,,383.89,380.27,376.37,367.63,365.11,355.39,,359.29,368.18,368.73,354.56
2010-06-14 21:58:10+00:00,L7,361.77,378.45,390.49,386.55,387.79,387.52,,,,389.32,389.77,390.28,393.26,384.04,380.66,370.72,374.35,368.22,357.56,359.83,,,,
2010-06-30 21:58:13+00:00,L7,353.52,379.84,377.27,391.95,386.09,,,,385.09,390.09,385.56,381.98,388.40,384.91,378.40,376.99,368.52,366.94,362.63,,93.38,266.52,369.01,362.76
2010-07-16 21:58:15+00:00,L7,,357.10,362.84,367.00,368.00,364.05,365.76,355.94,363.63,364.11,364.38,361.97,,251.15,359.05,347.29,341.23,345.10,348.22,,357.32,352.96,349.82,346.26
2010-08-17 21:58:16+00:00,L7,409.94,,,,,,,367.20,,,,,,617.12,467.65,,,,,,539.19,653.88,366.34,
2010-09-18 21:58:19+00:00,L7,394.12,402.54,395.93,398.35,397.43,394.70,,,,408.39,408.73,410.76,393.13,386.71,390.99,,,,,,,,,
2010-09-27 21:52:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-04 21:57:53+00:00,L7,379.25,,,,391.91,382.60,378.33,379.12,379.10,382.02,379.17,374.41,378.94,376.32,,,,385.02,377.74,373.25,375.69,377.83,369.64,364.59
2010-10-28 21:55:27+00:00,L5,366.42,384.82,390.85,391.86,384.35,388.16,383.30,387.99,384.53,376.41,375.00,374.35,378.04,373.33,375.14,364.64,370.08,368.71,372.77,363.56,367.37,374.12,371.43,366.02
2010-11-05 21:58:13+00:00,L7,368.48,381.62,386.38,386.16,383.65,382.07,,,387.37,386.37,379.05,377.15,383.30,384.77,376.36,368.44,359.57,369.54,371.50,362.55,,,,
2010-12-31 21:55:32+00:00,L5,384.05,397.19,398.60,400.78,395.78,395.18,392.53,392.28,394.38,396.55,390.97,391.99,396.90,391.78,392.40,377.59,373.89,383.96,384.22,373.41,374.72,383.84,391.57,388.62
2011-01-16 21:55:34+00:00,L5,369.58,389.04,394.68,388.97,385.00,387.25,395.50,400.35,391.84,391.22,392.47,395.11,401.62,389.92,391.69,379.79,373.83,376.30,375.48,368.08,371.86,385.26,393.47,381.72
2011-02-01 21:55:35+00:00,L5,386.66,392.86,391.82,389.56,383.74,382.25,384.22,389.10,386.08,388.00,392.05,397.98,399.55,390.23,396.10,391.90,380.75,381.73,381.88,371.34,366.88,378.43,382.30,380.51
2011-02-17 21:56:00+00:00,L5,,,,,,,,,,,,,,385.46,382.22,392.22,390.79,370.26,371.98,375.72,371.60,381.59,377.57,369.32
2011-02-25 21:59:32+00:00,L7,,,382.41,374.79,374.48,366.94,369.99,385.23,390.24,376.70,374.05,379.52,378.38,,,,375.23,365.25,362.07,363.75,355.79,370.63,366.97,363.26
2011-04-06 21:55:50+00:00,L5,,,378.51,382.45,385.34,377.05,376.05,380.07,383.76,381.30,383.96,378.49,377.20,374.43,382.01,365.78,365.96,371.23,364.89,351.93,363.01,388.28,387.06,377.84
2011-08-20 21:59:26+00:00,L7,,,383.70,375.74,377.34,370.20,371.08,370.17,370.11,375.52,380.22,380.12,379.91,,,362.94,359.79,366.25,362.53,360.78,353.82,375.62,371.81,369.82
2011-09-05 21:58:58+00:00,L7,354.05,367.19,,,,381.55,382.14,384.59,382.07,390.50,393.09,383.91,379.83,377.81,379.01,371.60,,,,,361.41,373.60,380.58,376.87
2011-10-23 21:58:59+00:00,L7,364.61,384.97,396.69,387.54,385.59,378.07,370.52,375.97,388.89,390.17,391.52,,,,407.05,391.95,382.92,372.07,368.48,373.30,369.96,382.14,386.07,385.92
2011-12-19 21:53:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-27 21:59:39+00:00,L7,347.78,367.54,370.82,370.15,,,367.69,371.22,371.87,376.82,376.47,373.59,373.10,378.58,378.49,366.91,366.23,370.07,,,,,359.58,354.30
2012-03-15 22:00:09+00:00,L7,355.30,382.33,384.48,381.59,382.48,386.03,380.20,381.53,381.13,,,,383.28,381.58,380.13,371.10,374.94,375.18,369.00,362.67,369.52,378.75,383.81,374.17
2012-04-16 22:00:05+00:00,L7,360.53,376.95,380.89,383.01,387.00,373.99,370.27,369.82,376.09,,,379.40,378.52,371.36,378.53,368.48,360.48,364.93,367.44,364.91,360.22,372.12,373.89,376.08
2012-04-25 21:54:10+00:00,L7,,,,,,,353.22,351.63,350.65,364.19,371.33,375.21,374.18,,,,,,,,353.77,355.25,351.56,349.38
2012-05-02 22:00:31+00:00,L7,365.21,378.77,377.29,,,,376.85,371.29,377.78,395.71,401.10,393.49,379.66,377.97,392.11,379.16,,,,,386.48,376.89,387.34,385.99
2012-06-12 21:54:14+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,395.80,403.34
2012-08-06 22:01:04+00:00,L7,,366.45,382.44,367.80,374.56,370.33,361.11,354.78,352.97,351.71,361.67,,,248.72,371.66,366.33,356.06,355.82,355.65,352.02,352.40,355.33,354.22,355.57
2012-08-22 22:01:14+00:00,L7,331.05,374.39,,,375.50,371.65,375.47,358.56,364.09,370.89,375.54,379.12,378.97,379.55,373.22,,,,,356.15,352.69,362.35,364.26,349.61
2012-09-07 22:01:25+00:00,L7,333.31,365.54,385.46,380.58,382.28,,,370.21,369.39,379.08,382.70,379.09,382.47,388.82,376.20,370.07,369.60,369.57,366.51,366.23,,,,375.03
2012-10-25 22:01:51+00:00,L7,376.81,,,,381.77,374.56,376.01,376.93,378.27,382.63,380.45,378.99,385.93,384.12,380.58,,,,389.93,376.73,366.59,369.64,376.99,373.35
2012-11-26 22:01:37+00:00,L7,359.43,375.60,376.73,375.52,374.05,375.01,375.17,,,,380.28,378.14,385.80,383.65,380.34,381.91,379.62,379.33,383.55,373.74,368.26,376.57,,
2012-12-28 22:02:11+00:00,L7,351.39,356.81,360.12,,,,362.09,359.17,359.07,366.99,375.03,370.62,372.06,372.55,376.83,363.58,363.14,,,,371.63,368.61,368.99,364.65
2013-04-11 22:08:15+00:00,L8,356.50,375.34,373.88,387.07,387.05,387.60,385.88,389.92,398.65,397.91,406.86,384.73,387.12,397.59,404.47,385.19,384.88,383.82,381.74,360.44,365.99,381.60,376.47,378.67
2013-05-29 22:07:41+00:00,L8,358.38,388.48,380.02,393.77,386.97,390.14,383.53,390.57,398.89,402.01,395.77,386.75,398.26,400.00,403.91,387.50,385.77,386.15,384.88,375.75,370.20,384.81,389.78,379.51
2013-06-22 22:01:38+00:00,L7,369.02,378.74,382.46,386.72,382.54,373.53,,,,401.79,388.91,384.02,390.10,397.47,410.28,369.65,366.35,372.18,380.04,371.66,372.77,,,
2013-06-30 22:07:36+00:00,L8,372.94,387.96,396.69,397.88,393.52,394.85,387.80,395.70,408.16,409.12,399.39,388.18,398.20,405.83,412.51,396.41,383.62,388.87,401.21,386.84,385.06,395.56,394.20,395.58
2013-07-08 22:01:27+00:00,L7,358.86,377.84,377.80,383.58,382.38,372.19,376.78,382.29,388.52,392.14,,,,393.83,400.66,377.40,368.49,375.99,385.41,374.89,370.01,383.39,379.18,376.84
2013-07-16 22:08:00+00:00,L8,364.17,387.69,395.00,394.24,389.38,393.83,385.90,390.34,401.55,405.70,387.89,385.51,397.64,404.80,414.24,398.17,384.22,387.36,394.34,384.26,384.67,395.78,397.23,396.21
2013-07-24 22:01:20+00:00,L7,337.31,361.00,,,371.14,373.93,367.87,372.03,381.14,387.96,376.04,363.52,366.21,379.98,391.41,371.70,,,,360.12,356.10,371.49,376.11,366.04
2013-08-17 22:08:03+00:00,L8,367.27,390.86,397.12,394.90,385.01,380.34,385.76,391.39,392.64,402.99,407.50,400.46,388.37,390.51,397.98,394.91,383.47,384.28,387.06,382.09,375.60,393.06,403.03,383.23
2013-08-25 22:01:25+00:00,L7,339.29,366.18,372.02,365.97,368.54,366.74,359.57,,,,365.46,371.23,372.43,360.22,363.22,363.12,356.92,360.44,353.98,349.95,353.97,366.28,369.70,
2013-09-02 22:08:04+00:00,L8,354.67,380.10,386.91,373.52,367.42,365.55,379.14,382.04,382.39,383.41,395.08,386.18,373.66,375.32,390.43,384.30,371.20,373.29,372.60,362.76,370.28,381.69,391.05,386.17
2013-10-20 22:07:50+00:00,L8,358.94,387.84,392.41,393.89,389.18,389.60,380.53,391.07,393.04,395.95,389.86,389.73,382.25,378.40,394.47,387.32,382.76,379.75,385.94,376.89,367.79,379.96,389.57,387.01
2013-10-21 21:55:54+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-21 22:07:13+00:00,L8,344.85,361.25,360.15,359.56,367.94,371.08,375.25,368.78,370.13,371.86,368.72,368.05,364.81,359.27,370.26,366.03,354.14,357.93,354.89,353.65,357.95,365.48,369.66,364.35
2013-12-23 22:07:29+00:00,L8,661.59,,,,,405.82,,,,,,,,539.72,515.34,,368.58,369.09,355.91,354.16,359.86,368.06,370.79,354.51
2014-01-24 22:07:09+00:00,L8,370.42,380.88,383.86,384.94,386.21,387.27,385.95,395.08,395.72,398.93,406.64,404.27,402.72,400.34,408.61,399.55,389.13,391.13,392.80,385.25,382.85,387.01,391.17,383.81
2014-02-01 22:02:30+00:00,L7,344.81,347.77,354.43,352.46,350.53,351.22,346.17,349.21,,,,355.77,355.71,354.13,349.71,354.83,351.47,345.38,341.56,336.23,341.02,347.35,350.52,
2014-02-09 22:06:33+00:00,L8,375.77,386.50,385.67,388.02,386.70,387.43,384.92,389.23,391.38,400.14,405.76,399.55,394.92,388.58,402.13,396.24,389.24,391.49,389.41,382.94,385.40,389.93,395.72,398.81
2014-02-25 22:06:20+00:00,L8,371.66,387.48,389.51,375.96,386.87,385.02,381.21,390.21,393.54,399.12,398.43,391.14,398.27,396.62,405.59,396.06,379.47,382.95,378.78,374.13,377.17,378.44,387.49,387.42
2014-03-05 22:02:49+00:00,L7,350.27,360.64,364.11,366.28,373.84,,,372.92,369.15,370.12,374.49,376.41,379.34,373.91,375.04,369.03,358.12,362.75,358.11,,,,,371.87
2014-03-29 22:05:52+00:00,L8,371.96,389.36,392.10,396.21,388.94,389.72,386.10,387.02,386.48,395.96,400.63,397.05,398.82,393.33,404.51,397.69,388.07,382.79,373.99,362.61,363.37,379.90,375.05,387.14
2014-04-22 22:02:48+00:00,L7,256.65,,379.00,370.62,374.23,378.53,379.22,380.97,373.71,378.72,380.85,378.35,373.16,,,,375.02,373.15,377.40,370.89,363.00,368.05,371.33,368.54
2014-04-30 22:05:46+00:00,L8,355.41,386.86,378.22,393.05,388.76,398.39,404.85,394.89,399.97,402.73,399.88,392.56,388.37,393.45,396.86,398.05,391.84,394.45,398.32,377.85,369.38,374.78,378.84,375.36
2014-05-08 22:02:53+00:00,L7,322.21,347.75,,,,,,,,,,,,366.52,382.95,383.74,377.39,375.69,383.40,,255.40,374.21,391.33,393.23
2014-05-16 22:05:09+00:00,L8,356.64,385.64,395.75,395.51,395.48,397.06,401.60,394.66,400.83,403.49,407.66,407.28,398.91,398.06,397.53,400.92,394.04,400.41,402.83,390.37,380.53,392.01,391.97,388.28
2014-06-01 22:05:14+00:00,L8,328.62,348.18,356.87,357.27,363.63,372.81,368.35,373.54,370.94,373.95,378.06,378.32,365.35,361.70,371.90,366.06,362.79,363.23,363.92,353.46,351.84,357.15,364.47,359.29
2014-06-17 22:05:44+00:00,L8,327.85,364.73,367.38,378.61,383.76,382.38,380.68,387.67,385.69,381.94,387.36,382.84,381.87,376.59,375.37,370.67,375.35,370.23,369.00,369.29,365.98,360.91,360.42,359.34
2014-07-27 22:03:14+00:00,L7,338.38,363.20,367.53,380.80,,,,372.68,374.61,379.31,377.73,378.48,384.77,378.67,376.06,363.17,358.84,356.91,364.71,,,360.04,363.06,367.80
2014-08-20 22:06:06+00:00,L8,370.44,391.57,376.23,381.43,384.57,397.02,380.46,374.56,375.45,382.11,385.80,385.73,388.45,381.38,385.30,378.28,370.19,379.18,382.51,380.85,375.19,369.33,374.76,
2014-09-05 22:05:45+00:00,L8,,,,,,,,,,426.53,,,632.12,,,,,284.28,299.91,,639.54,608.46,,
2014-10-07 22:05:49+00:00,L8,554.59,386.02,392.28,393.65,393.46,495.02,,434.29,409.88,377.81,382.85,382.43,384.16,384.83,391.56,379.86,377.21,376.74,376.03,372.14,364.58,366.44,369.83,387.07
2014-10-23 22:06:15+00:00,L8,228.20,345.63,331.79,353.67,360.87,359.56,373.15,355.68,366.50,371.76,381.46,378.76,379.54,379.56,380.52,377.92,369.09,377.32,369.59,367.00,361.72,362.98,365.69,371.54
2014-10-31 22:03:47+00:00,L7,353.86,367.86,360.81,372.44,,,375.35,379.80,369.77,370.22,385.08,384.23,383.31,386.70,385.54,370.95,362.24,379.82,,,,351.33,354.95,361.34
2014-11-08 22:05:52+00:00,L8,365.60,373.22,370.74,390.48,384.76,376.29,381.38,385.65,373.44,382.04,390.88,388.46,397.82,398.09,404.72,385.41,386.14,386.17,387.62,370.96,363.31,364.36,369.88,367.50
2014-11-24 22:05:49+00:00,L8,,,367.08,379.37,384.79,367.17,380.10,385.77,381.94,382.12,381.69,383.87,381.97,392.41,398.25,392.78,378.28,385.25,384.54,367.70,362.30,370.63,370.50,363.26
2014-12-02 22:04:24+00:00,L7,366.49,372.89,362.58,377.63,382.09,381.29,376.41,382.17,,,375.65,371.91,373.62,383.70,397.69,385.23,380.02,385.22,381.88,377.73,369.84,376.93,382.54,
2015-01-19 22:04:34+00:00,L7,,,,,381.13,374.72,,,,392.37,392.28,394.54,395.54,392.00,392.96,384.61,382.27,374.71,372.84,365.73,359.59,,,
2015-02-28 22:05:48+00:00,L8,379.14,385.55,375.61,390.95,387.02,388.23,386.33,395.49,400.71,398.13,395.76,399.48,401.08,400.63,396.57,384.48,384.31,388.51,384.32,380.53,372.59,375.97,380.31,392.80
2015-03-24 22:05:04+00:00,L7,,,,,,,,,,,,370.02,366.52,356.68,350.91,353.21,347.59,344.83,338.98,334.71,331.15,330.90,330.28,347.42
2015-05-19 22:05:04+00:00,L8,355.96,368.49,369.09,372.90,379.22,374.55,376.65,375.94,375.37,374.12,377.56,379.58,378.33,374.63,373.28,370.77,365.81,374.85,358.38,355.49,354.38,365.53,364.44,368.04
2015-05-27 22:05:30+00:00,L7,,387.04,384.77,386.77,386.33,389.44,386.70,388.83,392.23,386.27,387.59,393.79,,243.59,390.68,390.74,377.53,380.16,385.44,,368.90,375.56,387.72,392.18
2015-06-04 22:04:48+00:00,L8,364.66,385.63,373.80,374.90,382.28,377.18,376.05,377.43,383.23,388.43,382.90,390.80,382.81,380.17,385.95,381.01,372.63,377.81,376.63,377.86,357.88,357.12,364.49,369.79
2015-06-28 22:05:16+00:00,L7,391.27,409.31,398.71,390.45,406.98,409.69,,,,,,,,,,,,,,,,387.99,,
2015-07-06 22:05:30+00:00,L8,355.89,383.12,364.41,380.25,378.00,371.53,368.29,373.69,395.57,402.38,384.88,377.83,380.22,456.08,513.04,367.03,368.58,357.26,352.92,351.59,353.70,346.21,348.86,344.86
2015-07-22 22:05:13+00:00,L8,386.03,388.94,389.17,392.57,384.14,383.17,382.97,386.45,397.46,402.40,391.35,392.36,391.66,384.24,384.45,381.10,377.67,377.68,380.87,367.75,367.60,374.26,382.21,386.55
2015-08-07 22:05:16+00:00,L8,371.51,384.86,371.98,376.32,379.25,376.05,378.84,379.91,382.94,383.67,390.99,388.91,392.00,387.30,383.25,381.84,376.01,369.29,367.64,366.17,366.49,367.80,372.90,373.03
2015-08-15 22:05:52+00:00,L7,,370.49,364.50,367.50,371.01,368.08,371.45,375.31,376.77,375.67,378.70,379.56,,,368.90,370.84,370.87,368.50,,,,,,
2015-08-23 22:05:48+00:00,L8,371.52,388.26,377.89,381.29,384.88,387.36,385.81,391.70,392.89,390.89,393.07,390.02,397.98,395.92,381.35,386.08,387.51,381.50,382.02,367.56,359.11,371.50,375.35,386.16
2015-09-16 22:05:58+00:00,L7,,,,375.45,383.18,381.92,377.14,,,,395.06,387.01,391.04,384.24,385.28,383.02,381.52,382.02,379.25,368.40,362.66,373.68,,
2015-10-11 21:59:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-27 22:00:15+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12 22:00:31+00:00,L7,,,,,,,,,,,,,,380.91,375.95,372.42,365.70,,,,,,,
2015-11-28 22:00:44+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14 22:01:01+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21 22:07:18+00:00,L7,375.55,391.26,387.75,385.55,,,395.76,395.70,394.31,389.40,389.65,390.32,383.39,379.44,390.45,381.31,374.01,370.23,,,,379.90,375.37,377.65
2015-12-29 22:06:09+00:00,L8,351.78,387.38,394.23,389.42,384.29,389.27,381.73,383.48,390.11,387.89,387.60,379.92,381.63,370.44,384.29,372.77,363.36,364.03,364.07,350.99,354.89,368.02,372.73,364.68
2015-12-30 22:01:14+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15 22:01:29+00:00,L7,348.90,383.81,370.22,375.46,371.89,362.72,361.56,,,,,,,364.06,370.83,365.33,354.33,358.67,367.11,350.45,349.81,358.51,,
2016-01-22 22:07:45+00:00,L7,360.31,380.19,369.84,365.42,365.48,367.99,365.70,366.27,370.71,375.84,375.84,,,,375.72,366.06,366.21,362.78,361.89,355.71,348.85,362.94,355.37,359.93
2016-02-23 22:07:54+00:00,L7,350.16,363.99,362.57,359.48,363.62,361.81,359.24,,,351.95,360.89,373.55,363.22,355.10,362.38,365.57,360.83,359.17,355.57,344.67,345.53,355.28,,
2016-03-26 22:07:47+00:00,L7,325.30,350.36,352.96,349.53,350.15,349.84,,,,,,,,,,,,,,,332.23,,,
2016-04-11 22:07:52+00:00,L7,338.88,358.75,358.26,357.43,,,,353.71,354.06,366.86,367.64,370.88,373.74,365.79,378.48,367.64,366.04,366.32,366.67,,,363.33,,323.73
2016-04-19 22:05:34+00:00,L8,357.50,395.54,374.63,372.29,377.27,368.22,374.47,383.18,372.26,374.54,381.71,382.37,386.91,387.37,387.05,384.42,381.93,383.03,378.98,373.10,373.18,382.98,389.69,
2016-05-13 22:08:02+00:00,L7,343.14,363.81,364.33,362.86,,,372.66,372.39,368.43,373.76,378.16,378.72,382.68,385.96,386.39,380.54,381.36,383.59,,,149.67,383.01,379.13,378.19
2016-05-21 22:05:38+00:00,L8,359.41,372.82,368.05,366.40,375.52,372.85,376.70,382.60,372.79,379.20,380.48,384.99,396.82,392.21,393.62,391.30,392.41,402.49,404.80,390.90,396.57,396.45,397.34,398.14
2016-06-30 22:08:35+00:00,L7,354.27,375.98,368.46,366.55,372.79,363.01,362.28,368.99,372.28,,,,388.50,391.91,399.92,393.96,390.26,392.77,397.24,,388.00,392.01,399.03,414.00
2016-07-24 22:06:01+00:00,L8,357.87,380.16,373.35,376.73,384.62,377.39,379.65,386.76,375.26,376.71,379.94,387.20,396.24,385.96,394.98,394.01,391.12,392.20,381.19,379.68,378.61,387.26,390.56,379.08
2016-08-01 22:08:38+00:00,L7,367.60,383.59,372.17,370.64,382.33,384.64,381.55,,,,391.61,383.41,393.89,394.34,397.40,390.39,384.99,394.31,390.36,390.41,388.01,387.32,,
2016-08-17 22:08:15+00:00,L7,358.92,379.00,,,375.80,371.52,369.43,377.12,380.19,378.41,376.72,382.21,377.77,380.98,388.23,,,,,,,,,
2016-09-02 22:08:43+00:00,L7,340.20,366.56,366.22,377.13,384.40,384.81,377.79,377.23,,,,378.42,378.65,376.84,388.60,374.35,371.31,374.29,374.07,369.94,363.12,372.19,378.70,375.04
2016-09-10 22:05:51+00:00,L8,357.60,381.35,377.33,390.94,391.11,385.14,370.72,369.66,376.53,374.76,380.20,380.72,377.74,384.60,391.29,371.67,373.49,373.33,374.02,368.49,372.85,381.23,394.47,396.14
2016-09-18 22:08:45+00:00,L7,,,,381.07,382.85,383.38,367.54,365.22,369.07,370.80,368.85,369.72,367.64,363.55,,,359.09,361.64,353.64,356.21,351.46,362.16,369.76,358.95
2016-10-04 22:08:47+00:00,L7,,,,,375.75,366.18,364.14,360.93,366.43,371.98,364.37,364.06,363.23,364.42,365.80,,,,342.41,350.78,352.73,365.17,364.05,342.97
2016-10-13 22:02:36+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-28 22:05:59+00:00,L8,360.93,388.83,383.05,392.35,388.03,386.39,379.08,385.28,382.05,381.90,379.62,375.37,383.96,382.99,392.01,367.11,372.99,379.61,375.48,361.95,368.64,387.59,392.49,374.16
2016-11-21 22:08:09+00:00,L7,356.00,377.89,,,,385.46,376.96,380.16,380.78,378.12,373.76,366.81,373.54,370.69,374.46,360.84,,,,364.16,363.38,374.30,377.70,374.35
2017-01-16 22:05:47+00:00,L8,353.21,373.15,368.61,372.36,388.48,393.71,385.37,391.14,397.02,387.39,378.39,378.35,379.25,375.70,382.21,377.64,370.22,376.01,385.46,370.60,369.58,378.88,387.44,384.40
2017-02-09 22:07:55+00:00,L7,357.67,361.65,362.16,363.78,371.25,370.20,371.22,,,389.55,389.37,383.42,379.97,383.18,390.45,382.40,374.27,373.44,379.69,369.50,368.47,377.63,,
2017-02-25 22:08:05+00:00,L7,352.17,362.92,367.91,376.43,,,,386.57,393.30,390.34,389.24,384.91,388.87,375.92,377.41,373.25,369.47,373.43,381.95,,,,,388.22
2017-03-05 22:05:50+00:00,L8,367.31,371.46,383.48,391.74,397.37,394.45,385.96,392.48,397.39,400.45,397.68,398.73,394.90,385.85,393.50,392.16,386.18,389.19,396.43,388.74,388.59,394.41,401.85,402.22
2017-03-13 22:08:12+00:00,L7,,,372.33,376.44,378.26,373.63,373.12,374.23,377.61,382.09,377.75,377.43,374.90,,,,371.89,375.37,381.88,370.75,366.90,377.18,383.74,360.31
2017-03-29 22:08:16+00:00,L7,,,,,,371.39,370.17,378.63,372.66,371.39,372.81,376.08,365.94,364.62,363.81,358.96,,,244.70,126.26,126.01,133.01,,
2017-04-06 22:05:10+00:00,L8,380.17,400.16,392.28,392.57,390.18,394.68,396.74,397.41,399.37,395.81,401.21,405.25,398.78,395.94,398.06,383.46,387.15,395.94,398.89,387.47,389.20,401.57,427.40,429.62
2017-04-30 22:08:28+00:00,L7,325.71,347.23,361.44,359.67,361.16,,,,375.36,372.09,368.19,361.48,363.40,358.79,352.71,353.13,345.76,355.65,350.45,343.80,,242.16,,
2017-05-08 22:04:59+00:00,L8,381.87,390.31,398.13,395.05,408.98,398.36,384.57,396.10,399.77,400.52,385.07,387.00,393.78,398.63,398.84,392.29,382.26,391.94,390.47,383.15,386.51,400.98,403.90,404.71
2017-05-24 22:05:34+00:00,L8,384.92,391.32,395.90,392.94,398.31,390.21,384.37,399.88,402.43,401.62,381.61,385.73,403.83,397.93,395.81,394.23,386.79,391.14,398.17,385.90,388.13,395.92,407.36,399.42
2017-06-10 22:02:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,382.91,392.91,391.90,388.87
2017-06-25 22:05:47+00:00,L8,356.16,370.40,377.32,382.16,383.54,374.87,380.90,387.50,381.70,377.33,376.02,373.27,379.59,379.18,379.59,379.10,370.74,375.38,382.38,367.67,362.40,374.40,373.68,368.07
2017-06-26 22:02:30+00:00,L7,,,,,,,,,,,,,,,,,,,378.40,369.98,364.46,373.83,378.54,364.98
2017-07-03 22:08:41+00:00,L7,379.07,387.80,392.16,,,395.93,394.23,396.62,388.03,386.08,395.85,378.81,381.32,383.60,386.93,385.91,377.66,,,,380.56,396.18,402.14,389.21
2017-07-11 22:05:26+00:00,L8,362.89,389.12,394.98,395.01,392.13,396.71,395.27,391.88,387.29,386.12,387.31,383.03,386.53,381.47,400.67,386.42,389.35,390.82,389.13,381.39,374.17,386.75,390.38,373.10
2017-07-12 22:02:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-12 22:05:40+00:00,L8,322.37,356.37,358.20,364.57,373.08,368.45,370.71,359.67,373.11,367.62,368.86,375.84,381.86,378.99,383.65,377.32,372.38,377.75,372.57,361.20,358.04,371.47,375.19,370.20
2017-08-28 22:06:08+00:00,L8,,,,,,,,374.97,366.55,371.30,382.28,370.44,367.75,375.38,386.19,373.44,374.80,372.85,373.64,377.32,373.02,,,
2017-11-01 22:02:29+00:00,L7,,,,,375.01,365.78,363.08,372.06,374.53,367.57,374.36,,,,,,,,379.24,,,,,
2017-12-02 22:05:46+00:00,L8,367.46,390.21,392.93,392.01,387.40,387.14,381.22,387.84,387.07,385.14,385.76,385.43,386.58,391.47,393.77,396.83,390.42,393.08,394.04,392.28,393.29,405.70,405.66,395.09
2017-12-03 22:02:19+00:00,L7,353.87,380.94,375.39,375.64,378.04,370.41,370.45,,,,,,,,387.62,384.60,379.20,379.27,384.30,377.60,377.54,392.96,393.36,
2017-12-18 22:06:13+00:00,L8,360.68,389.22,392.82,381.41,383.37,371.77,370.59,370.10,367.28,373.87,375.90,378.04,379.43,379.51,389.44,389.58,382.44,384.83,383.10,373.57,377.31,388.78,393.72,389.64
2017-12-26 22:07:52+00:00,L7,352.43,375.88,378.31,374.70,375.73,374.86,371.69,370.04,374.40,,,,375.97,377.86,386.94,383.23,372.99,377.13,381.70,377.62,381.34,385.43,385.76,388.40
2018-01-11 22:07:39+00:00,L7,352.29,368.80,372.14,373.36,367.23,,,369.17,369.50,368.31,368.86,371.68,371.21,372.38,385.08,383.99,372.35,373.32,378.80,,,,,381.58
