dates,satname,nzd0120-0000,nzd0120-0001,nzd0120-0002,nzd0120-0003,nzd0120-0004,nzd0120-0005,nzd0120-0006,nzd0120-0007,nzd0120-0008,nzd0120-0009,nzd0120-0010,nzd0120-0011,nzd0120-0012,nzd0120-0013,nzd0120-0014,nzd0120-0015,nzd0120-0016,nzd0120-0017,nzd0120-0018,nzd0120-0019,nzd0120-0020,nzd0120-0021,nzd0120-0022,nzd0120-0023,nzd0120-0024,nzd0120-0025,nzd0120-0026,nzd0120-0027,nzd0120-0028,nzd0120-0029,nzd0120-0030,nzd0120-0031,nzd0120-0032
2014-12-02 22:04:00+00:00,L7,,389.74,398.20,387.51,395.45,402.89,412.16,411.90,404.78,410.37,407.65,403.51,404.93,396.79,398.50,396.77,391.35,379.11,374.15,365.32,370.74,382.28,382.97,399.04,418.49,407.57,384.11,374.24,377.13,376.71,391.50,404.25,396.34
2015-01-19 22:04:10+00:00,L7,355.40,360.33,365.11,356.16,361.48,,,369.28,381.05,378.12,372.25,371.27,368.87,362.36,361.23,352.36,356.31,351.82,,,359.66,361.98,368.45,379.15,395.97,387.07,371.92,365.87,369.29,364.38,375.41,389.51,375.27
2015-02-28 22:05:24+00:00,L8,354.55,381.84,370.52,358.99,359.28,359.96,370.31,390.64,378.86,378.43,391.19,379.28,385.74,373.22,372.52,368.63,366.44,371.34,365.18,364.64,360.79,362.15,368.57,392.88,405.61,386.39,365.13,365.11,367.79,368.76,379.54,391.40,382.08
2015-03-16 22:05:13+00:00,L8,335.00,345.52,339.41,340.60,330.87,337.99,315.78,348.37,348.73,352.19,359.36,334.39,347.09,351.22,342.72,312.52,331.62,340.06,335.28,332.79,338.66,336.60,352.26,359.10,361.01,362.59,348.66,350.91,356.94,359.27,370.16,383.09,366.49
2015-03-24 22:04:40+00:00,L7,307.03,328.22,329.76,335.01,323.35,324.65,311.45,330.46,333.36,344.56,354.50,319.57,332.23,333.43,328.57,289.86,312.61,318.48,321.32,318.85,321.88,324.68,350.31,342.07,331.51,339.67,329.00,324.03,337.93,336.44,347.43,358.76,343.18
2015-04-01 22:05:01+00:00,L8,345.19,359.58,362.13,357.89,351.58,359.01,367.87,364.23,378.21,394.44,409.80,412.59,404.62,388.59,390.39,375.09,382.80,380.27,383.16,379.50,372.29,366.81,371.15,379.25,391.82,380.45,367.39,361.77,367.73,367.99,377.27,388.62,380.81
2015-04-25 22:04:54+00:00,L7,,,,,,,,,,363.63,360.03,345.64,,342.79,335.33,322.47,332.65,339.77,337.77,341.33,340.98,337.99,345.11,361.53,363.37,357.64,342.55,357.29,354.99,357.56,367.17,373.96,357.02
2015-06-12 22:05:14+00:00,L7,412.82,373.70,372.08,372.31,386.83,381.77,377.53,385.05,389.19,399.34,397.46,397.56,389.85,387.15,386.30,382.98,383.89,382.55,388.32,394.96,393.61,388.96,390.57,399.54,400.14,398.68,379.11,366.85,368.70,387.46,395.08,410.08,395.88
2015-07-22 22:05:13+00:00,L8,,,,,,,,,,,,,,,,,,362.12,366.24,373.55,372.26,372.80,381.79,395.54,390.89,378.07,365.78,364.30,364.16,362.17,372.18,383.40,365.83
2015-09-16 22:05:34+00:00,L7,398.54,358.41,392.62,395.20,405.14,407.35,401.48,415.56,414.93,418.75,420.09,411.07,407.87,397.44,389.28,383.87,391.11,381.34,383.99,391.01,387.52,373.12,381.75,391.81,393.93,385.53,383.50,368.08,368.57,365.81,371.91,383.62,365.56
2015-10-18 22:05:54+00:00,L7,370.37,,397.69,388.23,394.78,393.78,399.19,402.77,397.28,409.68,417.35,396.59,400.80,394.18,380.12,379.59,369.58,372.36,378.40,368.90,370.11,363.75,375.72,388.30,387.57,378.74,373.09,361.39,364.90,364.71,352.40,405.59,380.18
2015-10-26 22:05:43+00:00,L8,406.89,416.21,415.79,412.80,413.29,410.62,428.24,421.46,420.85,430.81,426.01,425.47,411.01,406.40,399.88,383.42,390.27,378.33,388.57,394.96,393.11,384.06,393.43,406.01,401.81,395.51,390.89,383.35,384.09,381.84,389.23,395.16,381.74
2015-12-21 22:06:54+00:00,L7,415.23,418.02,398.54,389.21,384.60,386.52,399.03,412.50,414.23,420.55,417.49,413.85,405.01,393.33,386.58,382.85,386.22,394.03,386.49,392.28,392.51,381.54,385.00,400.64,407.88,401.37,386.61,373.71,382.73,377.10,386.00,402.10,386.24
2016-01-22 22:07:21+00:00,L7,370.08,339.43,335.46,334.04,334.17,346.77,334.89,327.25,,,,,,,,,,,,,,,,,,,,,345.95,346.89,367.31,376.08,356.61
2016-02-23 22:07:30+00:00,L7,351.25,355.75,337.29,327.38,328.97,343.97,,356.72,378.76,386.86,,,,365.31,,355.81,358.33,354.22,357.81,363.48,370.21,374.40,373.50,371.60,371.09,367.87,361.97,356.54,344.96,338.84,350.24,362.35,352.19
2016-04-11 22:07:52+00:00,L7,344.62,340.43,333.97,343.54,,347.95,352.83,355.07,364.11,374.49,378.51,367.66,376.97,364.00,370.04,358.29,363.43,368.54,364.82,367.62,368.49,367.51,376.12,382.60,382.34,375.87,366.88,357.87,354.34,347.34,363.44,370.22,352.05
2016-04-19 22:05:11+00:00,L8,361.22,352.22,354.16,357.75,356.80,358.70,359.83,356.75,382.63,,,,,380.83,,379.56,373.07,376.08,,,,,387.45,401.18,398.38,392.94,375.93,364.48,367.19,359.72,374.43,384.61,365.87
2016-05-21 22:05:14+00:00,L8,,,,,,,,,,,,,,,,,374.30,378.31,389.26,398.54,406.81,400.53,410.34,417.70,415.30,406.39,387.83,366.98,366.53,362.98,374.81,385.73,368.80
2016-05-29 22:08:07+00:00,L7,357.75,355.36,357.90,361.01,365.95,359.42,367.55,374.07,382.69,,,,,388.50,,387.47,394.16,391.61,410.20,399.61,404.57,396.72,397.64,407.95,403.18,400.73,404.23,382.73,375.32,371.61,390.85,383.95,365.60
2016-06-30 22:08:12+00:00,L7,,,,,,,,,,,,,,,,375.58,379.71,381.30,,,,,395.99,407.58,404.00,407.49,401.81,373.64,371.02,377.13,383.73,397.37,372.01
2016-07-16 22:08:12+00:00,L7,345.82,339.21,338.34,333.87,348.82,356.50,365.01,362.98,377.05,377.10,387.07,,379.39,377.70,,379.29,381.08,381.68,379.65,387.40,386.41,379.75,380.50,388.13,382.60,,,372.43,371.92,369.82,375.53,387.72,370.26
2016-09-10 22:05:51+00:00,L8,355.00,336.95,329.05,327.60,350.99,360.17,393.74,402.17,405.53,402.81,394.84,387.41,386.11,377.98,373.24,371.00,366.45,368.69,357.66,359.78,366.76,371.62,364.12,376.07,384.67,390.20,378.35,371.20,375.29,368.97,380.28,387.27,371.81
2016-09-18 22:08:21+00:00,L7,314.02,326.99,327.38,326.23,347.73,353.64,365.00,,376.56,389.04,372.07,380.20,379.23,373.38,367.04,361.93,357.39,349.63,351.46,357.65,364.99,365.90,360.90,373.04,371.81,372.32,362.84,374.87,377.12,353.73,369.67,368.12,364.52
2016-10-04 22:08:23+00:00,L7,329.50,327.59,321.16,337.60,342.23,349.83,350.08,374.81,380.25,383.28,,,,,,349.21,346.45,346.47,,,,,362.27,364.35,365.44,367.60,361.68,357.48,351.20,378.41,390.23,387.11,349.54
2016-10-12 22:05:57+00:00,L8,338.53,333.31,367.95,374.44,365.70,378.52,367.18,388.65,390.13,401.47,392.81,398.29,385.86,373.89,370.74,370.89,362.41,355.35,353.99,363.31,371.30,376.70,382.27,383.01,383.16,,,,,,,,
2016-10-20 22:08:21+00:00,L7,327.11,324.84,326.90,342.81,350.80,359.96,350.33,365.97,381.17,381.89,384.33,388.97,377.90,371.20,365.74,365.08,361.31,349.37,351.70,346.93,360.90,363.73,363.05,363.99,366.00,367.79,375.64,363.55,,360.20,371.99,379.48,363.83
2016-11-13 22:05:58+00:00,L8,340.20,351.65,356.59,361.67,381.43,389.66,396.36,400.95,409.78,405.84,415.41,400.91,403.91,386.60,375.09,375.90,365.55,369.28,370.37,372.49,382.25,384.48,393.14,396.93,392.57,391.40,390.34,379.72,384.97,383.86,392.99,392.87,378.41
2016-11-21 22:08:09+00:00,L7,336.13,352.42,,357.05,370.18,375.17,,,,407.55,414.72,410.84,402.40,388.72,375.23,372.71,372.27,376.80,380.34,390.22,390.66,382.84,388.84,399.25,396.51,390.74,388.17,381.63,384.21,383.88,391.25,379.07,357.06
2017-01-16 22:05:47+00:00,L8,325.10,334.44,348.92,343.38,338.42,352.05,357.53,361.00,372.44,379.87,388.22,377.08,377.45,368.81,363.63,361.18,361.88,370.03,382.44,384.48,380.19,376.92,386.49,386.29,387.38,386.38,383.32,380.32,384.30,375.77,389.83,394.61,379.01
2017-02-01 22:05:40+00:00,L8,344.58,344.95,355.81,356.67,354.57,348.17,360.75,386.92,387.46,398.74,394.02,391.58,381.73,374.43,373.31,380.75,368.86,385.64,386.13,398.14,398.61,398.40,400.10,406.90,400.39,398.96,397.54,396.76,382.24,381.77,389.87,395.80,380.92
2017-02-25 22:07:41+00:00,L7,362.95,359.20,351.98,352.15,359.91,371.36,366.86,,,,,,,391.32,372.21,367.89,364.62,370.81,383.78,389.20,388.28,386.80,391.91,404.23,404.02,404.47,386.35,385.24,394.37,387.60,399.05,399.79,395.90
2017-03-05 22:05:27+00:00,L8,359.69,359.98,353.91,356.93,368.79,379.65,377.96,388.62,387.93,399.97,399.26,395.43,383.01,385.99,372.81,383.58,388.22,379.32,383.89,394.94,394.81,395.64,409.32,411.93,407.08,406.21,386.41,389.51,385.74,388.51,397.65,404.10,389.31
2017-04-30 22:08:04+00:00,L7,341.60,339.41,329.87,337.07,343.72,347.28,338.77,,,,,,,358.15,,351.21,357.50,358.61,,,355.53,355.28,357.89,370.99,364.95,366.41,355.48,354.07,355.45,353.80,366.87,372.02,357.28
2017-09-13 22:05:44+00:00,L8,,,356.71,356.71,367.35,379.24,372.94,388.86,399.40,,,,,,,365.55,367.21,385.53,,393.50,,389.71,390.17,400.18,397.77,393.42,384.19,377.43,374.19,368.70,386.21,391.80,371.30
2017-12-18 22:05:49+00:00,L8,357.08,352.15,342.09,351.48,354.39,350.16,365.08,362.73,378.22,366.57,362.88,366.32,354.76,358.16,341.79,335.56,347.30,349.59,354.63,365.41,377.47,377.60,382.69,389.74,389.48,384.16,376.25,361.54,369.18,361.68,370.99,386.00,368.59
2017-12-26 22:07:52+00:00,L7,363.10,358.56,356.17,365.14,358.56,368.36,366.79,379.88,377.00,370.58,370.10,373.57,372.19,358.89,351.33,355.34,358.02,365.08,362.33,374.32,387.32,384.61,399.63,399.99,395.92,391.14,386.07,373.01,373.60,368.83,378.04,386.98,369.39
2018-01-11 22:07:39+00:00,L7,373.88,375.24,366.04,381.60,380.43,375.41,370.93,383.34,383.52,379.91,382.23,374.13,378.72,375.64,370.16,369.32,365.94,372.01,380.77,382.12,390.25,389.03,393.43,405.47,405.05,394.03,391.97,384.89,385.25,384.16,393.20,402.99,388.77
2018-04-01 22:06:35+00:00,L7,353.71,358.81,352.18,349.69,354.51,355.68,,350.29,354.01,366.11,368.90,366.59,356.73,360.25,362.14,354.18,359.65,355.06,364.51,,383.99,374.26,381.86,392.41,379.33,378.90,368.57,358.86,361.12,359.12,370.63,379.27,366.09
2018-06-28 22:04:40+00:00,L8,,,,,,,,,,,,,,363.09,355.81,358.68,361.08,372.80,366.05,369.72,378.80,384.39,391.31,382.25,379.72,388.10,376.24,372.33,378.01,379.19,384.41,390.60,377.58
2018-08-31 22:05:11+00:00,L8,,,,,,336.12,332.18,338.90,339.41,339.41,341.77,338.33,341.48,341.37,339.76,326.48,340.45,343.89,349.68,344.86,350.05,352.19,362.51,367.57,349.56,351.23,353.14,348.79,351.64,350.01,367.40,378.45,356.31
2018-10-02 22:05:23+00:00,L8,388.84,385.12,363.32,358.04,358.63,365.25,372.32,373.05,389.09,382.11,385.24,370.24,379.32,384.38,370.30,372.83,368.77,373.02,384.64,395.30,380.30,384.40,389.58,388.65,384.46,377.61,382.25,375.30,374.82,376.61,391.17,404.79,396.76
2018-10-18 22:05:29+00:00,L8,387.15,397.45,362.99,358.02,356.42,363.32,373.87,386.40,392.10,400.01,392.47,391.62,382.03,382.47,370.30,366.54,370.74,375.62,380.85,376.16,386.64,385.93,391.27,391.79,383.30,383.63,395.15,385.98,382.63,377.59,392.14,408.72,395.78
2018-11-03 22:05:33+00:00,L8,,401.33,376.13,356.46,362.22,376.27,382.24,390.03,388.20,399.88,392.16,392.62,387.75,388.29,375.84,376.04,380.75,379.98,383.25,396.13,395.27,393.19,395.99,403.87,393.94,393.16,402.09,393.68,382.54,382.87,397.03,413.95,403.32
2019-01-06 22:05:29+00:00,L8,370.43,365.52,368.50,354.88,354.54,361.07,358.12,380.67,380.86,377.44,382.70,366.61,375.57,369.80,366.63,351.48,358.18,374.01,377.59,363.99,367.85,377.60,387.74,382.71,381.81,388.08,383.95,372.48,374.58,373.69,378.16,387.23,379.67
2019-02-07 22:05:23+00:00,L8,358.18,358.56,354.49,342.91,349.75,351.00,359.32,363.64,364.49,353.22,358.09,363.20,363.98,359.52,358.33,352.41,361.27,361.87,369.36,359.78,369.66,373.84,375.76,380.01,379.10,378.35,370.22,366.93,370.75,367.18,379.43,395.74,387.20
2019-02-15 21:59:26+00:00,L7,387.67,382.73,368.14,373.19,365.47,372.00,,,,380.54,378.88,372.61,376.83,366.86,369.72,364.35,369.34,372.68,372.47,372.85,,,388.19,390.50,401.07,394.58,380.84,373.85,374.85,382.09,392.73,408.18,395.19
2019-04-04 21:57:52+00:00,L7,,,354.86,351.38,352.00,348.35,355.24,361.07,360.05,359.06,359.47,365.00,364.52,,,358.48,360.13,347.88,355.93,365.01,374.81,375.48,373.07,370.47,384.54,381.67,373.86,366.68,,,,406.99,384.03
2019-05-14 22:05:12+00:00,L8,427.15,390.42,366.86,382.73,383.37,379.84,391.81,389.33,387.98,399.54,394.04,399.98,395.41,,375.42,381.95,381.51,374.90,387.60,397.19,401.57,394.82,390.87,400.12,413.66,414.92,393.56,393.00,395.95,394.56,410.74,419.59,402.60
2019-06-23 21:54:55+00:00,L7,384.15,383.98,,,,,,,,,,,,,,,,,377.17,,,,,,,,,,,,,,
2019-08-26 21:52:21+00:00,L7,373.75,384.09,382.27,381.81,381.94,383.47,,395.52,399.61,403.40,397.81,390.49,383.51,383.30,383.62,364.21,364.33,371.35,383.26,,,390.26,400.16,407.07,414.02,409.52,407.11,390.62,397.07,395.24,408.94,413.89,402.32
2019-09-11 21:51:39+00:00,L7,361.99,373.80,,,365.16,371.93,368.93,,,,,,,371.05,367.08,,356.38,361.15,366.80,374.61,374.97,366.68,376.63,393.38,394.48,386.42,375.47,368.02,374.07,379.84,385.73,,
2019-09-19 22:05:56+00:00,L8,359.90,368.59,362.47,359.26,361.36,372.64,366.84,361.98,381.58,388.39,387.73,385.60,383.93,380.59,373.36,361.63,363.01,364.60,371.49,373.45,371.57,365.02,387.22,400.08,395.10,386.05,384.94,373.05,374.95,,,481.41,433.14
2019-10-21 22:06:01+00:00,L8,389.46,387.44,387.78,380.94,383.80,391.92,399.55,392.79,391.64,402.26,405.61,400.99,396.19,392.18,371.78,379.14,387.37,379.68,385.46,391.43,395.33,393.27,389.57,399.67,401.00,410.59,392.65,381.95,381.57,383.50,391.47,397.66,379.20
2019-10-29 21:49:36+00:00,L7,,,362.06,359.67,379.52,378.06,375.65,386.56,392.04,390.05,393.26,395.89,,,,362.85,365.79,368.89,365.44,372.21,379.26,382.35,384.99,389.41,390.55,389.84,377.35,,,,378.20,385.83,370.52
2019-11-06 22:06:00+00:00,L8,,,,372.26,391.22,397.60,400.72,395.91,406.78,405.48,410.42,403.99,409.84,392.10,394.97,382.77,383.24,378.73,385.23,381.55,387.95,387.32,389.41,408.94,410.15,412.59,399.61,392.98,390.38,392.76,400.89,408.38,394.59
2019-11-14 21:48:52+00:00,L7,386.42,,,366.75,381.87,389.19,387.27,390.01,404.55,402.40,393.97,397.28,394.79,391.39,,379.64,370.75,371.92,374.41,372.62,375.85,372.69,381.98,384.90,392.00,395.81,383.76,378.50,,,,,
2019-11-22 22:05:57+00:00,L8,400.23,403.58,389.22,383.97,389.54,389.47,400.55,400.88,409.47,409.98,411.24,403.33,404.01,390.33,396.82,383.67,388.96,384.88,388.73,392.47,393.59,394.18,388.86,408.46,415.86,413.95,405.74,393.33,396.65,393.99,406.30,412.44,397.87
2019-12-24 22:05:53+00:00,L8,388.97,385.84,368.86,362.19,360.09,,,,,,,,,,,355.85,360.53,369.18,364.33,373.53,372.50,369.11,381.89,384.20,383.06,390.32,373.50,373.59,382.52,383.19,394.17,407.64,384.15
2020-01-09 22:05:49+00:00,L8,400.50,397.68,387.53,386.41,386.05,382.97,399.21,392.10,408.64,407.03,410.89,399.54,388.88,390.47,383.17,381.88,383.54,377.15,387.72,396.05,396.21,393.60,398.65,409.80,408.31,406.33,389.57,384.36,389.65,385.23,401.56,410.76,397.68
2020-01-25 22:05:45+00:00,L8,388.94,389.63,383.33,373.11,370.88,376.18,374.48,386.82,383.84,400.50,396.59,387.86,382.59,379.86,372.61,367.77,366.37,371.08,375.07,374.70,369.85,372.95,388.17,398.26,397.78,392.53,384.46,379.30,382.85,383.76,393.59,404.25,383.20
2020-02-02 21:44:53+00:00,L7,,,,,,,,400.20,410.16,405.89,407.53,403.85,403.69,387.21,390.99,383.72,386.93,,,389.00,395.68,393.29,393.22,400.32,405.95,403.04,391.38,386.97,389.95,388.67,404.18,414.76,397.00
2020-02-10 22:05:40+00:00,L8,385.86,387.79,386.69,381.53,380.92,375.01,380.76,390.63,408.66,399.33,394.86,397.11,381.73,384.34,379.68,378.07,374.19,372.28,378.14,384.84,372.92,373.03,388.32,385.01,393.72,394.10,382.67,373.18,375.96,376.66,389.68,395.40,384.09
2020-02-26 22:05:36+00:00,L8,366.95,368.66,361.05,369.02,368.60,360.28,368.42,384.99,389.94,390.04,387.66,378.98,377.65,370.72,367.66,364.12,364.31,366.96,360.95,368.81,368.37,365.22,371.45,383.81,386.48,387.29,376.71,368.55,370.76,369.65,390.91,399.85,380.63
2020-03-21 21:42:19+00:00,L7,,,,384.79,392.51,385.54,398.05,,,,,,,,,380.04,370.68,376.25,379.59,374.17,377.14,374.59,386.97,401.67,401.35,396.34,384.23,379.30,,,,,
2020-05-08 21:39:31+00:00,L7,,,,,,,,,410.88,410.47,386.92,397.76,401.26,388.20,380.24,378.93,371.15,,,371.04,373.53,380.90,382.57,392.02,386.83,381.89,375.04,378.64,383.26,381.71,393.85,404.03,390.81
2020-06-25 21:36:40+00:00,L7,,,362.29,351.79,358.03,382.51,,,393.88,,,,361.38,,,619.31,653.17,249.32,,,,,,,,,,,,,,,
2020-07-19 22:05:31+00:00,L8,,,349.39,356.35,345.00,338.28,356.42,356.23,376.06,400.31,395.27,386.89,374.73,366.54,373.19,356.80,361.28,427.45,,,,,,,,,,,,,,,
2020-07-27 21:34:43+00:00,L7,,,384.75,387.92,378.33,375.49,381.08,392.52,395.53,400.24,393.54,391.26,,,371.73,363.52,360.96,366.87,363.47,366.46,362.19,358.42,360.12,369.46,374.24,369.96,359.79,,,,395.50,395.62,382.74
2020-08-04 22:05:35+00:00,L8,327.25,307.32,301.76,308.62,,,,,,,,,,341.21,,344.21,338.46,341.31,345.05,339.01,348.57,347.73,342.27,355.93,360.30,352.17,342.80,342.67,356.58,366.11,377.78,379.18,367.42
2020-08-20 22:05:42+00:00,L8,340.24,334.74,349.96,349.59,337.73,344.29,337.04,354.19,346.69,,,,,334.33,326.97,311.76,333.39,332.77,,,323.47,324.25,335.74,334.84,336.94,326.35,329.44,331.83,345.38,348.72,364.93,367.25,345.77
2020-08-28 21:32:41+00:00,L7,,,,,,,,,,,,,,,,,,,,358.28,361.69,375.36,376.13,377.47,381.11,401.54,375.41,366.61,373.30,375.69,400.25,395.77,389.48
2020-09-21 22:05:54+00:00,L8,357.88,358.51,363.82,360.11,360.95,363.70,361.90,366.67,372.65,369.40,367.56,362.75,373.30,361.33,364.58,348.64,346.91,343.30,349.90,349.74,341.14,342.83,346.86,354.77,366.05,368.43,355.70,346.47,357.83,363.25,366.88,376.58,367.86
2020-09-29 21:30:35+00:00,L7,365.61,373.20,388.54,383.59,384.78,,,387.81,395.80,391.49,386.03,379.69,383.39,375.93,376.30,372.06,362.89,,,,369.46,368.99,368.41,376.17,383.94,379.71,375.88,371.75,373.05,375.23,,,
2020-10-07 22:05:57+00:00,L8,360.16,360.76,369.31,367.75,367.39,377.01,367.76,376.56,380.31,372.35,375.46,373.57,374.68,360.87,363.39,362.32,357.84,342.62,349.06,360.16,360.79,359.35,358.91,365.64,372.03,368.92,364.56,358.50,,,,,
2020-10-23 22:05:58+00:00,L8,367.90,386.22,386.74,386.68,381.42,377.19,372.01,382.63,383.12,378.32,386.61,374.97,373.97,366.95,368.56,370.52,363.30,371.78,354.66,360.38,367.15,362.49,374.63,377.48,384.10,381.04,371.41,366.24,369.57,374.49,379.22,388.78,372.54
2020-11-16 21:27:24+00:00,L7,353.81,358.20,358.08,,,360.04,349.65,360.58,359.20,366.27,366.43,366.47,361.40,353.59,352.51,356.69,,,353.35,355.28,357.61,347.37,350.93,360.69,362.26,363.35,352.24,344.13,356.44,347.30,367.87,375.78,357.77
2021-01-03 21:23:55+00:00,L7,,368.84,365.20,380.13,379.09,371.19,372.06,364.37,370.37,372.06,376.75,,,,374.04,381.28,360.71,355.91,357.16,365.37,368.41,363.20,372.25,381.34,382.19,,,,380.54,375.70,385.87,393.96,381.84
2021-01-11 22:05:50+00:00,L8,383.03,385.20,384.57,387.95,387.10,381.55,382.58,388.93,384.39,387.77,389.14,392.87,381.98,388.48,388.35,382.25,385.39,373.73,372.12,378.67,379.79,379.59,387.75,392.58,394.04,388.72,382.92,373.95,372.45,368.07,383.38,394.42,374.90
2021-02-12 22:05:43+00:00,L8,364.62,368.54,365.10,380.35,380.97,369.88,370.84,383.10,376.93,380.66,381.81,376.36,372.69,365.09,369.55,377.27,372.90,364.32,357.38,368.05,374.00,364.77,371.60,382.60,381.82,379.56,372.10,361.31,361.02,364.73,376.49,388.64,373.23
2021-02-20 21:20:25+00:00,L7,390.01,388.05,388.66,391.52,,386.74,387.06,388.73,399.66,400.18,388.06,391.80,389.80,386.86,379.34,385.04,391.63,,378.87,385.53,393.52,384.74,384.63,393.15,398.17,392.99,384.87,369.29,377.27,375.97,382.56,394.50,378.72
2021-03-24 21:17:54+00:00,L7,378.84,384.28,387.75,385.89,,,377.45,383.08,393.19,399.33,386.57,379.84,376.45,380.16,382.57,380.45,375.69,,,,377.68,379.75,379.13,379.58,388.72,381.77,369.56,360.52,366.30,373.19,382.31,389.39,378.55
2021-04-01 22:05:24+00:00,L8,355.29,359.15,372.19,364.62,356.39,355.16,357.52,366.32,374.38,374.30,371.84,367.05,362.71,363.97,366.29,354.85,339.64,345.75,355.18,364.43,366.36,357.53,355.78,367.59,368.35,367.81,352.08,344.70,345.33,350.26,361.98,377.53,360.05
2021-04-17 22:05:18+00:00,L8,,,,388.52,384.55,380.93,383.29,389.41,392.17,403.70,391.29,398.91,377.75,390.55,381.34,381.37,366.58,371.87,381.05,380.60,382.49,384.59,383.04,390.01,389.16,382.68,373.91,367.05,369.56,367.20,379.02,391.07,376.38
2021-05-03 22:05:08+00:00,L8,374.53,387.68,390.66,384.94,385.25,381.87,388.56,394.65,398.14,404.83,399.02,398.10,393.38,388.85,379.83,382.05,376.15,373.70,384.60,394.65,384.72,382.22,383.38,391.31,392.12,395.11,375.60,371.53,374.58,372.03,388.55,393.98,381.88
2021-06-28 21:09:54+00:00,L7,516.39,,,,,,,,,,,,,,,582.52,542.49,405.20,,,175.85,,,,,,,,,,,,
2021-12-29 22:05:53+00:00,L8,,360.07,357.99,369.75,359.36,359.57,369.48,362.84,373.37,375.87,385.23,376.64,360.76,361.12,364.30,353.97,354.10,354.12,376.38,365.04,371.19,368.53,377.14,380.37,384.57,382.64,379.53,368.99,375.43,365.79,378.65,388.54,371.75
2022-01-22 20:50:54+00:00,L7,,,,,,,,,338.10,352.68,353.27,346.71,339.53,331.93,,,315.25,327.67,330.85,326.16,327.69,334.17,347.70,352.27,353.13,351.75,348.52,340.63,344.53,,,,
2022-01-22 22:05:54+00:00,L9,333.17,334.18,331.23,329.98,339.02,323.95,325.00,333.32,344.70,350.91,338.74,343.27,333.27,331.48,328.43,317.89,312.59,331.52,325.20,320.64,331.79,338.51,337.44,343.43,347.45,346.17,343.18,340.76,344.75,347.03,352.56,365.54,352.55
2022-01-30 22:05:46+00:00,L8,,,,,,,,,,,,,341.15,349.92,348.06,330.78,336.25,348.56,352.66,341.45,347.63,355.50,360.30,366.77,368.74,367.10,355.14,355.04,359.18,361.16,371.22,383.30,370.96
2022-02-23 20:47:43+00:00,L7,360.49,358.17,,,354.94,352.16,343.64,336.38,348.25,367.38,373.04,365.06,359.34,356.43,344.87,,,,,,,,,,,,,,,361.79,372.21,383.48,
2022-02-23 22:05:44+00:00,L9,358.48,348.94,345.93,353.84,352.61,346.16,333.29,330.90,348.16,364.58,358.29,356.51,349.30,343.10,336.54,330.50,333.84,337.31,345.41,332.93,337.29,,,,,,,351.32,350.82,352.68,367.89,375.56,366.23
2022-03-11 22:05:39+00:00,L9,355.11,354.00,346.51,328.40,350.37,348.55,344.31,342.65,,,,,349.88,347.05,344.89,328.13,331.31,333.98,349.89,339.03,341.07,349.31,354.19,362.47,363.68,364.19,,,,,,,
2022-03-27 20:44:36+00:00,L7,,,352.54,354.23,368.76,358.10,350.85,339.55,350.66,357.27,371.54,366.69,351.77,,,337.45,329.81,333.96,337.38,337.25,337.67,340.89,356.96,372.12,364.79,364.43,360.78,359.52,,,,,379.65
2022-03-27 22:05:34+00:00,L9,365.04,358.35,350.99,355.60,362.30,364.61,354.67,360.45,351.80,367.78,380.15,367.09,356.36,353.38,353.96,345.67,331.18,340.64,348.03,348.50,341.96,342.86,358.62,373.18,366.38,366.09,364.72,359.30,365.10,361.67,367.27,379.96,370.17
2022-06-09 20:43:06+00:00,L7,370.40,369.56,,,,,,,376.27,,,,362.60,360.95,,657.10,,,,,,389.56,390.97,,,,,,,,,,
2022-06-21 20:36:35+00:00,L7,,,,,,,348.12,345.05,352.29,,,347.07,346.12,342.23,334.57,335.81,327.97,,,330.19,338.58,342.68,342.78,342.21,349.17,352.48,347.70,343.76,352.71,353.62,356.67,383.55,365.76
2022-07-01 22:05:30+00:00,L9,,,,,,,,,,,,363.22,353.92,354.08,343.26,346.90,334.77,341.32,341.64,339.18,344.95,352.06,357.10,353.13,356.87,355.99,349.02,350.46,356.23,355.74,359.88,384.29,370.23
2022-09-11 22:06:14+00:00,L8,,,,,,,,345.14,340.54,343.30,354.19,358.73,352.05,336.12,333.74,326.46,316.64,322.95,331.33,337.16,339.65,342.17,347.82,350.83,349.80,347.96,343.64,340.89,345.38,339.72,350.94,364.20,348.96
2022-10-05 22:05:58+00:00,L9,,,,,378.18,378.10,369.34,387.52,390.34,387.02,382.01,389.56,407.27,370.52,365.30,373.42,374.85,368.13,380.72,372.48,380.08,375.19,367.98,382.44,395.25,413.84,390.05,362.35,361.19,363.82,371.99,391.65,376.24
2022-10-21 22:06:05+00:00,L9,361.23,359.16,356.21,354.66,357.89,365.60,364.73,360.65,376.29,376.18,360.94,361.22,367.72,365.46,364.15,346.36,348.04,357.28,357.12,368.10,369.68,365.98,364.51,376.48,379.88,381.79,376.53,359.88,354.19,362.26,370.23,377.51,369.65
2023-02-18 22:05:50+00:00,L8,346.16,344.55,327.80,323.61,326.81,327.75,312.41,310.76,289.33,288.15,286.37,300.76,315.78,311.12,313.25,305.62,281.28,297.38,289.79,297.81,307.09,314.44,330.26,345.93,360.17,370.00,350.79,343.99,350.35,348.28,361.46,378.16,364.33
