dates,satname,nzd0539-0000,nzd0539-0001,nzd0539-0002,nzd0539-0003,nzd0539-0004,nzd0539-0005,nzd0539-0006,nzd0539-0007,nzd0539-0008,nzd0539-0009,nzd0539-0010,nzd0539-0011,nzd0539-0012,nzd0539-0013,nzd0539-0014,nzd0539-0015,nzd0539-0016,nzd0539-0017,nzd0539-0018,nzd0539-0019,nzd0539-0020,nzd0539-0021,nzd0539-0022,nzd0539-0023,nzd0539-0024,nzd0539-0025,nzd0539-0026,nzd0539-0027,nzd0539-0028,nzd0539-0029,nzd0539-0030,nzd0539-0031,nzd0539-0032,nzd0539-0033,nzd0539-0034,nzd0539-0035,nzd0539-0036,nzd0539-0037,nzd0539-0038,nzd0539-0039,nzd0539-0040,nzd0539-0041,nzd0539-0042,nzd0539-0043,nzd0539-0044,nzd0539-0045,nzd0539-0046,nzd0539-0047,nzd0539-0048,nzd0539-0049,nzd0539-0050,nzd0539-0051,nzd0539-0052,nzd0539-0053,nzd0539-0054,nzd0539-0055,nzd0539-0056,nzd0539-0057,nzd0539-0058,nzd0539-0059,nzd0539-0060,nzd0539-0061,nzd0539-0062,nzd0539-0063,nzd0539-0064,nzd0539-0065,nzd0539-0066,nzd0539-0067,nzd0539-0068,nzd0539-0069,nzd0539-0070,nzd0539-0071,nzd0539-0072,nzd0539-0073,nzd0539-0074,nzd0539-0075,nzd0539-0076,nzd0539-0077,nzd0539-0078,nzd0539-0079,nzd0539-0080,nzd0539-0081,nzd0539-0082,nzd0539-0083,nzd0539-0084,nzd0539-0085,nzd0539-0086,nzd0539-0087,nzd0539-0088,nzd0539-0089,nzd0539-0090,nzd0539-0091,nzd0539-0092,nzd0539-0093,nzd0539-0094,nzd0539-0095,nzd0539-0096,nzd0539-0097,nzd0539-0098,nzd0539-0099,nzd0539-0100,nzd0539-0101,nzd0539-0102,nzd0539-0103,nzd0539-0104,nzd0539-0105,nzd0539-0106,nzd0539-0107,nzd0539-0108,nzd0539-0109,nzd0539-0110,nzd0539-0111,nzd0539-0112,nzd0539-0113,nzd0539-0114,nzd0539-0115,nzd0539-0116,nzd0539-0117,nzd0539-0118,nzd0539-0119,nzd0539-0120,nzd0539-0121,nzd0539-0122,nzd0539-0123,nzd0539-0124,nzd0539-0125,nzd0539-0126,nzd0539-0127,nzd0539-0128,nzd0539-0129,nzd0539-0130,nzd0539-0131,nzd0539-0132,nzd0539-0133,nzd0539-0134,nzd0539-0135,nzd0539-0136,nzd0539-0137,nzd0539-0138
2005-04-11 22:10:22+00:00,L7,,,,,,,,,616.75,615.92,617.13,625.47,,,,,,,,,540.32,531.56,524.15,521.47,516.52,533.71,535.12,533.27,537.42,541.96,543.70,,,,,,496.13,497.31,487.42,474.38,460.88,438.52,451.08,462.65,411.60,439.79,437.26,,,,,,,,,450.43,463.29,459.80,460.68,459.10,450.08,452.69,448.53,433.32,422.25,413.50,,,,,,,400.63,,,,,,,,,,,,,,,,,,426.33,405.50,388.53,395.56,383.11,387.31,394.26,406.08,409.36,408.00,,,,,,,388.49,383.04,378.81,374.66,381.32,375.13,364.96,356.43,359.70,356.88,354.36,,,,,,,362.22,368.82,373.98,378.50,382.38,394.47,396.02,396.75,393.44,395.32,394.24,,,,,
2005-05-21 22:08:08+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.11,,,288.36,,,,313.65,,,,,,,,,,,,176.54,,,,,,,,,,,,,,,584.48,564.14,551.88,547.86,558.38,570.76,622.18,,,,,,,,,,,,,,,,,,,,,,453.34,,,,,,,,,,,,239.63,,,,,,,,,,,,,,,
2005-05-29 22:10:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.17,509.81,503.15,499.64,499.42,484.17,475.88,469.13,,,,,,,409.00,,407.92,388.46,404.99,411.00,399.33,400.04,,,,,,,,,,,241.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.76,,425.42,,,,,,,,,,62.50,97.78,,,,,,,,,
2005-06-05 22:16:29+00:00,L7,,,,530.28,550.10,563.08,572.75,577.14,579.37,570.85,,,,,,,556.56,541.52,528.52,503.18,475.71,479.38,479.59,476.46,472.38,467.89,467.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.95,327.02,325.80,320.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.84,324.02,327.84,322.55
2005-06-13 22:14:31+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.06,456.43,470.71,452.65,435.49,426.09,415.87,432.32,406.00,393.96,388.12,394.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-14 22:10:13+00:00,L7,,,,,,,,,,,,,,624.59,621.96,619.83,615.68,602.35,596.22,571.34,554.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.66,425.66,406.93,409.18,404.00,402.55,395.72,395.46,391.93,395.49,390.41,,,,,,,,404.18,404.17,406.52,414.34,414.31,419.34,412.73,410.07,409.51,406.30,402.58,,,,,,,388.32,387.78,386.39,384.56,377.48,367.92,374.82,372.31,380.81,367.57,,,,,,,339.72,335.58,326.06,330.49,333.70,333.78,336.09,339.85,344.19,348.61,348.19,,,,,,,,,,,,,,,
2005-06-21 22:16:23+00:00,L7,427.95,456.02,488.58,512.94,529.62,545.29,,,562.77,563.60,564.54,,,,,,,535.81,517.40,499.20,471.77,464.14,466.58,470.82,461.16,458.96,445.67,443.90,440.15,,,,,415.21,415.25,406.55,401.41,387.41,376.19,374.66,362.25,354.48,356.60,348.18,346.30,348.42,,,,,,363.80,364.85,369.34,372.95,371.40,372.49,370.43,368.04,365.70,358.61,354.73,350.28,345.25,,,,,302.81,303.34,308.79,304.91,307.23,308.74,308.47,302.67,311.47,313.52,319.93,322.07,331.71,335.60,,,,,335.52,335.10,334.71,331.92,333.58,340.27,338.55,334.01,329.52,329.10,327.16,320.73,321.52,,,,311.75,311.98,308.24,309.18,301.53,292.87,288.77,276.38,268.99,271.33,269.19,259.97,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30 22:10:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.37,,,,,,,,,,,,,,,,,,,,,,,,,286.24,,292.83,284.52,287.96,,,,,,306.52,309.11,,,,,,,314.39,317.88,324.70,324.42,328.35,,,,,604.87,,,,,,,,,,300.59,282.45,279.79,280.36,273.93,,,,,435.64,,,,,,,,306.92,,,,,,,,,582.79,,,,,,,354.05
2005-07-15 22:14:43+00:00,L5,451.03,489.27,516.36,542.18,575.03,583.22,601.58,600.55,601.91,592.22,591.40,582.47,570.88,564.16,559.86,551.51,542.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.11,344.24,347.09,334.30,339.23,346.51,341.57,344.15,348.48,349.76,360.49,349.62,356.96,359.28,355.75,358.93,358.41,353.46,354.08,361.80,358.12,358.28,354.37,355.83,359.81,356.06,352.35,341.81,333.85,336.87,336.22,331.61,325.95,324.27,331.98,334.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-16 22:10:12+00:00,L7,,474.54,504.66,531.75,558.21,578.33,578.97,593.57,594.90,583.00,,,,,,,,,,,,,,,,,,,,,,,,,428.91,419.71,423.01,414.78,400.26,394.48,377.34,377.04,372.62,373.71,361.35,,,,,,,,,,,,,,,,,,,,,,,,,337.96,331.68,330.19,332.06,328.52,329.34,333.40,334.78,341.34,345.44,356.18,348.95,,,,,,,,357.38,356.69,360.30,353.39,350.43,350.79,353.68,344.93,346.80,346.27,,,,,,,333.81,330.15,324.97,320.35,316.25,310.89,316.60,311.10,304.71,301.95,297.95,,,,,,294.52,301.84,297.87,305.27,310.00,309.94,322.81,324.58,327.33,336.46,336.92,336.26,,,,,,,323.76
2005-07-24 22:08:38+00:00,L5,,,,,549.03,548.53,,,,,,,,,,,,220.34,,,,,,357.88,363.16,403.24,,,,,,,,,417.05,418.09,420.44,,338.73,325.18,331.76,284.55,,289.31,283.46,262.88,305.92,256.87,248.62,,,,,,,,276.82,,,,,,,,286.23,,216.53,,,,251.26,255.37,254.81,231.66,224.06,235.58,228.27,,259.01,274.33,256.45,273.01,,,,,385.55,,430.93,450.27,444.44,416.07,394.01,403.55,385.85,388.41,397.88,421.92,442.04,451.71,429.08,400.90,,434.40,431.38,424.61,431.94,423.13,419.86,421.69,430.05,403.44,407.82,392.48,400.53,398.29,386.81,396.36,390.97,400.08,,357.30,,262.55,244.08,238.20,237.19,250.27,262.96,275.17,274.28,260.02,264.25,266.55,243.53,284.15,276.80,250.04,244.14
2005-08-09 22:08:46+00:00,L5,,,,,624.73,,,,,,,616.87,614.83,606.69,603.09,591.93,596.88,574.61,580.92,577.76,570.21,552.17,553.35,546.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.96,442.04,434.22,429.40,433.75,428.40,412.69,393.25,383.78,375.93,376.46,390.15,393.97,406.07,405.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-17 22:10:06+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.92,,473.34,438.16,,,,564.53,571.81,587.96,588.97,,514.56,,,,,,,,,,,,,,,,,,,,,,,302.91,302.96,299.82,305.37,313.99,317.76,322.39,328.63,330.51,337.59,335.66,339.36,,,,,,,326.16,323.51,327.24,317.41,311.55,315.26,307.72,308.29,313.65,316.73,,,,,,,296.60,291.81,293.26,290.95,295.57,284.35,280.00,285.61,284.72,283.82,289.36,,,,,,,289.66,295.33,305.14,,307.31,308.51,303.56,316.16,301.64,296.32,304.49,,,,
2005-09-02 22:09:58+00:00,L7,,,548.39,562.89,582.49,594.01,602.65,606.62,613.14,608.52,599.50,592.05,579.60,566.16,553.55,539.65,533.47,519.73,,,,,,,497.81,494.31,484.49,474.82,466.64,464.12,459.51,450.02,447.25,440.71,,,,,,,388.66,392.40,385.79,381.73,373.79,370.16,384.28,388.13,389.73,378.22,382.89,389.98,,,,,,,,387.59,378.70,372.59,370.97,369.38,363.09,358.19,354.08,354.40,347.53,348.23,,,,,,,343.47,339.62,341.88,341.98,351.32,352.22,355.83,360.06,362.09,362.78,360.64,349.68,,,,,,,342.49,342.22,344.32,338.94,339.81,341.39,340.63,343.26,335.56,337.01,,,,,,,311.94,309.78,301.80,291.01,288.23,288.34,287.67,285.91,288.55,286.58,293.70,,,,,,,317.12,321.31,331.17,331.64,339.16,342.19,338.93,342.18,334.38,331.31,332.99,327.15
2005-09-09 22:16:04+00:00,L7,543.56,569.56,573.08,584.87,613.38,,,,,,,616.51,609.10,596.17,569.01,553.40,545.87,534.56,,,,,535.65,527.50,525.45,521.42,505.05,518.57,506.35,492.86,513.54,500.78,497.92,482.87,,,,,,434.40,420.66,432.82,419.38,416.11,407.36,402.93,413.92,429.40,406.56,407.64,419.53,421.02,,,,,,431.50,425.15,433.90,419.58,414.43,400.54,409.83,403.10,405.36,398.99,392.86,378.54,386.34,,,,,380.83,380.99,384.23,399.25,403.70,403.86,405.59,402.62,408.98,406.26,409.70,403.49,401.47,401.17,,,,388.43,379.35,380.54,368.82,371.08,376.35,392.67,390.27,379.37,380.28,360.25,344.66,350.97,,,,,345.99,351.14,348.54,339.54,348.67,337.01,317.20,324.52,324.88,315.36,318.43,320.94,,,,,336.59,332.31,336.78,355.21,359.20,370.97,367.73,374.77,364.32,357.58,364.14,368.84,369.12,,
2005-09-10 22:08:55+00:00,L5,507.72,538.90,561.58,576.70,605.48,622.48,630.97,,,,,619.89,614.40,602.12,580.21,561.80,549.11,544.34,536.22,529.55,525.53,531.47,526.82,522.46,523.49,518.77,517.11,502.49,497.28,489.77,482.83,469.40,469.22,471.26,469.14,462.09,461.08,448.91,436.44,423.03,414.93,411.86,406.21,402.67,400.55,401.95,407.13,414.92,412.37,411.96,418.35,427.79,428.32,432.15,434.94,432.17,432.06,431.56,430.40,426.31,425.53,417.06,407.96,399.26,393.36,391.72,380.60,378.63,376.81,375.02,375.61,368.52,367.68,363.86,365.50,371.50,377.06,379.12,388.13,389.42,391.63,392.84,396.47,391.30,389.61,391.48,391.02,391.60,391.48,390.42,391.21,389.13,381.60,380.20,373.01,368.69,368.08,367.40,365.91,365.52,366.73,360.60,355.50,355.56,360.53,356.13,349.98,343.66,339.17,339.10,339.24,333.33,327.35,319.04,316.15,312.34,309.06,309.75,314.63,318.08,320.78,323.72,328.48,330.87,332.67,337.54,341.17,348.17,357.31,364.34,359.90,362.95,363.90,361.90,363.21,360.68,363.39,358.74,356.97
2005-09-25 22:16:02+00:00,L7,468.78,507.63,528.13,549.27,572.45,587.48,606.47,613.08,620.37,614.49,609.77,602.60,590.04,,,,,,,498.25,491.77,505.23,516.27,514.28,517.23,506.55,499.81,493.53,486.54,477.19,467.87,,,,,449.83,442.90,431.46,420.81,404.09,399.53,388.04,381.42,377.52,377.53,383.47,389.20,390.54,,,,,,419.65,418.68,421.37,416.87,414.51,412.21,407.69,404.58,399.63,392.76,385.71,380.46,375.32,,,,,355.21,353.09,354.91,352.63,349.55,355.74,361.55,365.90,367.30,368.60,373.55,371.34,375.34,,,,,,364.65,363.85,365.87,363.54,357.75,359.49,351.57,353.11,349.16,349.82,352.91,351.09,,,,,337.88,336.53,331.37,329.98,323.27,318.76,319.76,319.16,314.06,308.83,304.17,301.07,,,,,306.36,309.41,313.64,320.34,321.90,324.66,329.03,337.03,342.51,350.08,350.76,348.48,348.79,,,,,,334.96
2006-01-23 22:16:59+00:00,L5,503.74,522.23,542.61,559.67,577.11,592.83,604.26,609.71,616.97,614.88,607.97,600.19,589.51,578.73,572.49,560.52,544.40,526.66,510.18,500.69,485.58,501.73,505.85,505.46,507.63,507.55,522.14,518.36,503.57,497.56,494.24,490.13,489.27,485.83,483.04,489.72,486.39,482.74,471.03,455.77,443.02,437.97,426.00,420.02,411.21,408.69,411.95,411.79,409.38,412.84,414.23,417.61,422.52,429.00,428.03,429.84,426.28,423.61,418.32,413.03,408.43,402.40,397.73,391.24,387.41,385.23,384.89,376.64,376.06,376.65,383.26,379.68,377.89,375.83,377.32,376.89,378.87,383.98,385.05,382.81,383.41,386.32,383.00,384.22,383.15,381.51,381.43,381.61,383.28,378.56,379.53,374.97,371.32,370.04,369.61,365.37,364.37,359.87,358.23,359.90,360.20,356.12,354.36,361.88,365.65,364.43,360.35,354.93,349.38,346.79,345.10,338.35,333.95,327.91,321.81,322.04,318.50,314.34,320.36,332.37,331.18,335.33,338.55,335.18,338.73,342.39,347.09,349.25,357.61,361.15,361.85,360.82,358.27,350.60,351.84,350.49,353.23,355.97,352.39
2006-02-08 22:17:21+00:00,L5,426.00,463.54,493.91,516.71,538.02,547.09,562.20,568.13,566.52,566.22,566.25,558.38,551.01,546.42,535.77,521.36,509.42,494.95,474.67,456.96,441.69,454.96,462.83,462.92,462.93,455.49,453.12,455.01,454.05,446.94,440.84,435.86,430.28,428.94,426.26,422.27,421.84,410.57,404.74,393.37,377.85,374.70,368.10,361.54,358.84,359.80,363.52,361.26,367.03,368.69,369.63,378.09,376.08,377.68,377.61,371.44,368.49,371.42,364.59,362.07,356.55,352.72,350.56,347.18,342.96,337.89,330.42,328.73,324.50,321.65,318.54,321.29,323.43,322.75,322.53,320.75,322.41,322.70,325.99,331.65,337.00,342.52,348.04,344.13,344.67,342.14,339.17,336.85,337.03,336.05,339.24,339.73,336.31,336.35,334.58,331.82,332.05,327.86,327.42,323.41,321.13,320.95,325.24,322.34,316.79,314.41,311.12,305.02,301.00,296.07,286.74,286.70,288.06,285.90,280.88,273.31,271.51,268.74,273.01,275.17,280.83,286.91,284.51,287.47,296.40,304.53,306.56,304.28,316.55,326.22,321.82,319.53,317.20,317.52,320.45,322.61,315.94,313.91,312.13
2006-02-09 22:10:49+00:00,L7,,,,,,,,,577.13,578.73,578.24,574.04,565.17,556.13,544.81,534.65,522.46,503.86,486.94,468.55,448.46,,,,,,,468.28,464.77,459.95,452.94,451.33,452.78,448.16,448.48,444.94,439.81,433.39,,,,,,,375.11,371.32,373.07,372.85,372.55,379.53,380.31,388.45,385.09,387.94,391.62,388.51,381.97,,,,,,356.65,353.60,345.56,342.72,338.64,339.28,342.06,342.40,337.52,338.36,337.48,328.95,,,,,,,350.05,351.54,354.15,355.25,352.47,351.71,351.75,349.75,344.92,344.16,346.33,345.13,,,,,,332.10,330.08,328.61,330.16,323.72,326.96,328.06,326.72,319.35,319.02,317.79,,,,,,,286.21,286.43,283.78,280.00,282.19,288.91,292.99,294.78,301.41,299.55,,,,,,,,325.02,326.95,323.80,322.13,323.62,324.84,323.06,322.37
2006-02-25 22:10:52+00:00,L7,,,,,,,,,,,,561.24,553.03,543.78,536.07,520.58,503.45,488.44,472.95,454.85,435.19,447.55,456.01,,,,,,,443.87,443.63,440.34,435.09,435.16,431.14,430.05,420.19,414.89,404.56,394.27,,,,,,,360.99,363.24,362.10,367.75,365.40,371.01,369.94,372.30,371.02,372.70,370.81,370.16,,,,,,,336.03,334.35,333.66,331.37,330.12,329.19,329.03,321.35,317.99,322.44,323.18,330.42,,,,,,,340.65,343.91,343.40,343.65,339.84,339.81,340.63,338.20,339.41,339.69,336.74,,,,,,,318.34,321.29,319.50,323.29,317.26,317.68,313.66,306.60,300.93,300.19,294.25,,,,,,274.82,271.15,273.49,269.73,276.04,287.21,292.48,294.29,295.54,296.60,302.20,,,,,,,,318.66,316.44,313.89,312.89,309.54,306.27
2006-03-29 22:10:52+00:00,L7,512.73,535.18,563.21,581.92,601.86,621.05,629.82,,,,,620.76,617.53,613.51,601.64,581.57,,,,,,484.55,497.79,516.12,518.13,530.18,531.46,534.94,526.49,518.30,506.05,499.43,,,,,,,469.55,458.43,445.78,438.60,428.76,427.00,430.89,427.94,430.27,433.19,436.60,442.07,,,,,,,,429.96,429.44,426.08,425.90,409.69,409.67,408.30,404.72,397.67,398.68,394.02,,,,,,,376.43,381.22,384.03,385.18,384.81,383.87,387.91,394.51,398.50,398.68,395.36,394.95,,,,,,,379.66,376.21,369.81,370.26,371.82,376.66,371.63,372.25,370.16,361.75,,,,,,,344.31,345.76,350.22,347.80,335.63,333.33,327.27,323.75,320.80,326.75,326.22,,,,,,,335.29,341.25,347.50,350.09,357.92,363.06,363.62,360.51,363.71,364.12,359.07,352.63,,
2006-04-29 22:18:53+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,279.10,226.76,,,,,,,385.23,374.81,,,422.15,443.57,437.46,422.99,408.88,437.19,469.15,,,,,369.66,,,,,,,,,,,,,,,,,491.49,,,,,,,,,,,,,,,401.43,415.74,403.81,411.38,447.96,438.91,436.49,439.02,431.58,425.78,427.45,423.27,421.23,418.76,410.08,405.15,409.57,395.73,393.74,403.25,414.26,409.64,406.48,406.55,382.49,373.10,394.10,401.99,403.56,396.10,393.30,395.53,400.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-23 22:17:02+00:00,L7,411.38,459.44,489.16,519.87,547.35,,,,,,,,556.53,545.92,532.61,515.57,507.07,487.43,471.69,459.71,436.21,441.51,438.98,440.85,449.78,,,,,474.37,456.09,453.29,448.52,440.10,427.61,429.71,435.56,417.20,413.22,402.79,389.74,,,,,,363.60,369.31,373.17,378.30,376.42,373.40,383.32,386.72,388.50,383.09,386.51,376.92,377.54,369.87,,,,,339.75,335.27,332.28,326.01,323.93,320.23,321.13,317.59,311.45,312.29,311.31,312.98,320.49,,,,,,345.13,343.11,345.41,347.01,341.92,335.02,339.93,343.54,341.75,344.25,346.63,340.86,342.74,,,,,331.06,326.29,328.42,324.86,324.66,316.06,315.36,309.44,313.63,304.32,304.76,299.85,,,,,282.90,278.40,277.81,275.19,277.39,282.62,281.73,287.51,292.15,295.88,301.51,305.43,,,,,,317.71,314.11,313.27,313.39,310.20,310.81,309.96
2006-05-31 22:19:19+00:00,L5,,,,,,,,,,,,,,,,,,,,,,501.95,490.69,488.59,496.02,514.04,547.18,561.18,,581.04,580.77,,521.97,539.96,505.09,536.58,547.68,529.10,516.52,515.57,486.04,495.13,491.88,492.14,481.92,498.37,483.07,478.47,489.72,487.42,,487.72,471.23,484.25,488.00,505.95,472.41,484.25,465.91,468.50,468.95,504.47,480.76,473.98,463.65,456.45,463.09,461.81,448.51,448.39,431.98,437.45,444.57,443.64,445.75,448.10,446.89,436.25,460.19,457.44,457.12,470.37,472.88,468.49,467.21,459.85,451.70,449.23,448.64,447.17,444.45,416.64,409.66,405.40,397.60,392.51,401.60,436.09,430.66,431.93,420.08,,374.08,395.44,424.25,418.84,406.37,405.48,382.47,397.61,395.34,384.59,396.61,388.48,376.15,383.42,388.19,378.07,380.38,377.49,390.92,382.10,396.58,,,,,,,,,,,,,,,,
2006-06-01 22:10:50+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.88,461.81,471.27,471.13,465.03,473.67,478.31,472.83,462.03,470.19,465.68,446.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.14,,,,,,388.34,404.31,398.61,390.39,394.48,384.92,385.71,374.62,375.69,375.11,370.73,,,,,,349.68,356.56,359.98,367.51,370.10,369.28,378.71,389.93,381.27,388.11,405.19,403.19,,,,,,,,
2006-06-24 22:16:54+00:00,L7,,,,,,,,,597.89,594.13,584.42,575.57,562.08,548.85,538.45,522.20,514.46,509.24,499.48,481.62,,,,,436.84,442.47,460.01,474.00,483.23,492.17,485.39,481.90,472.78,472.31,466.67,458.53,452.34,,,,,409.70,404.16,397.28,399.72,394.67,394.08,403.49,398.75,397.90,400.97,407.50,411.07,416.80,409.80,,,,,399.03,399.71,390.54,383.29,376.72,372.33,363.81,359.96,355.11,354.70,347.59,345.77,339.63,,,,,344.03,353.17,349.84,354.53,356.95,362.99,367.44,363.86,361.46,362.68,363.36,361.27,356.95,355.66,,,,,349.89,351.43,347.29,344.82,338.30,339.51,334.16,335.77,331.12,328.17,327.45,323.52,,,,,298.24,302.12,298.90,298.14,293.36,290.01,285.67,288.91,292.97,297.16,295.88,299.25,,,,,310.08,314.99,320.21,328.62,320.72,323.43,323.39,325.66,327.80,327.06,324.58,315.40,324.27
2006-06-25 22:13:31+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.36,419.77,415.42,404.40,399.58,395.92,400.00,398.00,396.73,389.53,384.02,378.60,380.49,381.19,383.65,387.49,394.14,393.29,386.15,397.86,402.79,406.70,400.54,402.10,406.66,392.72,389.15,384.04,393.49,395.71,399.64,393.22,385.00,384.66,376.91,382.65,377.71,376.86,374.78,378.23,378.36,368.94,370.14,374.04,378.00,374.74,364.11,365.34,353.31,355.52,349.11,350.46,336.73,330.65,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-27 22:13:58+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.26,488.15,489.24,478.76,483.64,482.15,483.29,476.36,,,,,,,,,,,,,,,,,,,,,,,,,,,450.25,444.64,412.90,403.64,407.49,389.50,393.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-03 22:20:15+00:00,L5,472.91,507.94,540.10,567.58,577.53,597.39,597.44,597.77,591.13,584.72,575.27,557.56,548.57,542.78,535.86,531.01,523.12,512.80,503.92,486.20,463.82,458.28,452.49,454.14,448.26,458.96,461.41,469.15,472.11,466.78,474.89,466.37,464.68,457.43,451.30,452.75,450.16,450.19,440.07,432.04,411.18,411.98,411.88,406.09,404.10,407.67,400.96,407.83,403.67,397.79,414.06,419.22,426.86,427.87,433.13,433.77,430.94,430.12,420.80,423.68,416.62,404.90,395.77,392.31,382.10,370.39,353.93,363.37,359.02,356.33,352.84,355.52,360.98,360.21,359.95,360.96,363.58,363.70,368.53,369.52,374.30,374.72,371.13,373.57,373.35,371.95,369.08,367.57,370.33,379.82,380.30,380.09,375.86,372.98,364.22,361.24,365.34,353.21,353.61,352.56,345.82,344.21,344.93,341.68,340.35,346.99,341.10,336.83,327.92,328.60,320.67,320.54,315.45,309.04,301.24,293.91,294.09,295.86,299.11,303.22,307.20,323.33,322.09,328.93,326.80,325.73,328.91,329.48,335.05,337.59,341.08,339.40,339.72,338.74,334.46,338.05,335.90,331.27,338.79
2006-08-04 22:10:28+00:00,L7,,,,,,,,,578.01,572.56,562.05,549.83,539.10,532.53,530.09,525.14,521.37,514.93,504.37,481.72,450.09,,,,,,,455.87,459.58,462.90,464.27,461.80,464.21,455.84,454.33,455.58,451.89,434.92,,,,,,,,,,,,,,,,,,,,,,,,,,378.82,371.65,358.63,355.90,355.21,354.29,344.90,338.19,332.76,326.05,,,,,,,,361.21,362.55,364.64,368.60,366.33,369.46,363.08,359.14,359.70,362.96,366.19,,,,,,,,347.88,344.49,341.63,342.27,342.11,339.03,337.05,332.03,326.00,323.38,,,,,,,293.94,285.99,282.84,283.80,292.54,299.81,300.06,300.30,306.55,307.60,,,,,,,332.82,328.20,334.11,327.95,326.87,329.50,332.44,327.12,325.99
2006-08-28 22:14:23+00:00,L5,521.95,564.25,597.63,619.83,627.95,,,612.68,592.17,572.13,558.21,558.76,560.35,566.34,568.08,557.30,553.17,537.59,528.69,507.40,488.00,485.23,478.76,470.64,478.20,486.03,484.65,494.66,500.68,494.57,495.14,502.47,497.86,501.49,498.44,495.76,503.99,496.54,485.80,483.37,471.81,457.57,442.52,441.08,433.87,437.56,434.37,443.77,443.99,445.61,454.22,455.32,459.99,455.59,471.56,473.99,466.18,469.55,461.81,458.50,458.45,452.90,444.00,436.78,432.93,424.68,424.29,420.57,411.78,405.83,404.39,412.36,411.48,409.99,410.53,412.23,402.92,407.88,412.97,417.28,405.01,403.91,412.95,411.70,415.94,418.40,414.22,409.08,411.22,420.01,423.16,416.34,405.67,408.44,392.79,393.59,396.89,402.30,400.55,395.35,393.76,375.93,356.13,370.00,372.75,380.13,383.62,379.13,372.78,369.16,368.90,355.00,350.83,342.60,335.90,330.65,326.78,332.56,320.36,326.02,330.79,345.92,359.91,357.03,358.88,368.59,375.07,374.09,374.08,388.15,376.96,367.07,366.57,365.66,357.87,363.03,362.61,361.16,369.84
2006-09-28 22:16:24+00:00,L7,519.04,544.02,563.95,575.53,601.18,612.76,611.90,606.30,601.38,595.31,585.27,590.52,584.05,583.19,572.10,,,,,,489.52,487.60,485.48,489.09,497.24,496.92,495.71,493.56,488.00,485.95,487.45,,,,,,478.04,472.50,463.65,454.80,455.98,449.97,446.33,439.79,436.15,434.58,441.08,448.46,452.07,,,,,,459.42,458.23,459.11,462.71,455.33,455.05,454.44,449.04,439.82,432.59,422.95,417.68,411.75,,,,,393.81,391.92,392.01,398.61,398.06,399.83,402.37,409.22,409.51,408.76,416.61,415.86,414.43,414.52,,,,,402.73,402.59,392.80,385.74,387.35,383.03,387.54,393.67,398.74,393.51,393.02,390.48,,,,,367.31,362.20,358.18,351.30,347.79,347.79,348.90,344.72,338.97,333.06,326.98,329.08,,,,,342.82,344.84,350.45,349.98,349.61,358.35,366.71,369.78,377.53,374.22,376.48,371.85,369.82,,,,,
