dates,nzd0539-0000,nzd0539-0001,nzd0539-0002,nzd0539-0003,nzd0539-0004,nzd0539-0005,nzd0539-0006,nzd0539-0007,nzd0539-0008,nzd0539-0009,nzd0539-0010,nzd0539-0011,nzd0539-0012,nzd0539-0013,nzd0539-0014,nzd0539-0015,nzd0539-0016,nzd0539-0017,nzd0539-0018,nzd0539-0019,nzd0539-0020,nzd0539-0021,nzd0539-0022,nzd0539-0023,nzd0539-0024,nzd0539-0025,nzd0539-0026,nzd0539-0027,nzd0539-0028,nzd0539-0029,nzd0539-0030,nzd0539-0031,nzd0539-0032,nzd0539-0033,nzd0539-0034,nzd0539-0035,nzd0539-0036,nzd0539-0037,nzd0539-0038,nzd0539-0039,nzd0539-0040,nzd0539-0041,nzd0539-0042,nzd0539-0043,nzd0539-0044,nzd0539-0045,nzd0539-0046,nzd0539-0047,nzd0539-0048,nzd0539-0049,nzd0539-0050,nzd0539-0051,nzd0539-0052,nzd0539-0053,nzd0539-0054,nzd0539-0055,nzd0539-0056,nzd0539-0057,nzd0539-0058,nzd0539-0059,nzd0539-0060,nzd0539-0061,nzd0539-0062,nzd0539-0063,nzd0539-0064,nzd0539-0065,nzd0539-0066,nzd0539-0067,nzd0539-0068,nzd0539-0069,nzd0539-0070,nzd0539-0071,nzd0539-0072,nzd0539-0073,nzd0539-0074,nzd0539-0075,nzd0539-0076,nzd0539-0077,nzd0539-0078,nzd0539-0079,nzd0539-0080,nzd0539-0081,nzd0539-0082,nzd0539-0083,nzd0539-0084,nzd0539-0085,nzd0539-0086,nzd0539-0087,nzd0539-0088,nzd0539-0089,nzd0539-0090,nzd0539-0091,nzd0539-0092,nzd0539-0093,nzd0539-0094,nzd0539-0095,nzd0539-0096,nzd0539-0097,nzd0539-0098,nzd0539-0099,nzd0539-0100,nzd0539-0101,nzd0539-0102,nzd0539-0103,nzd0539-0104,nzd0539-0105,nzd0539-0106,nzd0539-0107,nzd0539-0108,nzd0539-0109,nzd0539-0110,nzd0539-0111,nzd0539-0112,nzd0539-0113,nzd0539-0114,nzd0539-0115,nzd0539-0116,nzd0539-0117,nzd0539-0118,nzd0539-0119,nzd0539-0120,nzd0539-0121,nzd0539-0122,nzd0539-0123,nzd0539-0124,nzd0539-0125,nzd0539-0126,nzd0539-0127,nzd0539-0128,nzd0539-0129,nzd0539-0130,nzd0539-0131,nzd0539-0132,nzd0539-0133,nzd0539-0134,nzd0539-0135,nzd0539-0136,nzd0539-0137,nzd0539-0138,satname
2000-09-20 22:11:14+00:00,499.87,533.43,563.28,583.58,590.00,583.45,588.72,600.03,609.03,612.14,627.27,625.12,625.36,618.02,605.69,600.82,594.23,579.88,561.82,540.42,508.66,505.14,508.83,506.19,508.71,503.28,503.96,499.81,499.81,495.66,490.35,481.15,477.57,472.66,465.93,465.13,460.05,449.33,440.23,427.73,421.67,410.40,406.11,400.46,393.56,390.83,392.42,392.83,396.21,394.68,399.38,398.06,406.38,407.01,406.04,406.34,407.62,405.24,400.68,397.17,393.14,389.31,375.84,377.95,368.48,363.88,359.29,355.40,353.70,351.56,348.53,345.22,343.18,342.26,343.50,346.04,351.51,348.78,356.50,362.67,366.64,372.36,374.93,374.98,374.84,372.76,367.99,366.86,362.82,364.43,369.34,368.19,365.12,365.82,360.42,361.80,362.82,364.97,362.70,360.59,360.64,353.82,343.66,345.95,348.26,344.48,341.63,337.19,335.76,335.69,335.62,330.67,328.43,325.94,320.28,316.06,316.09,311.53,314.35,318.17,321.20,325.21,329.40,329.86,329.68,331.34,336.44,343.16,347.05,355.74,354.18,355.32,354.76,353.99,353.28,352.14,349.30,345.06,341.32,L7
2000-09-27 22:17:24+00:00,516.30,545.71,574.97,592.95,598.28,596.34,598.49,608.75,616.38,612.14,627.27,625.12,625.36,618.02,615.24,605.36,597.88,583.29,564.37,543.45,512.19,508.51,511.28,508.03,509.61,504.62,504.72,500.13,499.38,495.39,490.75,481.11,476.41,472.00,465.84,465.82,460.78,450.43,441.09,429.14,422.36,411.26,406.01,400.99,394.49,392.17,394.25,395.39,398.67,397.54,402.15,401.51,409.68,410.52,409.62,409.92,410.51,408.10,403.38,399.74,396.14,392.17,378.83,380.18,371.00,366.71,362.20,357.86,355.77,352.81,350.12,345.74,344.10,343.12,343.73,346.03,352.12,351.28,358.23,364.07,367.98,372.86,375.12,375.21,375.12,373.98,369.74,367.78,363.87,365.77,370.21,368.73,364.96,365.90,360.24,362.12,363.21,365.39,363.34,360.92,361.20,353.94,344.13,346.52,349.92,347.12,343.74,339.80,338.04,336.81,334.83,330.05,328.75,325.68,320.44,317.02,316.31,312.85,315.06,318.71,321.06,324.92,330.02,330.33,331.06,332.54,335.43,341.07,345.58,354.22,354.37,356.31,356.10,354.62,353.77,354.47,352.00,347.81,344.31,L7
2000-10-29 22:17:19+00:00,526.11,556.87,581.79,598.94,600.10,595.64,596.09,606.77,613.15,607.27,623.22,618.91,623.45,617.21,616.49,608.04,599.64,589.10,567.19,544.77,509.73,505.69,507.75,505.04,503.67,501.24,500.35,496.56,494.26,491.42,487.25,480.57,474.95,471.97,464.79,464.98,458.54,449.82,439.00,428.43,419.82,407.63,401.63,395.75,388.54,387.89,387.92,389.25,394.97,393.72,396.02,395.09,404.50,407.01,408.25,408.22,409.59,408.44,403.39,399.67,396.35,391.77,377.72,379.53,372.23,366.49,362.58,358.31,357.59,353.66,349.98,344.96,343.84,343.00,343.54,345.00,349.59,350.29,356.93,360.83,364.44,368.86,372.76,372.98,373.31,372.53,368.93,365.63,361.72,363.72,366.56,365.75,361.83,362.94,357.79,359.29,360.81,361.04,360.01,357.56,356.19,350.82,341.28,341.40,343.51,341.38,337.89,336.98,334.89,332.76,330.03,326.96,324.22,323.46,315.23,312.24,310.04,309.65,313.02,313.01,314.82,320.23,324.81,326.55,328.84,331.41,333.08,339.09,343.36,352.09,353.44,355.20,354.38,352.10,351.09,351.72,348.17,345.33,344.14,L7
2001-03-22 22:17:09+00:00,576.71,599.38,613.70,625.36,633.82,630.37,627.95,630.95,630.12,622.22,621.59,619.26,618.76,607.02,619.39,601.24,589.18,586.12,565.35,546.91,516.55,513.55,511.48,506.75,503.19,500.28,497.01,492.84,489.44,489.52,488.95,479.91,472.49,468.12,463.50,463.60,457.45,450.78,439.95,434.27,422.98,414.44,407.94,400.71,395.14,395.27,398.07,398.99,401.05,404.39,407.69,411.74,414.68,417.56,419.17,418.62,418.54,417.24,414.67,410.26,406.81,402.34,394.14,387.47,382.88,375.68,372.37,367.89,367.00,362.28,357.98,350.26,350.77,352.34,352.92,354.99,360.53,370.60,373.49,374.02,377.22,379.94,382.42,380.95,380.75,380.84,380.18,374.10,370.46,374.33,377.09,372.44,367.05,366.79,362.15,365.54,366.79,366.44,364.64,363.26,360.30,356.33,350.08,351.68,354.20,353.52,347.68,345.93,343.42,338.77,333.92,331.23,329.87,326.60,320.69,317.43,314.28,315.47,320.09,321.48,323.44,327.79,333.49,334.17,335.58,339.09,338.24,342.42,349.48,358.17,361.00,362.08,362.92,361.13,358.87,360.17,359.30,355.67,355.88,L7
2001-04-07 22:17:01+00:00,562.22,589.56,605.65,620.28,627.96,625.71,628.10,622.99,620.36,620.88,619.74,618.82,615.98,603.85,595.28,577.24,561.39,568.50,549.16,529.09,500.43,497.03,494.78,491.30,487.08,484.00,481.09,478.34,478.08,479.63,479.10,472.99,464.33,460.26,455.94,456.39,450.72,443.37,433.71,427.40,415.59,408.74,404.71,397.73,391.15,388.79,392.52,390.94,390.45,395.13,397.41,399.84,404.75,408.41,410.74,411.26,409.94,407.97,405.44,402.10,398.31,394.57,383.45,378.02,376.63,369.26,366.28,364.22,362.68,357.89,354.48,349.85,350.44,350.53,352.10,352.67,356.93,363.05,366.07,366.15,366.93,370.80,374.08,373.17,374.44,375.34,373.93,368.26,364.82,368.01,371.28,367.35,364.42,363.75,359.65,361.37,362.59,360.93,359.63,359.88,355.28,352.21,347.63,348.91,349.02,346.22,342.25,340.65,338.37,334.13,331.99,329.30,325.91,323.95,318.90,312.94,310.76,312.57,317.51,317.63,320.28,325.98,330.91,332.62,333.49,338.46,343.13,348.71,355.38,364.79,363.34,361.07,358.36,356.20,354.05,352.21,351.11,349.82,350.78,L7
2001-04-16 22:10:54+00:00,553.00,580.13,585.91,602.68,613.36,614.30,615.69,617.02,615.28,617.25,615.57,613.35,610.30,598.26,589.12,570.82,556.04,557.13,538.06,517.58,489.07,487.66,486.19,484.01,482.84,479.32,476.77,475.17,474.20,474.25,474.29,467.72,458.57,457.08,451.01,451.67,446.89,439.18,428.13,422.08,411.76,405.87,402.00,394.74,389.00,385.56,388.19,386.79,387.92,392.41,394.16,397.08,401.32,403.32,406.04,408.03,407.68,403.95,401.85,399.63,394.38,391.41,381.74,376.30,374.64,367.73,364.96,363.42,361.11,356.36,353.17,348.71,349.79,350.12,350.87,352.76,356.43,361.90,365.67,366.85,368.27,371.01,374.84,373.25,374.08,374.37,373.48,367.71,363.80,365.39,368.35,364.69,362.23,362.92,357.34,358.78,361.41,359.74,358.16,358.12,352.25,349.66,346.18,348.14,348.07,345.38,341.28,338.61,335.41,331.26,330.73,328.47,326.75,324.65,318.47,314.80,311.06,311.85,313.83,313.42,315.96,322.89,328.23,332.90,335.00,339.01,343.50,347.95,353.89,362.87,361.11,359.83,357.97,355.62,353.16,351.39,351.01,348.73,349.20,L7
2001-07-05 22:10:09+00:00,548.62,573.62,585.91,602.68,613.36,614.30,615.69,617.02,615.28,617.25,615.57,613.35,610.30,598.26,589.12,570.82,556.04,540.74,522.13,501.43,478.17,477.20,476.16,472.53,471.45,466.84,465.59,464.74,467.77,465.43,467.96,460.27,448.36,447.04,442.12,444.61,441.91,434.78,424.70,418.14,408.46,403.46,399.88,395.69,390.95,386.15,390.48,388.47,390.18,395.90,396.35,399.34,403.57,403.40,405.55,408.93,407.02,400.34,399.44,397.80,391.21,390.07,380.41,374.59,371.99,366.80,363.78,363.99,360.26,354.71,352.52,349.49,350.53,350.15,350.56,351.96,356.25,358.70,364.28,366.92,367.79,369.77,372.51,370.15,371.32,372.86,372.80,366.80,362.64,363.39,367.22,362.47,362.75,362.94,356.91,358.44,360.98,360.83,356.66,356.85,351.44,347.62,344.77,347.67,350.14,346.70,343.33,338.55,334.79,330.45,330.09,327.37,328.07,325.79,321.42,318.59,314.02,313.22,312.25,312.06,314.79,322.37,328.99,334.43,337.24,341.49,346.92,350.86,356.83,365.32,362.58,361.06,358.40,355.09,352.75,350.61,351.59,348.16,347.71,L7
2001-11-01 22:15:17+00:00,507.71,532.76,558.99,573.56,586.45,587.11,588.37,583.09,573.24,563.75,563.94,562.42,562.75,550.09,537.08,524.01,507.17,488.97,473.15,453.41,432.28,433.02,433.65,437.15,438.21,440.74,439.51,438.86,436.31,431.38,425.12,423.49,417.56,412.53,403.19,400.74,397.55,388.82,376.44,369.17,365.90,366.67,366.10,356.37,356.21,358.10,354.53,355.52,363.39,368.28,373.77,377.42,381.54,378.89,388.44,389.72,389.50,388.00,385.01,378.59,376.38,372.77,368.06,365.06,362.02,355.45,349.51,343.26,339.14,339.64,333.48,330.64,331.65,331.70,334.74,332.55,340.88,340.22,339.47,334.73,,337.81,338.96,341.34,348.01,351.34,347.95,342.54,342.03,346.19,349.86,346.04,352.41,350.82,352.55,352.98,353.65,351.31,339.53,344.00,346.74,342.09,342.65,337.97,336.94,330.28,323.95,318.44,316.69,313.45,310.58,310.36,308.76,301.52,295.98,291.78,289.96,290.40,292.75,296.32,303.27,309.28,311.82,312.65,311.47,311.03,314.20,319.95,329.93,335.44,330.93,331.98,336.33,342.30,341.94,338.93,337.33,333.40,327.48,L7
2001-11-26 22:09:21+00:00,508.14,533.46,556.93,574.27,589.45,587.03,588.89,586.53,581.47,576.32,572.39,572.20,568.55,559.25,550.46,535.70,519.86,501.72,485.19,468.77,450.62,451.34,451.88,449.75,450.17,448.60,449.27,448.10,448.52,441.96,440.59,434.00,427.99,424.35,418.04,418.60,415.04,407.36,396.00,388.28,383.16,379.49,376.88,370.31,370.07,369.64,371.81,371.81,377.89,383.81,388.58,391.56,394.66,393.38,398.77,400.18,400.56,397.77,395.67,389.95,386.76,382.07,377.94,373.12,369.45,363.56,359.82,357.39,354.28,351.56,348.09,346.88,345.94,344.38,346.48,347.24,352.78,355.21,355.92,334.73,378.58,337.81,338.96,341.34,348.01,367.87,365.25,359.57,358.15,362.44,366.30,361.00,358.50,357.45,355.16,355.94,358.60,358.07,352.50,356.62,358.12,346.88,343.71,345.85,346.13,341.74,336.91,331.25,329.55,328.29,324.60,324.88,322.06,314.58,311.13,309.00,306.83,305.49,308.42,311.44,316.66,322.64,325.30,327.31,326.93,327.80,331.15,336.95,345.33,353.68,330.93,350.87,354.10,355.59,355.47,352.83,350.81,343.29,339.31,L7
2001-12-19 22:15:37+00:00,508.14,533.46,556.93,574.27,589.45,587.03,588.89,586.53,581.47,576.32,572.39,572.20,568.55,559.25,550.46,535.70,519.86,501.72,485.19,468.77,450.62,451.34,451.88,449.75,450.17,448.60,449.27,448.10,448.52,441.96,440.59,434.00,427.99,424.35,418.04,418.60,415.04,407.36,396.00,388.28,383.16,379.49,376.88,370.31,370.07,369.64,371.81,371.81,377.89,383.81,388.58,391.56,394.66,393.38,398.77,400.18,400.56,397.77,395.67,389.95,386.76,382.07,377.94,373.12,369.45,363.56,359.82,357.39,354.28,351.56,348.09,346.88,345.94,344.38,346.48,347.24,352.78,355.21,355.92,334.73,378.58,337.81,338.96,341.34,348.01,367.87,365.25,359.57,358.15,362.44,384.85,375.31,367.00,367.86,362.26,362.37,367.29,358.07,352.50,356.62,358.12,346.88,343.71,345.85,346.13,341.74,336.91,331.25,329.55,328.29,324.60,324.88,322.06,314.58,311.13,309.00,306.83,305.49,308.42,311.44,316.66,322.64,325.30,327.31,326.93,327.80,331.15,336.95,345.33,353.68,330.93,350.87,354.10,355.59,355.47,352.83,350.81,343.29,339.31,L7
