dates,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0014,nzd0271-0015,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0030,nzd0271-0031,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0045,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0098,nzd0271-0099,nzd0271-0100,nzd0271-0101,nzd0271-0102,nzd0271-0103,nzd0271-0104,nzd0271-0105,nzd0271-0106,nzd0271-0107,nzd0271-0108,nzd0271-0109,nzd0271-0110,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0115,nzd0271-0116,nzd0271-0117,nzd0271-0118,nzd0271-0119,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0125,nzd0271-0126,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0134,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0149,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0162,nzd0271-0163,satname
2013-07-18 21:56:02+00:00,319.03,311.18,295.02,286.87,285.37,283.27,275.04,271.91,265.57,259.90,252.47,240.98,226.09,217.92,213.47,218.42,230.10,251.09,264.64,279.67,287.74,296.47,307.18,315.89,315.32,309.84,300.39,293.83,288.07,283.70,280.06,282.71,285.06,289.05,290.88,297.37,302.06,307.70,315.92,319.02,313.30,309.67,310.51,311.89,310.98,309.60,309.53,311.79,314.18,317.99,323.00,326.67,329.39,334.06,336.59,328.74,325.00,322.19,315.48,315.45,317.93,315.78,318.85,318.29,322.76,325.08,328.16,333.79,340.25,344.20,345.27,341.49,336.88,333.54,333.50,333.95,334.80,330.80,333.22,331.87,329.21,318.35,310.53,300.93,294.45,289.95,284.58,281.50,280.48,274.48,274.87,275.61,279.96,288.29,297.45,311.39,323.11,337.86,344.26,348.33,341.10,327.03,314.96,307.62,288.13,264.65,195.90,,293.17,298.33,319.87,330.64,351.95,368.77,374.89,376.26,400.11,412.13,414.21,408.53,407.91,404.62,395.70,389.57,383.61,372.64,370.58,367.67,362.41,357.81,356.80,356.43,353.15,351.66,350.79,351.44,338.70,332.19,331.87,332.68,336.90,342.07,348.04,356.28,363.74,374.38,392.51,403.83,413.80,413.68,408.94,396.15,391.01,390.46,386.97,391.77,394.04,400.32,406.46,406.44,401.16,396.76,395.17,364.99,L8
2013-07-26 21:49:21+00:00,318.15,309.52,293.96,285.36,283.92,280.41,273.10,269.55,263.23,256.67,252.47,240.98,226.09,217.92,213.47,218.42,227.91,248.40,262.30,277.42,285.75,294.37,304.84,313.40,313.55,308.03,298.99,291.37,286.02,281.31,278.33,280.65,282.96,287.10,289.48,294.86,299.30,304.97,314.33,317.51,311.86,308.44,309.87,310.25,309.40,307.94,307.74,309.63,311.98,315.75,321.14,324.96,327.26,332.29,334.72,326.49,323.09,320.71,313.88,313.76,316.00,314.27,317.44,316.96,320.98,323.75,326.37,331.48,339.02,343.56,342.98,339.61,335.16,331.94,332.17,332.50,332.75,328.72,330.83,329.84,327.79,317.26,309.31,299.67,292.34,287.66,283.43,280.82,279.38,273.19,273.72,274.17,278.67,287.10,296.00,309.74,319.72,331.43,338.72,343.58,337.03,326.99,318.31,309.97,287.88,260.97,193.65,,284.88,299.79,316.82,328.93,348.26,367.39,373.42,376.07,398.91,411.64,413.91,408.35,407.81,403.85,395.47,389.78,383.02,372.24,369.99,366.90,361.94,357.81,356.66,355.63,351.97,350.43,349.58,349.36,337.01,331.22,329.49,330.19,333.26,338.40,344.10,352.98,361.69,373.02,389.37,403.13,412.47,412.62,406.21,394.67,388.91,388.15,385.93,390.74,394.42,399.20,403.40,404.64,400.19,395.57,392.40,364.99,L7
2013-08-27 21:49:29+00:00,321.27,311.15,295.79,287.53,285.23,281.11,274.24,270.53,264.13,257.66,253.00,243.13,228.34,219.81,214.22,219.13,228.44,247.86,262.30,277.42,286.12,293.72,304.32,313.59,314.15,308.66,299.48,292.03,286.80,281.58,278.71,280.33,283.11,287.56,290.84,295.57,299.77,305.15,314.25,317.57,313.14,309.29,309.78,310.05,308.80,307.41,307.73,309.12,311.73,315.72,321.03,324.78,327.31,332.50,334.47,326.09,322.97,320.79,314.57,313.98,315.63,314.94,318.30,316.82,320.55,323.45,325.98,331.01,338.52,343.06,342.05,339.54,335.25,331.68,331.22,331.84,332.80,328.94,330.52,329.29,327.02,317.29,309.27,298.86,291.58,287.09,282.38,280.42,279.49,273.08,274.02,274.84,278.62,286.92,295.73,306.70,316.95,328.22,340.46,347.35,339.09,329.69,323.11,313.58,292.45,264.97,190.17,,289.35,304.43,319.80,331.49,348.92,369.43,375.29,377.85,399.27,411.47,414.33,408.30,407.86,403.41,394.74,389.48,382.52,371.49,369.60,366.08,361.29,357.85,356.50,354.92,351.34,349.36,348.95,348.94,336.16,330.70,328.38,329.18,331.82,336.65,342.81,351.92,361.18,372.69,389.20,403.38,411.85,412.15,405.22,393.84,388.04,388.06,386.26,389.52,392.94,399.09,403.34,403.26,398.13,394.23,389.12,360.63,L7
2013-09-28 21:49:51+00:00,323.56,313.45,297.97,289.14,286.35,282.33,275.58,271.67,265.20,258.88,254.65,244.88,230.17,221.97,215.90,221.75,230.92,250.04,263.41,278.04,286.65,294.21,304.90,314.20,314.84,309.41,300.57,292.88,287.74,282.10,279.66,280.27,283.47,288.43,291.39,296.48,300.95,306.19,314.86,317.61,313.75,310.72,310.65,310.71,309.78,307.89,308.19,310.26,312.57,316.52,321.72,325.49,328.15,333.12,335.61,327.09,323.70,321.68,315.41,314.84,315.13,315.15,319.33,316.82,320.55,323.45,325.98,331.01,338.52,343.06,342.05,339.54,335.25,331.68,331.22,331.84,332.80,328.94,330.52,329.29,327.02,317.29,309.27,298.86,291.58,287.09,282.38,280.42,279.49,273.08,274.02,274.84,278.62,285.59,292.64,303.00,315.46,327.70,338.11,347.35,339.09,329.69,323.11,313.58,289.26,267.06,195.91,,296.51,309.12,322.01,332.76,347.88,369.90,377.88,380.73,401.27,413.54,415.43,409.27,407.95,403.59,395.28,389.70,382.55,371.78,369.77,365.93,361.03,358.00,356.17,354.90,351.22,349.30,348.93,348.97,336.74,330.89,328.64,329.35,332.17,336.94,342.80,351.23,360.49,373.43,389.16,403.29,412.48,412.40,406.25,394.68,388.58,388.23,386.68,388.36,393.86,399.98,403.77,402.54,395.82,391.60,386.44,361.24,L7
2013-12-01 21:50:23+00:00,327.79,317.21,299.82,291.23,289.23,283.53,275.46,270.33,265.03,257.87,254.90,247.82,232.11,224.11,217.14,222.16,231.10,249.11,261.13,273.46,283.48,290.57,301.31,310.95,313.12,307.04,300.24,292.20,286.35,280.14,277.55,279.37,281.96,285.85,291.61,295.73,298.46,304.28,314.36,316.46,312.62,310.59,311.00,309.39,309.82,305.89,305.46,308.35,311.52,314.89,319.05,323.49,324.71,331.22,333.04,322.06,320.16,319.65,314.25,312.18,312.87,313.34,318.41,313.06,316.69,321.70,320.75,326.60,335.52,340.26,339.81,335.96,332.30,327.83,327.64,329.15,329.43,325.66,328.47,327.72,326.76,314.90,305.73,295.53,287.77,284.01,280.49,279.17,277.70,272.06,274.47,275.04,280.00,285.47,292.65,301.97,318.91,325.67,340.75,357.27,336.07,350.91,350.64,322.53,290.40,269.46,195.91,,294.07,319.92,327.25,338.27,346.89,372.22,383.95,388.64,403.58,415.57,420.41,412.88,407.71,402.55,394.45,390.77,382.78,373.48,371.06,365.42,361.53,359.20,357.44,353.30,349.75,348.20,347.01,346.80,337.10,330.75,327.18,329.27,331.52,336.35,341.28,349.72,360.48,372.59,388.56,402.99,414.81,413.57,408.06,397.10,391.38,389.40,388.47,387.37,393.77,401.24,405.12,402.80,393.66,390.01,377.43,345.92,L7
2014-01-02 21:50:30+00:00,333.30,319.94,303.23,294.73,292.91,286.24,277.45,272.40,267.37,260.05,256.88,249.66,234.46,226.23,219.62,227.06,235.50,252.41,263.30,275.87,285.54,291.39,301.89,313.08,316.47,309.79,302.79,294.79,287.98,282.27,280.03,281.09,283.42,287.45,293.97,296.84,300.24,305.49,316.03,318.12,314.14,312.19,312.82,311.11,310.84,307.19,307.50,310.41,313.14,316.82,320.04,324.52,325.79,332.46,335.23,324.21,321.59,321.67,316.33,313.84,314.74,315.08,320.04,315.18,317.98,322.99,322.04,327.65,335.79,341.21,340.30,336.61,333.00,328.94,329.73,330.55,330.19,327.94,331.34,330.72,328.94,317.62,307.83,297.28,289.19,284.16,280.00,279.17,278.72,273.16,275.15,276.46,282.79,287.75,294.56,303.22,319.60,328.72,344.59,360.31,343.96,351.42,350.16,329.67,290.40,269.46,195.91,,280.62,313.96,326.44,334.63,342.61,366.38,381.22,386.33,401.21,413.59,418.66,413.40,408.14,402.01,393.86,389.85,381.04,372.23,369.92,364.41,360.17,358.69,355.92,352.03,349.02,346.49,346.51,345.03,335.83,330.47,326.90,329.05,331.27,335.57,340.80,348.31,359.60,372.03,386.51,401.50,412.03,411.40,405.68,396.70,391.29,389.12,388.26,386.66,393.76,400.90,404.11,399.89,389.66,385.29,371.99,348.66,L7
2014-01-18 21:50:43+00:00,334.68,320.68,304.77,298.23,292.78,287.09,277.12,270.46,264.60,258.61,259.61,253.16,238.24,229.07,221.87,230.21,236.06,250.94,263.47,275.21,285.07,289.95,300.81,312.44,315.97,310.19,302.41,293.98,287.87,281.74,281.03,280.85,282.63,287.27,293.41,296.29,300.53,306.93,315.92,317.73,314.69,313.41,312.55,310.50,309.79,305.41,306.48,309.53,312.88,315.07,318.60,322.98,326.15,332.71,333.84,325.37,322.13,321.43,318.02,314.63,312.45,315.54,319.02,315.58,316.70,321.59,322.24,327.69,335.11,340.42,339.88,337.34,333.89,328.90,329.61,329.13,329.57,329.68,331.45,331.02,328.17,318.82,307.74,297.69,289.55,284.70,279.73,279.69,277.92,274.03,275.56,275.98,283.75,288.48,295.58,302.99,320.44,331.23,347.50,362.14,347.18,351.52,351.07,333.42,290.40,269.46,195.91,,272.05,307.63,325.87,333.70,340.42,364.25,378.85,386.58,400.47,414.75,418.49,413.46,408.69,400.02,392.80,389.59,379.29,370.48,366.89,362.72,357.98,357.27,353.79,350.15,346.97,345.09,345.28,344.16,335.08,330.85,326.93,328.02,329.61,333.69,339.75,347.52,358.40,371.69,384.99,401.44,411.36,411.04,405.33,396.80,391.89,389.16,388.29,387.14,394.12,401.74,403.49,397.41,387.77,383.30,369.87,355.25,L7
2014-02-03 21:50:58+00:00,341.25,325.33,310.56,303.78,297.57,292.59,281.91,274.80,268.21,262.81,259.60,253.34,238.65,229.53,222.16,230.37,240.90,256.25,270.19,279.75,288.08,293.32,303.75,315.96,319.16,313.83,305.26,298.63,291.94,285.46,284.75,284.32,286.23,291.13,296.86,300.89,305.44,311.47,318.58,320.40,318.65,317.88,315.61,313.71,313.04,309.08,309.93,313.37,316.42,318.48,322.14,326.65,331.23,337.67,337.17,329.40,326.33,325.57,322.93,318.65,315.06,319.23,321.79,318.34,319.72,324.62,326.40,332.59,337.63,341.83,344.18,341.19,337.96,332.66,332.75,332.15,333.12,332.78,336.04,335.12,331.05,321.01,310.13,300.13,292.36,288.20,280.72,281.16,279.22,276.64,277.87,278.47,286.47,290.08,297.84,303.76,323.16,337.69,352.98,370.67,354.30,356.99,356.56,339.05,297.99,279.22,199.30,,263.26,302.63,328.40,335.74,341.12,364.30,381.04,388.59,401.95,415.36,419.68,414.51,409.12,399.78,392.74,389.81,379.63,370.77,366.95,363.22,358.09,357.19,353.92,350.13,348.42,346.41,347.00,345.69,336.94,332.96,329.96,330.45,331.77,335.09,341.91,348.77,359.21,373.88,386.21,402.99,412.34,411.83,407.09,397.58,393.61,390.65,389.03,387.52,394.86,402.20,403.59,397.59,387.71,383.77,370.98,355.25,L7
2014-02-11 21:54:56+00:00,342.45,326.15,311.58,304.45,297.32,292.30,281.60,273.12,267.23,261.96,258.77,252.52,238.62,230.74,223.48,231.30,242.49,259.11,274.69,282.94,288.79,293.53,304.08,315.81,318.97,313.90,305.03,298.74,292.58,285.50,285.08,284.26,286.03,290.65,297.04,300.47,305.65,311.95,318.18,320.39,318.91,317.75,315.20,313.41,312.34,309.64,310.44,313.42,316.80,318.71,322.11,326.79,331.48,338.49,337.49,329.31,326.21,325.79,322.88,318.34,315.33,319.58,321.74,317.74,320.64,324.62,326.61,332.99,337.17,342.21,344.43,341.90,338.72,334.47,332.96,332.65,333.29,333.04,336.49,336.22,331.59,320.99,310.57,300.68,292.99,288.36,281.02,281.72,279.21,277.61,279.32,279.94,287.96,292.14,300.26,305.59,325.69,340.36,354.86,372.86,357.54,356.37,356.90,340.85,308.78,279.22,199.30,,260.60,302.03,328.32,334.77,341.39,363.20,379.43,387.34,400.51,414.62,417.93,413.69,407.80,399.09,392.41,388.54,378.42,370.85,366.66,362.31,357.96,356.16,353.15,349.53,346.77,346.18,346.97,345.26,337.38,332.61,329.54,330.33,331.51,335.34,341.46,348.17,358.95,373.75,385.86,402.27,412.36,410.63,406.02,398.16,393.12,389.18,388.56,386.56,393.63,401.48,403.33,396.58,386.78,382.01,370.90,364.45,L8
2014-02-27 21:54:44+00:00,342.40,327.45,312.49,304.56,297.95,293.66,281.48,272.16,267.29,262.89,260.30,251.92,238.43,232.86,226.80,234.61,246.13,261.00,274.46,282.08,287.83,295.59,304.81,315.94,318.78,314.29,305.89,299.13,293.65,287.20,286.43,286.24,286.28,291.48,296.81,301.87,307.17,312.89,320.20,321.37,319.73,319.46,316.73,314.84,314.33,313.00,313.11,315.72,319.04,320.45,323.24,328.23,333.32,340.52,338.90,330.92,327.37,327.57,324.33,319.52,316.77,320.89,321.80,319.15,322.70,325.70,328.06,334.71,338.01,343.95,347.96,343.46,340.35,336.78,335.57,334.96,335.69,335.03,339.27,340.06,335.15,322.55,311.86,304.10,295.44,290.90,283.43,283.83,280.10,280.18,281.97,282.46,291.99,295.60,304.43,311.55,332.27,346.60,358.02,375.32,361.59,360.30,360.31,346.28,320.84,277.51,218.83,,254.31,297.84,331.95,334.70,341.33,360.17,379.17,388.76,400.92,416.05,419.22,414.16,407.23,399.92,394.08,388.44,379.80,372.62,367.13,363.34,359.49,356.65,354.25,348.83,347.73,348.35,348.53,347.11,339.38,335.09,333.50,333.75,335.70,339.24,343.44,349.83,361.53,375.38,387.52,403.60,414.52,412.06,408.76,402.39,397.25,391.72,389.33,387.83,395.16,404.64,405.36,397.20,387.37,384.05,375.84,379.42,L8
2014-03-07 21:50:52+00:00,340.23,325.10,311.26,302.98,296.74,292.09,280.23,270.63,266.18,261.40,258.41,250.15,236.81,230.68,225.58,233.15,244.72,259.71,273.47,280.97,286.49,294.44,303.31,314.64,317.67,313.05,304.23,297.43,292.35,286.12,284.93,284.89,285.56,290.32,295.51,300.52,305.77,311.88,318.86,320.14,318.25,317.94,315.29,313.30,312.97,312.06,312.33,314.11,317.38,318.75,321.55,326.82,332.11,339.30,337.45,329.76,325.83,325.40,322.40,318.03,315.69,319.22,319.85,317.97,320.74,324.32,327.04,333.41,336.65,342.72,345.58,341.01,338.45,334.87,333.44,333.01,333.18,332.25,335.08,336.33,332.00,319.58,309.20,301.85,292.88,288.50,281.15,281.67,278.09,277.81,279.48,280.14,289.48,293.63,303.06,309.79,330.00,344.49,357.29,372.21,359.74,359.01,358.92,344.51,320.79,292.65,218.83,,254.31,293.90,329.79,333.50,339.56,358.80,377.83,387.27,400.14,414.55,417.81,412.88,406.34,398.96,393.11,388.08,379.43,371.49,366.20,362.74,358.69,356.22,353.78,348.32,347.02,347.21,347.66,346.12,338.49,334.09,332.61,332.04,334.32,337.30,342.73,348.62,359.51,374.21,385.77,402.43,413.07,410.74,406.30,399.90,395.28,389.87,387.81,386.71,394.11,402.87,403.21,395.84,386.87,382.69,374.27,374.25,L7
2014-03-31 21:54:17+00:00,340.10,323.89,309.47,302.47,296.71,291.12,279.17,269.02,264.94,260.37,257.54,249.41,236.19,230.07,225.52,232.15,243.84,258.60,273.65,282.84,285.79,293.83,302.32,313.93,317.20,312.61,303.34,296.99,291.81,286.02,284.45,285.64,285.41,290.04,295.86,300.12,304.57,311.35,318.00,320.60,318.30,316.86,314.95,312.58,312.30,312.11,312.56,313.52,316.70,317.79,320.57,326.33,332.03,339.05,336.26,329.56,326.28,324.25,322.38,318.27,316.57,319.38,318.89,318.45,321.50,323.75,327.12,333.17,337.23,343.73,345.77,341.60,339.41,334.62,333.46,332.87,333.96,332.68,335.66,337.06,332.69,320.61,310.13,302.23,292.41,288.26,282.25,282.06,279.26,278.83,279.88,281.35,289.64,297.12,307.78,318.11,334.85,348.67,362.82,372.55,360.83,358.41,357.67,344.18,333.13,321.17,,213.02,246.46,289.40,328.29,333.06,339.78,356.34,375.00,386.70,398.50,412.08,416.33,412.32,406.09,398.36,391.53,387.26,378.90,370.58,365.80,362.31,358.23,355.83,353.03,347.82,346.31,346.93,347.03,345.88,337.18,333.90,332.82,332.05,334.10,337.24,342.74,348.88,359.57,373.49,385.66,401.14,411.18,409.49,405.57,400.05,395.85,389.99,387.67,387.31,393.49,402.65,402.82,395.41,387.25,383.30,374.93,376.25,L8
2014-05-18 21:53:35+00:00,339.27,323.59,310.10,302.87,296.83,291.20,279.89,270.75,265.82,260.65,257.30,249.36,236.16,230.22,225.59,232.37,244.63,259.96,274.77,283.96,287.49,294.81,303.23,314.88,318.13,313.71,304.63,297.59,293.15,287.11,285.37,286.09,286.44,291.08,296.55,301.07,305.32,311.75,318.37,321.21,318.88,317.76,315.70,313.07,312.69,312.51,313.38,314.29,317.25,318.31,321.20,326.77,332.38,339.64,337.25,330.38,327.29,325.18,323.63,319.09,317.46,320.22,319.23,319.11,321.98,324.70,328.21,333.64,337.90,344.97,346.51,342.91,340.97,335.75,334.60,333.82,334.93,333.80,336.92,338.80,333.85,322.39,311.37,303.11,293.12,288.95,283.73,283.13,280.69,279.48,280.07,281.61,290.10,297.94,308.66,319.26,335.71,349.78,364.21,373.87,362.67,358.45,356.53,343.63,336.35,331.33,,227.12,247.92,287.44,327.47,336.47,341.96,357.17,376.18,388.68,400.04,413.15,417.17,413.78,407.37,399.18,392.84,387.80,379.26,370.85,365.85,362.79,358.48,356.27,353.63,348.32,347.16,347.12,347.28,345.98,337.41,334.33,333.31,332.46,334.58,337.67,343.80,350.03,360.51,374.14,386.31,402.20,411.62,410.24,406.96,399.79,395.56,390.41,388.06,387.66,394.52,402.92,403.18,396.10,388.24,384.90,377.19,376.28,L8
2014-06-19 21:53:47+00:00,337.98,321.81,309.35,301.52,294.98,289.06,278.44,270.91,265.55,258.86,254.72,247.10,234.68,228.84,224.41,231.36,243.62,260.16,274.89,283.99,287.45,294.10,301.63,313.37,316.88,312.38,303.81,295.95,292.24,286.42,284.54,283.83,284.64,290.65,294.84,299.77,304.73,310.62,317.17,319.85,318.01,316.68,314.48,311.84,310.90,312.27,312.99,312.55,314.73,316.41,320.08,326.23,331.30,338.25,336.25,329.85,327.32,324.17,322.55,318.51,316.53,319.11,318.76,318.93,321.50,324.25,328.85,333.42,337.30,345.21,346.12,342.72,340.65,336.16,334.09,333.27,334.82,333.45,335.91,337.71,332.29,322.01,310.62,302.78,293.10,288.30,282.83,282.13,280.14,278.82,278.56,280.30,288.13,297.25,308.44,319.89,335.04,350.83,364.21,374.53,362.77,355.56,354.03,345.99,336.51,325.51,,210.52,239.77,288.97,329.05,337.71,342.64,357.25,376.46,389.05,400.06,413.04,415.34,412.26,406.50,397.80,392.32,386.62,378.38,369.47,364.55,361.71,357.12,355.64,352.48,348.23,346.63,345.75,346.20,344.54,335.47,332.44,331.70,330.35,332.58,335.88,342.93,349.15,358.92,372.68,384.45,400.51,409.12,407.90,403.98,397.02,392.69,387.99,385.39,385.91,392.92,400.40,400.10,392.86,386.06,382.75,377.54,372.59,L8
2014-06-27 21:51:33+00:00,336.19,321.87,308.49,300.87,294.52,288.96,278.89,270.98,265.23,258.67,254.84,246.47,233.52,227.31,223.56,230.27,243.15,260.24,274.53,284.87,287.74,294.52,301.36,312.72,316.37,312.09,303.96,295.77,291.76,286.28,284.57,284.01,285.25,290.88,294.65,299.36,304.41,310.30,317.21,320.00,317.95,316.37,314.20,311.67,311.14,312.18,313.18,313.12,314.33,315.74,320.02,326.27,330.84,337.72,336.49,330.30,327.60,324.43,322.73,318.60,317.04,319.34,318.93,319.21,321.66,324.54,328.89,333.78,337.50,345.42,346.57,343.17,340.88,336.97,334.85,333.70,335.03,334.03,336.17,338.08,332.62,322.58,310.79,303.44,294.11,288.77,283.97,282.36,280.31,278.65,278.65,279.75,288.02,297.48,308.69,321.20,335.54,351.88,364.94,375.21,363.48,355.48,353.66,347.06,334.89,319.69,,203.75,239.09,291.13,332.04,340.10,344.90,357.95,376.48,389.07,400.47,413.56,415.49,412.10,406.34,397.89,392.56,386.69,377.91,369.77,364.72,361.41,357.27,355.31,352.48,348.16,346.54,346.12,346.26,344.76,336.23,332.76,331.77,330.49,332.99,336.78,343.46,350.08,359.41,373.25,385.04,400.93,410.01,407.89,403.62,396.91,391.59,387.31,385.00,385.72,391.76,399.54,399.71,392.12,385.64,382.25,376.18,368.09,L7
2014-08-06 21:54:05+00:00,332.98,322.61,307.81,299.69,293.35,288.47,279.45,270.07,265.34,258.96,255.08,246.50,231.83,226.37,223.52,230.35,243.77,260.12,276.48,287.25,288.88,294.84,300.88,312.68,316.31,311.87,304.09,294.98,292.22,287.33,284.72,283.76,286.62,290.87,294.81,299.16,304.45,310.52,317.02,319.78,318.62,315.93,312.33,311.03,310.97,312.69,315.03,313.95,314.21,315.43,320.04,326.90,330.54,337.62,336.75,329.82,328.11,325.55,323.12,318.75,316.62,318.53,318.38,318.89,322.11,324.38,328.43,333.10,338.04,346.93,346.76,344.02,342.39,338.84,336.42,334.78,335.11,335.25,338.51,340.35,335.55,324.93,312.45,305.13,296.63,291.64,286.60,284.46,281.94,279.77,280.67,282.11,289.29,300.20,310.60,326.76,340.05,355.44,367.56,376.70,367.02,356.52,351.51,345.35,332.81,310.26,182.59,196.49,240.00,299.14,336.91,346.46,352.61,362.36,377.22,390.52,401.98,415.51,417.49,412.75,405.53,400.70,394.06,387.65,378.41,370.19,365.22,361.00,358.44,355.40,353.30,348.69,347.39,347.55,346.44,346.98,339.01,334.37,333.96,332.55,335.86,340.21,345.65,352.22,361.63,375.11,387.75,402.27,412.11,408.78,405.39,399.68,392.52,387.73,385.78,385.55,391.23,401.35,401.97,393.38,387.31,385.21,378.98,371.87,L8
2014-09-07 21:54:12+00:00,331.02,323.40,306.06,299.47,293.59,287.85,281.58,272.95,264.55,258.06,256.97,250.58,230.41,221.65,218.68,227.25,241.21,258.66,270.13,285.83,292.33,296.31,299.97,312.92,315.78,308.42,303.92,294.84,288.56,288.82,283.15,281.58,288.88,293.16,295.30,298.07,303.81,309.22,316.19,319.53,318.59,315.56,309.54,311.59,311.98,312.26,315.04,314.82,315.48,313.25,320.31,327.03,328.73,333.93,336.52,331.37,330.42,325.89,324.43,320.70,317.31,317.20,317.81,321.51,323.12,325.48,329.19,332.31,339.41,348.76,347.29,345.38,344.85,339.24,339.70,337.22,336.58,337.31,344.93,345.00,339.74,330.48,317.56,308.79,303.02,295.94,293.09,288.08,287.05,282.00,282.64,283.77,291.07,302.67,312.89,333.92,343.82,359.50,369.30,382.65,373.33,361.06,346.56,344.30,329.00,310.42,218.86,195.80,239.08,304.14,344.69,356.76,366.65,372.78,379.86,397.19,405.83,420.42,423.00,415.93,410.38,403.26,397.56,392.40,380.03,371.76,367.82,362.99,360.03,359.15,355.11,353.27,352.08,350.79,348.21,348.94,341.49,335.49,335.77,333.86,338.09,344.06,349.87,356.94,365.21,378.21,392.18,405.91,416.07,411.79,413.75,400.62,392.99,389.76,388.59,389.39,394.07,406.05,410.13,393.96,396.36,393.15,378.69,354.50,L8
2014-10-01 21:51:56+00:00,330.46,321.97,307.15,299.49,293.63,288.31,281.40,272.98,264.77,257.33,256.11,249.26,229.53,220.42,218.12,226.19,240.59,258.55,270.70,283.26,292.30,296.74,300.68,313.14,315.38,308.47,302.20,294.24,288.33,288.26,283.11,282.28,288.15,291.42,293.31,297.03,303.66,308.06,316.67,318.37,317.56,315.08,308.80,310.13,309.88,310.89,314.43,314.56,314.87,311.85,318.27,325.23,326.87,332.66,336.33,330.29,329.09,325.97,324.20,319.26,316.72,316.18,316.46,320.72,322.43,325.83,328.81,331.97,338.28,347.07,347.07,343.74,343.61,339.55,339.54,336.15,334.45,335.77,344.62,343.85,338.78,329.85,316.73,308.56,303.78,296.39,291.49,287.32,285.21,279.96,281.01,281.01,290.21,301.91,313.76,331.47,342.09,357.38,366.23,380.31,371.83,360.54,342.49,339.31,321.19,299.78,218.86,192.35,229.50,304.80,346.01,358.50,368.59,375.26,380.48,394.67,404.43,419.95,421.57,413.32,407.88,401.20,396.32,389.90,377.82,369.51,364.63,360.64,358.63,356.02,353.92,350.33,349.94,347.94,345.38,345.46,339.25,332.48,332.19,330.90,335.38,340.98,347.36,355.08,364.21,374.98,387.48,405.40,415.42,410.40,408.44,394.98,389.51,385.06,385.18,385.98,390.32,399.72,403.36,389.35,391.94,388.68,371.85,354.50,L7
