dates,satname,nzd0197-0000,nzd0197-0001,nzd0197-0002,nzd0197-0003,nzd0197-0004,nzd0197-0005,nzd0197-0006,nzd0197-0007,nzd0197-0008,nzd0197-0009,nzd0197-0010,nzd0197-0011,nzd0197-0012,nzd0197-0013,nzd0197-0014,nzd0197-0015,nzd0197-0016,nzd0197-0017,nzd0197-0018,nzd0197-0019,nzd0197-0020,nzd0197-0021,nzd0197-0022,nzd0197-0023,nzd0197-0024,nzd0197-0025,nzd0197-0026,nzd0197-0027,nzd0197-0028,nzd0197-0029,nzd0197-0030,nzd0197-0031,nzd0197-0032,nzd0197-0033,nzd0197-0034,nzd0197-0035,nzd0197-0036,nzd0197-0037,nzd0197-0038,nzd0197-0039,nzd0197-0040,nzd0197-0041
2005-02-25 21:46:35+00:00,L5,373.59,356.51,355.58,357.99,362.41,332.57,312.62,294.12,289.90,282.26,286.70,290.42,295.27,311.37,323.34,320.73,325.31,330.70,337.01,331.41,331.80,326.45,333.52,342.85,322.94,331.82,348.64,347.53,342.34,322.80,325.77,330.13,339.09,351.11,361.15,354.99,337.42,336.40,338.68,334.20,328.75,335.25
2005-03-04 21:52:52+00:00,L5,388.29,365.29,366.73,369.91,379.95,351.43,325.63,316.20,304.34,302.89,299.46,313.16,316.29,322.55,336.32,336.33,336.27,343.45,359.45,348.35,344.42,350.03,357.68,375.68,358.66,363.57,379.26,382.38,367.38,353.10,351.34,353.31,364.83,373.17,387.87,378.86,355.76,354.46,357.38,348.34,344.27,352.29
2005-03-05 21:49:32+00:00,L7,380.77,361.35,363.58,367.69,376.20,353.35,326.56,,,,,,,318.28,331.28,330.97,330.97,340.00,347.71,340.75,337.22,336.62,346.97,369.26,354.91,,,,,,347.43,349.08,,,,,,,,,,
2005-03-12 21:55:44+00:00,L7,374.04,357.06,347.96,,,,300.72,287.99,280.11,274.89,276.11,290.58,292.59,304.59,318.86,316.80,,,,,,,,331.03,314.52,329.01,343.80,344.37,337.82,324.94,317.82,324.18,335.58,,,,,322.91,320.73,318.74,319.01,327.47
2005-03-29 21:46:54+00:00,L5,381.39,368.57,359.07,362.41,368.77,344.88,317.02,305.31,289.28,285.08,288.01,296.45,302.22,315.52,338.83,331.06,327.06,323.56,339.89,332.63,332.49,325.92,329.22,332.30,309.92,323.11,341.08,344.66,331.45,315.87,314.64,323.90,331.16,345.89,358.24,346.05,339.82,328.08,332.10,318.46,325.45,324.07
2005-04-06 21:49:28+00:00,L7,381.85,364.10,367.42,372.78,376.47,,,,,,300.69,308.53,313.94,325.68,339.77,340.10,341.05,344.04,356.75,345.19,347.33,356.11,,,,,,,370.18,352.27,344.92,349.53,356.07,359.86,374.90,362.21,,,,,,334.48
2005-04-13 21:55:36+00:00,L7,365.75,349.44,,,,,302.40,284.41,271.65,270.65,270.68,281.16,289.12,304.11,322.67,,,,,,,,320.81,316.05,295.48,311.30,324.65,328.75,320.89,306.36,305.89,311.98,319.75,,,,315.56,313.51,310.32,310.66,302.63,310.84
2005-04-21 21:53:10+00:00,L5,388.42,369.86,363.03,365.24,368.55,351.69,337.36,319.18,311.62,302.79,303.24,328.13,326.82,328.33,343.12,333.50,340.33,360.40,362.01,353.80,354.06,362.95,376.78,389.97,373.14,398.82,413.74,414.82,393.77,358.25,352.10,349.82,359.99,359.35,373.30,365.76,363.07,349.73,350.14,338.11,341.93,349.65
2005-04-29 21:55:36+00:00,L7,376.08,360.22,353.23,354.27,,,,306.16,295.60,281.87,289.35,290.25,306.78,317.10,330.12,325.78,324.82,335.02,,,,,,,327.59,339.60,354.99,356.77,342.00,327.54,325.85,330.61,336.81,345.42,357.59,,,,332.82,317.87,322.82,320.20
2005-05-08 21:49:28+00:00,L7,372.03,358.51,349.25,353.12,,,,,,,278.41,287.78,293.67,309.26,326.00,320.39,321.68,329.61,338.79,,,,,,,,,349.83,339.18,318.76,318.34,322.11,334.92,341.12,353.17,,,,,,306.54,313.01
2005-05-23 21:53:24+00:00,L5,,,,,,,,,,,,,,322.37,341.41,332.05,337.16,344.22,353.21,347.83,352.27,356.10,361.74,351.58,332.76,355.69,378.15,377.13,359.19,333.90,330.96,334.61,345.09,350.74,364.91,362.80,,348.62,353.60,331.98,335.06,334.01
2005-05-24 21:49:26+00:00,L7,,,,,,337.79,319.83,305.24,300.36,290.40,295.00,304.52,,,,,,,,,342.02,340.03,343.77,339.33,319.27,335.13,359.83,362.75,351.01,332.22,,,,,,349.94,340.79,328.90,327.75,326.07,324.74,330.92
2005-06-08 21:53:33+00:00,L5,391.75,373.30,363.69,373.28,380.54,345.86,322.54,308.31,304.87,294.35,297.41,305.43,316.91,328.28,352.92,345.00,345.13,352.54,357.22,349.22,351.70,354.42,357.36,347.42,326.05,348.64,374.73,370.97,357.90,341.60,342.52,345.66,354.74,359.75,377.21,364.25,347.02,334.07,329.10,323.42,328.61,329.67
2005-06-09 21:49:20+00:00,L7,378.57,356.30,351.63,,,,,,296.01,281.00,288.62,289.80,306.34,316.74,333.47,329.46,,,,,,,,,,,355.38,353.65,337.04,321.84,323.14,327.83,336.97,,,,,,,312.94,319.25,304.88
2005-06-25 21:49:15+00:00,L7,367.36,352.70,350.29,359.64,361.70,330.30,,,,,,293.48,293.86,306.58,328.62,324.65,327.71,320.70,333.05,334.60,330.19,324.92,320.22,,,,,,,307.43,310.32,313.26,319.55,332.22,349.28,335.37,326.93,,,,,
2005-07-19 21:47:39+00:00,L5,385.51,377.75,366.99,372.74,371.41,346.93,316.46,304.27,300.41,289.71,296.67,311.53,312.69,323.10,345.13,343.54,338.45,337.84,354.10,344.59,339.86,348.39,373.60,399.68,379.38,368.56,352.88,354.70,339.42,332.48,332.11,332.55,343.13,349.87,367.72,353.78,335.17,331.90,329.06,317.26,320.72,325.06
2005-08-03 21:55:25+00:00,L7,371.74,361.15,355.27,,,,309.29,300.42,296.08,281.64,290.17,303.79,308.42,317.55,333.62,337.87,,,,,,,,388.58,356.11,367.75,356.38,353.49,342.07,329.94,324.98,330.67,334.36,,,,334.75,333.65,321.02,320.34,321.24,320.49
2005-08-19 21:55:20+00:00,L7,,,,364.50,361.37,327.08,310.49,296.53,292.38,287.32,290.74,297.23,,,,,342.60,335.40,347.35,337.26,333.58,336.98,342.09,357.50,350.82,359.29,363.35,362.93,346.25,330.19,,,,341.85,356.41,342.49,334.64,332.07,322.19,322.91,323.27,318.18
2005-08-28 21:49:05+00:00,L7,382.90,361.72,361.02,368.70,368.62,337.19,314.36,,,,,,,314.36,330.87,332.87,330.90,337.25,346.07,335.98,333.50,340.24,,407.26,380.18,,,,,,,324.96,333.43,337.05,351.84,345.07,334.87,323.92,,,,
2005-09-29 21:48:55+00:00,L7,,362.91,366.07,,,,,,,287.50,293.73,308.02,304.88,328.82,345.07,338.67,341.45,353.07,,,,,,,,,,401.53,368.58,357.61,356.45,347.43,351.92,357.75,,,,,,,331.17,335.34
2005-10-06 21:55:01+00:00,L7,,352.89,350.23,,,,,285.76,,,,301.81,291.32,310.62,327.26,321.02,323.08,317.01,328.23,325.01,322.23,318.95,320.46,330.66,314.51,329.17,,,,316.66,310.19,319.77,328.76,341.62,351.08,335.20,331.23,320.81,,,,
2005-10-30 21:54:03+00:00,L5,,375.09,361.91,359.31,354.30,324.96,301.07,293.61,298.47,298.52,299.80,310.83,312.40,327.40,340.52,329.55,331.17,339.98,345.66,340.97,337.03,342.26,372.84,392.87,363.33,363.18,401.09,407.32,386.01,358.44,357.26,354.63,354.35,341.40,350.43,340.15,324.50,324.03,326.70,341.09,332.02,343.91
2005-11-24 21:48:28+00:00,L5,385.30,367.00,366.57,372.22,369.66,331.68,310.91,297.12,294.51,287.53,297.54,314.57,318.42,328.03,352.22,346.32,348.27,354.73,356.23,356.47,352.50,356.65,371.17,393.11,371.76,371.37,382.23,390.08,373.72,351.98,346.47,349.80,351.59,356.63,372.31,353.27,338.79,338.61,334.51,331.72,331.29,342.47
2006-01-10 21:55:52+00:00,L7,,374.36,375.14,371.89,375.33,339.00,321.94,307.87,303.57,299.04,,,,,356.17,346.59,354.89,363.24,368.14,358.15,358.51,365.77,387.18,388.58,377.53,379.14,401.00,404.95,,,,359.32,358.95,362.56,373.96,355.30,348.48,347.74,344.34,344.44,348.62,
2006-02-11 21:56:04+00:00,L7,384.27,361.66,357.06,358.38,363.61,337.68,,,,281.09,288.41,304.33,304.71,316.91,333.39,331.03,331.89,341.85,348.63,340.26,334.18,337.40,,,,,,373.56,362.56,342.22,337.38,337.56,342.34,349.27,358.29,348.13,,,,,328.07,332.12
2006-02-20 21:49:55+00:00,L7,378.39,358.91,,,,,,286.10,277.74,277.28,275.54,291.18,299.35,311.63,327.83,,,,,,,,,,,334.66,351.28,349.83,344.32,332.49,331.81,328.99,333.51,,,,,,311.18,315.56,310.88,318.29
2006-02-28 21:50:40+00:00,L5,369.32,352.91,352.59,353.25,363.16,331.09,310.38,298.18,287.65,285.23,283.41,286.50,300.24,309.68,330.82,324.28,322.88,336.21,343.32,339.44,333.15,335.91,353.48,365.44,339.91,342.96,360.13,361.54,344.95,324.36,320.77,322.13,328.40,332.68,350.21,339.07,327.78,321.56,326.60,324.63,321.86,326.78
2006-03-07 21:56:59+00:00,L5,382.87,373.70,377.08,374.42,374.85,344.63,320.54,303.77,297.33,293.91,293.02,307.09,315.55,326.24,342.40,333.50,342.86,349.96,350.47,343.61,,,,377.96,353.27,360.46,374.99,378.22,350.02,318.61,309.72,309.94,317.24,354.71,346.18,336.50,336.31,341.18,341.29,345.10,341.78,344.62
2006-03-15 21:56:08+00:00,L7,366.58,358.13,353.40,352.74,355.18,322.76,,,,275.43,274.68,285.08,289.84,306.65,321.52,321.04,325.50,323.27,334.08,330.90,327.07,328.06,335.97,,,,,352.67,339.40,320.74,318.60,321.14,320.79,331.39,338.99,331.79,318.91,,,,319.47,311.00
2006-03-31 21:56:06+00:00,L7,368.44,354.43,353.29,354.38,355.90,324.55,299.93,,,,282.52,282.97,290.51,306.99,320.19,315.74,317.97,321.52,329.92,322.56,320.95,320.01,338.99,343.72,,,,,336.07,318.30,314.50,319.27,320.17,330.98,334.91,327.60,314.88,,,,,311.09
2006-04-08 21:57:36+00:00,L5,382.82,363.13,364.36,367.82,367.69,346.69,308.56,301.21,296.01,292.98,293.03,309.97,318.90,327.10,340.81,335.84,338.36,354.52,359.90,356.78,358.68,366.80,391.53,388.85,361.87,362.99,380.41,384.06,377.64,358.81,355.06,350.55,350.02,359.64,364.11,358.04,341.26,344.80,344.56,338.91,330.08,329.17
2006-04-25 21:49:52+00:00,L7,,,353.66,357.16,358.19,328.79,315.63,303.39,296.44,,,,,,,329.59,328.72,333.09,344.82,335.47,333.13,331.57,340.08,346.81,338.17,355.83,367.47,,,,,,,341.40,350.28,340.21,333.96,333.95,333.54,327.63,,
2006-05-18 21:56:06+00:00,L7,,,358.98,353.09,348.73,323.27,304.26,291.92,285.32,286.22,286.17,,,,,,,,74.44,,,,,,,,,,,,,,,,286.68,,,323.13,321.61,328.26,322.79,327.73
2006-05-27 21:49:54+00:00,L7,,,,356.69,359.11,330.37,315.73,306.13,294.98,286.87,,,,,,,,341.85,346.32,336.89,333.63,326.80,342.02,350.15,328.03,347.67,359.96,364.29,,,,,,,346.16,336.31,331.59,321.95,326.31,320.99,324.08,
2006-06-27 21:58:48+00:00,L5,368.97,357.81,358.73,358.31,364.01,331.68,307.03,295.19,286.89,282.06,286.94,294.39,302.04,315.00,335.05,335.29,339.85,344.32,344.69,340.32,332.35,337.81,354.30,358.52,326.05,341.76,352.77,358.60,349.19,333.16,327.89,328.89,331.13,339.47,350.01,336.29,324.61,313.22,314.36,319.15,317.77,320.63
2006-07-05 21:55:54+00:00,L7,,,361.54,369.97,367.10,338.23,314.71,307.46,299.07,292.38,298.14,,,,,,,,,,,,,,,375.61,381.90,384.02,378.15,,,,343.21,350.26,356.62,341.15,333.77,331.47,338.87,326.88,330.62,338.64
2006-07-13 21:59:02+00:00,L5,381.62,357.28,364.51,365.50,367.49,338.29,315.96,306.12,296.77,286.13,288.97,296.70,303.61,317.40,335.96,333.78,338.45,335.74,347.04,342.15,338.97,331.81,337.39,335.48,315.78,332.44,353.59,354.58,346.66,328.03,324.63,324.78,329.79,341.55,349.13,333.21,324.68,322.99,324.86,316.37,319.09,320.41
2006-07-21 21:55:45+00:00,L7,379.69,369.35,368.01,369.00,,,,296.77,295.67,292.16,291.34,297.04,312.83,317.56,337.05,333.09,331.20,353.31,,,,,,,,387.04,368.56,379.44,,335.42,334.31,332.56,323.03,334.80,,,,,323.35,327.34,324.84,340.90
2006-08-07 21:53:11+00:00,L5,389.21,372.51,363.16,360.11,363.06,335.41,308.50,305.43,297.32,299.45,292.49,301.24,309.53,322.05,341.29,333.20,339.10,349.86,354.83,346.25,339.13,343.21,367.83,375.57,,297.03,,377.81,364.57,332.41,338.26,335.44,325.64,334.60,351.61,334.52,322.45,319.54,329.85,325.00,339.36,345.27
2006-08-15 21:49:31+00:00,L7,371.40,354.05,354.11,352.42,362.57,335.47,314.60,,,,,,,314.08,326.11,326.63,328.44,334.38,344.34,336.11,332.94,334.04,342.16,363.00,352.50,,,,,,,314.38,315.36,320.32,338.25,331.72,314.68,314.40,,,,
2006-08-22 21:55:41+00:00,L7,376.37,362.90,356.53,361.85,,,,,296.12,285.51,291.94,298.50,312.39,325.40,341.42,339.87,343.97,356.01,364.51,353.19,,,,,,367.63,371.36,375.25,357.89,337.41,332.31,328.50,325.91,334.74,353.82,,,,320.57,313.95,319.72,327.47
2006-08-23 21:53:23+00:00,L5,384.86,365.76,372.47,369.78,370.16,345.70,322.55,304.84,303.75,295.66,295.12,303.72,314.34,329.11,342.17,347.73,357.78,366.87,373.53,358.68,355.07,361.56,367.19,383.47,369.22,369.88,376.68,372.05,360.75,340.88,335.61,332.22,331.31,341.90,359.61,343.20,328.72,326.12,323.21,319.78,326.56,335.36
2006-08-31 21:49:28+00:00,L7,,,,,,,314.18,291.46,293.74,293.62,295.15,306.64,313.78,,,,,,,,,,,377.71,364.17,365.85,371.06,375.48,362.56,341.04,339.38,,,,,,332.51,318.55,315.44,311.85,324.03,332.60
2006-09-23 21:55:30+00:00,L7,,,,359.49,362.48,329.58,305.59,295.82,296.74,289.15,295.26,306.25,309.68,,,,,370.92,347.92,337.43,339.63,338.72,346.46,362.29,339.80,351.62,362.05,363.70,349.27,332.69,,,,,347.69,323.66,316.31,313.49,317.37,315.01,322.81,325.21
2006-10-10 21:53:56+00:00,L5,374.52,360.69,360.68,361.36,359.92,331.62,307.58,298.69,293.42,289.12,290.03,301.62,300.17,312.51,330.44,332.31,334.44,344.07,347.41,336.33,341.09,333.73,347.07,357.71,333.34,343.90,353.43,354.91,343.28,327.87,325.62,324.03,326.50,323.63,344.83,322.96,312.92,298.46,307.53,314.57,321.29,325.96
2006-11-03 21:49:38+00:00,L7,365.65,356.32,366.22,367.92,366.29,,,,,,302.56,308.40,311.44,319.92,345.59,346.15,348.59,358.59,358.69,348.51,353.38,356.16,,,,,,,370.64,341.02,339.96,335.27,336.81,351.27,367.41,336.13,,,,,,340.55
2006-12-04 22:00:37+00:00,L5,302.41,280.16,292.08,290.01,294.97,263.58,255.99,239.96,233.01,236.86,240.78,251.32,260.52,276.40,288.58,289.57,297.39,305.51,315.23,310.44,309.94,314.28,309.39,317.16,303.41,318.35,324.36,316.45,305.10,279.18,277.18,280.02,281.69,260.15,286.38,261.07,246.97,233.65,241.79,264.73,274.85,271.48
2006-12-05 21:49:58+00:00,L7,378.04,361.85,357.60,360.10,364.16,338.90,314.06,,,,,,315.21,317.11,333.39,333.24,334.59,341.11,348.24,337.87,336.46,341.03,341.87,358.11,355.92,,,,,,319.83,325.85,326.25,331.61,351.11,328.01,320.40,304.81,,,,
2006-12-13 21:54:31+00:00,L5,386.01,376.41,367.85,378.50,379.65,356.93,333.06,313.28,305.97,308.06,312.34,326.11,332.20,352.52,378.52,363.04,364.51,372.86,372.73,366.33,354.24,357.03,359.23,377.17,389.35,399.04,405.10,398.29,380.10,353.25,348.50,351.18,351.14,365.28,374.12,342.30,331.90,325.62,329.69,337.20,354.63,376.42
2006-12-21 21:50:03+00:00,L7,363.50,,,,,,,,,,,,,,360.42,,336.64,343.86,346.00,338.84,335.01,332.43,341.23,353.85,359.92,,,,,,,336.03,335.41,345.69,348.70,326.02,314.55,301.07,,,,
2007-01-06 21:50:04+00:00,L7,,,,,,,314.32,293.04,293.44,291.67,292.94,305.86,313.56,,,,,,,,,,,352.86,358.28,373.68,384.12,380.41,370.32,346.02,341.61,,,,,,306.35,294.51,307.09,315.26,327.89,330.85
2007-01-30 21:54:48+00:00,L5,378.53,356.36,352.95,364.99,371.94,345.68,325.85,312.76,301.99,302.03,297.30,313.26,318.96,324.79,338.29,337.68,340.53,352.12,368.21,357.14,351.42,357.01,354.76,381.62,394.57,393.71,410.92,389.41,376.19,356.86,342.02,333.76,338.03,343.18,364.08,343.09,322.09,333.26,341.97,352.65,372.70,382.32
2007-03-02 21:56:31+00:00,L7,,,,366.53,364.63,336.73,314.86,299.12,295.91,288.39,294.64,304.14,,,,,330.82,337.19,349.25,339.02,333.99,336.92,349.35,374.31,355.00,366.48,384.38,381.08,368.28,,,,,,,,,,,,,
2007-03-18 21:56:33+00:00,L7,367.20,353.13,349.26,355.65,360.58,329.73,315.83,289.33,290.56,,,,,320.21,319.08,,,,,,326.97,335.55,351.87,374.49,366.76,361.68,347.48,,,,,315.38,315.80,334.86,336.58,331.96,333.89,333.20,337.13,328.24,,
2007-04-19 21:56:31+00:00,L7,369.84,347.53,345.19,345.23,346.11,327.87,300.29,290.06,,,,302.82,305.33,315.90,328.17,326.85,328.00,335.73,341.27,336.06,333.95,329.32,343.27,373.10,358.33,369.12,,,,331.94,318.06,319.06,316.33,325.48,333.45,327.33,315.33,318.04,315.72,,,328.72
2007-05-05 21:56:27+00:00,L7,,353.62,350.04,344.80,361.68,331.25,321.70,310.89,299.95,291.47,,,,,348.62,340.09,340.74,350.78,352.75,340.67,342.36,343.06,350.03,382.25,387.03,388.56,392.44,390.88,,,,340.01,339.27,352.99,360.21,348.53,341.18,347.59,342.67,346.69,,
2007-06-15 21:50:07+00:00,L7,,,,,361.90,334.89,319.67,308.89,296.18,286.57,293.70,,,,,,,,,363.79,345.89,343.44,367.22,386.58,354.08,356.08,361.28,357.88,352.63,,,,,,,339.50,335.87,325.34,331.69,336.43,337.37,
2007-07-01 21:50:05+00:00,L7,375.70,360.85,350.00,356.73,365.19,340.37,,,,,,307.99,313.29,325.04,341.41,337.26,341.11,345.66,351.53,344.15,337.34,342.61,361.40,,,,,,359.83,342.99,329.52,329.76,337.96,354.34,366.44,349.62,,,,,,347.27
2007-07-17 21:50:02+00:00,L7,364.39,342.85,340.06,341.25,347.56,,,,,,,284.40,294.18,306.57,322.73,322.08,325.45,319.28,329.60,334.19,321.67,320.71,,,,,,,,305.62,303.51,307.52,317.63,326.06,339.27,329.80,,,,,,314.66
2007-08-09 21:56:06+00:00,L7,,,,370.06,366.04,338.26,321.24,312.88,311.11,296.53,295.97,303.68,,,,,342.03,345.63,357.36,341.99,340.79,,436.83,460.25,,342.72,361.62,365.76,353.01,,,,,349.05,365.43,352.56,,,341.00,345.70,340.03,346.68
2007-08-18 21:49:52+00:00,L7,369.30,,,,,,303.18,290.62,281.41,277.88,281.16,286.17,302.08,,,,,,,,,,,343.25,309.83,317.71,332.23,341.11,335.09,319.28,313.09,,,,,,329.88,318.39,316.74,315.93,317.90,321.77
2007-09-26 21:55:47+00:00,L7,,359.41,351.13,355.99,361.22,328.81,312.20,302.87,295.89,287.46,,,,,333.73,327.38,326.44,333.64,343.51,334.42,332.16,337.91,365.19,385.99,337.39,336.71,353.80,357.31,,,,326.61,336.46,345.41,361.89,348.88,341.12,327.95,335.08,329.12,,
2007-11-22 21:50:02+00:00,L7,387.83,358.47,349.69,348.87,363.00,329.47,,,,,,310.60,314.62,320.49,333.87,335.23,344.16,354.22,357.76,353.35,349.97,356.92,375.79,,,,,,,356.41,339.48,338.70,341.61,353.50,365.39,353.92,,,,,,
2007-12-31 21:56:23+00:00,L7,376.66,359.09,348.12,354.77,364.13,337.99,,,,288.14,296.99,305.55,314.90,320.85,337.82,335.46,335.84,346.68,350.89,340.53,330.53,344.24,369.13,,,,,360.07,352.74,335.77,333.48,330.98,335.51,344.86,361.02,350.03,,,,,326.20,327.45
2008-01-25 21:50:11+00:00,L7,353.08,340.42,324.55,325.09,330.20,303.70,,,,,,,278.44,287.94,308.46,302.78,302.66,293.33,309.07,304.05,301.01,296.05,294.05,,,,,,,,298.22,298.10,306.48,315.77,329.24,317.00,306.96,,,,,
2008-02-01 21:56:21+00:00,L7,,,,358.28,363.05,340.38,315.63,302.41,297.12,290.44,303.35,310.69,316.17,,,,,,348.01,338.27,345.46,362.85,384.73,396.23,345.04,345.60,361.80,372.21,364.23,352.02,,,,,365.39,351.61,342.42,341.14,338.17,332.76,336.57,343.72
2008-05-16 21:49:50+00:00,L7,368.49,373.23,367.39,367.25,369.39,,,,,,302.42,314.22,322.96,332.96,344.26,341.88,346.94,376.09,370.02,359.05,380.26,393.43,405.68,,,,,,350.93,339.27,339.96,345.81,357.35,360.21,369.27,,,,,,,343.24
2008-05-23 21:55:58+00:00,L7,,,,,,,,,,,,,,,324.35,320.07,319.33,312.84,325.37,323.42,317.31,320.43,331.51,328.24,291.11,300.36,323.79,326.73,,,,,313.29,321.64,337.11,320.98,312.88,312.82,312.43,304.39,304.14,
2008-06-17 21:49:33+00:00,L7,,,,,,,,,,,,294.26,309.19,319.66,333.01,339.31,341.42,353.13,362.34,356.72,361.86,363.36,,,,,,,,319.20,323.19,324.64,337.79,352.86,362.91,348.83,,,,,,330.90
2008-07-03 21:49:23+00:00,L7,377.38,,,,,,310.81,300.06,296.71,287.72,295.13,303.47,315.92,,,,,,,,,,,367.00,316.90,325.64,337.57,342.89,338.73,328.29,330.45,,,,,,334.38,326.09,336.25,324.56,322.38,330.92
2008-08-27 21:55:06+00:00,L7,,,380.10,382.12,365.03,338.98,319.07,307.93,298.25,295.65,294.04,,,,341.13,337.90,338.02,338.25,341.90,340.14,345.16,377.41,347.92,377.82,420.15,396.01,,336.71,,,,327.13,339.26,353.66,363.00,350.70,337.44,349.00,338.00,348.70,335.22,
2008-09-05 21:48:50+00:00,L7,,343.10,339.85,345.88,358.38,329.25,315.74,297.62,,,,,,,328.37,325.68,328.45,328.43,334.18,336.01,335.12,331.58,334.69,334.38,317.29,326.17,,,,,,324.81,334.11,346.40,353.53,343.36,333.87,327.10,,,,
2008-10-14 21:54:42+00:00,L7,379.40,359.18,347.90,355.16,361.12,,,,,287.44,294.07,301.95,309.51,318.16,337.59,333.72,334.88,344.35,349.25,340.81,339.36,338.19,,,,,348.98,347.32,336.87,327.68,327.98,330.84,337.30,353.96,364.77,352.60,,,,332.34,334.44,342.90
2008-10-30 21:54:58+00:00,L7,,,347.77,354.63,360.04,331.05,315.82,307.50,296.29,285.15,269.09,,,,,345.55,333.46,336.53,341.61,337.84,334.00,335.29,338.34,350.51,331.38,334.91,339.62,340.65,332.24,,,,337.92,345.44,362.41,351.92,343.03,334.08,338.26,328.11,329.46,
2008-11-08 21:48:55+00:00,L7,386.50,357.66,350.23,356.15,,,,,,291.60,295.82,302.88,310.27,320.03,339.43,333.09,336.75,349.27,,,,,,,,,,347.16,339.96,329.76,328.51,334.73,338.97,349.16,,,,,,,335.08,346.82
2008-12-10 21:49:18+00:00,L7,377.35,356.54,352.31,346.41,,,,,298.67,290.61,294.33,302.27,307.93,318.69,336.95,337.60,345.02,,,,,,,,,,368.54,357.19,342.29,331.13,329.29,328.84,338.23,347.16,,,,,,336.35,335.18,342.31
2009-01-11 21:49:32+00:00,L7,,,332.48,339.10,342.77,323.52,298.11,291.29,278.77,,,,,,,309.12,310.12,302.44,311.04,313.34,311.59,309.33,307.57,307.09,277.54,295.46,320.81,,,,,,,322.63,335.62,327.08,315.99,311.09,310.05,312.07,,
2009-03-23 21:56:15+00:00,L7,,362.99,350.89,356.79,374.61,352.14,319.63,311.54,301.27,,,,,341.72,345.74,340.82,342.30,347.27,351.49,345.22,339.40,342.85,375.84,406.12,356.17,357.33,364.31,,,,,339.81,341.84,354.50,371.99,360.01,348.16,345.90,356.55,343.12,,
2009-04-01 21:50:07+00:00,L7,365.83,351.74,334.70,340.29,355.97,,,,,,294.67,300.93,306.41,316.50,328.06,326.69,325.29,329.83,338.30,330.61,,,,,,,,,328.64,313.57,310.13,319.71,326.83,338.37,351.02,343.26,,,,,327.67,327.40
2009-05-03 21:50:16+00:00,L7,,354.33,347.20,343.98,354.06,339.32,319.51,305.29,,,,,,322.86,332.92,322.70,324.59,330.42,347.72,339.55,339.40,350.14,365.37,367.54,324.14,335.22,,,,,,322.95,326.89,329.92,347.17,343.22,336.43,330.08,332.14,,,
2009-05-10 21:56:27+00:00,L7,336.00,327.44,306.42,325.96,322.96,,,,,,,,,,318.61,319.99,316.02,318.61,333.58,334.08,333.35,339.42,348.12,342.93,311.63,324.84,333.49,,,,,326.21,325.79,335.03,352.74,343.34,334.49,327.26,325.51,,,
2009-06-04 21:50:17+00:00,L7,419.00,372.40,370.48,374.21,377.55,352.94,339.04,,,,,,,350.19,359.92,354.03,362.12,382.41,389.37,369.37,,437.98,442.03,407.60,369.00,,,,,,,365.89,363.18,363.60,367.54,380.27,383.25,346.88,,,,
2009-06-20 21:50:16+00:00,L7,389.62,368.25,359.11,,,,,,303.25,299.38,300.45,311.42,317.44,329.57,346.79,340.84,,,,,,,,,,344.63,355.78,350.43,340.88,333.67,338.28,341.23,340.80,,,,,,337.49,341.70,333.17,348.55
2009-07-06 21:50:12+00:00,L7,,,,,,,,,,296.66,,,,,,,,343.70,353.30,341.34,,389.20,362.88,342.49,313.99,328.36,343.81,348.28,,,,,,356.61,364.89,351.45,340.02,333.46,340.77,331.54,333.03,
2009-08-30 21:56:12+00:00,L7,383.01,354.56,349.87,353.87,360.38,,,,296.08,281.91,287.67,293.87,307.26,314.26,334.82,330.53,332.65,337.84,341.57,346.88,348.94,,,,,,330.98,334.01,324.52,310.31,312.50,322.96,332.13,332.13,352.16,,,,,,,
2009-09-15 21:56:11+00:00,L7,376.88,357.73,356.23,352.43,,,,302.26,295.68,285.81,294.81,304.16,303.90,315.47,328.31,323.62,322.97,,,,,,,,330.68,331.04,334.20,343.22,334.09,313.44,321.34,332.87,334.13,335.27,,,,325.64,318.52,324.98,324.16,332.21
2009-10-10 21:49:54+00:00,L7,371.41,356.48,350.93,350.13,,,,,,288.18,294.34,295.88,306.62,317.33,328.60,317.75,322.20,326.59,,,,,,,,,,336.36,323.04,313.92,311.83,322.40,325.59,331.30,,,,,,315.13,321.22,328.80
2009-11-11 21:50:25+00:00,L7,,,,,362.54,338.98,319.53,308.79,306.68,304.58,303.91,,,,,,,,,373.45,371.97,368.50,383.95,387.93,343.47,345.25,360.28,352.51,345.11,,,,,,366.84,350.05,336.33,330.97,327.91,328.05,328.27,333.04
2009-11-26 21:56:28+00:00,L5,371.92,359.26,356.44,353.45,361.26,340.73,322.22,310.49,306.73,301.93,300.82,315.45,330.62,341.37,354.16,346.25,349.01,357.44,371.21,371.64,371.81,374.64,377.55,393.37,349.77,351.36,353.33,353.09,342.38,335.34,333.42,335.44,342.23,346.33,363.27,355.00,333.31,327.51,327.44,319.64,326.32,335.26
2009-12-13 21:50:49+00:00,L7,370.73,362.41,360.77,358.27,,,,,,303.80,304.63,310.50,315.56,328.73,342.27,340.76,342.13,355.36,,,,,,,,,,318.01,302.66,315.80,325.60,334.34,335.10,339.29,,,,,,332.52,335.03,372.36
