dates,satname,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0018,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0078,nzd0282-0079,nzd0282-0080,nzd0282-0081,nzd0282-0082,nzd0282-0083,nzd0282-0084,nzd0282-0085,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0092,nzd0282-0093,nzd0282-0094,nzd0282-0095,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0100,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167
2017-10-24 22:00:33+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.25,326.69,331.43,332.29,335.25,335.65,332.86,331.68,328.32,331.83,335.09,340.34,337.71,342.07,346.48,344.37,347.49,348.19,345.68,346.58,346.66,346.71,344.13,341.61,337.71,338.03,338.01,339.53,341.57,345.63,344.40,342.95,345.16,349.60,352.20,360.54,362.64,362.71,358.35,351.58,347.60,345.95,350.82,341.81,340.20,348.77,352.29,355.74,350.46,359.72,355.06,352.98,349.84,344.13,341.62,224.14,276.57,299.20,302.11,294.71,298.65,305.33,308.80,311.13,312.59,318.91,323.97,325.94,328.13,328.38,332.00,335.57,333.15,328.16,330.12,330.61,322.75,326.74,328.47,328.97,329.03,330.19,330.41,331.10,335.50,336.85,333.99,335.24,334.34,339.88,345.06,349.63,358.14,359.56,364.99,359.95,356.00,357.43,355.42,349.32,349.08,348.90,342.19,342.28,337.83,338.19,337.55,335.62,333.52,332.09,327.74,320.61,320.08,322.15,319.82,321.98,323.60,321.58,321.97,325.29,324.96,323.90,327.24,328.34,332.78,335.34,335.88,336.95,330.91,327.46,326.39,327.78,334.85,335.46,342.11,342.84,341.62,341.93,339.37
2017-12-03 22:02:43+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.25,350.35,354.18,360.15,359.77,362.70,364.71,361.99,369.80,,,,359.60,354.88,358.53,358.60,360.29,363.06,364.95,360.01,245.18,230.11,217.20,201.04,209.96,176.56,,,,,,,,,,,,,327.50,329.07,333.32,337.85,341.21,344.72,348.13,342.98,344.83,337.05,342.64,335.77,339.84,335.84,340.99,346.84,345.92,,,,,,,,,,,,,,380.21,376.17,367.47,366.45,366.43,363.19,361.97,363.53,359.93,354.40,346.45,346.04,348.33,350.63,348.06,344.71,344.19,,,,,,,,,,,,,,337.66,350.12,350.13,348.68,345.68,342.31,347.17,351.67,356.88,357.72,356.88,357.41,358.50,352.34
2017-12-04 21:54:13+00:00,L8,353.51,353.03,351.11,352.98,356.88,352.20,347.28,346.12,344.03,344.26,355.20,357.08,356.60,356.70,362.39,366.84,364.31,359.37,360.66,359.34,361.92,365.30,359.02,358.98,354.51,348.65,344.39,337.44,335.40,335.80,338.33,340.65,344.46,343.78,345.23,342.79,338.08,335.74,336.51,340.23,340.96,343.58,349.49,352.15,352.82,356.30,353.84,351.20,348.05,351.07,353.55,350.02,347.69,345.76,351.67,358.54,354.91,355.26,355.56,349.97,348.98,350.87,355.54,359.03,363.01,364.72,362.03,356.50,354.12,350.51,354.00,355.15,353.11,352.24,349.30,353.43,354.65,359.79,358.13,362.36,360.60,356.17,352.45,367.65,376.13,295.34,324.78,324.67,323.73,310.22,315.48,318.14,320.72,318.84,326.78,327.97,328.43,333.66,337.22,339.82,340.36,340.78,338.86,336.36,340.62,339.97,342.34,338.80,334.80,331.04,331.16,333.58,337.31,341.59,337.76,339.82,340.40,348.76,353.69,353.40,359.90,363.85,370.11,371.55,370.29,361.86,358.37,360.53,356.48,354.80,358.08,354.98,350.76,351.69,346.15,340.17,338.95,339.50,340.40,341.03,340.64,337.38,335.23,335.37,332.86,331.65,326.66,328.85,330.62,334.43,331.91,330.49,330.18,336.21,334.68,339.56,341.52,343.77,338.20,339.67,338.75,342.63,345.31,347.97,347.49,344.82,348.25,343.90
2017-12-11 22:00:24+00:00,L8,356.54,361.32,360.99,359.10,354.85,352.53,350.90,349.02,349.42,347.87,347.45,355.96,356.30,355.30,366.76,367.46,361.56,356.80,365.64,364.47,370.67,368.36,362.35,360.97,357.37,346.56,346.51,346.40,343.38,342.63,340.43,347.55,344.98,347.62,343.43,343.94,339.72,343.87,343.32,345.56,347.43,345.25,353.28,353.32,356.70,355.41,350.08,356.70,351.41,352.94,349.30,349.47,349.76,352.04,357.33,355.77,354.50,350.31,351.92,349.50,349.90,350.54,356.02,362.45,365.26,366.96,364.25,363.39,358.40,357.09,354.24,363.75,354.61,355.23,361.15,355.84,355.05,357.09,362.60,359.66,356.98,355.24,365.74,375.72,375.91,297.04,323.52,327.78,324.97,309.55,317.87,319.04,321.60,326.52,322.92,333.60,337.42,338.05,341.35,342.02,343.39,339.14,341.79,338.36,349.51,345.89,344.20,337.62,339.79,340.03,338.22,339.89,344.26,345.77,346.09,343.56,347.32,349.96,356.33,355.36,365.10,363.11,370.22,375.56,371.22,367.01,359.46,359.61,357.02,354.63,355.50,349.54,349.32,348.92,349.15,342.09,344.20,342.62,340.70,343.05,338.39,339.04,334.75,329.56,329.74,331.52,332.24,333.15,332.68,329.52,332.67,333.64,334.40,341.17,340.96,345.13,344.28,344.81,343.21,340.73,343.51,345.66,347.02,349.72,349.84,352.74,349.93,347.59
2017-12-19 22:02:34+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.07,334.12,327.80,324.35,324.21,320.75,324.88,327.54,337.21,342.78,348.27,340.13,329.91,327.75,323.90,323.54,324.04,316.67,327.07,317.82,323.04,248.72,238.87,222.37,,,,,,,,,,,,,,,295.99,283.71,287.85,309.08,313.46,319.51,316.04,325.06,315.57,318.99,314.35,313.53,308.49,313.79,311.72,312.16,315.22,310.07,,,,,,,,,,,,,,329.78,340.17,336.16,331.80,331.17,330.51,329.45,324.53,325.41,322.14,321.44,320.50,320.47,316.61,320.86,315.46,,,,,,,,,,,,,,,,,,315.42,319.35,316.56,319.75,,,,,,
2018-01-13 21:56:03+00:00,L7,,,352.01,354.51,354.07,353.18,350.60,349.16,340.34,339.13,351.25,352.78,352.92,356.85,370.27,370.39,370.10,356.35,361.48,362.79,357.36,350.04,356.30,353.40,358.30,351.48,343.62,338.66,343.44,344.56,338.20,343.93,345.08,343.20,339.60,334.86,,,,,,,,,346.40,350.66,349.37,349.56,351.59,344.69,347.64,346.02,349.48,348.87,347.79,349.47,351.51,350.19,350.12,349.20,347.18,348.09,348.78,349.33,354.25,362.39,365.35,362.16,360.52,357.68,344.48,350.70,266.59,258.77,243.30,,,,,351.96,349.70,352.07,349.57,350.95,371.00,347.24,302.52,322.17,329.95,329.47,321.84,318.59,321.08,321.70,321.57,322.19,320.76,323.95,331.13,334.45,332.21,337.85,342.64,339.61,332.84,,,,,,,,,336.70,342.16,342.58,343.21,342.62,349.69,347.35,349.20,361.00,364.00,368.27,369.40,364.02,361.59,363.13,359.01,360.54,357.23,354.84,347.01,348.96,340.82,,,,,,,329.44,338.71,338.24,338.86,329.94,327.56,327.96,331.96,328.63,327.74,329.87,332.74,339.99,344.31,348.83,344.16,347.63,341.40,339.85,339.44,339.37,,,,,,
2018-01-20 22:02:07+00:00,L7,,,,,,,,,,,,,,,,359.60,359.85,352.75,353.16,348.87,345.22,343.79,347.71,349.27,340.60,339.61,344.36,338.55,331.45,338.04,332.75,333.16,334.28,332.41,329.08,323.37,330.00,,,,,,,,,,,,,,,,,,346.76,346.69,345.75,341.20,337.15,336.80,340.36,341.09,345.24,352.06,356.47,361.82,364.03,361.46,355.76,354.09,354.60,349.81,346.36,335.46,340.66,250.12,250.71,237.71,228.48,,,,,,,,,,,,,,307.12,322.99,321.63,326.74,326.29,331.22,326.80,325.05,327.83,332.70,330.33,334.25,336.35,332.74,330.76,335.86,333.20,332.26,,,,,,,,,,,,,357.87,366.23,368.20,363.71,359.84,361.68,355.99,353.97,355.35,348.54,339.42,331.76,331.70,335.01,336.82,338.31,335.83,339.99,,,,,,,,,,,,,329.45,338.68,337.42,342.35,337.33,336.97,332.64,332.82,331.14,332.57,336.95,342.91,344.12,343.18,344.27,341.56
2018-01-29 21:55:48+00:00,L7,357.91,359.18,356.96,356.40,356.13,360.87,348.99,347.88,352.97,351.50,350.40,352.79,346.95,349.23,356.55,361.97,360.04,354.26,365.80,367.36,360.46,361.31,358.08,354.68,351.56,343.26,343.10,339.06,341.46,344.23,341.12,,,,,,,,,,334.99,336.09,345.10,353.58,357.15,356.25,351.91,351.87,352.71,355.39,352.66,355.44,354.56,349.07,342.90,345.09,342.76,350.48,348.75,347.52,339.75,338.69,341.90,351.57,363.13,367.79,,,,,,202.48,143.09,111.84,,345.99,357.23,355.05,352.50,348.67,352.33,359.52,362.37,360.32,363.86,355.75,285.56,318.79,334.19,336.58,319.13,313.00,311.64,313.27,318.44,324.27,327.56,332.62,333.75,331.15,324.84,332.35,,,,,,,,334.66,332.68,337.22,339.62,338.23,342.94,342.21,341.16,345.28,347.10,353.92,358.98,360.42,363.46,374.22,370.15,364.17,356.39,354.83,348.55,352.00,347.86,,,,,,,338.97,338.01,341.05,337.98,340.43,334.33,333.77,335.27,331.49,332.43,329.55,329.16,332.36,331.98,330.88,333.83,340.63,340.63,346.47,343.95,341.64,335.46,,,,,,,350.05,347.57,344.69
2018-02-05 22:01:51+00:00,L7,367.40,365.65,360.65,360.62,360.06,354.44,350.05,349.29,347.48,354.45,356.82,355.92,,,,,,,,,,,,,,,,,,,,,,338.08,345.04,340.47,335.79,341.84,338.51,340.26,340.78,340.02,347.05,348.97,349.11,350.00,348.83,354.28,351.03,349.45,352.21,346.54,349.81,350.17,187.47,,,70.53,103.95,73.31,,,,,,,,,,342.16,342.18,348.27,343.09,346.50,344.20,352.43,359.52,353.26,354.49,352.88,345.72,341.64,353.62,358.91,355.76,346.67,278.52,311.64,332.19,336.46,323.62,243.45,243.25,88.92,54.77,,,,,,,,,,329.15,332.02,331.33,333.04,334.65,332.32,333.57,335.54,335.38,334.05,336.77,337.21,337.05,341.94,346.92,347.52,352.16,359.95,361.51,,,,,,,,,,,,335.79,338.38,334.62,335.37,334.23,336.29,333.12,326.45,329.74,319.37,321.80,325.07,321.21,325.08,323.72,325.40,325.73,324.50,,,,,,,,,,,,343.04,344.88,342.10,343.50,337.34
2018-02-14 21:55:35+00:00,L7,365.07,369.61,367.62,368.20,367.84,365.28,368.89,358.20,348.60,351.18,355.10,362.88,364.29,369.26,373.18,369.38,371.91,366.84,366.58,374.95,374.34,,284.12,192.53,,,,,,,350.15,348.60,348.72,355.86,345.17,351.87,350.88,350.44,345.51,348.99,352.24,354.86,354.32,357.32,364.52,361.02,353.73,358.17,361.97,359.24,365.82,360.38,362.17,362.92,360.89,363.25,363.79,361.46,360.06,68.78,,,89.58,114.44,135.69,133.94,,359.90,356.59,367.11,350.08,360.16,358.02,358.17,357.80,358.75,363.89,365.99,365.20,361.90,354.45,356.09,351.39,362.50,364.98,,271.13,300.93,329.56,337.77,331.11,320.86,323.43,324.05,248.09,250.66,254.58,,,,,,338.91,337.39,340.28,340.93,338.91,338.80,338.10,339.42,336.67,340.45,342.13,342.31,343.55,340.09,344.85,347.10,347.59,353.04,363.56,366.58,374.28,375.98,,,,,,,,352.89,352.55,350.36,354.05,343.61,347.77,351.66,349.26,347.94,345.48,341.80,340.90,341.49,338.54,334.32,337.56,339.96,336.13,336.44,335.57,336.09,,,,,,,,340.17,345.52,347.35,348.18,352.11,354.93,357.26,351.97,353.03
2018-02-22 21:53:49+00:00,L8,340.52,341.75,348.08,342.49,345.23,336.95,333.30,330.76,325.15,327.31,335.66,334.10,334.54,344.65,346.96,346.51,347.58,345.21,346.37,348.29,347.49,346.18,346.53,345.22,331.62,323.54,321.36,313.71,318.05,326.14,326.87,326.53,322.94,324.56,326.35,325.70,323.37,325.36,325.52,331.60,326.84,331.24,334.33,338.84,342.75,338.30,338.05,337.53,336.07,339.14,335.55,341.21,342.06,340.35,343.72,341.61,342.84,341.31,334.71,331.24,336.71,336.23,338.22,340.78,349.60,350.33,356.04,358.32,346.48,347.97,335.73,337.58,334.83,329.78,339.03,340.28,348.79,349.52,351.39,352.93,351.66,347.40,338.66,347.39,351.36,,262.41,287.90,313.05,328.69,322.44,306.91,306.63,307.44,313.02,319.18,319.56,319.78,318.39,318.67,316.89,321.46,322.82,320.96,321.97,317.42,325.08,324.47,316.52,317.97,321.73,327.83,324.57,321.76,324.00,329.40,328.64,323.76,333.07,337.59,340.51,344.62,351.94,355.43,352.60,349.00,349.55,347.66,348.58,350.20,340.64,336.22,335.17,328.00,335.83,334.14,329.82,331.83,324.04,329.31,328.17,326.61,319.96,317.72,321.99,318.74,317.28,314.37,312.18,315.83,319.02,323.88,320.95,325.32,325.11,326.72,325.69,327.51,327.98,329.60,326.61,332.10,336.44,342.26,338.96,338.69,335.29,329.70
2018-03-25 22:01:18+00:00,L7,,,,,,,,,,,,,,342.88,354.35,349.99,350.76,347.13,355.98,362.55,358.57,365.56,363.67,350.65,347.81,334.93,333.15,328.03,330.10,331.54,331.60,329.10,330.42,330.32,330.34,335.33,327.97,317.38,,,,,,,,,,,,,,,,,335.38,351.18,349.98,352.12,343.38,345.35,345.33,348.18,346.37,349.40,356.23,355.50,357.71,363.27,361.73,350.00,347.96,344.30,348.67,344.80,346.61,243.77,246.62,229.88,221.89,,,,,,,,,,,,331.68,323.95,323.04,325.71,326.61,325.01,324.51,331.05,331.39,334.95,325.84,340.20,340.72,332.22,329.92,326.58,336.98,331.27,331.49,328.34,,,,,,,,,,,,,361.35,366.35,365.22,360.30,356.60,358.29,354.02,347.00,343.81,344.78,344.98,337.65,333.68,334.07,334.40,335.04,335.19,,,,,,,,,,,,,322.72,329.48,335.22,341.99,339.92,334.40,335.64,330.53,330.99,335.11,329.42,335.12,342.76,344.55,345.81,344.88,344.85
2018-04-03 21:54:59+00:00,L7,359.79,352.24,360.24,361.33,355.20,355.08,352.67,367.69,349.81,342.22,351.96,347.82,357.03,355.52,359.25,362.03,356.28,353.11,365.12,358.28,359.34,366.16,289.41,193.17,,,,,,,,,327.22,326.88,328.60,323.96,328.53,329.12,321.25,331.13,334.91,339.93,343.81,346.20,342.23,338.25,344.07,338.61,345.42,347.70,347.18,346.06,345.17,343.34,340.56,344.14,341.83,344.49,343.68,345.19,144.69,129.47,124.45,125.31,130.52,142.34,,,351.40,347.09,346.16,351.58,344.05,345.14,349.80,349.29,353.61,352.62,357.06,349.13,346.48,340.47,340.64,352.70,342.52,350.74,,292.69,340.22,359.47,347.53,328.15,320.88,322.47,238.78,243.23,248.68,,,,,,336.28,329.91,326.88,325.96,334.30,332.19,335.99,328.60,329.54,327.19,332.34,338.24,337.51,342.42,343.53,341.99,347.46,347.32,353.23,361.70,364.92,365.42,,,,,,,,343.19,341.44,337.82,328.55,329.42,332.80,330.38,330.86,335.46,333.12,323.51,325.45,329.40,325.11,328.69,324.60,323.87,326.08,329.51,322.28,325.06,327.84,,,,,,,327.74,336.25,,,,,,,
2018-04-11 21:53:25+00:00,L8,348.52,349.36,338.47,343.87,339.21,,251.93,257.60,,,278.31,,,,340.77,337.55,339.40,344.71,349.38,350.20,352.61,356.30,310.27,202.03,63.20,,,,,,,,324.52,311.94,,313.55,308.82,314.71,315.94,322.50,322.28,331.21,330.53,335.65,343.77,,345.27,342.66,340.37,339.25,337.26,341.95,339.10,338.50,337.27,336.85,339.74,336.49,341.68,339.51,336.85,341.53,337.21,344.74,350.83,158.45,170.85,210.77,230.98,215.86,339.25,338.92,331.61,334.06,340.50,,,,,,,,,,,,,,108.51,344.24,338.49,327.33,320.53,317.77,315.22,316.36,314.56,319.99,318.51,328.91,323.32,329.81,320.73,317.10,316.73,319.84,319.96,320.75,317.86,312.96,315.92,305.54,322.10,323.62,319.49,323.50,328.31,339.32,332.42,335.97,344.75,355.53,358.04,355.93,346.24,346.68,344.50,342.27,336.84,336.87,339.53,338.88,337.25,327.85,319.02,317.55,333.34,327.92,307.86,,,,311.49,324.99,321.86,310.88,315.45,314.98,318.60,315.92,325.60,323.26,320.99,328.33,331.44,325.26,318.75,327.41,325.35,322.21,328.31,328.52,331.74,337.77,335.71,335.83,330.24,329.83
2018-04-18 21:59:31+00:00,L8,342.29,343.71,346.59,345.27,,,,,,,279.39,261.09,,,354.41,358.00,354.40,352.29,351.17,351.84,347.32,350.20,346.32,343.75,317.52,293.27,266.07,281.25,303.04,314.00,314.88,322.13,319.83,312.45,,298.02,315.04,305.13,315.31,326.54,330.33,334.42,333.24,329.75,335.06,341.46,341.29,339.93,335.82,335.08,339.52,344.95,344.38,338.66,342.18,343.50,340.48,341.71,337.36,335.67,334.62,334.20,340.18,346.30,348.99,347.54,354.71,349.43,349.00,340.80,343.08,334.41,339.60,342.15,345.92,349.57,349.68,350.13,349.15,358.65,351.58,347.49,346.18,345.20,347.49,346.38,,264.09,369.03,352.41,341.81,325.67,319.99,320.62,326.87,325.65,327.51,327.89,322.29,328.10,328.20,325.41,324.47,325.54,326.03,330.89,322.94,326.12,325.38,327.42,324.92,328.40,325.96,328.45,323.67,329.07,333.51,335.46,334.13,341.68,351.09,355.31,361.85,360.35,354.23,350.17,346.89,349.83,352.37,346.95,341.69,336.69,336.30,330.71,331.97,322.72,324.37,324.19,321.36,,279.00,,315.23,320.86,315.89,313.07,316.85,318.18,316.33,309.12,315.56,323.65,320.89,328.99,331.86,333.45,315.79,321.02,315.78,316.12,324.37,328.57,327.57,334.32,338.61,338.58,334.67,334.97
2018-04-26 22:00:47+00:00,L7,339.27,342.72,339.51,345.84,,,249.52,253.66,276.69,278.05,275.05,248.95,242.49,265.39,290.63,,,,,,,,,,,,,,,,,,,,269.00,281.68,291.47,270.85,302.00,321.45,318.05,324.64,331.33,336.76,336.13,333.31,334.70,334.42,340.72,335.79,335.33,332.73,,,,,,,,,,,,,,,,,,,328.20,326.68,326.09,335.07,323.99,342.77,330.17,335.50,338.87,344.35,340.49,322.73,332.35,325.33,329.41,332.69,317.07,316.08,354.77,214.71,228.45,234.88,228.85,118.07,127.59,137.13,,,,,,,,,299.38,314.94,313.72,319.95,323.66,312.93,318.50,315.85,318.49,314.80,317.44,317.75,323.90,329.06,333.45,337.88,342.79,349.85,,,,,,,,,,,,,,316.36,314.21,319.03,298.95,278.35,263.06,275.48,288.47,311.07,293.43,306.81,304.47,307.48,309.79,303.25,304.97,315.24,,,,,,,,,,,,327.63,325.45,330.57,329.76,327.96
2018-06-22 21:53:38+00:00,L7,341.10,,,,265.12,236.47,231.64,230.09,,273.96,268.88,241.34,227.86,228.12,,275.83,293.94,292.82,334.74,346.42,347.47,347.53,347.81,334.58,310.30,276.67,254.81,,,,,,,,,,,,,322.26,327.76,324.88,,,332.03,326.78,334.61,333.90,334.77,343.48,345.34,331.42,343.26,334.41,335.95,335.13,335.30,334.10,338.24,332.72,335.82,337.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.37,197.94,188.61,,,,,313.72,313.71,323.12,309.72,310.64,314.40,311.70,321.22,317.77,316.63,324.29,317.89,327.26,338.48,,,347.77,357.87,355.56,,325.93,,238.49,253.83,,,,,,,,300.33,303.50,299.46,297.86,273.57,268.71,267.38,244.83,282.15,234.10,313.52,302.91,304.37,,266.40,,,274.53,318.75,,,,,,,,,,,,,324.13,323.31
2018-06-29 21:59:40+00:00,L7,326.59,,,,271.56,240.94,237.56,229.93,,275.57,270.15,245.85,230.17,224.58,283.55,275.83,295.36,297.30,210.47,,,,,,,,,,,,,,,,,,,,,316.53,310.57,316.23,,,325.27,325.13,324.20,325.36,320.22,324.96,326.81,328.05,323.67,327.46,326.21,324.42,191.49,191.32,172.50,135.97,133.88,109.87,92.12,107.82,,,,,,,,,,324.12,326.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.80,302.47,308.57,299.45,303.12,308.34,304.32,313.88,312.30,314.63,320.50,,,330.47,331.94,334.52,318.18,322.14,,245.99,,,,,,,,,,,305.02,297.88,272.29,257.74,257.99,244.98,280.21,230.50,265.44,274.30,271.77,,265.14,,,271.32,229.45,,,,,,,,,,,,,306.84,312.20
2018-06-30 21:53:07+00:00,L8,338.91,340.90,347.57,,268.44,241.58,240.82,238.17,,276.55,273.54,243.67,228.78,229.80,285.18,275.60,293.52,294.33,342.75,353.14,356.52,353.88,354.29,345.57,307.71,277.40,257.57,258.47,282.51,321.41,307.36,299.54,312.35,303.73,271.10,,257.02,291.41,188.70,330.42,326.81,333.46,328.49,333.97,342.23,335.16,334.11,337.38,337.33,338.16,340.09,345.74,346.16,340.17,339.73,341.86,339.78,340.46,338.13,335.96,334.54,339.73,348.73,349.20,341.85,342.12,343.01,,,,,,,,,,,,,199.45,352.85,344.19,350.86,341.67,335.78,319.70,321.94,330.41,120.95,265.41,334.14,368.67,359.98,336.44,330.01,326.27,321.66,325.15,330.13,333.33,334.29,332.45,326.80,328.19,326.77,332.63,321.53,320.15,315.37,316.48,322.69,328.33,328.46,330.25,332.46,324.67,331.94,338.56,342.96,339.37,343.65,352.09,353.01,338.16,331.28,,251.52,243.26,273.25,258.29,230.71,270.51,261.53,267.66,302.23,310.85,311.95,313.23,300.60,274.82,256.93,262.39,244.47,283.24,234.40,270.35,306.67,273.78,,271.17,272.17,295.82,275.08,322.02,332.59,332.93,276.57,226.80,211.54,63.26,272.61,287.96,227.61,161.02,108.63,73.08,339.20,335.26
2018-07-15 21:59:21+00:00,L7,345.04,,,,268.80,248.05,252.07,252.85,279.68,276.29,277.94,244.58,238.73,,,,,,,,,,,,,,,,,,,295.48,314.45,311.40,270.61,266.61,,283.77,196.84,323.02,322.92,327.28,324.53,333.72,339.12,335.62,338.77,337.70,339.60,340.06,342.39,344.17,203.81,203.67,204.29,196.24,,,,,,,,,,,,339.58,347.23,342.58,358.70,351.79,344.68,367.44,345.03,349.09,348.14,350.48,351.58,343.29,340.48,341.01,335.84,332.78,313.62,301.06,306.18,297.68,125.38,209.36,170.37,154.37,126.73,86.05,,,,,,,,,,,317.60,323.28,309.93,324.28,318.31,321.47,317.26,319.75,325.94,321.31,326.35,325.39,327.54,331.17,334.30,338.68,342.48,345.12,,,,,,,,,,,,,313.82,307.20,308.34,316.08,301.54,276.24,263.13,272.65,271.50,295.75,238.44,301.56,302.02,308.89,283.49,280.25,281.89,,,,,,,,,,,,,,,317.31,323.71,325.45
2018-07-16 21:53:15+00:00,L8,344.47,344.62,343.51,,269.88,244.02,244.52,248.11,274.74,277.68,274.38,244.29,233.79,232.49,286.59,276.86,295.71,295.22,351.63,353.67,352.90,349.51,345.34,339.68,308.67,,258.09,265.74,287.10,325.52,312.10,299.82,313.62,304.94,271.78,276.14,,290.81,194.54,329.74,326.59,332.17,332.47,336.44,335.04,335.93,346.99,345.01,340.62,340.75,342.96,339.26,340.63,341.01,344.42,339.54,340.61,335.90,342.19,338.44,344.67,341.75,345.24,338.22,340.61,343.56,342.10,345.31,346.95,347.62,348.69,347.58,343.92,350.79,,,,,,,,,,,,,,,,170.46,316.23,364.02,372.72,340.94,329.55,327.11,323.05,326.19,329.37,331.47,329.73,330.62,325.59,326.28,323.08,326.34,318.36,313.67,318.11,316.19,314.74,315.01,319.95,321.17,324.92,328.84,330.97,334.14,335.41,339.17,343.39,347.16,358.44,350.27,342.30,305.79,255.05,248.23,276.48,260.95,236.29,272.39,271.48,272.64,307.72,307.02,312.39,318.88,301.95,275.95,259.44,263.57,272.04,279.69,231.57,318.83,312.76,311.48,304.18,276.04,279.92,314.05,,324.98,325.22,327.46,281.59,230.72,200.86,86.40,275.70,301.49,242.39,240.62,238.06,253.54,333.89,334.66
2018-07-24 21:53:02+00:00,L7,,,345.00,344.05,,,,249.17,274.50,279.35,274.65,248.21,,233.78,284.90,279.94,294.55,330.61,348.08,351.46,351.44,354.51,360.91,347.51,308.26,,253.45,271.54,288.80,322.90,308.19,300.33,313.34,309.70,266.12,275.98,,290.83,226.37,,,,,,,341.16,341.33,344.41,338.78,343.68,342.52,335.20,338.71,338.24,337.08,342.73,339.99,343.82,341.64,349.44,332.77,340.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.39,390.25,337.47,330.63,336.37,327.39,338.15,334.18,336.61,334.29,334.37,328.76,328.57,323.45,324.17,,,,,,,,318.22,320.32,325.86,335.76,331.61,329.34,342.37,345.38,354.41,358.54,356.11,346.10,312.07,253.92,,,,251.14,271.60,272.64,280.20,313.06,,,,,,,,,295.21,224.93,314.68,316.94,309.84,,316.74,293.52,312.73,,332.60,337.52,326.46,,276.00,294.03,106.84,320.58,306.28,251.62,228.98,186.62,167.51,,
