dates,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0018,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0078,nzd0282-0079,nzd0282-0080,nzd0282-0081,nzd0282-0082,nzd0282-0083,nzd0282-0084,nzd0282-0085,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0092,nzd0282-0093,nzd0282-0094,nzd0282-0095,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0100,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167,satname
2011-10-24 21:48:11+00:00,354.50,359.39,350.64,334.17,325.26,328.06,340.25,346.29,348.38,341.42,341.79,349.64,348.47,345.51,354.19,350.27,354.26,352.37,346.50,348.31,345.88,346.44,358.07,350.07,348.41,346.62,339.41,344.79,344.14,335.43,337.36,341.98,347.40,349.75,342.79,348.24,349.79,344.87,342.25,345.45,358.59,357.37,359.32,364.69,352.20,350.91,355.53,348.89,345.56,340.42,338.31,337.31,335.98,337.07,337.68,338.18,344.81,340.13,325.81,326.71,329.70,335.13,337.58,341.39,340.13,341.11,334.14,338.90,348.47,344.98,342.75,351.36,352.50,347.63,349.74,359.58,362.52,363.50,359.79,357.43,357.46,350.98,354.51,338.12,337.82,341.11,349.21,350.06,358.61,359.70,357.84,347.51,356.10,369.91,386.08,328.74,383.69,373.54,370.97,370.10,368.28,359.63,363.89,358.18,360.31,346.61,350.05,345.48,345.70,349.50,353.42,350.45,349.02,340.15,342.32,339.99,341.40,324.62,329.56,339.41,342.35,348.07,346.13,356.10,353.44,353.39,352.18,352.97,341.39,337.81,327.33,332.72,333.59,338.02,339.69,338.34,340.53,341.67,344.87,344.78,336.68,335.60,333.14,330.59,328.44,328.18,315.36,309.67,315.75,321.07,323.53,322.13,320.18,329.64,331.86,342.26,341.68,341.73,339.70,335.03,334.24,339.40,342.56,343.22,343.01,344.32,346.12,343.91,L5
2011-11-17 21:53:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.68,347.05,347.80,346.13,343.71,347.24,340.07,348.95,350.10,352.10,351.84,348.46,353.85,348.74,356.65,354.36,,,,,,,,,,,,,,,,,368.82,362.51,358.52,360.39,357.28,355.25,351.53,351.21,357.04,349.51,347.37,342.65,345.27,343.29,343.72,338.11,339.04,336.06,,,,,,,,,,,,,,344.82,341.77,342.52,339.83,343.50,339.38,337.35,340.90,340.31,336.26,334.15,334.69,332.16,325.48,327.35,325.19,,,,,,,,,,,,,335.98,342.55,340.21,347.06,344.12,340.86,343.65,349.85,349.32,354.60,353.16,350.20,L7
2011-11-26 21:47:46+00:00,331.37,327.44,327.45,322.10,318.90,321.15,319.63,326.60,329.80,329.52,,,,,,,,,,329.81,338.18,331.52,340.39,332.93,328.15,325.14,327.56,325.67,321.53,323.44,322.00,324.03,322.28,327.26,323.08,331.27,326.37,328.10,330.31,326.96,328.85,331.17,323.20,329.42,331.50,334.36,333.21,325.04,329.01,329.05,,,,,,,,309.69,319.13,320.33,321.86,317.27,315.93,319.68,320.18,328.34,328.80,329.82,327.82,330.85,322.18,329.69,328.12,334.38,327.32,321.89,329.65,320.36,315.04,316.25,317.58,319.37,316.07,317.88,,,,,,,,339.64,337.19,332.70,346.31,363.29,,362.24,354.79,352.30,343.55,338.93,329.48,328.46,325.56,328.09,330.15,328.54,332.07,328.93,327.92,324.12,321.52,315.13,317.00,307.34,315.67,,,,,,,338.39,337.81,333.92,329.35,329.34,321.97,327.46,319.66,322.83,316.96,319.90,318.69,320.46,318.62,320.48,316.36,314.23,303.83,304.15,301.44,307.46,306.33,,,,,,,,,,,,,,,,,,,,,326.72,325.36,321.05,L7
2012-01-04 21:54:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.97,335.03,337.38,342.79,337.57,345.34,348.91,348.06,342.28,335.98,339.12,331.96,343.79,347.24,347.14,340.49,343.44,344.77,344.38,344.59,,,,,,,,,,,,,,,353.07,358.11,359.17,356.68,355.47,351.02,349.39,345.31,344.28,345.46,346.32,342.63,339.69,337.87,334.60,338.17,339.76,344.54,346.71,,,,,,,,,,,,,,309.23,332.51,337.15,339.46,339.91,335.87,334.36,333.50,322.59,324.06,321.19,317.36,325.62,327.46,325.50,321.27,,,,,,,,,,,,,,334.06,341.70,342.64,339.85,341.85,343.41,L7
2012-01-20 21:54:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,337.64,332.16,338.81,338.26,348.17,347.72,338.27,337.33,,,,,,,,,351.74,352.99,,,,,,,,,,,,,,,,,,,,321.95,330.69,330.67,330.08,337.61,336.38,338.72,341.18,344.34,336.65,337.02,339.45,348.56,351.03,353.84,350.82,353.64,344.46,346.67,,,,,,,,,,,,,,,,356.37,369.29,360.43,,348.45,366.63,391.55,392.02,351.37,343.82,348.23,343.22,339.83,340.56,340.39,340.58,343.44,344.15,341.28,,,,,,,,,,,,,,,337.97,338.84,340.94,335.40,334.48,335.99,336.50,334.80,338.75,338.78,341.95,340.55,336.51,334.18,332.48,324.06,,,,,,,,,,,,,,344.56,342.28,335.28,332.89,338.23,343.53,346.94,348.54,347.69,349.06,348.46,346.57,L7
2012-03-17 21:48:11+00:00,340.85,341.07,348.44,341.44,340.24,335.47,337.99,346.26,339.72,343.98,347.04,348.70,345.29,350.20,355.76,355.96,355.13,351.48,345.93,348.54,348.73,339.73,339.85,341.99,333.25,336.71,336.46,341.63,339.15,337.69,333.22,340.93,,,,,,,,,,341.54,345.80,349.25,346.57,353.14,352.26,349.90,348.74,348.94,345.30,340.95,327.60,334.43,338.69,338.36,333.54,330.34,332.56,329.25,326.83,324.65,321.13,323.94,323.79,330.20,335.71,339.46,343.76,,,,,,,,350.90,347.78,354.69,353.60,,374.36,368.20,347.35,353.76,356.39,352.48,359.49,369.39,360.15,357.14,359.85,360.59,367.92,365.50,370.87,373.31,379.42,382.34,384.77,373.48,,,,,,,,,343.05,343.40,344.39,341.35,337.06,333.38,335.72,335.07,337.97,340.55,343.02,349.53,352.70,352.67,356.93,350.85,345.64,338.68,344.10,338.13,336.46,332.20,332.49,332.62,,,,,,340.81,335.71,333.75,332.47,324.39,320.01,318.09,321.65,324.75,320.85,321.03,324.82,321.12,326.53,323.82,325.34,329.38,333.86,335.43,335.88,333.70,329.75,,,,,,,338.10,342.48,L7
2012-04-25 21:54:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.62,372.98,375.89,374.97,371.66,366.20,359.55,359.48,360.13,353.28,349.67,347.33,342.72,340.44,342.85,342.86,343.11,349.95,354.39,,,,,,,,,,,,,,318.72,322.37,325.73,335.06,311.50,288.04,265.95,277.47,290.99,291.57,314.66,326.71,317.09,314.41,311.11,307.82,,,,,,,,,,,,,,352.28,354.10,354.60,353.02,361.44,L7
2012-06-12 21:54:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.24,339.35,344.64,334.75,334.67,338.98,330.18,332.56,328.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.44,326.78,334.62,335.12,340.64,339.43,339.71,330.19,332.17,314.38,,,283.28,,253.19,,,,,,,,,,,,,,,291.16,302.77,290.01,291.96,272.84,281.88,293.83,,314.19,320.27,320.54,287.21,,,,,299.03,,,,,,,L7
2012-06-21 21:48:32+00:00,,,,,,,,,,,,,,,,,,,352.84,355.75,352.21,352.41,349.27,342.60,310.37,290.76,,,,,,,,,,,,,,342.92,342.88,352.78,,,354.00,346.77,349.39,345.81,349.07,346.37,343.20,344.93,348.00,344.13,343.65,332.90,339.85,340.61,333.13,333.73,333.27,330.36,334.80,333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.04,354.85,350.56,358.47,345.30,346.48,350.42,349.49,347.86,342.03,340.77,338.24,334.41,339.59,,,,352.97,350.51,338.51,334.36,307.92,,,276.65,,219.26,,,,,303.26,311.03,304.70,304.30,273.64,258.54,265.01,271.72,287.63,,304.31,300.22,302.82,,272.22,,,278.95,316.29,329.88,321.38,,,,,,,,,,,340.31,342.28,L7
2012-07-07 21:48:45+00:00,334.82,336.71,333.01,,,,,,,,,,,,,,,,328.38,342.91,340.59,333.10,336.80,331.81,314.79,295.40,,,,326.58,319.16,308.07,316.19,316.19,,,,,,328.86,326.85,335.60,,,345.21,,,,,,,,,324.85,327.48,321.38,322.39,328.76,321.01,324.61,324.47,321.53,315.00,319.74,319.28,320.05,325.67,326.15,334.02,320.90,,,,,,,,,,,,,,,,,,,354.72,358.31,350.55,352.05,341.35,340.42,348.11,340.43,348.91,343.90,351.61,347.49,350.83,344.37,348.79,342.90,346.06,347.86,343.81,342.47,341.97,339.37,336.93,333.73,327.01,,,,,,,,331.38,338.65,338.33,318.63,331.56,312.36,,,277.82,,236.04,,,280.00,310.51,309.49,314.40,,,279.88,265.25,271.82,250.29,,,,,,,279.28,279.33,293.99,280.98,,319.24,326.98,290.06,,,,,296.22,,,,,333.98,337.75,L7
2012-08-15 21:55:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.86,330.78,326.76,325.31,327.40,327.44,328.99,331.39,326.61,323.93,318.75,326.48,319.66,321.00,321.87,324.06,327.60,326.81,328.41,331.87,,,,,,,,,,,,,,,,,322.02,337.54,348.43,357.68,348.45,351.59,346.96,339.12,338.98,346.28,348.91,347.46,353.56,359.88,359.34,359.71,358.23,349.51,352.01,,,,,,,,,,,,,,,,322.46,334.76,333.00,334.22,328.24,331.00,317.15,,341.62,340.07,328.00,238.00,,317.44,318.02,313.27,,,,,,,,,,,,,,287.77,306.42,307.47,306.39,300.56,316.93,317.92,331.33,,333.21,331.67,328.56,331.03,327.92,324.49,328.40,,,,,L7
2012-08-24 21:49:17+00:00,349.44,352.17,353.06,352.98,,,,,,,,,,,,,,,345.05,353.01,351.63,349.60,349.46,343.15,315.80,299.61,,,304.91,339.76,332.11,306.57,329.11,317.08,293.24,,315.92,300.84,330.73,329.71,331.26,338.19,344.54,346.35,351.74,346.73,344.48,338.83,,,,,,,,,334.54,333.13,328.71,329.42,327.08,333.33,327.92,328.50,327.54,329.69,332.79,332.41,338.05,342.40,347.63,348.80,354.23,349.32,352.47,359.28,373.90,392.68,401.40,410.21,402.53,318.43,332.20,,,,,,,,353.68,361.41,357.26,356.46,353.55,355.30,344.80,357.86,369.44,363.44,369.87,361.50,360.35,357.36,355.85,359.06,357.87,359.32,348.23,347.24,349.05,352.56,345.83,349.84,344.03,,,,,,,,349.35,340.56,347.30,331.91,346.31,347.56,348.20,337.66,,,330.33,321.13,329.06,326.29,327.59,325.49,307.77,289.74,271.86,,308.26,314.68,,,,,,,312.85,318.75,319.45,331.44,333.03,333.23,316.13,327.66,329.45,334.38,340.81,334.64,330.46,331.93,327.54,338.18,344.82,334.23,L7
2012-08-31 21:55:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.94,342.89,346.67,348.09,339.64,338.61,344.56,348.17,346.55,344.41,338.70,338.17,330.61,331.87,332.77,329.86,331.67,328.95,327.82,328.43,332.35,,,,,,,,,,,,,,,,,321.61,336.43,338.46,330.69,338.68,347.28,350.52,356.53,359.63,361.12,356.62,358.69,352.33,354.19,356.80,361.17,358.94,358.10,360.23,,,,,,,,,,,,,,,342.20,340.27,342.12,342.47,342.87,344.26,343.74,347.80,352.85,356.43,347.18,343.26,342.62,349.87,348.37,342.10,340.82,334.40,,,,,,,,,,,,,304.23,317.01,314.40,316.17,318.46,323.21,330.99,330.92,329.51,329.16,333.98,338.02,328.55,331.61,332.64,327.71,,,,,,,,,L7
2012-09-09 21:49:28+00:00,358.20,355.83,359.49,357.90,354.80,354.47,352.28,354.81,353.74,351.73,357.82,359.19,357.98,366.29,371.23,373.65,368.04,,,,,,,,,,343.17,343.40,341.87,347.30,348.82,345.66,350.47,351.77,352.55,349.88,348.40,346.19,347.18,353.56,353.38,349.61,356.60,360.51,361.42,356.46,349.00,351.09,352.37,352.36,351.88,348.73,351.85,350.80,353.95,,,,,,,,,335.46,338.24,339.72,343.52,342.59,349.48,346.20,350.61,352.02,357.15,356.68,364.04,365.51,373.03,383.95,390.13,394.36,379.97,308.97,341.80,352.18,338.30,341.06,347.50,354.39,358.74,365.11,,,,,,,,367.53,369.95,367.29,368.81,367.61,363.25,363.13,363.12,362.14,360.06,360.23,358.28,357.56,359.23,356.85,357.62,353.20,353.27,348.94,349.19,345.83,352.89,349.40,349.65,,,,,,,,342.88,352.06,350.35,344.88,343.13,339.97,341.23,342.83,342.52,345.28,344.62,341.14,338.70,325.93,333.34,324.81,321.94,327.28,324.52,326.51,330.32,331.67,,,,,,342.41,344.20,346.79,345.07,339.74,341.31,338.50,337.39,343.25,341.43,346.73,344.73,347.99,L7
2012-09-16 21:55:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.21,354.42,355.46,351.70,351.32,351.43,348.52,349.49,349.99,352.00,352.09,350.64,354.77,354.02,351.07,356.84,354.23,357.28,358.57,353.48,346.90,351.68,,,,,,,,,,,,,,,,,346.05,357.65,356.86,359.48,368.68,370.33,366.58,362.85,364.35,368.76,373.75,383.70,376.02,302.66,,384.22,354.46,350.59,354.88,358.66,,,,,,,,,,,,,,,,357.77,357.76,356.32,358.00,356.78,358.77,356.00,354.90,356.28,355.78,349.16,349.82,349.19,346.92,347.99,348.88,347.40,354.23,,,,,,,,,,,,,,,345.68,343.79,346.35,344.53,341.76,340.61,336.93,329.43,322.14,324.62,324.86,326.92,324.88,324.86,326.24,332.60,,,,,,,,,,,,,342.95,344.41,349.70,347.75,346.13,L7
2012-09-25 21:49:37+00:00,339.37,337.93,338.23,340.81,337.61,337.76,336.60,339.10,342.35,335.41,339.91,344.54,345.57,,,,,,,,,,339.97,342.03,342.86,338.37,338.52,335.53,337.71,340.21,338.29,340.83,335.58,341.29,342.37,342.24,339.69,335.88,332.80,339.31,349.86,347.92,344.04,347.26,343.53,349.48,348.23,345.74,337.39,333.88,328.87,336.38,,,,,,,,,330.07,333.46,333.83,332.27,335.02,333.45,332.14,337.54,340.08,343.51,337.60,336.41,346.37,358.74,359.06,357.87,352.76,358.50,370.77,378.42,359.31,,368.88,357.18,362.86,362.31,,,,,,,,342.55,338.28,344.37,352.98,353.15,354.23,355.23,356.44,359.58,354.46,344.62,345.44,349.71,353.35,346.82,348.87,350.75,353.75,348.56,346.85,348.16,346.77,340.25,331.69,332.85,337.65,,,,,,,,341.49,345.47,338.88,344.00,338.21,332.03,329.65,324.07,322.49,321.95,327.07,331.80,332.87,333.91,329.64,317.29,318.13,311.78,313.03,313.57,313.23,,,,,,,,320.93,327.66,327.45,332.73,333.99,337.37,336.49,338.62,333.19,339.87,340.80,345.52,342.33,337.33,L7
2012-10-02 21:55:52+00:00,,,,,,,,,,,,,,,367.26,367.11,367.97,366.68,367.57,365.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.45,347.70,349.89,342.87,340.95,340.37,340.79,343.71,335.94,336.27,335.99,337.67,341.12,337.68,345.31,345.27,350.44,350.91,354.36,355.78,,,,,,,,,,,,,,,,364.71,360.44,361.70,363.11,364.68,363.49,363.44,357.49,361.09,353.03,358.57,367.58,368.24,370.85,366.05,367.34,366.75,364.11,363.97,360.94,,,,,,,,,,,,,,337.80,348.09,355.53,356.03,357.82,363.46,359.68,357.83,360.21,359.97,350.07,349.30,348.76,343.75,344.97,341.96,340.66,,,,,,,,,,,,,,316.31,326.05,330.37,329.55,331.46,337.98,340.51,339.39,339.34,338.51,337.15,341.73,340.92,341.97,345.50,345.84,,,,,L7
2012-10-11 21:49:45+00:00,345.23,340.69,338.50,340.43,343.56,336.67,336.89,343.08,345.24,339.52,,,,,,,,,,346.23,349.33,346.38,347.26,343.73,335.24,333.74,334.70,328.44,332.41,338.13,333.48,337.59,337.40,344.76,343.83,337.14,338.55,344.53,341.87,339.62,340.02,339.52,342.76,348.05,344.85,349.86,347.74,345.73,342.96,336.88,,,,,,,,,326.84,326.67,327.99,326.51,336.16,339.88,335.79,335.89,334.15,339.53,348.25,348.83,350.90,,,,,,,,,,,,370.72,361.62,,,,,,,,,,,356.52,357.00,358.61,355.64,360.29,359.46,352.71,355.39,352.03,349.05,349.18,349.09,351.38,349.91,342.33,343.23,346.50,347.39,339.64,337.18,335.31,335.12,337.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-11-19 21:56:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.48,327.35,335.96,332.82,336.11,338.58,341.21,341.62,345.93,344.93,342.95,332.08,328.80,331.22,329.48,325.69,325.00,326.87,333.71,326.92,323.59,324.20,,,,,,,,,,,,,,,,,329.29,346.58,340.20,346.39,340.38,355.12,,283.86,362.17,360.72,349.20,344.49,342.38,353.52,350.61,346.93,330.95,340.94,339.24,294.13,,,,,,,,,,,,,,,,332.60,332.99,330.88,341.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-12-14 21:50:09+00:00,,,,,,335.80,332.73,339.22,341.16,342.58,340.12,347.67,350.99,350.88,353.13,350.96,349.65,349.75,347.93,349.76,353.26,348.07,341.14,337.33,335.56,331.63,332.03,330.27,325.50,331.85,331.07,336.50,338.90,336.23,335.40,333.25,329.87,331.36,332.84,,,,,,,,336.78,333.61,330.62,334.50,328.59,333.65,329.07,332.16,331.13,324.58,324.20,319.58,322.26,323.47,327.27,324.07,326.14,327.01,331.27,338.20,337.70,339.18,343.60,343.42,338.51,337.67,333.65,336.89,,,,,,,,361.10,363.88,358.84,351.03,352.57,342.75,349.74,349.40,348.54,343.07,345.49,342.44,331.08,339.29,335.41,342.41,344.51,348.79,348.93,351.11,350.05,347.64,350.86,349.75,347.06,339.90,,,,,,,,320.89,324.62,321.91,321.30,319.89,322.49,329.03,336.66,344.71,347.99,348.71,348.56,347.30,346.18,339.24,338.95,334.40,332.73,327.39,320.74,321.49,325.26,,,,,,,312.97,319.99,318.93,316.92,318.79,315.70,316.01,309.58,308.57,309.29,308.53,314.06,319.16,326.96,324.45,325.87,326.09,327.10,325.16,329.81,336.66,341.51,,,,,L7
2012-12-30 21:50:14+00:00,347.08,345.12,353.23,355.44,353.89,355.35,353.65,349.71,350.94,356.42,358.59,360.35,361.10,360.90,365.90,367.25,360.86,,,,,,,,,,342.09,337.56,340.19,344.78,345.16,351.41,350.02,353.29,351.43,344.54,340.04,345.99,343.32,342.24,349.86,350.09,354.19,354.93,356.83,351.60,350.42,349.36,343.51,340.11,340.36,344.13,340.37,346.39,341.96,338.90,,,,,,,,336.74,341.91,342.14,344.17,346.09,,,,,,,,,,,,,,,,,,,360.75,363.69,364.65,364.19,305.33,,,,,,,358.63,360.17,360.35,357.52,358.19,358.13,356.52,360.36,360.92,356.21,359.15,352.93,351.00,352.14,352.47,349.08,349.73,348.92,344.40,344.05,343.13,351.86,352.31,354.04,,,,,,,,345.77,348.70,345.27,341.40,343.75,337.70,333.56,338.04,338.89,335.65,334.61,337.63,336.02,327.94,328.91,332.86,328.40,327.04,326.30,324.67,330.75,,,,,,,,,,,,,,,,,,,,L7
2013-01-15 21:50:12+00:00,342.26,,,,,,,,,,,,351.78,359.09,362.21,361.33,345.41,346.12,345.94,348.28,344.48,337.07,330.22,333.01,331.71,329.89,330.19,329.52,326.61,325.30,326.12,322.68,326.43,333.30,330.58,329.02,325.70,330.82,331.21,328.25,333.94,337.76,340.69,,,,,,,,,331.80,333.16,324.38,326.30,322.67,321.65,322.13,315.87,322.54,324.93,325.35,322.99,328.02,325.77,331.94,333.18,333.13,332.36,332.39,335.17,344.07,336.74,328.84,331.97,329.20,338.74,353.54,320.14,,,,,,,338.71,339.84,350.10,348.28,345.31,339.55,340.43,,,,,,,,,,,344.84,,353.74,348.74,353.12,341.87,340.26,334.18,339.55,,,,,,,,329.83,335.51,337.56,350.38,353.39,350.55,353.20,354.00,358.37,346.99,347.92,335.96,333.41,330.64,329.65,325.55,332.76,332.14,331.07,329.20,324.20,,,,,,,,318.74,319.64,324.14,313.94,315.25,318.32,322.05,327.63,330.02,338.82,331.10,330.61,329.53,329.51,335.51,334.02,336.01,341.98,338.02,340.12,342.20,,L7
2013-01-22 21:56:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.92,377.84,,,,,,,347.90,340.30,329.55,324.01,326.36,325.12,328.94,341.07,338.41,338.48,336.87,343.81,,,,,,,,,,,,,,,,,358.32,353.12,354.62,352.79,344.78,353.16,348.06,355.56,360.91,362.51,365.23,351.25,344.14,347.42,341.15,346.62,362.73,359.90,352.48,346.23,,,,,,,,,,,,,,,329.10,330.87,333.43,332.10,342.03,346.19,354.91,359.93,357.30,358.19,351.12,350.02,337.31,340.01,344.05,337.73,330.25,,,,,,,,,,,,,324.27,332.59,330.69,327.91,327.39,328.34,326.75,330.89,334.68,337.07,339.18,338.33,340.09,331.48,330.22,339.16,,,,,,,,L7
2013-02-16 21:50:15+00:00,346.49,339.15,339.80,340.24,342.13,341.28,341.40,345.60,346.85,344.24,342.29,346.06,355.44,361.94,359.25,356.53,347.58,345.55,349.62,354.12,355.96,351.08,342.96,345.53,345.17,,,,,,,,,327.69,324.50,332.65,334.41,334.38,331.13,330.20,333.36,340.24,342.39,345.48,349.32,341.74,336.43,336.19,338.13,339.07,344.29,340.63,336.34,337.48,333.59,330.80,334.70,333.16,327.63,322.64,322.99,326.90,,,,,,,,341.40,350.57,346.61,343.00,342.38,337.34,338.05,351.19,351.94,339.31,,354.26,355.56,351.54,354.55,351.35,353.67,350.99,353.09,352.50,341.96,346.45,350.91,351.40,350.40,351.02,350.05,,,,,,,,355.91,349.45,350.88,341.99,342.87,339.05,339.67,337.44,339.79,339.17,339.75,338.20,336.50,331.01,329.72,330.98,333.58,339.27,343.92,351.64,356.91,354.88,352.96,351.62,,,,,,,336.45,332.49,331.04,334.25,333.50,331.86,328.05,321.52,320.30,324.55,319.31,321.80,315.39,317.09,320.04,319.38,313.57,315.81,319.57,321.76,323.35,,,,,,,,336.02,341.03,343.65,345.20,347.27,342.34,336.32,L7
2013-03-27 21:56:17+00:00,357.77,,,,,,,,,,,,,,,,,,,,,,,,,337.36,343.72,340.68,347.25,346.93,345.42,349.43,355.04,352.81,348.99,352.58,350.92,349.86,347.49,352.81,360.90,362.53,361.24,361.99,361.77,358.72,,,,,,,,,,,,,,,,,,338.57,354.60,358.37,357.76,359.88,355.48,366.71,362.01,364.47,364.81,361.57,372.16,379.54,358.91,367.87,386.17,381.59,369.33,365.77,369.12,,,,,,,,,,,,,,,,358.84,360.55,356.70,361.89,363.29,354.85,354.81,357.51,352.56,356.14,353.64,348.77,352.51,355.78,354.22,349.56,350.04,350.61,349.72,,,,,,,,,,,,,,342.08,344.76,340.28,342.70,340.16,337.75,339.90,339.76,340.94,337.60,334.13,323.25,329.10,325.76,322.64,323.61,,,,,,,,,,,,,,336.80,341.23,342.04,343.08,346.17,349.46,350.79,348.78,346.57,L7
2013-04-29 21:55:51+00:00,354.62,354.26,350.65,351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.09,358.71,362.00,371.35,374.21,369.32,356.40,,344.51,383.40,370.63,358.26,366.53,367.52,361.82,357.41,362.28,361.17,361.01,362.54,360.90,360.71,,,,,,,,,364.85,355.18,357.24,352.94,354.96,352.29,350.60,347.05,342.83,340.83,337.55,337.05,339.20,344.87,345.09,349.85,357.23,359.95,354.43,358.12,352.38,350.52,355.03,350.90,339.32,,,331.97,326.85,330.37,323.80,324.74,327.41,315.77,297.24,277.73,291.12,295.53,307.45,319.51,323.74,316.90,325.21,323.25,323.59,318.73,319.94,322.14,336.26,338.26,337.32,,331.46,332.67,333.64,339.53,337.59,335.33,340.20,342.56,343.81,343.75,341.66,L8
