dates,satname,nzd0480-0000,nzd0480-0001
2021-06-11 22:14:25+00:00,L8,340.90,355.05
2021-06-18 22:20:14+00:00,L8,330.50,328.44
2021-07-05 21:17:53+00:00,L7,,
2021-07-12 21:23:28+00:00,L7,,342.68
2021-07-13 22:14:07+00:00,L8,348.29,346.60
2021-07-28 21:22:05+00:00,L7,311.64,
2021-07-29 22:14:39+00:00,L8,,
2021-08-05 22:20:29+00:00,L8,328.63,339.39
2021-08-06 21:15:06+00:00,L7,351.44,367.77
2021-08-14 22:14:21+00:00,L8,323.23,332.69
2021-08-30 22:14:49+00:00,L8,326.21,331.35
2021-09-06 22:20:38+00:00,L8,352.31,356.45
2021-09-07 21:12:42+00:00,L7,358.20,366.34
2021-09-14 21:17:52+00:00,L7,334.90,342.29
2021-09-15 22:14:53+00:00,L8,324.97,330.04
2021-09-22 22:20:41+00:00,L8,354.23,358.42
2021-09-23 21:11:17+00:00,L7,347.33,349.15
2021-09-30 21:16:26+00:00,L7,,
2021-10-08 22:20:47+00:00,L8,524.75,536.89
2021-10-09 21:09:52+00:00,L7,346.59,353.22
2021-10-24 22:20:49+00:00,L8,337.73,338.39
2021-11-06 22:15:35+00:00,L9,360.73,363.86
2021-11-16 22:20:07+00:00,L9,322.03,333.74
2021-11-18 22:14:32+00:00,L8,356.18,348.88
2021-12-12 21:03:28+00:00,L7,347.55,343.67
2021-12-20 22:14:31+00:00,L8,348.26,348.88
2022-01-04 21:07:21+00:00,L7,,
2022-01-04 22:20:39+00:00,L9,351.56,350.93
2022-01-05 22:14:51+00:00,L8,351.12,344.20
2022-01-12 22:20:37+00:00,L8,332.88,333.09
2022-01-13 21:00:20+00:00,L7,362.84,356.07
2022-01-13 22:14:26+00:00,L9,348.44,346.57
2022-01-20 21:05:51+00:00,L7,,
2022-01-20 22:20:39+00:00,L9,,
2022-01-28 22:20:31+00:00,L8,342.97,336.82
2022-02-06 22:14:44+00:00,L8,334.98,336.37
2022-02-13 22:20:28+00:00,L8,344.75,344.11
2022-02-14 20:57:32+00:00,L7,,362.99
2022-03-02 20:55:37+00:00,L7,364.23,370.88
2022-03-02 22:14:37+00:00,L9,363.87,368.45
2022-03-25 20:59:32+00:00,L7,,
2022-03-25 22:20:20+00:00,L9,323.09,330.75
2022-04-02 22:20:07+00:00,L8,353.93,350.58
2022-04-10 22:20:17+00:00,L9,330.46,333.51
2022-04-27 22:13:58+00:00,L8,338.73,341.32
2022-05-04 22:20:13+00:00,L8,334.85,
2022-05-05 22:13:54+00:00,L9,335.00,343.21
2022-05-20 22:20:20+00:00,L8,323.89,332.62
2022-05-21 22:14:07+00:00,L9,322.26,329.19
2022-05-23 20:46:22+00:00,L7,348.00,379.07
2022-05-28 20:51:56+00:00,L7,361.37,
2022-06-05 22:20:27+00:00,L8,323.90,340.68
2022-06-06 22:13:44+00:00,L9,324.02,335.02
2022-06-13 22:19:59+00:00,L9,326.97,330.35
2022-06-14 22:14:46+00:00,L8,337.00,343.52
2022-06-21 22:20:36+00:00,L8,324.86,338.45
2022-06-30 22:14:51+00:00,L8,346.23,357.15
2022-07-15 22:20:12+00:00,L9,358.60,361.53
2022-07-23 22:20:43+00:00,L8,329.64,340.12
2022-07-24 22:14:10+00:00,L9,,
2022-07-30 20:42:20+00:00,L7,,
2022-08-08 22:20:52+00:00,L8,326.30,340.24
2022-08-09 22:14:46+00:00,L9,339.15,343.91
2022-08-24 22:20:55+00:00,L8,,
2022-08-25 22:14:50+00:00,L9,352.10,356.00
2022-09-01 22:20:37+00:00,L9,,
2022-09-02 20:38:53+00:00,L7,,
2022-09-02 22:15:08+00:00,L8,,
2022-09-09 22:20:59+00:00,L8,,311.24
2022-09-10 22:14:51+00:00,L9,372.52,348.32
2022-09-17 22:20:42+00:00,L9,329.87,
2022-10-03 22:20:44+00:00,L9,326.70,328.46
2022-10-04 22:15:13+00:00,L8,324.84,328.94
2022-10-06 20:35:16+00:00,L7,352.76,349.86
2022-10-12 22:14:37+00:00,L9,352.57,351.82
2022-10-19 22:20:50+00:00,L9,329.13,336.31
2022-10-27 22:21:01+00:00,L8,285.79,
2022-11-12 22:20:58+00:00,L8,333.00,339.48
2022-11-20 22:20:51+00:00,L9,339.52,
2022-12-01 20:33:27+00:00,L7,,
2022-12-22 22:20:47+00:00,L9,352.38,363.17
2023-01-08 22:14:36+00:00,L8,352.49,353.67
2023-01-21 20:25:12+00:00,L7,348.89,352.47
2023-02-07 20:21:18+00:00,L7,360.72,364.10
2023-02-12 20:26:00+00:00,L7,341.62,339.91
2023-02-17 22:15:01+00:00,L9,343.63,344.32
2023-02-24 20:17:45+00:00,L7,,341.78
2023-02-24 22:20:39+00:00,L9,346.41,339.63
2023-02-25 22:14:39+00:00,L8,331.65,337.99
2023-03-01 20:21:54+00:00,L7,350.40,356.26
2023-03-05 22:14:49+00:00,L9,351.16,347.20
2023-03-12 22:20:32+00:00,L9,326.88,333.35
2023-03-13 22:14:10+00:00,L8,334.06,337.79
2023-03-18 20:17:38+00:00,L7,356.98,367.54
2023-03-23 20:21:34+00:00,L7,348.39,346.73
2023-04-14 20:20:19+00:00,L7,352.23,352.57
2023-04-14 22:13:45+00:00,L8,330.12,333.83
2023-04-21 22:19:54+00:00,L8,357.56,365.96
2023-04-22 22:14:26+00:00,L9,351.13,361.84
2023-04-29 22:20:07+00:00,L9,330.34,337.40
2023-05-01 20:14:43+00:00,L7,,
2023-05-15 22:19:59+00:00,L9,328.81,342.12
2023-05-23 22:19:41+00:00,L8,335.54,343.00
2023-05-24 22:14:04+00:00,L9,332.15,341.72
2023-06-01 22:13:31+00:00,L8,326.79,342.63
2023-06-08 22:19:48+00:00,L8,,
2023-06-09 22:13:36+00:00,L9,325.01,338.78
2023-06-24 22:19:54+00:00,L8,323.77,338.72
2023-07-03 22:14:15+00:00,L8,338.42,350.74
2023-07-10 22:20:05+00:00,L8,324.24,333.26
2023-07-11 22:14:12+00:00,L9,305.80,319.82
2023-07-26 22:20:11+00:00,L8,,
2023-07-27 22:13:50+00:00,L9,319.26,329.25
2023-08-11 22:20:15+00:00,L8,325.61,329.48
2023-08-12 22:14:23+00:00,L9,337.89,344.05
2023-08-20 22:14:11+00:00,L8,337.22,347.75
2023-08-24 19:59:58+00:00,L7,,
2023-08-27 22:20:23+00:00,L8,324.79,333.54
2023-08-28 22:14:08+00:00,L9,357.19,356.89
2023-08-29 20:02:52+00:00,L7,,389.85
2023-09-04 22:20:22+00:00,L9,344.68,364.07
2023-09-12 22:20:25+00:00,L8,347.19,344.01
2023-09-20 22:20:27+00:00,L9,337.33,341.93
2023-09-25 20:00:32+00:00,L7,360.50,363.14
2023-09-28 22:20:30+00:00,L8,,
2023-10-06 22:20:30+00:00,L9,,
2023-10-14 22:20:33+00:00,L8,339.90,347.91
2023-10-15 22:14:26+00:00,L9,356.15,353.15
2023-10-17 19:54:29+00:00,L7,346.24,342.75
2023-10-22 22:20:38+00:00,L9,,
2023-10-30 22:20:36+00:00,L8,374.46,358.41
2023-11-15 22:20:35+00:00,L8,352.53,352.64
2023-11-23 22:20:41+00:00,L9,,
2023-11-24 22:14:51+00:00,L8,347.75,341.69
2023-12-09 22:20:38+00:00,L9,334.86,334.04
2023-12-10 19:44:13+00:00,L7,357.53,353.26
2023-12-10 22:14:21+00:00,L8,350.70,343.95
2023-12-17 22:20:36+00:00,L8,,
2023-12-18 22:14:56+00:00,L9,343.55,339.30
2023-12-25 22:20:44+00:00,L9,,
2024-01-16 19:41:40+00:00,L7,355.05,348.33
2024-01-19 22:14:28+00:00,L9,333.33,340.39
2024-01-26 22:20:38+00:00,L9,350.59,343.69
2024-01-27 22:14:13+00:00,L8,346.68,341.12
2024-02-03 22:20:28+00:00,L8,,
2024-02-04 22:14:31+00:00,L9,329.47,336.92
2024-02-11 22:20:40+00:00,L9,359.61,392.15
2024-02-12 22:14:17+00:00,L8,350.45,347.13
2024-02-19 22:20:27+00:00,L8,324.64,328.67
2024-02-20 22:14:43+00:00,L9,346.90,341.24
2024-03-06 22:20:15+00:00,L8,332.11,332.38
2024-03-07 22:14:23+00:00,L9,348.59,346.42
2024-03-14 22:20:32+00:00,L9,350.97,
2024-03-22 22:20:06+00:00,L8,345.79,348.65
2024-03-23 22:14:43+00:00,L9,347.22,344.32
2024-04-16 22:13:43+00:00,L8,326.75,333.94
2024-04-24 22:14:13+00:00,L9,351.22,351.36
2024-05-01 22:19:59+00:00,L9,326.64,334.91
2024-05-10 22:14:12+00:00,L9,347.32,350.71
2024-05-26 22:13:59+00:00,L9,334.13,336.99
2024-06-02 22:19:45+00:00,L9,333.91,340.48
2024-06-03 22:13:17+00:00,L8,331.93,339.70
2024-06-10 22:19:28+00:00,L8,334.89,348.08
2024-06-19 22:13:25+00:00,L8,336.97,347.62
2024-06-26 22:19:40+00:00,L8,,
2024-07-05 22:13:57+00:00,L8,369.20,392.15
2024-07-12 22:19:48+00:00,L8,339.13,
2024-08-05 22:19:54+00:00,L9,,
2024-08-13 22:20:02+00:00,L8,325.41,333.73
2024-08-29 22:20:09+00:00,L8,330.01,340.93
2024-08-30 22:13:59+00:00,L9,339.30,345.07
2024-09-07 22:14:30+00:00,L8,340.34,342.80
2024-09-15 22:14:26+00:00,L9,343.44,342.45
2024-09-22 22:20:08+00:00,L9,337.15,340.25
2024-09-23 22:14:06+00:00,L8,329.04,339.67
2024-10-09 22:14:09+00:00,L8,326.11,336.48
2024-10-16 22:20:27+00:00,L8,363.18,370.61
2024-10-17 22:14:41+00:00,L9,383.61,396.21
2024-11-02 22:14:17+00:00,L9,362.20,354.80
2024-11-17 22:20:26+00:00,L8,356.82,345.99
2024-12-03 22:20:32+00:00,L8,432.13,344.52
2024-12-04 22:14:24+00:00,L9,350.68,349.85
2025-01-05 22:14:42+00:00,L9,338.43,335.87
2025-01-12 22:20:33+00:00,L9,342.58,341.16
2025-01-21 22:14:48+00:00,L9,339.97,338.16
2025-02-05 22:20:27+00:00,L8,318.97,337.09
2025-02-13 22:20:34+00:00,L9,246.11,343.88
2025-03-01 22:20:27+00:00,L9,362.57,373.02
2025-03-09 22:20:14+00:00,L8,349.44,345.21
2025-04-03 22:14:16+00:00,L8,327.73,329.60
2025-04-10 22:19:58+00:00,L8,352.47,363.68
2025-04-18 22:20:13+00:00,L9,328.51,334.45
2025-05-04 22:20:05+00:00,L9,327.98,337.93
2025-05-05 22:14:00+00:00,L8,331.37,341.97
2025-05-12 22:19:47+00:00,L8,350.59,360.99
2025-05-13 22:13:46+00:00,L9,345.76,356.42
2025-05-20 22:19:54+00:00,L9,325.90,339.11
2025-05-21 22:14:03+00:00,L8,329.25,339.61
2025-05-29 22:13:39+00:00,L9,,
2025-06-06 22:14:06+00:00,L8,325.96,335.99
2025-06-13 22:20:00+00:00,L8,358.80,360.66
2025-06-22 22:14:19+00:00,L8,328.69,340.02
2025-06-29 22:20:08+00:00,L8,336.32,343.13
2025-06-30 22:14:19+00:00,L9,328.89,344.61
2025-07-07 22:20:06+00:00,L9,563.31,463.87
2025-07-15 22:20:13+00:00,L8,324.28,341.79
2025-07-16 22:14:24+00:00,L9,,
2025-07-23 22:20:15+00:00,L9,352.43,364.29
2025-08-01 22:14:30+00:00,L9,326.21,337.45
2025-08-08 22:20:24+00:00,L9,346.92,355.46
2025-08-16 22:20:26+00:00,L8,315.49,324.48
2025-08-24 22:20:30+00:00,L9,417.70,376.17
2025-08-25 22:14:39+00:00,L8,356.26,365.10
2025-09-01 22:20:29+00:00,L8,319.55,309.45
2025-09-02 22:14:23+00:00,L9,326.49,330.66
2025-09-09 22:20:36+00:00,L9,342.92,341.69
2025-09-10 22:14:44+00:00,L8,354.55,352.61
2025-09-18 22:14:49+00:00,L9,344.63,341.12
2025-09-25 22:20:40+00:00,L9,345.40,351.90
2025-10-11 22:20:45+00:00,L9,332.61,337.34
2025-10-12 22:14:29+00:00,L8,325.37,322.88
2025-10-28 22:14:53+00:00,L8,339.33,339.90
2025-11-04 22:20:41+00:00,L8,563.04,522.63
2025-11-13 22:14:52+00:00,L8,325.67,325.27
2025-11-28 22:20:45+00:00,L9,326.79,324.13
2025-12-07 22:14:56+00:00,L9,353.01,352.79
2025-12-15 22:14:28+00:00,L8,346.17,340.71
