dates,satname,sar2486-0000,sar2486-0001
2015-01-04 10:05:46+00:00,L8,202.85,200.33
2015-01-05 09:58:30+00:00,L7,215.79,224.53
2015-01-12 10:04:18+00:00,L7,,
2015-01-13 09:59:36+00:00,L8,218.87,226.19
2015-01-28 10:04:23+00:00,L7,219.44,208.93
2015-01-29 09:59:30+00:00,L8,254.86,
2015-02-05 10:05:39+00:00,L8,207.71,215.99
2015-02-14 09:59:21+00:00,L8,224.91,232.25
2015-03-10 09:58:26+00:00,L7,225.76,227.31
2015-03-17 10:04:43+00:00,L7,229.84,228.18
2015-04-02 10:04:49+00:00,L7,208.20,
2015-04-10 10:05:06+00:00,L8,225.77,227.45
2015-04-11 09:58:45+00:00,L7,211.59,206.03
2015-04-19 09:59:20+00:00,L8,374.03,
2015-05-12 10:04:46+00:00,L8,228.14,226.46
2015-06-30 09:59:12+00:00,L7,,
2015-07-08 09:59:26+00:00,L8,223.91,215.37
2015-07-15 10:05:17+00:00,L8,223.29,209.63
2015-08-16 10:05:27+00:00,L8,222.39,201.39
2015-08-17 09:59:24+00:00,L7,222.04,202.32
2015-09-01 10:05:33+00:00,L8,223.89,209.32
2015-09-02 09:59:23+00:00,L7,227.00,220.58
2015-09-25 10:05:42+00:00,L7,226.11,219.36
2015-09-26 09:59:33+00:00,L8,228.05,
2015-10-03 10:05:45+00:00,L8,226.68,228.14
2015-10-11 10:05:51+00:00,L7,232.82,221.56
2015-10-19 10:05:46+00:00,L8,224.58,
2015-11-05 10:00:28+00:00,L7,174.35,
2015-11-28 10:06:37+00:00,L7,205.93,204.55
2015-12-07 10:00:35+00:00,L7,208.29,211.47
2015-12-22 10:05:52+00:00,L8,215.07,230.00
2016-01-16 10:00:02+00:00,L8,174.37,
2016-01-24 10:01:17+00:00,L7,205.00,216.30
2016-02-01 09:59:36+00:00,L8,215.12,211.73
2016-02-08 10:05:44+00:00,L8,204.34,197.19
2016-02-09 10:01:48+00:00,L7,206.17,216.93
2016-02-24 10:05:38+00:00,L8,207.18,208.66
2016-03-19 10:07:51+00:00,L7,218.23,170.21
2016-04-12 10:05:20+00:00,L8,209.04,202.37
2016-04-13 10:02:12+00:00,L7,217.13,
2016-04-20 10:08:02+00:00,L7,225.17,212.72
2016-05-22 10:08:10+00:00,L7,219.60,210.62
2016-05-23 09:59:34+00:00,L8,319.67,209.54
2016-05-31 10:02:27+00:00,L7,227.43,207.92
2016-07-17 10:05:42+00:00,L8,225.74,213.92
2016-07-25 10:08:20+00:00,L7,220.60,210.80
2016-08-02 10:05:45+00:00,L8,,
2016-08-10 10:08:21+00:00,L7,208.80,
2016-08-26 10:08:24+00:00,L7,229.57,217.44
2016-09-11 10:08:26+00:00,L7,222.67,214.73
2016-09-19 10:05:58+00:00,L8,223.43,206.94
2016-09-27 10:08:29+00:00,L7,228.88,221.98
2016-10-05 10:06:00+00:00,L8,226.49,226.11
2016-10-22 10:02:40+00:00,L7,219.84,
2016-10-29 10:08:25+00:00,L7,221.45,223.31
2016-10-30 10:00:18+00:00,L8,221.21,216.12
2016-11-22 10:06:04+00:00,L8,206.12,202.75
2016-11-30 10:08:15+00:00,L7,220.57,227.17
2016-12-01 09:59:53+00:00,L8,219.25,215.52
2016-12-08 10:06:02+00:00,L8,218.06,228.99
2016-12-17 09:59:49+00:00,L8,382.12,170.27
2016-12-24 10:05:58+00:00,L8,217.35,228.01
2017-01-01 10:08:01+00:00,L7,,
2017-01-09 10:05:55+00:00,L8,219.26,
2017-02-03 09:59:58+00:00,L8,218.50,221.89
2017-02-10 10:05:41+00:00,L8,54.81,165.44
2017-02-19 09:59:28+00:00,L8,222.53,234.04
2017-02-26 10:05:36+00:00,L8,227.80,207.81
2017-03-06 10:07:51+00:00,L7,,
2017-03-07 09:59:21+00:00,L8,200.05,183.12
2017-03-15 10:01:44+00:00,L7,215.51,219.25
2017-03-23 09:59:35+00:00,L8,211.95,212.76
2017-03-30 10:05:19+00:00,L8,227.91,231.62
2017-04-07 10:08:01+00:00,L7,227.91,223.71
2017-05-02 10:02:00+00:00,L7,219.07,206.56
2017-05-09 10:08:12+00:00,L7,224.37,211.39
2017-05-17 10:05:11+00:00,L8,227.64,234.20
2017-06-03 10:02:07+00:00,L7,223.07,220.39
2017-06-11 09:59:38+00:00,L8,228.49,222.97
2017-07-05 10:02:13+00:00,L7,231.21,219.52
2017-07-28 10:08:23+00:00,L7,230.11,209.30
2017-08-13 10:08:20+00:00,L7,225.21,210.59
2017-08-21 10:05:48+00:00,L8,222.91,213.20
2017-08-22 10:02:10+00:00,L7,,
2017-08-29 10:08:21+00:00,L7,,
2017-09-14 10:08:19+00:00,L7,217.70,
2017-09-22 10:05:54+00:00,L8,226.26,215.28
2017-09-23 10:02:08+00:00,L7,228.73,216.09
2017-09-30 10:08:20+00:00,L7,222.35,219.97
2017-10-01 10:00:11+00:00,L8,,
2017-10-09 10:02:34+00:00,L7,,
2017-10-16 10:08:22+00:00,L7,226.28,225.18
2017-10-24 10:06:02+00:00,L8,222.86,210.55
2017-11-01 10:08:22+00:00,L7,,
2017-11-02 09:59:51+00:00,L8,225.31,
2017-11-17 10:08:19+00:00,L7,178.06,
2018-01-20 10:07:37+00:00,L7,212.89,212.48
2018-01-21 09:59:57+00:00,L8,203.10,196.30
2018-01-28 10:05:39+00:00,L8,200.18,235.15
2018-01-29 10:01:17+00:00,L7,213.41,231.30
2018-02-06 09:59:24+00:00,L8,220.05,214.53
2018-02-14 10:01:28+00:00,L7,,
2018-02-21 10:07:11+00:00,L7,367.57,225.72
2018-03-09 10:07:01+00:00,L7,227.73,226.28
2018-03-26 09:59:27+00:00,L8,223.93,220.99
2018-04-02 10:05:10+00:00,L8,226.98,218.15
2018-04-19 10:00:37+00:00,L7,217.89,225.65
2018-04-27 09:59:09+00:00,L8,223.15,215.41
2018-05-04 10:04:52+00:00,L8,,
2018-06-21 10:04:41+00:00,L8,223.57,213.62
2018-06-22 09:59:07+00:00,L7,210.76,208.15
2018-06-29 10:05:10+00:00,L7,218.85,214.78
2018-08-16 10:04:17+00:00,L7,229.92,211.48
2018-08-24 10:05:14+00:00,L8,223.90,217.69
2018-08-25 09:58:19+00:00,L7,,
2018-09-01 10:03:57+00:00,L7,223.02,208.23
2018-09-10 09:57:59+00:00,L7,204.95,196.66
2018-10-03 10:03:13+00:00,L7,223.79,213.85
2018-10-12 09:56:49+00:00,L7,219.70,225.69
2018-10-19 10:02:50+00:00,L7,222.20,214.22
2018-10-20 09:59:49+00:00,L8,216.54,
2018-11-05 09:59:29+00:00,L8,225.88,232.45
2018-11-21 09:59:29+00:00,L8,223.23,231.27
2018-11-28 10:05:39+00:00,L8,213.53,213.05
2018-11-29 09:56:06+00:00,L7,222.20,230.01
2018-12-15 09:55:40+00:00,L7,352.78,
2019-01-07 10:00:46+00:00,L7,212.85,222.96
2019-01-15 10:05:34+00:00,L8,217.50,
2019-01-23 10:00:15+00:00,L7,,
2019-02-16 10:05:28+00:00,L8,225.95,227.85
2019-02-17 09:53:19+00:00,L7,206.45,216.38
2019-03-04 10:05:24+00:00,L8,228.08,226.68
2019-03-05 09:53:13+00:00,L7,,182.16
2019-03-12 09:58:46+00:00,L7,222.96,
2019-03-20 10:05:19+00:00,L8,214.66,205.11
2019-03-21 09:52:42+00:00,L7,,206.62
2019-03-28 09:58:14+00:00,L7,226.07,217.65
2019-03-29 09:59:06+00:00,L8,226.65,216.69
2019-04-05 10:05:15+00:00,L8,228.14,
2019-04-14 09:59:01+00:00,L8,225.10,213.42
2019-04-29 09:57:05+00:00,L7,224.31,208.17
2019-05-16 09:59:32+00:00,L8,225.23,222.99
2019-05-31 09:55:53+00:00,L7,223.68,213.35
2019-06-01 09:59:41+00:00,L8,226.75,225.33
2019-06-17 09:59:47+00:00,L8,224.94,204.61
2019-07-02 09:54:42+00:00,L7,225.35,217.90
2019-07-11 09:48:10+00:00,L7,,
2019-07-18 09:54:05+00:00,L7,,
2019-07-27 09:47:56+00:00,L7,225.79,218.60
2019-08-19 09:52:46+00:00,L7,219.01,217.05
2019-08-27 10:05:55+00:00,L8,226.43,225.00
2019-09-04 09:52:05+00:00,L7,208.60,
2019-09-12 10:05:59+00:00,L8,226.52,226.98
2019-09-13 09:45:54+00:00,L7,224.64,213.83
2019-09-20 09:51:22+00:00,L7,225.56,217.35
2019-10-06 09:50:42+00:00,L7,231.46,219.56
2019-10-14 10:06:07+00:00,L8,224.06,
2019-10-22 09:50:02+00:00,L7,215.55,213.55
2019-10-23 10:00:21+00:00,L8,203.76,196.43
2019-10-30 10:06:08+00:00,L8,224.53,227.63
2019-11-07 09:49:19+00:00,L7,,
2019-11-08 10:00:19+00:00,L8,,
2019-12-01 10:06:03+00:00,L8,216.07,231.17
2019-12-09 09:47:48+00:00,L7,,
2019-12-25 09:46:59+00:00,L7,,
2020-01-02 10:05:57+00:00,L8,216.18,222.79
2020-01-18 10:05:54+00:00,L8,206.57,194.30
2020-01-26 09:45:22+00:00,L7,203.58,
2020-02-11 09:44:33+00:00,L7,207.40,228.64
2020-02-12 09:59:36+00:00,L8,220.80,203.89
2020-02-19 10:05:45+00:00,L8,225.93,216.17
2020-02-27 09:43:43+00:00,L7,223.23,209.37
2020-02-28 09:59:31+00:00,L8,222.35,201.22
2020-03-22 10:05:32+00:00,L8,221.88,216.24
2020-03-30 09:41:57+00:00,L7,230.83,217.62
2020-05-01 09:40:05+00:00,L7,229.02,208.67
2020-05-17 09:39:06+00:00,L7,218.80,210.42
2020-05-26 09:32:46+00:00,L7,229.05,
2020-06-10 10:05:20+00:00,L8,336.84,
2020-06-18 09:37:13+00:00,L7,,
2020-07-12 10:05:35+00:00,L8,226.74,215.37
2020-07-13 09:29:56+00:00,L7,224.82,219.04
2020-07-20 09:35:17+00:00,L7,212.84,201.21
2020-07-28 10:05:40+00:00,L8,224.54,214.10
2020-07-29 09:28:33+00:00,L7,,227.14
2020-08-05 09:34:17+00:00,L7,222.52,201.43
2020-08-14 09:27:56+00:00,L7,,221.61
2020-08-21 09:33:16+00:00,L7,,
2020-09-06 09:32:13+00:00,L7,229.43,
2020-09-22 09:31:09+00:00,L7,225.43,221.81
2020-09-23 09:59:50+00:00,L8,200.62,195.48
2020-09-30 10:06:03+00:00,L8,224.07,223.13
2020-10-01 09:24:49+00:00,L7,170.68,
2020-10-08 09:30:09+00:00,L7,,
2020-10-09 09:59:53+00:00,L8,227.14,219.88
2020-10-25 09:59:53+00:00,L8,215.74,222.03
2020-11-01 10:06:03+00:00,L8,225.48,228.87
2020-11-09 09:28:02+00:00,L7,223.30,215.06
2020-11-17 10:06:02+00:00,L8,213.49,205.19
2020-12-03 10:06:05+00:00,L8,218.47,203.86
2020-12-12 09:59:54+00:00,L8,302.86,
2020-12-19 10:06:04+00:00,L8,,
2020-12-27 09:24:32+00:00,L7,218.61,214.79
2020-12-28 10:00:15+00:00,L8,270.51,178.16
2021-01-12 09:23:26+00:00,L7,282.91,226.17
2021-01-20 10:05:53+00:00,L8,223.32,225.32
2021-02-14 09:59:38+00:00,L8,305.40,287.58
2021-02-21 10:05:46+00:00,L8,224.28,222.94
2021-03-01 09:19:52+00:00,L7,214.48,
2021-03-02 09:59:32+00:00,L8,224.56,181.43
2021-03-10 09:12:59+00:00,L7,215.69,
2021-03-25 10:05:32+00:00,L8,228.69,228.09
2021-03-26 09:11:42+00:00,L7,218.91,216.24
2021-04-02 09:17:19+00:00,L7,218.42,230.28
2021-04-10 10:05:27+00:00,L8,206.41,195.28
2021-04-11 09:10:47+00:00,L7,217.46,
2021-04-19 09:59:36+00:00,L8,223.88,225.08
2021-05-28 10:05:27+00:00,L8,222.83,205.90
2021-06-21 09:10:37+00:00,L7,218.90,191.45
2021-06-22 09:59:25+00:00,L8,226.01,215.01
2021-06-30 09:03:42+00:00,L7,224.42,
2021-07-07 09:09:17+00:00,L7,,
2021-07-16 09:02:20+00:00,L7,223.23,205.76
2021-07-23 09:07:54+00:00,L7,222.90,216.11
2021-08-08 09:06:30+00:00,L7,,
2021-09-10 10:00:13+00:00,L8,,
2021-09-17 10:06:01+00:00,L8,223.41,215.39
2021-09-18 08:56:44+00:00,L7,224.68,228.43
2021-09-26 10:00:16+00:00,L8,160.92,
2021-10-03 10:06:06+00:00,L8,226.32,227.66
2021-10-11 09:00:52+00:00,L7,226.49,216.66
2021-10-12 10:00:22+00:00,L8,224.50,210.77
2021-10-19 10:06:10+00:00,L8,226.97,225.60
2021-10-20 08:53:53+00:00,L7,222.58,
2021-11-05 08:52:48+00:00,L7,379.40,
2021-11-13 10:04:24+00:00,L9,223.38,
2021-11-18 10:06:51+00:00,L9,,
2021-11-20 10:06:04+00:00,L8,221.79,233.66
2021-11-28 08:56:21+00:00,L7,,196.01
2021-11-29 10:00:19+00:00,L8,288.46,
2021-12-06 10:06:06+00:00,L8,214.61,203.14
2021-12-07 09:59:56+00:00,L9,,
2021-12-14 08:54:51+00:00,L7,219.17,
2021-12-14 10:06:02+00:00,L9,214.46,227.21
2021-12-15 09:59:54+00:00,L8,188.93,
2021-12-23 09:59:51+00:00,L9,209.10,
2022-01-07 10:05:59+00:00,L8,210.17,210.58
2022-01-08 08:46:12+00:00,L7,,262.32
2022-01-08 09:59:49+00:00,L9,203.02,194.56
2022-01-15 08:51:44+00:00,L7,,
2022-01-15 10:05:58+00:00,L9,216.44,213.51
2022-01-16 09:59:46+00:00,L8,217.90,226.97
2022-01-23 10:05:54+00:00,L8,202.41,209.63
2022-01-24 08:44:41+00:00,L7,204.07,
2022-02-01 09:59:41+00:00,L8,213.74,211.16
2022-02-08 10:05:51+00:00,L8,224.75,234.44
2022-02-09 09:59:48+00:00,L9,222.66,221.39
2022-02-16 08:48:31+00:00,L7,205.84,202.01
2022-02-16 10:05:55+00:00,L9,222.20,213.86
2022-02-17 09:59:36+00:00,L8,216.29,199.14
2022-03-28 10:05:29+00:00,L8,216.48,217.78
2022-03-29 09:59:54+00:00,L9,217.74,214.19
2022-04-05 08:43:52+00:00,L7,229.84,
2022-04-05 10:05:40+00:00,L9,225.34,219.32
2022-05-08 09:59:26+00:00,L8,217.25,195.93
2022-05-13 08:40:20+00:00,L7,230.46,228.64
2022-05-16 09:59:31+00:00,L9,224.05,
2022-05-24 09:59:53+00:00,L8,225.81,210.46
2022-05-30 08:39:35+00:00,L7,,220.31
2022-06-01 09:59:29+00:00,L9,230.01,
2022-06-09 10:00:04+00:00,L8,224.23,198.48
2022-06-11 08:33:08+00:00,L7,,226.14
2022-06-16 08:38:39+00:00,L7,212.22,
2022-06-17 09:59:36+00:00,L9,226.91,228.12
2022-07-03 09:59:49+00:00,L9,222.78,201.74
2022-07-10 10:05:34+00:00,L9,225.10,215.79
2022-07-15 08:30:54+00:00,L7,229.07,219.62
2022-07-18 10:05:59+00:00,L8,224.20,210.84
2022-07-19 09:59:50+00:00,L9,226.90,217.71
2022-07-27 10:00:20+00:00,L8,222.70,217.56
2022-08-01 08:29:33+00:00,L7,222.08,215.39
2022-08-03 10:06:11+00:00,L8,223.84,210.98
2022-08-04 09:59:39+00:00,L9,227.89,229.52
2022-08-11 10:05:54+00:00,L9,224.26,208.03
2022-08-12 10:00:04+00:00,L8,227.03,225.41
2022-09-05 10:00:11+00:00,L9,221.34,214.03
2022-09-12 10:06:00+00:00,L9,226.75,221.81
2022-09-20 10:06:23+00:00,L8,223.55,211.55
2022-09-21 10:00:17+00:00,L9,226.43,
2022-10-06 10:06:20+00:00,L8,227.78,222.63
2022-10-07 09:59:54+00:00,L9,227.96,231.69
2022-10-08 08:22:49+00:00,L7,210.67,211.58
2022-10-22 10:06:20+00:00,L8,214.77,210.37
2022-10-25 08:20:41+00:00,L7,203.60,200.25
2022-10-30 08:25:51+00:00,L7,214.41,216.07
2022-11-07 10:06:22+00:00,L8,222.81,227.43
2022-11-08 10:00:00+00:00,L9,223.30,217.01
2022-12-01 10:06:08+00:00,L9,198.98,209.23
2022-12-02 10:00:31+00:00,L8,,
2022-12-10 10:00:24+00:00,L9,344.03,
2022-12-17 10:06:10+00:00,L9,219.39,222.02
2022-12-18 10:00:00+00:00,L8,221.58,
2022-12-26 09:59:58+00:00,L9,216.58,
2023-01-02 10:06:11+00:00,L9,215.10,
2023-01-10 10:06:07+00:00,L8,199.16,191.63
2023-01-11 09:59:59+00:00,L9,208.81,207.75
2023-01-19 09:59:51+00:00,L8,380.40,
2023-01-27 09:59:58+00:00,L9,221.83,224.35
2023-02-03 10:06:13+00:00,L9,222.65,227.69
2023-02-04 10:00:20+00:00,L8,223.52,227.01
2023-02-11 10:06:03+00:00,L8,223.77,228.63
2023-02-14 08:13:24+00:00,L7,,
2023-02-19 10:06:07+00:00,L9,224.98,233.26
2023-03-03 08:09:16+00:00,L7,201.49,
2023-03-07 10:05:55+00:00,L9,219.72,
2023-03-15 10:05:42+00:00,L8,208.69,194.25
2023-03-16 10:00:06+00:00,L9,225.10,
2023-03-20 08:04:32+00:00,L7,,
2023-03-23 10:05:49+00:00,L9,226.06,222.10
2023-03-31 10:05:31+00:00,L8,223.06,216.08
2023-04-08 10:05:40+00:00,L9,,
2023-04-09 09:59:33+00:00,L8,223.19,220.85
2023-04-16 08:07:33+00:00,L7,213.17,
2023-04-17 09:59:24+00:00,L9,225.08,215.64
2023-04-24 10:05:33+00:00,L9,225.11,
2023-05-25 07:58:56+00:00,L7,214.19,211.05
2023-05-27 09:59:16+00:00,L8,222.52,224.33
2023-06-03 10:05:04+00:00,L8,220.32,209.86
2023-06-11 07:52:29+00:00,L7,,
2023-06-12 09:59:23+00:00,L8,226.14,219.87
2023-06-16 07:55:49+00:00,L7,210.96,221.09
2023-06-20 09:59:17+00:00,L9,197.79,196.04
2023-06-28 09:59:31+00:00,L8,222.09,210.94
2023-07-08 07:52:09+00:00,L7,215.75,200.54
2023-07-14 09:59:39+00:00,L8,227.47,215.13
2023-07-22 09:59:09+00:00,L9,226.06,207.44
2023-07-29 10:05:24+00:00,L9,225.57,216.88
2023-07-30 07:47:59+00:00,L7,215.26,219.52
2023-07-30 09:59:23+00:00,L8,222.69,216.34
2023-08-07 09:59:43+00:00,L9,225.74,199.41
2023-08-14 10:05:30+00:00,L9,225.74,216.91
2023-08-15 09:59:52+00:00,L8,226.27,225.85
2023-08-23 09:59:48+00:00,L9,223.60,221.02
2023-08-26 07:46:33+00:00,L7,214.61,
2023-08-30 10:05:40+00:00,L9,218.38,202.66
2023-08-31 07:49:52+00:00,L7,,214.32
2023-08-31 09:59:33+00:00,L8,223.32,216.25
2023-09-16 10:00:01+00:00,L8,216.83,200.18
2023-09-22 07:44:20+00:00,L7,,
2023-09-23 10:05:48+00:00,L8,223.79,212.49
2023-09-24 09:59:35+00:00,L9,228.83,
2023-09-27 07:47:28+00:00,L7,212.40,216.30
2023-10-02 09:59:41+00:00,L8,224.54,221.91
2023-10-18 10:00:06+00:00,L8,323.24,
2023-10-24 07:43:51+00:00,L7,,
2023-11-18 10:05:57+00:00,L9,216.45,206.56
2023-11-26 10:05:59+00:00,L8,222.92,213.86
2023-12-21 09:59:46+00:00,L8,199.69,197.31
2024-01-06 10:00:02+00:00,L8,,
2024-01-21 10:05:58+00:00,L9,221.94,216.70
2024-01-22 09:59:37+00:00,L8,222.58,225.74
2024-01-29 10:05:46+00:00,L8,220.17,228.62
2024-01-30 09:59:50+00:00,L9,222.20,234.98
2024-02-14 10:05:48+00:00,L8,224.27,217.35
2024-02-15 10:00:12+00:00,L9,218.57,214.32
2024-03-02 10:00:07+00:00,L9,224.90,226.69
2024-03-09 10:05:55+00:00,L9,226.05,
2024-04-11 09:59:08+00:00,L8,223.18,213.87
2024-04-18 10:05:12+00:00,L8,221.49,199.06
2024-04-19 09:59:44+00:00,L9,224.18,213.62
2024-04-26 10:05:22+00:00,L9,221.77,201.24
2024-06-22 09:58:36+00:00,L9,226.97,
2024-06-30 09:58:51+00:00,L8,224.20,210.32
2024-07-24 09:59:22+00:00,L9,224.05,207.68
2024-08-01 09:59:34+00:00,L8,225.09,
2024-08-09 09:59:29+00:00,L9,226.03,216.64
2024-08-16 10:05:20+00:00,L9,222.59,214.38
2024-08-17 09:59:40+00:00,L8,224.86,218.98
2024-08-24 10:05:29+00:00,L8,226.02,219.73
2024-09-09 10:05:38+00:00,L8,213.23,198.99
2024-09-10 09:59:45+00:00,L9,222.25,198.87
2024-09-25 10:05:36+00:00,L8,226.40,226.27
2024-09-26 09:59:23+00:00,L9,224.75,225.82
2024-10-11 10:05:43+00:00,L8,217.96,217.62
2024-10-12 09:59:31+00:00,L9,200.57,195.22
2024-11-04 10:05:50+00:00,L9,219.86,228.50
2024-11-05 09:59:33+00:00,L8,220.04,
2024-11-12 10:05:44+00:00,L8,222.10,233.22
2024-11-13 09:59:34+00:00,L9,207.19,209.69
2024-11-28 10:05:56+00:00,L8,223.14,229.94
2024-11-29 09:59:49+00:00,L9,205.11,197.88
2024-12-07 09:59:38+00:00,L8,208.23,196.48
2024-12-15 09:59:42+00:00,L9,220.13,207.71
2024-12-23 09:59:36+00:00,L8,200.47,196.02
2024-12-30 10:05:47+00:00,L8,222.28,226.66
2024-12-31 09:59:41+00:00,L9,216.17,
2025-01-08 09:59:38+00:00,L8,218.87,220.37
2025-01-15 10:05:49+00:00,L8,220.85,227.99
2025-01-24 09:59:56+00:00,L8,219.95,213.75
2025-02-01 09:59:40+00:00,L9,,
2025-02-09 09:59:35+00:00,L8,227.33,226.38
2025-02-16 10:05:43+00:00,L8,225.69,
2025-02-25 09:59:25+00:00,L8,223.72,225.96
2025-03-04 10:05:36+00:00,L8,227.03,228.01
2025-03-13 09:59:46+00:00,L8,227.44,232.46
2025-03-21 09:59:48+00:00,L9,212.72,184.88
2025-04-05 10:05:23+00:00,L8,226.39,243.03
2025-04-22 09:59:43+00:00,L9,267.23,346.74
2025-05-07 10:05:07+00:00,L8,223.74,
2025-05-16 09:58:58+00:00,L8,223.39,
2025-05-31 10:05:10+00:00,L9,229.03,228.40
2025-06-09 09:59:26+00:00,L9,225.09,216.55
2025-06-17 09:59:37+00:00,L8,223.60,214.08
2025-06-25 09:59:38+00:00,L9,225.10,223.50
2025-07-02 10:05:27+00:00,L9,226.21,223.07
2025-07-03 09:59:43+00:00,L8,227.78,225.06
2025-07-10 10:05:30+00:00,L8,225.39,211.40
2025-07-19 09:59:48+00:00,L8,220.66,187.58
2025-07-27 09:59:50+00:00,L9,224.30,204.64
