dates,satname,nzd0247-0000,nzd0247-0001,nzd0247-0002,nzd0247-0003,nzd0247-0004,nzd0247-0005,nzd0247-0006,nzd0247-0007,nzd0247-0008,nzd0247-0009,nzd0247-0010,nzd0247-0011,nzd0247-0012,nzd0247-0013,nzd0247-0014,nzd0247-0015,nzd0247-0016,nzd0247-0017,nzd0247-0018,nzd0247-0019,nzd0247-0020,nzd0247-0021,nzd0247-0022,nzd0247-0023,nzd0247-0024,nzd0247-0025,nzd0247-0026,nzd0247-0027,nzd0247-0028,nzd0247-0029,nzd0247-0030,nzd0247-0031,nzd0247-0032,nzd0247-0033,nzd0247-0034,nzd0247-0035,nzd0247-0036,nzd0247-0037,nzd0247-0038,nzd0247-0039,nzd0247-0040,nzd0247-0041,nzd0247-0042,nzd0247-0043,nzd0247-0044,nzd0247-0045
2005-07-12 21:41:23+00:00,L5,335.26,304.01,303.37,296.67,299.48,303.11,316.48,325.13,327.19,333.18,339.46,346.76,335.51,330.18,330.74,328.50,330.70,331.58,343.91,349.25,346.12,343.00,338.61,334.62,333.15,326.70,323.78,325.22,326.98,328.99,337.67,339.68,337.95,346.40,336.65,336.54,331.18,328.87,331.93,334.06,338.99,348.96,354.66,346.45,350.31,345.04
2005-07-28 21:41:34+00:00,L5,334.56,296.64,297.12,303.05,315.16,323.64,326.94,335.31,341.62,339.50,345.31,334.54,350.73,348.57,340.62,329.08,333.75,343.02,357.03,360.64,361.57,351.24,346.30,330.82,321.90,334.31,335.29,345.55,340.56,340.34,349.94,352.68,357.14,358.44,354.01,344.56,332.98,327.65,327.85,326.65,335.94,344.36,353.39,366.87,362.98,347.15
2005-08-29 21:41:46+00:00,L5,353.75,322.84,328.89,327.07,333.53,337.89,339.53,349.04,347.14,337.25,338.81,342.01,354.19,357.25,351.04,364.26,370.94,364.45,363.09,361.92,358.43,355.71,336.06,327.77,338.30,344.38,347.96,340.44,362.71,355.44,359.15,366.42,366.85,367.38,363.35,353.04,345.78,348.93,332.81,337.10,352.43,371.42,380.96,376.02,364.32,359.14
2005-09-06 21:43:12+00:00,L7,330.95,308.59,306.92,301.34,309.10,315.06,316.93,327.31,319.84,,330.46,334.66,345.71,345.39,345.88,340.92,345.87,338.22,339.42,341.16,338.47,,,320.77,328.45,333.06,331.50,327.76,334.90,325.15,328.62,338.15,334.80,338.31,,330.73,329.92,323.66,322.10,318.90,331.21,339.57,349.77,347.75,338.06,330.85
2005-09-14 21:42:12+00:00,L5,,,,,,329.17,334.80,350.00,346.19,349.98,347.27,354.74,368.16,368.98,361.32,360.19,360.93,367.75,360.81,360.79,352.14,352.05,342.36,331.34,344.39,346.35,350.02,,,,,,,,,,,,,,358.43,368.08,376.06,371.09,358.33,352.32
2005-10-08 21:43:05+00:00,L7,324.09,299.94,302.40,296.14,296.87,299.08,302.90,310.40,309.43,314.35,322.68,,,335.91,333.59,323.59,324.92,335.02,333.20,335.03,330.99,332.43,324.44,320.68,,,,323.28,330.45,328.26,336.16,338.15,336.37,343.38,330.41,317.92,323.73,,,329.85,344.30,353.37,356.51,346.02,330.46,327.75
2005-11-09 21:43:06+00:00,L7,347.52,321.68,315.30,318.65,321.21,326.73,330.46,337.95,342.98,,,353.80,360.50,359.96,361.86,322.91,351.07,346.28,349.45,342.27,339.82,340.82,,325.89,330.34,331.05,340.54,338.93,343.56,352.94,349.71,348.35,355.62,354.94,356.87,,,347.65,349.16,346.15,362.82,365.55,366.39,364.48,348.07,338.07
2006-01-20 21:43:37+00:00,L5,336.16,314.84,299.08,300.39,304.38,312.77,319.59,326.75,333.30,336.22,341.67,346.65,347.62,350.42,348.01,301.33,336.59,339.85,351.48,351.23,340.25,339.26,339.57,337.10,327.96,318.07,334.38,338.29,345.25,344.11,345.60,349.44,355.35,355.38,357.81,354.76,356.11,345.67,349.38,352.10,350.40,357.40,362.70,353.87,354.18,345.91
2006-02-21 21:44:44+00:00,L5,,,,,,,,,,,,,,,,,,322.54,323.06,323.55,321.28,314.89,306.11,310.16,315.78,310.77,304.72,278.43,,336.04,338.31,338.82,337.06,336.85,336.02,342.55,341.76,326.94,328.27,332.86,337.84,346.74,351.80,329.22,332.18,329.13
2006-04-02 21:44:08+00:00,L7,,,,,,,,,,,,,,,,341.44,340.74,340.81,344.16,340.33,337.72,338.07,330.60,332.19,328.82,335.30,,,331.13,331.06,343.43,341.27,332.70,342.00,340.55,342.45,339.64,332.26,333.94,335.85,,355.15,356.34,346.61,337.81,328.59
2006-04-10 21:45:17+00:00,L5,340.87,327.60,316.69,315.29,316.90,323.75,326.70,340.79,339.02,339.02,348.06,354.93,361.17,363.39,365.37,361.41,359.25,360.24,359.83,359.98,356.83,355.98,350.92,353.47,359.26,359.64,349.67,348.45,354.59,349.76,360.03,363.27,358.24,359.68,360.39,360.51,361.28,349.69,351.54,354.74,367.79,372.07,384.10,373.06,357.34,347.40
2006-04-18 21:43:39+00:00,L7,316.41,308.74,299.94,296.79,,301.45,305.02,316.65,320.69,321.64,328.39,335.75,342.43,347.79,338.86,346.82,342.00,,341.07,339.80,336.45,331.05,325.27,326.59,333.80,337.26,331.44,334.29,333.79,,,347.61,340.66,342.56,337.69,342.80,340.61,326.97,326.53,334.82,349.53,360.24,361.90,,,330.39
2006-04-26 21:45:32+00:00,L5,340.92,309.80,304.52,300.67,309.59,313.79,322.31,333.05,335.85,334.17,344.05,349.42,354.45,359.52,349.85,350.58,345.66,347.97,348.59,343.12,338.23,340.54,333.80,340.42,344.64,338.98,338.70,332.59,339.59,344.82,355.23,342.93,343.41,346.95,344.82,346.34,339.68,333.95,331.76,337.38,346.88,360.22,363.41,361.01,348.28,346.46
2006-05-20 21:43:44+00:00,L7,325.12,305.20,300.06,298.59,299.35,307.71,,,320.85,330.27,336.85,343.98,355.55,350.50,337.34,331.54,338.91,341.98,345.29,,,329.49,319.41,323.75,333.63,340.18,334.65,341.05,346.45,345.99,338.42,,,348.45,346.29,341.00,333.88,331.07,334.05,333.17,353.84,354.07,358.77,352.07,347.45,
2006-06-05 21:43:42+00:00,L7,329.97,310.93,308.12,305.46,309.46,317.06,318.68,333.13,333.84,339.63,,,358.24,357.01,355.44,355.08,349.07,351.93,357.84,353.12,348.70,341.50,335.57,,,346.83,352.48,353.52,356.12,357.41,350.23,355.68,359.30,369.89,360.55,357.31,,,349.01,342.50,357.03,361.29,363.95,355.32,352.78,351.99
2006-06-13 21:46:13+00:00,L5,322.07,292.15,297.20,293.74,297.18,303.43,310.32,321.37,327.25,334.12,343.36,348.24,355.64,344.45,338.69,346.96,345.72,343.51,343.61,345.82,342.84,343.38,334.44,333.85,336.22,335.19,343.48,336.81,346.28,343.72,344.71,339.22,349.89,359.23,358.84,352.92,345.90,343.89,345.91,343.12,355.96,355.84,358.53,354.80,344.60,339.96
2006-06-29 21:46:52+00:00,L5,,,,,,,,,,,332.27,347.90,344.57,327.18,326.20,323.61,337.79,342.37,348.08,347.92,344.18,337.46,331.63,326.24,318.10,309.85,334.70,348.36,347.69,344.36,335.38,340.50,343.90,351.44,344.05,343.03,337.46,326.23,,,,,,,,
2006-07-07 21:43:31+00:00,L7,345.53,306.41,309.05,310.45,310.28,317.66,323.16,335.98,,,341.65,345.70,356.68,357.18,358.61,356.46,349.47,350.61,355.12,348.75,344.61,,,340.53,330.92,330.45,341.66,352.48,361.95,358.13,348.43,341.58,345.58,354.98,,,349.89,339.35,331.61,339.16,344.15,350.33,363.08,361.22,354.26,
2006-07-23 21:43:47+00:00,L7,346.76,308.69,312.18,318.11,314.83,317.01,,332.62,329.82,336.25,338.25,346.24,359.49,354.26,356.02,354.20,349.89,353.52,352.45,,,344.09,337.57,341.87,355.19,341.94,339.85,349.91,355.54,359.06,356.52,344.36,,355.70,354.43,349.16,344.28,344.24,342.83,342.96,349.83,360.67,364.49,355.32,342.44,350.24
2006-09-01 21:47:19+00:00,L5,341.30,320.04,318.77,320.98,324.89,321.84,325.28,332.93,334.28,334.03,339.24,346.46,365.70,362.78,360.14,360.88,355.90,352.43,349.06,352.41,346.04,336.30,332.75,342.24,348.95,344.21,335.04,338.59,345.30,350.01,345.57,339.50,352.01,355.72,353.70,345.92,338.86,340.96,346.36,340.97,352.43,359.58,365.34,355.93,342.06,336.96
2006-09-17 21:47:31+00:00,L5,352.25,332.14,327.70,330.83,331.10,326.03,328.64,343.00,343.02,347.24,354.86,365.51,382.52,379.37,371.05,368.29,365.93,360.66,359.56,357.89,349.01,343.85,343.43,347.32,361.68,362.40,356.31,364.11,362.62,365.07,354.83,352.55,359.17,367.18,365.60,354.95,350.48,355.31,364.89,362.36,366.19,369.26,369.17,372.28,349.41,346.85
2006-09-25 21:43:32+00:00,L7,348.47,312.71,306.48,311.48,315.99,315.24,320.78,,327.84,336.23,338.42,343.27,357.20,354.41,321.13,349.55,340.19,336.14,339.81,347.81,,339.90,336.74,330.67,334.60,337.80,337.47,340.80,341.36,346.75,345.66,340.11,,,354.85,346.69,336.16,334.65,338.17,336.65,342.42,343.67,350.97,344.80,336.18,329.81
2006-10-27 21:43:45+00:00,L7,339.05,314.48,309.92,307.55,304.68,309.63,316.42,326.38,,329.52,336.36,343.13,353.63,343.99,338.57,338.85,335.67,335.23,333.93,336.32,,,328.11,328.00,331.83,336.79,338.03,343.33,332.74,337.85,336.07,334.46,330.62,,,336.63,328.94,325.09,329.91,334.91,333.63,337.83,342.53,342.27,333.73,325.54
2006-11-28 21:43:44+00:00,L7,345.32,325.41,315.63,319.31,320.06,325.65,328.03,335.94,337.66,345.59,350.26,357.83,,,347.27,350.20,343.91,343.26,349.32,352.06,353.85,346.93,348.51,340.93,347.20,,,344.64,351.31,345.62,341.06,339.03,340.60,349.98,356.98,346.45,341.49,344.88,,,360.14,361.12,363.86,358.91,350.72,345.10
2006-12-06 21:48:41+00:00,L5,296.27,268.24,259.39,259.77,264.36,272.26,275.82,281.85,284.94,291.45,297.81,304.18,294.96,296.31,281.40,278.80,281.64,282.45,295.67,303.85,301.49,295.49,293.05,286.62,293.51,282.70,280.15,281.21,287.09,284.05,280.27,283.85,300.05,306.33,301.21,295.31,291.98,295.33,304.04,302.09,310.27,305.39,308.87,303.53,296.03,289.07
2006-12-14 21:43:50+00:00,L7,,,321.42,319.41,317.43,319.60,327.98,333.24,339.92,348.16,351.97,353.94,372.35,362.20,,,347.56,348.30,354.89,356.40,350.11,346.57,346.36,341.52,352.44,351.26,353.29,,,354.83,349.66,348.53,350.48,355.78,359.54,349.37,338.77,343.06,352.70,357.42,,,363.56,358.63,351.87,343.02
2007-01-07 21:48:55+00:00,L5,342.16,328.63,295.38,298.63,294.91,301.08,301.44,318.50,317.76,327.60,332.35,340.16,350.99,350.93,340.00,337.67,338.95,336.03,342.29,343.65,338.73,337.95,333.18,336.70,341.10,339.21,341.88,339.29,342.60,340.15,336.40,332.87,334.17,347.12,343.35,342.26,330.12,336.06,345.77,350.61,347.29,356.01,358.98,353.12,343.82,335.43
2007-01-23 21:49:00+00:00,L5,,,,,,,,,,,,,,,,348.41,350.29,350.01,360.25,358.87,344.04,337.13,341.71,332.60,335.07,337.79,346.18,346.02,348.37,349.49,343.51,339.16,331.75,341.91,344.87,333.59,325.90,329.92,334.35,353.39,352.79,354.50,360.93,351.46,343.15,334.49
2007-02-08 21:48:38+00:00,L5,321.80,302.90,301.09,301.36,,,,,,,,334.57,343.04,334.32,304.69,320.70,330.68,330.08,332.70,343.62,334.82,321.97,320.04,319.66,323.07,314.64,311.12,316.54,332.68,332.88,324.14,329.62,329.31,337.90,328.14,328.05,322.43,321.56,314.72,315.19,319.60,333.93,347.42,341.62,336.64,329.30
2007-03-04 21:44:10+00:00,L7,353.82,329.03,323.79,325.17,329.38,329.59,,340.59,343.65,346.63,345.47,360.27,367.07,361.23,362.32,351.84,347.08,351.05,357.69,,,339.33,334.24,337.50,337.70,341.83,341.71,347.04,354.68,347.63,344.95,347.90,,353.21,356.68,347.68,336.97,342.11,341.22,344.83,353.36,359.87,368.56,364.44,347.29,
2007-03-20 21:44:12+00:00,L7,345.99,318.18,313.24,312.75,316.13,322.12,331.86,337.75,344.88,344.43,352.79,,,353.60,350.43,345.12,343.83,340.70,350.28,348.20,345.05,335.36,336.42,333.26,,,341.23,340.28,345.47,339.32,336.67,338.53,340.66,352.01,354.19,350.21,341.96,,,345.34,350.53,352.78,361.57,360.46,351.19,334.49
2007-06-08 21:43:56+00:00,L7,332.75,318.64,314.21,316.98,,,,327.83,330.27,332.20,340.59,351.66,365.00,368.73,368.29,362.35,357.29,354.54,,,350.70,349.92,351.06,348.45,353.77,351.37,357.99,362.07,363.58,359.70,354.73,,,363.20,363.07,345.33,340.04,341.77,352.53,366.93,376.62,384.83,383.45,380.61,370.80,
2007-06-24 21:43:55+00:00,L7,346.93,317.31,317.38,317.59,,,,,327.66,327.30,339.48,347.28,350.52,360.08,355.34,354.09,351.97,350.65,352.29,,349.07,347.04,349.66,342.90,346.69,345.19,349.24,351.88,359.11,359.56,355.17,,,361.01,359.72,349.53,345.49,342.74,348.84,356.17,362.31,368.44,375.81,376.65,364.44,
2007-07-26 21:43:49+00:00,L7,371.06,348.59,336.25,327.19,329.07,,329.95,336.84,340.98,346.66,341.15,369.42,392.07,383.37,367.14,370.26,352.30,,,356.56,361.88,356.32,363.68,353.02,351.23,363.29,367.07,371.43,382.07,382.09,,365.95,365.94,381.03,370.64,361.15,355.26,347.74,355.43,365.29,373.36,390.04,406.69,402.87,,361.09
2007-09-12 21:43:29+00:00,L7,341.82,319.31,312.74,318.27,320.64,322.17,322.31,333.40,332.61,333.45,344.43,348.67,366.15,,354.44,356.26,351.35,350.48,351.94,352.85,349.74,349.09,342.78,345.81,343.47,,346.84,349.65,340.24,357.87,345.23,344.54,357.83,363.23,350.53,348.16,338.39,334.49,,,348.25,360.30,372.14,361.77,347.30,337.48
2007-09-28 21:43:25+00:00,L7,,,,,313.76,314.10,315.04,328.57,327.72,334.36,340.03,353.22,356.77,342.07,338.39,,345.66,340.87,338.63,342.87,341.90,340.15,336.62,330.46,334.23,334.12,341.68,,,350.22,340.12,340.64,347.40,350.09,339.72,328.95,330.05,324.10,324.80,330.78,337.77,,365.58,348.73,337.61,329.66
2007-10-30 21:43:38+00:00,L7,344.35,322.29,314.14,312.34,,,313.84,322.87,320.78,326.11,334.74,343.26,340.02,347.44,,330.43,332.28,,,336.64,340.24,339.92,334.85,329.02,329.47,328.23,336.97,331.37,323.23,,,343.51,348.82,351.01,340.19,327.17,331.73,324.24,319.24,333.17,334.40,345.88,356.22,,333.74,325.34
2008-01-02 21:44:01+00:00,L7,372.41,346.27,334.78,,,331.10,335.45,344.93,347.14,349.34,351.94,359.25,366.13,368.12,357.46,347.50,,,356.68,355.91,349.00,350.73,351.55,350.98,350.41,344.38,349.53,357.09,357.63,,,360.21,360.73,363.94,353.43,357.18,352.36,344.89,354.35,361.07,359.43,362.71,,,358.11,351.44
2008-02-03 21:43:59+00:00,L7,363.96,333.64,,319.06,318.17,321.17,321.84,332.58,338.05,331.33,344.38,343.70,360.57,363.03,347.09,,,353.36,353.52,350.92,347.76,351.20,351.36,340.85,345.96,354.07,345.26,,,357.41,353.86,352.21,351.65,351.32,357.24,352.33,356.72,341.31,342.58,359.73,359.56,,,365.00,359.21,346.92
2008-02-19 21:43:55+00:00,L7,353.80,328.20,318.23,314.71,314.24,316.56,314.78,,319.78,324.86,329.35,337.23,348.49,347.59,351.02,347.83,347.56,342.87,346.48,344.17,,342.23,340.06,340.29,341.87,336.19,338.84,339.95,346.35,345.80,344.36,344.28,,,345.36,340.35,330.41,324.03,325.42,333.66,346.48,351.79,361.28,363.13,350.44,343.58
2008-06-10 21:43:27+00:00,L7,326.81,306.37,306.22,302.11,308.32,,313.58,327.34,330.25,338.31,344.60,348.59,352.39,350.88,345.68,353.70,343.81,,,364.19,354.04,353.84,356.77,361.50,345.39,337.65,330.81,342.48,348.39,350.81,,350.12,359.82,368.40,354.19,347.19,340.93,340.11,331.68,337.84,348.65,354.87,364.18,,,345.49
2008-07-12 21:43:06+00:00,L7,,319.57,326.02,327.74,328.52,329.71,334.67,344.30,346.27,347.04,351.71,356.18,364.50,372.11,,374.22,363.81,368.97,372.43,368.14,371.48,369.56,366.85,362.05,359.72,357.43,,367.62,361.69,371.51,369.50,368.73,365.81,366.85,368.01,351.79,347.47,345.27,349.29,,,377.66,380.59,380.39,365.95,357.78
2008-08-29 21:42:43+00:00,L7,351.22,330.05,325.67,324.39,326.06,328.78,333.04,348.08,347.31,354.23,,,,382.17,374.25,369.86,375.50,370.82,382.49,372.72,369.19,369.29,,,362.20,363.93,366.48,370.40,372.85,368.49,367.51,362.91,364.33,372.85,376.80,,360.39,351.17,355.72,349.66,362.39,,,,,
2008-09-14 21:42:59+00:00,L7,,,,,,,,,,,,,,,,,,,,368.70,366.73,357.35,358.22,,,346.36,357.48,355.55,360.98,358.19,358.02,362.13,360.10,360.87,361.93,356.45,,,344.64,349.33,350.82,355.67,362.84,361.51,353.34,346.15
2008-09-30 21:42:25+00:00,L7,327.61,307.81,301.90,301.99,307.36,308.82,318.78,328.84,332.64,332.06,339.76,339.40,,320.17,334.12,340.19,338.91,337.94,344.09,344.49,339.07,336.75,330.49,327.96,,,332.18,,338.27,329.96,329.19,335.55,343.14,349.80,344.12,333.95,330.98,328.18,,328.17,331.34,338.56,347.44,346.09,337.64,331.30
2008-11-17 21:42:51+00:00,L7,,,305.14,296.12,308.39,313.61,322.29,330.14,334.60,335.56,337.87,343.67,357.23,,,336.19,335.03,337.12,334.80,336.31,339.03,325.99,324.35,326.74,320.04,,,338.85,338.78,335.42,330.99,324.25,319.54,320.43,328.88,327.12,323.25,313.08,,,325.69,326.78,339.03,344.51,327.82,316.14
2009-01-04 21:43:18+00:00,L7,,,,,,,,,,,,,363.39,,,354.26,350.85,351.86,348.78,351.21,349.24,348.87,351.30,343.28,343.49,339.81,,,363.05,356.69,348.83,347.72,356.89,357.75,366.07,351.61,354.38,344.49,344.98,,,355.99,368.32,365.89,348.27,345.00
2009-02-05 21:43:28+00:00,L7,351.36,320.94,316.10,312.62,317.96,323.00,331.92,336.73,341.68,334.90,334.40,,,367.24,357.08,357.54,348.83,344.77,352.03,345.96,359.41,350.69,343.25,347.35,,342.92,344.72,348.59,355.42,353.33,347.03,346.76,354.81,355.77,359.67,351.57,350.64,,344.51,341.39,345.73,363.30,368.85,354.22,343.00,339.69
2009-03-09 21:43:47+00:00,L7,347.75,327.14,316.69,316.36,320.67,328.51,333.57,344.29,,,344.78,354.09,366.24,366.06,358.88,359.48,355.66,350.41,346.86,351.18,354.01,,350.84,353.31,356.46,352.01,356.58,350.55,360.71,361.85,353.17,360.07,360.05,,,359.46,360.94,350.38,347.81,350.05,355.71,365.44,374.28,369.07,355.39,353.06
2009-03-25 21:43:54+00:00,L7,342.14,319.54,,317.21,319.27,324.64,326.78,337.98,337.55,339.73,341.51,348.76,357.20,357.22,358.10,,350.48,353.50,351.61,358.52,361.28,350.79,340.57,348.49,353.50,352.09,351.11,,,361.05,351.52,352.13,363.81,361.49,358.42,353.64,358.41,353.77,351.96,354.29,,,376.93,375.06,356.54,342.75
2009-04-10 21:43:59+00:00,L7,,,299.05,299.02,307.19,308.48,316.73,326.42,329.93,330.64,336.74,337.66,356.61,,,341.86,340.36,343.72,336.97,339.51,343.24,339.35,333.59,333.91,333.66,,,335.47,348.48,348.82,337.72,338.34,338.35,347.87,341.70,347.78,335.64,328.48,333.22,,347.16,349.70,360.10,361.15,341.59,331.56
2009-05-12 21:44:06+00:00,L7,315.18,284.87,288.49,284.93,,,308.23,315.68,315.74,316.08,321.37,326.60,318.16,328.56,309.92,317.01,329.73,,,338.00,331.31,330.21,323.26,323.73,311.95,313.13,319.40,325.72,329.19,,,331.21,326.17,332.88,330.34,327.36,323.68,316.56,324.63,323.65,324.26,335.67,346.35,,,328.14
2009-05-28 21:44:07+00:00,L7,314.58,277.08,276.75,280.87,280.48,291.61,,,304.48,310.71,316.15,315.49,327.71,328.14,,317.17,325.21,327.09,,,334.34,322.68,326.26,325.55,308.52,309.02,317.21,327.06,328.96,326.96,320.82,,320.73,328.26,319.14,327.20,318.43,315.33,317.22,321.38,326.81,329.81,341.17,336.63,,
2009-09-01 21:43:50+00:00,L7,353.26,328.39,321.42,319.33,326.02,325.99,328.56,338.57,347.26,345.69,344.61,344.70,,373.31,365.67,362.46,353.13,361.28,360.24,360.28,355.14,352.95,352.07,340.17,,,350.42,352.66,364.79,362.83,357.26,342.50,333.86,347.40,368.69,360.68,361.22,,,349.62,356.97,362.91,359.52,353.80,344.88,343.44
2009-09-17 21:43:49+00:00,L7,349.05,335.08,323.86,325.97,325.56,327.25,328.06,342.43,343.49,342.65,343.64,347.61,356.77,,359.47,357.40,355.02,364.71,359.34,361.27,349.78,352.13,351.12,350.72,345.90,,350.44,351.71,360.28,356.55,354.97,341.66,335.18,348.72,364.74,353.12,353.12,345.90,,,356.47,355.38,361.71,361.52,343.48,351.54
2009-11-20 21:44:21+00:00,L7,330.37,314.17,307.72,310.94,309.66,309.66,313.36,324.16,323.35,324.64,331.49,330.14,,341.37,331.95,325.13,338.33,334.98,339.40,337.82,337.02,331.15,327.58,327.62,,,334.51,337.01,334.95,336.87,328.63,331.15,332.83,338.43,337.17,324.07,317.53,,,330.17,336.29,339.46,343.34,332.97,320.53,315.48
2009-12-22 21:44:48+00:00,L7,333.03,313.85,,311.04,313.84,316.66,322.47,334.79,334.20,333.61,335.99,342.55,353.40,352.50,345.08,,340.72,347.13,351.54,348.47,342.93,344.38,333.48,332.50,328.72,321.87,318.74,332.28,,343.56,336.78,336.03,336.31,342.32,346.55,338.41,331.63,326.60,323.97,326.65,330.72,,343.94,,,
2010-01-07 21:45:04+00:00,L7,347.09,329.36,317.36,322.90,324.50,330.02,333.55,347.19,345.77,350.71,,,372.04,371.57,366.12,360.42,366.17,364.59,364.43,366.63,367.41,358.16,358.29,,360.57,351.68,,,,,,,,355.72,354.28,350.00,,341.38,343.82,350.50,356.80,356.65,358.98,345.35,336.16,329.67
2010-01-23 21:45:18+00:00,L7,346.02,320.69,316.65,311.06,317.48,324.75,331.69,334.75,340.79,342.35,,,356.46,352.72,343.41,342.57,346.88,345.84,356.12,352.64,349.59,347.85,350.34,,334.74,333.23,332.41,332.45,334.72,339.41,339.95,336.00,332.58,347.26,343.82,344.91,,,337.84,337.91,341.24,346.29,346.08,342.68,335.99,331.58
2010-02-08 21:45:30+00:00,L7,353.16,328.03,321.76,320.41,320.96,,336.29,349.05,347.63,348.69,352.60,358.25,365.83,371.41,373.18,353.60,351.94,360.19,,364.24,362.08,355.96,363.77,365.70,359.53,343.56,344.98,349.64,357.08,347.01,,,351.89,355.67,361.45,350.81,352.79,344.48,354.66,355.42,351.46,361.80,370.50,366.07,,347.72
2010-03-12 21:45:47+00:00,L7,346.69,320.45,312.49,315.12,322.04,326.38,327.99,336.66,335.81,338.33,,,358.49,360.92,357.39,341.41,351.74,359.03,361.97,363.30,361.60,359.24,,,351.83,345.33,348.05,349.53,351.68,351.27,341.88,346.86,354.54,355.21,358.42,,,339.95,333.15,339.59,347.42,357.85,363.08,363.20,351.03,345.78
2010-04-29 21:45:51+00:00,L7,326.29,,,306.08,314.02,319.69,324.05,332.08,335.67,338.91,334.44,339.42,354.90,353.68,347.84,,351.21,360.54,356.20,356.51,349.45,349.76,335.01,338.89,333.02,333.62,334.26,,,350.45,345.48,342.89,349.61,350.00,341.34,345.72,332.97,325.09,335.71,338.39,,,355.68,346.13,336.18,332.11
2010-06-16 21:45:48+00:00,L7,,290.69,293.32,295.27,,,305.40,318.61,322.01,327.68,335.82,341.80,354.74,,332.98,337.48,349.58,353.01,355.84,347.32,341.40,340.41,342.47,331.27,322.65,,344.33,341.88,355.48,349.07,344.01,345.47,348.80,347.84,350.66,337.44,323.15,314.25,,341.66,342.19,349.14,356.24,348.06,338.77,343.83
2010-07-02 21:45:52+00:00,L7,313.86,289.35,,295.11,,,305.80,316.21,322.03,,,341.96,358.42,359.00,333.48,335.88,342.43,341.89,344.55,344.53,341.71,342.25,,339.56,331.46,307.38,336.01,341.70,347.04,345.94,344.15,340.33,337.61,346.78,336.65,,317.00,314.05,323.44,332.37,337.30,338.48,351.75,345.60,335.90,334.92
2010-07-18 21:45:53+00:00,L7,327.68,297.33,293.96,298.99,307.99,305.15,307.16,315.47,320.64,324.42,,,355.63,366.17,339.34,344.64,345.10,350.81,347.95,343.80,340.23,337.51,333.91,,331.00,329.22,347.96,349.99,348.63,339.41,327.13,336.29,329.42,338.50,331.84,,,308.09,313.06,316.81,326.11,337.07,355.67,345.38,335.85,335.88
2010-08-19 21:45:54+00:00,L7,341.36,322.72,319.62,316.04,319.65,324.93,335.09,340.29,348.72,,353.29,365.29,373.66,380.27,374.83,369.22,375.48,370.09,369.89,368.22,368.15,,,363.73,354.05,351.20,358.55,367.32,373.39,373.42,371.24,367.48,365.86,371.43,,,345.48,343.32,336.55,337.51,344.98,353.00,370.75,371.84,353.62,348.47
2010-09-04 21:45:57+00:00,L7,,,316.73,319.71,321.77,324.60,329.20,337.83,338.26,333.96,340.98,350.06,361.75,369.10,,372.33,369.39,366.47,359.57,364.34,368.91,354.22,353.41,347.91,341.35,343.98,,,359.23,359.16,355.41,366.73,358.83,364.49,356.72,346.92,334.15,327.93,330.94,335.88,,361.12,375.28,362.12,351.18,350.07
2010-09-20 21:45:57+00:00,L7,334.53,314.06,305.36,,,318.35,327.72,332.35,337.97,342.35,351.53,367.06,363.27,356.67,357.97,361.79,,,354.90,353.47,353.52,350.87,351.93,340.82,337.53,341.87,345.66,354.15,357.97,,355.27,352.07,353.28,357.74,353.68,336.79,329.42,331.58,325.04,332.91,341.17,346.22,,348.41,337.07,335.30
2010-10-22 21:46:07+00:00,L7,331.10,312.02,307.95,308.36,311.97,312.80,314.23,,326.42,335.93,340.48,346.59,359.21,359.09,309.90,347.26,353.89,352.27,353.67,,,344.59,341.96,347.64,339.07,339.60,345.37,352.82,356.89,353.57,348.46,348.00,,355.53,344.15,338.73,329.21,323.83,323.07,332.42,340.75,344.93,354.55,344.44,336.67,334.95
2010-12-09 21:46:39+00:00,L7,,,,,,,,315.30,318.31,317.26,324.54,333.07,345.46,340.19,,330.37,336.75,334.98,337.26,337.63,337.96,333.60,326.78,324.60,315.28,314.78,317.19,,323.11,328.91,320.59,328.84,318.88,334.23,315.11,309.06,293.92,282.09,299.39,312.54,,329.45,330.15,322.58,311.92,310.97
2010-12-25 21:46:47+00:00,L7,,,299.45,299.59,307.17,310.37,315.03,319.49,325.54,325.02,331.26,338.40,352.64,,,350.79,349.47,350.51,350.78,348.63,342.10,332.55,324.04,325.19,332.24,329.81,,332.97,329.40,327.58,324.96,318.41,326.25,329.84,330.61,314.00,300.83,298.53,300.55,,,323.99,330.18,322.70,310.81,311.06
2011-01-02 21:43:35+00:00,L5,349.50,327.85,325.67,326.27,323.07,331.21,336.88,345.01,343.96,340.77,346.47,352.85,361.78,370.03,365.36,370.92,372.82,367.92,377.95,371.64,367.53,346.84,346.82,347.49,351.90,345.89,346.56,355.51,357.12,359.75,354.05,352.71,360.71,369.61,353.81,343.75,330.81,325.22,330.58,339.88,354.01,360.03,366.22,354.15,345.63,347.36
2011-02-27 21:47:11+00:00,L7,353.02,320.47,,,316.76,321.37,328.28,335.84,343.20,338.89,348.95,362.95,375.22,373.53,364.89,,,362.67,362.84,369.02,353.81,348.51,349.23,357.75,360.32,348.56,345.83,351.05,,353.77,341.52,340.18,352.40,347.30,354.58,347.27,338.18,336.80,337.86,338.33,343.28,,,350.70,337.87,336.02
