dates,nzd0247-0000,nzd0247-0001,nzd0247-0002,nzd0247-0003,nzd0247-0004,nzd0247-0005,nzd0247-0006,nzd0247-0007,nzd0247-0008,nzd0247-0009,nzd0247-0010,nzd0247-0011,nzd0247-0012,nzd0247-0013,nzd0247-0014,nzd0247-0015,nzd0247-0016,nzd0247-0017,nzd0247-0018,nzd0247-0019,nzd0247-0020,nzd0247-0021,nzd0247-0022,nzd0247-0023,nzd0247-0024,nzd0247-0025,nzd0247-0026,nzd0247-0027,nzd0247-0028,nzd0247-0029,nzd0247-0030,nzd0247-0031,nzd0247-0032,nzd0247-0033,nzd0247-0034,nzd0247-0035,nzd0247-0036,nzd0247-0037,nzd0247-0038,nzd0247-0039,nzd0247-0040,nzd0247-0041,nzd0247-0042,nzd0247-0043,nzd0247-0044,nzd0247-0045,satname
2005-07-28 21:41:34+00:00,335.67,297.35,297.95,303.96,315.99,324.41,327.71,336.02,342.39,340.17,345.90,335.21,351.40,349.48,341.73,330.19,334.46,343.73,357.70,361.35,362.34,351.91,347.07,331.65,322.73,335.42,336.29,346.38,341.39,341.17,350.71,353.39,357.97,359.21,354.92,345.39,333.81,328.65,328.96,327.48,336.94,345.36,354.30,367.87,363.81,348.06,L5
2005-08-29 21:41:46+00:00,344.64,316.98,322.06,319.62,326.70,331.58,333.22,343.18,340.83,331.78,333.99,336.54,348.72,349.80,341.93,355.15,365.08,358.59,357.62,356.06,352.12,350.24,329.75,320.94,331.47,335.27,339.76,333.61,355.88,348.61,352.84,360.56,360.02,361.07,355.90,346.21,338.95,340.73,323.70,330.27,344.23,363.22,373.51,367.82,357.49,351.69,L5
2005-09-06 21:43:12+00:00,340.28,314.59,313.92,308.98,316.10,321.52,323.39,333.31,326.30,,335.40,340.26,351.31,353.03,355.21,350.25,351.87,344.22,345.02,347.16,344.93,,,327.77,335.45,342.39,339.90,334.76,341.90,332.15,335.08,344.15,341.80,344.77,,337.73,336.92,332.06,331.43,325.90,339.61,347.97,357.41,356.15,345.06,338.49,L7
2005-09-14 21:42:12+00:00,,,,,,320.25,325.88,341.71,337.27,342.25,340.45,347.01,360.43,358.43,348.43,347.30,352.64,359.46,353.08,352.50,343.22,344.32,333.44,321.67,334.72,333.46,338.42,,,,,,,,,,,,,,346.83,356.48,365.51,359.49,348.66,341.77,L5
2005-10-08 21:43:05+00:00,339.42,309.80,313.90,308.69,308.37,309.70,313.52,320.26,320.05,323.55,330.80,,,348.46,348.92,338.92,334.78,344.88,342.40,344.89,341.61,341.63,335.06,332.18,,,,334.78,341.95,339.76,346.78,348.01,347.87,354.00,342.96,329.42,335.23,,,341.35,358.10,367.17,369.06,359.82,341.96,340.30,L7
2005-11-09 21:43:06+00:00,351.74,324.39,318.47,322.10,324.38,329.65,333.38,340.66,345.90,,,356.33,363.03,363.41,366.08,327.13,353.78,348.99,351.98,344.98,342.74,343.35,,329.06,333.51,335.27,344.34,342.10,346.73,356.11,352.63,351.06,358.79,357.86,360.32,,,351.45,353.38,349.32,366.62,369.35,369.84,368.28,351.24,341.52,L7
2006-01-20 21:43:37+00:00,347.72,322.27,307.75,309.84,313.05,320.77,327.59,334.18,341.30,343.15,347.79,353.58,354.55,359.87,359.57,312.89,344.02,347.28,358.41,358.66,348.25,346.19,347.57,345.77,336.63,329.63,344.78,346.96,353.92,352.78,353.60,356.87,364.02,363.38,367.26,363.43,364.78,356.07,360.94,360.77,360.80,367.80,372.15,364.27,362.85,355.36,L5
2006-02-21 21:44:44+00:00,,,,,,,,,,,,,,,,,,324.25,324.66,325.26,323.13,316.49,307.96,312.16,317.78,313.44,307.12,,,338.04,340.16,340.53,339.06,338.70,338.20,344.55,343.76,329.34,330.94,334.86,340.24,349.14,353.98,331.62,334.18,331.31,L5
2006-04-02 21:44:08+00:00,,,,,,,,,,,,,,,,357.66,351.17,351.24,353.89,350.76,348.95,347.80,341.83,344.36,340.99,351.52,,,343.30,343.23,354.66,351.70,344.87,353.23,353.82,354.62,351.81,346.86,350.16,348.02,,369.75,369.61,361.21,349.98,341.86,L7
2006-04-10 21:45:17+00:00,329.98,320.60,308.52,306.38,308.73,316.21,319.16,333.79,331.48,332.49,342.30,348.40,354.64,354.48,354.48,350.52,352.25,353.24,353.30,352.98,349.29,349.45,343.38,345.30,351.09,348.75,339.87,340.28,346.42,341.59,352.49,356.27,350.07,352.14,351.48,352.34,353.11,339.89,340.65,346.57,357.99,362.27,375.19,363.26,349.17,338.49,L5
2006-04-18 21:43:39+00:00,328.19,316.31,308.77,306.43,,309.60,313.17,324.22,328.84,328.71,334.63,342.82,349.50,357.43,350.64,358.60,349.57,,348.14,347.37,344.60,338.12,333.42,335.42,342.63,349.04,342.04,343.12,342.62,,,355.18,349.49,350.71,347.33,351.63,349.44,337.57,338.31,343.65,360.13,370.84,371.54,,,340.03,L7
2006-04-26 21:45:32+00:00,327.36,301.09,294.35,289.58,299.42,304.41,312.93,324.34,326.47,326.04,336.87,341.29,346.32,348.43,336.29,337.02,336.95,339.26,340.46,334.41,328.85,332.41,324.42,330.25,334.47,325.42,326.50,322.42,329.42,334.65,345.85,334.22,333.24,337.57,333.73,336.17,329.51,321.75,318.20,327.21,334.68,348.02,352.32,348.81,338.11,335.37,L5
2006-05-20 21:43:44+00:00,326.23,305.91,300.89,299.50,300.18,308.48,,,321.62,330.94,337.44,344.65,356.22,351.41,338.45,332.65,339.62,342.69,345.96,,,330.16,320.18,324.58,334.46,341.29,335.65,341.88,347.28,346.82,339.19,,,349.22,347.20,341.83,334.71,332.07,335.16,334.00,354.84,355.07,359.68,353.07,348.28,,L7
2006-06-05 21:43:42+00:00,323.30,306.64,303.12,300.01,304.46,312.44,314.06,328.84,329.22,335.63,,,354.24,351.56,348.77,348.41,344.78,347.64,353.84,348.83,344.08,337.50,330.95,,,340.16,346.48,348.52,351.12,352.41,345.61,351.39,354.30,365.27,355.10,352.31,,,342.34,337.50,351.03,355.29,358.50,349.32,347.78,346.54,L7
2006-06-13 21:46:13+00:00,327.18,295.44,301.03,297.92,301.01,306.97,313.86,324.66,330.79,337.19,346.07,351.31,358.71,348.63,343.80,352.07,349.01,346.80,346.68,349.11,346.38,346.45,337.98,337.68,340.05,340.30,348.08,340.64,350.11,347.55,348.25,342.51,353.72,362.77,363.02,356.75,349.73,348.49,351.02,346.95,360.56,360.44,362.71,359.40,348.43,344.14,L5
2006-06-29 21:46:52+00:00,,,,,,,,,,,338.15,354.57,351.24,336.27,337.31,334.72,344.93,349.51,354.75,355.06,351.87,344.13,339.32,334.57,326.43,320.96,344.70,356.69,356.02,352.69,343.07,347.64,352.23,359.13,353.14,351.36,345.79,336.23,,,,,,,,,L5
2006-07-07 21:43:31+00:00,333.31,298.55,299.88,300.45,301.11,309.20,314.70,328.12,,,335.18,338.37,349.35,347.18,346.39,344.24,341.61,342.75,347.79,340.89,336.15,,,331.36,321.75,318.23,330.66,343.31,352.78,348.96,339.97,333.72,336.41,346.52,,,340.72,328.35,319.39,329.99,333.15,339.33,353.08,350.22,345.09,,L7
2006-07-23 21:43:47+00:00,335.65,301.55,303.85,309.02,306.50,309.32,,325.48,322.13,329.58,332.37,339.57,352.82,345.17,344.91,343.09,342.75,346.38,345.78,,,337.42,329.88,333.54,346.86,330.83,329.85,341.58,347.21,350.73,348.83,337.22,,348.01,345.34,340.83,335.95,334.24,331.72,334.63,339.83,350.67,355.40,345.32,334.11,341.15,L7
2006-09-01 21:47:19+00:00,344.19,321.90,320.94,323.34,327.06,323.84,327.28,334.79,336.28,335.76,340.77,348.19,367.43,365.14,363.03,363.77,357.76,354.29,350.79,354.27,348.04,338.03,334.75,344.41,351.12,347.10,337.64,340.76,347.47,352.18,347.57,341.36,354.18,357.72,356.06,348.09,341.03,343.56,349.25,343.14,355.03,362.18,367.70,358.53,344.23,339.32,L5
2006-09-17 21:47:31+00:00,343.36,326.43,321.03,323.56,324.43,319.88,322.49,337.29,336.87,341.91,350.15,360.18,377.19,372.10,362.16,359.40,360.22,354.95,354.23,352.18,342.86,338.52,337.28,340.65,355.01,353.51,348.31,357.44,355.95,358.40,348.68,346.84,352.50,361.03,358.33,348.28,343.81,347.31,356.00,355.69,358.19,361.26,361.90,364.28,342.74,339.58,L5
2006-09-25 21:43:32+00:00,359.14,319.57,314.48,320.21,323.99,322.62,328.16,,335.22,342.63,344.07,349.67,363.60,363.14,331.80,360.22,347.05,343.00,346.21,354.67,,346.30,344.12,338.67,342.60,348.47,347.07,348.80,349.36,354.75,353.04,346.97,,,363.58,354.69,344.16,344.25,348.84,344.65,352.02,353.27,359.70,354.40,344.18,338.54,L7
2006-10-27 21:43:45+00:00,353.27,323.62,320.59,319.19,315.35,319.48,326.27,335.52,,338.05,343.89,351.66,362.16,355.63,352.79,353.07,344.81,344.37,342.46,345.46,,,337.96,338.67,342.50,351.01,350.83,354.00,343.41,348.52,345.92,343.60,341.29,,,347.30,339.61,337.89,344.13,345.58,346.43,350.63,354.17,355.07,344.40,337.18,L7
2006-11-28 21:43:44+00:00,350.88,328.98,319.80,323.86,324.23,329.50,331.88,339.51,341.51,348.92,353.20,361.16,,,352.83,355.76,347.48,346.83,352.65,355.63,357.70,350.26,352.36,345.10,351.37,,,348.81,355.48,349.79,344.91,342.60,344.77,353.83,361.53,350.62,345.66,349.88,,,365.14,366.12,368.41,363.91,354.89,349.65,L7
2006-12-06 21:48:41+00:00,,,,,,277.49,,,,,,,,,,,,,,,,,,,,,,,,,,,305.72,,,,297.65,302.13,311.60,307.76,,,,,,,L5
2006-12-14 21:43:50+00:00,,,318.42,316.14,314.43,316.83,325.21,330.67,337.15,345.76,349.85,351.54,369.95,358.93,,,344.99,345.73,352.49,353.83,347.34,344.17,343.59,338.52,349.44,347.26,349.69,,,351.83,346.89,345.96,347.48,353.01,356.27,346.37,335.77,339.46,348.70,354.42,,,360.29,355.03,348.87,339.75,L7
2007-01-07 21:48:55+00:00,358.38,339.06,307.55,311.90,307.08,312.31,312.67,328.93,328.99,337.33,340.94,349.89,360.72,364.20,356.22,353.89,349.38,346.46,352.02,354.08,349.96,347.68,344.41,348.87,353.27,355.43,356.48,351.46,354.77,352.32,347.63,343.30,346.34,358.35,356.62,354.43,342.29,350.66,361.99,362.78,361.89,370.61,372.25,367.72,355.99,348.70,L5
2007-01-23 21:49:00+00:00,,,,,,,,,,,,,,,,367.97,362.86,362.58,371.98,371.44,357.58,348.86,355.25,347.27,349.74,357.35,363.78,360.69,363.04,364.16,357.05,351.73,346.42,355.45,360.87,348.26,340.57,347.52,353.91,368.06,370.39,372.10,376.93,369.06,357.82,350.49,L5
2007-02-08 21:48:38+00:00,332.69,309.90,309.26,310.27,,,,,,,,341.10,349.57,343.23,,331.59,337.68,337.08,339.23,350.62,342.36,328.50,327.58,327.83,331.24,325.53,320.92,324.71,340.85,341.05,331.68,336.62,337.48,345.44,337.05,336.22,330.60,331.36,325.61,323.36,329.40,343.73,356.33,351.42,344.81,338.21,L5
2007-03-04 21:44:10+00:00,357.60,331.46,326.62,328.26,332.21,332.21,,343.02,346.27,348.90,347.47,362.54,369.34,364.32,366.10,355.62,349.51,353.48,359.96,,,341.60,336.86,340.33,340.53,345.61,345.11,349.87,357.51,350.46,347.57,350.33,,355.83,359.77,350.51,339.80,345.51,345.00,347.66,356.76,363.27,371.65,367.84,350.12,,L7
2007-03-20 21:44:12+00:00,355.55,324.32,320.41,320.57,323.30,328.74,338.48,343.89,351.50,350.16,357.85,,,361.42,359.99,354.68,349.97,346.84,356.01,354.34,351.67,341.09,343.04,340.43,,,349.83,347.45,352.64,346.49,343.29,344.67,347.83,358.63,362.01,357.38,349.13,,,352.51,359.13,361.38,369.39,369.06,358.36,342.31,L7
2007-06-08 21:43:56+00:00,334.97,320.07,315.88,318.80,,,,329.26,331.81,333.53,341.77,352.99,366.33,370.55,370.51,364.57,358.72,355.97,,,352.24,351.25,352.60,350.12,355.44,353.59,359.99,363.74,365.25,361.37,356.27,,,364.74,364.89,347.00,341.71,343.77,354.75,368.60,378.62,386.83,385.27,382.61,372.47,,L7
2007-06-24 21:43:55+00:00,339.15,312.31,311.55,311.23,,,,,322.28,322.63,335.36,342.61,345.85,353.72,347.56,346.31,346.97,345.65,347.62,,343.69,342.37,344.28,337.07,340.86,337.41,342.24,346.05,353.28,353.73,349.79,,,355.63,353.36,343.70,339.66,335.74,341.06,350.34,355.31,361.44,369.45,369.65,358.61,,L7
2007-07-26 21:43:49+00:00,359.50,341.16,327.58,317.74,320.40,,321.95,329.41,332.98,339.73,335.03,362.49,385.14,373.92,355.58,358.70,344.87,,,349.13,353.88,349.39,355.68,344.35,342.56,351.73,356.67,362.76,373.40,373.42,,358.52,357.27,373.03,361.19,352.48,346.59,337.34,343.87,356.62,362.96,379.64,397.24,392.47,,351.64,L7
2007-09-12 21:43:29+00:00,344.49,321.02,314.74,320.45,322.64,324.02,324.16,335.11,334.46,335.05,345.84,350.27,367.75,,357.11,358.93,353.06,352.19,353.54,354.56,351.59,350.69,344.63,347.81,345.47,,349.24,351.65,342.24,359.87,347.08,346.25,359.83,365.08,352.71,350.16,340.39,336.89,,,350.65,362.70,374.32,364.17,349.30,339.66,L7
2007-09-28 21:43:25+00:00,,,,,320.09,319.95,320.89,334.00,333.57,339.43,344.50,358.29,361.84,348.98,346.83,,351.09,346.30,343.70,348.30,347.75,345.22,342.47,336.79,340.56,342.56,349.28,,,356.55,345.97,346.07,353.73,355.94,346.63,335.28,336.38,331.70,333.24,337.11,345.37,,372.49,356.33,343.94,336.57,L7
2007-10-30 21:43:38+00:00,364.13,335.00,328.97,328.52,,,327.53,335.58,334.47,337.98,345.21,355.13,351.89,363.62,,350.21,344.99,,,349.35,353.93,351.79,348.54,343.85,344.30,348.01,354.77,346.20,338.06,,,356.22,363.65,364.70,356.37,342.00,346.56,342.04,339.02,348.00,352.20,363.68,372.40,,348.57,341.52,L7
2008-01-02 21:44:01+00:00,367.08,342.84,330.78,,,327.41,331.76,341.50,343.45,346.14,349.12,356.05,362.93,363.76,352.13,342.17,,,353.48,352.48,345.31,347.53,347.86,346.98,346.41,339.05,344.73,353.09,353.63,,,356.78,356.73,360.25,349.07,353.18,348.36,340.09,349.02,357.07,354.63,357.91,,,354.11,347.08,L7
2008-02-03 21:43:59+00:00,354.63,327.64,,311.42,311.17,314.71,315.38,326.58,331.59,325.73,339.44,338.10,354.97,355.39,337.76,,,347.36,347.92,344.92,341.30,345.60,344.90,333.85,338.96,344.74,336.86,,,350.41,347.40,346.21,344.65,344.86,349.60,345.33,349.72,332.91,333.25,352.73,351.16,,,356.60,352.21,339.28,L7
2008-02-19 21:43:55+00:00,344.24,322.06,311.06,306.89,307.07,309.94,308.16,,313.16,319.13,324.29,331.50,342.76,339.77,341.46,338.27,341.42,336.73,340.75,338.03,,336.50,333.44,333.12,334.70,326.63,330.24,332.78,339.18,338.63,337.74,338.14,,,337.54,333.18,323.24,315.43,315.86,326.49,337.88,343.19,353.46,354.53,343.27,335.76,L7
2008-06-10 21:43:27+00:00,329.03,307.80,307.89,303.93,309.99,,315.12,328.77,331.79,339.64,345.78,349.92,353.72,352.70,347.90,355.92,345.24,,,365.62,355.58,355.17,358.31,363.17,347.06,339.87,332.81,344.15,350.06,352.48,,351.55,361.49,369.94,356.01,348.86,342.60,342.11,333.90,339.51,350.65,356.87,366.00,,,347.31,L7
2008-07-12 21:43:06+00:00,,314.00,319.52,320.65,322.02,323.71,328.67,338.73,340.27,341.84,347.12,350.98,359.30,365.02,,365.55,358.24,363.40,367.23,362.57,365.48,364.36,360.85,355.55,353.22,348.76,,361.12,355.19,365.01,363.50,363.16,359.31,360.85,360.92,345.29,340.97,337.47,340.62,,,369.86,373.50,372.59,359.45,350.69,L7
2008-08-29 21:42:43+00:00,338.78,322.05,316.34,314.21,316.73,320.16,324.42,340.08,338.69,346.76,,,,371.99,361.81,357.42,367.50,362.82,375.02,364.72,360.57,361.82,,,352.87,351.49,355.28,361.07,363.52,359.16,358.89,354.91,355.00,364.23,366.62,,351.06,339.97,343.28,340.33,351.19,,,,,,L7
2008-09-14 21:42:59+00:00,,,,,,,,,,,,,,,,,,,,363.70,361.35,352.68,352.84,,,338.58,350.48,349.72,355.15,352.36,352.64,357.13,354.27,355.49,355.57,350.62,,,336.86,343.50,343.82,348.67,356.48,354.51,347.51,339.79,L7
2008-09-30 21:42:25+00:00,331.61,310.38,304.90,305.26,310.36,311.59,321.55,331.41,335.41,334.46,341.88,341.80,,323.44,338.12,344.19,341.48,340.51,346.49,347.06,341.84,339.15,333.26,330.96,,,335.78,,341.27,332.96,331.96,338.12,346.14,352.57,347.39,336.95,333.98,331.78,,331.17,334.94,342.16,350.71,349.69,340.64,334.57,L7
2008-11-17 21:42:51+00:00,,,320.64,313.03,323.89,327.92,336.60,343.43,348.91,347.96,348.81,356.07,369.63,,,356.86,348.32,350.41,347.20,349.60,353.34,338.39,338.66,342.24,335.54,,,354.35,354.28,350.92,345.30,337.54,335.04,334.74,345.79,342.62,338.75,331.68,,,344.29,345.38,355.94,363.11,343.32,333.05,L7
2009-01-04 21:43:18+00:00,,,,,,,,,,,,,366.99,,,360.26,354.71,355.72,352.38,355.07,353.39,352.47,355.45,347.78,347.99,345.81,,,367.55,361.19,352.98,351.58,361.39,361.90,370.98,356.11,358.88,349.89,350.98,,,361.39,373.23,371.29,352.77,349.91,L7
2009-02-05 21:43:28+00:00,340.47,313.94,307.93,303.71,309.79,315.46,324.38,329.73,334.14,328.37,328.64,,,358.33,346.19,346.65,341.83,337.77,345.50,338.96,351.87,344.16,335.71,339.18,,332.03,334.92,340.42,347.25,345.16,339.49,339.76,346.64,348.23,350.76,343.40,342.47,,333.62,333.22,335.93,353.50,359.94,344.42,334.83,330.78,L7
2009-03-09 21:43:47+00:00,335.97,319.57,307.86,306.72,311.84,320.36,325.42,336.72,,,338.54,347.02,359.17,356.42,347.10,347.70,348.09,342.84,339.79,343.61,345.86,,342.69,344.48,347.63,340.23,345.98,341.72,351.88,353.02,345.02,352.50,351.22,,,350.63,352.11,339.78,336.03,341.22,345.11,354.84,364.64,358.47,346.56,343.42,L7
2009-03-25 21:43:54+00:00,335.70,315.40,,311.94,314.44,320.18,322.32,333.84,333.09,335.86,338.10,344.89,353.33,351.95,351.66,,346.34,349.36,347.74,354.38,356.82,346.92,336.11,343.66,348.67,345.65,345.31,,,356.22,347.06,347.99,358.98,357.03,353.15,348.81,353.58,347.97,345.52,349.46,,,371.66,369.26,351.71,337.48,L7
2009-04-10 21:43:59+00:00,,,301.55,301.75,309.69,310.79,319.04,328.56,332.24,332.64,338.50,339.66,358.61,,,345.19,342.50,345.86,338.97,341.65,345.55,341.35,335.90,336.41,336.16,,,337.97,350.98,351.32,340.03,340.48,340.85,350.18,344.43,350.28,338.14,331.48,336.55,,350.16,352.70,362.83,364.15,344.09,334.29,L7
2009-05-12 21:44:06+00:00,325.85,291.73,296.49,293.66,,,315.61,322.54,323.12,322.48,327.02,333.00,324.56,337.29,320.59,327.68,336.59,,,344.86,338.69,336.61,330.64,331.73,319.95,323.80,329.00,333.72,337.19,,,338.07,334.17,340.26,339.07,335.36,331.68,326.16,335.30,331.65,333.86,345.27,355.08,,,336.87,L7
2009-05-28 21:44:07+00:00,330.58,287.37,288.75,293.96,292.48,302.69,,,315.56,320.31,324.62,325.09,337.31,341.23,,333.17,335.50,337.38,,,345.42,332.28,337.34,337.55,320.52,325.02,331.61,339.06,340.96,338.96,331.90,,332.73,339.34,332.23,339.20,330.43,329.73,333.22,333.38,341.21,344.21,354.26,351.03,,,L7
2009-09-01 21:43:50+00:00,342.37,321.39,313.25,310.42,317.85,318.45,321.02,331.57,339.72,339.16,338.85,338.17,,364.40,354.78,351.57,346.13,354.28,353.71,353.28,347.60,346.42,344.53,332.00,,,340.62,344.49,356.62,354.66,349.72,335.50,325.69,339.86,359.78,352.51,353.05,,,341.45,347.17,353.11,350.61,344.00,336.71,334.53,L7
2009-09-17 21:43:49+00:00,335.49,326.37,313.69,314.88,315.39,317.87,318.68,333.72,334.11,334.52,336.46,339.48,348.64,,345.91,343.84,346.31,356.00,351.21,352.56,340.40,344.00,341.74,340.55,335.73,,338.24,341.54,350.11,346.38,345.59,332.95,325.01,339.34,353.65,342.95,342.95,333.70,,,344.27,343.18,350.62,349.32,333.31,340.45,L7
2009-11-20 21:44:21+00:00,345.70,324.03,319.22,323.49,321.16,320.28,323.98,334.02,333.97,333.84,339.61,339.34,,353.92,347.28,340.46,348.19,344.84,348.60,347.68,347.64,340.35,338.20,339.12,,,348.31,348.51,346.45,348.37,339.25,341.01,344.33,349.05,349.72,335.57,329.03,,,341.67,350.09,353.26,355.89,346.77,332.03,328.03,L7
2009-12-22 21:44:48+00:00,345.47,321.85,,321.22,323.17,325.28,331.09,342.79,342.82,341.08,342.58,350.02,360.87,362.68,357.52,,348.72,355.13,359.01,356.47,351.55,351.85,342.10,341.83,338.05,334.31,329.94,341.61,,352.89,345.40,344.03,345.64,350.94,356.73,347.74,340.96,337.80,336.41,335.98,341.92,,354.12,,,,L7
2010-01-07 21:45:04+00:00,354.65,334.22,323.03,329.08,330.17,335.25,338.78,352.05,351.00,355.24,,,376.57,377.75,373.68,367.98,371.03,369.45,368.96,371.49,372.64,362.69,363.52,,366.24,359.24,,,,,,,,360.95,360.46,355.67,,348.18,351.38,356.17,363.60,363.45,365.16,352.15,341.83,335.85,L7
2010-01-23 21:45:18+00:00,351.58,324.26,320.82,315.61,321.65,328.60,335.54,338.32,344.64,345.68,,,359.79,357.27,348.97,348.13,350.45,349.41,359.45,356.21,353.44,351.18,354.19,,338.91,338.79,337.41,336.62,338.89,343.58,343.80,339.57,336.75,351.11,348.37,349.08,,,343.40,342.08,346.24,351.29,350.63,347.68,340.16,336.13,L7
2010-02-08 21:45:30+00:00,345.60,323.17,316.09,314.23,315.29,,331.06,344.19,342.40,344.16,348.60,353.72,361.30,365.23,365.62,346.04,347.08,355.33,,359.38,356.85,351.43,358.54,360.03,353.86,336.00,338.18,343.97,351.41,341.34,,,346.22,350.44,355.27,345.14,347.12,337.68,347.10,349.75,344.66,355.00,364.32,359.27,,341.54,L7
2010-03-12 21:45:47+00:00,336.02,313.59,304.49,306.39,314.04,319.00,320.61,329.80,328.43,331.93,,,352.09,352.19,346.72,330.74,344.88,352.17,355.57,356.44,354.22,352.84,,,343.83,334.66,338.45,341.53,343.68,343.27,334.50,340.00,346.54,347.83,349.69,,,330.35,322.48,331.59,337.82,348.25,354.35,353.60,343.03,337.05,L7
2010-04-29 21:45:51+00:00,328.07,,,307.53,315.35,320.92,325.28,333.22,336.90,339.98,335.38,340.49,355.97,355.13,349.62,,352.35,361.68,357.27,357.65,350.68,350.83,336.24,340.22,334.35,335.40,335.86,,,351.78,346.71,344.03,350.94,351.23,342.79,347.05,334.30,326.69,337.49,339.72,,,357.13,347.73,337.51,333.56,L7
2010-06-16 21:45:48+00:00,,300.83,305.15,308.18,,,316.32,328.75,332.93,337.15,344.17,351.27,364.21,,348.76,353.26,359.72,363.15,365.31,357.46,352.32,349.88,353.39,343.10,334.48,,358.53,353.71,367.31,360.90,354.93,355.61,360.63,358.76,363.57,349.27,334.98,328.45,,353.49,356.39,363.34,369.15,362.26,350.60,356.74,L7
2010-07-02 21:45:52+00:00,322.97,295.21,,302.56,,,312.11,322.07,328.34,,,347.43,363.89,366.45,342.59,344.99,348.29,347.75,350.02,350.39,348.02,347.72,,346.39,338.29,316.49,344.21,348.53,353.87,352.77,350.46,346.19,344.44,353.09,344.10,,323.83,322.25,332.55,339.20,345.50,346.68,359.20,353.80,342.73,342.37,L7
2010-07-18 21:45:53+00:00,333.46,301.04,298.29,303.72,312.32,309.15,311.16,319.18,324.64,327.89,,,359.10,370.90,345.12,350.42,348.81,354.52,351.42,347.51,344.23,340.98,337.91,,335.33,335.00,353.16,354.32,352.96,343.74,331.13,340.00,333.75,342.50,336.57,,,313.29,318.84,321.14,331.31,342.27,360.40,350.58,340.18,340.61,L7
2010-08-19 21:45:54+00:00,332.47,317.01,312.95,308.77,312.98,318.78,328.94,334.58,342.57,,348.58,359.96,368.33,373.00,365.94,360.33,369.77,364.38,364.56,362.51,362.00,,,357.06,347.38,342.31,350.55,360.65,366.72,366.75,365.09,361.77,359.19,365.28,,,338.81,335.32,327.66,330.84,336.98,345.00,363.48,363.84,346.95,341.20,L7
2010-09-04 21:45:57+00:00,,,309.40,311.71,314.44,317.83,322.43,331.54,331.49,328.09,335.80,344.19,355.88,361.10,,362.55,363.10,360.18,353.70,358.05,362.14,348.35,346.64,340.58,334.02,334.20,,,351.90,351.83,348.64,360.44,351.50,357.72,348.72,339.59,326.82,319.13,321.16,328.55,,352.32,367.28,353.32,343.85,342.07,L7
2010-09-20 21:45:57+00:00,323.42,306.92,297.03,,,310.66,320.03,325.21,330.28,335.68,345.65,360.39,356.60,347.58,346.86,350.68,,,348.23,346.33,345.83,344.20,344.24,332.49,329.20,330.76,335.66,345.82,349.64,,347.58,344.93,344.95,350.05,344.59,328.46,321.09,321.58,313.93,324.58,331.17,336.22,,338.41,328.74,326.21,L7
2010-10-22 21:46:07+00:00,326.43,309.02,304.45,304.54,308.47,309.57,311.00,,323.19,333.13,338.01,343.79,356.41,355.27,,342.59,350.89,349.27,350.87,,,341.79,338.73,344.14,335.57,334.93,341.17,349.32,353.39,350.07,345.23,345.00,,352.30,340.33,335.23,325.71,319.63,318.40,328.92,336.55,340.73,350.73,340.24,333.17,331.13,L7
2010-12-09 21:46:39+00:00,,,,,,,,325.87,329.69,327.13,333.25,342.94,355.33,353.64,,346.81,347.32,345.55,347.13,348.20,349.34,343.47,338.16,336.93,327.61,331.22,331.99,,335.44,341.24,331.97,339.41,331.21,345.61,328.56,321.39,306.25,296.89,315.83,324.87,,344.25,343.60,337.38,324.25,324.42,L7
2010-12-25 21:46:47+00:00,,,314.28,315.77,322.00,324.06,328.72,332.20,339.23,336.89,341.73,350.27,364.51,,,370.57,362.18,363.22,362.65,361.34,355.79,344.42,337.73,340.02,347.07,349.59,,347.80,344.23,342.41,338.65,331.12,341.08,343.53,346.79,328.83,315.66,316.33,320.33,,,341.79,346.36,340.50,325.64,327.24,L7
2011-01-02 21:43:35+00:00,339.06,321.14,317.84,317.72,315.24,323.98,329.65,338.30,336.73,334.50,340.94,346.58,355.51,361.48,354.92,360.48,366.11,361.21,371.68,364.93,360.30,340.57,339.59,339.66,344.07,335.45,337.16,347.68,349.29,351.92,346.82,346.00,352.88,362.38,345.26,335.92,322.98,315.82,320.14,332.05,344.61,350.63,357.67,344.75,337.80,338.81,L5
2011-02-27 21:47:11+00:00,343.91,314.61,,,309.93,315.06,321.97,329.98,336.89,333.42,344.13,357.48,369.75,366.08,355.78,,,356.81,357.37,363.16,347.50,343.04,342.92,350.92,353.49,339.45,337.63,344.22,,346.94,335.21,334.32,345.57,340.99,347.13,340.44,331.35,328.60,328.75,331.50,335.08,,,342.50,331.04,328.57,L7
2011-03-07 21:43:36+00:00,332.77,308.57,306.99,309.90,312.31,316.29,319.54,329.80,336.07,334.47,336.38,345.05,361.64,353.78,353.96,359.50,360.12,358.16,353.99,366.85,357.05,349.58,342.53,337.69,348.05,335.99,338.47,345.29,355.49,348.58,340.94,343.71,356.60,345.26,345.20,340.20,331.33,331.72,332.37,330.47,334.66,341.28,352.88,,,,L5
2011-03-15 21:47:14+00:00,344.81,323.65,315.64,313.69,,,325.49,340.34,340.25,341.26,347.94,352.33,367.23,371.04,361.93,348.08,358.87,,364.13,373.50,362.07,354.94,347.30,346.54,353.67,353.11,339.12,346.31,357.03,348.44,,340.73,352.24,347.88,342.75,342.32,344.51,338.05,332.05,338.96,341.12,344.30,353.97,,,330.34,L7
