dates,nzd0015-0000,nzd0015-0001,satname
2007-07-22 22:07:45+00:00,396.32,418.56,L7
2007-09-24 22:07:22+00:00,396.01,424.99,L7
2007-10-02 22:10:31+00:00,401.56,442.88,L5
2007-10-10 22:07:19+00:00,401.16,434.76,L7
2007-11-27 22:07:48+00:00,399.03,440.56,L7
2007-12-29 22:07:56+00:00,397.75,435.95,L7
2008-03-18 22:07:44+00:00,396.73,429.51,L7
2008-04-03 22:07:44+00:00,393.48,415.69,L7
2008-06-06 22:07:24+00:00,391.62,412.05,L7
2008-06-22 22:07:15+00:00,391.62,421.06,L7
2008-08-09 22:06:47+00:00,393.45,425.52,L7
2008-08-25 22:06:40+00:00,393.01,422.99,L7
2008-09-10 22:06:32+00:00,391.70,422.99,L7
2008-09-26 22:06:23+00:00,391.27,421.19,L7
2008-11-13 22:06:43+00:00,393.17,428.19,L7
2008-11-21 22:01:05+00:00,393.37,428.69,L5
2008-11-29 22:06:55+00:00,394.33,431.73,L7
2008-12-31 22:07:13+00:00,394.63,428.77,L7
2009-01-24 22:02:55+00:00,395.50,427.60,L5
2009-03-21 22:07:47+00:00,397.40,428.93,L7
2009-06-09 22:08:01+00:00,397.52,423.88,L7
2009-09-29 22:07:43+00:00,390.94,395.68,L7
2009-10-15 22:07:44+00:00,393.36,415.99,L7
2010-01-27 22:08:26+00:00,395.62,425.00,L5
2010-02-04 22:09:23+00:00,390.85,425.00,L7
2010-02-12 22:08:30+00:00,392.87,423.53,L5
2010-02-20 22:09:33+00:00,395.07,422.66,L7
2010-03-08 22:09:41+00:00,395.84,426.32,L7
2010-03-24 22:09:46+00:00,395.54,429.92,L7
2010-05-27 22:09:43+00:00,395.51,428.35,L7
2010-06-12 22:09:43+00:00,395.51,426.32,L7
2010-06-28 22:09:46+00:00,397.19,427.80,L7
2010-08-15 22:09:49+00:00,400.34,428.09,L7
2010-10-02 22:09:49+00:00,397.01,420.33,L7
2010-11-03 22:10:09+00:00,393.97,418.13,L7
2010-12-05 22:10:32+00:00,393.29,425.50,L7
2011-01-06 22:10:49+00:00,388.09,425.47,L7
2011-01-14 22:07:31+00:00,389.06,428.62,L5
2011-02-07 22:11:00+00:00,388.80,427.35,L7
2011-02-15 22:07:34+00:00,387.36,426.09,L5
2011-02-23 22:11:05+00:00,386.42,424.42,L7
2011-03-11 22:11:09+00:00,387.70,423.32,L7
2011-05-30 22:11:11+00:00,389.53,424.49,L7
2011-07-17 22:11:06+00:00,393.29,420.77,L7
2011-08-18 22:10:59+00:00,396.16,421.40,L7
2011-09-11 22:06:09+00:00,399.70,418.80,L5
2011-09-19 22:10:52+00:00,399.83,423.95,L7
2011-10-21 22:10:56+00:00,398.22,421.94,L7
2012-02-10 22:11:42+00:00,396.79,423.74,L7
2012-03-13 22:11:42+00:00,398.16,429.01,L7
2012-06-01 22:11:59+00:00,396.21,419.16,L7
2012-10-23 22:13:24+00:00,392.36,421.01,L7
2012-12-10 22:13:38+00:00,402.94,447.50,L7
2013-01-11 22:13:44+00:00,401.77,438.73,L7
2013-01-27 22:13:47+00:00,398.95,435.54,L7
2013-04-25 22:19:21+00:00,397.70,426.90,L8
2013-05-03 22:13:30+00:00,397.04,427.13,L7
2013-05-11 22:19:31+00:00,397.30,425.87,L8
2013-05-19 22:13:27+00:00,400.63,425.87,L7
2013-06-20 22:13:13+00:00,399.32,420.87,L7
2013-06-28 22:19:33+00:00,398.85,420.92,L8
2013-07-06 22:13:02+00:00,400.51,421.48,L7
2013-07-14 22:19:34+00:00,401.15,425.01,L8
2013-08-23 22:12:58+00:00,401.91,426.16,L7
2013-08-31 22:19:38+00:00,401.12,427.47,L8
2013-09-08 22:13:10+00:00,400.60,427.25,L7
2013-10-02 22:19:28+00:00,400.97,430.93,L8
2013-10-18 22:19:25+00:00,400.57,431.81,L8
2014-02-23 22:18:20+00:00,397.13,440.85,L8
2014-05-14 22:17:08+00:00,397.52,431.58,L8
2014-05-30 22:17:11+00:00,397.83,429.19,L8
2014-07-01 22:17:22+00:00,396.51,427.39,L8
2014-07-17 22:17:28+00:00,397.23,426.06,L8
2014-09-19 22:17:42+00:00,400.56,428.29,L8
2015-01-25 22:17:32+00:00,398.35,432.89,L8
2015-02-26 22:17:23+00:00,398.40,433.97,L8
2015-06-02 22:16:44+00:00,391.08,426.21,L8
2015-07-20 22:17:10+00:00,393.48,426.87,L8
2015-08-05 22:17:13+00:00,395.16,426.92,L8
2015-10-24 22:17:40+00:00,393.51,431.55,L8
2015-12-11 22:17:42+00:00,394.54,430.53,L8
2015-12-27 22:17:43+00:00,394.75,432.28,L8
2016-01-12 22:17:40+00:00,392.34,432.98,L8
2016-04-01 22:17:14+00:00,391.07,438.11,L8
2016-04-17 22:17:09+00:00,392.40,438.34,L8
2016-09-08 22:17:48+00:00,396.88,443.37,L8
2016-09-24 22:17:49+00:00,395.09,441.62,L8
2016-10-10 22:17:54+00:00,395.45,443.17,L8
2016-11-27 22:17:56+00:00,392.74,437.84,L8
2016-12-29 22:17:49+00:00,393.19,435.23,L8
2017-01-30 22:17:38+00:00,394.09,435.93,L8
2017-03-03 22:17:25+00:00,393.94,434.48,L8
2017-04-20 22:16:59+00:00,395.73,432.93,L8
2017-06-07 22:17:15+00:00,398.33,438.63,L8
2017-07-09 22:17:23+00:00,395.20,442.09,L8
2017-09-27 22:17:48+00:00,396.98,448.85,L8
2017-10-29 22:17:53+00:00,394.50,444.81,L8
2018-01-01 22:17:44+00:00,391.20,433.11,L8
2018-02-02 22:17:27+00:00,391.51,437.42,L8
2018-02-18 22:17:22+00:00,390.18,432.57,L8
2018-04-07 22:16:59+00:00,389.20,431.03,L8
2018-04-23 22:16:49+00:00,392.12,436.14,L8
2018-05-09 22:16:40+00:00,393.62,438.92,L8
2018-05-25 22:16:28+00:00,393.62,440.51,L8
2018-06-26 22:16:36+00:00,395.19,441.23,L8
2018-07-12 22:16:44+00:00,397.19,445.29,L8
2018-07-28 22:16:51+00:00,398.60,442.35,L8
2018-11-17 22:17:31+00:00,403.01,441.40,L8
2018-12-19 22:17:28+00:00,401.74,440.43,L8
2019-01-04 22:17:27+00:00,398.67,436.16,L8
2019-02-05 22:17:21+00:00,394.02,435.36,L8
2019-03-09 22:17:13+00:00,394.75,435.49,L8
2019-03-25 22:17:09+00:00,395.31,434.09,L8
2019-04-26 22:16:59+00:00,396.33,434.34,L8
2019-05-28 22:17:17+00:00,396.59,435.42,L8
2019-06-29 22:17:29+00:00,396.70,435.37,L8
2019-07-31 22:17:38+00:00,397.71,437.19,L8
2019-11-04 22:17:58+00:00,396.88,447.76,L8
2019-12-06 22:17:54+00:00,397.53,443.31,L8
2019-12-22 22:17:51+00:00,396.60,443.05,L8
2020-02-08 22:17:38+00:00,394.96,436.57,L8
2020-02-24 22:17:35+00:00,394.67,434.83,L8
2020-03-11 22:17:28+00:00,393.37,434.80,L8
2020-03-27 22:17:20+00:00,393.41,434.25,L8
2020-04-28 22:17:04+00:00,393.89,432.21,L8
2020-07-01 22:17:22+00:00,395.72,424.99,L8
2020-08-02 22:17:33+00:00,394.05,420.03,L8
2020-09-03 22:17:46+00:00,395.67,422.98,L8
2021-01-25 22:17:44+00:00,392.75,424.80,L8
2021-05-01 22:17:07+00:00,398.06,436.35,L8
2021-05-17 22:17:12+00:00,397.73,435.12,L8
2021-06-18 22:17:27+00:00,397.97,436.72,L8
2021-07-04 22:17:29+00:00,398.27,442.89,L8
2021-08-21 22:17:46+00:00,398.29,440.06,L8
2021-11-09 22:17:58+00:00,397.02,440.61,L8
2021-12-19 22:17:52+00:00,396.49,438.52,L9
2022-01-04 22:17:52+00:00,394.57,431.93,L9
2022-01-20 22:17:51+00:00,392.36,432.32,L9
2022-02-21 22:17:43+00:00,392.56,432.50,L9
2022-04-18 22:17:25+00:00,389.90,431.12,L8
2022-05-12 22:17:13+00:00,390.49,431.82,L9
2022-06-05 22:17:39+00:00,392.34,429.11,L8
2022-06-13 22:17:12+00:00,392.84,430.24,L9
2022-06-21 22:17:48+00:00,393.33,431.15,L8
2022-07-15 22:17:24+00:00,394.27,429.81,L9
2022-08-08 22:18:05+00:00,396.13,432.33,L8
2022-09-09 22:18:11+00:00,397.08,430.73,L8
2022-11-04 22:18:00+00:00,399.46,434.30,L9
2023-01-15 22:17:53+00:00,398.19,437.93,L8
2023-01-31 22:17:58+00:00,394.19,433.61,L8
2023-02-08 22:18:06+00:00,393.70,429.41,L9
2023-02-16 22:17:50+00:00,393.66,428.99,L8
2023-03-01 20:19:07+00:00,394.08,433.37,L7
2023-03-04 22:17:37+00:00,393.98,429.00,L8
2023-03-20 22:17:28+00:00,393.12,427.53,L8
2023-03-28 22:17:33+00:00,393.48,425.09,L9
2023-04-13 22:17:27+00:00,393.67,426.71,L9
2023-05-15 22:17:12+00:00,393.93,427.74,L9
2023-06-16 22:16:54+00:00,394.22,428.11,L9
2023-06-24 22:17:06+00:00,394.96,426.57,L8
2023-07-02 22:17:05+00:00,395.12,427.73,L9
2023-07-26 22:17:23+00:00,395.37,429.80,L8
2023-09-12 22:17:38+00:00,399.49,430.28,L8
2023-09-20 22:17:40+00:00,399.87,432.55,L9
2023-10-14 22:17:45+00:00,400.39,432.41,L8
2023-10-22 22:17:50+00:00,399.82,433.58,L9
2023-11-07 22:17:46+00:00,399.30,437.78,L9
2023-11-15 22:17:47+00:00,398.88,434.66,L8
2024-01-10 22:17:52+00:00,397.73,433.35,L9
2024-02-11 22:17:53+00:00,396.85,430.61,L9
2024-02-19 22:17:39+00:00,396.82,431.06,L8
2024-03-30 22:17:36+00:00,393.84,430.73,L9
2024-04-07 22:17:11+00:00,393.98,428.88,L8
2024-04-15 22:17:28+00:00,394.43,432.50,L9
2024-04-23 22:17:03+00:00,394.75,432.43,L8
2024-05-01 22:17:11+00:00,395.54,433.49,L9
2024-05-09 22:16:51+00:00,395.76,428.03,L8
2024-05-17 22:17:03+00:00,395.80,429.60,L9
2024-05-25 22:16:38+00:00,395.82,428.85,L8
2024-06-26 22:16:52+00:00,396.04,428.54,L8
2024-07-12 22:17:00+00:00,397.21,431.62,L8
2024-08-13 22:17:14+00:00,397.94,434.36,L8
2024-08-21 22:17:19+00:00,398.19,434.33,L9
2024-08-29 22:17:21+00:00,398.38,436.83,L8
2024-11-01 22:17:31+00:00,398.27,437.70,L8
2024-11-17 22:17:38+00:00,397.11,437.07,L8
2025-01-12 22:17:45+00:00,394.54,435.72,L9
2025-03-09 22:17:26+00:00,392.02,415.80,L8
2025-03-17 22:17:32+00:00,392.02,417.29,L9
2025-04-18 22:17:25+00:00,388.82,415.08,L9
2025-05-04 22:17:17+00:00,390.11,420.27,L9
2025-05-12 22:16:59+00:00,390.70,420.27,L8
2025-05-20 22:17:06+00:00,393.08,425.03,L9
2025-06-21 22:17:14+00:00,394.08,430.55,L9
2025-07-15 22:17:25+00:00,395.91,434.28,L8
2025-07-23 22:17:27+00:00,396.42,434.90,L9
2025-07-31 22:17:29+00:00,396.06,434.98,L8
2025-08-08 22:17:36+00:00,395.60,431.05,L9
2025-10-19 22:17:50+00:00,397.18,436.80,L8
2025-11-04 22:17:53+00:00,396.40,433.02,L8
2025-11-28 22:17:57+00:00,395.50,432.18,L9
2025-12-06 22:17:51+00:00,395.54,433.37,L8
