dates,nzd0015-0000,nzd0015-0001,satname
2010-05-27 22:09:43+00:00,390.66,396.85,L7
2010-06-12 22:09:43+00:00,,414.12,L7
2010-06-28 22:09:46+00:00,408.96,438.15,L7
2010-08-15 22:09:49+00:00,402.40,432.19,L7
2010-10-02 22:09:49+00:00,386.04,,L7
2010-11-03 22:10:09+00:00,381.79,409.34,L7
2010-12-05 22:10:32+00:00,387.24,433.71,L7
2011-01-06 22:10:49+00:00,382.99,426.65,L7
2011-01-14 22:07:31+00:00,393.87,441.19,L5
2011-02-07 22:11:00+00:00,387.26,421.01,L7
2011-02-15 22:07:34+00:00,392.33,424.65,L5
2011-02-23 22:11:05+00:00,379.82,414.41,L7
2011-03-11 22:11:09+00:00,397.99,415.58,L7
2011-05-30 22:11:11+00:00,394.77,418.72,L7
2011-07-17 22:11:06+00:00,407.55,430.27,L7
2011-08-18 22:10:59+00:00,400.66,428.04,L7
2011-09-11 22:06:09+00:00,395.84,398.17,L5
2011-09-19 22:10:52+00:00,400.33,444.55,L7
2011-10-21 22:10:56+00:00,390.15,411.92,L7
2012-02-10 22:11:42+00:00,396.99,436.01,L7
2012-03-13 22:11:42+00:00,405.19,423.58,L7
2012-06-01 22:11:59+00:00,386.46,397.90,L7
2012-10-23 22:13:24+00:00,398.25,444.13,L7
2012-12-10 22:13:38+00:00,407.63,450.87,L7
2013-01-11 22:13:44+00:00,399.42,421.19,L7
2013-01-27 22:13:47+00:00,390.51,425.97,L7
2013-04-25 22:19:21+00:00,393.24,409.58,L8
2013-05-03 22:13:30+00:00,394.42,428.04,L7
2013-05-11 22:19:31+00:00,398.56,419.58,L8
2013-05-19 22:13:27+00:00,420.61,,L7
2013-06-20 22:13:13+00:00,398.45,,L7
2013-06-28 22:19:33+00:00,395.56,421.17,L8
2013-07-06 22:13:02+00:00,413.84,424.80,L7
2013-07-14 22:19:34+00:00,405.20,445.90,L8
2013-08-23 22:12:58+00:00,397.33,434.02,L7
2013-08-31 22:19:38+00:00,394.02,436.69,L8
2013-09-08 22:13:10+00:00,395.42,425.50,L7
2013-10-02 22:19:28+00:00,404.99,464.02,L8
2013-10-18 22:19:25+00:00,395.74,440.63,L8
2014-02-23 22:18:20+00:00,395.47,437.43,L8
2014-05-14 22:17:08+00:00,399.57,425.72,L8
2014-05-30 22:17:11+00:00,398.45,424.41,L8
2014-07-01 22:17:22+00:00,392.56,422.02,L8
2014-07-17 22:17:28+00:00,400.09,420.73,L8
2014-09-19 22:17:42+00:00,412.11,448.57,L8
2015-01-25 22:17:32+00:00,384.59,417.21,L8
2015-02-26 22:17:23+00:00,398.51,436.12,L8
2015-06-02 22:16:44+00:00,390.14,425.31,L8
2015-07-20 22:17:10+00:00,400.69,428.82,L8
2015-08-05 22:17:13+00:00,391.31,417.43,L8
2015-10-24 22:17:40+00:00,391.89,454.63,L8
2015-12-11 22:17:42+00:00,394.27,421.23,L8
2015-12-27 22:17:43+00:00,395.58,439.30,L8
2016-01-12 22:17:40+00:00,380.31,436.47,L8
2016-04-01 22:17:14+00:00,393.30,438.90,L8
2016-04-17 22:17:09+00:00,399.05,439.49,L8
2016-09-08 22:17:48+00:00,398.28,451.73,L8
2016-09-24 22:17:49+00:00,389.74,436.36,L8
2016-10-10 22:17:54+00:00,394.73,445.10,L8
2016-11-27 22:17:56+00:00,388.21,418.16,L8
2016-12-29 22:17:49+00:00,394.98,424.80,L8
2017-01-30 22:17:38+00:00,398.59,439.41,L8
2017-03-03 22:17:25+00:00,393.07,425.83,L8
2017-04-20 22:16:59+00:00,403.79,456.43,L8
2017-06-07 22:17:15+00:00,401.23,446.67,L8
2017-07-09 22:17:23+00:00,379.33,,L8
2017-09-27 22:17:48+00:00,403.56,443.44,L8
2017-10-29 22:17:53+00:00,393.86,444.31,L8
2018-01-01 22:17:44+00:00,388.07,411.58,L8
2018-02-02 22:17:27+00:00,380.55,450.34,L8
2018-02-18 22:17:22+00:00,384.87,413.16,L8
2018-04-07 22:16:59+00:00,398.65,435.75,L8
2018-04-23 22:16:49+00:00,406.69,461.70,L8
2018-05-09 22:16:40+00:00,402.92,460.98,L8
2018-05-25 22:16:28+00:00,,450.09,L8
2018-06-26 22:16:36+00:00,404.55,446.23,L8
2018-07-12 22:16:44+00:00,402.12,444.10,L8
2018-07-28 22:16:51+00:00,408.42,418.83,L8
2018-11-17 22:17:31+00:00,396.97,447.73,L8
2018-12-19 22:17:28+00:00,396.66,445.26,L8
2019-01-04 22:17:27+00:00,389.19,424.90,L8
2019-02-05 22:17:21+00:00,393.27,423.56,L8
2019-03-09 22:17:13+00:00,397.67,436.02,L8
2019-03-25 22:17:09+00:00,398.09,427.08,L8
2019-04-26 22:16:59+00:00,402.44,435.85,L8
2019-05-28 22:17:17+00:00,398.80,455.28,L8
2019-06-29 22:17:29+00:00,397.45,444.93,L8
2019-07-31 22:17:38+00:00,396.28,437.60,L8
2019-11-04 22:17:58+00:00,394.99,453.25,L8
2019-12-06 22:17:54+00:00,401.40,437.44,L8
2019-12-22 22:17:51+00:00,392.90,442.05,L8
2020-02-08 22:17:38+00:00,390.54,413.56,L8
2020-02-24 22:17:35+00:00,393.50,427.83,L8
2020-03-11 22:17:28+00:00,386.86,434.67,L8
2020-03-27 22:17:20+00:00,393.67,430.92,L8
2020-04-28 22:17:04+00:00,397.27,417.98,L8
2020-07-01 22:17:22+00:00,412.48,,L8
2020-08-02 22:17:33+00:00,384.02,395.19,L8
2020-09-03 22:17:46+00:00,399.71,436.14,L8
2021-01-25 22:17:44+00:00,394.51,443.06,L8
2021-05-01 22:17:07+00:00,401.60,429.64,L8
2021-05-17 22:17:12+00:00,397.07,432.66,L8
2021-06-18 22:17:27+00:00,398.70,441.52,L8
2021-07-04 22:17:29+00:00,399.47,467.59,L8
2021-08-21 22:17:46+00:00,394.59,428.88,L8
2021-11-09 22:17:58+00:00,395.28,432.40,L8
2021-12-19 22:17:52+00:00,396.60,425.22,L9
2022-01-04 22:17:52+00:00,391.83,441.21,L9
2022-01-20 22:17:51+00:00,383.50,433.88,L9
2022-02-21 22:17:43+00:00,395.60,429.81,L9
2022-04-18 22:17:25+00:00,376.62,424.23,L8
2022-05-12 22:17:13+00:00,398.77,436.59,L9
2022-06-05 22:17:39+00:00,403.45,412.83,L8
2022-06-13 22:17:12+00:00,396.36,438.12,L9
2022-06-21 22:17:48+00:00,400.50,432.53,L8
2022-07-15 22:17:24+00:00,399.34,430.51,L9
2022-08-08 22:18:05+00:00,398.42,454.04,L8
2022-09-09 22:18:11+00:00,403.19,417.02,L8
2022-11-04 22:18:00+00:00,395.67,452.73,L9
2023-01-15 22:17:53+00:00,395.48,427.93,L8
2023-01-31 22:17:58+00:00,378.20,416.33,L8
2023-02-08 22:18:06+00:00,395.98,433.06,L9
2023-02-16 22:17:50+00:00,393.42,426.88,L8
2023-03-01 20:19:07+00:00,396.60,459.67,L7
2023-03-04 22:17:37+00:00,393.27,398.41,L8
2023-03-20 22:17:28+00:00,396.34,405.20,L8
2023-03-28 22:17:33+00:00,396.39,405.61,L9
2023-04-13 22:17:27+00:00,395.38,441.31,L9
2023-05-15 22:17:12+00:00,398.21,463.04,L9
2023-06-16 22:16:54+00:00,397.16,431.75,L9
2023-06-24 22:17:06+00:00,403.04,409.61,L8
2023-07-02 22:17:05+00:00,397.05,441.64,L9
2023-07-26 22:17:23+00:00,398.74,454.91,L8
2023-09-12 22:17:38+00:00,413.09,419.47,L8
2023-09-20 22:17:40+00:00,399.73,425.62,L9
2023-10-14 22:17:45+00:00,396.10,413.21,L8
2023-10-22 22:17:50+00:00,395.28,442.93,L9
2023-11-07 22:17:46+00:00,394.63,475.63,L9
2023-11-15 22:17:47+00:00,394.03,431.80,L8
2024-01-10 22:17:52+00:00,390.28,403.23,L9
2024-02-11 22:17:53+00:00,391.62,432.98,L9
2024-02-19 22:17:39+00:00,396.60,434.63,L8
2024-03-30 22:17:36+00:00,392.15,411.44,L9
2024-04-07 22:17:11+00:00,395.11,414.11,L8
2024-04-15 22:17:28+00:00,400.18,445.73,L9
2024-04-23 22:17:03+00:00,398.15,442.31,L8
2024-05-01 22:17:11+00:00,402.69,443.06,L9
2024-05-09 22:16:51+00:00,396.82,421.03,L8
2024-05-17 22:17:03+00:00,394.45,447.52,L9
2024-05-25 22:16:38+00:00,395.98,421.28,L8
2024-06-26 22:16:52+00:00,398.49,425.17,L8
2024-07-12 22:17:00+00:00,404.24,440.19,L8
2024-08-13 22:17:14+00:00,400.41,465.84,L8
2024-08-21 22:17:19+00:00,399.63,434.25,L9
2024-08-29 22:17:21+00:00,400.66,466.85,L8
2024-11-01 22:17:31+00:00,393.76,417.19,L8
2024-11-17 22:17:38+00:00,383.72,425.82,L8
2025-01-12 22:17:45+00:00,389.03,404.38,L9
2025-03-09 22:17:26+00:00,401.59,,L8
2025-03-17 22:17:32+00:00,,421.78,L9
2025-04-18 22:17:25+00:00,376.02,406.22,L9
2025-05-04 22:17:17+00:00,400.18,443.13,L9
2025-05-12 22:16:59+00:00,393.67,,L8
2025-05-20 22:17:06+00:00,398.02,449.62,L9
2025-06-21 22:17:14+00:00,400.03,458.19,L9
2025-07-15 22:17:25+00:00,401.87,426.74,L8
2025-07-23 22:17:27+00:00,399.98,438.62,L9
2025-07-31 22:17:29+00:00,393.15,435.52,L8
2025-08-08 22:17:36+00:00,391.47,399.62,L9
2025-10-19 22:17:50+00:00,396.29,442.94,L8
2025-11-04 22:17:53+00:00,393.09,412.94,L8
2025-11-28 22:17:57+00:00,388.08,442.91,L9
2025-12-06 22:17:51+00:00,395.88,442.82,L8
