dates,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077,satname
2017-05-24 22:06:22+00:00,384.01,374.29,376.46,373.55,364.44,369.92,,,,,,,,,,,,,,,,350.01,349.96,355.29,358.38,359.56,365.50,368.57,374.20,376.55,372.02,363.77,355.45,342.65,338.93,338.42,337.13,341.75,,342.98,342.63,348.72,350.21,351.01,349.31,341.18,332.94,327.44,322.20,318.99,321.37,316.49,326.05,321.89,316.94,311.81,311.56,308.83,313.61,319.68,322.11,317.91,320.13,328.66,343.14,340.91,350.60,353.96,361.36,364.75,364.60,359.06,352.20,356.39,354.09,348.02,,,L8
2017-06-01 22:09:23+00:00,364.11,357.33,357.76,360.11,348.56,360.02,361.89,355.43,354.04,347.15,347.11,,,,,357.41,364.02,340.44,347.63,345.31,351.08,351.95,367.49,365.63,373.87,351.56,356.57,358.95,368.20,,,,,,,332.99,331.93,,,338.81,365.26,351.46,368.99,373.35,346.11,343.89,,318.24,,,,,,314.64,308.50,310.82,309.39,331.88,325.26,305.69,310.30,324.66,349.21,345.50,342.48,348.76,353.20,355.78,342.84,345.14,350.24,,,,,,354.19,349.45,L7
2017-06-02 22:00:16+00:00,,,,,,,,,,,,,,,,,,,,,,348.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.39,304.34,314.80,,,,,,,,,,,,,,,,L8
2017-06-10 22:03:15+00:00,367.13,346.28,351.90,349.41,,,,,,,,,,,,,,,,,,,,,,,,,357.43,362.70,359.89,351.52,,,323.68,320.17,324.52,323.87,319.02,,,,,,,,,312.66,308.71,309.87,310.11,301.10,311.74,303.82,298.82,296.62,307.20,293.12,304.77,305.78,,,,,,,,,,,,348.60,340.42,341.67,,,,,L7
2017-06-25 22:06:35+00:00,359.04,354.04,347.41,356.41,344.44,349.59,355.98,354.96,350.92,351.80,349.07,347.25,346.04,338.26,349.79,344.89,336.45,341.74,341.99,343.61,343.43,342.45,343.12,345.42,,,,,,,,,,,,327.99,329.83,,,334.06,334.16,341.01,347.25,342.32,331.52,331.13,325.41,321.48,312.29,317.06,319.38,311.32,317.59,314.75,315.83,313.35,309.04,298.52,294.89,301.32,308.70,310.40,313.21,317.56,326.89,329.74,344.01,349.41,355.41,357.58,353.76,347.78,340.45,341.59,,,,,L8
2017-07-20 22:00:31+00:00,351.57,347.36,343.98,345.42,343.28,348.76,,,,,,,,,,,,,,,,341.05,346.82,347.35,344.26,339.51,341.99,341.86,352.13,357.20,350.09,340.53,336.52,322.42,320.45,321.71,317.63,317.96,,319.84,319.69,328.57,329.84,331.07,327.27,321.62,314.44,313.31,307.01,304.29,301.88,299.57,307.14,302.19,298.71,296.21,299.23,295.78,295.55,300.32,305.44,309.22,309.91,315.31,325.56,324.99,326.11,331.26,339.95,340.23,343.81,342.27,332.12,335.71,334.09,,,,L8
2017-07-28 22:03:17+00:00,,,,,,,,345.65,340.79,347.64,331.91,330.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.44,330.72,330.14,327.03,321.32,315.40,302.90,288.86,306.54,301.43,309.44,301.16,,,,,,,,,,,321.44,322.81,328.29,333.35,328.97,341.27,344.51,347.07,345.65,344.13,330.81,353.56,334.91,327.71,L7
2017-08-04 22:09:27+00:00,372.34,365.53,366.70,368.91,365.18,354.42,361.28,362.51,353.15,358.92,355.88,350.97,355.43,351.98,,,,358.85,355.34,355.89,359.53,361.04,357.71,363.01,370.08,368.68,370.53,377.10,371.25,370.50,362.65,,,,,345.59,340.50,343.16,,348.30,339.66,353.43,355.09,356.39,355.49,347.85,344.91,335.56,314.07,313.89,,,,,,,,,,,,,,,,,,,,,356.21,354.43,357.10,355.67,,,,,L7
2017-08-20 22:09:26+00:00,376.47,370.93,356.94,354.95,356.36,355.59,352.68,357.12,357.02,351.46,347.02,,,,355.88,353.86,348.90,340.42,340.69,335.64,333.07,338.02,344.27,346.84,343.10,336.23,345.07,339.95,,,,344.81,341.21,327.69,326.60,325.55,330.81,333.40,326.54,324.51,328.79,337.64,340.62,340.99,333.83,329.11,,,,,,,,,,,,,,,,,,,,326.18,331.54,341.99,344.84,341.51,,,,,357.12,342.98,350.13,340.13,L7
2017-08-21 22:00:43+00:00,376.75,370.37,362.60,368.33,363.74,363.59,358.40,361.46,357.48,361.68,355.17,345.23,348.23,358.71,365.21,364.06,355.39,347.35,346.48,344.26,344.64,348.67,351.72,353.18,354.07,352.33,350.86,355.36,363.30,363.90,363.19,357.47,352.87,337.03,334.54,333.78,336.18,340.46,338.69,337.13,337.11,346.68,345.44,348.89,350.77,339.93,329.25,328.39,323.66,320.48,324.38,315.55,324.64,318.96,314.60,307.40,313.95,306.94,311.51,317.00,327.67,320.11,318.21,326.07,335.39,339.00,348.65,353.74,356.00,357.91,359.06,353.92,350.97,358.82,361.24,349.07,356.68,355.26,L8
2017-09-21 22:09:24+00:00,381.13,372.70,362.04,358.10,354.64,351.20,342.64,343.41,342.67,340.81,337.07,337.24,336.18,,,,,339.18,336.59,339.30,341.46,344.35,339.71,340.88,347.41,347.73,345.68,351.86,352.47,359.96,,,,,329.65,333.59,332.83,333.47,331.36,333.54,329.99,336.22,341.10,342.84,338.75,329.57,321.60,319.92,315.50,308.51,,,,,310.43,305.84,307.32,300.09,304.58,313.10,318.45,318.49,311.90,321.12,333.30,334.44,339.33,342.36,347.29,351.36,348.50,346.93,344.93,,,,,,L7
2017-10-08 22:00:55+00:00,,,,,367.99,361.40,357.11,355.62,352.59,349.09,349.17,341.54,348.98,349.57,352.48,355.09,356.02,348.84,346.68,345.27,351.72,343.79,346.71,348.78,352.41,351.11,352.63,354.20,360.07,363.06,367.22,360.00,347.60,336.15,334.45,336.69,338.79,333.13,332.61,335.21,337.13,346.83,347.32,348.96,340.74,337.30,330.44,326.65,320.36,323.07,324.91,322.70,322.73,319.51,324.48,319.90,317.00,313.93,317.45,324.35,331.08,331.67,329.07,336.12,,,,,,,,,,,,,,,L8
2017-10-15 22:07:07+00:00,376.88,379.47,370.12,366.35,365.55,358.87,353.08,356.80,345.09,343.94,338.77,333.53,331.81,331.46,341.99,339.72,335.99,335.80,339.54,343.58,339.37,338.20,339.11,338.35,335.91,341.69,343.72,346.52,351.44,352.85,351.10,344.12,334.03,326.20,327.97,328.51,321.27,322.88,322.23,321.91,327.14,329.99,332.21,335.76,331.93,326.90,321.31,315.64,313.43,311.77,316.78,316.30,314.23,317.02,313.45,307.91,306.92,308.16,311.30,316.01,322.44,316.74,308.22,326.05,324.37,326.25,335.29,339.71,338.63,344.96,346.33,345.73,351.07,348.05,346.64,346.07,341.59,340.15,L8
2017-10-31 22:07:07+00:00,392.92,392.44,386.03,379.17,376.46,373.45,364.34,359.56,,,343.96,309.89,321.34,,,,,,,,,348.62,348.21,354.91,360.89,354.63,365.69,359.72,359.22,374.50,364.30,360.08,354.04,338.84,335.85,338.13,341.19,336.56,336.42,332.50,338.14,345.71,343.81,342.81,342.97,340.79,335.24,332.96,329.66,341.73,336.93,331.34,331.97,322.55,314.38,308.40,314.17,315.81,316.40,326.10,326.32,324.03,328.83,312.69,329.10,347.42,344.41,351.29,355.24,367.85,369.15,368.43,361.93,357.45,362.24,359.92,354.05,350.15,L8
2017-11-09 22:00:55+00:00,384.11,381.83,374.56,368.53,367.51,361.56,358.29,349.94,348.71,346.19,340.01,339.79,349.69,346.65,342.83,335.92,337.90,342.54,337.68,340.26,335.56,336.97,339.62,339.86,339.49,341.70,344.62,346.12,350.93,356.31,348.87,,,,,,,,,,,,,,,,328.93,354.64,339.08,321.04,313.62,,,,,,,,,,,,,,,,,312.52,330.98,365.76,370.39,356.28,362.48,356.70,357.52,354.49,339.83,346.30,L8
2017-11-16 22:07:04+00:00,382.97,381.39,375.92,367.31,361.21,358.35,359.53,352.53,350.58,350.17,347.13,344.59,347.67,349.83,350.57,345.34,339.85,346.92,341.42,343.76,340.18,341.97,341.78,339.68,345.65,345.52,351.03,354.13,361.11,363.78,363.05,355.38,345.57,334.54,336.26,333.07,333.37,334.47,329.93,332.20,333.46,336.22,340.78,349.20,343.44,340.15,332.44,332.78,335.72,327.75,329.76,320.72,323.14,314.15,307.35,301.98,304.46,302.31,310.15,317.16,321.39,316.39,317.14,329.31,344.07,339.51,344.18,341.09,351.88,358.15,360.51,346.95,351.56,351.20,358.77,347.78,345.43,344.74,L8
2017-12-03 22:03:07+00:00,366.66,364.76,358.16,356.04,349.98,,,,,,,,331.57,328.30,339.14,331.33,331.53,331.62,327.74,326.94,327.38,324.67,,,,,,,,352.98,351.55,343.64,337.79,324.40,326.02,328.06,322.06,326.65,319.58,321.41,,,,,,,,,,324.14,321.63,308.62,318.00,308.11,304.49,295.12,296.05,287.25,295.81,303.67,309.73,301.61,,,,,,,,,,,,346.79,348.23,340.58,342.65,342.16,L7
2017-12-10 22:09:14+00:00,,332.90,329.30,,314.46,,,,,,,,,,,,298.90,304.18,302.02,305.42,301.44,304.61,301.93,304.66,309.21,311.95,310.78,312.69,309.16,,,,,305.29,298.32,292.00,286.80,287.90,289.95,292.28,299.65,299.66,302.73,306.28,302.80,296.24,288.94,290.25,295.87,,,,,276.84,278.64,280.40,276.18,279.33,281.15,270.09,278.14,284.42,285.90,298.79,299.60,299.03,296.16,295.48,,307.68,312.77,,,,,,,315.80,L7
2017-12-11 22:00:48+00:00,356.72,355.62,353.57,,,,,,,,,,,,,,,324.59,320.83,321.07,321.84,322.82,323.41,325.83,328.47,332.15,331.56,336.26,334.30,337.08,337.63,327.54,321.93,318.93,313.29,308.08,305.53,305.41,304.08,309.66,312.22,314.14,318.26,323.06,319.26,313.46,313.69,307.88,311.36,306.63,303.93,306.42,299.50,295.05,295.52,291.57,286.93,292.34,296.75,296.80,289.79,295.99,296.34,311.76,321.23,313.82,312.28,312.42,318.26,325.87,335.27,,,,,,,,L8
2018-01-20 22:02:31+00:00,392.03,386.39,381.85,376.58,372.58,373.99,374.73,372.18,366.42,,,,,,,,355.36,358.50,360.05,357.11,355.78,360.12,360.72,356.30,360.03,364.22,,,,,,,,,355.60,350.23,350.64,344.57,348.56,352.63,346.19,347.53,354.67,360.18,358.46,351.07,,,,,,,,,,320.71,324.30,321.21,325.43,328.79,333.28,335.64,350.02,343.85,340.76,340.38,349.17,348.36,,,,,,,,,,,L7
2018-01-27 22:08:35+00:00,375.26,376.30,371.85,358.93,,,,360.28,360.31,355.30,361.45,361.37,355.62,349.46,351.35,349.05,347.11,349.39,351.21,345.39,334.19,,,,350.23,356.62,359.08,360.33,361.51,365.78,360.67,356.65,351.08,344.74,343.60,343.84,339.93,334.61,330.40,,,,,354.10,353.93,349.23,345.06,334.90,331.96,336.52,326.78,322.66,320.56,322.72,315.81,314.06,317.58,318.11,318.22,321.67,,,,,,342.61,341.26,345.22,358.94,363.65,363.67,361.15,361.80,361.59,349.72,347.43,354.55,360.36,L7
2018-01-28 22:00:34+00:00,387.68,381.98,377.74,373.10,369.53,372.58,371.48,364.63,365.71,362.14,363.66,366.01,362.03,356.00,357.59,357.89,349.87,350.73,351.43,351.02,349.48,351.91,351.95,352.37,355.26,356.46,361.67,363.66,365.20,370.69,368.16,362.34,357.34,350.15,349.57,344.80,339.29,339.88,343.57,343.03,338.58,344.96,352.48,356.31,355.55,348.84,344.29,337.47,332.27,334.13,332.97,326.09,325.07,323.45,317.65,313.67,320.73,317.54,318.91,322.37,333.23,338.18,345.34,338.51,341.11,342.91,346.24,350.28,364.72,367.84,365.37,362.77,358.80,362.90,361.76,353.05,359.15,365.80,L8
2018-02-28 22:08:12+00:00,387.50,378.24,373.64,369.97,364.12,362.07,363.94,376.21,360.63,,,,343.58,340.77,344.51,344.24,347.32,337.93,,,342.97,341.02,343.97,339.92,343.22,337.41,,,,,360.31,348.64,339.42,331.47,329.42,339.08,332.97,338.37,332.09,327.77,326.49,335.24,341.02,343.34,329.16,,,,,323.76,319.40,314.59,316.01,313.39,308.21,305.52,303.82,299.80,309.49,315.65,327.41,326.01,320.38,321.77,332.97,330.79,337.98,339.80,,,,,343.97,354.58,353.76,347.97,356.41,352.83,L7
2018-03-09 22:01:55+00:00,,,,,,371.59,364.72,361.06,359.81,360.18,355.20,362.18,366.01,360.60,352.39,,,,,,,,351.02,354.84,353.58,352.02,352.88,360.57,367.42,362.29,352.34,351.88,342.11,,,,,,,,,343.13,350.56,355.92,351.21,343.95,346.30,348.30,332.04,333.30,327.46,326.26,311.48,,,,,,,,,,,,339.82,343.91,345.71,350.73,353.45,360.84,364.29,366.62,362.87,354.30,350.82,358.28,348.82,,L7
2018-03-17 22:00:11+00:00,390.26,385.58,380.59,376.38,371.71,370.45,372.80,367.03,363.89,361.98,363.93,364.40,367.01,361.74,363.87,360.77,353.89,350.22,351.66,350.63,356.62,353.32,353.52,355.28,356.66,353.53,360.13,367.52,360.86,365.74,368.95,365.44,359.85,349.14,345.64,348.11,345.30,346.94,342.87,347.30,343.97,351.43,358.24,361.80,357.93,350.69,338.79,345.45,338.11,333.57,334.98,324.79,326.36,324.21,318.70,313.53,315.30,310.45,313.95,326.60,337.37,336.87,331.69,328.99,343.26,342.54,349.15,354.31,,,,,,,,,,,L8
2018-03-24 22:06:20+00:00,374.86,372.17,366.93,369.72,372.86,369.60,367.28,365.59,356.51,348.65,359.42,356.51,361.24,356.92,358.48,356.94,343.68,343.11,340.28,344.61,350.32,349.78,344.09,346.90,348.53,353.22,355.55,357.16,362.76,362.97,356.58,352.06,349.12,343.81,345.40,340.44,338.36,335.61,335.37,343.76,339.77,342.27,352.94,352.92,347.06,340.86,340.86,342.34,331.46,328.92,327.55,327.25,319.36,318.42,322.36,320.06,319.97,322.04,337.03,335.47,343.33,341.76,353.00,345.52,349.88,345.30,349.45,354.07,350.68,368.76,371.85,374.99,368.99,359.90,354.35,,,,L8
2018-03-25 22:01:42+00:00,378.81,373.70,366.95,367.62,371.31,371.37,368.12,365.05,,,,,,,,351.04,350.62,346.42,343.50,343.90,349.85,351.41,344.20,347.62,344.77,,,,,,,,,346.81,345.05,341.59,338.92,337.32,344.88,342.74,343.01,340.10,355.22,351.53,,,,,,,,,,,323.94,320.58,323.09,328.15,334.26,329.40,342.16,341.52,352.09,341.36,353.49,347.06,344.58,,,,,,,,,,,,L7
2018-04-02 22:00:05+00:00,385.18,377.30,375.15,371.63,365.64,361.46,365.22,366.45,358.23,353.58,354.63,354.21,354.60,348.85,352.77,351.46,346.88,345.26,340.08,340.59,344.62,349.74,348.64,346.57,353.31,349.17,351.15,355.13,363.14,369.54,356.70,355.49,353.79,344.10,340.97,340.73,336.55,336.73,338.92,335.66,334.31,342.04,345.96,349.02,350.96,343.99,334.23,333.59,328.47,325.90,329.11,312.74,318.07,313.74,310.71,303.76,308.94,307.47,309.08,324.19,330.21,330.01,329.16,327.42,333.21,334.27,345.26,344.49,353.98,360.18,357.08,355.08,353.57,350.36,353.62,351.59,361.27,360.96,L8
2018-05-12 22:00:54+00:00,381.54,379.90,383.21,,,,,,,,,360.35,358.59,353.16,358.21,359.43,357.58,343.05,343.89,339.22,,,,,,,,,366.95,364.89,360.91,348.40,,,339.82,340.89,342.17,341.13,335.64,,,,,,,,,324.66,324.43,325.98,323.80,316.58,321.43,315.58,313.82,318.99,313.44,307.48,315.59,322.31,,,,,,,,,,,,348.52,348.30,357.47,364.36,365.46,368.12,366.49,L7
2018-06-21 21:59:37+00:00,,,,,,,362.33,372.04,,,,,,346.78,350.84,360.54,,,,,,,,351.51,352.93,375.20,369.07,374.60,361.28,,,,,,,,335.22,,,332.93,334.41,333.61,349.82,351.28,343.07,343.20,346.41,348.70,306.09,353.07,354.12,354.46,314.10,327.05,324.28,334.53,325.69,316.81,315.62,333.76,329.35,327.59,319.15,336.57,333.39,339.79,340.74,351.42,349.48,358.42,359.97,363.43,355.80,362.20,366.61,367.94,373.77,369.14,L8
2018-06-28 22:05:52+00:00,381.63,372.15,375.81,370.68,360.60,364.76,,,,,,,,,,,,,,,,355.27,348.76,351.09,357.19,,,,,,,349.76,349.94,340.63,346.38,341.42,341.64,,,351.07,349.73,349.40,345.71,350.93,345.02,337.57,332.16,332.89,325.94,322.63,323.30,320.81,318.60,317.44,319.65,327.79,330.08,311.54,313.42,324.11,336.08,322.54,312.23,321.94,333.76,342.02,348.52,352.06,367.00,372.89,368.75,365.67,356.88,367.95,364.82,362.95,,,L8
2018-07-06 22:06:06+00:00,,372.71,369.32,360.57,355.68,365.83,352.03,354.59,350.79,342.35,339.33,335.40,336.98,344.03,,,,,334.89,332.53,341.87,346.48,342.18,346.32,349.47,352.12,,,,353.48,342.18,333.13,,,,,338.31,,,335.36,350.60,342.39,328.71,332.40,327.17,330.40,329.84,331.13,308.37,295.01,308.78,311.37,,,,,318.65,310.58,323.84,321.17,320.09,319.00,319.09,,,,,,,,,,,,,,,,L7
2018-07-22 22:05:49+00:00,358.26,364.48,,,,,,,,,,,,,,,,,,,,,336.00,339.13,333.56,339.83,,,,,,,,,,,,,,,,326.37,321.08,322.16,318.34,316.57,332.32,315.24,294.30,301.64,301.90,299.17,305.92,302.92,299.49,296.62,293.60,302.67,,,,297.72,304.75,306.37,315.32,329.25,338.27,346.13,339.07,351.33,351.62,346.87,346.66,347.83,346.49,341.75,333.79,,L7
2018-07-31 21:59:29+00:00,376.60,379.24,373.52,,,,,,,,,,,,,,,,,,,,,,,,,342.45,348.32,346.28,340.21,330.83,346.28,339.21,329.87,322.62,327.57,338.67,,,,,,,,,314.95,324.24,320.13,312.15,307.94,309.43,319.75,312.47,298.58,305.62,305.57,312.44,316.53,,,,,,,,,,,,345.89,348.85,351.95,354.52,345.99,347.34,351.11,360.69,L7
2018-08-24 22:00:09+00:00,381.45,386.03,381.42,371.25,369.83,365.29,363.85,355.57,357.22,355.56,356.35,353.78,358.06,356.10,356.95,350.05,348.88,350.88,350.66,344.43,337.85,339.96,347.86,344.24,350.35,351.22,354.92,350.56,348.14,359.17,363.72,353.24,346.00,341.81,340.44,341.19,341.75,346.40,341.25,338.04,334.10,344.82,349.52,350.51,350.36,349.52,344.66,339.35,331.47,319.52,323.51,311.95,314.09,319.41,321.98,314.65,314.17,315.16,317.48,315.61,312.96,316.11,326.53,344.36,355.63,360.40,363.88,360.08,362.99,364.85,364.12,367.07,362.49,369.67,362.84,358.20,364.23,364.64,L8
2018-08-31 22:06:23+00:00,383.38,378.92,373.90,372.87,374.34,367.22,363.79,359.35,361.52,360.21,360.99,356.00,356.29,352.65,343.29,350.01,348.80,345.23,341.08,344.97,334.30,340.13,349.60,347.79,343.67,351.90,357.09,347.77,350.78,358.98,360.88,349.29,344.89,348.91,338.36,337.74,339.21,338.70,340.95,335.15,338.33,346.78,339.09,345.85,349.59,354.32,338.02,326.70,327.40,327.50,324.57,310.10,314.75,324.20,321.72,308.36,310.13,327.30,325.86,304.85,315.79,312.86,353.31,359.33,353.10,352.44,355.29,357.72,348.62,354.98,366.06,362.62,364.73,361.35,359.51,364.57,364.80,362.92,L8
2018-09-25 22:00:20+00:00,370.00,370.88,371.70,367.03,363.65,360.82,353.55,355.24,349.35,346.47,345.12,342.83,339.96,338.46,344.35,341.85,331.88,336.30,335.60,336.33,332.63,337.76,339.36,339.29,342.13,340.17,342.97,345.66,343.94,348.12,353.48,350.19,347.26,339.14,333.71,336.71,334.44,336.23,329.07,330.49,328.98,335.18,344.04,333.89,341.12,338.14,325.45,324.00,313.74,310.25,312.28,296.10,311.24,314.41,309.56,304.21,307.89,306.87,307.05,309.89,314.93,319.66,317.79,319.38,338.39,330.34,342.02,347.02,349.26,346.19,345.45,342.29,342.73,356.18,351.99,351.26,354.66,353.33,L8
2018-10-18 22:06:41+00:00,374.95,386.71,396.83,392.39,383.93,377.72,386.29,388.37,371.07,374.27,368.36,364.99,364.72,361.99,360.46,358.42,359.98,360.31,358.08,360.30,357.70,360.69,359.76,356.15,366.51,362.85,368.66,374.17,379.29,375.92,367.98,370.95,362.67,358.45,367.36,364.96,359.53,359.66,360.16,362.61,361.92,364.65,368.96,368.38,364.42,355.26,349.42,342.81,335.88,335.95,337.78,339.45,332.77,330.53,327.31,336.93,339.02,334.07,334.79,336.44,345.83,339.51,349.29,354.01,351.80,354.59,353.94,360.75,360.56,363.14,368.35,371.30,382.57,374.71,372.46,369.78,370.91,379.65,L8
2018-11-12 22:00:35+00:00,381.11,387.81,387.83,384.63,382.53,376.57,373.90,371.55,367.20,360.72,360.58,360.24,359.89,355.40,354.50,351.98,354.92,352.83,348.64,349.73,350.28,347.47,346.87,346.75,347.67,356.48,352.69,357.09,359.37,360.42,354.38,352.12,346.80,343.78,344.88,342.32,339.06,338.99,336.69,340.67,343.47,346.21,353.15,360.09,348.84,347.83,340.89,334.01,326.38,328.38,324.84,326.63,335.16,335.97,335.09,333.13,327.97,329.08,346.24,336.38,334.97,339.33,339.81,338.38,338.88,338.54,350.91,356.50,357.81,360.70,370.06,370.37,365.49,356.52,351.62,358.68,364.58,371.82,L8
2018-11-19 22:06:46+00:00,373.25,380.37,382.44,375.96,372.47,367.89,366.80,363.05,358.16,355.09,351.83,351.23,350.39,343.12,345.91,345.46,343.16,340.85,337.61,342.06,338.55,339.33,341.76,339.30,337.59,340.86,346.27,348.27,354.72,358.82,349.71,348.95,348.77,341.37,340.17,338.03,337.27,338.53,337.49,336.30,340.66,341.07,347.36,352.17,340.76,339.14,330.15,324.32,323.50,321.52,326.94,325.94,316.25,318.63,322.58,321.62,323.21,322.14,331.92,328.93,331.02,335.43,333.21,330.37,331.07,337.40,345.83,347.21,355.81,351.90,358.39,352.16,350.07,348.28,343.17,347.36,353.83,361.12,L8
2018-12-06 21:56:36+00:00,,,,,359.19,359.64,358.17,357.20,351.45,346.98,349.04,348.75,345.27,,,,,,,,,336.77,335.73,335.78,340.14,340.95,342.42,347.66,349.92,355.25,,,,,,,,,,334.88,333.69,339.43,339.76,343.54,340.37,337.91,328.25,324.18,320.08,315.37,308.31,,,,,,,,,,,329.06,328.64,328.23,331.86,332.80,340.28,343.06,349.45,350.82,348.47,343.66,340.90,347.09,,,,,L7
2018-12-14 22:00:31+00:00,388.41,393.78,390.18,391.12,387.98,386.74,385.33,380.59,379.40,374.74,378.23,378.19,374.46,372.19,367.52,370.36,367.84,366.04,351.82,351.95,362.86,365.83,359.98,351.24,352.11,355.79,357.11,359.65,365.48,370.48,357.27,362.69,359.38,362.86,371.12,360.11,354.56,353.88,358.23,359.03,366.35,374.16,372.08,377.47,373.63,366.80,361.66,351.02,351.62,350.48,344.14,343.41,340.23,337.98,337.08,337.41,337.08,346.02,346.14,344.02,347.26,347.09,346.82,348.21,354.12,355.94,355.90,359.14,361.48,368.21,373.95,375.91,378.73,372.60,385.58,384.41,383.41,386.36,L8
2018-12-21 22:06:42+00:00,370.40,370.12,369.06,368.85,366.16,364.74,361.69,357.50,354.67,353.57,351.79,346.42,348.16,343.00,347.35,342.74,341.42,337.89,336.71,336.24,337.99,342.74,339.06,336.78,341.57,339.69,343.99,346.41,347.46,351.33,349.06,347.96,346.78,336.02,337.48,337.51,330.19,335.81,332.17,334.52,339.83,339.67,342.31,346.65,341.81,338.77,328.81,324.67,322.05,320.23,320.35,311.23,320.22,315.98,319.48,312.41,316.98,313.80,324.65,328.39,334.78,332.38,324.58,326.40,336.72,338.16,342.10,344.73,354.76,350.94,349.21,344.32,345.62,354.02,353.27,353.10,361.03,357.74,L8
2019-01-07 21:55:40+00:00,,,,,,,,352.24,351.43,,,,,,,,,,,,,,,,337.67,336.27,339.08,341.86,346.40,360.26,357.22,349.43,342.88,339.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.29,349.76,353.02,352.62,346.56,345.48,357.08,353.01,347.74,,,L7
2019-01-22 22:06:38+00:00,377.86,374.12,370.23,367.23,354.46,356.88,352.83,351.15,351.93,348.78,346.58,351.43,344.21,342.35,348.99,341.91,340.75,333.46,334.85,336.81,339.05,342.04,332.71,337.35,342.66,340.10,340.98,343.96,344.72,356.87,356.03,350.48,345.62,341.24,340.08,334.98,336.53,338.09,335.97,339.50,338.21,337.35,336.12,345.96,345.08,341.73,330.48,329.45,326.72,311.32,324.07,310.48,316.97,317.45,312.01,303.37,309.10,310.84,320.21,324.02,327.96,325.79,323.73,327.26,334.79,331.74,338.42,344.14,349.69,350.47,352.18,350.99,347.51,347.27,345.47,345.23,355.26,355.66,L8
2019-01-30 22:01:06+00:00,381.65,379.82,370.54,357.38,,,,356.92,355.87,351.43,343.84,343.77,342.74,343.19,344.60,344.14,344.90,338.70,333.06,335.23,322.27,,,,338.19,343.82,345.95,346.65,346.21,355.19,353.17,348.73,345.52,341.90,338.00,334.82,328.62,332.88,,,,,336.73,346.63,350.20,340.84,342.10,339.23,333.00,326.40,321.74,316.68,314.14,313.57,308.51,302.70,309.38,317.86,328.48,324.35,,,,,,338.00,348.47,347.27,352.63,353.03,350.27,351.80,353.62,345.37,343.64,347.17,349.93,350.76,L7
2019-02-08 21:54:40+00:00,386.70,383.92,382.57,378.24,376.55,373.57,369.06,364.30,,,,,,,,,349.98,343.76,344.85,343.55,344.13,349.51,343.22,350.35,342.44,,,,,,,,,352.97,353.10,349.83,347.56,342.40,342.76,352.47,355.75,352.14,358.11,369.64,365.77,,,,,,,,,,,318.93,332.29,329.18,335.54,,,,,,,,,,,,,,,,,,,,L7
2019-02-15 22:00:38+00:00,376.11,375.34,374.41,372.67,364.30,362.87,355.89,355.66,356.25,357.78,355.74,344.05,,,,343.13,341.46,335.07,334.05,332.80,329.00,334.06,334.57,336.42,338.17,338.80,345.90,346.88,340.69,337.64,,,,337.64,339.72,337.79,337.96,334.60,332.21,336.99,339.18,343.20,347.82,358.43,356.08,343.15,333.65,332.00,324.31,,,,,312.93,308.08,311.59,322.65,323.65,321.97,317.01,325.08,333.00,338.59,336.70,340.79,339.54,345.02,350.24,353.43,356.99,356.20,357.24,352.39,,,,,362.68,L7
